date_time,Penola_maxtempC,Penola_mintempC,Penola_totalSnow_cm,Penola_sunHour,Penola_uvIndex,Penola_uvIndex,Penola_moon_illumination,Penola_moonrise,Penola_moonset,Penola_sunrise,Penola_sunset,Penola_DewPointC,Penola_FeelsLikeC,Penola_HeatIndexC,Penola_WindChillC,Penola_WindGustKmph,Penola_cloudcover,Penola_humidity,Penola_precipMM,Penola_pressure,Penola_tempC,Penola_visibility,Penola_winddirDegree,Penola_windspeedKmph
2020-03-05 00:00:00,22,13,0.0,11.9,5,1,73,03:33 PM,12:22 AM,05:56 AM,06:40 PM,13,14,14,14,15,51,90,0.0,1009,14,10,184,8
2020-03-05 03:00:00,22,13,0.0,11.9,5,1,73,03:33 PM,12:22 AM,05:56 AM,06:40 PM,12,13,13,13,17,48,93,0.0,1007,13,10,193,9
2020-03-05 06:00:00,22,13,0.0,11.9,5,1,73,03:33 PM,12:22 AM,05:56 AM,06:40 PM,13,13,14,13,18,84,95,0.0,1008,14,2,196,12
2020-03-05 09:00:00,22,13,0.0,11.9,5,5,73,03:33 PM,12:22 AM,05:56 AM,06:40 PM,13,18,18,18,12,38,71,0.0,1008,18,10,187,10
2020-03-05 12:00:00,22,13,0.0,11.9,5,5,73,03:33 PM,12:22 AM,05:56 AM,06:40 PM,12,21,24,21,19,78,55,0.0,1007,21,10,238,17
2020-03-05 15:00:00,22,13,0.0,11.9,5,6,73,03:33 PM,12:22 AM,05:56 AM,06:40 PM,10,24,24,22,23,27,47,0.0,1006,22,10,236,20
2020-03-05 18:00:00,22,13,0.0,11.9,5,1,73,03:33 PM,12:22 AM,05:56 AM,06:40 PM,12,17,17,17,19,25,72,0.0,1009,17,10,233,12
2020-03-05 21:00:00,22,13,0.0,11.9,5,1,73,03:33 PM,12:22 AM,05:56 AM,06:40 PM,13,14,14,14,15,37,93,0.0,1011,14,10,222,8
2020-03-06 00:00:00,21,13,0.0,9.3,4,1,80,04:27 PM,01:21 AM,05:57 AM,06:39 PM,14,15,15,15,15,73,92,0.0,1011,15,10,169,10
2020-03-06 03:00:00,21,13,0.0,9.3,4,1,80,04:27 PM,01:21 AM,05:57 AM,06:39 PM,13,16,16,16,17,90,84,0.1,1013,16,10,175,12
2020-03-06 06:00:00,21,13,0.0,9.3,4,1,80,04:27 PM,01:21 AM,05:57 AM,06:39 PM,12,15,15,15,18,78,82,0.2,1015,15,10,164,12
2020-03-06 09:00:00,21,13,0.0,9.3,4,4,80,04:27 PM,01:21 AM,05:57 AM,06:39 PM,11,18,18,18,18,80,65,0.3,1017,18,9,161,15
2020-03-06 12:00:00,21,13,0.0,9.3,4,5,80,04:27 PM,01:21 AM,05:57 AM,06:39 PM,10,21,24,21,17,94,48,0.2,1018,21,10,173,15
2020-03-06 15:00:00,21,13,0.0,9.3,4,5,80,04:27 PM,01:21 AM,05:57 AM,06:39 PM,9,21,21,21,23,81,48,0.2,1019,21,10,177,19
2020-03-06 18:00:00,21,13,0.0,9.3,4,1,80,04:27 PM,01:21 AM,05:57 AM,06:39 PM,9,16,16,16,21,29,63,0.0,1021,16,10,179,13
2020-03-06 21:00:00,21,13,0.0,9.3,4,1,80,04:27 PM,01:21 AM,05:57 AM,06:39 PM,10,12,13,12,21,9,83,0.0,1022,13,10,167,13
2020-03-07 00:00:00,23,11,0.0,12.8,5,1,87,05:17 PM,02:26 AM,05:58 AM,06:37 PM,9,10,11,10,15,30,89,0.0,1023,11,10,169,8
2020-03-07 03:00:00,23,11,0.0,12.8,5,1,87,05:17 PM,02:26 AM,05:58 AM,06:37 PM,9,11,11,11,15,74,82,0.0,1023,11,10,164,8
2020-03-07 06:00:00,23,11,0.0,12.8,5,1,87,05:17 PM,02:26 AM,05:58 AM,06:37 PM,9,12,12,12,14,35,81,0.0,1024,12,10,166,8
2020-03-07 09:00:00,23,11,0.0,12.8,5,5,87,05:17 PM,02:26 AM,05:58 AM,06:37 PM,8,18,18,18,18,45,53,0.0,1025,18,10,142,15
2020-03-07 12:00:00,23,11,0.0,12.8,5,6,87,05:17 PM,02:26 AM,05:58 AM,06:37 PM,8,24,24,23,15,17,40,0.0,1024,23,10,146,13
2020-03-07 15:00:00,23,11,0.0,12.8,5,6,87,05:17 PM,02:26 AM,05:58 AM,06:37 PM,9,24,24,23,22,5,40,0.0,1023,23,10,161,19
2020-03-07 18:00:00,23,11,0.0,12.8,5,1,87,05:17 PM,02:26 AM,05:58 AM,06:37 PM,9,20,23,20,30,10,61,0.0,1023,20,10,150,19
2020-03-07 21:00:00,23,11,0.0,12.8,5,1,87,05:17 PM,02:26 AM,05:58 AM,06:37 PM,10,17,20,17,24,9,81,0.0,1024,17,10,145,15
2020-03-08 00:00:00,24,10,0.0,12.8,5,1,95,06:00 PM,03:37 AM,05:59 AM,06:36 PM,10,10,11,10,21,24,91,0.0,1023,11,10,150,12
2020-03-08 03:00:00,24,10,0.0,12.8,5,1,95,06:00 PM,03:37 AM,05:59 AM,06:36 PM,9,9,10,9,18,44,96,0.0,1022,10,2,159,10
2020-03-08 06:00:00,24,10,0.0,12.8,5,1,95,06:00 PM,03:37 AM,05:59 AM,06:36 PM,11,13,14,13,22,85,82,0.0,1023,14,10,140,15
2020-03-08 09:00:00,24,10,0.0,12.8,5,5,95,06:00 PM,03:37 AM,05:59 AM,06:36 PM,9,19,19,19,20,10,55,0.0,1023,19,10,130,18
2020-03-08 12:00:00,24,10,0.0,12.8,5,6,95,06:00 PM,03:37 AM,05:59 AM,06:36 PM,9,25,25,24,18,12,40,0.0,1021,24,10,145,16
2020-03-08 15:00:00,24,10,0.0,12.8,5,6,95,06:00 PM,03:37 AM,05:59 AM,06:36 PM,10,25,25,24,22,15,42,0.0,1019,24,10,162,19
2020-03-08 18:00:00,24,10,0.0,12.8,5,1,95,06:00 PM,03:37 AM,05:59 AM,06:36 PM,10,20,23,20,28,8,58,0.0,1020,20,10,177,17
2020-03-08 21:00:00,24,10,0.0,12.8,5,1,95,06:00 PM,03:37 AM,05:59 AM,06:36 PM,9,16,20,16,27,11,71,0.0,1022,16,10,150,15
2020-03-09 00:00:00,23,11,0.0,11.9,5,1,100,06:39 PM,04:51 AM,05:59 AM,06:34 PM,7,12,13,12,22,13,71,0.0,1022,13,10,136,12
2020-03-09 03:00:00,23,11,0.0,11.9,5,1,100,06:39 PM,04:51 AM,05:59 AM,06:34 PM,7,10,11,10,22,32,77,0.0,1022,11,10,140,12
2020-03-09 06:00:00,23,11,0.0,11.9,5,1,100,06:39 PM,04:51 AM,05:59 AM,06:34 PM,8,9,11,9,21,33,82,0.0,1023,11,10,136,12
2020-03-09 09:00:00,23,11,0.0,11.9,5,5,100,06:39 PM,04:51 AM,05:59 AM,06:34 PM,7,18,18,18,21,22,47,0.0,1023,18,10,129,18
2020-03-09 12:00:00,23,11,0.0,11.9,5,5,100,06:39 PM,04:51 AM,05:59 AM,06:34 PM,6,22,24,22,21,100,36,0.0,1022,22,10,136,18
2020-03-09 15:00:00,23,11,0.0,11.9,5,6,100,06:39 PM,04:51 AM,05:59 AM,06:34 PM,7,24,24,23,21,11,37,0.0,1020,23,10,127,18
2020-03-09 18:00:00,23,11,0.0,11.9,5,1,100,06:39 PM,04:51 AM,05:59 AM,06:34 PM,9,20,24,20,26,100,56,0.0,1021,20,10,144,16
2020-03-09 21:00:00,23,11,0.0,11.9,5,1,100,06:39 PM,04:51 AM,05:59 AM,06:34 PM,8,16,18,16,28,6,76,0.0,1022,16,10,137,17
2020-03-10 00:00:00,29,10,0.0,12.3,6,1,100,07:15 PM,06:06 AM,06:00 AM,06:33 PM,9,9,11,9,23,12,89,0.0,1022,11,10,137,14
2020-03-10 03:00:00,29,10,0.0,12.3,6,1,100,07:15 PM,06:06 AM,06:00 AM,06:33 PM,9,8,10,8,23,20,91,0.0,1021,10,10,135,14
2020-03-10 06:00:00,29,10,0.0,12.3,6,1,100,07:15 PM,06:06 AM,06:00 AM,06:33 PM,9,8,10,8,20,34,94,0.0,1022,10,10,127,12
2020-03-10 09:00:00,29,10,0.0,12.3,6,5,100,07:15 PM,06:06 AM,06:00 AM,06:33 PM,9,19,19,19,11,0,52,0.0,1021,19,10,101,9
2020-03-10 12:00:00,29,10,0.0,12.3,6,7,100,07:15 PM,06:06 AM,06:00 AM,06:33 PM,6,26,26,28,4,0,26,0.0,1018,28,10,37,4
2020-03-10 15:00:00,29,10,0.0,12.3,6,7,100,07:15 PM,06:06 AM,06:00 AM,06:33 PM,4,27,27,29,3,5,21,0.0,1016,29,10,289,3
2020-03-10 18:00:00,29,10,0.0,12.3,6,1,100,07:15 PM,06:06 AM,06:00 AM,06:33 PM,7,28,28,25,28,5,40,0.0,1016,25,10,179,14
2020-03-10 21:00:00,29,10,0.0,12.3,6,1,100,07:15 PM,06:06 AM,06:00 AM,06:33 PM,10,22,25,22,29,6,68,0.0,1018,22,10,132,15
2020-03-11 00:00:00,32,15,0.0,11.6,7,1,84,07:49 PM,07:21 AM,06:01 AM,06:31 PM,10,15,15,15,21,8,70,0.0,1018,15,10,110,10
2020-03-11 03:00:00,32,15,0.0,11.6,7,1,84,07:49 PM,07:21 AM,06:01 AM,06:31 PM,7,17,17,17,27,9,50,0.0,1016,17,10,62,13
2020-03-11 06:00:00,32,15,0.0,11.6,7,1,84,07:49 PM,07:21 AM,06:01 AM,06:31 PM,13,18,18,18,28,9,71,0.0,1018,18,10,45,14
2020-03-11 09:00:00,32,15,0.0,11.6,7,7,84,07:49 PM,07:21 AM,06:01 AM,06:31 PM,12,27,27,27,24,16,39,0.0,1017,27,10,20,21
2020-03-11 12:00:00,32,15,0.0,11.6,7,7,84,07:49 PM,07:21 AM,06:01 AM,06:31 PM,10,30,30,32,22,46,26,0.0,1016,32,9,356,19
2020-03-11 15:00:00,32,15,0.0,11.6,7,7,84,07:49 PM,07:21 AM,06:01 AM,06:31 PM,11,27,27,28,13,58,35,0.0,1014,28,10,25,8
2020-03-11 18:00:00,32,15,0.0,11.6,7,1,84,07:49 PM,07:21 AM,06:01 AM,06:31 PM,13,25,25,23,10,54,53,0.3,1015,23,10,190,5
2020-03-11 21:00:00,32,15,0.0,11.6,7,1,84,07:49 PM,07:21 AM,06:01 AM,06:31 PM,12,20,22,20,25,82,48,0.3,1017,20,9,21,14
2020-03-12 00:00:00,33,21,0.0,11.6,7,1,76,08:23 PM,08:34 AM,06:02 AM,06:30 PM,12,25,25,23,28,27,49,0.0,1017,23,10,11,15
2020-03-12 03:00:00,33,21,0.0,11.6,7,1,76,08:23 PM,08:34 AM,06:02 AM,06:30 PM,10,24,24,22,28,13,47,0.0,1016,22,10,10,15
2020-03-12 06:00:00,33,21,0.0,11.6,7,1,76,08:23 PM,08:34 AM,06:02 AM,06:30 PM,9,21,24,21,32,13,45,0.0,1017,21,10,23,18
2020-03-12 09:00:00,33,21,0.0,11.6,7,7,76,08:23 PM,08:34 AM,06:02 AM,06:30 PM,9,26,26,27,26,59,31,0.0,1018,27,10,346,22
2020-03-12 12:00:00,33,21,0.0,11.6,7,8,76,08:23 PM,08:34 AM,06:02 AM,06:30 PM,8,31,31,33,26,46,22,0.0,1015,33,10,327,23
2020-03-12 15:00:00,33,21,0.0,11.6,7,8,76,08:23 PM,08:34 AM,06:02 AM,06:30 PM,9,29,29,31,23,57,26,0.0,1013,31,10,303,17
2020-03-12 18:00:00,33,21,0.0,11.6,7,1,76,08:23 PM,08:34 AM,06:02 AM,06:30 PM,10,32,32,29,5,45,38,0.0,1014,29,10,317,2
2020-03-12 21:00:00,33,21,0.0,11.6,7,1,76,08:23 PM,08:34 AM,06:02 AM,06:30 PM,12,30,30,26,28,80,50,0.2,1014,26,9,40,13
2020-03-13 00:00:00,23,11,0.0,7.5,4,1,69,08:59 PM,09:47 AM,06:03 AM,06:28 PM,12,25,25,23,29,77,52,0.2,1012,23,9,25,16
2020-03-13 03:00:00,23,11,0.0,7.5,4,1,69,08:59 PM,09:47 AM,06:03 AM,06:28 PM,9,25,25,25,38,79,38,0.2,1011,25,9,7,24
2020-03-13 06:00:00,23,11,0.0,7.5,4,1,69,08:59 PM,09:47 AM,06:03 AM,06:28 PM,9,25,25,23,31,31,42,0.0,1012,23,10,345,18
2020-03-13 09:00:00,23,11,0.0,7.5,4,5,69,08:59 PM,09:47 AM,06:03 AM,06:28 PM,16,21,24,21,22,100,70,0.0,1014,21,10,248,19
2020-03-13 12:00:00,23,11,0.0,7.5,4,4,69,08:59 PM,09:47 AM,06:03 AM,06:28 PM,12,18,18,18,33,100,65,0.0,1017,18,10,192,26
2020-03-13 15:00:00,23,11,0.0,7.5,4,4,69,08:59 PM,09:47 AM,06:03 AM,06:28 PM,9,17,17,17,33,77,58,0.0,1019,17,10,179,29
2020-03-13 18:00:00,23,11,0.0,7.5,4,1,69,08:59 PM,09:47 AM,06:03 AM,06:28 PM,4,11,13,11,34,2,52,0.0,1022,13,10,172,23
2020-03-13 21:00:00,23,11,0.0,7.5,4,1,69,08:59 PM,09:47 AM,06:03 AM,06:28 PM,5,9,11,9,25,3,66,0.0,1024,11,10,169,15
2020-03-14 00:00:00,19,9,0.0,11.6,5,1,62,09:38 PM,10:58 AM,06:04 AM,06:27 PM,4,8,10,8,24,0,65,0.0,1025,10,10,165,14
2020-03-14 03:00:00,19,9,0.0,11.6,5,1,62,09:38 PM,10:58 AM,06:04 AM,06:27 PM,5,7,9,7,20,12,74,0.0,1025,9,10,166,11
2020-03-14 06:00:00,19,9,0.0,11.6,5,1,62,09:38 PM,10:58 AM,06:04 AM,06:27 PM,5,7,9,7,18,23,80,0.0,1026,9,10,171,10
2020-03-14 09:00:00,19,9,0.0,11.6,5,5,62,09:38 PM,10:58 AM,06:04 AM,06:27 PM,5,15,15,15,24,10,49,0.0,1026,15,10,155,21
2020-03-14 12:00:00,19,9,0.0,11.6,5,5,62,09:38 PM,10:58 AM,06:04 AM,06:27 PM,4,19,19,19,23,1,38,0.0,1025,19,10,165,20
2020-03-14 15:00:00,19,9,0.0,11.6,5,5,62,09:38 PM,10:58 AM,06:04 AM,06:27 PM,5,19,19,19,26,3,40,0.0,1023,19,10,168,22
2020-03-14 18:00:00,19,9,0.0,11.6,5,1,62,09:38 PM,10:58 AM,06:04 AM,06:27 PM,6,17,20,17,27,15,58,0.0,1025,17,10,165,17
2020-03-14 21:00:00,19,9,0.0,11.6,5,1,62,09:38 PM,10:58 AM,06:04 AM,06:27 PM,6,15,17,15,19,29,77,0.0,1026,15,10,166,10
2020-03-15 00:00:00,22,8,0.0,10.2,5,1,55,10:20 PM,12:07 PM,06:05 AM,06:25 PM,7,8,9,8,18,16,88,0.0,1026,9,10,157,9
2020-03-15 03:00:00,22,8,0.0,10.2,5,1,55,10:20 PM,12:07 PM,06:05 AM,06:25 PM,7,7,8,7,18,53,94,0.0,1025,8,2,167,9
2020-03-15 06:00:00,22,8,0.0,10.2,5,1,55,10:20 PM,12:07 PM,06:05 AM,06:25 PM,8,7,9,7,18,38,93,0.0,1026,9,10,163,9
2020-03-15 09:00:00,22,8,0.0,10.2,5,4,55,10:20 PM,12:07 PM,06:05 AM,06:25 PM,7,17,17,17,19,76,54,0.0,1026,17,10,139,16
2020-03-15 12:00:00,22,8,0.0,10.2,5,6,55,10:20 PM,12:07 PM,06:05 AM,06:25 PM,7,20,20,20,18,2,43,0.0,1025,20,10,135,15
2020-03-15 15:00:00,22,8,0.0,10.2,5,6,55,10:20 PM,12:07 PM,06:05 AM,06:25 PM,7,24,24,22,18,5,38,0.0,1023,22,10,140,15
2020-03-15 18:00:00,22,8,0.0,10.2,5,1,55,10:20 PM,12:07 PM,06:05 AM,06:25 PM,8,20,23,20,25,0,60,0.0,1025,20,10,123,15
2020-03-15 21:00:00,22,8,0.0,10.2,5,1,55,10:20 PM,12:07 PM,06:05 AM,06:25 PM,8,17,19,17,24,0,73,0.0,1026,17,10,141,15
2020-03-16 00:00:00,27,9,0.0,11.6,6,1,47,11:07 PM,01:12 PM,06:06 AM,06:24 PM,8,9,11,9,23,0,84,0.0,1026,11,10,123,13
2020-03-16 03:00:00,27,9,0.0,11.6,6,1,47,11:07 PM,01:12 PM,06:06 AM,06:24 PM,8,9,10,9,20,0,89,0.0,1025,10,10,121,10
2020-03-16 06:00:00,27,9,0.0,11.6,6,1,47,11:07 PM,01:12 PM,06:06 AM,06:24 PM,8,8,9,8,16,20,95,0.0,1026,9,2,107,8
2020-03-16 09:00:00,27,9,0.0,11.6,6,5,47,11:07 PM,01:12 PM,06:06 AM,06:24 PM,8,19,19,19,12,0,48,0.0,1026,19,10,43,10
2020-03-16 12:00:00,27,9,0.0,11.6,6,7,47,11:07 PM,01:12 PM,06:06 AM,06:24 PM,4,24,24,25,11,0,25,0.0,1024,25,10,358,10
2020-03-16 15:00:00,27,9,0.0,11.6,6,7,47,11:07 PM,01:12 PM,06:06 AM,06:24 PM,3,25,25,27,9,5,21,0.0,1021,27,10,355,8
2020-03-16 18:00:00,27,9,0.0,11.6,6,1,47,11:07 PM,01:12 PM,06:06 AM,06:24 PM,4,25,25,23,13,7,33,0.0,1022,23,10,45,6
2020-03-16 21:00:00,27,9,0.0,11.6,6,1,47,11:07 PM,01:12 PM,06:06 AM,06:24 PM,4,21,24,21,4,3,43,0.0,1023,21,10,59,2
2020-03-17 00:00:00,30,16,0.0,11.6,7,1,40,11:59 PM,02:11 PM,06:07 AM,06:22 PM,2,16,16,16,16,5,40,0.0,1022,16,10,39,8
2020-03-17 03:00:00,30,16,0.0,11.6,7,1,40,11:59 PM,02:11 PM,06:07 AM,06:22 PM,3,16,16,16,23,8,43,0.0,1021,16,10,33,11
2020-03-17 06:00:00,30,16,0.0,11.6,7,1,40,11:59 PM,02:11 PM,06:07 AM,06:22 PM,6,17,17,17,31,38,48,0.0,1022,17,10,23,15
2020-03-17 09:00:00,30,16,0.0,11.6,7,7,40,11:59 PM,02:11 PM,06:07 AM,06:22 PM,6,25,25,26,28,21,27,0.0,1023,26,10,358,25
2020-03-17 12:00:00,30,16,0.0,11.6,7,8,40,11:59 PM,02:11 PM,06:07 AM,06:22 PM,5,28,28,30,25,55,20,0.0,1020,30,10,341,22
2020-03-17 15:00:00,30,16,0.0,11.6,7,8,40,11:59 PM,02:11 PM,06:07 AM,06:22 PM,4,28,28,30,19,24,19,0.0,1019,30,10,327,16
2020-03-17 18:00:00,30,16,0.0,11.6,7,1,40,11:59 PM,02:11 PM,06:07 AM,06:22 PM,4,32,32,28,10,32,28,0.0,1019,28,10,275,5
2020-03-17 21:00:00,30,16,0.0,11.6,7,1,40,11:59 PM,02:11 PM,06:07 AM,06:22 PM,5,27,27,24,8,30,31,0.0,1020,24,10,359,4
2020-03-18 00:00:00,29,19,0.0,10.2,7,1,33,No moonrise,03:04 PM,06:08 AM,06:21 PM,4,21,21,21,21,16,33,0.0,1019,21,10,20,10
2020-03-18 03:00:00,29,19,0.0,10.2,7,1,33,No moonrise,03:04 PM,06:08 AM,06:21 PM,5,21,21,21,26,50,34,0.0,1019,21,10,357,13
2020-03-18 06:00:00,29,19,0.0,10.2,7,1,33,No moonrise,03:04 PM,06:08 AM,06:21 PM,6,19,19,19,14,48,40,0.0,1020,19,10,342,7
2020-03-18 09:00:00,29,19,0.0,10.2,7,7,33,No moonrise,03:04 PM,06:08 AM,06:21 PM,6,25,25,25,16,21,29,0.0,1020,25,10,345,14
2020-03-18 12:00:00,29,19,0.0,10.2,7,7,33,No moonrise,03:04 PM,06:08 AM,06:21 PM,6,27,27,28,20,61,25,0.0,1019,28,10,303,15
2020-03-18 15:00:00,29,19,0.0,10.2,7,7,33,No moonrise,03:04 PM,06:08 AM,06:21 PM,8,28,28,29,14,47,27,0.0,1018,29,10,260,11
2020-03-18 18:00:00,29,19,0.0,10.2,7,1,33,No moonrise,03:04 PM,06:08 AM,06:21 PM,9,25,25,25,11,48,36,0.0,1020,25,10,193,5
2020-03-18 21:00:00,29,19,0.0,10.2,7,1,33,No moonrise,03:04 PM,06:08 AM,06:21 PM,9,24,24,23,8,48,40,0.0,1020,23,10,239,4
2020-03-19 00:00:00,30,21,0.0,8.8,7,1,25,12:54 AM,03:50 PM,06:09 AM,06:19 PM,9,24,24,23,17,50,43,0.0,1018,23,10,79,9
2020-03-19 03:00:00,30,21,0.0,8.8,7,1,25,12:54 AM,03:50 PM,06:09 AM,06:19 PM,10,25,25,23,23,17,41,0.0,1016,23,10,41,13
2020-03-19 06:00:00,30,21,0.0,8.8,7,1,25,12:54 AM,03:50 PM,06:09 AM,06:19 PM,9,24,24,23,31,17,40,0.0,1016,23,10,29,17
2020-03-19 09:00:00,30,21,0.0,8.8,7,7,25,12:54 AM,03:50 PM,06:09 AM,06:19 PM,5,26,26,28,33,53,24,0.0,1015,28,10,349,22
2020-03-19 12:00:00,30,21,0.0,8.8,7,6,25,12:54 AM,03:50 PM,06:09 AM,06:19 PM,8,28,28,30,42,72,26,0.2,1015,30,9,305,35
2020-03-19 15:00:00,30,21,0.0,8.8,7,6,25,12:54 AM,03:50 PM,06:09 AM,06:19 PM,15,27,27,26,30,54,50,0.2,1014,26,10,281,26
2020-03-19 18:00:00,30,21,0.0,8.8,7,1,25,12:54 AM,03:50 PM,06:09 AM,06:19 PM,7,28,28,24,26,79,47,0.1,1016,24,10,273,17
2020-03-19 21:00:00,30,21,0.0,8.8,7,1,25,12:54 AM,03:50 PM,06:09 AM,06:19 PM,12,21,25,21,23,25,79,0.0,1017,21,10,282,14
2020-03-20 00:00:00,19,12,0.0,6.0,5,1,18,01:52 AM,04:30 PM,06:10 AM,06:18 PM,12,13,14,13,22,40,88,0.0,1017,14,10,274,13
2020-03-20 03:00:00,19,12,0.0,6.0,5,1,18,01:52 AM,04:30 PM,06:10 AM,06:18 PM,12,12,13,12,18,39,95,0.0,1016,13,2,295,10
2020-03-20 06:00:00,19,12,0.0,6.0,5,1,18,01:52 AM,04:30 PM,06:10 AM,06:18 PM,12,12,13,12,21,76,95,0.0,1017,13,2,311,12
2020-03-20 09:00:00,19,12,0.0,6.0,5,4,18,01:52 AM,04:30 PM,06:10 AM,06:18 PM,11,18,18,18,27,85,62,0.2,1018,18,10,251,23
2020-03-20 12:00:00,19,12,0.0,6.0,5,4,18,01:52 AM,04:30 PM,06:10 AM,06:18 PM,11,19,19,19,24,71,57,0.0,1020,19,10,222,21
2020-03-20 15:00:00,19,12,0.0,6.0,5,4,18,01:52 AM,04:30 PM,06:10 AM,06:18 PM,10,18,18,18,20,89,60,0.0,1019,18,10,207,18
2020-03-20 18:00:00,19,12,0.0,6.0,5,1,18,01:52 AM,04:30 PM,06:10 AM,06:18 PM,10,16,16,16,19,80,67,0.0,1022,16,10,202,13
2020-03-20 21:00:00,19,12,0.0,6.0,5,1,18,01:52 AM,04:30 PM,06:10 AM,06:18 PM,9,11,12,11,16,44,85,0.0,1023,12,10,193,8
2020-03-21 00:00:00,19,9,0.0,8.8,4,1,11,02:50 AM,05:04 PM,06:10 AM,06:16 PM,9,10,10,10,14,32,94,0.0,1023,10,2,208,7
2020-03-21 03:00:00,19,9,0.0,8.8,4,1,11,02:50 AM,05:04 PM,06:10 AM,06:16 PM,8,9,9,9,9,27,95,0.0,1022,9,2,180,4
2020-03-21 06:00:00,19,9,0.0,8.8,4,1,11,02:50 AM,05:04 PM,06:10 AM,06:16 PM,8,9,9,9,8,51,93,0.0,1023,9,10,194,4
2020-03-21 09:00:00,19,9,0.0,8.8,4,4,11,02:50 AM,05:04 PM,06:10 AM,06:16 PM,8,16,16,16,8,81,59,0.0,1023,16,10,202,7
2020-03-21 12:00:00,19,9,0.0,8.8,4,5,11,02:50 AM,05:04 PM,06:10 AM,06:16 PM,8,19,19,19,13,40,48,0.0,1022,19,10,275,11
2020-03-21 15:00:00,19,9,0.0,8.8,4,5,11,02:50 AM,05:04 PM,06:10 AM,06:16 PM,8,19,19,19,19,46,49,0.0,1021,19,10,238,16
2020-03-21 18:00:00,19,9,0.0,8.8,4,1,11,02:50 AM,05:04 PM,06:10 AM,06:16 PM,9,15,15,15,18,84,68,0.0,1022,15,10,235,12
2020-03-21 21:00:00,19,9,0.0,8.8,4,1,11,02:50 AM,05:04 PM,06:10 AM,06:16 PM,10,14,14,14,13,61,78,0.0,1023,14,10,276,9
2020-03-22 00:00:00,21,11,0.0,10.2,4,1,4,03:49 AM,05:35 PM,06:11 AM,06:15 PM,11,11,12,11,14,58,96,0.0,1023,12,2,287,8
2020-03-22 03:00:00,21,11,0.0,10.2,4,1,4,03:49 AM,05:35 PM,06:11 AM,06:15 PM,11,11,12,11,13,100,97,0.0,1023,12,2,266,8
2020-03-22 06:00:00,21,11,0.0,10.2,4,1,4,03:49 AM,05:35 PM,06:11 AM,06:15 PM,11,11,11,11,14,72,95,0.1,1025,11,2,178,7
2020-03-22 09:00:00,21,11,0.0,10.2,4,4,4,03:49 AM,05:35 PM,06:11 AM,06:15 PM,8,17,17,17,18,88,56,0.1,1027,17,10,181,16
2020-03-22 12:00:00,21,11,0.0,10.2,4,6,4,03:49 AM,05:35 PM,06:11 AM,06:15 PM,5,21,21,21,22,10,36,0.0,1027,21,10,181,19
2020-03-22 15:00:00,21,11,0.0,10.2,4,5,4,03:49 AM,05:35 PM,06:11 AM,06:15 PM,7,18,18,18,25,16,46,0.0,1027,18,10,179,22
2020-03-22 18:00:00,21,11,0.0,10.2,4,1,4,03:49 AM,05:35 PM,06:11 AM,06:15 PM,6,14,16,14,24,10,62,0.0,1028,14,10,172,15
2020-03-22 21:00:00,21,11,0.0,10.2,4,1,4,03:49 AM,05:35 PM,06:11 AM,06:15 PM,6,11,15,11,21,17,79,0.0,1030,11,10,158,12
2020-03-23 00:00:00,21,7,0.0,11.6,5,1,0,04:46 AM,06:02 PM,06:12 AM,06:13 PM,6,7,8,7,15,16,86,0.0,1030,8,10,153,7
2020-03-23 03:00:00,21,7,0.0,11.6,5,1,0,04:46 AM,06:02 PM,06:12 AM,06:13 PM,6,6,7,6,12,25,90,0.0,1029,7,10,158,6
2020-03-23 06:00:00,21,7,0.0,11.6,5,1,0,04:46 AM,06:02 PM,06:12 AM,06:13 PM,6,7,7,7,10,65,91,0.0,1030,7,10,155,5
2020-03-23 09:00:00,21,7,0.0,11.6,5,5,0,04:46 AM,06:02 PM,06:12 AM,06:13 PM,6,15,15,15,14,58,53,0.0,1030,15,10,133,13
2020-03-23 12:00:00,21,7,0.0,11.6,5,5,0,04:46 AM,06:02 PM,06:12 AM,06:13 PM,6,20,20,20,15,2,39,0.0,1028,20,10,155,13
2020-03-23 15:00:00,21,7,0.0,11.6,5,6,0,04:46 AM,06:02 PM,06:12 AM,06:13 PM,6,21,21,21,17,5,37,0.0,1026,21,10,152,14
2020-03-23 18:00:00,21,7,0.0,11.6,5,1,0,04:46 AM,06:02 PM,06:12 AM,06:13 PM,7,17,19,17,27,6,62,0.0,1027,17,10,164,17
2020-03-23 21:00:00,21,7,0.0,11.6,5,1,0,04:46 AM,06:02 PM,06:12 AM,06:13 PM,6,13,15,13,23,7,72,0.0,1027,13,10,140,14
2020-03-24 00:00:00,21,8,0.0,11.6,5,1,0,05:43 AM,06:28 PM,06:13 AM,06:12 PM,7,9,10,9,18,27,80,0.0,1026,10,10,133,11
2020-03-24 03:00:00,21,8,0.0,11.6,5,1,0,05:43 AM,06:28 PM,06:13 AM,06:12 PM,7,7,8,7,17,46,89,0.0,1025,8,10,139,9
2020-03-24 06:00:00,21,8,0.0,11.6,5,1,0,05:43 AM,06:28 PM,06:13 AM,06:12 PM,6,6,8,6,19,22,89,0.0,1025,8,10,136,10
2020-03-24 09:00:00,21,8,0.0,11.6,5,5,0,05:43 AM,06:28 PM,06:13 AM,06:12 PM,6,15,15,15,16,47,54,0.0,1025,15,10,127,14
