date_time,Lambasa_maxtempC,Lambasa_mintempC,Lambasa_totalSnow_cm,Lambasa_sunHour,Lambasa_uvIndex,Lambasa_uvIndex,Lambasa_moon_illumination,Lambasa_moonrise,Lambasa_moonset,Lambasa_sunrise,Lambasa_sunset,Lambasa_DewPointC,Lambasa_FeelsLikeC,Lambasa_HeatIndexC,Lambasa_WindChillC,Lambasa_WindGustKmph,Lambasa_cloudcover,Lambasa_humidity,Lambasa_precipMM,Lambasa_pressure,Lambasa_tempC,Lambasa_visibility,Lambasa_winddirDegree,Lambasa_windspeedKmph
2020-03-17 06:00:00,26,9,0.0,11.6,5,1,40,02:52 AM,02:14 PM,07:32 AM,07:37 PM,8,10,10,10,10,16,89,0.0,1018,10,10,348,5
2020-03-17 09:00:00,26,9,0.0,11.6,5,4,40,02:52 AM,02:14 PM,07:32 AM,07:37 PM,7,14,14,14,5,9,65,0.0,1019,14,10,137,3
2020-03-17 12:00:00,26,9,0.0,11.6,5,6,40,02:52 AM,02:14 PM,07:32 AM,07:37 PM,5,21,22,21,5,6,37,0.0,1017,21,10,117,4
2020-03-17 15:00:00,26,9,0.0,11.6,5,7,40,02:52 AM,02:14 PM,07:32 AM,07:37 PM,4,25,25,25,7,4,26,0.0,1014,25,10,128,6
2020-03-17 18:00:00,26,9,0.0,11.6,5,6,40,02:52 AM,02:14 PM,07:32 AM,07:37 PM,6,26,26,24,21,52,36,0.1,1013,24,10,102,12
2020-03-17 21:00:00,26,9,0.0,11.6,5,1,40,02:52 AM,02:14 PM,07:32 AM,07:37 PM,12,20,23,20,14,75,72,0.1,1016,20,10,82,8
2020-03-18 00:00:00,25,10,0.0,11.6,4,1,33,03:45 AM,03:08 PM,07:32 AM,07:37 PM,13,17,18,17,6,83,82,0.1,1018,17,10,41,5
2020-03-18 03:00:00,25,10,0.0,11.6,4,1,33,03:45 AM,03:08 PM,07:32 AM,07:37 PM,13,16,16,16,3,40,80,0.0,1017,16,10,44,3
2020-03-18 06:00:00,25,10,0.0,11.6,4,1,33,03:45 AM,03:08 PM,07:32 AM,07:37 PM,10,12,12,12,4,19,88,0.0,1017,12,10,228,2
2020-03-18 09:00:00,25,10,0.0,11.6,4,5,33,03:45 AM,03:08 PM,07:32 AM,07:37 PM,9,15,15,15,3,14,70,0.0,1017,15,10,297,1
2020-03-18 12:00:00,25,10,0.0,11.6,4,6,33,03:45 AM,03:08 PM,07:32 AM,07:37 PM,8,23,23,23,3,9,40,0.0,1016,23,10,208,2
2020-03-18 15:00:00,25,10,0.0,11.6,4,7,33,03:45 AM,03:08 PM,07:32 AM,07:37 PM,6,25,25,25,9,5,30,0.0,1013,25,10,140,6
2020-03-18 18:00:00,25,10,0.0,11.6,4,6,33,03:45 AM,03:08 PM,07:32 AM,07:37 PM,9,22,22,22,8,49,44,0.1,1013,22,10,202,5
2020-03-18 21:00:00,25,10,0.0,11.6,4,1,33,03:45 AM,03:08 PM,07:32 AM,07:37 PM,12,18,18,18,8,30,71,0.1,1016,18,10,117,4
2020-03-19 00:00:00,27,12,0.0,11.6,6,1,25,04:34 AM,04:01 PM,07:31 AM,07:37 PM,13,15,15,15,7,13,86,0.0,1018,15,10,42,4
2020-03-19 03:00:00,27,12,0.0,11.6,6,1,25,04:34 AM,04:01 PM,07:31 AM,07:37 PM,12,14,13,14,5,17,90,0.0,1018,13,10,237,3
2020-03-19 06:00:00,27,12,0.0,11.6,6,1,25,04:34 AM,04:01 PM,07:31 AM,07:37 PM,10,12,12,12,5,21,90,0.0,1017,12,10,137,2
2020-03-19 09:00:00,27,12,0.0,11.6,6,5,25,04:34 AM,04:01 PM,07:31 AM,07:37 PM,10,16,16,16,3,15,69,0.0,1018,16,10,137,2
2020-03-19 12:00:00,27,12,0.0,11.6,6,6,25,04:34 AM,04:01 PM,07:31 AM,07:37 PM,8,22,22,22,5,10,42,0.0,1016,22,10,158,4
2020-03-19 15:00:00,27,12,0.0,11.6,6,7,25,04:34 AM,04:01 PM,07:31 AM,07:37 PM,6,25,25,26,8,5,27,0.0,1013,26,10,136,7
2020-03-19 18:00:00,27,12,0.0,11.6,6,6,25,04:34 AM,04:01 PM,07:31 AM,07:37 PM,6,25,25,24,15,3,31,0.0,1013,24,10,114,9
2020-03-19 21:00:00,27,12,0.0,11.6,6,1,25,04:34 AM,04:01 PM,07:31 AM,07:37 PM,11,22,25,22,12,26,63,0.0,1016,22,10,152,6
2020-03-20 00:00:00,28,13,0.0,8.8,6,1,18,05:19 AM,04:53 PM,07:30 AM,07:38 PM,14,18,19,18,6,67,83,0.1,1018,18,10,216,4
2020-03-20 03:00:00,28,13,0.0,8.8,6,1,18,05:19 AM,04:53 PM,07:30 AM,07:38 PM,14,16,15,16,5,48,90,0.0,1018,15,10,262,3
2020-03-20 06:00:00,28,13,0.0,8.8,6,1,18,05:19 AM,04:53 PM,07:30 AM,07:38 PM,13,14,14,14,5,32,93,0.0,1017,14,10,304,3
2020-03-20 09:00:00,28,13,0.0,8.8,6,5,18,05:19 AM,04:53 PM,07:30 AM,07:38 PM,13,19,21,19,4,22,70,0.0,1018,19,10,218,3
2020-03-20 12:00:00,28,13,0.0,8.8,6,7,18,05:19 AM,04:53 PM,07:30 AM,07:38 PM,11,26,26,26,6,14,42,0.0,1017,26,10,163,5
2020-03-20 15:00:00,28,13,0.0,8.8,6,7,18,05:19 AM,04:53 PM,07:30 AM,07:38 PM,10,26,26,27,8,63,34,0.1,1014,27,10,90,6
2020-03-20 18:00:00,28,13,0.0,8.8,6,6,18,05:19 AM,04:53 PM,07:30 AM,07:38 PM,10,28,28,25,11,79,45,0.4,1014,25,10,62,7
2020-03-20 21:00:00,28,13,0.0,8.8,6,1,18,05:19 AM,04:53 PM,07:30 AM,07:38 PM,13,22,25,22,9,74,66,0.4,1017,22,9,82,6
2020-03-21 00:00:00,26,13,0.0,11.6,5,1,11,06:00 AM,05:43 PM,07:29 AM,07:38 PM,14,18,19,18,7,76,81,0.6,1019,18,9,74,5
2020-03-21 03:00:00,26,13,0.0,11.6,5,1,11,06:00 AM,05:43 PM,07:29 AM,07:38 PM,14,16,16,16,9,80,89,0.4,1019,16,9,37,5
2020-03-21 06:00:00,26,13,0.0,11.6,5,1,11,06:00 AM,05:43 PM,07:29 AM,07:38 PM,12,14,14,14,12,79,91,0.3,1019,14,9,14,6
2020-03-21 09:00:00,26,13,0.0,11.6,5,4,11,06:00 AM,05:43 PM,07:29 AM,07:38 PM,11,17,17,17,9,34,73,0.1,1020,17,10,242,6
2020-03-21 12:00:00,26,13,0.0,11.6,5,6,11,06:00 AM,05:43 PM,07:29 AM,07:38 PM,6,22,22,23,8,6,37,0.0,1019,23,10,196,7
2020-03-21 15:00:00,26,13,0.0,11.6,5,7,11,06:00 AM,05:43 PM,07:29 AM,07:38 PM,1,24,24,26,15,1,20,0.0,1015,26,10,108,13
2020-03-21 18:00:00,26,13,0.0,11.6,5,6,11,06:00 AM,05:43 PM,07:29 AM,07:38 PM,3,24,24,23,28,1,30,0.0,1015,23,10,79,18
2020-03-21 21:00:00,26,13,0.0,11.6,5,1,11,06:00 AM,05:43 PM,07:29 AM,07:38 PM,10,20,22,20,22,8,67,0.0,1018,20,10,32,13
2020-03-22 00:00:00,29,10,0.0,11.6,6,1,4,06:38 AM,06:31 PM,07:29 AM,07:38 PM,12,15,16,15,14,13,88,0.0,1019,15,10,242,8
2020-03-22 03:00:00,29,10,0.0,11.6,6,1,4,06:38 AM,06:31 PM,07:29 AM,07:38 PM,11,12,12,12,12,19,92,0.0,1019,12,10,353,8
2020-03-22 06:00:00,29,10,0.0,11.6,6,1,4,06:38 AM,06:31 PM,07:29 AM,07:38 PM,9,10,11,10,12,19,92,0.0,1019,11,10,352,7
2020-03-22 09:00:00,29,10,0.0,11.6,6,5,4,06:38 AM,06:31 PM,07:29 AM,07:38 PM,5,15,15,15,8,7,56,0.0,1019,15,10,353,5
2020-03-22 12:00:00,29,10,0.0,11.6,6,6,4,06:38 AM,06:31 PM,07:29 AM,07:38 PM,-2,22,21,22,7,1,22,0.0,1017,22,10,225,6
2020-03-22 15:00:00,29,10,0.0,11.6,6,7,4,06:38 AM,06:31 PM,07:29 AM,07:38 PM,-2,26,26,27,8,0,14,0.0,1014,27,10,135,6
2020-03-22 18:00:00,29,10,0.0,11.6,6,7,4,06:38 AM,06:31 PM,07:29 AM,07:38 PM,4,25,25,26,12,2,27,0.0,1014,26,10,108,11
2020-03-22 21:00:00,29,10,0.0,11.6,6,1,4,06:38 AM,06:31 PM,07:29 AM,07:38 PM,10,25,25,23,13,11,63,0.0,1017,23,10,58,9
2020-03-23 00:00:00,27,11,0.0,11.6,6,1,0,07:14 AM,07:19 PM,07:28 AM,07:38 PM,12,17,18,17,10,15,84,0.0,1019,17,10,16,6
2020-03-23 03:00:00,27,11,0.0,11.6,6,1,0,07:14 AM,07:19 PM,07:28 AM,07:38 PM,10,13,13,13,9,13,87,0.0,1019,13,10,241,5
2020-03-23 06:00:00,27,11,0.0,11.6,6,1,0,07:14 AM,07:19 PM,07:28 AM,07:38 PM,9,11,11,11,12,9,85,0.0,1019,11,10,350,6
2020-03-23 09:00:00,27,11,0.0,11.6,6,5,0,07:14 AM,07:19 PM,07:28 AM,07:38 PM,5,15,15,15,8,4,56,0.0,1020,15,10,347,5
2020-03-23 12:00:00,27,11,0.0,11.6,6,6,0,07:14 AM,07:19 PM,07:28 AM,07:38 PM,1,22,22,23,6,1,25,0.0,1018,23,10,217,5
2020-03-23 15:00:00,27,11,0.0,11.6,6,7,0,07:14 AM,07:19 PM,07:28 AM,07:38 PM,-1,25,25,26,10,0,16,0.0,1015,26,10,148,9
2020-03-23 18:00:00,27,11,0.0,11.6,6,6,0,07:14 AM,07:19 PM,07:28 AM,07:38 PM,3,24,24,24,23,2,27,0.0,1014,24,10,128,14
2020-03-23 21:00:00,27,11,0.0,11.6,6,1,0,07:14 AM,07:19 PM,07:28 AM,07:38 PM,9,21,24,21,13,6,58,0.0,1017,21,10,76,7
2020-03-24 00:00:00,31,12,0.0,11.6,6,1,0,07:49 AM,08:05 PM,07:27 AM,07:38 PM,12,17,18,17,7,11,79,0.0,1019,17,10,30,4
2020-03-24 03:00:00,31,12,0.0,11.6,6,1,0,07:49 AM,08:05 PM,07:27 AM,07:38 PM,11,14,14,14,6,12,86,0.0,1018,14,10,233,3
2020-03-24 06:00:00,31,12,0.0,11.6,6,1,0,07:49 AM,08:05 PM,07:27 AM,07:38 PM,11,12,12,12,5,13,88,0.0,1017,12,10,342,3
2020-03-24 09:00:00,31,12,0.0,11.6,6,5,0,07:49 AM,08:05 PM,07:27 AM,07:38 PM,9,17,17,17,3,8,63,0.0,1018,17,10,280,2
2020-03-24 12:00:00,31,12,0.0,11.6,6,6,0,07:49 AM,08:05 PM,07:27 AM,07:38 PM,4,23,23,24,4,2,30,0.0,1016,24,10,181,4
2020-03-24 15:00:00,31,12,0.0,11.6,6,7,0,07:49 AM,08:05 PM,07:27 AM,07:38 PM,3,28,28,30,9,0,18,0.0,1012,30,10,139,8
2020-03-24 18:00:00,31,12,0.0,11.6,6,7,0,07:49 AM,08:05 PM,07:27 AM,07:38 PM,4,27,27,29,18,0,21,0.0,1011,29,10,124,15
2020-03-24 21:00:00,31,12,0.0,11.6,6,1,0,07:49 AM,08:05 PM,07:27 AM,07:38 PM,9,27,27,25,10,3,49,0.0,1014,25,10,131,8
2020-03-25 00:00:00,32,13,0.0,11.6,6,1,3,08:23 AM,08:52 PM,07:26 AM,07:38 PM,12,18,20,18,3,9,75,0.0,1016,18,10,179,1
2020-03-25 03:00:00,32,13,0.0,11.6,6,1,3,08:23 AM,08:52 PM,07:26 AM,07:38 PM,12,15,14,15,5,16,85,0.0,1016,14,10,295,3
2020-03-25 06:00:00,32,13,0.0,11.6,6,1,3,08:23 AM,08:52 PM,07:26 AM,07:38 PM,10,14,13,14,9,13,83,0.0,1015,13,10,342,4
2020-03-25 09:00:00,32,13,0.0,11.6,6,6,3,08:23 AM,08:52 PM,07:26 AM,07:38 PM,9,20,21,20,5,4,52,0.0,1016,20,10,346,3
2020-03-25 12:00:00,32,13,0.0,11.6,6,7,3,08:23 AM,08:52 PM,07:26 AM,07:38 PM,2,27,27,28,6,0,21,0.0,1014,28,10,214,5
2020-03-25 15:00:00,32,13,0.0,11.6,6,8,3,08:23 AM,08:52 PM,07:26 AM,07:38 PM,-3,29,29,32,14,0,11,0.0,1011,32,10,138,12
2020-03-25 18:00:00,32,13,0.0,11.6,6,8,3,08:23 AM,08:52 PM,07:26 AM,07:38 PM,2,32,32,30,16,0,19,0.0,1010,30,10,133,14
2020-03-25 21:00:00,32,13,0.0,11.6,6,1,3,08:23 AM,08:52 PM,07:26 AM,07:38 PM,8,29,29,27,12,2,50,0.0,1013,27,10,69,8
2020-03-26 00:00:00,32,13,0.0,11.6,6,1,11,08:58 AM,09:40 PM,07:25 AM,07:39 PM,9,19,19,19,10,3,65,0.0,1015,19,10,19,5
2020-03-26 03:00:00,32,13,0.0,11.6,6,1,11,08:58 AM,09:40 PM,07:25 AM,07:39 PM,8,15,14,15,8,3,67,0.0,1014,14,10,241,4
2020-03-26 06:00:00,32,13,0.0,11.6,6,1,11,08:58 AM,09:40 PM,07:25 AM,07:39 PM,5,14,13,14,9,1,58,0.0,1014,13,10,353,4
2020-03-26 09:00:00,32,13,0.0,11.6,6,6,11,08:58 AM,09:40 PM,07:25 AM,07:39 PM,3,20,20,20,4,0,33,0.0,1015,20,10,344,3
2020-03-26 12:00:00,32,13,0.0,11.6,6,7,11,08:58 AM,09:40 PM,07:25 AM,07:39 PM,-1,26,26,28,7,0,16,0.0,1014,28,10,212,6
2020-03-26 15:00:00,32,13,0.0,11.6,6,8,11,08:58 AM,09:40 PM,07:25 AM,07:39 PM,-1,29,29,31,19,0,12,0.0,1010,31,10,142,17
2020-03-26 18:00:00,32,13,0.0,11.6,6,8,11,08:58 AM,09:40 PM,07:25 AM,07:39 PM,3,32,32,31,19,0,20,0.0,1009,31,10,138,17
2020-03-26 21:00:00,32,13,0.0,11.6,6,1,11,08:58 AM,09:40 PM,07:25 AM,07:39 PM,8,31,31,28,11,0,46,0.0,1012,28,10,77,8
2020-03-27 00:00:00,30,13,0.0,11.6,6,1,18,09:35 AM,10:28 PM,07:25 AM,07:39 PM,9,20,21,20,7,2,61,0.0,1014,20,10,16,4
2020-03-27 03:00:00,30,13,0.0,11.6,6,1,18,09:35 AM,10:28 PM,07:25 AM,07:39 PM,8,14,14,14,5,3,66,0.0,1013,14,10,220,3
2020-03-27 06:00:00,30,13,0.0,11.6,6,1,18,09:35 AM,10:28 PM,07:25 AM,07:39 PM,8,13,13,13,7,3,71,0.0,1012,13,10,328,3
2020-03-27 09:00:00,30,13,0.0,11.6,6,6,18,09:35 AM,10:28 PM,07:25 AM,07:39 PM,8,21,21,21,4,1,49,0.0,1013,21,10,278,2
2020-03-27 12:00:00,30,13,0.0,11.6,6,7,18,09:35 AM,10:28 PM,07:25 AM,07:39 PM,4,27,27,28,8,0,24,0.0,1011,28,10,186,6
2020-03-27 15:00:00,30,13,0.0,11.6,6,8,18,09:35 AM,10:28 PM,07:25 AM,07:39 PM,-0,28,28,30,15,0,14,0.0,1008,30,10,152,13
2020-03-27 18:00:00,30,13,0.0,11.6,6,7,18,09:35 AM,10:28 PM,07:25 AM,07:39 PM,2,27,27,29,18,0,18,0.0,1007,29,10,133,15
2020-03-27 21:00:00,30,13,0.0,11.6,6,1,18,09:35 AM,10:28 PM,07:25 AM,07:39 PM,10,29,29,27,12,6,54,0.0,1010,27,10,175,8
2020-03-28 00:00:00,29,13,0.0,11.6,6,1,25,10:13 AM,11:19 PM,07:24 AM,07:39 PM,13,19,20,19,6,12,82,0.0,1013,19,10,235,3
2020-03-28 03:00:00,29,13,0.0,11.6,6,1,25,10:13 AM,11:19 PM,07:24 AM,07:39 PM,13,15,15,15,7,20,90,0.0,1012,15,10,286,4
2020-03-28 06:00:00,29,13,0.0,11.6,6,1,25,10:13 AM,11:19 PM,07:24 AM,07:39 PM,12,14,13,14,8,20,92,0.0,1012,13,10,308,4
2020-03-28 09:00:00,29,13,0.0,11.6,6,5,25,10:13 AM,11:19 PM,07:24 AM,07:39 PM,11,19,21,19,5,10,66,0.0,1013,18,10,220,3
2020-03-28 12:00:00,29,13,0.0,11.6,6,6,25,10:13 AM,11:19 PM,07:24 AM,07:39 PM,6,25,25,24,9,2,33,0.0,1012,24,10,158,8
2020-03-28 15:00:00,29,13,0.0,11.6,6,7,25,10:13 AM,11:19 PM,07:24 AM,07:39 PM,1,26,26,28,14,0,18,0.0,1008,28,10,156,12
2020-03-28 18:00:00,29,13,0.0,11.6,6,7,25,10:13 AM,11:19 PM,07:24 AM,07:39 PM,-0,25,25,27,24,0,17,0.0,1008,27,10,136,14
2020-03-28 21:00:00,29,13,0.0,11.6,6,1,25,10:13 AM,11:19 PM,07:24 AM,07:39 PM,8,26,26,24,14,2,50,0.0,1011,24,10,150,7
2020-03-29 00:00:00,30,13,0.0,11.6,6,1,32,10:55 AM,No moonset,07:23 AM,07:39 PM,12,18,19,18,6,5,75,0.0,1013,18,10,257,3
2020-03-29 03:00:00,30,13,0.0,11.6,6,1,32,10:55 AM,No moonset,07:23 AM,07:39 PM,12,15,15,15,7,7,81,0.0,1013,15,10,331,3
2020-03-29 06:00:00,30,13,0.0,11.6,6,1,32,10:55 AM,No moonset,07:23 AM,07:39 PM,10,14,14,14,9,6,82,0.0,1013,14,10,347,4
2020-03-29 09:00:00,30,13,0.0,11.6,6,6,32,10:55 AM,No moonset,07:23 AM,07:39 PM,10,21,21,21,5,3,53,0.0,1014,21,10,179,3
2020-03-29 12:00:00,30,13,0.0,11.6,6,7,32,10:55 AM,No moonset,07:23 AM,07:39 PM,6,27,27,28,10,1,26,0.0,1013,28,10,134,9
2020-03-29 15:00:00,30,13,0.0,11.6,6,8,32,10:55 AM,No moonset,07:23 AM,07:39 PM,4,28,28,30,19,0,19,0.0,1011,30,10,149,16
2020-03-29 18:00:00,30,13,0.0,11.6,6,7,32,10:55 AM,No moonset,07:23 AM,07:39 PM,8,30,30,28,20,5,31,0.0,1011,28,10,130,17
2020-03-29 21:00:00,30,13,0.0,11.6,6,1,32,10:55 AM,No moonset,07:23 AM,07:39 PM,12,28,28,25,16,8,65,0.0,1014,25,10,65,11
2020-03-30 00:00:00,30,11,0.0,11.6,6,1,40,11:41 AM,12:11 AM,07:22 AM,07:39 PM,13,18,19,18,12,15,86,0.0,1017,18,10,19,7
2020-03-30 03:00:00,30,11,0.0,11.6,6,1,40,11:41 AM,12:11 AM,07:22 AM,07:39 PM,12,13,14,13,12,23,91,0.0,1016,14,10,5,6
2020-03-30 06:00:00,30,11,0.0,11.6,6,1,40,11:41 AM,12:11 AM,07:22 AM,07:39 PM,10,11,12,11,13,15,89,0.0,1016,12,10,227,7
2020-03-30 09:00:00,30,11,0.0,11.6,6,5,40,11:41 AM,12:11 AM,07:22 AM,07:39 PM,9,17,18,17,8,6,59,0.0,1017,18,10,337,5
2020-03-30 12:00:00,30,11,0.0,11.6,6,6,40,11:41 AM,12:11 AM,07:22 AM,07:39 PM,3,24,24,25,7,1,27,0.0,1015,25,10,219,6
2020-03-30 15:00:00,30,11,0.0,11.6,6,7,40,11:41 AM,12:11 AM,07:22 AM,07:39 PM,-0,27,27,29,10,0,15,0.0,1011,29,10,145,9
2020-03-30 18:00:00,30,11,0.0,11.6,6,7,40,11:41 AM,12:11 AM,07:22 AM,07:39 PM,4,26,26,27,16,2,25,0.0,1010,27,10,127,14
2020-03-30 21:00:00,30,11,0.0,11.6,6,1,40,11:41 AM,12:11 AM,07:22 AM,07:39 PM,9,26,26,24,9,12,54,0.0,1013,24,10,110,6
2020-03-31 00:00:00,31,12,0.0,11.6,6,1,44,12:31 PM,01:06 AM,07:21 AM,07:39 PM,11,17,18,17,2,14,77,0.0,1015,17,10,123,1
2020-03-31 03:00:00,31,12,0.0,11.6,6,1,44,12:31 PM,01:06 AM,07:21 AM,07:39 PM,11,13,13,13,2,12,86,0.0,1015,13,10,264,1
2020-03-31 06:00:00,31,12,0.0,11.6,6,1,44,12:31 PM,01:06 AM,07:21 AM,07:39 PM,10,12,12,12,4,11,88,0.0,1014,12,10,333,2
2020-03-31 09:00:00,31,12,0.0,11.6,6,5,44,12:31 PM,01:06 AM,07:21 AM,07:39 PM,11,19,20,19,4,7,62,0.0,1014,19,10,234,3
2020-03-31 12:00:00,31,12,0.0,11.6,6,7,44,12:31 PM,01:06 AM,07:21 AM,07:39 PM,8,27,27,27,5,3,31,0.0,1013,27,10,179,4
2020-03-31 15:00:00,31,12,0.0,11.6,6,8,44,12:31 PM,01:06 AM,07:21 AM,07:39 PM,1,29,29,31,13,1,16,0.0,1010,31,10,116,12
2020-03-31 18:00:00,31,12,0.0,11.6,6,8,44,12:31 PM,01:06 AM,07:21 AM,07:39 PM,3,31,31,30,16,0,21,0.0,1010,30,10,83,14
2020-03-31 21:00:00,31,12,0.0,11.6,6,1,44,12:31 PM,01:06 AM,07:21 AM,07:39 PM,10,30,30,28,9,52,58,0.1,1013,28,9,84,7
2020-04-01 00:00:00,30,12,0.0,11.6,5,1,56,01:26 PM,02:01 AM,07:21 AM,07:40 PM,13,19,20,19,6,74,84,0.3,1015,19,9,59,4
2020-04-01 03:00:00,30,12,0.0,11.6,5,1,56,01:26 PM,02:01 AM,07:21 AM,07:40 PM,13,15,14,15,9,71,89,0.2,1015,14,10,24,5
2020-04-01 06:00:00,30,12,0.0,11.6,5,1,56,01:26 PM,02:01 AM,07:21 AM,07:40 PM,11,13,13,13,10,79,91,0.1,1014,13,10,235,6
2020-04-01 09:00:00,30,12,0.0,11.6,5,4,56,01:26 PM,02:01 AM,07:21 AM,07:40 PM,11,18,20,18,4,44,65,0.0,1015,18,10,341,3
2020-04-01 12:00:00,30,12,0.0,11.6,5,7,56,01:26 PM,02:01 AM,07:21 AM,07:40 PM,6,25,25,26,6,16,31,0.0,1013,26,10,226,5
2020-04-01 15:00:00,30,12,0.0,11.6,5,7,56,01:26 PM,02:01 AM,07:21 AM,07:40 PM,3,27,27,29,10,8,19,0.0,1010,29,10,149,9
2020-04-01 18:00:00,30,12,0.0,11.6,5,7,56,01:26 PM,02:01 AM,07:21 AM,07:40 PM,6,26,26,27,18,4,27,0.0,1009,27,10,113,15
2020-04-01 21:00:00,30,12,0.0,11.6,5,1,56,01:26 PM,02:01 AM,07:21 AM,07:40 PM,10,26,26,24,10,12,55,0.0,1013,24,10,107,8
2020-04-02 00:00:00,29,13,0.0,11.6,6,1,64,02:24 PM,02:56 AM,07:20 AM,07:40 PM,11,17,19,17,4,12,73,0.0,1014,17,10,65,3
2020-04-02 03:00:00,29,13,0.0,11.6,6,1,64,02:24 PM,02:56 AM,07:20 AM,07:40 PM,11,14,14,14,4,8,80,0.0,1014,14,10,243,2
2020-04-02 06:00:00,29,13,0.0,11.6,6,1,64,02:24 PM,02:56 AM,07:20 AM,07:40 PM,11,13,13,13,5,9,84,0.0,1014,13,10,336,3
2020-04-02 09:00:00,29,13,0.0,11.6,6,5,64,02:24 PM,02:56 AM,07:20 AM,07:40 PM,11,20,21,20,5,6,60,0.0,1015,20,10,223,3
2020-04-02 12:00:00,29,13,0.0,11.6,6,7,64,02:24 PM,02:56 AM,07:20 AM,07:40 PM,9,27,27,27,6,4,34,0.0,1013,27,10,154,5
2020-04-02 15:00:00,29,13,0.0,11.6,6,7,64,02:24 PM,02:56 AM,07:20 AM,07:40 PM,6,27,27,29,9,7,25,0.0,1010,29,10,164,8
2020-04-02 18:00:00,29,13,0.0,11.6,6,7,64,02:24 PM,02:56 AM,07:20 AM,07:40 PM,9,26,26,26,6,52,35,0.1,1009,26,10,276,5
2020-04-02 21:00:00,29,13,0.0,11.6,6,1,64,02:24 PM,02:56 AM,07:20 AM,07:40 PM,13,22,24,22,4,73,65,0.4,1012,22,9,329,3
2020-04-03 00:00:00,26,14,0.0,11.6,5,1,71,03:26 PM,03:50 AM,07:19 AM,07:40 PM,13,18,19,18,6,73,82,0.6,1013,18,9,322,3
2020-04-03 03:00:00,26,14,0.0,11.6,5,1,71,03:26 PM,03:50 AM,07:19 AM,07:40 PM,13,16,15,16,7,32,86,0.2,1012,15,10,322,4
2020-04-03 06:00:00,26,14,0.0,11.6,5,1,71,03:26 PM,03:50 AM,07:19 AM,07:40 PM,12,14,14,14,5,12,88,0.0,1012,14,10,325,3
2020-04-03 09:00:00,26,14,0.0,11.6,5,5,71,03:26 PM,03:50 AM,07:19 AM,07:40 PM,12,19,21,19,5,10,64,0.0,1013,19,10,226,4
2020-04-03 12:00:00,26,14,0.0,11.6,5,6,71,03:26 PM,03:50 AM,07:19 AM,07:40 PM,9,25,25,24,8,8,38,0.0,1011,24,10,160,7
2020-04-03 15:00:00,26,14,0.0,11.6,5,7,71,03:26 PM,03:50 AM,07:19 AM,07:40 PM,7,25,25,25,18,5,31,0.0,1008,25,10,197,13
2020-04-03 18:00:00,26,14,0.0,11.6,5,6,71,03:26 PM,03:50 AM,07:19 AM,07:40 PM,10,25,25,24,14,51,43,0.3,1008,24,9,141,10
2020-04-03 21:00:00,26,14,0.0,11.6,5,1,71,03:26 PM,03:50 AM,07:19 AM,07:40 PM,13,21,23,21,11,77,73,11.3,1012,21,7,237,9
2020-04-04 00:00:00,26,15,0.0,10.2,5,1,79,04:28 PM,04:41 AM,07:18 AM,07:40 PM,14,18,20,18,6,80,82,16.7,1013,18,8,268,5
2020-04-04 03:00:00,26,15,0.0,10.2,5,1,79,04:28 PM,04:41 AM,07:18 AM,07:40 PM,13,16,16,16,4,32,81,5.6,1012,16,10,294,3
2020-04-04 06:00:00,26,15,0.0,10.2,5,1,79,04:28 PM,04:41 AM,07:18 AM,07:40 PM,12,15,15,15,5,7,80,0.0,1011,15,10,333,3
2020-04-04 09:00:00,26,15,0.0,10.2,5,5,79,04:28 PM,04:41 AM,07:18 AM,07:40 PM,11,19,21,19,3,6,61,0.0,1012,19,10,230,2
2020-04-04 12:00:00,26,15,0.0,10.2,5,6,79,04:28 PM,04:41 AM,07:18 AM,07:40 PM,9,25,25,24,3,6,41,0.0,1011,24,10,145,2
2020-04-04 15:00:00,26,15,0.0,10.2,5,7,79,04:28 PM,04:41 AM,07:18 AM,07:40 PM,8,25,25,25,8,58,32,0.1,1009,25,10,129,6
2020-04-04 18:00:00,26,15,0.0,10.2,5,5,79,04:28 PM,04:41 AM,07:18 AM,07:40 PM,11,25,25,23,7,81,46,0.2,1009,23,10,252,5
2020-04-04 21:00:00,26,15,0.0,10.2,5,1,79,04:28 PM,04:41 AM,07:18 AM,07:40 PM,14,21,22,21,4,79,62,0.2,1011,21,9,234,3
2020-04-05 00:00:00,26,17,0.0,10.2,5,1,87,05:31 PM,05:31 AM,07:18 AM,07:40 PM,15,20,20,20,2,79,73,0.2,1012,20,10,165,2
2020-04-05 03:00:00,26,17,0.0,10.2,5,1,87,05:31 PM,05:31 AM,07:18 AM,07:40 PM,15,19,19,19,3,33,78,0.1,1011,19,10,57,2
2020-04-05 06:00:00,26,17,0.0,10.2,5,1,87,05:31 PM,05:31 AM,07:18 AM,07:40 PM,14,17,17,17,7,11,79,0.0,1012,17,10,238,4
2020-04-05 09:00:00,26,17,0.0,10.2,5,6,87,05:31 PM,05:31 AM,07:18 AM,07:40 PM,13,20,22,20,4,10,62,0.0,1013,20,10,181,3
2020-04-05 12:00:00,26,17,0.0,10.2,5,6,87,05:31 PM,05:31 AM,07:18 AM,07:40 PM,10,25,25,24,6,8,41,0.0,1012,24,10,133,6
