date_time,Mareeba_maxtempC,Mareeba_mintempC,Mareeba_totalSnow_cm,Mareeba_sunHour,Mareeba_uvIndex,Mareeba_uvIndex,Mareeba_moon_illumination,Mareeba_moonrise,Mareeba_moonset,Mareeba_sunrise,Mareeba_sunset,Mareeba_DewPointC,Mareeba_FeelsLikeC,Mareeba_HeatIndexC,Mareeba_WindChillC,Mareeba_WindGustKmph,Mareeba_cloudcover,Mareeba_humidity,Mareeba_precipMM,Mareeba_pressure,Mareeba_tempC,Mareeba_visibility,Mareeba_winddirDegree,Mareeba_windspeedKmph
2020-04-13 03:00:00,29,18,0.0,11.6,7,1,53,10:50 PM,11:25 AM,06:26 AM,06:11 PM,15,18,18,18,7,9,82,0.0,1012,18,10,132,3
2020-04-13 06:00:00,29,18,0.0,11.6,7,1,53,10:50 PM,11:25 AM,06:26 AM,06:11 PM,14,18,18,18,7,7,80,0.0,1013,18,10,134,4
2020-04-13 09:00:00,29,18,0.0,11.6,7,6,53,10:50 PM,11:25 AM,06:26 AM,06:11 PM,16,24,24,23,9,5,64,0.0,1014,23,10,103,7
2020-04-13 12:00:00,29,18,0.0,11.6,7,7,53,10:50 PM,11:25 AM,06:26 AM,06:11 PM,17,29,29,28,11,24,50,0.0,1013,28,10,80,10
2020-04-13 15:00:00,29,18,0.0,11.6,7,7,53,10:50 PM,11:25 AM,06:26 AM,06:11 PM,18,29,29,28,13,33,54,0.0,1012,28,10,74,11
2020-04-13 18:00:00,29,18,0.0,11.6,7,7,53,10:50 PM,11:25 AM,06:26 AM,06:11 PM,19,28,28,25,12,20,80,0.0,1013,25,10,80,8
2020-04-13 21:00:00,29,18,0.0,11.6,7,1,53,10:50 PM,11:25 AM,06:26 AM,06:11 PM,19,26,26,23,10,71,96,0.0,1015,23,3,103,6
2020-04-14 00:00:00,29,18,0.0,11.6,5,1,46,11:46 PM,12:21 PM,06:26 AM,06:10 PM,18,20,21,20,10,100,99,0.0,1015,20,0,122,5
2020-04-14 03:00:00,29,18,0.0,11.6,5,1,46,11:46 PM,12:21 PM,06:26 AM,06:10 PM,18,18,18,18,9,100,98,0.0,1015,18,0,122,5
2020-04-14 06:00:00,29,18,0.0,11.6,5,1,46,11:46 PM,12:21 PM,06:26 AM,06:10 PM,18,18,18,18,8,100,98,0.0,1016,18,0,122,5
2020-04-14 09:00:00,29,18,0.0,11.6,5,5,46,11:46 PM,12:21 PM,06:26 AM,06:10 PM,18,24,24,23,11,33,74,0.0,1017,23,7,110,9
2020-04-14 12:00:00,29,18,0.0,11.6,5,7,46,11:46 PM,12:21 PM,06:26 AM,06:10 PM,17,29,29,28,14,6,53,0.0,1016,28,10,99,12
2020-04-14 15:00:00,29,18,0.0,11.6,5,7,46,11:46 PM,12:21 PM,06:26 AM,06:10 PM,17,29,29,28,15,10,54,0.0,1014,28,10,102,13
2020-04-14 18:00:00,29,18,0.0,11.6,5,7,46,11:46 PM,12:21 PM,06:26 AM,06:10 PM,18,28,28,26,13,13,80,0.0,1015,26,10,114,9
2020-04-14 21:00:00,29,18,0.0,11.6,5,1,46,11:46 PM,12:21 PM,06:26 AM,06:10 PM,19,26,26,22,11,71,96,0.0,1017,22,3,124,6
2020-04-15 00:00:00,28,19,0.0,10.2,5,1,38,No moonrise,01:13 PM,06:27 AM,06:09 PM,19,20,21,20,10,100,98,0.0,1016,20,0,120,6
2020-04-15 03:00:00,28,19,0.0,10.2,5,1,38,No moonrise,01:13 PM,06:27 AM,06:09 PM,19,19,19,19,10,100,97,0.0,1016,19,0,117,6
2020-04-15 06:00:00,28,19,0.0,10.2,5,1,38,No moonrise,01:13 PM,06:27 AM,06:09 PM,19,20,20,20,10,73,97,0.1,1016,20,1,113,6
2020-04-15 09:00:00,28,19,0.0,10.2,5,5,38,No moonrise,01:13 PM,06:27 AM,06:09 PM,19,24,24,23,15,67,79,0.1,1017,23,7,108,12
2020-04-15 12:00:00,28,19,0.0,10.2,5,6,38,No moonrise,01:13 PM,06:27 AM,06:09 PM,18,28,28,27,17,38,61,0.0,1016,27,10,106,15
2020-04-15 15:00:00,28,19,0.0,10.2,5,7,38,No moonrise,01:13 PM,06:27 AM,06:09 PM,18,28,28,27,16,29,59,0.0,1014,27,10,106,14
2020-04-15 18:00:00,28,19,0.0,10.2,5,7,38,No moonrise,01:13 PM,06:27 AM,06:09 PM,19,27,27,25,13,31,81,0.0,1014,25,10,117,9
2020-04-15 21:00:00,28,19,0.0,10.2,5,1,38,No moonrise,01:13 PM,06:27 AM,06:09 PM,19,27,27,23,10,77,96,0.0,1016,23,3,124,6
2020-04-16 00:00:00,28,19,0.0,7.3,5,1,30,12:40 AM,02:01 PM,06:27 AM,06:09 PM,19,20,22,20,8,100,98,0.0,1015,20,0,126,5
2020-04-16 03:00:00,28,19,0.0,7.3,5,1,30,12:40 AM,02:01 PM,06:27 AM,06:09 PM,18,19,19,19,8,71,97,0.0,1014,19,1,130,5
2020-04-16 06:00:00,28,19,0.0,7.3,5,1,30,12:40 AM,02:01 PM,06:27 AM,06:09 PM,18,19,19,19,9,53,96,0.0,1015,19,2,123,5
2020-04-16 09:00:00,28,19,0.0,7.3,5,5,30,12:40 AM,02:01 PM,06:27 AM,06:09 PM,19,24,24,23,12,63,77,0.0,1016,23,7,110,9
2020-04-16 12:00:00,28,19,0.0,7.3,5,6,30,12:40 AM,02:01 PM,06:27 AM,06:09 PM,20,29,29,27,13,58,63,0.1,1014,27,10,100,12
2020-04-16 15:00:00,28,19,0.0,7.3,5,6,30,12:40 AM,02:01 PM,06:27 AM,06:09 PM,20,29,29,27,14,75,65,0.5,1012,27,9,98,12
2020-04-16 18:00:00,28,19,0.0,7.3,5,5,30,12:40 AM,02:01 PM,06:27 AM,06:09 PM,20,26,26,24,11,81,86,0.3,1013,24,9,104,8
2020-04-16 21:00:00,28,19,0.0,7.3,5,1,30,12:40 AM,02:01 PM,06:27 AM,06:09 PM,20,21,22,21,8,71,98,0.2,1015,21,10,124,5
2020-04-17 00:00:00,28,19,0.0,8.8,5,1,23,01:34 AM,02:44 PM,06:27 AM,06:08 PM,19,20,20,20,7,89,98,0.1,1015,20,3,138,4
2020-04-17 03:00:00,28,19,0.0,8.8,5,1,23,01:34 AM,02:44 PM,06:27 AM,06:08 PM,19,19,19,19,8,100,98,0.0,1014,19,0,145,4
2020-04-17 06:00:00,28,19,0.0,8.8,5,1,23,01:34 AM,02:44 PM,06:27 AM,06:08 PM,19,19,19,19,8,72,97,0.0,1014,19,1,152,4
2020-04-17 09:00:00,28,19,0.0,8.8,5,5,23,01:34 AM,02:44 PM,06:27 AM,06:08 PM,19,26,26,25,7,31,74,0.0,1015,25,7,111,5
2020-04-17 12:00:00,28,19,0.0,8.8,5,7,23,01:34 AM,02:44 PM,06:27 AM,06:08 PM,21,30,30,27,11,58,68,1.1,1013,27,9,83,8
2020-04-17 15:00:00,28,19,0.0,8.8,5,6,23,01:34 AM,02:44 PM,06:27 AM,06:08 PM,22,29,29,26,16,85,76,3.7,1012,26,8,77,9
2020-04-17 18:00:00,28,19,0.0,8.8,5,5,23,01:34 AM,02:44 PM,06:27 AM,06:08 PM,21,26,26,23,12,76,89,2.3,1013,23,8,85,6
2020-04-17 21:00:00,28,19,0.0,8.8,5,1,23,01:34 AM,02:44 PM,06:27 AM,06:08 PM,20,20,21,20,7,57,96,1.4,1014,20,10,110,4
2020-04-18 00:00:00,31,18,0.0,7.3,6,1,15,02:24 AM,03:24 PM,06:27 AM,06:07 PM,19,19,19,19,6,52,97,0.5,1014,19,5,127,3
2020-04-18 03:00:00,31,18,0.0,7.3,6,1,15,02:24 AM,03:24 PM,06:27 AM,06:07 PM,18,19,19,19,6,84,97,0.1,1013,19,1,138,3
2020-04-18 06:00:00,31,18,0.0,7.3,6,1,15,02:24 AM,03:24 PM,06:27 AM,06:07 PM,18,19,19,19,5,58,96,0.0,1014,19,1,165,3
2020-04-18 09:00:00,31,18,0.0,7.3,6,5,15,02:24 AM,03:24 PM,06:27 AM,06:07 PM,19,26,26,25,4,30,72,0.0,1014,25,7,95,3
2020-04-18 12:00:00,31,18,0.0,7.3,6,8,15,02:24 AM,03:24 PM,06:27 AM,06:07 PM,20,33,33,30,3,62,56,0.5,1012,30,9,32,3
2020-04-18 15:00:00,31,18,0.0,7.3,6,6,15,02:24 AM,03:24 PM,06:27 AM,06:07 PM,22,30,30,28,10,77,74,3.0,1011,28,8,59,6
2020-04-18 18:00:00,31,18,0.0,7.3,6,5,15,02:24 AM,03:24 PM,06:27 AM,06:07 PM,22,26,26,23,9,61,93,2.2,1011,23,9,65,5
2020-04-18 21:00:00,31,18,0.0,7.3,6,1,15,02:24 AM,03:24 PM,06:27 AM,06:07 PM,20,21,22,21,5,68,98,1.8,1013,21,10,72,3
2020-04-19 00:00:00,32,19,0.0,8.7,6,1,8,03:14 AM,04:00 PM,06:28 AM,06:07 PM,19,20,20,20,4,72,99,1.5,1012,20,10,94,2
2020-04-19 03:00:00,32,19,0.0,8.7,6,1,8,03:14 AM,04:00 PM,06:28 AM,06:07 PM,19,19,19,19,4,69,99,1.2,1012,19,10,114,2
2020-04-19 06:00:00,32,19,0.0,8.7,6,1,8,03:14 AM,04:00 PM,06:28 AM,06:07 PM,18,19,19,19,4,90,98,0.4,1012,19,3,106,2
2020-04-19 09:00:00,32,19,0.0,8.7,6,5,8,03:14 AM,04:00 PM,06:28 AM,06:07 PM,20,25,25,24,3,42,77,0.0,1013,24,7,107,2
2020-04-19 12:00:00,32,19,0.0,8.7,6,8,8,03:14 AM,04:00 PM,06:28 AM,06:07 PM,19,32,32,30,4,57,54,0.8,1012,30,9,189,3
2020-04-19 15:00:00,32,19,0.0,8.7,6,6,8,03:14 AM,04:00 PM,06:28 AM,06:07 PM,21,31,31,29,7,84,63,1.5,1010,29,9,161,5
2020-04-19 18:00:00,32,19,0.0,8.7,6,5,8,03:14 AM,04:00 PM,06:28 AM,06:07 PM,21,27,27,25,7,81,87,0.8,1010,25,9,85,4
2020-04-19 21:00:00,32,19,0.0,8.7,6,1,8,03:14 AM,04:00 PM,06:28 AM,06:07 PM,20,22,22,22,5,75,95,0.5,1012,22,9,82,3
2020-04-20 00:00:00,31,18,0.0,8.7,6,1,0,04:01 AM,04:35 PM,06:28 AM,06:06 PM,19,19,19,19,3,42,96,0.2,1013,19,4,147,1
2020-04-20 03:00:00,31,18,0.0,8.7,6,1,0,04:01 AM,04:35 PM,06:28 AM,06:06 PM,18,19,19,19,4,22,96,0.0,1013,19,2,153,2
2020-04-20 06:00:00,31,18,0.0,8.7,6,1,0,04:01 AM,04:35 PM,06:28 AM,06:06 PM,18,19,19,19,5,20,95,0.0,1013,19,2,146,2
2020-04-20 09:00:00,31,18,0.0,8.7,6,5,0,04:01 AM,04:35 PM,06:28 AM,06:06 PM,19,26,26,25,4,13,72,0.0,1015,25,7,87,3
2020-04-20 12:00:00,31,18,0.0,8.7,6,8,0,04:01 AM,04:35 PM,06:28 AM,06:06 PM,18,31,31,30,5,17,50,0.0,1013,30,10,48,5
2020-04-20 15:00:00,31,18,0.0,8.7,6,7,0,04:01 AM,04:35 PM,06:28 AM,06:06 PM,19,31,31,29,9,60,56,0.1,1012,29,9,59,8
2020-04-20 18:00:00,31,18,0.0,8.7,6,6,0,04:01 AM,04:35 PM,06:28 AM,06:06 PM,21,28,28,25,11,74,85,0.5,1013,25,9,74,7
2020-04-20 21:00:00,31,18,0.0,8.7,6,1,0,04:01 AM,04:35 PM,06:28 AM,06:06 PM,21,22,23,22,10,78,98,0.7,1014,22,10,83,6
