date_time,Katherine_maxtempC,Katherine_mintempC,Katherine_totalSnow_cm,Katherine_sunHour,Katherine_uvIndex,Katherine_uvIndex,Katherine_moon_illumination,Katherine_moonrise,Katherine_moonset,Katherine_sunrise,Katherine_sunset,Katherine_DewPointC,Katherine_FeelsLikeC,Katherine_HeatIndexC,Katherine_WindChillC,Katherine_WindGustKmph,Katherine_cloudcover,Katherine_humidity,Katherine_precipMM,Katherine_pressure,Katherine_tempC,Katherine_visibility,Katherine_winddirDegree,Katherine_windspeedKmph
2019-12-23 12:00:00,39,26,0.0,11.6,8,9,14,03:27 AM,04:22 PM,06:10 AM,07:09 PM,15,40,40,39,13,57,25,0.0,1008,39,10,124,11
2019-12-23 15:00:00,39,26,0.0,11.6,8,9,14,03:27 AM,04:22 PM,06:10 AM,07:09 PM,13,38,38,38,14,46,22,0.0,1005,38,10,135,12
2019-12-23 18:00:00,39,26,0.0,11.6,8,9,14,03:27 AM,04:22 PM,06:10 AM,07:09 PM,12,36,36,37,9,10,23,0.0,1005,37,10,133,5
2019-12-23 21:00:00,39,26,0.0,11.6,8,1,14,03:27 AM,04:22 PM,06:10 AM,07:09 PM,12,32,32,33,32,8,27,0.0,1008,33,10,46,16
2019-12-24 00:00:00,42,26,0.0,11.6,9,1,7,04:14 AM,05:20 PM,06:10 AM,07:10 PM,21,32,32,29,30,7,61,0.0,1008,29,10,351,20
2019-12-24 03:00:00,42,26,0.0,11.6,9,1,7,04:14 AM,05:20 PM,06:10 AM,07:10 PM,22,30,30,28,23,4,70,0.0,1008,28,10,340,16
2019-12-24 06:00:00,42,26,0.0,11.6,9,1,7,04:14 AM,05:20 PM,06:10 AM,07:10 PM,22,28,28,26,13,5,77,0.0,1010,26,10,357,8
2019-12-24 09:00:00,42,26,0.0,11.6,9,8,7,04:14 AM,05:20 PM,06:10 AM,07:10 PM,20,36,36,33,14,3,46,0.0,1010,33,10,309,12
2019-12-24 12:00:00,42,26,0.0,11.6,9,9,7,04:14 AM,05:20 PM,06:10 AM,07:10 PM,14,40,40,40,12,45,22,0.0,1008,40,10,99,10
2019-12-24 15:00:00,42,26,0.0,11.6,9,10,7,04:14 AM,05:20 PM,06:10 AM,07:10 PM,8,43,43,42,27,5,13,0.0,1004,42,10,102,24
2019-12-24 18:00:00,42,26,0.0,11.6,9,9,7,04:14 AM,05:20 PM,06:10 AM,07:10 PM,8,39,39,39,29,5,15,0.0,1004,39,10,106,19
2019-12-24 21:00:00,42,26,0.0,11.6,9,1,7,04:14 AM,05:20 PM,06:10 AM,07:10 PM,9,39,39,35,27,7,23,0.0,1008,35,10,89,13
2019-12-25 00:00:00,43,26,0.0,11.6,9,1,0,05:05 AM,06:18 PM,06:11 AM,07:10 PM,21,32,32,29,34,4,63,0.0,1009,29,10,349,24
2019-12-25 03:00:00,43,26,0.0,11.6,9,1,0,05:05 AM,06:18 PM,06:11 AM,07:10 PM,22,30,30,28,26,2,72,0.0,1007,28,10,331,18
2019-12-25 06:00:00,43,26,0.0,11.6,9,1,0,05:05 AM,06:18 PM,06:11 AM,07:10 PM,22,29,29,26,12,3,79,0.0,1009,26,10,329,8
2019-12-25 09:00:00,43,26,0.0,11.6,9,8,0,05:05 AM,06:18 PM,06:11 AM,07:10 PM,20,36,36,33,14,4,48,0.0,1010,33,10,302,12
2019-12-25 12:00:00,43,26,0.0,11.6,9,10,0,05:05 AM,06:18 PM,06:11 AM,07:10 PM,13,40,40,40,11,22,20,0.0,1008,40,10,70,10
2019-12-25 15:00:00,43,26,0.0,11.6,9,10,0,05:05 AM,06:18 PM,06:11 AM,07:10 PM,7,44,44,43,26,3,12,0.0,1004,43,10,105,23
2019-12-25 18:00:00,43,26,0.0,11.6,9,9,0,05:05 AM,06:18 PM,06:11 AM,07:10 PM,8,40,40,40,26,4,15,0.0,1004,40,10,106,17
2019-12-25 21:00:00,43,26,0.0,11.6,9,1,0,05:05 AM,06:18 PM,06:11 AM,07:10 PM,9,38,38,36,10,4,24,0.0,1008,36,10,42,5
2019-12-26 00:00:00,42,26,0.0,11.6,9,1,0,05:58 AM,07:16 PM,06:11 AM,07:11 PM,22,32,32,29,31,2,66,0.0,1009,29,10,322,22
2019-12-26 03:00:00,42,26,0.0,11.6,9,1,0,05:58 AM,07:16 PM,06:11 AM,07:11 PM,22,30,30,27,17,5,74,0.0,1008,27,10,312,11
2019-12-26 06:00:00,42,26,0.0,11.6,9,1,0,05:58 AM,07:16 PM,06:11 AM,07:11 PM,22,29,29,26,14,4,81,0.0,1009,26,10,312,8
2019-12-26 09:00:00,42,26,0.0,11.6,9,8,0,05:58 AM,07:16 PM,06:11 AM,07:11 PM,20,36,36,33,16,5,47,0.0,1010,33,10,283,14
2019-12-26 12:00:00,42,26,0.0,11.6,9,10,0,05:58 AM,07:16 PM,06:11 AM,07:11 PM,16,44,44,42,5,6,22,0.0,1007,42,10,288,5
2019-12-26 15:00:00,42,26,0.0,11.6,9,10,0,05:58 AM,07:16 PM,06:11 AM,07:11 PM,14,41,41,41,5,24,20,0.0,1004,41,10,164,5
2019-12-26 18:00:00,42,26,0.0,11.6,9,9,0,05:58 AM,07:16 PM,06:11 AM,07:11 PM,14,38,38,38,5,8,24,0.0,1004,38,10,179,3
2019-12-26 21:00:00,42,26,0.0,11.6,9,1,0,05:58 AM,07:16 PM,06:11 AM,07:11 PM,17,38,38,35,37,81,38,0.4,1005,35,9,323,19
2019-12-27 00:00:00,43,28,0.0,11.6,9,1,0,06:52 AM,08:10 PM,06:12 AM,07:11 PM,23,33,33,29,27,5,69,0.0,1005,29,10,316,19
2019-12-27 03:00:00,43,28,0.0,11.6,9,1,0,06:52 AM,08:10 PM,06:12 AM,07:11 PM,22,32,32,29,21,5,67,0.0,1005,29,10,290,15
2019-12-27 06:00:00,43,28,0.0,11.6,9,1,0,06:52 AM,08:10 PM,06:12 AM,07:11 PM,22,31,31,28,20,15,71,0.0,1007,28,10,285,13
2019-12-27 09:00:00,43,28,0.0,11.6,9,8,0,06:52 AM,08:10 PM,06:12 AM,07:11 PM,22,39,39,34,20,8,50,0.0,1007,34,10,296,18
2019-12-27 12:00:00,43,28,0.0,11.6,9,10,0,06:52 AM,08:10 PM,06:12 AM,07:11 PM,17,44,44,41,18,7,25,0.0,1004,41,10,237,15
2019-12-27 15:00:00,43,28,0.0,11.6,9,10,0,06:52 AM,08:10 PM,06:12 AM,07:11 PM,12,44,44,43,13,8,17,0.0,1000,43,10,215,11
2019-12-27 18:00:00,43,28,0.0,11.6,9,9,0,06:52 AM,08:10 PM,06:12 AM,07:11 PM,14,39,39,39,16,6,23,0.0,1000,39,10,309,9
2019-12-27 21:00:00,43,28,0.0,11.6,9,1,0,06:52 AM,08:10 PM,06:12 AM,07:11 PM,23,39,39,37,39,19,72,0.0,1005,37,10,333,28
2019-12-28 00:00:00,38,25,0.0,9.0,8,1,8,07:47 AM,09:02 PM,06:13 AM,07:12 PM,20,28,28,26,17,2,70,0.0,1005,26,10,315,12
2019-12-28 03:00:00,38,25,0.0,9.0,8,1,8,07:47 AM,09:02 PM,06:13 AM,07:12 PM,21,28,28,26,18,19,73,0.0,1005,26,10,343,12
2019-12-28 06:00:00,38,25,0.0,9.0,8,1,8,07:47 AM,09:02 PM,06:13 AM,07:12 PM,21,27,27,25,18,14,78,0.0,1007,25,10,1,12
2019-12-28 09:00:00,38,25,0.0,9.0,8,8,8,07:47 AM,09:02 PM,06:13 AM,07:12 PM,21,35,35,32,15,18,54,0.0,1008,32,10,325,13
2019-12-28 12:00:00,38,25,0.0,9.0,8,9,8,07:47 AM,09:02 PM,06:13 AM,07:12 PM,19,41,41,38,15,21,32,0.0,1006,38,10,326,13
2019-12-28 15:00:00,38,25,0.0,9.0,8,7,8,07:47 AM,09:02 PM,06:13 AM,07:12 PM,22,37,37,33,15,73,53,3.0,1003,33,8,248,12
2019-12-28 18:00:00,38,25,0.0,9.0,8,6,8,07:47 AM,09:02 PM,06:13 AM,07:12 PM,21,32,32,30,36,80,79,7.9,1006,30,6,281,23
2019-12-28 21:00:00,38,25,0.0,9.0,8,1,8,07:47 AM,09:02 PM,06:13 AM,07:12 PM,20,30,30,26,13,70,80,8.6,1009,26,6,352,8
2019-12-29 00:00:00,38,24,0.0,11.6,8,1,15,08:41 AM,09:48 PM,06:13 AM,07:12 PM,20,27,27,25,14,18,75,0.0,1009,25,10,66,8
2019-12-29 03:00:00,38,24,0.0,11.6,8,1,15,08:41 AM,09:48 PM,06:13 AM,07:12 PM,20,26,26,24,6,85,77,0.5,1008,24,9,74,4
2019-12-29 06:00:00,38,24,0.0,11.6,8,1,15,08:41 AM,09:48 PM,06:13 AM,07:12 PM,21,27,27,25,7,23,80,0.0,1009,25,10,27,4
2019-12-29 09:00:00,38,24,0.0,11.6,8,8,15,08:41 AM,09:48 PM,06:13 AM,07:12 PM,21,35,35,32,13,10,52,0.0,1010,32,10,28,11
2019-12-29 12:00:00,38,24,0.0,11.6,8,9,15,08:41 AM,09:48 PM,06:13 AM,07:12 PM,17,40,40,38,6,32,29,0.0,1008,38,10,7,6
2019-12-29 15:00:00,38,24,0.0,11.6,8,9,15,08:41 AM,09:48 PM,06:13 AM,07:12 PM,16,40,40,38,8,45,27,0.0,1006,38,10,339,6
2019-12-29 18:00:00,38,24,0.0,11.6,8,8,15,08:41 AM,09:48 PM,06:13 AM,07:12 PM,18,37,37,35,12,20,37,0.0,1007,35,10,231,8
2019-12-29 21:00:00,38,24,0.0,11.6,8,1,15,08:41 AM,09:48 PM,06:13 AM,07:12 PM,20,36,36,33,20,81,56,0.1,1008,33,10,345,12
2019-12-30 00:00:00,40,26,0.0,11.6,7,1,22,09:33 AM,10:31 PM,06:14 AM,07:13 PM,21,31,31,28,12,76,67,2.2,1009,28,10,299,6
2019-12-30 03:00:00,40,26,0.0,11.6,7,1,22,09:33 AM,10:31 PM,06:14 AM,07:13 PM,22,29,29,27,11,16,75,0.0,1009,27,10,324,6
2019-12-30 06:00:00,40,26,0.0,11.6,7,1,22,09:33 AM,10:31 PM,06:14 AM,07:13 PM,22,28,28,26,6,8,81,0.0,1010,26,10,313,4
2019-12-30 09:00:00,40,26,0.0,11.6,7,8,22,09:33 AM,10:31 PM,06:14 AM,07:13 PM,22,37,37,33,9,6,54,0.0,1011,33,10,280,8
2019-12-30 12:00:00,40,26,0.0,11.6,7,10,22,09:33 AM,10:31 PM,06:14 AM,07:13 PM,19,44,44,40,5,20,29,0.0,1008,40,10,304,4
2019-12-30 15:00:00,40,26,0.0,11.6,7,9,22,09:33 AM,10:31 PM,06:14 AM,07:13 PM,16,39,39,38,8,45,28,0.0,1005,38,10,213,6
2019-12-30 18:00:00,40,26,0.0,11.6,7,9,22,09:33 AM,10:31 PM,06:14 AM,07:13 PM,15,38,38,37,10,19,28,0.0,1005,37,10,176,6
2019-12-30 21:00:00,40,26,0.0,11.6,7,1,22,09:33 AM,10:31 PM,06:14 AM,07:13 PM,19,36,36,33,20,43,48,0.0,1008,33,10,336,10
2019-12-31 00:00:00,37,27,0.0,9.0,7,1,26,10:22 AM,11:11 PM,06:14 AM,07:13 PM,20,33,33,31,19,26,53,0.0,1008,31,9,318,12
2019-12-31 03:00:00,37,27,0.0,9.0,7,1,26,10:22 AM,11:11 PM,06:14 AM,07:13 PM,22,31,31,28,15,14,70,0.0,1008,28,10,330,9
2019-12-31 06:00:00,37,27,0.0,9.0,7,1,26,10:22 AM,11:11 PM,06:14 AM,07:13 PM,22,30,30,27,15,8,75,0.0,1008,27,10,337,9
2019-12-31 09:00:00,37,27,0.0,9.0,7,8,26,10:22 AM,11:11 PM,06:14 AM,07:13 PM,21,37,37,34,17,7,48,0.0,1010,34,10,306,15
2019-12-31 12:00:00,37,27,0.0,9.0,7,8,26,10:22 AM,11:11 PM,06:14 AM,07:13 PM,22,42,42,36,13,54,43,0.4,1008,36,10,267,10
2019-12-31 15:00:00,37,27,0.0,9.0,7,8,26,10:22 AM,11:11 PM,06:14 AM,07:13 PM,21,42,42,37,9,72,40,1.1,1005,37,10,27,7
2019-12-31 18:00:00,37,27,0.0,9.0,7,7,26,10:22 AM,11:11 PM,06:14 AM,07:13 PM,20,37,37,33,10,86,78,25.8,1007,33,6,253,5
2019-12-31 21:00:00,37,27,0.0,9.0,7,1,26,10:22 AM,11:11 PM,06:14 AM,07:13 PM,21,33,33,29,13,73,78,27.0,1009,29,6,55,6
2020-01-01 00:00:00,37,25,0.0,10.3,7,1,37,11:10 AM,11:49 PM,06:15 AM,07:13 PM,22,28,28,26,12,50,82,1.9,1010,26,10,294,8
2020-01-01 03:00:00,37,25,0.0,10.3,7,1,37,11:10 AM,11:49 PM,06:15 AM,07:13 PM,23,28,28,25,15,59,86,3.2,1009,25,7,24,9
2020-01-01 06:00:00,37,25,0.0,10.3,7,1,37,11:10 AM,11:49 PM,06:15 AM,07:13 PM,22,27,27,25,12,71,86,0.2,1010,25,9,243,8
2020-01-01 09:00:00,37,25,0.0,10.3,7,7,37,11:10 AM,11:49 PM,06:15 AM,07:13 PM,22,34,34,31,5,85,60,0.2,1011,31,9,137,5
2020-01-01 12:00:00,37,25,0.0,10.3,7,8,37,11:10 AM,11:49 PM,06:15 AM,07:13 PM,22,40,40,34,4,4,49,0.0,1009,34,10,117,4
2020-01-01 15:00:00,37,25,0.0,10.3,7,9,37,11:10 AM,11:49 PM,06:15 AM,07:13 PM,19,39,39,37,11,17,35,0.0,1006,37,10,122,10
2020-01-01 18:00:00,37,25,0.0,10.3,7,8,37,11:10 AM,11:49 PM,06:15 AM,07:13 PM,20,37,37,34,9,47,44,0.0,1007,34,10,82,5
2020-01-01 21:00:00,37,25,0.0,10.3,7,1,37,11:10 AM,11:49 PM,06:15 AM,07:13 PM,21,33,33,30,21,27,59,0.0,1009,30,10,346,10
2020-01-02 00:00:00,37,26,0.0,11.6,8,1,44,11:57 AM,No moonset,06:15 AM,07:14 PM,22,31,31,28,22,13,68,0.0,1010,28,10,10,14
2020-01-02 03:00:00,37,26,0.0,11.6,8,1,44,11:57 AM,No moonset,06:15 AM,07:14 PM,22,29,29,27,9,4,75,0.0,1010,27,10,332,5
2020-01-02 06:00:00,37,26,0.0,11.6,8,1,44,11:57 AM,No moonset,06:15 AM,07:14 PM,22,28,28,26,6,5,78,0.0,1011,26,10,348,4
2020-01-02 09:00:00,37,26,0.0,11.6,8,8,44,11:57 AM,No moonset,06:15 AM,07:14 PM,22,34,34,31,10,9,57,0.0,1012,31,10,344,9
2020-01-02 12:00:00,37,26,0.0,11.6,8,9,44,11:57 AM,No moonset,06:15 AM,07:14 PM,20,41,41,37,4,27,38,0.0,1010,37,10,39,3
2020-01-02 15:00:00,37,26,0.0,11.6,8,9,44,11:57 AM,No moonset,06:15 AM,07:14 PM,18,39,39,37,15,41,33,0.0,1006,37,10,70,12
2020-01-02 18:00:00,37,26,0.0,11.6,8,8,44,11:57 AM,No moonset,06:15 AM,07:14 PM,19,35,35,33,18,30,45,0.0,1006,33,10,322,9
2020-01-02 21:00:00,37,26,0.0,11.6,8,1,44,11:57 AM,No moonset,06:15 AM,07:14 PM,19,33,33,31,19,44,51,0.0,1008,31,10,343,9
2020-01-03 00:00:00,37,26,0.0,11.6,8,1,51,12:43 PM,12:24 AM,06:16 AM,07:14 PM,22,32,32,29,30,8,64,0.0,1009,29,10,335,19
2020-01-03 03:00:00,37,26,0.0,11.6,8,1,51,12:43 PM,12:24 AM,06:16 AM,07:14 PM,23,30,30,27,15,73,79,0.1,1008,27,10,301,10
2020-01-03 06:00:00,37,26,0.0,11.6,8,1,51,12:43 PM,12:24 AM,06:16 AM,07:14 PM,23,29,29,26,10,20,85,0.0,1009,26,10,328,6
2020-01-03 09:00:00,37,26,0.0,11.6,8,8,51,12:43 PM,12:24 AM,06:16 AM,07:14 PM,23,35,35,31,9,6,62,0.0,1009,31,10,310,8
2020-01-03 12:00:00,37,26,0.0,11.6,8,9,51,12:43 PM,12:24 AM,06:16 AM,07:14 PM,20,40,40,36,9,13,41,0.0,1007,36,10,335,8
2020-01-03 15:00:00,37,26,0.0,11.6,8,9,51,12:43 PM,12:24 AM,06:16 AM,07:14 PM,19,41,41,37,5,46,35,0.0,1003,37,10,290,4
2020-01-03 18:00:00,37,26,0.0,11.6,8,8,51,12:43 PM,12:24 AM,06:16 AM,07:14 PM,20,38,38,34,19,22,43,0.0,1004,34,10,316,13
2020-01-03 21:00:00,37,26,0.0,11.6,8,1,51,12:43 PM,12:24 AM,06:16 AM,07:14 PM,20,33,33,31,18,54,53,0.0,1006,31,10,170,11
2020-01-04 00:00:00,36,26,0.0,11.6,7,1,59,01:29 PM,01:00 AM,06:16 AM,07:14 PM,22,30,30,27,17,78,76,1.7,1007,27,9,355,10
2020-01-04 03:00:00,36,26,0.0,11.6,7,1,59,01:29 PM,01:00 AM,06:16 AM,07:14 PM,23,29,29,27,18,82,80,2.1,1006,27,9,328,10
2020-01-04 06:00:00,36,26,0.0,11.6,7,1,59,01:29 PM,01:00 AM,06:16 AM,07:14 PM,22,28,28,26,14,18,82,0.0,1007,26,10,336,8
2020-01-04 09:00:00,36,26,0.0,11.6,7,8,59,01:29 PM,01:00 AM,06:16 AM,07:14 PM,21,34,34,31,11,13,56,0.0,1008,31,10,312,10
2020-01-04 12:00:00,36,26,0.0,11.6,7,9,59,01:29 PM,01:00 AM,06:16 AM,07:14 PM,20,40,40,36,9,43,40,0.0,1005,36,10,338,8
2020-01-04 15:00:00,36,26,0.0,11.6,7,9,59,01:29 PM,01:00 AM,06:16 AM,07:14 PM,20,39,39,36,9,31,40,0.0,1003,36,10,339,8
2020-01-04 18:00:00,36,26,0.0,11.6,7,8,59,01:29 PM,01:00 AM,06:16 AM,07:14 PM,19,37,37,34,15,10,43,0.0,1003,34,10,346,10
2020-01-04 21:00:00,36,26,0.0,11.6,7,1,59,01:29 PM,01:00 AM,06:16 AM,07:14 PM,20,32,32,30,18,16,57,0.0,1006,30,10,320,9
2020-01-05 00:00:00,36,25,0.0,10.3,7,1,66,02:16 PM,01:37 AM,06:17 AM,07:15 PM,23,29,29,27,23,76,79,1.8,1006,27,10,303,14
2020-01-05 03:00:00,36,25,0.0,10.3,7,1,66,02:16 PM,01:37 AM,06:17 AM,07:15 PM,23,29,29,26,8,80,85,1.5,1006,26,9,316,5
2020-01-05 06:00:00,36,25,0.0,10.3,7,1,66,02:16 PM,01:37 AM,06:17 AM,07:15 PM,23,28,28,25,7,19,86,0.0,1008,25,10,316,4
2020-01-05 09:00:00,36,25,0.0,10.3,7,8,66,02:16 PM,01:37 AM,06:17 AM,07:15 PM,23,37,37,32,4,16,58,0.0,1008,32,10,293,4
2020-01-05 12:00:00,36,25,0.0,10.3,7,8,66,02:16 PM,01:37 AM,06:17 AM,07:15 PM,21,41,41,36,6,53,42,0.2,1006,36,10,142,5
2020-01-05 15:00:00,36,25,0.0,10.3,7,8,66,02:16 PM,01:37 AM,06:17 AM,07:15 PM,21,39,39,35,9,28,44,0.0,1004,35,10,116,8
2020-01-05 18:00:00,36,25,0.0,10.3,7,7,66,02:16 PM,01:37 AM,06:17 AM,07:15 PM,22,37,37,33,18,75,65,0.7,1004,33,9,211,11
2020-01-05 21:00:00,36,25,0.0,10.3,7,1,66,02:16 PM,01:37 AM,06:17 AM,07:15 PM,23,34,34,30,13,85,75,1.5,1007,30,9,246,7
2020-01-06 00:00:00,35,26,0.0,11.6,7,1,73,03:06 PM,02:15 AM,06:18 AM,07:15 PM,22,30,30,27,21,80,74,0.1,1007,27,10,351,12
2020-01-06 03:00:00,35,26,0.0,11.6,7,1,73,03:06 PM,02:15 AM,06:18 AM,07:15 PM,23,29,29,26,10,75,82,0.1,1006,26,10,347,6
2020-01-06 06:00:00,35,26,0.0,11.6,7,1,73,03:06 PM,02:15 AM,06:18 AM,07:15 PM,23,28,28,26,9,9,84,0.0,1007,26,10,8,5
2020-01-06 09:00:00,35,26,0.0,11.6,7,8,73,03:06 PM,02:15 AM,06:18 AM,07:15 PM,22,35,35,31,8,13,60,0.0,1008,31,10,2,6
2020-01-06 12:00:00,35,26,0.0,11.6,7,8,73,03:06 PM,02:15 AM,06:18 AM,07:15 PM,21,39,39,35,9,37,44,0.0,1006,35,10,23,8
2020-01-06 15:00:00,35,26,0.0,11.6,7,8,73,03:06 PM,02:15 AM,06:18 AM,07:15 PM,21,37,37,34,6,48,47,0.0,1004,34,10,332,5
2020-01-06 18:00:00,35,26,0.0,11.6,7,8,73,03:06 PM,02:15 AM,06:18 AM,07:15 PM,21,36,36,32,5,21,52,0.0,1005,32,10,336,4
2020-01-06 21:00:00,35,26,0.0,11.6,7,1,73,03:06 PM,02:15 AM,06:18 AM,07:15 PM,22,30,30,28,21,73,70,0.6,1007,28,9,311,12
2020-01-07 00:00:00,37,25,0.0,10.3,7,1,80,03:58 PM,02:56 AM,06:18 AM,07:15 PM,23,30,30,27,10,79,82,0.4,1007,27,9,299,6
2020-01-07 03:00:00,37,25,0.0,10.3,7,1,80,03:58 PM,02:56 AM,06:18 AM,07:15 PM,23,29,29,26,12,73,87,1.8,1006,26,9,277,8
2020-01-07 06:00:00,37,25,0.0,10.3,7,1,80,03:58 PM,02:56 AM,06:18 AM,07:15 PM,23,28,28,25,4,12,87,0.0,1007,25,10,290,2
2020-01-07 09:00:00,37,25,0.0,10.3,7,8,80,03:58 PM,02:56 AM,06:18 AM,07:15 PM,22,34,34,30,5,24,62,0.0,1008,30,10,227,4
2020-01-07 12:00:00,37,25,0.0,10.3,7,9,80,03:58 PM,02:56 AM,06:18 AM,07:15 PM,21,41,41,37,3,61,40,0.0,1006,37,10,221,2
2020-01-07 15:00:00,37,25,0.0,10.3,7,9,80,03:58 PM,02:56 AM,06:18 AM,07:15 PM,19,39,39,35,2,45,39,0.0,1003,35,10,264,1
2020-01-07 18:00:00,37,25,0.0,10.3,7,8,80,03:58 PM,02:56 AM,06:18 AM,07:15 PM,20,36,36,33,12,24,46,0.0,1004,33,10,293,8
2020-01-07 21:00:00,37,25,0.0,10.3,7,1,80,03:58 PM,02:56 AM,06:18 AM,07:15 PM,21,32,32,29,10,71,62,0.5,1006,29,9,324,5
2020-01-08 00:00:00,35,26,0.0,10.3,7,1,88,04:54 PM,03:42 AM,06:19 AM,07:16 PM,22,31,31,28,11,80,72,0.1,1007,28,10,338,7
2020-01-08 03:00:00,35,26,0.0,10.3,7,1,88,04:54 PM,03:42 AM,06:19 AM,07:16 PM,22,29,29,26,5,89,79,0.1,1006,26,10,305,3
2020-01-08 06:00:00,35,26,0.0,10.3,7,1,88,04:54 PM,03:42 AM,06:19 AM,07:16 PM,22,28,28,26,6,78,79,0.1,1007,26,10,277,3
2020-01-08 09:00:00,35,26,0.0,10.3,7,8,88,04:54 PM,03:42 AM,06:19 AM,07:16 PM,22,35,35,32,11,9,56,0.0,1008,32,10,223,9
2020-01-08 12:00:00,35,26,0.0,10.3,7,8,88,04:54 PM,03:42 AM,06:19 AM,07:16 PM,20,38,38,35,6,12,42,0.0,1006,35,10,215,6
2020-01-08 15:00:00,35,26,0.0,10.3,7,8,88,04:54 PM,03:42 AM,06:19 AM,07:16 PM,19,38,38,35,7,27,39,0.0,1003,35,10,180,6
2020-01-08 18:00:00,35,26,0.0,10.3,7,7,88,04:54 PM,03:42 AM,06:19 AM,07:16 PM,21,36,36,33,14,67,49,0.0,1003,33,10,177,8
2020-01-08 21:00:00,35,26,0.0,10.3,7,1,88,04:54 PM,03:42 AM,06:19 AM,07:16 PM,23,34,34,30,24,56,86,2.5,1007,30,10,10,14
2020-01-09 00:00:00,31,25,0.0,7.8,6,1,95,05:52 PM,04:32 AM,06:19 AM,07:16 PM,24,29,29,25,7,73,91,2.0,1006,25,9,330,4
2020-01-09 03:00:00,31,25,0.0,7.8,6,1,95,05:52 PM,04:32 AM,06:19 AM,07:16 PM,24,29,29,26,1,79,88,3.7,1005,26,7,254,1
2020-01-09 06:00:00,31,25,0.0,7.8,6,1,95,05:52 PM,04:32 AM,06:19 AM,07:16 PM,24,28,28,25,8,100,90,4.6,1006,25,7,150,4
2020-01-09 09:00:00,31,25,0.0,7.8,6,6,95,05:52 PM,04:32 AM,06:19 AM,07:16 PM,24,32,32,28,12,88,78,7.4,1007,28,7,172,6
2020-01-09 12:00:00,31,25,0.0,7.8,6,7,95,05:52 PM,04:32 AM,06:19 AM,07:16 PM,23,35,35,31,16,55,65,0.8,1004,31,10,136,12
2020-01-09 15:00:00,31,25,0.0,7.8,6,6,95,05:52 PM,04:32 AM,06:19 AM,07:16 PM,24,35,35,30,17,88,73,5.5,1002,30,7,115,9
2020-01-09 18:00:00,31,25,0.0,7.8,6,6,95,05:52 PM,04:32 AM,06:19 AM,07:16 PM,25,32,32,28,17,84,84,2.5,1002,28,9,128,11
2020-01-09 21:00:00,31,25,0.0,7.8,6,1,95,05:52 PM,04:32 AM,06:19 AM,07:16 PM,24,30,30,27,6,83,86,6.5,1004,27,7,168,3
2020-01-10 00:00:00,33,25,0.0,7.8,6,1,100,06:51 PM,05:28 AM,06:20 AM,07:16 PM,24,29,29,26,12,85,89,5.1,1005,26,7,142,6
2020-01-10 03:00:00,33,25,0.0,7.8,6,1,100,06:51 PM,05:28 AM,06:20 AM,07:16 PM,24,28,28,25,14,78,94,10.0,1003,25,3,110,7
2020-01-10 06:00:00,33,25,0.0,7.8,6,1,100,06:51 PM,05:28 AM,06:20 AM,07:16 PM,24,29,29,26,16,75,92,0.5,1004,26,9,112,9
2020-01-10 09:00:00,33,25,0.0,7.8,6,6,100,06:51 PM,05:28 AM,06:20 AM,07:16 PM,24,33,33,29,24,53,76,0.9,1005,29,10,85,18
2020-01-10 12:00:00,33,25,0.0,7.8,6,7,100,06:51 PM,05:28 AM,06:20 AM,07:16 PM,24,39,39,33,21,89,59,0.2,1003,33,10,84,18
2020-01-10 15:00:00,33,25,0.0,7.8,6,7,100,06:51 PM,05:28 AM,06:20 AM,07:16 PM,25,37,37,30,33,76,74,11.4,1002,30,3,51,15
2020-01-10 18:00:00,33,25,0.0,7.8,6,6,100,06:51 PM,05:28 AM,06:20 AM,07:16 PM,24,29,29,26,33,83,89,14.6,1003,26,3,11,15
2020-01-10 21:00:00,33,25,0.0,7.8,6,1,100,06:51 PM,05:28 AM,06:20 AM,07:16 PM,23,28,28,25,51,73,91,21.7,1006,25,3,4,23
2020-01-11 00:00:00,32,24,0.0,7.8,6,1,100,07:50 PM,06:27 AM,06:21 AM,07:16 PM,23,27,27,24,12,70,93,0.8,1005,24,9,57,8
2020-01-11 03:00:00,32,24,0.0,7.8,6,1,100,07:50 PM,06:27 AM,06:21 AM,07:16 PM,23,26,26,24,11,89,94,1.1,1005,24,10,81,7
2020-01-11 06:00:00,32,24,0.0,7.8,6,1,100,07:50 PM,06:27 AM,06:21 AM,07:16 PM,23,27,27,24,9,53,94,0.1,1006,24,10,94,5
2020-01-11 09:00:00,32,24,0.0,7.8,6,6,100,07:50 PM,06:27 AM,06:21 AM,07:16 PM,23,28,28,25,12,72,88,0.1,1007,25,10,86,8
2020-01-11 12:00:00,32,24,0.0,7.8,6,7,100,07:50 PM,06:27 AM,06:21 AM,07:16 PM,22,36,36,32,15,59,58,0.8,1006,32,10,41,12
2020-01-11 15:00:00,32,24,0.0,7.8,6,7,100,07:50 PM,06:27 AM,06:21 AM,07:16 PM,22,36,36,32,16,81,57,2.9,1003,32,7,20,10
2020-01-11 18:00:00,32,24,0.0,7.8,6,6,100,07:50 PM,06:27 AM,06:21 AM,07:16 PM,23,33,33,29,21,77,74,1.7,1004,29,9,335,15
2020-01-11 21:00:00,32,24,0.0,7.8,6,1,100,07:50 PM,06:27 AM,06:21 AM,07:16 PM,23,29,29,26,5,87,87,4.4,1007,26,7,339,3
