date_time,Melville_maxtempC,Melville_mintempC,Melville_totalSnow_cm,Melville_sunHour,Melville_uvIndex,Melville_uvIndex,Melville_moon_illumination,Melville_moonrise,Melville_moonset,Melville_sunrise,Melville_sunset,Melville_DewPointC,Melville_FeelsLikeC,Melville_HeatIndexC,Melville_WindChillC,Melville_WindGustKmph,Melville_cloudcover,Melville_humidity,Melville_precipMM,Melville_pressure,Melville_tempC,Melville_visibility,Melville_winddirDegree,Melville_windspeedKmph
2020-01-31 09:00:00,6,2,0.0,8.3,1,1,37,11:37 AM,No moonset,08:05 AM,06:09 PM,-3,1,3,1,10,39,65,0.0,1028,3,10,175,7
2020-01-31 12:00:00,6,2,0.0,8.3,1,2,37,11:37 AM,No moonset,08:05 AM,06:09 PM,-2,3,5,3,10,71,60,0.0,1027,5,10,177,8
2020-01-31 15:00:00,6,2,0.0,8.3,1,3,37,11:37 AM,No moonset,08:05 AM,06:09 PM,-1,4,6,4,10,67,62,0.0,1026,6,10,165,9
2020-01-31 18:00:00,6,2,0.0,8.3,1,2,37,11:37 AM,No moonset,08:05 AM,06:09 PM,0,3,5,3,13,57,70,0.0,1025,5,10,140,10
2020-01-31 21:00:00,6,2,0.0,8.3,1,1,37,11:37 AM,No moonset,08:05 AM,06:09 PM,2,3,5,3,12,100,79,0.1,1024,5,7,113,9
2020-02-01 00:00:00,7,3,0.0,5.0,2,1,49,12:02 PM,12:43 AM,08:04 AM,06:10 PM,3,4,5,4,8,94,87,0.1,1022,5,5,61,5
2020-02-01 03:00:00,7,3,0.0,5.0,2,1,49,12:02 PM,12:43 AM,08:04 AM,06:10 PM,3,3,4,3,9,76,92,0.0,1020,4,7,41,6
2020-02-01 06:00:00,7,3,0.0,5.0,2,1,49,12:02 PM,12:43 AM,08:04 AM,06:10 PM,3,2,3,2,10,72,97,0.0,1018,3,2,42,6
2020-02-01 09:00:00,7,3,0.0,5.0,2,1,49,12:02 PM,12:43 AM,08:04 AM,06:10 PM,2,3,4,3,7,88,92,0.0,1016,4,5,57,5
2020-02-01 12:00:00,7,3,0.0,5.0,2,2,49,12:02 PM,12:43 AM,08:04 AM,06:10 PM,2,5,5,5,5,100,81,0.0,1014,5,10,139,4
2020-02-01 15:00:00,7,3,0.0,5.0,2,2,49,12:02 PM,12:43 AM,08:04 AM,06:10 PM,2,6,6,6,5,100,77,0.0,1011,6,10,218,4
2020-02-01 18:00:00,7,3,0.0,5.0,2,2,49,12:02 PM,12:43 AM,08:04 AM,06:10 PM,3,5,6,5,6,100,81,0.0,1008,6,10,278,4
2020-02-01 21:00:00,7,3,0.0,5.0,2,1,49,12:02 PM,12:43 AM,08:04 AM,06:10 PM,2,4,5,4,5,100,83,0.0,1007,5,10,263,4
2020-02-02 00:00:00,6,2,1.7,5.0,1,1,57,12:30 PM,01:43 AM,08:03 AM,06:12 PM,2,2,4,2,10,100,86,0.1,1005,4,7,319,8
2020-02-02 03:00:00,6,2,1.7,5.0,1,1,57,12:30 PM,01:43 AM,08:03 AM,06:12 PM,2,0,3,0,13,100,94,0.5,1004,3,2,307,9
2020-02-02 06:00:00,6,2,1.7,5.0,1,1,57,12:30 PM,01:43 AM,08:03 AM,06:12 PM,1,-1,2,-1,15,100,94,0.8,1002,2,2,302,11
2020-02-02 09:00:00,6,2,1.7,5.0,1,1,57,12:30 PM,01:43 AM,08:03 AM,06:12 PM,-0,-2,2,-2,19,93,86,0.6,1002,2,4,296,14
2020-02-02 12:00:00,6,2,1.7,5.0,1,2,57,12:30 PM,01:43 AM,08:03 AM,06:12 PM,-3,1,4,1,19,72,63,0.1,1001,4,8,283,15
2020-02-02 15:00:00,6,2,1.7,5.0,1,2,57,12:30 PM,01:43 AM,08:03 AM,06:12 PM,-3,2,6,2,19,70,53,0.0,999,6,10,265,16
2020-02-02 18:00:00,6,2,1.7,5.0,1,1,57,12:30 PM,01:43 AM,08:03 AM,06:12 PM,-2,1,5,1,25,90,63,0.0,999,5,10,259,19
2020-02-02 21:00:00,6,2,1.7,5.0,1,1,57,12:30 PM,01:43 AM,08:03 AM,06:12 PM,1,-0,3,-0,22,89,85,0.1,1000,3,10,251,16
2020-02-03 00:00:00,10,4,0.0,10.1,2,1,64,01:02 PM,02:44 AM,08:02 AM,06:13 PM,2,1,4,1,16,100,92,0.4,1001,4,7,258,12
2020-02-03 03:00:00,10,4,0.0,10.1,2,1,64,01:02 PM,02:44 AM,08:02 AM,06:13 PM,2,1,5,1,21,100,86,0.3,1002,5,5,269,14
2020-02-03 06:00:00,10,4,0.0,10.1,2,2,64,01:02 PM,02:44 AM,08:02 AM,06:13 PM,2,2,5,2,23,75,84,0.1,1004,5,10,276,14
2020-02-03 09:00:00,10,4,0.0,10.1,2,3,64,01:02 PM,02:44 AM,08:02 AM,06:13 PM,1,2,5,2,27,28,76,0.0,1008,5,10,282,17
2020-02-03 12:00:00,10,4,0.0,10.1,2,3,64,01:02 PM,02:44 AM,08:02 AM,06:13 PM,0,5,8,5,27,24,58,0.0,1010,8,10,277,20
2020-02-03 15:00:00,10,4,0.0,10.1,2,3,64,01:02 PM,02:44 AM,08:02 AM,06:13 PM,0,7,9,7,23,8,53,0.0,1011,9,10,276,18
2020-02-03 18:00:00,10,4,0.0,10.1,2,3,64,01:02 PM,02:44 AM,08:02 AM,06:13 PM,1,7,9,7,22,11,57,0.0,1013,9,10,272,15
2020-02-03 21:00:00,10,4,0.0,10.1,2,1,64,01:02 PM,02:44 AM,08:02 AM,06:13 PM,3,7,8,7,16,12,69,0.0,1014,8,10,248,9
2020-02-04 00:00:00,10,6,0.0,5.1,3,1,72,01:41 PM,03:47 AM,08:01 AM,06:14 PM,5,6,8,6,16,22,76,0.0,1012,6,10,181,8
2020-02-04 03:00:00,10,6,0.0,5.1,3,1,72,01:41 PM,03:47 AM,08:01 AM,06:14 PM,5,7,8,7,10,52,85,0.0,1011,8,10,154,5
2020-02-04 06:00:00,10,6,0.0,5.1,3,2,72,01:41 PM,03:47 AM,08:01 AM,06:14 PM,6,7,7,7,4,74,89,0.1,1010,7,7,195,2
2020-02-04 09:00:00,10,6,0.0,5.1,3,2,72,01:41 PM,03:47 AM,08:01 AM,06:14 PM,5,7,7,7,9,95,88,0.2,1010,7,5,271,6
2020-02-04 12:00:00,10,6,0.0,5.1,3,3,72,01:41 PM,03:47 AM,08:01 AM,06:14 PM,6,7,9,7,21,76,84,0.1,1009,9,10,248,13
2020-02-04 15:00:00,10,6,0.0,5.1,3,3,72,01:41 PM,03:47 AM,08:01 AM,06:14 PM,8,8,10,8,28,62,88,0.2,1009,10,8,242,17
2020-02-04 18:00:00,10,6,0.0,5.1,3,3,72,01:41 PM,03:47 AM,08:01 AM,06:14 PM,9,8,10,8,29,76,93,0.4,1009,10,7,240,17
2020-02-04 21:00:00,10,6,0.0,5.1,3,1,72,01:41 PM,03:47 AM,08:01 AM,06:14 PM,9,7,10,7,24,92,94,0.4,1009,9,10,234,13
2020-02-05 00:00:00,5,1,0.0,6.7,1,1,79,02:27 PM,04:50 AM,08:00 AM,06:15 PM,9,6,10,6,19,100,93,0.8,1009,7,7,271,12
2020-02-05 03:00:00,5,1,0.0,6.7,1,1,79,02:27 PM,04:50 AM,08:00 AM,06:15 PM,5,4,7,4,26,100,87,1.0,1010,7,4,229,18
2020-02-05 06:00:00,5,1,0.0,6.7,1,1,79,02:27 PM,04:50 AM,08:00 AM,06:15 PM,-0,0,4,0,26,100,72,1.0,1012,4,9,10,19
2020-02-05 09:00:00,5,1,0.0,6.7,1,1,79,02:27 PM,04:50 AM,08:00 AM,06:15 PM,-3,0,4,0,23,100,59,0.0,1016,4,10,12,18
2020-02-05 12:00:00,5,1,0.0,6.7,1,1,79,02:27 PM,04:50 AM,08:00 AM,06:15 PM,-5,-1,3,-1,21,96,54,0.1,1018,3,10,12,16
2020-02-05 15:00:00,5,1,0.0,6.7,1,2,79,02:27 PM,04:50 AM,08:00 AM,06:15 PM,-8,1,4,1,15,75,44,0.1,1018,4,10,17,12
2020-02-05 18:00:00,5,1,0.0,6.7,1,2,79,02:27 PM,04:50 AM,08:00 AM,06:15 PM,-10,2,4,2,14,48,36,0.0,1019,4,10,23,11
2020-02-05 21:00:00,5,1,0.0,6.7,1,1,79,02:27 PM,04:50 AM,08:00 AM,06:15 PM,-8,2,4,2,14,52,42,0.0,1019,3,10,55,10
2020-02-06 00:00:00,9,4,0.0,5.3,2,1,87,03:22 PM,05:52 AM,07:59 AM,06:17 PM,-3,1,5,1,21,74,63,0.2,1016,2,7,109,15
2020-02-06 03:00:00,9,4,0.0,5.3,2,1,87,03:22 PM,05:52 AM,07:59 AM,06:17 PM,2,0,4,0,25,100,87,1.6,1013,4,4,109,18
2020-02-06 06:00:00,9,4,0.0,5.3,2,1,87,03:22 PM,05:52 AM,07:59 AM,06:17 PM,4,1,5,1,24,100,93,2.5,1009,5,8,84,16
2020-02-06 09:00:00,9,4,0.0,5.3,2,2,87,03:22 PM,05:52 AM,07:59 AM,06:17 PM,5,3,6,3,22,100,96,0.3,1006,6,10,85,14
2020-02-06 12:00:00,9,4,0.0,5.3,2,2,87,03:22 PM,05:52 AM,07:59 AM,06:17 PM,7,6,7,6,15,100,97,0.7,1004,7,6,117,9
2020-02-06 15:00:00,9,4,0.0,5.3,2,2,87,03:22 PM,05:52 AM,07:59 AM,06:17 PM,9,8,9,8,11,100,99,0.3,1001,9,3,166,6
2020-02-06 18:00:00,9,4,0.0,5.3,2,2,87,03:22 PM,05:52 AM,07:59 AM,06:17 PM,9,8,9,8,11,100,99,0.5,998,8,6,145,6
2020-02-06 21:00:00,9,4,0.0,5.3,2,1,87,03:22 PM,05:52 AM,07:59 AM,06:17 PM,8,5,8,5,20,100,97,1.4,997,6,2,93,12
2020-02-07 00:00:00,13,1,0.0,5.3,3,1,95,04:26 PM,06:50 AM,07:58 AM,06:18 PM,4,3,5,3,14,100,93,2.7,997,5,5,155,9
2020-02-07 03:00:00,13,1,0.0,5.3,3,1,95,04:26 PM,06:50 AM,07:58 AM,06:18 PM,5,6,6,6,6,100,96,0.2,994,6,2,274,4
2020-02-07 06:00:00,13,1,0.0,5.3,3,2,95,04:26 PM,06:50 AM,07:58 AM,06:18 PM,7,7,8,7,19,100,98,0.5,990,8,5,123,10
2020-02-07 09:00:00,13,1,0.0,5.3,3,3,95,04:26 PM,06:50 AM,07:58 AM,06:18 PM,10,7,11,7,55,100,97,0.1,984,11,10,155,30
2020-02-07 12:00:00,13,1,0.0,5.3,3,3,95,04:26 PM,06:50 AM,07:58 AM,06:18 PM,9,9,12,9,78,95,83,0.2,979,12,7,198,49
2020-02-07 15:00:00,13,1,0.0,5.3,3,3,95,04:26 PM,06:50 AM,07:58 AM,06:18 PM,3,7,11,7,67,79,57,0.1,981,11,5,243,54
2020-02-07 18:00:00,13,1,0.0,5.3,3,1,95,04:26 PM,06:50 AM,07:58 AM,06:18 PM,-5,-1,5,-1,49,70,52,0.0,991,5,10,272,42
2020-02-07 21:00:00,13,1,0.0,5.3,3,1,95,04:26 PM,06:50 AM,07:58 AM,06:18 PM,-7,-4,2,-4,45,75,50,0.0,999,2,10,283,35
2020-02-08 00:00:00,5,-1,0.0,8.5,1,1,100,05:39 PM,07:41 AM,07:57 AM,06:19 PM,-8,-5,1,-5,39,58,51,0.0,1006,1,10,288,29
2020-02-08 03:00:00,5,-1,0.0,8.5,1,1,100,05:39 PM,07:41 AM,07:57 AM,06:19 PM,-9,-7,-0,-7,36,20,50,0.0,1011,-0,10,290,27
2020-02-08 06:00:00,5,-1,0.0,8.5,1,2,100,05:39 PM,07:41 AM,07:57 AM,06:19 PM,-11,-7,-1,-7,33,5,46,0.0,1016,-1,10,289,25
2020-02-08 09:00:00,5,-1,0.0,8.5,1,2,100,05:39 PM,07:41 AM,07:57 AM,06:19 PM,-11,-5,-0,-5,26,4,44,0.0,1020,-0,10,281,20
2020-02-08 12:00:00,5,-1,0.0,8.5,1,1,100,05:39 PM,07:41 AM,07:57 AM,06:19 PM,-10,-3,2,-3,22,24,40,0.0,1021,2,10,263,18
2020-02-08 15:00:00,5,-1,0.0,8.5,1,1,100,05:39 PM,07:41 AM,07:57 AM,06:19 PM,-8,-0,4,-0,27,73,42,0.0,1022,4,10,249,22
2020-02-08 18:00:00,5,-1,0.0,8.5,1,2,100,05:39 PM,07:41 AM,07:57 AM,06:19 PM,-7,1,5,1,26,67,42,0.0,1023,5,10,262,19
2020-02-08 21:00:00,5,-1,0.0,8.5,1,1,100,05:39 PM,07:41 AM,07:57 AM,06:19 PM,-7,1,4,1,19,19,46,0.0,1027,4,10,262,13
2020-02-09 00:00:00,7,1,0.0,8.5,2,1,100,06:54 PM,08:25 AM,07:56 AM,06:20 PM,-6,1,3,1,12,30,51,0.0,1028,3,10,188,8
2020-02-09 03:00:00,7,1,0.0,8.5,2,1,100,06:54 PM,08:25 AM,07:56 AM,06:20 PM,-5,-1,2,-1,11,59,62,0.0,1029,2,10,41,8
2020-02-09 06:00:00,7,1,0.0,8.5,2,2,100,06:54 PM,08:25 AM,07:56 AM,06:20 PM,-4,-2,1,-2,11,59,68,0.0,1031,1,10,59,8
2020-02-09 09:00:00,7,1,0.0,8.5,2,2,100,06:54 PM,08:25 AM,07:56 AM,06:20 PM,-4,-1,2,-1,12,47,68,0.0,1032,2,10,65,8
2020-02-09 12:00:00,7,1,0.0,8.5,2,1,100,06:54 PM,08:25 AM,07:56 AM,06:20 PM,-3,2,5,2,14,68,59,0.0,1033,5,10,113,11
2020-02-09 15:00:00,7,1,0.0,8.5,2,3,100,06:54 PM,08:25 AM,07:56 AM,06:20 PM,-3,3,7,3,22,80,52,0.0,1032,7,10,188,17
2020-02-09 18:00:00,7,1,0.0,8.5,2,3,100,06:54 PM,08:25 AM,07:56 AM,06:20 PM,-1,3,6,3,28,31,59,0.0,1031,6,10,185,20
2020-02-09 21:00:00,7,1,0.0,8.5,2,1,100,06:54 PM,08:25 AM,07:56 AM,06:20 PM,-1,2,6,2,32,35,63,0.0,1032,6,10,200,21
2020-02-10 00:00:00,6,-2,0.0,5.3,2,1,83,08:10 PM,09:04 AM,07:55 AM,06:21 PM,-1,2,6,2,30,100,63,0.0,1030,6,10,204,19
2020-02-10 03:00:00,6,-2,0.0,5.3,2,1,83,08:10 PM,09:04 AM,07:55 AM,06:21 PM,0,2,6,2,34,95,67,0.0,1027,6,10,201,22
2020-02-10 06:00:00,6,-2,0.0,5.3,2,2,83,08:10 PM,09:04 AM,07:55 AM,06:21 PM,1,2,6,2,44,90,70,0.0,1025,6,10,209,28
2020-02-10 09:00:00,6,-2,0.0,5.3,2,2,83,08:10 PM,09:04 AM,07:55 AM,06:21 PM,2,2,6,2,43,100,74,0.3,1023,6,7,215,28
2020-02-10 12:00:00,6,-2,0.0,5.3,2,2,83,08:10 PM,09:04 AM,07:55 AM,06:21 PM,3,2,6,2,37,100,78,0.4,1021,6,5,225,26
2020-02-10 15:00:00,6,-2,0.0,5.3,2,2,83,08:10 PM,09:04 AM,07:55 AM,06:21 PM,4,2,6,2,35,100,84,1.0,1020,6,9,230,25
2020-02-10 18:00:00,6,-2,0.0,5.3,2,1,83,08:10 PM,09:04 AM,07:55 AM,06:21 PM,5,2,5,2,33,100,89,1.9,1020,5,8,237,23
2020-02-10 21:00:00,6,-2,0.0,5.3,2,1,83,08:10 PM,09:04 AM,07:55 AM,06:21 PM,5,1,3,1,25,100,92,0.4,1021,1,10,236,16
2020-02-11 00:00:00,7,3,0.0,5.4,2,1,75,09:26 PM,09:38 AM,07:53 AM,06:23 PM,6,0,3,0,14,100,95,1.0,1020,1,7,210,10
2020-02-11 03:00:00,7,3,0.0,5.4,2,1,75,09:26 PM,09:38 AM,07:53 AM,06:23 PM,6,5,6,5,9,100,97,0.6,1019,6,4,160,6
2020-02-11 06:00:00,7,3,0.0,5.4,2,2,75,09:26 PM,09:38 AM,07:53 AM,06:23 PM,6,6,7,6,8,100,99,0.8,1017,7,7,136,5
2020-02-11 09:00:00,7,3,0.0,5.4,2,2,75,09:26 PM,09:38 AM,07:53 AM,06:23 PM,7,6,7,6,9,100,99,1.0,1015,7,4,93,5
2020-02-11 12:00:00,7,3,0.0,5.4,2,2,75,09:26 PM,09:38 AM,07:53 AM,06:23 PM,7,6,7,6,12,100,98,1.7,1013,7,5,149,7
2020-02-11 15:00:00,7,3,0.0,5.4,2,2,75,09:26 PM,09:38 AM,07:53 AM,06:23 PM,7,6,7,6,14,100,97,0.7,1010,7,3,344,9
2020-02-11 18:00:00,7,3,0.0,5.4,2,2,75,09:26 PM,09:38 AM,07:53 AM,06:23 PM,6,5,7,5,13,88,96,1.4,1009,7,7,334,8
2020-02-11 21:00:00,7,3,0.0,5.4,2,1,75,09:26 PM,09:38 AM,07:53 AM,06:23 PM,5,4,6,4,20,57,90,0.0,1011,5,5,301,13
2020-02-12 00:00:00,6,1,0.0,10.0,1,1,68,10:39 PM,10:09 AM,07:52 AM,06:24 PM,1,2,5,2,31,63,69,0.0,1013,3,10,306,21
2020-02-12 03:00:00,6,1,0.0,10.0,1,1,68,10:39 PM,10:09 AM,07:52 AM,06:24 PM,-5,-0,5,-0,37,68,51,0.0,1015,5,10,308,26
2020-02-12 06:00:00,6,1,0.0,10.0,1,1,68,10:39 PM,10:09 AM,07:52 AM,06:24 PM,-6,-2,3,-2,37,33,53,0.0,1019,3,10,315,26
2020-02-12 09:00:00,6,1,0.0,10.0,1,1,68,10:39 PM,10:09 AM,07:52 AM,06:24 PM,-6,-2,3,-2,27,83,53,0.0,1022,3,10,320,21
2020-02-12 12:00:00,6,1,0.0,10.0,1,2,68,10:39 PM,10:09 AM,07:52 AM,06:24 PM,-7,1,4,1,14,49,45,0.0,1023,4,10,296,12
2020-02-12 15:00:00,6,1,0.0,10.0,1,3,68,10:39 PM,10:09 AM,07:52 AM,06:24 PM,-7,3,6,3,13,18,39,0.0,1023,6,10,231,12
2020-02-12 18:00:00,6,1,0.0,10.0,1,3,68,10:39 PM,10:09 AM,07:52 AM,06:24 PM,-5,2,5,2,19,47,47,0.0,1022,5,10,210,14
2020-02-12 21:00:00,6,1,0.0,10.0,1,1,68,10:39 PM,10:09 AM,07:52 AM,06:24 PM,-2,1,4,1,25,63,64,0.1,1021,3,7,196,18
2020-02-13 00:00:00,11,4,0.0,5.4,2,1,60,11:52 PM,10:40 AM,07:51 AM,06:25 PM,2,1,4,1,26,100,80,0.5,1017,2,4,196,19
2020-02-13 03:00:00,11,4,0.0,5.4,2,1,60,11:52 PM,10:40 AM,07:51 AM,06:25 PM,4,3,5,3,15,100,91,2.3,1012,5,8,161,10
2020-02-13 06:00:00,11,4,0.0,5.4,2,2,60,11:52 PM,10:40 AM,07:51 AM,06:25 PM,6,5,6,5,7,100,97,3.1,1007,6,5,146,4
2020-02-13 09:00:00,11,4,0.0,5.4,2,2,60,11:52 PM,10:40 AM,07:51 AM,06:25 PM,7,5,7,5,20,100,97,0.2,1004,7,1,205,11
2020-02-13 12:00:00,11,4,0.0,5.4,2,2,60,11:52 PM,10:40 AM,07:51 AM,06:25 PM,9,6,9,6,39,100,95,0.4,1003,9,5,230,22
2020-02-13 15:00:00,11,4,0.0,5.4,2,3,60,11:52 PM,10:40 AM,07:51 AM,06:25 PM,9,9,11,9,40,96,88,0.4,1003,11,10,250,23
2020-02-13 18:00:00,11,4,0.0,5.4,2,3,60,11:52 PM,10:40 AM,07:51 AM,06:25 PM,5,7,10,7,32,69,73,0.7,1005,10,9,288,21
2020-02-13 21:00:00,11,4,0.0,5.4,2,1,60,11:52 PM,10:40 AM,07:51 AM,06:25 PM,0,2,6,2,31,26,65,0.0,1009,6,10,311,21
2020-02-14 00:00:00,-1,-5,0.0,10.8,2,1,53,No moonrise,11:12 AM,07:50 AM,06:26 PM,-3,-1,4,-1,35,8,61,0.0,1012,4,10,312,23
2020-02-14 03:00:00,-1,-5,0.0,10.8,2,1,53,No moonrise,11:12 AM,07:50 AM,06:26 PM,-4,-2,3,-2,31,3,61,0.0,1015,3,10,307,21
2020-02-14 06:00:00,-1,-5,0.0,10.8,2,2,53,No moonrise,11:12 AM,07:50 AM,06:26 PM,-7,-5,1,-5,32,2,57,0.0,1017,1,10,310,23
2020-02-14 09:00:00,-1,-5,0.0,10.8,2,2,53,No moonrise,11:12 AM,07:50 AM,06:26 PM,-11,-8,-2,-8,31,1,49,0.0,1021,-2,10,314,24
2020-02-14 12:00:00,-1,-5,0.0,10.8,2,2,53,No moonrise,11:12 AM,07:50 AM,06:26 PM,-14,-8,-2,-8,26,5,39,0.0,1024,-2,10,317,23
2020-02-14 15:00:00,-1,-5,0.0,10.8,2,2,53,No moonrise,11:12 AM,07:50 AM,06:26 PM,-16,-7,-1,-7,23,5,33,0.0,1026,-1,10,332,20
2020-02-14 18:00:00,-1,-5,0.0,10.8,2,2,53,No moonrise,11:12 AM,07:50 AM,06:26 PM,-17,-8,-2,-8,23,0,32,0.0,1028,-2,10,238,19
2020-02-14 21:00:00,-1,-5,0.0,10.8,2,1,53,No moonrise,11:12 AM,07:50 AM,06:26 PM,-18,-11,-4,-11,26,0,35,0.0,1032,-4,10,3,22
2020-02-15 00:00:00,-2,-9,0.0,10.0,2,1,45,01:04 AM,11:45 AM,07:49 AM,06:28 PM,-18,-12,-6,-12,23,0,38,0.0,1035,-6,10,2,19
2020-02-15 03:00:00,-2,-9,0.0,10.0,2,1,45,01:04 AM,11:45 AM,07:49 AM,06:28 PM,-18,-12,-6,-12,18,0,39,0.0,1035,-6,10,3,15
2020-02-15 06:00:00,-2,-9,0.0,10.0,2,2,45,01:04 AM,11:45 AM,07:49 AM,06:28 PM,-18,-11,-6,-11,13,0,38,0.0,1036,-6,10,10,11
2020-02-15 09:00:00,-2,-9,0.0,10.0,2,2,45,01:04 AM,11:45 AM,07:49 AM,06:28 PM,-17,-7,-4,-7,7,0,36,0.0,1037,-4,10,61,6
2020-02-15 12:00:00,-2,-9,0.0,10.0,2,2,45,01:04 AM,11:45 AM,07:49 AM,06:28 PM,-16,-4,-2,-4,5,0,33,0.0,1036,-2,10,161,5
2020-02-15 15:00:00,-2,-9,0.0,10.0,2,1,45,01:04 AM,11:45 AM,07:49 AM,06:28 PM,-13,-6,-2,-6,15,33,42,0.0,1034,-2,10,197,12
2020-02-15 18:00:00,-2,-9,0.0,10.0,2,1,45,01:04 AM,11:45 AM,07:49 AM,06:28 PM,-10,-7,-3,-7,22,100,53,0.0,1031,-3,10,194,17
2020-02-15 21:00:00,-2,-9,0.0,10.0,2,1,45,01:04 AM,11:45 AM,07:49 AM,06:28 PM,-8,-7,-4,-7,30,71,58,0.0,1030,-7,10,203,21
2020-02-16 00:00:00,5,1,0.0,7.0,2,1,38,02:13 AM,12:21 PM,07:47 AM,06:29 PM,-7,-8,-4,-8,32,23,61,0.0,1028,-6,10,217,22
2020-02-16 03:00:00,5,1,0.0,7.0,2,1,38,02:13 AM,12:21 PM,07:47 AM,06:29 PM,-5,-5,1,-5,31,35,65,0.0,1026,1,10,230,21
2020-02-16 06:00:00,5,1,0.0,7.0,2,1,38,02:13 AM,12:21 PM,07:47 AM,06:29 PM,-6,-4,1,-4,29,43,59,0.0,1024,1,10,235,19
2020-02-16 09:00:00,5,1,0.0,7.0,2,1,38,02:13 AM,12:21 PM,07:47 AM,06:29 PM,-5,-3,2,-3,28,80,62,0.0,1023,2,10,235,19
2020-02-16 12:00:00,5,1,0.0,7.0,2,1,38,02:13 AM,12:21 PM,07:47 AM,06:29 PM,-4,-1,3,-1,26,85,60,0.0,1022,3,10,235,19
2020-02-16 15:00:00,5,1,0.0,7.0,2,2,38,02:13 AM,12:21 PM,07:47 AM,06:29 PM,-4,1,4,1,21,76,54,0.0,1019,4,10,241,15
2020-02-16 18:00:00,5,1,0.0,7.0,2,3,38,02:13 AM,12:21 PM,07:47 AM,06:29 PM,-3,2,5,2,19,34,55,0.0,1018,5,10,247,14
2020-02-16 21:00:00,5,1,0.0,7.0,2,1,38,02:13 AM,12:21 PM,07:47 AM,06:29 PM,-3,2,4,2,15,37,59,0.0,1019,4,10,250,9
2020-02-17 00:00:00,8,2,0.0,10.8,3,1,30,03:20 AM,01:03 PM,07:46 AM,06:30 PM,-3,2,4,2,9,35,60,0.0,1020,2,10,264,5
2020-02-17 03:00:00,8,2,0.0,10.8,3,1,30,03:20 AM,01:03 PM,07:46 AM,06:30 PM,-2,1,3,1,14,51,70,0.0,1020,3,10,305,8
2020-02-17 06:00:00,8,2,0.0,10.8,3,2,30,03:20 AM,01:03 PM,07:46 AM,06:30 PM,-0,-1,3,-1,17,22,81,0.0,1021,3,10,322,11
2020-02-17 09:00:00,8,2,0.0,10.8,3,2,30,03:20 AM,01:03 PM,07:46 AM,06:30 PM,-2,-0,3,-0,16,9,70,0.0,1023,3,10,330,11
2020-02-17 12:00:00,8,2,0.0,10.8,3,2,30,03:20 AM,01:03 PM,07:46 AM,06:30 PM,-4,3,5,3,10,16,54,0.0,1025,5,10,336,9
2020-02-17 15:00:00,8,2,0.0,10.8,3,3,30,03:20 AM,01:03 PM,07:46 AM,06:30 PM,-6,6,7,6,10,11,37,0.0,1025,7,10,325,8
2020-02-17 18:00:00,8,2,0.0,10.8,3,3,30,03:20 AM,01:03 PM,07:46 AM,06:30 PM,-6,5,7,5,12,18,38,0.0,1026,7,10,341,9
2020-02-17 21:00:00,8,2,0.0,10.8,3,1,30,03:20 AM,01:03 PM,07:46 AM,06:30 PM,-4,3,5,3,14,23,50,0.0,1028,5,10,258,9
2020-02-18 00:00:00,10,3,0.0,5.4,2,1,22,04:22 AM,01:51 PM,07:45 AM,06:31 PM,-2,1,4,1,18,48,62,0.0,1029,4,10,66,12
2020-02-18 03:00:00,10,3,0.0,5.4,2,1,22,04:22 AM,01:51 PM,07:45 AM,06:31 PM,-3,-1,3,-1,24,94,63,0.0,1029,3,10,76,16
2020-02-18 06:00:00,10,3,0.0,5.4,2,1,22,04:22 AM,01:51 PM,07:45 AM,06:31 PM,-1,-0,4,-0,27,100,69,0.0,1028,4,10,94,18
2020-02-18 09:00:00,10,3,0.0,5.4,2,2,22,04:22 AM,01:51 PM,07:45 AM,06:31 PM,1,2,5,2,29,100,75,0.0,1027,5,10,117,18
2020-02-18 12:00:00,10,3,0.0,5.4,2,2,22,04:22 AM,01:51 PM,07:45 AM,06:31 PM,4,4,8,4,35,100,77,0.0,1025,8,10,132,22
2020-02-18 15:00:00,10,3,0.0,5.4,2,2,22,04:22 AM,01:51 PM,07:45 AM,06:31 PM,7,6,9,6,37,96,86,0.1,1020,9,10,154,22
2020-02-18 18:00:00,10,3,0.0,5.4,2,2,22,04:22 AM,01:51 PM,07:45 AM,06:31 PM,9,7,10,7,30,92,92,0.2,1017,10,10,185,17
2020-02-18 21:00:00,10,3,0.0,5.4,2,1,22,04:22 AM,01:51 PM,07:45 AM,06:31 PM,7,6,8,6,25,93,92,0.0,1016,8,10,248,14
2020-02-19 00:00:00,6,-2,0.0,10.9,1,1,15,05:19 AM,02:43 PM,07:43 AM,06:32 PM,4,4,6,4,16,85,87,0.1,1016,6,7,310,10
2020-02-19 03:00:00,6,-2,0.0,10.9,1,1,15,05:19 AM,02:43 PM,07:43 AM,06:32 PM,3,3,6,3,28,91,79,0.2,1017,6,3,302,18
2020-02-19 06:00:00,6,-2,0.0,10.9,1,2,15,05:19 AM,02:43 PM,07:43 AM,06:32 PM,-3,1,5,1,35,65,57,0.1,1019,5,7,314,24
2020-02-19 09:00:00,6,-2,0.0,10.9,1,2,15,05:19 AM,02:43 PM,07:43 AM,06:32 PM,-6,-1,4,-1,28,44,49,0.0,1022,4,10,308,22
