date_time,Blackwater_maxtempC,Blackwater_mintempC,Blackwater_totalSnow_cm,Blackwater_sunHour,Blackwater_uvIndex,Blackwater_uvIndex,Blackwater_moon_illumination,Blackwater_moonrise,Blackwater_moonset,Blackwater_sunrise,Blackwater_sunset,Blackwater_DewPointC,Blackwater_FeelsLikeC,Blackwater_HeatIndexC,Blackwater_WindChillC,Blackwater_WindGustKmph,Blackwater_cloudcover,Blackwater_humidity,Blackwater_precipMM,Blackwater_pressure,Blackwater_tempC,Blackwater_visibility,Blackwater_winddirDegree,Blackwater_windspeedKmph
2020-02-29 12:00:00,32,24,0.0,12.8,7,8,38,10:19 AM,09:59 PM,05:59 AM,06:34 PM,19,32,32,30,19,58,51,1.4,1010,30,9,92,14
2020-02-29 15:00:00,32,24,0.0,12.8,7,7,38,10:19 AM,09:59 PM,05:59 AM,06:34 PM,17,33,33,32,16,83,43,2.2,1009,32,9,95,10
2020-02-29 18:00:00,32,24,0.0,12.8,7,1,38,10:19 AM,09:59 PM,05:59 AM,06:34 PM,17,31,31,30,17,41,47,0.7,1010,30,10,89,10
2020-02-29 21:00:00,32,24,0.0,12.8,7,1,38,10:19 AM,09:59 PM,05:59 AM,06:34 PM,19,28,28,27,32,14,61,0.0,1011,27,10,60,21
2020-03-01 00:00:00,32,23,0.0,12.3,7,1,44,11:11 AM,10:35 PM,06:00 AM,06:33 PM,20,26,26,25,33,21,74,0.0,1012,25,10,52,22
2020-03-01 03:00:00,32,23,0.0,12.3,7,1,44,11:11 AM,10:35 PM,06:00 AM,06:33 PM,20,25,25,23,21,46,80,0.0,1011,23,10,70,14
2020-03-01 06:00:00,32,23,0.0,12.3,7,1,44,11:11 AM,10:35 PM,06:00 AM,06:33 PM,20,25,25,23,18,46,83,0.0,1013,23,10,85,13
2020-03-01 09:00:00,32,23,0.0,12.3,7,7,44,11:11 AM,10:35 PM,06:00 AM,06:33 PM,18,28,28,27,18,18,63,0.0,1014,27,10,91,15
2020-03-01 12:00:00,32,23,0.0,12.3,7,8,44,11:11 AM,10:35 PM,06:00 AM,06:33 PM,16,31,31,30,17,20,44,0.0,1012,30,10,92,14
2020-03-01 15:00:00,32,23,0.0,12.3,7,8,44,11:11 AM,10:35 PM,06:00 AM,06:33 PM,15,32,32,32,14,22,37,0.0,1010,32,10,86,12
2020-03-01 18:00:00,32,23,0.0,12.3,7,1,44,11:11 AM,10:35 PM,06:00 AM,06:33 PM,15,30,30,30,23,20,42,0.0,1011,30,10,77,14
2020-03-01 21:00:00,32,23,0.0,12.3,7,1,44,11:11 AM,10:35 PM,06:00 AM,06:33 PM,15,28,28,27,32,12,48,0.0,1012,27,10,65,17
2020-03-02 00:00:00,33,23,0.0,12.3,7,1,51,12:04 PM,11:17 PM,06:00 AM,06:32 PM,18,26,26,25,26,9,68,0.0,1012,25,10,53,15
2020-03-02 03:00:00,33,23,0.0,12.3,7,1,51,12:04 PM,11:17 PM,06:00 AM,06:32 PM,20,25,25,23,18,11,82,0.0,1012,23,10,46,12
2020-03-02 06:00:00,33,23,0.0,12.3,7,1,51,12:04 PM,11:17 PM,06:00 AM,06:32 PM,20,25,25,23,14,9,83,0.0,1013,23,10,73,10
2020-03-02 09:00:00,33,23,0.0,12.3,7,7,51,12:04 PM,11:17 PM,06:00 AM,06:32 PM,17,28,28,27,17,2,59,0.0,1014,27,10,91,14
2020-03-02 12:00:00,33,23,0.0,12.3,7,8,51,12:04 PM,11:17 PM,06:00 AM,06:32 PM,15,31,31,31,20,8,38,0.0,1012,31,10,97,17
2020-03-02 15:00:00,33,23,0.0,12.3,7,8,51,12:04 PM,11:17 PM,06:00 AM,06:32 PM,13,32,32,33,24,9,31,0.0,1010,33,10,90,21
2020-03-02 18:00:00,33,23,0.0,12.3,7,1,51,12:04 PM,11:17 PM,06:00 AM,06:32 PM,13,30,30,30,31,6,37,0.0,1011,30,10,90,18
2020-03-02 21:00:00,33,23,0.0,12.3,7,1,51,12:04 PM,11:17 PM,06:00 AM,06:32 PM,14,27,27,27,34,6,46,0.0,1013,27,10,76,18
2020-03-03 00:00:00,32,23,0.0,11.6,7,1,58,01:00 PM,No moonset,06:01 AM,06:31 PM,18,26,26,25,29,12,67,0.0,1012,25,10,55,17
2020-03-03 03:00:00,32,23,0.0,11.6,7,1,58,01:00 PM,No moonset,06:01 AM,06:31 PM,19,25,25,23,23,13,79,0.0,1011,23,10,56,14
2020-03-03 06:00:00,32,23,0.0,11.6,7,1,58,01:00 PM,No moonset,06:01 AM,06:31 PM,19,25,25,23,14,19,81,0.0,1012,23,10,79,10
2020-03-03 09:00:00,32,23,0.0,11.6,7,7,58,01:00 PM,No moonset,06:01 AM,06:31 PM,18,28,28,27,18,12,62,0.0,1012,27,10,84,15
2020-03-03 12:00:00,32,23,0.0,11.6,7,8,58,01:00 PM,No moonset,06:01 AM,06:31 PM,17,31,31,31,19,14,43,0.0,1011,31,10,82,16
2020-03-03 15:00:00,32,23,0.0,11.6,7,8,58,01:00 PM,No moonset,06:01 AM,06:31 PM,17,33,33,32,22,40,42,0.0,1009,32,10,88,19
2020-03-03 18:00:00,32,23,0.0,11.6,7,1,58,01:00 PM,No moonset,06:01 AM,06:31 PM,19,31,31,29,29,38,55,0.0,1010,29,10,68,21
2020-03-03 21:00:00,32,23,0.0,11.6,7,1,58,01:00 PM,No moonset,06:01 AM,06:31 PM,20,29,29,27,39,61,69,0.3,1012,27,9,61,26
2020-03-04 00:00:00,30,24,0.0,6.1,6,1,65,01:57 PM,12:02 AM,06:01 AM,06:30 PM,21,27,27,25,43,53,77,0.1,1012,25,10,75,31
2020-03-04 03:00:00,30,24,0.0,6.1,6,1,65,01:57 PM,12:02 AM,06:01 AM,06:30 PM,20,26,26,24,39,76,79,0.1,1011,24,10,81,30
2020-03-04 06:00:00,30,24,0.0,6.1,6,1,65,01:57 PM,12:02 AM,06:01 AM,06:30 PM,20,26,26,24,35,96,78,0.0,1011,24,10,84,27
2020-03-04 09:00:00,30,24,0.0,6.1,6,6,65,01:57 PM,12:02 AM,06:01 AM,06:30 PM,20,27,27,25,35,99,73,0.0,1011,25,10,75,29
2020-03-04 12:00:00,30,24,0.0,6.1,6,6,65,01:57 PM,12:02 AM,06:01 AM,06:30 PM,21,30,30,28,31,84,68,0.0,1010,28,10,69,27
2020-03-04 15:00:00,30,24,0.0,6.1,6,6,65,01:57 PM,12:02 AM,06:01 AM,06:30 PM,22,32,32,29,33,92,63,0.1,1007,29,10,67,29
2020-03-04 18:00:00,30,24,0.0,6.1,6,1,65,01:57 PM,12:02 AM,06:01 AM,06:30 PM,22,31,31,28,39,77,71,1.2,1008,28,10,60,27
2020-03-04 21:00:00,30,24,0.0,6.1,6,1,65,01:57 PM,12:02 AM,06:01 AM,06:30 PM,22,28,28,26,40,88,82,1.8,1010,26,10,60,27
2020-03-05 00:00:00,33,24,0.0,6.1,6,1,73,02:54 PM,12:54 AM,06:02 AM,06:30 PM,22,27,27,25,38,100,86,0.6,1009,25,10,62,27
2020-03-05 03:00:00,33,24,0.0,6.1,6,1,73,02:54 PM,12:54 AM,06:02 AM,06:30 PM,22,27,27,24,33,100,88,0.1,1008,24,10,55,24
2020-03-05 06:00:00,33,24,0.0,6.1,6,1,73,02:54 PM,12:54 AM,06:02 AM,06:30 PM,22,27,27,24,27,100,89,0.0,1009,24,10,49,21
2020-03-05 09:00:00,33,24,0.0,6.1,6,6,73,02:54 PM,12:54 AM,06:02 AM,06:30 PM,23,30,30,27,23,100,78,0.2,1010,27,10,37,19
2020-03-05 12:00:00,33,24,0.0,6.1,6,6,73,02:54 PM,12:54 AM,06:02 AM,06:30 PM,23,33,33,30,24,86,67,2.3,1008,30,8,249,16
2020-03-05 15:00:00,33,24,0.0,6.1,6,7,73,02:54 PM,12:54 AM,06:02 AM,06:30 PM,22,36,36,32,23,75,55,3.4,1006,32,7,339,14
2020-03-05 18:00:00,33,24,0.0,6.1,6,1,73,02:54 PM,12:54 AM,06:02 AM,06:30 PM,22,34,34,30,9,82,61,1.3,1007,30,8,145,5
2020-03-05 21:00:00,33,24,0.0,6.1,6,1,73,02:54 PM,12:54 AM,06:02 AM,06:30 PM,23,31,31,27,25,79,77,1.9,1009,27,8,44,15
2020-03-06 00:00:00,33,25,0.0,10.2,7,1,80,03:51 PM,01:52 AM,06:02 AM,06:29 PM,23,29,29,26,27,67,86,2.1,1009,26,9,40,18
2020-03-06 03:00:00,33,25,0.0,10.2,7,1,80,03:51 PM,01:52 AM,06:02 AM,06:29 PM,23,28,28,25,20,55,88,3.5,1008,25,8,38,12
2020-03-06 06:00:00,33,25,0.0,10.2,7,1,80,03:51 PM,01:52 AM,06:02 AM,06:29 PM,23,28,28,25,16,67,89,1.8,1009,25,8,29,10
2020-03-06 09:00:00,33,25,0.0,10.2,7,6,80,03:51 PM,01:52 AM,06:02 AM,06:29 PM,23,32,32,28,8,73,75,1.0,1010,28,10,209,6
2020-03-06 12:00:00,33,25,0.0,10.2,7,7,80,03:51 PM,01:52 AM,06:02 AM,06:29 PM,22,35,35,31,4,59,59,0.5,1009,31,10,257,4
2020-03-06 15:00:00,33,25,0.0,10.2,7,7,80,03:51 PM,01:52 AM,06:02 AM,06:29 PM,21,36,36,33,8,53,51,0.1,1008,33,10,224,7
2020-03-06 18:00:00,33,25,0.0,10.2,7,1,80,03:51 PM,01:52 AM,06:02 AM,06:29 PM,21,34,34,31,10,38,55,0.0,1008,31,10,192,6
2020-03-06 21:00:00,33,25,0.0,10.2,7,1,80,03:51 PM,01:52 AM,06:02 AM,06:29 PM,22,31,31,28,24,63,69,0.3,1010,28,9,152,14
2020-03-07 00:00:00,33,23,0.0,11.6,6,1,87,04:44 PM,02:54 AM,06:03 AM,06:28 PM,21,29,29,27,31,67,72,0.2,1011,27,10,141,19
2020-03-07 03:00:00,33,23,0.0,11.6,6,1,87,04:44 PM,02:54 AM,06:03 AM,06:28 PM,19,27,27,25,27,56,69,0.0,1010,25,10,144,18
2020-03-07 06:00:00,33,23,0.0,11.6,6,1,87,04:44 PM,02:54 AM,06:03 AM,06:28 PM,18,26,26,24,32,47,68,0.0,1011,24,10,148,21
2020-03-07 09:00:00,33,23,0.0,11.6,6,7,87,04:44 PM,02:54 AM,06:03 AM,06:28 PM,18,28,28,27,33,31,57,0.0,1012,27,10,141,26
2020-03-07 12:00:00,33,23,0.0,11.6,6,8,87,04:44 PM,02:54 AM,06:03 AM,06:28 PM,19,32,32,31,25,21,49,0.0,1011,31,10,142,22
2020-03-07 15:00:00,33,23,0.0,11.6,6,8,87,04:44 PM,02:54 AM,06:03 AM,06:28 PM,18,34,34,32,22,37,44,0.0,1009,32,10,151,19
2020-03-07 18:00:00,33,23,0.0,11.6,6,1,87,04:44 PM,02:54 AM,06:03 AM,06:28 PM,17,31,31,30,26,29,46,0.0,1009,30,10,153,16
2020-03-07 21:00:00,33,23,0.0,11.6,6,1,87,04:44 PM,02:54 AM,06:03 AM,06:28 PM,17,28,28,27,30,36,55,0.0,1011,27,10,143,16
2020-03-08 00:00:00,31,23,0.0,6.1,7,1,95,05:35 PM,04:00 AM,06:03 AM,06:27 PM,18,27,27,26,27,33,60,0.0,1011,26,10,120,16
2020-03-08 03:00:00,31,23,0.0,6.1,7,1,95,05:35 PM,04:00 AM,06:03 AM,06:27 PM,18,26,26,24,21,31,69,0.0,1010,24,10,102,13
2020-03-08 06:00:00,31,23,0.0,6.1,7,1,95,05:35 PM,04:00 AM,06:03 AM,06:27 PM,20,26,26,24,21,46,77,0.0,1011,24,10,99,15
2020-03-08 09:00:00,31,23,0.0,6.1,7,7,95,05:35 PM,04:00 AM,06:03 AM,06:27 PM,21,28,28,26,20,83,72,0.1,1012,26,10,98,16
2020-03-08 12:00:00,31,23,0.0,6.1,7,6,95,05:35 PM,04:00 AM,06:03 AM,06:27 PM,21,32,32,29,17,98,61,0.3,1010,29,10,97,14
2020-03-08 15:00:00,31,23,0.0,6.1,7,7,95,05:35 PM,04:00 AM,06:03 AM,06:27 PM,21,33,33,31,20,84,56,1.2,1008,31,10,101,15
2020-03-08 18:00:00,31,23,0.0,6.1,7,1,95,05:35 PM,04:00 AM,06:03 AM,06:27 PM,21,31,31,28,26,84,66,0.6,1009,28,10,88,17
2020-03-08 21:00:00,31,23,0.0,6.1,7,1,95,05:35 PM,04:00 AM,06:03 AM,06:27 PM,22,28,28,26,33,77,79,1.1,1011,26,9,74,21
2020-03-09 00:00:00,30,23,0.0,6.1,6,1,100,06:21 PM,05:07 AM,06:04 AM,06:26 PM,22,26,26,24,41,77,85,3.7,1011,24,8,71,23
2020-03-09 03:00:00,30,23,0.0,6.1,6,1,100,06:21 PM,05:07 AM,06:04 AM,06:26 PM,22,25,25,23,44,82,90,6.3,1010,23,7,73,22
2020-03-09 06:00:00,30,23,0.0,6.1,6,1,100,06:21 PM,05:07 AM,06:04 AM,06:26 PM,21,25,25,23,32,77,91,2.4,1010,23,9,79,20
2020-03-09 09:00:00,30,23,0.0,6.1,6,6,100,06:21 PM,05:07 AM,06:04 AM,06:26 PM,22,29,29,26,26,91,78,0.5,1011,26,10,73,20
2020-03-09 12:00:00,30,23,0.0,6.1,6,6,100,06:21 PM,05:07 AM,06:04 AM,06:26 PM,22,31,31,28,19,71,67,1.3,1010,28,10,102,14
2020-03-09 15:00:00,30,23,0.0,6.1,6,6,100,06:21 PM,05:07 AM,06:04 AM,06:26 PM,21,32,32,29,21,67,61,2.6,1008,29,8,132,14
2020-03-09 18:00:00,30,23,0.0,6.1,6,1,100,06:21 PM,05:07 AM,06:04 AM,06:26 PM,22,30,30,27,32,81,73,2.6,1008,27,8,143,19
2020-03-09 21:00:00,30,23,0.0,6.1,6,1,100,06:21 PM,05:07 AM,06:04 AM,06:26 PM,21,26,26,24,45,78,84,5.5,1011,24,8,146,24
2020-03-10 00:00:00,28,22,0.0,6.1,6,1,100,07:05 PM,06:13 AM,06:04 AM,06:25 PM,20,25,25,22,39,83,88,3.1,1011,22,9,139,24
2020-03-10 03:00:00,28,22,0.0,6.1,6,1,100,07:05 PM,06:13 AM,06:04 AM,06:25 PM,20,22,24,22,32,81,89,1.1,1010,22,10,144,22
2020-03-10 06:00:00,28,22,0.0,6.1,6,1,100,07:05 PM,06:13 AM,06:04 AM,06:25 PM,20,25,25,22,31,93,87,0.3,1011,22,10,138,22
2020-03-10 09:00:00,28,22,0.0,6.1,6,5,100,07:05 PM,06:13 AM,06:04 AM,06:25 PM,20,26,26,24,23,99,79,0.0,1012,24,10,117,19
2020-03-10 12:00:00,28,22,0.0,6.1,6,6,100,07:05 PM,06:13 AM,06:04 AM,06:25 PM,20,29,29,27,18,78,65,0.0,1011,27,10,98,15
2020-03-10 15:00:00,28,22,0.0,6.1,6,6,100,07:05 PM,06:13 AM,06:04 AM,06:25 PM,20,30,30,28,19,63,61,0.1,1010,28,10,102,16
2020-03-10 18:00:00,28,22,0.0,6.1,6,1,100,07:05 PM,06:13 AM,06:04 AM,06:25 PM,20,28,28,26,27,87,69,0.2,1010,26,10,113,17
2020-03-10 21:00:00,28,22,0.0,6.1,6,1,100,07:05 PM,06:13 AM,06:04 AM,06:25 PM,20,26,26,25,30,100,78,0.5,1013,25,10,100,19
2020-03-11 00:00:00,29,21,0.0,7.5,6,1,84,07:48 PM,07:19 AM,06:04 AM,06:24 PM,20,25,25,23,32,80,83,0.4,1013,23,9,91,21
2020-03-11 03:00:00,29,21,0.0,7.5,6,1,84,07:48 PM,07:19 AM,06:04 AM,06:24 PM,19,21,22,21,32,85,85,0.2,1013,21,10,118,21
2020-03-11 06:00:00,29,21,0.0,7.5,6,1,84,07:48 PM,07:19 AM,06:04 AM,06:24 PM,18,21,21,21,34,74,84,0.1,1014,21,10,137,24
2020-03-11 09:00:00,29,21,0.0,7.5,6,5,84,07:48 PM,07:19 AM,06:04 AM,06:24 PM,18,25,25,24,29,66,70,0.0,1015,24,10,122,23
2020-03-11 12:00:00,29,21,0.0,7.5,6,6,84,07:48 PM,07:19 AM,06:04 AM,06:24 PM,18,29,29,28,24,76,56,0.0,1013,28,10,116,21
2020-03-11 15:00:00,29,21,0.0,7.5,6,6,84,07:48 PM,07:19 AM,06:04 AM,06:24 PM,18,30,30,29,26,50,51,0.0,1011,29,10,119,23
2020-03-11 18:00:00,29,21,0.0,7.5,6,1,84,07:48 PM,07:19 AM,06:04 AM,06:24 PM,18,28,28,27,33,70,59,0.1,1012,27,10,112,22
2020-03-11 21:00:00,29,21,0.0,7.5,6,1,84,07:48 PM,07:19 AM,06:04 AM,06:24 PM,18,26,26,24,38,67,69,0.2,1014,24,10,94,23
2020-03-12 00:00:00,29,19,0.0,11.6,6,1,76,08:30 PM,08:24 AM,06:05 AM,06:23 PM,18,25,25,22,34,27,76,0.1,1015,22,10,105,22
2020-03-12 03:00:00,29,19,0.0,11.6,6,1,76,08:30 PM,08:24 AM,06:05 AM,06:23 PM,16,20,21,20,34,24,76,0.0,1014,20,10,129,21
2020-03-12 06:00:00,29,19,0.0,11.6,6,1,76,08:30 PM,08:24 AM,06:05 AM,06:23 PM,15,19,19,19,41,19,75,0.0,1015,19,10,140,28
2020-03-12 09:00:00,29,19,0.0,11.6,6,6,76,08:30 PM,08:24 AM,06:05 AM,06:23 PM,16,24,24,23,37,20,65,0.0,1016,23,10,128,30
2020-03-12 12:00:00,29,19,0.0,11.6,6,7,76,08:30 PM,08:24 AM,06:05 AM,06:23 PM,16,28,28,27,34,15,51,0.0,1014,27,10,124,30
2020-03-12 15:00:00,29,19,0.0,11.6,6,7,76,08:30 PM,08:24 AM,06:05 AM,06:23 PM,16,30,30,29,36,17,45,0.0,1011,29,10,127,31
2020-03-12 18:00:00,29,19,0.0,11.6,6,1,76,08:30 PM,08:24 AM,06:05 AM,06:23 PM,16,28,28,27,39,38,53,0.0,1012,27,10,128,25
2020-03-12 21:00:00,29,19,0.0,11.6,6,1,76,08:30 PM,08:24 AM,06:05 AM,06:23 PM,17,26,26,24,36,72,65,0.1,1013,24,10,119,21
2020-03-13 00:00:00,29,19,0.0,11.6,6,1,69,09:14 PM,09:29 AM,06:05 AM,06:22 PM,17,22,25,22,39,63,74,0.1,1013,22,10,118,24
2020-03-13 03:00:00,29,19,0.0,11.6,6,1,69,09:14 PM,09:29 AM,06:05 AM,06:22 PM,16,20,21,20,43,64,78,0.1,1012,20,10,132,28
2020-03-13 06:00:00,29,19,0.0,11.6,6,1,69,09:14 PM,09:29 AM,06:05 AM,06:22 PM,15,20,20,20,42,27,77,0.0,1013,20,10,139,29
2020-03-13 09:00:00,29,19,0.0,11.6,6,6,69,09:14 PM,09:29 AM,06:05 AM,06:22 PM,14,23,23,23,41,4,61,0.0,1013,23,10,135,33
2020-03-13 12:00:00,29,19,0.0,11.6,6,7,69,09:14 PM,09:29 AM,06:05 AM,06:22 PM,15,27,27,27,40,5,48,0.0,1011,27,10,134,35
2020-03-13 15:00:00,29,19,0.0,11.6,6,7,69,09:14 PM,09:29 AM,06:05 AM,06:22 PM,13,28,28,28,38,7,40,0.0,1009,28,10,136,33
2020-03-13 18:00:00,29,19,0.0,11.6,6,1,69,09:14 PM,09:29 AM,06:05 AM,06:22 PM,11,26,26,26,47,12,40,0.0,1009,26,10,136,30
2020-03-13 21:00:00,29,19,0.0,11.6,6,1,69,09:14 PM,09:29 AM,06:05 AM,06:22 PM,13,25,25,23,42,36,51,0.0,1011,23,10,144,22
2020-03-14 00:00:00,29,19,0.0,11.6,7,1,62,09:59 PM,10:32 AM,06:06 AM,06:21 PM,14,21,22,21,32,27,62,0.0,1010,21,10,145,17
2020-03-14 03:00:00,29,19,0.0,11.6,7,1,62,09:59 PM,10:32 AM,06:06 AM,06:21 PM,15,20,20,20,33,13,73,0.0,1010,20,10,153,20
2020-03-14 06:00:00,29,19,0.0,11.6,7,1,62,09:59 PM,10:32 AM,06:06 AM,06:21 PM,15,19,19,19,33,6,76,0.0,1010,19,10,157,23
2020-03-14 09:00:00,29,19,0.0,11.6,7,6,62,09:59 PM,10:32 AM,06:06 AM,06:21 PM,14,24,24,23,33,3,59,0.0,1011,23,10,149,27
2020-03-14 12:00:00,29,19,0.0,11.6,7,7,62,09:59 PM,10:32 AM,06:06 AM,06:21 PM,14,27,27,27,32,31,44,0.0,1009,27,10,148,28
2020-03-14 15:00:00,29,19,0.0,11.6,7,7,62,09:59 PM,10:32 AM,06:06 AM,06:21 PM,13,28,28,28,30,27,38,0.0,1006,28,10,148,26
2020-03-14 18:00:00,29,19,0.0,11.6,7,1,62,09:59 PM,10:32 AM,06:06 AM,06:21 PM,12,26,26,26,32,14,43,0.0,1007,26,10,151,20
2020-03-14 21:00:00,29,19,0.0,11.6,7,1,62,09:59 PM,10:32 AM,06:06 AM,06:21 PM,11,25,25,23,32,8,46,0.0,1009,23,10,154,16
2020-03-15 00:00:00,30,19,0.0,11.6,7,1,55,10:47 PM,11:35 AM,06:06 AM,06:20 PM,11,21,22,21,32,7,52,0.0,1009,21,10,155,16
2020-03-15 03:00:00,30,19,0.0,11.6,7,1,55,10:47 PM,11:35 AM,06:06 AM,06:20 PM,11,20,20,20,29,8,58,0.0,1009,20,10,149,15
2020-03-15 06:00:00,30,19,0.0,11.6,7,1,55,10:47 PM,11:35 AM,06:06 AM,06:20 PM,14,20,20,20,27,7,69,0.0,1010,20,10,150,16
2020-03-15 09:00:00,30,19,0.0,11.6,7,6,55,10:47 PM,11:35 AM,06:06 AM,06:20 PM,15,24,24,23,25,5,60,0.0,1011,23,10,148,19
2020-03-15 12:00:00,30,19,0.0,11.6,7,7,55,10:47 PM,11:35 AM,06:06 AM,06:20 PM,13,28,28,28,27,14,41,0.0,1011,28,10,151,23
2020-03-15 15:00:00,30,19,0.0,11.6,7,7,55,10:47 PM,11:35 AM,06:06 AM,06:20 PM,11,29,29,30,29,12,32,0.0,1009,30,10,152,25
2020-03-15 18:00:00,30,19,0.0,11.6,7,1,55,10:47 PM,11:35 AM,06:06 AM,06:20 PM,12,27,27,27,30,14,41,0.0,1010,27,10,145,19
2020-03-15 21:00:00,30,19,0.0,11.6,7,1,55,10:47 PM,11:35 AM,06:06 AM,06:20 PM,13,25,25,24,36,16,49,0.0,1013,24,10,151,18
2020-03-16 00:00:00,29,19,0.0,11.6,7,1,47,11:38 PM,12:35 PM,06:06 AM,06:19 PM,13,25,25,22,40,17,57,0.0,1013,22,10,146,23
2020-03-16 03:00:00,29,19,0.0,11.6,7,1,47,11:38 PM,12:35 PM,06:06 AM,06:19 PM,15,21,21,21,35,22,69,0.0,1014,21,10,139,22
2020-03-16 06:00:00,29,19,0.0,11.6,7,1,47,11:38 PM,12:35 PM,06:06 AM,06:19 PM,14,19,19,19,35,15,73,0.0,1016,19,10,141,23
2020-03-16 09:00:00,29,19,0.0,11.6,7,6,47,11:38 PM,12:35 PM,06:06 AM,06:19 PM,14,23,23,23,32,7,59,0.0,1017,23,10,135,26
2020-03-16 12:00:00,29,19,0.0,11.6,7,7,47,11:38 PM,12:35 PM,06:06 AM,06:19 PM,13,27,27,27,28,19,43,0.0,1016,27,10,131,24
2020-03-16 15:00:00,29,19,0.0,11.6,7,7,47,11:38 PM,12:35 PM,06:06 AM,06:19 PM,12,29,29,29,27,18,35,0.0,1014,29,10,126,24
2020-03-16 18:00:00,29,19,0.0,11.6,7,1,47,11:38 PM,12:35 PM,06:06 AM,06:19 PM,12,26,26,26,31,11,40,0.0,1015,26,10,117,19
2020-03-16 21:00:00,29,19,0.0,11.6,7,1,47,11:38 PM,12:35 PM,06:06 AM,06:19 PM,11,25,25,24,39,8,45,0.0,1018,24,10,136,19
2020-03-17 00:00:00,29,19,0.0,11.6,7,1,40,No moonrise,01:33 PM,06:07 AM,06:18 PM,11,22,22,22,34,10,52,0.0,1018,22,10,117,18
2020-03-17 03:00:00,29,19,0.0,11.6,7,1,40,No moonrise,01:33 PM,06:07 AM,06:18 PM,14,20,20,20,26,17,69,0.0,1018,20,10,101,15
2020-03-17 06:00:00,29,19,0.0,11.6,7,1,40,No moonrise,01:33 PM,06:07 AM,06:18 PM,14,19,19,19,27,11,74,0.0,1020,19,10,133,18
2020-03-17 09:00:00,29,19,0.0,11.6,7,6,40,No moonrise,01:33 PM,06:07 AM,06:18 PM,13,23,23,23,30,3,56,0.0,1021,23,10,138,24
2020-03-17 12:00:00,29,19,0.0,11.6,7,7,40,No moonrise,01:33 PM,06:07 AM,06:18 PM,11,27,27,27,30,3,37,0.0,1019,27,10,133,26
2020-03-17 15:00:00,29,19,0.0,11.6,7,7,40,No moonrise,01:33 PM,06:07 AM,06:18 PM,10,28,28,29,28,9,32,0.0,1017,29,10,131,25
2020-03-17 18:00:00,29,19,0.0,11.6,7,1,40,No moonrise,01:33 PM,06:07 AM,06:18 PM,11,26,26,26,32,17,40,0.0,1018,26,10,130,19
2020-03-17 21:00:00,29,19,0.0,11.6,7,1,40,No moonrise,01:33 PM,06:07 AM,06:18 PM,13,25,25,23,27,20,52,0.0,1020,23,10,105,14
2020-03-18 00:00:00,30,19,0.0,11.6,7,1,33,12:30 AM,02:26 PM,06:07 AM,06:17 PM,15,21,22,21,28,66,71,0.1,1020,21,10,78,17
2020-03-18 03:00:00,30,19,0.0,11.6,7,1,33,12:30 AM,02:26 PM,06:07 AM,06:17 PM,16,20,20,20,23,82,78,0.1,1020,20,10,97,14
2020-03-18 06:00:00,30,19,0.0,11.6,7,1,33,12:30 AM,02:26 PM,06:07 AM,06:17 PM,15,19,19,19,28,33,77,0.0,1022,19,10,138,18
2020-03-18 09:00:00,30,19,0.0,11.6,7,6,33,12:30 AM,02:26 PM,06:07 AM,06:17 PM,13,23,23,23,27,4,58,0.0,1023,23,10,135,22
2020-03-18 12:00:00,30,19,0.0,11.6,7,7,33,12:30 AM,02:26 PM,06:07 AM,06:17 PM,11,27,27,27,22,10,38,0.0,1021,27,10,115,19
2020-03-18 15:00:00,30,19,0.0,11.6,7,7,33,12:30 AM,02:26 PM,06:07 AM,06:17 PM,11,28,28,29,25,17,33,0.0,1019,29,10,113,22
2020-03-18 18:00:00,30,19,0.0,11.6,7,1,33,12:30 AM,02:26 PM,06:07 AM,06:17 PM,11,27,27,26,31,19,39,0.0,1019,26,10,126,19
2020-03-18 21:00:00,30,19,0.0,11.6,7,1,33,12:30 AM,02:26 PM,06:07 AM,06:17 PM,11,25,25,23,29,20,47,0.0,1021,23,10,109,15
2020-03-19 00:00:00,30,19,0.0,11.6,7,1,25,01:25 AM,03:15 PM,06:08 AM,06:16 PM,15,21,22,21,26,18,68,0.0,1021,21,10,83,15
2020-03-19 03:00:00,30,19,0.0,11.6,7,1,25,01:25 AM,03:15 PM,06:08 AM,06:16 PM,16,20,20,20,20,27,79,0.0,1021,20,10,109,12
2020-03-19 06:00:00,30,19,0.0,11.6,7,1,25,01:25 AM,03:15 PM,06:08 AM,06:16 PM,16,19,19,19,24,16,80,0.0,1022,19,10,146,15
2020-03-19 09:00:00,30,19,0.0,11.6,7,6,25,01:25 AM,03:15 PM,06:08 AM,06:16 PM,15,24,24,23,25,3,61,0.0,1022,23,10,134,20
2020-03-19 12:00:00,30,19,0.0,11.6,7,7,25,01:25 AM,03:15 PM,06:08 AM,06:16 PM,11,27,27,28,25,3,37,0.0,1020,28,10,128,22
2020-03-19 15:00:00,30,19,0.0,11.6,7,7,25,01:25 AM,03:15 PM,06:08 AM,06:16 PM,10,28,28,30,25,6,30,0.0,1018,30,10,126,22
2020-03-19 18:00:00,30,19,0.0,11.6,7,1,25,01:25 AM,03:15 PM,06:08 AM,06:16 PM,11,26,26,27,29,9,38,0.0,1019,27,10,126,17
2020-03-19 21:00:00,30,19,0.0,11.6,7,1,25,01:25 AM,03:15 PM,06:08 AM,06:16 PM,14,25,25,23,30,13,57,0.0,1020,23,10,86,17
