date_time,Katoomba_maxtempC,Katoomba_mintempC,Katoomba_totalSnow_cm,Katoomba_sunHour,Katoomba_uvIndex,Katoomba_uvIndex,Katoomba_moon_illumination,Katoomba_moonrise,Katoomba_moonset,Katoomba_sunrise,Katoomba_sunset,Katoomba_DewPointC,Katoomba_FeelsLikeC,Katoomba_HeatIndexC,Katoomba_WindChillC,Katoomba_WindGustKmph,Katoomba_cloudcover,Katoomba_humidity,Katoomba_precipMM,Katoomba_pressure,Katoomba_tempC,Katoomba_visibility,Katoomba_winddirDegree,Katoomba_windspeedKmph
2020-04-16 15:00:00,25,13,0.0,8.7,6,6,30,No moonrise,02:13 PM,06:22 AM,05:35 PM,13,25,25,24,15,10,49,0.0,1011,24,10,307,13
2020-04-16 18:00:00,25,13,0.0,8.7,6,1,30,No moonrise,02:13 PM,06:22 AM,05:35 PM,13,21,21,21,14,7,61,0.0,1011,21,10,316,10
2020-04-16 21:00:00,25,13,0.0,8.7,6,1,30,No moonrise,02:13 PM,06:22 AM,05:35 PM,10,17,17,17,17,7,65,0.0,1011,17,10,317,9
2020-04-17 00:00:00,24,11,0.0,8.7,5,1,23,12:42 AM,02:51 PM,06:23 AM,05:34 PM,9,15,15,15,18,7,68,0.0,1010,15,10,308,9
2020-04-17 03:00:00,24,11,0.0,8.7,5,1,23,12:42 AM,02:51 PM,06:23 AM,05:34 PM,8,12,12,12,13,6,76,0.0,1011,12,10,314,6
2020-04-17 06:00:00,24,11,0.0,8.7,5,1,23,12:42 AM,02:51 PM,06:23 AM,05:34 PM,7,11,11,11,11,2,78,0.0,1012,11,10,317,5
2020-04-17 09:00:00,24,11,0.0,8.7,5,5,23,12:42 AM,02:51 PM,06:23 AM,05:34 PM,6,17,17,17,13,0,50,0.0,1012,17,10,286,9
2020-04-17 12:00:00,24,11,0.0,8.7,5,6,23,12:42 AM,02:51 PM,06:23 AM,05:34 PM,3,23,23,23,12,0,28,0.0,1011,23,10,268,10
2020-04-17 15:00:00,24,11,0.0,8.7,5,6,23,12:42 AM,02:51 PM,06:23 AM,05:34 PM,3,23,23,23,11,0,28,0.0,1011,23,10,266,9
2020-04-17 18:00:00,24,11,0.0,8.7,5,1,23,12:42 AM,02:51 PM,06:23 AM,05:34 PM,4,21,22,21,14,0,49,0.0,1012,21,10,284,9
2020-04-17 21:00:00,24,11,0.0,8.7,5,1,23,12:42 AM,02:51 PM,06:23 AM,05:34 PM,3,18,21,18,16,0,65,0.0,1014,18,10,293,8
2020-04-18 00:00:00,24,6,0.0,8.7,5,1,15,01:40 AM,03:25 PM,06:23 AM,05:33 PM,4,10,12,10,14,0,75,0.0,1014,11,10,293,7
2020-04-18 03:00:00,24,6,0.0,8.7,5,1,15,01:40 AM,03:25 PM,06:23 AM,05:33 PM,5,6,8,6,13,0,82,0.0,1013,8,10,299,6
2020-04-18 06:00:00,24,6,0.0,8.7,5,1,15,01:40 AM,03:25 PM,06:23 AM,05:33 PM,4,5,6,5,14,0,84,0.0,1014,6,10,302,7
2020-04-18 09:00:00,24,6,0.0,8.7,5,4,15,01:40 AM,03:25 PM,06:23 AM,05:33 PM,4,14,15,14,9,0,53,0.0,1014,15,10,290,6
2020-04-18 12:00:00,24,6,0.0,8.7,5,6,15,01:40 AM,03:25 PM,06:23 AM,05:33 PM,1,22,22,22,5,0,26,0.0,1012,22,10,214,4
2020-04-18 15:00:00,24,6,0.0,8.7,5,6,15,01:40 AM,03:25 PM,06:23 AM,05:33 PM,3,23,23,22,3,1,27,0.0,1011,22,10,131,3
2020-04-18 18:00:00,24,6,0.0,8.7,5,1,15,01:40 AM,03:25 PM,06:23 AM,05:33 PM,4,20,23,20,2,6,63,0.0,1013,20,10,45,1
2020-04-18 21:00:00,24,6,0.0,8.7,5,1,15,01:40 AM,03:25 PM,06:23 AM,05:33 PM,6,16,20,16,5,14,85,0.0,1014,16,10,204,3
2020-04-19 00:00:00,21,9,0.0,7.2,5,1,8,02:35 AM,03:55 PM,06:24 AM,05:31 PM,7,11,12,11,6,22,89,0.0,1014,11,10,295,4
2020-04-19 03:00:00,21,9,0.0,7.2,5,1,8,02:35 AM,03:55 PM,06:24 AM,05:31 PM,7,10,10,10,6,71,86,0.0,1014,10,10,288,4
2020-04-19 06:00:00,21,9,0.0,7.2,5,1,8,02:35 AM,03:55 PM,06:24 AM,05:31 PM,9,11,10,11,4,94,88,0.1,1015,10,5,292,3
2020-04-19 09:00:00,21,9,0.0,7.2,5,3,8,02:35 AM,03:55 PM,06:24 AM,05:31 PM,10,13,13,13,4,80,84,0.7,1015,13,7,196,4
2020-04-19 12:00:00,21,9,0.0,7.2,5,4,8,02:35 AM,03:55 PM,06:24 AM,05:31 PM,7,19,20,19,7,30,51,0.3,1013,19,10,89,6
2020-04-19 15:00:00,21,9,0.0,7.2,5,6,8,02:35 AM,03:55 PM,06:24 AM,05:31 PM,6,20,21,20,10,9,39,0.0,1012,20,10,71,8
2020-04-19 18:00:00,21,9,0.0,7.2,5,1,8,02:35 AM,03:55 PM,06:24 AM,05:31 PM,9,19,20,19,6,42,78,0.0,1014,19,5,76,4
2020-04-19 21:00:00,21,9,0.0,7.2,5,1,8,02:35 AM,03:55 PM,06:24 AM,05:31 PM,11,17,20,17,4,71,96,0.0,1016,17,2,241,3
2020-04-20 00:00:00,19,6,0.0,8.7,4,1,0,03:31 AM,04:22 PM,06:25 AM,05:30 PM,9,11,12,11,9,92,98,0.0,1015,11,1,319,4
2020-04-20 03:00:00,19,6,0.0,8.7,4,1,0,03:31 AM,04:22 PM,06:25 AM,05:30 PM,7,6,7,6,12,62,96,0.0,1015,7,1,316,5
2020-04-20 06:00:00,19,6,0.0,8.7,4,1,0,03:31 AM,04:22 PM,06:25 AM,05:30 PM,4,6,6,6,11,48,85,0.0,1016,6,7,305,5
2020-04-20 09:00:00,19,6,0.0,8.7,4,4,0,03:31 AM,04:22 PM,06:25 AM,05:30 PM,5,14,14,14,10,35,58,0.0,1016,14,10,302,8
2020-04-20 12:00:00,19,6,0.0,8.7,4,5,0,03:31 AM,04:22 PM,06:25 AM,05:30 PM,7,19,19,19,14,40,46,0.0,1015,19,10,297,12
2020-04-20 15:00:00,19,6,0.0,8.7,4,5,0,03:31 AM,04:22 PM,06:25 AM,05:30 PM,8,18,18,18,14,28,51,0.0,1014,18,10,295,12
2020-04-20 18:00:00,19,6,0.0,8.7,4,1,0,03:31 AM,04:22 PM,06:25 AM,05:30 PM,9,15,15,15,11,13,65,0.0,1016,15,10,302,8
2020-04-20 21:00:00,19,6,0.0,8.7,4,1,0,03:31 AM,04:22 PM,06:25 AM,05:30 PM,6,12,14,12,15,69,76,0.0,1018,12,10,298,8
