date_time,Moree_maxtempC,Moree_mintempC,Moree_totalSnow_cm,Moree_sunHour,Moree_uvIndex,Moree_uvIndex,Moree_moon_illumination,Moree_moonrise,Moree_moonset,Moree_sunrise,Moree_sunset,Moree_DewPointC,Moree_FeelsLikeC,Moree_HeatIndexC,Moree_WindChillC,Moree_WindGustKmph,Moree_cloudcover,Moree_humidity,Moree_precipMM,Moree_pressure,Moree_tempC,Moree_visibility,Moree_winddirDegree,Moree_windspeedKmph
2020-02-09 00:00:00,29,21,0.0,9.5,6,1,100,07:06 PM,05:02 AM,05:36 AM,06:53 PM,19,20,23,20,32,71,88,1.0,1007,20,10,76,21
2020-02-09 03:00:00,29,21,0.0,9.5,6,1,100,07:06 PM,05:02 AM,05:36 AM,06:53 PM,19,21,22,21,31,59,89,1.0,1006,21,10,72,19
2020-02-09 06:00:00,29,21,0.0,9.5,6,1,100,07:06 PM,05:02 AM,05:36 AM,06:53 PM,19,21,23,21,32,73,88,1.6,1006,21,10,61,22
2020-02-09 09:00:00,29,21,0.0,9.5,6,6,100,07:06 PM,05:02 AM,05:36 AM,06:53 PM,20,28,28,25,30,86,73,2.2,1007,25,9,33,20
2020-02-09 12:00:00,29,21,0.0,9.5,6,6,100,07:06 PM,05:02 AM,05:36 AM,06:53 PM,18,30,30,29,22,88,55,0.9,1005,29,9,228,17
2020-02-09 15:00:00,29,21,0.0,9.5,6,6,100,07:06 PM,05:02 AM,05:36 AM,06:53 PM,17,30,30,29,19,81,48,0.2,1003,29,9,335,16
2020-02-09 18:00:00,29,21,0.0,9.5,6,1,100,07:06 PM,05:02 AM,05:36 AM,06:53 PM,17,28,28,27,22,41,54,0.1,1004,27,10,136,14
2020-02-09 21:00:00,29,21,0.0,9.5,6,1,100,07:06 PM,05:02 AM,05:36 AM,06:53 PM,17,27,27,25,27,60,60,0.1,1005,25,10,24,14
2020-02-10 00:00:00,32,22,0.0,9.5,6,1,83,07:51 PM,06:11 AM,05:37 AM,06:52 PM,17,25,25,24,22,75,68,0.4,1005,24,10,33,11
2020-02-10 03:00:00,32,22,0.0,9.5,6,1,83,07:51 PM,06:11 AM,05:37 AM,06:52 PM,18,25,25,22,28,78,75,0.9,1005,22,9,53,15
2020-02-10 06:00:00,32,22,0.0,9.5,6,1,83,07:51 PM,06:11 AM,05:37 AM,06:52 PM,18,25,25,23,33,36,76,0.4,1007,23,10,49,21
2020-02-10 09:00:00,32,22,0.0,9.5,6,7,83,07:51 PM,06:11 AM,05:37 AM,06:52 PM,19,29,29,27,30,62,64,0.1,1007,27,10,21,24
2020-02-10 12:00:00,32,22,0.0,9.5,6,7,83,07:51 PM,06:11 AM,05:37 AM,06:52 PM,19,33,33,31,36,86,48,2.2,1006,31,8,241,24
2020-02-10 15:00:00,32,22,0.0,9.5,6,6,83,07:51 PM,06:11 AM,05:37 AM,06:52 PM,17,29,29,28,52,82,50,4.0,1005,28,7,151,31
2020-02-10 18:00:00,32,22,0.0,9.5,6,1,83,07:51 PM,06:11 AM,05:37 AM,06:52 PM,17,26,26,25,37,81,61,1.5,1006,25,9,52,23
2020-02-10 21:00:00,32,22,0.0,9.5,6,1,83,07:51 PM,06:11 AM,05:37 AM,06:52 PM,17,25,25,23,19,84,69,0.1,1008,23,10,66,12
2020-02-11 00:00:00,30,21,0.0,8.2,6,1,75,08:33 PM,07:21 AM,05:38 AM,06:51 PM,18,22,24,22,14,84,79,1.3,1008,22,9,65,9
2020-02-11 03:00:00,30,21,0.0,8.2,6,1,75,08:33 PM,07:21 AM,05:38 AM,06:51 PM,18,21,22,21,23,75,83,2.4,1007,21,8,67,14
2020-02-11 06:00:00,30,21,0.0,8.2,6,1,75,08:33 PM,07:21 AM,05:38 AM,06:51 PM,18,22,23,22,28,82,81,0.9,1008,22,9,59,19
2020-02-11 09:00:00,30,21,0.0,8.2,6,6,75,08:33 PM,07:21 AM,05:38 AM,06:51 PM,19,28,28,26,23,77,68,0.1,1008,26,10,20,18
2020-02-11 12:00:00,30,21,0.0,8.2,6,6,75,08:33 PM,07:21 AM,05:38 AM,06:51 PM,20,32,32,30,26,80,57,1.5,1006,30,9,4,19
2020-02-11 15:00:00,30,21,0.0,8.2,6,6,75,08:33 PM,07:21 AM,05:38 AM,06:51 PM,20,32,32,30,25,79,55,6.1,1004,30,5,129,14
2020-02-11 18:00:00,30,21,0.0,8.2,6,1,75,08:33 PM,07:21 AM,05:38 AM,06:51 PM,19,30,30,28,23,69,75,9.4,1004,28,3,102,12
2020-02-11 21:00:00,30,21,0.0,8.2,6,1,75,08:33 PM,07:21 AM,05:38 AM,06:51 PM,19,27,27,24,33,72,84,12.8,1006,24,5,49,17
2020-02-12 00:00:00,29,21,0.0,8.2,6,1,68,09:12 PM,08:28 AM,05:39 AM,06:51 PM,19,22,25,22,24,46,86,4.7,1006,22,9,49,13
2020-02-12 03:00:00,29,21,0.0,8.2,6,1,68,09:12 PM,08:28 AM,05:39 AM,06:51 PM,19,21,22,21,18,62,86,0.1,1005,21,10,72,10
2020-02-12 06:00:00,29,21,0.0,8.2,6,1,68,09:12 PM,08:28 AM,05:39 AM,06:51 PM,19,21,23,21,19,78,85,0.1,1006,21,10,86,13
2020-02-12 09:00:00,29,21,0.0,8.2,6,6,68,09:12 PM,08:28 AM,05:39 AM,06:51 PM,20,27,27,25,14,73,72,0.4,1006,25,9,90,10
2020-02-12 12:00:00,29,21,0.0,8.2,6,6,68,09:12 PM,08:28 AM,05:39 AM,06:51 PM,19,30,30,28,18,80,58,1.8,1005,28,10,70,12
2020-02-12 15:00:00,29,21,0.0,8.2,6,6,68,09:12 PM,08:28 AM,05:39 AM,06:51 PM,19,31,31,29,24,73,54,2.7,1003,29,8,58,15
2020-02-12 18:00:00,29,21,0.0,8.2,6,1,68,09:12 PM,08:28 AM,05:39 AM,06:51 PM,19,28,28,26,26,78,65,1.3,1004,26,8,83,15
2020-02-12 21:00:00,29,21,0.0,8.2,6,1,68,09:12 PM,08:28 AM,05:39 AM,06:51 PM,19,26,26,24,26,78,74,0.7,1006,24,9,97,15
2020-02-13 00:00:00,26,22,0.0,9.5,5,1,60,09:50 PM,09:35 AM,05:40 AM,06:50 PM,19,25,25,23,29,74,81,0.5,1006,23,10,70,19
2020-02-13 03:00:00,26,22,0.0,9.5,5,1,60,09:50 PM,09:35 AM,05:40 AM,06:50 PM,19,25,25,22,25,74,85,0.4,1005,22,10,75,17
2020-02-13 06:00:00,26,22,0.0,9.5,5,1,60,09:50 PM,09:35 AM,05:40 AM,06:50 PM,19,25,25,23,20,57,82,0.1,1006,23,10,94,14
2020-02-13 09:00:00,26,22,0.0,9.5,5,6,60,09:50 PM,09:35 AM,05:40 AM,06:50 PM,19,27,27,25,19,63,71,0.1,1006,25,9,71,15
2020-02-13 12:00:00,26,22,0.0,9.5,5,6,60,09:50 PM,09:35 AM,05:40 AM,06:50 PM,20,27,27,25,41,72,71,2.9,1006,25,8,96,25
2020-02-13 15:00:00,26,22,0.0,9.5,5,5,60,09:50 PM,09:35 AM,05:40 AM,06:50 PM,20,27,27,25,52,72,73,4.5,1005,25,7,108,29
2020-02-13 18:00:00,26,22,0.0,9.5,5,1,60,09:50 PM,09:35 AM,05:40 AM,06:50 PM,20,25,25,23,37,63,79,1.6,1006,23,9,102,23
2020-02-13 21:00:00,26,22,0.0,9.5,5,1,60,09:50 PM,09:35 AM,05:40 AM,06:50 PM,19,25,25,22,23,51,82,0.0,1007,22,10,96,16
2020-02-14 00:00:00,30,22,0.0,13.1,7,1,53,10:28 PM,10:40 AM,05:40 AM,06:49 PM,19,25,25,22,14,49,84,0.0,1007,22,10,125,9
2020-02-14 03:00:00,30,22,0.0,13.1,7,1,53,10:28 PM,10:40 AM,05:40 AM,06:49 PM,19,22,24,22,13,35,84,0.0,1006,22,10,148,8
2020-02-14 06:00:00,30,22,0.0,13.1,7,1,53,10:28 PM,10:40 AM,05:40 AM,06:49 PM,18,25,25,22,17,25,79,0.0,1007,22,10,121,11
2020-02-14 09:00:00,30,22,0.0,13.1,7,7,53,10:28 PM,10:40 AM,05:40 AM,06:49 PM,18,27,27,25,13,22,64,0.0,1007,25,10,84,10
2020-02-14 12:00:00,30,22,0.0,13.1,7,7,53,10:28 PM,10:40 AM,05:40 AM,06:49 PM,17,29,29,28,8,37,51,0.0,1006,28,10,84,7
2020-02-14 15:00:00,30,22,0.0,13.1,7,7,53,10:28 PM,10:40 AM,05:40 AM,06:49 PM,17,31,31,30,9,44,46,0.0,1003,30,10,158,8
2020-02-14 18:00:00,30,22,0.0,13.1,7,1,53,10:28 PM,10:40 AM,05:40 AM,06:49 PM,17,29,29,28,10,27,50,0.0,1004,28,10,202,7
2020-02-14 21:00:00,30,22,0.0,13.1,7,1,53,10:28 PM,10:40 AM,05:40 AM,06:49 PM,16,27,27,26,11,14,54,0.0,1005,26,10,175,5
2020-02-15 00:00:00,33,23,0.0,13.1,7,1,45,11:07 PM,11:45 AM,05:41 AM,06:48 PM,16,26,26,25,16,12,60,0.0,1005,25,10,107,8
2020-02-15 03:00:00,33,23,0.0,13.1,7,1,45,11:07 PM,11:45 AM,05:41 AM,06:48 PM,17,25,25,23,21,16,68,0.0,1005,23,10,71,11
2020-02-15 06:00:00,33,23,0.0,13.1,7,1,45,11:07 PM,11:45 AM,05:41 AM,06:48 PM,19,25,25,23,21,11,79,0.0,1007,23,10,59,14
2020-02-15 09:00:00,33,23,0.0,13.1,7,7,45,11:07 PM,11:45 AM,05:41 AM,06:48 PM,20,28,28,26,14,10,67,0.0,1008,26,10,39,12
2020-02-15 12:00:00,33,23,0.0,13.1,7,8,45,11:07 PM,11:45 AM,05:41 AM,06:48 PM,17,32,32,31,7,17,44,0.0,1007,31,10,144,6
2020-02-15 15:00:00,33,23,0.0,13.1,7,8,45,11:07 PM,11:45 AM,05:41 AM,06:48 PM,15,33,33,33,7,13,34,0.0,1005,33,10,180,6
2020-02-15 18:00:00,33,23,0.0,13.1,7,1,45,11:07 PM,11:45 AM,05:41 AM,06:48 PM,15,31,31,31,10,9,39,0.0,1006,31,10,153,6
2020-02-15 21:00:00,33,23,0.0,13.1,7,1,45,11:07 PM,11:45 AM,05:41 AM,06:48 PM,16,29,29,28,18,7,48,0.0,1007,28,10,97,9
2020-02-16 00:00:00,35,25,0.0,13.1,8,1,38,11:50 PM,12:48 PM,05:42 AM,06:47 PM,17,28,28,27,21,9,55,0.0,1008,27,10,74,10
2020-02-16 03:00:00,35,25,0.0,13.1,8,1,38,11:50 PM,12:48 PM,05:42 AM,06:47 PM,17,27,27,25,23,12,60,0.0,1008,25,10,73,12
2020-02-16 06:00:00,35,25,0.0,13.1,8,1,38,11:50 PM,12:48 PM,05:42 AM,06:47 PM,18,26,26,25,22,10,66,0.0,1009,25,10,67,14
2020-02-16 09:00:00,35,25,0.0,13.1,8,7,38,11:50 PM,12:48 PM,05:42 AM,06:47 PM,19,30,30,29,18,9,57,0.0,1011,29,10,47,14
2020-02-16 12:00:00,35,25,0.0,13.1,8,8,38,11:50 PM,12:48 PM,05:42 AM,06:47 PM,18,35,35,33,14,20,43,0.0,1009,33,10,23,12
2020-02-16 15:00:00,35,25,0.0,13.1,8,8,38,11:50 PM,12:48 PM,05:42 AM,06:47 PM,17,36,36,35,11,23,35,0.0,1008,35,10,29,10
2020-02-16 18:00:00,35,25,0.0,13.1,8,1,38,11:50 PM,12:48 PM,05:42 AM,06:47 PM,17,34,34,32,14,22,41,0.0,1009,32,10,38,9
2020-02-16 21:00:00,35,25,0.0,13.1,8,1,38,11:50 PM,12:48 PM,05:42 AM,06:47 PM,19,30,30,28,29,56,58,0.1,1011,28,10,58,19
2020-02-17 00:00:00,35,24,0.0,13.0,7,1,30,No moonrise,01:50 PM,05:43 AM,06:46 PM,19,27,27,26,33,30,69,0.0,1011,26,10,57,23
2020-02-17 03:00:00,35,24,0.0,13.0,7,1,30,No moonrise,01:50 PM,05:43 AM,06:46 PM,20,26,26,24,31,11,75,0.0,1011,24,10,48,22
2020-02-17 06:00:00,35,24,0.0,13.0,7,1,30,No moonrise,01:50 PM,05:43 AM,06:46 PM,20,26,26,24,27,20,77,0.0,1012,24,10,39,21
2020-02-17 09:00:00,35,24,0.0,13.0,7,7,30,No moonrise,01:50 PM,05:43 AM,06:46 PM,20,29,29,27,23,19,66,0.0,1013,27,10,26,19
2020-02-17 12:00:00,35,24,0.0,13.0,7,8,30,No moonrise,01:50 PM,05:43 AM,06:46 PM,18,33,33,32,20,11,44,0.0,1011,32,10,242,17
2020-02-17 15:00:00,35,24,0.0,13.0,7,8,30,No moonrise,01:50 PM,05:43 AM,06:46 PM,17,36,36,35,18,10,34,0.0,1009,35,10,354,15
2020-02-17 18:00:00,35,24,0.0,13.0,7,1,30,No moonrise,01:50 PM,05:43 AM,06:46 PM,17,34,34,33,25,14,39,0.0,1009,33,10,141,15
2020-02-17 21:00:00,35,24,0.0,13.0,7,1,30,No moonrise,01:50 PM,05:43 AM,06:46 PM,19,31,31,29,37,58,65,0.5,1011,29,9,118,22
2020-02-18 00:00:00,34,24,0.0,10.7,7,1,22,12:35 AM,02:50 PM,05:43 AM,06:45 PM,20,28,28,26,44,82,75,0.4,1011,26,9,110,29
2020-02-18 03:00:00,34,24,0.0,10.7,7,1,22,12:35 AM,02:50 PM,05:43 AM,06:45 PM,20,26,26,24,40,82,75,0.4,1010,24,10,51,27
2020-02-18 06:00:00,34,24,0.0,10.7,7,1,22,12:35 AM,02:50 PM,05:43 AM,06:45 PM,20,26,26,24,31,38,75,0.2,1010,24,10,29,23
2020-02-18 09:00:00,34,24,0.0,10.7,7,7,22,12:35 AM,02:50 PM,05:43 AM,06:45 PM,21,30,30,28,24,28,66,0.0,1011,28,10,14,21
2020-02-18 12:00:00,34,24,0.0,10.7,7,8,22,12:35 AM,02:50 PM,05:43 AM,06:45 PM,20,35,35,32,21,71,50,0.0,1009,32,10,238,18
2020-02-18 15:00:00,34,24,0.0,10.7,7,7,22,12:35 AM,02:50 PM,05:43 AM,06:45 PM,20,37,37,34,20,61,44,0.0,1006,34,10,130,17
2020-02-18 18:00:00,34,24,0.0,10.7,7,1,22,12:35 AM,02:50 PM,05:43 AM,06:45 PM,21,35,35,33,25,65,63,1.3,1005,33,9,58,17
2020-02-18 21:00:00,34,24,0.0,10.7,7,1,22,12:35 AM,02:50 PM,05:43 AM,06:45 PM,21,32,32,29,35,71,76,2.1,1007,29,9,60,24
2020-02-19 00:00:00,32,23,0.0,13.0,6,1,15,01:25 AM,03:46 PM,05:44 AM,06:44 PM,21,28,28,26,33,75,78,0.9,1007,26,9,39,23
2020-02-19 03:00:00,32,23,0.0,13.0,6,1,15,01:25 AM,03:46 PM,05:44 AM,06:44 PM,21,26,26,24,26,82,82,0.4,1006,24,9,20,17
2020-02-19 06:00:00,32,23,0.0,13.0,6,1,15,01:25 AM,03:46 PM,05:44 AM,06:44 PM,21,27,27,25,28,32,80,0.1,1007,25,10,244,19
2020-02-19 09:00:00,32,23,0.0,13.0,6,7,15,01:25 AM,03:46 PM,05:44 AM,06:44 PM,19,31,31,29,26,3,57,0.0,1007,29,10,320,22
2020-02-19 12:00:00,32,23,0.0,13.0,6,8,15,01:25 AM,03:46 PM,05:44 AM,06:44 PM,15,32,32,32,27,2,37,0.0,1006,32,10,255,23
2020-02-19 15:00:00,32,23,0.0,13.0,6,8,15,01:25 AM,03:46 PM,05:44 AM,06:44 PM,9,30,30,31,30,1,26,0.0,1005,31,10,230,26
2020-02-19 18:00:00,32,23,0.0,13.0,6,1,15,01:25 AM,03:46 PM,05:44 AM,06:44 PM,8,27,27,28,35,0,30,0.0,1006,28,10,222,23
2020-02-19 21:00:00,32,23,0.0,13.0,6,1,15,01:25 AM,03:46 PM,05:44 AM,06:44 PM,9,25,25,24,30,0,40,0.0,1008,24,10,203,17
2020-02-20 00:00:00,29,19,0.0,13.0,7,1,7,02:17 AM,04:37 PM,05:45 AM,06:44 PM,10,22,24,22,24,0,46,0.0,1009,22,10,189,12
2020-02-20 03:00:00,29,19,0.0,13.0,7,1,7,02:17 AM,04:37 PM,05:45 AM,06:44 PM,10,20,21,20,20,0,54,0.0,1008,20,10,187,10
2020-02-20 06:00:00,29,19,0.0,13.0,7,1,7,02:17 AM,04:37 PM,05:45 AM,06:44 PM,11,20,20,20,15,0,56,0.0,1009,20,10,184,9
2020-02-20 09:00:00,29,19,0.0,13.0,7,6,7,02:17 AM,04:37 PM,05:45 AM,06:44 PM,10,24,24,23,12,0,43,0.0,1011,23,10,194,10
2020-02-20 12:00:00,29,19,0.0,13.0,7,7,7,02:17 AM,04:37 PM,05:45 AM,06:44 PM,9,27,27,27,17,0,31,0.0,1010,27,10,215,15
2020-02-20 15:00:00,29,19,0.0,13.0,7,7,7,02:17 AM,04:37 PM,05:45 AM,06:44 PM,8,28,28,29,20,2,27,0.0,1009,29,10,210,17
2020-02-20 18:00:00,29,19,0.0,13.0,7,1,7,02:17 AM,04:37 PM,05:45 AM,06:44 PM,9,26,26,27,23,5,33,0.0,1009,27,10,205,15
2020-02-20 21:00:00,29,19,0.0,13.0,7,1,7,02:17 AM,04:37 PM,05:45 AM,06:44 PM,9,25,25,24,24,4,39,0.0,1011,24,10,202,13
2020-02-21 00:00:00,31,19,0.0,13.0,7,1,0,03:12 AM,05:24 PM,05:46 AM,06:43 PM,11,22,24,22,19,4,49,0.0,1011,22,10,158,10
2020-02-21 03:00:00,31,19,0.0,13.0,7,1,0,03:12 AM,05:24 PM,05:46 AM,06:43 PM,12,20,21,20,23,3,62,0.0,1011,20,10,95,13
2020-02-21 06:00:00,31,19,0.0,13.0,7,1,0,03:12 AM,05:24 PM,05:46 AM,06:43 PM,15,20,20,20,24,8,73,0.0,1013,20,10,57,16
2020-02-21 09:00:00,31,19,0.0,13.0,7,6,0,03:12 AM,05:24 PM,05:46 AM,06:43 PM,16,25,25,25,22,7,61,0.0,1014,25,10,29,18
2020-02-21 12:00:00,31,19,0.0,13.0,7,7,0,03:12 AM,05:24 PM,05:46 AM,06:43 PM,11,28,28,29,15,6,34,0.0,1013,29,10,216,13
2020-02-21 15:00:00,31,19,0.0,13.0,7,8,0,03:12 AM,05:24 PM,05:46 AM,06:43 PM,6,29,29,31,10,10,21,0.0,1011,31,10,283,9
2020-02-21 18:00:00,31,19,0.0,13.0,7,1,0,03:12 AM,05:24 PM,05:46 AM,06:43 PM,7,27,27,29,10,16,25,0.0,1012,29,10,237,6
2020-02-21 21:00:00,31,19,0.0,13.0,7,1,0,03:12 AM,05:24 PM,05:46 AM,06:43 PM,10,26,26,26,11,15,37,0.0,1013,26,10,152,5
2020-02-22 00:00:00,30,21,0.0,13.0,7,1,0,04:08 AM,06:05 PM,05:46 AM,06:42 PM,15,25,25,23,25,14,60,0.0,1014,23,10,75,16
2020-02-22 03:00:00,30,21,0.0,13.0,7,1,0,04:08 AM,06:05 PM,05:46 AM,06:42 PM,16,22,25,22,31,27,72,0.0,1015,22,10,52,21
2020-02-22 06:00:00,30,21,0.0,13.0,7,1,0,04:08 AM,06:05 PM,05:46 AM,06:42 PM,16,22,25,22,31,53,71,0.0,1017,22,10,53,22
2020-02-22 09:00:00,30,21,0.0,13.0,7,6,0,04:08 AM,06:05 PM,05:46 AM,06:42 PM,16,26,26,24,29,58,61,0.2,1019,24,10,52,23
2020-02-22 12:00:00,30,21,0.0,13.0,7,6,0,04:08 AM,06:05 PM,05:46 AM,06:42 PM,16,29,29,28,25,55,49,0.1,1018,28,10,65,21
2020-02-22 15:00:00,30,21,0.0,13.0,7,8,0,04:08 AM,06:05 PM,05:46 AM,06:42 PM,16,31,31,30,26,48,42,0.0,1015,30,10,72,22
2020-02-22 18:00:00,30,21,0.0,13.0,7,1,0,04:08 AM,06:05 PM,05:46 AM,06:42 PM,16,28,28,28,35,48,48,0.0,1016,28,10,77,24
2020-02-22 21:00:00,30,21,0.0,13.0,7,1,0,04:08 AM,06:05 PM,05:46 AM,06:42 PM,15,26,26,25,41,50,56,0.1,1019,25,10,63,28
2020-02-23 00:00:00,21,12,0.0,10.7,5,1,0,05:04 AM,06:42 PM,05:47 AM,06:41 PM,14,25,25,23,36,48,58,0.0,1019,23,10,54,26
2020-02-23 03:00:00,21,12,0.0,10.7,5,1,0,05:04 AM,06:42 PM,05:47 AM,06:41 PM,13,21,22,21,29,64,62,0.2,1019,21,7,54,21
2020-02-23 06:00:00,21,12,0.0,10.7,5,1,0,05:04 AM,06:42 PM,05:47 AM,06:41 PM,13,21,23,21,21,56,62,0.1,1021,21,8,69,14
2020-02-23 09:00:00,21,12,0.0,10.7,5,6,0,05:04 AM,06:42 PM,05:47 AM,06:41 PM,14,21,22,21,19,59,64,0.1,1022,21,7,83,14
2020-02-23 12:00:00,21,12,0.0,10.7,5,5,0,05:04 AM,06:42 PM,05:47 AM,06:41 PM,14,21,23,21,18,87,66,0.1,1021,21,8,80,14
2020-02-23 15:00:00,21,12,0.0,10.7,5,4,0,05:04 AM,06:42 PM,05:47 AM,06:41 PM,14,20,21,20,18,89,71,0.8,1020,20,9,63,13
2020-02-23 18:00:00,21,12,0.0,10.7,5,1,0,05:04 AM,06:42 PM,05:47 AM,06:41 PM,15,17,20,17,18,93,77,0.4,1020,17,10,114,13
2020-02-23 21:00:00,21,12,0.0,10.7,5,1,0,05:04 AM,06:42 PM,05:47 AM,06:41 PM,16,13,17,13,13,62,81,0.0,1020,13,10,160,9
2020-02-24 00:00:00,28,19,0.0,12.9,6,1,0,05:59 AM,07:16 PM,05:48 AM,06:40 PM,16,17,18,17,7,63,83,0.1,1019,17,10,136,4
2020-02-24 03:00:00,28,19,0.0,12.9,6,1,0,05:59 AM,07:16 PM,05:48 AM,06:40 PM,17,19,19,19,6,73,85,0.9,1019,19,9,116,4
2020-02-24 06:00:00,28,19,0.0,12.9,6,1,0,05:59 AM,07:16 PM,05:48 AM,06:40 PM,17,20,20,20,12,54,83,0.4,1020,20,10,113,8
2020-02-24 09:00:00,28,19,0.0,12.9,6,6,0,05:59 AM,07:16 PM,05:48 AM,06:40 PM,16,22,23,22,12,75,69,0.0,1020,22,10,59,9
2020-02-24 12:00:00,28,19,0.0,12.9,6,5,0,05:59 AM,07:16 PM,05:48 AM,06:40 PM,15,26,26,25,7,43,54,0.0,1019,25,10,71,6
2020-02-24 15:00:00,28,19,0.0,12.9,6,7,0,05:59 AM,07:16 PM,05:48 AM,06:40 PM,13,27,27,27,7,22,43,0.0,1016,27,10,103,6
2020-02-24 18:00:00,28,19,0.0,12.9,6,1,0,05:59 AM,07:16 PM,05:48 AM,06:40 PM,15,27,27,26,15,36,49,0.0,1016,26,10,120,10
2020-02-24 21:00:00,28,19,0.0,12.9,6,1,0,05:59 AM,07:16 PM,05:48 AM,06:40 PM,16,26,26,24,24,37,62,0.0,1017,24,10,100,16
2020-02-25 00:00:00,29,21,0.0,11.9,6,1,8,06:52 AM,07:47 PM,05:49 AM,06:39 PM,17,22,24,22,27,75,75,0.0,1016,22,10,63,18
2020-02-25 03:00:00,29,21,0.0,11.9,6,1,8,06:52 AM,07:47 PM,05:49 AM,06:39 PM,16,21,22,21,20,50,73,0.0,1016,21,10,66,14
2020-02-25 06:00:00,29,21,0.0,11.9,6,1,8,06:52 AM,07:47 PM,05:49 AM,06:39 PM,15,21,21,21,21,45,68,0.0,1016,21,10,80,15
2020-02-25 09:00:00,29,21,0.0,11.9,6,6,8,06:52 AM,07:47 PM,05:49 AM,06:39 PM,15,25,25,24,20,44,58,0.0,1016,24,10,70,16
2020-02-25 12:00:00,29,21,0.0,11.9,6,7,8,06:52 AM,07:47 PM,05:49 AM,06:39 PM,16,29,29,28,15,65,48,0.0,1015,28,10,47,13
2020-02-25 15:00:00,29,21,0.0,11.9,6,6,8,06:52 AM,07:47 PM,05:49 AM,06:39 PM,16,30,30,29,11,78,44,0.0,1012,29,10,32,10
2020-02-25 18:00:00,29,21,0.0,11.9,6,1,8,06:52 AM,07:47 PM,05:49 AM,06:39 PM,17,29,29,28,8,59,50,0.0,1012,28,10,244,6
2020-02-25 21:00:00,29,21,0.0,11.9,6,1,8,06:52 AM,07:47 PM,05:49 AM,06:39 PM,17,28,28,27,6,48,56,0.0,1012,27,10,127,4
2020-02-26 00:00:00,30,22,0.0,9.3,7,1,15,07:45 AM,08:17 PM,05:49 AM,06:37 PM,18,26,26,25,24,58,66,0.3,1012,25,10,21,16
2020-02-26 03:00:00,30,22,0.0,9.3,7,1,15,07:45 AM,08:17 PM,05:49 AM,06:37 PM,18,25,25,22,28,70,77,0.7,1011,22,10,23,19
2020-02-26 06:00:00,30,22,0.0,9.3,7,1,15,07:45 AM,08:17 PM,05:49 AM,06:37 PM,18,22,25,22,23,72,79,0.3,1012,22,10,28,17
2020-02-26 09:00:00,30,22,0.0,9.3,7,6,15,07:45 AM,08:17 PM,05:49 AM,06:37 PM,18,27,27,26,19,82,63,0.1,1012,26,10,14,16
2020-02-26 12:00:00,30,22,0.0,9.3,7,6,15,07:45 AM,08:17 PM,05:49 AM,06:37 PM,17,30,30,29,15,92,48,0.0,1010,29,10,228,13
2020-02-26 15:00:00,30,22,0.0,9.3,7,7,15,07:45 AM,08:17 PM,05:49 AM,06:37 PM,17,31,31,30,12,60,43,0.0,1007,30,10,306,10
2020-02-26 18:00:00,30,22,0.0,9.3,7,1,15,07:45 AM,08:17 PM,05:49 AM,06:37 PM,16,29,29,29,10,26,47,0.0,1007,29,10,276,7
2020-02-26 21:00:00,30,22,0.0,9.3,7,1,15,07:45 AM,08:17 PM,05:49 AM,06:37 PM,16,27,27,27,6,13,53,0.0,1008,27,10,216,3
2020-02-27 00:00:00,32,24,0.0,12.9,7,1,23,08:36 AM,08:46 PM,05:50 AM,06:36 PM,16,26,26,25,8,10,57,0.0,1008,25,10,86,4
2020-02-27 03:00:00,32,24,0.0,12.9,7,1,23,08:36 AM,08:46 PM,05:50 AM,06:36 PM,16,25,25,24,17,25,62,0.0,1007,24,10,46,8
2020-02-27 06:00:00,32,24,0.0,12.9,7,1,23,08:36 AM,08:46 PM,05:50 AM,06:36 PM,17,26,26,24,16,21,67,0.0,1008,24,10,57,9
2020-02-27 09:00:00,32,24,0.0,12.9,7,7,23,08:36 AM,08:46 PM,05:50 AM,06:36 PM,18,29,29,28,11,13,55,0.0,1009,28,10,31,9
2020-02-27 12:00:00,32,24,0.0,12.9,7,8,23,08:36 AM,08:46 PM,05:50 AM,06:36 PM,17,32,32,31,10,28,44,0.0,1007,31,10,170,9
2020-02-27 15:00:00,32,24,0.0,12.9,7,8,23,08:36 AM,08:46 PM,05:50 AM,06:36 PM,16,32,32,31,17,25,40,0.0,1005,31,10,239,15
2020-02-27 18:00:00,32,24,0.0,12.9,7,1,23,08:36 AM,08:46 PM,05:50 AM,06:36 PM,15,29,29,29,22,11,42,0.0,1006,29,10,227,14
2020-02-27 21:00:00,32,24,0.0,12.9,7,1,23,08:36 AM,08:46 PM,05:50 AM,06:36 PM,12,26,26,26,25,5,41,0.0,1008,26,10,206,13
2020-02-28 00:00:00,30,21,0.0,12.8,7,1,30,09:29 AM,09:16 PM,05:51 AM,06:35 PM,9,24,24,23,28,1,40,0.0,1008,23,10,204,13
2020-02-28 03:00:00,30,21,0.0,12.8,7,1,30,09:29 AM,09:16 PM,05:51 AM,06:35 PM,9,21,22,21,24,1,46,0.0,1008,21,10,189,11
2020-02-28 06:00:00,30,21,0.0,12.8,7,1,30,09:29 AM,09:16 PM,05:51 AM,06:35 PM,10,21,21,21,22,1,51,0.0,1009,21,10,192,12
2020-02-28 09:00:00,30,21,0.0,12.8,7,6,30,09:29 AM,09:16 PM,05:51 AM,06:35 PM,8,24,24,25,21,0,35,0.0,1010,25,10,198,16
