date_time,Ashburton_maxtempC,Ashburton_mintempC,Ashburton_totalSnow_cm,Ashburton_sunHour,Ashburton_uvIndex,Ashburton_uvIndex,Ashburton_moon_illumination,Ashburton_moonrise,Ashburton_moonset,Ashburton_sunrise,Ashburton_sunset,Ashburton_DewPointC,Ashburton_FeelsLikeC,Ashburton_HeatIndexC,Ashburton_WindChillC,Ashburton_WindGustKmph,Ashburton_cloudcover,Ashburton_humidity,Ashburton_precipMM,Ashburton_pressure,Ashburton_tempC,Ashburton_visibility,Ashburton_winddirDegree,Ashburton_windspeedKmph
2019-12-23 09:00:00,7,3,0.0,3.9,2,2,14,05:53 AM,03:31 PM,09:14 AM,05:14 PM,4,1,6,1,48,68,90,0.1,1010,6,10,265,27
2019-12-23 12:00:00,7,3,0.0,3.9,2,2,14,05:53 AM,03:31 PM,09:14 AM,05:14 PM,5,3,7,3,42,83,84,0.0,1012,7,10,262,27
2019-12-23 15:00:00,7,3,0.0,3.9,2,2,14,05:53 AM,03:31 PM,09:14 AM,05:14 PM,4,2,6,2,33,56,85,0.1,1012,6,10,241,19
2019-12-23 18:00:00,7,3,0.0,3.9,2,3,14,05:53 AM,03:31 PM,09:14 AM,05:14 PM,4,3,6,3,21,61,89,0.0,1011,6,10,197,12
2019-12-23 21:00:00,7,3,0.0,3.9,2,1,14,05:53 AM,03:31 PM,09:14 AM,05:14 PM,8,3,5,3,18,100,98,0.5,1008,3,2,150,14
2019-12-24 00:00:00,9,5,0.0,2.0,2,1,7,07:10 AM,04:04 PM,09:15 AM,05:15 PM,9,6,9,6,48,99,96,1.3,1007,9,9,246,29
2019-12-24 03:00:00,9,5,0.0,2.0,2,1,7,07:10 AM,04:04 PM,09:15 AM,05:15 PM,6,3,7,3,55,76,93,0.1,1008,7,10,258,30
2019-12-24 06:00:00,9,5,0.0,2.0,2,3,7,07:10 AM,04:04 PM,09:15 AM,05:15 PM,6,4,8,4,49,11,88,0.0,1009,8,10,249,27
2019-12-24 09:00:00,9,5,0.0,2.0,2,2,7,07:10 AM,04:04 PM,09:15 AM,05:15 PM,6,4,8,4,48,51,91,0.2,1010,8,10,251,28
2019-12-24 12:00:00,9,5,0.0,2.0,2,2,7,07:10 AM,04:04 PM,09:15 AM,05:15 PM,6,4,9,4,67,100,82,0.6,1010,9,10,246,40
2019-12-24 15:00:00,9,5,0.0,2.0,2,2,7,07:10 AM,04:04 PM,09:15 AM,05:15 PM,7,4,8,4,55,100,88,0.3,1010,8,10,252,32
2019-12-24 18:00:00,9,5,0.0,2.0,2,2,7,07:10 AM,04:04 PM,09:15 AM,05:15 PM,6,4,8,4,51,63,89,0.2,1013,8,5,299,32
2019-12-24 21:00:00,9,5,0.0,2.0,2,1,7,07:10 AM,04:04 PM,09:15 AM,05:15 PM,4,1,5,1,40,34,90,0.0,1018,5,10,308,22
2019-12-25 00:00:00,6,2,0.0,3.9,2,1,0,08:23 AM,04:44 PM,09:15 AM,05:15 PM,3,1,4,1,23,5,91,0.0,1021,4,10,302,12
2019-12-25 03:00:00,6,2,0.0,3.9,2,1,0,08:23 AM,04:44 PM,09:15 AM,05:15 PM,3,2,4,2,14,38,94,0.0,1022,4,10,309,8
2019-12-25 06:00:00,6,2,0.0,3.9,2,2,0,08:23 AM,04:44 PM,09:15 AM,05:15 PM,4,3,5,3,12,12,93,0.0,1023,5,10,333,7
2019-12-25 09:00:00,6,2,0.0,3.9,2,2,0,08:23 AM,04:44 PM,09:15 AM,05:15 PM,3,4,4,4,6,24,90,0.0,1024,4,10,45,3
2019-12-25 12:00:00,6,2,0.0,3.9,2,3,0,08:23 AM,04:44 PM,09:15 AM,05:15 PM,3,4,6,4,11,47,80,0.0,1025,6,10,116,7
2019-12-25 15:00:00,6,2,0.0,3.9,2,2,0,08:23 AM,04:44 PM,09:15 AM,05:15 PM,4,3,6,3,15,72,89,0.0,1023,6,10,114,10
2019-12-25 18:00:00,6,2,0.0,3.9,2,1,0,08:23 AM,04:44 PM,09:15 AM,05:15 PM,5,4,6,4,24,82,90,0.0,1021,4,10,128,18
2019-12-25 21:00:00,6,2,0.0,3.9,2,1,0,08:23 AM,04:44 PM,09:15 AM,05:15 PM,5,2,6,2,34,95,90,0.0,1020,2,10,129,23
2019-12-26 00:00:00,9,4,0.0,2.0,2,1,0,09:28 AM,05:34 PM,09:15 AM,05:16 PM,6,3,7,3,36,83,91,0.0,1018,7,10,130,23
2019-12-26 03:00:00,9,4,0.0,2.0,2,1,0,09:28 AM,05:34 PM,09:15 AM,05:16 PM,5,2,7,2,50,69,92,0.0,1013,7,10,137,28
2019-12-26 06:00:00,9,4,0.0,2.0,2,2,0,09:28 AM,05:34 PM,09:15 AM,05:16 PM,6,4,8,4,53,100,89,0.7,1012,8,2,229,31
2019-12-26 09:00:00,9,4,0.0,2.0,2,2,0,09:28 AM,05:34 PM,09:15 AM,05:16 PM,6,3,8,3,56,100,90,0.6,1013,8,10,241,32
2019-12-26 12:00:00,9,4,0.0,2.0,2,2,0,09:28 AM,05:34 PM,09:15 AM,05:16 PM,6,4,8,4,56,86,83,0.0,1016,8,10,248,33
2019-12-26 15:00:00,9,4,0.0,2.0,2,2,0,09:28 AM,05:34 PM,09:15 AM,05:16 PM,8,5,9,5,61,100,93,1.7,1017,9,9,255,36
2019-12-26 18:00:00,9,4,0.0,2.0,2,2,0,09:28 AM,05:34 PM,09:15 AM,05:16 PM,9,7,11,7,61,100,94,5.2,1018,7,7,258,39
2019-12-26 21:00:00,9,4,0.0,2.0,2,1,0,09:28 AM,05:34 PM,09:15 AM,05:16 PM,10,4,7,4,59,100,95,3.0,1020,4,7,270,40
2019-12-27 00:00:00,12,5,0.0,2.0,3,1,0,10:22 AM,06:31 PM,09:16 AM,05:17 PM,10,8,11,8,40,100,95,3.0,1022,11,7,276,29
2019-12-27 03:00:00,12,5,0.0,2.0,3,1,0,10:22 AM,06:31 PM,09:16 AM,05:17 PM,12,10,12,10,25,100,96,0.4,1024,12,2,283,22
2019-12-27 06:00:00,12,5,0.0,2.0,3,3,0,10:22 AM,06:31 PM,09:16 AM,05:17 PM,11,10,12,10,17,98,97,0.4,1025,12,2,273,15
2019-12-27 09:00:00,12,5,0.0,2.0,3,2,0,10:22 AM,06:31 PM,09:16 AM,05:17 PM,10,9,10,9,9,100,98,0.0,1027,10,0,271,6
2019-12-27 12:00:00,12,5,0.0,2.0,3,3,0,10:22 AM,06:31 PM,09:16 AM,05:17 PM,10,11,11,11,7,80,93,0.0,1029,11,10,217,5
2019-12-27 15:00:00,12,5,0.0,2.0,3,3,0,10:22 AM,06:31 PM,09:16 AM,05:17 PM,10,10,11,10,9,100,95,0.0,1030,11,2,231,6
2019-12-27 18:00:00,12,5,0.0,2.0,3,2,0,10:22 AM,06:31 PM,09:16 AM,05:17 PM,9,8,9,8,11,100,97,0.1,1031,9,0,181,6
2019-12-27 21:00:00,12,5,0.0,2.0,3,1,0,10:22 AM,06:31 PM,09:16 AM,05:17 PM,9,5,9,5,11,100,98,0.0,1033,5,0,188,7
2019-12-28 00:00:00,11,8,0.0,2.0,2,1,8,11:07 AM,07:35 PM,09:16 AM,05:17 PM,9,8,9,8,13,100,98,0.0,1034,9,0,169,8
2019-12-28 03:00:00,11,8,0.0,2.0,2,1,8,11:07 AM,07:35 PM,09:16 AM,05:17 PM,8,6,8,6,19,100,98,0.0,1033,8,0,190,12
2019-12-28 06:00:00,11,8,0.0,2.0,2,2,8,11:07 AM,07:35 PM,09:16 AM,05:17 PM,9,7,9,7,15,100,98,0.0,1033,9,0,183,11
2019-12-28 09:00:00,11,8,0.0,2.0,2,2,8,11:07 AM,07:35 PM,09:16 AM,05:17 PM,9,7,9,7,15,100,98,0.0,1034,9,0,167,10
2019-12-28 12:00:00,11,8,0.0,2.0,2,2,8,11:07 AM,07:35 PM,09:16 AM,05:17 PM,9,8,10,8,24,66,93,0.0,1034,10,10,176,17
2019-12-28 15:00:00,11,8,0.0,2.0,2,3,8,11:07 AM,07:35 PM,09:16 AM,05:17 PM,10,9,11,9,16,64,95,0.0,1033,11,10,171,13
2019-12-28 18:00:00,11,8,0.0,2.0,2,3,8,11:07 AM,07:35 PM,09:16 AM,05:17 PM,10,9,11,9,16,94,97,0.0,1033,11,10,153,14
2019-12-28 21:00:00,11,8,0.0,2.0,2,1,8,11:07 AM,07:35 PM,09:16 AM,05:17 PM,8,7,9,7,17,68,96,0.0,1033,9,2,153,12
2019-12-29 00:00:00,8,5,0.0,5.8,2,1,15,11:41 AM,08:42 PM,09:16 AM,05:18 PM,7,5,7,5,21,59,97,0.0,1033,7,2,160,12
2019-12-29 03:00:00,8,5,0.0,5.8,2,1,15,11:41 AM,08:42 PM,09:16 AM,05:18 PM,7,5,7,5,20,67,97,0.0,1033,7,10,171,13
2019-12-29 06:00:00,8,5,0.0,5.8,2,2,15,11:41 AM,08:42 PM,09:16 AM,05:18 PM,6,4,6,4,21,33,96,0.0,1032,6,2,169,12
2019-12-29 09:00:00,8,5,0.0,5.8,2,2,15,11:41 AM,08:42 PM,09:16 AM,05:18 PM,6,5,7,5,18,30,96,0.0,1032,7,2,173,12
2019-12-29 12:00:00,8,5,0.0,5.8,2,3,15,11:41 AM,08:42 PM,09:16 AM,05:18 PM,6,5,8,5,23,8,86,0.0,1032,8,10,178,15
2019-12-29 15:00:00,8,5,0.0,5.8,2,3,15,11:41 AM,08:42 PM,09:16 AM,05:18 PM,5,5,7,5,18,6,87,0.0,1030,7,10,182,11
2019-12-29 18:00:00,8,5,0.0,5.8,2,3,15,11:41 AM,08:42 PM,09:16 AM,05:18 PM,6,5,7,5,15,1,92,0.0,1031,7,10,188,8
2019-12-29 21:00:00,8,5,0.0,5.8,2,1,15,11:41 AM,08:42 PM,09:16 AM,05:18 PM,7,5,9,5,14,6,95,0.0,1031,5,2,185,8
2019-12-30 00:00:00,10,7,0.0,5.8,3,1,22,12:08 PM,09:49 PM,09:16 AM,05:19 PM,6,6,7,6,15,0,94,0.0,1031,7,10,191,9
2019-12-30 03:00:00,10,7,0.0,5.8,3,1,22,12:08 PM,09:49 PM,09:16 AM,05:19 PM,7,7,8,7,13,0,94,0.0,1029,8,10,202,8
2019-12-30 06:00:00,10,7,0.0,5.8,3,2,22,12:08 PM,09:49 PM,09:16 AM,05:19 PM,7,6,8,6,16,0,95,0.0,1029,8,2,211,9
2019-12-30 09:00:00,10,7,0.0,5.8,3,2,22,12:08 PM,09:49 PM,09:16 AM,05:19 PM,8,7,8,7,18,2,96,0.0,1029,8,2,210,10
2019-12-30 12:00:00,10,7,0.0,5.8,3,3,22,12:08 PM,09:49 PM,09:16 AM,05:19 PM,8,8,10,8,20,2,87,0.0,1029,10,10,220,13
2019-12-30 15:00:00,10,7,0.0,5.8,3,3,22,12:08 PM,09:49 PM,09:16 AM,05:19 PM,8,8,9,8,16,2,91,0.0,1028,9,10,228,9
2019-12-30 18:00:00,10,7,0.0,5.8,3,2,22,12:08 PM,09:49 PM,09:16 AM,05:19 PM,7,7,8,7,10,10,95,0.0,1028,8,2,232,6
2019-12-30 21:00:00,10,7,0.0,5.8,3,1,22,12:08 PM,09:49 PM,09:16 AM,05:19 PM,7,7,7,7,10,27,95,0.0,1028,7,2,157,5
2019-12-31 00:00:00,7,4,0.0,3.9,2,1,26,12:31 PM,10:55 PM,09:16 AM,05:20 PM,6,5,6,5,15,74,96,0.0,1029,6,2,163,7
2019-12-31 03:00:00,7,4,0.0,3.9,2,1,26,12:31 PM,10:55 PM,09:16 AM,05:20 PM,6,6,7,6,11,64,97,0.0,1028,7,2,113,6
2019-12-31 06:00:00,7,4,0.0,3.9,2,2,26,12:31 PM,10:55 PM,09:16 AM,05:20 PM,6,4,6,4,15,100,98,0.0,1028,6,0,100,9
2019-12-31 09:00:00,7,4,0.0,3.9,2,2,26,12:31 PM,10:55 PM,09:16 AM,05:20 PM,6,4,7,4,34,70,95,0.0,1028,7,10,93,20
2019-12-31 12:00:00,7,4,0.0,3.9,2,3,26,12:31 PM,10:55 PM,09:16 AM,05:20 PM,5,3,7,3,35,56,88,0.0,1028,7,10,118,22
2019-12-31 15:00:00,7,4,0.0,3.9,2,2,26,12:31 PM,10:55 PM,09:16 AM,05:20 PM,5,3,6,3,28,90,90,0.0,1027,6,10,91,17
2019-12-31 18:00:00,7,4,0.0,3.9,2,2,26,12:31 PM,10:55 PM,09:16 AM,05:20 PM,5,3,6,3,27,79,94,0.0,1027,6,10,83,17
2019-12-31 21:00:00,7,4,0.0,3.9,2,1,26,12:31 PM,10:55 PM,09:16 AM,05:20 PM,3,0,4,0,33,39,91,0.0,1027,4,10,83,18
2020-01-01 00:00:00,9,5,0.0,3.9,2,1,37,12:50 PM,No moonset,09:16 AM,05:21 PM,5,3,5,3,19,100,97,0.0,1027,5,0,101,10
2020-01-01 03:00:00,9,5,0.0,3.9,2,1,37,12:50 PM,No moonset,09:16 AM,05:21 PM,6,5,6,5,12,100,98,0.0,1027,6,0,82,6
2020-01-01 06:00:00,9,5,0.0,3.9,2,2,37,12:50 PM,No moonset,09:16 AM,05:21 PM,7,7,8,7,8,100,99,0.0,1027,8,0,70,5
2020-01-01 09:00:00,9,5,0.0,3.9,2,2,37,12:50 PM,No moonset,09:16 AM,05:21 PM,8,8,8,8,6,100,98,0.0,1027,8,0,91,4
2020-01-01 12:00:00,9,5,0.0,3.9,2,2,37,12:50 PM,No moonset,09:16 AM,05:21 PM,8,8,8,8,6,87,97,0.1,1028,8,2,238,4
2020-01-01 15:00:00,9,5,0.0,3.9,2,2,37,12:50 PM,No moonset,09:16 AM,05:21 PM,8,9,9,9,6,59,92,0.1,1027,9,10,239,5
2020-01-01 18:00:00,9,5,0.0,3.9,2,2,37,12:50 PM,No moonset,09:16 AM,05:21 PM,6,6,7,6,10,89,92,0.1,1027,7,10,251,6
2020-01-01 21:00:00,9,5,0.0,3.9,2,1,37,12:50 PM,No moonset,09:16 AM,05:21 PM,5,5,6,5,12,41,93,0.0,1026,6,10,212,6
2020-01-02 00:00:00,9,1,0.0,2.0,3,1,44,01:08 PM,12:01 AM,09:16 AM,05:22 PM,4,3,5,3,20,42,94,0.0,1026,5,10,204,9
2020-01-02 03:00:00,9,1,0.0,2.0,3,1,44,01:08 PM,12:01 AM,09:16 AM,05:22 PM,6,4,7,4,24,57,94,0.0,1023,7,10,193,14
2020-01-02 06:00:00,9,1,0.0,2.0,3,2,44,01:08 PM,12:01 AM,09:16 AM,05:22 PM,7,5,8,5,33,63,92,0.0,1021,8,10,209,22
2020-01-02 09:00:00,9,1,0.0,2.0,3,2,44,01:08 PM,12:01 AM,09:16 AM,05:22 PM,8,5,9,5,42,100,93,0.0,1020,9,10,212,30
2020-01-02 12:00:00,9,1,0.0,2.0,3,2,44,01:08 PM,12:01 AM,09:16 AM,05:22 PM,7,4,8,4,57,100,92,0.0,1018,8,10,214,34
2020-01-02 15:00:00,9,1,0.0,2.0,3,2,44,01:08 PM,12:01 AM,09:16 AM,05:22 PM,8,5,9,5,55,98,94,0.1,1015,9,10,217,33
2020-01-02 18:00:00,9,1,0.0,2.0,3,1,44,01:08 PM,12:01 AM,09:16 AM,05:22 PM,9,5,8,5,59,100,96,0.0,1014,5,10,219,33
2020-01-02 21:00:00,9,1,0.0,2.0,3,1,44,01:08 PM,12:01 AM,09:16 AM,05:22 PM,8,1,3,1,45,100,95,2.0,1013,1,9,246,28
2020-01-03 00:00:00,8,1,0.0,5.8,2,1,51,01:26 PM,01:06 AM,09:16 AM,05:23 PM,7,4,8,4,59,100,92,0.4,1014,8,2,238,34
2020-01-03 03:00:00,8,1,0.0,5.8,2,1,51,01:26 PM,01:06 AM,09:16 AM,05:23 PM,7,5,8,5,45,100,93,0.8,1013,8,9,250,27
2020-01-03 06:00:00,8,1,0.0,5.8,2,2,51,01:26 PM,01:06 AM,09:16 AM,05:23 PM,8,5,8,5,45,100,96,0.0,1016,8,10,273,26
2020-01-03 09:00:00,8,1,0.0,5.8,2,2,51,01:26 PM,01:06 AM,09:16 AM,05:23 PM,4,2,6,2,44,70,88,0.0,1021,6,10,327,29
2020-01-03 12:00:00,8,1,0.0,5.8,2,3,51,01:26 PM,01:06 AM,09:16 AM,05:23 PM,3,1,6,1,47,10,79,0.0,1026,6,10,341,30
2020-01-03 15:00:00,8,1,0.0,5.8,2,3,51,01:26 PM,01:06 AM,09:16 AM,05:23 PM,2,2,6,2,33,12,79,0.0,1029,6,10,338,20
2020-01-03 18:00:00,8,1,0.0,5.8,2,2,51,01:26 PM,01:06 AM,09:16 AM,05:23 PM,2,1,4,1,20,9,87,0.0,1032,4,10,326,11
2020-01-03 21:00:00,8,1,0.0,5.8,2,1,51,01:26 PM,01:06 AM,09:16 AM,05:23 PM,3,1,3,1,9,7,91,0.0,1034,1,10,303,5
2020-01-04 00:00:00,7,3,0.0,2.0,3,1,59,01:43 PM,02:11 AM,09:16 AM,05:24 PM,2,2,3,2,13,13,92,0.0,1036,3,10,256,6
2020-01-04 03:00:00,7,3,0.0,2.0,3,1,59,01:43 PM,02:11 AM,09:16 AM,05:24 PM,2,0,3,0,26,26,94,0.0,1035,3,10,274,13
2020-01-04 06:00:00,7,3,0.0,2.0,3,1,59,01:43 PM,02:11 AM,09:16 AM,05:24 PM,2,-0,3,-0,25,76,95,0.0,1036,3,2,276,12
2020-01-04 09:00:00,7,3,0.0,2.0,3,1,59,01:43 PM,02:11 AM,09:16 AM,05:24 PM,3,2,5,2,29,64,91,0.0,1036,5,10,288,15
2020-01-04 12:00:00,7,3,0.0,2.0,3,2,59,01:43 PM,02:11 AM,09:16 AM,05:24 PM,4,4,7,4,31,81,80,0.0,1037,7,10,288,19
2020-01-04 15:00:00,7,3,0.0,2.0,3,2,59,01:43 PM,02:11 AM,09:16 AM,05:24 PM,4,4,7,4,23,97,84,0.1,1036,7,10,280,14
2020-01-04 18:00:00,7,3,0.0,2.0,3,2,59,01:43 PM,02:11 AM,09:16 AM,05:24 PM,5,4,6,4,16,85,92,0.1,1036,6,10,255,10
2020-01-04 21:00:00,7,3,0.0,2.0,3,1,59,01:43 PM,02:11 AM,09:16 AM,05:24 PM,3,3,5,3,19,82,87,0.0,1036,5,10,235,10
2020-01-05 00:00:00,7,5,0.0,2.0,2,1,66,02:03 PM,03:19 AM,09:16 AM,05:26 PM,3,2,5,2,24,77,89,0.0,1036,5,10,234,13
2020-01-05 03:00:00,7,5,0.0,2.0,2,1,66,02:03 PM,03:19 AM,09:16 AM,05:26 PM,4,2,5,2,26,83,88,0.0,1035,5,10,245,14
2020-01-05 06:00:00,7,5,0.0,2.0,2,2,66,02:03 PM,03:19 AM,09:16 AM,05:26 PM,4,3,6,3,23,87,88,0.0,1035,6,10,225,13
2020-01-05 09:00:00,7,5,0.0,2.0,2,2,66,02:03 PM,03:19 AM,09:16 AM,05:26 PM,4,3,6,3,27,83,88,0.0,1034,6,10,232,15
2020-01-05 12:00:00,7,5,0.0,2.0,2,2,66,02:03 PM,03:19 AM,09:16 AM,05:26 PM,4,3,7,3,33,82,83,0.1,1034,7,10,231,20
2020-01-05 15:00:00,7,5,0.0,2.0,2,2,66,02:03 PM,03:19 AM,09:16 AM,05:26 PM,4,3,6,3,26,82,85,0.1,1032,6,10,221,15
2020-01-05 18:00:00,7,5,0.0,2.0,2,2,66,02:03 PM,03:19 AM,09:16 AM,05:26 PM,4,3,6,3,28,77,87,0.1,1032,6,10,204,15
2020-01-05 21:00:00,7,5,0.0,2.0,2,1,66,02:03 PM,03:19 AM,09:16 AM,05:26 PM,4,2,5,2,33,80,91,0.0,1029,5,10,194,19
2020-01-06 00:00:00,9,5,0.0,2.0,2,1,73,02:25 PM,04:27 AM,09:15 AM,05:27 PM,4,2,6,2,40,82,87,0.0,1028,6,10,191,24
2020-01-06 03:00:00,9,5,0.0,2.0,2,1,73,02:25 PM,04:27 AM,09:15 AM,05:27 PM,3,0,5,0,47,90,88,0.0,1024,5,10,191,28
2020-01-06 06:00:00,9,5,0.0,2.0,2,2,73,02:25 PM,04:27 AM,09:15 AM,05:27 PM,4,1,6,1,53,88,90,0.0,1022,6,10,198,31
2020-01-06 09:00:00,9,5,0.0,2.0,2,2,73,02:25 PM,04:27 AM,09:15 AM,05:27 PM,5,2,7,2,59,85,87,0.0,1019,7,10,204,35
2020-01-06 12:00:00,9,5,0.0,2.0,2,2,73,02:25 PM,04:27 AM,09:15 AM,05:27 PM,6,4,8,4,60,100,89,0.0,1018,8,10,216,37
2020-01-06 15:00:00,9,5,0.0,2.0,2,2,73,02:25 PM,04:27 AM,09:15 AM,05:27 PM,8,5,9,5,55,90,94,2.3,1017,9,9,262,32
2020-01-06 18:00:00,9,5,0.0,2.0,2,3,73,02:25 PM,04:27 AM,09:15 AM,05:27 PM,5,3,6,3,30,11,92,0.0,1021,6,10,282,16
2020-01-06 21:00:00,9,5,0.0,2.0,2,1,73,02:25 PM,04:27 AM,09:15 AM,05:27 PM,5,3,5,3,23,24,95,0.0,1023,5,2,256,12
2020-01-07 00:00:00,12,6,0.0,2.0,2,1,80,02:53 PM,05:38 AM,09:15 AM,05:28 PM,5,4,6,4,19,100,95,0.0,1025,6,2,248,11
2020-01-07 03:00:00,12,6,0.0,2.0,2,1,80,02:53 PM,05:38 AM,09:15 AM,05:28 PM,6,4,7,4,24,38,96,0.0,1023,7,10,226,13
2020-01-07 06:00:00,12,6,0.0,2.0,2,2,80,02:53 PM,05:38 AM,09:15 AM,05:28 PM,6,4,7,4,36,100,92,0.0,1023,7,10,203,20
2020-01-07 09:00:00,12,6,0.0,2.0,2,2,80,02:53 PM,05:38 AM,09:15 AM,05:28 PM,9,6,9,6,36,100,98,0.0,1021,9,10,210,21
2020-01-07 12:00:00,12,6,0.0,2.0,2,3,80,02:53 PM,05:38 AM,09:15 AM,05:28 PM,11,8,11,8,42,100,98,0.0,1021,11,10,219,24
2020-01-07 15:00:00,12,6,0.0,2.0,2,3,80,02:53 PM,05:38 AM,09:15 AM,05:28 PM,11,9,12,9,52,100,98,0.1,1019,12,10,222,31
2020-01-07 18:00:00,12,6,0.0,2.0,2,3,80,02:53 PM,05:38 AM,09:15 AM,05:28 PM,11,8,11,8,60,100,97,0.0,1019,11,10,234,33
2020-01-07 21:00:00,12,6,0.0,2.0,2,1,80,02:53 PM,05:38 AM,09:15 AM,05:28 PM,11,8,11,8,55,97,97,0.0,1018,11,10,243,32
2020-01-08 00:00:00,9,1,0.0,3.9,2,1,88,03:28 PM,06:48 AM,09:15 AM,05:29 PM,10,8,10,8,44,95,97,0.0,1020,10,10,250,24
2020-01-08 03:00:00,9,1,0.0,3.9,2,1,88,03:28 PM,06:48 AM,09:15 AM,05:29 PM,8,6,9,6,40,83,93,0.0,1020,9,10,267,23
2020-01-08 06:00:00,9,1,0.0,3.9,2,2,88,03:28 PM,06:48 AM,09:15 AM,05:29 PM,7,4,7,4,26,84,98,0.0,1022,7,10,263,14
2020-01-08 09:00:00,9,1,0.0,3.9,2,2,88,03:28 PM,06:48 AM,09:15 AM,05:29 PM,7,5,7,5,19,100,98,0.0,1022,7,0,252,10
2020-01-08 12:00:00,9,1,0.0,3.9,2,3,88,03:28 PM,06:48 AM,09:15 AM,05:29 PM,6,7,9,7,16,50,84,0.0,1024,9,10,290,10
2020-01-08 15:00:00,9,1,0.0,3.9,2,2,88,03:28 PM,06:48 AM,09:15 AM,05:29 PM,6,7,7,7,6,100,91,0.3,1022,7,2,345,4
2020-01-08 18:00:00,9,1,0.0,3.9,2,2,88,03:28 PM,06:48 AM,09:15 AM,05:29 PM,8,5,9,5,12,100,97,2.0,1020,5,9,94,10
2020-01-08 21:00:00,9,1,0.0,3.9,2,1,88,03:28 PM,06:48 AM,09:15 AM,05:29 PM,9,1,3,1,15,100,99,5.3,1016,1,7,117,10
2020-01-09 00:00:00,8,5,0.0,2.0,2,1,95,04:14 PM,07:58 AM,09:14 AM,05:31 PM,10,7,11,7,69,100,98,5.7,1012,11,7,214,38
2020-01-09 03:00:00,8,5,0.0,2.0,2,1,95,04:14 PM,07:58 AM,09:14 AM,05:31 PM,11,8,12,8,61,99,95,1.1,1007,12,9,227,45
2020-01-09 06:00:00,8,5,0.0,2.0,2,3,95,04:14 PM,07:58 AM,09:14 AM,05:31 PM,6,3,7,3,52,51,93,0.0,1007,7,10,239,30
2020-01-09 09:00:00,8,5,0.0,2.0,2,2,95,04:14 PM,07:58 AM,09:14 AM,05:31 PM,5,2,6,2,39,82,95,0.0,1006,6,10,242,22
2020-01-09 12:00:00,8,5,0.0,2.0,2,2,95,04:14 PM,07:58 AM,09:14 AM,05:31 PM,6,7,8,7,13,82,90,1.1,1005,8,9,209,9
2020-01-09 15:00:00,8,5,0.0,2.0,2,2,95,04:14 PM,07:58 AM,09:14 AM,05:31 PM,4,3,7,3,39,81,83,2.6,1002,7,8,221,23
2020-01-09 18:00:00,8,5,0.0,2.0,2,2,95,04:14 PM,07:58 AM,09:14 AM,05:31 PM,4,5,6,5,10,99,90,3.3,1003,6,7,318,5
2020-01-09 21:00:00,8,5,0.0,2.0,2,1,95,04:14 PM,07:58 AM,09:14 AM,05:31 PM,3,0,5,0,40,89,91,0.1,1008,5,10,338,24
2020-01-10 00:00:00,6,1,0.0,5.8,2,1,100,05:12 PM,09:00 AM,09:14 AM,05:32 PM,2,-1,4,-1,53,25,86,0.0,1015,4,10,325,28
2020-01-10 03:00:00,6,1,0.0,5.8,2,1,100,05:12 PM,09:00 AM,09:14 AM,05:32 PM,2,-0,4,-0,35,68,89,0.0,1018,4,10,321,19
2020-01-10 06:00:00,6,1,0.0,5.8,2,1,100,05:12 PM,09:00 AM,09:14 AM,05:32 PM,3,1,4,1,17,37,95,0.0,1022,4,2,301,11
2020-01-10 09:00:00,6,1,0.0,5.8,2,1,100,05:12 PM,09:00 AM,09:14 AM,05:32 PM,4,1,4,1,19,57,96,0.0,1025,4,2,305,12
2020-01-10 12:00:00,6,1,0.0,5.8,2,3,100,05:12 PM,09:00 AM,09:14 AM,05:32 PM,3,3,6,3,19,33,82,0.0,1027,6,10,297,13
2020-01-10 15:00:00,6,1,0.0,5.8,2,3,100,05:12 PM,09:00 AM,09:14 AM,05:32 PM,3,2,5,2,23,39,83,0.0,1027,5,10,250,14
2020-01-10 18:00:00,6,1,0.0,5.8,2,2,100,05:12 PM,09:00 AM,09:14 AM,05:32 PM,3,1,4,1,24,44,90,0.0,1028,4,10,218,13
2020-01-10 21:00:00,6,1,0.0,5.8,2,1,100,05:12 PM,09:00 AM,09:14 AM,05:32 PM,3,1,5,1,39,78,87,0.0,1028,1,10,219,20
2020-01-11 00:00:00,8,1,0.0,2.1,2,1,100,06:21 PM,09:54 AM,09:13 AM,05:33 PM,4,2,6,2,48,98,86,0.0,1028,6,10,217,27
2020-01-11 03:00:00,8,1,0.0,2.1,2,1,100,06:21 PM,09:54 AM,09:13 AM,05:33 PM,5,3,7,3,56,99,88,0.1,1026,7,10,220,32
2020-01-11 06:00:00,8,1,0.0,2.1,2,2,100,06:21 PM,09:54 AM,09:13 AM,05:33 PM,6,3,8,3,55,95,90,0.1,1024,8,10,222,33
2020-01-11 09:00:00,8,1,0.0,2.1,2,2,100,06:21 PM,09:54 AM,09:13 AM,05:33 PM,6,4,8,4,57,86,88,0.0,1024,8,10,219,35
2020-01-11 12:00:00,8,1,0.0,2.1,2,2,100,06:21 PM,09:54 AM,09:13 AM,05:33 PM,6,4,8,4,60,96,89,0.0,1023,8,10,219,36
2020-01-11 15:00:00,8,1,0.0,2.1,2,2,100,06:21 PM,09:54 AM,09:13 AM,05:33 PM,7,4,8,4,63,100,93,0.1,1020,8,10,221,37
