date_time,Bega_maxtempC,Bega_mintempC,Bega_totalSnow_cm,Bega_sunHour,Bega_uvIndex,Bega_uvIndex,Bega_moon_illumination,Bega_moonrise,Bega_moonset,Bega_sunrise,Bega_sunset,Bega_DewPointC,Bega_FeelsLikeC,Bega_HeatIndexC,Bega_WindChillC,Bega_WindGustKmph,Bega_cloudcover,Bega_humidity,Bega_precipMM,Bega_pressure,Bega_tempC,Bega_visibility,Bega_winddirDegree,Bega_windspeedKmph
2020-03-02 18:00:00,33,19,0.0,11.6,7,8,51,11:17 AM,No moonset,06:37 AM,06:20 PM,4,30,30,32,6,2,18,0.0,1008,32,10,276,5
2020-03-02 21:00:00,33,19,0.0,11.6,7,1,51,11:17 AM,No moonset,06:37 AM,06:20 PM,6,27,27,27,9,0,28,0.0,1010,27,10,227,5
2020-03-03 00:00:00,32,19,0.0,11.6,7,1,58,12:01 PM,12:54 AM,06:36 AM,06:20 PM,9,25,25,23,20,0,44,0.0,1010,23,10,43,10
2020-03-03 03:00:00,32,19,0.0,11.6,7,1,58,12:01 PM,12:54 AM,06:36 AM,06:20 PM,10,19,19,19,27,0,54,0.0,1010,19,10,38,13
2020-03-03 06:00:00,32,19,0.0,11.6,7,6,58,12:01 PM,12:54 AM,06:36 AM,06:20 PM,10,21,21,21,19,0,52,0.0,1011,21,10,68,10
2020-03-03 09:00:00,32,19,0.0,11.6,7,7,58,12:01 PM,12:54 AM,06:36 AM,06:20 PM,9,26,26,26,7,1,35,0.0,1012,26,10,151,6
2020-03-03 12:00:00,32,19,0.0,11.6,7,8,58,12:01 PM,12:54 AM,06:36 AM,06:20 PM,6,28,28,30,12,7,22,0.0,1010,30,10,271,10
2020-03-03 15:00:00,32,19,0.0,11.6,7,8,58,12:01 PM,12:54 AM,06:36 AM,06:20 PM,6,29,29,31,17,13,21,0.0,1007,31,10,319,14
2020-03-03 18:00:00,32,19,0.0,11.6,7,7,58,12:01 PM,12:54 AM,06:36 AM,06:20 PM,8,28,28,29,24,9,29,0.0,1007,29,10,239,16
2020-03-03 21:00:00,32,19,0.0,11.6,7,1,58,12:01 PM,12:54 AM,06:36 AM,06:20 PM,9,27,27,25,24,7,41,0.0,1009,25,10,33,12
2020-03-04 00:00:00,31,20,0.0,11.6,7,1,65,12:51 PM,01:50 AM,06:36 AM,06:21 PM,10,22,24,22,15,7,48,0.0,1009,22,10,67,7
2020-03-04 03:00:00,31,20,0.0,11.6,7,1,65,12:51 PM,01:50 AM,06:36 AM,06:21 PM,11,21,23,21,9,7,52,0.0,1008,21,10,101,4
2020-03-04 06:00:00,31,20,0.0,11.6,7,6,65,12:51 PM,01:50 AM,06:36 AM,06:21 PM,10,21,21,21,9,8,50,0.0,1010,21,10,132,5
2020-03-04 09:00:00,31,20,0.0,11.6,7,7,65,12:51 PM,01:50 AM,06:36 AM,06:21 PM,8,25,25,25,10,8,34,0.0,1012,25,10,203,9
2020-03-04 12:00:00,31,20,0.0,11.6,7,7,65,12:51 PM,01:50 AM,06:36 AM,06:21 PM,4,28,28,30,14,6,19,0.0,1010,30,10,237,12
2020-03-04 15:00:00,31,20,0.0,11.6,7,8,65,12:51 PM,01:50 AM,06:36 AM,06:21 PM,1,29,29,31,17,4,14,0.0,1007,31,10,261,14
2020-03-04 18:00:00,31,20,0.0,11.6,7,7,65,12:51 PM,01:50 AM,06:36 AM,06:21 PM,2,27,27,29,15,3,18,0.0,1007,29,10,293,12
2020-03-04 21:00:00,31,20,0.0,11.6,7,1,65,12:51 PM,01:50 AM,06:36 AM,06:21 PM,6,26,26,25,14,2,34,0.0,1009,25,10,238,7
2020-03-05 00:00:00,31,17,0.0,11.6,7,1,73,01:47 PM,02:48 AM,06:35 AM,06:21 PM,10,22,24,22,25,3,57,0.0,1009,22,10,47,13
2020-03-05 03:00:00,31,17,0.0,11.6,7,1,73,01:47 PM,02:48 AM,06:35 AM,06:21 PM,10,18,18,18,18,5,62,0.0,1008,18,10,58,9
2020-03-05 06:00:00,31,17,0.0,11.6,7,5,73,01:47 PM,02:48 AM,06:35 AM,06:21 PM,10,19,20,19,14,9,57,0.0,1009,19,10,132,8
2020-03-05 09:00:00,31,17,0.0,11.6,7,6,73,01:47 PM,02:48 AM,06:35 AM,06:21 PM,7,25,25,24,10,14,35,0.0,1011,24,10,276,9
2020-03-05 12:00:00,31,17,0.0,11.6,7,7,73,01:47 PM,02:48 AM,06:35 AM,06:21 PM,2,27,27,29,10,8,17,0.0,1009,29,10,265,9
2020-03-05 15:00:00,31,17,0.0,11.6,7,8,73,01:47 PM,02:48 AM,06:35 AM,06:21 PM,-1,28,28,30,14,3,14,0.0,1006,30,10,236,12
2020-03-05 18:00:00,31,17,0.0,11.6,7,7,73,01:47 PM,02:48 AM,06:35 AM,06:21 PM,-1,26,26,28,16,2,15,0.0,1006,28,10,241,11
2020-03-05 21:00:00,31,17,0.0,11.6,7,1,73,01:47 PM,02:48 AM,06:35 AM,06:21 PM,-0,23,23,24,14,3,20,0.0,1008,24,10,225,7
2020-03-06 00:00:00,29,19,0.0,11.6,6,1,80,02:48 PM,03:45 AM,06:34 AM,06:22 PM,1,22,22,22,10,5,24,0.0,1008,22,10,209,5
2020-03-06 03:00:00,29,19,0.0,11.6,6,1,80,02:48 PM,03:45 AM,06:34 AM,06:22 PM,2,20,20,20,13,5,30,0.0,1006,20,10,292,6
2020-03-06 06:00:00,29,19,0.0,11.6,6,5,80,02:48 PM,03:45 AM,06:34 AM,06:22 PM,4,20,21,20,20,5,34,0.0,1007,20,10,273,12
2020-03-06 09:00:00,29,19,0.0,11.6,6,6,80,02:48 PM,03:45 AM,06:34 AM,06:22 PM,6,25,25,24,18,8,32,0.0,1010,24,10,253,16
2020-03-06 12:00:00,29,19,0.0,11.6,6,7,80,02:48 PM,03:45 AM,06:34 AM,06:22 PM,8,27,27,28,21,26,29,0.0,1008,28,10,228,18
2020-03-06 15:00:00,29,19,0.0,11.6,6,7,80,02:48 PM,03:45 AM,06:34 AM,06:22 PM,6,26,26,28,23,34,26,0.0,1006,28,10,229,18
2020-03-06 18:00:00,29,19,0.0,11.6,6,7,80,02:48 PM,03:45 AM,06:34 AM,06:22 PM,4,27,27,28,35,10,24,0.0,1007,28,10,239,24
2020-03-06 21:00:00,29,19,0.0,11.6,6,1,80,02:48 PM,03:45 AM,06:34 AM,06:22 PM,7,28,28,26,31,13,37,0.0,1009,26,10,266,16
2020-03-07 00:00:00,30,17,0.0,11.6,6,1,87,03:53 PM,04:39 AM,06:33 AM,06:22 PM,7,24,24,23,28,13,43,0.0,1010,23,10,275,13
2020-03-07 03:00:00,30,17,0.0,11.6,6,1,87,03:53 PM,04:39 AM,06:33 AM,06:22 PM,6,18,18,18,17,5,45,0.0,1011,18,10,287,8
2020-03-07 06:00:00,30,17,0.0,11.6,6,5,87,03:53 PM,04:39 AM,06:33 AM,06:22 PM,6,18,18,18,10,1,44,0.0,1012,18,10,310,6
2020-03-07 09:00:00,30,17,0.0,11.6,6,6,87,03:53 PM,04:39 AM,06:33 AM,06:22 PM,5,22,22,23,9,4,34,0.0,1015,23,10,307,8
2020-03-07 12:00:00,30,17,0.0,11.6,6,7,87,03:53 PM,04:39 AM,06:33 AM,06:22 PM,1,26,26,27,16,2,19,0.0,1014,27,10,267,14
2020-03-07 15:00:00,30,17,0.0,11.6,6,7,87,03:53 PM,04:39 AM,06:33 AM,06:22 PM,-2,27,27,30,21,1,13,0.0,1011,30,10,268,17
2020-03-07 18:00:00,30,17,0.0,11.6,6,7,87,03:53 PM,04:39 AM,06:33 AM,06:22 PM,-0,28,28,28,21,3,17,0.0,1012,28,10,309,14
2020-03-07 21:00:00,30,17,0.0,11.6,6,1,87,03:53 PM,04:39 AM,06:33 AM,06:22 PM,1,28,28,25,20,1,26,0.0,1014,25,10,248,10
2020-03-08 00:00:00,31,16,0.0,11.6,6,1,95,05:00 PM,05:31 AM,06:32 AM,06:23 PM,2,21,22,21,18,0,32,0.0,1014,21,10,29,9
2020-03-08 03:00:00,31,16,0.0,11.6,6,1,95,05:00 PM,05:31 AM,06:32 AM,06:23 PM,2,17,17,17,25,0,38,0.0,1013,17,10,39,12
2020-03-08 06:00:00,31,16,0.0,11.6,6,5,95,05:00 PM,05:31 AM,06:32 AM,06:23 PM,4,17,17,17,21,0,42,0.0,1014,17,10,55,12
2020-03-08 09:00:00,31,16,0.0,11.6,6,6,95,05:00 PM,05:31 AM,06:32 AM,06:23 PM,6,22,22,22,14,0,35,0.0,1017,22,10,58,12
2020-03-08 12:00:00,31,16,0.0,11.6,6,7,95,05:00 PM,05:31 AM,06:32 AM,06:23 PM,3,27,27,28,11,0,21,0.0,1015,28,10,137,9
2020-03-08 15:00:00,31,16,0.0,11.6,6,8,95,05:00 PM,05:31 AM,06:32 AM,06:23 PM,1,28,28,30,12,1,15,0.0,1011,30,10,326,10
2020-03-08 18:00:00,31,16,0.0,11.6,6,7,95,05:00 PM,05:31 AM,06:32 AM,06:23 PM,1,29,29,29,16,1,18,0.0,1012,29,10,237,10
2020-03-08 21:00:00,31,16,0.0,11.6,6,1,95,05:00 PM,05:31 AM,06:32 AM,06:23 PM,2,29,29,26,29,0,28,0.0,1013,26,10,26,14
2020-03-09 00:00:00,30,16,0.0,11.6,6,1,100,06:06 PM,06:18 AM,06:31 AM,06:23 PM,4,24,24,22,30,0,36,0.0,1013,22,10,37,14
2020-03-09 03:00:00,30,16,0.0,11.6,6,1,100,06:06 PM,06:18 AM,06:31 AM,06:23 PM,4,17,17,17,27,1,41,0.0,1012,17,10,47,13
2020-03-09 06:00:00,30,16,0.0,11.6,6,5,100,06:06 PM,06:18 AM,06:31 AM,06:23 PM,4,17,17,17,24,4,40,0.0,1013,17,10,53,13
2020-03-09 09:00:00,30,16,0.0,11.6,6,6,100,06:06 PM,06:18 AM,06:31 AM,06:23 PM,4,22,22,22,14,8,31,0.0,1015,22,10,71,13
2020-03-09 12:00:00,30,16,0.0,11.6,6,7,100,06:06 PM,06:18 AM,06:31 AM,06:23 PM,3,26,26,28,11,18,21,0.0,1013,28,10,160,10
2020-03-09 15:00:00,30,16,0.0,11.6,6,8,100,06:06 PM,06:18 AM,06:31 AM,06:23 PM,4,28,28,30,4,22,18,0.0,1010,30,10,320,3
2020-03-09 18:00:00,30,16,0.0,11.6,6,7,100,06:06 PM,06:18 AM,06:31 AM,06:23 PM,5,30,30,30,6,13,22,0.0,1009,30,10,208,3
2020-03-09 21:00:00,30,16,0.0,11.6,6,1,100,06:06 PM,06:18 AM,06:31 AM,06:23 PM,4,31,31,27,17,14,28,0.0,1011,27,10,71,8
2020-03-10 00:00:00,29,20,0.0,8.8,7,1,100,07:13 PM,07:03 AM,06:30 AM,06:24 PM,2,25,25,23,24,22,29,0.0,1010,23,10,53,12
2020-03-10 03:00:00,29,20,0.0,8.8,7,1,100,07:13 PM,07:03 AM,06:30 AM,06:24 PM,1,20,20,20,25,23,27,0.0,1009,20,10,63,13
2020-03-10 06:00:00,29,20,0.0,8.8,7,6,100,07:13 PM,07:03 AM,06:30 AM,06:24 PM,1,21,21,21,23,28,27,0.0,1011,21,10,62,17
2020-03-10 09:00:00,29,20,0.0,8.8,7,6,100,07:13 PM,07:03 AM,06:30 AM,06:24 PM,5,25,25,25,19,32,27,0.0,1012,25,10,93,17
2020-03-10 12:00:00,29,20,0.0,8.8,7,6,100,07:13 PM,07:03 AM,06:30 AM,06:24 PM,8,28,28,29,11,59,28,0.0,1011,29,10,157,9
2020-03-10 15:00:00,29,20,0.0,8.8,7,6,100,07:13 PM,07:03 AM,06:30 AM,06:24 PM,12,28,28,28,5,88,38,0.4,1007,28,10,243,4
2020-03-10 18:00:00,29,20,0.0,8.8,7,5,100,07:13 PM,07:03 AM,06:30 AM,06:24 PM,15,26,26,25,9,81,54,1.0,1008,25,9,240,6
2020-03-10 21:00:00,29,20,0.0,8.8,7,1,100,07:13 PM,07:03 AM,06:30 AM,06:24 PM,13,25,25,22,15,54,57,0.6,1009,22,9,38,8
2020-03-11 00:00:00,31,21,0.0,11.6,6,1,84,08:18 PM,07:46 AM,06:29 AM,06:24 PM,12,21,23,21,16,40,57,0.0,1009,21,10,78,9
2020-03-11 03:00:00,31,21,0.0,11.6,6,1,84,08:18 PM,07:46 AM,06:29 AM,06:24 PM,15,21,22,21,9,59,67,0.0,1008,21,10,144,5
2020-03-11 06:00:00,31,21,0.0,11.6,6,6,84,08:18 PM,07:46 AM,06:29 AM,06:24 PM,15,22,25,22,10,23,64,0.0,1009,22,10,227,7
2020-03-11 09:00:00,31,21,0.0,11.6,6,6,84,08:18 PM,07:46 AM,06:29 AM,06:24 PM,11,25,25,25,12,14,45,0.0,1011,25,10,251,10
2020-03-11 12:00:00,31,21,0.0,11.6,6,7,84,08:18 PM,07:46 AM,06:29 AM,06:24 PM,6,27,27,29,16,6,24,0.0,1010,29,10,239,14
2020-03-11 15:00:00,31,21,0.0,11.6,6,8,84,08:18 PM,07:46 AM,06:29 AM,06:24 PM,4,29,29,31,23,8,18,0.0,1007,31,10,229,20
2020-03-11 18:00:00,31,21,0.0,11.6,6,7,84,08:18 PM,07:46 AM,06:29 AM,06:24 PM,4,27,27,29,28,8,21,0.0,1007,29,10,219,19
2020-03-11 21:00:00,31,21,0.0,11.6,6,1,84,08:18 PM,07:46 AM,06:29 AM,06:24 PM,5,25,25,25,32,5,29,0.0,1010,25,10,243,17
2020-03-12 00:00:00,32,18,0.0,11.6,7,1,76,09:22 PM,08:28 AM,06:28 AM,06:24 PM,6,22,23,22,21,3,37,0.0,1011,22,10,277,11
2020-03-12 03:00:00,32,18,0.0,11.6,7,1,76,09:22 PM,08:28 AM,06:28 AM,06:24 PM,6,20,20,20,18,10,42,0.0,1011,20,10,266,9
2020-03-12 06:00:00,32,18,0.0,11.6,7,5,76,09:22 PM,08:28 AM,06:28 AM,06:24 PM,7,19,20,19,16,11,46,0.0,1012,19,10,272,9
2020-03-12 09:00:00,32,18,0.0,11.6,7,6,76,09:22 PM,08:28 AM,06:28 AM,06:24 PM,9,25,25,24,12,5,39,0.0,1014,24,10,251,10
2020-03-12 12:00:00,32,18,0.0,11.6,7,7,76,09:22 PM,08:28 AM,06:28 AM,06:24 PM,7,27,27,29,17,9,25,0.0,1013,29,10,202,15
2020-03-12 15:00:00,32,18,0.0,11.6,7,8,76,09:22 PM,08:28 AM,06:28 AM,06:24 PM,7,29,29,31,26,16,21,0.0,1009,31,10,215,22
2020-03-12 18:00:00,32,18,0.0,11.6,7,8,76,09:22 PM,08:28 AM,06:28 AM,06:24 PM,6,30,30,30,31,17,24,0.0,1009,30,10,227,22
2020-03-12 21:00:00,32,18,0.0,11.6,7,1,76,09:22 PM,08:28 AM,06:28 AM,06:24 PM,4,32,32,28,32,26,26,0.0,1012,28,10,258,16
2020-03-13 00:00:00,28,19,0.0,7.4,6,1,69,10:26 PM,09:11 AM,06:27 AM,06:25 PM,0,27,27,25,27,25,23,0.0,1012,25,10,293,14
2020-03-13 03:00:00,28,19,0.0,7.4,6,1,69,10:26 PM,09:11 AM,06:27 AM,06:25 PM,-2,21,21,21,17,22,22,0.0,1012,21,10,293,10
2020-03-13 06:00:00,28,19,0.0,7.4,6,4,69,10:26 PM,09:11 AM,06:27 AM,06:25 PM,2,19,19,19,9,36,32,0.2,1014,19,10,221,5
2020-03-13 09:00:00,28,19,0.0,7.4,6,5,69,10:26 PM,09:11 AM,06:27 AM,06:25 PM,4,22,21,22,5,76,33,0.4,1016,22,9,184,5
2020-03-13 12:00:00,28,19,0.0,7.4,6,6,69,10:26 PM,09:11 AM,06:27 AM,06:25 PM,3,25,25,26,9,71,23,0.2,1015,26,9,285,8
2020-03-13 15:00:00,28,19,0.0,7.4,6,6,69,10:26 PM,09:11 AM,06:27 AM,06:25 PM,3,26,26,28,13,75,20,0.1,1012,28,10,261,11
2020-03-13 18:00:00,28,19,0.0,7.4,6,7,69,10:26 PM,09:11 AM,06:27 AM,06:25 PM,3,26,26,28,13,56,21,0.1,1012,28,10,255,11
2020-03-13 21:00:00,28,19,0.0,7.4,6,1,69,10:26 PM,09:11 AM,06:27 AM,06:25 PM,5,25,25,26,6,0,26,0.0,1014,26,10,274,4
2020-03-14 00:00:00,30,19,0.0,11.6,7,1,62,11:30 PM,09:56 AM,06:26 AM,06:25 PM,4,23,23,23,6,1,28,0.0,1014,23,10,233,3
2020-03-14 03:00:00,30,19,0.0,11.6,7,1,62,11:30 PM,09:56 AM,06:26 AM,06:25 PM,2,20,20,20,10,3,30,0.0,1013,20,10,141,5
2020-03-14 06:00:00,30,19,0.0,11.6,7,5,62,11:30 PM,09:56 AM,06:26 AM,06:25 PM,-0,20,20,20,10,4,27,0.0,1014,20,10,354,6
2020-03-14 09:00:00,30,19,0.0,11.6,7,6,62,11:30 PM,09:56 AM,06:26 AM,06:25 PM,-4,22,22,23,11,5,16,0.0,1016,23,10,358,9
2020-03-14 12:00:00,30,19,0.0,11.6,7,7,62,11:30 PM,09:56 AM,06:26 AM,06:25 PM,-6,26,26,28,13,0,11,0.0,1013,28,10,336,11
2020-03-14 15:00:00,30,19,0.0,11.6,7,7,62,11:30 PM,09:56 AM,06:26 AM,06:25 PM,-7,28,28,30,14,0,9,0.0,1010,30,10,292,12
2020-03-14 18:00:00,30,19,0.0,11.6,7,7,62,11:30 PM,09:56 AM,06:26 AM,06:25 PM,-7,28,28,28,22,0,11,0.0,1011,28,10,305,14
2020-03-14 21:00:00,30,19,0.0,11.6,7,1,62,11:30 PM,09:56 AM,06:26 AM,06:25 PM,-4,30,30,26,28,0,18,0.0,1013,26,10,223,13
2020-03-15 00:00:00,30,16,0.0,11.6,6,1,55,No moonrise,10:43 AM,06:25 AM,06:26 PM,-2,24,24,23,27,0,25,0.0,1014,23,10,11,13
2020-03-15 03:00:00,30,16,0.0,11.6,6,1,55,No moonrise,10:43 AM,06:25 AM,06:26 PM,-1,17,17,17,28,0,30,0.0,1014,17,10,19,14
2020-03-15 06:00:00,30,16,0.0,11.6,6,5,55,No moonrise,10:43 AM,06:25 AM,06:26 PM,1,17,17,17,23,2,33,0.0,1016,17,10,34,14
2020-03-15 09:00:00,30,16,0.0,11.6,6,6,55,No moonrise,10:43 AM,06:25 AM,06:26 PM,2,22,21,22,19,11,28,0.0,1017,22,10,30,17
2020-03-15 12:00:00,30,16,0.0,11.6,6,6,55,No moonrise,10:43 AM,06:25 AM,06:26 PM,-1,25,25,27,15,39,17,0.0,1015,27,10,132,13
2020-03-15 15:00:00,30,16,0.0,11.6,6,7,55,No moonrise,10:43 AM,06:25 AM,06:26 PM,-3,27,27,29,12,53,13,0.0,1012,29,10,241,10
2020-03-15 18:00:00,30,16,0.0,11.6,6,7,55,No moonrise,10:43 AM,06:25 AM,06:26 PM,-2,29,29,29,11,3,14,0.0,1013,29,10,13,8
2020-03-15 21:00:00,30,16,0.0,11.6,6,1,55,No moonrise,10:43 AM,06:25 AM,06:26 PM,-2,29,29,25,19,5,20,0.0,1015,25,10,22,9
2020-03-16 00:00:00,31,17,0.0,11.6,7,1,47,12:31 AM,11:33 AM,06:24 AM,06:26 PM,-1,21,23,21,28,10,25,0.0,1015,21,10,15,13
2020-03-16 03:00:00,31,17,0.0,11.6,7,1,47,12:31 AM,11:33 AM,06:24 AM,06:26 PM,0,18,18,18,28,15,30,0.0,1014,18,10,30,13
2020-03-16 06:00:00,31,17,0.0,11.6,7,5,47,12:31 AM,11:33 AM,06:24 AM,06:26 PM,1,18,18,18,22,12,32,0.0,1015,18,10,51,12
2020-03-16 09:00:00,31,17,0.0,11.6,7,6,47,12:31 AM,11:33 AM,06:24 AM,06:26 PM,3,22,22,23,13,18,27,0.0,1017,23,10,82,11
2020-03-16 12:00:00,31,17,0.0,11.6,7,7,47,12:31 AM,11:33 AM,06:24 AM,06:26 PM,1,27,27,28,8,13,18,0.0,1015,28,10,169,7
2020-03-16 15:00:00,31,17,0.0,11.6,7,8,47,12:31 AM,11:33 AM,06:24 AM,06:26 PM,-1,29,29,31,9,6,13,0.0,1012,31,10,309,8
2020-03-16 18:00:00,31,17,0.0,11.6,7,7,47,12:31 AM,11:33 AM,06:24 AM,06:26 PM,-1,29,29,30,14,35,15,0.0,1013,30,10,227,9
2020-03-16 21:00:00,31,17,0.0,11.6,7,1,47,12:31 AM,11:33 AM,06:24 AM,06:26 PM,1,28,28,26,25,97,22,0.0,1015,26,10,33,13
2020-03-17 00:00:00,33,19,0.0,11.6,7,1,40,01:30 AM,12:25 PM,06:23 AM,06:26 PM,2,24,24,22,27,71,27,0.0,1014,22,10,40,14
2020-03-17 03:00:00,33,19,0.0,11.6,7,1,40,01:30 AM,12:25 PM,06:23 AM,06:26 PM,2,20,20,20,26,19,30,0.0,1014,20,10,48,12
2020-03-17 06:00:00,33,19,0.0,11.6,7,5,40,01:30 AM,12:25 PM,06:23 AM,06:26 PM,3,20,20,20,17,33,32,0.0,1015,20,10,59,10
2020-03-17 09:00:00,33,19,0.0,11.6,7,6,40,01:30 AM,12:25 PM,06:23 AM,06:26 PM,4,25,25,25,13,22,27,0.0,1017,25,10,62,11
2020-03-17 12:00:00,33,19,0.0,11.6,7,8,40,01:30 AM,12:25 PM,06:23 AM,06:26 PM,3,28,28,30,12,0,17,0.0,1015,30,10,144,10
2020-03-17 15:00:00,33,19,0.0,11.6,7,8,40,01:30 AM,12:25 PM,06:23 AM,06:26 PM,2,31,31,33,12,1,14,0.0,1012,33,10,338,10
2020-03-17 18:00:00,33,19,0.0,11.6,7,8,40,01:30 AM,12:25 PM,06:23 AM,06:26 PM,1,31,31,32,18,3,16,0.0,1013,32,10,240,12
2020-03-17 21:00:00,33,19,0.0,11.6,7,1,40,01:30 AM,12:25 PM,06:23 AM,06:26 PM,2,32,32,29,32,3,22,0.0,1014,29,10,44,15
2020-03-18 00:00:00,34,21,0.0,11.6,7,1,33,02:24 AM,01:19 PM,06:22 AM,06:27 PM,3,29,29,25,26,4,28,0.0,1014,25,10,54,13
2020-03-18 03:00:00,34,21,0.0,11.6,7,1,33,02:24 AM,01:19 PM,06:22 AM,06:27 PM,4,21,22,21,16,5,31,0.0,1013,21,10,71,8
2020-03-18 06:00:00,34,21,0.0,11.6,7,6,33,02:24 AM,01:19 PM,06:22 AM,06:27 PM,4,22,22,22,12,8,30,0.0,1014,22,10,101,7
2020-03-18 09:00:00,34,21,0.0,11.6,7,7,33,02:24 AM,01:19 PM,06:22 AM,06:27 PM,3,25,25,27,8,14,23,0.0,1016,27,10,108,7
2020-03-18 12:00:00,34,21,0.0,11.6,7,8,33,02:24 AM,01:19 PM,06:22 AM,06:27 PM,3,29,29,31,7,13,16,0.0,1014,31,10,173,6
2020-03-18 15:00:00,34,21,0.0,11.6,7,8,33,02:24 AM,01:19 PM,06:22 AM,06:27 PM,3,32,32,34,11,6,14,0.0,1011,34,10,351,10
2020-03-18 18:00:00,34,21,0.0,11.6,7,8,33,02:24 AM,01:19 PM,06:22 AM,06:27 PM,2,31,31,32,17,5,16,0.0,1010,32,10,249,12
2020-03-18 21:00:00,34,21,0.0,11.6,7,1,33,02:24 AM,01:19 PM,06:22 AM,06:27 PM,2,28,28,27,21,7,20,0.0,1012,27,10,47,10
2020-03-19 00:00:00,33,22,0.0,10.2,7,1,25,03:14 AM,02:13 PM,06:21 AM,06:27 PM,1,24,24,24,22,6,21,0.0,1011,24,10,94,11
2020-03-19 03:00:00,33,22,0.0,10.2,7,1,25,03:14 AM,02:13 PM,06:21 AM,06:27 PM,1,23,23,24,13,7,22,0.0,1011,24,10,106,6
2020-03-19 06:00:00,33,22,0.0,10.2,7,5,25,03:14 AM,02:13 PM,06:21 AM,06:27 PM,2,23,23,23,16,30,25,0.1,1011,23,10,90,10
2020-03-19 09:00:00,33,22,0.0,10.2,7,6,25,03:14 AM,02:13 PM,06:21 AM,06:27 PM,6,27,27,28,15,79,26,0.3,1013,28,9,126,12
2020-03-19 12:00:00,33,22,0.0,10.2,7,8,25,03:14 AM,02:13 PM,06:21 AM,06:27 PM,9,30,30,32,12,59,24,0.3,1011,32,10,202,10
2020-03-19 15:00:00,33,22,0.0,10.2,7,8,25,03:14 AM,02:13 PM,06:21 AM,06:27 PM,4,30,30,33,15,9,17,0.0,1007,33,10,304,13
2020-03-19 18:00:00,33,22,0.0,10.2,7,8,25,03:14 AM,02:13 PM,06:21 AM,06:27 PM,3,29,29,31,15,4,16,0.0,1008,31,10,240,11
2020-03-19 21:00:00,33,22,0.0,10.2,7,1,25,03:14 AM,02:13 PM,06:21 AM,06:27 PM,3,26,26,27,15,4,21,0.0,1010,27,10,53,8
2020-03-20 00:00:00,34,22,0.0,11.6,7,1,18,04:00 AM,03:08 PM,06:20 AM,06:28 PM,4,24,24,24,20,5,26,0.0,1010,24,10,73,10
2020-03-20 03:00:00,34,22,0.0,11.6,7,1,18,04:00 AM,03:08 PM,06:20 AM,06:28 PM,7,24,24,22,21,19,38,0.0,1010,22,10,110,10
2020-03-20 06:00:00,34,22,0.0,11.6,7,6,18,04:00 AM,03:08 PM,06:20 AM,06:28 PM,10,25,25,23,18,30,43,0.0,1011,23,10,129,11
2020-03-20 09:00:00,34,22,0.0,11.6,7,7,18,04:00 AM,03:08 PM,06:20 AM,06:28 PM,6,28,28,29,17,8,25,0.0,1012,29,10,158,15
2020-03-20 12:00:00,34,22,0.0,11.6,7,8,18,04:00 AM,03:08 PM,06:20 AM,06:28 PM,3,32,32,34,18,8,14,0.0,1010,34,10,188,15
2020-03-20 15:00:00,34,22,0.0,11.6,7,8,18,04:00 AM,03:08 PM,06:20 AM,06:28 PM,2,32,32,34,19,6,13,0.0,1007,34,10,230,16
2020-03-20 18:00:00,34,22,0.0,11.6,7,8,18,04:00 AM,03:08 PM,06:20 AM,06:28 PM,2,30,30,32,14,14,14,0.0,1007,32,10,230,11
2020-03-20 21:00:00,34,22,0.0,11.6,7,1,18,04:00 AM,03:08 PM,06:20 AM,06:28 PM,3,27,27,29,11,22,20,0.0,1009,29,10,190,5
2020-03-21 00:00:00,34,22,0.0,11.6,7,1,11,04:40 AM,04:00 PM,06:19 AM,06:28 PM,4,25,25,26,19,9,25,0.0,1009,26,10,210,9
2020-03-21 03:00:00,34,22,0.0,11.6,7,1,11,04:40 AM,04:00 PM,06:19 AM,06:28 PM,3,23,23,23,19,7,26,0.0,1008,23,10,275,9
2020-03-21 06:00:00,34,22,0.0,11.6,7,6,11,04:40 AM,04:00 PM,06:19 AM,06:28 PM,3,24,24,23,15,1,27,0.0,1010,23,10,268,9
2020-03-21 09:00:00,34,22,0.0,11.6,7,7,11,04:40 AM,04:00 PM,06:19 AM,06:28 PM,4,26,26,27,13,0,23,0.0,1012,27,10,264,11
2020-03-21 12:00:00,34,22,0.0,11.6,7,8,11,04:40 AM,04:00 PM,06:19 AM,06:28 PM,3,30,30,32,15,1,16,0.0,1010,32,10,264,13
2020-03-21 15:00:00,34,22,0.0,11.6,7,8,11,04:40 AM,04:00 PM,06:19 AM,06:28 PM,1,32,32,34,19,2,12,0.0,1007,34,10,297,16
2020-03-21 18:00:00,34,22,0.0,11.6,7,8,11,04:40 AM,04:00 PM,06:19 AM,06:28 PM,1,32,32,33,19,2,14,0.0,1007,33,10,315,14
2020-03-21 21:00:00,34,22,0.0,11.6,7,1,11,04:40 AM,04:00 PM,06:19 AM,06:28 PM,2,32,32,30,19,3,20,0.0,1009,30,10,225,9
2020-03-22 00:00:00,36,22,0.0,11.6,8,1,4,05:18 AM,04:52 PM,06:18 AM,06:28 PM,5,28,28,26,19,5,27,0.0,1010,26,10,40,9
2020-03-22 03:00:00,36,22,0.0,11.6,8,1,4,05:18 AM,04:52 PM,06:18 AM,06:28 PM,8,24,24,23,9,7,37,0.0,1009,23,10,57,5
