date_time,Bulls_maxtempC,Bulls_mintempC,Bulls_totalSnow_cm,Bulls_sunHour,Bulls_uvIndex,Bulls_uvIndex,Bulls_moon_illumination,Bulls_moonrise,Bulls_moonset,Bulls_sunrise,Bulls_sunset,Bulls_DewPointC,Bulls_FeelsLikeC,Bulls_HeatIndexC,Bulls_WindChillC,Bulls_WindGustKmph,Bulls_cloudcover,Bulls_humidity,Bulls_precipMM,Bulls_pressure,Bulls_tempC,Bulls_visibility,Bulls_winddirDegree,Bulls_windspeedKmph
2020-01-23 00:00:00,27,14,0.0,13.9,6,1,3,03:44 AM,06:16 PM,05:33 AM,07:23 PM,13,17,17,17,22,16,81,0.0,1017,17,10,183,13
2020-01-23 03:00:00,27,14,0.0,13.9,6,1,3,03:44 AM,06:16 PM,05:33 AM,07:23 PM,12,15,15,15,17,10,85,0.0,1016,15,10,157,9
2020-01-23 06:00:00,27,14,0.0,13.9,6,1,3,03:44 AM,06:16 PM,05:33 AM,07:23 PM,12,16,16,16,12,13,80,0.0,1017,16,10,149,8
2020-01-23 09:00:00,27,14,0.0,13.9,6,6,3,03:44 AM,06:16 PM,05:33 AM,07:23 PM,12,22,22,22,15,14,55,0.0,1017,22,10,178,12
2020-01-23 12:00:00,27,14,0.0,13.9,6,7,3,03:44 AM,06:16 PM,05:33 AM,07:23 PM,12,27,27,27,20,0,39,0.0,1016,27,10,208,17
2020-01-23 15:00:00,27,14,0.0,13.9,6,7,3,03:44 AM,06:16 PM,05:33 AM,07:23 PM,13,27,27,27,28,0,44,0.0,1014,27,10,223,25
2020-01-23 18:00:00,27,14,0.0,13.9,6,1,3,03:44 AM,06:16 PM,05:33 AM,07:23 PM,13,25,25,24,28,0,56,0.0,1014,24,10,213,21
2020-01-23 21:00:00,27,14,0.0,13.9,6,1,3,03:44 AM,06:16 PM,05:33 AM,07:23 PM,13,20,22,20,23,0,71,0.0,1016,20,10,192,12
2020-01-24 00:00:00,34,16,0.0,13.9,7,1,0,04:38 AM,07:06 PM,05:34 AM,07:22 PM,12,18,18,18,18,0,68,0.0,1016,18,10,144,9
2020-01-24 03:00:00,34,16,0.0,13.9,7,1,0,04:38 AM,07:06 PM,05:34 AM,07:22 PM,10,18,18,18,27,0,59,0.0,1016,18,10,107,15
2020-01-24 06:00:00,34,16,0.0,13.9,7,1,0,04:38 AM,07:06 PM,05:34 AM,07:22 PM,11,18,18,18,26,0,66,0.0,1017,18,10,100,16
2020-01-24 09:00:00,34,16,0.0,13.9,7,6,0,04:38 AM,07:06 PM,05:34 AM,07:22 PM,10,24,24,25,18,0,43,0.0,1017,25,10,99,15
2020-01-24 12:00:00,34,16,0.0,13.9,7,8,0,04:38 AM,07:06 PM,05:34 AM,07:22 PM,6,30,30,33,12,0,19,0.0,1016,33,10,154,10
2020-01-24 15:00:00,34,16,0.0,13.9,7,8,0,04:38 AM,07:06 PM,05:34 AM,07:22 PM,6,31,31,33,23,0,19,0.0,1014,33,10,218,20
2020-01-24 18:00:00,34,16,0.0,13.9,7,1,0,04:38 AM,07:06 PM,05:34 AM,07:22 PM,8,29,29,29,27,0,33,0.0,1014,29,10,208,20
2020-01-24 21:00:00,34,16,0.0,13.9,7,1,0,04:38 AM,07:06 PM,05:34 AM,07:22 PM,11,30,30,26,22,0,58,0.0,1015,26,10,190,10
2020-01-25 00:00:00,34,17,0.0,13.9,8,1,0,05:35 AM,07:50 PM,05:35 AM,07:22 PM,14,24,24,22,15,3,75,0.0,1015,22,10,155,7
2020-01-25 03:00:00,34,17,0.0,13.9,8,1,0,05:35 AM,07:50 PM,05:35 AM,07:22 PM,13,17,17,17,13,11,78,0.0,1015,17,10,111,6
2020-01-25 06:00:00,34,17,0.0,13.9,8,1,0,05:35 AM,07:50 PM,05:35 AM,07:22 PM,14,19,20,19,16,12,74,0.0,1015,19,10,113,9
2020-01-25 09:00:00,34,17,0.0,13.9,8,7,0,05:35 AM,07:50 PM,05:35 AM,07:22 PM,11,27,27,27,10,3,41,0.0,1015,27,10,148,9
2020-01-25 12:00:00,34,17,0.0,13.9,8,8,0,05:35 AM,07:50 PM,05:35 AM,07:22 PM,8,32,32,34,14,2,20,0.0,1014,34,10,231,12
2020-01-25 15:00:00,34,17,0.0,13.9,8,8,0,05:35 AM,07:50 PM,05:35 AM,07:22 PM,11,31,31,33,26,3,26,0.0,1012,33,10,228,22
2020-01-25 18:00:00,34,17,0.0,13.9,8,1,0,05:35 AM,07:50 PM,05:35 AM,07:22 PM,12,30,30,29,26,3,42,0.0,1012,29,10,217,19
2020-01-25 21:00:00,34,17,0.0,13.9,8,1,0,05:35 AM,07:50 PM,05:35 AM,07:22 PM,15,29,29,25,23,4,71,0.0,1014,25,10,199,12
2020-01-26 00:00:00,38,17,0.0,13.9,8,1,4,06:32 AM,08:29 PM,05:35 AM,07:21 PM,15,21,23,21,20,2,78,0.0,1014,21,10,157,10
2020-01-26 03:00:00,38,17,0.0,13.9,8,1,4,06:32 AM,08:29 PM,05:35 AM,07:21 PM,14,19,19,19,24,2,74,0.0,1013,19,10,123,14
2020-01-26 06:00:00,38,17,0.0,13.9,8,1,4,06:32 AM,08:29 PM,05:35 AM,07:21 PM,14,19,20,19,19,0,74,0.0,1014,19,10,122,12
2020-01-26 09:00:00,38,17,0.0,13.9,8,7,4,06:32 AM,08:29 PM,05:35 AM,07:21 PM,13,27,27,26,14,0,47,0.0,1014,26,10,126,12
2020-01-26 12:00:00,38,17,0.0,13.9,8,9,4,06:32 AM,08:29 PM,05:35 AM,07:21 PM,10,34,34,35,14,0,23,0.0,1012,35,10,171,12
2020-01-26 15:00:00,38,17,0.0,13.9,8,9,4,06:32 AM,08:29 PM,05:35 AM,07:21 PM,10,36,36,36,22,0,21,0.0,1011,36,10,223,19
2020-01-26 18:00:00,38,17,0.0,13.9,8,1,4,06:32 AM,08:29 PM,05:35 AM,07:21 PM,14,33,33,33,27,0,37,0.0,1010,33,10,211,20
2020-01-26 21:00:00,38,17,0.0,13.9,8,1,4,06:32 AM,08:29 PM,05:35 AM,07:21 PM,13,33,33,30,21,0,50,0.0,1011,30,10,191,10
2020-01-27 00:00:00,42,22,0.0,13.9,9,1,11,07:29 AM,09:04 PM,05:36 AM,07:21 PM,13,29,29,27,21,0,51,0.0,1012,27,10,144,12
2020-01-27 03:00:00,42,22,0.0,13.9,9,1,11,07:29 AM,09:04 PM,05:36 AM,07:21 PM,14,25,25,23,38,0,56,0.0,1011,23,10,99,23
2020-01-27 06:00:00,42,22,0.0,13.9,9,1,11,07:29 AM,09:04 PM,05:36 AM,07:21 PM,14,26,26,24,28,0,55,0.0,1011,24,10,94,18
2020-01-27 09:00:00,42,22,0.0,13.9,9,8,11,07:29 AM,09:04 PM,05:36 AM,07:21 PM,12,31,31,31,12,0,34,0.0,1011,31,10,90,10
2020-01-27 12:00:00,42,22,0.0,13.9,9,9,11,07:29 AM,09:04 PM,05:36 AM,07:21 PM,8,39,39,39,14,0,15,0.0,1010,39,10,122,12
2020-01-27 15:00:00,42,22,0.0,13.9,9,10,11,07:29 AM,09:04 PM,05:36 AM,07:21 PM,8,41,41,40,24,0,15,0.0,1008,40,10,225,21
2020-01-27 18:00:00,42,22,0.0,13.9,9,1,11,07:29 AM,09:04 PM,05:36 AM,07:21 PM,10,36,36,36,26,0,25,0.0,1008,36,10,209,19
2020-01-27 21:00:00,42,22,0.0,13.9,9,1,11,07:29 AM,09:04 PM,05:36 AM,07:21 PM,10,36,36,33,24,0,36,0.0,1009,33,10,178,11
2020-01-28 00:00:00,37,22,0.0,13.8,8,1,18,08:23 AM,09:36 PM,05:37 AM,07:20 PM,11,32,32,28,23,0,42,0.0,1010,28,10,124,12
2020-01-28 03:00:00,37,22,0.0,13.8,8,1,18,08:23 AM,09:36 PM,05:37 AM,07:20 PM,14,25,25,23,25,0,55,0.0,1008,23,10,101,13
2020-01-28 06:00:00,37,22,0.0,13.8,8,1,18,08:23 AM,09:36 PM,05:37 AM,07:20 PM,13,25,25,24,17,0,53,0.0,1009,24,10,134,9
2020-01-28 09:00:00,37,22,0.0,13.8,8,8,18,08:23 AM,09:36 PM,05:37 AM,07:20 PM,11,30,30,31,12,0,34,0.0,1009,31,10,228,10
2020-01-28 12:00:00,37,22,0.0,13.8,8,9,18,08:23 AM,09:36 PM,05:37 AM,07:20 PM,9,36,36,37,18,0,18,0.0,1008,37,10,237,16
2020-01-28 15:00:00,37,22,0.0,13.8,8,8,18,08:23 AM,09:36 PM,05:37 AM,07:20 PM,12,33,33,34,26,0,26,0.0,1006,34,10,235,22
2020-01-28 18:00:00,37,22,0.0,13.8,8,1,18,08:23 AM,09:36 PM,05:37 AM,07:20 PM,14,30,30,29,28,0,44,0.0,1007,29,10,229,22
2020-01-28 21:00:00,37,22,0.0,13.8,8,1,18,08:23 AM,09:36 PM,05:37 AM,07:20 PM,15,28,28,26,26,0,68,0.0,1008,26,10,219,16
2020-01-29 00:00:00,29,17,0.0,13.8,7,1,26,09:18 AM,10:05 PM,05:38 AM,07:20 PM,16,24,24,22,23,0,79,0.0,1009,22,10,211,13
2020-01-29 03:00:00,29,17,0.0,13.8,7,1,26,09:18 AM,10:05 PM,05:38 AM,07:20 PM,15,18,18,18,16,1,87,0.0,1009,18,10,208,8
2020-01-29 06:00:00,29,17,0.0,13.8,7,1,26,09:18 AM,10:05 PM,05:38 AM,07:20 PM,15,19,19,19,10,3,80,0.0,1009,19,10,201,6
2020-01-29 09:00:00,29,17,0.0,13.8,7,6,26,09:18 AM,10:05 PM,05:38 AM,07:20 PM,13,26,26,24,12,0,50,0.0,1010,24,10,210,10
2020-01-29 12:00:00,29,17,0.0,13.8,7,7,26,09:18 AM,10:05 PM,05:38 AM,07:20 PM,11,28,28,29,19,0,34,0.0,1008,29,10,236,17
2020-01-29 15:00:00,29,17,0.0,13.8,7,7,26,09:18 AM,10:05 PM,05:38 AM,07:20 PM,13,28,28,27,24,0,43,0.0,1006,27,10,243,21
2020-01-29 18:00:00,29,17,0.0,13.8,7,1,26,09:18 AM,10:05 PM,05:38 AM,07:20 PM,15,26,26,24,24,26,64,0.0,1006,24,10,242,19
2020-01-29 21:00:00,29,17,0.0,13.8,7,1,26,09:18 AM,10:05 PM,05:38 AM,07:20 PM,16,22,24,22,22,80,83,0.0,1007,22,10,240,14
2020-01-30 00:00:00,23,16,0.0,11.0,5,1,33,10:11 AM,10:33 PM,05:39 AM,07:19 PM,16,20,20,20,19,84,78,0.0,1007,20,10,240,14
2020-01-30 03:00:00,23,16,0.0,11.0,5,1,33,10:11 AM,10:33 PM,05:39 AM,07:19 PM,17,20,20,20,19,86,80,0.1,1006,20,10,235,14
2020-01-30 06:00:00,23,16,0.0,11.0,5,1,33,10:11 AM,10:33 PM,05:39 AM,07:19 PM,15,19,19,19,23,100,78,0.3,1007,19,10,228,17
2020-01-30 09:00:00,23,16,0.0,11.0,5,4,33,10:11 AM,10:33 PM,05:39 AM,07:19 PM,12,20,21,20,27,94,63,0.5,1007,20,10,239,22
2020-01-30 12:00:00,23,16,0.0,11.0,5,5,33,10:11 AM,10:33 PM,05:39 AM,07:19 PM,9,24,24,23,32,82,42,0.2,1008,23,9,230,28
2020-01-30 15:00:00,23,16,0.0,11.0,5,6,33,10:11 AM,10:33 PM,05:39 AM,07:19 PM,8,24,24,22,31,55,40,0.1,1008,22,10,234,27
2020-01-30 18:00:00,23,16,0.0,11.0,5,1,33,10:11 AM,10:33 PM,05:39 AM,07:19 PM,9,21,23,21,28,5,52,0.0,1008,21,10,229,22
2020-01-30 21:00:00,23,16,0.0,11.0,5,1,33,10:11 AM,10:33 PM,05:39 AM,07:19 PM,11,18,20,18,24,11,71,0.0,1010,18,10,219,14
2020-01-31 00:00:00,23,12,0.0,13.8,6,1,37,11:04 AM,11:02 PM,05:40 AM,07:19 PM,10,15,15,15,22,15,71,0.0,1011,15,10,193,12
2020-01-31 03:00:00,23,12,0.0,13.8,6,1,37,11:04 AM,11:02 PM,05:40 AM,07:19 PM,8,12,13,12,20,33,70,0.0,1011,13,10,153,11
2020-01-31 06:00:00,23,12,0.0,13.8,6,1,37,11:04 AM,11:02 PM,05:40 AM,07:19 PM,7,13,13,13,14,23,67,0.0,1013,13,10,135,10
2020-01-31 09:00:00,23,12,0.0,13.8,6,5,37,11:04 AM,11:02 PM,05:40 AM,07:19 PM,5,18,18,18,14,13,44,0.0,1014,18,10,153,12
2020-01-31 12:00:00,23,12,0.0,13.8,6,6,37,11:04 AM,11:02 PM,05:40 AM,07:19 PM,4,23,23,22,19,14,29,0.0,1014,22,10,205,17
2020-01-31 15:00:00,23,12,0.0,13.8,6,6,37,11:04 AM,11:02 PM,05:40 AM,07:19 PM,6,24,24,23,29,7,34,0.0,1013,23,10,223,26
2020-01-31 18:00:00,23,12,0.0,13.8,6,1,37,11:04 AM,11:02 PM,05:40 AM,07:19 PM,8,20,23,20,30,4,48,0.0,1014,20,10,210,23
2020-01-31 21:00:00,23,12,0.0,13.8,6,1,37,11:04 AM,11:02 PM,05:40 AM,07:19 PM,8,17,19,17,28,5,63,0.0,1016,17,10,193,15
2020-02-01 00:00:00,29,13,0.0,13.3,6,1,49,11:57 AM,11:33 PM,05:41 AM,07:18 PM,8,14,15,14,26,4,65,0.0,1017,15,10,163,14
2020-02-01 03:00:00,29,13,0.0,13.3,6,1,49,11:57 AM,11:33 PM,05:41 AM,07:18 PM,7,12,13,12,26,1,64,0.0,1018,13,10,131,14
2020-02-01 06:00:00,29,13,0.0,13.3,6,1,49,11:57 AM,11:33 PM,05:41 AM,07:18 PM,7,13,14,13,27,2,60,0.0,1019,14,10,110,18
2020-02-01 09:00:00,29,13,0.0,13.3,6,4,49,11:57 AM,11:33 PM,05:41 AM,07:18 PM,6,19,19,19,23,38,44,0.0,1020,19,10,111,19
2020-02-01 12:00:00,29,13,0.0,13.3,6,7,49,11:57 AM,11:33 PM,05:41 AM,07:18 PM,5,25,25,25,16,67,27,0.0,1019,25,10,130,14
2020-02-01 15:00:00,29,13,0.0,13.3,6,7,49,11:57 AM,11:33 PM,05:41 AM,07:18 PM,5,26,26,27,19,2,26,0.0,1018,27,10,161,16
2020-02-01 18:00:00,29,13,0.0,13.3,6,1,49,11:57 AM,11:33 PM,05:41 AM,07:18 PM,10,25,25,23,28,0,45,0.0,1017,23,10,201,21
2020-02-01 21:00:00,29,13,0.0,13.3,6,1,49,11:57 AM,11:33 PM,05:41 AM,07:18 PM,11,19,22,19,26,0,62,0.0,1019,19,10,178,12
2020-02-02 00:00:00,35,16,0.0,13.8,7,1,57,12:52 PM,No moonset,05:42 AM,07:17 PM,10,17,17,17,27,0,61,0.0,1019,17,10,128,15
2020-02-02 03:00:00,35,16,0.0,13.8,7,1,57,12:52 PM,No moonset,05:42 AM,07:17 PM,9,17,17,17,42,0,59,0.0,1019,17,10,108,27
2020-02-02 06:00:00,35,16,0.0,13.8,7,1,57,12:52 PM,No moonset,05:42 AM,07:17 PM,9,17,17,17,40,0,61,0.0,1020,17,10,97,27
2020-02-02 09:00:00,35,16,0.0,13.8,7,6,57,12:52 PM,No moonset,05:42 AM,07:17 PM,8,22,22,23,31,0,41,0.0,1020,23,10,93,26
2020-02-02 12:00:00,35,16,0.0,13.8,7,8,57,12:52 PM,No moonset,05:42 AM,07:17 PM,6,30,30,31,22,0,21,0.0,1018,31,10,97,19
2020-02-02 15:00:00,35,16,0.0,13.8,7,8,57,12:52 PM,No moonset,05:42 AM,07:17 PM,3,33,33,35,17,1,13,0.0,1015,35,10,116,14
2020-02-02 18:00:00,35,16,0.0,13.8,7,1,57,12:52 PM,No moonset,05:42 AM,07:17 PM,1,34,34,34,19,2,15,0.0,1014,34,10,134,14
2020-02-02 21:00:00,35,16,0.0,13.8,7,1,57,12:52 PM,No moonset,05:42 AM,07:17 PM,3,32,32,30,31,3,22,0.0,1015,30,10,135,17
2020-02-03 00:00:00,38,19,0.0,13.7,8,1,64,01:49 PM,12:05 AM,05:43 AM,07:17 PM,6,25,25,25,48,5,32,0.0,1016,25,10,105,30
2020-02-03 03:00:00,38,19,0.0,13.7,8,1,64,01:49 PM,12:05 AM,05:43 AM,07:17 PM,11,21,23,21,50,6,53,0.0,1016,21,10,94,34
2020-02-03 06:00:00,38,19,0.0,13.7,8,1,64,01:49 PM,12:05 AM,05:43 AM,07:17 PM,11,20,21,20,43,8,55,0.0,1017,20,10,89,31
2020-02-03 09:00:00,38,19,0.0,13.7,8,7,64,01:49 PM,12:05 AM,05:43 AM,07:17 PM,11,26,26,25,32,7,42,0.0,1017,25,10,83,28
2020-02-03 12:00:00,38,19,0.0,13.7,8,8,64,01:49 PM,12:05 AM,05:43 AM,07:17 PM,9,32,32,34,27,6,22,0.0,1014,34,10,80,23
2020-02-03 15:00:00,38,19,0.0,13.7,8,9,64,01:49 PM,12:05 AM,05:43 AM,07:17 PM,8,37,37,38,22,9,16,0.0,1012,38,10,86,18
2020-02-03 18:00:00,38,19,0.0,13.7,8,1,64,01:49 PM,12:05 AM,05:43 AM,07:17 PM,7,38,38,38,28,7,17,0.0,1010,38,10,99,19
2020-02-03 21:00:00,38,19,0.0,13.7,8,1,64,01:49 PM,12:05 AM,05:43 AM,07:17 PM,5,37,37,35,45,5,19,0.0,1011,35,10,98,23
2020-02-04 00:00:00,42,27,0.0,13.3,9,1,72,02:47 PM,12:41 AM,05:44 AM,07:16 PM,6,32,32,32,50,6,22,0.0,1011,32,10,84,31
2020-02-04 03:00:00,42,27,0.0,13.3,9,1,72,02:47 PM,12:41 AM,05:44 AM,07:16 PM,7,26,26,27,48,5,27,0.0,1011,27,10,75,30
2020-02-04 06:00:00,42,27,0.0,13.3,9,1,72,02:47 PM,12:41 AM,05:44 AM,07:16 PM,7,26,26,27,42,5,27,0.0,1011,27,10,66,26
2020-02-04 09:00:00,42,27,0.0,13.3,9,7,72,02:47 PM,12:41 AM,05:44 AM,07:16 PM,7,30,30,32,32,33,21,0.1,1011,32,10,52,23
2020-02-04 12:00:00,42,27,0.0,13.3,9,8,72,02:47 PM,12:41 AM,05:44 AM,07:16 PM,8,38,38,38,18,88,16,0.2,1010,38,10,30,16
2020-02-04 15:00:00,42,27,0.0,13.3,9,10,72,02:47 PM,12:41 AM,05:44 AM,07:16 PM,8,41,41,40,15,59,14,0.2,1009,40,10,90,13
2020-02-04 18:00:00,42,27,0.0,13.3,9,1,72,02:47 PM,12:41 AM,05:44 AM,07:16 PM,10,35,35,36,19,5,22,0.0,1008,36,10,237,15
2020-02-04 21:00:00,42,27,0.0,13.3,9,1,72,02:47 PM,12:41 AM,05:44 AM,07:16 PM,11,34,34,32,13,6,32,0.0,1009,32,10,152,6
2020-02-05 00:00:00,39,25,0.0,13.7,9,1,79,03:48 PM,01:23 AM,05:45 AM,07:15 PM,11,31,31,28,15,6,36,0.0,1009,28,10,63,7
2020-02-05 03:00:00,39,25,0.0,13.7,9,1,79,03:48 PM,01:23 AM,05:45 AM,07:15 PM,10,26,26,26,18,9,36,0.0,1009,26,10,82,9
2020-02-05 06:00:00,39,25,0.0,13.7,9,1,79,03:48 PM,01:23 AM,05:45 AM,07:15 PM,8,27,27,28,24,8,29,0.0,1009,28,10,28,15
2020-02-05 09:00:00,39,25,0.0,13.7,9,8,79,03:48 PM,01:23 AM,05:45 AM,07:15 PM,7,33,33,35,26,6,18,0.0,1009,35,10,110,21
2020-02-05 12:00:00,39,25,0.0,13.7,9,9,79,03:48 PM,01:23 AM,05:45 AM,07:15 PM,12,38,38,38,21,3,22,0.0,1008,38,10,299,18
2020-02-05 15:00:00,39,25,0.0,13.7,9,9,79,03:48 PM,01:23 AM,05:45 AM,07:15 PM,15,36,36,36,22,3,30,0.0,1008,36,10,256,19
2020-02-05 18:00:00,39,25,0.0,13.7,9,1,79,03:48 PM,01:23 AM,05:45 AM,07:15 PM,15,33,33,32,14,3,42,0.0,1008,32,10,272,12
2020-02-05 21:00:00,39,25,0.0,13.7,9,1,79,03:48 PM,01:23 AM,05:45 AM,07:15 PM,17,32,32,29,4,29,65,0.1,1009,29,10,294,2
2020-02-06 00:00:00,34,20,0.0,13.7,7,1,87,04:48 PM,02:12 AM,05:46 AM,07:14 PM,16,28,28,25,6,81,71,0.2,1009,25,10,295,3
2020-02-06 03:00:00,34,20,0.0,13.7,7,1,87,04:48 PM,02:12 AM,05:46 AM,07:14 PM,16,21,21,21,6,57,75,0.1,1008,21,10,350,3
2020-02-06 06:00:00,34,20,0.0,13.7,7,1,87,04:48 PM,02:12 AM,05:46 AM,07:14 PM,16,22,22,22,5,3,72,0.0,1009,22,10,343,3
2020-02-06 09:00:00,34,20,0.0,13.7,7,7,87,04:48 PM,02:12 AM,05:46 AM,07:14 PM,18,29,29,28,9,3,54,0.0,1009,28,10,331,7
2020-02-06 12:00:00,34,20,0.0,13.7,7,8,87,04:48 PM,02:12 AM,05:46 AM,07:14 PM,19,35,35,33,19,3,43,0.0,1008,33,10,284,17
2020-02-06 15:00:00,34,20,0.0,13.7,7,8,87,04:48 PM,02:12 AM,05:46 AM,07:14 PM,18,35,35,33,21,1,42,0.0,1007,33,10,258,18
2020-02-06 18:00:00,34,20,0.0,13.7,7,1,87,04:48 PM,02:12 AM,05:46 AM,07:14 PM,16,29,29,28,13,4,54,0.0,1008,28,10,259,9
2020-02-06 21:00:00,34,20,0.0,13.7,7,1,87,04:48 PM,02:12 AM,05:46 AM,07:14 PM,17,28,28,25,12,5,77,0.0,1009,25,10,264,6
2020-02-07 00:00:00,31,18,0.0,13.7,7,1,95,05:46 PM,03:08 AM,05:47 AM,07:13 PM,17,22,23,22,9,17,89,0.0,1009,22,10,282,4
2020-02-07 03:00:00,31,18,0.0,13.7,7,1,95,05:46 PM,03:08 AM,05:47 AM,07:13 PM,17,18,18,18,8,47,92,0.0,1009,18,10,261,4
2020-02-07 06:00:00,31,18,0.0,13.7,7,1,95,05:46 PM,03:08 AM,05:47 AM,07:13 PM,17,19,20,19,6,49,87,0.1,1009,19,10,267,4
2020-02-07 09:00:00,31,18,0.0,13.7,7,6,95,05:46 PM,03:08 AM,05:47 AM,07:13 PM,17,26,26,24,8,6,67,0.0,1009,24,10,238,6
2020-02-07 12:00:00,31,18,0.0,13.7,7,7,95,05:46 PM,03:08 AM,05:47 AM,07:13 PM,16,30,30,29,14,3,45,0.0,1009,29,10,258,13
2020-02-07 15:00:00,31,18,0.0,13.7,7,7,95,05:46 PM,03:08 AM,05:47 AM,07:13 PM,15,30,30,30,24,5,42,0.0,1007,30,10,233,21
2020-02-07 18:00:00,31,18,0.0,13.7,7,1,95,05:46 PM,03:08 AM,05:47 AM,07:13 PM,16,28,28,26,22,7,60,0.0,1007,26,10,227,17
2020-02-07 21:00:00,31,18,0.0,13.7,7,1,95,05:46 PM,03:08 AM,05:47 AM,07:13 PM,17,22,24,22,15,29,85,0.2,1009,22,10,235,8
2020-02-08 00:00:00,30,18,0.0,13.3,7,1,100,06:40 PM,04:11 AM,05:47 AM,07:13 PM,17,19,19,19,9,55,91,0.3,1010,19,9,236,5
2020-02-08 03:00:00,30,18,0.0,13.3,7,1,100,06:40 PM,04:11 AM,05:47 AM,07:13 PM,17,18,18,18,3,17,90,0.0,1009,18,10,237,1
2020-02-08 06:00:00,30,18,0.0,13.3,7,1,100,06:40 PM,04:11 AM,05:47 AM,07:13 PM,16,19,20,19,8,13,84,0.0,1009,19,10,234,5
2020-02-08 09:00:00,30,18,0.0,13.3,7,5,100,06:40 PM,04:11 AM,05:47 AM,07:13 PM,16,27,27,25,12,32,61,0.2,1009,25,10,250,10
2020-02-08 12:00:00,30,18,0.0,13.3,7,6,100,06:40 PM,04:11 AM,05:47 AM,07:13 PM,16,30,30,30,21,77,43,0.7,1007,30,10,262,17
2020-02-08 15:00:00,30,18,0.0,13.3,7,7,100,06:40 PM,04:11 AM,05:47 AM,07:13 PM,16,28,28,28,26,58,50,0.4,1006,28,10,242,22
2020-02-08 18:00:00,30,18,0.0,13.3,7,1,100,06:40 PM,04:11 AM,05:47 AM,07:13 PM,16,25,25,24,29,19,62,0.0,1008,24,10,231,24
2020-02-08 21:00:00,30,18,0.0,13.3,7,1,100,06:40 PM,04:11 AM,05:47 AM,07:13 PM,15,21,22,21,29,50,73,0.0,1011,21,10,215,20
2020-02-09 00:00:00,29,15,0.0,13.6,6,1,100,07:30 PM,05:19 AM,05:48 AM,07:12 PM,14,19,19,19,22,51,74,0.0,1013,19,10,199,15
2020-02-09 03:00:00,29,15,0.0,13.6,6,1,100,07:30 PM,05:19 AM,05:48 AM,07:12 PM,13,17,17,17,21,38,79,0.0,1013,17,10,183,14
2020-02-09 06:00:00,29,15,0.0,13.6,6,1,100,07:30 PM,05:19 AM,05:48 AM,07:12 PM,10,16,16,16,22,5,69,0.0,1014,16,10,163,15
2020-02-09 09:00:00,29,15,0.0,13.6,6,5,100,07:30 PM,05:19 AM,05:48 AM,07:12 PM,4,20,19,20,23,0,38,0.0,1014,20,10,154,19
2020-02-09 12:00:00,29,15,0.0,13.6,6,7,100,07:30 PM,05:19 AM,05:48 AM,07:12 PM,2,25,25,27,20,0,20,0.0,1013,27,10,168,17
2020-02-09 15:00:00,29,15,0.0,13.6,6,7,100,07:30 PM,05:19 AM,05:48 AM,07:12 PM,4,26,26,28,23,0,23,0.0,1010,28,10,191,20
2020-02-09 18:00:00,29,15,0.0,13.6,6,1,100,07:30 PM,05:19 AM,05:48 AM,07:12 PM,8,23,23,23,29,0,39,0.0,1010,23,10,200,22
2020-02-09 21:00:00,29,15,0.0,13.6,6,1,100,07:30 PM,05:19 AM,05:48 AM,07:12 PM,6,19,20,19,30,0,41,0.0,1011,19,10,173,15
2020-02-10 00:00:00,33,16,0.0,13.6,7,1,83,08:13 PM,06:29 AM,05:49 AM,07:11 PM,4,18,20,18,37,0,36,0.0,1012,18,10,124,22
2020-02-10 03:00:00,33,16,0.0,13.6,7,1,83,08:13 PM,06:29 AM,05:49 AM,07:11 PM,6,17,17,17,36,0,48,0.0,1012,17,10,110,24
2020-02-10 06:00:00,33,16,0.0,13.6,7,1,83,08:13 PM,06:29 AM,05:49 AM,07:11 PM,4,17,17,17,35,1,44,0.0,1013,17,10,102,25
2020-02-10 09:00:00,33,16,0.0,13.6,7,6,83,08:13 PM,06:29 AM,05:49 AM,07:11 PM,4,21,20,21,29,3,35,0.0,1014,21,10,101,24
2020-02-10 12:00:00,33,16,0.0,13.6,7,7,83,08:13 PM,06:29 AM,05:49 AM,07:11 PM,6,27,27,28,24,6,26,0.0,1012,28,10,107,21
2020-02-10 15:00:00,33,16,0.0,13.6,7,8,83,08:13 PM,06:29 AM,05:49 AM,07:11 PM,7,30,30,32,23,9,21,0.0,1009,32,10,111,20
2020-02-10 18:00:00,33,16,0.0,13.6,7,1,83,08:13 PM,06:29 AM,05:49 AM,07:11 PM,7,31,31,32,23,9,23,0.0,1009,32,10,117,17
2020-02-10 21:00:00,33,16,0.0,13.6,7,1,83,08:13 PM,06:29 AM,05:49 AM,07:11 PM,6,30,30,28,31,12,28,0.0,1009,28,10,120,17
2020-02-11 00:00:00,29,22,0.0,13.3,7,1,75,08:54 PM,07:40 AM,05:50 AM,07:10 PM,7,25,25,24,43,14,32,0.0,1010,24,10,99,28
2020-02-11 03:00:00,29,22,0.0,13.3,7,1,75,08:54 PM,07:40 AM,05:50 AM,07:10 PM,8,24,24,22,38,16,39,0.0,1010,22,10,92,26
2020-02-11 06:00:00,29,22,0.0,13.3,7,1,75,08:54 PM,07:40 AM,05:50 AM,07:10 PM,9,24,24,22,31,16,41,0.0,1011,22,10,90,22
2020-02-11 09:00:00,29,22,0.0,13.3,7,5,75,08:54 PM,07:40 AM,05:50 AM,07:10 PM,12,26,26,25,23,42,44,0.1,1012,25,10,90,17
