date_time,Merredin_maxtempC,Merredin_mintempC,Merredin_totalSnow_cm,Merredin_sunHour,Merredin_uvIndex,Merredin_uvIndex,Merredin_moon_illumination,Merredin_moonrise,Merredin_moonset,Merredin_sunrise,Merredin_sunset,Merredin_DewPointC,Merredin_FeelsLikeC,Merredin_HeatIndexC,Merredin_WindChillC,Merredin_WindGustKmph,Merredin_cloudcover,Merredin_humidity,Merredin_precipMM,Merredin_pressure,Merredin_tempC,Merredin_visibility,Merredin_winddirDegree,Merredin_windspeedKmph
2020-03-21 15:00:00,29,17,0.0,11.6,7,7,11,03:06 AM,04:56 PM,06:11 AM,06:16 PM,12,28,28,29,15,24,35,0.0,1019,29,10,77,13
2020-03-21 18:00:00,29,17,0.0,11.6,7,1,11,03:06 AM,04:56 PM,06:11 AM,06:16 PM,13,28,28,27,22,44,43,0.2,1020,27,10,104,19
2020-03-21 21:00:00,29,17,0.0,11.6,7,1,11,03:06 AM,04:56 PM,06:11 AM,06:16 PM,15,26,26,23,40,79,65,1.6,1022,23,8,128,28
2020-03-22 00:00:00,28,19,0.0,11.6,5,1,4,04:02 AM,05:29 PM,06:11 AM,06:15 PM,15,20,20,20,50,70,74,4.3,1023,20,7,113,28
2020-03-22 03:00:00,28,19,0.0,11.6,5,1,4,04:02 AM,05:29 PM,06:11 AM,06:15 PM,14,19,19,19,43,88,74,3.7,1023,19,8,96,24
2020-03-22 06:00:00,28,19,0.0,11.6,5,1,4,04:02 AM,05:29 PM,06:11 AM,06:15 PM,13,19,19,19,32,79,68,0.4,1024,19,9,85,23
2020-03-22 09:00:00,28,19,0.0,11.6,5,6,4,04:02 AM,05:29 PM,06:11 AM,06:15 PM,13,21,22,21,30,60,58,0.3,1025,21,9,82,24
2020-03-22 12:00:00,28,19,0.0,11.6,5,7,4,04:02 AM,05:29 PM,06:11 AM,06:15 PM,12,26,26,26,26,17,45,0.0,1023,26,10,82,23
2020-03-22 15:00:00,28,19,0.0,11.6,5,7,4,04:02 AM,05:29 PM,06:11 AM,06:15 PM,12,27,27,28,24,28,37,0.0,1021,28,10,84,21
2020-03-22 18:00:00,28,19,0.0,11.6,5,1,4,04:02 AM,05:29 PM,06:11 AM,06:15 PM,12,26,26,26,26,27,41,0.0,1021,26,10,95,21
2020-03-22 21:00:00,28,19,0.0,11.6,5,1,4,04:02 AM,05:29 PM,06:11 AM,06:15 PM,12,25,25,23,30,20,49,0.0,1022,23,10,99,22
2020-03-23 00:00:00,27,18,0.0,11.6,6,1,0,04:56 AM,06:00 PM,06:12 AM,06:14 PM,12,21,23,21,33,9,56,0.0,1022,21,10,82,22
2020-03-23 03:00:00,27,18,0.0,11.6,6,1,0,04:56 AM,06:00 PM,06:12 AM,06:14 PM,13,19,19,19,32,4,66,0.0,1022,19,10,72,21
2020-03-23 06:00:00,27,18,0.0,11.6,6,1,0,04:56 AM,06:00 PM,06:12 AM,06:14 PM,13,19,19,19,32,5,72,0.0,1022,19,10,74,23
2020-03-23 09:00:00,27,18,0.0,11.6,6,6,0,04:56 AM,06:00 PM,06:12 AM,06:14 PM,13,21,21,21,27,8,62,0.0,1022,21,10,71,23
2020-03-23 12:00:00,27,18,0.0,11.6,6,7,0,04:56 AM,06:00 PM,06:12 AM,06:14 PM,11,26,26,26,22,4,40,0.0,1020,26,10,70,19
2020-03-23 15:00:00,27,18,0.0,11.6,6,7,0,04:56 AM,06:00 PM,06:12 AM,06:14 PM,9,26,26,27,19,9,31,0.0,1018,27,10,73,17
2020-03-23 18:00:00,27,18,0.0,11.6,6,1,0,04:56 AM,06:00 PM,06:12 AM,06:14 PM,8,25,25,25,19,11,35,0.0,1019,25,10,77,14
2020-03-23 21:00:00,27,18,0.0,11.6,6,1,0,04:56 AM,06:00 PM,06:12 AM,06:14 PM,9,24,24,22,21,10,41,0.0,1020,22,10,77,12
2020-03-24 00:00:00,28,19,0.0,11.6,7,1,0,05:50 AM,06:28 PM,06:13 AM,06:13 PM,10,21,23,21,30,8,48,0.0,1020,21,10,73,17
2020-03-24 03:00:00,28,19,0.0,11.6,7,1,0,05:50 AM,06:28 PM,06:13 AM,06:13 PM,11,20,20,20,33,4,57,0.0,1019,20,10,65,21
2020-03-24 06:00:00,28,19,0.0,11.6,7,1,0,05:50 AM,06:28 PM,06:13 AM,06:13 PM,11,19,19,19,35,0,61,0.0,1019,19,10,63,23
2020-03-24 09:00:00,28,19,0.0,11.6,7,6,0,05:50 AM,06:28 PM,06:13 AM,06:13 PM,11,21,22,21,29,0,51,0.0,1020,21,10,54,23
2020-03-24 12:00:00,28,19,0.0,11.6,7,7,0,05:50 AM,06:28 PM,06:13 AM,06:13 PM,8,26,26,26,21,1,33,0.0,1019,26,10,53,18
2020-03-24 15:00:00,28,19,0.0,11.6,7,7,0,05:50 AM,06:28 PM,06:13 AM,06:13 PM,5,26,26,28,15,3,23,0.0,1017,28,10,61,13
2020-03-24 18:00:00,28,19,0.0,11.6,7,1,0,05:50 AM,06:28 PM,06:13 AM,06:13 PM,4,25,25,27,16,2,24,0.0,1017,27,10,74,12
2020-03-24 21:00:00,28,19,0.0,11.6,7,1,0,05:50 AM,06:28 PM,06:13 AM,06:13 PM,5,24,24,24,25,2,29,0.0,1018,24,10,80,13
2020-03-25 00:00:00,29,19,0.0,11.6,7,1,3,06:42 AM,06:57 PM,06:13 AM,06:11 PM,5,22,23,22,32,2,34,0.0,1018,22,10,68,17
2020-03-25 03:00:00,29,19,0.0,11.6,7,1,3,06:42 AM,06:57 PM,06:13 AM,06:11 PM,7,20,20,20,36,34,41,0.0,1017,20,10,58,21
2020-03-25 06:00:00,29,19,0.0,11.6,7,1,3,06:42 AM,06:57 PM,06:13 AM,06:11 PM,9,20,20,20,34,68,49,0.0,1018,20,10,47,22
2020-03-25 09:00:00,29,19,0.0,11.6,7,6,3,06:42 AM,06:57 PM,06:13 AM,06:11 PM,10,22,22,22,31,7,44,0.0,1019,22,10,41,24
2020-03-25 12:00:00,29,19,0.0,11.6,7,7,3,06:42 AM,06:57 PM,06:13 AM,06:11 PM,8,26,26,27,24,9,32,0.0,1018,27,10,36,21
2020-03-25 15:00:00,29,19,0.0,11.6,7,7,3,06:42 AM,06:57 PM,06:13 AM,06:11 PM,7,28,28,29,17,22,24,0.0,1016,29,10,40,15
2020-03-25 18:00:00,29,19,0.0,11.6,7,1,3,06:42 AM,06:57 PM,06:13 AM,06:11 PM,7,27,27,28,17,50,27,0.0,1017,28,10,64,12
2020-03-25 21:00:00,29,19,0.0,11.6,7,1,3,06:42 AM,06:57 PM,06:13 AM,06:11 PM,7,25,25,25,26,35,30,0.0,1018,25,10,74,15
2020-03-26 00:00:00,33,21,0.0,11.6,7,1,11,07:36 AM,07:26 PM,06:14 AM,06:10 PM,6,24,24,23,32,6,32,0.0,1018,23,10,57,17
2020-03-26 03:00:00,33,21,0.0,11.6,7,1,11,07:36 AM,07:26 PM,06:14 AM,06:10 PM,6,22,23,22,33,5,36,0.0,1017,22,10,50,17
2020-03-26 06:00:00,33,21,0.0,11.6,7,1,11,07:36 AM,07:26 PM,06:14 AM,06:10 PM,8,21,22,21,31,7,40,0.0,1018,21,10,45,18
2020-03-26 09:00:00,33,21,0.0,11.6,7,7,11,07:36 AM,07:26 PM,06:14 AM,06:10 PM,8,26,26,25,24,7,35,0.0,1018,25,10,32,19
2020-03-26 12:00:00,33,21,0.0,11.6,7,8,11,07:36 AM,07:26 PM,06:14 AM,06:10 PM,8,29,29,31,17,5,23,0.0,1017,31,10,17,14
2020-03-26 15:00:00,33,21,0.0,11.6,7,8,11,07:36 AM,07:26 PM,06:14 AM,06:10 PM,8,31,31,33,12,5,22,0.0,1015,33,10,31,10
2020-03-26 18:00:00,33,21,0.0,11.6,7,1,11,07:36 AM,07:26 PM,06:14 AM,06:10 PM,8,30,30,32,17,6,24,0.0,1015,32,10,50,12
2020-03-26 21:00:00,33,21,0.0,11.6,7,1,11,07:36 AM,07:26 PM,06:14 AM,06:10 PM,9,27,27,28,34,8,29,0.0,1015,28,10,55,19
2020-03-27 00:00:00,35,24,0.0,11.6,8,1,18,08:29 AM,07:56 PM,06:15 AM,06:09 PM,8,26,26,27,45,6,31,0.0,1015,27,10,42,27
2020-03-27 03:00:00,35,24,0.0,11.6,8,1,18,08:29 AM,07:56 PM,06:15 AM,06:09 PM,8,25,25,25,46,6,33,0.0,1014,25,10,32,27
2020-03-27 06:00:00,35,24,0.0,11.6,8,1,18,08:29 AM,07:56 PM,06:15 AM,06:09 PM,7,25,25,25,43,6,33,0.0,1014,25,10,23,26
2020-03-27 09:00:00,35,24,0.0,11.6,8,7,18,08:29 AM,07:56 PM,06:15 AM,06:09 PM,7,27,27,28,37,9,28,0.0,1014,28,10,116,28
2020-03-27 12:00:00,35,24,0.0,11.6,8,8,18,08:29 AM,07:56 PM,06:15 AM,06:09 PM,7,31,31,33,39,13,20,0.0,1012,33,10,324,34
2020-03-27 15:00:00,35,24,0.0,11.6,8,8,18,08:29 AM,07:56 PM,06:15 AM,06:09 PM,8,32,32,34,40,10,19,0.0,1010,34,10,304,34
2020-03-27 18:00:00,35,24,0.0,11.6,8,1,18,08:29 AM,07:56 PM,06:15 AM,06:09 PM,10,32,32,32,36,6,28,0.0,1010,32,10,274,28
2020-03-27 21:00:00,35,24,0.0,11.6,8,1,18,08:29 AM,07:56 PM,06:15 AM,06:09 PM,14,33,33,29,34,3,52,0.0,1012,29,10,254,24
2020-03-28 00:00:00,24,18,0.0,10.2,6,1,25,09:24 AM,08:29 PM,06:15 AM,06:08 PM,15,27,27,24,32,12,71,0.0,1013,24,10,255,23
2020-03-28 03:00:00,24,18,0.0,10.2,6,1,25,09:24 AM,08:29 PM,06:15 AM,06:08 PM,15,19,19,19,26,31,78,0.0,1012,19,10,262,19
2020-03-28 06:00:00,24,18,0.0,10.2,6,1,25,09:24 AM,08:29 PM,06:15 AM,06:08 PM,15,19,19,19,24,73,81,0.0,1014,19,10,261,17
2020-03-28 09:00:00,24,18,0.0,10.2,6,6,25,09:24 AM,08:29 PM,06:15 AM,06:08 PM,14,20,21,20,27,70,68,0.1,1015,20,10,242,22
2020-03-28 12:00:00,24,18,0.0,10.2,6,6,25,09:24 AM,08:29 PM,06:15 AM,06:08 PM,10,24,24,22,26,11,45,0.0,1014,22,10,239,22
2020-03-28 15:00:00,24,18,0.0,10.2,6,6,25,09:24 AM,08:29 PM,06:15 AM,06:08 PM,7,24,24,24,22,9,34,0.0,1013,24,10,236,19
2020-03-28 18:00:00,24,18,0.0,10.2,6,1,25,09:24 AM,08:29 PM,06:15 AM,06:08 PM,6,23,23,23,15,4,34,0.0,1014,23,10,225,12
2020-03-28 21:00:00,24,18,0.0,10.2,6,1,25,09:24 AM,08:29 PM,06:15 AM,06:08 PM,7,20,20,20,16,8,45,0.0,1016,20,10,217,11
2020-03-29 00:00:00,23,15,0.0,11.6,6,1,32,10:19 AM,09:05 PM,06:16 AM,06:06 PM,9,17,17,17,26,9,59,0.0,1016,17,10,232,19
2020-03-29 03:00:00,23,15,0.0,11.6,6,1,32,10:19 AM,09:05 PM,06:16 AM,06:06 PM,9,15,15,15,25,8,67,0.0,1016,15,10,207,17
2020-03-29 06:00:00,23,15,0.0,11.6,6,1,32,10:19 AM,09:05 PM,06:16 AM,06:06 PM,9,14,15,14,22,14,68,0.0,1017,15,10,164,16
2020-03-29 09:00:00,23,15,0.0,11.6,6,5,32,10:19 AM,09:05 PM,06:16 AM,06:06 PM,10,17,17,17,17,22,64,0.0,1018,17,10,165,14
2020-03-29 12:00:00,23,15,0.0,11.6,6,6,32,10:19 AM,09:05 PM,06:16 AM,06:06 PM,8,21,21,21,14,2,45,0.0,1017,21,10,198,12
2020-03-29 15:00:00,23,15,0.0,11.6,6,6,32,10:19 AM,09:05 PM,06:16 AM,06:06 PM,5,24,24,23,16,0,30,0.0,1015,23,10,217,14
2020-03-29 18:00:00,23,15,0.0,11.6,6,1,32,10:19 AM,09:05 PM,06:16 AM,06:06 PM,4,22,22,22,18,0,32,0.0,1016,22,10,211,13
2020-03-29 21:00:00,23,15,0.0,11.6,6,1,32,10:19 AM,09:05 PM,06:16 AM,06:06 PM,5,18,18,18,21,0,43,0.0,1018,18,10,198,13
2020-03-30 00:00:00,25,14,0.0,11.6,6,1,40,11:17 AM,09:47 PM,06:17 AM,06:05 PM,5,16,16,16,18,0,48,0.0,1018,16,10,175,10
2020-03-30 03:00:00,25,14,0.0,11.6,6,1,40,11:17 AM,09:47 PM,06:17 AM,06:05 PM,5,14,15,14,15,0,53,0.0,1018,15,10,152,8
2020-03-30 06:00:00,25,14,0.0,11.6,6,1,40,11:17 AM,09:47 PM,06:17 AM,06:05 PM,6,14,14,14,16,11,57,0.0,1018,14,10,117,10
2020-03-30 09:00:00,25,14,0.0,11.6,6,4,40,11:17 AM,09:47 PM,06:17 AM,06:05 PM,6,18,18,18,12,48,49,0.0,1019,18,10,92,10
2020-03-30 12:00:00,25,14,0.0,11.6,6,6,40,11:17 AM,09:47 PM,06:17 AM,06:05 PM,3,24,24,23,7,54,28,0.0,1017,23,10,126,6
2020-03-30 15:00:00,25,14,0.0,11.6,6,7,40,11:17 AM,09:47 PM,06:17 AM,06:05 PM,1,24,24,25,8,3,21,0.0,1014,25,10,197,7
2020-03-30 18:00:00,25,14,0.0,11.6,6,1,40,11:17 AM,09:47 PM,06:17 AM,06:05 PM,1,23,23,24,21,5,23,0.0,1014,24,10,200,16
2020-03-30 21:00:00,25,14,0.0,11.6,6,1,40,11:17 AM,09:47 PM,06:17 AM,06:05 PM,3,21,22,21,30,32,30,0.0,1015,21,10,171,21
2020-03-31 00:00:00,25,15,0.0,11.6,6,1,44,12:14 PM,10:33 PM,06:17 AM,06:04 PM,5,19,19,19,22,52,39,0.1,1016,19,10,156,14
2020-03-31 03:00:00,25,15,0.0,11.6,6,1,44,12:14 PM,10:33 PM,06:17 AM,06:04 PM,6,16,16,16,20,4,52,0.0,1016,16,10,149,12
2020-03-31 06:00:00,25,15,0.0,11.6,6,1,44,12:14 PM,10:33 PM,06:17 AM,06:04 PM,9,15,15,15,17,3,64,0.0,1017,15,10,131,12
2020-03-31 09:00:00,25,15,0.0,11.6,6,5,44,12:14 PM,10:33 PM,06:17 AM,06:04 PM,8,18,19,18,14,4,54,0.0,1017,18,10,137,12
2020-03-31 12:00:00,25,15,0.0,11.6,6,6,44,12:14 PM,10:33 PM,06:17 AM,06:04 PM,6,24,24,23,14,6,33,0.0,1016,23,10,145,12
2020-03-31 15:00:00,25,15,0.0,11.6,6,7,44,12:14 PM,10:33 PM,06:17 AM,06:04 PM,4,25,25,25,14,7,25,0.0,1013,25,10,162,12
2020-03-31 18:00:00,25,15,0.0,11.6,6,1,44,12:14 PM,10:33 PM,06:17 AM,06:04 PM,4,24,24,24,17,7,28,0.0,1014,24,10,174,12
2020-03-31 21:00:00,25,15,0.0,11.6,6,1,44,12:14 PM,10:33 PM,06:17 AM,06:04 PM,6,21,22,21,21,5,37,0.0,1015,21,10,167,12
2020-04-01 00:00:00,28,16,0.0,11.6,6,1,56,01:11 PM,11:28 PM,06:18 AM,06:03 PM,7,19,19,19,24,6,46,0.0,1015,19,10,133,14
2020-04-01 03:00:00,28,16,0.0,11.6,6,1,56,01:11 PM,11:28 PM,06:18 AM,06:03 PM,9,17,17,17,26,6,57,0.0,1014,17,10,108,15
2020-04-01 06:00:00,28,16,0.0,11.6,6,1,56,01:11 PM,11:28 PM,06:18 AM,06:03 PM,10,17,17,17,27,6,66,0.0,1015,17,10,87,18
2020-04-01 09:00:00,28,16,0.0,11.6,6,5,56,01:11 PM,11:28 PM,06:18 AM,06:03 PM,11,20,20,20,21,6,56,0.0,1014,20,10,58,17
2020-04-01 12:00:00,28,16,0.0,11.6,6,6,56,01:11 PM,11:28 PM,06:18 AM,06:03 PM,10,25,25,25,17,12,39,0.0,1013,25,10,140,14
2020-04-01 15:00:00,28,16,0.0,11.6,6,7,56,01:11 PM,11:28 PM,06:18 AM,06:03 PM,8,26,26,27,13,30,29,0.0,1010,27,10,333,12
2020-04-01 18:00:00,28,16,0.0,11.6,6,1,56,01:11 PM,11:28 PM,06:18 AM,06:03 PM,7,26,26,26,8,48,29,0.0,1010,26,10,256,6
2020-04-01 21:00:00,28,16,0.0,11.6,6,1,56,01:11 PM,11:28 PM,06:18 AM,06:03 PM,7,24,24,24,9,45,34,0.0,1010,24,10,157,5
2020-04-02 00:00:00,25,17,0.0,11.6,6,1,64,02:05 PM,No moonset,06:19 AM,06:02 PM,7,23,23,22,20,45,38,0.0,1010,22,10,194,12
2020-04-02 03:00:00,25,17,0.0,11.6,6,1,64,02:05 PM,No moonset,06:19 AM,06:02 PM,8,19,19,19,23,37,47,0.0,1009,19,10,215,14
2020-04-02 06:00:00,25,17,0.0,11.6,6,1,64,02:05 PM,No moonset,06:19 AM,06:02 PM,9,18,18,18,18,23,55,0.0,1010,18,10,220,12
2020-04-02 09:00:00,25,17,0.0,11.6,6,5,64,02:05 PM,No moonset,06:19 AM,06:02 PM,11,19,19,19,21,25,61,0.0,1011,19,10,218,17
2020-04-02 12:00:00,25,17,0.0,11.6,6,6,64,02:05 PM,No moonset,06:19 AM,06:02 PM,10,22,22,22,27,11,49,0.0,1010,22,10,217,23
2020-04-02 15:00:00,25,17,0.0,11.6,6,6,64,02:05 PM,No moonset,06:19 AM,06:02 PM,8,25,25,24,27,9,35,0.0,1009,24,10,223,23
2020-04-02 18:00:00,25,17,0.0,11.6,6,1,64,02:05 PM,No moonset,06:19 AM,06:02 PM,7,23,23,23,22,17,38,0.0,1011,23,10,212,18
2020-04-02 21:00:00,25,17,0.0,11.6,6,1,64,02:05 PM,No moonset,06:19 AM,06:02 PM,8,19,19,19,22,15,48,0.0,1013,19,10,183,15
2020-04-03 00:00:00,22,11,0.0,11.6,5,1,71,02:56 PM,12:27 AM,06:19 AM,06:00 PM,7,15,15,15,27,4,60,0.0,1015,15,10,168,18
2020-04-03 03:00:00,22,11,0.0,11.6,5,1,71,02:56 PM,12:27 AM,06:19 AM,06:00 PM,5,10,12,10,25,0,64,0.0,1016,12,10,157,18
2020-04-03 06:00:00,22,11,0.0,11.6,5,1,71,02:56 PM,12:27 AM,06:19 AM,06:00 PM,4,9,11,9,22,1,63,0.0,1019,11,10,152,16
2020-04-03 09:00:00,22,11,0.0,11.6,5,4,71,02:56 PM,12:27 AM,06:19 AM,06:00 PM,4,13,14,13,20,1,54,0.0,1020,14,10,150,17
2020-04-03 12:00:00,22,11,0.0,11.6,5,5,71,02:56 PM,12:27 AM,06:19 AM,06:00 PM,3,19,19,19,17,0,35,0.0,1019,19,10,146,14
2020-04-03 15:00:00,22,11,0.0,11.6,5,6,71,02:56 PM,12:27 AM,06:19 AM,06:00 PM,1,22,23,22,17,0,25,0.0,1017,22,10,147,14
2020-04-03 18:00:00,22,11,0.0,11.6,5,1,71,02:56 PM,12:27 AM,06:19 AM,06:00 PM,2,20,21,20,19,1,29,0.0,1018,20,10,142,14
2020-04-03 21:00:00,22,11,0.0,11.6,5,1,71,02:56 PM,12:27 AM,06:19 AM,06:00 PM,3,16,16,16,26,3,42,0.0,1020,16,10,129,15
2020-04-04 00:00:00,23,11,0.0,8.7,5,1,79,03:43 PM,01:32 AM,06:20 AM,05:59 PM,5,12,14,12,32,2,57,0.0,1021,14,10,104,21
2020-04-04 03:00:00,23,11,0.0,8.7,5,1,79,03:43 PM,01:32 AM,06:20 AM,05:59 PM,6,10,12,10,26,1,66,0.0,1021,12,10,97,17
2020-04-04 06:00:00,23,11,0.0,8.7,5,1,79,03:43 PM,01:32 AM,06:20 AM,05:59 PM,5,10,12,10,22,2,66,0.0,1022,12,10,91,15
2020-04-04 09:00:00,23,11,0.0,8.7,5,4,79,03:43 PM,01:32 AM,06:20 AM,05:59 PM,5,14,15,14,23,10,54,0.0,1022,15,10,76,19
2020-04-04 12:00:00,23,11,0.0,8.7,5,6,79,03:43 PM,01:32 AM,06:20 AM,05:59 PM,4,21,21,21,19,33,34,0.0,1020,21,10,63,17
2020-04-04 15:00:00,23,11,0.0,8.7,5,6,79,03:43 PM,01:32 AM,06:20 AM,05:59 PM,2,23,23,23,15,39,25,0.0,1018,23,10,63,13
2020-04-04 18:00:00,23,11,0.0,8.7,5,1,79,03:43 PM,01:32 AM,06:20 AM,05:59 PM,2,22,22,22,16,23,26,0.0,1018,22,10,79,12
2020-04-04 21:00:00,23,11,0.0,8.7,5,1,79,03:43 PM,01:32 AM,06:20 AM,05:59 PM,2,20,20,20,26,27,30,0.0,1019,20,10,98,15
2020-04-05 00:00:00,23,16,0.0,7.2,6,1,87,04:25 PM,02:40 AM,06:21 AM,05:58 PM,2,19,19,19,31,48,33,0.0,1019,19,10,80,18
2020-04-05 03:00:00,23,16,0.0,7.2,6,1,87,04:25 PM,02:40 AM,06:21 AM,05:58 PM,2,17,17,17,28,52,36,0.0,1018,17,10,66,17
2020-04-05 06:00:00,23,16,0.0,7.2,6,1,87,04:25 PM,02:40 AM,06:21 AM,05:58 PM,2,17,17,17,25,55,36,0.0,1019,17,10,56,16
2020-04-05 09:00:00,23,16,0.0,7.2,6,5,87,04:25 PM,02:40 AM,06:21 AM,05:58 PM,2,19,19,19,31,49,33,0.0,1019,19,10,53,23
2020-04-05 12:00:00,23,16,0.0,7.2,6,6,87,04:25 PM,02:40 AM,06:21 AM,05:58 PM,3,22,22,22,27,48,29,0.0,1018,22,10,44,23
2020-04-05 15:00:00,23,16,0.0,7.2,6,5,87,04:25 PM,02:40 AM,06:21 AM,05:58 PM,3,22,22,22,17,64,29,0.0,1017,22,10,142,14
2020-04-05 18:00:00,23,16,0.0,7.2,6,1,87,04:25 PM,02:40 AM,06:21 AM,05:58 PM,5,20,20,20,6,95,38,0.0,1018,20,10,306,4
2020-04-05 21:00:00,23,16,0.0,7.2,6,1,87,04:25 PM,02:40 AM,06:21 AM,05:58 PM,6,18,18,18,15,89,43,0.1,1019,18,7,187,10
2020-04-06 00:00:00,28,20,0.0,8.7,6,1,94,05:06 PM,03:50 AM,06:21 AM,05:57 PM,5,17,18,17,30,82,38,0.3,1018,17,2,110,19
2020-04-06 03:00:00,28,20,0.0,8.7,6,1,94,05:06 PM,03:50 AM,06:21 AM,05:57 PM,4,20,20,20,32,85,34,0.2,1017,20,5,89,21
2020-04-06 06:00:00,28,20,0.0,8.7,6,1,94,05:06 PM,03:50 AM,06:21 AM,05:57 PM,3,20,20,20,45,73,33,0.0,1018,20,10,79,30
2020-04-06 09:00:00,28,20,0.0,8.7,6,6,94,05:06 PM,03:50 AM,06:21 AM,05:57 PM,4,22,22,22,44,41,32,0.0,1018,22,10,72,32
2020-04-06 12:00:00,28,20,0.0,8.7,6,7,94,05:06 PM,03:50 AM,06:21 AM,05:57 PM,6,25,25,26,32,13,28,0.0,1015,26,10,59,28
2020-04-06 15:00:00,28,20,0.0,8.7,6,7,94,05:06 PM,03:50 AM,06:21 AM,05:57 PM,6,27,27,28,28,8,25,0.0,1013,28,10,62,24
2020-04-06 18:00:00,28,20,0.0,8.7,6,1,94,05:06 PM,03:50 AM,06:21 AM,05:57 PM,7,26,26,26,33,8,29,0.0,1013,26,10,73,25
2020-04-06 21:00:00,28,20,0.0,8.7,6,1,94,05:06 PM,03:50 AM,06:21 AM,05:57 PM,8,24,24,23,41,22,39,0.0,1015,23,10,69,27
2020-04-07 00:00:00,29,20,0.0,8.7,7,1,100,05:44 PM,05:00 AM,06:22 AM,05:56 PM,11,21,23,21,42,44,51,0.0,1015,21,10,57,28
2020-04-07 03:00:00,29,20,0.0,8.7,7,1,100,05:44 PM,05:00 AM,06:22 AM,05:56 PM,11,20,20,20,45,37,54,0.0,1016,20,10,54,31
2020-04-07 06:00:00,29,20,0.0,8.7,7,1,100,05:44 PM,05:00 AM,06:22 AM,05:56 PM,9,20,20,20,39,24,51,0.0,1016,20,10,46,27
2020-04-07 09:00:00,29,20,0.0,8.7,7,6,100,05:44 PM,05:00 AM,06:22 AM,05:56 PM,8,22,22,22,37,21,41,0.0,1017,22,10,53,30
2020-04-07 12:00:00,29,20,0.0,8.7,7,7,100,05:44 PM,05:00 AM,06:22 AM,05:56 PM,6,26,26,27,28,11,27,0.0,1015,27,10,47,24
2020-04-07 15:00:00,29,20,0.0,8.7,7,7,100,05:44 PM,05:00 AM,06:22 AM,05:56 PM,6,27,27,29,23,14,25,0.0,1012,29,10,47,20
2020-04-07 18:00:00,29,20,0.0,8.7,7,1,100,05:44 PM,05:00 AM,06:22 AM,05:56 PM,7,26,26,27,24,14,28,0.0,1012,27,10,59,17
2020-04-07 21:00:00,29,20,0.0,8.7,7,1,100,05:44 PM,05:00 AM,06:22 AM,05:56 PM,7,25,25,24,33,12,35,0.0,1013,24,10,71,19
2020-04-08 00:00:00,32,20,0.0,8.7,7,1,100,06:21 PM,06:10 AM,06:23 AM,05:54 PM,8,24,24,22,42,13,39,0.0,1013,22,10,55,26
2020-04-08 03:00:00,32,20,0.0,8.7,7,1,100,06:21 PM,06:10 AM,06:23 AM,05:54 PM,8,21,23,21,45,16,43,0.0,1014,21,10,51,29
2020-04-08 06:00:00,32,20,0.0,8.7,7,1,100,06:21 PM,06:10 AM,06:23 AM,05:54 PM,8,20,20,20,45,18,46,0.0,1015,20,10,46,30
2020-04-08 09:00:00,32,20,0.0,8.7,7,6,100,06:21 PM,06:10 AM,06:23 AM,05:54 PM,8,23,23,23,39,21,39,0.0,1015,23,10,36,30
2020-04-08 12:00:00,32,20,0.0,8.7,7,7,100,06:21 PM,06:10 AM,06:23 AM,05:54 PM,8,28,28,29,28,14,27,0.0,1014,29,10,18,24
2020-04-08 15:00:00,32,20,0.0,8.7,7,8,100,06:21 PM,06:10 AM,06:23 AM,05:54 PM,8,30,30,31,19,13,24,0.0,1012,31,10,13,17
2020-04-08 18:00:00,32,20,0.0,8.7,7,1,100,06:21 PM,06:10 AM,06:23 AM,05:54 PM,8,28,28,29,20,10,27,0.0,1013,29,10,34,13
2020-04-08 21:00:00,32,20,0.0,8.7,7,1,100,06:21 PM,06:10 AM,06:23 AM,05:54 PM,8,26,26,26,35,7,32,0.0,1014,26,10,62,19
2020-04-09 00:00:00,34,21,0.0,8.7,8,1,83,07:01 PM,07:21 AM,06:23 AM,05:53 PM,7,25,25,24,42,11,34,0.0,1015,24,10,51,24
2020-04-09 03:00:00,34,21,0.0,8.7,8,1,83,07:01 PM,07:21 AM,06:23 AM,05:53 PM,7,24,24,23,36,9,36,0.0,1015,23,10,40,20
2020-04-09 06:00:00,34,21,0.0,8.7,8,1,83,07:01 PM,07:21 AM,06:23 AM,05:53 PM,7,24,24,22,32,7,38,0.0,1016,22,10,35,19
2020-04-09 09:00:00,34,21,0.0,8.7,8,7,83,07:01 PM,07:21 AM,06:23 AM,05:53 PM,7,26,26,26,27,10,31,0.0,1017,26,10,138,21
2020-04-09 12:00:00,34,21,0.0,8.7,8,8,83,07:01 PM,07:21 AM,06:23 AM,05:53 PM,7,30,30,32,19,16,21,0.0,1016,32,10,356,17
2020-04-09 15:00:00,34,21,0.0,8.7,8,8,83,07:01 PM,07:21 AM,06:23 AM,05:53 PM,8,31,31,33,12,14,20,0.0,1014,33,10,243,10
2020-04-09 18:00:00,34,21,0.0,8.7,8,1,83,07:01 PM,07:21 AM,06:23 AM,05:53 PM,8,29,29,31,12,13,23,0.0,1015,31,10,31,8
2020-04-09 21:00:00,34,21,0.0,8.7,8,1,83,07:01 PM,07:21 AM,06:23 AM,05:53 PM,7,26,26,27,20,6,28,0.0,1017,27,10,53,9
2020-04-10 00:00:00,34,22,0.0,8.7,8,1,76,07:43 PM,08:31 AM,06:24 AM,05:52 PM,7,25,25,25,15,3,31,0.0,1018,25,10,71,7
