date_time,Nadi_maxtempC,Nadi_mintempC,Nadi_totalSnow_cm,Nadi_sunHour,Nadi_uvIndex,Nadi_uvIndex,Nadi_moon_illumination,Nadi_moonrise,Nadi_moonset,Nadi_sunrise,Nadi_sunset,Nadi_DewPointC,Nadi_FeelsLikeC,Nadi_HeatIndexC,Nadi_WindChillC,Nadi_WindGustKmph,Nadi_cloudcover,Nadi_humidity,Nadi_precipMM,Nadi_pressure,Nadi_tempC,Nadi_visibility,Nadi_winddirDegree,Nadi_windspeedKmph
2019-12-04 00:00:00,32,22,0.0,8.7,7,1,48,01:08 PM,12:02 AM,07:04 AM,05:53 PM,13,25,25,23,34,17,51,0.0,1014,23,10,49,17
2019-12-04 03:00:00,32,22,0.0,8.7,7,1,48,01:08 PM,12:02 AM,07:04 AM,05:53 PM,12,25,25,22,36,18,53,0.0,1013,22,10,53,19
2019-12-04 06:00:00,32,22,0.0,8.7,7,1,48,01:08 PM,12:02 AM,07:04 AM,05:53 PM,11,22,25,22,35,23,52,0.0,1014,22,10,59,20
2019-12-04 09:00:00,32,22,0.0,8.7,7,6,48,01:08 PM,12:02 AM,07:04 AM,05:53 PM,12,26,26,25,31,28,47,0.0,1016,25,10,68,22
2019-12-04 12:00:00,32,22,0.0,8.7,7,7,48,01:08 PM,12:02 AM,07:04 AM,05:53 PM,15,30,30,29,23,22,41,0.0,1015,29,10,79,20
2019-12-04 15:00:00,32,22,0.0,8.7,7,8,48,01:08 PM,12:02 AM,07:04 AM,05:53 PM,16,31,31,31,17,16,41,0.0,1013,31,10,79,13
2019-12-04 18:00:00,32,22,0.0,8.7,7,7,48,01:08 PM,12:02 AM,07:04 AM,05:53 PM,16,29,29,28,19,24,48,0.0,1014,28,10,61,10
2019-12-04 21:00:00,32,22,0.0,8.7,7,1,48,01:08 PM,12:02 AM,07:04 AM,05:53 PM,13,26,26,25,28,46,48,0.0,1016,25,10,50,13
2019-12-05 00:00:00,32,23,0.0,8.7,7,1,55,01:43 PM,12:52 AM,07:04 AM,05:53 PM,12,25,25,24,29,45,47,0.0,1016,24,10,54,15
2019-12-05 03:00:00,32,23,0.0,8.7,7,1,55,01:43 PM,12:52 AM,07:04 AM,05:53 PM,12,25,25,24,31,41,48,0.0,1015,24,10,59,17
2019-12-05 06:00:00,32,23,0.0,8.7,7,1,55,01:43 PM,12:52 AM,07:04 AM,05:53 PM,12,25,25,24,29,47,49,0.0,1016,24,10,64,19
2019-12-05 09:00:00,32,23,0.0,8.7,7,7,55,01:43 PM,12:52 AM,07:04 AM,05:53 PM,14,26,26,25,26,40,51,0.0,1017,25,10,71,19
2019-12-05 12:00:00,32,23,0.0,8.7,7,8,55,01:43 PM,12:52 AM,07:04 AM,05:53 PM,15,30,30,30,19,34,41,0.0,1016,30,10,83,16
2019-12-05 15:00:00,32,23,0.0,8.7,7,8,55,01:43 PM,12:52 AM,07:04 AM,05:53 PM,16,31,31,31,14,48,40,0.0,1014,31,10,76,10
2019-12-05 18:00:00,32,23,0.0,8.7,7,7,55,01:43 PM,12:52 AM,07:04 AM,05:53 PM,16,29,29,28,17,34,46,0.0,1015,28,10,48,9
2019-12-05 21:00:00,32,23,0.0,8.7,7,1,55,01:43 PM,12:52 AM,07:04 AM,05:53 PM,13,26,26,26,24,7,45,0.0,1015,26,10,42,13
2019-12-06 00:00:00,29,21,0.0,7.1,6,1,62,02:15 PM,01:42 AM,07:05 AM,05:54 PM,11,25,25,25,26,9,42,0.0,1016,25,10,55,14
2019-12-06 03:00:00,29,21,0.0,7.1,6,1,62,02:15 PM,01:42 AM,07:05 AM,05:54 PM,9,24,24,23,30,9,41,0.0,1015,23,10,53,16
2019-12-06 06:00:00,29,21,0.0,7.1,6,1,62,02:15 PM,01:42 AM,07:05 AM,05:54 PM,6,22,24,22,33,7,37,0.0,1017,22,10,59,19
2019-12-06 09:00:00,29,21,0.0,7.1,6,5,62,02:15 PM,01:42 AM,07:05 AM,05:54 PM,6,24,24,23,28,37,34,0.0,1018,23,10,58,20
2019-12-06 12:00:00,29,21,0.0,7.1,6,7,62,02:15 PM,01:42 AM,07:05 AM,05:54 PM,8,26,26,27,22,71,29,0.0,1016,27,10,58,19
2019-12-06 15:00:00,29,21,0.0,7.1,6,7,62,02:15 PM,01:42 AM,07:05 AM,05:54 PM,8,27,27,28,20,28,29,0.0,1015,28,10,46,15
2019-12-06 18:00:00,29,21,0.0,7.1,6,7,62,02:15 PM,01:42 AM,07:05 AM,05:54 PM,8,25,25,25,22,50,32,0.0,1016,25,10,35,12
2019-12-06 21:00:00,29,21,0.0,7.1,6,1,62,02:15 PM,01:42 AM,07:05 AM,05:54 PM,4,24,24,24,23,49,27,0.0,1016,24,10,40,12
2019-12-07 00:00:00,29,19,0.0,8.7,6,1,70,02:48 PM,02:31 AM,07:06 AM,05:54 PM,2,23,23,23,26,47,26,0.0,1016,23,10,48,13
2019-12-07 03:00:00,29,19,0.0,8.7,6,1,70,02:48 PM,02:31 AM,07:06 AM,05:54 PM,3,21,22,21,30,41,30,0.0,1015,21,10,46,15
2019-12-07 06:00:00,29,19,0.0,8.7,6,1,70,02:48 PM,02:31 AM,07:06 AM,05:54 PM,4,19,19,19,33,25,36,0.0,1016,19,10,56,18
2019-12-07 09:00:00,29,19,0.0,8.7,6,6,70,02:48 PM,02:31 AM,07:06 AM,05:54 PM,7,22,22,22,30,16,39,0.0,1017,22,10,58,21
2019-12-07 12:00:00,29,19,0.0,8.7,6,7,70,02:48 PM,02:31 AM,07:06 AM,05:54 PM,8,26,26,27,23,18,30,0.0,1016,27,10,59,20
2019-12-07 15:00:00,29,19,0.0,8.7,6,7,70,02:48 PM,02:31 AM,07:06 AM,05:54 PM,8,27,27,28,21,9,28,0.0,1014,28,10,43,15
2019-12-07 18:00:00,29,19,0.0,8.7,6,7,70,02:48 PM,02:31 AM,07:06 AM,05:54 PM,8,25,25,25,24,3,33,0.0,1014,25,10,21,13
2019-12-07 21:00:00,29,19,0.0,8.7,6,1,70,02:48 PM,02:31 AM,07:06 AM,05:54 PM,5,23,23,22,28,2,32,0.0,1015,22,10,32,13
2019-12-08 00:00:00,29,18,0.0,8.7,6,1,77,03:23 PM,03:21 AM,07:06 AM,05:54 PM,4,20,20,20,29,2,35,0.0,1015,20,10,48,14
2019-12-08 03:00:00,29,18,0.0,8.7,6,1,77,03:23 PM,03:21 AM,07:06 AM,05:54 PM,5,19,19,19,31,2,39,0.0,1015,19,10,56,15
2019-12-08 06:00:00,29,18,0.0,8.7,6,1,77,03:23 PM,03:21 AM,07:06 AM,05:54 PM,6,19,19,19,31,0,44,0.0,1016,19,10,54,17
2019-12-08 09:00:00,29,18,0.0,8.7,6,6,77,03:23 PM,03:21 AM,07:06 AM,05:54 PM,9,21,21,21,29,0,46,0.0,1018,21,10,58,20
2019-12-08 12:00:00,29,18,0.0,8.7,6,7,77,03:23 PM,03:21 AM,07:06 AM,05:54 PM,11,26,26,27,21,0,37,0.0,1016,27,10,61,19
2019-12-08 15:00:00,29,18,0.0,8.7,6,7,77,03:23 PM,03:21 AM,07:06 AM,05:54 PM,11,28,28,29,18,0,34,0.0,1014,29,10,47,15
2019-12-08 18:00:00,29,18,0.0,8.7,6,7,77,03:23 PM,03:21 AM,07:06 AM,05:54 PM,11,26,26,26,20,0,39,0.0,1014,26,10,21,12
2019-12-08 21:00:00,29,18,0.0,8.7,6,1,77,03:23 PM,03:21 AM,07:06 AM,05:54 PM,8,24,24,23,23,0,39,0.0,1016,23,10,23,12
2019-12-09 00:00:00,30,17,0.0,8.7,6,1,84,03:58 PM,04:13 AM,07:07 AM,05:54 PM,7,21,22,21,24,0,39,0.0,1015,21,10,33,12
2019-12-09 03:00:00,30,17,0.0,8.7,6,1,84,03:58 PM,04:13 AM,07:07 AM,05:54 PM,6,19,19,19,27,5,44,0.0,1015,19,10,32,13
2019-12-09 06:00:00,30,17,0.0,8.7,6,1,84,03:58 PM,04:13 AM,07:07 AM,05:54 PM,7,18,18,18,28,11,50,0.0,1016,18,10,48,15
2019-12-09 09:00:00,30,17,0.0,8.7,6,6,84,03:58 PM,04:13 AM,07:07 AM,05:54 PM,10,22,22,22,26,5,49,0.0,1017,22,10,61,17
2019-12-09 12:00:00,30,17,0.0,8.7,6,7,84,03:58 PM,04:13 AM,07:07 AM,05:54 PM,12,28,28,28,17,10,37,0.0,1015,28,10,64,14
2019-12-09 15:00:00,30,17,0.0,8.7,6,7,84,03:58 PM,04:13 AM,07:07 AM,05:54 PM,12,28,28,29,14,11,34,0.0,1013,29,10,42,10
2019-12-09 18:00:00,30,17,0.0,8.7,6,7,84,03:58 PM,04:13 AM,07:07 AM,05:54 PM,11,26,26,26,21,4,38,0.0,1014,26,10,20,11
2019-12-09 21:00:00,30,17,0.0,8.7,6,1,84,03:58 PM,04:13 AM,07:07 AM,05:54 PM,9,25,25,24,22,0,39,0.0,1015,24,10,37,11
2019-12-10 00:00:00,33,19,0.0,8.7,7,1,92,04:38 PM,05:06 AM,07:08 AM,05:55 PM,7,22,23,22,21,0,40,0.0,1014,22,10,48,10
2019-12-10 03:00:00,33,19,0.0,8.7,7,1,92,04:38 PM,05:06 AM,07:08 AM,05:55 PM,6,20,20,20,21,0,40,0.0,1014,20,10,32,11
2019-12-10 06:00:00,33,19,0.0,8.7,7,1,92,04:38 PM,05:06 AM,07:08 AM,05:55 PM,7,19,19,19,23,0,45,0.0,1014,19,10,33,13
2019-12-10 09:00:00,33,19,0.0,8.7,7,6,92,04:38 PM,05:06 AM,07:08 AM,05:55 PM,11,23,23,23,19,1,48,0.0,1015,23,10,49,13
2019-12-10 12:00:00,33,19,0.0,8.7,7,7,92,04:38 PM,05:06 AM,07:08 AM,05:55 PM,13,29,29,30,11,1,36,0.0,1014,30,10,38,10
2019-12-10 15:00:00,33,19,0.0,8.7,7,8,92,04:38 PM,05:06 AM,07:08 AM,05:55 PM,13,31,31,32,8,0,31,0.0,1011,32,10,129,7
2019-12-10 18:00:00,33,19,0.0,8.7,7,7,92,04:38 PM,05:06 AM,07:08 AM,05:55 PM,12,29,29,29,9,0,36,0.0,1011,29,10,355,7
2019-12-10 21:00:00,33,19,0.0,8.7,7,1,92,04:38 PM,05:06 AM,07:08 AM,05:55 PM,10,26,26,25,15,0,39,0.0,1013,25,10,348,8
2019-12-11 00:00:00,32,20,0.0,8.7,7,1,99,05:22 PM,06:02 AM,07:08 AM,05:55 PM,9,24,24,22,17,0,42,0.0,1012,22,10,232,9
2019-12-11 03:00:00,32,20,0.0,8.7,7,1,99,05:22 PM,06:02 AM,07:08 AM,05:55 PM,8,21,23,21,15,0,42,0.0,1012,21,10,21,8
2019-12-11 06:00:00,32,20,0.0,8.7,7,1,99,05:22 PM,06:02 AM,07:08 AM,05:55 PM,8,21,22,21,12,0,42,0.0,1012,21,10,34,7
2019-12-11 09:00:00,32,20,0.0,8.7,7,6,99,05:22 PM,06:02 AM,07:08 AM,05:55 PM,9,25,25,25,5,2,37,0.0,1014,25,10,28,4
2019-12-11 12:00:00,32,20,0.0,8.7,7,7,99,05:22 PM,06:02 AM,07:08 AM,05:55 PM,9,28,28,30,4,5,27,0.0,1012,30,10,91,3
2019-12-11 15:00:00,32,20,0.0,8.7,7,8,99,05:22 PM,06:02 AM,07:08 AM,05:55 PM,9,30,30,31,9,0,25,0.0,1009,31,10,277,7
2019-12-11 18:00:00,32,20,0.0,8.7,7,7,99,05:22 PM,06:02 AM,07:08 AM,05:55 PM,9,27,27,28,11,1,30,0.0,1010,28,10,294,8
2019-12-11 21:00:00,32,20,0.0,8.7,7,1,99,05:22 PM,06:02 AM,07:08 AM,05:55 PM,7,25,25,24,14,0,33,0.0,1011,24,10,321,8
2019-12-12 00:00:00,29,21,0.0,8.7,7,1,100,06:10 PM,07:01 AM,07:09 AM,05:55 PM,7,24,24,23,10,0,36,0.0,1011,23,10,329,6
2019-12-12 03:00:00,29,21,0.0,8.7,7,1,100,06:10 PM,07:01 AM,07:09 AM,05:55 PM,7,22,23,22,10,0,39,0.0,1010,22,10,305,6
2019-12-12 06:00:00,29,21,0.0,8.7,7,1,100,06:10 PM,07:01 AM,07:09 AM,05:55 PM,7,21,22,21,10,1,41,0.0,1011,21,10,229,6
2019-12-12 09:00:00,29,21,0.0,8.7,7,6,100,06:10 PM,07:01 AM,07:09 AM,05:55 PM,8,25,25,23,8,7,39,0.0,1013,23,10,68,6
2019-12-12 12:00:00,29,21,0.0,8.7,7,7,100,06:10 PM,07:01 AM,07:09 AM,05:55 PM,9,27,27,28,11,13,30,0.0,1011,28,10,195,9
2019-12-12 15:00:00,29,21,0.0,8.7,7,7,100,06:10 PM,07:01 AM,07:09 AM,05:55 PM,10,28,28,29,15,14,32,0.0,1009,29,10,213,11
2019-12-12 18:00:00,29,21,0.0,8.7,7,6,100,06:10 PM,07:01 AM,07:09 AM,05:55 PM,12,26,26,25,19,34,45,0.1,1010,25,10,215,10
2019-12-12 21:00:00,29,21,0.0,8.7,7,1,100,06:10 PM,07:01 AM,07:09 AM,05:55 PM,14,25,25,22,19,82,61,0.4,1011,22,9,280,10
2019-12-13 00:00:00,29,20,0.0,8.7,6,1,87,07:05 PM,08:00 AM,07:10 AM,05:55 PM,16,21,23,21,12,67,71,0.4,1011,21,9,286,6
2019-12-13 03:00:00,29,20,0.0,8.7,6,1,87,07:05 PM,08:00 AM,07:10 AM,05:55 PM,16,20,20,20,8,19,79,0.0,1011,20,10,328,4
2019-12-13 06:00:00,29,20,0.0,8.7,6,1,87,07:05 PM,08:00 AM,07:10 AM,05:55 PM,17,21,22,21,4,11,78,0.0,1012,21,10,292,3
2019-12-13 09:00:00,29,20,0.0,8.7,6,6,87,07:05 PM,08:00 AM,07:10 AM,05:55 PM,16,26,26,24,4,12,65,0.0,1014,24,10,263,4
2019-12-13 12:00:00,29,20,0.0,8.7,6,7,87,07:05 PM,08:00 AM,07:10 AM,05:55 PM,15,28,28,27,11,21,46,0.0,1013,27,10,277,10
2019-12-13 15:00:00,29,20,0.0,8.7,6,7,87,07:05 PM,08:00 AM,07:10 AM,05:55 PM,13,28,28,28,17,34,40,0.0,1012,28,10,287,13
2019-12-13 18:00:00,29,20,0.0,8.7,6,6,87,07:05 PM,08:00 AM,07:10 AM,05:55 PM,13,26,26,25,20,17,47,0.0,1013,25,10,322,11
2019-12-13 21:00:00,29,20,0.0,8.7,6,1,87,07:05 PM,08:00 AM,07:10 AM,05:55 PM,12,22,23,22,23,12,53,0.0,1015,22,10,351,12
2019-12-14 00:00:00,29,18,0.0,8.7,6,1,79,08:04 PM,08:59 AM,07:10 AM,05:56 PM,11,20,20,20,20,9,55,0.0,1015,20,10,244,10
2019-12-14 03:00:00,29,18,0.0,8.7,6,1,79,08:04 PM,08:59 AM,07:10 AM,05:56 PM,10,19,19,19,19,4,54,0.0,1015,19,10,32,10
2019-12-14 06:00:00,29,18,0.0,8.7,6,1,79,08:04 PM,08:59 AM,07:10 AM,05:56 PM,8,18,18,18,27,3,54,0.0,1017,18,10,48,15
2019-12-14 09:00:00,29,18,0.0,8.7,6,6,79,08:04 PM,08:59 AM,07:10 AM,05:56 PM,9,21,21,21,25,0,48,0.0,1019,21,10,54,18
2019-12-14 12:00:00,29,18,0.0,8.7,6,7,79,08:04 PM,08:59 AM,07:10 AM,05:56 PM,10,26,26,26,17,0,37,0.0,1017,26,10,51,15
2019-12-14 15:00:00,29,18,0.0,8.7,6,7,79,08:04 PM,08:59 AM,07:10 AM,05:56 PM,11,27,27,28,12,0,34,0.0,1015,28,10,29,10
2019-12-14 18:00:00,29,18,0.0,8.7,6,7,79,08:04 PM,08:59 AM,07:10 AM,05:56 PM,10,26,26,25,15,0,39,0.0,1015,25,10,130,10
2019-12-14 21:00:00,29,18,0.0,8.7,6,1,79,08:04 PM,08:59 AM,07:10 AM,05:56 PM,7,22,23,22,25,0,39,0.0,1017,22,10,241,13
2019-12-15 00:00:00,28,16,0.0,8.7,6,1,72,09:06 PM,09:55 AM,07:11 AM,05:56 PM,6,19,19,19,27,0,42,0.0,1016,19,10,13,13
2019-12-15 03:00:00,28,16,0.0,8.7,6,1,72,09:06 PM,09:55 AM,07:11 AM,05:56 PM,6,17,17,17,29,1,48,0.0,1016,17,10,30,14
2019-12-15 06:00:00,28,16,0.0,8.7,6,1,72,09:06 PM,09:55 AM,07:11 AM,05:56 PM,7,16,16,16,31,4,53,0.0,1016,16,10,46,17
2019-12-15 09:00:00,28,16,0.0,8.7,6,5,72,09:06 PM,09:55 AM,07:11 AM,05:56 PM,8,20,20,20,28,3,49,0.0,1017,20,10,55,20
2019-12-15 12:00:00,28,16,0.0,8.7,6,7,72,09:06 PM,09:55 AM,07:11 AM,05:56 PM,10,26,26,25,22,1,39,0.0,1015,25,10,48,19
2019-12-15 15:00:00,28,16,0.0,8.7,6,7,72,09:06 PM,09:55 AM,07:11 AM,05:56 PM,10,27,27,27,18,0,34,0.0,1013,27,10,30,15
2019-12-15 18:00:00,28,16,0.0,8.7,6,6,72,09:06 PM,09:55 AM,07:11 AM,05:56 PM,10,25,25,24,22,0,40,0.0,1013,24,10,124,13
2019-12-15 21:00:00,28,16,0.0,8.7,6,1,72,09:06 PM,09:55 AM,07:11 AM,05:56 PM,7,20,22,20,31,6,42,0.0,1015,20,10,250,15
2019-12-16 00:00:00,27,17,0.0,8.7,6,1,65,10:08 PM,10:46 AM,07:11 AM,05:57 PM,6,18,18,18,33,18,45,0.0,1015,18,10,35,17
2019-12-16 03:00:00,27,17,0.0,8.7,6,1,65,10:08 PM,10:46 AM,07:11 AM,05:57 PM,5,18,18,18,36,33,45,0.0,1015,18,10,46,19
2019-12-16 06:00:00,27,17,0.0,8.7,6,1,65,10:08 PM,10:46 AM,07:11 AM,05:57 PM,6,17,17,17,35,42,46,0.0,1016,17,10,49,21
2019-12-16 09:00:00,27,17,0.0,8.7,6,5,65,10:08 PM,10:46 AM,07:11 AM,05:57 PM,7,18,19,18,30,3,48,0.0,1018,18,10,53,22
2019-12-16 12:00:00,27,17,0.0,8.7,6,6,65,10:08 PM,10:46 AM,07:11 AM,05:57 PM,10,25,25,24,24,2,41,0.0,1017,24,10,47,21
2019-12-16 15:00:00,27,17,0.0,8.7,6,7,65,10:08 PM,10:46 AM,07:11 AM,05:57 PM,10,26,26,25,22,1,39,0.0,1015,25,10,28,17
2019-12-16 18:00:00,27,17,0.0,8.7,6,6,65,10:08 PM,10:46 AM,07:11 AM,05:57 PM,8,23,23,23,26,0,40,0.0,1015,23,10,17,14
2019-12-16 21:00:00,27,17,0.0,8.7,6,1,65,10:08 PM,10:46 AM,07:11 AM,05:57 PM,5,19,19,19,36,0,39,0.0,1017,19,10,28,18
2019-12-17 00:00:00,25,16,0.0,8.7,6,1,58,11:11 PM,11:34 AM,07:12 AM,05:57 PM,4,18,18,18,37,0,40,0.0,1017,18,10,45,19
2019-12-17 03:00:00,25,16,0.0,8.7,6,1,58,11:11 PM,11:34 AM,07:12 AM,05:57 PM,4,17,17,17,37,0,43,0.0,1017,17,10,50,20
2019-12-17 06:00:00,25,16,0.0,8.7,6,1,58,11:11 PM,11:34 AM,07:12 AM,05:57 PM,4,16,16,16,37,0,47,0.0,1018,16,10,51,22
2019-12-17 09:00:00,25,16,0.0,8.7,6,5,58,11:11 PM,11:34 AM,07:12 AM,05:57 PM,7,18,19,18,32,0,47,0.0,1020,18,10,53,23
2019-12-17 12:00:00,25,16,0.0,8.7,6,6,58,11:11 PM,11:34 AM,07:12 AM,05:57 PM,8,24,24,23,26,1,38,0.0,1018,23,10,52,22
2019-12-17 15:00:00,25,16,0.0,8.7,6,6,58,11:11 PM,11:34 AM,07:12 AM,05:57 PM,10,25,25,25,22,2,38,0.0,1016,25,10,40,17
2019-12-17 18:00:00,25,16,0.0,8.7,6,6,58,11:11 PM,11:34 AM,07:12 AM,05:57 PM,8,23,23,22,25,0,41,0.0,1016,22,10,21,14
2019-12-17 21:00:00,25,16,0.0,8.7,6,1,58,11:11 PM,11:34 AM,07:12 AM,05:57 PM,3,19,19,19,34,0,35,0.0,1017,19,10,26,16
2019-12-18 00:00:00,29,15,0.0,8.7,6,1,50,No moonrise,12:18 PM,07:13 AM,05:57 PM,2,17,17,17,36,0,36,0.0,1017,17,10,39,18
2019-12-18 03:00:00,29,15,0.0,8.7,6,1,50,No moonrise,12:18 PM,07:13 AM,05:57 PM,3,16,16,16,35,0,42,0.0,1016,16,10,42,18
2019-12-18 06:00:00,29,15,0.0,8.7,6,1,50,No moonrise,12:18 PM,07:13 AM,05:57 PM,4,16,16,16,33,4,45,0.0,1017,16,10,53,19
2019-12-18 09:00:00,29,15,0.0,8.7,6,5,50,No moonrise,12:18 PM,07:13 AM,05:57 PM,7,19,19,19,29,8,45,0.0,1019,19,10,61,21
2019-12-18 12:00:00,29,15,0.0,8.7,6,7,50,No moonrise,12:18 PM,07:13 AM,05:57 PM,11,26,26,25,19,0,40,0.0,1018,25,10,59,16
2019-12-18 15:00:00,29,15,0.0,8.7,6,7,50,No moonrise,12:18 PM,07:13 AM,05:57 PM,15,29,29,28,12,0,45,0.0,1015,28,10,41,10
2019-12-18 18:00:00,29,15,0.0,8.7,6,7,50,No moonrise,12:18 PM,07:13 AM,05:57 PM,16,28,28,27,14,0,54,0.0,1015,27,10,13,10
2019-12-18 21:00:00,29,15,0.0,8.7,6,1,50,No moonrise,12:18 PM,07:13 AM,05:57 PM,13,26,26,23,22,0,58,0.0,1016,23,10,18,12
2019-12-19 00:00:00,31,18,0.0,8.7,6,1,43,12:11 AM,12:59 PM,07:13 AM,05:58 PM,12,21,23,21,18,0,57,0.0,1016,21,10,30,10
2019-12-19 03:00:00,31,18,0.0,8.7,6,1,43,12:11 AM,12:59 PM,07:13 AM,05:58 PM,10,19,19,19,18,0,56,0.0,1015,19,10,29,10
2019-12-19 06:00:00,31,18,0.0,8.7,6,1,43,12:11 AM,12:59 PM,07:13 AM,05:58 PM,10,19,19,19,20,0,57,0.0,1016,19,10,38,12
2019-12-19 09:00:00,31,18,0.0,8.7,6,6,43,12:11 AM,12:59 PM,07:13 AM,05:58 PM,14,22,22,22,16,0,61,0.0,1017,22,10,55,12
2019-12-19 12:00:00,31,18,0.0,8.7,6,7,43,12:11 AM,12:59 PM,07:13 AM,05:58 PM,16,29,29,28,10,0,47,0.0,1015,28,10,155,9
2019-12-19 15:00:00,31,18,0.0,8.7,6,8,43,12:11 AM,12:59 PM,07:13 AM,05:58 PM,16,31,31,30,8,0,41,0.0,1013,30,10,355,7
2019-12-19 18:00:00,31,18,0.0,8.7,6,7,43,12:11 AM,12:59 PM,07:13 AM,05:58 PM,15,28,28,28,10,0,46,0.0,1013,28,10,239,8
2019-12-19 21:00:00,31,18,0.0,8.7,6,1,43,12:11 AM,12:59 PM,07:13 AM,05:58 PM,13,26,26,24,14,0,50,0.0,1014,24,10,8,9
2019-12-20 00:00:00,32,18,0.0,8.7,7,1,36,01:12 AM,01:39 PM,07:14 AM,05:58 PM,12,25,25,22,16,0,53,0.0,1013,22,10,18,9
2019-12-20 03:00:00,32,18,0.0,8.7,7,1,36,01:12 AM,01:39 PM,07:14 AM,05:58 PM,11,21,22,21,15,3,55,0.0,1013,21,10,37,8
2019-12-20 06:00:00,32,18,0.0,8.7,7,1,36,01:12 AM,01:39 PM,07:14 AM,05:58 PM,10,19,19,19,18,7,58,0.0,1013,19,10,37,9
2019-12-20 09:00:00,32,18,0.0,8.7,7,6,36,01:12 AM,01:39 PM,07:14 AM,05:58 PM,13,23,23,23,13,3,56,0.0,1015,23,10,50,9
2019-12-20 12:00:00,32,18,0.0,8.7,7,7,36,01:12 AM,01:39 PM,07:14 AM,05:58 PM,15,29,29,29,9,2,42,0.0,1013,29,10,145,8
2019-12-20 15:00:00,32,18,0.0,8.7,7,8,36,01:12 AM,01:39 PM,07:14 AM,05:58 PM,16,32,32,32,7,2,39,0.0,1011,32,10,345,6
2019-12-20 18:00:00,32,18,0.0,8.7,7,7,36,01:12 AM,01:39 PM,07:14 AM,05:58 PM,16,30,30,29,8,1,43,0.0,1012,29,10,342,6
2019-12-20 21:00:00,32,18,0.0,8.7,7,1,36,01:12 AM,01:39 PM,07:14 AM,05:58 PM,13,26,26,25,13,1,47,0.0,1013,25,10,344,8
2019-12-21 00:00:00,32,20,0.0,8.7,7,1,28,02:11 AM,02:19 PM,07:14 AM,05:59 PM,12,25,25,22,15,3,53,0.0,1013,22,10,234,8
2019-12-21 03:00:00,32,20,0.0,8.7,7,1,28,02:11 AM,02:19 PM,07:14 AM,05:59 PM,11,21,23,21,15,6,55,0.0,1013,21,10,17,8
2019-12-21 06:00:00,32,20,0.0,8.7,7,1,28,02:11 AM,02:19 PM,07:14 AM,05:59 PM,11,20,21,20,14,7,55,0.0,1013,20,10,29,8
2019-12-21 09:00:00,32,20,0.0,8.7,7,6,28,02:11 AM,02:19 PM,07:14 AM,05:59 PM,12,26,26,24,12,3,50,0.0,1015,24,10,47,9
2019-12-21 12:00:00,32,20,0.0,8.7,7,7,28,02:11 AM,02:19 PM,07:14 AM,05:59 PM,13,29,29,29,9,3,37,0.0,1013,29,10,145,8
2019-12-21 15:00:00,32,20,0.0,8.7,7,8,28,02:11 AM,02:19 PM,07:14 AM,05:59 PM,13,30,30,31,9,2,34,0.0,1011,31,10,346,8
2019-12-21 18:00:00,32,20,0.0,8.7,7,7,28,02:11 AM,02:19 PM,07:14 AM,05:59 PM,14,29,29,29,11,1,41,0.0,1011,29,10,347,8
2019-12-21 21:00:00,32,20,0.0,8.7,7,1,28,02:11 AM,02:19 PM,07:14 AM,05:59 PM,12,26,26,25,16,1,45,0.0,1013,25,10,350,9
2019-12-22 00:00:00,30,18,0.0,8.7,6,1,21,03:11 AM,03:00 PM,07:15 AM,05:59 PM,10,21,23,21,26,2,47,0.0,1013,21,10,244,13
2019-12-22 03:00:00,30,18,0.0,8.7,6,1,21,03:11 AM,03:00 PM,07:15 AM,05:59 PM,8,19,19,19,28,6,50,0.0,1013,19,10,39,14
2019-12-22 06:00:00,30,18,0.0,8.7,6,1,21,03:11 AM,03:00 PM,07:15 AM,05:59 PM,8,19,19,19,31,11,49,0.0,1014,19,10,49,17
2019-12-22 09:00:00,30,18,0.0,8.7,6,6,21,03:11 AM,03:00 PM,07:15 AM,05:59 PM,9,22,22,22,27,20,44,0.0,1016,22,10,55,19
2019-12-22 12:00:00,30,18,0.0,8.7,6,7,21,03:11 AM,03:00 PM,07:15 AM,05:59 PM,13,28,28,28,19,16,40,0.0,1014,28,10,59,16
2019-12-22 15:00:00,30,18,0.0,8.7,6,7,21,03:11 AM,03:00 PM,07:15 AM,05:59 PM,14,30,30,30,15,10,39,0.0,1011,30,10,37,12
2019-12-22 18:00:00,30,18,0.0,8.7,6,7,21,03:11 AM,03:00 PM,07:15 AM,05:59 PM,14,27,27,27,23,7,45,0.0,1011,27,10,11,13
2019-12-22 21:00:00,30,18,0.0,8.7,6,1,21,03:11 AM,03:00 PM,07:15 AM,05:59 PM,11,25,25,23,33,7,45,0.0,1013,23,10,29,16
2019-12-23 00:00:00,29,20,0.0,10.9,6,1,14,04:11 AM,03:44 PM,07:15 AM,06:00 PM,8,22,23,22,36,9,42,0.0,1013,22,10,48,19
2019-12-23 03:00:00,29,20,0.0,10.9,6,1,14,04:11 AM,03:44 PM,07:15 AM,06:00 PM,7,21,21,21,37,11,41,0.0,1012,21,10,51,22
2019-12-23 06:00:00,29,20,0.0,10.9,6,1,14,04:11 AM,03:44 PM,07:15 AM,06:00 PM,8,20,20,20,36,24,46,0.0,1013,20,10,56,22
2019-12-23 09:00:00,29,20,0.0,10.9,6,6,14,04:11 AM,03:44 PM,07:15 AM,06:00 PM,10,22,22,22,31,39,48,0.0,1014,22,10,61,22
