date_time,Bungendore_maxtempC,Bungendore_mintempC,Bungendore_totalSnow_cm,Bungendore_sunHour,Bungendore_uvIndex,Bungendore_uvIndex,Bungendore_moon_illumination,Bungendore_moonrise,Bungendore_moonset,Bungendore_sunrise,Bungendore_sunset,Bungendore_DewPointC,Bungendore_FeelsLikeC,Bungendore_HeatIndexC,Bungendore_WindChillC,Bungendore_WindGustKmph,Bungendore_cloudcover,Bungendore_humidity,Bungendore_precipMM,Bungendore_pressure,Bungendore_tempC,Bungendore_visibility,Bungendore_winddirDegree,Bungendore_windspeedKmph
2020-03-10 21:00:00,22,7,0.0,12.7,4,1,100,07:08 PM,06:02 AM,05:57 AM,06:27 PM,12,13,14,13,13,72,90,0.2,1021,14,10,101,9
2020-03-11 00:00:00,23,11,0.0,12.7,4,1,84,07:44 PM,07:15 AM,05:58 AM,06:26 PM,12,12,12,12,8,61,95,0.1,1022,12,5,143,5
2020-03-11 03:00:00,23,11,0.0,12.7,4,1,84,07:44 PM,07:15 AM,05:58 AM,06:26 PM,11,12,12,12,6,47,96,0.0,1022,12,2,138,4
2020-03-11 06:00:00,23,11,0.0,12.7,4,1,84,07:44 PM,07:15 AM,05:58 AM,06:26 PM,11,13,12,13,5,33,91,0.0,1023,12,7,140,3
2020-03-11 09:00:00,23,11,0.0,12.7,4,5,84,07:44 PM,07:15 AM,05:58 AM,06:26 PM,12,18,18,18,3,19,67,0.0,1023,18,10,93,2
2020-03-11 12:00:00,23,11,0.0,12.7,4,6,84,07:44 PM,07:15 AM,05:58 AM,06:26 PM,10,23,23,23,4,16,46,0.0,1022,23,10,91,3
2020-03-11 15:00:00,23,11,0.0,12.7,4,6,84,07:44 PM,07:15 AM,05:58 AM,06:26 PM,9,22,24,22,10,15,45,0.0,1021,22,10,88,9
2020-03-11 18:00:00,23,11,0.0,12.7,4,1,84,07:44 PM,07:15 AM,05:58 AM,06:26 PM,11,18,19,18,17,12,64,0.0,1022,18,10,79,12
2020-03-11 21:00:00,23,11,0.0,12.7,4,1,84,07:44 PM,07:15 AM,05:58 AM,06:26 PM,12,15,14,15,12,13,84,0.0,1024,14,10,99,7
2020-03-12 00:00:00,22,9,0.0,12.7,5,1,76,08:19 PM,08:26 AM,05:59 AM,06:24 PM,12,13,13,13,8,26,93,0.0,1025,13,5,120,5
2020-03-12 03:00:00,22,9,0.0,12.7,5,1,76,08:19 PM,08:26 AM,05:59 AM,06:24 PM,10,11,10,11,8,31,95,0.0,1024,10,2,121,4
2020-03-12 06:00:00,22,9,0.0,12.7,5,1,76,08:19 PM,08:26 AM,05:59 AM,06:24 PM,9,10,10,10,5,27,91,0.0,1025,10,7,121,3
2020-03-12 09:00:00,22,9,0.0,12.7,5,5,76,08:19 PM,08:26 AM,05:59 AM,06:24 PM,10,17,17,17,5,9,65,0.0,1025,17,10,71,4
2020-03-12 12:00:00,22,9,0.0,12.7,5,6,76,08:19 PM,08:26 AM,05:59 AM,06:24 PM,10,21,23,21,7,13,47,0.0,1023,21,10,50,6
2020-03-12 15:00:00,22,9,0.0,12.7,5,6,76,08:19 PM,08:26 AM,05:59 AM,06:24 PM,8,21,22,21,13,14,45,0.0,1020,21,10,56,10
2020-03-12 18:00:00,22,9,0.0,12.7,5,1,76,08:19 PM,08:26 AM,05:59 AM,06:24 PM,10,18,18,18,17,6,62,0.0,1021,18,10,64,9
2020-03-12 21:00:00,22,9,0.0,12.7,5,1,76,08:19 PM,08:26 AM,05:59 AM,06:24 PM,12,15,15,15,12,11,84,0.0,1022,15,10,75,6
2020-03-13 00:00:00,21,10,0.0,12.2,5,1,69,08:57 PM,09:38 AM,06:00 AM,06:23 PM,12,13,13,13,7,35,95,0.0,1022,13,5,119,4
2020-03-13 03:00:00,21,10,0.0,12.2,5,1,69,08:57 PM,09:38 AM,06:00 AM,06:23 PM,10,11,10,11,6,39,96,0.0,1021,10,2,130,3
2020-03-13 06:00:00,21,10,0.0,12.2,5,1,69,08:57 PM,09:38 AM,06:00 AM,06:23 PM,9,10,10,10,4,18,90,0.0,1020,10,7,126,2
2020-03-13 09:00:00,21,10,0.0,12.2,5,5,69,08:57 PM,09:38 AM,06:00 AM,06:23 PM,9,17,17,17,6,6,63,0.0,1019,17,10,255,5
2020-03-13 12:00:00,21,10,0.0,12.2,5,6,69,08:57 PM,09:38 AM,06:00 AM,06:23 PM,9,21,23,21,16,12,46,0.0,1017,21,10,313,14
2020-03-13 15:00:00,21,10,0.0,12.2,5,6,69,08:57 PM,09:38 AM,06:00 AM,06:23 PM,9,21,22,21,26,18,46,0.0,1014,21,10,293,18
2020-03-13 18:00:00,21,10,0.0,12.2,5,1,69,08:57 PM,09:38 AM,06:00 AM,06:23 PM,10,18,18,18,22,15,58,0.0,1013,18,10,295,13
2020-03-13 21:00:00,21,10,0.0,12.2,5,1,69,08:57 PM,09:38 AM,06:00 AM,06:23 PM,10,16,16,16,9,13,69,0.0,1013,16,10,303,4
2020-03-14 00:00:00,13,7,0.0,11.8,3,1,62,09:37 PM,10:48 AM,06:00 AM,06:22 PM,11,14,15,14,11,44,80,0.7,1013,15,9,231,7
2020-03-14 03:00:00,13,7,0.0,11.8,3,1,62,09:37 PM,10:48 AM,06:00 AM,06:22 PM,11,12,13,12,13,87,91,4.5,1014,13,8,149,8
2020-03-14 06:00:00,13,7,0.0,11.8,3,1,62,09:37 PM,10:48 AM,06:00 AM,06:22 PM,7,7,9,7,28,84,90,7.2,1016,9,6,159,16
2020-03-14 09:00:00,13,7,0.0,11.8,3,2,62,09:37 PM,10:48 AM,06:00 AM,06:22 PM,5,5,8,5,28,81,81,8.2,1018,8,6,166,17
2020-03-14 12:00:00,13,7,0.0,11.8,3,3,62,09:37 PM,10:48 AM,06:00 AM,06:22 PM,4,8,10,8,21,31,64,2.8,1018,10,9,150,14
2020-03-14 15:00:00,13,7,0.0,11.8,3,4,62,09:37 PM,10:48 AM,06:00 AM,06:22 PM,4,11,13,11,23,22,57,0.0,1017,13,10,114,17
2020-03-14 18:00:00,13,7,0.0,11.8,3,1,62,09:37 PM,10:48 AM,06:00 AM,06:22 PM,5,9,11,9,22,19,70,0.0,1019,11,10,111,16
2020-03-14 21:00:00,13,7,0.0,11.8,3,1,62,09:37 PM,10:48 AM,06:00 AM,06:22 PM,5,6,8,6,19,7,81,0.0,1022,8,10,121,13
2020-03-15 00:00:00,19,3,0.0,11.6,4,1,55,10:20 PM,11:56 AM,06:01 AM,06:20 PM,4,4,6,4,15,8,87,0.0,1022,6,10,140,9
2020-03-15 03:00:00,19,3,0.0,11.6,4,1,55,10:20 PM,11:56 AM,06:01 AM,06:20 PM,2,2,4,2,16,10,89,0.0,1022,4,10,158,8
2020-03-15 06:00:00,19,3,0.0,11.6,4,1,55,10:20 PM,11:56 AM,06:01 AM,06:20 PM,1,1,4,1,17,3,81,0.0,1024,4,10,167,9
2020-03-15 09:00:00,19,3,0.0,11.6,4,4,55,10:20 PM,11:56 AM,06:01 AM,06:20 PM,0,9,10,9,13,0,52,0.0,1024,10,10,151,9
2020-03-15 12:00:00,19,3,0.0,11.6,4,5,55,10:20 PM,11:56 AM,06:01 AM,06:20 PM,3,17,17,17,9,9,39,0.0,1022,17,10,104,8
2020-03-15 15:00:00,19,3,0.0,11.6,4,5,55,10:20 PM,11:56 AM,06:01 AM,06:20 PM,6,18,18,18,13,21,46,0.0,1021,18,10,78,11
2020-03-15 18:00:00,19,3,0.0,11.6,4,1,55,10:20 PM,11:56 AM,06:01 AM,06:20 PM,8,15,17,15,18,17,69,0.0,1023,15,10,92,13
2020-03-15 21:00:00,19,3,0.0,11.6,4,1,55,10:20 PM,11:56 AM,06:01 AM,06:20 PM,7,11,14,11,17,21,86,0.0,1025,11,10,124,11
2020-03-16 00:00:00,18,8,0.0,10.2,4,1,47,11:08 PM,01:00 PM,06:02 AM,06:19 PM,7,7,9,7,17,27,92,0.0,1026,8,10,161,9
2020-03-16 03:00:00,18,8,0.0,10.2,4,1,47,11:08 PM,01:00 PM,06:02 AM,06:19 PM,7,6,8,6,18,57,90,0.0,1026,8,10,179,11
2020-03-16 06:00:00,18,8,0.0,10.2,4,1,47,11:08 PM,01:00 PM,06:02 AM,06:19 PM,6,7,9,7,17,37,86,0.0,1027,9,10,174,11
2020-03-16 09:00:00,18,8,0.0,10.2,4,4,47,11:08 PM,01:00 PM,06:02 AM,06:19 PM,6,13,13,13,15,14,63,0.0,1027,13,10,157,12
2020-03-16 12:00:00,18,8,0.0,10.2,4,5,47,11:08 PM,01:00 PM,06:02 AM,06:19 PM,7,17,17,17,16,28,49,0.0,1026,17,10,122,13
2020-03-16 15:00:00,18,8,0.0,10.2,4,5,47,11:08 PM,01:00 PM,06:02 AM,06:19 PM,8,17,17,17,21,70,54,0.1,1025,17,10,103,15
2020-03-16 18:00:00,18,8,0.0,10.2,4,1,47,11:08 PM,01:00 PM,06:02 AM,06:19 PM,9,13,14,13,17,54,75,0.0,1026,14,10,102,12
2020-03-16 21:00:00,18,8,0.0,10.2,4,1,47,11:08 PM,01:00 PM,06:02 AM,06:19 PM,9,11,12,11,13,64,86,0.0,1028,12,10,107,9
2020-03-17 00:00:00,24,7,0.0,11.6,4,1,40,11:59 PM,01:59 PM,06:03 AM,06:18 PM,9,9,10,9,10,44,91,0.0,1028,10,10,126,6
2020-03-17 03:00:00,24,7,0.0,11.6,4,1,40,11:59 PM,01:59 PM,06:03 AM,06:18 PM,7,7,8,7,10,23,93,0.0,1028,8,10,136,5
2020-03-17 06:00:00,24,7,0.0,11.6,4,1,40,11:59 PM,01:59 PM,06:03 AM,06:18 PM,7,8,9,8,8,13,89,0.0,1029,9,10,147,4
2020-03-17 09:00:00,24,7,0.0,11.6,4,5,40,11:59 PM,01:59 PM,06:03 AM,06:18 PM,9,17,17,17,4,3,63,0.0,1029,17,10,102,3
2020-03-17 12:00:00,24,7,0.0,11.6,4,6,40,11:59 PM,01:59 PM,06:03 AM,06:18 PM,9,23,23,23,2,5,42,0.0,1026,23,10,40,2
2020-03-17 15:00:00,24,7,0.0,11.6,4,6,40,11:59 PM,01:59 PM,06:03 AM,06:18 PM,7,24,24,23,4,7,36,0.0,1024,23,10,243,4
2020-03-17 18:00:00,24,7,0.0,11.6,4,1,40,11:59 PM,01:59 PM,06:03 AM,06:18 PM,8,21,25,21,9,9,54,0.0,1025,21,10,142,5
2020-03-17 21:00:00,24,7,0.0,11.6,4,1,40,11:59 PM,01:59 PM,06:03 AM,06:18 PM,9,18,22,18,6,15,72,0.0,1026,18,10,65,3
2020-03-18 00:00:00,22,10,0.0,11.6,5,1,33,No moonrise,02:52 PM,06:04 AM,06:16 PM,10,14,15,14,2,8,82,0.0,1026,14,10,139,1
2020-03-18 03:00:00,22,10,0.0,11.6,5,1,33,No moonrise,02:52 PM,06:04 AM,06:16 PM,9,11,11,11,3,4,87,0.0,1025,11,10,192,1
2020-03-18 06:00:00,22,10,0.0,11.6,5,1,33,No moonrise,02:52 PM,06:04 AM,06:16 PM,8,11,11,11,2,5,85,0.0,1026,11,10,226,1
2020-03-18 09:00:00,22,10,0.0,11.6,5,5,33,No moonrise,02:52 PM,06:04 AM,06:16 PM,8,16,16,16,6,3,61,0.0,1026,16,10,281,5
2020-03-18 12:00:00,22,10,0.0,11.6,5,6,33,No moonrise,02:52 PM,06:04 AM,06:16 PM,6,21,22,21,13,5,40,0.0,1023,21,10,319,11
2020-03-18 15:00:00,22,10,0.0,11.6,5,6,33,No moonrise,02:52 PM,06:04 AM,06:16 PM,7,24,24,22,21,6,39,0.0,1021,22,10,315,15
2020-03-18 18:00:00,22,10,0.0,11.6,5,1,33,No moonrise,02:52 PM,06:04 AM,06:16 PM,9,19,20,19,19,8,52,0.0,1021,19,10,302,11
2020-03-18 21:00:00,22,10,0.0,11.6,5,1,33,No moonrise,02:52 PM,06:04 AM,06:16 PM,9,16,16,16,11,7,65,0.0,1023,16,10,243,5
2020-03-19 00:00:00,25,12,0.0,11.6,6,1,25,12:55 AM,03:39 PM,06:04 AM,06:15 PM,9,14,14,14,11,9,70,0.0,1023,14,10,199,5
2020-03-19 03:00:00,25,12,0.0,11.6,6,1,25,12:55 AM,03:39 PM,06:04 AM,06:15 PM,7,13,13,13,9,16,68,0.0,1022,13,10,196,4
2020-03-19 06:00:00,25,12,0.0,11.6,6,1,25,12:55 AM,03:39 PM,06:04 AM,06:15 PM,7,13,13,13,4,21,66,0.0,1022,13,10,214,2
2020-03-19 09:00:00,25,12,0.0,11.6,6,5,25,12:55 AM,03:39 PM,06:04 AM,06:15 PM,8,19,20,19,5,20,51,0.0,1022,19,10,278,4
2020-03-19 12:00:00,25,12,0.0,11.6,6,6,25,12:55 AM,03:39 PM,06:04 AM,06:15 PM,9,25,25,24,10,17,40,0.0,1021,24,10,308,8
2020-03-19 15:00:00,25,12,0.0,11.6,6,6,25,12:55 AM,03:39 PM,06:04 AM,06:15 PM,10,25,25,25,17,17,39,0.0,1019,25,10,315,12
2020-03-19 18:00:00,25,12,0.0,11.6,6,1,25,12:55 AM,03:39 PM,06:04 AM,06:15 PM,11,26,26,24,16,14,54,0.0,1019,24,10,310,9
2020-03-19 21:00:00,25,12,0.0,11.6,6,1,25,12:55 AM,03:39 PM,06:04 AM,06:15 PM,11,21,23,21,10,13,64,0.0,1019,21,10,297,5
2020-03-20 00:00:00,25,13,0.0,11.6,6,1,18,01:52 AM,04:19 PM,06:05 AM,06:13 PM,10,18,18,18,10,10,66,0.0,1018,18,10,310,5
2020-03-20 03:00:00,25,13,0.0,11.6,6,1,18,01:52 AM,04:19 PM,06:05 AM,06:13 PM,8,14,15,14,14,7,65,0.0,1016,15,10,327,7
2020-03-20 06:00:00,25,13,0.0,11.6,6,1,18,01:52 AM,04:19 PM,06:05 AM,06:13 PM,7,13,14,13,21,5,64,0.0,1015,14,10,328,10
2020-03-20 09:00:00,25,13,0.0,11.6,6,5,18,01:52 AM,04:19 PM,06:05 AM,06:13 PM,7,19,21,19,36,3,45,0.0,1014,20,10,312,23
2020-03-20 12:00:00,25,13,0.0,11.6,6,6,18,01:52 AM,04:19 PM,06:05 AM,06:13 PM,7,25,25,24,44,3,34,0.0,1013,24,10,293,33
2020-03-20 15:00:00,25,13,0.0,11.6,6,6,18,01:52 AM,04:19 PM,06:05 AM,06:13 PM,5,24,24,23,43,2,30,0.0,1012,23,10,285,29
2020-03-20 18:00:00,25,13,0.0,11.6,6,1,18,01:52 AM,04:19 PM,06:05 AM,06:13 PM,4,19,21,19,31,1,39,0.0,1014,19,10,285,18
2020-03-20 21:00:00,25,13,0.0,11.6,6,1,18,01:52 AM,04:19 PM,06:05 AM,06:13 PM,6,15,16,15,17,0,58,0.0,1017,15,10,279,9
2020-03-21 00:00:00,20,9,0.0,11.6,5,1,11,02:49 AM,04:55 PM,06:06 AM,06:12 PM,8,13,13,13,8,0,72,0.0,1017,13,10,194,4
2020-03-21 03:00:00,20,9,0.0,11.6,5,1,11,02:49 AM,04:55 PM,06:06 AM,06:12 PM,7,11,11,11,8,0,80,0.0,1018,11,10,149,4
2020-03-21 06:00:00,20,9,0.0,11.6,5,1,11,02:49 AM,04:55 PM,06:06 AM,06:12 PM,7,9,9,9,8,2,83,0.0,1020,9,10,141,4
2020-03-21 09:00:00,20,9,0.0,11.6,5,4,11,02:49 AM,04:55 PM,06:06 AM,06:12 PM,8,15,15,15,7,2,64,0.0,1020,15,10,86,5
2020-03-21 12:00:00,20,9,0.0,11.6,5,5,11,02:49 AM,04:55 PM,06:06 AM,06:12 PM,9,18,18,18,8,30,55,0.0,1019,18,10,52,7
2020-03-21 15:00:00,20,9,0.0,11.6,5,5,11,02:49 AM,04:55 PM,06:06 AM,06:12 PM,10,19,19,19,10,23,55,0.0,1017,19,10,48,8
2020-03-21 18:00:00,20,9,0.0,11.6,5,1,11,02:49 AM,04:55 PM,06:06 AM,06:12 PM,11,17,17,17,15,12,68,0.0,1018,17,10,53,9
2020-03-21 21:00:00,20,9,0.0,11.6,5,1,11,02:49 AM,04:55 PM,06:06 AM,06:12 PM,11,13,13,13,14,24,87,0.0,1020,13,10,76,8
2020-03-22 00:00:00,22,8,0.0,11.6,5,1,4,03:47 AM,05:27 PM,06:07 AM,06:11 PM,11,11,11,11,6,49,96,0.0,1019,11,5,94,3
2020-03-22 03:00:00,22,8,0.0,11.6,5,1,4,03:47 AM,05:27 PM,06:07 AM,06:11 PM,8,9,9,9,3,86,97,0.0,1018,9,1,231,1
2020-03-22 06:00:00,22,8,0.0,11.6,5,1,4,03:47 AM,05:27 PM,06:07 AM,06:11 PM,8,9,9,9,3,59,94,0.0,1019,9,7,290,2
2020-03-22 09:00:00,22,8,0.0,11.6,5,4,4,03:47 AM,05:27 PM,06:07 AM,06:11 PM,6,15,15,15,10,19,60,0.0,1019,15,10,288,8
2020-03-22 12:00:00,22,8,0.0,11.6,5,6,4,03:47 AM,05:27 PM,06:07 AM,06:11 PM,5,21,22,21,18,7,37,0.0,1018,21,10,282,15
2020-03-22 15:00:00,22,8,0.0,11.6,5,6,4,03:47 AM,05:27 PM,06:07 AM,06:11 PM,5,22,24,22,22,5,34,0.0,1018,22,10,273,16
2020-03-22 18:00:00,22,8,0.0,11.6,5,1,4,03:47 AM,05:27 PM,06:07 AM,06:11 PM,9,20,23,20,20,58,68,0.1,1020,20,10,148,13
2020-03-22 21:00:00,22,8,0.0,11.6,5,1,4,03:47 AM,05:27 PM,06:07 AM,06:11 PM,11,18,21,18,13,89,85,0.2,1022,18,10,106,9
2020-03-23 00:00:00,20,8,0.0,11.6,4,1,0,04:43 AM,05:56 PM,06:08 AM,06:09 PM,9,13,14,13,10,88,82,0.1,1024,14,10,132,8
2020-03-23 03:00:00,20,8,0.0,11.6,4,1,0,04:43 AM,05:56 PM,06:08 AM,06:09 PM,6,8,10,8,14,89,77,0.1,1024,10,10,143,9
2020-03-23 06:00:00,20,8,0.0,11.6,4,1,0,04:43 AM,05:56 PM,06:08 AM,06:09 PM,4,7,9,7,13,70,73,0.0,1026,9,10,142,7
2020-03-23 09:00:00,20,8,0.0,11.6,4,4,0,04:43 AM,05:56 PM,06:08 AM,06:09 PM,3,12,13,12,9,51,54,0.0,1026,13,10,120,6
2020-03-23 12:00:00,20,8,0.0,11.6,4,5,0,04:43 AM,05:56 PM,06:08 AM,06:09 PM,4,18,18,18,7,28,41,0.0,1024,18,10,78,6
2020-03-23 15:00:00,20,8,0.0,11.6,4,5,0,04:43 AM,05:56 PM,06:08 AM,06:09 PM,5,19,19,19,9,13,39,0.0,1022,19,10,63,8
2020-03-23 18:00:00,20,8,0.0,11.6,4,1,0,04:43 AM,05:56 PM,06:08 AM,06:09 PM,8,16,19,16,18,17,65,0.0,1023,16,10,82,14
2020-03-23 21:00:00,20,8,0.0,11.6,4,1,0,04:43 AM,05:56 PM,06:08 AM,06:09 PM,9,12,13,12,14,64,88,0.0,1025,12,10,102,10
2020-03-24 00:00:00,20,10,0.0,7.4,4,1,0,05:38 AM,06:22 PM,06:09 AM,06:08 PM,9,11,11,11,8,91,88,0.0,1025,11,10,113,6
2020-03-24 03:00:00,20,10,0.0,7.4,4,1,0,05:38 AM,06:22 PM,06:09 AM,06:08 PM,9,11,11,11,8,92,85,0.0,1024,11,10,127,5
2020-03-24 06:00:00,20,10,0.0,7.4,4,1,0,05:38 AM,06:22 PM,06:09 AM,06:08 PM,8,10,10,10,9,80,88,0.0,1024,10,10,127,5
2020-03-24 09:00:00,20,10,0.0,7.4,4,3,0,05:38 AM,06:22 PM,06:09 AM,06:08 PM,9,12,12,12,9,73,77,0.0,1023,12,10,75,6
2020-03-24 12:00:00,20,10,0.0,7.4,4,4,0,05:38 AM,06:22 PM,06:09 AM,06:08 PM,9,18,18,18,8,83,56,0.1,1021,18,10,236,6
2020-03-24 15:00:00,20,10,0.0,7.4,4,4,0,05:38 AM,06:22 PM,06:09 AM,06:08 PM,8,20,20,20,6,84,47,0.1,1019,20,10,293,5
2020-03-24 18:00:00,20,10,0.0,7.4,4,1,0,05:38 AM,06:22 PM,06:09 AM,06:08 PM,9,17,17,17,7,45,58,0.0,1019,17,10,173,4
2020-03-24 21:00:00,20,10,0.0,7.4,4,1,0,05:38 AM,06:22 PM,06:09 AM,06:08 PM,11,15,15,15,8,41,78,0.0,1020,15,10,101,4
2020-03-25 00:00:00,22,13,0.0,6.0,5,1,3,06:33 AM,06:49 PM,06:09 AM,06:06 PM,12,15,14,15,8,53,84,0.0,1020,14,10,139,5
2020-03-25 03:00:00,22,13,0.0,6.0,5,1,3,06:33 AM,06:49 PM,06:09 AM,06:06 PM,11,14,13,14,6,62,87,0.1,1019,13,10,203,3
2020-03-25 06:00:00,22,13,0.0,6.0,5,1,3,06:33 AM,06:49 PM,06:09 AM,06:06 PM,11,14,14,14,6,62,86,0.1,1020,14,10,306,4
2020-03-25 09:00:00,22,13,0.0,6.0,5,4,3,06:33 AM,06:49 PM,06:09 AM,06:06 PM,11,18,18,18,8,79,65,0.2,1020,18,9,312,6
2020-03-25 12:00:00,22,13,0.0,6.0,5,5,3,06:33 AM,06:49 PM,06:09 AM,06:06 PM,9,21,23,21,15,87,47,0.3,1019,21,9,298,13
2020-03-25 15:00:00,22,13,0.0,6.0,5,5,3,06:33 AM,06:49 PM,06:09 AM,06:06 PM,10,21,22,21,9,79,48,0.6,1018,21,9,160,8
2020-03-25 18:00:00,22,13,0.0,6.0,5,1,3,06:33 AM,06:49 PM,06:09 AM,06:06 PM,11,18,20,18,13,81,75,0.3,1020,18,10,101,10
2020-03-25 21:00:00,22,13,0.0,6.0,5,1,3,06:33 AM,06:49 PM,06:09 AM,06:06 PM,11,14,15,14,16,94,88,0.2,1022,14,10,108,12
2020-03-26 00:00:00,18,7,0.0,11.6,3,1,11,07:28 AM,07:16 PM,06:10 AM,06:05 PM,9,10,12,10,15,89,85,0.2,1024,12,7,138,11
2020-03-26 03:00:00,18,7,0.0,11.6,3,1,11,07:28 AM,07:16 PM,06:10 AM,06:05 PM,7,7,9,7,16,86,87,0.2,1024,9,8,166,10
2020-03-26 06:00:00,18,7,0.0,11.6,3,1,11,07:28 AM,07:16 PM,06:10 AM,06:05 PM,5,5,7,5,17,31,85,0.1,1026,7,10,167,11
2020-03-26 09:00:00,18,7,0.0,11.6,3,4,11,07:28 AM,07:16 PM,06:10 AM,06:05 PM,5,10,12,10,18,2,66,0.0,1027,12,10,145,14
2020-03-26 12:00:00,18,7,0.0,11.6,3,5,11,07:28 AM,07:16 PM,06:10 AM,06:05 PM,6,16,17,16,18,3,50,0.0,1025,17,10,117,16
2020-03-26 15:00:00,18,7,0.0,11.6,3,5,11,07:28 AM,07:16 PM,06:10 AM,06:05 PM,7,18,18,18,19,3,50,0.0,1024,18,10,104,17
2020-03-26 18:00:00,18,7,0.0,11.6,3,1,11,07:28 AM,07:16 PM,06:10 AM,06:05 PM,9,16,18,16,18,1,72,0.0,1025,16,10,103,13
2020-03-26 21:00:00,18,7,0.0,11.6,3,1,11,07:28 AM,07:16 PM,06:10 AM,06:05 PM,9,11,12,11,14,26,91,0.0,1027,11,5,128,8
2020-03-27 00:00:00,18,10,0.0,10.2,4,1,18,08:23 AM,07:45 PM,06:11 AM,06:04 PM,9,10,10,10,10,53,94,0.0,1027,10,7,154,6
2020-03-27 03:00:00,18,10,0.0,10.2,4,1,18,08:23 AM,07:45 PM,06:11 AM,06:04 PM,9,10,10,10,9,74,93,0.1,1026,10,10,160,5
2020-03-27 06:00:00,18,10,0.0,10.2,4,1,18,08:23 AM,07:45 PM,06:11 AM,06:04 PM,9,10,10,10,9,54,91,0.0,1027,10,10,153,5
2020-03-27 09:00:00,18,10,0.0,10.2,4,4,18,08:23 AM,07:45 PM,06:11 AM,06:04 PM,9,14,15,14,9,40,71,0.0,1027,15,10,101,7
2020-03-27 12:00:00,18,10,0.0,10.2,4,5,18,08:23 AM,07:45 PM,06:11 AM,06:04 PM,8,17,17,17,10,48,57,0.1,1025,17,10,70,8
2020-03-27 15:00:00,18,10,0.0,10.2,4,4,18,08:23 AM,07:45 PM,06:11 AM,06:04 PM,8,18,18,18,11,67,55,0.2,1023,18,9,74,8
2020-03-27 18:00:00,18,10,0.0,10.2,4,1,18,08:23 AM,07:45 PM,06:11 AM,06:04 PM,10,14,15,14,16,41,74,0.1,1024,15,10,77,10
2020-03-27 21:00:00,18,10,0.0,10.2,4,1,18,08:23 AM,07:45 PM,06:11 AM,06:04 PM,11,12,12,12,13,43,91,0.0,1025,12,5,89,8
2020-03-28 00:00:00,19,10,0.0,11.6,4,1,25,09:20 AM,08:15 PM,06:12 AM,06:02 PM,10,11,11,11,7,59,94,0.0,1025,11,7,95,5
2020-03-28 03:00:00,19,10,0.0,11.6,4,1,25,09:20 AM,08:15 PM,06:12 AM,06:02 PM,8,10,10,10,7,60,89,0.0,1025,10,10,92,4
2020-03-28 06:00:00,19,10,0.0,11.6,4,1,25,09:20 AM,08:15 PM,06:12 AM,06:02 PM,7,10,10,10,6,28,84,0.0,1025,10,10,105,4
2020-03-28 09:00:00,19,10,0.0,11.6,4,4,25,09:20 AM,08:15 PM,06:12 AM,06:02 PM,7,13,13,13,9,11,65,0.0,1025,13,10,85,8
2020-03-28 12:00:00,19,10,0.0,11.6,4,5,25,09:20 AM,08:15 PM,06:12 AM,06:02 PM,7,18,18,18,12,15,49,0.0,1023,18,10,59,10
2020-03-28 15:00:00,19,10,0.0,11.6,4,5,25,09:20 AM,08:15 PM,06:12 AM,06:02 PM,8,19,19,19,12,25,48,0.0,1021,19,10,48,10
2020-03-28 18:00:00,19,10,0.0,11.6,4,1,25,09:20 AM,08:15 PM,06:12 AM,06:02 PM,10,16,16,16,15,18,68,0.0,1021,16,10,57,9
2020-03-28 21:00:00,19,10,0.0,11.6,4,1,25,09:20 AM,08:15 PM,06:12 AM,06:02 PM,11,13,13,13,11,37,89,0.0,1023,13,5,92,6
2020-03-29 00:00:00,21,8,0.0,8.8,4,1,32,10:17 AM,08:49 PM,06:13 AM,06:01 PM,10,11,11,11,6,45,95,0.0,1022,11,2,132,4
2020-03-29 03:00:00,21,8,0.0,8.8,4,1,32,10:17 AM,08:49 PM,06:13 AM,06:01 PM,9,9,9,9,6,48,96,0.0,1020,9,2,146,3
2020-03-29 06:00:00,21,8,0.0,8.8,4,1,32,10:17 AM,08:49 PM,06:13 AM,06:01 PM,9,9,9,9,7,61,96,0.0,1020,9,2,118,3
2020-03-29 09:00:00,21,8,0.0,8.8,4,3,32,10:17 AM,08:49 PM,06:13 AM,06:01 PM,9,14,14,14,8,30,74,0.0,1020,14,7,40,5
2020-03-29 12:00:00,21,8,0.0,8.8,4,5,32,10:17 AM,08:49 PM,06:13 AM,06:01 PM,9,19,19,19,13,23,51,0.0,1017,19,10,217,11
2020-03-29 15:00:00,21,8,0.0,8.8,4,6,32,10:17 AM,08:49 PM,06:13 AM,06:01 PM,9,21,21,21,21,67,49,0.1,1014,21,10,320,15
2020-03-29 18:00:00,21,8,0.0,8.8,4,1,32,10:17 AM,08:49 PM,06:13 AM,06:01 PM,11,19,19,19,15,77,60,0.1,1015,19,10,334,9
2020-03-29 21:00:00,21,8,0.0,8.8,4,1,32,10:17 AM,08:49 PM,06:13 AM,06:01 PM,12,17,17,17,5,65,72,0.1,1015,17,10,185,3
2020-03-30 00:00:00,20,13,0.0,4.3,4,1,40,11:16 AM,09:29 PM,06:13 AM,05:59 PM,13,16,16,16,1,82,85,1.0,1015,16,10,146,1
2020-03-30 03:00:00,20,13,0.0,4.3,4,1,40,11:16 AM,09:29 PM,06:13 AM,05:59 PM,14,15,14,15,5,97,95,4.9,1013,14,8,283,3
