date_time,Mangere_maxtempC,Mangere_mintempC,Mangere_totalSnow_cm,Mangere_sunHour,Mangere_uvIndex,Mangere_uvIndex,Mangere_moon_illumination,Mangere_moonrise,Mangere_moonset,Mangere_sunrise,Mangere_sunset,Mangere_DewPointC,Mangere_FeelsLikeC,Mangere_HeatIndexC,Mangere_WindChillC,Mangere_WindGustKmph,Mangere_cloudcover,Mangere_humidity,Mangere_precipMM,Mangere_pressure,Mangere_tempC,Mangere_visibility,Mangere_winddirDegree,Mangere_windspeedKmph
2020-01-23 12:00:00,22,17,0.0,13.4,5,6,3,03:26 AM,06:26 PM,05:25 AM,07:39 PM,14,22,25,22,20,0,62,0.0,1018,22,10,238,18
2020-01-23 15:00:00,22,17,0.0,13.4,5,6,3,03:26 AM,06:26 PM,05:25 AM,07:39 PM,14,25,25,22,24,4,62,0.0,1017,22,10,236,21
2020-01-23 18:00:00,22,17,0.0,13.4,5,1,3,03:26 AM,06:26 PM,05:25 AM,07:39 PM,15,21,21,21,21,5,69,0.0,1016,21,10,239,18
2020-01-23 21:00:00,22,17,0.0,13.4,5,1,3,03:26 AM,06:26 PM,05:25 AM,07:39 PM,16,19,19,19,18,9,85,0.0,1018,19,10,236,13
2020-01-24 00:00:00,24,18,0.0,11.1,6,1,0,04:19 AM,07:17 PM,05:27 AM,07:39 PM,17,18,18,18,15,49,91,0.0,1018,18,10,238,10
2020-01-24 03:00:00,24,18,0.0,11.1,6,1,0,04:19 AM,07:17 PM,05:27 AM,07:39 PM,18,19,19,19,11,98,94,0.0,1018,19,2,224,7
2020-01-24 06:00:00,24,18,0.0,11.1,6,1,0,04:19 AM,07:17 PM,05:27 AM,07:39 PM,18,19,19,19,6,85,94,0.0,1018,19,2,240,4
2020-01-24 09:00:00,24,18,0.0,11.1,6,5,0,04:19 AM,07:17 PM,05:27 AM,07:39 PM,19,22,24,22,7,76,82,0.1,1018,22,10,225,6
2020-01-24 12:00:00,24,18,0.0,11.1,6,5,0,04:19 AM,07:17 PM,05:27 AM,07:39 PM,18,26,26,24,16,77,66,0.1,1018,24,10,234,14
2020-01-24 15:00:00,24,18,0.0,11.1,6,6,0,04:19 AM,07:17 PM,05:27 AM,07:39 PM,16,25,25,24,21,0,61,0.0,1017,24,10,239,18
2020-01-24 18:00:00,24,18,0.0,11.1,6,1,0,04:19 AM,07:17 PM,05:27 AM,07:39 PM,16,25,25,22,20,0,68,0.0,1016,22,10,237,17
2020-01-24 21:00:00,24,18,0.0,11.1,6,1,0,04:19 AM,07:17 PM,05:27 AM,07:39 PM,17,20,20,20,11,0,84,0.0,1018,20,10,230,8
2020-01-25 00:00:00,23,17,0.0,14.1,6,1,0,05:17 AM,08:00 PM,05:28 AM,07:38 PM,17,19,19,19,9,7,86,0.0,1019,19,10,227,6
2020-01-25 03:00:00,23,17,0.0,14.1,6,1,0,05:17 AM,08:00 PM,05:28 AM,07:38 PM,16,18,18,18,8,22,89,0.0,1018,18,10,190,5
2020-01-25 06:00:00,23,17,0.0,14.1,6,1,0,05:17 AM,08:00 PM,05:28 AM,07:38 PM,16,17,17,17,4,41,91,0.0,1018,17,10,191,3
2020-01-25 09:00:00,23,17,0.0,14.1,6,6,0,05:17 AM,08:00 PM,05:28 AM,07:38 PM,16,25,25,22,6,2,69,0.0,1019,22,10,213,6
2020-01-25 12:00:00,23,17,0.0,14.1,6,6,0,05:17 AM,08:00 PM,05:28 AM,07:38 PM,14,25,25,23,19,0,57,0.0,1019,23,10,234,17
2020-01-25 15:00:00,23,17,0.0,14.1,6,6,0,05:17 AM,08:00 PM,05:28 AM,07:38 PM,15,25,25,22,24,0,61,0.0,1018,22,10,234,21
2020-01-25 18:00:00,23,17,0.0,14.1,6,1,0,05:17 AM,08:00 PM,05:28 AM,07:38 PM,17,21,24,21,21,4,75,0.0,1017,21,10,233,17
2020-01-25 21:00:00,23,17,0.0,14.1,6,1,0,05:17 AM,08:00 PM,05:28 AM,07:38 PM,18,20,20,20,19,40,87,0.0,1019,20,10,222,14
2020-01-26 00:00:00,24,19,0.0,14.1,6,1,4,06:15 AM,08:38 PM,05:29 AM,07:38 PM,18,19,19,19,23,36,91,0.0,1019,19,10,210,15
2020-01-26 03:00:00,24,19,0.0,14.1,6,1,4,06:15 AM,08:38 PM,05:29 AM,07:38 PM,17,19,19,19,19,19,89,0.0,1018,19,10,208,12
2020-01-26 06:00:00,24,19,0.0,14.1,6,1,4,06:15 AM,08:38 PM,05:29 AM,07:38 PM,16,19,19,19,14,13,88,0.0,1019,19,10,201,9
2020-01-26 09:00:00,24,19,0.0,14.1,6,6,4,06:15 AM,08:38 PM,05:29 AM,07:38 PM,17,22,25,22,12,0,73,0.0,1020,22,10,215,10
2020-01-26 12:00:00,24,19,0.0,14.1,6,6,4,06:15 AM,08:38 PM,05:29 AM,07:38 PM,17,25,25,24,22,0,64,0.0,1019,24,10,234,19
2020-01-26 15:00:00,24,19,0.0,14.1,6,6,4,06:15 AM,08:38 PM,05:29 AM,07:38 PM,17,25,25,24,24,4,65,0.0,1019,24,10,231,21
2020-01-26 18:00:00,24,19,0.0,14.1,6,1,4,06:15 AM,08:38 PM,05:29 AM,07:38 PM,17,25,25,22,20,4,73,0.0,1018,22,10,229,16
2020-01-26 21:00:00,24,19,0.0,14.1,6,1,4,06:15 AM,08:38 PM,05:29 AM,07:38 PM,18,19,19,19,14,35,90,0.0,1020,19,10,222,10
2020-01-27 00:00:00,24,19,0.0,13.4,6,1,11,07:15 AM,09:11 PM,05:30 AM,07:37 PM,18,19,19,19,10,43,91,0.0,1020,19,10,199,7
2020-01-27 03:00:00,24,19,0.0,13.4,6,1,11,07:15 AM,09:11 PM,05:30 AM,07:37 PM,17,19,19,19,7,53,92,0.0,1020,19,10,230,5
2020-01-27 06:00:00,24,19,0.0,13.4,6,1,11,07:15 AM,09:11 PM,05:30 AM,07:37 PM,18,19,19,19,8,68,94,0.0,1020,19,10,194,6
2020-01-27 09:00:00,24,19,0.0,13.4,6,6,11,07:15 AM,09:11 PM,05:30 AM,07:37 PM,17,21,21,21,7,37,82,0.0,1020,21,10,191,6
2020-01-27 12:00:00,24,19,0.0,13.4,6,6,11,07:15 AM,09:11 PM,05:30 AM,07:37 PM,17,26,26,24,16,4,62,0.0,1020,24,10,236,14
2020-01-27 15:00:00,24,19,0.0,13.4,6,6,11,07:15 AM,09:11 PM,05:30 AM,07:37 PM,16,25,25,24,20,3,62,0.0,1018,24,10,232,18
2020-01-27 18:00:00,24,19,0.0,13.4,6,1,11,07:15 AM,09:11 PM,05:30 AM,07:37 PM,17,25,25,22,19,3,72,0.0,1018,22,10,231,16
2020-01-27 21:00:00,24,19,0.0,13.4,6,1,11,07:15 AM,09:11 PM,05:30 AM,07:37 PM,17,20,20,20,13,14,87,0.0,1019,20,10,220,9
2020-01-28 00:00:00,24,19,0.0,11.1,6,1,18,08:12 AM,09:41 PM,05:31 AM,07:36 PM,17,19,19,19,8,29,89,0.0,1019,19,10,216,5
2020-01-28 03:00:00,24,19,0.0,11.1,6,1,18,08:12 AM,09:41 PM,05:31 AM,07:36 PM,17,19,19,19,9,25,89,0.0,1018,19,10,216,6
2020-01-28 06:00:00,24,19,0.0,11.1,6,1,18,08:12 AM,09:41 PM,05:31 AM,07:36 PM,17,19,19,19,0,25,89,0.0,1018,19,10,219,0
2020-01-28 09:00:00,24,19,0.0,11.1,6,5,18,08:12 AM,09:41 PM,05:31 AM,07:36 PM,17,25,25,23,8,72,71,0.0,1019,23,10,262,6
2020-01-28 12:00:00,24,19,0.0,11.1,6,6,18,08:12 AM,09:41 PM,05:31 AM,07:36 PM,17,25,25,24,17,10,65,0.0,1018,24,10,239,15
2020-01-28 15:00:00,24,19,0.0,11.1,6,5,18,08:12 AM,09:41 PM,05:31 AM,07:36 PM,19,26,26,24,22,87,72,0.4,1017,24,9,260,18
2020-01-28 18:00:00,24,19,0.0,11.1,6,1,18,08:12 AM,09:41 PM,05:31 AM,07:36 PM,18,25,25,23,19,76,75,0.4,1015,23,10,236,16
2020-01-28 21:00:00,24,19,0.0,11.1,6,1,18,08:12 AM,09:41 PM,05:31 AM,07:36 PM,19,21,24,21,17,46,85,0.0,1017,21,10,239,12
2020-01-29 00:00:00,24,20,0.0,14.0,6,1,26,09:10 AM,10:08 PM,05:32 AM,07:35 PM,18,20,20,20,15,43,87,0.0,1016,20,10,234,10
2020-01-29 03:00:00,24,20,0.0,14.0,6,1,26,09:10 AM,10:08 PM,05:32 AM,07:35 PM,18,20,20,20,14,100,88,0.0,1015,20,10,245,9
2020-01-29 06:00:00,24,20,0.0,14.0,6,1,26,09:10 AM,10:08 PM,05:32 AM,07:35 PM,18,20,20,20,12,49,89,0.0,1015,20,10,252,8
2020-01-29 09:00:00,24,20,0.0,14.0,6,6,26,09:10 AM,10:08 PM,05:32 AM,07:35 PM,17,25,25,23,13,56,71,0.0,1016,23,10,252,12
2020-01-29 12:00:00,24,20,0.0,14.0,6,6,26,09:10 AM,10:08 PM,05:32 AM,07:35 PM,17,26,26,24,22,13,64,0.0,1014,24,10,242,19
2020-01-29 15:00:00,24,20,0.0,14.0,6,6,26,09:10 AM,10:08 PM,05:32 AM,07:35 PM,17,25,25,24,23,22,65,0.0,1013,24,10,246,20
2020-01-29 18:00:00,24,20,0.0,14.0,6,1,26,09:10 AM,10:08 PM,05:32 AM,07:35 PM,17,25,25,22,22,34,74,0.0,1012,22,10,241,18
2020-01-29 21:00:00,24,20,0.0,14.0,6,1,26,09:10 AM,10:08 PM,05:32 AM,07:35 PM,18,21,21,21,21,57,84,0.0,1014,21,10,243,15
2020-01-30 00:00:00,25,20,0.0,12.2,6,1,33,10:05 AM,10:34 PM,05:33 AM,07:35 PM,17,20,20,20,17,28,85,0.0,1014,20,10,236,12
2020-01-30 03:00:00,25,20,0.0,12.2,6,1,33,10:05 AM,10:34 PM,05:33 AM,07:35 PM,17,20,20,20,14,46,87,0.0,1014,20,10,256,9
2020-01-30 06:00:00,25,20,0.0,12.2,6,1,33,10:05 AM,10:34 PM,05:33 AM,07:35 PM,17,20,20,20,17,38,86,0.0,1014,20,10,265,11
2020-01-30 09:00:00,25,20,0.0,12.2,6,6,33,10:05 AM,10:34 PM,05:33 AM,07:35 PM,17,25,25,23,17,6,69,0.0,1016,23,10,261,15
2020-01-30 12:00:00,25,20,0.0,12.2,6,6,33,10:05 AM,10:34 PM,05:33 AM,07:35 PM,17,26,26,25,22,8,61,0.0,1015,25,10,253,19
2020-01-30 15:00:00,25,20,0.0,12.2,6,5,33,10:05 AM,10:34 PM,05:33 AM,07:35 PM,18,26,26,25,24,72,66,0.1,1016,25,10,251,21
2020-01-30 18:00:00,25,20,0.0,12.2,6,1,33,10:05 AM,10:34 PM,05:33 AM,07:35 PM,19,25,25,23,24,81,77,0.0,1015,23,10,261,19
2020-01-30 21:00:00,25,20,0.0,12.2,6,1,33,10:05 AM,10:34 PM,05:33 AM,07:35 PM,19,21,21,21,19,58,89,0.1,1019,21,10,251,14
2020-01-31 00:00:00,24,19,0.0,14.0,5,1,37,11:01 AM,11:00 PM,05:34 AM,07:34 PM,18,20,20,20,15,53,91,0.1,1019,20,10,250,10
2020-01-31 03:00:00,24,19,0.0,14.0,5,1,37,11:01 AM,11:00 PM,05:34 AM,07:34 PM,17,20,20,20,19,75,87,0.0,1019,20,10,232,14
2020-01-31 06:00:00,24,19,0.0,14.0,5,1,37,11:01 AM,11:00 PM,05:34 AM,07:34 PM,16,19,19,19,17,7,85,0.0,1019,19,10,238,11
2020-01-31 09:00:00,24,19,0.0,14.0,5,6,37,11:01 AM,11:00 PM,05:34 AM,07:34 PM,15,25,25,22,21,0,65,0.0,1021,22,10,225,18
2020-01-31 12:00:00,24,19,0.0,14.0,5,6,37,11:01 AM,11:00 PM,05:34 AM,07:34 PM,13,25,25,24,26,0,52,0.0,1021,24,10,231,22
2020-01-31 15:00:00,24,19,0.0,14.0,5,6,37,11:01 AM,11:00 PM,05:34 AM,07:34 PM,14,25,25,24,26,9,55,0.0,1019,24,10,235,22
2020-01-31 18:00:00,24,19,0.0,14.0,5,1,37,11:01 AM,11:00 PM,05:34 AM,07:34 PM,15,25,25,22,26,1,63,0.0,1019,22,10,238,21
2020-01-31 21:00:00,24,19,0.0,14.0,5,1,37,11:01 AM,11:00 PM,05:34 AM,07:34 PM,16,20,20,20,26,2,76,0.0,1022,20,10,224,18
2020-02-01 00:00:00,23,19,0.0,14.0,6,1,49,11:57 AM,11:27 PM,05:35 AM,07:33 PM,16,20,20,20,24,0,80,0.0,1021,20,10,222,15
2020-02-01 03:00:00,23,19,0.0,14.0,6,1,49,11:57 AM,11:27 PM,05:35 AM,07:33 PM,17,19,19,19,24,3,84,0.0,1021,19,10,220,16
2020-02-01 06:00:00,23,19,0.0,14.0,6,1,49,11:57 AM,11:27 PM,05:35 AM,07:33 PM,17,19,19,19,24,21,89,0.0,1020,19,10,215,17
2020-02-01 09:00:00,23,19,0.0,14.0,6,6,49,11:57 AM,11:27 PM,05:35 AM,07:33 PM,17,21,24,21,20,0,74,0.0,1021,21,10,220,18
2020-02-01 12:00:00,23,19,0.0,14.0,6,6,49,11:57 AM,11:27 PM,05:35 AM,07:33 PM,16,25,25,23,25,0,65,0.0,1020,23,10,229,22
2020-02-01 15:00:00,23,19,0.0,14.0,6,6,49,11:57 AM,11:27 PM,05:35 AM,07:33 PM,16,25,25,23,24,5,64,0.0,1019,23,10,236,21
2020-02-01 18:00:00,23,19,0.0,14.0,6,1,49,11:57 AM,11:27 PM,05:35 AM,07:33 PM,17,21,24,21,22,0,75,0.0,1018,21,10,230,18
2020-02-01 21:00:00,23,19,0.0,14.0,6,1,49,11:57 AM,11:27 PM,05:35 AM,07:33 PM,17,19,19,19,16,19,88,0.0,1020,19,10,223,11
2020-02-02 00:00:00,23,18,0.0,13.3,6,1,57,12:54 PM,11:57 PM,05:37 AM,07:32 PM,17,19,19,19,15,32,90,0.0,1020,19,10,228,10
2020-02-02 03:00:00,23,18,0.0,13.3,6,1,57,12:54 PM,11:57 PM,05:37 AM,07:32 PM,17,18,18,18,17,34,90,0.0,1019,18,10,230,11
2020-02-02 06:00:00,23,18,0.0,13.3,6,1,57,12:54 PM,11:57 PM,05:37 AM,07:32 PM,17,19,19,19,19,29,89,0.0,1018,19,10,241,13
2020-02-02 09:00:00,23,18,0.0,13.3,6,5,57,12:54 PM,11:57 PM,05:37 AM,07:32 PM,17,21,24,21,21,72,77,0.0,1019,21,10,230,18
2020-02-02 12:00:00,23,18,0.0,13.3,6,6,57,12:54 PM,11:57 PM,05:37 AM,07:32 PM,17,25,25,23,23,26,69,0.0,1018,23,10,233,20
2020-02-02 15:00:00,23,18,0.0,13.3,6,6,57,12:54 PM,11:57 PM,05:37 AM,07:32 PM,17,25,25,23,25,50,69,0.0,1016,23,10,231,22
2020-02-02 18:00:00,23,18,0.0,13.3,6,1,57,12:54 PM,11:57 PM,05:37 AM,07:32 PM,17,25,25,23,22,1,72,0.0,1016,23,10,231,17
2020-02-02 21:00:00,23,18,0.0,13.3,6,1,57,12:54 PM,11:57 PM,05:37 AM,07:32 PM,18,20,20,20,18,13,89,0.0,1017,20,10,240,11
2020-02-03 00:00:00,24,20,0.0,13.3,6,1,64,01:53 PM,No moonset,05:38 AM,07:31 PM,19,20,20,20,16,42,93,0.0,1017,20,10,249,10
2020-02-03 03:00:00,24,20,0.0,13.3,6,1,64,01:53 PM,No moonset,05:38 AM,07:31 PM,19,20,20,20,18,49,94,0.0,1017,20,10,240,12
2020-02-03 06:00:00,24,20,0.0,13.3,6,1,64,01:53 PM,No moonset,05:38 AM,07:31 PM,19,20,20,20,15,57,94,0.0,1016,20,2,226,10
2020-02-03 09:00:00,24,20,0.0,13.3,6,6,64,01:53 PM,No moonset,05:38 AM,07:31 PM,18,25,25,22,15,33,78,0.0,1017,22,10,237,13
2020-02-03 12:00:00,24,20,0.0,13.3,6,6,64,01:53 PM,No moonset,05:38 AM,07:31 PM,17,26,26,24,21,13,65,0.0,1015,24,10,232,18
2020-02-03 15:00:00,24,20,0.0,13.3,6,5,64,01:53 PM,No moonset,05:38 AM,07:31 PM,17,26,26,24,22,96,64,0.0,1014,24,10,232,19
2020-02-03 18:00:00,24,20,0.0,13.3,6,1,64,01:53 PM,No moonset,05:38 AM,07:31 PM,18,25,25,23,15,5,72,0.0,1013,23,10,220,13
2020-02-03 21:00:00,24,20,0.0,13.3,6,1,64,01:53 PM,No moonset,05:38 AM,07:31 PM,19,21,24,21,7,4,85,0.0,1014,21,10,243,6
2020-02-04 00:00:00,27,19,0.0,13.9,6,1,72,02:54 PM,12:30 AM,05:39 AM,07:30 PM,18,20,20,20,3,13,87,0.0,1014,20,10,203,2
2020-02-04 03:00:00,27,19,0.0,13.9,6,1,72,02:54 PM,12:30 AM,05:39 AM,07:30 PM,18,20,20,20,5,15,89,0.0,1013,20,10,111,3
2020-02-04 06:00:00,27,19,0.0,13.9,6,1,72,02:54 PM,12:30 AM,05:39 AM,07:30 PM,17,19,19,19,4,16,88,0.0,1012,19,10,49,3
2020-02-04 09:00:00,27,19,0.0,13.9,6,6,72,02:54 PM,12:30 AM,05:39 AM,07:30 PM,17,25,25,23,6,7,66,0.0,1013,23,10,301,5
2020-02-04 12:00:00,27,19,0.0,13.9,6,7,72,02:54 PM,12:30 AM,05:39 AM,07:30 PM,16,27,27,27,11,28,51,0.0,1012,27,10,277,10
2020-02-04 15:00:00,27,19,0.0,13.9,6,7,72,02:54 PM,12:30 AM,05:39 AM,07:30 PM,15,28,28,27,20,13,48,0.0,1011,27,10,293,18
2020-02-04 18:00:00,27,19,0.0,13.9,6,1,72,02:54 PM,12:30 AM,05:39 AM,07:30 PM,16,26,26,25,23,4,56,0.0,1009,25,10,287,18
2020-02-04 21:00:00,27,19,0.0,13.9,6,1,72,02:54 PM,12:30 AM,05:39 AM,07:30 PM,19,22,25,22,21,71,83,0.0,1011,22,10,303,15
2020-02-05 00:00:00,21,16,0.0,13.9,4,1,79,03:56 PM,01:09 AM,05:40 AM,07:30 PM,17,21,21,21,30,93,82,0.0,1012,21,10,239,22
2020-02-05 03:00:00,21,16,0.0,13.9,4,1,79,03:56 PM,01:09 AM,05:40 AM,07:30 PM,15,20,20,20,30,91,71,0.0,1012,20,10,231,22
2020-02-05 06:00:00,21,16,0.0,13.9,4,1,79,03:56 PM,01:09 AM,05:40 AM,07:30 PM,12,18,18,18,30,25,67,0.0,1014,18,10,225,21
2020-02-05 09:00:00,21,16,0.0,13.9,4,6,79,03:56 PM,01:09 AM,05:40 AM,07:30 PM,11,20,20,20,25,50,56,0.0,1016,20,10,214,22
2020-02-05 12:00:00,21,16,0.0,13.9,4,6,79,03:56 PM,01:09 AM,05:40 AM,07:30 PM,11,21,24,21,27,5,54,0.0,1017,21,10,218,24
2020-02-05 15:00:00,21,16,0.0,13.9,4,6,79,03:56 PM,01:09 AM,05:40 AM,07:30 PM,11,20,20,20,28,0,53,0.0,1017,20,10,224,24
2020-02-05 18:00:00,21,16,0.0,13.9,4,1,79,03:56 PM,01:09 AM,05:40 AM,07:30 PM,11,18,18,18,26,4,61,0.0,1017,18,10,217,22
2020-02-05 21:00:00,21,16,0.0,13.9,4,1,79,03:56 PM,01:09 AM,05:40 AM,07:30 PM,11,16,16,16,24,19,70,0.0,1020,16,10,211,17
2020-02-06 00:00:00,21,16,0.0,12.2,5,1,87,04:58 PM,01:54 AM,05:41 AM,07:29 PM,11,16,16,16,23,47,74,0.0,1020,16,10,205,15
2020-02-06 03:00:00,21,16,0.0,12.2,5,1,87,04:58 PM,01:54 AM,05:41 AM,07:29 PM,11,16,16,16,23,56,73,0.0,1020,16,10,201,15
2020-02-06 06:00:00,21,16,0.0,12.2,5,1,87,04:58 PM,01:54 AM,05:41 AM,07:29 PM,11,16,16,16,21,72,71,0.0,1021,16,10,203,15
2020-02-06 09:00:00,21,16,0.0,12.2,5,4,87,04:58 PM,01:54 AM,05:41 AM,07:29 PM,11,18,18,18,22,87,63,0.0,1022,18,10,209,19
2020-02-06 12:00:00,21,16,0.0,12.2,5,6,87,04:58 PM,01:54 AM,05:41 AM,07:29 PM,11,20,20,20,27,32,58,0.0,1022,20,10,217,23
2020-02-06 15:00:00,21,16,0.0,12.2,5,6,87,04:58 PM,01:54 AM,05:41 AM,07:29 PM,12,21,21,21,30,15,56,0.0,1020,21,10,224,26
2020-02-06 18:00:00,21,16,0.0,12.2,5,1,87,04:58 PM,01:54 AM,05:41 AM,07:29 PM,13,20,20,20,32,41,65,0.0,1020,20,10,219,27
2020-02-06 21:00:00,21,16,0.0,12.2,5,1,87,04:58 PM,01:54 AM,05:41 AM,07:29 PM,13,18,18,18,36,40,74,0.0,1022,18,10,213,25
2020-02-07 00:00:00,25,17,0.0,13.9,6,1,95,05:56 PM,02:48 AM,05:42 AM,07:28 PM,14,18,18,18,34,20,77,0.0,1022,18,10,204,24
2020-02-07 03:00:00,25,17,0.0,13.9,6,1,95,05:56 PM,02:48 AM,05:42 AM,07:28 PM,13,18,18,18,31,8,76,0.0,1021,18,10,197,22
2020-02-07 06:00:00,25,17,0.0,13.9,6,1,95,05:56 PM,02:48 AM,05:42 AM,07:28 PM,12,17,17,17,29,1,76,0.0,1022,17,10,200,20
2020-02-07 09:00:00,25,17,0.0,13.9,6,5,95,05:56 PM,02:48 AM,05:42 AM,07:28 PM,12,20,20,20,14,0,62,0.0,1023,20,10,202,12
2020-02-07 12:00:00,25,17,0.0,13.9,6,6,95,05:56 PM,02:48 AM,05:42 AM,07:28 PM,13,25,25,24,11,0,52,0.0,1023,24,10,258,10
2020-02-07 15:00:00,25,17,0.0,13.9,6,6,95,05:56 PM,02:48 AM,05:42 AM,07:28 PM,14,26,26,25,5,0,53,0.0,1022,25,10,231,5
2020-02-07 18:00:00,25,17,0.0,13.9,6,1,95,05:56 PM,02:48 AM,05:42 AM,07:28 PM,15,22,25,22,16,30,63,0.0,1022,22,10,10,13
2020-02-07 21:00:00,25,17,0.0,13.9,6,1,95,05:56 PM,02:48 AM,05:42 AM,07:28 PM,15,20,20,20,17,8,74,0.0,1025,20,10,9,11
2020-02-08 00:00:00,24,17,0.0,12.2,6,1,100,06:50 PM,03:51 AM,05:43 AM,07:27 PM,15,19,19,19,18,35,77,0.0,1024,19,10,15,12
2020-02-08 03:00:00,24,17,0.0,12.2,6,1,100,06:50 PM,03:51 AM,05:43 AM,07:27 PM,15,18,18,18,8,37,80,0.0,1023,18,10,17,5
2020-02-08 06:00:00,24,17,0.0,12.2,6,1,100,06:50 PM,03:51 AM,05:43 AM,07:27 PM,15,18,18,18,5,27,82,0.0,1022,18,10,41,3
2020-02-08 09:00:00,24,17,0.0,12.2,6,6,100,06:50 PM,03:51 AM,05:43 AM,07:27 PM,14,21,24,21,8,31,63,0.0,1023,21,10,349,7
2020-02-08 12:00:00,24,17,0.0,12.2,6,6,100,06:50 PM,03:51 AM,05:43 AM,07:27 PM,14,25,25,24,16,20,54,0.0,1021,24,10,245,14
2020-02-08 15:00:00,24,17,0.0,12.2,6,5,100,06:50 PM,03:51 AM,05:43 AM,07:27 PM,14,21,21,21,26,83,67,0.1,1019,21,10,227,22
2020-02-08 18:00:00,24,17,0.0,12.2,6,1,100,06:50 PM,03:51 AM,05:43 AM,07:27 PM,13,19,19,19,25,92,71,0.1,1018,19,10,219,21
2020-02-08 21:00:00,24,17,0.0,12.2,6,1,100,06:50 PM,03:51 AM,05:43 AM,07:27 PM,12,17,17,17,28,75,72,0.0,1020,17,10,211,21
2020-02-09 00:00:00,21,16,0.0,13.8,4,1,100,07:38 PM,05:00 AM,05:44 AM,07:26 PM,11,16,16,16,24,81,74,0.0,1020,16,10,209,17
2020-02-09 03:00:00,21,16,0.0,13.8,4,1,100,07:38 PM,05:00 AM,05:44 AM,07:26 PM,11,17,17,17,24,61,69,0.0,1019,17,10,211,17
2020-02-09 06:00:00,21,16,0.0,13.8,4,1,100,07:38 PM,05:00 AM,05:44 AM,07:26 PM,12,16,16,16,26,17,73,0.0,1020,16,10,210,17
2020-02-09 09:00:00,21,16,0.0,13.8,4,5,100,07:38 PM,05:00 AM,05:44 AM,07:26 PM,12,19,19,19,15,18,61,0.0,1020,19,10,207,13
2020-02-09 12:00:00,21,16,0.0,13.8,4,6,100,07:38 PM,05:00 AM,05:44 AM,07:26 PM,12,21,21,21,24,0,58,0.0,1021,21,10,241,21
2020-02-09 15:00:00,21,16,0.0,13.8,4,5,100,07:38 PM,05:00 AM,05:44 AM,07:26 PM,10,20,20,20,28,0,53,0.0,1020,20,10,230,24
2020-02-09 18:00:00,21,16,0.0,13.8,4,1,100,07:38 PM,05:00 AM,05:44 AM,07:26 PM,11,18,18,18,26,0,62,0.0,1019,18,10,222,22
2020-02-09 21:00:00,21,16,0.0,13.8,4,1,100,07:38 PM,05:00 AM,05:44 AM,07:26 PM,11,16,16,16,21,0,72,0.0,1021,16,10,213,14
2020-02-10 00:00:00,21,14,0.0,13.8,5,1,83,08:19 PM,06:13 AM,05:45 AM,07:25 PM,11,16,16,16,10,0,74,0.0,1021,16,10,199,8
2020-02-10 03:00:00,21,14,0.0,13.8,5,1,83,08:19 PM,06:13 AM,05:45 AM,07:25 PM,11,15,15,15,11,5,77,0.0,1021,15,10,190,7
2020-02-10 06:00:00,21,14,0.0,13.8,5,1,83,08:19 PM,06:13 AM,05:45 AM,07:25 PM,10,14,14,14,9,19,80,0.0,1021,14,10,173,6
2020-02-10 09:00:00,21,14,0.0,13.8,5,5,83,08:19 PM,06:13 AM,05:45 AM,07:25 PM,10,17,17,17,9,13,63,0.0,1021,17,10,191,8
2020-02-10 12:00:00,21,14,0.0,13.8,5,6,83,08:19 PM,06:13 AM,05:45 AM,07:25 PM,10,20,20,20,17,0,53,0.0,1020,20,10,238,15
2020-02-10 15:00:00,21,14,0.0,13.8,5,6,83,08:19 PM,06:13 AM,05:45 AM,07:25 PM,12,21,21,21,24,0,56,0.0,1020,21,10,232,21
2020-02-10 18:00:00,21,14,0.0,13.8,5,1,83,08:19 PM,06:13 AM,05:45 AM,07:25 PM,12,19,19,19,19,0,63,0.0,1018,19,10,227,16
2020-02-10 21:00:00,21,14,0.0,13.8,5,1,83,08:19 PM,06:13 AM,05:45 AM,07:25 PM,12,17,17,17,18,0,75,0.0,1021,17,10,202,12
2020-02-11 00:00:00,21,15,0.0,13.3,5,1,75,08:57 PM,07:27 AM,05:46 AM,07:23 PM,15,18,18,18,6,1,83,0.0,1021,18,10,178,5
2020-02-11 03:00:00,21,15,0.0,13.3,5,1,75,08:57 PM,07:27 AM,05:46 AM,07:23 PM,14,16,16,16,3,4,84,0.0,1021,16,10,196,3
2020-02-11 06:00:00,21,15,0.0,13.3,5,1,75,08:57 PM,07:27 AM,05:46 AM,07:23 PM,13,15,15,15,5,38,84,0.0,1021,15,10,197,4
2020-02-11 09:00:00,21,15,0.0,13.3,5,4,75,08:57 PM,07:27 AM,05:46 AM,07:23 PM,13,18,18,18,10,64,69,0.0,1021,18,10,204,9
2020-02-11 12:00:00,21,15,0.0,13.3,5,6,75,08:57 PM,07:27 AM,05:46 AM,07:23 PM,12,21,21,21,17,0,57,0.0,1020,21,10,239,14
2020-02-11 15:00:00,21,15,0.0,13.3,5,6,75,08:57 PM,07:27 AM,05:46 AM,07:23 PM,13,21,21,21,22,0,60,0.0,1018,21,10,238,19
2020-02-11 18:00:00,21,15,0.0,13.3,5,1,75,08:57 PM,07:27 AM,05:46 AM,07:23 PM,13,19,19,19,20,5,67,0.0,1017,19,10,228,17
2020-02-11 21:00:00,21,15,0.0,13.3,5,1,75,08:57 PM,07:27 AM,05:46 AM,07:23 PM,13,17,17,17,18,19,78,0.0,1019,17,10,211,12
