date_time,Bowen_maxtempC,Bowen_mintempC,Bowen_totalSnow_cm,Bowen_sunHour,Bowen_uvIndex,Bowen_uvIndex,Bowen_moon_illumination,Bowen_moonrise,Bowen_moonset,Bowen_sunrise,Bowen_sunset,Bowen_DewPointC,Bowen_FeelsLikeC,Bowen_HeatIndexC,Bowen_WindChillC,Bowen_WindGustKmph,Bowen_cloudcover,Bowen_humidity,Bowen_precipMM,Bowen_pressure,Bowen_tempC,Bowen_visibility,Bowen_winddirDegree,Bowen_windspeedKmph
2019-12-04 00:00:00,30,24,0.0,13.2,7,1,48,11:49 AM,12:07 AM,05:19 AM,06:35 PM,22,27,27,25,12,15,88,0.0,1009,25,10,304,7
2019-12-04 03:00:00,30,24,0.0,13.2,7,1,48,11:49 AM,12:07 AM,05:19 AM,06:35 PM,22,26,26,24,12,52,91,0.0,1009,24,10,260,7
2019-12-04 06:00:00,30,24,0.0,13.2,7,1,48,11:49 AM,12:07 AM,05:19 AM,06:35 PM,22,27,27,25,8,55,87,0.0,1010,25,10,245,5
2019-12-04 09:00:00,30,24,0.0,13.2,7,7,48,11:49 AM,12:07 AM,05:19 AM,06:35 PM,22,32,32,29,14,20,70,0.0,1011,29,10,315,12
2019-12-04 12:00:00,30,24,0.0,13.2,7,8,48,11:49 AM,12:07 AM,05:19 AM,06:35 PM,23,35,35,30,27,7,65,0.0,1010,30,10,350,23
2019-12-04 15:00:00,30,24,0.0,13.2,7,7,48,11:49 AM,12:07 AM,05:19 AM,06:35 PM,23,34,34,29,28,7,70,0.0,1008,29,10,354,24
2019-12-04 18:00:00,30,24,0.0,13.2,7,1,48,11:49 AM,12:07 AM,05:19 AM,06:35 PM,24,31,31,27,21,11,81,0.0,1009,27,10,121,15
2019-12-04 21:00:00,30,24,0.0,13.2,7,1,48,11:49 AM,12:07 AM,05:19 AM,06:35 PM,24,29,29,26,19,51,89,0.0,1011,26,10,13,12
2019-12-05 00:00:00,29,26,0.0,12.0,6,1,55,12:38 PM,12:43 AM,05:19 AM,06:36 PM,24,29,29,26,18,70,88,0.1,1011,26,10,17,12
2019-12-05 03:00:00,29,26,0.0,12.0,6,1,55,12:38 PM,12:43 AM,05:19 AM,06:36 PM,23,28,28,26,16,82,87,0.2,1010,26,9,242,10
2019-12-05 06:00:00,29,26,0.0,12.0,6,1,55,12:38 PM,12:43 AM,05:19 AM,06:36 PM,23,30,30,27,14,81,81,0.1,1012,27,10,353,11
2019-12-05 09:00:00,29,26,0.0,12.0,6,6,55,12:38 PM,12:43 AM,05:19 AM,06:36 PM,23,32,32,29,17,82,71,0.1,1013,29,10,124,15
2019-12-05 12:00:00,29,26,0.0,12.0,6,6,55,12:38 PM,12:43 AM,05:19 AM,06:36 PM,22,33,33,29,24,33,67,0.0,1011,29,10,8,21
2019-12-05 15:00:00,29,26,0.0,12.0,6,7,55,12:38 PM,12:43 AM,05:19 AM,06:36 PM,23,32,32,29,26,19,70,0.0,1010,29,10,4,22
2019-12-05 18:00:00,29,26,0.0,12.0,6,1,55,12:38 PM,12:43 AM,05:19 AM,06:36 PM,23,30,30,27,23,43,80,0.0,1010,27,10,10,17
2019-12-05 21:00:00,29,26,0.0,12.0,6,1,55,12:38 PM,12:43 AM,05:19 AM,06:36 PM,23,29,29,26,19,59,86,0.0,1011,26,10,23,12
2019-12-06 00:00:00,29,25,0.0,13.2,6,1,62,01:27 PM,01:18 AM,05:19 AM,06:36 PM,23,28,28,25,20,69,87,0.1,1011,25,10,243,13
2019-12-06 03:00:00,29,25,0.0,13.2,6,1,62,01:27 PM,01:18 AM,05:19 AM,06:36 PM,23,28,28,25,23,67,87,0.1,1011,25,10,350,14
2019-12-06 06:00:00,29,25,0.0,13.2,6,1,62,01:27 PM,01:18 AM,05:19 AM,06:36 PM,23,29,29,26,17,84,81,0.0,1012,26,10,117,12
2019-12-06 09:00:00,29,25,0.0,13.2,6,6,62,01:27 PM,01:18 AM,05:19 AM,06:36 PM,22,31,31,28,19,41,72,0.0,1013,28,10,5,16
2019-12-06 12:00:00,29,25,0.0,13.2,6,7,62,01:27 PM,01:18 AM,05:19 AM,06:36 PM,22,32,32,29,23,11,68,0.0,1011,29,10,3,20
2019-12-06 15:00:00,29,25,0.0,13.2,6,7,62,01:27 PM,01:18 AM,05:19 AM,06:36 PM,22,31,31,28,22,11,70,0.0,1010,28,10,11,18
2019-12-06 18:00:00,29,25,0.0,13.2,6,1,62,01:27 PM,01:18 AM,05:19 AM,06:36 PM,22,29,29,27,24,11,76,0.0,1011,27,10,245,17
2019-12-06 21:00:00,29,25,0.0,13.2,6,1,62,01:27 PM,01:18 AM,05:19 AM,06:36 PM,22,28,28,26,22,11,82,0.0,1012,26,10,351,14
2019-12-07 00:00:00,29,25,0.0,13.2,7,1,70,02:15 PM,01:52 AM,05:20 AM,06:37 PM,22,28,28,25,23,19,84,0.0,1011,25,10,351,14
2019-12-07 03:00:00,29,25,0.0,13.2,7,1,70,02:15 PM,01:52 AM,05:20 AM,06:37 PM,22,27,27,25,22,39,85,0.0,1011,25,10,346,13
2019-12-07 06:00:00,29,25,0.0,13.2,7,1,70,02:15 PM,01:52 AM,05:20 AM,06:37 PM,22,28,28,26,18,47,79,0.0,1012,26,10,347,13
2019-12-07 09:00:00,29,25,0.0,13.2,7,7,70,02:15 PM,01:52 AM,05:20 AM,06:37 PM,22,30,30,28,20,19,70,0.0,1013,28,10,354,17
2019-12-07 12:00:00,29,25,0.0,13.2,7,7,70,02:15 PM,01:52 AM,05:20 AM,06:37 PM,21,32,32,29,22,7,62,0.0,1012,29,10,122,19
2019-12-07 15:00:00,29,25,0.0,13.2,7,7,70,02:15 PM,01:52 AM,05:20 AM,06:37 PM,21,31,31,29,25,6,63,0.0,1010,29,10,9,22
2019-12-07 18:00:00,29,25,0.0,13.2,7,1,70,02:15 PM,01:52 AM,05:20 AM,06:37 PM,21,29,29,27,27,9,72,0.0,1011,27,10,17,19
2019-12-07 21:00:00,29,25,0.0,13.2,7,1,70,02:15 PM,01:52 AM,05:20 AM,06:37 PM,21,28,28,25,26,9,77,0.0,1013,25,10,28,16
2019-12-08 00:00:00,29,24,0.0,13.2,7,1,77,03:04 PM,02:26 AM,05:20 AM,06:38 PM,20,27,27,25,22,7,76,0.0,1013,25,10,33,13
2019-12-08 03:00:00,29,24,0.0,13.2,7,1,77,03:04 PM,02:26 AM,05:20 AM,06:38 PM,19,26,26,24,19,6,74,0.0,1012,24,10,31,11
2019-12-08 06:00:00,29,24,0.0,13.2,7,1,77,03:04 PM,02:26 AM,05:20 AM,06:38 PM,19,27,27,26,14,3,67,0.0,1013,26,10,21,10
2019-12-08 09:00:00,29,24,0.0,13.2,7,7,77,03:04 PM,02:26 AM,05:20 AM,06:38 PM,19,29,29,28,13,1,58,0.0,1014,28,10,39,12
2019-12-08 12:00:00,29,24,0.0,13.2,7,7,77,03:04 PM,02:26 AM,05:20 AM,06:38 PM,19,30,30,29,23,2,56,0.0,1013,29,10,52,20
2019-12-08 15:00:00,29,24,0.0,13.2,7,7,77,03:04 PM,02:26 AM,05:20 AM,06:38 PM,19,30,30,28,28,2,59,0.0,1013,28,10,68,24
2019-12-08 18:00:00,29,24,0.0,13.2,7,1,77,03:04 PM,02:26 AM,05:20 AM,06:38 PM,20,28,28,26,30,1,68,0.0,1014,26,10,86,22
2019-12-08 21:00:00,29,24,0.0,13.2,7,1,77,03:04 PM,02:26 AM,05:20 AM,06:38 PM,21,27,27,25,31,19,78,0.0,1015,25,10,89,20
2019-12-09 00:00:00,28,23,0.0,13.2,7,1,84,03:55 PM,03:02 AM,05:20 AM,06:38 PM,20,26,26,24,30,31,81,0.0,1015,24,10,93,19
2019-12-09 03:00:00,28,23,0.0,13.2,7,1,84,03:55 PM,03:02 AM,05:20 AM,06:38 PM,20,25,25,23,28,32,82,0.0,1014,23,10,102,17
2019-12-09 06:00:00,28,23,0.0,13.2,7,1,84,03:55 PM,03:02 AM,05:20 AM,06:38 PM,20,26,26,24,26,40,74,0.0,1016,24,10,98,19
2019-12-09 09:00:00,28,23,0.0,13.2,7,7,84,03:55 PM,03:02 AM,05:20 AM,06:38 PM,19,28,28,27,28,14,62,0.0,1016,27,10,93,24
2019-12-09 12:00:00,28,23,0.0,13.2,7,7,84,03:55 PM,03:02 AM,05:20 AM,06:38 PM,19,30,30,28,32,0,56,0.0,1015,28,10,89,28
2019-12-09 15:00:00,28,23,0.0,13.2,7,7,84,03:55 PM,03:02 AM,05:20 AM,06:38 PM,20,29,29,28,32,0,61,0.0,1014,28,10,92,28
2019-12-09 18:00:00,28,23,0.0,13.2,7,1,84,03:55 PM,03:02 AM,05:20 AM,06:38 PM,20,28,28,26,37,57,71,0.0,1014,26,10,102,27
2019-12-09 21:00:00,28,23,0.0,13.2,7,1,84,03:55 PM,03:02 AM,05:20 AM,06:38 PM,21,26,26,24,37,87,74,0.1,1016,24,10,113,26
2019-12-10 00:00:00,29,24,0.0,13.2,6,1,92,04:49 PM,03:40 AM,05:20 AM,06:39 PM,21,27,27,25,35,91,77,0.1,1015,25,10,125,24
2019-12-10 03:00:00,29,24,0.0,13.2,6,1,92,04:49 PM,03:40 AM,05:20 AM,06:39 PM,21,26,26,24,36,84,81,0.1,1013,24,10,133,24
2019-12-10 06:00:00,29,24,0.0,13.2,6,1,92,04:49 PM,03:40 AM,05:20 AM,06:39 PM,21,27,27,25,33,66,77,0.0,1014,25,10,132,25
2019-12-10 09:00:00,29,24,0.0,13.2,6,7,92,04:49 PM,03:40 AM,05:20 AM,06:39 PM,21,30,30,28,33,27,66,0.0,1014,28,10,112,28
2019-12-10 12:00:00,29,24,0.0,13.2,6,7,92,04:49 PM,03:40 AM,05:20 AM,06:39 PM,21,32,32,29,35,22,63,0.0,1013,29,10,97,31
2019-12-10 15:00:00,29,24,0.0,13.2,6,7,92,04:49 PM,03:40 AM,05:20 AM,06:39 PM,22,32,32,29,36,16,68,0.0,1011,29,10,95,32
2019-12-10 18:00:00,29,24,0.0,13.2,6,1,92,04:49 PM,03:40 AM,05:20 AM,06:39 PM,22,30,30,27,35,34,76,0.0,1012,27,10,108,27
2019-12-10 21:00:00,29,24,0.0,13.2,6,1,92,04:49 PM,03:40 AM,05:20 AM,06:39 PM,22,28,28,26,35,61,82,0.0,1013,26,10,115,23
2019-12-11 00:00:00,29,24,0.0,13.2,6,1,99,05:45 PM,04:21 AM,05:21 AM,06:39 PM,22,28,28,25,33,57,83,0.1,1012,25,10,119,21
2019-12-11 03:00:00,29,24,0.0,13.2,6,1,99,05:45 PM,04:21 AM,05:21 AM,06:39 PM,22,27,27,25,31,71,85,0.1,1011,25,10,127,20
2019-12-11 06:00:00,29,24,0.0,13.2,6,1,99,05:45 PM,04:21 AM,05:21 AM,06:39 PM,22,28,28,26,26,47,79,0.0,1012,26,10,128,19
2019-12-11 09:00:00,29,24,0.0,13.2,6,7,99,05:45 PM,04:21 AM,05:21 AM,06:39 PM,22,31,31,28,26,23,68,0.0,1012,28,10,105,22
2019-12-11 12:00:00,29,24,0.0,13.2,6,7,99,05:45 PM,04:21 AM,05:21 AM,06:39 PM,22,33,33,29,26,54,67,0.1,1011,29,9,83,23
2019-12-11 15:00:00,29,24,0.0,13.2,6,6,99,05:45 PM,04:21 AM,05:21 AM,06:39 PM,23,33,33,29,30,72,70,0.2,1009,29,10,79,25
2019-12-11 18:00:00,29,24,0.0,13.2,6,1,99,05:45 PM,04:21 AM,05:21 AM,06:39 PM,23,30,30,27,31,45,80,0.1,1010,27,10,87,23
2019-12-11 21:00:00,29,24,0.0,13.2,6,1,99,05:45 PM,04:21 AM,05:21 AM,06:39 PM,24,29,29,26,31,43,87,0.0,1011,26,10,94,21
2019-12-12 00:00:00,29,24,0.0,13.2,7,1,100,06:42 PM,05:07 AM,05:21 AM,06:40 PM,23,28,28,25,31,74,89,0.1,1011,25,10,99,20
2019-12-12 03:00:00,29,24,0.0,13.2,7,1,100,06:42 PM,05:07 AM,05:21 AM,06:40 PM,23,27,27,24,27,70,90,0.1,1009,24,10,98,17
2019-12-12 06:00:00,29,24,0.0,13.2,7,1,100,06:42 PM,05:07 AM,05:21 AM,06:40 PM,22,27,27,25,22,53,83,0.0,1010,25,10,100,16
2019-12-12 09:00:00,29,24,0.0,13.2,7,7,100,06:42 PM,05:07 AM,05:21 AM,06:40 PM,20,29,29,27,22,17,67,0.0,1011,27,10,85,18
2019-12-12 12:00:00,29,24,0.0,13.2,7,7,100,06:42 PM,05:07 AM,05:21 AM,06:40 PM,20,31,31,29,22,0,62,0.0,1010,29,10,60,19
2019-12-12 15:00:00,29,24,0.0,13.2,7,7,100,06:42 PM,05:07 AM,05:21 AM,06:40 PM,21,31,31,28,24,0,64,0.0,1008,28,10,56,21
2019-12-12 18:00:00,29,24,0.0,13.2,7,1,100,06:42 PM,05:07 AM,05:21 AM,06:40 PM,21,29,29,27,25,0,73,0.0,1009,27,10,64,19
2019-12-12 21:00:00,29,24,0.0,13.2,7,1,100,06:42 PM,05:07 AM,05:21 AM,06:40 PM,22,27,27,25,24,18,82,0.0,1011,25,10,66,15
2019-12-13 00:00:00,30,24,0.0,13.2,7,1,87,07:42 PM,05:59 AM,05:21 AM,06:41 PM,21,26,26,24,19,29,83,0.0,1010,24,10,38,12
2019-12-13 03:00:00,30,24,0.0,13.2,7,1,87,07:42 PM,05:59 AM,05:21 AM,06:41 PM,21,26,26,24,9,44,82,0.0,1009,24,10,237,6
2019-12-13 06:00:00,30,24,0.0,13.2,7,1,87,07:42 PM,05:59 AM,05:21 AM,06:41 PM,21,27,27,25,9,50,78,0.0,1011,25,10,245,7
2019-12-13 09:00:00,30,24,0.0,13.2,7,7,87,07:42 PM,05:59 AM,05:21 AM,06:41 PM,21,30,30,27,14,18,67,0.0,1012,27,10,93,12
2019-12-13 12:00:00,30,24,0.0,13.2,7,7,87,07:42 PM,05:59 AM,05:21 AM,06:41 PM,21,32,32,29,19,1,61,0.0,1010,29,10,27,17
2019-12-13 15:00:00,30,24,0.0,13.2,7,7,87,07:42 PM,05:59 AM,05:21 AM,06:41 PM,21,32,32,29,22,4,61,0.0,1008,29,10,18,19
2019-12-13 18:00:00,30,24,0.0,13.2,7,1,87,07:42 PM,05:59 AM,05:21 AM,06:41 PM,22,30,30,27,23,6,72,0.0,1009,27,10,27,17
2019-12-13 21:00:00,30,24,0.0,13.2,7,1,87,07:42 PM,05:59 AM,05:21 AM,06:41 PM,22,28,28,26,21,19,80,0.0,1010,26,10,27,14
2019-12-14 00:00:00,29,25,0.0,13.2,7,1,79,08:39 PM,06:54 AM,05:22 AM,06:41 PM,22,27,27,25,18,42,84,0.0,1010,25,10,15,11
2019-12-14 03:00:00,29,25,0.0,13.2,7,1,79,08:39 PM,06:54 AM,05:22 AM,06:41 PM,22,27,27,25,17,53,84,0.0,1009,25,10,236,11
2019-12-14 06:00:00,29,25,0.0,13.2,7,1,79,08:39 PM,06:54 AM,05:22 AM,06:41 PM,22,28,28,26,12,79,77,0.0,1011,26,10,128,8
2019-12-14 09:00:00,29,25,0.0,13.2,7,6,79,08:39 PM,06:54 AM,05:22 AM,06:41 PM,22,31,31,28,15,35,68,0.0,1011,28,10,22,13
2019-12-14 12:00:00,29,25,0.0,13.2,7,7,79,08:39 PM,06:54 AM,05:22 AM,06:41 PM,22,32,32,29,22,5,65,0.0,1009,29,10,21,19
2019-12-14 15:00:00,29,25,0.0,13.2,7,7,79,08:39 PM,06:54 AM,05:22 AM,06:41 PM,22,31,31,29,24,8,67,0.0,1007,29,10,10,21
2019-12-14 18:00:00,29,25,0.0,13.2,7,1,79,08:39 PM,06:54 AM,05:22 AM,06:41 PM,22,29,29,27,22,13,74,0.0,1008,27,10,30,17
2019-12-14 21:00:00,29,25,0.0,13.2,7,1,79,08:39 PM,06:54 AM,05:22 AM,06:41 PM,22,28,28,26,24,68,78,0.0,1011,26,10,104,17
2019-12-15 00:00:00,29,24,0.0,13.2,6,1,72,09:35 PM,07:54 AM,05:22 AM,06:42 PM,22,27,27,25,26,87,81,0.1,1010,25,9,50,17
2019-12-15 03:00:00,29,24,0.0,13.2,6,1,72,09:35 PM,07:54 AM,05:22 AM,06:42 PM,22,27,27,25,21,77,84,0.2,1008,25,10,233,13
2019-12-15 06:00:00,29,24,0.0,13.2,6,1,72,09:35 PM,07:54 AM,05:22 AM,06:42 PM,22,28,28,26,12,86,78,0.1,1010,26,10,134,8
2019-12-15 09:00:00,29,24,0.0,13.2,6,6,72,09:35 PM,07:54 AM,05:22 AM,06:42 PM,21,30,30,28,14,34,68,0.0,1011,28,10,32,12
2019-12-15 12:00:00,29,24,0.0,13.2,6,7,72,09:35 PM,07:54 AM,05:22 AM,06:42 PM,21,32,32,29,20,4,63,0.0,1010,29,10,30,17
2019-12-15 15:00:00,29,24,0.0,13.2,6,7,72,09:35 PM,07:54 AM,05:22 AM,06:42 PM,21,31,31,29,21,3,63,0.0,1008,29,10,30,18
2019-12-15 18:00:00,29,24,0.0,13.2,6,1,72,09:35 PM,07:54 AM,05:22 AM,06:42 PM,21,29,29,27,21,11,73,0.0,1009,27,10,23,15
2019-12-15 21:00:00,29,24,0.0,13.2,6,1,72,09:35 PM,07:54 AM,05:22 AM,06:42 PM,22,28,28,25,18,26,79,0.0,1010,25,10,24,12
2019-12-16 00:00:00,29,24,0.0,13.2,7,1,65,10:26 PM,08:56 AM,05:22 AM,06:42 PM,21,27,27,25,17,27,81,0.0,1010,25,10,38,10
2019-12-16 03:00:00,29,24,0.0,13.2,7,1,65,10:26 PM,08:56 AM,05:22 AM,06:42 PM,21,26,26,24,15,33,81,0.0,1009,24,10,27,9
2019-12-16 06:00:00,29,24,0.0,13.2,7,1,65,10:26 PM,08:56 AM,05:22 AM,06:42 PM,21,28,28,26,13,42,74,0.0,1010,26,10,246,10
2019-12-16 09:00:00,29,24,0.0,13.2,7,7,65,10:26 PM,08:56 AM,05:22 AM,06:42 PM,21,30,30,28,15,16,66,0.0,1011,28,10,126,13
2019-12-16 12:00:00,29,24,0.0,13.2,7,7,65,10:26 PM,08:56 AM,05:22 AM,06:42 PM,21,32,32,29,19,2,62,0.0,1010,29,10,11,16
2019-12-16 15:00:00,29,24,0.0,13.2,7,7,65,10:26 PM,08:56 AM,05:22 AM,06:42 PM,22,32,32,29,22,6,66,0.0,1008,29,10,21,19
2019-12-16 18:00:00,29,24,0.0,13.2,7,1,65,10:26 PM,08:56 AM,05:22 AM,06:42 PM,22,30,30,27,17,5,74,0.0,1008,27,10,25,13
2019-12-16 21:00:00,29,24,0.0,13.2,7,1,65,10:26 PM,08:56 AM,05:22 AM,06:42 PM,22,28,28,26,16,3,81,0.0,1009,26,10,246,10
2019-12-17 00:00:00,30,24,0.0,13.2,7,1,58,11:14 PM,09:58 AM,05:23 AM,06:43 PM,22,27,27,25,16,12,84,0.0,1009,25,10,342,10
2019-12-17 03:00:00,30,24,0.0,13.2,7,1,58,11:14 PM,09:58 AM,05:23 AM,06:43 PM,22,27,27,24,17,30,86,0.0,1008,24,10,325,10
2019-12-17 06:00:00,30,24,0.0,13.2,7,1,58,11:14 PM,09:58 AM,05:23 AM,06:43 PM,22,28,28,26,10,41,79,0.0,1010,26,10,306,8
2019-12-17 09:00:00,30,24,0.0,13.2,7,7,58,11:14 PM,09:58 AM,05:23 AM,06:43 PM,22,31,31,28,14,16,68,0.0,1012,28,10,133,12
2019-12-17 12:00:00,30,24,0.0,13.2,7,7,58,11:14 PM,09:58 AM,05:23 AM,06:43 PM,22,33,33,29,22,1,63,0.0,1011,29,10,48,19
2019-12-17 15:00:00,30,24,0.0,13.2,7,7,58,11:14 PM,09:58 AM,05:23 AM,06:43 PM,22,32,32,29,25,1,66,0.0,1009,29,10,56,22
2019-12-17 18:00:00,30,24,0.0,13.2,7,1,58,11:14 PM,09:58 AM,05:23 AM,06:43 PM,22,30,30,27,31,52,74,0.0,1010,27,10,75,23
2019-12-17 21:00:00,30,24,0.0,13.2,7,1,58,11:14 PM,09:58 AM,05:23 AM,06:43 PM,22,29,29,26,35,72,79,0.0,1012,26,10,89,23
2019-12-18 00:00:00,30,25,0.0,12.0,6,1,50,11:58 PM,10:58 AM,05:23 AM,06:43 PM,22,28,28,26,35,83,80,0.0,1012,26,10,93,23
2019-12-18 03:00:00,30,25,0.0,12.0,6,1,50,11:58 PM,10:58 AM,05:23 AM,06:43 PM,23,29,29,26,34,90,81,0.3,1011,26,10,102,23
2019-12-18 06:00:00,30,25,0.0,12.0,6,1,50,11:58 PM,10:58 AM,05:23 AM,06:43 PM,22,29,29,27,34,70,78,0.6,1013,27,10,115,25
2019-12-18 09:00:00,30,25,0.0,12.0,6,6,50,11:58 PM,10:58 AM,05:23 AM,06:43 PM,21,30,30,28,39,63,67,0.7,1014,28,10,112,30
2019-12-18 12:00:00,30,25,0.0,12.0,6,6,50,11:58 PM,10:58 AM,05:23 AM,06:43 PM,20,32,32,29,40,23,59,0.3,1012,29,10,102,33
2019-12-18 15:00:00,30,25,0.0,12.0,6,7,50,11:58 PM,10:58 AM,05:23 AM,06:43 PM,20,31,31,29,41,2,59,0.0,1011,29,10,101,36
2019-12-18 18:00:00,30,25,0.0,12.0,6,1,50,11:58 PM,10:58 AM,05:23 AM,06:43 PM,20,28,28,27,46,20,65,0.0,1012,27,10,109,35
2019-12-18 21:00:00,30,25,0.0,12.0,6,1,50,11:58 PM,10:58 AM,05:23 AM,06:43 PM,20,27,27,26,48,36,70,0.0,1014,26,10,112,32
2019-12-19 00:00:00,29,24,0.0,12.0,7,1,43,No moonrise,11:58 AM,05:24 AM,06:44 PM,20,27,27,25,45,40,72,0.0,1013,25,10,112,29
2019-12-19 03:00:00,29,24,0.0,12.0,7,1,43,No moonrise,11:58 AM,05:24 AM,06:44 PM,20,26,26,24,41,61,75,0.1,1012,24,9,116,26
2019-12-19 06:00:00,29,24,0.0,12.0,7,1,43,No moonrise,11:58 AM,05:24 AM,06:44 PM,20,27,27,26,36,78,70,0.2,1013,26,9,113,26
2019-12-19 09:00:00,29,24,0.0,12.0,7,6,43,No moonrise,11:58 AM,05:24 AM,06:44 PM,20,30,30,28,37,81,63,0.4,1014,28,9,103,29
2019-12-19 12:00:00,29,24,0.0,12.0,7,6,43,No moonrise,11:58 AM,05:24 AM,06:44 PM,20,31,31,29,37,27,58,0.2,1013,29,10,95,31
2019-12-19 15:00:00,29,24,0.0,12.0,7,7,43,No moonrise,11:58 AM,05:24 AM,06:44 PM,20,30,30,29,36,0,58,0.0,1012,29,10,94,31
2019-12-19 18:00:00,29,24,0.0,12.0,7,1,43,No moonrise,11:58 AM,05:24 AM,06:44 PM,20,29,29,27,38,19,68,0.0,1012,27,10,104,29
2019-12-19 21:00:00,29,24,0.0,12.0,7,1,43,No moonrise,11:58 AM,05:24 AM,06:44 PM,20,27,27,25,39,31,75,0.0,1014,25,10,112,26
2019-12-20 00:00:00,29,24,0.0,13.2,7,1,36,12:40 AM,12:56 PM,05:24 AM,06:45 PM,20,26,26,24,36,32,78,0.0,1013,24,10,114,23
2019-12-20 03:00:00,29,24,0.0,13.2,7,1,36,12:40 AM,12:56 PM,05:24 AM,06:45 PM,20,26,26,24,33,45,79,0.0,1012,24,10,113,20
2019-12-20 06:00:00,29,24,0.0,13.2,7,1,36,12:40 AM,12:56 PM,05:24 AM,06:45 PM,19,27,27,25,28,42,72,0.0,1013,25,10,116,20
2019-12-20 09:00:00,29,24,0.0,13.2,7,7,36,12:40 AM,12:56 PM,05:24 AM,06:45 PM,20,29,29,28,27,32,63,0.0,1014,28,10,103,23
2019-12-20 12:00:00,29,24,0.0,13.2,7,7,36,12:40 AM,12:56 PM,05:24 AM,06:45 PM,20,31,31,29,29,37,61,0.0,1013,29,10,93,26
2019-12-20 15:00:00,29,24,0.0,13.2,7,7,36,12:40 AM,12:56 PM,05:24 AM,06:45 PM,21,31,31,28,36,25,64,0.0,1011,28,10,96,31
2019-12-20 18:00:00,29,24,0.0,13.2,7,1,36,12:40 AM,12:56 PM,05:24 AM,06:45 PM,21,29,29,27,37,25,73,0.0,1012,27,10,105,29
2019-12-20 21:00:00,29,24,0.0,13.2,7,1,36,12:40 AM,12:56 PM,05:24 AM,06:45 PM,21,27,27,25,35,54,80,0.0,1013,25,10,114,23
2019-12-21 00:00:00,29,23,0.0,12.0,6,1,28,01:21 AM,01:55 PM,05:25 AM,06:45 PM,20,26,26,24,34,54,80,0.0,1012,24,10,120,22
2019-12-21 03:00:00,29,23,0.0,12.0,6,1,28,01:21 AM,01:55 PM,05:25 AM,06:45 PM,20,25,25,23,32,68,82,0.1,1012,23,10,123,19
2019-12-21 06:00:00,29,23,0.0,12.0,6,1,28,01:21 AM,01:55 PM,05:25 AM,06:45 PM,20,26,26,24,26,77,78,0.0,1013,24,10,124,19
2019-12-21 09:00:00,29,23,0.0,12.0,6,6,28,01:21 AM,01:55 PM,05:25 AM,06:45 PM,21,30,30,27,29,76,67,0.1,1014,27,9,109,24
2019-12-21 12:00:00,29,23,0.0,12.0,6,6,28,01:21 AM,01:55 PM,05:25 AM,06:45 PM,21,32,32,29,34,41,63,0.1,1013,29,10,92,29
2019-12-21 15:00:00,29,23,0.0,12.0,6,7,28,01:21 AM,01:55 PM,05:25 AM,06:45 PM,21,31,31,29,35,8,65,0.0,1011,29,10,88,31
2019-12-21 18:00:00,29,23,0.0,12.0,6,1,28,01:21 AM,01:55 PM,05:25 AM,06:45 PM,21,29,29,27,35,11,70,0.0,1012,27,10,102,26
2019-12-21 21:00:00,29,23,0.0,12.0,6,1,28,01:21 AM,01:55 PM,05:25 AM,06:45 PM,21,27,27,25,33,36,79,0.0,1013,25,10,114,22
2019-12-22 00:00:00,29,23,0.0,13.2,7,1,21,02:02 AM,02:53 PM,05:25 AM,06:46 PM,21,26,26,24,30,49,84,0.0,1013,24,10,119,19
2019-12-22 03:00:00,29,23,0.0,13.2,7,1,21,02:02 AM,02:53 PM,05:25 AM,06:46 PM,21,25,25,23,25,42,86,0.0,1012,23,10,125,15
2019-12-22 06:00:00,29,23,0.0,13.2,7,1,21,02:02 AM,02:53 PM,05:25 AM,06:46 PM,21,27,27,24,18,58,81,0.0,1012,24,10,126,13
2019-12-22 09:00:00,29,23,0.0,13.2,7,6,21,02:02 AM,02:53 PM,05:25 AM,06:46 PM,21,29,29,27,21,76,69,0.1,1013,27,10,99,18
2019-12-22 12:00:00,29,23,0.0,13.2,7,6,21,02:02 AM,02:53 PM,05:25 AM,06:46 PM,21,31,31,29,28,27,63,0.0,1012,29,10,79,24
2019-12-22 15:00:00,29,23,0.0,13.2,7,7,21,02:02 AM,02:53 PM,05:25 AM,06:46 PM,21,31,31,28,32,1,65,0.0,1010,28,10,81,28
2019-12-22 18:00:00,29,23,0.0,13.2,7,1,21,02:02 AM,02:53 PM,05:25 AM,06:46 PM,21,29,29,27,33,2,73,0.0,1011,27,10,93,25
2019-12-22 21:00:00,29,23,0.0,13.2,7,1,21,02:02 AM,02:53 PM,05:25 AM,06:46 PM,22,27,27,25,31,16,82,0.0,1012,25,10,108,20
2019-12-23 00:00:00,29,24,0.0,13.2,7,1,14,02:45 AM,03:53 PM,05:26 AM,06:46 PM,22,26,26,24,25,53,87,0.0,1012,24,10,114,15
2019-12-23 03:00:00,29,24,0.0,13.2,7,1,14,02:45 AM,03:53 PM,05:26 AM,06:46 PM,21,26,26,24,24,81,86,0.0,1011,24,10,121,14
2019-12-23 06:00:00,29,24,0.0,13.2,7,1,14,02:45 AM,03:53 PM,05:26 AM,06:46 PM,21,27,27,25,22,68,77,0.0,1012,25,10,127,15
2019-12-23 09:00:00,29,24,0.0,13.2,7,7,14,02:45 AM,03:53 PM,05:26 AM,06:46 PM,20,29,29,28,26,19,65,0.0,1014,28,10,106,22
