date_time,Dungog_maxtempC,Dungog_mintempC,Dungog_totalSnow_cm,Dungog_sunHour,Dungog_uvIndex,Dungog_uvIndex,Dungog_moon_illumination,Dungog_moonrise,Dungog_moonset,Dungog_sunrise,Dungog_sunset,Dungog_DewPointC,Dungog_FeelsLikeC,Dungog_HeatIndexC,Dungog_WindChillC,Dungog_WindGustKmph,Dungog_cloudcover,Dungog_humidity,Dungog_precipMM,Dungog_pressure,Dungog_tempC,Dungog_visibility,Dungog_winddirDegree,Dungog_windspeedKmph
2020-03-10 12:00:00,22,19,0.0,10.6,5,5,100,06:57 PM,05:55 AM,05:49 AM,06:17 PM,12,25,25,22,18,41,53,0.0,1020,22,10,133,14
2020-03-10 15:00:00,22,19,0.0,10.6,5,6,100,06:57 PM,05:55 AM,05:49 AM,06:17 PM,13,25,25,22,19,32,55,0.0,1019,22,10,120,14
2020-03-10 18:00:00,22,19,0.0,10.6,5,1,100,06:57 PM,05:55 AM,05:49 AM,06:17 PM,15,20,21,20,24,70,71,0.2,1020,20,9,94,17
2020-03-10 21:00:00,22,19,0.0,10.6,5,1,100,06:57 PM,05:55 AM,05:49 AM,06:17 PM,15,19,19,19,22,52,77,0.1,1022,19,10,69,13
2020-03-11 00:00:00,23,18,0.0,10.5,6,1,84,07:35 PM,07:06 AM,05:50 AM,06:15 PM,14,19,19,19,13,48,75,0.0,1022,19,10,59,8
2020-03-11 03:00:00,23,18,0.0,10.5,6,1,84,07:35 PM,07:06 AM,05:50 AM,06:15 PM,13,18,18,18,7,71,75,0.0,1021,18,10,26,4
2020-03-11 06:00:00,23,18,0.0,10.5,6,1,84,07:35 PM,07:06 AM,05:50 AM,06:15 PM,14,18,18,18,3,82,75,0.1,1022,18,10,238,2
2020-03-11 09:00:00,23,18,0.0,10.5,6,5,84,07:35 PM,07:06 AM,05:50 AM,06:15 PM,14,20,22,20,8,73,67,0.2,1023,20,10,186,6
2020-03-11 12:00:00,23,18,0.0,10.5,6,5,84,07:35 PM,07:06 AM,05:50 AM,06:15 PM,14,25,25,23,18,72,57,0.3,1022,23,9,113,14
2020-03-11 15:00:00,23,18,0.0,10.5,6,5,84,07:35 PM,07:06 AM,05:50 AM,06:15 PM,14,25,25,23,23,28,56,0.1,1022,23,10,111,18
2020-03-11 18:00:00,23,18,0.0,10.5,6,1,84,07:35 PM,07:06 AM,05:50 AM,06:15 PM,14,21,22,21,24,1,63,0.0,1023,21,10,108,15
2020-03-11 21:00:00,23,18,0.0,10.5,6,1,84,07:35 PM,07:06 AM,05:50 AM,06:15 PM,15,19,19,19,28,50,76,0.1,1024,19,9,83,16
2020-03-12 00:00:00,23,19,0.0,12.6,5,1,76,08:12 PM,08:15 AM,05:51 AM,06:14 PM,16,19,19,19,27,86,82,0.6,1024,19,10,70,16
2020-03-12 03:00:00,23,19,0.0,12.6,5,1,76,08:12 PM,08:15 AM,05:51 AM,06:14 PM,15,19,19,19,24,75,81,1.1,1024,19,10,78,14
2020-03-12 06:00:00,23,19,0.0,12.6,5,1,76,08:12 PM,08:15 AM,05:51 AM,06:14 PM,15,19,19,19,23,76,77,0.5,1024,19,10,90,14
2020-03-12 09:00:00,23,19,0.0,12.6,5,5,76,08:12 PM,08:15 AM,05:51 AM,06:14 PM,15,20,20,20,22,53,70,0.1,1025,20,10,99,15
2020-03-12 12:00:00,23,19,0.0,12.6,5,6,76,08:12 PM,08:15 AM,05:51 AM,06:14 PM,14,23,23,22,22,13,59,0.0,1024,22,10,97,17
2020-03-12 15:00:00,23,19,0.0,12.6,5,6,76,08:12 PM,08:15 AM,05:51 AM,06:14 PM,13,25,25,22,21,0,54,0.0,1022,22,10,96,17
2020-03-12 18:00:00,23,19,0.0,12.6,5,1,76,08:12 PM,08:15 AM,05:51 AM,06:14 PM,13,20,21,20,23,0,62,0.0,1022,20,10,93,14
2020-03-12 21:00:00,23,19,0.0,12.6,5,1,76,08:12 PM,08:15 AM,05:51 AM,06:14 PM,13,19,19,19,20,30,67,0.0,1023,19,10,69,11
2020-03-13 00:00:00,23,17,0.0,12.6,6,1,69,08:51 PM,09:25 AM,05:51 AM,06:13 PM,12,18,18,18,14,47,70,0.0,1022,18,10,256,8
2020-03-13 03:00:00,23,17,0.0,12.6,6,1,69,08:51 PM,09:25 AM,05:51 AM,06:13 PM,12,17,17,17,12,67,72,0.0,1021,17,10,302,6
2020-03-13 06:00:00,23,17,0.0,12.6,6,1,69,08:51 PM,09:25 AM,05:51 AM,06:13 PM,12,18,18,18,9,29,71,0.0,1021,18,10,273,5
2020-03-13 09:00:00,23,17,0.0,12.6,6,6,69,08:51 PM,09:25 AM,05:51 AM,06:13 PM,13,20,22,20,4,3,62,0.0,1021,20,10,133,3
2020-03-13 12:00:00,23,17,0.0,12.6,6,6,69,08:51 PM,09:25 AM,05:51 AM,06:13 PM,14,25,25,22,11,0,58,0.0,1018,22,10,90,9
2020-03-13 15:00:00,23,17,0.0,12.6,6,6,69,08:51 PM,09:25 AM,05:51 AM,06:13 PM,15,25,25,22,22,2,65,0.0,1015,22,10,85,17
2020-03-13 18:00:00,23,17,0.0,12.6,6,1,69,08:51 PM,09:25 AM,05:51 AM,06:13 PM,16,21,22,21,32,1,72,0.0,1015,21,10,59,21
2020-03-13 21:00:00,23,17,0.0,12.6,6,1,69,08:51 PM,09:25 AM,05:51 AM,06:13 PM,16,20,20,20,33,3,78,0.0,1016,20,10,29,21
2020-03-14 00:00:00,20,15,0.0,9.2,5,1,62,09:32 PM,10:33 AM,05:52 AM,06:12 PM,16,19,19,19,28,5,82,0.0,1015,19,10,14,17
2020-03-14 03:00:00,20,15,0.0,9.2,5,1,62,09:32 PM,10:33 AM,05:52 AM,06:12 PM,15,17,17,17,21,8,88,0.0,1013,17,10,236,12
2020-03-14 06:00:00,20,15,0.0,9.2,5,1,62,09:32 PM,10:33 AM,05:52 AM,06:12 PM,15,18,18,18,21,9,86,0.0,1014,18,10,265,14
2020-03-14 09:00:00,20,15,0.0,9.2,5,5,62,09:32 PM,10:33 AM,05:52 AM,06:12 PM,17,19,19,19,42,70,84,0.4,1016,19,10,192,31
2020-03-14 12:00:00,20,15,0.0,9.2,5,4,62,09:32 PM,10:33 AM,05:52 AM,06:12 PM,17,20,20,20,50,100,84,1.1,1016,20,10,183,37
2020-03-14 15:00:00,20,15,0.0,9.2,5,4,62,09:32 PM,10:33 AM,05:52 AM,06:12 PM,16,18,18,18,51,100,89,2.6,1016,18,8,186,37
2020-03-14 18:00:00,20,15,0.0,9.2,5,1,62,09:32 PM,10:33 AM,05:52 AM,06:12 PM,16,17,17,17,46,100,91,4.4,1017,17,7,176,34
2020-03-14 21:00:00,20,15,0.0,9.2,5,1,62,09:32 PM,10:33 AM,05:52 AM,06:12 PM,15,16,18,16,40,100,84,4.5,1019,16,7,170,28
2020-03-15 00:00:00,20,18,0.0,7.9,4,1,55,10:17 PM,11:40 AM,05:53 AM,06:10 PM,15,17,18,17,40,85,81,2.5,1018,17,9,168,27
2020-03-15 03:00:00,20,18,0.0,7.9,4,1,55,10:17 PM,11:40 AM,05:53 AM,06:10 PM,14,18,18,18,42,65,81,2.3,1018,18,8,167,27
2020-03-15 06:00:00,20,18,0.0,7.9,4,1,55,10:17 PM,11:40 AM,05:53 AM,06:10 PM,13,18,18,18,37,75,76,1.1,1019,18,8,165,24
2020-03-15 09:00:00,20,18,0.0,7.9,4,4,55,10:17 PM,11:40 AM,05:53 AM,06:10 PM,12,19,19,19,31,75,63,0.3,1020,19,9,157,23
2020-03-15 12:00:00,20,18,0.0,7.9,4,4,55,10:17 PM,11:40 AM,05:53 AM,06:10 PM,14,20,20,20,35,64,70,1.2,1020,20,10,155,26
2020-03-15 15:00:00,20,18,0.0,7.9,4,4,55,10:17 PM,11:40 AM,05:53 AM,06:10 PM,15,19,19,19,39,69,77,2.0,1020,19,10,151,26
2020-03-15 18:00:00,20,18,0.0,7.9,4,1,55,10:17 PM,11:40 AM,05:53 AM,06:10 PM,15,19,19,19,37,77,75,1.1,1021,19,10,147,23
2020-03-15 21:00:00,20,18,0.0,7.9,4,1,55,10:17 PM,11:40 AM,05:53 AM,06:10 PM,15,18,18,18,37,68,81,0.9,1023,18,10,155,23
2020-03-16 00:00:00,21,18,0.0,10.5,5,1,47,11:05 PM,12:43 PM,05:53 AM,06:09 PM,15,19,19,19,38,79,83,2.4,1022,19,8,166,23
2020-03-16 03:00:00,21,18,0.0,10.5,5,1,47,11:05 PM,12:43 PM,05:53 AM,06:09 PM,16,18,18,18,32,76,84,4.2,1021,18,7,156,18
2020-03-16 06:00:00,21,18,0.0,10.5,5,1,47,11:05 PM,12:43 PM,05:53 AM,06:09 PM,16,18,18,18,33,82,83,3.9,1022,18,7,146,19
2020-03-16 09:00:00,21,18,0.0,10.5,5,4,47,11:05 PM,12:43 PM,05:53 AM,06:09 PM,15,19,19,19,47,77,78,4.7,1024,19,7,148,26
2020-03-16 12:00:00,21,18,0.0,10.5,5,5,47,11:05 PM,12:43 PM,05:53 AM,06:09 PM,16,20,20,20,42,74,73,2.4,1024,20,8,148,26
2020-03-16 15:00:00,21,18,0.0,10.5,5,5,47,11:05 PM,12:43 PM,05:53 AM,06:09 PM,15,21,23,21,34,59,67,0.8,1024,21,10,144,24
2020-03-16 18:00:00,21,18,0.0,10.5,5,1,47,11:05 PM,12:43 PM,05:53 AM,06:09 PM,15,20,21,20,31,53,73,0.7,1025,20,10,150,21
2020-03-16 21:00:00,21,18,0.0,10.5,5,1,47,11:05 PM,12:43 PM,05:53 AM,06:09 PM,15,19,19,19,32,71,79,1.3,1026,19,10,152,19
2020-03-17 00:00:00,21,18,0.0,10.5,4,1,40,11:58 PM,01:42 PM,05:54 AM,06:08 PM,15,18,18,18,32,74,78,0.8,1026,18,10,155,18
2020-03-17 03:00:00,21,18,0.0,10.5,4,1,40,11:58 PM,01:42 PM,05:54 AM,06:08 PM,14,18,18,18,28,38,80,0.1,1025,18,10,165,16
2020-03-17 06:00:00,21,18,0.0,10.5,4,1,40,11:58 PM,01:42 PM,05:54 AM,06:08 PM,15,18,18,18,23,46,82,1.4,1026,18,10,157,14
2020-03-17 09:00:00,21,18,0.0,10.5,4,4,40,11:58 PM,01:42 PM,05:54 AM,06:08 PM,16,19,19,19,27,71,79,2.9,1027,19,8,151,17
2020-03-17 12:00:00,21,18,0.0,10.5,4,5,40,11:58 PM,01:42 PM,05:54 AM,06:08 PM,16,20,20,20,23,76,78,2.0,1026,20,9,151,15
2020-03-17 15:00:00,21,18,0.0,10.5,4,5,40,11:58 PM,01:42 PM,05:54 AM,06:08 PM,16,20,20,20,20,78,74,1.6,1025,20,10,129,14
2020-03-17 18:00:00,21,18,0.0,10.5,4,1,40,11:58 PM,01:42 PM,05:54 AM,06:08 PM,15,19,19,19,20,48,75,0.6,1026,19,10,109,12
2020-03-17 21:00:00,21,18,0.0,10.5,4,1,40,11:58 PM,01:42 PM,05:54 AM,06:08 PM,14,18,18,18,16,48,77,0.0,1027,18,10,81,9
2020-03-18 00:00:00,22,17,0.0,12.5,6,1,33,No moonrise,02:35 PM,05:55 AM,06:07 PM,14,17,17,17,9,66,80,0.0,1026,17,10,239,5
2020-03-18 03:00:00,22,17,0.0,12.5,6,1,33,No moonrise,02:35 PM,05:55 AM,06:07 PM,14,17,17,17,8,52,80,0.0,1026,17,10,312,5
2020-03-18 06:00:00,22,17,0.0,12.5,6,1,33,No moonrise,02:35 PM,05:55 AM,06:07 PM,14,17,17,17,10,25,79,0.0,1026,17,10,291,6
2020-03-18 09:00:00,22,17,0.0,12.5,6,5,33,No moonrise,02:35 PM,05:55 AM,06:07 PM,13,20,22,20,5,7,65,0.0,1027,20,10,122,3
2020-03-18 12:00:00,22,17,0.0,12.5,6,6,33,No moonrise,02:35 PM,05:55 AM,06:07 PM,14,25,25,22,9,1,59,0.0,1025,22,10,74,8
2020-03-18 15:00:00,22,17,0.0,12.5,6,6,33,No moonrise,02:35 PM,05:55 AM,06:07 PM,15,22,25,22,20,1,66,0.0,1023,22,10,75,15
2020-03-18 18:00:00,22,17,0.0,12.5,6,1,33,No moonrise,02:35 PM,05:55 AM,06:07 PM,16,20,21,20,30,0,76,0.0,1023,20,10,50,19
2020-03-18 21:00:00,22,17,0.0,12.5,6,1,33,No moonrise,02:35 PM,05:55 AM,06:07 PM,15,19,19,19,29,3,79,0.0,1024,19,10,26,17
2020-03-19 00:00:00,26,16,0.0,12.5,6,1,25,12:52 AM,03:23 PM,05:56 AM,06:05 PM,13,17,17,17,23,3,78,0.0,1023,17,10,238,13
2020-03-19 03:00:00,26,16,0.0,12.5,6,1,25,12:52 AM,03:23 PM,05:56 AM,06:05 PM,13,16,16,16,22,4,84,0.0,1022,16,10,341,12
2020-03-19 06:00:00,26,16,0.0,12.5,6,1,25,12:52 AM,03:23 PM,05:56 AM,06:05 PM,12,16,16,16,23,4,76,0.0,1022,16,10,329,13
2020-03-19 09:00:00,26,16,0.0,12.5,6,6,25,12:52 AM,03:23 PM,05:56 AM,06:05 PM,12,21,22,21,15,5,58,0.0,1023,21,10,322,10
2020-03-19 12:00:00,26,16,0.0,12.5,6,7,25,12:52 AM,03:23 PM,05:56 AM,06:05 PM,13,26,26,25,8,7,47,0.0,1021,25,10,157,6
2020-03-19 15:00:00,26,16,0.0,12.5,6,7,25,12:52 AM,03:23 PM,05:56 AM,06:05 PM,15,26,26,25,19,11,53,0.0,1020,25,10,64,12
2020-03-19 18:00:00,26,16,0.0,12.5,6,1,25,12:52 AM,03:23 PM,05:56 AM,06:05 PM,16,25,25,23,29,9,67,0.0,1020,23,10,49,15
2020-03-19 21:00:00,26,16,0.0,12.5,6,1,25,12:52 AM,03:23 PM,05:56 AM,06:05 PM,16,21,22,21,27,7,72,0.0,1020,21,10,18,13
2020-03-20 00:00:00,30,19,0.0,12.5,7,1,18,01:49 AM,04:04 PM,05:56 AM,06:04 PM,14,20,20,20,22,6,71,0.0,1019,20,10,235,10
2020-03-20 03:00:00,30,19,0.0,12.5,7,1,18,01:49 AM,04:04 PM,05:56 AM,06:04 PM,13,19,19,19,25,6,66,0.0,1017,19,10,340,12
2020-03-20 06:00:00,30,19,0.0,12.5,7,1,18,01:49 AM,04:04 PM,05:56 AM,06:04 PM,12,20,20,20,29,5,62,0.0,1017,20,10,325,14
2020-03-20 09:00:00,30,19,0.0,12.5,7,6,18,01:49 AM,04:04 PM,05:56 AM,06:04 PM,14,24,24,24,27,4,54,0.0,1017,24,10,319,16
2020-03-20 12:00:00,30,19,0.0,12.5,7,7,18,01:49 AM,04:04 PM,05:56 AM,06:04 PM,15,29,29,28,31,5,44,0.0,1015,28,10,320,18
2020-03-20 15:00:00,30,19,0.0,12.5,7,8,18,01:49 AM,04:04 PM,05:56 AM,06:04 PM,15,30,30,30,39,5,39,0.0,1013,30,10,327,20
2020-03-20 18:00:00,30,19,0.0,12.5,7,1,18,01:49 AM,04:04 PM,05:56 AM,06:04 PM,15,28,28,28,36,3,47,0.0,1013,28,10,318,17
2020-03-20 21:00:00,30,19,0.0,12.5,7,1,18,01:49 AM,04:04 PM,05:56 AM,06:04 PM,14,26,26,25,33,3,53,0.0,1015,25,10,293,15
2020-03-21 00:00:00,23,20,0.0,12.5,6,1,11,02:45 AM,04:40 PM,05:57 AM,06:03 PM,17,25,25,22,33,2,73,0.0,1015,22,10,224,19
2020-03-21 03:00:00,23,20,0.0,12.5,6,1,11,02:45 AM,04:40 PM,05:57 AM,06:03 PM,18,21,22,21,28,16,83,0.0,1017,21,10,187,18
2020-03-21 06:00:00,23,20,0.0,12.5,6,1,11,02:45 AM,04:40 PM,05:57 AM,06:03 PM,17,21,21,21,20,27,82,0.0,1019,21,10,166,13
2020-03-21 09:00:00,23,20,0.0,12.5,6,6,11,02:45 AM,04:40 PM,05:57 AM,06:03 PM,16,22,23,22,15,69,70,0.1,1020,22,10,150,11
2020-03-21 12:00:00,23,20,0.0,12.5,6,5,11,02:45 AM,04:40 PM,05:57 AM,06:03 PM,15,25,25,23,13,45,62,0.0,1019,23,10,141,10
2020-03-21 15:00:00,23,20,0.0,12.5,6,6,11,02:45 AM,04:40 PM,05:57 AM,06:03 PM,16,25,25,22,19,56,69,0.1,1018,22,10,133,14
2020-03-21 18:00:00,23,20,0.0,12.5,6,1,11,02:45 AM,04:40 PM,05:57 AM,06:03 PM,18,21,22,21,21,50,81,0.0,1019,21,10,109,14
2020-03-21 21:00:00,23,20,0.0,12.5,6,1,11,02:45 AM,04:40 PM,05:57 AM,06:03 PM,18,20,20,20,19,55,86,0.0,1020,20,10,78,12
2020-03-22 00:00:00,25,18,0.0,12.4,6,1,4,03:41 AM,05:14 PM,05:58 AM,06:01 PM,18,20,20,20,12,62,87,0.1,1020,20,10,65,8
2020-03-22 03:00:00,25,18,0.0,12.4,6,1,4,03:41 AM,05:14 PM,05:58 AM,06:01 PM,18,20,20,20,14,73,90,0.2,1019,20,9,31,9
2020-03-22 06:00:00,25,18,0.0,12.4,6,1,4,03:41 AM,05:14 PM,05:58 AM,06:01 PM,17,18,18,18,16,61,92,0.1,1019,18,10,219,11
2020-03-22 09:00:00,25,18,0.0,12.4,6,6,4,03:41 AM,05:14 PM,05:58 AM,06:01 PM,17,21,23,21,11,20,77,0.0,1019,21,10,305,8
2020-03-22 12:00:00,25,18,0.0,12.4,6,6,4,03:41 AM,05:14 PM,05:58 AM,06:01 PM,16,26,26,25,8,4,61,0.0,1017,25,10,202,6
2020-03-22 15:00:00,25,18,0.0,12.4,6,6,4,03:41 AM,05:14 PM,05:58 AM,06:01 PM,17,26,26,24,14,4,64,0.0,1016,24,10,133,10
2020-03-22 18:00:00,25,18,0.0,12.4,6,1,4,03:41 AM,05:14 PM,05:58 AM,06:01 PM,17,25,25,22,30,6,74,0.0,1018,22,10,153,20
2020-03-22 21:00:00,25,18,0.0,12.4,6,1,4,03:41 AM,05:14 PM,05:58 AM,06:01 PM,17,21,22,21,40,62,80,0.2,1021,21,10,165,26
2020-03-23 00:00:00,21,19,0.0,9.1,4,1,0,04:36 AM,05:44 PM,05:58 AM,06:00 PM,16,20,20,20,36,90,78,0.3,1022,20,10,163,24
2020-03-23 03:00:00,21,19,0.0,9.1,4,1,0,04:36 AM,05:44 PM,05:58 AM,06:00 PM,16,19,19,19,33,97,79,0.7,1022,19,10,164,23
2020-03-23 06:00:00,21,19,0.0,9.1,4,1,0,04:36 AM,05:44 PM,05:58 AM,06:00 PM,15,19,19,19,31,96,77,0.6,1024,19,10,166,21
2020-03-23 09:00:00,21,19,0.0,9.1,4,4,0,04:36 AM,05:44 PM,05:58 AM,06:00 PM,14,20,20,20,25,91,71,0.6,1025,20,9,162,18
2020-03-23 12:00:00,21,19,0.0,9.1,4,5,0,04:36 AM,05:44 PM,05:58 AM,06:00 PM,15,20,20,20,22,80,71,0.9,1024,20,10,145,16
2020-03-23 15:00:00,21,19,0.0,9.1,4,5,0,04:36 AM,05:44 PM,05:58 AM,06:00 PM,15,21,21,21,22,56,69,0.3,1023,21,10,121,16
2020-03-23 18:00:00,21,19,0.0,9.1,4,1,0,04:36 AM,05:44 PM,05:58 AM,06:00 PM,14,20,20,20,22,61,69,0.1,1024,20,10,108,15
2020-03-23 21:00:00,21,19,0.0,9.1,4,1,0,04:36 AM,05:44 PM,05:58 AM,06:00 PM,14,20,20,20,22,69,71,0.0,1025,20,10,96,15
2020-03-24 00:00:00,22,19,0.0,6.0,5,1,0,05:30 AM,06:12 PM,05:59 AM,05:59 PM,15,19,19,19,25,58,76,0.2,1025,19,10,81,16
2020-03-24 03:00:00,22,19,0.0,6.0,5,1,0,05:30 AM,06:12 PM,05:59 AM,05:59 PM,15,19,19,19,26,75,78,0.1,1024,19,10,77,16
2020-03-24 06:00:00,22,19,0.0,6.0,5,1,0,05:30 AM,06:12 PM,05:59 AM,05:59 PM,15,19,19,19,22,63,76,0.0,1024,19,10,71,14
2020-03-24 09:00:00,22,19,0.0,6.0,5,6,0,05:30 AM,06:12 PM,05:59 AM,05:59 PM,14,21,23,21,21,76,67,0.0,1024,21,10,68,16
2020-03-24 12:00:00,22,19,0.0,6.0,5,5,0,05:30 AM,06:12 PM,05:59 AM,05:59 PM,15,22,25,22,26,90,67,0.2,1023,22,10,64,20
2020-03-24 15:00:00,22,19,0.0,6.0,5,5,0,05:30 AM,06:12 PM,05:59 AM,05:59 PM,16,22,24,22,31,73,69,0.1,1021,22,10,62,23
2020-03-24 18:00:00,22,19,0.0,6.0,5,1,0,05:30 AM,06:12 PM,05:59 AM,05:59 PM,16,21,22,21,35,43,72,0.0,1021,21,10,54,23
2020-03-24 21:00:00,22,19,0.0,6.0,5,1,0,05:30 AM,06:12 PM,05:59 AM,05:59 PM,16,20,20,20,34,20,76,0.0,1022,20,10,40,23
2020-03-25 00:00:00,23,17,0.0,8.7,6,1,3,06:23 AM,06:40 PM,06:00 AM,05:58 PM,16,19,19,19,32,36,81,0.0,1022,19,10,35,21
2020-03-25 03:00:00,23,17,0.0,8.7,6,1,3,06:23 AM,06:40 PM,06:00 AM,05:58 PM,16,18,18,18,27,41,86,0.0,1020,18,10,23,17
2020-03-25 06:00:00,23,17,0.0,8.7,6,1,3,06:23 AM,06:40 PM,06:00 AM,05:58 PM,15,17,17,17,21,46,90,0.0,1020,17,10,240,14
2020-03-25 09:00:00,23,17,0.0,8.7,6,5,3,06:23 AM,06:40 PM,06:00 AM,05:58 PM,16,20,22,20,13,49,77,0.0,1020,20,9,344,10
2020-03-25 12:00:00,23,17,0.0,8.7,6,5,3,06:23 AM,06:40 PM,06:00 AM,05:58 PM,18,25,25,23,10,75,74,2.1,1019,23,8,160,7
2020-03-25 15:00:00,23,17,0.0,8.7,6,5,3,06:23 AM,06:40 PM,06:00 AM,05:58 PM,19,25,25,22,18,65,82,4.1,1017,22,7,120,10
2020-03-25 18:00:00,23,17,0.0,8.7,6,1,3,06:23 AM,06:40 PM,06:00 AM,05:58 PM,19,21,21,21,30,84,90,5.6,1019,21,7,169,17
2020-03-25 21:00:00,23,17,0.0,8.7,6,1,3,06:23 AM,06:40 PM,06:00 AM,05:58 PM,19,20,20,20,33,90,94,15.5,1020,20,6,154,17
2020-03-26 00:00:00,20,19,0.0,5.8,4,1,11,07:17 AM,07:09 PM,06:00 AM,05:56 PM,18,19,19,19,41,95,93,12.9,1021,19,5,145,23
2020-03-26 03:00:00,20,19,0.0,5.8,4,1,11,07:17 AM,07:09 PM,06:00 AM,05:56 PM,17,19,19,19,54,100,90,13.3,1021,19,5,161,30
2020-03-26 06:00:00,20,19,0.0,5.8,4,1,11,07:17 AM,07:09 PM,06:00 AM,05:56 PM,16,19,19,19,50,73,83,5.8,1022,19,8,167,30
2020-03-26 09:00:00,20,19,0.0,5.8,4,4,11,07:17 AM,07:09 PM,06:00 AM,05:56 PM,15,19,19,19,39,85,77,1.1,1024,19,9,166,26
2020-03-26 12:00:00,20,19,0.0,5.8,4,4,11,07:17 AM,07:09 PM,06:00 AM,05:56 PM,16,20,20,20,28,87,79,0.7,1024,20,9,173,19
2020-03-26 15:00:00,20,19,0.0,5.8,4,4,11,07:17 AM,07:09 PM,06:00 AM,05:56 PM,16,20,20,20,22,64,81,1.6,1024,20,10,148,14
2020-03-26 18:00:00,20,19,0.0,5.8,4,1,11,07:17 AM,07:09 PM,06:00 AM,05:56 PM,16,19,19,19,25,78,81,1.2,1024,19,10,130,15
2020-03-26 21:00:00,20,19,0.0,5.8,4,1,11,07:17 AM,07:09 PM,06:00 AM,05:56 PM,16,19,19,19,23,89,81,0.3,1025,19,10,128,14
2020-03-27 00:00:00,21,16,0.0,7.2,5,1,18,08:11 AM,07:38 PM,06:01 AM,05:55 PM,16,18,18,18,22,84,83,0.8,1025,18,10,118,13
2020-03-27 03:00:00,21,16,0.0,7.2,5,1,18,08:11 AM,07:38 PM,06:01 AM,05:55 PM,16,19,19,19,21,63,84,1.7,1024,19,10,111,13
2020-03-27 06:00:00,21,16,0.0,7.2,5,1,18,08:11 AM,07:38 PM,06:01 AM,05:55 PM,16,19,19,19,23,70,83,1.7,1025,19,10,109,15
2020-03-27 09:00:00,21,16,0.0,7.2,5,4,18,08:11 AM,07:38 PM,06:01 AM,05:55 PM,15,19,19,19,24,64,77,1.4,1026,19,10,118,16
2020-03-27 12:00:00,21,16,0.0,7.2,5,5,18,08:11 AM,07:38 PM,06:01 AM,05:55 PM,14,21,23,21,21,40,64,0.4,1026,21,10,124,16
2020-03-27 15:00:00,21,16,0.0,7.2,5,6,18,08:11 AM,07:38 PM,06:01 AM,05:55 PM,13,21,22,21,22,26,61,0.0,1024,21,10,126,17
2020-03-27 18:00:00,21,16,0.0,7.2,5,1,18,08:11 AM,07:38 PM,06:01 AM,05:55 PM,13,19,19,19,23,38,67,0.0,1025,19,10,119,15
2020-03-27 21:00:00,21,16,0.0,7.2,5,1,18,08:11 AM,07:38 PM,06:01 AM,05:55 PM,13,17,19,17,22,74,69,0.0,1026,17,10,106,14
2020-03-28 00:00:00,20,18,0.0,4.3,4,1,25,09:06 AM,08:10 PM,06:02 AM,05:54 PM,13,17,18,17,19,78,71,0.1,1025,17,10,92,11
2020-03-28 03:00:00,20,18,0.0,4.3,4,1,25,09:06 AM,08:10 PM,06:02 AM,05:54 PM,13,18,18,18,18,39,69,0.0,1024,18,10,105,11
2020-03-28 06:00:00,20,18,0.0,4.3,4,1,25,09:06 AM,08:10 PM,06:02 AM,05:54 PM,13,18,18,18,14,32,69,0.0,1025,18,10,89,9
2020-03-28 09:00:00,20,18,0.0,4.3,4,5,25,09:06 AM,08:10 PM,06:02 AM,05:54 PM,13,20,20,20,15,72,66,0.0,1025,20,10,104,10
2020-03-28 12:00:00,20,18,0.0,4.3,4,5,25,09:06 AM,08:10 PM,06:02 AM,05:54 PM,16,20,20,20,22,96,75,0.2,1024,20,10,122,15
2020-03-28 15:00:00,20,18,0.0,4.3,4,5,25,09:06 AM,08:10 PM,06:02 AM,05:54 PM,18,20,20,20,23,85,84,0.1,1022,20,10,91,16
2020-03-28 18:00:00,20,18,0.0,4.3,4,1,25,09:06 AM,08:10 PM,06:02 AM,05:54 PM,18,20,20,20,28,73,88,1.3,1022,20,10,62,18
2020-03-28 21:00:00,20,18,0.0,4.3,4,1,25,09:06 AM,08:10 PM,06:02 AM,05:54 PM,17,19,19,19,30,83,89,0.7,1023,19,10,51,19
2020-03-29 00:00:00,23,19,0.0,5.8,5,1,32,10:02 AM,08:46 PM,06:02 AM,05:53 PM,17,19,19,19,29,76,88,0.5,1022,19,10,48,18
2020-03-29 03:00:00,23,19,0.0,5.8,5,1,32,10:02 AM,08:46 PM,06:02 AM,05:53 PM,17,19,19,19,30,58,88,0.2,1020,19,10,47,19
2020-03-29 06:00:00,23,19,0.0,5.8,5,1,32,10:02 AM,08:46 PM,06:02 AM,05:53 PM,17,19,19,19,28,76,89,0.1,1020,19,10,40,18
2020-03-29 09:00:00,23,19,0.0,5.8,5,5,32,10:02 AM,08:46 PM,06:02 AM,05:53 PM,17,21,23,21,25,85,80,0.0,1021,21,10,41,18
2020-03-29 12:00:00,23,19,0.0,5.8,5,5,32,10:02 AM,08:46 PM,06:02 AM,05:53 PM,18,25,25,23,28,76,76,0.2,1019,23,9,53,20
2020-03-29 15:00:00,23,19,0.0,5.8,5,5,32,10:02 AM,08:46 PM,06:02 AM,05:53 PM,19,25,25,23,35,32,78,0.1,1017,23,10,59,24
2020-03-29 18:00:00,23,19,0.0,5.8,5,1,32,10:02 AM,08:46 PM,06:02 AM,05:53 PM,18,21,22,21,35,55,83,0.1,1017,21,10,47,23
2020-03-29 21:00:00,23,19,0.0,5.8,5,1,32,10:02 AM,08:46 PM,06:02 AM,05:53 PM,18,20,20,20,30,51,87,0.0,1018,20,10,33,19
