date_time,Gilgai_maxtempC,Gilgai_mintempC,Gilgai_totalSnow_cm,Gilgai_sunHour,Gilgai_uvIndex,Gilgai_uvIndex,Gilgai_moon_illumination,Gilgai_moonrise,Gilgai_moonset,Gilgai_sunrise,Gilgai_sunset,Gilgai_DewPointC,Gilgai_FeelsLikeC,Gilgai_HeatIndexC,Gilgai_WindChillC,Gilgai_WindGustKmph,Gilgai_cloudcover,Gilgai_humidity,Gilgai_precipMM,Gilgai_pressure,Gilgai_tempC,Gilgai_visibility,Gilgai_winddirDegree,Gilgai_windspeedKmph
2020-03-02 00:00:00,29,17,0.0,12.8,7,1,51,12:06 PM,10:55 PM,05:47 AM,06:27 PM,14,19,19,19,15,9,73,0.0,1013,19,10,87,7
2020-03-02 03:00:00,29,17,0.0,12.8,7,1,51,12:06 PM,10:55 PM,05:47 AM,06:27 PM,13,18,18,18,13,9,76,0.0,1013,18,10,71,6
2020-03-02 06:00:00,29,17,0.0,12.8,7,1,51,12:06 PM,10:55 PM,05:47 AM,06:27 PM,14,19,19,19,12,6,76,0.0,1014,19,10,52,7
2020-03-02 09:00:00,29,17,0.0,12.8,7,6,51,12:06 PM,10:55 PM,05:47 AM,06:27 PM,16,24,24,23,13,6,65,0.0,1015,23,10,224,10
2020-03-02 12:00:00,29,17,0.0,12.8,7,7,51,12:06 PM,10:55 PM,05:47 AM,06:27 PM,16,28,28,28,14,9,48,0.0,1013,28,10,282,12
2020-03-02 15:00:00,29,17,0.0,12.8,7,7,51,12:06 PM,10:55 PM,05:47 AM,06:27 PM,14,29,29,29,10,7,40,0.0,1011,29,10,246,9
2020-03-02 18:00:00,29,17,0.0,12.8,7,1,51,12:06 PM,10:55 PM,05:47 AM,06:27 PM,13,29,29,26,6,4,50,0.0,1012,26,10,107,4
2020-03-02 21:00:00,29,17,0.0,12.8,7,1,51,12:06 PM,10:55 PM,05:47 AM,06:27 PM,13,23,23,22,11,5,60,0.0,1014,22,10,80,5
2020-03-03 00:00:00,30,18,0.0,12.8,7,1,58,01:04 PM,11:40 PM,05:48 AM,06:26 PM,13,20,20,20,13,68,64,0.0,1013,20,10,102,6
2020-03-03 03:00:00,30,18,0.0,12.8,7,1,58,01:04 PM,11:40 PM,05:48 AM,06:26 PM,11,19,19,19,14,39,62,0.0,1013,19,10,106,6
2020-03-03 06:00:00,30,18,0.0,12.8,7,1,58,01:04 PM,11:40 PM,05:48 AM,06:26 PM,12,19,19,19,15,5,62,0.0,1014,19,10,109,7
2020-03-03 09:00:00,30,18,0.0,12.8,7,6,58,01:04 PM,11:40 PM,05:48 AM,06:26 PM,14,25,25,25,13,4,51,0.0,1015,25,10,52,9
2020-03-03 12:00:00,30,18,0.0,12.8,7,7,58,01:04 PM,11:40 PM,05:48 AM,06:26 PM,14,29,29,29,12,33,40,0.0,1015,29,10,34,10
2020-03-03 15:00:00,30,18,0.0,12.8,7,7,58,01:04 PM,11:40 PM,05:48 AM,06:26 PM,15,27,27,27,10,48,49,0.0,1013,27,10,71,6
2020-03-03 18:00:00,30,18,0.0,12.8,7,1,58,01:04 PM,11:40 PM,05:48 AM,06:26 PM,16,25,25,24,19,34,63,0.0,1015,24,10,77,11
2020-03-03 21:00:00,30,18,0.0,12.8,7,1,58,01:04 PM,11:40 PM,05:48 AM,06:26 PM,16,21,22,21,22,14,75,0.0,1017,21,10,74,14
2020-03-04 00:00:00,27,17,0.0,11.9,6,1,65,02:02 PM,No moonset,05:49 AM,06:25 PM,15,19,19,19,22,12,77,0.0,1017,19,10,82,14
2020-03-04 03:00:00,27,17,0.0,11.9,6,1,65,02:02 PM,No moonset,05:49 AM,06:25 PM,14,18,18,18,22,12,79,0.0,1016,18,10,85,13
2020-03-04 06:00:00,27,17,0.0,11.9,6,1,65,02:02 PM,No moonset,05:49 AM,06:25 PM,15,18,18,18,16,10,79,0.0,1016,18,10,82,10
2020-03-04 09:00:00,27,17,0.0,11.9,6,6,65,02:02 PM,No moonset,05:49 AM,06:25 PM,15,24,24,23,16,20,65,0.0,1016,23,10,71,13
2020-03-04 12:00:00,27,17,0.0,11.9,6,7,65,02:02 PM,No moonset,05:49 AM,06:25 PM,16,27,27,26,18,38,53,0.0,1014,26,10,63,15
2020-03-04 15:00:00,27,17,0.0,11.9,6,7,65,02:02 PM,No moonset,05:49 AM,06:25 PM,17,27,27,26,20,63,58,0.9,1012,26,10,57,15
2020-03-04 18:00:00,27,17,0.0,11.9,6,1,65,02:02 PM,No moonset,05:49 AM,06:25 PM,17,26,26,24,24,76,74,1.0,1013,24,9,58,14
2020-03-04 21:00:00,27,17,0.0,11.9,6,1,65,02:02 PM,No moonset,05:49 AM,06:25 PM,16,20,21,20,27,77,82,0.9,1015,20,10,64,15
2020-03-05 00:00:00,20,16,0.0,10.6,4,1,73,03:00 PM,12:30 AM,05:49 AM,06:24 PM,15,19,19,19,23,62,80,0.3,1014,19,10,56,13
2020-03-05 03:00:00,20,16,0.0,10.6,4,1,73,03:00 PM,12:30 AM,05:49 AM,06:24 PM,15,19,19,19,17,74,79,0.0,1012,19,10,40,10
2020-03-05 06:00:00,20,16,0.0,10.6,4,1,73,03:00 PM,12:30 AM,05:49 AM,06:24 PM,15,19,19,19,15,60,81,0.0,1013,19,10,44,9
2020-03-05 09:00:00,20,16,0.0,10.6,4,5,73,03:00 PM,12:30 AM,05:49 AM,06:24 PM,15,20,20,20,23,49,78,0.0,1013,20,10,38,17
2020-03-05 12:00:00,20,16,0.0,10.6,4,5,73,03:00 PM,12:30 AM,05:49 AM,06:24 PM,17,19,19,19,25,74,85,2.8,1011,19,8,39,17
2020-03-05 15:00:00,20,16,0.0,10.6,4,4,73,03:00 PM,12:30 AM,05:49 AM,06:24 PM,18,20,20,20,22,77,88,1.4,1009,20,9,31,15
2020-03-05 18:00:00,20,16,0.0,10.6,4,1,73,03:00 PM,12:30 AM,05:49 AM,06:24 PM,17,20,20,20,26,91,87,0.4,1009,20,5,31,14
2020-03-05 21:00:00,20,16,0.0,10.6,4,1,73,03:00 PM,12:30 AM,05:49 AM,06:24 PM,18,17,19,17,25,100,88,0.3,1010,17,7,32,14
2020-03-06 00:00:00,26,18,0.0,8.0,5,1,80,03:55 PM,01:28 AM,05:50 AM,06:23 PM,18,18,19,18,24,100,93,1.2,1010,18,9,20,15
2020-03-06 03:00:00,26,18,0.0,8.0,5,1,80,03:55 PM,01:28 AM,05:50 AM,06:23 PM,19,19,19,19,30,100,97,3.5,1009,19,8,243,18
2020-03-06 06:00:00,26,18,0.0,8.0,5,1,80,03:55 PM,01:28 AM,05:50 AM,06:23 PM,19,20,20,20,23,100,97,2.9,1010,20,9,346,15
2020-03-06 09:00:00,26,18,0.0,8.0,5,5,80,03:55 PM,01:28 AM,05:50 AM,06:23 PM,20,21,21,21,15,100,96,2.9,1011,21,8,327,10
2020-03-06 12:00:00,26,18,0.0,8.0,5,5,80,03:55 PM,01:28 AM,05:50 AM,06:23 PM,19,21,23,21,10,87,87,1.4,1010,21,8,270,8
2020-03-06 15:00:00,26,18,0.0,8.0,5,5,80,03:55 PM,01:28 AM,05:50 AM,06:23 PM,18,26,26,25,11,78,68,0.4,1009,25,9,246,9
2020-03-06 18:00:00,26,18,0.0,8.0,5,1,80,03:55 PM,01:28 AM,05:50 AM,06:23 PM,17,26,26,24,12,85,72,0.2,1010,24,10,229,7
2020-03-06 21:00:00,26,18,0.0,8.0,5,1,80,03:55 PM,01:28 AM,05:50 AM,06:23 PM,15,19,20,19,13,48,81,0.0,1012,19,10,179,6
2020-03-07 00:00:00,26,16,0.0,11.9,6,1,87,04:47 PM,02:31 AM,05:51 AM,06:22 PM,14,17,17,17,16,13,85,0.0,1013,17,10,149,8
2020-03-07 03:00:00,26,16,0.0,11.9,6,1,87,04:47 PM,02:31 AM,05:51 AM,06:22 PM,14,16,16,16,16,9,88,0.0,1013,16,10,147,8
2020-03-07 06:00:00,26,16,0.0,11.9,6,1,87,04:47 PM,02:31 AM,05:51 AM,06:22 PM,15,17,17,17,13,9,87,0.0,1014,17,10,134,8
2020-03-07 09:00:00,26,16,0.0,11.9,6,6,87,04:47 PM,02:31 AM,05:51 AM,06:22 PM,16,24,24,23,10,18,66,0.0,1015,23,10,87,8
2020-03-07 12:00:00,26,16,0.0,11.9,6,7,87,04:47 PM,02:31 AM,05:51 AM,06:22 PM,16,27,27,26,7,57,53,0.1,1014,26,10,54,6
2020-03-07 15:00:00,26,16,0.0,11.9,6,6,87,04:47 PM,02:31 AM,05:51 AM,06:22 PM,17,27,27,25,6,72,60,0.1,1013,25,10,61,5
2020-03-07 18:00:00,26,16,0.0,11.9,6,1,87,04:47 PM,02:31 AM,05:51 AM,06:22 PM,17,25,25,23,18,74,78,0.8,1015,23,10,83,11
2020-03-07 21:00:00,26,16,0.0,11.9,6,1,87,04:47 PM,02:31 AM,05:51 AM,06:22 PM,15,19,20,19,21,76,85,0.9,1017,19,10,99,13
2020-03-08 00:00:00,24,16,0.0,12.7,5,1,95,05:35 PM,03:40 AM,05:51 AM,06:21 PM,14,17,17,17,20,54,83,0.3,1017,17,10,102,13
2020-03-08 03:00:00,24,16,0.0,12.7,5,1,95,05:35 PM,03:40 AM,05:51 AM,06:21 PM,13,17,17,17,20,35,81,0.0,1016,17,10,103,12
2020-03-08 06:00:00,24,16,0.0,12.7,5,1,95,05:35 PM,03:40 AM,05:51 AM,06:21 PM,13,17,17,17,16,40,79,0.0,1017,17,10,98,11
2020-03-08 09:00:00,24,16,0.0,12.7,5,6,95,05:35 PM,03:40 AM,05:51 AM,06:21 PM,14,20,22,20,13,46,68,0.0,1018,20,10,95,10
2020-03-08 12:00:00,24,16,0.0,12.7,5,6,95,05:35 PM,03:40 AM,05:51 AM,06:21 PM,17,25,25,23,9,60,67,1.7,1016,23,10,70,6
2020-03-08 15:00:00,24,16,0.0,12.7,5,5,95,05:35 PM,03:40 AM,05:51 AM,06:21 PM,18,25,25,23,10,56,75,5.5,1014,23,8,61,5
2020-03-08 18:00:00,24,16,0.0,12.7,5,1,95,05:35 PM,03:40 AM,05:51 AM,06:21 PM,17,19,20,19,18,57,86,3.9,1015,19,9,77,10
2020-03-08 21:00:00,24,16,0.0,12.7,5,1,95,05:35 PM,03:40 AM,05:51 AM,06:21 PM,15,17,17,17,21,70,90,2.4,1017,17,10,79,12
2020-03-09 00:00:00,20,15,0.0,10.6,4,1,100,06:18 PM,04:49 AM,05:52 AM,06:19 PM,14,16,16,16,18,40,91,0.8,1017,16,10,83,11
2020-03-09 03:00:00,20,15,0.0,10.6,4,1,100,06:18 PM,04:49 AM,05:52 AM,06:19 PM,14,16,16,16,16,47,89,0.0,1016,16,10,92,10
2020-03-09 06:00:00,20,15,0.0,10.6,4,1,100,06:18 PM,04:49 AM,05:52 AM,06:19 PM,14,16,16,16,13,47,87,0.0,1017,16,10,105,9
2020-03-09 09:00:00,20,15,0.0,10.6,4,5,100,06:18 PM,04:49 AM,05:52 AM,06:19 PM,15,19,19,19,13,51,77,0.0,1018,19,10,66,10
2020-03-09 12:00:00,20,15,0.0,10.6,4,5,100,06:18 PM,04:49 AM,05:52 AM,06:19 PM,16,20,20,20,14,68,81,2.1,1017,20,8,41,10
2020-03-09 15:00:00,20,15,0.0,10.6,4,4,100,06:18 PM,04:49 AM,05:52 AM,06:19 PM,17,19,19,19,20,83,85,5.3,1016,19,7,70,12
2020-03-09 18:00:00,20,15,0.0,10.6,4,1,100,06:18 PM,04:49 AM,05:52 AM,06:19 PM,15,16,16,16,20,79,90,3.7,1017,16,8,85,12
2020-03-09 21:00:00,20,15,0.0,10.6,4,1,100,06:18 PM,04:49 AM,05:52 AM,06:19 PM,13,14,15,14,25,76,91,2.5,1018,15,8,87,14
2020-03-10 00:00:00,24,13,0.0,11.9,4,1,100,06:59 PM,05:59 AM,05:53 AM,06:18 PM,12,13,14,13,20,65,91,0.9,1018,14,9,114,11
2020-03-10 03:00:00,24,13,0.0,11.9,4,1,100,06:59 PM,05:59 AM,05:53 AM,06:18 PM,12,13,13,13,12,28,92,0.0,1017,13,10,134,6
2020-03-10 06:00:00,24,13,0.0,11.9,4,1,100,06:59 PM,05:59 AM,05:53 AM,06:18 PM,12,14,14,14,9,11,89,0.0,1018,14,10,144,5
2020-03-10 09:00:00,24,13,0.0,11.9,4,5,100,06:59 PM,05:59 AM,05:53 AM,06:18 PM,13,19,21,19,12,12,70,0.0,1019,19,10,100,10
2020-03-10 12:00:00,24,13,0.0,11.9,4,6,100,06:59 PM,05:59 AM,05:53 AM,06:18 PM,14,25,25,23,10,56,57,0.4,1017,23,9,74,9
2020-03-10 15:00:00,24,13,0.0,11.9,4,5,100,06:59 PM,05:59 AM,05:53 AM,06:18 PM,15,20,21,20,11,79,75,2.1,1016,20,8,80,7
2020-03-10 18:00:00,24,13,0.0,11.9,4,1,100,06:59 PM,05:59 AM,05:53 AM,06:18 PM,15,17,17,17,13,87,86,1.2,1017,17,9,72,7
2020-03-10 21:00:00,24,13,0.0,11.9,4,1,100,06:59 PM,05:59 AM,05:53 AM,06:18 PM,13,15,15,15,12,80,87,0.5,1019,15,7,71,7
2020-03-11 00:00:00,23,13,0.0,11.9,5,1,84,07:38 PM,07:09 AM,05:53 AM,06:17 PM,13,15,15,15,13,58,87,0.2,1019,15,8,94,7
2020-03-11 03:00:00,23,13,0.0,11.9,5,1,84,07:38 PM,07:09 AM,05:53 AM,06:17 PM,11,13,13,13,16,55,89,0.0,1019,13,10,119,8
2020-03-11 06:00:00,23,13,0.0,11.9,5,1,84,07:38 PM,07:09 AM,05:53 AM,06:17 PM,12,14,14,14,14,34,87,0.0,1020,14,10,121,8
2020-03-11 09:00:00,23,13,0.0,11.9,5,5,84,07:38 PM,07:09 AM,05:53 AM,06:17 PM,12,19,21,19,11,17,67,0.0,1021,19,10,116,8
2020-03-11 12:00:00,23,13,0.0,11.9,5,6,84,07:38 PM,07:09 AM,05:53 AM,06:17 PM,14,25,25,23,6,58,57,0.3,1019,23,9,146,5
2020-03-11 15:00:00,23,13,0.0,11.9,5,5,84,07:38 PM,07:09 AM,05:53 AM,06:17 PM,15,22,25,22,7,81,66,1.8,1018,22,10,103,5
2020-03-11 18:00:00,23,13,0.0,11.9,5,1,84,07:38 PM,07:09 AM,05:53 AM,06:17 PM,14,19,22,19,18,74,80,1.2,1019,19,9,87,10
2020-03-11 21:00:00,23,13,0.0,11.9,5,1,84,07:38 PM,07:09 AM,05:53 AM,06:17 PM,12,17,20,17,21,79,86,0.6,1021,17,10,101,11
2020-03-12 00:00:00,24,12,0.0,12.6,4,1,76,08:17 PM,08:17 AM,05:54 AM,06:16 PM,10,13,14,13,21,30,84,0.2,1022,13,10,105,10
2020-03-12 03:00:00,24,12,0.0,12.6,4,1,76,08:17 PM,08:17 AM,05:54 AM,06:16 PM,10,11,12,11,19,1,86,0.0,1021,12,10,115,9
2020-03-12 06:00:00,24,12,0.0,12.6,4,1,76,08:17 PM,08:17 AM,05:54 AM,06:16 PM,10,12,12,12,17,0,84,0.0,1022,12,10,116,9
2020-03-12 09:00:00,24,12,0.0,12.6,4,5,76,08:17 PM,08:17 AM,05:54 AM,06:16 PM,11,18,18,18,17,0,66,0.0,1023,18,10,97,13
2020-03-12 12:00:00,24,12,0.0,12.6,4,6,76,08:17 PM,08:17 AM,05:54 AM,06:16 PM,12,23,23,23,15,12,50,0.0,1020,23,10,87,13
2020-03-12 15:00:00,24,12,0.0,12.6,4,6,76,08:17 PM,08:17 AM,05:54 AM,06:16 PM,11,25,25,23,14,13,47,0.0,1018,23,10,80,13
2020-03-12 18:00:00,24,12,0.0,12.6,4,1,76,08:17 PM,08:17 AM,05:54 AM,06:16 PM,10,21,24,21,23,8,62,0.0,1019,21,10,77,13
2020-03-12 21:00:00,24,12,0.0,12.6,4,1,76,08:17 PM,08:17 AM,05:54 AM,06:16 PM,10,18,21,18,27,5,77,0.0,1021,18,10,91,15
2020-03-13 00:00:00,25,9,0.0,12.6,6,1,69,08:57 PM,09:25 AM,05:55 AM,06:15 PM,8,12,14,12,23,4,82,0.0,1020,13,10,95,12
2020-03-13 03:00:00,25,9,0.0,12.6,6,1,69,08:57 PM,09:25 AM,05:55 AM,06:15 PM,7,9,10,9,19,1,82,0.0,1019,10,10,108,9
2020-03-13 06:00:00,25,9,0.0,12.6,6,1,69,08:57 PM,09:25 AM,05:55 AM,06:15 PM,8,10,11,10,14,0,81,0.0,1019,11,10,127,7
2020-03-13 09:00:00,25,9,0.0,12.6,6,5,69,08:57 PM,09:25 AM,05:55 AM,06:15 PM,10,18,20,18,12,4,62,0.0,1019,18,10,104,9
2020-03-13 12:00:00,25,9,0.0,12.6,6,6,69,08:57 PM,09:25 AM,05:55 AM,06:15 PM,11,25,25,24,7,9,44,0.0,1017,24,10,88,6
2020-03-13 15:00:00,25,9,0.0,12.6,6,6,69,08:57 PM,09:25 AM,05:55 AM,06:15 PM,11,25,25,24,4,9,43,0.0,1014,24,10,127,3
2020-03-13 18:00:00,25,9,0.0,12.6,6,1,69,08:57 PM,09:25 AM,05:55 AM,06:15 PM,11,25,25,22,6,13,58,0.0,1014,22,10,135,4
2020-03-13 21:00:00,25,9,0.0,12.6,6,1,69,08:57 PM,09:25 AM,05:55 AM,06:15 PM,12,19,21,19,13,14,79,0.0,1015,19,10,91,7
2020-03-14 00:00:00,25,12,0.0,12.6,6,1,62,09:40 PM,10:32 AM,05:55 AM,06:14 PM,12,14,15,14,12,22,91,0.0,1015,14,10,101,6
2020-03-14 03:00:00,25,12,0.0,12.6,6,1,62,09:40 PM,10:32 AM,05:55 AM,06:14 PM,11,12,12,12,12,18,93,0.0,1014,12,10,132,5
2020-03-14 06:00:00,25,12,0.0,12.6,6,1,62,09:40 PM,10:32 AM,05:55 AM,06:14 PM,11,13,13,13,10,8,87,0.0,1014,13,10,139,5
2020-03-14 09:00:00,25,12,0.0,12.6,6,5,62,09:40 PM,10:32 AM,05:55 AM,06:14 PM,10,20,21,20,12,4,58,0.0,1013,20,10,150,9
2020-03-14 12:00:00,25,12,0.0,12.6,6,6,62,09:40 PM,10:32 AM,05:55 AM,06:14 PM,9,25,25,24,16,4,37,0.0,1012,24,10,165,14
2020-03-14 15:00:00,25,12,0.0,12.6,6,6,62,09:40 PM,10:32 AM,05:55 AM,06:14 PM,9,25,25,25,18,7,38,0.0,1010,25,10,155,15
2020-03-14 18:00:00,25,12,0.0,12.6,6,1,62,09:40 PM,10:32 AM,05:55 AM,06:14 PM,10,25,25,23,24,7,57,0.0,1012,23,10,129,14
2020-03-14 21:00:00,25,12,0.0,12.6,6,1,62,09:40 PM,10:32 AM,05:55 AM,06:14 PM,11,20,23,20,23,12,72,0.0,1013,20,10,118,12
2020-03-15 00:00:00,24,14,0.0,12.6,6,1,55,10:25 PM,11:37 AM,05:56 AM,06:12 PM,10,15,17,15,23,17,77,0.0,1013,15,10,140,12
2020-03-15 03:00:00,24,14,0.0,12.6,6,1,55,10:25 PM,11:37 AM,05:56 AM,06:12 PM,10,14,14,14,19,23,74,0.0,1013,14,10,158,10
2020-03-15 06:00:00,24,14,0.0,12.6,6,1,55,10:25 PM,11:37 AM,05:56 AM,06:12 PM,10,15,15,15,17,24,73,0.0,1014,15,10,156,10
2020-03-15 09:00:00,24,14,0.0,12.6,6,5,55,10:25 PM,11:37 AM,05:56 AM,06:12 PM,11,19,21,19,20,28,60,0.0,1015,19,10,143,16
2020-03-15 12:00:00,24,14,0.0,12.6,6,6,55,10:25 PM,11:37 AM,05:56 AM,06:12 PM,11,25,25,23,21,30,47,0.0,1015,23,10,137,18
2020-03-15 15:00:00,24,14,0.0,12.6,6,6,55,10:25 PM,11:37 AM,05:56 AM,06:12 PM,11,25,25,23,21,23,48,0.0,1014,23,10,135,18
2020-03-15 18:00:00,24,14,0.0,12.6,6,1,55,10:25 PM,11:37 AM,05:56 AM,06:12 PM,11,20,22,20,23,14,63,0.0,1016,20,10,132,15
2020-03-15 21:00:00,24,14,0.0,12.6,6,1,55,10:25 PM,11:37 AM,05:56 AM,06:12 PM,9,18,21,18,22,5,73,0.0,1019,18,10,134,12
2020-03-16 00:00:00,23,10,0.0,12.5,5,1,47,11:14 PM,12:40 PM,05:57 AM,06:11 PM,8,13,15,13,23,1,75,0.0,1019,14,10,142,12
2020-03-16 03:00:00,23,10,0.0,12.5,5,1,47,11:14 PM,12:40 PM,05:57 AM,06:11 PM,7,9,11,9,23,0,76,0.0,1019,11,10,149,11
2020-03-16 06:00:00,23,10,0.0,12.5,5,1,47,11:14 PM,12:40 PM,05:57 AM,06:11 PM,8,11,12,11,16,0,77,0.0,1020,12,10,160,9
2020-03-16 09:00:00,23,10,0.0,12.5,5,5,47,11:14 PM,12:40 PM,05:57 AM,06:11 PM,11,18,21,18,15,8,61,0.0,1021,19,10,140,12
2020-03-16 12:00:00,23,10,0.0,12.5,5,6,47,11:14 PM,12:40 PM,05:57 AM,06:11 PM,11,25,25,23,17,22,49,0.0,1020,23,10,131,14
2020-03-16 15:00:00,23,10,0.0,12.5,5,6,47,11:14 PM,12:40 PM,05:57 AM,06:11 PM,12,25,25,22,16,23,51,0.0,1019,22,10,133,14
2020-03-16 18:00:00,23,10,0.0,12.5,5,1,47,11:14 PM,12:40 PM,05:57 AM,06:11 PM,11,20,23,20,22,19,64,0.0,1021,20,10,134,13
2020-03-16 21:00:00,23,10,0.0,12.5,5,1,47,11:14 PM,12:40 PM,05:57 AM,06:11 PM,10,16,19,16,20,12,79,0.0,1023,16,10,145,10
2020-03-17 00:00:00,25,10,0.0,12.5,5,1,40,No moonrise,01:38 PM,05:57 AM,06:10 PM,8,12,13,12,18,3,83,0.0,1024,12,10,151,9
2020-03-17 03:00:00,25,10,0.0,12.5,5,1,40,No moonrise,01:38 PM,05:57 AM,06:10 PM,7,9,10,9,18,0,79,0.0,1024,10,10,153,9
2020-03-17 06:00:00,25,10,0.0,12.5,5,1,40,No moonrise,01:38 PM,05:57 AM,06:10 PM,6,10,11,10,17,0,74,0.0,1024,11,10,160,9
2020-03-17 09:00:00,25,10,0.0,12.5,5,5,40,No moonrise,01:38 PM,05:57 AM,06:10 PM,9,18,18,18,14,13,57,0.0,1025,18,10,136,10
2020-03-17 12:00:00,25,10,0.0,12.5,5,6,40,No moonrise,01:38 PM,05:57 AM,06:10 PM,10,24,24,24,9,13,41,0.0,1023,24,10,150,8
2020-03-17 15:00:00,25,10,0.0,12.5,5,6,40,No moonrise,01:38 PM,05:57 AM,06:10 PM,11,25,25,23,12,17,49,0.0,1022,23,10,127,9
2020-03-17 18:00:00,25,10,0.0,12.5,5,1,40,No moonrise,01:38 PM,05:57 AM,06:10 PM,11,19,21,19,17,20,68,0.0,1023,19,10,103,9
2020-03-17 21:00:00,25,10,0.0,12.5,5,1,40,No moonrise,01:38 PM,05:57 AM,06:10 PM,11,14,15,14,18,15,84,0.0,1025,14,10,104,9
2020-03-18 00:00:00,25,10,0.0,12.5,6,1,33,12:07 AM,02:31 PM,05:58 AM,06:09 PM,10,11,12,11,17,12,89,0.0,1025,12,10,111,8
2020-03-18 03:00:00,25,10,0.0,12.5,6,1,33,12:07 AM,02:31 PM,05:58 AM,06:09 PM,9,10,10,10,15,8,89,0.0,1025,10,10,119,7
2020-03-18 06:00:00,25,10,0.0,12.5,6,1,33,12:07 AM,02:31 PM,05:58 AM,06:09 PM,8,10,11,10,13,2,84,0.0,1026,11,10,128,7
2020-03-18 09:00:00,25,10,0.0,12.5,6,5,33,12:07 AM,02:31 PM,05:58 AM,06:09 PM,8,18,20,18,9,0,55,0.0,1026,18,10,151,7
2020-03-18 12:00:00,25,10,0.0,12.5,6,6,33,12:07 AM,02:31 PM,05:58 AM,06:09 PM,6,24,24,23,9,2,34,0.0,1024,23,10,193,8
2020-03-18 15:00:00,25,10,0.0,12.5,6,6,33,12:07 AM,02:31 PM,05:58 AM,06:09 PM,6,24,24,24,9,3,32,0.0,1022,24,10,217,8
2020-03-18 18:00:00,25,10,0.0,12.5,6,1,33,12:07 AM,02:31 PM,05:58 AM,06:09 PM,8,21,23,21,14,3,50,0.0,1023,21,10,202,8
2020-03-18 21:00:00,25,10,0.0,12.5,6,1,33,12:07 AM,02:31 PM,05:58 AM,06:09 PM,8,18,21,18,16,4,64,0.0,1024,18,10,132,8
2020-03-19 00:00:00,26,11,0.0,12.5,6,1,25,01:01 AM,03:19 PM,05:58 AM,06:08 PM,8,14,15,14,13,4,76,0.0,1024,14,10,91,6
2020-03-19 03:00:00,26,11,0.0,12.5,6,1,25,01:01 AM,03:19 PM,05:58 AM,06:08 PM,9,11,11,11,9,2,84,0.0,1024,11,10,104,4
2020-03-19 06:00:00,26,11,0.0,12.5,6,1,25,01:01 AM,03:19 PM,05:58 AM,06:08 PM,9,13,12,13,7,1,78,0.0,1025,12,10,105,4
2020-03-19 09:00:00,26,11,0.0,12.5,6,5,25,01:01 AM,03:19 PM,05:58 AM,06:08 PM,10,20,21,20,7,0,55,0.0,1024,19,10,185,6
2020-03-19 12:00:00,26,11,0.0,12.5,6,6,25,01:01 AM,03:19 PM,05:58 AM,06:08 PM,9,25,25,25,10,2,36,0.0,1022,25,10,227,9
2020-03-19 15:00:00,26,11,0.0,12.5,6,7,25,01:01 AM,03:19 PM,05:58 AM,06:08 PM,9,26,26,26,12,2,33,0.0,1020,26,10,235,10
2020-03-19 18:00:00,26,11,0.0,12.5,6,1,25,01:01 AM,03:19 PM,05:58 AM,06:08 PM,9,25,25,23,13,2,48,0.0,1021,23,10,206,8
2020-03-19 21:00:00,26,11,0.0,12.5,6,1,25,01:01 AM,03:19 PM,05:58 AM,06:08 PM,8,20,23,20,12,2,58,0.0,1022,20,10,129,6
2020-03-20 00:00:00,27,13,0.0,12.5,6,1,18,01:57 AM,04:01 PM,05:59 AM,06:06 PM,8,16,17,16,11,1,64,0.0,1021,16,10,97,5
2020-03-20 03:00:00,27,13,0.0,12.5,6,1,18,01:57 AM,04:01 PM,05:59 AM,06:06 PM,8,13,13,13,10,0,70,0.0,1020,13,10,101,5
2020-03-20 06:00:00,27,13,0.0,12.5,6,1,18,01:57 AM,04:01 PM,05:59 AM,06:06 PM,9,15,14,15,7,0,71,0.0,1021,14,10,73,4
2020-03-20 09:00:00,27,13,0.0,12.5,6,6,18,01:57 AM,04:01 PM,05:59 AM,06:06 PM,10,21,22,21,8,0,53,0.0,1021,21,10,215,6
2020-03-20 12:00:00,27,13,0.0,12.5,6,7,18,01:57 AM,04:01 PM,05:59 AM,06:06 PM,11,26,26,26,11,0,38,0.0,1019,26,10,269,10
2020-03-20 15:00:00,27,13,0.0,12.5,6,7,18,01:57 AM,04:01 PM,05:59 AM,06:06 PM,11,26,26,26,12,1,39,0.0,1016,26,10,254,10
2020-03-20 18:00:00,27,13,0.0,12.5,6,1,18,01:57 AM,04:01 PM,05:59 AM,06:06 PM,11,25,25,23,9,1,54,0.0,1017,23,10,266,6
2020-03-20 21:00:00,27,13,0.0,12.5,6,1,18,01:57 AM,04:01 PM,05:59 AM,06:06 PM,10,19,20,19,7,2,61,0.0,1018,19,10,183,3
2020-03-21 00:00:00,30,15,0.0,12.1,7,1,11,02:53 AM,04:39 PM,06:00 AM,06:05 PM,9,17,17,17,8,3,61,0.0,1018,17,10,116,4
2020-03-21 03:00:00,30,15,0.0,12.1,7,1,11,02:53 AM,04:39 PM,06:00 AM,06:05 PM,8,15,15,15,10,2,61,0.0,1017,15,10,98,5
2020-03-21 06:00:00,30,15,0.0,12.1,7,1,11,02:53 AM,04:39 PM,06:00 AM,06:05 PM,9,16,16,16,11,1,61,0.0,1019,16,10,92,5
2020-03-21 09:00:00,30,15,0.0,12.1,7,6,11,02:53 AM,04:39 PM,06:00 AM,06:05 PM,10,24,24,24,7,0,44,0.0,1019,24,10,222,5
