date_time,Deniliquin_maxtempC,Deniliquin_mintempC,Deniliquin_totalSnow_cm,Deniliquin_sunHour,Deniliquin_uvIndex,Deniliquin_uvIndex,Deniliquin_moon_illumination,Deniliquin_moonrise,Deniliquin_moonset,Deniliquin_sunrise,Deniliquin_sunset,Deniliquin_DewPointC,Deniliquin_FeelsLikeC,Deniliquin_HeatIndexC,Deniliquin_WindChillC,Deniliquin_WindGustKmph,Deniliquin_cloudcover,Deniliquin_humidity,Deniliquin_precipMM,Deniliquin_pressure,Deniliquin_tempC,Deniliquin_visibility,Deniliquin_winddirDegree,Deniliquin_windspeedKmph
2020-02-08 21:00:00,31,19,0.0,13.3,6,1,100,06:50 PM,04:00 AM,05:45 AM,07:23 PM,13,26,26,26,22,81,44,0.5,1016,26,9,105,14
2020-02-09 00:00:00,28,21,0.0,13.8,5,1,100,07:38 PM,05:09 AM,05:46 AM,07:22 PM,12,25,25,24,23,56,47,0.2,1016,24,10,104,14
2020-02-09 03:00:00,28,21,0.0,13.8,5,1,100,07:38 PM,05:09 AM,05:46 AM,07:22 PM,12,25,25,22,28,32,51,0.0,1015,22,10,119,17
2020-02-09 06:00:00,28,21,0.0,13.8,5,1,100,07:38 PM,05:09 AM,05:46 AM,07:22 PM,12,22,24,22,33,28,53,0.0,1015,22,10,124,23
2020-02-09 09:00:00,28,21,0.0,13.8,5,6,100,07:38 PM,05:09 AM,05:46 AM,07:22 PM,11,25,25,23,30,43,46,0.0,1015,23,10,111,24
2020-02-09 12:00:00,28,21,0.0,13.8,5,6,100,07:38 PM,05:09 AM,05:46 AM,07:22 PM,11,25,25,25,27,48,41,0.0,1014,25,10,115,23
2020-02-09 15:00:00,28,21,0.0,13.8,5,7,100,07:38 PM,05:09 AM,05:46 AM,07:22 PM,10,26,26,27,27,51,36,0.0,1012,27,10,102,23
2020-02-09 18:00:00,28,21,0.0,13.8,5,1,100,07:38 PM,05:09 AM,05:46 AM,07:22 PM,11,29,29,26,31,59,46,0.0,1012,26,10,98,24
2020-02-09 21:00:00,28,21,0.0,13.8,5,1,100,07:38 PM,05:09 AM,05:46 AM,07:22 PM,14,27,27,24,33,87,71,0.9,1012,24,9,116,24
2020-02-10 00:00:00,29,17,0.0,8.6,5,1,83,08:20 PM,06:21 AM,05:47 AM,07:21 PM,15,19,20,19,35,100,83,3.1,1010,19,8,143,25
2020-02-10 03:00:00,29,17,0.0,8.6,5,1,83,08:20 PM,06:21 AM,05:47 AM,07:21 PM,15,17,17,17,33,100,87,5.9,1008,17,7,162,24
2020-02-10 06:00:00,29,17,0.0,8.6,5,1,83,08:20 PM,06:21 AM,05:47 AM,07:21 PM,15,17,17,17,29,100,87,3.4,1007,17,8,165,21
2020-02-10 09:00:00,29,17,0.0,8.6,5,5,83,08:20 PM,06:21 AM,05:47 AM,07:21 PM,16,21,22,21,22,92,72,1.8,1006,21,9,149,18
2020-02-10 12:00:00,29,17,0.0,8.6,5,6,83,08:20 PM,06:21 AM,05:47 AM,07:21 PM,16,28,28,27,19,70,54,1.3,1005,27,10,98,15
2020-02-10 15:00:00,29,17,0.0,8.6,5,6,83,08:20 PM,06:21 AM,05:47 AM,07:21 PM,16,29,29,29,12,63,46,0.4,1004,29,10,76,9
2020-02-10 18:00:00,29,17,0.0,8.6,5,1,83,08:20 PM,06:21 AM,05:47 AM,07:21 PM,16,28,28,27,15,80,50,0.1,1004,27,10,140,9
2020-02-10 21:00:00,29,17,0.0,8.6,5,1,83,08:20 PM,06:21 AM,05:47 AM,07:21 PM,17,25,25,23,16,41,69,0.0,1006,23,10,144,9
2020-02-11 00:00:00,28,20,0.0,13.3,7,1,75,08:58 PM,07:34 AM,05:48 AM,07:20 PM,18,21,22,21,17,54,80,0.7,1006,21,9,146,9
2020-02-11 03:00:00,28,20,0.0,13.3,7,1,75,08:58 PM,07:34 AM,05:48 AM,07:20 PM,18,20,20,20,14,53,84,0.3,1006,20,10,139,8
2020-02-11 06:00:00,28,20,0.0,13.3,7,1,75,08:58 PM,07:34 AM,05:48 AM,07:20 PM,18,21,23,21,10,33,83,0.0,1007,21,10,157,6
2020-02-11 09:00:00,28,20,0.0,13.3,7,6,75,08:58 PM,07:34 AM,05:48 AM,07:20 PM,18,27,27,25,10,35,68,0.0,1008,25,10,137,8
2020-02-11 12:00:00,28,20,0.0,13.3,7,7,75,08:58 PM,07:34 AM,05:48 AM,07:20 PM,17,29,29,28,9,66,53,0.3,1007,28,10,133,8
2020-02-11 15:00:00,28,20,0.0,13.3,7,6,75,08:58 PM,07:34 AM,05:48 AM,07:20 PM,18,27,27,26,11,44,61,0.1,1006,26,10,111,8
2020-02-11 18:00:00,28,20,0.0,13.3,7,1,75,08:58 PM,07:34 AM,05:48 AM,07:20 PM,18,26,26,24,6,60,71,1.2,1006,24,9,102,4
2020-02-11 21:00:00,28,20,0.0,13.3,7,1,75,08:58 PM,07:34 AM,05:48 AM,07:20 PM,19,25,25,23,16,48,77,0.6,1008,23,10,164,9
2020-02-12 00:00:00,33,19,0.0,13.7,7,1,68,09:33 PM,08:46 AM,05:49 AM,07:19 PM,18,21,22,21,25,22,83,0.0,1008,21,10,186,15
2020-02-12 03:00:00,33,19,0.0,13.7,7,1,68,09:33 PM,08:46 AM,05:49 AM,07:19 PM,17,20,20,20,24,18,87,0.0,1009,20,10,188,16
2020-02-12 06:00:00,33,19,0.0,13.7,7,1,68,09:33 PM,08:46 AM,05:49 AM,07:19 PM,17,20,20,20,23,17,86,0.0,1009,20,10,183,15
2020-02-12 09:00:00,33,19,0.0,13.7,7,6,68,09:33 PM,08:46 AM,05:49 AM,07:19 PM,18,25,25,25,18,13,67,0.0,1010,25,10,155,15
2020-02-12 12:00:00,33,19,0.0,13.7,7,8,68,09:33 PM,08:46 AM,05:49 AM,07:19 PM,16,31,31,30,14,22,45,0.0,1008,30,10,140,12
2020-02-12 15:00:00,33,19,0.0,13.7,7,8,68,09:33 PM,08:46 AM,05:49 AM,07:19 PM,15,33,33,33,13,21,34,0.0,1006,33,10,155,11
2020-02-12 18:00:00,33,19,0.0,13.7,7,1,68,09:33 PM,08:46 AM,05:49 AM,07:19 PM,16,32,32,31,21,16,39,0.0,1006,31,10,173,13
2020-02-12 21:00:00,33,19,0.0,13.7,7,1,68,09:33 PM,08:46 AM,05:49 AM,07:19 PM,17,28,28,27,30,11,55,0.0,1008,27,10,174,19
2020-02-13 00:00:00,33,24,0.0,13.7,8,1,60,10:07 PM,09:56 AM,05:50 AM,07:18 PM,17,27,27,26,30,59,60,0.1,1009,26,10,112,17
2020-02-13 03:00:00,33,24,0.0,13.7,8,1,60,10:07 PM,09:56 AM,05:50 AM,07:18 PM,17,26,26,25,22,40,63,0.0,1009,25,10,84,12
2020-02-13 06:00:00,33,24,0.0,13.7,8,1,60,10:07 PM,09:56 AM,05:50 AM,07:18 PM,17,26,26,24,18,25,63,0.0,1010,24,10,95,11
2020-02-13 09:00:00,33,24,0.0,13.7,8,7,60,10:07 PM,09:56 AM,05:50 AM,07:18 PM,16,29,29,28,18,31,50,0.0,1010,28,10,86,15
2020-02-13 12:00:00,33,24,0.0,13.7,8,8,60,10:07 PM,09:56 AM,05:50 AM,07:18 PM,16,32,32,32,15,31,37,0.0,1008,32,10,92,13
2020-02-13 15:00:00,33,24,0.0,13.7,8,8,60,10:07 PM,09:56 AM,05:50 AM,07:18 PM,15,33,33,33,12,26,34,0.0,1006,33,10,126,10
2020-02-13 18:00:00,33,24,0.0,13.7,8,1,60,10:07 PM,09:56 AM,05:50 AM,07:18 PM,16,32,32,31,14,21,39,0.0,1006,31,10,145,9
2020-02-13 21:00:00,33,24,0.0,13.7,8,1,60,10:07 PM,09:56 AM,05:50 AM,07:18 PM,16,29,29,29,18,18,45,0.0,1007,29,10,121,10
2020-02-14 00:00:00,33,24,0.0,9.7,7,1,53,10:42 PM,11:05 AM,05:51 AM,07:17 PM,17,28,28,27,19,16,57,0.0,1007,27,10,76,11
2020-02-14 03:00:00,33,24,0.0,9.7,7,1,53,10:42 PM,11:05 AM,05:51 AM,07:17 PM,19,26,26,25,19,20,70,0.0,1007,25,10,45,12
2020-02-14 06:00:00,33,24,0.0,9.7,7,1,53,10:42 PM,11:05 AM,05:51 AM,07:17 PM,19,26,26,25,21,64,72,0.1,1008,25,10,35,14
2020-02-14 09:00:00,33,24,0.0,9.7,7,6,53,10:42 PM,11:05 AM,05:51 AM,07:17 PM,19,30,30,28,19,86,59,0.2,1008,28,9,23,15
2020-02-14 12:00:00,33,24,0.0,9.7,7,7,53,10:42 PM,11:05 AM,05:51 AM,07:17 PM,18,33,33,32,15,61,44,0.1,1006,32,10,230,13
2020-02-14 15:00:00,33,24,0.0,9.7,7,8,53,10:42 PM,11:05 AM,05:51 AM,07:17 PM,17,33,33,32,12,36,39,0.0,1004,32,10,301,10
2020-02-14 18:00:00,33,24,0.0,9.7,7,1,53,10:42 PM,11:05 AM,05:51 AM,07:17 PM,18,31,31,30,10,63,49,0.1,1003,30,10,235,7
2020-02-14 21:00:00,33,24,0.0,9.7,7,1,53,10:42 PM,11:05 AM,05:51 AM,07:17 PM,18,28,28,27,14,81,60,0.4,1004,27,9,195,9
2020-02-15 00:00:00,30,21,0.0,13.6,6,1,45,11:18 PM,12:13 PM,05:52 AM,07:16 PM,19,26,26,24,14,77,73,1.2,1005,24,9,193,9
2020-02-15 03:00:00,30,21,0.0,13.6,6,1,45,11:18 PM,12:13 PM,05:52 AM,07:16 PM,19,25,25,22,15,72,82,1.5,1004,22,9,208,9
2020-02-15 06:00:00,30,21,0.0,13.6,6,1,45,11:18 PM,12:13 PM,05:52 AM,07:16 PM,18,22,24,22,23,29,80,0.5,1006,22,10,207,15
2020-02-15 09:00:00,30,21,0.0,13.6,6,6,45,11:18 PM,12:13 PM,05:52 AM,07:16 PM,18,26,26,25,21,8,66,0.0,1007,25,10,192,17
2020-02-15 12:00:00,30,21,0.0,13.6,6,7,45,11:18 PM,12:13 PM,05:52 AM,07:16 PM,17,29,29,28,17,39,51,0.0,1007,28,10,199,15
2020-02-15 15:00:00,30,21,0.0,13.6,6,7,45,11:18 PM,12:13 PM,05:52 AM,07:16 PM,17,30,30,30,19,32,47,0.0,1006,30,10,200,17
2020-02-15 18:00:00,30,21,0.0,13.6,6,1,45,11:18 PM,12:13 PM,05:52 AM,07:16 PM,16,28,28,27,29,18,53,0.0,1007,27,10,181,22
2020-02-15 21:00:00,30,21,0.0,13.6,6,1,45,11:18 PM,12:13 PM,05:52 AM,07:16 PM,15,22,22,22,31,9,64,0.0,1008,22,10,180,22
2020-02-16 00:00:00,31,18,0.0,13.6,7,1,38,11:58 PM,01:20 PM,05:53 AM,07:15 PM,14,19,19,19,28,7,72,0.0,1009,19,10,193,19
2020-02-16 03:00:00,31,18,0.0,13.6,7,1,38,11:58 PM,01:20 PM,05:53 AM,07:15 PM,14,18,18,18,22,11,78,0.0,1009,18,10,200,15
2020-02-16 06:00:00,31,18,0.0,13.6,7,1,38,11:58 PM,01:20 PM,05:53 AM,07:15 PM,14,18,18,18,15,18,80,0.0,1010,18,10,214,11
2020-02-16 09:00:00,31,18,0.0,13.6,7,6,38,11:58 PM,01:20 PM,05:53 AM,07:15 PM,15,23,23,22,6,11,67,0.0,1011,22,10,292,5
2020-02-16 12:00:00,31,18,0.0,13.6,7,7,38,11:58 PM,01:20 PM,05:53 AM,07:15 PM,13,28,28,28,9,24,43,0.0,1010,28,10,320,8
2020-02-16 15:00:00,31,18,0.0,13.6,7,8,38,11:58 PM,01:20 PM,05:53 AM,07:15 PM,11,30,30,31,14,15,29,0.0,1008,31,10,310,12
2020-02-16 18:00:00,31,18,0.0,13.6,7,1,38,11:58 PM,01:20 PM,05:53 AM,07:15 PM,10,28,28,29,17,5,32,0.0,1008,29,10,325,11
2020-02-16 21:00:00,31,18,0.0,13.6,7,1,38,11:58 PM,01:20 PM,05:53 AM,07:15 PM,10,26,26,26,17,4,37,0.0,1010,26,10,306,8
2020-02-17 00:00:00,34,22,0.0,13.6,7,1,30,No moonrise,02:24 PM,05:54 AM,07:14 PM,11,25,25,24,14,3,45,0.0,1010,24,10,219,6
2020-02-17 03:00:00,34,22,0.0,13.6,7,1,30,No moonrise,02:24 PM,05:54 AM,07:14 PM,12,22,25,22,18,4,53,0.0,1010,22,10,119,8
2020-02-17 06:00:00,34,22,0.0,13.6,7,1,30,No moonrise,02:24 PM,05:54 AM,07:14 PM,15,22,25,22,19,4,66,0.0,1011,22,10,81,11
2020-02-17 09:00:00,34,22,0.0,13.6,7,7,30,No moonrise,02:24 PM,05:54 AM,07:14 PM,17,28,28,26,14,4,57,0.0,1011,26,10,47,11
2020-02-17 12:00:00,34,22,0.0,13.6,7,8,30,No moonrise,02:24 PM,05:54 AM,07:14 PM,11,30,30,32,14,3,30,0.0,1009,32,10,211,12
2020-02-17 15:00:00,34,22,0.0,13.6,7,8,30,No moonrise,02:24 PM,05:54 AM,07:14 PM,6,32,32,34,15,1,18,0.0,1006,34,10,277,13
2020-02-17 18:00:00,34,22,0.0,13.6,7,1,30,No moonrise,02:24 PM,05:54 AM,07:14 PM,7,30,30,31,19,1,23,0.0,1006,31,10,232,12
2020-02-17 21:00:00,34,22,0.0,13.6,7,1,30,No moonrise,02:24 PM,05:54 AM,07:14 PM,9,27,27,28,17,3,32,0.0,1007,28,10,207,8
2020-02-18 00:00:00,29,21,0.0,13.3,7,1,22,12:41 AM,03:26 PM,05:55 AM,07:13 PM,10,25,25,25,13,1,39,0.0,1007,25,10,189,6
2020-02-18 03:00:00,29,21,0.0,13.3,7,1,22,12:41 AM,03:26 PM,05:55 AM,07:13 PM,11,25,25,24,5,4,44,0.0,1006,24,10,248,3
2020-02-18 06:00:00,29,21,0.0,13.3,7,1,22,12:41 AM,03:26 PM,05:55 AM,07:13 PM,11,25,25,23,8,61,47,0.1,1005,23,10,102,4
2020-02-18 09:00:00,29,21,0.0,13.3,7,6,22,12:41 AM,03:26 PM,05:55 AM,07:13 PM,11,27,27,27,13,46,37,0.0,1005,27,10,234,10
2020-02-18 12:00:00,29,21,0.0,13.3,7,7,22,12:41 AM,03:26 PM,05:55 AM,07:13 PM,9,28,28,29,22,14,30,0.0,1004,29,10,300,18
2020-02-18 15:00:00,29,21,0.0,13.3,7,7,22,12:41 AM,03:26 PM,05:55 AM,07:13 PM,7,27,27,29,32,5,26,0.0,1003,29,10,265,27
2020-02-18 18:00:00,29,21,0.0,13.3,7,1,22,12:41 AM,03:26 PM,05:55 AM,07:13 PM,8,26,26,26,32,14,32,0.0,1004,26,10,249,23
2020-02-18 21:00:00,29,21,0.0,13.3,7,1,22,12:41 AM,03:26 PM,05:55 AM,07:13 PM,9,22,22,22,38,26,46,0.0,1006,22,10,234,27
2020-02-19 00:00:00,25,16,0.0,13.6,6,1,15,01:30 AM,04:22 PM,05:56 AM,07:12 PM,10,19,19,19,39,14,56,0.0,1007,19,10,238,26
2020-02-19 03:00:00,25,16,0.0,13.6,6,1,15,01:30 AM,04:22 PM,05:56 AM,07:12 PM,10,17,17,17,37,63,63,0.0,1007,17,10,235,25
2020-02-19 06:00:00,25,16,0.0,13.6,6,1,15,01:30 AM,04:22 PM,05:56 AM,07:12 PM,9,16,16,16,36,39,65,0.0,1009,16,10,221,26
2020-02-19 09:00:00,25,16,0.0,13.6,6,5,15,01:30 AM,04:22 PM,05:56 AM,07:12 PM,9,19,19,19,32,11,53,0.0,1010,19,10,213,26
2020-02-19 12:00:00,25,16,0.0,13.6,6,6,15,01:30 AM,04:22 PM,05:56 AM,07:12 PM,8,23,23,23,30,23,38,0.0,1010,23,10,216,26
2020-02-19 15:00:00,25,16,0.0,13.6,6,6,15,01:30 AM,04:22 PM,05:56 AM,07:12 PM,7,25,25,24,31,25,33,0.0,1008,24,10,211,27
2020-02-19 18:00:00,25,16,0.0,13.6,6,1,15,01:30 AM,04:22 PM,05:56 AM,07:12 PM,8,22,22,22,31,15,40,0.0,1010,22,10,205,23
2020-02-19 21:00:00,25,16,0.0,13.6,6,1,15,01:30 AM,04:22 PM,05:56 AM,07:12 PM,8,18,18,18,27,5,53,0.0,1011,18,10,185,18
2020-02-20 00:00:00,25,13,0.0,12.1,6,1,7,02:22 AM,05:13 PM,05:57 AM,07:10 PM,9,16,16,16,26,1,63,0.0,1012,16,10,184,17
2020-02-20 03:00:00,25,13,0.0,12.1,6,1,7,02:22 AM,05:13 PM,05:57 AM,07:10 PM,9,13,14,13,27,0,68,0.0,1012,14,10,188,18
2020-02-20 06:00:00,25,13,0.0,12.1,6,1,7,02:22 AM,05:13 PM,05:57 AM,07:10 PM,8,12,13,12,27,0,69,0.0,1013,13,10,197,19
2020-02-20 09:00:00,25,13,0.0,12.1,6,5,7,02:22 AM,05:13 PM,05:57 AM,07:10 PM,7,16,17,16,24,7,54,0.0,1014,17,10,201,19
2020-02-20 12:00:00,25,13,0.0,12.1,6,6,7,02:22 AM,05:13 PM,05:57 AM,07:10 PM,6,22,22,22,21,63,36,0.0,1014,22,10,202,18
2020-02-20 15:00:00,25,13,0.0,12.1,6,5,7,02:22 AM,05:13 PM,05:57 AM,07:10 PM,5,24,24,25,20,95,28,0.0,1012,25,10,195,17
2020-02-20 18:00:00,25,13,0.0,12.1,6,1,7,02:22 AM,05:13 PM,05:57 AM,07:10 PM,6,24,24,23,19,50,34,0.0,1012,23,10,181,13
2020-02-20 21:00:00,25,13,0.0,12.1,6,1,7,02:22 AM,05:13 PM,05:57 AM,07:10 PM,8,19,19,19,23,12,49,0.0,1014,19,10,182,15
2020-02-21 00:00:00,27,14,0.0,13.5,6,1,0,03:18 AM,05:58 PM,05:58 AM,07:09 PM,9,15,16,15,29,5,63,0.0,1014,16,10,187,20
2020-02-21 03:00:00,27,14,0.0,13.5,6,1,0,03:18 AM,05:58 PM,05:58 AM,07:09 PM,9,13,14,13,28,16,69,0.0,1015,14,10,188,19
2020-02-21 06:00:00,27,14,0.0,13.5,6,1,0,03:18 AM,05:58 PM,05:58 AM,07:09 PM,8,13,14,13,25,11,69,0.0,1016,14,10,193,18
2020-02-21 09:00:00,27,14,0.0,13.5,6,5,0,03:18 AM,05:58 PM,05:58 AM,07:09 PM,9,18,18,18,22,4,54,0.0,1017,18,10,187,18
2020-02-21 12:00:00,27,14,0.0,13.5,6,6,0,03:18 AM,05:58 PM,05:58 AM,07:09 PM,8,24,24,24,19,1,36,0.0,1016,24,10,190,17
2020-02-21 15:00:00,27,14,0.0,13.5,6,7,0,03:18 AM,05:58 PM,05:58 AM,07:09 PM,7,26,26,26,22,3,30,0.0,1014,26,10,194,19
2020-02-21 18:00:00,27,14,0.0,13.5,6,1,0,03:18 AM,05:58 PM,05:58 AM,07:09 PM,8,25,25,24,28,2,37,0.0,1015,24,10,186,20
2020-02-21 21:00:00,27,14,0.0,13.5,6,1,0,03:18 AM,05:58 PM,05:58 AM,07:09 PM,7,19,23,19,30,0,46,0.0,1017,19,10,187,20
2020-02-22 00:00:00,30,12,0.0,13.5,6,1,0,04:15 AM,06:37 PM,05:59 AM,07:08 PM,6,14,17,14,27,0,56,0.0,1018,15,10,190,18
2020-02-22 03:00:00,30,12,0.0,13.5,6,1,0,04:15 AM,06:37 PM,05:59 AM,07:08 PM,6,12,13,12,20,0,64,0.0,1019,13,10,183,13
2020-02-22 06:00:00,30,12,0.0,13.5,6,1,0,04:15 AM,06:37 PM,05:59 AM,07:08 PM,7,12,13,12,16,0,68,0.0,1020,13,10,175,10
2020-02-22 09:00:00,30,12,0.0,13.5,6,5,0,04:15 AM,06:37 PM,05:59 AM,07:08 PM,10,18,20,18,10,0,56,0.0,1020,19,10,113,8
2020-02-22 12:00:00,30,12,0.0,13.5,6,7,0,04:15 AM,06:37 PM,05:59 AM,07:08 PM,7,26,26,26,8,0,33,0.0,1019,26,10,256,7
2020-02-22 15:00:00,30,12,0.0,13.5,6,7,0,04:15 AM,06:37 PM,05:59 AM,07:08 PM,4,27,27,29,10,0,20,0.0,1017,29,10,338,8
2020-02-22 18:00:00,30,12,0.0,13.5,6,1,0,04:15 AM,06:37 PM,05:59 AM,07:08 PM,3,25,25,27,9,0,21,0.0,1016,27,10,301,6
2020-02-22 21:00:00,30,12,0.0,13.5,6,1,0,04:15 AM,06:37 PM,05:59 AM,07:08 PM,2,24,24,24,13,2,25,0.0,1017,24,10,238,6
2020-02-23 00:00:00,33,19,0.0,13.1,7,1,0,05:13 AM,07:12 PM,06:00 AM,07:07 PM,7,20,20,20,20,4,43,0.0,1017,20,10,170,9
2020-02-23 03:00:00,33,19,0.0,13.1,7,1,0,05:13 AM,07:12 PM,06:00 AM,07:07 PM,9,19,19,19,18,8,51,0.0,1018,19,10,121,9
2020-02-23 06:00:00,33,19,0.0,13.1,7,1,0,05:13 AM,07:12 PM,06:00 AM,07:07 PM,12,21,23,21,20,10,55,0.0,1019,21,10,54,11
2020-02-23 09:00:00,33,19,0.0,13.1,7,7,0,05:13 AM,07:12 PM,06:00 AM,07:07 PM,15,27,27,26,24,12,50,0.0,1020,26,10,21,19
2020-02-23 12:00:00,33,19,0.0,13.1,7,8,0,05:13 AM,07:12 PM,06:00 AM,07:07 PM,14,31,31,31,23,25,36,0.0,1018,31,10,11,21
2020-02-23 15:00:00,33,19,0.0,13.1,7,8,0,05:13 AM,07:12 PM,06:00 AM,07:07 PM,13,31,31,31,23,32,34,0.0,1016,31,10,240,19
2020-02-23 18:00:00,33,19,0.0,13.1,7,1,0,05:13 AM,07:12 PM,06:00 AM,07:07 PM,13,29,29,29,26,18,39,0.0,1016,29,10,353,17
2020-02-23 21:00:00,33,19,0.0,13.1,7,1,0,05:13 AM,07:12 PM,06:00 AM,07:07 PM,14,27,27,26,29,7,49,0.0,1018,26,10,351,17
2020-02-24 00:00:00,31,20,0.0,11.6,7,1,0,06:10 AM,07:42 PM,06:01 AM,07:05 PM,15,25,25,23,27,5,58,0.0,1018,23,10,342,16
2020-02-24 03:00:00,31,20,0.0,11.6,7,1,0,06:10 AM,07:42 PM,06:01 AM,07:05 PM,14,21,22,21,19,6,63,0.0,1019,21,10,339,11
2020-02-24 06:00:00,31,20,0.0,11.6,7,1,0,06:10 AM,07:42 PM,06:01 AM,07:05 PM,13,20,20,20,9,15,64,0.0,1020,20,10,133,5
2020-02-24 09:00:00,31,20,0.0,11.6,7,6,0,06:10 AM,07:42 PM,06:01 AM,07:05 PM,13,24,24,24,11,14,52,0.0,1021,24,10,245,9
2020-02-24 12:00:00,31,20,0.0,11.6,7,7,0,06:10 AM,07:42 PM,06:01 AM,07:05 PM,12,28,28,29,16,10,37,0.0,1019,29,10,352,14
2020-02-24 15:00:00,31,20,0.0,11.6,7,8,0,06:10 AM,07:42 PM,06:01 AM,07:05 PM,11,30,30,31,16,11,29,0.0,1016,31,10,346,14
2020-02-24 18:00:00,31,20,0.0,11.6,7,1,0,06:10 AM,07:42 PM,06:01 AM,07:05 PM,10,28,28,29,14,10,31,0.0,1015,29,10,354,9
2020-02-24 21:00:00,31,20,0.0,11.6,7,1,0,06:10 AM,07:42 PM,06:01 AM,07:05 PM,10,26,26,26,12,7,37,0.0,1015,26,10,131,6
2020-02-25 00:00:00,34,23,0.0,11.6,8,1,8,07:07 AM,08:10 PM,06:02 AM,07:04 PM,11,25,25,24,13,8,43,0.0,1014,24,10,339,6
2020-02-25 03:00:00,34,23,0.0,11.6,8,1,8,07:07 AM,08:10 PM,06:02 AM,07:04 PM,11,25,25,23,13,7,48,0.0,1013,23,10,116,6
2020-02-25 06:00:00,34,23,0.0,11.6,8,1,8,07:07 AM,08:10 PM,06:02 AM,07:04 PM,12,25,25,23,16,7,49,0.0,1014,23,10,239,8
2020-02-25 09:00:00,34,23,0.0,11.6,8,7,8,07:07 AM,08:10 PM,06:02 AM,07:04 PM,12,28,28,28,21,13,37,0.0,1014,28,10,344,17
2020-02-25 12:00:00,34,23,0.0,11.6,8,8,8,07:07 AM,08:10 PM,06:02 AM,07:04 PM,12,31,31,32,25,16,29,0.0,1012,32,10,331,22
2020-02-25 15:00:00,34,23,0.0,11.6,8,8,8,07:07 AM,08:10 PM,06:02 AM,07:04 PM,11,32,32,33,23,56,26,0.0,1008,33,10,328,21
2020-02-25 18:00:00,34,23,0.0,11.6,8,1,8,07:07 AM,08:10 PM,06:02 AM,07:04 PM,11,30,30,32,23,56,29,0.0,1007,32,10,330,15
2020-02-25 21:00:00,34,23,0.0,11.6,8,1,8,07:07 AM,08:10 PM,06:02 AM,07:04 PM,12,29,29,29,27,76,35,0.0,1007,29,10,350,16
2020-02-26 00:00:00,25,16,0.0,11.6,5,1,15,08:02 AM,08:37 PM,06:03 AM,07:03 PM,11,26,26,26,26,82,40,0.0,1007,26,10,291,15
2020-02-26 03:00:00,25,16,0.0,11.6,5,1,15,08:02 AM,08:37 PM,06:03 AM,07:03 PM,12,22,22,22,26,38,57,0.0,1006,22,10,241,17
2020-02-26 06:00:00,25,16,0.0,11.6,5,1,15,08:02 AM,08:37 PM,06:03 AM,07:03 PM,11,19,19,19,30,8,59,0.0,1008,19,10,236,21
2020-02-26 09:00:00,25,16,0.0,11.6,5,6,15,08:02 AM,08:37 PM,06:03 AM,07:03 PM,9,20,20,20,29,1,49,0.0,1009,20,10,235,23
2020-02-26 12:00:00,25,16,0.0,11.6,5,6,15,08:02 AM,08:37 PM,06:03 AM,07:03 PM,9,24,24,24,28,30,39,0.0,1009,24,10,226,24
2020-02-26 15:00:00,25,16,0.0,11.6,5,6,15,08:02 AM,08:37 PM,06:03 AM,07:03 PM,7,25,25,24,28,29,34,0.0,1008,24,10,222,25
2020-02-26 18:00:00,25,16,0.0,11.6,5,1,15,08:02 AM,08:37 PM,06:03 AM,07:03 PM,4,22,22,22,25,9,31,0.0,1009,22,10,220,18
2020-02-26 21:00:00,25,16,0.0,11.6,5,1,15,08:02 AM,08:37 PM,06:03 AM,07:03 PM,3,17,17,17,28,1,40,0.0,1011,17,10,183,18
2020-02-27 00:00:00,25,11,0.0,11.6,5,1,23,08:57 AM,09:04 PM,06:04 AM,07:02 PM,4,13,14,13,26,0,51,0.0,1012,14,10,168,17
2020-02-27 03:00:00,25,11,0.0,11.6,5,1,23,08:57 AM,09:04 PM,06:04 AM,07:02 PM,4,11,12,11,20,0,58,0.0,1012,12,10,177,13
2020-02-27 06:00:00,25,11,0.0,11.6,5,1,23,08:57 AM,09:04 PM,06:04 AM,07:02 PM,4,10,11,10,18,0,63,0.0,1013,11,10,198,12
2020-02-27 09:00:00,25,11,0.0,11.6,5,5,23,08:57 AM,09:04 PM,06:04 AM,07:02 PM,2,15,16,15,18,0,42,0.0,1014,16,10,214,15
2020-02-27 12:00:00,25,11,0.0,11.6,5,6,23,08:57 AM,09:04 PM,06:04 AM,07:02 PM,-1,21,21,21,19,0,23,0.0,1012,21,10,233,17
2020-02-27 15:00:00,25,11,0.0,11.6,5,6,23,08:57 AM,09:04 PM,06:04 AM,07:02 PM,-0,23,23,24,21,0,20,0.0,1010,24,10,241,18
2020-02-27 18:00:00,25,11,0.0,11.6,5,1,23,08:57 AM,09:04 PM,06:04 AM,07:02 PM,2,22,22,22,21,10,27,0.0,1009,22,10,242,13
2020-02-27 21:00:00,25,11,0.0,11.6,5,1,23,08:57 AM,09:04 PM,06:04 AM,07:02 PM,5,19,19,19,27,40,39,0.0,1011,19,10,232,15
2020-02-28 00:00:00,26,13,0.0,11.6,6,1,30,09:52 AM,09:32 PM,06:05 AM,07:00 PM,7,16,16,16,24,18,54,0.0,1012,16,10,214,14
2020-02-28 03:00:00,26,13,0.0,11.6,6,1,30,09:52 AM,09:32 PM,06:05 AM,07:00 PM,8,13,14,13,20,4,67,0.0,1012,14,10,225,11
