date_time,Kootingal_maxtempC,Kootingal_mintempC,Kootingal_totalSnow_cm,Kootingal_sunHour,Kootingal_uvIndex,Kootingal_uvIndex,Kootingal_moon_illumination,Kootingal_moonrise,Kootingal_moonset,Kootingal_sunrise,Kootingal_sunset,Kootingal_DewPointC,Kootingal_FeelsLikeC,Kootingal_HeatIndexC,Kootingal_WindChillC,Kootingal_WindGustKmph,Kootingal_cloudcover,Kootingal_humidity,Kootingal_precipMM,Kootingal_pressure,Kootingal_tempC,Kootingal_visibility,Kootingal_winddirDegree,Kootingal_windspeedKmph
2020-01-11 18:00:00,32,24,0.0,14.0,7,1,100,07:36 PM,05:03 AM,05:03 AM,07:04 PM,17,32,32,29,13,20,49,0.0,1010,29,10,196,10
2020-01-11 21:00:00,32,24,0.0,14.0,7,1,100,07:36 PM,05:03 AM,05:03 AM,07:04 PM,17,30,30,26,19,13,65,0.0,1012,26,10,145,14
2020-01-12 00:00:00,29,20,0.0,13.4,7,1,83,08:27 PM,06:08 AM,05:04 AM,07:04 PM,16,22,23,22,17,18,75,0.0,1013,22,10,130,12
2020-01-12 03:00:00,29,20,0.0,13.4,7,1,83,08:27 PM,06:08 AM,05:04 AM,07:04 PM,15,21,21,21,17,51,72,0.0,1012,21,10,126,13
2020-01-12 06:00:00,29,20,0.0,13.4,7,1,83,08:27 PM,06:08 AM,05:04 AM,07:04 PM,15,21,23,21,17,62,66,0.0,1014,21,10,122,14
2020-01-12 09:00:00,29,20,0.0,13.4,7,6,83,08:27 PM,06:08 AM,05:04 AM,07:04 PM,14,25,25,23,19,43,57,0.0,1015,23,10,108,17
2020-01-12 12:00:00,29,20,0.0,13.4,7,7,83,08:27 PM,06:08 AM,05:04 AM,07:04 PM,14,28,28,27,18,33,44,0.0,1014,27,10,115,16
2020-01-12 15:00:00,29,20,0.0,13.4,7,7,83,08:27 PM,06:08 AM,05:04 AM,07:04 PM,14,28,28,28,22,29,41,0.0,1012,28,10,107,19
2020-01-12 18:00:00,29,20,0.0,13.4,7,1,83,08:27 PM,06:08 AM,05:04 AM,07:04 PM,13,26,26,25,24,23,47,0.0,1014,25,10,102,19
2020-01-12 21:00:00,29,20,0.0,13.4,7,1,83,08:27 PM,06:08 AM,05:04 AM,07:04 PM,12,24,24,22,25,16,59,0.0,1016,22,10,106,17
2020-01-13 00:00:00,32,14,0.0,14.0,7,1,76,09:14 PM,07:16 AM,05:04 AM,07:04 PM,10,17,18,17,22,7,66,0.0,1017,17,10,116,13
2020-01-13 03:00:00,32,14,0.0,14.0,7,1,76,09:14 PM,07:16 AM,05:04 AM,07:04 PM,9,14,14,14,17,1,73,0.0,1016,14,10,134,9
2020-01-13 06:00:00,32,14,0.0,14.0,7,1,76,09:14 PM,07:16 AM,05:04 AM,07:04 PM,10,16,16,16,12,0,67,0.0,1017,16,10,128,8
2020-01-13 09:00:00,32,14,0.0,14.0,7,6,76,09:14 PM,07:16 AM,05:04 AM,07:04 PM,9,23,23,23,11,3,41,0.0,1017,23,10,99,9
2020-01-13 12:00:00,32,14,0.0,14.0,7,7,76,09:14 PM,07:16 AM,05:04 AM,07:04 PM,9,28,28,30,10,5,28,0.0,1015,30,10,149,9
2020-01-13 15:00:00,32,14,0.0,14.0,7,8,76,09:14 PM,07:16 AM,05:04 AM,07:04 PM,9,30,30,31,10,10,24,0.0,1013,31,10,191,9
2020-01-13 18:00:00,32,14,0.0,14.0,7,1,76,09:14 PM,07:16 AM,05:04 AM,07:04 PM,11,30,30,29,22,10,37,0.0,1014,29,10,139,14
2020-01-13 21:00:00,32,14,0.0,14.0,7,1,76,09:14 PM,07:16 AM,05:04 AM,07:04 PM,13,28,28,25,25,10,60,0.0,1016,25,10,104,15
2020-01-14 00:00:00,33,15,0.0,14.0,7,1,69,09:55 PM,08:24 AM,05:05 AM,07:04 PM,13,19,21,19,16,9,75,0.0,1017,19,10,103,9
2020-01-14 03:00:00,33,15,0.0,14.0,7,1,69,09:55 PM,08:24 AM,05:05 AM,07:04 PM,13,16,16,16,13,6,81,0.0,1016,16,10,113,7
2020-01-14 06:00:00,33,15,0.0,14.0,7,1,69,09:55 PM,08:24 AM,05:05 AM,07:04 PM,12,18,18,18,10,2,69,0.0,1017,18,10,115,7
2020-01-14 09:00:00,33,15,0.0,14.0,7,7,69,09:55 PM,08:24 AM,05:05 AM,07:04 PM,10,25,25,26,6,0,40,0.0,1016,26,10,140,6
2020-01-14 12:00:00,33,15,0.0,14.0,7,8,69,09:55 PM,08:24 AM,05:05 AM,07:04 PM,10,30,30,32,13,16,27,0.0,1014,32,10,186,11
2020-01-14 15:00:00,33,15,0.0,14.0,7,8,69,09:55 PM,08:24 AM,05:05 AM,07:04 PM,11,31,31,32,20,37,27,0.0,1011,32,10,183,18
2020-01-14 18:00:00,33,15,0.0,14.0,7,1,69,09:55 PM,08:24 AM,05:05 AM,07:04 PM,12,28,28,29,26,28,35,0.0,1012,29,10,140,18
2020-01-14 21:00:00,33,15,0.0,14.0,7,1,69,09:55 PM,08:24 AM,05:05 AM,07:04 PM,14,27,27,25,24,11,58,0.0,1014,25,10,113,14
2020-01-15 00:00:00,30,16,0.0,14.0,7,1,61,10:33 PM,09:31 AM,05:06 AM,07:03 PM,15,20,21,20,17,4,78,0.0,1014,20,10,108,9
2020-01-15 03:00:00,30,16,0.0,14.0,7,1,61,10:33 PM,09:31 AM,05:06 AM,07:03 PM,14,17,17,17,13,1,85,0.0,1013,17,10,107,6
2020-01-15 06:00:00,30,16,0.0,14.0,7,1,61,10:33 PM,09:31 AM,05:06 AM,07:03 PM,13,19,19,19,8,1,72,0.0,1014,19,10,110,5
2020-01-15 09:00:00,30,16,0.0,14.0,7,7,61,10:33 PM,09:31 AM,05:06 AM,07:03 PM,13,26,26,27,2,4,44,0.0,1013,27,10,254,2
2020-01-15 12:00:00,30,16,0.0,14.0,7,8,61,10:33 PM,09:31 AM,05:06 AM,07:03 PM,13,30,30,30,1,5,35,0.0,1011,30,10,181,1
2020-01-15 15:00:00,30,16,0.0,14.0,7,7,61,10:33 PM,09:31 AM,05:06 AM,07:03 PM,12,29,29,30,9,11,33,0.0,1009,30,10,75,8
2020-01-15 18:00:00,30,16,0.0,14.0,7,1,61,10:33 PM,09:31 AM,05:06 AM,07:03 PM,11,26,26,26,12,17,37,0.0,1009,26,10,54,8
2020-01-15 21:00:00,30,16,0.0,14.0,7,1,61,10:33 PM,09:31 AM,05:06 AM,07:03 PM,13,25,25,23,15,16,58,0.0,1010,23,10,76,7
2020-01-16 00:00:00,30,18,0.0,8.7,7,1,54,11:09 PM,10:37 AM,05:07 AM,07:03 PM,15,21,22,21,14,23,70,0.0,1009,21,10,75,7
2020-01-16 03:00:00,30,18,0.0,8.7,7,1,54,11:09 PM,10:37 AM,05:07 AM,07:03 PM,15,19,19,19,10,24,76,0.0,1008,19,10,75,5
2020-01-16 06:00:00,30,18,0.0,8.7,7,1,54,11:09 PM,10:37 AM,05:07 AM,07:03 PM,16,21,23,21,8,63,69,0.1,1009,21,10,50,6
2020-01-16 09:00:00,30,18,0.0,8.7,7,6,54,11:09 PM,10:37 AM,05:07 AM,07:03 PM,16,28,28,27,15,83,52,0.2,1009,27,9,232,13
2020-01-16 12:00:00,30,18,0.0,8.7,7,6,54,11:09 PM,10:37 AM,05:07 AM,07:03 PM,16,30,30,30,24,70,43,0.3,1007,30,10,306,21
2020-01-16 15:00:00,30,18,0.0,8.7,7,6,54,11:09 PM,10:37 AM,05:07 AM,07:03 PM,17,27,27,26,19,75,58,0.4,1005,26,9,315,14
2020-01-16 18:00:00,30,18,0.0,8.7,7,1,54,11:09 PM,10:37 AM,05:07 AM,07:03 PM,17,21,23,21,23,74,81,6.2,1006,21,7,170,15
2020-01-16 21:00:00,30,18,0.0,8.7,7,1,54,11:09 PM,10:37 AM,05:07 AM,07:03 PM,16,19,19,19,17,76,89,5.7,1007,19,7,103,10
2020-01-17 00:00:00,26,17,0.0,11.0,5,1,47,11:45 PM,11:42 AM,05:08 AM,07:03 PM,16,17,17,17,8,41,92,1.4,1007,17,9,117,4
2020-01-17 03:00:00,26,17,0.0,11.0,5,1,47,11:45 PM,11:42 AM,05:08 AM,07:03 PM,15,17,17,17,9,29,91,0.0,1007,17,10,94,4
2020-01-17 06:00:00,26,17,0.0,11.0,5,1,47,11:45 PM,11:42 AM,05:08 AM,07:03 PM,16,18,18,18,9,40,85,0.0,1007,18,10,110,6
2020-01-17 09:00:00,26,17,0.0,11.0,5,6,47,11:45 PM,11:42 AM,05:08 AM,07:03 PM,17,24,24,23,8,70,69,0.2,1007,23,9,168,6
2020-01-17 12:00:00,26,17,0.0,11.0,5,6,47,11:45 PM,11:42 AM,05:08 AM,07:03 PM,17,27,27,25,9,78,59,1.2,1006,25,10,172,6
2020-01-17 15:00:00,26,17,0.0,11.0,5,5,47,11:45 PM,11:42 AM,05:08 AM,07:03 PM,18,23,23,22,15,70,77,5.9,1005,22,5,148,8
2020-01-17 18:00:00,26,17,0.0,11.0,5,1,47,11:45 PM,11:42 AM,05:08 AM,07:03 PM,18,20,20,20,22,59,89,6.2,1006,20,6,147,13
2020-01-17 21:00:00,26,17,0.0,11.0,5,1,47,11:45 PM,11:42 AM,05:08 AM,07:03 PM,18,19,19,19,17,79,94,11.6,1007,19,6,153,11
2020-01-18 00:00:00,20,18,0.0,8.7,4,1,40,No moonrise,12:45 PM,05:09 AM,07:03 PM,17,18,18,18,15,75,95,10.9,1006,18,6,135,9
2020-01-18 03:00:00,20,18,0.0,8.7,4,1,40,No moonrise,12:45 PM,05:09 AM,07:03 PM,17,18,18,18,17,70,94,11.9,1004,18,6,125,11
2020-01-18 06:00:00,20,18,0.0,8.7,4,1,40,No moonrise,12:45 PM,05:09 AM,07:03 PM,17,18,18,18,18,87,93,7.8,1005,18,7,113,11
2020-01-18 09:00:00,20,18,0.0,8.7,4,4,40,No moonrise,12:45 PM,05:09 AM,07:03 PM,17,19,19,19,12,72,89,6.0,1006,19,8,93,7
2020-01-18 12:00:00,20,18,0.0,8.7,4,4,40,No moonrise,12:45 PM,05:09 AM,07:03 PM,17,19,19,19,16,66,89,4.4,1007,19,8,132,11
2020-01-18 15:00:00,20,18,0.0,8.7,4,4,40,No moonrise,12:45 PM,05:09 AM,07:03 PM,17,19,19,19,21,90,89,3.7,1007,19,7,158,14
2020-01-18 18:00:00,20,18,0.0,8.7,4,1,40,No moonrise,12:45 PM,05:09 AM,07:03 PM,16,18,18,18,20,76,89,1.6,1007,18,6,155,12
2020-01-18 21:00:00,20,18,0.0,8.7,4,1,40,No moonrise,12:45 PM,05:09 AM,07:03 PM,16,18,18,18,17,80,90,0.4,1008,18,5,142,10
2020-01-19 00:00:00,28,16,0.0,12.2,6,1,32,12:21 AM,01:49 PM,05:10 AM,07:02 PM,15,17,17,17,14,64,88,0.1,1007,17,8,121,8
2020-01-19 03:00:00,28,16,0.0,12.2,6,1,32,12:21 AM,01:49 PM,05:10 AM,07:02 PM,15,17,17,17,11,45,89,0.0,1006,17,10,118,6
2020-01-19 06:00:00,28,16,0.0,12.2,6,1,32,12:21 AM,01:49 PM,05:10 AM,07:02 PM,15,18,18,18,9,56,84,0.0,1006,18,10,118,6
2020-01-19 09:00:00,28,16,0.0,12.2,6,5,32,12:21 AM,01:49 PM,05:10 AM,07:02 PM,17,24,24,23,7,56,66,0.0,1006,23,10,250,6
2020-01-19 12:00:00,28,16,0.0,12.2,6,7,32,12:21 AM,01:49 PM,05:10 AM,07:02 PM,17,28,28,27,8,70,53,0.4,1004,27,9,291,6
2020-01-19 15:00:00,28,16,0.0,12.2,6,6,32,12:21 AM,01:49 PM,05:10 AM,07:02 PM,17,29,29,28,10,50,51,0.2,1003,28,10,270,7
2020-01-19 18:00:00,28,16,0.0,12.2,6,1,32,12:21 AM,01:49 PM,05:10 AM,07:02 PM,18,26,26,25,12,67,66,0.9,1004,25,9,164,7
2020-01-19 21:00:00,28,16,0.0,12.2,6,1,32,12:21 AM,01:49 PM,05:10 AM,07:02 PM,18,22,22,22,12,37,78,0.4,1005,22,10,74,6
2020-01-20 00:00:00,31,19,0.0,13.3,7,1,25,01:00 AM,02:52 PM,05:11 AM,07:02 PM,17,20,20,20,14,12,83,0.0,1004,20,10,84,6
2020-01-20 03:00:00,31,19,0.0,13.3,7,1,25,01:00 AM,02:52 PM,05:11 AM,07:02 PM,16,19,19,19,13,7,84,0.0,1004,19,10,90,6
2020-01-20 06:00:00,31,19,0.0,13.3,7,1,25,01:00 AM,02:52 PM,05:11 AM,07:02 PM,17,21,23,21,11,7,78,0.0,1005,21,10,72,6
2020-01-20 09:00:00,31,19,0.0,13.3,7,7,25,01:00 AM,02:52 PM,05:11 AM,07:02 PM,17,27,27,26,15,11,59,0.0,1005,26,10,25,12
2020-01-20 12:00:00,31,19,0.0,13.3,7,7,25,01:00 AM,02:52 PM,05:11 AM,07:02 PM,17,31,31,30,25,55,46,0.1,1003,30,10,225,22
2020-01-20 15:00:00,31,19,0.0,13.3,7,7,25,01:00 AM,02:52 PM,05:11 AM,07:02 PM,15,31,31,31,25,80,39,1.3,1002,31,9,325,21
2020-01-20 18:00:00,31,19,0.0,13.3,7,1,25,01:00 AM,02:52 PM,05:11 AM,07:02 PM,11,33,33,30,31,30,35,0.6,1003,30,10,306,18
2020-01-20 21:00:00,31,19,0.0,13.3,7,1,25,01:00 AM,02:52 PM,05:11 AM,07:02 PM,7,29,29,27,17,2,36,0.0,1006,27,10,302,8
2020-01-21 00:00:00,30,17,0.0,13.9,7,1,18,01:43 AM,03:54 PM,05:12 AM,07:02 PM,6,21,22,21,8,0,40,0.0,1007,21,10,339,4
2020-01-21 03:00:00,30,17,0.0,13.9,7,1,18,01:43 AM,03:54 PM,05:12 AM,07:02 PM,6,18,18,18,13,0,44,0.0,1008,18,10,139,6
2020-01-21 06:00:00,30,17,0.0,13.9,7,1,18,01:43 AM,03:54 PM,05:12 AM,07:02 PM,8,19,19,19,10,0,49,0.0,1009,19,10,51,5
2020-01-21 09:00:00,30,17,0.0,13.9,7,7,18,01:43 AM,03:54 PM,05:12 AM,07:02 PM,8,24,24,25,13,1,36,0.0,1010,25,10,218,11
2020-01-21 12:00:00,30,17,0.0,13.9,7,7,18,01:43 AM,03:54 PM,05:12 AM,07:02 PM,7,28,28,29,19,1,25,0.0,1009,29,10,288,17
2020-01-21 15:00:00,30,17,0.0,13.9,7,8,18,01:43 AM,03:54 PM,05:12 AM,07:02 PM,7,28,28,30,15,0,23,0.0,1008,30,10,293,13
2020-01-21 18:00:00,30,17,0.0,13.9,7,1,18,01:43 AM,03:54 PM,05:12 AM,07:02 PM,8,30,30,28,13,1,32,0.0,1009,28,10,320,8
2020-01-21 21:00:00,30,17,0.0,13.9,7,1,18,01:43 AM,03:54 PM,05:12 AM,07:02 PM,7,27,27,25,12,0,38,0.0,1011,25,10,159,6
2020-01-22 00:00:00,34,17,0.0,13.9,7,1,11,02:29 AM,04:54 PM,05:13 AM,07:01 PM,6,20,21,20,12,0,42,0.0,1011,20,10,82,6
2020-01-22 03:00:00,34,17,0.0,13.9,7,1,11,02:29 AM,04:54 PM,05:13 AM,07:01 PM,6,18,18,18,12,0,45,0.0,1011,18,10,88,6
2020-01-22 06:00:00,34,17,0.0,13.9,7,1,11,02:29 AM,04:54 PM,05:13 AM,07:01 PM,8,19,19,19,10,0,46,0.0,1012,19,10,86,5
2020-01-22 09:00:00,34,17,0.0,13.9,7,7,11,02:29 AM,04:54 PM,05:13 AM,07:01 PM,8,25,25,26,11,0,33,0.0,1012,26,10,255,9
2020-01-22 12:00:00,34,17,0.0,13.9,7,8,11,02:29 AM,04:54 PM,05:13 AM,07:01 PM,6,30,30,32,13,0,20,0.0,1010,32,10,315,12
2020-01-22 15:00:00,34,17,0.0,13.9,7,8,11,02:29 AM,04:54 PM,05:13 AM,07:01 PM,5,31,31,34,19,1,16,0.0,1008,34,10,297,16
2020-01-22 18:00:00,34,17,0.0,13.9,7,1,11,02:29 AM,04:54 PM,05:13 AM,07:01 PM,7,32,32,31,11,3,26,0.0,1008,31,10,119,8
2020-01-22 21:00:00,34,17,0.0,13.9,7,1,11,02:29 AM,04:54 PM,05:13 AM,07:01 PM,10,31,31,28,14,3,41,0.0,1009,28,10,48,7
2020-01-23 00:00:00,35,22,0.0,12.2,8,1,3,03:20 AM,05:49 PM,05:14 AM,07:01 PM,13,26,26,24,15,2,54,0.0,1009,24,10,39,7
2020-01-23 03:00:00,35,22,0.0,12.2,8,1,3,03:20 AM,05:49 PM,05:14 AM,07:01 PM,15,22,25,22,17,2,65,0.0,1009,22,10,28,8
2020-01-23 06:00:00,35,22,0.0,12.2,8,1,3,03:20 AM,05:49 PM,05:14 AM,07:01 PM,17,25,25,23,19,3,67,0.0,1010,23,10,11,12
2020-01-23 09:00:00,35,22,0.0,12.2,8,7,3,03:20 AM,05:49 PM,05:14 AM,07:01 PM,19,31,31,29,26,10,54,0.0,1009,29,10,228,22
2020-01-23 12:00:00,35,22,0.0,12.2,8,8,3,03:20 AM,05:49 PM,05:14 AM,07:01 PM,18,36,36,34,32,39,39,0.0,1007,34,10,331,28
2020-01-23 15:00:00,35,22,0.0,12.2,8,8,3,03:20 AM,05:49 PM,05:14 AM,07:01 PM,19,35,35,33,26,71,45,0.4,1005,33,9,341,22
2020-01-23 18:00:00,35,22,0.0,12.2,8,1,3,03:20 AM,05:49 PM,05:14 AM,07:01 PM,21,33,33,29,19,82,67,2.5,1006,29,8,163,13
2020-01-23 21:00:00,35,22,0.0,12.2,8,1,3,03:20 AM,05:49 PM,05:14 AM,07:01 PM,21,28,28,26,17,78,78,3.9,1008,26,7,56,9
2020-01-24 00:00:00,32,22,0.0,8.7,6,1,0,04:14 AM,06:40 PM,05:14 AM,07:01 PM,20,25,25,23,16,76,82,1.7,1008,23,8,35,8
2020-01-24 03:00:00,32,22,0.0,8.7,6,1,0,04:14 AM,06:40 PM,05:14 AM,07:01 PM,20,25,25,22,14,83,88,1.4,1008,22,9,32,8
2020-01-24 06:00:00,32,22,0.0,8.7,6,1,0,04:14 AM,06:40 PM,05:14 AM,07:01 PM,21,26,26,24,15,88,83,0.8,1009,24,9,20,11
2020-01-24 09:00:00,32,22,0.0,8.7,6,6,0,04:14 AM,06:40 PM,05:14 AM,07:01 PM,21,30,30,27,23,82,69,0.4,1010,27,9,229,19
2020-01-24 12:00:00,32,22,0.0,8.7,6,7,0,04:14 AM,06:40 PM,05:14 AM,07:01 PM,22,34,34,30,23,78,59,0.7,1009,30,10,332,18
2020-01-24 15:00:00,32,22,0.0,8.7,6,7,0,04:14 AM,06:40 PM,05:14 AM,07:01 PM,22,35,35,32,19,81,55,4.1,1008,32,8,323,12
2020-01-24 18:00:00,32,22,0.0,8.7,6,1,0,04:14 AM,06:40 PM,05:14 AM,07:01 PM,20,33,33,30,20,80,78,8.3,1009,30,6,163,11
2020-01-24 21:00:00,32,22,0.0,8.7,6,1,0,04:14 AM,06:40 PM,05:14 AM,07:01 PM,20,29,29,26,17,84,90,9.6,1011,26,8,115,9
2020-01-25 00:00:00,34,20,0.0,12.2,7,1,0,05:10 AM,07:25 PM,05:15 AM,07:00 PM,19,22,23,22,14,35,89,3.2,1011,22,10,118,7
2020-01-25 03:00:00,34,20,0.0,12.2,7,1,0,05:10 AM,07:25 PM,05:15 AM,07:00 PM,18,20,20,20,13,10,88,0.0,1011,20,10,123,6
2020-01-25 06:00:00,34,20,0.0,12.2,7,1,0,05:10 AM,07:25 PM,05:15 AM,07:00 PM,19,22,23,22,9,9,82,0.0,1012,22,10,113,5
2020-01-25 09:00:00,34,20,0.0,12.2,7,7,0,05:10 AM,07:25 PM,05:15 AM,07:00 PM,20,30,30,28,4,9,64,0.0,1012,28,10,75,3
2020-01-25 12:00:00,34,20,0.0,12.2,7,8,0,05:10 AM,07:25 PM,05:15 AM,07:00 PM,20,35,35,33,5,58,47,0.1,1012,33,10,234,4
2020-01-25 15:00:00,34,20,0.0,12.2,7,7,0,05:10 AM,07:25 PM,05:15 AM,07:00 PM,18,36,36,34,5,78,39,0.2,1010,34,9,255,4
2020-01-25 18:00:00,34,20,0.0,12.2,7,1,0,05:10 AM,07:25 PM,05:15 AM,07:00 PM,19,36,36,33,15,74,60,0.4,1011,33,9,240,10
2020-01-25 21:00:00,34,20,0.0,12.2,7,1,0,05:10 AM,07:25 PM,05:15 AM,07:00 PM,21,34,34,30,10,79,82,2.6,1012,30,8,154,6
2020-01-26 00:00:00,30,22,0.0,12.2,6,1,4,06:07 AM,08:04 PM,05:16 AM,07:00 PM,20,27,27,24,9,87,87,2.2,1012,24,8,61,5
2020-01-26 03:00:00,30,22,0.0,12.2,6,1,4,06:07 AM,08:04 PM,05:16 AM,07:00 PM,20,22,24,22,11,85,89,2.6,1012,22,8,32,6
2020-01-26 06:00:00,30,22,0.0,12.2,6,1,4,06:07 AM,08:04 PM,05:16 AM,07:00 PM,20,25,25,23,10,86,82,1.3,1013,23,8,21,7
2020-01-26 09:00:00,30,22,0.0,12.2,6,6,4,06:07 AM,08:04 PM,05:16 AM,07:00 PM,20,29,29,27,13,48,67,0.1,1013,27,10,229,11
2020-01-26 12:00:00,30,22,0.0,12.2,6,7,4,06:07 AM,08:04 PM,05:16 AM,07:00 PM,20,32,32,30,11,58,57,0.5,1013,30,9,313,9
2020-01-26 15:00:00,30,22,0.0,12.2,6,7,4,06:07 AM,08:04 PM,05:16 AM,07:00 PM,20,32,32,30,9,47,55,0.2,1011,30,10,250,6
2020-01-26 18:00:00,30,22,0.0,12.2,6,1,4,06:07 AM,08:04 PM,05:16 AM,07:00 PM,21,31,31,28,11,63,72,5.3,1012,28,5,110,5
2020-01-26 21:00:00,30,22,0.0,12.2,6,1,4,06:07 AM,08:04 PM,05:16 AM,07:00 PM,20,27,27,24,15,77,81,9.8,1013,24,3,73,7
2020-01-27 00:00:00,31,20,0.0,10.8,6,1,11,07:04 AM,08:39 PM,05:17 AM,06:59 PM,19,25,25,22,10,78,81,4.0,1013,22,8,68,5
2020-01-27 03:00:00,31,20,0.0,10.8,6,1,11,07:04 AM,08:39 PM,05:17 AM,06:59 PM,18,21,21,21,12,85,83,0.6,1013,21,9,81,5
2020-01-27 06:00:00,31,20,0.0,10.8,6,1,11,07:04 AM,08:39 PM,05:17 AM,06:59 PM,18,22,23,22,8,38,80,0.2,1014,22,10,82,5
2020-01-27 09:00:00,31,20,0.0,10.8,6,7,11,07:04 AM,08:39 PM,05:17 AM,06:59 PM,19,28,28,26,4,32,67,0.0,1014,26,10,221,3
2020-01-27 12:00:00,31,20,0.0,10.8,6,7,11,07:04 AM,08:39 PM,05:17 AM,06:59 PM,19,31,31,29,10,65,54,1.2,1013,29,9,243,7
2020-01-27 15:00:00,31,20,0.0,10.8,6,7,11,07:04 AM,08:39 PM,05:17 AM,06:59 PM,19,32,32,30,14,82,49,2.1,1011,30,9,178,9
2020-01-27 18:00:00,31,20,0.0,10.8,6,1,11,07:04 AM,08:39 PM,05:17 AM,06:59 PM,19,33,33,29,17,75,61,1.1,1011,29,9,123,9
2020-01-27 21:00:00,31,20,0.0,10.8,6,1,11,07:04 AM,08:39 PM,05:17 AM,06:59 PM,19,31,31,27,18,76,73,0.6,1013,27,9,86,9
2020-01-28 00:00:00,32,21,0.0,9.6,6,1,18,07:59 AM,09:12 PM,05:18 AM,06:59 PM,18,27,27,23,13,35,79,0.2,1013,23,10,74,6
2020-01-28 03:00:00,32,21,0.0,9.6,6,1,18,07:59 AM,09:12 PM,05:18 AM,06:59 PM,18,21,22,21,10,11,83,0.0,1013,21,10,65,5
2020-01-28 06:00:00,32,21,0.0,9.6,6,1,18,07:59 AM,09:12 PM,05:18 AM,06:59 PM,18,23,23,22,8,14,79,0.0,1014,22,10,36,6
2020-01-28 09:00:00,32,21,0.0,9.6,6,7,18,07:59 AM,09:12 PM,05:18 AM,06:59 PM,19,28,28,26,8,67,67,0.0,1014,26,10,202,7
2020-01-28 12:00:00,32,21,0.0,9.6,6,6,18,07:59 AM,09:12 PM,05:18 AM,06:59 PM,19,32,32,30,6,66,54,0.0,1013,30,10,282,5
2020-01-28 15:00:00,32,21,0.0,9.6,6,8,18,07:59 AM,09:12 PM,05:18 AM,06:59 PM,19,33,33,32,5,68,46,0.1,1011,32,9,264,5
2020-01-28 18:00:00,32,21,0.0,9.6,6,1,18,07:59 AM,09:12 PM,05:18 AM,06:59 PM,18,30,30,29,6,77,51,0.1,1011,29,10,91,4
2020-01-28 21:00:00,32,21,0.0,9.6,6,1,18,07:59 AM,09:12 PM,05:18 AM,06:59 PM,18,27,27,26,10,77,61,0.1,1013,26,10,36,5
2020-01-29 00:00:00,34,22,0.0,13.4,7,1,26,08:53 AM,09:42 PM,05:19 AM,06:58 PM,18,26,26,24,10,35,70,0.0,1013,24,10,63,5
2020-01-29 03:00:00,34,22,0.0,13.4,7,1,26,08:53 AM,09:42 PM,05:19 AM,06:58 PM,18,25,25,23,8,24,75,0.0,1014,23,10,79,4
2020-01-29 06:00:00,34,22,0.0,13.4,7,1,26,08:53 AM,09:42 PM,05:19 AM,06:58 PM,18,26,26,24,6,23,73,0.0,1015,24,10,70,4
2020-01-29 09:00:00,34,22,0.0,13.4,7,7,26,08:53 AM,09:42 PM,05:19 AM,06:58 PM,19,30,30,28,6,13,60,0.0,1016,28,10,203,5
2020-01-29 12:00:00,34,22,0.0,13.4,7,8,26,08:53 AM,09:42 PM,05:19 AM,06:58 PM,18,34,34,32,9,14,44,0.0,1014,32,10,257,8
2020-01-29 15:00:00,34,22,0.0,13.4,7,8,26,08:53 AM,09:42 PM,05:19 AM,06:58 PM,16,35,35,34,13,21,36,0.0,1012,34,10,211,11
2020-01-29 18:00:00,34,22,0.0,13.4,7,1,26,08:53 AM,09:42 PM,05:19 AM,06:58 PM,17,34,34,33,21,19,45,0.0,1013,33,10,127,12
2020-01-29 21:00:00,34,22,0.0,13.4,7,1,26,08:53 AM,09:42 PM,05:19 AM,06:58 PM,19,33,33,30,17,20,66,0.0,1015,30,10,114,9
2020-01-30 00:00:00,34,21,0.0,13.4,8,1,33,09:46 AM,10:11 PM,05:20 AM,06:58 PM,19,28,28,25,16,14,79,0.0,1015,25,10,115,9
2020-01-30 03:00:00,34,21,0.0,13.4,8,1,33,09:46 AM,10:11 PM,05:20 AM,06:58 PM,19,22,25,22,15,14,83,0.0,1015,22,10,120,8
2020-01-30 06:00:00,34,21,0.0,13.4,8,1,33,09:46 AM,10:11 PM,05:20 AM,06:58 PM,19,25,25,23,11,18,79,0.0,1016,23,10,114,8
2020-01-30 09:00:00,34,21,0.0,13.4,8,7,33,09:46 AM,10:11 PM,05:20 AM,06:58 PM,19,30,30,28,4,22,59,0.0,1017,28,10,73,3
2020-01-30 12:00:00,34,21,0.0,13.4,8,8,33,09:46 AM,10:11 PM,05:20 AM,06:58 PM,19,35,35,33,6,20,43,0.0,1014,33,10,198,5
2020-01-30 15:00:00,34,21,0.0,13.4,8,8,33,09:46 AM,10:11 PM,05:20 AM,06:58 PM,17,36,36,34,9,23,36,0.0,1012,34,10,191,7
2020-01-30 18:00:00,34,21,0.0,13.4,8,1,33,09:46 AM,10:11 PM,05:20 AM,06:58 PM,17,32,32,31,10,12,42,0.0,1013,31,10,121,6
2020-01-30 21:00:00,34,21,0.0,13.4,8,1,33,09:46 AM,10:11 PM,05:20 AM,06:58 PM,18,28,28,27,16,5,57,0.0,1015,27,10,96,8
2020-01-31 00:00:00,35,22,0.0,13.4,8,1,37,10:38 AM,10:40 PM,05:21 AM,06:57 PM,19,26,26,24,16,4,73,0.0,1015,24,10,82,8
