date_time,Nyngan_maxtempC,Nyngan_mintempC,Nyngan_totalSnow_cm,Nyngan_sunHour,Nyngan_uvIndex,Nyngan_uvIndex,Nyngan_moon_illumination,Nyngan_moonrise,Nyngan_moonset,Nyngan_sunrise,Nyngan_sunset,Nyngan_DewPointC,Nyngan_FeelsLikeC,Nyngan_HeatIndexC,Nyngan_WindChillC,Nyngan_WindGustKmph,Nyngan_cloudcover,Nyngan_humidity,Nyngan_precipMM,Nyngan_pressure,Nyngan_tempC,Nyngan_visibility,Nyngan_winddirDegree,Nyngan_windspeedKmph
2020-04-19 00:00:00,18,12,0.0,8.7,5,1,8,02:51 AM,04:05 PM,06:34 AM,05:46 PM,6,14,14,14,27,11,56,0.0,1014,14,10,197,14
2020-04-19 03:00:00,18,12,0.0,8.7,5,1,8,02:51 AM,04:05 PM,06:34 AM,05:46 PM,6,12,13,12,23,17,63,0.0,1014,13,10,196,13
2020-04-19 06:00:00,18,12,0.0,8.7,5,1,8,02:51 AM,04:05 PM,06:34 AM,05:46 PM,6,11,12,11,22,35,67,0.0,1014,12,10,205,13
2020-04-19 09:00:00,18,12,0.0,8.7,5,4,8,02:51 AM,04:05 PM,06:34 AM,05:46 PM,6,14,14,14,18,44,59,0.0,1015,14,10,203,13
2020-04-19 12:00:00,18,12,0.0,8.7,5,5,8,02:51 AM,04:05 PM,06:34 AM,05:46 PM,6,16,16,16,14,30,50,0.0,1015,16,10,185,12
2020-04-19 15:00:00,18,12,0.0,8.7,5,5,8,02:51 AM,04:05 PM,06:34 AM,05:46 PM,5,17,17,17,11,36,45,0.0,1014,17,10,201,9
2020-04-19 18:00:00,18,12,0.0,8.7,5,1,8,02:51 AM,04:05 PM,06:34 AM,05:46 PM,5,16,16,16,12,15,50,0.0,1014,16,10,205,7
2020-04-19 21:00:00,18,12,0.0,8.7,5,1,8,02:51 AM,04:05 PM,06:34 AM,05:46 PM,5,14,14,14,10,65,56,0.0,1016,14,10,185,5
2020-04-20 00:00:00,21,13,0.0,8.7,4,1,0,03:45 AM,04:34 PM,06:35 AM,05:45 PM,6,13,13,13,6,41,60,0.0,1016,13,10,281,3
2020-04-20 03:00:00,21,13,0.0,8.7,4,1,0,03:45 AM,04:34 PM,06:35 AM,05:45 PM,5,12,13,12,13,16,60,0.0,1015,13,10,330,6
2020-04-20 06:00:00,21,13,0.0,8.7,4,1,0,03:45 AM,04:34 PM,06:35 AM,05:45 PM,5,12,13,12,16,20,61,0.0,1016,13,10,327,8
2020-04-20 09:00:00,21,13,0.0,8.7,4,5,0,03:45 AM,04:34 PM,06:35 AM,05:45 PM,6,15,15,15,16,27,54,0.0,1018,15,10,344,11
2020-04-20 12:00:00,21,13,0.0,8.7,4,5,0,03:45 AM,04:34 PM,06:35 AM,05:45 PM,7,18,18,18,17,22,48,0.0,1017,18,10,323,12
2020-04-20 15:00:00,21,13,0.0,8.7,4,6,0,03:45 AM,04:34 PM,06:35 AM,05:45 PM,7,20,20,20,17,39,43,0.0,1016,20,10,325,13
2020-04-20 18:00:00,21,13,0.0,8.7,4,1,0,03:45 AM,04:34 PM,06:35 AM,05:45 PM,7,18,18,18,22,39,48,0.0,1017,18,10,333,12
2020-04-20 21:00:00,21,13,0.0,8.7,4,1,0,03:45 AM,04:34 PM,06:35 AM,05:45 PM,7,17,17,17,19,28,52,0.0,1018,17,10,313,9
