date_time,Parkes_maxtempC,Parkes_mintempC,Parkes_totalSnow_cm,Parkes_sunHour,Parkes_uvIndex,Parkes_uvIndex,Parkes_moon_illumination,Parkes_moonrise,Parkes_moonset,Parkes_sunrise,Parkes_sunset,Parkes_DewPointC,Parkes_FeelsLikeC,Parkes_HeatIndexC,Parkes_WindChillC,Parkes_WindGustKmph,Parkes_cloudcover,Parkes_humidity,Parkes_precipMM,Parkes_pressure,Parkes_tempC,Parkes_visibility,Parkes_winddirDegree,Parkes_windspeedKmph
2020-03-30 00:00:00,22,18,0.0,5.9,6,1,40,11:16 AM,09:39 PM,06:18 AM,06:05 PM,14,21,24,21,25,40,61,0.1,1014,21,10,20,13
2020-03-30 03:00:00,22,18,0.0,5.9,6,1,40,11:16 AM,09:39 PM,06:18 AM,06:05 PM,15,20,21,20,25,67,73,1.2,1013,20,9,12,15
2020-03-30 06:00:00,22,18,0.0,5.9,6,1,40,11:16 AM,09:39 PM,06:18 AM,06:05 PM,16,19,19,19,30,62,85,4.3,1014,19,8,238,18
2020-03-30 09:00:00,22,18,0.0,5.9,6,4,40,11:16 AM,09:39 PM,06:18 AM,06:05 PM,16,20,20,20,36,70,81,5.8,1015,20,8,124,24
2020-03-30 12:00:00,22,18,0.0,5.9,6,5,40,11:16 AM,09:39 PM,06:18 AM,06:05 PM,17,21,21,21,27,83,77,2.6,1015,21,9,235,21
2020-03-30 15:00:00,22,18,0.0,5.9,6,5,40,11:16 AM,09:39 PM,06:18 AM,06:05 PM,17,22,23,22,23,86,72,1.6,1013,22,9,338,17
2020-03-30 18:00:00,22,18,0.0,5.9,6,1,40,11:16 AM,09:39 PM,06:18 AM,06:05 PM,16,20,21,20,26,80,77,0.7,1013,20,10,126,15
2020-03-30 21:00:00,22,18,0.0,5.9,6,1,40,11:16 AM,09:39 PM,06:18 AM,06:05 PM,15,19,19,19,22,82,82,0.1,1015,19,10,243,11
2020-03-31 00:00:00,24,16,0.0,11.6,5,1,44,12:13 PM,10:25 PM,06:18 AM,06:04 PM,15,18,18,18,14,33,85,0.0,1015,18,10,341,7
2020-03-31 03:00:00,24,16,0.0,11.6,5,1,44,12:13 PM,10:25 PM,06:18 AM,06:04 PM,14,17,17,17,6,2,83,0.0,1015,17,10,270,3
2020-03-31 06:00:00,24,16,0.0,11.6,5,1,44,12:13 PM,10:25 PM,06:18 AM,06:04 PM,12,16,16,16,3,0,77,0.0,1016,16,10,128,1
2020-03-31 09:00:00,24,16,0.0,11.6,5,5,44,12:13 PM,10:25 PM,06:18 AM,06:04 PM,10,20,22,20,4,0,56,0.0,1017,20,10,175,4
2020-03-31 12:00:00,24,16,0.0,11.6,5,6,44,12:13 PM,10:25 PM,06:18 AM,06:04 PM,7,24,24,23,10,0,37,0.0,1017,23,10,250,9
2020-03-31 15:00:00,24,16,0.0,11.6,5,6,44,12:13 PM,10:25 PM,06:18 AM,06:04 PM,6,24,24,24,13,0,31,0.0,1015,24,10,255,10
2020-03-31 18:00:00,24,16,0.0,11.6,5,1,44,12:13 PM,10:25 PM,06:18 AM,06:04 PM,5,21,21,21,5,0,36,0.0,1016,21,10,103,4
2020-03-31 21:00:00,24,16,0.0,11.6,5,1,44,12:13 PM,10:25 PM,06:18 AM,06:04 PM,5,19,19,19,9,0,40,0.0,1017,19,10,62,4
2020-04-01 00:00:00,27,16,0.0,11.6,6,1,56,01:11 PM,11:19 PM,06:19 AM,06:03 PM,5,17,17,17,17,0,43,0.0,1017,17,10,84,8
2020-04-01 03:00:00,27,16,0.0,11.6,6,1,56,01:11 PM,11:19 PM,06:19 AM,06:03 PM,5,16,16,16,19,5,48,0.0,1017,16,10,80,9
2020-04-01 06:00:00,27,16,0.0,11.6,6,1,56,01:11 PM,11:19 PM,06:19 AM,06:03 PM,7,16,16,16,19,9,56,0.0,1018,16,10,65,9
2020-04-01 09:00:00,27,16,0.0,11.6,6,6,56,01:11 PM,11:19 PM,06:19 AM,06:03 PM,11,20,22,20,15,10,53,0.0,1018,20,10,53,11
2020-04-01 12:00:00,27,16,0.0,11.6,6,7,56,01:11 PM,11:19 PM,06:19 AM,06:03 PM,11,26,26,25,10,12,41,0.0,1017,25,10,33,9
2020-04-01 15:00:00,27,16,0.0,11.6,6,7,56,01:11 PM,11:19 PM,06:19 AM,06:03 PM,10,26,26,27,8,10,34,0.0,1015,27,10,34,7
2020-04-01 18:00:00,27,16,0.0,11.6,6,1,56,01:11 PM,11:19 PM,06:19 AM,06:03 PM,10,25,25,24,19,8,41,0.0,1014,24,10,41,10
2020-04-01 21:00:00,27,16,0.0,11.6,6,1,56,01:11 PM,11:19 PM,06:19 AM,06:03 PM,9,22,24,22,29,32,45,0.0,1015,22,10,56,14
2020-04-02 00:00:00,21,17,0.0,5.9,5,1,64,02:05 PM,No moonset,06:20 AM,06:01 PM,12,21,21,21,32,37,59,0.0,1014,21,10,54,19
2020-04-02 03:00:00,21,17,0.0,5.9,5,1,64,02:05 PM,No moonset,06:20 AM,06:01 PM,14,20,20,20,29,71,65,0.0,1013,20,10,42,19
2020-04-02 06:00:00,21,17,0.0,5.9,5,1,64,02:05 PM,No moonset,06:20 AM,06:01 PM,15,19,19,19,25,83,77,1.1,1013,19,9,25,17
2020-04-02 09:00:00,21,17,0.0,5.9,5,4,64,02:05 PM,No moonset,06:20 AM,06:01 PM,15,18,18,18,30,93,85,4.7,1013,18,8,15,21
2020-04-02 12:00:00,21,17,0.0,5.9,5,5,64,02:05 PM,No moonset,06:20 AM,06:01 PM,16,20,22,20,30,68,75,2.2,1012,20,9,235,23
2020-04-02 15:00:00,21,17,0.0,5.9,5,5,64,02:05 PM,No moonset,06:20 AM,06:01 PM,16,21,22,21,28,65,74,0.5,1010,21,10,336,21
2020-04-02 18:00:00,21,17,0.0,5.9,5,1,64,02:05 PM,No moonset,06:20 AM,06:01 PM,16,19,19,19,23,82,84,1.9,1010,19,8,340,14
2020-04-02 21:00:00,21,17,0.0,5.9,5,1,64,02:05 PM,No moonset,06:20 AM,06:01 PM,16,18,18,18,20,87,90,3.1,1011,18,7,119,10
2020-04-03 00:00:00,19,12,0.0,5.9,4,1,71,02:56 PM,12:18 AM,06:20 AM,06:00 PM,16,17,17,17,19,84,93,1.2,1011,17,8,8,10
2020-04-03 03:00:00,19,12,0.0,5.9,4,1,71,02:56 PM,12:18 AM,06:20 AM,06:00 PM,16,16,16,16,21,61,96,0.4,1010,16,10,11,12
2020-04-03 06:00:00,19,12,0.0,5.9,4,1,71,02:56 PM,12:18 AM,06:20 AM,06:00 PM,16,16,16,16,21,55,95,0.2,1009,16,5,27,12
2020-04-03 09:00:00,19,12,0.0,5.9,4,4,71,02:56 PM,12:18 AM,06:20 AM,06:00 PM,16,18,18,18,20,73,87,0.3,1009,18,2,24,14
2020-04-03 12:00:00,19,12,0.0,5.9,4,4,71,02:56 PM,12:18 AM,06:20 AM,06:00 PM,16,17,17,17,24,94,91,9.5,1007,17,4,48,17
2020-04-03 15:00:00,19,12,0.0,5.9,4,4,71,02:56 PM,12:18 AM,06:20 AM,06:00 PM,17,17,17,17,21,100,96,19.8,1004,17,5,34,14
2020-04-03 18:00:00,19,12,0.0,5.9,4,1,71,02:56 PM,12:18 AM,06:20 AM,06:00 PM,17,16,18,16,22,75,94,8.9,1004,16,8,231,14
2020-04-03 21:00:00,19,12,0.0,5.9,4,1,71,02:56 PM,12:18 AM,06:20 AM,06:00 PM,16,13,15,13,26,78,91,2.2,1003,13,9,125,16
2020-04-04 00:00:00,17,14,0.0,7.2,4,1,79,03:43 PM,01:24 AM,06:21 AM,05:59 PM,17,16,17,16,35,95,94,5.7,1001,16,8,245,22
2020-04-04 03:00:00,17,14,0.0,7.2,4,1,79,03:43 PM,01:24 AM,06:21 AM,05:59 PM,17,18,18,18,43,90,93,8.4,1000,18,6,338,30
2020-04-04 06:00:00,17,14,0.0,7.2,4,1,79,03:43 PM,01:24 AM,06:21 AM,05:59 PM,14,15,16,15,44,80,88,4.8,1001,16,6,282,28
2020-04-04 09:00:00,17,14,0.0,7.2,4,4,79,03:43 PM,01:24 AM,06:21 AM,05:59 PM,11,15,15,15,39,34,76,0.9,1005,15,9,258,25
2020-04-04 12:00:00,17,14,0.0,7.2,4,5,79,03:43 PM,01:24 AM,06:21 AM,05:59 PM,9,17,17,17,32,30,62,0.0,1006,17,10,268,25
2020-04-04 15:00:00,17,14,0.0,7.2,4,5,79,03:43 PM,01:24 AM,06:21 AM,05:59 PM,9,17,17,17,31,77,59,0.0,1007,17,10,275,26
2020-04-04 18:00:00,17,14,0.0,7.2,4,1,79,03:43 PM,01:24 AM,06:21 AM,05:59 PM,8,14,15,14,27,84,63,0.1,1009,15,10,271,19
2020-04-04 21:00:00,17,14,0.0,7.2,4,1,79,03:43 PM,01:24 AM,06:21 AM,05:59 PM,6,12,14,12,25,41,61,0.0,1012,14,10,272,16
2020-04-05 00:00:00,17,10,0.0,8.7,4,1,87,04:25 PM,02:32 AM,06:22 AM,05:57 PM,6,11,12,11,22,24,64,0.0,1013,12,10,287,13
2020-04-05 03:00:00,17,10,0.0,8.7,4,1,87,04:25 PM,02:32 AM,06:22 AM,05:57 PM,6,10,11,10,18,26,72,0.0,1014,11,10,286,10
2020-04-05 06:00:00,17,10,0.0,8.7,4,1,87,04:25 PM,02:32 AM,06:22 AM,05:57 PM,7,10,10,10,12,13,78,0.0,1016,10,10,291,7
2020-04-05 09:00:00,17,10,0.0,8.7,4,4,87,04:25 PM,02:32 AM,06:22 AM,05:57 PM,7,12,13,12,15,8,65,0.0,1017,13,10,279,12
2020-04-05 12:00:00,17,10,0.0,8.7,4,5,87,04:25 PM,02:32 AM,06:22 AM,05:57 PM,7,16,16,16,20,14,55,0.0,1017,16,10,274,17
2020-04-05 15:00:00,17,10,0.0,8.7,4,5,87,04:25 PM,02:32 AM,06:22 AM,05:57 PM,7,17,17,17,20,9,53,0.0,1016,17,10,277,17
2020-04-05 18:00:00,17,10,0.0,8.7,4,1,87,04:25 PM,02:32 AM,06:22 AM,05:57 PM,8,15,15,15,14,5,61,0.0,1017,15,10,261,9
2020-04-05 21:00:00,17,10,0.0,8.7,4,1,87,04:25 PM,02:32 AM,06:22 AM,05:57 PM,7,13,13,13,12,7,67,0.0,1019,13,10,265,6
2020-04-06 00:00:00,19,11,0.0,5.7,5,1,94,05:04 PM,03:43 AM,06:23 AM,05:56 PM,7,13,12,13,9,8,72,0.0,1019,12,10,273,4
2020-04-06 03:00:00,19,11,0.0,5.7,5,1,94,05:04 PM,03:43 AM,06:23 AM,05:56 PM,7,11,11,11,5,12,76,0.0,1019,11,10,290,3
2020-04-06 06:00:00,19,11,0.0,5.7,5,1,94,05:04 PM,03:43 AM,06:23 AM,05:56 PM,8,11,11,11,5,28,79,0.0,1020,11,10,322,3
2020-04-06 09:00:00,19,11,0.0,5.7,5,4,94,05:04 PM,03:43 AM,06:23 AM,05:56 PM,9,15,15,15,7,34,68,0.0,1021,15,10,271,5
2020-04-06 12:00:00,19,11,0.0,5.7,5,5,94,05:04 PM,03:43 AM,06:23 AM,05:56 PM,10,18,18,18,13,78,59,0.0,1019,18,10,238,12
2020-04-06 15:00:00,19,11,0.0,5.7,5,4,94,05:04 PM,03:43 AM,06:23 AM,05:56 PM,10,18,18,18,17,78,59,0.1,1018,18,10,225,14
2020-04-06 18:00:00,19,11,0.0,5.7,5,1,94,05:04 PM,03:43 AM,06:23 AM,05:56 PM,9,16,16,16,15,35,64,0.0,1019,16,10,197,9
2020-04-06 21:00:00,19,11,0.0,5.7,5,1,94,05:04 PM,03:43 AM,06:23 AM,05:56 PM,8,14,14,14,12,12,66,0.0,1021,14,10,156,6
2020-04-07 00:00:00,21,11,0.0,7.2,5,1,100,05:41 PM,04:54 AM,06:23 AM,05:55 PM,7,13,13,13,12,3,68,0.0,1021,13,10,131,6
2020-04-07 03:00:00,21,11,0.0,7.2,5,1,100,05:41 PM,04:54 AM,06:23 AM,05:55 PM,7,11,12,11,13,3,71,0.0,1020,12,10,119,6
2020-04-07 06:00:00,21,11,0.0,7.2,5,1,100,05:41 PM,04:54 AM,06:23 AM,05:55 PM,7,11,11,11,13,62,75,0.0,1021,11,10,106,6
2020-04-07 09:00:00,21,11,0.0,7.2,5,3,100,05:41 PM,04:54 AM,06:23 AM,05:55 PM,9,15,15,15,13,53,69,0.0,1022,15,10,79,10
2020-04-07 12:00:00,21,11,0.0,7.2,5,5,100,05:41 PM,04:54 AM,06:23 AM,05:55 PM,10,19,19,19,12,44,56,0.0,1020,19,10,43,11
2020-04-07 15:00:00,21,11,0.0,7.2,5,5,100,05:41 PM,04:54 AM,06:23 AM,05:55 PM,11,20,20,20,7,67,58,0.1,1019,20,10,173,6
2020-04-07 18:00:00,21,11,0.0,7.2,5,1,100,05:41 PM,04:54 AM,06:23 AM,05:55 PM,12,18,18,18,9,77,69,0.2,1019,18,10,196,6
2020-04-07 21:00:00,21,11,0.0,7.2,5,1,100,05:41 PM,04:54 AM,06:23 AM,05:55 PM,11,16,16,16,10,81,75,0.3,1019,16,10,131,6
2020-04-08 00:00:00,20,14,0.0,5.7,4,1,100,06:18 PM,06:05 AM,06:24 AM,05:54 PM,11,15,14,15,8,55,81,0.1,1019,14,10,69,5
2020-04-08 03:00:00,20,14,0.0,5.7,4,1,100,06:18 PM,06:05 AM,06:24 AM,05:54 PM,11,14,14,14,11,47,82,0.0,1019,14,10,68,7
2020-04-08 06:00:00,20,14,0.0,5.7,4,1,100,06:18 PM,06:05 AM,06:24 AM,05:54 PM,11,14,14,14,13,63,79,0.0,1019,14,10,73,9
2020-04-08 09:00:00,20,14,0.0,5.7,4,4,100,06:18 PM,06:05 AM,06:24 AM,05:54 PM,11,16,16,16,13,60,73,0.0,1020,16,10,77,10
2020-04-08 12:00:00,20,14,0.0,5.7,4,5,100,06:18 PM,06:05 AM,06:24 AM,05:54 PM,12,19,19,19,10,77,63,0.3,1020,19,9,56,8
2020-04-08 15:00:00,20,14,0.0,5.7,4,5,100,06:18 PM,06:05 AM,06:24 AM,05:54 PM,12,20,20,20,8,67,60,1.5,1018,20,10,75,6
2020-04-08 18:00:00,20,14,0.0,5.7,4,1,100,06:18 PM,06:05 AM,06:24 AM,05:54 PM,13,18,18,18,17,77,72,1.3,1020,18,10,97,9
2020-04-08 21:00:00,20,14,0.0,5.7,4,1,100,06:18 PM,06:05 AM,06:24 AM,05:54 PM,12,16,16,16,33,84,78,1.7,1022,16,10,83,21
2020-04-09 00:00:00,17,10,0.0,4.2,4,1,83,06:56 PM,07:16 AM,06:25 AM,05:52 PM,11,15,15,15,37,75,76,0.8,1022,15,10,75,23
2020-04-09 03:00:00,17,10,0.0,4.2,4,1,83,06:56 PM,07:16 AM,06:25 AM,05:52 PM,11,14,15,14,32,75,77,0.3,1023,15,10,78,20
2020-04-09 06:00:00,17,10,0.0,4.2,4,1,83,06:56 PM,07:16 AM,06:25 AM,05:52 PM,11,13,15,13,29,71,81,1.3,1023,15,9,81,18
2020-04-09 09:00:00,17,10,0.0,4.2,4,4,83,06:56 PM,07:16 AM,06:25 AM,05:52 PM,11,15,15,15,27,68,77,2.1,1025,15,9,75,18
2020-04-09 12:00:00,17,10,0.0,4.2,4,4,83,06:56 PM,07:16 AM,06:25 AM,05:52 PM,13,17,17,17,28,89,78,1.1,1024,17,4,59,20
2020-04-09 15:00:00,17,10,0.0,4.2,4,4,83,06:56 PM,07:16 AM,06:25 AM,05:52 PM,14,16,16,16,28,88,87,2.9,1022,16,5,52,19
2020-04-09 18:00:00,17,10,0.0,4.2,4,1,83,06:56 PM,07:16 AM,06:25 AM,05:52 PM,14,13,15,13,30,94,91,3.4,1022,13,7,58,19
2020-04-09 21:00:00,17,10,0.0,4.2,4,1,83,06:56 PM,07:16 AM,06:25 AM,05:52 PM,14,11,14,11,30,100,89,4.2,1022,11,7,53,19
2020-04-10 00:00:00,19,14,0.0,4.2,4,1,76,07:37 PM,08:27 AM,06:25 AM,05:51 PM,14,14,15,14,30,100,89,2.5,1021,14,8,46,19
2020-04-10 03:00:00,19,14,0.0,4.2,4,1,76,07:37 PM,08:27 AM,06:25 AM,05:51 PM,14,16,16,16,29,80,91,3.7,1020,16,7,38,19
2020-04-10 06:00:00,19,14,0.0,4.2,4,1,76,07:37 PM,08:27 AM,06:25 AM,05:51 PM,15,16,16,16,30,76,93,3.6,1019,16,7,18,19
2020-04-10 09:00:00,19,14,0.0,4.2,4,4,76,07:37 PM,08:27 AM,06:25 AM,05:51 PM,15,18,18,18,39,81,81,3.7,1018,18,7,232,23
2020-04-10 12:00:00,19,14,0.0,4.2,4,4,76,07:37 PM,08:27 AM,06:25 AM,05:51 PM,14,19,19,19,33,75,73,3.3,1016,19,7,322,19
2020-04-10 15:00:00,19,14,0.0,4.2,4,4,76,07:37 PM,08:27 AM,06:25 AM,05:51 PM,12,19,19,19,28,83,62,3.5,1013,19,7,281,17
2020-04-10 18:00:00,19,14,0.0,4.2,4,1,76,07:37 PM,08:27 AM,06:25 AM,05:51 PM,11,17,17,17,23,43,66,1.3,1013,17,9,275,12
2020-04-10 21:00:00,19,14,0.0,4.2,4,1,76,07:37 PM,08:27 AM,06:25 AM,05:51 PM,11,15,15,15,19,11,75,0.0,1014,15,10,280,10
2020-04-11 00:00:00,20,12,0.0,8.7,5,1,68,08:20 PM,09:38 AM,06:26 AM,05:50 PM,11,13,14,13,18,3,82,0.0,1013,14,10,286,9
2020-04-11 03:00:00,20,12,0.0,8.7,5,1,68,08:20 PM,09:38 AM,06:26 AM,05:50 PM,10,12,13,12,19,1,86,0.0,1012,13,10,319,10
2020-04-11 06:00:00,20,12,0.0,8.7,5,1,68,08:20 PM,09:38 AM,06:26 AM,05:50 PM,10,11,12,11,28,0,85,0.0,1010,12,10,340,14
2020-04-11 09:00:00,20,12,0.0,8.7,5,5,68,08:20 PM,09:38 AM,06:26 AM,05:50 PM,8,16,16,16,36,4,60,0.0,1009,16,10,300,26
2020-04-11 12:00:00,20,12,0.0,8.7,5,5,68,08:20 PM,09:38 AM,06:26 AM,05:50 PM,9,20,20,20,39,37,50,0.0,1008,20,10,267,33
2020-04-11 15:00:00,20,12,0.0,8.7,5,5,68,08:20 PM,09:38 AM,06:26 AM,05:50 PM,8,18,18,18,39,20,53,0.0,1007,18,10,250,31
2020-04-11 18:00:00,20,12,0.0,8.7,5,1,68,08:20 PM,09:38 AM,06:26 AM,05:50 PM,6,14,15,14,36,6,56,0.0,1010,15,10,237,23
2020-04-11 21:00:00,20,12,0.0,8.7,5,1,68,08:20 PM,09:38 AM,06:26 AM,05:50 PM,4,10,12,10,32,9,56,0.0,1013,12,10,216,19
2020-04-12 00:00:00,17,7,0.0,8.7,4,1,61,09:09 PM,10:46 AM,06:27 AM,05:49 PM,3,8,10,8,31,4,61,0.0,1015,10,10,203,18
2020-04-12 03:00:00,17,7,0.0,8.7,4,1,61,09:09 PM,10:46 AM,06:27 AM,05:49 PM,3,7,8,7,21,0,70,0.0,1015,8,10,192,12
2020-04-12 06:00:00,17,7,0.0,8.7,4,1,61,09:09 PM,10:46 AM,06:27 AM,05:49 PM,4,6,8,6,14,3,79,0.0,1017,8,10,193,8
2020-04-12 09:00:00,17,7,0.0,8.7,4,4,61,09:09 PM,10:46 AM,06:27 AM,05:49 PM,5,9,11,9,14,3,70,0.0,1018,11,10,196,11
2020-04-12 12:00:00,17,7,0.0,8.7,4,4,61,09:09 PM,10:46 AM,06:27 AM,05:49 PM,5,14,15,14,14,1,52,0.0,1017,15,10,207,12
2020-04-12 15:00:00,17,7,0.0,8.7,4,5,61,09:09 PM,10:46 AM,06:27 AM,05:49 PM,5,16,16,16,14,0,46,0.0,1017,16,10,221,12
2020-04-12 18:00:00,17,7,0.0,8.7,4,1,61,09:09 PM,10:46 AM,06:27 AM,05:49 PM,5,14,14,14,8,0,53,0.0,1018,14,10,183,5
2020-04-12 21:00:00,17,7,0.0,8.7,4,1,61,09:09 PM,10:46 AM,06:27 AM,05:49 PM,5,12,12,12,9,0,61,0.0,1020,12,10,153,4
2020-04-13 00:00:00,19,10,0.0,5.7,5,1,53,10:02 PM,11:50 AM,06:28 AM,05:48 PM,5,11,11,11,10,36,67,0.0,1020,11,10,133,5
2020-04-13 03:00:00,19,10,0.0,5.7,5,1,53,10:02 PM,11:50 AM,06:28 AM,05:48 PM,5,10,11,10,9,83,71,0.0,1019,11,10,119,5
2020-04-13 06:00:00,19,10,0.0,5.7,5,1,53,10:02 PM,11:50 AM,06:28 AM,05:48 PM,6,11,11,11,6,44,72,0.0,1020,11,10,131,3
2020-04-13 09:00:00,19,10,0.0,5.7,5,4,53,10:02 PM,11:50 AM,06:28 AM,05:48 PM,7,14,14,14,5,72,62,0.0,1021,14,10,201,3
2020-04-13 12:00:00,19,10,0.0,5.7,5,4,53,10:02 PM,11:50 AM,06:28 AM,05:48 PM,7,17,17,17,5,100,49,0.0,1020,17,10,206,4
2020-04-13 15:00:00,19,10,0.0,5.7,5,4,53,10:02 PM,11:50 AM,06:28 AM,05:48 PM,7,19,19,19,6,37,45,0.0,1019,19,10,206,5
2020-04-13 18:00:00,19,10,0.0,5.7,5,1,53,10:02 PM,11:50 AM,06:28 AM,05:48 PM,7,17,16,17,7,6,55,0.0,1021,16,10,187,4
2020-04-13 21:00:00,19,10,0.0,5.7,5,1,53,10:02 PM,11:50 AM,06:28 AM,05:48 PM,7,14,14,14,9,7,62,0.0,1022,14,10,118,5
2020-04-14 00:00:00,22,11,0.0,8.7,5,1,46,10:58 PM,12:47 PM,06:28 AM,05:46 PM,6,13,13,13,12,5,65,0.0,1023,13,10,90,5
2020-04-14 03:00:00,22,11,0.0,8.7,5,1,46,10:58 PM,12:47 PM,06:28 AM,05:46 PM,6,12,12,12,10,1,67,0.0,1023,12,10,98,5
2020-04-14 06:00:00,22,11,0.0,8.7,5,1,46,10:58 PM,12:47 PM,06:28 AM,05:46 PM,6,12,12,12,10,0,69,0.0,1024,12,10,92,5
2020-04-14 09:00:00,22,11,0.0,8.7,5,5,46,10:58 PM,12:47 PM,06:28 AM,05:46 PM,7,16,16,16,5,0,54,0.0,1025,16,10,264,3
2020-04-14 12:00:00,22,11,0.0,8.7,5,6,46,10:58 PM,12:47 PM,06:28 AM,05:46 PM,6,21,22,21,6,0,38,0.0,1024,21,10,317,5
2020-04-14 15:00:00,22,11,0.0,8.7,5,6,46,10:58 PM,12:47 PM,06:28 AM,05:46 PM,5,22,24,22,8,0,34,0.0,1023,22,10,238,6
2020-04-14 18:00:00,22,11,0.0,8.7,5,1,46,10:58 PM,12:47 PM,06:28 AM,05:46 PM,5,19,19,19,9,3,42,0.0,1023,19,10,179,5
2020-04-14 21:00:00,22,11,0.0,8.7,5,1,46,10:58 PM,12:47 PM,06:28 AM,05:46 PM,5,16,16,16,10,5,48,0.0,1025,16,10,117,5
2020-04-15 00:00:00,24,14,0.0,8.7,6,1,38,11:55 PM,01:37 PM,06:29 AM,05:45 PM,5,15,15,15,12,5,51,0.0,1025,15,10,84,6
2020-04-15 03:00:00,24,14,0.0,8.7,6,1,38,11:55 PM,01:37 PM,06:29 AM,05:45 PM,5,15,14,15,13,5,54,0.0,1024,14,10,69,6
2020-04-15 06:00:00,24,14,0.0,8.7,6,1,38,11:55 PM,01:37 PM,06:29 AM,05:45 PM,6,14,14,14,11,5,58,0.0,1024,14,10,63,5
2020-04-15 09:00:00,24,14,0.0,8.7,6,5,38,11:55 PM,01:37 PM,06:29 AM,05:45 PM,7,19,18,19,9,5,49,0.0,1024,18,10,23,6
2020-04-15 12:00:00,24,14,0.0,8.7,6,6,38,11:55 PM,01:37 PM,06:29 AM,05:45 PM,8,23,23,23,13,5,39,0.0,1022,23,10,220,12
2020-04-15 15:00:00,24,14,0.0,8.7,6,6,38,11:55 PM,01:37 PM,06:29 AM,05:45 PM,10,25,25,24,16,5,41,0.0,1020,24,10,338,13
2020-04-15 18:00:00,24,14,0.0,8.7,6,1,38,11:55 PM,01:37 PM,06:29 AM,05:45 PM,11,21,21,21,19,4,53,0.0,1020,21,10,124,11
2020-04-15 21:00:00,24,14,0.0,8.7,6,1,38,11:55 PM,01:37 PM,06:29 AM,05:45 PM,11,18,18,18,23,6,61,0.0,1020,18,10,16,11
2020-04-16 00:00:00,26,16,0.0,8.7,6,1,30,No moonrise,02:20 PM,06:30 AM,05:44 PM,11,17,17,17,25,8,64,0.0,1019,17,10,14,12
2020-04-16 03:00:00,26,16,0.0,8.7,6,1,30,No moonrise,02:20 PM,06:30 AM,05:44 PM,10,17,17,17,29,6,65,0.0,1017,17,10,13,14
2020-04-16 06:00:00,26,16,0.0,8.7,6,1,30,No moonrise,02:20 PM,06:30 AM,05:44 PM,10,16,16,16,34,5,67,0.0,1017,16,10,12,17
2020-04-16 09:00:00,26,16,0.0,8.7,6,5,30,No moonrise,02:20 PM,06:30 AM,05:44 PM,11,20,22,20,35,10,58,0.0,1016,20,10,236,25
2020-04-16 12:00:00,26,16,0.0,8.7,6,6,30,No moonrise,02:20 PM,06:30 AM,05:44 PM,12,25,25,24,32,21,46,0.0,1014,24,10,337,27
2020-04-16 15:00:00,26,16,0.0,8.7,6,7,30,No moonrise,02:20 PM,06:30 AM,05:44 PM,13,26,26,26,28,21,45,0.0,1011,26,10,339,21
2020-04-16 18:00:00,26,16,0.0,8.7,6,1,30,No moonrise,02:20 PM,06:30 AM,05:44 PM,12,25,25,24,35,24,49,0.0,1011,24,10,117,19
2020-04-16 21:00:00,26,16,0.0,8.7,6,1,30,No moonrise,02:20 PM,06:30 AM,05:44 PM,11,21,21,21,28,14,55,0.0,1012,21,10,207,14
2020-04-17 00:00:00,19,12,0.0,8.7,5,1,23,12:52 AM,02:59 PM,06:30 AM,05:43 PM,10,18,18,18,19,6,58,0.0,1012,18,10,246,9
2020-04-17 03:00:00,19,12,0.0,8.7,5,1,23,12:52 AM,02:59 PM,06:30 AM,05:43 PM,9,15,15,15,16,6,67,0.0,1013,15,10,207,9
2020-04-17 06:00:00,19,12,0.0,8.7,5,1,23,12:52 AM,02:59 PM,06:30 AM,05:43 PM,9,13,14,13,14,2,74,0.0,1014,14,10,211,8
2020-04-17 09:00:00,19,12,0.0,8.7,5,5,23,12:52 AM,02:59 PM,06:30 AM,05:43 PM,9,15,15,15,17,0,66,0.0,1016,15,10,208,14
2020-04-17 12:00:00,19,12,0.0,8.7,5,5,23,12:52 AM,02:59 PM,06:30 AM,05:43 PM,8,18,18,18,20,0,52,0.0,1015,18,10,211,17
2020-04-17 15:00:00,19,12,0.0,8.7,5,5,23,12:52 AM,02:59 PM,06:30 AM,05:43 PM,7,18,18,18,18,0,47,0.0,1014,18,10,212,15
2020-04-17 18:00:00,19,12,0.0,8.7,5,1,23,12:52 AM,02:59 PM,06:30 AM,05:43 PM,5,15,15,15,16,0,53,0.0,1015,15,10,208,10
2020-04-17 21:00:00,19,12,0.0,8.7,5,1,23,12:52 AM,02:59 PM,06:30 AM,05:43 PM,4,12,13,12,14,0,57,0.0,1016,13,10,199,6
2020-04-18 00:00:00,19,9,0.0,8.7,5,1,15,01:49 AM,03:32 PM,06:31 AM,05:42 PM,4,11,11,11,11,0,63,0.0,1016,11,10,185,5
2020-04-18 03:00:00,19,9,0.0,8.7,5,1,15,01:49 AM,03:32 PM,06:31 AM,05:42 PM,5,10,10,10,12,0,70,0.0,1015,10,10,188,5
2020-04-18 06:00:00,19,9,0.0,8.7,5,1,15,01:49 AM,03:32 PM,06:31 AM,05:42 PM,5,9,9,9,9,0,75,0.0,1016,9,10,173,4
2020-04-18 09:00:00,19,9,0.0,8.7,5,4,15,01:49 AM,03:32 PM,06:31 AM,05:42 PM,7,13,13,13,10,0,65,0.0,1016,13,10,187,8
