date_time,Cambridge_maxtempC,Cambridge_mintempC,Cambridge_totalSnow_cm,Cambridge_sunHour,Cambridge_uvIndex,Cambridge_uvIndex,Cambridge_moon_illumination,Cambridge_moonrise,Cambridge_moonset,Cambridge_sunrise,Cambridge_sunset,Cambridge_DewPointC,Cambridge_FeelsLikeC,Cambridge_HeatIndexC,Cambridge_WindChillC,Cambridge_WindGustKmph,Cambridge_cloudcover,Cambridge_humidity,Cambridge_precipMM,Cambridge_pressure,Cambridge_tempC,Cambridge_visibility,Cambridge_winddirDegree,Cambridge_windspeedKmph
2020-02-07 06:00:00,7,-2,0.0,8.7,2,2,95,03:21 PM,08:06 AM,08:54 AM,05:57 PM,-3,-2,-0,-2,10,2,84,0.0,1020,-0,10,187,5
2020-02-07 09:00:00,7,-2,0.0,8.7,2,2,95,03:21 PM,08:06 AM,08:54 AM,05:57 PM,-3,-1,1,-1,11,1,78,0.0,1017,1,10,179,5
2020-02-07 12:00:00,7,-2,0.0,8.7,2,3,95,03:21 PM,08:06 AM,08:54 AM,05:57 PM,-0,4,7,4,16,5,62,0.0,1014,7,10,156,13
2020-02-07 15:00:00,7,-2,0.0,8.7,2,3,95,03:21 PM,08:06 AM,08:54 AM,05:57 PM,-1,3,6,3,33,47,59,0.0,1010,6,10,149,22
2020-02-07 18:00:00,7,-2,0.0,8.7,2,2,95,03:21 PM,08:06 AM,08:54 AM,05:57 PM,-3,-3,2,-3,32,32,72,0.0,1007,2,10,159,15
2020-02-07 21:00:00,7,-2,0.0,8.7,2,1,95,03:21 PM,08:06 AM,08:54 AM,05:57 PM,-2,-2,2,-2,23,37,75,0.0,1004,-2,10,164,11
2020-02-08 00:00:00,7,3,0.0,8.7,2,1,100,04:41 PM,08:51 AM,08:52 AM,05:59 PM,2,-0,3,-0,24,81,91,0.0,1001,3,10,154,12
2020-02-08 03:00:00,7,3,0.0,8.7,2,1,100,04:41 PM,08:51 AM,08:52 AM,05:59 PM,5,2,7,2,43,77,89,0.6,999,7,2,188,26
2020-02-08 06:00:00,7,3,0.0,8.7,2,1,100,04:41 PM,08:51 AM,08:52 AM,05:59 PM,2,-2,4,-2,45,93,86,0.0,1002,4,10,245,32
2020-02-08 09:00:00,7,3,0.0,8.7,2,2,100,04:41 PM,08:51 AM,08:52 AM,05:59 PM,-0,-2,3,-2,41,0,79,0.0,1005,3,10,223,25
2020-02-08 12:00:00,7,3,0.0,8.7,2,3,100,04:41 PM,08:51 AM,08:52 AM,05:59 PM,1,2,7,2,45,8,66,0.0,1005,7,10,213,36
2020-02-08 15:00:00,7,3,0.0,8.7,2,3,100,04:41 PM,08:51 AM,08:52 AM,05:59 PM,2,2,7,2,60,18,67,0.0,1001,7,10,204,46
2020-02-08 18:00:00,7,3,0.0,8.7,2,2,100,04:41 PM,08:51 AM,08:52 AM,05:59 PM,3,-0,6,-0,71,99,82,0.0,995,6,10,200,51
2020-02-08 21:00:00,7,3,0.0,8.7,2,1,100,04:41 PM,08:51 AM,08:52 AM,05:59 PM,6,4,7,4,56,100,90,9.9,993,4,5,220,40
2020-02-09 00:00:00,11,3,0.0,6.5,2,1,100,06:10 PM,09:24 AM,08:49 AM,06:01 PM,2,1,5,1,31,100,86,4.3,994,5,7,228,19
2020-02-09 03:00:00,11,3,0.0,6.5,2,1,100,06:10 PM,09:24 AM,08:49 AM,06:01 PM,8,6,10,6,49,100,88,5.0,982,10,7,227,33
2020-02-09 06:00:00,11,3,0.0,6.5,2,2,100,06:10 PM,09:24 AM,08:49 AM,06:01 PM,8,6,9,6,48,100,94,1.0,975,9,9,208,30
2020-02-09 09:00:00,11,3,0.0,6.5,2,3,100,06:10 PM,09:24 AM,08:49 AM,06:01 PM,9,7,11,7,69,100,87,2.3,967,11,9,212,48
2020-02-09 12:00:00,11,3,0.0,6.5,2,3,100,06:10 PM,09:24 AM,08:49 AM,06:01 PM,4,4,9,4,60,26,72,0.0,966,9,10,247,43
2020-02-09 15:00:00,11,3,0.0,6.5,2,2,100,06:10 PM,09:24 AM,08:49 AM,06:01 PM,4,1,7,1,55,100,83,0.9,966,7,9,247,42
2020-02-09 18:00:00,11,3,0.0,6.5,2,2,100,06:10 PM,09:24 AM,08:49 AM,06:01 PM,2,-0,5,-0,52,82,78,1.6,969,5,9,250,33
2020-02-09 21:00:00,11,3,0.0,6.5,2,1,100,06:10 PM,09:24 AM,08:49 AM,06:01 PM,0,-2,3,-2,45,49,79,0.0,972,3,10,252,27
2020-02-10 00:00:00,2,-2,0.8,6.5,2,1,83,07:42 PM,09:49 AM,08:47 AM,06:03 PM,1,-2,3,-2,39,61,85,0.0,975,3,10,258,27
2020-02-10 03:00:00,2,-2,0.8,6.5,2,1,83,07:42 PM,09:49 AM,08:47 AM,06:03 PM,1,-3,3,-3,50,83,84,0.1,978,3,10,266,37
2020-02-10 06:00:00,2,-2,0.8,6.5,2,2,83,07:42 PM,09:49 AM,08:47 AM,06:03 PM,-2,-4,2,-4,50,19,74,0.0,981,2,10,256,31
2020-02-10 09:00:00,2,-2,0.8,6.5,2,1,83,07:42 PM,09:49 AM,08:47 AM,06:03 PM,-2,-4,2,-4,50,62,77,0.0,983,2,2,251,36
2020-02-10 12:00:00,2,-2,0.8,6.5,2,2,83,07:42 PM,09:49 AM,08:47 AM,06:03 PM,-0,-4,2,-4,41,62,83,0.0,983,2,10,244,34
2020-02-10 15:00:00,2,-2,0.8,6.5,2,1,83,07:42 PM,09:49 AM,08:47 AM,06:03 PM,-2,-4,2,-4,48,89,74,0.9,982,2,5,251,38
2020-02-10 18:00:00,2,-2,0.8,6.5,2,2,83,07:42 PM,09:49 AM,08:47 AM,06:03 PM,-3,-6,1,-6,53,49,79,0.0,981,1,10,240,35
2020-02-10 21:00:00,2,-2,0.8,6.5,2,1,83,07:42 PM,09:49 AM,08:47 AM,06:03 PM,-0,-2,2,-2,68,67,80,1.5,981,-2,0,257,49
2020-02-11 00:00:00,2,-3,0.8,8.2,2,1,75,09:14 PM,10:09 AM,08:45 AM,06:05 PM,-1,-6,1,-6,68,51,89,0.0,983,1,10,256,42
2020-02-11 03:00:00,2,-3,0.8,8.2,2,1,75,09:14 PM,10:09 AM,08:45 AM,06:05 PM,0,-4,2,-4,59,76,86,0.8,984,2,5,258,37
2020-02-11 06:00:00,2,-3,0.8,8.2,2,2,75,09:14 PM,10:09 AM,08:45 AM,06:05 PM,0,-5,2,-5,63,53,85,0.0,986,2,10,273,43
2020-02-11 09:00:00,2,-3,0.8,8.2,2,1,75,09:14 PM,10:09 AM,08:45 AM,06:05 PM,-2,-5,2,-5,60,74,78,0.1,989,2,5,260,40
2020-02-11 12:00:00,2,-3,0.8,8.2,2,2,75,09:14 PM,10:09 AM,08:45 AM,06:05 PM,-2,-5,2,-5,58,31,71,0.0,991,2,10,267,44
2020-02-11 15:00:00,2,-3,0.8,8.2,2,1,75,09:14 PM,10:09 AM,08:45 AM,06:05 PM,-3,-5,2,-5,60,83,71,0.0,992,2,2,262,44
2020-02-11 18:00:00,2,-3,0.8,8.2,2,2,75,09:14 PM,10:09 AM,08:45 AM,06:05 PM,-4,-6,1,-6,68,17,71,0.0,992,1,10,257,43
2020-02-11 21:00:00,2,-3,0.8,8.2,2,1,75,09:14 PM,10:09 AM,08:45 AM,06:05 PM,-3,-3,-1,-3,69,28,71,0.0,994,-3,10,260,44
2020-02-12 00:00:00,4,-2,0.0,9.6,2,1,68,10:44 PM,10:26 AM,08:43 AM,06:07 PM,-3,-6,1,-6,69,18,72,0.0,996,1,10,265,45
2020-02-12 03:00:00,4,-2,0.0,9.6,2,1,68,10:44 PM,10:26 AM,08:43 AM,06:07 PM,-4,-5,1,-5,57,11,70,0.0,998,1,10,261,33
2020-02-12 06:00:00,4,-2,0.0,9.6,2,2,68,10:44 PM,10:26 AM,08:43 AM,06:07 PM,-4,-6,1,-6,52,13,70,0.0,999,1,10,257,29
2020-02-12 09:00:00,4,-2,0.0,9.6,2,2,68,10:44 PM,10:26 AM,08:43 AM,06:07 PM,-4,-5,2,-5,53,8,66,0.0,1001,2,10,259,34
2020-02-12 12:00:00,4,-2,0.0,9.6,2,2,68,10:44 PM,10:26 AM,08:43 AM,06:07 PM,-4,-2,4,-2,43,16,56,0.0,1004,4,10,269,36
2020-02-12 15:00:00,4,-2,0.0,9.6,2,2,68,10:44 PM,10:26 AM,08:43 AM,06:07 PM,-3,-1,4,-1,38,11,58,0.0,1006,4,10,264,29
2020-02-12 18:00:00,4,-2,0.0,9.6,2,2,68,10:44 PM,10:26 AM,08:43 AM,06:07 PM,-4,-5,0,-5,36,50,74,0.0,1006,0,10,247,19
2020-02-12 21:00:00,4,-2,0.0,9.6,2,1,68,10:44 PM,10:26 AM,08:43 AM,06:07 PM,-4,-6,-2,-6,27,8,84,0.0,1005,-2,10,231,13
2020-02-13 00:00:00,4,-2,0.0,4.8,2,1,60,No moonrise,10:42 AM,08:41 AM,06:10 PM,-3,-5,-2,-5,14,15,91,0.0,1004,-2,10,185,7
2020-02-13 03:00:00,4,-2,0.0,4.8,2,1,60,No moonrise,10:42 AM,08:41 AM,06:10 PM,-2,-4,-1,-4,21,100,89,0.0,998,-1,10,97,11
2020-02-13 06:00:00,4,-2,0.0,4.8,2,1,60,No moonrise,10:42 AM,08:41 AM,06:10 PM,1,-2,3,-2,31,100,92,0.1,992,3,10,112,22
2020-02-13 09:00:00,4,-2,0.0,4.8,2,1,60,No moonrise,10:42 AM,08:41 AM,06:10 PM,3,-1,4,-1,31,100,98,2.5,990,4,9,101,23
2020-02-13 12:00:00,4,-2,0.0,4.8,2,1,60,No moonrise,10:42 AM,08:41 AM,06:10 PM,3,-0,4,-0,26,100,97,0.0,992,4,10,62,19
2020-02-13 15:00:00,4,-2,0.0,4.8,2,1,60,No moonrise,10:42 AM,08:41 AM,06:10 PM,4,0,4,0,23,100,97,0.8,996,4,9,25,17
2020-02-13 18:00:00,4,-2,0.0,4.8,2,1,60,No moonrise,10:42 AM,08:41 AM,06:10 PM,2,-1,3,-1,27,92,93,1.1,1002,3,9,22,15
2020-02-13 21:00:00,4,-2,0.0,4.8,2,1,60,No moonrise,10:42 AM,08:41 AM,06:10 PM,0,-1,1,-1,17,80,93,0.1,1007,1,10,347,8
2020-02-14 00:00:00,8,-0,0.0,8.2,1,1,53,12:12 AM,10:59 AM,08:38 AM,06:12 PM,-1,-1,-0,-1,8,77,94,0.1,1010,-0,10,322,4
2020-02-14 03:00:00,8,-0,0.0,8.2,1,1,53,12:12 AM,10:59 AM,08:38 AM,06:12 PM,-1,-2,0,-2,14,100,95,0.0,1010,0,2,177,7
2020-02-14 06:00:00,8,-0,0.0,8.2,1,2,53,12:12 AM,10:59 AM,08:38 AM,06:12 PM,-0,-3,1,-3,25,27,94,0.0,1009,1,10,175,12
2020-02-14 09:00:00,8,-0,0.0,8.2,1,2,53,12:12 AM,10:59 AM,08:38 AM,06:12 PM,1,-2,2,-2,31,36,89,0.0,1006,2,10,185,18
2020-02-14 12:00:00,8,-0,0.0,8.2,1,2,53,12:12 AM,10:59 AM,08:38 AM,06:12 PM,4,2,6,2,34,100,87,0.0,1003,6,10,185,21
2020-02-14 15:00:00,8,-0,0.0,8.2,1,2,53,12:12 AM,10:59 AM,08:38 AM,06:12 PM,6,4,8,4,46,76,84,1.8,1002,8,9,231,30
2020-02-14 18:00:00,8,-0,0.0,8.2,1,3,53,12:12 AM,10:59 AM,08:38 AM,06:12 PM,3,1,5,1,48,50,82,0.0,1005,5,10,240,26
2020-02-14 21:00:00,8,-0,0.0,8.2,1,1,53,12:12 AM,10:59 AM,08:38 AM,06:12 PM,0,-1,3,-1,39,14,83,0.0,1007,3,10,238,19
2020-02-15 00:00:00,9,1,0.0,4.9,3,1,45,01:40 AM,11:18 AM,08:36 AM,06:14 PM,-0,-3,1,-3,25,6,91,0.0,1008,1,10,206,12
2020-02-15 03:00:00,9,1,0.0,4.9,3,1,45,01:40 AM,11:18 AM,08:36 AM,06:14 PM,0,-2,1,-2,22,22,93,0.0,1005,1,10,169,10
2020-02-15 06:00:00,9,1,0.0,4.9,3,2,45,01:40 AM,11:18 AM,08:36 AM,06:14 PM,2,-2,2,-2,35,60,94,0.0,1001,2,10,160,17
2020-02-15 09:00:00,9,1,0.0,4.9,3,1,45,01:40 AM,11:18 AM,08:36 AM,06:14 PM,3,0,5,0,40,73,86,0.0,995,5,10,151,23
2020-02-15 12:00:00,9,1,0.0,4.9,3,2,45,01:40 AM,11:18 AM,08:36 AM,06:14 PM,7,5,8,5,44,100,88,0.0,988,8,10,178,28
2020-02-15 15:00:00,9,1,0.0,4.9,3,2,45,01:40 AM,11:18 AM,08:36 AM,06:14 PM,8,5,9,5,42,100,92,3.1,980,9,7,184,28
2020-02-15 18:00:00,9,1,0.0,4.9,3,2,45,01:40 AM,11:18 AM,08:36 AM,06:14 PM,8,5,9,5,49,100,94,0.0,971,9,9,177,28
2020-02-15 21:00:00,9,1,0.0,4.9,3,1,45,01:40 AM,11:18 AM,08:36 AM,06:14 PM,3,0,5,0,47,95,84,2.3,978,5,9,236,31
2020-02-16 00:00:00,6,3,0.0,9.8,1,1,38,03:04 AM,11:40 AM,08:34 AM,06:16 PM,3,-1,4,-1,39,99,89,0.0,980,4,10,209,25
2020-02-16 03:00:00,6,3,0.0,9.8,1,1,38,03:04 AM,11:40 AM,08:34 AM,06:16 PM,6,3,7,3,36,100,96,10.7,972,7,5,186,22
2020-02-16 06:00:00,6,3,0.0,9.8,1,2,38,03:04 AM,11:40 AM,08:34 AM,06:16 PM,2,-0,5,-0,59,67,76,9.8,974,5,6,229,40
2020-02-16 09:00:00,6,3,0.0,9.8,1,2,38,03:04 AM,11:40 AM,08:34 AM,06:16 PM,-2,-2,3,-2,50,15,70,0.0,977,3,10,228,33
2020-02-16 12:00:00,6,3,0.0,9.8,1,3,38,03:04 AM,11:40 AM,08:34 AM,06:16 PM,-2,-1,5,-1,56,32,61,0.0,978,5,10,228,45
2020-02-16 15:00:00,6,3,0.0,9.8,1,2,38,03:04 AM,11:40 AM,08:34 AM,06:16 PM,-1,-1,6,-1,60,55,64,0.1,978,6,10,224,47
2020-02-16 18:00:00,6,3,0.0,9.8,1,1,38,03:04 AM,11:40 AM,08:34 AM,06:16 PM,0,-4,3,-4,61,96,84,0.0,980,3,10,239,41
2020-02-16 21:00:00,6,3,0.0,9.8,1,1,38,03:04 AM,11:40 AM,08:34 AM,06:16 PM,-2,-4,3,-4,70,42,70,0.0,981,3,10,230,47
2020-02-17 00:00:00,7,2,0.0,8.3,3,1,30,04:24 AM,12:09 PM,08:32 AM,06:18 PM,-1,-5,3,-5,85,60,75,0.0,982,3,10,231,60
2020-02-17 03:00:00,7,2,0.0,8.3,3,1,30,04:24 AM,12:09 PM,08:32 AM,06:18 PM,1,-3,4,-3,79,79,80,0.3,983,4,2,235,57
2020-02-17 06:00:00,7,2,0.0,8.3,3,2,30,04:24 AM,12:09 PM,08:32 AM,06:18 PM,3,-1,5,-1,62,100,88,0.0,986,5,10,241,46
2020-02-17 09:00:00,7,2,0.0,8.3,3,2,30,04:24 AM,12:09 PM,08:32 AM,06:18 PM,2,0,6,0,59,73,80,0.5,990,6,9,249,41
2020-02-17 12:00:00,7,2,0.0,8.3,3,2,30,04:24 AM,12:09 PM,08:32 AM,06:18 PM,2,2,7,2,53,50,73,0.1,994,7,10,254,42
2020-02-17 15:00:00,7,2,0.0,8.3,3,2,30,04:24 AM,12:09 PM,08:32 AM,06:18 PM,2,1,6,1,48,71,75,0.1,997,6,10,253,35
2020-02-17 18:00:00,7,2,0.0,8.3,3,2,30,04:24 AM,12:09 PM,08:32 AM,06:18 PM,-2,-3,3,-3,48,5,70,0.0,999,3,10,245,31
2020-02-17 21:00:00,7,2,0.0,8.3,3,1,30,04:24 AM,12:09 PM,08:32 AM,06:18 PM,-1,-5,2,-5,49,68,84,0.0,1001,2,10,241,33
2020-02-18 00:00:00,5,1,0.1,8.3,2,1,22,05:37 AM,12:47 PM,08:29 AM,06:20 PM,-1,-3,2,-3,45,28,78,0.0,1004,2,10,250,28
2020-02-18 03:00:00,5,1,0.1,8.3,2,1,22,05:37 AM,12:47 PM,08:29 AM,06:20 PM,1,-3,3,-3,44,100,91,0.1,1005,3,5,242,32
2020-02-18 06:00:00,5,1,0.1,8.3,2,1,22,05:37 AM,12:47 PM,08:29 AM,06:20 PM,1,-2,3,-2,41,91,88,0.0,1005,3,10,242,29
2020-02-18 09:00:00,5,1,0.1,8.3,2,1,22,05:37 AM,12:47 PM,08:29 AM,06:20 PM,1,-2,4,-2,41,57,83,0.8,1006,4,9,241,30
2020-02-18 12:00:00,5,1,0.1,8.3,2,2,22,05:37 AM,12:47 PM,08:29 AM,06:20 PM,1,0,5,0,41,95,75,0.0,1005,5,10,243,33
2020-02-18 15:00:00,5,1,0.1,8.3,2,1,22,05:37 AM,12:47 PM,08:29 AM,06:20 PM,2,-2,4,-2,41,100,85,0.8,1004,4,9,253,31
2020-02-18 18:00:00,5,1,0.1,8.3,2,2,22,05:37 AM,12:47 PM,08:29 AM,06:20 PM,-2,-3,2,-3,41,8,78,0.0,1004,2,10,265,23
2020-02-18 21:00:00,5,1,0.1,8.3,2,1,22,05:37 AM,12:47 PM,08:29 AM,06:20 PM,-3,-4,1,-4,49,33,76,0.0,1006,1,10,265,27
2020-02-19 00:00:00,5,-1,0.0,6.6,2,1,15,06:38 AM,01:37 PM,08:27 AM,06:22 PM,-3,-5,1,-5,49,6,75,0.0,1007,1,10,258,27
2020-02-19 03:00:00,5,-1,0.0,6.6,2,1,15,06:38 AM,01:37 PM,08:27 AM,06:22 PM,-2,-4,2,-4,45,9,79,0.0,1009,2,10,253,25
2020-02-19 06:00:00,5,-1,0.0,6.6,2,2,15,06:38 AM,01:37 PM,08:27 AM,06:22 PM,-2,-4,1,-4,40,36,82,0.0,1011,1,10,246,21
2020-02-19 09:00:00,5,-1,0.0,6.6,2,2,15,06:38 AM,01:37 PM,08:27 AM,06:22 PM,-1,-2,3,-2,36,18,80,0.0,1012,3,10,243,23
2020-02-19 12:00:00,5,-1,0.0,6.6,2,2,15,06:38 AM,01:37 PM,08:27 AM,06:22 PM,1,1,5,1,33,68,73,0.0,1011,5,10,228,27
2020-02-19 15:00:00,5,-1,0.0,6.6,2,2,15,06:38 AM,01:37 PM,08:27 AM,06:22 PM,3,1,5,1,37,100,87,0.0,1006,5,10,205,26
2020-02-19 18:00:00,5,-1,0.0,6.6,2,1,15,06:38 AM,01:37 PM,08:27 AM,06:22 PM,5,2,6,2,42,100,91,0.0,1001,2,10,197,26
2020-02-19 21:00:00,5,-1,0.0,6.6,2,1,15,06:38 AM,01:37 PM,08:27 AM,06:22 PM,7,-1,2,-1,47,80,88,0.6,999,-1,2,224,29
2020-02-20 00:00:00,8,2,0.0,6.7,1,1,7,07:27 AM,02:37 PM,08:25 AM,06:25 PM,7,5,8,5,40,95,89,0.0,998,8,10,220,25
2020-02-20 03:00:00,8,2,0.0,6.7,1,1,7,07:27 AM,02:37 PM,08:25 AM,06:25 PM,7,4,8,4,38,73,92,0.5,996,8,5,207,23
2020-02-20 06:00:00,8,2,0.0,6.7,1,2,7,07:27 AM,02:37 PM,08:25 AM,06:25 PM,7,4,8,4,42,100,92,0.0,992,8,10,212,30
2020-02-20 09:00:00,8,2,0.0,6.7,1,2,7,07:27 AM,02:37 PM,08:25 AM,06:25 PM,4,1,5,1,34,100,91,5.1,992,5,7,268,26
2020-02-20 12:00:00,8,2,0.0,6.7,1,1,7,07:27 AM,02:37 PM,08:25 AM,06:25 PM,-1,-1,5,-1,38,83,69,3.0,996,5,6,279,31
2020-02-20 15:00:00,8,2,0.0,6.7,1,1,7,07:27 AM,02:37 PM,08:25 AM,06:25 PM,-3,-1,4,-1,43,85,61,0.1,999,4,10,267,35
2020-02-20 18:00:00,8,2,0.0,6.7,1,2,7,07:27 AM,02:37 PM,08:25 AM,06:25 PM,-2,-3,2,-3,47,27,73,0.0,1002,2,10,256,31
2020-02-20 21:00:00,8,2,0.0,6.7,1,1,7,07:27 AM,02:37 PM,08:25 AM,06:25 PM,-2,-3,2,-3,45,52,76,0.0,1006,2,10,260,28
2020-02-21 00:00:00,9,1,0.0,5.0,2,1,0,08:03 AM,03:45 PM,08:22 AM,06:27 PM,1,-2,3,-2,44,100,86,0.0,1009,3,10,250,29
2020-02-21 03:00:00,9,1,0.0,5.0,2,1,0,08:03 AM,03:45 PM,08:22 AM,06:27 PM,1,-1,5,-1,48,100,79,0.0,1007,5,10,233,32
2020-02-21 06:00:00,9,1,0.0,5.0,2,2,0,08:03 AM,03:45 PM,08:22 AM,06:27 PM,3,-0,5,-0,56,100,83,0.0,1006,5,10,229,40
2020-02-21 09:00:00,9,1,0.0,5.0,2,2,0,08:03 AM,03:45 PM,08:22 AM,06:27 PM,4,2,7,2,68,100,83,0.6,1003,7,2,229,48
2020-02-21 12:00:00,9,1,0.0,5.0,2,2,0,08:03 AM,03:45 PM,08:22 AM,06:27 PM,6,4,9,4,71,99,82,0.0,1003,9,10,234,55
2020-02-21 15:00:00,9,1,0.0,5.0,2,2,0,08:03 AM,03:45 PM,08:22 AM,06:27 PM,7,5,9,5,59,85,86,1.1,1001,9,9,225,41
2020-02-21 18:00:00,9,1,0.0,5.0,2,1,0,08:03 AM,03:45 PM,08:22 AM,06:27 PM,7,5,9,5,56,100,88,0.0,1000,5,10,219,39
2020-02-21 21:00:00,9,1,0.0,5.0,2,1,0,08:03 AM,03:45 PM,08:22 AM,06:27 PM,8,1,4,1,62,100,87,2.9,997,1,7,223,42
2020-02-22 00:00:00,4,1,0.5,5.0,1,1,0,08:30 AM,04:56 PM,08:20 AM,06:29 PM,6,5,9,5,57,100,80,0.0,995,9,10,240,37
2020-02-22 03:00:00,4,1,0.5,5.0,1,1,0,08:30 AM,04:56 PM,08:20 AM,06:29 PM,3,2,7,2,63,83,76,2.4,994,7,9,255,43
2020-02-22 06:00:00,4,1,0.5,5.0,1,1,0,08:30 AM,04:56 PM,08:20 AM,06:29 PM,1,-3,3,-3,51,72,82,0.4,998,3,9,260,35
2020-02-22 09:00:00,4,1,0.5,5.0,1,1,0,08:30 AM,04:56 PM,08:20 AM,06:29 PM,0,-3,3,-3,48,82,82,0.8,1000,3,0,255,36
2020-02-22 12:00:00,4,1,0.5,5.0,1,1,0,08:30 AM,04:56 PM,08:20 AM,06:29 PM,-1,-2,4,-2,58,78,68,0.4,1003,4,9,259,47
2020-02-22 15:00:00,4,1,0.5,5.0,1,1,0,08:30 AM,04:56 PM,08:20 AM,06:29 PM,-2,-3,4,-3,61,85,66,0.6,1005,4,7,261,47
2020-02-22 18:00:00,4,1,0.5,5.0,1,2,0,08:30 AM,04:56 PM,08:20 AM,06:29 PM,-3,-5,2,-5,53,61,73,0.0,1008,2,10,258,34
2020-02-22 21:00:00,4,1,0.5,5.0,1,1,0,08:30 AM,04:56 PM,08:20 AM,06:29 PM,-1,-5,1,-5,47,66,84,0.1,1009,1,0,255,31
2020-02-23 00:00:00,6,1,0.5,8.3,1,1,0,08:51 AM,06:09 PM,08:18 AM,06:31 PM,-0,-4,1,-4,40,68,89,0.1,1010,1,2,251,27
2020-02-23 03:00:00,6,1,0.5,8.3,1,1,0,08:51 AM,06:09 PM,08:18 AM,06:31 PM,2,-1,3,-1,23,100,96,1.2,1005,3,9,250,17
2020-02-23 06:00:00,6,1,0.5,8.3,1,1,0,08:51 AM,06:09 PM,08:18 AM,06:31 PM,3,-1,3,-1,27,100,96,0.0,1003,3,10,250,20
2020-02-23 09:00:00,6,1,0.5,8.3,1,1,0,08:51 AM,06:09 PM,08:18 AM,06:31 PM,0,-3,3,-3,37,76,83,0.6,1005,3,5,279,28
2020-02-23 12:00:00,6,1,0.5,8.3,1,1,0,08:51 AM,06:09 PM,08:18 AM,06:31 PM,-1,-1,5,-1,48,85,66,0.5,1009,5,10,278,40
2020-02-23 15:00:00,6,1,0.5,8.3,1,3,0,08:51 AM,06:09 PM,08:18 AM,06:31 PM,-0,0,6,0,50,8,66,0.0,1011,6,10,279,39
2020-02-23 18:00:00,6,1,0.5,8.3,1,2,0,08:51 AM,06:09 PM,08:18 AM,06:31 PM,-1,-3,2,-3,46,14,77,0.0,1016,2,10,282,23
2020-02-23 21:00:00,6,1,0.5,8.3,1,1,0,08:51 AM,06:09 PM,08:18 AM,06:31 PM,-1,-2,1,-2,24,5,86,0.0,1019,1,10,258,12
2020-02-24 00:00:00,1,-1,0.4,5.1,1,1,0,09:07 AM,07:21 PM,08:15 AM,06:33 PM,-1,-2,1,-2,15,100,89,0.0,1019,1,10,197,8
2020-02-24 03:00:00,1,-1,0.4,5.1,1,1,0,09:07 AM,07:21 PM,08:15 AM,06:33 PM,0,-1,1,-1,14,100,91,0.1,1015,1,10,168,8
2020-02-24 06:00:00,1,-1,0.4,5.1,1,1,0,09:07 AM,07:21 PM,08:15 AM,06:33 PM,1,-5,1,-5,32,100,98,0.3,1008,1,2,125,22
2020-02-24 09:00:00,1,-1,0.4,5.1,1,1,0,09:07 AM,07:21 PM,08:15 AM,06:33 PM,0,-6,0,-6,44,100,98,4.2,1002,0,0,113,32
2020-02-24 12:00:00,1,-1,0.4,5.1,1,1,0,09:07 AM,07:21 PM,08:15 AM,06:33 PM,1,-4,1,-4,30,100,100,1.6,995,1,9,102,21
2020-02-24 15:00:00,1,-1,0.4,5.1,1,1,0,09:07 AM,07:21 PM,08:15 AM,06:33 PM,1,-2,1,-2,16,100,100,1.3,992,1,9,251,11
2020-02-24 18:00:00,1,-1,0.4,5.1,1,1,0,09:07 AM,07:21 PM,08:15 AM,06:33 PM,1,-4,1,-4,38,100,97,0.0,993,1,10,287,27
2020-02-24 21:00:00,1,-1,0.4,5.1,1,1,0,09:07 AM,07:21 PM,08:15 AM,06:33 PM,-2,-6,-1,-6,42,30,91,0.2,995,-1,7,272,23
2020-02-25 00:00:00,3,-0,0.6,5.1,1,1,8,09:21 AM,08:32 PM,08:13 AM,06:35 PM,-2,-7,-0,-7,48,73,89,0.2,996,-0,7,275,25
2020-02-25 03:00:00,3,-0,0.6,5.1,1,1,8,09:21 AM,08:32 PM,08:13 AM,06:35 PM,-0,-4,1,-4,26,62,94,0.1,995,1,7,255,15
2020-02-25 06:00:00,3,-0,0.6,5.1,1,1,8,09:21 AM,08:32 PM,08:13 AM,06:35 PM,1,-4,1,-4,32,100,98,0.4,994,1,5,259,20
2020-02-25 09:00:00,3,-0,0.6,5.1,1,1,8,09:21 AM,08:32 PM,08:13 AM,06:35 PM,1,-3,2,-3,31,64,93,0.0,992,2,10,251,21
2020-02-25 12:00:00,3,-0,0.6,5.1,1,1,8,09:21 AM,08:32 PM,08:13 AM,06:35 PM,2,-2,3,-2,31,100,92,0.0,991,3,10,253,22
2020-02-25 15:00:00,3,-0,0.6,5.1,1,1,8,09:21 AM,08:32 PM,08:13 AM,06:35 PM,1,-2,3,-2,30,100,90,0.0,989,3,10,253,22
2020-02-25 18:00:00,3,-0,0.6,5.1,1,1,8,09:21 AM,08:32 PM,08:13 AM,06:35 PM,-1,-4,0,-4,28,100,91,0.0,989,0,10,251,15
2020-02-25 21:00:00,3,-0,0.6,5.1,1,1,8,09:21 AM,08:32 PM,08:13 AM,06:35 PM,-2,-5,-0,-5,31,47,89,0.0,989,-0,10,262,16
2020-02-26 00:00:00,3,-2,0.1,10.0,2,1,15,09:34 AM,09:43 PM,08:10 AM,06:37 PM,-3,-6,-2,-6,32,26,89,0.0,990,-2,10,277,15
2020-02-26 03:00:00,3,-2,0.1,10.0,2,1,15,09:34 AM,09:43 PM,08:10 AM,06:37 PM,-4,-7,-2,-7,33,22,88,0.0,992,-2,10,283,16
