date_time,Maryborough_maxtempC,Maryborough_mintempC,Maryborough_totalSnow_cm,Maryborough_sunHour,Maryborough_uvIndex,Maryborough_uvIndex,Maryborough_moon_illumination,Maryborough_moonrise,Maryborough_moonset,Maryborough_sunrise,Maryborough_sunset,Maryborough_DewPointC,Maryborough_FeelsLikeC,Maryborough_HeatIndexC,Maryborough_WindChillC,Maryborough_WindGustKmph,Maryborough_cloudcover,Maryborough_humidity,Maryborough_precipMM,Maryborough_pressure,Maryborough_tempC,Maryborough_visibility,Maryborough_winddirDegree,Maryborough_windspeedKmph
2020-04-17 03:00:00,25,21,0.0,8.7,6,1,23,12:49 AM,02:27 PM,06:05 AM,05:32 PM,18,25,25,22,18,0,75,0.0,1016,22,10,319,12
2020-04-17 06:00:00,25,21,0.0,8.7,6,1,23,12:49 AM,02:27 PM,06:05 AM,05:32 PM,18,22,24,22,15,1,79,0.0,1017,22,10,286,10
2020-04-17 09:00:00,25,21,0.0,8.7,6,6,23,12:49 AM,02:27 PM,06:05 AM,05:32 PM,18,25,25,23,14,2,73,0.0,1017,23,10,294,10
2020-04-17 12:00:00,25,21,0.0,8.7,6,6,23,12:49 AM,02:27 PM,06:05 AM,05:32 PM,19,26,26,25,20,1,69,0.0,1014,25,10,338,15
2020-04-17 15:00:00,25,21,0.0,8.7,6,7,23,12:49 AM,02:27 PM,06:05 AM,05:32 PM,20,27,27,25,29,0,72,0.0,1012,25,10,356,21
2020-04-17 18:00:00,25,21,0.0,8.7,6,1,23,12:49 AM,02:27 PM,06:05 AM,05:32 PM,21,27,27,25,35,4,78,0.0,1013,25,10,347,24
2020-04-17 21:00:00,25,21,0.0,8.7,6,1,23,12:49 AM,02:27 PM,06:05 AM,05:32 PM,21,26,26,24,34,5,81,0.0,1014,24,10,329,23
2020-04-18 00:00:00,27,23,0.0,8.7,7,1,15,01:43 AM,03:04 PM,06:06 AM,05:31 PM,21,26,26,24,31,7,82,0.0,1013,24,10,318,21
2020-04-18 03:00:00,27,23,0.0,8.7,7,1,15,01:43 AM,03:04 PM,06:06 AM,05:31 PM,20,25,25,23,30,7,82,0.0,1012,23,10,312,21
2020-04-18 06:00:00,27,23,0.0,8.7,7,1,15,01:43 AM,03:04 PM,06:06 AM,05:31 PM,19,25,25,23,26,8,79,0.0,1012,23,10,294,17
2020-04-18 09:00:00,27,23,0.0,8.7,7,6,15,01:43 AM,03:04 PM,06:06 AM,05:31 PM,17,26,26,24,19,9,67,0.0,1013,24,10,296,14
2020-04-18 12:00:00,27,23,0.0,8.7,7,7,15,01:43 AM,03:04 PM,06:06 AM,05:31 PM,18,28,28,26,21,18,63,0.0,1011,26,10,326,14
2020-04-18 15:00:00,27,23,0.0,8.7,7,7,15,01:43 AM,03:04 PM,06:06 AM,05:31 PM,20,28,28,26,17,43,68,0.0,1011,26,10,324,10
2020-04-18 18:00:00,27,23,0.0,8.7,7,1,15,01:43 AM,03:04 PM,06:06 AM,05:31 PM,20,27,27,25,24,72,70,0.1,1012,25,10,173,15
2020-04-18 21:00:00,27,23,0.0,8.7,7,1,15,01:43 AM,03:04 PM,06:06 AM,05:31 PM,20,26,26,25,25,75,74,0.1,1013,25,10,70,16
2020-04-19 00:00:00,24,22,0.0,5.7,5,1,8,02:35 AM,03:37 PM,06:06 AM,05:30 PM,20,26,26,24,19,43,77,0.0,1012,24,10,48,12
2020-04-19 03:00:00,24,22,0.0,5.7,5,1,8,02:35 AM,03:37 PM,06:06 AM,05:30 PM,20,26,26,24,10,20,79,0.0,1012,24,10,65,6
2020-04-19 06:00:00,24,22,0.0,5.7,5,1,8,02:35 AM,03:37 PM,06:06 AM,05:30 PM,20,25,25,23,14,65,83,0.9,1012,23,9,162,9
2020-04-19 09:00:00,24,22,0.0,5.7,5,5,8,02:35 AM,03:37 PM,06:06 AM,05:30 PM,19,25,25,23,9,72,80,1.7,1013,23,10,270,6
2020-04-19 12:00:00,24,22,0.0,5.7,5,5,8,02:35 AM,03:37 PM,06:06 AM,05:30 PM,20,25,25,23,6,54,80,2.5,1012,23,8,110,4
2020-04-19 15:00:00,24,22,0.0,5.7,5,5,8,02:35 AM,03:37 PM,06:06 AM,05:30 PM,21,26,26,24,14,63,81,4.8,1010,24,7,33,8
2020-04-19 18:00:00,24,22,0.0,5.7,5,1,8,02:35 AM,03:37 PM,06:06 AM,05:30 PM,21,26,26,24,17,70,82,4.2,1011,24,7,49,9
2020-04-19 21:00:00,24,22,0.0,5.7,5,1,8,02:35 AM,03:37 PM,06:06 AM,05:30 PM,20,25,25,23,10,78,81,4.9,1013,23,7,144,5
2020-04-20 00:00:00,26,19,0.0,8.7,5,1,0,03:26 AM,04:09 PM,06:07 AM,05:29 PM,20,25,25,22,14,35,84,1.9,1013,22,9,187,9
2020-04-20 03:00:00,26,19,0.0,8.7,5,1,0,03:26 AM,04:09 PM,06:07 AM,05:29 PM,19,21,22,21,22,11,86,0.0,1013,21,10,178,14
2020-04-20 06:00:00,26,19,0.0,8.7,5,1,0,03:26 AM,04:09 PM,06:07 AM,05:29 PM,17,20,20,20,24,11,81,0.0,1014,20,10,180,15
2020-04-20 09:00:00,26,19,0.0,8.7,5,6,0,03:26 AM,04:09 PM,06:07 AM,05:29 PM,15,22,23,22,17,5,66,0.0,1016,22,10,185,12
2020-04-20 12:00:00,26,19,0.0,8.7,5,6,0,03:26 AM,04:09 PM,06:07 AM,05:29 PM,16,26,26,24,8,1,59,0.0,1015,24,10,265,6
2020-04-20 15:00:00,26,19,0.0,8.7,5,7,0,03:26 AM,04:09 PM,06:07 AM,05:29 PM,17,27,27,26,6,7,58,0.0,1014,26,10,334,4
2020-04-20 18:00:00,26,19,0.0,8.7,5,1,0,03:26 AM,04:09 PM,06:07 AM,05:29 PM,17,26,26,24,16,4,66,0.0,1016,24,10,199,10
2020-04-20 21:00:00,26,19,0.0,8.7,5,1,0,03:26 AM,04:09 PM,06:07 AM,05:29 PM,18,25,25,23,16,0,74,0.0,1017,23,10,126,10
