date_time,Mundulla_maxtempC,Mundulla_mintempC,Mundulla_totalSnow_cm,Mundulla_sunHour,Mundulla_uvIndex,Mundulla_uvIndex,Mundulla_moon_illumination,Mundulla_moonrise,Mundulla_moonset,Mundulla_sunrise,Mundulla_sunset,Mundulla_DewPointC,Mundulla_FeelsLikeC,Mundulla_HeatIndexC,Mundulla_WindChillC,Mundulla_WindGustKmph,Mundulla_cloudcover,Mundulla_humidity,Mundulla_precipMM,Mundulla_pressure,Mundulla_tempC,Mundulla_visibility,Mundulla_winddirDegree,Mundulla_windspeedKmph
2020-01-25 00:00:00,26,15,0.0,14.1,6,1,0,05:11 AM,07:49 PM,05:16 AM,07:23 PM,13,17,17,17,10,61,75,0.0,1015,17,10,262,6
2020-01-25 03:00:00,26,15,0.0,14.1,6,1,0,05:11 AM,07:49 PM,05:16 AM,07:23 PM,13,15,15,15,14,25,88,0.0,1014,15,10,320,8
2020-01-25 06:00:00,26,15,0.0,14.1,6,1,0,05:11 AM,07:49 PM,05:16 AM,07:23 PM,14,16,16,16,17,22,84,0.0,1015,16,10,338,12
2020-01-25 09:00:00,26,15,0.0,14.1,6,6,0,05:11 AM,07:49 PM,05:16 AM,07:23 PM,13,25,25,22,17,58,54,0.0,1015,22,10,280,14
2020-01-25 12:00:00,26,15,0.0,14.1,6,7,0,05:11 AM,07:49 PM,05:16 AM,07:23 PM,12,26,26,26,20,23,42,0.0,1014,26,10,256,18
2020-01-25 15:00:00,26,15,0.0,14.1,6,7,0,05:11 AM,07:49 PM,05:16 AM,07:23 PM,12,26,26,25,26,6,44,0.0,1012,25,10,244,22
2020-01-25 18:00:00,26,15,0.0,14.1,6,1,0,05:11 AM,07:49 PM,05:16 AM,07:23 PM,13,22,25,22,22,7,56,0.0,1013,22,10,229,17
2020-01-25 21:00:00,26,15,0.0,14.1,6,1,0,05:11 AM,07:49 PM,05:16 AM,07:23 PM,13,18,18,18,15,5,74,0.0,1014,18,10,214,9
2020-01-26 00:00:00,27,16,0.0,14.1,6,1,4,06:09 AM,08:26 PM,05:17 AM,07:23 PM,14,17,17,17,11,9,83,0.0,1014,17,10,221,6
2020-01-26 03:00:00,27,16,0.0,14.1,6,1,4,06:09 AM,08:26 PM,05:17 AM,07:23 PM,15,16,16,16,11,36,93,0.0,1014,16,10,238,6
2020-01-26 06:00:00,27,16,0.0,14.1,6,1,4,06:09 AM,08:26 PM,05:17 AM,07:23 PM,15,17,17,17,8,52,90,0.0,1015,17,10,280,5
2020-01-26 09:00:00,27,16,0.0,14.1,6,6,4,06:09 AM,08:26 PM,05:17 AM,07:23 PM,13,25,25,22,15,19,57,0.0,1016,22,10,239,13
2020-01-26 12:00:00,27,16,0.0,14.1,6,7,4,06:09 AM,08:26 PM,05:17 AM,07:23 PM,14,26,26,25,24,1,48,0.0,1015,25,10,221,21
2020-01-26 15:00:00,27,16,0.0,14.1,6,7,4,06:09 AM,08:26 PM,05:17 AM,07:23 PM,12,27,27,27,24,5,41,0.0,1013,27,10,230,21
2020-01-26 18:00:00,27,16,0.0,14.1,6,1,4,06:09 AM,08:26 PM,05:17 AM,07:23 PM,12,29,29,25,25,16,56,0.0,1015,25,10,220,19
2020-01-26 21:00:00,27,16,0.0,14.1,6,1,4,06:09 AM,08:26 PM,05:17 AM,07:23 PM,13,27,27,23,20,33,75,0.0,1016,23,10,211,13
2020-01-27 00:00:00,27,13,0.0,14.0,6,1,11,07:08 AM,09:00 PM,05:18 AM,07:22 PM,12,14,15,14,17,2,84,0.0,1016,15,10,192,10
2020-01-27 03:00:00,27,13,0.0,14.0,6,1,11,07:08 AM,09:00 PM,05:18 AM,07:22 PM,11,13,13,13,15,0,87,0.0,1015,13,10,182,8
2020-01-27 06:00:00,27,13,0.0,14.0,6,1,11,07:08 AM,09:00 PM,05:18 AM,07:22 PM,11,15,14,15,8,0,80,0.0,1016,14,10,193,6
2020-01-27 09:00:00,27,13,0.0,14.0,6,6,11,07:08 AM,09:00 PM,05:18 AM,07:22 PM,10,21,21,21,13,33,48,0.0,1016,21,10,216,11
2020-01-27 12:00:00,27,13,0.0,14.0,6,7,11,07:08 AM,09:00 PM,05:18 AM,07:22 PM,8,26,26,27,16,3,31,0.0,1015,27,10,237,14
2020-01-27 15:00:00,27,13,0.0,14.0,6,7,11,07:08 AM,09:00 PM,05:18 AM,07:22 PM,8,26,26,26,27,5,31,0.0,1014,26,10,226,23
2020-01-27 18:00:00,27,13,0.0,14.0,6,1,11,07:08 AM,09:00 PM,05:18 AM,07:22 PM,10,25,25,23,24,0,51,0.0,1015,23,10,218,18
2020-01-27 21:00:00,27,13,0.0,14.0,6,1,11,07:08 AM,09:00 PM,05:18 AM,07:22 PM,11,19,22,19,19,2,73,0.0,1016,19,10,207,13
2020-01-28 00:00:00,29,13,0.0,14.0,6,1,18,08:05 AM,09:29 PM,05:19 AM,07:21 PM,11,14,14,14,17,0,81,0.0,1016,14,10,184,10
2020-01-28 03:00:00,29,13,0.0,14.0,6,1,18,08:05 AM,09:29 PM,05:19 AM,07:21 PM,11,13,13,13,14,2,87,0.0,1015,13,10,186,8
2020-01-28 06:00:00,29,13,0.0,14.0,6,1,18,08:05 AM,09:29 PM,05:19 AM,07:21 PM,11,14,14,14,12,1,80,0.0,1016,14,10,183,8
2020-01-28 09:00:00,29,13,0.0,14.0,6,6,18,08:05 AM,09:29 PM,05:19 AM,07:21 PM,8,21,24,21,12,0,41,0.0,1017,21,10,193,10
2020-01-28 12:00:00,29,13,0.0,14.0,6,7,18,08:05 AM,09:29 PM,05:19 AM,07:21 PM,7,28,28,29,14,2,25,0.0,1015,29,10,229,12
2020-01-28 15:00:00,29,13,0.0,14.0,6,7,18,08:05 AM,09:29 PM,05:19 AM,07:21 PM,7,28,28,29,24,0,25,0.0,1014,29,10,226,21
2020-01-28 18:00:00,29,13,0.0,14.0,6,1,18,08:05 AM,09:29 PM,05:19 AM,07:21 PM,9,25,25,24,24,0,37,0.0,1015,24,10,210,18
2020-01-28 21:00:00,29,13,0.0,14.0,6,1,18,08:05 AM,09:29 PM,05:19 AM,07:21 PM,11,20,23,20,21,0,63,0.0,1017,20,10,192,10
2020-01-29 00:00:00,37,16,0.0,14.0,8,1,26,09:02 AM,09:57 PM,05:20 AM,07:20 PM,11,17,17,17,17,0,68,0.0,1016,17,10,161,8
2020-01-29 03:00:00,37,16,0.0,14.0,8,1,26,09:02 AM,09:57 PM,05:20 AM,07:20 PM,10,16,16,16,15,0,70,0.0,1017,16,10,134,7
2020-01-29 06:00:00,37,16,0.0,14.0,8,1,26,09:02 AM,09:57 PM,05:20 AM,07:20 PM,10,17,17,17,14,0,63,0.0,1017,17,10,93,8
2020-01-29 09:00:00,37,16,0.0,14.0,8,7,26,09:02 AM,09:57 PM,05:20 AM,07:20 PM,7,26,26,28,11,0,27,0.0,1017,28,10,50,10
2020-01-29 12:00:00,37,16,0.0,14.0,8,8,26,09:02 AM,09:57 PM,05:20 AM,07:20 PM,2,33,33,35,10,0,13,0.0,1014,35,10,351,9
2020-01-29 15:00:00,37,16,0.0,14.0,8,9,26,09:02 AM,09:57 PM,05:20 AM,07:20 PM,-1,36,36,37,8,0,9,0.0,1012,37,10,327,7
2020-01-29 18:00:00,37,16,0.0,14.0,8,1,26,09:02 AM,09:57 PM,05:20 AM,07:20 PM,2,32,32,34,8,0,13,0.0,1012,34,10,184,4
2020-01-29 21:00:00,37,16,0.0,14.0,8,1,26,09:02 AM,09:57 PM,05:20 AM,07:20 PM,1,34,34,30,25,0,18,0.0,1012,30,10,132,12
2020-01-30 00:00:00,42,24,0.0,14.0,9,1,33,09:57 AM,10:23 PM,05:21 AM,07:20 PM,2,24,24,24,25,0,23,0.0,1011,24,10,80,12
2020-01-30 03:00:00,42,24,0.0,14.0,9,1,33,09:57 AM,10:23 PM,05:21 AM,07:20 PM,0,23,23,24,26,0,21,0.0,1010,24,10,49,13
2020-01-30 06:00:00,42,24,0.0,14.0,9,1,33,09:57 AM,10:23 PM,05:21 AM,07:20 PM,0,24,24,25,32,0,20,0.0,1010,25,10,38,15
2020-01-30 09:00:00,42,24,0.0,14.0,9,9,33,09:57 AM,10:23 PM,05:21 AM,07:20 PM,1,33,33,35,27,0,12,0.0,1011,35,10,8,24
2020-01-30 12:00:00,42,24,0.0,14.0,9,10,33,09:57 AM,10:23 PM,05:21 AM,07:20 PM,-2,40,40,40,23,0,7,0.0,1008,40,10,348,20
2020-01-30 15:00:00,42,24,0.0,14.0,9,10,33,09:57 AM,10:23 PM,05:21 AM,07:20 PM,-2,43,43,42,17,0,6,0.0,1005,42,10,325,15
2020-01-30 18:00:00,42,24,0.0,14.0,9,1,33,09:57 AM,10:23 PM,05:21 AM,07:20 PM,1,37,37,38,9,0,10,0.0,1005,38,10,220,4
2020-01-30 21:00:00,42,24,0.0,14.0,9,1,33,09:57 AM,10:23 PM,05:21 AM,07:20 PM,-3,37,37,34,20,0,12,0.0,1005,34,10,167,9
2020-01-31 00:00:00,39,29,0.0,11.0,8,1,37,10:53 AM,10:49 PM,05:22 AM,07:19 PM,0,27,27,29,25,9,15,0.0,1004,29,10,102,12
2020-01-31 03:00:00,39,29,0.0,11.0,8,1,37,10:53 AM,10:49 PM,05:22 AM,07:19 PM,3,29,29,31,22,45,17,0.0,1004,31,10,311,12
2020-01-31 06:00:00,39,29,0.0,11.0,8,1,37,10:53 AM,10:49 PM,05:22 AM,07:19 PM,5,27,27,29,18,50,21,0.0,1005,29,10,306,9
2020-01-31 09:00:00,39,29,0.0,11.0,8,7,37,10:53 AM,10:49 PM,05:22 AM,07:19 PM,16,35,35,35,21,68,33,0.3,1006,35,10,350,18
2020-01-31 12:00:00,39,29,0.0,11.0,8,9,37,10:53 AM,10:49 PM,05:22 AM,07:19 PM,18,42,42,39,41,47,29,0.0,1004,39,10,340,35
2020-01-31 15:00:00,39,29,0.0,11.0,8,7,37,10:53 AM,10:49 PM,05:22 AM,07:19 PM,21,36,36,33,31,86,49,1.1,1003,33,9,338,25
2020-01-31 18:00:00,39,29,0.0,11.0,8,1,37,10:53 AM,10:49 PM,05:22 AM,07:19 PM,20,35,35,32,21,71,49,1.5,1004,32,10,4,12
2020-01-31 21:00:00,39,29,0.0,11.0,8,1,37,10:53 AM,10:49 PM,05:22 AM,07:19 PM,23,33,33,30,9,57,91,15.7,1006,30,6,191,5
2020-02-01 00:00:00,23,16,0.0,9.9,4,1,49,11:49 AM,11:17 PM,05:23 AM,07:18 PM,23,28,28,26,22,87,88,6.2,1006,26,7,307,15
2020-02-01 03:00:00,23,16,0.0,9.9,4,1,49,11:49 AM,11:17 PM,05:23 AM,07:18 PM,22,27,27,24,19,84,87,7.6,1006,24,6,328,13
2020-02-01 06:00:00,23,16,0.0,9.9,4,1,49,11:49 AM,11:17 PM,05:23 AM,07:18 PM,22,25,25,23,21,100,90,0.7,1008,23,10,269,15
2020-02-01 09:00:00,23,16,0.0,9.9,4,4,49,11:49 AM,11:17 PM,05:23 AM,07:18 PM,17,19,19,19,19,100,86,1.4,1010,19,10,228,14
2020-02-01 12:00:00,23,16,0.0,9.9,4,4,49,11:49 AM,11:17 PM,05:23 AM,07:18 PM,14,19,19,19,25,100,75,0.0,1011,19,10,207,20
2020-02-01 15:00:00,23,16,0.0,9.9,4,4,49,11:49 AM,11:17 PM,05:23 AM,07:18 PM,12,18,18,18,26,93,69,0.0,1011,18,10,209,21
2020-02-01 18:00:00,23,16,0.0,9.9,4,1,49,11:49 AM,11:17 PM,05:23 AM,07:18 PM,11,17,17,17,23,37,69,0.0,1013,17,10,214,17
2020-02-01 21:00:00,23,16,0.0,9.9,4,1,49,11:49 AM,11:17 PM,05:23 AM,07:18 PM,10,16,16,16,28,9,69,0.0,1013,16,10,221,20
2020-02-02 00:00:00,22,14,0.0,11.0,4,1,57,12:45 PM,11:47 PM,05:24 AM,07:17 PM,10,14,14,14,14,81,75,0.0,1013,14,10,229,8
2020-02-02 03:00:00,22,14,0.0,11.0,4,1,57,12:45 PM,11:47 PM,05:24 AM,07:17 PM,10,16,16,16,17,73,68,0.0,1013,16,10,264,12
2020-02-02 06:00:00,22,14,0.0,11.0,4,1,57,12:45 PM,11:47 PM,05:24 AM,07:17 PM,11,17,17,17,20,77,69,0.0,1014,17,10,263,13
2020-02-02 09:00:00,22,14,0.0,11.0,4,5,57,12:45 PM,11:47 PM,05:24 AM,07:17 PM,11,20,20,20,25,98,55,0.0,1014,20,10,256,22
2020-02-02 12:00:00,22,14,0.0,11.0,4,5,57,12:45 PM,11:47 PM,05:24 AM,07:17 PM,12,22,24,22,31,83,54,0.1,1013,22,10,250,27
2020-02-02 15:00:00,22,14,0.0,11.0,4,6,57,12:45 PM,11:47 PM,05:24 AM,07:17 PM,10,22,24,22,31,0,47,0.0,1012,22,10,243,27
2020-02-02 18:00:00,22,14,0.0,11.0,4,1,57,12:45 PM,11:47 PM,05:24 AM,07:17 PM,9,18,18,18,29,0,58,0.0,1013,18,10,237,21
2020-02-02 21:00:00,22,14,0.0,11.0,4,1,57,12:45 PM,11:47 PM,05:24 AM,07:17 PM,10,15,15,15,23,82,68,0.0,1014,15,10,241,15
2020-02-03 00:00:00,21,14,0.0,12.2,5,1,64,01:45 PM,No moonset,05:25 AM,07:16 PM,9,16,16,16,28,36,62,0.0,1014,16,10,239,20
2020-02-03 03:00:00,21,14,0.0,12.2,5,1,64,01:45 PM,No moonset,05:25 AM,07:16 PM,10,15,15,15,24,91,68,0.1,1014,15,10,226,16
2020-02-03 06:00:00,21,14,0.0,12.2,5,1,64,01:45 PM,No moonset,05:25 AM,07:16 PM,9,14,15,14,26,78,69,0.1,1015,15,10,206,18
2020-02-03 09:00:00,21,14,0.0,12.2,5,4,64,01:45 PM,No moonset,05:25 AM,07:16 PM,7,18,18,18,25,80,49,0.1,1016,18,10,192,22
2020-02-03 12:00:00,21,14,0.0,12.2,5,5,64,01:45 PM,No moonset,05:25 AM,07:16 PM,7,19,19,19,29,0,45,0.0,1017,19,10,189,25
2020-02-03 15:00:00,21,14,0.0,12.2,5,6,64,01:45 PM,No moonset,05:25 AM,07:16 PM,4,21,23,21,28,0,31,0.0,1017,21,10,182,24
2020-02-03 18:00:00,21,14,0.0,12.2,5,1,64,01:45 PM,No moonset,05:25 AM,07:16 PM,4,18,18,18,33,0,40,0.0,1019,18,10,169,24
2020-02-03 21:00:00,21,14,0.0,12.2,5,1,64,01:45 PM,No moonset,05:25 AM,07:16 PM,4,12,14,12,32,0,51,0.0,1021,14,10,156,22
2020-02-04 00:00:00,25,11,0.0,13.9,5,1,72,02:45 PM,12:21 AM,05:27 AM,07:16 PM,5,11,12,11,26,0,59,0.0,1021,12,10,131,17
2020-02-04 03:00:00,25,11,0.0,13.9,5,1,72,02:45 PM,12:21 AM,05:27 AM,07:16 PM,5,9,11,9,20,0,65,0.0,1021,11,10,134,12
2020-02-04 06:00:00,25,11,0.0,13.9,5,1,72,02:45 PM,12:21 AM,05:27 AM,07:16 PM,5,9,11,9,21,0,66,0.0,1022,11,10,131,14
2020-02-04 09:00:00,25,11,0.0,13.9,5,5,72,02:45 PM,12:21 AM,05:27 AM,07:16 PM,3,17,17,17,16,5,39,0.0,1022,17,10,115,14
2020-02-04 12:00:00,25,11,0.0,13.9,5,6,72,02:45 PM,12:21 AM,05:27 AM,07:16 PM,0,22,23,22,14,0,24,0.0,1020,22,10,144,13
2020-02-04 15:00:00,25,11,0.0,13.9,5,6,72,02:45 PM,12:21 AM,05:27 AM,07:16 PM,1,24,24,25,14,0,21,0.0,1018,25,10,158,12
2020-02-04 18:00:00,25,11,0.0,13.9,5,1,72,02:45 PM,12:21 AM,05:27 AM,07:16 PM,5,24,24,23,17,0,31,0.0,1019,23,10,182,11
2020-02-04 21:00:00,25,11,0.0,13.9,5,1,72,02:45 PM,12:21 AM,05:27 AM,07:16 PM,8,21,24,21,35,0,54,0.0,1020,21,10,165,23
2020-02-05 00:00:00,28,12,0.0,13.9,6,1,79,03:47 PM,01:00 AM,05:28 AM,07:15 PM,7,13,14,13,27,0,64,0.0,1019,14,10,148,18
2020-02-05 03:00:00,28,12,0.0,13.9,6,1,79,03:47 PM,01:00 AM,05:28 AM,07:15 PM,7,11,12,11,23,0,70,0.0,1019,12,10,147,15
2020-02-05 06:00:00,28,12,0.0,13.9,6,1,79,03:47 PM,01:00 AM,05:28 AM,07:15 PM,7,11,12,11,21,0,68,0.0,1020,12,10,141,15
2020-02-05 09:00:00,28,12,0.0,13.9,6,5,79,03:47 PM,01:00 AM,05:28 AM,07:15 PM,7,19,19,19,13,0,44,0.0,1020,19,10,129,12
2020-02-05 12:00:00,28,12,0.0,13.9,6,6,79,03:47 PM,01:00 AM,05:28 AM,07:15 PM,4,24,24,25,16,0,26,0.0,1018,25,10,164,14
2020-02-05 15:00:00,28,12,0.0,13.9,6,7,79,03:47 PM,01:00 AM,05:28 AM,07:15 PM,4,26,26,28,17,0,21,0.0,1016,28,10,157,15
2020-02-05 18:00:00,28,12,0.0,13.9,6,1,79,03:47 PM,01:00 AM,05:28 AM,07:15 PM,7,25,25,26,22,0,29,0.0,1016,26,10,166,13
2020-02-05 21:00:00,28,12,0.0,13.9,6,1,79,03:47 PM,01:00 AM,05:28 AM,07:15 PM,10,27,27,23,35,0,55,0.0,1017,23,10,148,23
2020-02-06 00:00:00,32,14,0.0,13.3,7,1,87,04:48 PM,01:47 AM,05:29 AM,07:14 PM,10,16,16,16,25,0,66,0.0,1017,16,10,145,16
2020-02-06 03:00:00,32,14,0.0,13.3,7,1,87,04:48 PM,01:47 AM,05:29 AM,07:14 PM,9,13,14,13,22,0,71,0.0,1017,14,10,147,14
2020-02-06 06:00:00,32,14,0.0,13.3,7,1,87,04:48 PM,01:47 AM,05:29 AM,07:14 PM,9,13,14,13,21,11,68,0.0,1018,14,10,138,14
2020-02-06 09:00:00,32,14,0.0,13.3,7,6,87,04:48 PM,01:47 AM,05:29 AM,07:14 PM,9,24,24,23,15,2,41,0.0,1018,23,10,120,13
2020-02-06 12:00:00,32,14,0.0,13.3,7,7,87,04:48 PM,01:47 AM,05:29 AM,07:14 PM,10,29,29,30,13,0,29,0.0,1016,30,10,110,12
2020-02-06 15:00:00,32,14,0.0,13.3,7,8,87,04:48 PM,01:47 AM,05:29 AM,07:14 PM,11,31,31,32,11,11,27,0.0,1014,32,10,123,10
2020-02-06 18:00:00,32,14,0.0,13.3,7,1,87,04:48 PM,01:47 AM,05:29 AM,07:14 PM,14,32,32,29,17,73,46,0.4,1016,29,10,360,11
2020-02-06 21:00:00,32,14,0.0,13.3,7,1,87,04:48 PM,01:47 AM,05:29 AM,07:14 PM,15,30,30,26,6,11,62,0.0,1017,26,10,356,3
2020-02-07 00:00:00,32,21,0.0,13.3,6,1,95,05:46 PM,02:42 AM,05:30 AM,07:13 PM,15,22,25,22,20,78,66,0.3,1017,22,10,108,11
2020-02-07 03:00:00,32,21,0.0,13.3,6,1,95,05:46 PM,02:42 AM,05:30 AM,07:13 PM,15,21,21,21,20,42,68,0.0,1016,21,9,78,12
2020-02-07 06:00:00,32,21,0.0,13.3,6,1,95,05:46 PM,02:42 AM,05:30 AM,07:13 PM,16,21,24,21,20,54,73,0.0,1018,21,9,100,13
2020-02-07 09:00:00,32,21,0.0,13.3,6,7,95,05:46 PM,02:42 AM,05:30 AM,07:13 PM,15,28,28,27,10,24,47,0.0,1018,27,10,103,9
2020-02-07 12:00:00,32,21,0.0,13.3,6,8,95,05:46 PM,02:42 AM,05:30 AM,07:13 PM,14,30,30,30,19,20,37,0.0,1018,30,10,96,17
2020-02-07 15:00:00,32,21,0.0,13.3,6,8,95,05:46 PM,02:42 AM,05:30 AM,07:13 PM,12,31,31,32,19,45,30,0.0,1016,32,10,99,17
2020-02-07 18:00:00,32,21,0.0,13.3,6,1,95,05:46 PM,02:42 AM,05:30 AM,07:13 PM,13,29,29,29,19,84,38,0.1,1017,29,10,140,12
2020-02-07 21:00:00,32,21,0.0,13.3,6,1,95,05:46 PM,02:42 AM,05:30 AM,07:13 PM,15,26,26,25,35,18,54,0.0,1019,25,10,137,21
2020-02-08 00:00:00,33,21,0.0,13.8,7,1,100,06:39 PM,03:46 AM,05:31 AM,07:12 PM,15,25,25,23,29,6,60,0.0,1019,23,10,116,17
2020-02-08 03:00:00,33,21,0.0,13.8,7,1,100,06:39 PM,03:46 AM,05:31 AM,07:12 PM,15,21,21,21,21,6,69,0.0,1018,21,10,135,12
2020-02-08 06:00:00,33,21,0.0,13.8,7,1,100,06:39 PM,03:46 AM,05:31 AM,07:12 PM,14,21,21,21,26,8,68,0.0,1020,21,10,114,17
2020-02-08 09:00:00,33,21,0.0,13.8,7,7,100,06:39 PM,03:46 AM,05:31 AM,07:12 PM,14,27,27,27,19,7,46,0.0,1020,27,10,89,16
2020-02-08 12:00:00,33,21,0.0,13.8,7,8,100,06:39 PM,03:46 AM,05:31 AM,07:12 PM,11,31,31,32,23,9,29,0.0,1017,32,10,98,20
2020-02-08 15:00:00,33,21,0.0,13.8,7,8,100,06:39 PM,03:46 AM,05:31 AM,07:12 PM,9,31,31,33,24,7,23,0.0,1014,33,10,97,21
2020-02-08 18:00:00,33,21,0.0,13.8,7,1,100,06:39 PM,03:46 AM,05:31 AM,07:12 PM,10,29,29,30,15,21,29,0.0,1016,30,10,77,9
2020-02-08 21:00:00,33,21,0.0,13.8,7,1,100,06:39 PM,03:46 AM,05:31 AM,07:12 PM,11,27,27,27,15,70,37,0.0,1015,27,10,133,8
2020-02-09 00:00:00,31,22,0.0,13.8,7,1,100,07:27 PM,04:55 AM,05:32 AM,07:11 PM,14,26,26,25,30,17,50,0.0,1016,25,10,102,17
2020-02-09 03:00:00,31,22,0.0,13.8,7,1,100,07:27 PM,04:55 AM,05:32 AM,07:11 PM,14,25,25,23,24,29,57,0.0,1014,23,10,84,14
2020-02-09 06:00:00,31,22,0.0,13.8,7,1,100,07:27 PM,04:55 AM,05:32 AM,07:11 PM,14,25,25,22,17,19,61,0.0,1015,22,10,75,10
2020-02-09 09:00:00,31,22,0.0,13.8,7,7,100,07:27 PM,04:55 AM,05:32 AM,07:11 PM,12,27,27,28,21,14,38,0.0,1015,28,10,74,18
2020-02-09 12:00:00,31,22,0.0,13.8,7,8,100,07:27 PM,04:55 AM,05:32 AM,07:11 PM,12,30,30,31,21,34,32,0.0,1013,31,10,78,18
2020-02-09 15:00:00,31,22,0.0,13.8,7,8,100,07:27 PM,04:55 AM,05:32 AM,07:11 PM,12,29,29,30,18,23,33,0.0,1011,30,10,106,16
2020-02-09 18:00:00,31,22,0.0,13.8,7,1,100,07:27 PM,04:55 AM,05:32 AM,07:11 PM,12,28,28,28,18,45,38,0.0,1011,28,10,174,11
2020-02-09 21:00:00,31,22,0.0,13.8,7,1,100,07:27 PM,04:55 AM,05:32 AM,07:11 PM,14,26,26,25,23,46,50,0.0,1011,25,10,181,14
2020-02-10 00:00:00,31,21,0.0,13.8,7,1,83,08:08 PM,06:07 AM,05:33 AM,07:10 PM,12,25,25,24,16,16,49,0.0,1010,24,10,94,9
2020-02-10 03:00:00,31,21,0.0,13.8,7,1,83,08:08 PM,06:07 AM,05:33 AM,07:10 PM,14,21,21,21,12,27,63,0.0,1009,21,10,67,6
2020-02-10 06:00:00,31,21,0.0,13.8,7,1,83,08:08 PM,06:07 AM,05:33 AM,07:10 PM,14,21,21,21,18,5,65,0.0,1009,21,10,68,12
2020-02-10 09:00:00,31,21,0.0,13.8,7,7,83,08:08 PM,06:07 AM,05:33 AM,07:10 PM,13,26,26,26,11,5,46,0.0,1009,26,10,73,10
2020-02-10 12:00:00,31,21,0.0,13.8,7,8,83,08:08 PM,06:07 AM,05:33 AM,07:10 PM,13,30,30,30,6,12,34,0.0,1008,30,10,160,5
2020-02-10 15:00:00,31,21,0.0,13.8,7,8,83,08:08 PM,06:07 AM,05:33 AM,07:10 PM,11,30,30,31,22,11,29,0.0,1007,31,10,228,19
2020-02-10 18:00:00,31,21,0.0,13.8,7,1,83,08:08 PM,06:07 AM,05:33 AM,07:10 PM,13,31,31,27,28,13,46,0.0,1008,27,10,224,21
2020-02-10 21:00:00,31,21,0.0,13.8,7,1,83,08:08 PM,06:07 AM,05:33 AM,07:10 PM,14,28,28,25,23,3,58,0.0,1009,25,10,217,14
2020-02-11 00:00:00,29,18,0.0,13.8,6,1,75,08:46 PM,07:21 AM,05:34 AM,07:09 PM,14,20,20,20,19,0,68,0.0,1009,20,10,214,11
2020-02-11 03:00:00,29,18,0.0,13.8,6,1,75,08:46 PM,07:21 AM,05:34 AM,07:09 PM,14,18,18,18,18,0,76,0.0,1009,18,10,205,10
2020-02-11 06:00:00,29,18,0.0,13.8,6,1,75,08:46 PM,07:21 AM,05:34 AM,07:09 PM,14,18,18,18,21,4,79,0.0,1011,18,10,206,14
2020-02-11 09:00:00,29,18,0.0,13.8,6,6,75,08:46 PM,07:21 AM,05:34 AM,07:09 PM,13,26,26,25,20,4,49,0.0,1012,25,10,193,17
2020-02-11 12:00:00,29,18,0.0,13.8,6,7,75,08:46 PM,07:21 AM,05:34 AM,07:09 PM,15,29,29,29,26,8,43,0.0,1011,29,10,211,23
2020-02-11 15:00:00,29,18,0.0,13.8,6,7,75,08:46 PM,07:21 AM,05:34 AM,07:09 PM,15,28,28,28,32,7,46,0.0,1010,28,10,216,28
2020-02-11 18:00:00,29,18,0.0,13.8,6,1,75,08:46 PM,07:21 AM,05:34 AM,07:09 PM,15,28,28,26,35,34,61,0.0,1012,26,10,200,26
2020-02-11 21:00:00,29,18,0.0,13.8,6,1,75,08:46 PM,07:21 AM,05:34 AM,07:09 PM,15,26,26,24,32,89,71,0.0,1014,24,10,174,24
2020-02-12 00:00:00,26,19,0.0,10.9,5,1,68,09:21 PM,08:33 AM,05:35 AM,07:08 PM,15,19,19,19,26,74,77,0.0,1014,19,10,189,18
2020-02-12 03:00:00,26,19,0.0,10.9,5,1,68,09:21 PM,08:33 AM,05:35 AM,07:08 PM,15,19,19,19,27,97,80,0.0,1014,19,10,182,20
2020-02-12 06:00:00,26,19,0.0,10.9,5,1,68,09:21 PM,08:33 AM,05:35 AM,07:08 PM,16,20,20,20,28,90,80,0.0,1014,20,10,164,20
2020-02-12 09:00:00,26,19,0.0,10.9,5,5,68,09:21 PM,08:33 AM,05:35 AM,07:08 PM,16,25,25,22,24,94,67,0.0,1015,22,10,158,19
2020-02-12 12:00:00,26,19,0.0,10.9,5,7,68,09:21 PM,08:33 AM,05:35 AM,07:08 PM,16,27,27,26,23,60,56,0.0,1014,26,10,168,20
2020-02-12 15:00:00,26,19,0.0,10.9,5,6,68,09:21 PM,08:33 AM,05:35 AM,07:08 PM,16,26,26,25,26,68,58,0.0,1011,25,10,178,22
2020-02-12 18:00:00,26,19,0.0,10.9,5,1,68,09:21 PM,08:33 AM,05:35 AM,07:08 PM,16,25,25,24,30,36,62,0.0,1012,24,10,171,21
2020-02-12 21:00:00,26,19,0.0,10.9,5,1,68,09:21 PM,08:33 AM,05:35 AM,07:08 PM,16,21,21,21,30,34,76,0.0,1013,21,10,160,20
2020-02-13 00:00:00,34,19,0.0,13.7,7,1,60,09:55 PM,09:44 AM,05:36 AM,07:07 PM,16,20,20,20,23,32,81,0.0,1012,20,10,170,15
2020-02-13 03:00:00,34,19,0.0,13.7,7,1,60,09:55 PM,09:44 AM,05:36 AM,07:07 PM,16,19,19,19,22,27,87,0.0,1011,19,10,163,14
2020-02-13 06:00:00,34,19,0.0,13.7,7,1,60,09:55 PM,09:44 AM,05:36 AM,07:07 PM,16,19,19,19,14,19,85,0.0,1011,19,10,143,10
