date_time,Oakdale_maxtempC,Oakdale_mintempC,Oakdale_totalSnow_cm,Oakdale_sunHour,Oakdale_uvIndex,Oakdale_uvIndex,Oakdale_moon_illumination,Oakdale_moonrise,Oakdale_moonset,Oakdale_sunrise,Oakdale_sunset,Oakdale_DewPointC,Oakdale_FeelsLikeC,Oakdale_HeatIndexC,Oakdale_WindChillC,Oakdale_WindGustKmph,Oakdale_cloudcover,Oakdale_humidity,Oakdale_precipMM,Oakdale_pressure,Oakdale_tempC,Oakdale_visibility,Oakdale_winddirDegree,Oakdale_windspeedKmph
2020-02-11 03:00:00,-5,-12,0.0,10.0,2,1,75,09:46 PM,10:02 AM,08:19 AM,06:33 PM,-11,-16,-10,-16,23,57,94,0.0,1022,-10,7,278,13
2020-02-11 06:00:00,-5,-12,0.0,10.0,2,1,75,09:46 PM,10:02 AM,08:19 AM,06:33 PM,-12,-18,-12,-18,22,64,94,0.0,1022,-12,10,279,13
2020-02-11 09:00:00,-5,-12,0.0,10.0,2,1,75,09:46 PM,10:02 AM,08:19 AM,06:33 PM,-13,-18,-12,-18,20,63,94,0.0,1023,-12,10,268,14
2020-02-11 12:00:00,-5,-12,0.0,10.0,2,1,75,09:46 PM,10:02 AM,08:19 AM,06:33 PM,-9,-14,-8,-14,17,57,91,0.0,1022,-8,10,259,14
2020-02-11 15:00:00,-5,-12,0.0,10.0,2,2,75,09:46 PM,10:02 AM,08:19 AM,06:33 PM,-7,-11,-5,-11,18,47,90,0.0,1020,-5,10,240,15
2020-02-11 18:00:00,-5,-12,0.0,10.0,2,2,75,09:46 PM,10:02 AM,08:19 AM,06:33 PM,-7,-12,-6,-12,21,41,92,0.0,1018,-6,10,219,13
2020-02-11 21:00:00,-5,-12,0.0,10.0,2,1,75,09:46 PM,10:02 AM,08:19 AM,06:33 PM,-8,-11,-8,-11,24,23,90,0.0,1017,-10,10,208,13
2020-02-12 00:00:00,-1,-16,0.3,5.1,2,1,68,11:03 PM,10:30 AM,08:17 AM,06:35 PM,-8,-12,-7,-12,27,24,87,0.0,1015,-8,10,197,14
2020-02-12 03:00:00,-1,-16,0.3,5.1,2,1,68,11:03 PM,10:30 AM,08:17 AM,06:35 PM,-7,-10,-4,-10,32,68,82,0.0,1012,-4,10,198,18
2020-02-12 06:00:00,-1,-16,0.3,5.1,2,1,68,11:03 PM,10:30 AM,08:17 AM,06:35 PM,-5,-8,-3,-8,30,96,82,0.0,1010,-3,10,212,17
2020-02-12 09:00:00,-1,-16,0.3,5.1,2,1,68,11:03 PM,10:30 AM,08:17 AM,06:35 PM,-4,-7,-2,-7,26,100,85,0.0,1009,-2,10,213,17
2020-02-12 12:00:00,-1,-16,0.3,5.1,2,1,68,11:03 PM,10:30 AM,08:17 AM,06:35 PM,-2,-5,-1,-5,19,100,93,0.1,1011,-1,7,264,14
2020-02-12 15:00:00,-1,-16,0.3,5.1,2,1,68,11:03 PM,10:30 AM,08:17 AM,06:35 PM,-7,-13,-6,-13,27,100,93,0.3,1013,-6,3,328,22
2020-02-12 18:00:00,-1,-16,0.3,5.1,2,1,68,11:03 PM,10:30 AM,08:17 AM,06:35 PM,-14,-14,-8,-14,35,100,90,0.1,1018,-11,7,347,27
2020-02-12 21:00:00,-1,-16,0.3,5.1,2,1,68,11:03 PM,10:30 AM,08:17 AM,06:35 PM,-18,-22,-14,-22,35,100,86,0.0,1022,-15,10,350,26
2020-02-13 00:00:00,-19,-25,0.0,10.0,1,1,60,No moonrise,10:57 AM,08:16 AM,06:36 PM,-21,-30,-19,-30,32,100,86,0.0,1026,-19,10,351,22
2020-02-13 03:00:00,-19,-25,0.0,10.0,1,1,60,No moonrise,10:57 AM,08:16 AM,06:36 PM,-24,-33,-22,-33,27,98,89,0.0,1028,-22,10,346,19
2020-02-13 06:00:00,-19,-25,0.0,10.0,1,1,60,No moonrise,10:57 AM,08:16 AM,06:36 PM,-26,-35,-24,-35,23,92,91,0.0,1031,-24,10,334,16
2020-02-13 09:00:00,-19,-25,0.0,10.0,1,1,60,No moonrise,10:57 AM,08:16 AM,06:36 PM,-26,-34,-25,-34,17,63,91,0.0,1033,-25,10,325,13
2020-02-13 12:00:00,-19,-25,0.0,10.0,1,2,60,No moonrise,10:57 AM,08:16 AM,06:36 PM,-24,-31,-22,-31,14,43,89,0.0,1035,-22,10,312,12
2020-02-13 15:00:00,-19,-25,0.0,10.0,1,2,60,No moonrise,10:57 AM,08:16 AM,06:36 PM,-21,-28,-20,-28,15,44,87,0.0,1034,-20,10,296,13
2020-02-13 18:00:00,-19,-25,0.0,10.0,1,2,60,No moonrise,10:57 AM,08:16 AM,06:36 PM,-22,-29,-21,-29,17,33,90,0.0,1034,-21,10,278,12
2020-02-13 21:00:00,-19,-25,0.0,10.0,1,1,60,No moonrise,10:57 AM,08:16 AM,06:36 PM,-23,-30,-23,-30,16,45,93,0.0,1035,-23,5,263,10
2020-02-14 00:00:00,-12,-25,0.0,10.2,1,1,53,12:19 AM,11:26 AM,08:15 AM,06:38 PM,-25,-31,-24,-31,13,26,93,0.0,1036,-24,7,260,8
2020-02-14 03:00:00,-12,-25,0.0,10.2,1,1,53,12:19 AM,11:26 AM,08:15 AM,06:38 PM,-25,-31,-24,-31,11,12,92,0.0,1036,-24,10,235,7
2020-02-14 06:00:00,-12,-25,0.0,10.2,1,1,53,12:19 AM,11:26 AM,08:15 AM,06:38 PM,-26,-33,-25,-33,17,8,91,0.0,1035,-25,10,192,10
2020-02-14 09:00:00,-12,-25,0.0,10.2,1,2,53,12:19 AM,11:26 AM,08:15 AM,06:38 PM,-25,-33,-23,-33,22,6,85,0.0,1033,-23,10,171,14
2020-02-14 12:00:00,-12,-25,0.0,10.2,1,2,53,12:19 AM,11:26 AM,08:15 AM,06:38 PM,-20,-26,-17,-26,23,25,80,0.0,1030,-17,10,170,19
2020-02-14 15:00:00,-12,-25,0.0,10.2,1,2,53,12:19 AM,11:26 AM,08:15 AM,06:38 PM,-16,-22,-13,-22,30,16,79,0.0,1025,-13,10,172,24
2020-02-14 18:00:00,-12,-25,0.0,10.2,1,2,53,12:19 AM,11:26 AM,08:15 AM,06:38 PM,-15,-21,-12,-21,35,29,82,0.0,1022,-12,10,174,23
2020-02-14 21:00:00,-12,-25,0.0,10.2,1,1,53,12:19 AM,11:26 AM,08:15 AM,06:38 PM,-15,-18,-13,-18,37,61,84,0.0,1020,-15,10,177,22
2020-02-15 00:00:00,-0,-10,0.1,6.7,1,1,45,01:34 AM,11:56 AM,08:13 AM,06:39 PM,-13,-18,-11,-18,37,89,85,0.0,1017,-12,10,188,23
2020-02-15 03:00:00,-0,-10,0.1,6.7,1,1,45,01:34 AM,11:56 AM,08:13 AM,06:39 PM,-11,-17,-9,-17,36,75,86,0.0,1014,-9,10,193,22
2020-02-15 06:00:00,-0,-10,0.1,6.7,1,1,45,01:34 AM,11:56 AM,08:13 AM,06:39 PM,-9,-14,-7,-14,31,73,86,0.0,1012,-7,10,206,19
2020-02-15 09:00:00,-0,-10,0.1,6.7,1,1,45,01:34 AM,11:56 AM,08:13 AM,06:39 PM,-6,-11,-5,-11,23,93,91,0.1,1012,-5,10,235,15
2020-02-15 12:00:00,-0,-10,0.1,6.7,1,1,45,01:34 AM,11:56 AM,08:13 AM,06:39 PM,-3,-7,-2,-7,23,100,91,0.1,1013,-2,7,277,17
2020-02-15 15:00:00,-0,-10,0.1,6.7,1,1,45,01:34 AM,11:56 AM,08:13 AM,06:39 PM,-2,-5,-1,-5,22,71,88,0.0,1013,-1,8,282,17
2020-02-15 18:00:00,-0,-10,0.1,6.7,1,2,45,01:34 AM,11:56 AM,08:13 AM,06:39 PM,-5,-8,-3,-8,21,41,90,0.0,1015,-3,10,266,13
2020-02-15 21:00:00,-0,-10,0.1,6.7,1,1,45,01:34 AM,11:56 AM,08:13 AM,06:39 PM,-7,-11,-6,-11,22,39,90,0.0,1017,-6,10,285,12
2020-02-16 00:00:00,-7,-13,0.0,5.1,2,1,38,02:46 AM,12:30 PM,08:12 AM,06:41 PM,-9,-13,-8,-13,16,52,91,0.0,1019,-8,10,302,9
2020-02-16 03:00:00,-7,-13,0.0,5.1,2,1,38,02:46 AM,12:30 PM,08:12 AM,06:41 PM,-11,-14,-10,-14,11,66,93,0.0,1021,-10,10,329,6
2020-02-16 06:00:00,-7,-13,0.0,5.1,2,1,38,02:46 AM,12:30 PM,08:12 AM,06:41 PM,-13,-16,-12,-16,10,61,93,0.0,1022,-12,10,124,6
2020-02-16 09:00:00,-7,-13,0.0,5.1,2,2,38,02:46 AM,12:30 PM,08:12 AM,06:41 PM,-14,-16,-12,-16,8,86,88,0.0,1023,-12,10,43,6
2020-02-16 12:00:00,-7,-13,0.0,5.1,2,1,38,02:46 AM,12:30 PM,08:12 AM,06:41 PM,-13,-14,-10,-14,8,65,80,0.0,1023,-10,10,74,6
2020-02-16 15:00:00,-7,-13,0.0,5.1,2,2,38,02:46 AM,12:30 PM,08:12 AM,06:41 PM,-10,-11,-7,-11,9,74,80,0.0,1021,-7,10,99,8
2020-02-16 18:00:00,-7,-13,0.0,5.1,2,1,38,02:46 AM,12:30 PM,08:12 AM,06:41 PM,-10,-13,-8,-13,14,76,88,0.0,1020,-8,10,95,9
2020-02-16 21:00:00,-7,-13,0.0,5.1,2,1,38,02:46 AM,12:30 PM,08:12 AM,06:41 PM,-11,-14,-9,-14,17,90,88,0.0,1020,-9,10,105,9
2020-02-17 00:00:00,-1,-9,0.3,5.2,1,1,30,03:55 AM,01:10 PM,08:10 AM,06:42 PM,-11,-15,-9,-15,22,93,87,0.0,1019,-9,10,115,12
2020-02-17 03:00:00,-1,-9,0.3,5.2,1,1,30,03:55 AM,01:10 PM,08:10 AM,06:42 PM,-9,-14,-8,-14,24,96,92,0.0,1017,-8,10,129,14
2020-02-17 06:00:00,-1,-9,0.3,5.2,1,1,30,03:55 AM,01:10 PM,08:10 AM,06:42 PM,-6,-11,-5,-11,23,100,94,0.1,1016,-5,10,138,15
2020-02-17 09:00:00,-1,-9,0.3,5.2,1,1,30,03:55 AM,01:10 PM,08:10 AM,06:42 PM,-5,-9,-4,-9,18,100,95,0.1,1015,-4,10,131,12
2020-02-17 12:00:00,-1,-9,0.3,5.2,1,1,30,03:55 AM,01:10 PM,08:10 AM,06:42 PM,-3,-6,-3,-6,12,100,96,0.1,1014,-3,10,125,9
2020-02-17 15:00:00,-1,-9,0.3,5.2,1,1,30,03:55 AM,01:10 PM,08:10 AM,06:42 PM,-2,-4,-1,-4,7,100,96,0.1,1013,-1,7,59,6
2020-02-17 18:00:00,-1,-9,0.3,5.2,1,1,30,03:55 AM,01:10 PM,08:10 AM,06:42 PM,-2,-5,-2,-5,13,100,96,0.0,1013,-2,3,235,9
2020-02-17 21:00:00,-1,-9,0.3,5.2,1,1,30,03:55 AM,01:10 PM,08:10 AM,06:42 PM,-3,-6,-2,-6,23,100,96,2.4,1014,-5,2,340,16
2020-02-18 00:00:00,-10,-15,1.1,6.8,1,1,22,04:59 AM,01:57 PM,08:09 AM,06:43 PM,-5,-10,-4,-10,28,79,92,1.2,1017,-6,7,328,18
2020-02-18 03:00:00,-10,-15,1.1,6.8,1,1,22,04:59 AM,01:57 PM,08:09 AM,06:43 PM,-10,-15,-9,-15,26,67,92,0.0,1020,-9,10,314,17
2020-02-18 06:00:00,-10,-15,1.1,6.8,1,1,22,04:59 AM,01:57 PM,08:09 AM,06:43 PM,-14,-20,-13,-20,23,46,91,0.0,1023,-13,10,306,15
2020-02-18 09:00:00,-10,-15,1.1,6.8,1,2,22,04:59 AM,01:57 PM,08:09 AM,06:43 PM,-15,-22,-14,-22,22,49,90,0.0,1027,-14,10,303,16
2020-02-18 12:00:00,-10,-15,1.1,6.8,1,2,22,04:59 AM,01:57 PM,08:09 AM,06:43 PM,-13,-19,-12,-19,22,61,89,0.0,1029,-12,10,302,18
2020-02-18 15:00:00,-10,-15,1.1,6.8,1,1,22,04:59 AM,01:57 PM,08:09 AM,06:43 PM,-12,-18,-11,-18,24,88,86,0.1,1030,-11,10,302,20
2020-02-18 18:00:00,-10,-15,1.1,6.8,1,1,22,04:59 AM,01:57 PM,08:09 AM,06:43 PM,-14,-20,-12,-20,23,93,87,0.1,1033,-12,10,300,16
2020-02-18 21:00:00,-10,-15,1.1,6.8,1,1,22,04:59 AM,01:57 PM,08:09 AM,06:43 PM,-16,-22,-14,-22,24,38,88,0.0,1035,-14,10,307,14
2020-02-19 00:00:00,-15,-21,0.0,6.8,2,1,15,05:56 AM,02:49 PM,08:07 AM,06:45 PM,-18,-24,-17,-24,22,18,90,0.0,1037,-17,10,314,12
2020-02-19 03:00:00,-15,-21,0.0,6.8,2,1,15,05:56 AM,02:49 PM,08:07 AM,06:45 PM,-20,-26,-19,-26,17,39,93,0.0,1039,-19,10,306,9
2020-02-19 06:00:00,-15,-21,0.0,6.8,2,1,15,05:56 AM,02:49 PM,08:07 AM,06:45 PM,-21,-27,-20,-27,15,58,95,0.0,1041,-20,5,299,8
2020-02-19 09:00:00,-15,-21,0.0,6.8,2,1,15,05:56 AM,02:49 PM,08:07 AM,06:45 PM,-21,-27,-20,-27,13,65,94,0.0,1042,-20,7,296,9
2020-02-19 12:00:00,-15,-21,0.0,6.8,2,1,15,05:56 AM,02:49 PM,08:07 AM,06:45 PM,-18,-24,-17,-24,13,53,89,0.0,1043,-17,10,300,10
2020-02-19 15:00:00,-15,-21,0.0,6.8,2,2,15,05:56 AM,02:49 PM,08:07 AM,06:45 PM,-17,-22,-15,-22,13,76,87,0.0,1042,-15,10,297,11
2020-02-19 18:00:00,-15,-21,0.0,6.8,2,1,15,05:56 AM,02:49 PM,08:07 AM,06:45 PM,-18,-24,-17,-24,16,62,92,0.0,1042,-17,5,294,10
2020-02-19 21:00:00,-15,-21,0.0,6.8,2,1,15,05:56 AM,02:49 PM,08:07 AM,06:45 PM,-19,-26,-19,-26,19,50,96,0.0,1043,-19,2,298,10
2020-02-20 00:00:00,-12,-24,0.0,10.4,1,1,7,06:44 AM,03:48 PM,08:05 AM,06:46 PM,-21,-27,-20,-27,18,63,97,0.0,1045,-20,2,291,9
2020-02-20 03:00:00,-12,-24,0.0,10.4,1,1,7,06:44 AM,03:48 PM,08:05 AM,06:46 PM,-23,-29,-22,-29,17,57,97,0.0,1045,-22,2,295,8
2020-02-20 06:00:00,-12,-24,0.0,10.4,1,1,7,06:44 AM,03:48 PM,08:05 AM,06:46 PM,-24,-30,-23,-30,14,21,94,0.0,1046,-23,7,286,7
2020-02-20 09:00:00,-12,-24,0.0,10.4,1,2,7,06:44 AM,03:48 PM,08:05 AM,06:46 PM,-23,-28,-22,-28,11,11,91,0.0,1046,-22,10,249,7
2020-02-20 12:00:00,-12,-24,0.0,10.4,1,2,7,06:44 AM,03:48 PM,08:05 AM,06:46 PM,-19,-23,-17,-23,11,13,89,0.0,1045,-17,10,226,9
2020-02-20 15:00:00,-12,-24,0.0,10.4,1,2,7,06:44 AM,03:48 PM,08:05 AM,06:46 PM,-15,-20,-13,-20,14,6,86,0.0,1042,-13,10,220,12
2020-02-20 18:00:00,-12,-24,0.0,10.4,1,2,7,06:44 AM,03:48 PM,08:05 AM,06:46 PM,-16,-21,-14,-21,17,7,89,0.0,1040,-14,10,212,11
2020-02-20 21:00:00,-12,-24,0.0,10.4,1,1,7,06:44 AM,03:48 PM,08:05 AM,06:46 PM,-16,-20,-15,-20,22,13,91,0.0,1038,-17,10,210,11
2020-02-21 00:00:00,0,-13,0.0,10.4,2,1,0,07:25 AM,04:49 PM,08:04 AM,06:48 PM,-15,-20,-14,-20,26,7,90,0.0,1036,-15,10,212,13
2020-02-21 03:00:00,0,-13,0.0,10.4,2,1,0,07:25 AM,04:49 PM,08:04 AM,06:48 PM,-14,-20,-12,-20,29,1,88,0.0,1033,-12,10,209,15
2020-02-21 06:00:00,0,-13,0.0,10.4,2,1,0,07:25 AM,04:49 PM,08:04 AM,06:48 PM,-13,-18,-11,-18,31,0,86,0.0,1029,-11,10,207,17
2020-02-21 09:00:00,0,-13,0.0,10.4,2,2,0,07:25 AM,04:49 PM,08:04 AM,06:48 PM,-10,-14,-7,-14,33,0,83,0.0,1026,-7,10,214,20
2020-02-21 12:00:00,0,-13,0.0,10.4,2,2,0,07:25 AM,04:49 PM,08:04 AM,06:48 PM,-5,-9,-3,-9,28,3,84,0.0,1024,-3,10,225,21
2020-02-21 15:00:00,0,-13,0.0,10.4,2,2,0,07:25 AM,04:49 PM,08:04 AM,06:48 PM,-2,-6,-0,-6,26,21,87,0.0,1022,-0,10,234,19
2020-02-21 18:00:00,0,-13,0.0,10.4,2,2,0,07:25 AM,04:49 PM,08:04 AM,06:48 PM,-4,-7,-2,-7,24,12,89,0.0,1021,-2,10,234,14
2020-02-21 21:00:00,0,-13,0.0,10.4,2,1,0,07:25 AM,04:49 PM,08:04 AM,06:48 PM,-5,-8,-4,-8,22,10,91,0.0,1021,-4,10,231,11
2020-02-22 00:00:00,1,-8,0.0,8.4,2,1,0,07:59 AM,05:52 PM,08:02 AM,06:49 PM,-7,-10,-6,-10,20,8,93,0.0,1021,-6,10,227,9
2020-02-22 03:00:00,1,-8,0.0,8.4,2,1,0,07:59 AM,05:52 PM,08:02 AM,06:49 PM,-8,-11,-7,-11,18,5,91,0.0,1020,-7,10,228,9
2020-02-22 06:00:00,1,-8,0.0,8.4,2,1,0,07:59 AM,05:52 PM,08:02 AM,06:49 PM,-9,-12,-8,-12,17,2,89,0.0,1020,-8,10,221,8
2020-02-22 09:00:00,1,-8,0.0,8.4,2,2,0,07:59 AM,05:52 PM,08:02 AM,06:49 PM,-8,-11,-6,-11,17,22,88,0.0,1019,-6,10,203,9
2020-02-22 12:00:00,1,-8,0.0,8.4,2,2,0,07:59 AM,05:52 PM,08:02 AM,06:49 PM,-3,-6,-2,-6,15,17,92,0.0,1017,-2,5,193,10
2020-02-22 15:00:00,1,-8,0.0,8.4,2,1,0,07:59 AM,05:52 PM,08:02 AM,06:49 PM,-0,-3,0,-3,16,70,97,0.0,1015,0,1,196,12
2020-02-22 18:00:00,1,-8,0.0,8.4,2,1,0,07:59 AM,05:52 PM,08:02 AM,06:49 PM,-2,-5,-1,-5,19,100,97,0.0,1014,-1,1,195,10
2020-02-22 21:00:00,1,-8,0.0,8.4,2,1,0,07:59 AM,05:52 PM,08:02 AM,06:49 PM,-3,-5,-2,-5,18,79,96,0.0,1013,-2,2,200,9
2020-02-23 00:00:00,2,-5,0.0,10.0,1,1,0,08:27 AM,06:54 PM,08:01 AM,06:50 PM,-2,-5,-2,-5,15,66,96,0.0,1012,-2,2,221,8
2020-02-23 03:00:00,2,-5,0.0,10.0,1,1,0,08:27 AM,06:54 PM,08:01 AM,06:50 PM,-4,-7,-3,-7,17,22,94,0.0,1011,-3,7,233,8
2020-02-23 06:00:00,2,-5,0.0,10.0,1,1,0,08:27 AM,06:54 PM,08:01 AM,06:50 PM,-6,-9,-4,-9,21,0,90,0.0,1011,-4,10,239,10
2020-02-23 09:00:00,2,-5,0.0,10.0,1,2,0,08:27 AM,06:54 PM,08:01 AM,06:50 PM,-4,-7,-2,-7,23,0,86,0.0,1011,-2,10,257,14
2020-02-23 12:00:00,2,-5,0.0,10.0,1,2,0,08:27 AM,06:54 PM,08:01 AM,06:50 PM,-1,-4,1,-4,26,33,89,0.0,1012,1,10,278,18
2020-02-23 15:00:00,2,-5,0.0,10.0,1,2,0,08:27 AM,06:54 PM,08:01 AM,06:50 PM,0,-3,2,-3,25,64,89,0.0,1013,2,10,291,18
2020-02-23 18:00:00,2,-5,0.0,10.0,1,1,0,08:27 AM,06:54 PM,08:01 AM,06:50 PM,-1,-4,0,-4,22,50,90,0.0,1014,0,10,287,13
2020-02-23 21:00:00,2,-5,0.0,10.0,1,1,0,08:27 AM,06:54 PM,08:01 AM,06:50 PM,-3,-6,-2,-6,20,27,92,0.0,1016,-2,10,287,11
2020-02-24 00:00:00,1,-5,0.0,7.0,2,1,0,08:52 AM,07:57 PM,07:59 AM,06:52 PM,-5,-7,-3,-7,15,24,92,0.0,1016,-3,10,294,9
2020-02-24 03:00:00,1,-5,0.0,7.0,2,1,0,08:52 AM,07:57 PM,07:59 AM,06:52 PM,-5,-7,-4,-7,9,25,94,0.0,1016,-4,5,300,5
2020-02-24 06:00:00,1,-5,0.0,7.0,2,1,0,08:52 AM,07:57 PM,07:59 AM,06:52 PM,-6,-7,-5,-7,8,28,94,0.0,1016,-5,2,103,5
2020-02-24 09:00:00,1,-5,0.0,7.0,2,1,0,08:52 AM,07:57 PM,07:59 AM,06:52 PM,-6,-8,-5,-8,10,25,91,0.0,1016,-5,7,32,6
2020-02-24 12:00:00,1,-5,0.0,7.0,2,2,0,08:52 AM,07:57 PM,07:59 AM,06:52 PM,-4,-4,-2,-4,8,74,83,0.0,1016,-2,10,70,6
2020-02-24 15:00:00,1,-5,0.0,7.0,2,1,0,08:52 AM,07:57 PM,07:59 AM,06:52 PM,-3,-3,-0,-3,11,75,83,0.0,1014,-0,10,51,9
2020-02-24 18:00:00,1,-5,0.0,7.0,2,2,0,08:52 AM,07:57 PM,07:59 AM,06:52 PM,-2,-4,-1,-4,11,61,91,0.0,1013,-1,10,42,8
2020-02-24 21:00:00,1,-5,0.0,7.0,2,1,0,08:52 AM,07:57 PM,07:59 AM,06:52 PM,-3,-5,-2,-5,13,69,92,0.0,1014,-2,10,43,8
2020-02-25 00:00:00,-0,-4,0.0,5.5,2,1,8,09:15 AM,08:58 PM,07:57 AM,06:53 PM,-4,-8,-3,-8,21,81,89,0.0,1020,-3,10,41,13
2020-02-25 03:00:00,-0,-4,0.0,5.5,2,1,8,09:15 AM,08:58 PM,07:57 AM,06:53 PM,-5,-7,-3,-7,19,100,85,0.0,1021,-3,10,42,13
2020-02-25 06:00:00,-0,-4,0.0,5.5,2,1,8,09:15 AM,08:58 PM,07:57 AM,06:53 PM,-5,-8,-3,-8,21,99,89,0.0,1022,-3,10,29,13
2020-02-25 09:00:00,-0,-4,0.0,5.5,2,1,8,09:15 AM,08:58 PM,07:57 AM,06:53 PM,-5,-9,-3,-9,24,81,87,0.0,1024,-3,10,21,17
2020-02-25 12:00:00,-0,-4,0.0,5.5,2,1,8,09:15 AM,08:58 PM,07:57 AM,06:53 PM,-5,-7,-2,-7,22,91,80,0.0,1026,-2,10,20,18
2020-02-25 15:00:00,-0,-4,0.0,5.5,2,1,8,09:15 AM,08:58 PM,07:57 AM,06:53 PM,-5,-6,-1,-6,22,99,74,0.1,1026,-1,10,15,17
2020-02-25 18:00:00,-0,-4,0.0,5.5,2,1,8,09:15 AM,08:58 PM,07:57 AM,06:53 PM,-5,-6,-1,-6,23,90,76,0.0,1026,-1,10,13,15
2020-02-25 21:00:00,-0,-4,0.0,5.5,2,1,8,09:15 AM,08:58 PM,07:57 AM,06:53 PM,-5,-7,-2,-7,24,95,80,0.0,1028,-2,10,7,15
2020-02-26 00:00:00,-5,-11,0.0,5.5,1,1,15,09:36 AM,09:58 PM,07:56 AM,06:55 PM,-6,-9,-4,-9,24,100,82,0.0,1028,-4,10,240,16
2020-02-26 03:00:00,-5,-11,0.0,5.5,1,1,15,09:36 AM,09:58 PM,07:56 AM,06:55 PM,-8,-11,-5,-11,23,100,82,0.0,1028,-5,10,359,16
2020-02-26 06:00:00,-5,-11,0.0,5.5,1,1,15,09:36 AM,09:58 PM,07:56 AM,06:55 PM,-9,-12,-6,-12,21,100,82,0.0,1029,-6,10,351,15
2020-02-26 09:00:00,-5,-11,0.0,5.5,1,1,15,09:36 AM,09:58 PM,07:56 AM,06:55 PM,-10,-14,-7,-14,19,100,80,0.0,1029,-7,10,347,15
2020-02-26 12:00:00,-5,-11,0.0,5.5,1,1,15,09:36 AM,09:58 PM,07:56 AM,06:55 PM,-11,-13,-7,-13,17,89,73,0.0,1029,-7,10,340,15
2020-02-26 15:00:00,-5,-11,0.0,5.5,1,1,15,09:36 AM,09:58 PM,07:56 AM,06:55 PM,-11,-11,-6,-11,17,65,66,0.0,1027,-6,10,327,15
2020-02-26 18:00:00,-5,-11,0.0,5.5,1,2,15,09:36 AM,09:58 PM,07:56 AM,06:55 PM,-11,-12,-7,-12,18,70,70,0.0,1027,-7,10,318,14
2020-02-26 21:00:00,-5,-11,0.0,5.5,1,1,15,09:36 AM,09:58 PM,07:56 AM,06:55 PM,-9,-12,-8,-12,14,92,87,0.1,1026,-10,8,306,10
2020-02-27 00:00:00,-7,-10,0.2,5.5,1,1,23,09:57 AM,10:59 PM,07:54 AM,06:56 PM,-8,-12,-8,-12,12,100,94,0.1,1025,-9,7,298,8
2020-02-27 03:00:00,-7,-10,0.2,5.5,1,1,23,09:57 AM,10:59 PM,07:54 AM,06:56 PM,-9,-13,-8,-13,11,100,95,0.1,1024,-8,9,314,8
2020-02-27 06:00:00,-7,-10,0.2,5.5,1,1,23,09:57 AM,10:59 PM,07:54 AM,06:56 PM,-10,-14,-10,-14,10,100,94,0.0,1024,-10,5,347,7
2020-02-27 09:00:00,-7,-10,0.2,5.5,1,1,23,09:57 AM,10:59 PM,07:54 AM,06:56 PM,-11,-15,-10,-15,11,73,89,0.0,1024,-10,7,122,9
2020-02-27 12:00:00,-7,-10,0.2,5.5,1,2,23,09:57 AM,10:59 PM,07:54 AM,06:56 PM,-11,-13,-8,-13,12,70,77,0.0,1024,-8,10,224,10
2020-02-27 15:00:00,-7,-10,0.2,5.5,1,1,23,09:57 AM,10:59 PM,07:54 AM,06:56 PM,-11,-12,-7,-12,13,92,73,0.0,1023,-7,10,323,11
2020-02-27 18:00:00,-7,-10,0.2,5.5,1,1,23,09:57 AM,10:59 PM,07:54 AM,06:56 PM,-10,-12,-8,-12,13,85,81,0.0,1023,-8,10,308,10
2020-02-27 21:00:00,-7,-10,0.2,5.5,1,1,23,09:57 AM,10:59 PM,07:54 AM,06:56 PM,-10,-12,-8,-12,10,93,88,0.0,1022,-8,10,298,8
2020-02-28 00:00:00,-6,-12,0.0,11.1,1,1,30,10:19 AM,No moonset,07:52 AM,06:57 PM,-10,-12,-9,-12,9,96,90,0.0,1022,-9,10,299,6
2020-02-28 03:00:00,-6,-12,0.0,11.1,1,1,30,10:19 AM,No moonset,07:52 AM,06:57 PM,-11,-13,-10,-13,10,78,93,0.0,1021,-10,10,305,6
2020-02-28 06:00:00,-6,-12,0.0,11.1,1,1,30,10:19 AM,No moonset,07:52 AM,06:57 PM,-12,-15,-11,-15,12,55,94,0.0,1022,-11,10,334,8
2020-02-28 09:00:00,-6,-12,0.0,11.1,1,2,30,10:19 AM,No moonset,07:52 AM,06:57 PM,-12,-15,-11,-15,10,27,89,0.0,1023,-11,10,354,8
2020-02-28 12:00:00,-6,-12,0.0,11.1,1,2,30,10:19 AM,No moonset,07:52 AM,06:57 PM,-11,-13,-8,-13,12,11,78,0.0,1024,-8,10,339,10
2020-02-28 15:00:00,-6,-12,0.0,11.1,1,2,30,10:19 AM,No moonset,07:52 AM,06:57 PM,-10,-11,-6,-11,14,7,74,0.0,1024,-6,10,321,12
2020-02-28 18:00:00,-6,-12,0.0,11.1,1,2,30,10:19 AM,No moonset,07:52 AM,06:57 PM,-10,-12,-7,-12,15,7,82,0.0,1024,-7,10,303,11
2020-02-28 21:00:00,-6,-12,0.0,11.1,1,1,30,10:19 AM,No moonset,07:52 AM,06:57 PM,-9,-12,-9,-12,13,3,89,0.0,1025,-11,10,281,9
2020-02-29 00:00:00,1,-11,0.0,7.1,2,1,38,10:43 AM,12:01 AM,07:51 AM,06:59 PM,-10,-12,-9,-12,10,2,92,0.0,1025,-10,10,259,7
2020-02-29 03:00:00,1,-11,0.0,7.1,2,1,38,10:43 AM,12:01 AM,07:51 AM,06:59 PM,-11,-13,-10,-13,10,21,94,0.0,1024,-10,5,221,6
