date_time,Largs_maxtempC,Largs_mintempC,Largs_totalSnow_cm,Largs_sunHour,Largs_uvIndex,Largs_uvIndex,Largs_moon_illumination,Largs_moonrise,Largs_moonset,Largs_sunrise,Largs_sunset,Largs_DewPointC,Largs_FeelsLikeC,Largs_HeatIndexC,Largs_WindChillC,Largs_WindGustKmph,Largs_cloudcover,Largs_humidity,Largs_precipMM,Largs_pressure,Largs_tempC,Largs_visibility,Largs_winddirDegree,Largs_windspeedKmph
2020-01-13 00:00:00,7,5,0.0,1.9,3,1,76,08:50 PM,11:35 AM,09:42 AM,05:14 PM,1,0,5,0,36,43,76,0.0,1007,5,10,209,24
2020-01-13 03:00:00,7,5,0.0,1.9,3,1,76,08:50 PM,11:35 AM,09:42 AM,05:14 PM,3,1,5,1,38,57,81,0.0,1005,5,10,205,26
2020-01-13 06:00:00,7,5,0.0,1.9,3,2,76,08:50 PM,11:35 AM,09:42 AM,05:14 PM,2,1,6,1,45,99,78,0.0,1000,6,10,182,30
2020-01-13 09:00:00,7,5,0.0,1.9,3,2,76,08:50 PM,11:35 AM,09:42 AM,05:14 PM,4,2,7,2,49,100,80,0.1,995,7,10,161,34
2020-01-13 12:00:00,7,5,0.0,1.9,3,2,76,08:50 PM,11:35 AM,09:42 AM,05:14 PM,4,2,7,2,64,100,84,0.0,986,7,10,160,47
2020-01-13 15:00:00,7,5,0.0,1.9,3,2,76,08:50 PM,11:35 AM,09:42 AM,05:14 PM,6,2,7,2,74,100,89,5.2,976,7,7,166,53
2020-01-13 18:00:00,7,5,0.0,1.9,3,2,76,08:50 PM,11:35 AM,09:42 AM,05:14 PM,2,1,7,1,64,85,72,1.6,976,7,9,211,46
2020-01-13 21:00:00,7,5,0.0,1.9,3,1,76,08:50 PM,11:35 AM,09:42 AM,05:14 PM,1,-0,6,-0,58,82,73,0.8,977,6,10,223,44
2020-01-14 00:00:00,5,2,0.0,1.9,1,1,69,10:19 PM,11:56 AM,09:41 AM,05:16 PM,-1,-3,4,-3,69,91,68,1.7,979,4,10,225,48
2020-01-14 03:00:00,5,2,0.0,1.9,1,1,69,10:19 PM,11:56 AM,09:41 AM,05:16 PM,-1,-1,5,-1,62,90,68,0.9,980,5,10,227,46
2020-01-14 06:00:00,5,2,0.0,1.9,1,2,69,10:19 PM,11:56 AM,09:41 AM,05:16 PM,-1,-1,5,-1,57,63,66,0.7,982,5,10,222,42
2020-01-14 09:00:00,5,2,0.0,1.9,1,1,69,10:19 PM,11:56 AM,09:41 AM,05:16 PM,-0,-1,5,-1,50,89,70,0.2,982,5,9,213,37
2020-01-14 12:00:00,5,2,0.0,1.9,1,1,69,10:19 PM,11:56 AM,09:41 AM,05:16 PM,2,-1,4,-1,34,100,83,0.0,982,4,10,200,27
2020-01-14 15:00:00,5,2,0.0,1.9,1,1,69,10:19 PM,11:56 AM,09:41 AM,05:16 PM,2,0,5,0,29,100,81,0.4,978,5,10,224,23
2020-01-14 18:00:00,5,2,0.0,1.9,1,1,69,10:19 PM,11:56 AM,09:41 AM,05:16 PM,1,-1,4,-1,37,73,79,0.0,979,4,10,225,28
2020-01-14 21:00:00,5,2,0.0,1.9,1,1,69,10:19 PM,11:56 AM,09:41 AM,05:16 PM,-0,2,4,2,50,83,70,0.6,981,2,9,224,37
2020-01-15 00:00:00,6,-1,0.0,1.9,2,1,61,11:47 PM,12:14 PM,09:40 AM,05:18 PM,-1,-2,5,-2,58,80,69,0.4,984,5,10,223,43
2020-01-15 03:00:00,6,-1,0.0,1.9,2,1,61,11:47 PM,12:14 PM,09:40 AM,05:18 PM,-0,-0,5,-0,60,100,67,0.0,984,5,10,219,43
2020-01-15 06:00:00,6,-1,0.0,1.9,2,3,61,11:47 PM,12:14 PM,09:40 AM,05:18 PM,1,0,6,0,60,48,69,0.0,985,6,10,221,43
2020-01-15 09:00:00,6,-1,0.0,1.9,2,2,61,11:47 PM,12:14 PM,09:40 AM,05:18 PM,1,0,6,0,64,77,70,0.1,986,6,10,224,47
2020-01-15 12:00:00,6,-1,0.0,1.9,2,2,61,11:47 PM,12:14 PM,09:40 AM,05:18 PM,2,1,6,1,60,100,71,0.1,989,6,10,221,46
2020-01-15 15:00:00,6,-1,0.0,1.9,2,2,61,11:47 PM,12:14 PM,09:40 AM,05:18 PM,3,1,6,1,69,100,80,5.0,991,6,7,237,50
2020-01-15 18:00:00,6,-1,0.0,1.9,2,1,61,11:47 PM,12:14 PM,09:40 AM,05:18 PM,2,2,5,2,57,61,70,5.4,997,2,8,235,37
2020-01-15 21:00:00,6,-1,0.0,1.9,2,1,61,11:47 PM,12:14 PM,09:40 AM,05:18 PM,1,-1,3,-1,53,61,71,0.2,1001,-1,10,228,35
2020-01-16 00:00:00,8,0,0.0,2.0,2,1,54,No moonrise,12:29 PM,09:39 AM,05:20 PM,2,1,6,1,41,86,75,0.2,1005,6,9,220,27
2020-01-16 03:00:00,8,0,0.0,2.0,2,1,54,No moonrise,12:29 PM,09:39 AM,05:20 PM,3,2,6,2,36,52,79,0.0,1005,6,10,194,23
2020-01-16 06:00:00,8,0,0.0,2.0,2,2,54,No moonrise,12:29 PM,09:39 AM,05:20 PM,5,3,7,3,38,100,89,1.0,1003,7,9,158,24
2020-01-16 09:00:00,8,0,0.0,2.0,2,2,54,No moonrise,12:29 PM,09:39 AM,05:20 PM,7,4,8,4,48,100,89,0.3,1002,8,2,162,31
2020-01-16 12:00:00,8,0,0.0,2.0,2,2,54,No moonrise,12:29 PM,09:39 AM,05:20 PM,5,4,8,4,45,100,85,0.0,998,8,10,123,29
2020-01-16 15:00:00,8,0,0.0,2.0,2,2,54,No moonrise,12:29 PM,09:39 AM,05:20 PM,6,3,7,3,53,100,91,2.6,992,7,7,140,35
2020-01-16 18:00:00,8,0,0.0,2.0,2,1,54,No moonrise,12:29 PM,09:39 AM,05:20 PM,5,3,7,3,40,82,81,0.1,992,3,10,237,27
2020-01-16 21:00:00,8,0,0.0,2.0,2,1,54,No moonrise,12:29 PM,09:39 AM,05:20 PM,4,0,3,0,35,50,83,0.0,996,0,10,217,23
2020-01-17 00:00:00,6,5,0.0,3.9,2,1,47,01:13 AM,12:45 PM,09:38 AM,05:22 PM,2,2,6,2,37,100,75,0.0,998,6,10,216,25
2020-01-17 03:00:00,6,5,0.0,3.9,2,1,47,01:13 AM,12:45 PM,09:38 AM,05:22 PM,1,2,6,2,33,11,75,0.0,1000,6,10,213,22
2020-01-17 06:00:00,6,5,0.0,3.9,2,3,47,01:13 AM,12:45 PM,09:38 AM,05:22 PM,1,1,5,1,33,49,74,0.0,1002,5,10,217,22
2020-01-17 09:00:00,6,5,0.0,3.9,2,2,47,01:13 AM,12:45 PM,09:38 AM,05:22 PM,0,0,5,0,35,2,73,0.0,1003,5,10,227,23
2020-01-17 12:00:00,6,5,0.0,3.9,2,3,47,01:13 AM,12:45 PM,09:38 AM,05:22 PM,1,2,6,2,32,58,73,0.0,1005,6,10,231,23
2020-01-17 15:00:00,6,5,0.0,3.9,2,2,47,01:13 AM,12:45 PM,09:38 AM,05:22 PM,2,3,6,3,28,76,76,0.4,1007,6,9,301,20
2020-01-17 18:00:00,6,5,0.0,3.9,2,2,47,01:13 AM,12:45 PM,09:38 AM,05:22 PM,0,0,5,0,48,73,70,0.3,1011,5,9,292,30
2020-01-17 21:00:00,6,5,0.0,3.9,2,1,47,01:13 AM,12:45 PM,09:38 AM,05:22 PM,-1,-0,5,-0,45,14,67,0.0,1014,5,10,298,29
2020-01-18 00:00:00,6,5,0.0,5.8,2,1,40,02:37 AM,01:02 PM,09:37 AM,05:24 PM,-1,-0,5,-0,44,77,69,0.1,1018,5,10,296,27
2020-01-18 03:00:00,6,5,0.0,5.8,2,1,40,02:37 AM,01:02 PM,09:37 AM,05:24 PM,0,1,5,1,41,72,71,0.1,1018,5,10,295,25
2020-01-18 06:00:00,6,5,0.0,5.8,2,2,40,02:37 AM,01:02 PM,09:37 AM,05:24 PM,1,0,5,0,44,51,72,0.4,1020,5,10,284,27
2020-01-18 09:00:00,6,5,0.0,5.8,2,2,40,02:37 AM,01:02 PM,09:37 AM,05:24 PM,0,1,5,1,43,81,71,0.2,1023,5,10,304,27
2020-01-18 12:00:00,6,5,0.0,5.8,2,2,40,02:37 AM,01:02 PM,09:37 AM,05:24 PM,1,2,6,2,35,57,70,0.3,1026,6,10,302,24
2020-01-18 15:00:00,6,5,0.0,5.8,2,3,40,02:37 AM,01:02 PM,09:37 AM,05:24 PM,1,2,6,2,32,44,71,0.0,1029,6,10,309,21
2020-01-18 18:00:00,6,5,0.0,5.8,2,2,40,02:37 AM,01:02 PM,09:37 AM,05:24 PM,1,1,5,1,32,0,76,0.0,1033,5,10,312,19
2020-01-18 21:00:00,6,5,0.0,5.8,2,1,40,02:37 AM,01:02 PM,09:37 AM,05:24 PM,1,2,5,2,22,0,77,0.0,1036,5,10,312,12
2020-01-19 00:00:00,6,4,0.0,5.8,3,1,32,04:02 AM,01:21 PM,09:36 AM,05:26 PM,1,2,4,2,15,0,77,0.0,1038,4,10,280,8
2020-01-19 03:00:00,6,4,0.0,5.8,3,1,32,04:02 AM,01:21 PM,09:36 AM,05:26 PM,1,2,4,2,15,5,79,0.0,1038,4,10,238,8
2020-01-19 06:00:00,6,4,0.0,5.8,3,2,32,04:02 AM,01:21 PM,09:36 AM,05:26 PM,2,2,5,2,19,36,85,0.0,1041,5,10,240,11
2020-01-19 09:00:00,6,4,0.0,5.8,3,2,32,04:02 AM,01:21 PM,09:36 AM,05:26 PM,2,2,5,2,20,44,84,0.0,1041,5,10,199,12
2020-01-19 12:00:00,6,4,0.0,5.8,3,3,32,04:02 AM,01:21 PM,09:36 AM,05:26 PM,1,3,6,3,24,44,67,0.0,1042,6,10,207,17
2020-01-19 15:00:00,6,4,0.0,5.8,3,3,32,04:02 AM,01:21 PM,09:36 AM,05:26 PM,0,3,6,3,22,49,66,0.0,1042,6,10,215,14
2020-01-19 18:00:00,6,4,0.0,5.8,3,2,32,04:02 AM,01:21 PM,09:36 AM,05:26 PM,0,2,5,2,22,77,70,0.0,1042,5,10,232,13
2020-01-19 21:00:00,6,4,0.0,5.8,3,1,32,04:02 AM,01:21 PM,09:36 AM,05:26 PM,1,2,5,2,24,69,76,0.0,1042,5,10,243,14
2020-01-20 00:00:00,7,3,0.0,2.0,2,1,25,05:25 AM,01:45 PM,09:34 AM,05:28 PM,3,2,5,2,22,89,83,0.0,1043,5,10,222,14
2020-01-20 03:00:00,7,3,0.0,2.0,2,1,25,05:25 AM,01:45 PM,09:34 AM,05:28 PM,4,3,6,3,21,83,88,0.0,1043,6,10,229,13
2020-01-20 06:00:00,7,3,0.0,2.0,2,2,25,05:25 AM,01:45 PM,09:34 AM,05:28 PM,4,3,6,3,20,78,90,0.0,1043,6,10,221,13
2020-01-20 09:00:00,7,3,0.0,2.0,2,2,25,05:25 AM,01:45 PM,09:34 AM,05:28 PM,4,3,6,3,24,79,90,0.0,1043,6,10,214,15
2020-01-20 12:00:00,7,3,0.0,2.0,2,2,25,05:25 AM,01:45 PM,09:34 AM,05:28 PM,5,4,6,4,17,80,88,0.0,1043,6,10,225,12
2020-01-20 15:00:00,7,3,0.0,2.0,2,2,25,05:25 AM,01:45 PM,09:34 AM,05:28 PM,5,4,7,4,21,90,87,0.0,1042,7,10,215,14
2020-01-20 18:00:00,7,3,0.0,2.0,2,2,25,05:25 AM,01:45 PM,09:34 AM,05:28 PM,5,4,7,4,23,80,88,0.0,1042,7,10,222,15
2020-01-20 21:00:00,7,3,0.0,2.0,2,1,25,05:25 AM,01:45 PM,09:34 AM,05:28 PM,5,3,5,3,26,80,87,0.0,1041,3,10,213,17
2020-01-21 00:00:00,9,4,0.0,2.0,2,1,18,06:43 AM,02:17 PM,09:33 AM,05:29 PM,6,5,7,5,22,100,90,0.0,1040,7,10,235,14
2020-01-21 03:00:00,9,4,0.0,2.0,2,1,18,06:43 AM,02:17 PM,09:33 AM,05:29 PM,7,5,8,5,21,99,95,0.4,1038,8,2,236,13
2020-01-21 06:00:00,9,4,0.0,2.0,2,2,18,06:43 AM,02:17 PM,09:33 AM,05:29 PM,7,6,8,6,24,100,96,1.4,1039,8,9,237,14
2020-01-21 09:00:00,9,4,0.0,2.0,2,2,18,06:43 AM,02:17 PM,09:33 AM,05:29 PM,8,6,8,6,21,100,96,1.2,1038,8,9,232,12
2020-01-21 12:00:00,9,4,0.0,2.0,2,2,18,06:43 AM,02:17 PM,09:33 AM,05:29 PM,8,7,9,7,20,100,97,2.8,1039,9,7,246,12
2020-01-21 15:00:00,9,4,0.0,2.0,2,2,18,06:43 AM,02:17 PM,09:33 AM,05:29 PM,8,7,9,7,23,100,97,1.6,1038,9,9,249,13
2020-01-21 18:00:00,9,4,0.0,2.0,2,2,18,06:43 AM,02:17 PM,09:33 AM,05:29 PM,8,7,9,7,22,100,97,3.1,1038,9,7,256,13
2020-01-21 21:00:00,9,4,0.0,2.0,2,1,18,06:43 AM,02:17 PM,09:33 AM,05:29 PM,8,4,7,4,22,100,97,0.7,1039,4,2,253,13
2020-01-22 00:00:00,9,8,0.0,5.8,2,1,11,07:53 AM,02:59 PM,09:31 AM,05:31 PM,8,7,9,7,22,100,96,1.8,1038,9,9,279,13
2020-01-22 03:00:00,9,8,0.0,5.8,2,1,11,07:53 AM,02:59 PM,09:31 AM,05:31 PM,8,6,9,6,25,100,95,0.1,1038,9,10,280,15
2020-01-22 06:00:00,9,8,0.0,5.8,2,2,11,07:53 AM,02:59 PM,09:31 AM,05:31 PM,8,6,8,6,22,80,95,0.1,1037,8,10,269,13
2020-01-22 09:00:00,9,8,0.0,5.8,2,2,11,07:53 AM,02:59 PM,09:31 AM,05:31 PM,7,6,8,6,21,82,94,0.0,1038,8,2,270,12
2020-01-22 12:00:00,9,8,0.0,5.8,2,3,11,07:53 AM,02:59 PM,09:31 AM,05:31 PM,8,7,9,7,21,48,93,0.0,1038,9,10,265,13
2020-01-22 15:00:00,9,8,0.0,5.8,2,3,11,07:53 AM,02:59 PM,09:31 AM,05:31 PM,8,7,9,7,17,52,91,0.0,1037,9,10,282,10
2020-01-22 18:00:00,9,8,0.0,5.8,2,2,11,07:53 AM,02:59 PM,09:31 AM,05:31 PM,7,6,8,6,18,70,93,0.0,1036,8,10,262,10
2020-01-22 21:00:00,9,8,0.0,5.8,2,1,11,07:53 AM,02:59 PM,09:31 AM,05:31 PM,7,5,8,5,18,93,94,0.0,1035,8,2,248,11
2020-01-23 00:00:00,8,7,0.0,2.0,2,1,3,08:52 AM,03:52 PM,09:30 AM,05:34 PM,6,5,8,5,23,88,88,0.1,1035,8,10,258,14
2020-01-23 03:00:00,8,7,0.0,2.0,2,1,3,08:52 AM,03:52 PM,09:30 AM,05:34 PM,6,6,8,6,22,85,89,0.1,1033,8,10,253,13
2020-01-23 06:00:00,8,7,0.0,2.0,2,2,3,08:52 AM,03:52 PM,09:30 AM,05:34 PM,6,5,7,5,22,59,91,0.1,1031,7,10,256,14
2020-01-23 09:00:00,8,7,0.0,2.0,2,2,3,08:52 AM,03:52 PM,09:30 AM,05:34 PM,6,5,7,5,23,84,91,0.0,1030,7,10,251,15
2020-01-23 12:00:00,8,7,0.0,2.0,2,2,3,08:52 AM,03:52 PM,09:30 AM,05:34 PM,6,5,8,5,23,91,89,0.1,1029,8,10,237,15
2020-01-23 15:00:00,8,7,0.0,2.0,2,2,3,08:52 AM,03:52 PM,09:30 AM,05:34 PM,6,5,8,5,21,95,92,0.1,1027,8,10,236,14
2020-01-23 18:00:00,8,7,0.0,2.0,2,2,3,08:52 AM,03:52 PM,09:30 AM,05:34 PM,6,5,8,5,22,100,92,0.3,1026,8,2,236,14
2020-01-23 21:00:00,8,7,0.0,2.0,2,1,3,08:52 AM,03:52 PM,09:30 AM,05:34 PM,7,5,8,5,23,100,93,0.1,1025,8,10,229,15
2020-01-24 00:00:00,8,2,0.0,2.0,2,1,0,09:37 AM,04:56 PM,09:28 AM,05:36 PM,7,5,8,5,24,100,94,0.9,1024,8,9,244,15
2020-01-24 03:00:00,8,2,0.0,2.0,2,1,0,09:37 AM,04:56 PM,09:28 AM,05:36 PM,7,5,8,5,27,100,94,0.5,1021,8,2,244,17
2020-01-24 06:00:00,8,2,0.0,2.0,2,2,0,09:37 AM,04:56 PM,09:28 AM,05:36 PM,7,5,8,5,24,100,94,1.0,1020,8,9,249,15
2020-01-24 09:00:00,8,2,0.0,2.0,2,2,0,09:37 AM,04:56 PM,09:28 AM,05:36 PM,6,6,7,6,8,100,92,0.2,1021,7,2,294,5
2020-01-24 12:00:00,8,2,0.0,2.0,2,2,0,09:37 AM,04:56 PM,09:28 AM,05:36 PM,6,7,7,7,7,100,92,0.4,1020,7,2,238,5
2020-01-24 15:00:00,8,2,0.0,2.0,2,2,0,09:37 AM,04:56 PM,09:28 AM,05:36 PM,7,7,7,7,5,100,95,0.5,1019,7,2,180,4
2020-01-24 18:00:00,8,2,0.0,2.0,2,2,0,09:37 AM,04:56 PM,09:28 AM,05:36 PM,7,5,7,5,18,100,95,0.8,1018,5,9,221,11
2020-01-24 21:00:00,8,2,0.0,2.0,2,1,0,09:37 AM,04:56 PM,09:28 AM,05:36 PM,7,2,4,2,14,100,94,0.1,1018,2,2,226,9
2020-01-25 00:00:00,7,1,0.0,2.0,2,1,0,10:10 AM,06:06 PM,09:27 AM,05:38 PM,6,5,7,5,20,84,92,0.1,1016,7,10,201,13
2020-01-25 03:00:00,7,1,0.0,2.0,2,1,0,10:10 AM,06:06 PM,09:27 AM,05:38 PM,5,4,7,4,24,92,91,0.0,1013,7,10,193,17
2020-01-25 06:00:00,7,1,0.0,2.0,2,2,0,10:10 AM,06:06 PM,09:27 AM,05:38 PM,6,4,7,4,25,82,91,0.0,1012,7,10,196,17
2020-01-25 09:00:00,7,1,0.0,2.0,2,2,0,10:10 AM,06:06 PM,09:27 AM,05:38 PM,5,4,7,4,26,78,89,0.0,1011,7,10,197,17
2020-01-25 12:00:00,7,1,0.0,2.0,2,2,0,10:10 AM,06:06 PM,09:27 AM,05:38 PM,5,4,7,4,27,87,87,0.1,1010,7,10,202,19
2020-01-25 15:00:00,7,1,0.0,2.0,2,2,0,10:10 AM,06:06 PM,09:27 AM,05:38 PM,5,4,7,4,25,83,84,0.1,1008,7,10,199,17
2020-01-25 18:00:00,7,1,0.0,2.0,2,1,0,10:10 AM,06:06 PM,09:27 AM,05:38 PM,5,4,8,4,31,93,84,0.2,1006,4,10,193,20
2020-01-25 21:00:00,7,1,0.0,2.0,2,1,0,10:10 AM,06:06 PM,09:27 AM,05:38 PM,5,1,4,1,35,83,84,0.1,1005,1,10,184,23
2020-01-26 00:00:00,8,3,0.0,3.9,2,1,4,10:35 AM,07:19 PM,09:25 AM,05:40 PM,4,3,7,3,40,100,82,0.0,1002,7,10,181,26
2020-01-26 03:00:00,8,3,0.0,3.9,2,1,4,10:35 AM,07:19 PM,09:25 AM,05:40 PM,5,3,8,3,53,87,86,0.0,999,8,10,181,36
2020-01-26 06:00:00,8,3,0.0,3.9,2,2,4,10:35 AM,07:19 PM,09:25 AM,05:40 PM,6,3,8,3,53,100,91,1.8,996,8,9,185,35
2020-01-26 09:00:00,8,3,0.0,3.9,2,2,4,10:35 AM,07:19 PM,09:25 AM,05:40 PM,3,2,6,2,41,100,82,4.9,997,6,7,271,29
2020-01-26 12:00:00,8,3,0.0,3.9,2,3,4,10:35 AM,07:19 PM,09:25 AM,05:40 PM,1,2,6,2,38,36,67,0.0,998,6,10,252,28
2020-01-26 15:00:00,8,3,0.0,3.9,2,1,4,10:35 AM,07:19 PM,09:25 AM,05:40 PM,-1,0,5,0,40,61,68,0.4,1000,5,10,258,29
2020-01-26 18:00:00,8,3,0.0,3.9,2,2,4,10:35 AM,07:19 PM,09:25 AM,05:40 PM,-2,-1,4,-1,32,16,67,0.0,1000,4,10,225,21
2020-01-26 21:00:00,8,3,0.0,3.9,2,1,4,10:35 AM,07:19 PM,09:25 AM,05:40 PM,-2,-1,3,-1,31,30,71,0.0,998,3,10,181,21
2020-01-27 00:00:00,4,3,0.4,2.0,1,1,11,10:54 AM,08:31 PM,09:24 AM,05:42 PM,1,-3,3,-3,36,100,89,0.7,995,3,0,168,28
2020-01-27 03:00:00,4,3,0.4,2.0,1,1,11,10:54 AM,08:31 PM,09:24 AM,05:42 PM,1,0,5,0,34,98,74,1.1,990,5,10,199,24
2020-01-27 06:00:00,4,3,0.4,2.0,1,1,11,10:54 AM,08:31 PM,09:24 AM,05:42 PM,1,-1,4,-1,49,83,79,1.9,989,4,9,230,36
2020-01-27 09:00:00,4,3,0.4,2.0,1,1,11,10:54 AM,08:31 PM,09:24 AM,05:42 PM,-2,-3,3,-3,48,80,70,0.5,989,3,5,227,35
2020-01-27 12:00:00,4,3,0.4,2.0,1,1,11,10:54 AM,08:31 PM,09:24 AM,05:42 PM,-1,-1,4,-1,39,88,68,0.5,989,4,9,215,31
2020-01-27 15:00:00,4,3,0.4,2.0,1,1,11,10:54 AM,08:31 PM,09:24 AM,05:42 PM,-1,-1,4,-1,42,81,69,0.3,988,4,10,222,32
2020-01-27 18:00:00,4,3,0.4,2.0,1,2,11,10:54 AM,08:31 PM,09:24 AM,05:42 PM,-1,-1,3,-1,31,31,73,0.0,987,3,10,211,21
2020-01-27 21:00:00,4,3,0.4,2.0,1,1,11,10:54 AM,08:31 PM,09:24 AM,05:42 PM,-1,0,3,0,16,37,74,0.0,986,3,10,195,10
2020-01-28 00:00:00,6,3,1.4,2.1,2,1,18,11:10 AM,09:44 PM,09:22 AM,05:44 PM,-1,1,3,1,9,43,76,0.0,985,3,10,258,6
2020-01-28 03:00:00,6,3,1.4,2.1,2,1,18,11:10 AM,09:44 PM,09:22 AM,05:44 PM,1,-1,3,-1,24,79,83,0.8,984,3,2,281,18
2020-01-28 06:00:00,6,3,1.4,2.1,2,1,18,11:10 AM,09:44 PM,09:22 AM,05:44 PM,-1,-1,3,-1,30,89,72,0.8,984,3,5,256,18
2020-01-28 09:00:00,6,3,1.4,2.1,2,1,18,11:10 AM,09:44 PM,09:22 AM,05:44 PM,2,-1,4,-1,34,100,85,0.2,985,4,10,225,25
2020-01-28 12:00:00,6,3,1.4,2.1,2,2,18,11:10 AM,09:44 PM,09:22 AM,05:44 PM,2,2,6,2,41,89,72,1.2,986,6,9,263,30
2020-01-28 15:00:00,6,3,1.4,2.1,2,2,18,11:10 AM,09:44 PM,09:22 AM,05:44 PM,2,0,6,0,53,100,79,0.8,987,6,10,266,40
2020-01-28 18:00:00,6,3,1.4,2.1,2,2,18,11:10 AM,09:44 PM,09:22 AM,05:44 PM,2,0,6,0,54,90,75,2.3,990,6,10,279,38
2020-01-28 21:00:00,6,3,1.4,2.1,2,1,18,11:10 AM,09:44 PM,09:22 AM,05:44 PM,1,-1,5,-1,52,73,74,0.7,993,5,10,272,37
2020-01-29 00:00:00,8,4,0.0,2.1,2,1,26,11:23 AM,10:54 PM,09:20 AM,05:46 PM,-0,-1,5,-1,50,74,71,1.1,995,5,10,271,34
2020-01-29 03:00:00,8,4,0.0,2.1,2,1,26,11:23 AM,10:54 PM,09:20 AM,05:46 PM,1,-0,5,-0,49,73,74,0.4,996,5,9,273,33
2020-01-29 06:00:00,8,4,0.0,2.1,2,1,26,11:23 AM,10:54 PM,09:20 AM,05:46 PM,-0,-1,5,-1,49,89,71,0.6,998,5,9,277,32
2020-01-29 09:00:00,8,4,0.0,2.1,2,1,26,11:23 AM,10:54 PM,09:20 AM,05:46 PM,2,-0,4,-0,40,83,82,0.0,998,4,10,255,27
2020-01-29 12:00:00,8,4,0.0,2.1,2,2,26,11:23 AM,10:54 PM,09:20 AM,05:46 PM,4,1,5,1,39,100,92,3.4,996,5,7,199,28
2020-01-29 15:00:00,8,4,0.0,2.1,2,2,26,11:23 AM,10:54 PM,09:20 AM,05:46 PM,7,3,8,3,72,100,89,7.9,993,8,5,248,48
2020-01-29 18:00:00,8,4,0.0,2.1,2,2,26,11:23 AM,10:54 PM,09:20 AM,05:46 PM,7,4,8,4,50,100,91,10.8,995,8,5,259,32
2020-01-29 21:00:00,8,4,0.0,2.1,2,1,26,11:23 AM,10:54 PM,09:20 AM,05:46 PM,7,4,7,4,53,100,91,4.0,996,4,7,261,34
2020-01-30 00:00:00,9,6,0.0,2.1,2,1,33,11:35 AM,No moonset,09:18 AM,05:48 PM,7,4,8,4,54,100,88,6.5,998,8,7,248,35
2020-01-30 03:00:00,9,6,0.0,2.1,2,1,33,11:35 AM,No moonset,09:18 AM,05:48 PM,6,5,8,5,31,95,88,0.0,996,8,10,233,20
2020-01-30 06:00:00,9,6,0.0,2.1,2,2,33,11:35 AM,No moonset,09:18 AM,05:48 PM,5,3,7,3,32,84,89,0.0,995,7,10,201,21
2020-01-30 09:00:00,9,6,0.0,2.1,2,2,33,11:35 AM,No moonset,09:18 AM,05:48 PM,6,3,7,3,42,100,92,0.5,991,7,2,195,27
2020-01-30 12:00:00,9,6,0.0,2.1,2,2,33,11:35 AM,No moonset,09:18 AM,05:48 PM,8,6,9,6,55,100,89,0.6,988,9,2,207,33
2020-01-30 15:00:00,9,6,0.0,2.1,2,2,33,11:35 AM,No moonset,09:18 AM,05:48 PM,5,4,9,4,64,97,81,0.6,987,9,10,259,42
2020-01-30 18:00:00,9,6,0.0,2.1,2,2,33,11:35 AM,No moonset,09:18 AM,05:48 PM,4,3,7,3,50,69,79,0.8,992,7,10,276,33
2020-01-30 21:00:00,9,6,0.0,2.1,2,1,33,11:35 AM,No moonset,09:18 AM,05:48 PM,3,2,6,2,39,36,77,0.0,994,6,10,268,26
2020-01-31 00:00:00,10,6,0.0,2.1,2,1,37,11:48 AM,12:04 AM,09:17 AM,05:50 PM,4,3,7,3,27,77,83,0.0,995,7,10,242,18
2020-01-31 03:00:00,10,6,0.0,2.1,2,1,37,11:48 AM,12:04 AM,09:17 AM,05:50 PM,5,4,6,4,18,100,92,1.3,992,6,9,183,13
2020-01-31 06:00:00,10,6,0.0,2.1,2,2,37,11:48 AM,12:04 AM,09:17 AM,05:50 PM,8,6,9,6,30,100,94,4.4,991,9,7,223,17
2020-01-31 09:00:00,10,6,0.0,2.1,2,2,37,11:48 AM,12:04 AM,09:17 AM,05:50 PM,8,7,9,7,26,100,91,0.2,991,9,2,214,15
2020-01-31 12:00:00,10,6,0.0,2.1,2,2,37,11:48 AM,12:04 AM,09:17 AM,05:50 PM,8,7,10,7,37,65,89,0.0,992,10,10,204,21
2020-01-31 15:00:00,10,6,0.0,2.1,2,2,37,11:48 AM,12:04 AM,09:17 AM,05:50 PM,7,7,10,7,38,100,83,0.4,990,10,10,209,23
2020-01-31 18:00:00,10,6,0.0,2.1,2,2,37,11:48 AM,12:04 AM,09:17 AM,05:50 PM,7,6,9,6,40,100,85,0.1,989,9,10,199,24
2020-01-31 21:00:00,10,6,0.0,2.1,2,1,37,11:48 AM,12:04 AM,09:17 AM,05:50 PM,5,5,9,5,47,85,80,0.7,987,9,10,220,30
2020-02-01 00:00:00,8,5,0.0,3.9,2,1,49,12:01 PM,01:15 AM,09:15 AM,05:52 PM,4,3,8,3,48,100,79,0.6,985,8,10,213,32
2020-02-01 03:00:00,8,5,0.0,3.9,2,1,49,12:01 PM,01:15 AM,09:15 AM,05:52 PM,5,4,8,4,50,100,81,0.4,984,8,2,224,33
2020-02-01 06:00:00,8,5,0.0,3.9,2,2,49,12:01 PM,01:15 AM,09:15 AM,05:52 PM,6,4,8,4,51,100,86,0.6,983,8,2,231,35
2020-02-01 09:00:00,8,5,0.0,3.9,2,2,49,12:01 PM,01:15 AM,09:15 AM,05:52 PM,6,3,8,3,57,100,87,2.6,985,8,7,243,39
