date_time,Finley_maxtempC,Finley_mintempC,Finley_totalSnow_cm,Finley_sunHour,Finley_uvIndex,Finley_uvIndex,Finley_moon_illumination,Finley_moonrise,Finley_moonset,Finley_sunrise,Finley_sunset,Finley_DewPointC,Finley_FeelsLikeC,Finley_HeatIndexC,Finley_WindChillC,Finley_WindGustKmph,Finley_cloudcover,Finley_humidity,Finley_precipMM,Finley_pressure,Finley_tempC,Finley_visibility,Finley_winddirDegree,Finley_windspeedKmph
2020-02-27 12:00:00,24,11,0.0,11.6,5,6,23,08:55 AM,09:02 PM,06:01 AM,06:59 PM,-0,21,21,21,21,0,25,0.0,1011,21,10,238,18
2020-02-27 15:00:00,24,11,0.0,11.6,5,6,23,08:55 AM,09:02 PM,06:01 AM,06:59 PM,1,23,23,23,22,0,22,0.0,1009,23,10,243,19
2020-02-27 18:00:00,24,11,0.0,11.6,5,1,23,08:55 AM,09:02 PM,06:01 AM,06:59 PM,2,21,21,21,21,7,28,0.0,1009,21,10,241,13
2020-02-27 21:00:00,24,11,0.0,11.6,5,1,23,08:55 AM,09:02 PM,06:01 AM,06:59 PM,4,18,18,18,28,12,39,0.0,1011,18,10,239,16
2020-02-28 00:00:00,26,13,0.0,11.6,6,1,30,09:50 AM,09:29 PM,06:02 AM,06:58 PM,7,15,16,15,28,4,55,0.0,1012,16,10,222,16
2020-02-28 03:00:00,26,13,0.0,11.6,6,1,30,09:50 AM,09:29 PM,06:02 AM,06:58 PM,8,12,13,12,23,3,69,0.0,1012,13,10,231,13
2020-02-28 06:00:00,26,13,0.0,11.6,6,1,30,09:50 AM,09:29 PM,06:02 AM,06:58 PM,9,12,14,12,24,6,71,0.0,1013,14,10,230,15
2020-02-28 09:00:00,26,13,0.0,11.6,6,5,30,09:50 AM,09:29 PM,06:02 AM,06:58 PM,8,18,18,18,27,5,53,0.0,1014,18,10,216,22
2020-02-28 12:00:00,26,13,0.0,11.6,6,6,30,09:50 AM,09:29 PM,06:02 AM,06:58 PM,8,23,23,23,25,16,38,0.0,1013,23,10,221,22
2020-02-28 15:00:00,26,13,0.0,11.6,6,7,30,09:50 AM,09:29 PM,06:02 AM,06:58 PM,7,25,25,25,22,15,32,0.0,1011,25,10,226,19
2020-02-28 18:00:00,26,13,0.0,11.6,6,1,30,09:50 AM,09:29 PM,06:02 AM,06:58 PM,8,24,24,23,26,10,37,0.0,1012,23,10,222,17
2020-02-28 21:00:00,26,13,0.0,11.6,6,1,30,09:50 AM,09:29 PM,06:02 AM,06:58 PM,8,19,20,19,24,5,50,0.0,1014,19,10,221,13
2020-02-29 00:00:00,28,14,0.0,11.6,6,1,38,10:45 AM,09:58 PM,06:03 AM,06:57 PM,9,15,16,15,20,1,63,0.0,1014,16,10,219,10
2020-02-29 03:00:00,28,14,0.0,11.6,6,1,38,10:45 AM,09:58 PM,06:03 AM,06:57 PM,9,14,14,14,14,0,71,0.0,1015,14,10,128,7
2020-02-29 06:00:00,28,14,0.0,11.6,6,1,38,10:45 AM,09:58 PM,06:03 AM,06:57 PM,9,15,15,15,8,2,69,0.0,1016,15,10,34,4
2020-02-29 09:00:00,28,14,0.0,11.6,6,5,38,10:45 AM,09:58 PM,06:03 AM,06:57 PM,9,20,21,20,9,5,52,0.0,1016,20,10,226,7
2020-02-29 12:00:00,28,14,0.0,11.6,6,7,38,10:45 AM,09:58 PM,06:03 AM,06:57 PM,9,25,25,25,13,6,36,0.0,1014,25,10,317,11
2020-02-29 15:00:00,28,14,0.0,11.6,6,7,38,10:45 AM,09:58 PM,06:03 AM,06:57 PM,8,26,26,27,12,6,29,0.0,1011,27,10,297,10
2020-02-29 18:00:00,28,14,0.0,11.6,6,1,38,10:45 AM,09:58 PM,06:03 AM,06:57 PM,8,25,25,25,8,6,33,0.0,1012,25,10,286,5
2020-02-29 21:00:00,28,14,0.0,11.6,6,1,38,10:45 AM,09:58 PM,06:03 AM,06:57 PM,8,21,22,21,7,4,42,0.0,1012,21,10,231,3
2020-03-01 00:00:00,33,18,0.0,11.6,7,1,44,11:43 AM,10:29 PM,06:04 AM,06:55 PM,8,20,20,20,8,4,47,0.0,1012,20,10,150,4
2020-03-01 03:00:00,33,18,0.0,11.6,7,1,44,11:43 AM,10:29 PM,06:04 AM,06:55 PM,8,18,18,18,13,5,51,0.0,1011,18,10,107,6
2020-03-01 06:00:00,33,18,0.0,11.6,7,1,44,11:43 AM,10:29 PM,06:04 AM,06:55 PM,8,18,18,18,17,4,52,0.0,1011,18,10,84,9
2020-03-01 09:00:00,33,18,0.0,11.6,7,6,44,11:43 AM,10:29 PM,06:04 AM,06:55 PM,8,24,24,24,16,5,37,0.0,1011,24,10,32,12
2020-03-01 12:00:00,33,18,0.0,11.6,7,8,44,11:43 AM,10:29 PM,06:04 AM,06:55 PM,8,29,29,31,21,5,24,0.0,1009,31,10,213,18
2020-03-01 15:00:00,33,18,0.0,11.6,7,8,44,11:43 AM,10:29 PM,06:04 AM,06:55 PM,8,31,31,33,24,5,21,0.0,1006,33,10,317,21
2020-03-01 18:00:00,33,18,0.0,11.6,7,1,44,11:43 AM,10:29 PM,06:04 AM,06:55 PM,7,28,28,30,22,12,24,0.0,1005,30,10,319,14
2020-03-01 21:00:00,33,18,0.0,11.6,7,1,44,11:43 AM,10:29 PM,06:04 AM,06:55 PM,6,26,26,27,24,11,26,0.0,1006,27,10,335,12
2020-03-02 00:00:00,25,19,0.0,11.6,6,1,51,12:40 PM,11:06 PM,06:05 AM,06:54 PM,8,25,25,24,28,19,37,0.0,1007,24,10,270,16
2020-03-02 03:00:00,25,19,0.0,11.6,6,1,51,12:40 PM,11:06 PM,06:05 AM,06:54 PM,11,21,22,21,23,13,53,0.0,1008,21,10,230,14
2020-03-02 06:00:00,25,19,0.0,11.6,6,1,51,12:40 PM,11:06 PM,06:05 AM,06:54 PM,12,20,20,20,19,21,62,0.0,1010,20,10,214,13
2020-03-02 09:00:00,25,19,0.0,11.6,6,6,51,12:40 PM,11:06 PM,06:05 AM,06:54 PM,11,21,23,21,22,21,53,0.0,1011,21,10,220,18
2020-03-02 12:00:00,25,19,0.0,11.6,6,6,51,12:40 PM,11:06 PM,06:05 AM,06:54 PM,7,25,25,24,23,10,35,0.0,1012,24,10,233,21
2020-03-02 15:00:00,25,19,0.0,11.6,6,7,51,12:40 PM,11:06 PM,06:05 AM,06:54 PM,5,25,25,25,26,4,27,0.0,1011,25,10,242,22
2020-03-02 18:00:00,25,19,0.0,11.6,6,1,51,12:40 PM,11:06 PM,06:05 AM,06:54 PM,5,26,26,24,33,2,35,0.0,1013,24,10,236,24
2020-03-02 21:00:00,25,19,0.0,11.6,6,1,51,12:40 PM,11:06 PM,06:05 AM,06:54 PM,5,21,23,21,31,1,47,0.0,1015,21,10,230,19
2020-03-03 00:00:00,29,12,0.0,11.6,6,1,58,01:40 PM,11:48 PM,06:06 AM,06:53 PM,5,15,16,15,23,5,58,0.0,1016,15,10,221,13
2020-03-03 03:00:00,29,12,0.0,11.6,6,1,58,01:40 PM,11:48 PM,06:06 AM,06:53 PM,6,12,12,12,20,6,65,0.0,1016,12,10,180,10
2020-03-03 06:00:00,29,12,0.0,11.6,6,1,58,01:40 PM,11:48 PM,06:06 AM,06:53 PM,6,12,13,12,18,67,64,0.0,1017,13,10,151,10
2020-03-03 09:00:00,29,12,0.0,11.6,6,4,58,01:40 PM,11:48 PM,06:06 AM,06:53 PM,7,18,18,18,13,40,50,0.0,1017,18,10,113,10
2020-03-03 12:00:00,29,12,0.0,11.6,6,6,58,01:40 PM,11:48 PM,06:06 AM,06:53 PM,4,24,24,25,10,7,28,0.0,1015,25,10,80,9
2020-03-03 15:00:00,29,12,0.0,11.6,6,7,58,01:40 PM,11:48 PM,06:06 AM,06:53 PM,2,26,26,28,8,5,18,0.0,1013,28,10,37,7
2020-03-03 18:00:00,29,12,0.0,11.6,6,1,58,01:40 PM,11:48 PM,06:06 AM,06:53 PM,1,24,24,26,13,11,20,0.0,1014,26,10,210,7
2020-03-03 21:00:00,29,12,0.0,11.6,6,1,58,01:40 PM,11:48 PM,06:06 AM,06:53 PM,3,21,21,21,17,14,31,0.0,1016,21,10,277,8
2020-03-04 00:00:00,19,17,0.0,6.2,5,1,65,02:40 PM,No moonset,06:07 AM,06:51 PM,5,20,20,20,11,18,39,0.0,1017,20,10,320,6
2020-03-04 03:00:00,19,17,0.0,6.2,5,1,65,02:40 PM,No moonset,06:07 AM,06:51 PM,4,20,20,20,14,38,34,0.0,1016,20,10,160,8
2020-03-04 06:00:00,19,17,0.0,6.2,5,1,65,02:40 PM,No moonset,06:07 AM,06:51 PM,9,19,19,19,16,60,58,0.1,1016,19,10,31,10
2020-03-04 09:00:00,19,17,0.0,6.2,5,4,65,02:40 PM,No moonset,06:07 AM,06:51 PM,15,19,19,19,18,89,79,0.8,1016,19,9,63,13
2020-03-04 12:00:00,19,17,0.0,6.2,5,4,65,02:40 PM,No moonset,06:07 AM,06:51 PM,16,19,19,19,21,100,86,3.7,1014,19,8,70,15
2020-03-04 15:00:00,19,17,0.0,6.2,5,4,65,02:40 PM,No moonset,06:07 AM,06:51 PM,17,19,19,19,26,100,91,8.6,1011,19,6,67,18
2020-03-04 18:00:00,19,17,0.0,6.2,5,1,65,02:40 PM,No moonset,06:07 AM,06:51 PM,18,19,19,19,28,100,94,9.8,1011,19,5,76,19
2020-03-04 21:00:00,19,17,0.0,6.2,5,1,65,02:40 PM,No moonset,06:07 AM,06:51 PM,18,18,20,18,37,100,94,15.6,1010,18,5,60,25
2020-03-05 00:00:00,21,18,0.0,6.2,4,1,73,03:38 PM,12:38 AM,06:08 AM,06:50 PM,18,19,20,19,41,100,93,10.9,1008,19,6,45,28
2020-03-05 03:00:00,21,18,0.0,6.2,4,1,73,03:38 PM,12:38 AM,06:08 AM,06:50 PM,18,20,20,20,38,100,93,8.6,1006,20,6,37,26
2020-03-05 06:00:00,21,18,0.0,6.2,4,1,73,03:38 PM,12:38 AM,06:08 AM,06:50 PM,18,19,19,19,26,100,94,7.3,1005,19,6,26,18
2020-03-05 09:00:00,21,18,0.0,6.2,4,4,73,03:38 PM,12:38 AM,06:08 AM,06:50 PM,18,19,19,19,22,100,95,11.0,1005,19,6,24,15
2020-03-05 12:00:00,21,18,0.0,6.2,4,4,73,03:38 PM,12:38 AM,06:08 AM,06:50 PM,19,20,20,20,25,100,93,9.3,1005,20,6,9,18
2020-03-05 15:00:00,21,18,0.0,6.2,4,5,73,03:38 PM,12:38 AM,06:08 AM,06:50 PM,18,21,23,21,28,100,87,8.5,1004,21,6,14,18
2020-03-05 18:00:00,21,18,0.0,6.2,4,1,73,03:38 PM,12:38 AM,06:08 AM,06:50 PM,18,20,21,20,19,68,89,4.2,1005,20,8,31,12
2020-03-05 21:00:00,21,18,0.0,6.2,4,1,73,03:38 PM,12:38 AM,06:08 AM,06:50 PM,18,19,19,19,13,74,94,2.5,1006,19,8,48,7
2020-03-06 00:00:00,23,16,0.0,11.6,5,1,80,04:32 PM,01:36 AM,06:08 AM,06:48 PM,17,18,18,18,12,57,95,0.9,1007,18,4,196,6
2020-03-06 03:00:00,23,16,0.0,11.6,5,1,80,04:32 PM,01:36 AM,06:08 AM,06:48 PM,16,17,17,17,17,50,95,0.1,1008,17,7,228,10
2020-03-06 06:00:00,23,16,0.0,11.6,5,1,80,04:32 PM,01:36 AM,06:08 AM,06:48 PM,15,17,17,17,22,36,91,0.1,1010,17,10,224,14
2020-03-06 09:00:00,23,16,0.0,11.6,5,5,80,04:32 PM,01:36 AM,06:08 AM,06:48 PM,15,20,22,20,22,16,74,0.0,1012,20,10,219,17
2020-03-06 12:00:00,23,16,0.0,11.6,5,6,80,04:32 PM,01:36 AM,06:08 AM,06:48 PM,14,25,25,23,27,7,58,0.0,1012,23,10,224,23
2020-03-06 15:00:00,23,16,0.0,11.6,5,6,80,04:32 PM,01:36 AM,06:08 AM,06:48 PM,13,25,25,23,31,7,52,0.0,1012,23,10,230,27
2020-03-06 18:00:00,23,16,0.0,11.6,5,1,80,04:32 PM,01:36 AM,06:08 AM,06:48 PM,12,20,20,20,37,5,60,0.0,1014,20,10,228,27
2020-03-06 21:00:00,23,16,0.0,11.6,5,1,80,04:32 PM,01:36 AM,06:08 AM,06:48 PM,11,17,17,17,35,7,71,0.0,1016,17,10,225,23
2020-03-07 00:00:00,25,14,0.0,8.9,6,1,87,05:23 PM,02:41 AM,06:09 AM,06:47 PM,11,14,15,14,26,7,76,0.0,1017,15,10,215,16
2020-03-07 03:00:00,25,14,0.0,8.9,6,1,87,05:23 PM,02:41 AM,06:09 AM,06:47 PM,10,13,14,13,22,5,79,0.0,1018,14,10,202,13
2020-03-07 06:00:00,25,14,0.0,8.9,6,1,87,05:23 PM,02:41 AM,06:09 AM,06:47 PM,11,13,14,13,20,23,81,0.0,1019,14,10,181,12
2020-03-07 09:00:00,25,14,0.0,8.9,6,5,87,05:23 PM,02:41 AM,06:09 AM,06:47 PM,12,18,18,18,14,38,69,0.0,1019,18,10,130,10
2020-03-07 12:00:00,25,14,0.0,8.9,6,6,87,05:23 PM,02:41 AM,06:09 AM,06:47 PM,14,24,24,23,5,70,56,0.1,1019,23,10,129,5
2020-03-07 15:00:00,25,14,0.0,8.9,6,5,87,05:23 PM,02:41 AM,06:09 AM,06:47 PM,13,26,26,25,6,85,48,0.1,1018,25,10,154,5
2020-03-07 18:00:00,25,14,0.0,8.9,6,1,87,05:23 PM,02:41 AM,06:09 AM,06:47 PM,12,25,25,23,11,34,51,0.0,1018,23,10,196,6
2020-03-07 21:00:00,25,14,0.0,8.9,6,1,87,05:23 PM,02:41 AM,06:09 AM,06:47 PM,12,20,21,20,18,12,62,0.0,1019,20,10,207,10
2020-03-08 00:00:00,24,17,0.0,7.5,6,1,95,06:07 PM,03:51 AM,06:10 AM,06:46 PM,12,18,18,18,19,36,71,0.0,1019,18,10,147,10
2020-03-08 03:00:00,24,17,0.0,7.5,6,1,95,06:07 PM,03:51 AM,06:10 AM,06:46 PM,13,18,18,18,21,49,71,0.0,1018,18,10,77,13
2020-03-08 06:00:00,24,17,0.0,7.5,6,1,95,06:07 PM,03:51 AM,06:10 AM,06:46 PM,12,18,18,18,20,35,69,0.0,1019,18,10,64,13
2020-03-08 09:00:00,24,17,0.0,7.5,6,5,95,06:07 PM,03:51 AM,06:10 AM,06:46 PM,12,19,19,19,18,37,63,0.0,1020,19,10,63,14
2020-03-08 12:00:00,24,17,0.0,7.5,6,6,95,06:07 PM,03:51 AM,06:10 AM,06:46 PM,12,22,23,22,18,64,55,0.0,1018,22,10,52,15
2020-03-08 15:00:00,24,17,0.0,7.5,6,5,95,06:07 PM,03:51 AM,06:10 AM,06:46 PM,13,25,25,24,12,76,50,0.5,1016,24,9,44,10
2020-03-08 18:00:00,24,17,0.0,7.5,6,1,95,06:07 PM,03:51 AM,06:10 AM,06:46 PM,13,22,22,22,17,81,61,1.5,1017,22,9,105,10
2020-03-08 21:00:00,24,17,0.0,7.5,6,1,95,06:07 PM,03:51 AM,06:10 AM,06:46 PM,14,19,19,19,19,78,73,1.9,1018,19,9,128,10
2020-03-09 00:00:00,25,14,0.0,11.6,5,1,100,06:47 PM,05:04 AM,06:11 AM,06:44 PM,13,17,17,17,19,45,80,0.6,1019,17,10,127,10
2020-03-09 03:00:00,25,14,0.0,11.6,5,1,100,06:47 PM,05:04 AM,06:11 AM,06:44 PM,12,14,15,14,19,40,82,0.0,1019,15,10,122,10
2020-03-09 06:00:00,25,14,0.0,11.6,5,1,100,06:47 PM,05:04 AM,06:11 AM,06:44 PM,11,14,14,14,19,37,80,0.0,1020,14,10,123,12
2020-03-09 09:00:00,25,14,0.0,11.6,5,5,100,06:47 PM,05:04 AM,06:11 AM,06:44 PM,11,18,18,18,16,29,65,0.0,1020,18,10,102,12
2020-03-09 12:00:00,25,14,0.0,11.6,5,6,100,06:47 PM,05:04 AM,06:11 AM,06:44 PM,12,23,23,22,11,26,51,0.0,1019,22,10,94,9
2020-03-09 15:00:00,25,14,0.0,11.6,5,6,100,06:47 PM,05:04 AM,06:11 AM,06:44 PM,11,25,25,25,7,27,42,0.0,1017,25,10,132,6
2020-03-09 18:00:00,25,14,0.0,11.6,5,1,100,06:47 PM,05:04 AM,06:11 AM,06:44 PM,10,25,25,23,6,14,44,0.0,1017,23,10,140,4
2020-03-09 21:00:00,25,14,0.0,11.6,5,1,100,06:47 PM,05:04 AM,06:11 AM,06:44 PM,10,20,21,20,12,9,51,0.0,1019,20,10,179,6
2020-03-10 00:00:00,25,16,0.0,10.2,6,1,100,07:25 PM,06:17 AM,06:12 AM,06:43 PM,10,19,19,19,18,35,59,0.0,1020,19,10,128,9
2020-03-10 03:00:00,25,16,0.0,10.2,6,1,100,07:25 PM,06:17 AM,06:12 AM,06:43 PM,11,17,17,17,21,36,67,0.0,1020,17,10,68,12
2020-03-10 06:00:00,25,16,0.0,10.2,6,1,100,07:25 PM,06:17 AM,06:12 AM,06:43 PM,11,16,16,16,19,54,71,0.0,1021,16,10,72,12
2020-03-10 09:00:00,25,16,0.0,10.2,6,4,100,07:25 PM,06:17 AM,06:12 AM,06:43 PM,11,19,19,19,17,72,61,0.0,1021,19,10,60,14
2020-03-10 12:00:00,25,16,0.0,10.2,6,5,100,07:25 PM,06:17 AM,06:12 AM,06:43 PM,12,24,24,23,13,39,50,0.0,1019,23,10,43,12
2020-03-10 15:00:00,25,16,0.0,10.2,6,7,100,07:25 PM,06:17 AM,06:12 AM,06:43 PM,11,26,26,25,8,38,43,0.0,1017,25,10,54,7
2020-03-10 18:00:00,25,16,0.0,10.2,6,1,100,07:25 PM,06:17 AM,06:12 AM,06:43 PM,11,25,25,23,10,33,45,0.0,1017,23,10,59,6
2020-03-10 21:00:00,25,16,0.0,10.2,6,1,100,07:25 PM,06:17 AM,06:12 AM,06:43 PM,10,21,22,21,14,14,49,0.0,1019,21,10,78,7
2020-03-11 00:00:00,28,16,0.0,11.6,6,1,84,08:00 PM,07:31 AM,06:13 AM,06:41 PM,10,19,19,19,20,6,56,0.0,1020,19,10,104,9
2020-03-11 03:00:00,28,16,0.0,11.6,6,1,84,08:00 PM,07:31 AM,06:13 AM,06:41 PM,10,17,17,17,23,8,63,0.0,1020,17,10,108,11
2020-03-11 06:00:00,28,16,0.0,11.6,6,1,84,08:00 PM,07:31 AM,06:13 AM,06:41 PM,11,17,17,17,23,12,69,0.0,1021,17,10,93,12
2020-03-11 09:00:00,28,16,0.0,11.6,6,6,84,08:00 PM,07:31 AM,06:13 AM,06:41 PM,12,21,22,21,19,18,59,0.0,1022,21,10,65,14
2020-03-11 12:00:00,28,16,0.0,11.6,6,7,84,08:00 PM,07:31 AM,06:13 AM,06:41 PM,11,26,26,25,14,23,41,0.0,1021,25,10,48,12
2020-03-11 15:00:00,28,16,0.0,11.6,6,7,84,08:00 PM,07:31 AM,06:13 AM,06:41 PM,9,27,27,27,12,18,33,0.0,1019,27,10,64,10
2020-03-11 18:00:00,28,16,0.0,11.6,6,1,84,08:00 PM,07:31 AM,06:13 AM,06:41 PM,9,25,25,25,9,13,37,0.0,1019,25,10,70,5
2020-03-11 21:00:00,28,16,0.0,11.6,6,1,84,08:00 PM,07:31 AM,06:13 AM,06:41 PM,9,24,24,22,8,8,42,0.0,1021,22,10,93,4
2020-03-12 00:00:00,28,18,0.0,11.6,6,1,76,08:35 PM,08:43 AM,06:14 AM,06:40 PM,9,20,21,20,15,6,50,0.0,1022,20,10,104,7
2020-03-12 03:00:00,28,18,0.0,11.6,6,1,76,08:35 PM,08:43 AM,06:14 AM,06:40 PM,10,19,19,19,24,6,58,0.0,1022,19,10,81,13
2020-03-12 06:00:00,28,18,0.0,11.6,6,1,76,08:35 PM,08:43 AM,06:14 AM,06:40 PM,12,18,18,18,26,7,67,0.0,1023,18,10,65,14
2020-03-12 09:00:00,28,18,0.0,11.6,6,6,76,08:35 PM,08:43 AM,06:14 AM,06:40 PM,12,21,22,21,23,7,56,0.0,1023,21,10,47,17
2020-03-12 12:00:00,28,18,0.0,11.6,6,7,76,08:35 PM,08:43 AM,06:14 AM,06:40 PM,10,26,26,26,18,6,38,0.0,1022,26,10,35,16
2020-03-12 15:00:00,28,18,0.0,11.6,6,7,76,08:35 PM,08:43 AM,06:14 AM,06:40 PM,7,26,26,27,13,6,28,0.0,1019,27,10,30,12
2020-03-12 18:00:00,28,18,0.0,11.6,6,1,76,08:35 PM,08:43 AM,06:14 AM,06:40 PM,6,25,25,25,14,4,30,0.0,1019,25,10,54,8
2020-03-12 21:00:00,28,18,0.0,11.6,6,1,76,08:35 PM,08:43 AM,06:14 AM,06:40 PM,6,22,22,22,18,5,35,0.0,1020,22,10,71,8
2020-03-13 00:00:00,29,17,0.0,11.6,6,1,69,09:12 PM,09:55 AM,06:15 AM,06:39 PM,6,19,19,19,21,5,41,0.0,1019,19,10,82,10
2020-03-13 03:00:00,29,17,0.0,11.6,6,1,69,09:12 PM,09:55 AM,06:15 AM,06:39 PM,7,18,18,18,24,7,50,0.0,1018,18,10,78,12
2020-03-13 06:00:00,29,17,0.0,11.6,6,1,69,09:12 PM,09:55 AM,06:15 AM,06:39 PM,10,17,17,17,26,7,64,0.0,1018,17,10,64,14
2020-03-13 09:00:00,29,17,0.0,11.6,6,6,69,09:12 PM,09:55 AM,06:15 AM,06:39 PM,11,23,23,22,23,20,51,0.0,1018,22,10,27,17
2020-03-13 12:00:00,29,17,0.0,11.6,6,7,69,09:12 PM,09:55 AM,06:15 AM,06:39 PM,12,27,27,27,23,21,39,0.0,1015,27,10,227,20
2020-03-13 15:00:00,29,17,0.0,11.6,6,7,69,09:12 PM,09:55 AM,06:15 AM,06:39 PM,12,28,28,28,23,40,37,0.0,1012,28,10,336,20
2020-03-13 18:00:00,29,17,0.0,11.6,6,1,69,09:12 PM,09:55 AM,06:15 AM,06:39 PM,16,28,28,26,27,59,67,1.5,1012,26,9,226,18
2020-03-13 21:00:00,29,17,0.0,11.6,6,1,69,09:12 PM,09:55 AM,06:15 AM,06:39 PM,16,26,26,22,30,62,78,2.6,1014,22,8,190,18
2020-03-14 00:00:00,22,11,0.0,11.6,4,1,62,09:52 PM,11:05 AM,06:15 AM,06:37 PM,11,17,19,17,37,39,71,0.9,1015,17,9,200,25
2020-03-14 03:00:00,22,11,0.0,11.6,4,1,62,09:52 PM,11:05 AM,06:15 AM,06:37 PM,8,12,14,12,39,22,68,0.0,1016,14,10,193,27
2020-03-14 06:00:00,22,11,0.0,11.6,4,1,62,09:52 PM,11:05 AM,06:15 AM,06:37 PM,5,9,12,9,37,8,61,0.0,1017,12,10,180,26
2020-03-14 09:00:00,22,11,0.0,11.6,4,4,62,09:52 PM,11:05 AM,06:15 AM,06:37 PM,3,13,14,13,30,1,48,0.0,1018,14,10,169,24
2020-03-14 12:00:00,22,11,0.0,11.6,4,5,62,09:52 PM,11:05 AM,06:15 AM,06:37 PM,2,19,19,19,25,3,34,0.0,1017,19,10,168,22
2020-03-14 15:00:00,22,11,0.0,11.6,4,6,62,09:52 PM,11:05 AM,06:15 AM,06:37 PM,2,22,22,22,23,3,27,0.0,1016,22,10,172,20
2020-03-14 18:00:00,22,11,0.0,11.6,4,1,62,09:52 PM,11:05 AM,06:15 AM,06:37 PM,3,19,20,19,28,1,33,0.0,1018,19,10,172,18
2020-03-14 21:00:00,22,11,0.0,11.6,4,1,62,09:52 PM,11:05 AM,06:15 AM,06:37 PM,3,15,15,15,26,1,44,0.0,1020,15,10,167,15
2020-03-15 00:00:00,22,10,0.0,11.6,5,1,55,10:35 PM,12:13 PM,06:16 AM,06:36 PM,4,12,13,12,20,2,55,0.0,1021,13,10,164,12
2020-03-15 03:00:00,22,10,0.0,11.6,5,1,55,10:35 PM,12:13 PM,06:16 AM,06:36 PM,4,10,11,10,18,3,64,0.0,1022,11,10,151,10
2020-03-15 06:00:00,22,10,0.0,11.6,5,1,55,10:35 PM,12:13 PM,06:16 AM,06:36 PM,4,9,10,9,16,1,67,0.0,1023,10,10,135,10
2020-03-15 09:00:00,22,10,0.0,11.6,5,4,55,10:35 PM,12:13 PM,06:16 AM,06:36 PM,5,14,15,14,8,0,54,0.0,1023,15,10,108,6
2020-03-15 12:00:00,22,10,0.0,11.6,5,5,55,10:35 PM,12:13 PM,06:16 AM,06:36 PM,6,20,20,20,8,0,40,0.0,1022,20,10,177,7
2020-03-15 15:00:00,22,10,0.0,11.6,5,6,55,10:35 PM,12:13 PM,06:16 AM,06:36 PM,5,22,23,22,10,0,33,0.0,1020,22,10,213,9
2020-03-15 18:00:00,22,10,0.0,11.6,5,1,55,10:35 PM,12:13 PM,06:16 AM,06:36 PM,4,20,20,20,13,1,36,0.0,1021,20,10,225,8
2020-03-15 21:00:00,22,10,0.0,11.6,5,1,55,10:35 PM,12:13 PM,06:16 AM,06:36 PM,4,17,17,17,14,3,41,0.0,1023,17,10,222,6
2020-03-16 00:00:00,25,13,0.0,11.6,6,1,47,11:23 PM,01:17 PM,06:17 AM,06:34 PM,5,15,15,15,16,5,51,0.0,1024,15,10,149,8
2020-03-16 03:00:00,25,13,0.0,11.6,6,1,47,11:23 PM,01:17 PM,06:17 AM,06:34 PM,6,14,14,14,19,5,59,0.0,1025,14,10,90,9
2020-03-16 06:00:00,25,13,0.0,11.6,6,1,47,11:23 PM,01:17 PM,06:17 AM,06:34 PM,7,12,13,12,18,5,66,0.0,1026,13,10,97,10
2020-03-16 09:00:00,25,13,0.0,11.6,6,5,47,11:23 PM,01:17 PM,06:17 AM,06:34 PM,8,17,17,17,13,6,55,0.0,1026,17,10,86,10
2020-03-16 12:00:00,25,13,0.0,11.6,6,6,47,11:23 PM,01:17 PM,06:17 AM,06:34 PM,7,22,22,22,12,4,39,0.0,1025,22,10,77,10
2020-03-16 15:00:00,25,13,0.0,11.6,6,6,47,11:23 PM,01:17 PM,06:17 AM,06:34 PM,6,24,24,25,9,6,30,0.0,1023,25,10,87,8
2020-03-16 18:00:00,25,13,0.0,11.6,6,1,47,11:23 PM,01:17 PM,06:17 AM,06:34 PM,5,22,22,22,11,3,34,0.0,1023,22,10,126,6
2020-03-16 21:00:00,25,13,0.0,11.6,6,1,47,11:23 PM,01:17 PM,06:17 AM,06:34 PM,6,20,20,20,15,5,40,0.0,1025,20,10,141,8
2020-03-17 00:00:00,26,15,0.0,11.6,6,1,40,No moonrise,02:16 PM,06:18 AM,06:33 PM,7,18,18,18,22,23,48,0.0,1025,18,10,96,10
2020-03-17 03:00:00,26,15,0.0,11.6,6,1,40,No moonrise,02:16 PM,06:18 AM,06:33 PM,9,16,16,16,24,29,64,0.0,1026,16,10,67,12
2020-03-17 06:00:00,26,15,0.0,11.6,6,1,40,No moonrise,02:16 PM,06:18 AM,06:33 PM,10,15,15,15,24,31,70,0.0,1027,15,10,62,14
2020-03-17 09:00:00,26,15,0.0,11.6,6,5,40,No moonrise,02:16 PM,06:18 AM,06:33 PM,9,19,21,19,21,23,55,0.0,1027,19,10,44,16
2020-03-17 12:00:00,26,15,0.0,11.6,6,6,40,No moonrise,02:16 PM,06:18 AM,06:33 PM,9,25,25,24,15,16,39,0.0,1026,24,10,249,13
2020-03-17 15:00:00,26,15,0.0,11.6,6,7,40,No moonrise,02:16 PM,06:18 AM,06:33 PM,8,26,26,26,10,14,31,0.0,1023,26,10,347,9
2020-03-17 18:00:00,26,15,0.0,11.6,6,1,40,No moonrise,02:16 PM,06:18 AM,06:33 PM,8,25,25,24,4,12,36,0.0,1024,24,10,153,3
2020-03-17 21:00:00,26,15,0.0,11.6,6,1,40,No moonrise,02:16 PM,06:18 AM,06:33 PM,8,21,21,21,14,11,43,0.0,1024,21,10,74,7
