date_time,Cloncurry_maxtempC,Cloncurry_mintempC,Cloncurry_totalSnow_cm,Cloncurry_sunHour,Cloncurry_uvIndex,Cloncurry_uvIndex,Cloncurry_moon_illumination,Cloncurry_moonrise,Cloncurry_moonset,Cloncurry_sunrise,Cloncurry_sunset,Cloncurry_DewPointC,Cloncurry_FeelsLikeC,Cloncurry_HeatIndexC,Cloncurry_WindChillC,Cloncurry_WindGustKmph,Cloncurry_cloudcover,Cloncurry_humidity,Cloncurry_precipMM,Cloncurry_pressure,Cloncurry_tempC,Cloncurry_visibility,Cloncurry_winddirDegree,Cloncurry_windspeedKmph
2020-03-01 06:00:00,5,-1,0.2,5.5,1,1,44,10:55 AM,01:26 AM,08:14 AM,07:07 PM,-2,-5,1,-5,51,70,77,0.1,981,1,9,237,29
2020-03-01 09:00:00,5,-1,0.2,5.5,1,1,44,10:55 AM,01:26 AM,08:14 AM,07:07 PM,0,-3,3,-3,45,79,84,0.1,982,3,0,241,32
2020-03-01 12:00:00,5,-1,0.2,5.5,1,1,44,10:55 AM,01:26 AM,08:14 AM,07:07 PM,0,-1,5,-1,40,85,73,0.4,984,5,9,252,32
2020-03-01 15:00:00,5,-1,0.2,5.5,1,2,44,10:55 AM,01:26 AM,08:14 AM,07:07 PM,-0,0,5,0,36,70,68,0.5,983,5,10,249,29
2020-03-01 18:00:00,5,-1,0.2,5.5,1,1,44,10:55 AM,01:26 AM,08:14 AM,07:07 PM,-1,-3,2,-3,30,74,85,0.2,984,2,7,238,16
2020-03-01 21:00:00,5,-1,0.2,5.5,1,1,44,10:55 AM,01:26 AM,08:14 AM,07:07 PM,-2,-5,-1,-5,31,24,91,0.0,984,-1,10,229,15
2020-03-02 00:00:00,5,-1,0.1,10.1,2,1,51,11:20 AM,02:36 AM,08:12 AM,07:09 PM,-2,-6,-1,-6,31,56,92,0.0,985,-1,10,220,15
2020-03-02 03:00:00,5,-1,0.1,10.1,2,1,51,11:20 AM,02:36 AM,08:12 AM,07:09 PM,-2,-6,-1,-6,28,28,94,0.0,985,-1,10,218,13
2020-03-02 06:00:00,5,-1,0.1,10.1,2,1,51,11:20 AM,02:36 AM,08:12 AM,07:09 PM,-3,-6,-1,-6,31,13,89,0.0,986,-1,10,232,15
2020-03-02 09:00:00,5,-1,0.1,10.1,2,2,51,11:20 AM,02:36 AM,08:12 AM,07:09 PM,-2,-3,2,-3,30,25,74,0.0,988,2,10,252,21
2020-03-02 12:00:00,5,-1,0.1,10.1,2,3,51,11:20 AM,02:36 AM,08:12 AM,07:09 PM,-2,1,5,1,31,53,59,0.0,990,5,10,265,27
2020-03-02 15:00:00,5,-1,0.1,10.1,2,2,51,11:20 AM,02:36 AM,08:12 AM,07:09 PM,0,0,5,0,38,62,70,0.6,991,5,10,260,30
2020-03-02 18:00:00,5,-1,0.1,10.1,2,1,51,11:20 AM,02:36 AM,08:12 AM,07:09 PM,-1,-3,2,-3,39,53,82,0.2,992,2,10,243,21
2020-03-02 21:00:00,5,-1,0.1,10.1,2,1,51,11:20 AM,02:36 AM,08:12 AM,07:09 PM,-1,-4,1,-4,38,90,86,0.1,993,1,10,242,21
2020-03-03 00:00:00,7,0,0.1,10.1,1,1,58,11:52 AM,03:46 AM,08:10 AM,07:11 PM,-1,-4,1,-4,40,55,86,0.1,995,1,7,250,22
2020-03-03 03:00:00,7,0,0.1,10.1,1,1,58,11:52 AM,03:46 AM,08:10 AM,07:11 PM,1,-3,2,-3,38,100,89,0.3,995,2,9,248,23
2020-03-03 06:00:00,7,0,0.1,10.1,1,1,58,11:52 AM,03:46 AM,08:10 AM,07:11 PM,0,-4,1,-4,38,77,92,0.4,996,1,10,267,21
2020-03-03 09:00:00,7,0,0.1,10.1,1,2,58,11:52 AM,03:46 AM,08:10 AM,07:11 PM,1,-1,3,-1,29,13,84,0.0,1000,3,10,277,20
2020-03-03 12:00:00,7,0,0.1,10.1,1,3,58,11:52 AM,03:46 AM,08:10 AM,07:11 PM,0,2,6,2,28,24,63,0.0,1003,6,10,289,24
2020-03-03 15:00:00,7,0,0.1,10.1,1,2,58,11:52 AM,03:46 AM,08:10 AM,07:11 PM,-0,4,7,4,26,78,61,0.2,1005,7,10,291,21
2020-03-03 18:00:00,7,0,0.1,10.1,1,2,58,11:52 AM,03:46 AM,08:10 AM,07:11 PM,-0,1,3,1,17,23,81,0.0,1007,3,10,264,8
2020-03-03 21:00:00,7,0,0.1,10.1,1,1,58,11:52 AM,03:46 AM,08:10 AM,07:11 PM,-1,-3,0,-3,18,38,90,0.0,1009,0,10,214,9
2020-03-04 00:00:00,7,0,0.0,5.5,1,1,65,12:35 PM,04:53 AM,08:07 AM,07:13 PM,-2,-3,0,-3,17,100,87,0.0,1009,0,10,176,8
2020-03-04 03:00:00,7,0,0.0,5.5,1,1,65,12:35 PM,04:53 AM,08:07 AM,07:13 PM,-1,0,2,0,10,100,85,0.0,1007,2,10,163,5
2020-03-04 06:00:00,7,0,0.0,5.5,1,1,65,12:35 PM,04:53 AM,08:07 AM,07:13 PM,-1,0,1,0,8,81,85,0.0,1006,1,10,160,4
2020-03-04 09:00:00,7,0,0.0,5.5,1,1,65,12:35 PM,04:53 AM,08:07 AM,07:13 PM,1,3,3,3,4,87,86,0.0,1006,3,10,174,3
2020-03-04 12:00:00,7,0,0.0,5.5,1,1,65,12:35 PM,04:53 AM,08:07 AM,07:13 PM,2,5,5,5,3,100,83,0.0,1006,5,10,65,3
2020-03-04 15:00:00,7,0,0.0,5.5,1,2,65,12:35 PM,04:53 AM,08:07 AM,07:13 PM,2,5,7,5,8,67,72,0.0,1005,7,10,34,7
2020-03-04 18:00:00,7,0,0.0,5.5,1,1,65,12:35 PM,04:53 AM,08:07 AM,07:13 PM,2,2,3,2,9,66,89,0.0,1004,3,10,44,5
2020-03-04 21:00:00,7,0,0.0,5.5,1,1,65,12:35 PM,04:53 AM,08:07 AM,07:13 PM,0,0,1,0,9,7,91,0.0,1004,1,10,40,5
2020-03-05 00:00:00,7,-1,0.0,7.1,2,1,73,01:32 PM,05:54 AM,08:05 AM,07:14 PM,-1,-1,1,-1,10,7,92,0.0,1003,1,10,31,5
2020-03-05 03:00:00,7,-1,0.0,7.1,2,1,73,01:32 PM,05:54 AM,08:05 AM,07:14 PM,-1,-2,0,-2,14,6,93,0.0,1002,0,10,22,7
2020-03-05 06:00:00,7,-1,0.0,7.1,2,1,73,01:32 PM,05:54 AM,08:05 AM,07:14 PM,-1,-1,-1,-1,6,21,95,0.0,1001,-1,2,31,3
2020-03-05 09:00:00,7,-1,0.0,7.1,2,2,73,01:32 PM,05:54 AM,08:05 AM,07:14 PM,1,2,3,2,6,27,86,0.0,1001,3,10,334,5
2020-03-05 12:00:00,7,-1,0.0,7.1,2,2,73,01:32 PM,05:54 AM,08:05 AM,07:14 PM,2,5,7,5,12,84,70,0.0,1000,7,10,314,10
2020-03-05 15:00:00,7,-1,0.0,7.1,2,2,73,01:32 PM,05:54 AM,08:05 AM,07:14 PM,2,5,7,5,13,67,71,0.4,999,7,10,291,11
2020-03-05 18:00:00,7,-1,0.0,7.1,2,1,73,01:32 PM,05:54 AM,08:05 AM,07:14 PM,2,2,4,2,13,86,84,0.1,998,4,10,240,7
2020-03-05 21:00:00,7,-1,0.0,7.1,2,1,73,01:32 PM,05:54 AM,08:05 AM,07:14 PM,0,-1,1,-1,17,72,92,0.0,998,1,10,180,8
2020-03-06 00:00:00,7,-1,0.2,5.6,1,1,80,02:42 PM,06:45 AM,08:03 AM,07:16 PM,1,-3,1,-3,18,100,99,0.0,999,1,0,211,12
2020-03-06 03:00:00,7,-1,0.2,5.6,1,1,80,02:42 PM,06:45 AM,08:03 AM,07:16 PM,0,-2,1,-2,22,72,95,0.2,998,1,9,224,11
2020-03-06 06:00:00,7,-1,0.2,5.6,1,1,80,02:42 PM,06:45 AM,08:03 AM,07:16 PM,-2,-4,-1,-4,21,76,94,0.2,1000,-1,7,201,10
2020-03-06 09:00:00,7,-1,0.2,5.6,1,1,80,02:42 PM,06:45 AM,08:03 AM,07:16 PM,1,-1,2,-1,9,69,93,0.0,1004,2,10,220,7
2020-03-06 12:00:00,7,-1,0.2,5.6,1,1,80,02:42 PM,06:45 AM,08:03 AM,07:16 PM,3,-1,4,-1,34,100,90,0.0,1007,4,10,304,24
2020-03-06 15:00:00,7,-1,0.2,5.6,1,2,80,02:42 PM,06:45 AM,08:03 AM,07:16 PM,0,3,7,3,32,76,62,0.2,1009,7,10,301,24
2020-03-06 18:00:00,7,-1,0.2,5.6,1,1,80,02:42 PM,06:45 AM,08:03 AM,07:16 PM,1,0,3,0,27,85,83,0.1,1011,3,10,276,13
2020-03-06 21:00:00,7,-1,0.2,5.6,1,1,80,02:42 PM,06:45 AM,08:03 AM,07:16 PM,-1,-3,1,-3,23,46,88,0.0,1014,1,10,233,11
2020-03-07 00:00:00,11,2,0.0,5.6,2,1,87,04:03 PM,07:25 AM,08:00 AM,07:18 PM,1,-1,3,-1,29,100,84,0.0,1013,3,10,200,17
2020-03-07 03:00:00,11,2,0.0,5.6,2,1,87,04:03 PM,07:25 AM,08:00 AM,07:18 PM,5,2,6,2,39,100,94,0.0,1010,6,10,216,22
2020-03-07 06:00:00,11,2,0.0,5.6,2,1,87,04:03 PM,07:25 AM,08:00 AM,07:18 PM,5,2,6,2,40,100,94,0.0,1009,6,10,207,23
2020-03-07 09:00:00,11,2,0.0,5.6,2,2,87,04:03 PM,07:25 AM,08:00 AM,07:18 PM,7,5,8,5,40,100,90,0.0,1008,8,10,209,27
2020-03-07 12:00:00,11,2,0.0,5.6,2,3,87,04:03 PM,07:25 AM,08:00 AM,07:18 PM,7,7,11,7,49,100,80,0.1,1007,11,10,216,36
2020-03-07 15:00:00,11,2,0.0,5.6,2,2,87,04:03 PM,07:25 AM,08:00 AM,07:18 PM,6,5,10,5,58,100,80,0.0,1004,10,10,205,40
2020-03-07 18:00:00,11,2,0.0,5.6,2,2,87,04:03 PM,07:25 AM,08:00 AM,07:18 PM,7,6,8,6,64,100,84,0.1,999,6,10,207,43
2020-03-07 21:00:00,11,2,0.0,5.6,2,1,87,04:03 PM,07:25 AM,08:00 AM,07:18 PM,8,2,6,2,59,100,92,1.1,995,2,9,197,40
2020-03-08 00:00:00,8,0,0.0,7.3,2,1,95,05:31 PM,07:57 AM,07:58 AM,07:20 PM,5,2,7,2,44,100,87,0.5,995,7,10,250,28
2020-03-08 03:00:00,8,0,0.0,7.3,2,1,95,05:31 PM,07:57 AM,07:58 AM,07:20 PM,4,1,5,1,37,84,93,0.3,997,5,10,234,23
2020-03-08 06:00:00,8,0,0.0,7.3,2,1,95,05:31 PM,07:57 AM,07:58 AM,07:20 PM,3,-1,4,-1,42,67,92,0.1,998,4,10,227,24
2020-03-08 09:00:00,8,0,0.0,7.3,2,3,95,05:31 PM,07:57 AM,07:58 AM,07:20 PM,4,2,6,2,35,54,87,0.0,999,6,10,237,24
2020-03-08 12:00:00,8,0,0.0,7.3,2,2,95,05:31 PM,07:57 AM,07:58 AM,07:20 PM,4,4,8,4,39,100,76,0.1,1000,8,10,240,32
2020-03-08 15:00:00,8,0,0.0,7.3,2,2,95,05:31 PM,07:57 AM,07:58 AM,07:20 PM,3,3,7,3,41,64,75,1.3,1000,7,10,255,30
2020-03-08 18:00:00,8,0,0.0,7.3,2,1,95,05:31 PM,07:57 AM,07:58 AM,07:20 PM,2,-0,4,-0,40,81,83,0.2,1001,4,10,244,23
2020-03-08 21:00:00,8,0,0.0,7.3,2,1,95,05:31 PM,07:57 AM,07:58 AM,07:20 PM,3,0,2,0,46,100,85,0.3,1003,0,10,255,28
2020-03-09 00:00:00,8,1,0.0,5.8,2,1,100,07:01 PM,08:22 AM,07:56 AM,07:22 PM,2,-1,3,-1,45,76,87,0.0,1006,3,10,261,24
2020-03-09 03:00:00,8,1,0.0,5.8,2,1,100,07:01 PM,08:22 AM,07:56 AM,07:22 PM,2,-1,4,-1,43,77,87,0.1,1009,4,10,264,25
2020-03-09 06:00:00,8,1,0.0,5.8,2,1,100,07:01 PM,08:22 AM,07:56 AM,07:22 PM,1,-2,3,-2,34,84,90,0.1,1011,3,10,251,18
2020-03-09 09:00:00,8,1,0.0,5.8,2,1,100,07:01 PM,08:22 AM,07:56 AM,07:22 PM,2,1,5,1,28,94,85,0.0,1011,5,10,223,19
2020-03-09 12:00:00,8,1,0.0,5.8,2,2,100,07:01 PM,08:22 AM,07:56 AM,07:22 PM,4,0,5,0,37,100,94,0.0,1008,5,10,184,26
2020-03-09 15:00:00,8,1,0.0,5.8,2,2,100,07:01 PM,08:22 AM,07:56 AM,07:22 PM,8,4,8,4,55,100,95,3.3,1003,8,7,208,36
2020-03-09 18:00:00,8,1,0.0,5.8,2,2,100,07:01 PM,08:22 AM,07:56 AM,07:22 PM,10,5,8,5,49,100,96,1.6,1000,5,9,233,31
2020-03-09 21:00:00,8,1,0.0,5.8,2,1,100,07:01 PM,08:22 AM,07:56 AM,07:22 PM,10,1,4,1,45,100,95,1.8,1000,1,9,245,28
2020-03-10 00:00:00,11,4,0.0,5.9,2,1,100,08:31 PM,08:43 AM,07:53 AM,07:24 PM,11,8,11,8,44,100,96,1.0,1000,11,9,241,28
2020-03-10 03:00:00,11,4,0.0,5.9,2,1,100,08:31 PM,08:43 AM,07:53 AM,07:24 PM,10,8,11,8,46,100,95,1.2,998,11,9,239,30
2020-03-10 06:00:00,11,4,0.0,5.9,2,1,100,08:31 PM,08:43 AM,07:53 AM,07:24 PM,10,8,11,8,49,100,94,0.7,998,11,2,239,31
2020-03-10 09:00:00,11,4,0.0,5.9,2,3,100,08:31 PM,08:43 AM,07:53 AM,07:24 PM,9,7,10,7,40,100,94,0.7,998,10,2,260,27
2020-03-10 12:00:00,11,4,0.0,5.9,2,2,100,08:31 PM,08:43 AM,07:53 AM,07:24 PM,7,6,10,6,45,86,85,0.4,999,10,2,250,32
2020-03-10 15:00:00,11,4,0.0,5.9,2,2,100,08:31 PM,08:43 AM,07:53 AM,07:24 PM,5,6,9,6,42,94,75,0.2,1001,9,10,263,31
2020-03-10 18:00:00,11,4,0.0,5.9,2,2,100,08:31 PM,08:43 AM,07:53 AM,07:24 PM,3,3,6,3,32,72,78,0.1,1002,6,10,250,19
2020-03-10 21:00:00,11,4,0.0,5.9,2,1,100,08:31 PM,08:43 AM,07:53 AM,07:24 PM,2,1,4,1,27,5,87,0.0,1004,4,10,227,14
2020-03-11 00:00:00,8,1,0.0,5.9,3,1,84,10:00 PM,09:03 AM,07:51 AM,07:26 PM,3,-1,3,-1,35,40,95,0.0,1005,3,10,218,19
2020-03-11 03:00:00,8,1,0.0,5.9,3,1,84,10:00 PM,09:03 AM,07:51 AM,07:26 PM,3,-0,4,-0,44,42,91,0.0,1004,4,10,207,26
2020-03-11 06:00:00,8,1,0.0,5.9,3,1,84,10:00 PM,09:03 AM,07:51 AM,07:26 PM,4,1,5,1,47,81,90,0.0,1004,5,10,216,28
2020-03-11 09:00:00,8,1,0.0,5.9,3,2,84,10:00 PM,09:03 AM,07:51 AM,07:26 PM,4,2,6,2,40,100,85,0.2,1003,6,10,230,28
2020-03-11 12:00:00,8,1,0.0,5.9,3,2,84,10:00 PM,09:03 AM,07:51 AM,07:26 PM,4,2,7,2,32,100,86,0.6,1003,7,2,237,26
2020-03-11 15:00:00,8,1,0.0,5.9,3,2,84,10:00 PM,09:03 AM,07:51 AM,07:26 PM,5,4,8,4,41,96,81,0.9,999,8,10,232,30
2020-03-11 18:00:00,8,1,0.0,5.9,3,2,84,10:00 PM,09:03 AM,07:51 AM,07:26 PM,4,0,6,0,60,73,87,0.2,996,6,10,230,41
2020-03-11 21:00:00,8,1,0.0,5.9,3,1,84,10:00 PM,09:03 AM,07:51 AM,07:26 PM,-0,-5,1,-5,45,88,89,1.3,999,1,0,255,29
2020-03-12 00:00:00,7,0,0.8,5.9,1,1,76,11:28 PM,09:23 AM,07:49 AM,07:28 PM,-2,-6,0,-6,46,85,87,0.9,1002,0,5,253,26
2020-03-12 03:00:00,7,0,0.8,5.9,1,1,76,11:28 PM,09:23 AM,07:49 AM,07:28 PM,-1,-6,1,-6,48,53,88,0.0,1002,1,10,221,27
2020-03-12 06:00:00,7,0,0.8,5.9,1,1,76,11:28 PM,09:23 AM,07:49 AM,07:28 PM,-2,-6,1,-6,58,43,83,0.0,1003,1,10,231,32
2020-03-12 09:00:00,7,0,0.8,5.9,1,1,76,11:28 PM,09:23 AM,07:49 AM,07:28 PM,-0,-2,4,-2,55,83,76,0.0,1002,4,10,236,39
2020-03-12 12:00:00,7,0,0.8,5.9,1,2,76,11:28 PM,09:23 AM,07:49 AM,07:28 PM,2,0,6,0,59,100,76,0.2,1002,6,2,254,45
2020-03-12 15:00:00,7,0,0.8,5.9,1,2,76,11:28 PM,09:23 AM,07:49 AM,07:28 PM,1,2,7,2,54,77,67,0.9,1003,7,10,266,40
2020-03-12 18:00:00,7,0,0.8,5.9,1,2,76,11:28 PM,09:23 AM,07:49 AM,07:28 PM,1,-0,5,-0,56,93,75,0.0,1006,5,10,265,34
2020-03-12 21:00:00,7,0,0.8,5.9,1,1,76,11:28 PM,09:23 AM,07:49 AM,07:28 PM,2,-2,3,-2,39,100,92,0.1,1010,3,10,262,23
2020-03-13 00:00:00,8,1,0.0,5.9,2,1,69,No moonrise,09:45 AM,07:46 AM,07:29 PM,2,-2,4,-2,45,89,88,0.0,1013,4,10,267,26
2020-03-13 03:00:00,8,1,0.0,5.9,2,1,69,No moonrise,09:45 AM,07:46 AM,07:29 PM,1,-2,3,-2,35,49,91,0.0,1013,3,10,253,18
2020-03-13 06:00:00,8,1,0.0,5.9,2,1,69,No moonrise,09:45 AM,07:46 AM,07:29 PM,2,-1,3,-1,27,93,93,0.0,1015,3,10,235,15
2020-03-13 09:00:00,8,1,0.0,5.9,2,1,69,No moonrise,09:45 AM,07:46 AM,07:29 PM,3,2,5,2,20,90,86,0.0,1016,5,10,224,15
2020-03-13 12:00:00,8,1,0.0,5.9,2,3,69,No moonrise,09:45 AM,07:46 AM,07:29 PM,3,5,8,5,17,62,69,0.0,1016,8,10,191,14
2020-03-13 15:00:00,8,1,0.0,5.9,2,2,69,No moonrise,09:45 AM,07:46 AM,07:29 PM,3,5,8,5,25,87,71,0.1,1013,8,10,168,20
2020-03-13 18:00:00,8,1,0.0,5.9,2,1,69,No moonrise,09:45 AM,07:46 AM,07:29 PM,4,2,5,2,22,100,95,0.0,1011,5,10,119,14
2020-03-13 21:00:00,8,1,0.0,5.9,2,1,69,No moonrise,09:45 AM,07:46 AM,07:29 PM,5,1,3,1,23,98,95,1.2,1010,1,9,118,14
2020-03-14 00:00:00,9,1,0.0,5.9,2,1,62,12:54 AM,10:09 AM,07:44 AM,07:31 PM,6,4,6,4,17,76,96,0.0,1009,6,2,164,10
2020-03-14 03:00:00,9,1,0.0,5.9,2,1,62,12:54 AM,10:09 AM,07:44 AM,07:31 PM,4,1,4,1,24,83,96,0.0,1008,4,10,196,13
2020-03-14 06:00:00,9,1,0.0,5.9,2,1,62,12:54 AM,10:09 AM,07:44 AM,07:31 PM,5,2,5,2,24,100,95,0.1,1008,5,10,226,15
2020-03-14 09:00:00,9,1,0.0,5.9,2,2,62,12:54 AM,10:09 AM,07:44 AM,07:31 PM,4,3,6,3,24,79,84,0.0,1008,6,10,235,17
2020-03-14 12:00:00,9,1,0.0,5.9,2,2,62,12:54 AM,10:09 AM,07:44 AM,07:31 PM,5,5,8,5,28,98,80,0.0,1007,8,10,190,24
2020-03-14 15:00:00,9,1,0.0,5.9,2,2,62,12:54 AM,10:09 AM,07:44 AM,07:31 PM,8,5,9,5,50,100,93,1.6,1003,9,9,202,33
2020-03-14 18:00:00,9,1,0.0,5.9,2,2,62,12:54 AM,10:09 AM,07:44 AM,07:31 PM,8,5,7,5,53,100,89,1.1,1001,5,9,208,35
2020-03-14 21:00:00,9,1,0.0,5.9,2,1,62,12:54 AM,10:09 AM,07:44 AM,07:31 PM,8,1,4,1,37,90,94,0.5,1000,1,2,220,24
2020-03-15 00:00:00,8,2,0.0,6.0,2,1,55,02:16 AM,10:40 AM,07:42 AM,07:33 PM,5,2,6,2,37,72,90,0.0,999,6,10,218,22
2020-03-15 03:00:00,8,2,0.0,6.0,2,1,55,02:16 AM,10:40 AM,07:42 AM,07:33 PM,3,0,5,0,45,38,89,0.0,998,5,10,221,28
2020-03-15 06:00:00,8,2,0.0,6.0,2,1,55,02:16 AM,10:40 AM,07:42 AM,07:33 PM,2,-2,3,-2,45,100,92,0.2,999,3,2,236,27
2020-03-15 09:00:00,8,2,0.0,6.0,2,2,55,02:16 AM,10:40 AM,07:42 AM,07:33 PM,4,2,5,2,26,100,91,1.4,1002,5,9,288,20
2020-03-15 12:00:00,8,2,0.0,6.0,2,2,55,02:16 AM,10:40 AM,07:42 AM,07:33 PM,4,4,8,4,30,85,78,1.5,1006,8,9,319,26
2020-03-15 15:00:00,8,2,0.0,6.0,2,2,55,02:16 AM,10:40 AM,07:42 AM,07:33 PM,3,5,8,5,28,79,68,0.6,1008,8,9,316,23
2020-03-15 18:00:00,8,2,0.0,6.0,2,2,55,02:16 AM,10:40 AM,07:42 AM,07:33 PM,1,2,5,2,27,83,75,0.3,1012,5,10,306,15
2020-03-15 21:00:00,8,2,0.0,6.0,2,1,55,02:16 AM,10:40 AM,07:42 AM,07:33 PM,-0,-1,2,-1,17,3,88,0.0,1015,2,10,289,9
2020-03-16 00:00:00,9,-0,0.0,8.8,2,1,47,03:32 AM,11:18 AM,07:39 AM,07:35 PM,-1,-2,0,-2,12,15,95,0.0,1018,0,2,245,6
2020-03-16 03:00:00,9,-0,0.0,8.8,2,1,47,03:32 AM,11:18 AM,07:39 AM,07:35 PM,-1,-3,-0,-3,17,10,95,0.0,1018,-0,2,217,9
2020-03-16 06:00:00,9,-0,0.0,8.8,2,1,47,03:32 AM,11:18 AM,07:39 AM,07:35 PM,-2,-4,-0,-4,23,5,92,0.0,1019,-0,10,186,11
2020-03-16 09:00:00,9,-0,0.0,8.8,2,2,47,03:32 AM,11:18 AM,07:39 AM,07:35 PM,1,-0,4,-0,27,25,81,0.0,1019,4,10,207,20
2020-03-16 12:00:00,9,-0,0.0,8.8,2,3,47,03:32 AM,11:18 AM,07:39 AM,07:35 PM,2,4,8,4,35,50,68,0.0,1019,8,10,211,30
2020-03-16 15:00:00,9,-0,0.0,8.8,2,2,47,03:32 AM,11:18 AM,07:39 AM,07:35 PM,4,5,9,5,45,100,73,0.0,1017,9,10,205,35
2020-03-16 18:00:00,9,-0,0.0,8.8,2,2,47,03:32 AM,11:18 AM,07:39 AM,07:35 PM,5,4,8,4,51,94,80,0.0,1016,8,10,208,34
2020-03-16 21:00:00,9,-0,0.0,8.8,2,1,47,03:32 AM,11:18 AM,07:39 AM,07:35 PM,6,4,8,4,46,100,90,0.2,1017,8,2,211,30
2020-03-17 00:00:00,11,6,0.0,6.0,2,1,40,04:36 AM,12:06 PM,07:37 AM,07:37 PM,8,5,8,5,32,100,96,0.4,1018,8,2,227,21
2020-03-17 03:00:00,11,6,0.0,6.0,2,1,40,04:36 AM,12:06 PM,07:37 AM,07:37 PM,6,4,7,4,34,100,96,0.0,1019,7,10,232,19
2020-03-17 06:00:00,11,6,0.0,6.0,2,1,40,04:36 AM,12:06 PM,07:37 AM,07:37 PM,6,3,6,3,30,47,95,0.0,1020,6,10,224,17
2020-03-17 09:00:00,11,6,0.0,6.0,2,2,40,04:36 AM,12:06 PM,07:37 AM,07:37 PM,6,5,8,5,28,79,87,0.0,1021,8,10,227,21
2020-03-17 12:00:00,11,6,0.0,6.0,2,2,40,04:36 AM,12:06 PM,07:37 AM,07:37 PM,7,6,8,6,16,100,91,0.2,1021,8,2,196,10
2020-03-17 15:00:00,11,6,0.0,6.0,2,3,40,04:36 AM,12:06 PM,07:37 AM,07:37 PM,10,7,11,7,55,100,93,1.7,1017,11,9,208,35
2020-03-17 18:00:00,11,6,0.0,6.0,2,2,40,04:36 AM,12:06 PM,07:37 AM,07:37 PM,9,9,11,9,60,100,88,1.4,1015,9,9,212,37
2020-03-17 21:00:00,11,6,0.0,6.0,2,1,40,04:36 AM,12:06 PM,07:37 AM,07:37 PM,8,5,8,5,27,100,95,2.9,1018,8,7,290,19
2020-03-18 00:00:00,7,2,0.0,6.0,2,1,33,05:29 AM,01:03 PM,07:34 AM,07:39 PM,6,5,6,5,9,100,98,0.6,1020,6,2,265,6
2020-03-18 03:00:00,7,2,0.0,6.0,2,1,33,05:29 AM,01:03 PM,07:34 AM,07:39 PM,4,3,5,3,10,100,94,0.2,1021,5,2,285,7
2020-03-18 06:00:00,7,2,0.0,6.0,2,1,33,05:29 AM,01:03 PM,07:34 AM,07:39 PM,3,3,4,3,9,100,93,0.0,1023,4,10,277,6
2020-03-18 09:00:00,7,2,0.0,6.0,2,1,33,05:29 AM,01:03 PM,07:34 AM,07:39 PM,3,3,5,3,11,100,85,0.1,1024,5,10,257,9
2020-03-18 12:00:00,7,2,0.0,6.0,2,2,33,05:29 AM,01:03 PM,07:34 AM,07:39 PM,2,3,6,3,15,89,75,0.0,1024,6,10,279,13
2020-03-18 15:00:00,7,2,0.0,6.0,2,2,33,05:29 AM,01:03 PM,07:34 AM,07:39 PM,1,4,7,4,15,100,68,0.1,1025,7,10,277,13
2020-03-18 18:00:00,7,2,0.0,6.0,2,2,33,05:29 AM,01:03 PM,07:34 AM,07:39 PM,1,3,6,3,14,86,74,0.0,1025,6,10,306,9
2020-03-18 21:00:00,7,2,0.0,6.0,2,1,33,05:29 AM,01:03 PM,07:34 AM,07:39 PM,-1,0,2,0,11,17,83,0.0,1027,2,10,298,5
2020-03-19 00:00:00,8,-0,0.0,11.6,3,1,25,06:10 AM,02:07 PM,07:32 AM,07:40 PM,-0,1,1,1,4,6,88,0.0,1028,1,10,306,3
2020-03-19 03:00:00,8,-0,0.0,11.6,3,1,25,06:10 AM,02:07 PM,07:32 AM,07:40 PM,-1,0,1,0,6,16,88,0.0,1027,1,10,9,3
2020-03-19 06:00:00,8,-0,0.0,11.6,3,1,25,06:10 AM,02:07 PM,07:32 AM,07:40 PM,-2,-2,-0,-2,9,9,87,0.0,1028,-0,10,349,4
2020-03-19 09:00:00,8,-0,0.0,11.6,3,3,25,06:10 AM,02:07 PM,07:32 AM,07:40 PM,0,4,5,4,8,0,71,0.0,1029,5,10,5,6
2020-03-19 12:00:00,8,-0,0.0,11.6,3,3,25,06:10 AM,02:07 PM,07:32 AM,07:40 PM,0,5,8,5,15,22,60,0.0,1029,8,10,24,13
2020-03-19 15:00:00,8,-0,0.0,11.6,3,3,25,06:10 AM,02:07 PM,07:32 AM,07:40 PM,2,5,8,5,20,30,64,0.0,1028,8,10,43,17
2020-03-19 18:00:00,8,-0,0.0,11.6,3,3,25,06:10 AM,02:07 PM,07:32 AM,07:40 PM,2,2,5,2,22,48,78,0.0,1029,5,10,44,13
2020-03-19 21:00:00,8,-0,0.0,11.6,3,1,25,06:10 AM,02:07 PM,07:32 AM,07:40 PM,0,-2,3,-2,29,59,84,0.0,1031,3,10,15,16
2020-03-20 00:00:00,8,-2,0.0,11.6,2,1,18,06:41 AM,03:15 PM,07:30 AM,07:42 PM,-2,-4,-0,-4,23,0,90,0.0,1032,-0,10,16,12
2020-03-20 03:00:00,8,-2,0.0,11.6,2,1,18,06:41 AM,03:15 PM,07:30 AM,07:42 PM,-2,-5,-1,-5,21,4,94,0.0,1032,-1,10,25,10
2020-03-20 06:00:00,8,-2,0.0,11.6,2,1,18,06:41 AM,03:15 PM,07:30 AM,07:42 PM,-2,-5,-2,-5,21,13,95,0.0,1032,-2,2,31,10
