date_time,Narangba_maxtempC,Narangba_mintempC,Narangba_totalSnow_cm,Narangba_sunHour,Narangba_uvIndex,Narangba_uvIndex,Narangba_moon_illumination,Narangba_moonrise,Narangba_moonset,Narangba_sunrise,Narangba_sunset,Narangba_DewPointC,Narangba_FeelsLikeC,Narangba_HeatIndexC,Narangba_WindChillC,Narangba_WindGustKmph,Narangba_cloudcover,Narangba_humidity,Narangba_precipMM,Narangba_pressure,Narangba_tempC,Narangba_visibility,Narangba_winddirDegree,Narangba_windspeedKmph
2020-02-22 15:00:00,26,23,0.0,8.1,7,6,0,04:00 AM,05:48 PM,05:36 AM,06:27 PM,19,27,27,26,37,77,68,0.7,1018,26,9,124,28
2020-02-22 18:00:00,26,23,0.0,8.1,7,1,0,04:00 AM,05:48 PM,05:36 AM,06:27 PM,19,26,26,25,38,60,68,0.2,1018,25,10,126,27
2020-02-22 21:00:00,26,23,0.0,8.1,7,1,0,04:00 AM,05:48 PM,05:36 AM,06:27 PM,19,26,26,24,40,61,72,0.1,1019,24,10,124,27
2020-02-23 00:00:00,26,23,0.0,9.3,6,1,0,04:55 AM,06:26 PM,05:37 AM,06:26 PM,19,26,26,24,39,70,74,0.4,1019,24,10,123,25
2020-02-23 03:00:00,26,23,0.0,9.3,6,1,0,04:55 AM,06:26 PM,05:37 AM,06:26 PM,19,25,25,23,37,80,75,0.3,1018,23,10,124,23
2020-02-23 06:00:00,26,23,0.0,9.3,6,1,0,04:55 AM,06:26 PM,05:37 AM,06:26 PM,19,26,26,24,34,85,75,0.5,1019,24,9,117,22
2020-02-23 09:00:00,26,23,0.0,9.3,6,6,0,04:55 AM,06:26 PM,05:37 AM,06:26 PM,19,27,27,25,31,62,69,0.6,1020,25,10,113,23
2020-02-23 12:00:00,26,23,0.0,9.3,6,6,0,04:55 AM,06:26 PM,05:37 AM,06:26 PM,20,28,28,26,32,59,67,0.8,1019,26,10,118,25
2020-02-23 15:00:00,26,23,0.0,9.3,6,6,0,04:55 AM,06:26 PM,05:37 AM,06:26 PM,20,28,28,26,35,73,68,1.1,1018,26,10,121,26
2020-02-23 18:00:00,26,23,0.0,9.3,6,1,0,04:55 AM,06:26 PM,05:37 AM,06:26 PM,19,26,26,25,33,77,70,0.6,1018,25,9,121,23
2020-02-23 21:00:00,26,23,0.0,9.3,6,1,0,04:55 AM,06:26 PM,05:37 AM,06:26 PM,19,26,26,24,31,82,71,0.2,1019,24,10,118,21
2020-02-24 00:00:00,28,24,0.0,11.9,6,1,0,05:49 AM,07:01 PM,05:38 AM,06:25 PM,19,26,26,24,28,84,74,0.1,1018,24,10,112,18
2020-02-24 03:00:00,28,24,0.0,11.9,6,1,0,05:49 AM,07:01 PM,05:38 AM,06:25 PM,19,26,26,24,26,59,74,0.0,1017,24,10,107,16
2020-02-24 06:00:00,28,24,0.0,11.9,6,1,0,05:49 AM,07:01 PM,05:38 AM,06:25 PM,19,26,26,25,23,37,72,0.0,1017,25,10,101,15
2020-02-24 09:00:00,28,24,0.0,11.9,6,7,0,05:49 AM,07:01 PM,05:38 AM,06:25 PM,19,28,28,26,20,24,63,0.0,1018,26,10,93,16
2020-02-24 12:00:00,28,24,0.0,11.9,6,7,0,05:49 AM,07:01 PM,05:38 AM,06:25 PM,19,29,29,28,19,54,61,0.1,1017,28,10,91,17
2020-02-24 15:00:00,28,24,0.0,11.9,6,6,0,05:49 AM,07:01 PM,05:38 AM,06:25 PM,20,29,29,27,23,62,69,0.0,1015,27,10,96,19
2020-02-24 18:00:00,28,24,0.0,11.9,6,1,0,05:49 AM,07:01 PM,05:38 AM,06:25 PM,20,27,27,25,28,68,74,0.3,1016,25,9,109,19
2020-02-24 21:00:00,28,24,0.0,11.9,6,1,0,05:49 AM,07:01 PM,05:38 AM,06:25 PM,20,26,26,24,28,59,77,0.3,1017,24,10,132,18
2020-02-25 00:00:00,27,23,0.0,10.6,6,1,8,06:41 AM,07:33 PM,05:38 AM,06:24 PM,20,25,25,23,25,70,83,0.9,1016,23,10,127,16
2020-02-25 03:00:00,27,23,0.0,10.6,6,1,8,06:41 AM,07:33 PM,05:38 AM,06:24 PM,21,25,25,23,25,65,86,0.4,1015,23,10,135,16
2020-02-25 06:00:00,27,23,0.0,10.6,6,1,8,06:41 AM,07:33 PM,05:38 AM,06:24 PM,21,26,26,24,26,81,86,0.7,1015,24,10,139,18
2020-02-25 09:00:00,27,23,0.0,10.6,6,5,8,06:41 AM,07:33 PM,05:38 AM,06:24 PM,21,27,27,25,27,65,80,0.3,1015,25,10,135,21
2020-02-25 12:00:00,27,23,0.0,10.6,6,7,8,06:41 AM,07:33 PM,05:38 AM,06:24 PM,21,29,29,27,29,66,71,0.5,1014,27,9,129,23
2020-02-25 15:00:00,27,23,0.0,10.6,6,6,8,06:41 AM,07:33 PM,05:38 AM,06:24 PM,21,29,29,27,28,48,70,0.2,1012,27,10,120,23
2020-02-25 18:00:00,27,23,0.0,10.6,6,1,8,06:41 AM,07:33 PM,05:38 AM,06:24 PM,21,27,27,25,27,52,78,0.5,1013,25,10,118,19
2020-02-25 21:00:00,27,23,0.0,10.6,6,1,8,06:41 AM,07:33 PM,05:38 AM,06:24 PM,21,26,26,24,26,72,82,0.2,1014,24,10,114,16
2020-02-26 00:00:00,27,23,0.0,8.0,6,1,15,07:33 AM,08:04 PM,05:39 AM,06:23 PM,21,26,26,24,19,61,84,1.1,1012,24,10,115,12
2020-02-26 03:00:00,27,23,0.0,8.0,6,1,15,07:33 AM,08:04 PM,05:39 AM,06:23 PM,21,25,25,23,13,76,85,0.8,1011,23,9,134,8
2020-02-26 06:00:00,27,23,0.0,8.0,6,1,15,07:33 AM,08:04 PM,05:39 AM,06:23 PM,21,26,26,24,12,89,84,0.5,1011,24,10,169,8
2020-02-26 09:00:00,27,23,0.0,8.0,6,6,15,07:33 AM,08:04 PM,05:39 AM,06:23 PM,21,28,28,26,13,85,74,0.4,1012,26,10,136,10
2020-02-26 12:00:00,27,23,0.0,8.0,6,6,15,07:33 AM,08:04 PM,05:39 AM,06:23 PM,22,30,30,27,15,85,73,1.2,1010,27,10,90,11
2020-02-26 15:00:00,27,23,0.0,8.0,6,6,15,07:33 AM,08:04 PM,05:39 AM,06:23 PM,22,29,29,27,16,74,77,0.5,1008,27,10,69,13
2020-02-26 18:00:00,27,23,0.0,8.0,6,1,15,07:33 AM,08:04 PM,05:39 AM,06:23 PM,22,28,28,25,15,60,83,0.1,1008,25,10,57,10
2020-02-26 21:00:00,27,23,0.0,8.0,6,1,15,07:33 AM,08:04 PM,05:39 AM,06:23 PM,22,26,26,24,12,42,85,0.0,1009,24,10,246,7
2020-02-27 00:00:00,29,23,0.0,10.6,7,1,23,08:23 AM,08:34 PM,05:39 AM,06:22 PM,21,26,26,23,12,67,88,0.1,1009,23,10,312,7
2020-02-27 03:00:00,29,23,0.0,10.6,7,1,23,08:23 AM,08:34 PM,05:39 AM,06:22 PM,21,25,25,23,11,73,89,0.0,1007,23,10,292,6
2020-02-27 06:00:00,29,23,0.0,10.6,7,1,23,08:23 AM,08:34 PM,05:39 AM,06:22 PM,21,26,26,24,8,54,86,0.0,1008,24,10,271,5
2020-02-27 09:00:00,29,23,0.0,10.6,7,7,23,08:23 AM,08:34 PM,05:39 AM,06:22 PM,21,30,30,28,5,47,69,0.0,1009,28,10,157,4
2020-02-27 12:00:00,29,23,0.0,10.6,7,7,23,08:23 AM,08:34 PM,05:39 AM,06:22 PM,21,31,31,29,8,71,65,2.9,1007,29,8,86,5
2020-02-27 15:00:00,29,23,0.0,10.6,7,6,23,08:23 AM,08:34 PM,05:39 AM,06:22 PM,22,30,30,27,22,76,74,2.8,1006,27,9,105,15
2020-02-27 18:00:00,29,23,0.0,10.6,7,1,23,08:23 AM,08:34 PM,05:39 AM,06:22 PM,22,28,28,26,26,71,81,2.0,1007,26,10,119,16
2020-02-27 21:00:00,29,23,0.0,10.6,7,1,23,08:23 AM,08:34 PM,05:39 AM,06:22 PM,22,27,27,25,20,43,83,0.7,1008,25,9,123,12
2020-02-28 00:00:00,29,23,0.0,12.8,6,1,30,09:14 AM,09:05 PM,05:40 AM,06:21 PM,22,27,27,24,18,59,86,1.7,1007,24,8,157,10
2020-02-28 03:00:00,29,23,0.0,12.8,6,1,30,09:14 AM,09:05 PM,05:40 AM,06:21 PM,21,26,26,24,18,83,88,2.7,1007,24,7,173,10
2020-02-28 06:00:00,29,23,0.0,12.8,6,1,30,09:14 AM,09:05 PM,05:40 AM,06:21 PM,21,26,26,24,17,76,86,1.2,1008,24,8,167,11
2020-02-28 09:00:00,29,23,0.0,12.8,6,6,30,09:14 AM,09:05 PM,05:40 AM,06:21 PM,21,29,29,27,13,32,73,0.2,1009,27,10,143,11
2020-02-28 12:00:00,29,23,0.0,12.8,6,7,30,09:14 AM,09:05 PM,05:40 AM,06:21 PM,21,31,31,29,13,16,63,0.0,1008,29,10,100,12
2020-02-28 15:00:00,29,23,0.0,12.8,6,7,30,09:14 AM,09:05 PM,05:40 AM,06:21 PM,21,30,30,28,18,22,66,0.0,1007,28,10,97,15
2020-02-28 18:00:00,29,23,0.0,12.8,6,1,30,09:14 AM,09:05 PM,05:40 AM,06:21 PM,21,28,28,26,19,15,77,0.0,1008,26,10,112,13
2020-02-28 21:00:00,29,23,0.0,12.8,6,1,30,09:14 AM,09:05 PM,05:40 AM,06:21 PM,22,27,27,25,30,51,83,3.1,1011,25,8,126,17
2020-02-29 00:00:00,28,23,0.0,11.9,6,1,38,10:06 AM,09:38 PM,05:41 AM,06:20 PM,21,26,26,24,40,83,85,6.4,1012,24,7,139,21
2020-02-29 03:00:00,28,23,0.0,11.9,6,1,38,10:06 AM,09:38 PM,05:41 AM,06:20 PM,21,26,26,24,39,80,85,6.0,1012,24,7,153,20
2020-02-29 06:00:00,28,23,0.0,11.9,6,1,38,10:06 AM,09:38 PM,05:41 AM,06:20 PM,21,26,26,24,31,69,84,1.9,1013,24,9,159,19
2020-02-29 09:00:00,28,23,0.0,11.9,6,6,38,10:06 AM,09:38 PM,05:41 AM,06:20 PM,21,28,28,26,27,50,74,0.1,1014,26,10,148,22
2020-02-29 12:00:00,28,23,0.0,11.9,6,7,38,10:06 AM,09:38 PM,05:41 AM,06:20 PM,20,29,29,27,27,62,65,0.1,1013,27,10,130,23
2020-02-29 15:00:00,28,23,0.0,11.9,6,6,38,10:06 AM,09:38 PM,05:41 AM,06:20 PM,20,29,29,27,26,48,67,0.0,1011,27,10,119,21
2020-02-29 18:00:00,28,23,0.0,11.9,6,1,38,10:06 AM,09:38 PM,05:41 AM,06:20 PM,20,27,27,25,25,32,74,0.0,1012,25,10,121,18
2020-02-29 21:00:00,28,23,0.0,11.9,6,1,38,10:06 AM,09:38 PM,05:41 AM,06:20 PM,20,26,26,24,26,33,76,0.0,1014,24,10,130,16
2020-03-01 00:00:00,28,23,0.0,12.8,7,1,44,10:59 AM,10:13 PM,05:41 AM,06:19 PM,20,26,26,24,25,47,78,0.0,1014,24,10,147,15
2020-03-01 03:00:00,28,23,0.0,12.8,7,1,44,10:59 AM,10:13 PM,05:41 AM,06:19 PM,19,25,25,23,21,57,79,0.0,1013,23,10,164,13
2020-03-01 06:00:00,28,23,0.0,12.8,7,1,44,10:59 AM,10:13 PM,05:41 AM,06:19 PM,19,25,25,24,18,64,77,0.0,1014,24,10,172,12
2020-03-01 09:00:00,28,23,0.0,12.8,7,6,44,10:59 AM,10:13 PM,05:41 AM,06:19 PM,19,28,28,26,16,40,65,0.0,1015,26,10,146,13
2020-03-01 12:00:00,28,23,0.0,12.8,7,7,44,10:59 AM,10:13 PM,05:41 AM,06:19 PM,19,29,29,28,15,9,59,0.0,1014,28,10,112,13
2020-03-01 15:00:00,28,23,0.0,12.8,7,7,44,10:59 AM,10:13 PM,05:41 AM,06:19 PM,19,29,29,27,17,4,61,0.0,1012,27,10,88,14
2020-03-01 18:00:00,28,23,0.0,12.8,7,1,44,10:59 AM,10:13 PM,05:41 AM,06:19 PM,19,27,27,25,16,6,68,0.0,1013,25,10,75,10
2020-03-01 21:00:00,28,23,0.0,12.8,7,1,44,10:59 AM,10:13 PM,05:41 AM,06:19 PM,19,26,26,24,13,12,75,0.0,1014,24,10,43,7
2020-03-02 00:00:00,30,22,0.0,12.8,7,1,51,11:54 AM,10:53 PM,05:42 AM,06:18 PM,19,25,25,23,10,27,78,0.0,1014,23,10,211,6
2020-03-02 03:00:00,30,22,0.0,12.8,7,1,51,11:54 AM,10:53 PM,05:42 AM,06:18 PM,19,25,25,22,13,37,82,0.0,1013,22,10,276,7
2020-03-02 06:00:00,30,22,0.0,12.8,7,1,51,11:54 AM,10:53 PM,05:42 AM,06:18 PM,19,25,25,23,10,33,80,0.0,1014,23,10,265,6
2020-03-02 09:00:00,30,22,0.0,12.8,7,7,51,11:54 AM,10:53 PM,05:42 AM,06:18 PM,20,29,29,27,5,20,66,0.0,1014,27,10,101,4
2020-03-02 12:00:00,30,22,0.0,12.8,7,7,51,11:54 AM,10:53 PM,05:42 AM,06:18 PM,20,31,31,29,10,13,56,0.0,1013,29,10,38,9
2020-03-02 15:00:00,30,22,0.0,12.8,7,7,51,11:54 AM,10:53 PM,05:42 AM,06:18 PM,20,31,31,29,18,11,61,0.0,1011,29,10,39,15
2020-03-02 18:00:00,30,22,0.0,12.8,7,1,51,11:54 AM,10:53 PM,05:42 AM,06:18 PM,21,28,28,26,23,15,74,0.0,1012,26,10,18,15
2020-03-02 21:00:00,30,22,0.0,12.8,7,1,51,11:54 AM,10:53 PM,05:42 AM,06:18 PM,20,26,26,24,24,16,79,0.0,1014,24,10,237,14
2020-03-03 00:00:00,29,22,0.0,12.7,7,1,58,12:50 PM,11:38 PM,05:43 AM,06:17 PM,20,25,25,23,19,15,79,0.0,1013,23,10,335,11
2020-03-03 03:00:00,29,22,0.0,12.7,7,1,58,12:50 PM,11:38 PM,05:43 AM,06:17 PM,19,25,25,23,14,13,78,0.0,1012,23,10,322,8
2020-03-03 06:00:00,29,22,0.0,12.7,7,1,58,12:50 PM,11:38 PM,05:43 AM,06:17 PM,18,25,25,23,9,9,73,0.0,1013,23,10,299,5
2020-03-03 09:00:00,29,22,0.0,12.7,7,7,58,12:50 PM,11:38 PM,05:43 AM,06:17 PM,19,28,28,27,8,7,62,0.0,1015,27,10,162,6
2020-03-03 12:00:00,29,22,0.0,12.7,7,7,58,12:50 PM,11:38 PM,05:43 AM,06:17 PM,20,30,30,28,13,6,61,0.0,1014,28,10,77,11
2020-03-03 15:00:00,29,22,0.0,12.7,7,7,58,12:50 PM,11:38 PM,05:43 AM,06:17 PM,20,30,30,28,14,5,62,0.0,1013,28,10,77,12
2020-03-03 18:00:00,29,22,0.0,12.7,7,1,58,12:50 PM,11:38 PM,05:43 AM,06:17 PM,21,29,29,27,20,11,71,0.0,1014,27,10,97,13
2020-03-03 21:00:00,29,22,0.0,12.7,7,1,58,12:50 PM,11:38 PM,05:43 AM,06:17 PM,21,28,28,25,24,59,78,0.2,1016,25,9,108,14
2020-03-04 00:00:00,28,24,0.0,8.0,6,1,65,01:48 PM,No moonset,05:43 AM,06:16 PM,21,27,27,25,27,60,81,0.5,1015,25,9,123,15
2020-03-04 03:00:00,28,24,0.0,8.0,6,1,65,01:48 PM,No moonset,05:43 AM,06:16 PM,21,26,26,24,26,64,84,1.1,1014,24,10,116,16
2020-03-04 06:00:00,28,24,0.0,8.0,6,1,65,01:48 PM,No moonset,05:43 AM,06:16 PM,21,27,27,25,26,76,82,1.0,1014,25,10,100,17
2020-03-04 09:00:00,28,24,0.0,8.0,6,6,65,01:48 PM,No moonset,05:43 AM,06:16 PM,21,28,28,26,26,86,72,0.4,1015,26,9,93,20
2020-03-04 12:00:00,28,24,0.0,8.0,6,6,65,01:48 PM,No moonset,05:43 AM,06:16 PM,20,30,30,28,24,87,65,0.3,1014,28,9,82,21
2020-03-04 15:00:00,28,24,0.0,8.0,6,6,65,01:48 PM,No moonset,05:43 AM,06:16 PM,21,29,29,27,23,82,66,0.2,1012,27,9,77,19
2020-03-04 18:00:00,28,24,0.0,8.0,6,1,65,01:48 PM,No moonset,05:43 AM,06:16 PM,21,27,27,25,25,75,75,0.2,1014,25,9,80,17
2020-03-04 21:00:00,28,24,0.0,8.0,6,1,65,01:48 PM,No moonset,05:43 AM,06:16 PM,21,26,26,24,28,49,80,0.1,1015,24,10,83,17
2020-03-05 00:00:00,27,24,0.0,11.9,7,1,73,02:45 PM,12:29 AM,05:44 AM,06:15 PM,20,26,26,24,29,60,80,0.1,1014,24,10,78,17
2020-03-05 03:00:00,27,24,0.0,11.9,7,1,73,02:45 PM,12:29 AM,05:44 AM,06:15 PM,20,26,26,24,30,70,80,0.3,1012,24,10,69,17
2020-03-05 06:00:00,27,24,0.0,11.9,7,1,73,02:45 PM,12:29 AM,05:44 AM,06:15 PM,20,26,26,24,24,64,78,0.2,1012,24,10,56,15
2020-03-05 09:00:00,27,24,0.0,11.9,7,6,73,02:45 PM,12:29 AM,05:44 AM,06:15 PM,20,27,27,26,21,33,70,0.0,1013,26,10,51,15
2020-03-05 12:00:00,27,24,0.0,11.9,7,7,73,02:45 PM,12:29 AM,05:44 AM,06:15 PM,20,29,29,27,20,49,66,0.0,1011,27,10,51,17
2020-03-05 15:00:00,27,24,0.0,11.9,7,6,73,02:45 PM,12:29 AM,05:44 AM,06:15 PM,20,29,29,27,19,57,68,0.0,1010,27,10,44,16
2020-03-05 18:00:00,27,24,0.0,11.9,7,1,73,02:45 PM,12:29 AM,05:44 AM,06:15 PM,21,28,28,26,20,63,75,0.0,1011,26,10,34,14
2020-03-05 21:00:00,27,24,0.0,11.9,7,1,73,02:45 PM,12:29 AM,05:44 AM,06:15 PM,22,27,27,25,22,74,81,0.0,1012,25,10,28,14
2020-03-06 00:00:00,29,24,0.0,10.6,6,1,80,03:42 PM,01:27 AM,05:44 AM,06:14 PM,22,27,27,25,21,77,83,0.1,1011,25,10,16,13
2020-03-06 03:00:00,29,24,0.0,10.6,6,1,80,03:42 PM,01:27 AM,05:44 AM,06:14 PM,22,27,27,25,19,71,84,0.0,1011,25,10,243,12
2020-03-06 06:00:00,29,24,0.0,10.6,6,1,80,03:42 PM,01:27 AM,05:44 AM,06:14 PM,22,27,27,25,15,82,84,0.1,1011,25,10,342,10
2020-03-06 09:00:00,29,24,0.0,10.6,6,6,80,03:42 PM,01:27 AM,05:44 AM,06:14 PM,22,28,28,25,15,69,82,0.0,1012,25,10,334,11
2020-03-06 12:00:00,29,24,0.0,10.6,6,7,80,03:42 PM,01:27 AM,05:44 AM,06:14 PM,22,30,30,27,15,43,74,0.0,1010,27,10,135,12
2020-03-06 15:00:00,29,24,0.0,10.6,6,7,80,03:42 PM,01:27 AM,05:44 AM,06:14 PM,23,32,32,29,18,38,71,0.0,1008,29,10,29,15
2020-03-06 18:00:00,29,24,0.0,10.6,6,1,80,03:42 PM,01:27 AM,05:44 AM,06:14 PM,23,29,29,26,21,68,82,3.9,1009,26,8,16,13
2020-03-06 21:00:00,29,24,0.0,10.6,6,1,80,03:42 PM,01:27 AM,05:44 AM,06:14 PM,22,27,27,25,23,86,87,3.9,1010,25,7,230,13
2020-03-07 00:00:00,28,24,0.0,7.9,6,1,87,04:34 PM,02:29 AM,05:45 AM,06:13 PM,22,27,27,24,17,54,89,1.0,1010,24,9,327,10
2020-03-07 03:00:00,28,24,0.0,7.9,6,1,87,04:34 PM,02:29 AM,05:45 AM,06:13 PM,22,26,26,24,11,35,89,0.0,1010,24,10,276,6
2020-03-07 06:00:00,28,24,0.0,7.9,6,1,87,04:34 PM,02:29 AM,05:45 AM,06:13 PM,22,27,27,24,14,69,88,0.0,1011,24,10,214,9
2020-03-07 09:00:00,28,24,0.0,7.9,6,6,87,04:34 PM,02:29 AM,05:45 AM,06:13 PM,22,29,29,26,26,96,78,0.0,1012,26,10,168,19
2020-03-07 12:00:00,28,24,0.0,7.9,6,6,87,04:34 PM,02:29 AM,05:45 AM,06:13 PM,22,31,31,28,33,85,72,0.3,1012,28,9,141,27
2020-03-07 15:00:00,28,24,0.0,7.9,6,6,87,04:34 PM,02:29 AM,05:45 AM,06:13 PM,22,29,29,27,42,72,76,0.1,1012,27,10,137,31
2020-03-07 18:00:00,28,24,0.0,7.9,6,1,87,04:34 PM,02:29 AM,05:45 AM,06:13 PM,21,27,27,25,48,90,78,0.7,1013,25,10,142,32
2020-03-07 21:00:00,28,24,0.0,7.9,6,1,87,04:34 PM,02:29 AM,05:45 AM,06:13 PM,21,26,26,24,48,100,79,0.3,1015,24,10,143,31
2020-03-08 00:00:00,25,24,0.0,7.9,5,1,95,05:23 PM,03:37 AM,05:45 AM,06:12 PM,20,26,26,24,44,99,77,0.2,1014,24,10,143,30
2020-03-08 03:00:00,25,24,0.0,7.9,5,1,95,05:23 PM,03:37 AM,05:45 AM,06:12 PM,19,26,26,24,40,100,76,0.1,1014,24,10,147,27
2020-03-08 06:00:00,25,24,0.0,7.9,5,1,95,05:23 PM,03:37 AM,05:45 AM,06:12 PM,19,26,26,24,39,97,74,0.1,1015,24,10,144,28
2020-03-08 09:00:00,25,24,0.0,7.9,5,5,95,05:23 PM,03:37 AM,05:45 AM,06:12 PM,19,26,26,25,36,91,70,0.0,1016,25,10,134,28
2020-03-08 12:00:00,25,24,0.0,7.9,5,6,95,05:23 PM,03:37 AM,05:45 AM,06:12 PM,19,27,27,25,36,91,70,0.1,1015,25,10,134,29
2020-03-08 15:00:00,25,24,0.0,7.9,5,6,95,05:23 PM,03:37 AM,05:45 AM,06:12 PM,19,27,27,25,35,85,70,0.1,1013,25,10,132,28
2020-03-08 18:00:00,25,24,0.0,7.9,5,1,95,05:23 PM,03:37 AM,05:45 AM,06:12 PM,19,26,26,25,37,82,71,0.1,1015,25,10,128,27
2020-03-08 21:00:00,25,24,0.0,7.9,5,1,95,05:23 PM,03:37 AM,05:45 AM,06:12 PM,19,26,26,24,37,94,73,0.1,1016,24,10,126,26
2020-03-09 00:00:00,22,21,0.0,7.9,5,1,100,06:08 PM,04:45 AM,05:46 AM,06:11 PM,19,25,25,24,36,100,76,0.3,1015,24,10,125,24
2020-03-09 03:00:00,22,21,0.0,7.9,5,1,100,06:08 PM,04:45 AM,05:46 AM,06:11 PM,19,25,25,23,38,100,79,0.2,1014,23,10,125,25
2020-03-09 06:00:00,22,21,0.0,7.9,5,1,100,06:08 PM,04:45 AM,05:46 AM,06:11 PM,19,25,25,22,39,97,85,1.7,1015,22,9,126,26
2020-03-09 09:00:00,22,21,0.0,7.9,5,5,100,06:08 PM,04:45 AM,05:46 AM,06:11 PM,20,22,24,22,38,99,87,1.8,1016,22,9,125,27
2020-03-09 12:00:00,22,21,0.0,7.9,5,5,100,06:08 PM,04:45 AM,05:46 AM,06:11 PM,20,22,24,22,34,100,89,4.0,1015,22,8,113,25
2020-03-09 15:00:00,22,21,0.0,7.9,5,5,100,06:08 PM,04:45 AM,05:46 AM,06:11 PM,20,22,24,22,35,100,91,1.7,1013,22,9,105,26
2020-03-09 18:00:00,22,21,0.0,7.9,5,1,100,06:08 PM,04:45 AM,05:46 AM,06:11 PM,20,21,24,21,45,100,91,6.9,1014,21,7,116,31
2020-03-09 21:00:00,22,21,0.0,7.9,5,1,100,06:08 PM,04:45 AM,05:46 AM,06:11 PM,19,21,24,21,45,100,89,8.5,1016,21,5,130,31
2020-03-10 00:00:00,24,21,0.0,7.9,5,1,100,06:50 PM,05:54 AM,05:47 AM,06:10 PM,19,21,22,21,43,100,89,8.1,1016,21,5,142,31
2020-03-10 03:00:00,24,21,0.0,7.9,5,1,100,06:50 PM,05:54 AM,05:47 AM,06:10 PM,19,21,21,21,36,93,88,6.9,1015,21,6,136,26
2020-03-10 06:00:00,24,21,0.0,7.9,5,1,100,06:50 PM,05:54 AM,05:47 AM,06:10 PM,18,21,23,21,34,87,85,2.7,1016,21,8,135,23
2020-03-10 09:00:00,24,21,0.0,7.9,5,5,100,06:50 PM,05:54 AM,05:47 AM,06:10 PM,18,25,25,23,32,67,76,0.3,1016,23,10,131,24
2020-03-10 12:00:00,24,21,0.0,7.9,5,6,100,06:50 PM,05:54 AM,05:47 AM,06:10 PM,19,26,26,24,33,67,76,0.7,1015,24,10,129,25
2020-03-10 15:00:00,24,21,0.0,7.9,5,5,100,06:50 PM,05:54 AM,05:47 AM,06:10 PM,19,26,26,24,36,77,77,0.3,1014,24,10,128,26
2020-03-10 18:00:00,24,21,0.0,7.9,5,1,100,06:50 PM,05:54 AM,05:47 AM,06:10 PM,19,25,25,23,42,74,79,1.3,1015,23,10,133,27
2020-03-10 21:00:00,24,21,0.0,7.9,5,1,100,06:50 PM,05:54 AM,05:47 AM,06:10 PM,18,25,25,22,45,61,78,1.1,1017,22,10,137,28
2020-03-11 00:00:00,25,21,0.0,11.9,5,1,84,07:31 PM,07:01 AM,05:47 AM,06:09 PM,17,22,25,22,41,71,76,0.4,1017,22,9,143,26
2020-03-11 03:00:00,25,21,0.0,11.9,5,1,84,07:31 PM,07:01 AM,05:47 AM,06:09 PM,17,21,24,21,39,71,76,0.1,1016,21,10,149,25
2020-03-11 06:00:00,25,21,0.0,11.9,5,1,84,07:31 PM,07:01 AM,05:47 AM,06:09 PM,17,22,24,22,39,59,75,0.1,1017,22,10,151,26
2020-03-11 09:00:00,25,21,0.0,11.9,5,5,84,07:31 PM,07:01 AM,05:47 AM,06:09 PM,17,25,25,23,38,80,69,0.1,1018,23,10,146,30
2020-03-11 12:00:00,25,21,0.0,11.9,5,5,84,07:31 PM,07:01 AM,05:47 AM,06:09 PM,17,26,26,25,38,79,62,0.1,1017,25,10,137,32
2020-03-11 15:00:00,25,21,0.0,11.9,5,5,84,07:31 PM,07:01 AM,05:47 AM,06:09 PM,16,26,26,25,40,31,60,0.0,1016,25,10,135,33
2020-03-11 18:00:00,25,21,0.0,11.9,5,1,84,07:31 PM,07:01 AM,05:47 AM,06:09 PM,16,25,25,23,42,27,65,0.0,1018,23,10,141,31
2020-03-11 21:00:00,25,21,0.0,11.9,5,1,84,07:31 PM,07:01 AM,05:47 AM,06:09 PM,17,25,25,23,40,55,69,0.0,1019,23,10,145,28
2020-03-12 00:00:00,24,21,0.0,7.9,5,1,76,08:11 PM,08:08 AM,05:48 AM,06:08 PM,17,25,25,22,37,65,75,0.4,1018,22,10,143,25
2020-03-12 03:00:00,24,21,0.0,7.9,5,1,76,08:11 PM,08:08 AM,05:48 AM,06:08 PM,18,21,24,21,38,57,80,1.0,1017,21,10,142,25
2020-03-12 06:00:00,24,21,0.0,7.9,5,1,76,08:11 PM,08:08 AM,05:48 AM,06:08 PM,18,21,24,21,39,71,81,1.3,1019,21,10,141,26
2020-03-12 09:00:00,24,21,0.0,7.9,5,5,76,08:11 PM,08:08 AM,05:48 AM,06:08 PM,18,25,25,23,40,75,75,0.6,1020,23,9,136,29
2020-03-12 12:00:00,24,21,0.0,7.9,5,5,76,08:11 PM,08:08 AM,05:48 AM,06:08 PM,18,26,26,24,42,73,70,0.9,1018,24,10,139,31
2020-03-12 15:00:00,24,21,0.0,7.9,5,5,76,08:11 PM,08:08 AM,05:48 AM,06:08 PM,18,25,25,23,41,78,75,0.5,1016,23,10,138,30
2020-03-12 18:00:00,24,21,0.0,7.9,5,1,76,08:11 PM,08:08 AM,05:48 AM,06:08 PM,18,22,25,22,48,92,80,2.1,1017,22,8,135,31
2020-03-12 21:00:00,24,21,0.0,7.9,5,1,76,08:11 PM,08:08 AM,05:48 AM,06:08 PM,18,22,24,22,48,78,78,1.7,1019,22,9,133,30
2020-03-13 00:00:00,25,20,0.0,11.8,5,1,69,08:52 PM,09:15 AM,05:48 AM,06:07 PM,16,21,22,21,42,76,74,0.5,1017,21,9,136,26
