date_time,Lyndoch_maxtempC,Lyndoch_mintempC,Lyndoch_totalSnow_cm,Lyndoch_sunHour,Lyndoch_uvIndex,Lyndoch_uvIndex,Lyndoch_moon_illumination,Lyndoch_moonrise,Lyndoch_moonset,Lyndoch_sunrise,Lyndoch_sunset,Lyndoch_DewPointC,Lyndoch_FeelsLikeC,Lyndoch_HeatIndexC,Lyndoch_WindChillC,Lyndoch_WindGustKmph,Lyndoch_cloudcover,Lyndoch_humidity,Lyndoch_precipMM,Lyndoch_pressure,Lyndoch_tempC,Lyndoch_visibility,Lyndoch_winddirDegree,Lyndoch_windspeedKmph
2020-04-05 12:00:00,17,11,0.0,5.9,4,4,87,04:35 PM,02:38 AM,06:30 AM,06:04 PM,8,16,16,16,36,100,60,0.1,1017,16,10,259,32
2020-04-05 15:00:00,17,11,0.0,5.9,4,4,87,04:35 PM,02:38 AM,06:30 AM,06:04 PM,9,17,17,17,34,100,60,0.1,1016,17,10,256,29
2020-04-05 18:00:00,17,11,0.0,5.9,4,1,87,04:35 PM,02:38 AM,06:30 AM,06:04 PM,10,13,14,13,31,98,77,0.4,1018,14,10,257,23
2020-04-05 21:00:00,17,11,0.0,5.9,4,1,87,04:35 PM,02:38 AM,06:30 AM,06:04 PM,11,12,14,12,25,68,84,0.8,1019,14,10,254,18
2020-04-06 00:00:00,19,12,0.0,11.6,4,1,94,05:14 PM,03:50 AM,06:31 AM,06:02 PM,11,11,13,11,22,80,92,0.1,1020,13,10,266,15
2020-04-06 03:00:00,19,12,0.0,11.6,4,1,94,05:14 PM,03:50 AM,06:31 AM,06:02 PM,11,11,12,11,20,97,93,0.1,1020,12,10,275,13
2020-04-06 06:00:00,19,12,0.0,11.6,4,1,94,05:14 PM,03:50 AM,06:31 AM,06:02 PM,12,12,12,12,13,71,95,0.3,1022,12,10,282,8
2020-04-06 09:00:00,19,12,0.0,11.6,4,5,94,05:14 PM,03:50 AM,06:31 AM,06:02 PM,11,16,16,16,13,53,70,0.0,1022,16,10,243,12
2020-04-06 12:00:00,19,12,0.0,11.6,4,5,94,05:14 PM,03:50 AM,06:31 AM,06:02 PM,7,19,19,19,11,21,45,0.0,1022,19,10,242,9
2020-04-06 15:00:00,19,12,0.0,11.6,4,5,94,05:14 PM,03:50 AM,06:31 AM,06:02 PM,7,19,19,19,17,30,46,0.0,1021,19,10,248,15
2020-04-06 18:00:00,19,12,0.0,11.6,4,1,94,05:14 PM,03:50 AM,06:31 AM,06:02 PM,8,16,16,16,15,21,59,0.0,1022,16,10,223,10
2020-04-06 21:00:00,19,12,0.0,11.6,4,1,94,05:14 PM,03:50 AM,06:31 AM,06:02 PM,10,15,15,15,11,33,72,0.0,1023,15,10,144,8
2020-04-07 00:00:00,20,13,0.0,7.3,4,1,100,05:50 PM,05:02 AM,06:31 AM,06:01 PM,11,13,13,13,12,69,84,0.0,1022,13,10,138,8
2020-04-07 03:00:00,20,13,0.0,7.3,4,1,100,05:50 PM,05:02 AM,06:31 AM,06:01 PM,11,12,13,12,13,61,88,0.0,1022,13,10,128,8
2020-04-07 06:00:00,20,13,0.0,7.3,4,1,100,05:50 PM,05:02 AM,06:31 AM,06:01 PM,10,13,13,13,10,99,82,0.0,1022,13,10,118,7
2020-04-07 09:00:00,20,13,0.0,7.3,4,4,100,05:50 PM,05:02 AM,06:31 AM,06:01 PM,9,15,15,15,7,73,64,0.0,1024,15,10,111,6
2020-04-07 12:00:00,20,13,0.0,7.3,4,4,100,05:50 PM,05:02 AM,06:31 AM,06:01 PM,8,20,20,20,4,73,45,0.0,1023,20,10,306,3
2020-04-07 15:00:00,20,13,0.0,7.3,4,4,100,05:50 PM,05:02 AM,06:31 AM,06:01 PM,9,18,18,18,15,66,54,0.2,1021,18,10,186,12
2020-04-07 18:00:00,20,13,0.0,7.3,4,1,100,05:50 PM,05:02 AM,06:31 AM,06:01 PM,9,14,15,14,22,51,69,0.1,1022,15,10,146,15
2020-04-07 21:00:00,20,13,0.0,7.3,4,1,100,05:50 PM,05:02 AM,06:31 AM,06:01 PM,9,12,14,12,27,80,72,0.1,1023,14,10,146,19
2020-04-08 00:00:00,19,10,0.0,11.6,4,1,100,06:25 PM,06:14 AM,06:32 AM,06:00 PM,7,10,12,10,29,22,71,0.0,1023,12,10,132,20
2020-04-08 03:00:00,19,10,0.0,11.6,4,1,100,06:25 PM,06:14 AM,06:32 AM,06:00 PM,7,9,11,9,29,54,74,0.0,1023,11,10,128,19
2020-04-08 06:00:00,19,10,0.0,11.6,4,1,100,06:25 PM,06:14 AM,06:32 AM,06:00 PM,6,7,10,7,28,30,77,0.0,1024,10,10,119,19
2020-04-08 09:00:00,19,10,0.0,11.6,4,4,100,06:25 PM,06:14 AM,06:32 AM,06:00 PM,6,11,13,11,21,4,63,0.0,1025,13,10,116,18
2020-04-08 12:00:00,19,10,0.0,11.6,4,5,100,06:25 PM,06:14 AM,06:32 AM,06:00 PM,4,18,18,18,17,0,41,0.0,1024,18,10,137,15
2020-04-08 15:00:00,19,10,0.0,11.6,4,5,100,06:25 PM,06:14 AM,06:32 AM,06:00 PM,4,19,19,19,20,2,37,0.0,1022,19,10,136,17
2020-04-08 18:00:00,19,10,0.0,11.6,4,1,100,06:25 PM,06:14 AM,06:32 AM,06:00 PM,8,14,15,14,22,2,61,0.0,1023,15,10,153,16
2020-04-08 21:00:00,19,10,0.0,11.6,4,1,100,06:25 PM,06:14 AM,06:32 AM,06:00 PM,9,11,13,11,31,2,78,0.0,1025,13,10,147,20
2020-04-09 00:00:00,20,11,0.0,8.7,5,1,83,07:03 PM,07:27 AM,06:33 AM,05:58 PM,9,11,13,11,31,2,76,0.0,1024,13,10,138,19
2020-04-09 03:00:00,20,11,0.0,8.7,5,1,83,07:03 PM,07:27 AM,06:33 AM,05:58 PM,9,10,12,10,25,2,82,0.0,1024,12,10,136,14
2020-04-09 06:00:00,20,11,0.0,8.7,5,1,83,07:03 PM,07:27 AM,06:33 AM,05:58 PM,8,10,11,10,23,0,84,0.0,1024,11,10,128,12
2020-04-09 09:00:00,20,11,0.0,8.7,5,5,83,07:03 PM,07:27 AM,06:33 AM,05:58 PM,8,16,16,16,13,0,58,0.0,1025,16,10,121,12
2020-04-09 12:00:00,20,11,0.0,8.7,5,5,83,07:03 PM,07:27 AM,06:33 AM,05:58 PM,6,19,19,19,11,0,41,0.0,1022,19,10,121,9
2020-04-09 15:00:00,20,11,0.0,8.7,5,6,83,07:03 PM,07:27 AM,06:33 AM,05:58 PM,5,20,20,20,8,22,37,0.0,1021,20,10,165,7
2020-04-09 18:00:00,20,11,0.0,8.7,5,1,83,07:03 PM,07:27 AM,06:33 AM,05:58 PM,9,16,16,16,15,0,62,0.0,1021,16,10,234,9
2020-04-09 21:00:00,20,11,0.0,8.7,5,1,83,07:03 PM,07:27 AM,06:33 AM,05:58 PM,9,14,14,14,5,4,70,0.0,1021,14,10,236,3
2020-04-10 00:00:00,22,11,0.0,8.7,5,1,76,07:43 PM,08:39 AM,06:34 AM,05:57 PM,9,14,14,14,4,2,72,0.0,1020,14,10,42,2
2020-04-10 03:00:00,22,11,0.0,8.7,5,1,76,07:43 PM,08:39 AM,06:34 AM,05:57 PM,9,13,12,13,8,0,83,0.0,1019,12,10,288,4
2020-04-10 06:00:00,22,11,0.0,8.7,5,1,76,07:43 PM,08:39 AM,06:34 AM,05:57 PM,9,11,11,11,18,0,87,0.0,1018,11,10,280,9
2020-04-10 09:00:00,22,11,0.0,8.7,5,5,76,07:43 PM,08:39 AM,06:34 AM,05:57 PM,8,16,16,16,25,10,56,0.0,1019,16,10,273,22
2020-04-10 12:00:00,22,11,0.0,8.7,5,6,76,07:43 PM,08:39 AM,06:34 AM,05:57 PM,6,20,20,20,23,20,40,0.0,1016,20,10,273,20
2020-04-10 15:00:00,22,11,0.0,8.7,5,6,76,07:43 PM,08:39 AM,06:34 AM,05:57 PM,4,22,23,22,33,0,31,0.0,1013,22,10,268,29
2020-04-10 18:00:00,22,11,0.0,8.7,5,1,76,07:43 PM,08:39 AM,06:34 AM,05:57 PM,5,17,17,17,35,19,47,0.0,1014,17,10,265,23
2020-04-10 21:00:00,22,11,0.0,8.7,5,1,76,07:43 PM,08:39 AM,06:34 AM,05:57 PM,7,16,16,16,33,17,54,0.0,1014,16,10,275,22
2020-04-11 00:00:00,18,12,0.0,7.2,5,1,68,08:26 PM,09:50 AM,06:35 AM,05:56 PM,8,16,16,16,41,24,60,0.0,1013,16,10,274,28
2020-04-11 03:00:00,18,12,0.0,7.2,5,1,68,08:26 PM,09:50 AM,06:35 AM,05:56 PM,13,16,16,16,44,93,83,0.0,1013,16,10,238,34
2020-04-11 06:00:00,18,12,0.0,7.2,5,1,68,08:26 PM,09:50 AM,06:35 AM,05:56 PM,9,10,12,10,32,82,80,0.0,1014,12,10,234,24
2020-04-11 09:00:00,18,12,0.0,7.2,5,5,68,08:26 PM,09:50 AM,06:35 AM,05:56 PM,7,15,15,15,30,4,57,0.0,1017,15,10,226,26
2020-04-11 12:00:00,18,12,0.0,7.2,5,4,68,08:26 PM,09:50 AM,06:35 AM,05:56 PM,8,18,18,18,27,76,54,0.0,1017,18,10,224,23
2020-04-11 15:00:00,18,12,0.0,7.2,5,5,68,08:26 PM,09:50 AM,06:35 AM,05:56 PM,3,18,18,18,22,0,36,0.0,1017,18,10,212,19
2020-04-11 18:00:00,18,12,0.0,7.2,5,1,68,08:26 PM,09:50 AM,06:35 AM,05:56 PM,6,15,19,15,21,0,64,0.0,1019,15,10,171,16
2020-04-11 21:00:00,18,12,0.0,7.2,5,1,68,08:26 PM,09:50 AM,06:35 AM,05:56 PM,6,13,16,13,12,26,78,0.0,1021,13,10,192,8
2020-04-12 00:00:00,16,9,0.0,5.7,3,1,61,09:14 PM,10:58 AM,06:35 AM,05:55 PM,6,8,9,8,10,64,84,0.0,1021,9,10,184,6
2020-04-12 03:00:00,16,9,0.0,5.7,3,1,61,09:14 PM,10:58 AM,06:35 AM,05:55 PM,6,9,10,9,9,86,73,0.0,1020,10,10,153,7
2020-04-12 06:00:00,16,9,0.0,5.7,3,1,61,09:14 PM,10:58 AM,06:35 AM,05:55 PM,5,9,10,9,10,85,70,0.0,1022,10,10,134,8
2020-04-12 09:00:00,16,9,0.0,5.7,3,3,61,09:14 PM,10:58 AM,06:35 AM,05:55 PM,4,10,11,10,12,65,62,0.0,1023,11,10,108,10
2020-04-12 12:00:00,16,9,0.0,5.7,3,4,61,09:14 PM,10:58 AM,06:35 AM,05:55 PM,3,14,15,14,13,19,44,0.0,1022,15,10,109,11
2020-04-12 15:00:00,16,9,0.0,5.7,3,4,61,09:14 PM,10:58 AM,06:35 AM,05:55 PM,1,16,16,16,9,100,36,0.0,1020,16,10,89,8
2020-04-12 18:00:00,16,9,0.0,5.7,3,1,61,09:14 PM,10:58 AM,06:35 AM,05:55 PM,2,14,14,14,13,8,44,0.0,1020,14,10,89,8
2020-04-12 21:00:00,16,9,0.0,5.7,3,1,61,09:14 PM,10:58 AM,06:35 AM,05:55 PM,5,11,12,11,14,43,62,0.0,1021,12,10,123,8
2020-04-13 00:00:00,22,9,0.0,8.7,5,1,53,10:06 PM,12:02 PM,06:36 AM,05:53 PM,5,9,11,9,21,5,69,0.0,1020,11,10,114,10
2020-04-13 03:00:00,22,9,0.0,8.7,5,1,53,10:06 PM,12:02 PM,06:36 AM,05:53 PM,5,8,10,8,19,4,72,0.0,1019,10,10,89,9
2020-04-13 06:00:00,22,9,0.0,8.7,5,1,53,10:06 PM,12:02 PM,06:36 AM,05:53 PM,4,8,9,8,19,0,71,0.0,1020,9,10,75,9
2020-04-13 09:00:00,22,9,0.0,8.7,5,5,53,10:06 PM,12:02 PM,06:36 AM,05:53 PM,2,16,16,16,15,0,38,0.0,1021,16,10,28,13
2020-04-13 12:00:00,22,9,0.0,8.7,5,6,53,10:06 PM,12:02 PM,06:36 AM,05:53 PM,-3,21,22,21,14,0,20,0.0,1020,21,10,308,12
2020-04-13 15:00:00,22,9,0.0,8.7,5,6,53,10:06 PM,12:02 PM,06:36 AM,05:53 PM,-3,22,22,22,13,4,19,0.0,1018,22,10,286,12
2020-04-13 18:00:00,22,9,0.0,8.7,5,1,53,10:06 PM,12:02 PM,06:36 AM,05:53 PM,2,18,21,18,19,7,38,0.0,1019,18,10,212,9
2020-04-13 21:00:00,22,9,0.0,8.7,5,1,53,10:06 PM,12:02 PM,06:36 AM,05:53 PM,1,16,16,16,10,2,35,0.0,1020,16,10,83,5
2020-04-14 00:00:00,27,15,0.0,8.7,6,1,46,11:02 PM,12:59 PM,06:37 AM,05:52 PM,-1,15,15,15,21,2,32,0.0,1020,15,10,54,10
2020-04-14 03:00:00,27,15,0.0,8.7,6,1,46,11:02 PM,12:59 PM,06:37 AM,05:52 PM,-3,16,16,16,21,9,27,0.0,1020,16,10,16,10
2020-04-14 06:00:00,27,15,0.0,8.7,6,1,46,11:02 PM,12:59 PM,06:37 AM,05:52 PM,-3,15,15,15,16,3,29,0.0,1021,15,10,342,8
2020-04-14 09:00:00,27,15,0.0,8.7,6,6,46,11:02 PM,12:59 PM,06:37 AM,05:52 PM,-2,21,22,21,9,4,22,0.0,1022,21,10,305,8
2020-04-14 12:00:00,27,15,0.0,8.7,6,7,46,11:02 PM,12:59 PM,06:37 AM,05:52 PM,-3,24,24,26,12,4,15,0.0,1021,26,10,305,10
2020-04-14 15:00:00,27,15,0.0,8.7,6,7,46,11:02 PM,12:59 PM,06:37 AM,05:52 PM,-3,25,25,27,4,2,14,0.0,1019,27,10,328,3
2020-04-14 18:00:00,27,15,0.0,8.7,6,1,46,11:02 PM,12:59 PM,06:37 AM,05:52 PM,-5,22,22,22,15,18,17,0.0,1020,22,10,34,7
2020-04-14 21:00:00,27,15,0.0,8.7,6,1,46,11:02 PM,12:59 PM,06:37 AM,05:52 PM,-6,20,20,20,26,13,17,0.0,1020,20,10,47,13
2020-04-15 00:00:00,27,17,0.0,8.7,6,1,38,12:00 AM,01:49 PM,06:38 AM,05:51 PM,-5,19,19,19,22,5,19,0.0,1019,19,10,7,10
2020-04-15 03:00:00,27,17,0.0,8.7,6,1,38,12:00 AM,01:49 PM,06:38 AM,05:51 PM,-3,18,18,18,26,7,24,0.0,1018,18,10,358,12
2020-04-15 06:00:00,27,17,0.0,8.7,6,1,38,12:00 AM,01:49 PM,06:38 AM,05:51 PM,-2,17,17,17,28,12,26,0.0,1018,17,10,1,13
2020-04-15 09:00:00,27,17,0.0,8.7,6,6,38,12:00 AM,01:49 PM,06:38 AM,05:51 PM,-1,22,22,22,21,41,21,0.0,1017,22,10,336,16
2020-04-15 12:00:00,27,17,0.0,8.7,6,7,38,12:00 AM,01:49 PM,06:38 AM,05:51 PM,-1,25,25,27,25,25,16,0.0,1015,27,10,325,22
2020-04-15 15:00:00,27,17,0.0,8.7,6,7,38,12:00 AM,01:49 PM,06:38 AM,05:51 PM,-1,25,25,27,28,16,15,0.0,1012,27,10,301,25
2020-04-15 18:00:00,27,17,0.0,8.7,6,1,38,12:00 AM,01:49 PM,06:38 AM,05:51 PM,0,23,23,23,31,35,22,0.0,1012,23,10,289,16
2020-04-15 21:00:00,27,17,0.0,8.7,6,1,38,12:00 AM,01:49 PM,06:38 AM,05:51 PM,1,23,23,23,30,33,24,0.0,1012,23,10,290,16
2020-04-16 00:00:00,17,12,0.0,5.7,5,1,30,No moonrise,02:32 PM,06:38 AM,05:50 PM,2,21,23,21,28,12,27,0.0,1010,21,10,286,15
2020-04-16 03:00:00,17,12,0.0,5.7,5,1,30,No moonrise,02:32 PM,06:38 AM,05:50 PM,13,16,16,16,17,37,82,0.0,1011,16,10,258,11
2020-04-16 06:00:00,17,12,0.0,5.7,5,1,30,No moonrise,02:32 PM,06:38 AM,05:50 PM,14,14,15,14,24,56,93,0.0,1013,15,10,247,17
2020-04-16 09:00:00,17,12,0.0,5.7,5,4,30,No moonrise,02:32 PM,06:38 AM,05:50 PM,10,16,16,16,28,58,67,0.1,1015,16,10,240,24
2020-04-16 12:00:00,17,12,0.0,5.7,5,4,30,No moonrise,02:32 PM,06:38 AM,05:50 PM,9,17,17,17,28,91,61,0.1,1015,17,10,241,25
2020-04-16 15:00:00,17,12,0.0,5.7,5,4,30,No moonrise,02:32 PM,06:38 AM,05:50 PM,9,17,17,17,29,69,57,0.0,1015,17,10,240,25
2020-04-16 18:00:00,17,12,0.0,5.7,5,1,30,No moonrise,02:32 PM,06:38 AM,05:50 PM,8,13,14,13,25,71,65,0.0,1017,14,10,232,19
2020-04-16 21:00:00,17,12,0.0,5.7,5,1,30,No moonrise,02:32 PM,06:38 AM,05:50 PM,8,10,12,10,22,30,77,0.0,1019,12,10,247,15
2020-04-17 00:00:00,18,11,0.0,8.7,3,1,23,12:58 AM,03:10 PM,06:39 AM,05:48 PM,8,10,11,10,14,66,78,0.1,1019,11,10,239,9
2020-04-17 03:00:00,18,11,0.0,8.7,3,1,23,12:58 AM,03:10 PM,06:39 AM,05:48 PM,8,11,12,11,22,26,74,0.0,1018,12,10,247,15
2020-04-17 06:00:00,18,11,0.0,8.7,3,1,23,12:58 AM,03:10 PM,06:39 AM,05:48 PM,7,10,11,10,18,26,77,0.0,1019,11,10,231,10
2020-04-17 09:00:00,18,11,0.0,8.7,3,4,23,12:58 AM,03:10 PM,06:39 AM,05:48 PM,7,13,14,13,21,43,63,0.0,1020,14,10,238,18
2020-04-17 12:00:00,18,11,0.0,8.7,3,5,23,12:58 AM,03:10 PM,06:39 AM,05:48 PM,5,18,18,18,22,0,44,0.0,1019,18,10,243,19
2020-04-17 15:00:00,18,11,0.0,8.7,3,5,23,12:58 AM,03:10 PM,06:39 AM,05:48 PM,7,17,17,17,24,3,53,0.0,1018,17,10,241,21
2020-04-17 18:00:00,18,11,0.0,8.7,3,1,23,12:58 AM,03:10 PM,06:39 AM,05:48 PM,6,12,13,12,19,0,64,0.0,1018,13,10,239,12
2020-04-17 21:00:00,18,11,0.0,8.7,3,1,23,12:58 AM,03:10 PM,06:39 AM,05:48 PM,8,11,12,11,15,31,77,0.0,1019,12,10,269,9
2020-04-18 00:00:00,18,10,0.0,7.2,3,1,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,10,11,11,11,12,70,90,0.1,1018,11,10,230,6
2020-04-18 03:00:00,18,10,0.0,7.2,3,1,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,9,10,10,10,13,89,88,0.2,1017,10,9,238,7
2020-04-18 06:00:00,18,10,0.0,7.2,3,1,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,7,10,10,10,8,85,85,0.0,1018,10,10,237,4
2020-04-18 09:00:00,18,10,0.0,7.2,3,5,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,6,14,15,14,14,30,56,0.0,1018,15,10,227,12
2020-04-18 12:00:00,18,10,0.0,7.2,3,4,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,7,17,17,17,17,66,52,0.1,1017,17,10,253,14
2020-04-18 15:00:00,18,10,0.0,7.2,3,5,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,7,18,18,18,22,31,49,0.0,1015,18,10,251,19
2020-04-18 18:00:00,18,10,0.0,7.2,3,1,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,8,14,15,14,15,44,64,0.0,1016,15,10,247,12
2020-04-18 21:00:00,18,10,0.0,7.2,3,1,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,9,12,13,12,13,32,79,0.0,1016,13,10,278,8
2020-04-19 00:00:00,21,10,0.0,7.2,4,1,8,02:52 AM,04:12 PM,06:41 AM,05:46 PM,10,11,12,11,11,77,91,0.1,1015,12,10,266,6
2020-04-19 03:00:00,21,10,0.0,7.2,4,1,8,02:52 AM,04:12 PM,06:41 AM,05:46 PM,10,11,11,11,11,30,94,0.0,1015,11,2,276,6
2020-04-19 06:00:00,21,10,0.0,7.2,4,1,8,02:52 AM,04:12 PM,06:41 AM,05:46 PM,10,10,10,10,5,47,96,0.0,1015,10,2,318,3
2020-04-19 09:00:00,21,10,0.0,7.2,4,3,8,02:52 AM,04:12 PM,06:41 AM,05:46 PM,8,14,15,14,9,91,66,0.0,1015,15,10,357,7
2020-04-19 12:00:00,21,10,0.0,7.2,4,5,8,02:52 AM,04:12 PM,06:41 AM,05:46 PM,4,19,19,19,17,27,37,0.0,1012,19,10,353,15
2020-04-19 15:00:00,21,10,0.0,7.2,4,6,8,02:52 AM,04:12 PM,06:41 AM,05:46 PM,5,21,21,21,26,48,35,0.0,1009,21,10,310,21
2020-04-19 18:00:00,21,10,0.0,7.2,4,1,8,02:52 AM,04:12 PM,06:41 AM,05:46 PM,5,18,18,18,18,81,41,0.0,1007,18,10,338,10
2020-04-19 21:00:00,21,10,0.0,7.2,4,1,8,02:52 AM,04:12 PM,06:41 AM,05:46 PM,2,14,18,14,32,35,31,0.0,1006,14,10,347,21
2020-04-20 00:00:00,18,12,0.0,7.2,5,1,0,03:47 AM,04:39 PM,06:42 AM,05:45 PM,5,20,20,20,64,45,36,0.0,1006,20,10,300,48
2020-04-20 03:00:00,18,12,0.0,7.2,5,1,0,03:47 AM,04:39 PM,06:42 AM,05:45 PM,14,17,17,17,56,96,82,0.1,1007,17,10,273,43
2020-04-20 06:00:00,18,12,0.0,7.2,5,1,0,03:47 AM,04:39 PM,06:42 AM,05:45 PM,13,16,16,16,41,100,85,0.2,1011,16,10,269,30
2020-04-20 09:00:00,18,12,0.0,7.2,5,3,0,03:47 AM,04:39 PM,06:42 AM,05:45 PM,10,13,15,13,33,100,72,0.3,1014,15,10,238,26
2020-04-20 12:00:00,18,12,0.0,7.2,5,5,0,03:47 AM,04:39 PM,06:42 AM,05:45 PM,8,18,18,18,27,35,53,0.0,1014,18,10,253,24
2020-04-20 15:00:00,18,12,0.0,7.2,5,5,0,03:47 AM,04:39 PM,06:42 AM,05:45 PM,7,17,17,17,28,10,51,0.0,1014,17,10,255,24
2020-04-20 18:00:00,18,12,0.0,7.2,5,1,0,03:47 AM,04:39 PM,06:42 AM,05:45 PM,8,13,14,13,19,0,66,0.0,1017,14,10,239,13
2020-04-20 21:00:00,18,12,0.0,7.2,5,1,0,03:47 AM,04:39 PM,06:42 AM,05:45 PM,7,11,12,11,13,0,75,0.0,1018,12,10,251,8
