date_time,Cobar_maxtempC,Cobar_mintempC,Cobar_totalSnow_cm,Cobar_sunHour,Cobar_uvIndex,Cobar_uvIndex,Cobar_moon_illumination,Cobar_moonrise,Cobar_moonset,Cobar_sunrise,Cobar_sunset,Cobar_DewPointC,Cobar_FeelsLikeC,Cobar_HeatIndexC,Cobar_WindChillC,Cobar_WindGustKmph,Cobar_cloudcover,Cobar_humidity,Cobar_precipMM,Cobar_pressure,Cobar_tempC,Cobar_visibility,Cobar_winddirDegree,Cobar_windspeedKmph
2020-04-02 15:00:00,23,19,0.0,5.9,5,5,64,02:11 PM,No moonset,06:28 AM,06:11 PM,17,25,25,23,37,76,70,2.1,1010,23,8,313,25
2020-04-02 18:00:00,23,19,0.0,5.9,5,1,64,02:11 PM,No moonset,06:28 AM,06:11 PM,17,21,22,21,29,76,76,1.2,1010,21,9,329,18
2020-04-02 21:00:00,23,19,0.0,5.9,5,1,64,02:11 PM,No moonset,06:28 AM,06:11 PM,17,20,20,20,22,83,82,0.3,1011,20,9,345,14
2020-04-03 00:00:00,20,15,0.0,7.3,4,1,71,03:02 PM,12:32 AM,06:29 AM,06:10 PM,17,19,19,19,21,40,85,0.1,1010,19,10,121,13
2020-04-03 03:00:00,20,15,0.0,7.3,4,1,71,03:02 PM,12:32 AM,06:29 AM,06:10 PM,16,19,19,19,23,43,84,0.0,1008,19,10,20,15
2020-04-03 06:00:00,20,15,0.0,7.3,4,1,71,03:02 PM,12:32 AM,06:29 AM,06:10 PM,17,19,19,19,29,85,89,1.9,1007,19,8,21,20
2020-04-03 09:00:00,20,15,0.0,7.3,4,4,71,03:02 PM,12:32 AM,06:29 AM,06:10 PM,18,19,19,19,42,100,94,12.7,1007,19,6,246,29
2020-04-03 12:00:00,20,15,0.0,7.3,4,4,71,03:02 PM,12:32 AM,06:29 AM,06:10 PM,17,19,19,19,37,67,85,16.7,1005,19,6,323,26
2020-04-03 15:00:00,20,15,0.0,7.3,4,4,71,03:02 PM,12:32 AM,06:29 AM,06:10 PM,17,20,20,20,21,56,85,17.0,1003,20,6,333,15
2020-04-03 18:00:00,20,15,0.0,7.3,4,1,71,03:02 PM,12:32 AM,06:29 AM,06:10 PM,18,19,19,19,25,73,92,8.7,1002,19,7,151,15
2020-04-03 21:00:00,20,15,0.0,7.3,4,1,71,03:02 PM,12:32 AM,06:29 AM,06:10 PM,18,16,18,16,39,71,94,6.5,1002,16,4,19,20
2020-04-04 00:00:00,19,14,0.0,11.6,4,1,79,03:49 PM,01:37 AM,06:30 AM,06:09 PM,18,18,19,18,42,70,92,3.7,1001,18,7,225,22
2020-04-04 03:00:00,19,14,0.0,11.6,4,1,79,03:49 PM,01:37 AM,06:30 AM,06:09 PM,14,17,17,17,54,81,84,2.0,1002,17,9,266,34
2020-04-04 06:00:00,19,14,0.0,11.6,4,1,79,03:49 PM,01:37 AM,06:30 AM,06:09 PM,11,13,14,13,47,32,79,0.7,1005,14,10,238,31
2020-04-04 09:00:00,19,14,0.0,11.6,4,5,79,03:49 PM,01:37 AM,06:30 AM,06:09 PM,9,15,16,15,37,2,66,0.0,1009,16,10,241,30
2020-04-04 12:00:00,19,14,0.0,11.6,4,5,79,03:49 PM,01:37 AM,06:30 AM,06:09 PM,8,18,18,18,37,0,53,0.0,1009,18,10,243,33
2020-04-04 15:00:00,19,14,0.0,11.6,4,5,79,03:49 PM,01:37 AM,06:30 AM,06:09 PM,8,19,19,19,37,14,49,0.0,1009,19,10,245,32
2020-04-04 18:00:00,19,14,0.0,11.6,4,1,79,03:49 PM,01:37 AM,06:30 AM,06:09 PM,7,17,17,17,27,20,53,0.0,1011,17,10,253,20
2020-04-04 21:00:00,19,14,0.0,11.6,4,1,79,03:49 PM,01:37 AM,06:30 AM,06:09 PM,7,16,16,16,21,30,57,0.0,1014,16,10,268,12
2020-04-05 00:00:00,20,12,0.0,11.6,5,1,87,04:32 PM,02:45 AM,06:30 AM,06:08 PM,7,14,15,14,21,24,60,0.0,1015,15,10,266,12
2020-04-05 03:00:00,20,12,0.0,11.6,5,1,87,04:32 PM,02:45 AM,06:30 AM,06:08 PM,6,13,14,13,22,9,62,0.0,1015,14,10,255,13
2020-04-05 06:00:00,20,12,0.0,11.6,5,1,87,04:32 PM,02:45 AM,06:30 AM,06:08 PM,7,12,13,12,19,2,66,0.0,1016,13,10,236,11
2020-04-05 09:00:00,20,12,0.0,11.6,5,5,87,04:32 PM,02:45 AM,06:30 AM,06:08 PM,6,15,15,15,14,0,56,0.0,1018,15,10,238,10
2020-04-05 12:00:00,20,12,0.0,11.6,5,5,87,04:32 PM,02:45 AM,06:30 AM,06:08 PM,6,19,19,19,20,0,44,0.0,1018,19,10,254,17
2020-04-05 15:00:00,20,12,0.0,11.6,5,6,87,04:32 PM,02:45 AM,06:30 AM,06:08 PM,6,20,20,20,24,3,40,0.0,1016,20,10,254,21
2020-04-05 18:00:00,20,12,0.0,11.6,5,1,87,04:32 PM,02:45 AM,06:30 AM,06:08 PM,7,19,19,19,21,4,47,0.0,1017,19,10,246,14
2020-04-05 21:00:00,20,12,0.0,11.6,5,1,87,04:32 PM,02:45 AM,06:30 AM,06:08 PM,8,17,17,17,21,4,55,0.0,1019,17,10,232,11
2020-04-06 00:00:00,21,14,0.0,11.6,5,1,94,05:12 PM,03:54 AM,06:31 AM,06:06 PM,8,16,16,16,14,3,60,0.0,1019,16,10,218,8
2020-04-06 03:00:00,21,14,0.0,11.6,5,1,94,05:12 PM,03:54 AM,06:31 AM,06:06 PM,8,14,15,14,14,6,65,0.0,1019,15,10,186,8
2020-04-06 06:00:00,21,14,0.0,11.6,5,1,94,05:12 PM,03:54 AM,06:31 AM,06:06 PM,9,15,14,15,10,12,71,0.0,1020,14,10,170,5
2020-04-06 09:00:00,21,14,0.0,11.6,5,5,94,05:12 PM,03:54 AM,06:31 AM,06:06 PM,8,17,17,17,9,12,57,0.0,1021,17,10,176,8
2020-04-06 12:00:00,21,14,0.0,11.6,5,5,94,05:12 PM,03:54 AM,06:31 AM,06:06 PM,8,20,20,20,13,18,45,0.0,1020,20,10,191,11
2020-04-06 15:00:00,21,14,0.0,11.6,5,6,94,05:12 PM,03:54 AM,06:31 AM,06:06 PM,8,21,21,21,16,43,44,0.0,1018,21,10,199,14
2020-04-06 18:00:00,21,14,0.0,11.6,5,1,94,05:12 PM,03:54 AM,06:31 AM,06:06 PM,9,20,20,20,22,29,51,0.0,1019,20,10,195,15
2020-04-06 21:00:00,21,14,0.0,11.6,5,1,94,05:12 PM,03:54 AM,06:31 AM,06:06 PM,9,18,18,18,29,23,57,0.0,1020,18,10,179,18
2020-04-07 00:00:00,21,14,0.0,10.2,5,1,100,05:51 PM,05:04 AM,06:32 AM,06:05 PM,9,17,17,17,25,31,60,0.0,1020,17,10,155,16
2020-04-07 03:00:00,21,14,0.0,10.2,5,1,100,05:51 PM,05:04 AM,06:32 AM,06:05 PM,8,15,15,15,21,17,63,0.0,1020,15,10,147,13
2020-04-07 06:00:00,21,14,0.0,10.2,5,1,100,05:51 PM,05:04 AM,06:32 AM,06:05 PM,8,14,14,14,20,69,65,0.0,1020,14,10,145,12
2020-04-07 09:00:00,21,14,0.0,10.2,5,4,100,05:51 PM,05:04 AM,06:32 AM,06:05 PM,8,16,17,16,16,61,56,0.0,1021,17,10,124,12
2020-04-07 12:00:00,21,14,0.0,10.2,5,5,100,05:51 PM,05:04 AM,06:32 AM,06:05 PM,7,19,19,19,10,18,44,0.0,1020,19,10,163,9
2020-04-07 15:00:00,21,14,0.0,10.2,5,6,100,05:51 PM,05:04 AM,06:32 AM,06:05 PM,6,20,20,20,14,8,38,0.0,1018,20,10,194,12
2020-04-07 18:00:00,21,14,0.0,10.2,5,1,100,05:51 PM,05:04 AM,06:32 AM,06:05 PM,5,19,19,19,23,13,41,0.0,1019,19,10,183,15
2020-04-07 21:00:00,21,14,0.0,10.2,5,1,100,05:51 PM,05:04 AM,06:32 AM,06:05 PM,5,16,16,16,29,17,47,0.0,1019,16,10,177,17
2020-04-08 00:00:00,21,13,0.0,11.6,5,1,100,06:28 PM,06:14 AM,06:32 AM,06:04 PM,5,14,15,14,28,17,53,0.0,1019,15,10,179,16
2020-04-08 03:00:00,21,13,0.0,11.6,5,1,100,06:28 PM,06:14 AM,06:32 AM,06:04 PM,5,13,14,13,24,14,57,0.0,1018,14,10,178,13
2020-04-08 06:00:00,21,13,0.0,11.6,5,1,100,06:28 PM,06:14 AM,06:32 AM,06:04 PM,6,12,13,12,22,13,59,0.0,1019,13,10,175,12
2020-04-08 09:00:00,21,13,0.0,11.6,5,5,100,06:28 PM,06:14 AM,06:32 AM,06:04 PM,6,16,16,16,17,24,51,0.0,1020,16,10,174,12
2020-04-08 12:00:00,21,13,0.0,11.6,5,5,100,06:28 PM,06:14 AM,06:32 AM,06:04 PM,6,19,19,19,14,31,43,0.0,1019,19,10,177,12
2020-04-08 15:00:00,21,13,0.0,11.6,5,6,100,06:28 PM,06:14 AM,06:32 AM,06:04 PM,6,21,21,21,13,21,39,0.0,1018,21,10,194,11
2020-04-08 18:00:00,21,13,0.0,11.6,5,1,100,06:28 PM,06:14 AM,06:32 AM,06:04 PM,7,20,20,20,18,19,42,0.0,1018,20,10,207,12
2020-04-08 21:00:00,21,13,0.0,11.6,5,1,100,06:28 PM,06:14 AM,06:32 AM,06:04 PM,8,18,18,18,22,21,49,0.0,1020,18,10,196,13
2020-04-09 00:00:00,25,17,0.0,10.2,6,1,83,07:08 PM,07:25 AM,06:33 AM,06:03 PM,8,17,17,17,22,50,55,0.0,1020,17,10,183,13
2020-04-09 03:00:00,25,17,0.0,10.2,6,1,83,07:08 PM,07:25 AM,06:33 AM,06:03 PM,11,17,17,17,22,72,69,0.0,1020,17,10,133,13
2020-04-09 06:00:00,25,17,0.0,10.2,6,1,83,07:08 PM,07:25 AM,06:33 AM,06:03 PM,13,17,17,17,34,45,77,0.0,1020,17,10,87,22
2020-04-09 09:00:00,25,17,0.0,10.2,6,5,83,07:08 PM,07:25 AM,06:33 AM,06:03 PM,13,19,19,19,34,43,70,0.0,1021,19,10,63,27
2020-04-09 12:00:00,25,17,0.0,10.2,6,6,83,07:08 PM,07:25 AM,06:33 AM,06:03 PM,12,23,23,23,27,51,53,1.4,1020,23,10,255,20
2020-04-09 15:00:00,25,17,0.0,10.2,6,5,83,07:08 PM,07:25 AM,06:33 AM,06:03 PM,11,25,25,24,30,70,42,2.2,1018,24,9,327,20
2020-04-09 18:00:00,25,17,0.0,10.2,6,1,83,07:08 PM,07:25 AM,06:33 AM,06:03 PM,10,22,22,22,31,36,47,0.7,1018,22,10,285,18
2020-04-09 21:00:00,25,17,0.0,10.2,6,1,83,07:08 PM,07:25 AM,06:33 AM,06:03 PM,9,20,20,20,18,22,51,0.0,1019,20,10,241,10
2020-04-10 00:00:00,23,16,0.0,11.6,6,1,76,07:49 PM,08:35 AM,06:34 AM,06:02 PM,11,18,18,18,10,59,63,0.1,1019,18,10,118,6
2020-04-10 03:00:00,23,16,0.0,11.6,6,1,76,07:49 PM,08:35 AM,06:34 AM,06:02 PM,14,17,17,17,15,82,85,0.1,1018,17,10,42,9
2020-04-10 06:00:00,23,16,0.0,11.6,6,1,76,07:49 PM,08:35 AM,06:34 AM,06:02 PM,15,16,16,16,17,33,91,0.0,1018,16,10,225,10
2020-04-10 09:00:00,23,16,0.0,11.6,6,5,76,07:49 PM,08:35 AM,06:34 AM,06:02 PM,9,19,19,19,20,3,56,0.0,1019,19,10,292,15
2020-04-10 12:00:00,23,16,0.0,11.6,6,6,76,07:49 PM,08:35 AM,06:34 AM,06:02 PM,6,23,23,22,28,2,36,0.0,1016,22,10,267,24
2020-04-10 15:00:00,23,16,0.0,11.6,6,6,76,07:49 PM,08:35 AM,06:34 AM,06:02 PM,8,24,24,23,32,13,38,0.0,1014,23,10,251,28
2020-04-10 18:00:00,23,16,0.0,11.6,6,1,76,07:49 PM,08:35 AM,06:34 AM,06:02 PM,9,21,21,21,29,9,47,0.0,1014,21,10,246,21
2020-04-10 21:00:00,23,16,0.0,11.6,6,1,76,07:49 PM,08:35 AM,06:34 AM,06:02 PM,10,19,19,19,25,4,54,0.0,1015,19,10,263,15
2020-04-11 00:00:00,24,16,0.0,11.6,6,1,68,08:34 PM,09:45 AM,06:34 AM,06:01 PM,9,18,18,18,22,14,56,0.0,1014,18,10,273,12
2020-04-11 03:00:00,24,16,0.0,11.6,6,1,68,08:34 PM,09:45 AM,06:34 AM,06:01 PM,8,17,17,17,31,7,56,0.0,1012,17,10,295,15
2020-04-11 06:00:00,24,16,0.0,11.6,6,1,68,08:34 PM,09:45 AM,06:34 AM,06:01 PM,6,16,16,16,40,0,52,0.0,1012,16,10,295,19
2020-04-11 09:00:00,24,16,0.0,11.6,6,5,68,08:34 PM,09:45 AM,06:34 AM,06:01 PM,4,20,21,20,37,5,37,0.0,1012,20,10,272,27
2020-04-11 12:00:00,24,16,0.0,11.6,6,6,68,08:34 PM,09:45 AM,06:34 AM,06:01 PM,5,24,24,24,45,8,30,0.0,1011,24,10,251,39
2020-04-11 15:00:00,24,16,0.0,11.6,6,6,68,08:34 PM,09:45 AM,06:34 AM,06:01 PM,9,24,24,23,44,3,41,0.0,1010,23,10,234,38
2020-04-11 18:00:00,24,16,0.0,11.6,6,1,68,08:34 PM,09:45 AM,06:34 AM,06:01 PM,8,19,20,19,38,0,48,0.0,1012,19,10,221,27
2020-04-11 21:00:00,24,16,0.0,11.6,6,1,68,08:34 PM,09:45 AM,06:34 AM,06:01 PM,6,16,16,16,33,0,49,0.0,1015,16,10,209,21
2020-04-12 00:00:00,19,10,0.0,8.7,5,1,61,09:23 PM,10:52 AM,06:35 AM,05:59 PM,4,13,14,13,27,1,50,0.0,1015,14,10,200,17
2020-04-12 03:00:00,19,10,0.0,8.7,5,1,61,09:23 PM,10:52 AM,06:35 AM,05:59 PM,3,11,12,11,22,1,55,0.0,1016,12,10,173,13
2020-04-12 06:00:00,19,10,0.0,8.7,5,1,61,09:23 PM,10:52 AM,06:35 AM,05:59 PM,3,9,11,9,20,0,60,0.0,1017,11,10,168,12
2020-04-12 09:00:00,19,10,0.0,8.7,5,4,61,09:23 PM,10:52 AM,06:35 AM,05:59 PM,4,12,13,12,19,0,53,0.0,1019,13,10,173,15
2020-04-12 12:00:00,19,10,0.0,8.7,5,5,61,09:23 PM,10:52 AM,06:35 AM,05:59 PM,3,16,17,16,19,0,39,0.0,1019,17,10,174,17
2020-04-12 15:00:00,19,10,0.0,8.7,5,5,61,09:23 PM,10:52 AM,06:35 AM,05:59 PM,2,19,19,19,19,0,33,0.0,1018,19,10,175,16
2020-04-12 18:00:00,19,10,0.0,8.7,5,1,61,09:23 PM,10:52 AM,06:35 AM,05:59 PM,3,17,17,17,22,0,40,0.0,1018,17,10,171,14
2020-04-12 21:00:00,19,10,0.0,8.7,5,1,61,09:23 PM,10:52 AM,06:35 AM,05:59 PM,5,15,15,15,26,30,49,0.0,1020,15,10,171,15
2020-04-13 00:00:00,22,13,0.0,8.7,5,1,53,10:16 PM,11:55 AM,06:36 AM,05:58 PM,6,13,14,13,22,81,57,0.0,1020,14,10,158,13
2020-04-13 03:00:00,22,13,0.0,8.7,5,1,53,10:16 PM,11:55 AM,06:36 AM,05:58 PM,6,13,14,13,18,55,61,0.0,1019,14,10,139,10
2020-04-13 06:00:00,22,13,0.0,8.7,5,1,53,10:16 PM,11:55 AM,06:36 AM,05:58 PM,7,13,13,13,14,77,64,0.0,1020,13,10,121,8
2020-04-13 09:00:00,22,13,0.0,8.7,5,4,53,10:16 PM,11:55 AM,06:36 AM,05:58 PM,6,16,16,16,11,36,52,0.0,1021,16,10,91,8
2020-04-13 12:00:00,22,13,0.0,8.7,5,5,53,10:16 PM,11:55 AM,06:36 AM,05:58 PM,4,20,20,20,7,4,36,0.0,1020,20,10,112,6
2020-04-13 15:00:00,22,13,0.0,8.7,5,6,53,10:16 PM,11:55 AM,06:36 AM,05:58 PM,3,22,22,22,6,3,29,0.0,1019,22,10,132,5
2020-04-13 18:00:00,22,13,0.0,8.7,5,1,53,10:16 PM,11:55 AM,06:36 AM,05:58 PM,4,20,21,20,14,4,34,0.0,1020,20,10,116,8
2020-04-13 21:00:00,22,13,0.0,8.7,5,1,53,10:16 PM,11:55 AM,06:36 AM,05:58 PM,5,18,18,18,21,1,41,0.0,1021,18,10,84,12
2020-04-14 00:00:00,26,14,0.0,8.7,6,1,46,11:12 PM,12:52 PM,06:36 AM,05:57 PM,5,16,16,16,20,0,47,0.0,1022,16,10,77,10
2020-04-14 03:00:00,26,14,0.0,8.7,6,1,46,11:12 PM,12:52 PM,06:36 AM,05:57 PM,5,15,15,15,20,2,51,0.0,1022,15,10,97,10
2020-04-14 06:00:00,26,14,0.0,8.7,6,1,46,11:12 PM,12:52 PM,06:36 AM,05:57 PM,5,13,14,13,25,2,55,0.0,1023,14,10,97,12
2020-04-14 09:00:00,26,14,0.0,8.7,6,5,46,11:12 PM,12:52 PM,06:36 AM,05:57 PM,6,18,18,18,22,1,45,0.0,1024,18,10,74,16
2020-04-14 12:00:00,26,14,0.0,8.7,6,6,46,11:12 PM,12:52 PM,06:36 AM,05:57 PM,5,23,23,23,13,0,32,0.0,1023,23,10,53,12
2020-04-14 15:00:00,26,14,0.0,8.7,6,6,46,11:12 PM,12:52 PM,06:36 AM,05:57 PM,4,24,24,25,12,0,26,0.0,1022,25,10,96,9
2020-04-14 18:00:00,26,14,0.0,8.7,6,1,46,11:12 PM,12:52 PM,06:36 AM,05:57 PM,6,24,24,23,23,0,34,0.0,1022,23,10,105,13
2020-04-14 21:00:00,26,14,0.0,8.7,6,1,46,11:12 PM,12:52 PM,06:36 AM,05:57 PM,8,20,21,20,29,2,46,0.0,1023,20,10,85,15
2020-04-15 00:00:00,28,16,0.0,8.7,6,1,38,No moonrise,01:43 PM,06:37 AM,05:56 PM,9,19,19,19,28,10,53,0.0,1023,19,10,79,14
2020-04-15 03:00:00,28,16,0.0,8.7,6,1,38,No moonrise,01:43 PM,06:37 AM,05:56 PM,9,18,18,18,30,10,58,0.0,1022,18,10,73,14
2020-04-15 06:00:00,28,16,0.0,8.7,6,1,38,No moonrise,01:43 PM,06:37 AM,05:56 PM,9,16,16,16,33,4,63,0.0,1023,16,10,63,16
2020-04-15 09:00:00,28,16,0.0,8.7,6,6,38,No moonrise,01:43 PM,06:37 AM,05:56 PM,10,21,22,21,28,1,52,0.0,1023,21,10,41,20
2020-04-15 12:00:00,28,16,0.0,8.7,6,7,38,No moonrise,01:43 PM,06:37 AM,05:56 PM,9,26,26,26,25,0,36,0.0,1021,26,10,12,22
2020-04-15 15:00:00,28,16,0.0,8.7,6,7,38,No moonrise,01:43 PM,06:37 AM,05:56 PM,8,27,27,28,22,0,29,0.0,1018,28,10,239,19
2020-04-15 18:00:00,28,16,0.0,8.7,6,1,38,No moonrise,01:43 PM,06:37 AM,05:56 PM,8,25,25,25,29,1,34,0.0,1018,25,10,130,17
2020-04-15 21:00:00,28,16,0.0,8.7,6,1,38,No moonrise,01:43 PM,06:37 AM,05:56 PM,8,24,24,22,38,4,41,0.0,1018,22,10,22,18
2020-04-16 00:00:00,31,19,0.0,8.7,7,1,30,12:09 AM,02:27 PM,06:38 AM,05:55 PM,8,21,22,21,42,4,43,0.0,1017,21,10,18,20
2020-04-16 03:00:00,31,19,0.0,8.7,7,1,30,12:09 AM,02:27 PM,06:38 AM,05:55 PM,8,19,19,19,43,14,46,0.0,1015,19,10,11,21
2020-04-16 06:00:00,31,19,0.0,8.7,7,1,30,12:09 AM,02:27 PM,06:38 AM,05:55 PM,8,19,19,19,45,10,49,0.0,1015,19,10,6,22
2020-04-16 09:00:00,31,19,0.0,8.7,7,6,30,12:09 AM,02:27 PM,06:38 AM,05:55 PM,8,23,23,23,40,5,39,0.0,1015,23,10,227,29
2020-04-16 12:00:00,31,19,0.0,8.7,7,7,30,12:09 AM,02:27 PM,06:38 AM,05:55 PM,9,28,28,29,36,5,29,0.0,1013,29,10,320,32
2020-04-16 15:00:00,31,19,0.0,8.7,7,8,30,12:09 AM,02:27 PM,06:38 AM,05:55 PM,10,29,29,31,38,19,27,0.0,1011,31,10,301,32
2020-04-16 18:00:00,31,19,0.0,8.7,7,1,30,12:09 AM,02:27 PM,06:38 AM,05:55 PM,10,27,27,28,39,12,33,0.0,1011,28,10,308,23
2020-04-16 21:00:00,31,19,0.0,8.7,7,1,30,12:09 AM,02:27 PM,06:38 AM,05:55 PM,7,25,25,24,32,5,35,0.0,1012,24,10,241,17
2020-04-17 00:00:00,21,15,0.0,5.7,5,1,23,01:06 AM,03:05 PM,06:38 AM,05:54 PM,9,21,21,21,27,6,47,0.0,1013,21,10,197,15
2020-04-17 03:00:00,21,15,0.0,5.7,5,1,23,01:06 AM,03:05 PM,06:38 AM,05:54 PM,10,18,18,18,34,6,57,0.0,1013,18,10,186,21
2020-04-17 06:00:00,21,15,0.0,5.7,5,1,23,01:06 AM,03:05 PM,06:38 AM,05:54 PM,8,16,16,16,34,5,58,0.0,1015,16,10,184,22
2020-04-17 09:00:00,21,15,0.0,5.7,5,5,23,01:06 AM,03:05 PM,06:38 AM,05:54 PM,7,17,17,17,28,10,51,0.0,1017,17,10,185,22
2020-04-17 12:00:00,21,15,0.0,5.7,5,5,23,01:06 AM,03:05 PM,06:38 AM,05:54 PM,5,20,20,20,26,60,39,0.0,1016,20,10,200,22
2020-04-17 15:00:00,21,15,0.0,5.7,5,5,23,01:06 AM,03:05 PM,06:38 AM,05:54 PM,4,21,21,21,24,94,34,0.0,1015,21,10,204,21
2020-04-17 18:00:00,21,15,0.0,5.7,5,1,23,01:06 AM,03:05 PM,06:38 AM,05:54 PM,4,18,18,18,25,87,37,0.0,1015,18,10,193,17
2020-04-17 21:00:00,21,15,0.0,5.7,5,1,23,01:06 AM,03:05 PM,06:38 AM,05:54 PM,3,16,16,16,25,49,43,0.0,1017,16,10,189,14
2020-04-18 00:00:00,20,12,0.0,8.7,5,1,15,02:02 AM,03:40 PM,06:39 AM,05:53 PM,4,14,15,14,23,11,48,0.0,1016,15,10,189,13
2020-04-18 03:00:00,20,12,0.0,8.7,5,1,15,02:02 AM,03:40 PM,06:39 AM,05:53 PM,4,13,13,13,18,0,54,0.0,1015,13,10,179,9
2020-04-18 06:00:00,20,12,0.0,8.7,5,1,15,02:02 AM,03:40 PM,06:39 AM,05:53 PM,4,12,12,12,16,1,58,0.0,1016,12,10,187,8
2020-04-18 09:00:00,20,12,0.0,8.7,5,5,15,02:02 AM,03:40 PM,06:39 AM,05:53 PM,5,15,15,15,13,2,49,0.0,1017,15,10,205,10
2020-04-18 12:00:00,20,12,0.0,8.7,5,5,15,02:02 AM,03:40 PM,06:39 AM,05:53 PM,3,19,19,19,11,1,36,0.0,1016,19,10,211,9
2020-04-18 15:00:00,20,12,0.0,8.7,5,6,15,02:02 AM,03:40 PM,06:39 AM,05:53 PM,2,20,20,20,14,5,30,0.0,1014,20,10,220,12
2020-04-18 18:00:00,20,12,0.0,8.7,5,1,15,02:02 AM,03:40 PM,06:39 AM,05:53 PM,3,18,18,18,20,9,36,0.0,1014,18,10,221,13
2020-04-18 21:00:00,20,12,0.0,8.7,5,1,15,02:02 AM,03:40 PM,06:39 AM,05:53 PM,4,16,16,16,27,14,46,0.0,1015,16,10,213,16
2020-04-19 00:00:00,19,11,0.0,8.7,5,1,8,02:57 AM,04:10 PM,06:40 AM,05:52 PM,6,13,14,13,27,17,57,0.0,1015,14,10,209,17
2020-04-19 03:00:00,19,11,0.0,8.7,5,1,8,02:57 AM,04:10 PM,06:40 AM,05:52 PM,6,12,13,12,23,14,61,0.0,1015,13,10,220,15
2020-04-19 06:00:00,19,11,0.0,8.7,5,1,8,02:57 AM,04:10 PM,06:40 AM,05:52 PM,6,11,12,11,21,11,67,0.0,1015,12,10,215,13
2020-04-19 09:00:00,19,11,0.0,8.7,5,4,8,02:57 AM,04:10 PM,06:40 AM,05:52 PM,4,14,14,14,22,11,54,0.0,1016,14,10,208,17
2020-04-19 12:00:00,19,11,0.0,8.7,5,5,8,02:57 AM,04:10 PM,06:40 AM,05:52 PM,3,17,17,17,20,12,39,0.0,1015,17,10,210,18
2020-04-19 15:00:00,19,11,0.0,8.7,5,5,8,02:57 AM,04:10 PM,06:40 AM,05:52 PM,2,18,18,18,17,9,33,0.0,1014,18,10,200,15
2020-04-19 18:00:00,19,11,0.0,8.7,5,1,8,02:57 AM,04:10 PM,06:40 AM,05:52 PM,3,17,17,17,12,4,39,0.0,1015,17,10,163,8
2020-04-19 21:00:00,19,11,0.0,8.7,5,1,8,02:57 AM,04:10 PM,06:40 AM,05:52 PM,3,15,15,15,15,6,46,0.0,1016,15,10,93,9
2020-04-20 00:00:00,21,13,0.0,8.7,5,1,0,03:51 AM,04:40 PM,06:40 AM,05:51 PM,4,13,14,13,26,35,51,0.0,1016,14,10,38,14
2020-04-20 03:00:00,21,13,0.0,8.7,5,1,0,03:51 AM,04:40 PM,06:40 AM,05:51 PM,4,12,13,12,29,30,54,0.0,1015,13,10,18,15
2020-04-20 06:00:00,21,13,0.0,8.7,5,1,0,03:51 AM,04:40 PM,06:40 AM,05:51 PM,4,12,13,12,31,38,55,0.0,1015,13,10,14,16
2020-04-20 09:00:00,21,13,0.0,8.7,5,5,0,03:51 AM,04:40 PM,06:40 AM,05:51 PM,5,16,17,16,27,36,46,0.0,1017,17,10,236,20
2020-04-20 12:00:00,21,13,0.0,8.7,5,5,0,03:51 AM,04:40 PM,06:40 AM,05:51 PM,5,19,19,19,26,41,41,0.0,1017,19,10,345,21
2020-04-20 15:00:00,21,13,0.0,8.7,5,6,0,03:51 AM,04:40 PM,06:40 AM,05:51 PM,5,20,22,20,27,36,37,0.0,1015,20,10,333,21
2020-04-20 18:00:00,21,13,0.0,8.7,5,1,0,03:51 AM,04:40 PM,06:40 AM,05:51 PM,5,19,20,19,24,43,39,0.0,1016,19,10,317,15
2020-04-20 21:00:00,21,13,0.0,8.7,5,1,0,03:51 AM,04:40 PM,06:40 AM,05:51 PM,6,18,18,18,19,39,45,0.0,1018,18,10,310,10
