date_time,Ceduna_maxtempC,Ceduna_mintempC,Ceduna_totalSnow_cm,Ceduna_sunHour,Ceduna_uvIndex,Ceduna_uvIndex,Ceduna_moon_illumination,Ceduna_moonrise,Ceduna_moonset,Ceduna_sunrise,Ceduna_sunset,Ceduna_DewPointC,Ceduna_FeelsLikeC,Ceduna_HeatIndexC,Ceduna_WindChillC,Ceduna_WindGustKmph,Ceduna_cloudcover,Ceduna_humidity,Ceduna_precipMM,Ceduna_pressure,Ceduna_tempC,Ceduna_visibility,Ceduna_winddirDegree,Ceduna_windspeedKmph
2020-04-01 15:00:00,20,16,0.0,11.6,4,5,56,01:38 PM,11:52 PM,06:47 AM,06:31 PM,13,20,20,20,24,2,65,0.0,1012,20,10,201,21
2020-04-01 18:00:00,20,16,0.0,11.6,4,5,56,01:38 PM,11:52 PM,06:47 AM,06:31 PM,14,18,18,18,26,0,75,0.0,1013,18,10,185,19
2020-04-01 21:00:00,20,16,0.0,11.6,4,1,56,01:38 PM,11:52 PM,06:47 AM,06:31 PM,14,18,18,18,23,0,79,0.0,1014,18,10,170,16
2020-04-02 00:00:00,21,15,0.0,11.6,5,1,64,02:32 PM,No moonset,06:47 AM,06:30 PM,13,17,17,17,21,7,79,0.0,1014,17,10,157,13
2020-04-02 03:00:00,21,15,0.0,11.6,5,1,64,02:32 PM,No moonset,06:47 AM,06:30 PM,12,16,16,16,13,45,78,0.0,1013,16,10,127,8
2020-04-02 06:00:00,21,15,0.0,11.6,5,1,64,02:32 PM,No moonset,06:47 AM,06:30 PM,12,15,15,15,6,7,79,0.0,1012,15,10,90,3
2020-04-02 09:00:00,21,15,0.0,11.6,5,5,64,02:32 PM,No moonset,06:47 AM,06:30 PM,11,18,18,18,7,19,62,0.0,1013,18,10,106,5
2020-04-02 12:00:00,21,15,0.0,11.6,5,6,64,02:32 PM,No moonset,06:47 AM,06:30 PM,11,20,20,20,9,7,54,0.0,1010,20,10,232,7
2020-04-02 15:00:00,21,15,0.0,11.6,5,6,64,02:32 PM,No moonset,06:47 AM,06:30 PM,12,21,21,21,22,36,56,0.0,1008,21,10,199,19
2020-04-02 18:00:00,21,15,0.0,11.6,5,5,64,02:32 PM,No moonset,06:47 AM,06:30 PM,12,19,19,19,18,47,65,0.0,1008,19,10,183,13
2020-04-02 21:00:00,21,15,0.0,11.6,5,1,64,02:32 PM,No moonset,06:47 AM,06:30 PM,12,18,18,18,17,47,69,0.0,1008,18,10,196,12
2020-04-03 00:00:00,21,16,0.0,7.3,5,1,71,03:24 PM,12:51 AM,06:48 AM,06:28 PM,13,17,17,17,7,14,77,0.0,1008,17,10,235,5
2020-04-03 03:00:00,21,16,0.0,7.3,5,1,71,03:24 PM,12:51 AM,06:48 AM,06:28 PM,12,17,17,17,16,15,76,0.0,1005,17,10,350,9
2020-04-03 06:00:00,21,16,0.0,7.3,5,1,71,03:24 PM,12:51 AM,06:48 AM,06:28 PM,11,17,17,17,28,14,68,0.0,1006,17,10,333,15
2020-04-03 09:00:00,21,16,0.0,7.3,5,6,71,03:24 PM,12:51 AM,06:48 AM,06:28 PM,11,21,21,21,30,24,53,0.0,1006,21,10,298,22
2020-04-03 12:00:00,21,16,0.0,7.3,5,4,71,03:24 PM,12:51 AM,06:48 AM,06:28 PM,15,19,19,19,44,100,74,0.1,1006,19,10,245,38
2020-04-03 15:00:00,21,16,0.0,7.3,5,4,71,03:24 PM,12:51 AM,06:48 AM,06:28 PM,11,19,19,19,59,97,63,0.3,1007,19,10,248,48
2020-04-03 18:00:00,21,16,0.0,7.3,5,4,71,03:24 PM,12:51 AM,06:48 AM,06:28 PM,10,17,17,17,55,78,62,0.4,1010,17,9,232,41
2020-04-03 21:00:00,21,16,0.0,7.3,5,1,71,03:24 PM,12:51 AM,06:48 AM,06:28 PM,9,16,16,16,45,63,63,0.5,1012,16,10,230,32
2020-04-04 00:00:00,19,15,0.0,8.7,4,1,79,04:10 PM,01:56 AM,06:49 AM,06:27 PM,9,15,15,15,44,84,67,0.1,1013,15,10,236,29
2020-04-04 03:00:00,19,15,0.0,8.7,4,1,79,04:10 PM,01:56 AM,06:49 AM,06:27 PM,9,15,15,15,47,80,65,0.3,1014,15,9,224,33
2020-04-04 06:00:00,19,15,0.0,8.7,4,1,79,04:10 PM,01:56 AM,06:49 AM,06:27 PM,9,16,16,16,41,78,65,0.1,1015,16,10,220,29
2020-04-04 09:00:00,19,15,0.0,8.7,4,4,79,04:10 PM,01:56 AM,06:49 AM,06:27 PM,8,17,17,17,39,50,59,0.2,1017,17,10,214,31
2020-04-04 12:00:00,19,15,0.0,8.7,4,4,79,04:10 PM,01:56 AM,06:49 AM,06:27 PM,10,19,19,19,35,85,56,0.1,1017,19,10,220,30
2020-04-04 15:00:00,19,15,0.0,8.7,4,4,79,04:10 PM,01:56 AM,06:49 AM,06:27 PM,10,18,18,18,33,82,58,0.2,1017,18,9,219,28
2020-04-04 18:00:00,19,15,0.0,8.7,4,5,79,04:10 PM,01:56 AM,06:49 AM,06:27 PM,10,17,17,17,29,28,62,0.0,1018,17,10,225,21
2020-04-04 21:00:00,19,15,0.0,8.7,4,1,79,04:10 PM,01:56 AM,06:49 AM,06:27 PM,10,16,16,16,25,77,67,0.1,1020,16,10,228,16
2020-04-05 00:00:00,19,15,0.0,8.7,5,1,87,04:53 PM,03:05 AM,06:49 AM,06:26 PM,10,16,16,16,22,22,69,0.0,1019,16,10,236,13
2020-04-05 03:00:00,19,15,0.0,8.7,5,1,87,04:53 PM,03:05 AM,06:49 AM,06:26 PM,11,15,15,15,25,24,74,0.0,1019,15,10,245,15
2020-04-05 06:00:00,19,15,0.0,8.7,5,1,87,04:53 PM,03:05 AM,06:49 AM,06:26 PM,11,14,15,14,23,81,77,0.1,1019,15,10,232,14
2020-04-05 09:00:00,19,15,0.0,8.7,5,4,87,04:53 PM,03:05 AM,06:49 AM,06:26 PM,10,18,18,18,20,74,58,0.2,1021,18,10,225,16
2020-04-05 12:00:00,19,15,0.0,8.7,5,4,87,04:53 PM,03:05 AM,06:49 AM,06:26 PM,10,19,19,19,20,79,56,0.0,1021,19,10,219,17
2020-04-05 15:00:00,19,15,0.0,8.7,5,5,87,04:53 PM,03:05 AM,06:49 AM,06:26 PM,10,19,19,19,22,54,58,0.0,1019,19,10,214,19
2020-04-05 18:00:00,19,15,0.0,8.7,5,5,87,04:53 PM,03:05 AM,06:49 AM,06:26 PM,11,17,17,17,22,6,67,0.0,1021,17,10,205,15
2020-04-05 21:00:00,19,15,0.0,8.7,5,1,87,04:53 PM,03:05 AM,06:49 AM,06:26 PM,11,16,16,16,15,3,70,0.0,1022,16,10,207,9
2020-04-06 00:00:00,20,15,0.0,8.7,5,1,94,05:33 PM,04:14 AM,06:50 AM,06:24 PM,11,15,15,15,14,23,74,0.0,1022,15,10,193,8
2020-04-06 03:00:00,20,15,0.0,8.7,5,1,94,05:33 PM,04:14 AM,06:50 AM,06:24 PM,11,15,15,15,10,19,78,0.0,1022,15,10,199,5
2020-04-06 06:00:00,20,15,0.0,8.7,5,1,94,05:33 PM,04:14 AM,06:50 AM,06:24 PM,11,15,15,15,5,72,81,0.1,1024,15,10,234,3
2020-04-06 09:00:00,20,15,0.0,8.7,5,4,94,05:33 PM,04:14 AM,06:50 AM,06:24 PM,12,17,17,17,8,64,69,0.2,1024,17,10,289,6
2020-04-06 12:00:00,20,15,0.0,8.7,5,4,94,05:33 PM,04:14 AM,06:50 AM,06:24 PM,11,20,20,20,1,88,58,0.0,1023,20,10,224,1
2020-04-06 15:00:00,20,15,0.0,8.7,5,5,94,05:33 PM,04:14 AM,06:50 AM,06:24 PM,12,20,20,20,17,51,61,0.0,1021,20,10,192,14
2020-04-06 18:00:00,20,15,0.0,8.7,5,5,94,05:33 PM,04:14 AM,06:50 AM,06:24 PM,13,19,19,19,24,39,68,0.0,1021,19,10,171,17
2020-04-06 21:00:00,20,15,0.0,8.7,5,1,94,05:33 PM,04:14 AM,06:50 AM,06:24 PM,13,18,18,18,25,42,72,0.0,1023,18,10,145,17
2020-04-07 00:00:00,20,15,0.0,10.2,5,1,100,06:10 PM,05:25 AM,06:51 AM,06:23 PM,13,17,17,17,22,45,77,0.0,1022,17,10,135,14
2020-04-07 03:00:00,20,15,0.0,10.2,5,1,100,06:10 PM,05:25 AM,06:51 AM,06:23 PM,12,16,16,16,21,28,77,0.0,1022,16,10,126,13
2020-04-07 06:00:00,20,15,0.0,10.2,5,1,100,06:10 PM,05:25 AM,06:51 AM,06:23 PM,12,15,15,15,20,14,79,0.0,1022,15,10,112,12
2020-04-07 09:00:00,20,15,0.0,10.2,5,4,100,06:10 PM,05:25 AM,06:51 AM,06:23 PM,11,18,18,18,11,88,66,0.0,1023,18,10,90,9
2020-04-07 12:00:00,20,15,0.0,10.2,5,6,100,06:10 PM,05:25 AM,06:51 AM,06:23 PM,12,20,20,20,19,26,59,0.0,1022,20,10,163,16
2020-04-07 15:00:00,20,15,0.0,10.2,5,5,100,06:10 PM,05:25 AM,06:51 AM,06:23 PM,13,20,20,20,28,16,64,0.0,1020,20,10,174,23
2020-04-07 18:00:00,20,15,0.0,10.2,5,5,100,06:10 PM,05:25 AM,06:51 AM,06:23 PM,13,18,18,18,36,29,71,0.0,1021,18,10,160,25
2020-04-07 21:00:00,20,15,0.0,10.2,5,1,100,06:10 PM,05:25 AM,06:51 AM,06:23 PM,12,18,18,18,34,25,70,0.0,1022,18,10,146,24
2020-04-08 00:00:00,22,16,0.0,11.6,5,1,100,06:48 PM,06:35 AM,06:52 AM,06:22 PM,12,17,17,17,29,50,74,0.0,1021,17,10,137,19
2020-04-08 03:00:00,22,16,0.0,11.6,5,1,100,06:48 PM,06:35 AM,06:52 AM,06:22 PM,11,16,16,16,26,33,72,0.0,1021,16,10,113,18
2020-04-08 06:00:00,22,16,0.0,11.6,5,1,100,06:48 PM,06:35 AM,06:52 AM,06:22 PM,11,16,16,16,24,15,75,0.0,1022,16,10,120,16
2020-04-08 09:00:00,22,16,0.0,11.6,5,5,100,06:48 PM,06:35 AM,06:52 AM,06:22 PM,12,18,18,18,20,18,67,0.0,1023,18,10,106,16
2020-04-08 12:00:00,22,16,0.0,11.6,5,6,100,06:48 PM,06:35 AM,06:52 AM,06:22 PM,12,22,24,22,20,28,55,0.0,1022,22,10,142,17
2020-04-08 15:00:00,22,16,0.0,11.6,5,6,100,06:48 PM,06:35 AM,06:52 AM,06:22 PM,13,21,21,21,33,13,60,0.0,1021,21,10,169,25
2020-04-08 18:00:00,22,16,0.0,11.6,5,5,100,06:48 PM,06:35 AM,06:52 AM,06:22 PM,13,19,19,19,41,13,70,0.0,1021,19,10,159,27
2020-04-08 21:00:00,22,16,0.0,11.6,5,1,100,06:48 PM,06:35 AM,06:52 AM,06:22 PM,13,18,18,18,34,4,71,0.0,1023,18,10,140,22
2020-04-09 00:00:00,23,15,0.0,11.6,6,1,83,07:27 PM,07:47 AM,06:52 AM,06:21 PM,11,17,17,17,29,0,67,0.0,1023,17,10,114,18
2020-04-09 03:00:00,23,15,0.0,11.6,6,1,83,07:27 PM,07:47 AM,06:52 AM,06:21 PM,10,16,16,16,27,1,66,0.0,1023,16,10,90,16
2020-04-09 06:00:00,23,15,0.0,11.6,6,1,83,07:27 PM,07:47 AM,06:52 AM,06:21 PM,10,15,15,15,26,0,68,0.0,1023,15,10,77,15
2020-04-09 09:00:00,23,15,0.0,11.6,6,5,83,07:27 PM,07:47 AM,06:52 AM,06:21 PM,10,19,19,19,17,0,53,0.0,1025,19,10,63,13
2020-04-09 12:00:00,23,15,0.0,11.6,6,6,83,07:27 PM,07:47 AM,06:52 AM,06:21 PM,9,24,24,23,6,0,42,0.0,1022,23,10,110,4
2020-04-09 15:00:00,23,15,0.0,11.6,6,6,83,07:27 PM,07:47 AM,06:52 AM,06:21 PM,10,25,25,23,24,0,42,0.0,1020,23,10,166,17
2020-04-09 18:00:00,23,15,0.0,11.6,6,5,83,07:27 PM,07:47 AM,06:52 AM,06:21 PM,10,20,20,20,36,0,54,0.0,1020,20,10,160,21
2020-04-09 21:00:00,23,15,0.0,11.6,6,1,83,07:27 PM,07:47 AM,06:52 AM,06:21 PM,11,18,18,18,24,0,61,0.0,1022,18,10,131,14
2020-04-10 00:00:00,25,17,0.0,11.6,6,1,76,08:08 PM,08:57 AM,06:53 AM,06:20 PM,9,18,18,18,20,0,57,0.0,1021,18,10,107,10
2020-04-10 03:00:00,25,17,0.0,11.6,6,1,76,08:08 PM,08:57 AM,06:53 AM,06:20 PM,8,17,17,17,17,0,55,0.0,1019,17,10,39,9
2020-04-10 06:00:00,25,17,0.0,11.6,6,1,76,08:08 PM,08:57 AM,06:53 AM,06:20 PM,7,17,17,17,17,0,53,0.0,1019,17,10,349,8
2020-04-10 09:00:00,25,17,0.0,11.6,6,6,76,08:08 PM,08:57 AM,06:53 AM,06:20 PM,8,22,24,22,17,9,40,0.0,1021,22,10,330,12
2020-04-10 12:00:00,25,17,0.0,11.6,6,7,76,08:08 PM,08:57 AM,06:53 AM,06:20 PM,9,25,25,25,17,10,35,0.0,1018,25,10,251,13
2020-04-10 15:00:00,25,17,0.0,11.6,6,6,76,08:08 PM,08:57 AM,06:53 AM,06:20 PM,10,25,25,24,32,29,41,0.0,1016,24,10,216,22
2020-04-10 18:00:00,25,17,0.0,11.6,6,6,76,08:08 PM,08:57 AM,06:53 AM,06:20 PM,11,21,21,21,28,32,53,0.0,1017,21,10,222,16
2020-04-10 21:00:00,25,17,0.0,11.6,6,1,76,08:08 PM,08:57 AM,06:53 AM,06:20 PM,11,20,20,20,22,15,56,0.0,1018,20,10,271,11
2020-04-11 00:00:00,19,16,0.0,10.2,5,1,68,08:53 PM,10:07 AM,06:54 AM,06:18 PM,12,20,20,20,28,17,60,0.0,1017,20,10,247,15
2020-04-11 03:00:00,19,16,0.0,10.2,5,1,68,08:53 PM,10:07 AM,06:54 AM,06:18 PM,16,18,18,18,28,25,89,0.0,1017,18,10,199,18
2020-04-11 06:00:00,19,16,0.0,10.2,5,1,68,08:53 PM,10:07 AM,06:54 AM,06:18 PM,15,18,18,18,30,88,86,0.0,1018,18,10,179,21
2020-04-11 09:00:00,19,16,0.0,10.2,5,5,68,08:53 PM,10:07 AM,06:54 AM,06:18 PM,12,17,17,17,27,62,73,0.0,1021,17,10,171,22
2020-04-11 12:00:00,19,16,0.0,10.2,5,5,68,08:53 PM,10:07 AM,06:54 AM,06:18 PM,11,19,19,19,24,2,62,0.0,1020,19,10,178,21
2020-04-11 15:00:00,19,16,0.0,10.2,5,5,68,08:53 PM,10:07 AM,06:54 AM,06:18 PM,12,18,18,18,27,47,65,0.0,1018,18,10,182,23
2020-04-11 18:00:00,19,16,0.0,10.2,5,5,68,08:53 PM,10:07 AM,06:54 AM,06:18 PM,11,17,17,17,32,54,70,0.0,1020,17,10,171,23
2020-04-11 21:00:00,19,16,0.0,10.2,5,1,68,08:53 PM,10:07 AM,06:54 AM,06:18 PM,11,16,16,16,26,15,69,0.0,1022,16,10,151,18
2020-04-12 00:00:00,19,13,0.0,11.6,5,1,61,09:42 PM,11:14 AM,06:54 AM,06:17 PM,11,15,15,15,24,36,77,0.0,1021,15,10,138,16
2020-04-12 03:00:00,19,13,0.0,11.6,5,1,61,09:42 PM,11:14 AM,06:54 AM,06:17 PM,10,13,14,13,21,12,76,0.0,1020,14,10,120,14
2020-04-12 06:00:00,19,13,0.0,11.6,5,1,61,09:42 PM,11:14 AM,06:54 AM,06:17 PM,9,12,13,12,21,13,75,0.0,1021,13,10,105,14
2020-04-12 09:00:00,19,13,0.0,11.6,5,5,61,09:42 PM,11:14 AM,06:54 AM,06:17 PM,7,16,16,16,18,13,58,0.0,1022,16,10,97,15
2020-04-12 12:00:00,19,13,0.0,11.6,5,5,61,09:42 PM,11:14 AM,06:54 AM,06:17 PM,8,19,19,19,13,9,51,0.0,1020,19,10,148,10
2020-04-12 15:00:00,19,13,0.0,11.6,5,5,61,09:42 PM,11:14 AM,06:54 AM,06:17 PM,10,19,19,19,21,13,54,0.0,1018,19,10,169,17
2020-04-12 18:00:00,19,13,0.0,11.6,5,5,61,09:42 PM,11:14 AM,06:54 AM,06:17 PM,11,17,17,17,27,22,66,0.0,1019,17,10,157,19
2020-04-12 21:00:00,19,13,0.0,11.6,5,1,61,09:42 PM,11:14 AM,06:54 AM,06:17 PM,11,17,17,17,21,5,69,0.0,1019,17,10,128,13
2020-04-13 00:00:00,27,16,0.0,11.6,6,1,53,10:35 PM,12:17 PM,06:55 AM,06:16 PM,9,16,16,16,19,9,62,0.0,1018,16,10,101,12
2020-04-13 03:00:00,27,16,0.0,11.6,6,1,53,10:35 PM,12:17 PM,06:55 AM,06:16 PM,7,16,16,16,21,3,52,0.0,1018,16,10,68,11
2020-04-13 06:00:00,27,16,0.0,11.6,6,1,53,10:35 PM,12:17 PM,06:55 AM,06:16 PM,6,17,17,17,25,4,48,0.0,1018,17,10,33,13
2020-04-13 09:00:00,27,16,0.0,11.6,6,6,53,10:35 PM,12:17 PM,06:55 AM,06:16 PM,7,21,21,21,19,5,41,0.0,1019,21,10,19,14
2020-04-13 12:00:00,27,16,0.0,11.6,6,6,53,10:35 PM,12:17 PM,06:55 AM,06:16 PM,9,25,25,25,11,6,38,0.0,1017,25,10,9,7
2020-04-13 15:00:00,27,16,0.0,11.6,6,7,53,10:35 PM,12:17 PM,06:55 AM,06:16 PM,8,26,26,27,10,9,31,0.0,1015,27,10,100,7
2020-04-13 18:00:00,27,16,0.0,11.6,6,6,53,10:35 PM,12:17 PM,06:55 AM,06:16 PM,8,25,25,24,22,8,37,0.0,1016,24,10,120,10
2020-04-13 21:00:00,27,16,0.0,11.6,6,1,53,10:35 PM,12:17 PM,06:55 AM,06:16 PM,7,24,24,23,29,7,36,0.0,1018,23,10,67,14
2020-04-14 00:00:00,29,20,0.0,11.6,7,1,46,11:31 PM,01:14 PM,06:56 AM,06:15 PM,6,24,24,22,35,6,36,0.0,1018,22,10,39,17
2020-04-14 03:00:00,29,20,0.0,11.6,7,1,46,11:31 PM,01:14 PM,06:56 AM,06:15 PM,6,21,24,21,42,6,38,0.0,1017,21,10,13,21
2020-04-14 06:00:00,29,20,0.0,11.6,7,1,46,11:31 PM,01:14 PM,06:56 AM,06:15 PM,6,20,20,20,45,6,38,0.0,1018,20,10,7,23
2020-04-14 09:00:00,29,20,0.0,11.6,7,6,46,11:31 PM,01:14 PM,06:56 AM,06:15 PM,6,24,24,24,39,5,32,0.0,1020,24,10,6,26
2020-04-14 12:00:00,29,20,0.0,11.6,7,7,46,11:31 PM,01:14 PM,06:56 AM,06:15 PM,7,27,27,28,30,3,27,0.0,1018,28,10,4,20
2020-04-14 15:00:00,29,20,0.0,11.6,7,7,46,11:31 PM,01:14 PM,06:56 AM,06:15 PM,8,28,28,29,24,4,27,0.0,1016,29,10,12,14
2020-04-14 18:00:00,29,20,0.0,11.6,7,7,46,11:31 PM,01:14 PM,06:56 AM,06:15 PM,6,25,25,27,30,4,26,0.0,1016,27,10,33,14
2020-04-14 21:00:00,29,20,0.0,11.6,7,1,46,11:31 PM,01:14 PM,06:56 AM,06:15 PM,4,24,24,25,40,6,25,0.0,1017,25,10,33,19
2020-04-15 00:00:00,32,22,0.0,11.6,7,1,38,No moonrise,02:04 PM,06:56 AM,06:14 PM,3,24,24,24,46,28,26,0.0,1017,24,10,21,23
2020-04-15 03:00:00,32,22,0.0,11.6,7,1,38,No moonrise,02:04 PM,06:56 AM,06:14 PM,3,23,23,22,51,11,28,0.0,1015,22,10,20,26
2020-04-15 06:00:00,32,22,0.0,11.6,7,1,38,No moonrise,02:04 PM,06:56 AM,06:14 PM,3,22,23,22,54,7,30,0.0,1015,22,10,12,30
2020-04-15 09:00:00,32,22,0.0,11.6,7,6,38,No moonrise,02:04 PM,06:56 AM,06:14 PM,4,24,24,25,55,6,26,0.0,1015,25,10,358,36
2020-04-15 12:00:00,32,22,0.0,11.6,7,7,38,No moonrise,02:04 PM,06:56 AM,06:14 PM,6,28,28,30,48,12,22,0.0,1013,30,10,342,30
2020-04-15 15:00:00,32,22,0.0,11.6,7,8,38,No moonrise,02:04 PM,06:56 AM,06:14 PM,8,30,30,32,42,21,24,0.0,1010,32,10,300,22
2020-04-15 18:00:00,32,22,0.0,11.6,7,7,38,No moonrise,02:04 PM,06:56 AM,06:14 PM,13,33,33,30,33,50,57,0.0,1012,30,10,199,18
2020-04-15 21:00:00,32,22,0.0,11.6,7,1,38,No moonrise,02:04 PM,06:56 AM,06:14 PM,16,29,29,27,35,10,73,0.0,1014,27,10,216,22
2020-04-16 00:00:00,20,17,0.0,10.1,5,1,30,12:28 AM,02:48 PM,06:57 AM,06:13 PM,16,19,19,19,36,24,81,0.0,1015,19,10,200,25
2020-04-16 03:00:00,20,17,0.0,10.1,5,1,30,12:28 AM,02:48 PM,06:57 AM,06:13 PM,15,18,18,18,33,25,84,0.0,1016,18,10,201,23
2020-04-16 06:00:00,20,17,0.0,10.1,5,1,30,12:28 AM,02:48 PM,06:57 AM,06:13 PM,14,17,17,17,26,24,84,0.0,1017,17,10,204,17
2020-04-16 09:00:00,20,17,0.0,10.1,5,4,30,12:28 AM,02:48 PM,06:57 AM,06:13 PM,14,19,19,19,26,65,75,0.0,1019,19,10,202,22
2020-04-16 12:00:00,20,17,0.0,10.1,5,5,30,12:28 AM,02:48 PM,06:57 AM,06:13 PM,13,20,20,20,27,14,62,0.0,1019,20,10,215,24
2020-04-16 15:00:00,20,17,0.0,10.1,5,5,30,12:28 AM,02:48 PM,06:57 AM,06:13 PM,12,19,19,19,30,24,63,0.0,1018,19,10,205,26
2020-04-16 18:00:00,20,17,0.0,10.1,5,5,30,12:28 AM,02:48 PM,06:57 AM,06:13 PM,11,17,17,17,32,9,67,0.0,1020,17,10,203,23
2020-04-16 21:00:00,20,17,0.0,10.1,5,1,30,12:28 AM,02:48 PM,06:57 AM,06:13 PM,11,17,17,17,22,27,68,0.0,1022,17,10,192,15
2020-04-17 00:00:00,19,15,0.0,11.5,5,1,23,01:25 AM,03:26 PM,06:58 AM,06:11 PM,11,16,16,16,16,47,71,0.0,1022,16,10,196,10
2020-04-17 03:00:00,19,15,0.0,11.5,5,1,23,01:25 AM,03:26 PM,06:58 AM,06:11 PM,11,16,16,16,21,89,70,0.1,1021,16,10,184,14
2020-04-17 06:00:00,19,15,0.0,11.5,5,1,23,01:25 AM,03:26 PM,06:58 AM,06:11 PM,10,15,15,15,15,45,71,0.0,1022,15,10,174,9
2020-04-17 09:00:00,19,15,0.0,11.5,5,5,23,01:25 AM,03:26 PM,06:58 AM,06:11 PM,10,17,17,17,7,30,61,0.0,1023,17,10,193,5
2020-04-17 12:00:00,19,15,0.0,11.5,5,5,23,01:25 AM,03:26 PM,06:58 AM,06:11 PM,10,19,19,19,12,30,57,0.0,1022,19,10,225,9
2020-04-17 15:00:00,19,15,0.0,11.5,5,5,23,01:25 AM,03:26 PM,06:58 AM,06:11 PM,10,19,19,19,17,9,56,0.0,1020,19,10,211,14
2020-04-17 18:00:00,19,15,0.0,11.5,5,5,23,01:25 AM,03:26 PM,06:58 AM,06:11 PM,11,17,17,17,18,60,68,0.0,1020,17,10,185,12
2020-04-17 21:00:00,19,15,0.0,11.5,5,1,23,01:25 AM,03:26 PM,06:58 AM,06:11 PM,11,17,17,17,12,77,68,0.0,1021,17,10,157,8
2020-04-18 00:00:00,20,14,0.0,11.5,5,1,15,02:21 AM,04:00 PM,06:58 AM,06:10 PM,11,16,16,16,7,27,72,0.0,1020,16,10,137,4
2020-04-18 03:00:00,20,14,0.0,11.5,5,1,15,02:21 AM,04:00 PM,06:58 AM,06:10 PM,10,15,15,15,3,52,75,0.0,1019,15,10,335,1
2020-04-18 06:00:00,20,14,0.0,11.5,5,1,15,02:21 AM,04:00 PM,06:58 AM,06:10 PM,10,15,14,15,7,44,77,0.0,1020,14,10,333,4
2020-04-18 09:00:00,20,14,0.0,11.5,5,5,15,02:21 AM,04:00 PM,06:58 AM,06:10 PM,11,17,17,17,9,11,66,0.0,1020,17,10,329,7
2020-04-18 12:00:00,20,14,0.0,11.5,5,5,15,02:21 AM,04:00 PM,06:58 AM,06:10 PM,10,20,20,20,8,28,54,0.0,1019,20,10,240,7
2020-04-18 15:00:00,20,14,0.0,11.5,5,6,15,02:21 AM,04:00 PM,06:58 AM,06:10 PM,11,20,20,20,20,0,54,0.0,1017,20,10,199,17
2020-04-18 18:00:00,20,14,0.0,11.5,5,5,15,02:21 AM,04:00 PM,06:58 AM,06:10 PM,12,18,18,18,25,0,72,0.0,1017,18,10,173,18
2020-04-18 21:00:00,20,14,0.0,11.5,5,1,15,02:21 AM,04:00 PM,06:58 AM,06:10 PM,13,17,17,17,19,0,78,0.0,1018,17,10,136,13
2020-04-19 00:00:00,28,15,0.0,11.5,6,1,8,03:17 AM,04:31 PM,06:59 AM,06:09 PM,12,16,16,16,17,16,78,0.0,1016,16,10,78,10
2020-04-19 03:00:00,28,15,0.0,11.5,6,1,8,03:17 AM,04:31 PM,06:59 AM,06:09 PM,11,14,15,14,30,28,76,0.0,1015,15,10,53,17
2020-04-19 06:00:00,28,15,0.0,11.5,6,1,8,03:17 AM,04:31 PM,06:59 AM,06:09 PM,10,16,16,16,41,12,68,0.0,1013,16,10,32,24
2020-04-19 09:00:00,28,15,0.0,11.5,6,5,8,03:17 AM,04:31 PM,06:59 AM,06:09 PM,8,20,20,20,44,46,47,0.0,1012,20,10,13,34
2020-04-19 12:00:00,28,15,0.0,11.5,6,6,8,03:17 AM,04:31 PM,06:59 AM,06:09 PM,7,24,24,23,55,34,36,0.0,1009,23,10,4,35
2020-04-19 15:00:00,28,15,0.0,11.5,6,7,8,03:17 AM,04:31 PM,06:59 AM,06:09 PM,8,27,27,28,68,48,28,0.0,1004,28,10,350,42
2020-04-19 18:00:00,28,15,0.0,11.5,6,7,8,03:17 AM,04:31 PM,06:59 AM,06:09 PM,9,26,26,27,56,56,32,0.0,1005,27,10,341,27
2020-04-19 21:00:00,28,15,0.0,11.5,6,1,8,03:17 AM,04:31 PM,06:59 AM,06:09 PM,16,25,25,23,35,48,77,0.0,1010,23,10,252,24
2020-04-20 00:00:00,20,17,0.0,10.1,5,1,0,04:10 AM,05:00 PM,07:00 AM,06:08 PM,16,19,19,19,30,52,79,0.0,1012,19,10,251,20
2020-04-20 03:00:00,20,17,0.0,10.1,5,1,0,04:10 AM,05:00 PM,07:00 AM,06:08 PM,15,18,18,18,28,12,82,0.0,1012,18,10,242,18
2020-04-20 06:00:00,20,17,0.0,10.1,5,1,0,04:10 AM,05:00 PM,07:00 AM,06:08 PM,14,18,18,18,22,30,81,0.0,1015,18,10,239,14
2020-04-20 09:00:00,20,17,0.0,10.1,5,4,0,04:10 AM,05:00 PM,07:00 AM,06:08 PM,13,19,19,19,18,76,69,0.1,1017,19,10,219,14
2020-04-20 12:00:00,20,17,0.0,10.1,5,6,0,04:10 AM,05:00 PM,07:00 AM,06:08 PM,12,20,20,20,14,39,58,0.0,1017,20,10,240,12
2020-04-20 15:00:00,20,17,0.0,10.1,5,6,0,04:10 AM,05:00 PM,07:00 AM,06:08 PM,11,20,20,20,16,9,56,0.0,1015,20,10,228,13
2020-04-20 18:00:00,20,17,0.0,10.1,5,5,0,04:10 AM,05:00 PM,07:00 AM,06:08 PM,13,18,18,18,19,10,71,0.0,1017,18,10,188,13
2020-04-20 21:00:00,20,17,0.0,10.1,5,1,0,04:10 AM,05:00 PM,07:00 AM,06:08 PM,12,17,17,17,9,17,74,0.0,1018,17,10,113,6
