date_time,Keith_maxtempC,Keith_mintempC,Keith_totalSnow_cm,Keith_sunHour,Keith_uvIndex,Keith_uvIndex,Keith_moon_illumination,Keith_moonrise,Keith_moonset,Keith_sunrise,Keith_sunset,Keith_DewPointC,Keith_FeelsLikeC,Keith_HeatIndexC,Keith_WindChillC,Keith_WindGustKmph,Keith_cloudcover,Keith_humidity,Keith_precipMM,Keith_pressure,Keith_tempC,Keith_visibility,Keith_winddirDegree,Keith_windspeedKmph
2020-01-20 00:00:00,7,2,0.0,5.8,3,1,25,05:26 AM,01:28 PM,09:36 AM,05:10 PM,0,1,4,1,23,16,79,0.0,1038,4,10,201,11
2020-01-20 03:00:00,7,2,0.0,5.8,3,1,25,05:26 AM,01:28 PM,09:36 AM,05:10 PM,3,1,5,1,47,11,83,0.0,1037,5,10,221,23
2020-01-20 06:00:00,7,2,0.0,5.8,3,3,25,05:26 AM,01:28 PM,09:36 AM,05:10 PM,4,2,6,2,38,0,86,0.0,1037,6,10,221,18
2020-01-20 09:00:00,7,2,0.0,5.8,3,2,25,05:26 AM,01:28 PM,09:36 AM,05:10 PM,2,1,4,1,27,0,88,0.0,1038,4,10,200,13
2020-01-20 12:00:00,7,2,0.0,5.8,3,3,25,05:26 AM,01:28 PM,09:36 AM,05:10 PM,4,5,7,5,20,41,78,0.0,1038,7,10,221,12
2020-01-20 15:00:00,7,2,0.0,5.8,3,3,25,05:26 AM,01:28 PM,09:36 AM,05:10 PM,3,3,6,3,22,1,83,0.0,1036,6,10,217,12
2020-01-20 18:00:00,7,2,0.0,5.8,3,2,25,05:26 AM,01:28 PM,09:36 AM,05:10 PM,2,0,4,0,34,17,87,0.0,1036,4,10,229,16
2020-01-20 21:00:00,7,2,0.0,5.8,3,1,25,05:26 AM,01:28 PM,09:36 AM,05:10 PM,3,2,6,2,48,57,82,0.0,1035,2,10,221,24
2020-01-21 00:00:00,9,7,0.0,3.9,3,1,18,06:46 AM,01:57 PM,09:35 AM,05:12 PM,5,4,8,4,37,45,84,0.0,1034,8,10,234,18
2020-01-21 03:00:00,9,7,0.0,3.9,3,1,18,06:46 AM,01:57 PM,09:35 AM,05:12 PM,6,6,9,6,33,100,86,0.0,1034,9,10,258,17
2020-01-21 06:00:00,9,7,0.0,3.9,3,2,18,06:46 AM,01:57 PM,09:35 AM,05:12 PM,7,6,8,6,20,100,92,0.0,1035,8,10,282,11
2020-01-21 09:00:00,9,7,0.0,3.9,3,2,18,06:46 AM,01:57 PM,09:35 AM,05:12 PM,6,6,7,6,13,100,93,0.0,1035,7,10,215,6
2020-01-21 12:00:00,9,7,0.0,3.9,3,3,18,06:46 AM,01:57 PM,09:35 AM,05:12 PM,7,8,9,8,21,27,84,0.0,1036,9,10,210,13
2020-01-21 15:00:00,9,7,0.0,3.9,3,2,18,06:46 AM,01:57 PM,09:35 AM,05:12 PM,8,7,9,7,15,100,95,0.3,1035,9,2,306,9
2020-01-21 18:00:00,9,7,0.0,3.9,3,2,18,06:46 AM,01:57 PM,09:35 AM,05:12 PM,7,7,8,7,8,100,97,0.0,1035,8,2,315,5
2020-01-21 21:00:00,9,7,0.0,3.9,3,1,18,06:46 AM,01:57 PM,09:35 AM,05:12 PM,7,7,8,7,7,100,96,0.1,1035,8,2,210,4
2020-01-22 00:00:00,10,6,0.0,3.9,2,1,11,07:59 AM,02:37 PM,09:33 AM,05:14 PM,7,7,8,7,12,100,93,0.0,1035,8,10,220,6
2020-01-22 03:00:00,10,6,0.0,3.9,2,1,11,07:59 AM,02:37 PM,09:33 AM,05:14 PM,7,6,8,6,25,87,92,0.3,1034,8,2,262,13
2020-01-22 06:00:00,10,6,0.0,3.9,2,2,11,07:59 AM,02:37 PM,09:33 AM,05:14 PM,7,5,8,5,35,70,89,0.0,1033,8,10,262,19
2020-01-22 09:00:00,10,6,0.0,3.9,2,3,11,07:59 AM,02:37 PM,09:33 AM,05:14 PM,6,5,8,5,30,51,88,0.0,1034,8,10,252,14
2020-01-22 12:00:00,10,6,0.0,3.9,2,3,11,07:59 AM,02:37 PM,09:33 AM,05:14 PM,7,8,10,8,28,68,79,0.0,1034,10,10,262,17
2020-01-22 15:00:00,10,6,0.0,3.9,2,3,11,07:59 AM,02:37 PM,09:33 AM,05:14 PM,7,8,10,8,22,53,83,0.0,1034,10,10,260,12
2020-01-22 18:00:00,10,6,0.0,3.9,2,3,11,07:59 AM,02:37 PM,09:33 AM,05:14 PM,5,4,7,4,22,19,91,0.0,1033,7,10,228,10
2020-01-22 21:00:00,10,6,0.0,3.9,2,1,11,07:59 AM,02:37 PM,09:33 AM,05:14 PM,4,4,6,4,21,16,91,0.0,1031,6,10,220,10
2020-01-23 00:00:00,9,4,0.0,5.8,2,1,3,08:57 AM,03:31 PM,09:32 AM,05:17 PM,4,3,5,3,22,99,90,0.0,1031,5,10,250,10
2020-01-23 03:00:00,9,4,0.0,5.8,2,1,3,08:57 AM,03:31 PM,09:32 AM,05:17 PM,4,2,5,2,24,13,90,0.0,1029,5,10,218,12
2020-01-23 06:00:00,9,4,0.0,5.8,2,2,3,08:57 AM,03:31 PM,09:32 AM,05:17 PM,3,2,4,2,21,11,89,0.0,1027,4,10,222,10
2020-01-23 09:00:00,9,4,0.0,5.8,2,2,3,08:57 AM,03:31 PM,09:32 AM,05:17 PM,3,1,5,1,35,29,87,0.0,1026,5,10,216,17
2020-01-23 12:00:00,9,4,0.0,5.8,2,3,3,08:57 AM,03:31 PM,09:32 AM,05:17 PM,5,5,9,5,42,29,75,0.0,1025,9,10,225,27
2020-01-23 15:00:00,9,4,0.0,5.8,2,3,3,08:57 AM,03:31 PM,09:32 AM,05:17 PM,5,6,9,6,35,56,78,0.0,1022,9,10,229,20
2020-01-23 18:00:00,9,4,0.0,5.8,2,2,3,08:57 AM,03:31 PM,09:32 AM,05:17 PM,5,5,8,5,28,100,86,0.1,1022,8,10,238,15
2020-01-23 21:00:00,9,4,0.0,5.8,2,1,3,08:57 AM,03:31 PM,09:32 AM,05:17 PM,6,4,7,4,19,100,88,0.1,1021,4,10,279,12
2020-01-24 00:00:00,6,4,0.0,3.9,2,1,0,09:42 AM,04:35 PM,09:30 AM,05:19 PM,5,6,7,6,12,77,89,0.0,1021,7,10,276,8
2020-01-24 03:00:00,6,4,0.0,3.9,2,1,0,09:42 AM,04:35 PM,09:30 AM,05:19 PM,6,5,7,5,18,84,92,0.1,1018,7,10,284,11
2020-01-24 06:00:00,6,4,0.0,3.9,2,3,0,09:42 AM,04:35 PM,09:30 AM,05:19 PM,3,3,6,3,20,52,83,0.0,1018,6,10,288,13
2020-01-24 09:00:00,6,4,0.0,3.9,2,2,0,09:42 AM,04:35 PM,09:30 AM,05:19 PM,1,0,4,0,25,37,84,0.0,1018,4,10,258,13
2020-01-24 12:00:00,6,4,0.0,3.9,2,3,0,09:42 AM,04:35 PM,09:30 AM,05:19 PM,2,3,6,3,24,36,73,0.0,1018,6,10,258,18
2020-01-24 15:00:00,6,4,0.0,3.9,2,2,0,09:42 AM,04:35 PM,09:30 AM,05:19 PM,2,3,6,3,17,100,75,0.0,1017,6,10,234,11
2020-01-24 18:00:00,6,4,0.0,3.9,2,1,0,09:42 AM,04:35 PM,09:30 AM,05:19 PM,2,3,5,3,15,100,82,0.0,1016,5,10,180,8
2020-01-24 21:00:00,6,4,0.0,3.9,2,1,0,09:42 AM,04:35 PM,09:30 AM,05:19 PM,2,2,5,2,23,100,86,0.0,1015,5,10,180,11
2020-01-25 00:00:00,7,3,0.0,5.8,1,1,0,10:13 AM,05:48 PM,09:28 AM,05:21 PM,3,3,6,3,24,100,84,0.0,1013,6,10,182,13
2020-01-25 03:00:00,7,3,0.0,5.8,1,1,0,10:13 AM,05:48 PM,09:28 AM,05:21 PM,3,2,4,2,22,56,90,0.0,1011,4,10,188,10
2020-01-25 06:00:00,7,3,0.0,5.8,1,2,0,10:13 AM,05:48 PM,09:28 AM,05:21 PM,2,1,3,1,17,49,92,0.0,1009,3,10,173,8
2020-01-25 09:00:00,7,3,0.0,5.8,1,2,0,10:13 AM,05:48 PM,09:28 AM,05:21 PM,2,0,3,0,19,26,93,0.0,1008,3,10,151,9
2020-01-25 12:00:00,7,3,0.0,5.8,1,3,0,10:13 AM,05:48 PM,09:28 AM,05:21 PM,4,5,6,5,13,55,84,0.0,1007,6,10,157,8
2020-01-25 15:00:00,7,3,0.0,5.8,1,3,0,10:13 AM,05:48 PM,09:28 AM,05:21 PM,4,5,7,5,15,48,81,0.0,1006,7,10,161,9
2020-01-25 18:00:00,7,3,0.0,5.8,1,2,0,10:13 AM,05:48 PM,09:28 AM,05:21 PM,2,2,5,2,31,44,80,0.0,1005,5,10,171,16
2020-01-25 21:00:00,7,3,0.0,5.8,1,1,0,10:13 AM,05:48 PM,09:28 AM,05:21 PM,1,1,5,1,31,46,80,0.0,1004,5,10,178,15
2020-01-26 00:00:00,5,-0,0.0,2.0,2,1,4,10:36 AM,07:03 PM,09:26 AM,05:23 PM,1,0,4,0,28,53,86,0.0,1001,4,10,166,13
2020-01-26 03:00:00,5,-0,0.0,2.0,2,1,4,10:36 AM,07:03 PM,09:26 AM,05:23 PM,1,0,4,0,29,78,85,0.0,999,4,10,144,14
2020-01-26 06:00:00,5,-0,0.0,2.0,2,1,4,10:36 AM,07:03 PM,09:26 AM,05:23 PM,2,0,4,0,39,66,86,0.0,995,4,10,151,20
2020-01-26 09:00:00,5,-0,0.0,2.0,2,2,4,10:36 AM,07:03 PM,09:26 AM,05:23 PM,3,1,5,1,36,94,86,0.0,995,5,10,164,20
2020-01-26 12:00:00,5,-0,0.0,2.0,2,1,4,10:36 AM,07:03 PM,09:26 AM,05:23 PM,2,-0,4,-0,28,83,86,0.0,995,4,10,264,20
2020-01-26 15:00:00,5,-0,0.0,2.0,2,1,4,10:36 AM,07:03 PM,09:26 AM,05:23 PM,-0,1,4,1,18,75,73,0.1,996,4,10,252,12
2020-01-26 18:00:00,5,-0,0.0,2.0,2,2,4,10:36 AM,07:03 PM,09:26 AM,05:23 PM,-2,-2,2,-2,24,11,77,0.0,997,2,10,232,13
2020-01-26 21:00:00,5,-0,0.0,2.0,2,1,4,10:36 AM,07:03 PM,09:26 AM,05:23 PM,-4,-4,-0,-4,23,10,77,0.0,998,-0,10,192,11
2020-01-27 00:00:00,4,-1,0.0,5.8,1,1,11,10:53 AM,08:18 PM,09:25 AM,05:26 PM,-4,-5,-1,-5,26,100,83,0.0,996,-1,10,149,13
2020-01-27 03:00:00,4,-1,0.0,5.8,1,1,11,10:53 AM,08:18 PM,09:25 AM,05:26 PM,-2,-4,2,-4,48,44,75,0.0,991,2,10,164,30
2020-01-27 06:00:00,4,-1,0.0,5.8,1,2,11,10:53 AM,08:18 PM,09:25 AM,05:26 PM,-2,-3,2,-3,29,30,80,0.0,988,2,10,173,16
2020-01-27 09:00:00,4,-1,0.0,5.8,1,1,11,10:53 AM,08:18 PM,09:25 AM,05:26 PM,-1,-4,2,-4,36,26,83,0.0,986,2,10,177,23
2020-01-27 12:00:00,4,-1,0.0,5.8,1,1,11,10:53 AM,08:18 PM,09:25 AM,05:26 PM,-4,-2,4,-2,37,27,58,0.0,986,4,7,232,29
2020-01-27 15:00:00,4,-1,0.0,5.8,1,1,11,10:53 AM,08:18 PM,09:25 AM,05:26 PM,-3,-2,3,-2,32,28,65,0.0,986,3,10,208,22
2020-01-27 18:00:00,4,-1,0.0,5.8,1,1,11,10:53 AM,08:18 PM,09:25 AM,05:26 PM,-5,-4,1,-4,29,21,69,0.0,986,1,10,189,15
2020-01-27 21:00:00,4,-1,0.0,5.8,1,1,11,10:53 AM,08:18 PM,09:25 AM,05:26 PM,-5,-4,-1,-4,20,13,76,0.0,986,-1,10,177,9
2020-01-28 00:00:00,3,-2,0.1,5.8,2,1,18,11:06 AM,09:32 PM,09:23 AM,05:28 PM,-4,-6,-2,-6,19,13,86,0.0,985,-2,10,150,9
2020-01-28 03:00:00,3,-2,0.1,5.8,2,1,18,11:06 AM,09:32 PM,09:23 AM,05:28 PM,-2,-0,1,-0,6,89,85,0.1,983,1,5,149,4
2020-01-28 06:00:00,3,-2,0.1,5.8,2,1,18,11:06 AM,09:32 PM,09:23 AM,05:28 PM,-0,-1,0,-1,6,100,98,0.0,982,0,0,329,4
2020-01-28 09:00:00,3,-2,0.1,5.8,2,2,18,11:06 AM,09:32 PM,09:23 AM,05:28 PM,-2,-3,-1,-3,12,20,92,0.0,983,-1,10,247,7
2020-01-28 12:00:00,3,-2,0.1,5.8,2,2,18,11:06 AM,09:32 PM,09:23 AM,05:28 PM,-3,1,3,1,11,17,65,0.0,983,3,10,185,8
2020-01-28 15:00:00,3,-2,0.1,5.8,2,2,18,11:06 AM,09:32 PM,09:23 AM,05:28 PM,-1,-0,3,-0,22,12,73,0.0,983,3,10,255,14
2020-01-28 18:00:00,3,-2,0.1,5.8,2,2,18,11:06 AM,09:32 PM,09:23 AM,05:28 PM,-1,-3,2,-3,33,53,83,0.0,985,2,10,242,17
2020-01-28 21:00:00,3,-2,0.1,5.8,2,1,18,11:06 AM,09:32 PM,09:23 AM,05:28 PM,-1,-1,1,-1,43,12,81,0.0,986,-1,10,258,25
2020-01-29 00:00:00,4,-5,0.9,2.0,2,1,26,11:18 AM,10:45 PM,09:21 AM,05:30 PM,-1,-4,3,-4,55,20,78,0.0,987,3,10,263,33
2020-01-29 03:00:00,4,-5,0.9,2.0,2,1,26,11:18 AM,10:45 PM,09:21 AM,05:30 PM,-1,-4,3,-4,57,18,78,0.0,989,3,10,265,35
2020-01-29 06:00:00,4,-5,0.9,2.0,2,2,26,11:18 AM,10:45 PM,09:21 AM,05:30 PM,-1,-4,2,-4,46,27,81,0.0,991,2,10,268,28
2020-01-29 09:00:00,4,-5,0.9,2.0,2,2,26,11:18 AM,10:45 PM,09:21 AM,05:30 PM,-1,-4,2,-4,43,7,78,0.0,993,2,10,258,26
2020-01-29 12:00:00,4,-5,0.9,2.0,2,1,26,11:18 AM,10:45 PM,09:21 AM,05:30 PM,-1,0,4,0,21,100,72,0.0,994,4,10,239,15
2020-01-29 15:00:00,4,-5,0.9,2.0,2,1,26,11:18 AM,10:45 PM,09:21 AM,05:30 PM,1,-1,2,-1,16,100,90,1.0,991,2,2,132,11
2020-01-29 18:00:00,4,-5,0.9,2.0,2,1,26,11:18 AM,10:45 PM,09:21 AM,05:30 PM,2,-1,2,-1,25,80,91,0.0,991,-1,10,274,15
2020-01-29 21:00:00,4,-5,0.9,2.0,2,1,26,11:18 AM,10:45 PM,09:21 AM,05:30 PM,2,-5,-3,-5,23,100,95,0.0,992,-5,10,286,15
2020-01-30 00:00:00,8,2,0.0,3.9,2,1,33,11:28 AM,11:57 PM,09:19 AM,05:33 PM,1,-1,2,-1,18,100,93,0.0,994,2,10,241,9
2020-01-30 03:00:00,8,2,0.0,3.9,2,1,33,11:28 AM,11:57 PM,09:19 AM,05:33 PM,3,1,4,1,24,100,93,0.1,993,4,10,257,13
2020-01-30 06:00:00,8,2,0.0,3.9,2,1,33,11:28 AM,11:57 PM,09:19 AM,05:33 PM,3,1,4,1,26,100,91,0.0,992,4,10,176,12
2020-01-30 09:00:00,8,2,0.0,3.9,2,2,33,11:28 AM,11:57 PM,09:19 AM,05:33 PM,3,1,5,1,30,62,90,0.0,988,5,10,161,17
2020-01-30 12:00:00,8,2,0.0,3.9,2,3,33,11:28 AM,11:57 PM,09:19 AM,05:33 PM,5,4,7,4,29,51,86,0.0,983,7,10,165,16
2020-01-30 15:00:00,8,2,0.0,3.9,2,2,33,11:28 AM,11:57 PM,09:19 AM,05:33 PM,4,4,8,4,58,80,75,0.6,979,8,10,239,37
2020-01-30 18:00:00,8,2,0.0,3.9,2,3,33,11:28 AM,11:57 PM,09:19 AM,05:33 PM,4,3,8,3,75,58,75,0.0,981,8,10,266,50
2020-01-30 21:00:00,8,2,0.0,3.9,2,1,33,11:28 AM,11:57 PM,09:19 AM,05:33 PM,1,-1,5,-1,66,45,76,0.0,987,5,10,277,44
2020-01-31 00:00:00,9,3,0.0,5.8,3,1,37,11:38 AM,No moonset,09:17 AM,05:35 PM,-1,-2,3,-2,44,13,77,0.0,990,3,10,273,27
2020-01-31 03:00:00,9,3,0.0,5.8,3,1,37,11:38 AM,No moonset,09:17 AM,05:35 PM,1,1,4,1,19,100,84,0.0,990,4,10,262,12
2020-01-31 06:00:00,9,3,0.0,5.8,3,1,37,11:38 AM,No moonset,09:17 AM,05:35 PM,2,2,4,2,14,100,85,0.0,990,4,10,165,8
2020-01-31 09:00:00,9,3,0.0,5.8,3,1,37,11:38 AM,No moonset,09:17 AM,05:35 PM,2,1,4,1,21,87,87,0.0,989,4,10,175,11
2020-01-31 12:00:00,9,3,0.0,5.8,3,3,37,11:38 AM,No moonset,09:17 AM,05:35 PM,6,7,9,7,22,7,80,0.0,988,9,10,221,13
2020-01-31 15:00:00,9,3,0.0,5.8,3,3,37,11:38 AM,No moonset,09:17 AM,05:35 PM,4,6,9,6,36,18,68,0.0,986,9,10,239,20
2020-01-31 18:00:00,9,3,0.0,5.8,3,3,37,11:38 AM,No moonset,09:17 AM,05:35 PM,3,4,7,4,27,22,79,0.0,985,7,10,191,13
2020-01-31 21:00:00,9,3,0.0,5.8,3,1,37,11:38 AM,No moonset,09:17 AM,05:35 PM,2,5,9,5,44,10,73,0.0,983,5,10,227,24
2020-02-01 00:00:00,8,1,0.2,2.1,2,1,49,11:49 AM,01:10 AM,09:15 AM,05:37 PM,2,1,5,1,37,46,76,0.0,982,5,10,220,21
2020-02-01 03:00:00,8,1,0.2,2.1,2,1,49,11:49 AM,01:10 AM,09:15 AM,05:37 PM,3,2,5,2,24,49,84,0.0,979,5,10,189,12
2020-02-01 06:00:00,8,1,0.2,2.1,2,2,49,11:49 AM,01:10 AM,09:15 AM,05:37 PM,3,2,5,2,31,88,86,0.0,977,5,10,190,15
2020-02-01 09:00:00,8,1,0.2,2.1,2,2,49,11:49 AM,01:10 AM,09:15 AM,05:37 PM,5,4,8,4,51,77,81,0.7,978,8,2,264,33
2020-02-01 12:00:00,8,1,0.2,2.1,2,1,49,11:49 AM,01:10 AM,09:15 AM,05:37 PM,3,-1,5,-1,45,100,90,0.4,984,5,2,330,35
2020-02-01 15:00:00,8,1,0.2,2.1,2,1,49,11:49 AM,01:10 AM,09:15 AM,05:37 PM,-1,-1,4,-1,38,100,73,0.1,991,4,7,322,29
2020-02-01 18:00:00,8,1,0.2,2.1,2,1,49,11:49 AM,01:10 AM,09:15 AM,05:37 PM,-2,-3,2,-3,34,100,74,0.1,996,2,10,301,21
2020-02-01 21:00:00,8,1,0.2,2.1,2,1,49,11:49 AM,01:10 AM,09:15 AM,05:37 PM,-2,-4,1,-4,29,22,81,0.0,1000,1,10,273,16
2020-02-02 00:00:00,4,-5,0.2,2.1,2,1,57,12:02 PM,02:24 AM,09:13 AM,05:40 PM,-2,-4,1,-4,27,16,84,0.0,1002,1,10,262,14
2020-02-02 03:00:00,4,-5,0.2,2.1,2,1,57,12:02 PM,02:24 AM,09:13 AM,05:40 PM,-3,-3,0,-3,21,14,82,0.0,1001,0,10,212,10
2020-02-02 06:00:00,4,-5,0.2,2.1,2,2,57,12:02 PM,02:24 AM,09:13 AM,05:40 PM,-3,-2,0,-2,15,17,78,0.0,1001,0,10,175,7
2020-02-02 09:00:00,4,-5,0.2,2.1,2,1,57,12:02 PM,02:24 AM,09:13 AM,05:40 PM,-3,-2,1,-2,18,100,77,0.0,999,1,10,151,10
2020-02-02 12:00:00,4,-5,0.2,2.1,2,1,57,12:02 PM,02:24 AM,09:13 AM,05:40 PM,-0,0,4,0,23,100,72,0.0,998,4,10,150,18
2020-02-02 15:00:00,4,-5,0.2,2.1,2,1,57,12:02 PM,02:24 AM,09:13 AM,05:40 PM,1,-1,3,-1,21,88,87,0.2,995,3,5,145,17
2020-02-02 18:00:00,4,-5,0.2,2.1,2,1,57,12:02 PM,02:24 AM,09:13 AM,05:40 PM,2,-1,1,-1,20,100,95,0.0,995,-1,10,142,14
2020-02-02 21:00:00,4,-5,0.2,2.1,2,1,57,12:02 PM,02:24 AM,09:13 AM,05:40 PM,1,-5,-1,-5,17,70,93,0.1,993,-5,10,180,8
2020-02-03 00:00:00,5,-2,0.0,3.9,1,1,64,12:19 PM,03:41 AM,09:11 AM,05:42 PM,2,0,3,0,23,98,89,0.0,992,3,10,171,11
2020-02-03 03:00:00,5,-2,0.0,3.9,1,1,64,12:19 PM,03:41 AM,09:11 AM,05:42 PM,2,0,4,0,26,100,93,0.4,992,4,2,193,13
2020-02-03 06:00:00,5,-2,0.0,3.9,1,2,64,12:19 PM,03:41 AM,09:11 AM,05:42 PM,-0,-2,3,-2,50,5,77,0.0,993,3,10,243,29
2020-02-03 09:00:00,5,-2,0.0,3.9,1,1,64,12:19 PM,03:41 AM,09:11 AM,05:42 PM,1,-2,3,-2,48,66,83,0.0,993,3,10,249,30
2020-02-03 12:00:00,5,-2,0.0,3.9,1,1,64,12:19 PM,03:41 AM,09:11 AM,05:42 PM,-1,-1,5,-1,62,86,67,0.1,995,5,10,259,46
2020-02-03 15:00:00,5,-2,0.0,3.9,1,2,64,12:19 PM,03:41 AM,09:11 AM,05:42 PM,-3,-2,4,-2,57,56,60,0.0,995,4,10,266,42
2020-02-03 18:00:00,5,-2,0.0,3.9,1,1,64,12:19 PM,03:41 AM,09:11 AM,05:42 PM,-3,-4,2,-4,55,100,67,0.0,996,2,10,262,35
2020-02-03 21:00:00,5,-2,0.0,3.9,1,1,64,12:19 PM,03:41 AM,09:11 AM,05:42 PM,-5,-2,1,-2,54,44,58,0.0,994,-2,10,263,34
2020-02-04 00:00:00,6,-2,0.0,5.8,1,1,72,12:42 PM,04:58 AM,09:08 AM,05:44 PM,-2,-5,2,-5,54,86,76,0.0,993,2,10,266,38
2020-02-04 03:00:00,6,-2,0.0,5.8,1,1,72,12:42 PM,04:58 AM,09:08 AM,05:44 PM,2,-2,4,-2,54,100,84,0.2,997,4,2,290,38
2020-02-04 06:00:00,6,-2,0.0,5.8,1,1,72,12:42 PM,04:58 AM,09:08 AM,05:44 PM,2,-1,5,-1,52,89,79,0.1,1005,5,10,327,36
2020-02-04 09:00:00,6,-2,0.0,5.8,1,2,72,12:42 PM,04:58 AM,09:08 AM,05:44 PM,1,-1,4,-1,46,29,78,0.0,1013,4,10,325,29
2020-02-04 12:00:00,6,-2,0.0,5.8,1,3,72,12:42 PM,04:58 AM,09:08 AM,05:44 PM,1,1,6,1,35,16,72,0.0,1020,6,10,332,27
2020-02-04 15:00:00,6,-2,0.0,5.8,1,3,72,12:42 PM,04:58 AM,09:08 AM,05:44 PM,1,2,5,2,22,29,74,0.0,1024,5,10,309,15
2020-02-04 18:00:00,6,-2,0.0,5.8,1,2,72,12:42 PM,04:58 AM,09:08 AM,05:44 PM,0,-0,3,-0,21,22,85,0.0,1028,3,10,275,10
2020-02-04 21:00:00,6,-2,0.0,5.8,1,1,72,12:42 PM,04:58 AM,09:08 AM,05:44 PM,0,-2,2,-2,22,93,85,0.0,1030,-2,10,253,11
2020-02-05 00:00:00,7,2,0.0,4.0,1,1,79,01:15 PM,06:14 AM,09:06 AM,05:47 PM,1,-1,2,-1,23,63,89,0.0,1031,2,10,250,12
2020-02-05 03:00:00,7,2,0.0,4.0,1,1,79,01:15 PM,06:14 AM,09:06 AM,05:47 PM,1,-2,2,-2,29,31,89,0.0,1031,2,10,251,14
2020-02-05 06:00:00,7,2,0.0,4.0,1,2,79,01:15 PM,06:14 AM,09:06 AM,05:47 PM,0,-1,3,-1,26,51,86,0.0,1031,3,10,240,13
2020-02-05 09:00:00,7,2,0.0,4.0,1,2,79,01:15 PM,06:14 AM,09:06 AM,05:47 PM,1,-0,4,-0,30,29,83,0.0,1031,4,10,234,15
2020-02-05 12:00:00,7,2,0.0,4.0,1,3,79,01:15 PM,06:14 AM,09:06 AM,05:47 PM,2,3,7,3,27,36,72,0.0,1029,7,10,231,19
2020-02-05 15:00:00,7,2,0.0,4.0,1,2,79,01:15 PM,06:14 AM,09:06 AM,05:47 PM,3,4,7,4,26,88,73,0.0,1029,7,10,253,17
2020-02-05 18:00:00,7,2,0.0,4.0,1,2,79,01:15 PM,06:14 AM,09:06 AM,05:47 PM,1,0,4,0,31,25,83,0.0,1028,4,10,241,15
2020-02-05 21:00:00,7,2,0.0,4.0,1,1,79,01:15 PM,06:14 AM,09:06 AM,05:47 PM,0,-1,3,-1,31,29,85,0.0,1028,3,10,211,15
2020-02-06 00:00:00,9,3,0.0,5.8,2,1,87,02:03 PM,07:24 AM,09:04 AM,05:49 PM,0,-1,3,-1,26,100,82,0.0,1027,3,10,207,13
2020-02-06 03:00:00,9,3,0.0,5.8,2,1,87,02:03 PM,07:24 AM,09:04 AM,05:49 PM,2,1,4,1,27,81,87,0.0,1027,4,10,220,13
2020-02-06 06:00:00,9,3,0.0,5.8,2,2,87,02:03 PM,07:24 AM,09:04 AM,05:49 PM,2,1,4,1,25,12,87,0.0,1027,4,10,205,12
2020-02-06 09:00:00,9,3,0.0,5.8,2,2,87,02:03 PM,07:24 AM,09:04 AM,05:49 PM,2,3,4,3,17,11,85,0.0,1027,4,10,201,8
2020-02-06 12:00:00,9,3,0.0,5.8,2,3,87,02:03 PM,07:24 AM,09:04 AM,05:49 PM,4,9,9,9,3,6,72,0.0,1027,9,10,172,2
2020-02-06 15:00:00,9,3,0.0,5.8,2,3,87,02:03 PM,07:24 AM,09:04 AM,05:49 PM,5,9,9,9,4,10,78,0.0,1026,9,10,108,3
2020-02-06 18:00:00,9,3,0.0,5.8,2,3,87,02:03 PM,07:24 AM,09:04 AM,05:49 PM,3,4,5,4,12,17,85,0.0,1025,5,10,176,6
2020-02-06 21:00:00,9,3,0.0,5.8,2,1,87,02:03 PM,07:24 AM,09:04 AM,05:49 PM,1,3,5,3,16,13,80,0.0,1024,5,10,177,8
2020-02-07 00:00:00,7,2,0.0,5.8,2,1,95,03:09 PM,08:21 AM,09:02 AM,05:51 PM,-3,2,4,2,15,0,63,0.0,1022,4,10,188,7
2020-02-07 03:00:00,7,2,0.0,5.8,2,1,95,03:09 PM,08:21 AM,09:02 AM,05:51 PM,-4,0,3,0,21,0,58,0.0,1020,3,10,160,10
2020-02-07 06:00:00,7,2,0.0,5.8,2,2,95,03:09 PM,08:21 AM,09:02 AM,05:51 PM,-3,-2,2,-2,26,0,68,0.0,1017,2,10,162,13
2020-02-07 09:00:00,7,2,0.0,5.8,2,2,95,03:09 PM,08:21 AM,09:02 AM,05:51 PM,-2,-2,2,-2,30,0,74,0.0,1015,2,10,156,14
2020-02-07 12:00:00,7,2,0.0,5.8,2,3,95,03:09 PM,08:21 AM,09:02 AM,05:51 PM,-1,4,7,4,32,0,55,0.0,1011,7,10,154,22
2020-02-07 15:00:00,7,2,0.0,5.8,2,3,95,03:09 PM,08:21 AM,09:02 AM,05:51 PM,-4,3,7,3,53,21,45,0.0,1007,7,10,155,32
2020-02-07 18:00:00,7,2,0.0,5.8,2,2,95,03:09 PM,08:21 AM,09:02 AM,05:51 PM,-2,-1,4,-1,54,3,62,0.0,1004,4,10,161,32
2020-02-07 21:00:00,7,2,0.0,5.8,2,1,95,03:09 PM,08:21 AM,09:02 AM,05:51 PM,-2,-2,3,-2,48,45,68,0.0,1000,3,10,150,28
2020-02-08 00:00:00,6,3,0.0,6.9,1,1,100,04:31 PM,09:04 AM,09:00 AM,05:53 PM,0,-1,4,-1,45,76,78,0.0,997,4,10,143,27
2020-02-08 03:00:00,6,3,0.0,6.9,1,1,100,04:31 PM,09:04 AM,09:00 AM,05:53 PM,3,1,6,1,56,80,84,0.2,993,6,9,170,34
