date_time,Orelia_maxtempC,Orelia_mintempC,Orelia_totalSnow_cm,Orelia_sunHour,Orelia_uvIndex,Orelia_uvIndex,Orelia_moon_illumination,Orelia_moonrise,Orelia_moonset,Orelia_sunrise,Orelia_sunset,Orelia_DewPointC,Orelia_FeelsLikeC,Orelia_HeatIndexC,Orelia_WindChillC,Orelia_WindGustKmph,Orelia_cloudcover,Orelia_humidity,Orelia_precipMM,Orelia_pressure,Orelia_tempC,Orelia_visibility,Orelia_winddirDegree,Orelia_windspeedKmph
2020-02-19 09:00:00,13,5,0.0,5.6,3,3,15,05:31 AM,04:03 PM,08:10 AM,07:29 PM,10,12,13,12,19,100,82,0.2,1024,13,2,41,14
2020-02-19 12:00:00,13,5,0.0,5.6,3,3,15,05:31 AM,04:03 PM,08:10 AM,07:29 PM,11,12,13,12,18,100,87,0.3,1024,13,2,36,13
2020-02-19 15:00:00,13,5,0.0,5.6,3,3,15,05:31 AM,04:03 PM,08:10 AM,07:29 PM,11,12,13,12,19,100,90,0.5,1022,13,2,41,14
2020-02-19 18:00:00,13,5,0.0,5.6,3,3,15,05:31 AM,04:03 PM,08:10 AM,07:29 PM,12,10,12,10,17,100,91,0.2,1020,10,7,59,12
2020-02-19 21:00:00,13,5,0.0,5.6,3,1,15,05:31 AM,04:03 PM,08:10 AM,07:29 PM,9,6,9,6,13,99,80,0.0,1021,6,10,67,9
2020-02-20 00:00:00,14,11,0.0,5.6,3,1,7,06:21 AM,04:58 PM,08:10 AM,07:29 PM,7,8,10,8,15,99,75,0.0,1022,9,10,42,11
2020-02-20 03:00:00,14,11,0.0,5.6,3,1,7,06:21 AM,04:58 PM,08:10 AM,07:29 PM,8,10,11,10,15,100,79,0.1,1022,11,5,25,11
2020-02-20 06:00:00,14,11,0.0,5.6,3,1,7,06:21 AM,04:58 PM,08:10 AM,07:29 PM,8,10,11,10,17,94,82,0.1,1022,11,7,43,12
2020-02-20 09:00:00,14,11,0.0,5.6,3,3,7,06:21 AM,04:58 PM,08:10 AM,07:29 PM,9,11,12,11,22,97,80,0.0,1024,12,10,38,16
2020-02-20 12:00:00,14,11,0.0,5.6,3,3,7,06:21 AM,04:58 PM,08:10 AM,07:29 PM,9,11,13,11,31,100,77,0.0,1027,13,10,27,23
2020-02-20 15:00:00,14,11,0.0,5.6,3,3,7,06:21 AM,04:58 PM,08:10 AM,07:29 PM,8,10,12,10,41,100,75,0.1,1028,12,10,26,30
2020-02-20 18:00:00,14,11,0.0,5.6,3,3,7,06:21 AM,04:58 PM,08:10 AM,07:29 PM,6,8,11,8,42,95,70,0.2,1030,11,5,27,30
2020-02-20 21:00:00,14,11,0.0,5.6,3,1,7,06:21 AM,04:58 PM,08:10 AM,07:29 PM,4,8,11,8,28,98,66,0.1,1034,11,7,22,19
2020-02-21 00:00:00,13,6,0.0,11.2,2,1,0,07:07 AM,05:54 PM,08:09 AM,07:30 PM,4,8,10,8,22,98,65,0.0,1037,10,10,30,15
2020-02-21 03:00:00,13,6,0.0,11.2,2,1,0,07:07 AM,05:54 PM,08:09 AM,07:30 PM,3,6,9,6,28,56,65,0.0,1037,9,10,33,20
2020-02-21 06:00:00,13,6,0.0,11.2,2,1,0,07:07 AM,05:54 PM,08:09 AM,07:30 PM,1,4,7,4,29,34,63,0.0,1038,7,10,30,21
2020-02-21 09:00:00,13,6,0.0,11.2,2,3,0,07:07 AM,05:54 PM,08:09 AM,07:30 PM,-0,3,6,3,25,41,63,0.0,1039,6,10,36,18
2020-02-21 12:00:00,13,6,0.0,11.2,2,3,0,07:07 AM,05:54 PM,08:09 AM,07:30 PM,-0,6,8,6,16,40,58,0.0,1039,8,10,52,12
2020-02-21 15:00:00,13,6,0.0,11.2,2,4,0,07:07 AM,05:54 PM,08:09 AM,07:30 PM,1,11,12,11,12,32,47,0.0,1035,12,10,64,10
2020-02-21 18:00:00,13,6,0.0,11.2,2,4,0,07:07 AM,05:54 PM,08:09 AM,07:30 PM,2,12,13,12,16,26,48,0.0,1033,13,10,83,12
2020-02-21 21:00:00,13,6,0.0,11.2,2,1,0,07:07 AM,05:54 PM,08:09 AM,07:30 PM,2,9,11,9,20,23,54,0.0,1033,11,10,106,12
2020-02-22 00:00:00,18,7,0.0,11.2,4,1,0,07:47 AM,06:49 PM,08:08 AM,07:31 PM,2,7,9,7,21,23,60,0.0,1033,9,10,118,12
2020-02-22 03:00:00,18,7,0.0,11.2,4,1,0,07:47 AM,06:49 PM,08:08 AM,07:31 PM,2,6,8,6,20,18,66,0.0,1031,8,10,121,11
2020-02-22 06:00:00,18,7,0.0,11.2,4,1,0,07:47 AM,06:49 PM,08:08 AM,07:31 PM,2,6,7,6,15,15,67,0.0,1030,7,10,145,8
2020-02-22 09:00:00,18,7,0.0,11.2,4,3,0,07:47 AM,06:49 PM,08:08 AM,07:31 PM,2,7,9,7,15,11,63,0.0,1030,9,10,145,10
2020-02-22 12:00:00,18,7,0.0,11.2,4,4,0,07:47 AM,06:49 PM,08:08 AM,07:31 PM,5,13,14,13,19,20,56,0.0,1029,14,10,161,17
2020-02-22 15:00:00,18,7,0.0,11.2,4,5,0,07:47 AM,06:49 PM,08:08 AM,07:31 PM,8,17,17,17,23,24,54,0.0,1025,17,10,163,21
2020-02-22 18:00:00,18,7,0.0,11.2,4,5,0,07:47 AM,06:49 PM,08:08 AM,07:31 PM,9,17,17,17,23,32,62,0.0,1022,17,10,149,17
2020-02-22 21:00:00,18,7,0.0,11.2,4,1,0,07:47 AM,06:49 PM,08:08 AM,07:31 PM,9,14,15,14,28,57,68,0.0,1023,15,10,140,18
2020-02-23 00:00:00,23,13,0.0,7.1,4,1,0,08:23 AM,07:43 PM,08:07 AM,07:31 PM,10,12,14,12,27,57,77,0.0,1022,14,10,140,16
2020-02-23 03:00:00,23,13,0.0,7.1,4,1,0,08:23 AM,07:43 PM,08:07 AM,07:31 PM,10,12,13,12,21,84,84,0.0,1020,13,10,143,12
2020-02-23 06:00:00,23,13,0.0,7.1,4,1,0,08:23 AM,07:43 PM,08:07 AM,07:31 PM,12,13,14,13,16,100,87,0.0,1018,14,10,124,10
2020-02-23 09:00:00,23,13,0.0,7.1,4,4,0,08:23 AM,07:43 PM,08:07 AM,07:31 PM,13,15,16,15,22,100,87,0.0,1018,16,10,132,15
2020-02-23 12:00:00,23,13,0.0,7.1,4,4,0,08:23 AM,07:43 PM,08:07 AM,07:31 PM,15,18,18,18,27,95,80,0.0,1017,18,10,157,20
2020-02-23 15:00:00,23,13,0.0,7.1,4,5,0,08:23 AM,07:43 PM,08:07 AM,07:31 PM,15,21,23,21,29,71,69,0.0,1014,21,10,158,24
2020-02-23 18:00:00,23,13,0.0,7.1,4,6,0,08:23 AM,07:43 PM,08:07 AM,07:31 PM,16,22,25,22,25,43,69,0.0,1011,22,10,133,18
2020-02-23 21:00:00,23,13,0.0,7.1,4,1,0,08:23 AM,07:43 PM,08:07 AM,07:31 PM,16,20,20,20,37,32,81,0.0,1012,20,10,123,22
2020-02-24 00:00:00,24,17,0.0,5.6,6,1,0,08:57 AM,08:36 PM,08:06 AM,07:32 PM,16,18,18,18,34,71,92,0.0,1011,18,10,133,20
2020-02-24 03:00:00,24,17,0.0,5.6,6,1,0,08:57 AM,08:36 PM,08:06 AM,07:32 PM,16,17,17,17,16,97,95,0.1,1010,17,5,151,9
2020-02-24 06:00:00,24,17,0.0,5.6,6,1,0,08:57 AM,08:36 PM,08:06 AM,07:32 PM,17,18,18,18,13,97,94,0.0,1010,18,7,273,8
2020-02-24 09:00:00,24,17,0.0,5.6,6,4,0,08:57 AM,08:36 PM,08:06 AM,07:32 PM,13,19,19,19,22,98,68,0.0,1012,19,10,322,16
2020-02-24 12:00:00,24,17,0.0,5.6,6,5,0,08:57 AM,08:36 PM,08:06 AM,07:32 PM,7,21,22,21,29,100,41,0.0,1012,21,10,316,24
2020-02-24 15:00:00,24,17,0.0,5.6,6,5,0,08:57 AM,08:36 PM,08:06 AM,07:32 PM,5,24,24,23,30,95,31,0.0,1011,23,10,313,26
2020-02-24 18:00:00,24,17,0.0,5.6,6,5,0,08:57 AM,08:36 PM,08:06 AM,07:32 PM,6,22,22,22,25,95,38,0.0,1010,22,10,315,17
2020-02-24 21:00:00,24,17,0.0,5.6,6,1,0,08:57 AM,08:36 PM,08:06 AM,07:32 PM,5,18,18,18,16,99,43,0.0,1011,18,10,123,8
2020-02-25 00:00:00,21,13,0.0,11.3,4,1,8,09:29 AM,09:28 PM,08:05 AM,07:33 PM,4,17,17,17,15,100,41,0.0,1011,17,10,127,7
2020-02-25 03:00:00,21,13,0.0,11.3,4,1,8,09:29 AM,09:28 PM,08:05 AM,07:33 PM,3,15,16,15,21,33,43,0.0,1010,16,10,189,10
2020-02-25 06:00:00,21,13,0.0,11.3,4,1,8,09:29 AM,09:28 PM,08:05 AM,07:33 PM,4,13,14,13,20,0,51,0.0,1011,14,10,236,9
2020-02-25 09:00:00,21,13,0.0,11.3,4,5,8,09:29 AM,09:28 PM,08:05 AM,07:33 PM,5,16,16,16,19,0,50,0.0,1013,16,10,305,13
2020-02-25 12:00:00,21,13,0.0,11.3,4,5,8,09:29 AM,09:28 PM,08:05 AM,07:33 PM,6,20,20,20,19,0,42,0.0,1014,20,10,346,15
2020-02-25 15:00:00,21,13,0.0,11.3,4,6,8,09:29 AM,09:28 PM,08:05 AM,07:33 PM,7,21,23,21,24,0,41,0.0,1013,21,10,129,21
2020-02-25 18:00:00,21,13,0.0,11.3,4,5,8,09:29 AM,09:28 PM,08:05 AM,07:33 PM,8,19,20,19,30,1,49,0.0,1013,19,10,32,21
2020-02-25 21:00:00,21,13,0.0,11.3,4,1,8,09:29 AM,09:28 PM,08:05 AM,07:33 PM,6,14,16,14,41,5,51,0.0,1018,16,10,31,24
2020-02-26 00:00:00,15,8,0.0,11.3,4,1,15,09:58 AM,10:19 PM,08:04 AM,07:33 PM,1,11,13,11,37,11,44,0.0,1022,13,10,30,21
2020-02-26 03:00:00,15,8,0.0,11.3,4,1,15,09:58 AM,10:19 PM,08:04 AM,07:33 PM,-4,8,11,8,43,11,36,0.0,1025,11,10,18,24
2020-02-26 06:00:00,15,8,0.0,11.3,4,1,15,09:58 AM,10:19 PM,08:04 AM,07:33 PM,-6,5,9,5,44,3,36,0.0,1029,9,10,4,26
2020-02-26 09:00:00,15,8,0.0,11.3,4,3,15,09:58 AM,10:19 PM,08:04 AM,07:33 PM,-4,4,8,4,36,0,43,0.0,1033,8,10,239,27
2020-02-26 12:00:00,15,8,0.0,11.3,4,4,15,09:58 AM,10:19 PM,08:04 AM,07:33 PM,-3,8,11,8,30,0,38,0.0,1033,11,10,350,26
2020-02-26 15:00:00,15,8,0.0,11.3,4,4,15,09:58 AM,10:19 PM,08:04 AM,07:33 PM,-4,12,14,12,26,3,30,0.0,1031,14,10,351,23
2020-02-26 18:00:00,15,8,0.0,11.3,4,4,15,09:58 AM,10:19 PM,08:04 AM,07:33 PM,-2,12,13,12,22,1,34,0.0,1029,13,10,133,16
2020-02-26 21:00:00,15,8,0.0,11.3,4,1,15,09:58 AM,10:19 PM,08:04 AM,07:33 PM,-3,7,9,7,23,0,43,0.0,1031,9,10,20,12
2020-02-27 00:00:00,16,3,0.0,11.3,3,1,23,10:28 AM,11:12 PM,08:03 AM,07:34 PM,-5,4,6,4,23,0,45,0.0,1033,6,10,33,11
2020-02-27 03:00:00,16,3,0.0,11.3,3,1,23,10:28 AM,11:12 PM,08:03 AM,07:34 PM,-5,2,4,2,19,0,49,0.0,1032,4,10,61,9
2020-02-27 06:00:00,16,3,0.0,11.3,3,1,23,10:28 AM,11:12 PM,08:03 AM,07:34 PM,-6,1,3,1,18,0,53,0.0,1032,3,10,123,9
2020-02-27 09:00:00,16,3,0.0,11.3,3,3,23,10:28 AM,11:12 PM,08:03 AM,07:34 PM,-4,4,6,4,15,0,49,0.0,1032,6,10,163,10
2020-02-27 12:00:00,16,3,0.0,11.3,3,4,23,10:28 AM,11:12 PM,08:03 AM,07:34 PM,-4,10,11,10,12,0,36,0.0,1032,11,10,194,10
2020-02-27 15:00:00,16,3,0.0,11.3,3,5,23,10:28 AM,11:12 PM,08:03 AM,07:34 PM,-4,15,15,15,8,0,27,0.0,1028,15,10,214,7
2020-02-27 18:00:00,16,3,0.0,11.3,3,5,23,10:28 AM,11:12 PM,08:03 AM,07:34 PM,-1,15,15,15,9,0,33,0.0,1026,15,10,176,6
2020-02-27 21:00:00,16,3,0.0,11.3,3,1,23,10:28 AM,11:12 PM,08:03 AM,07:34 PM,-4,11,12,11,19,0,34,0.0,1027,12,10,133,9
2020-02-28 00:00:00,22,6,0.0,11.3,4,1,30,10:59 AM,No moonset,08:02 AM,07:35 PM,-4,7,9,7,27,22,39,0.0,1028,9,10,142,13
2020-02-28 03:00:00,22,6,0.0,11.3,4,1,30,10:59 AM,No moonset,08:02 AM,07:35 PM,-1,5,7,5,25,19,55,0.0,1028,7,10,163,12
2020-02-28 06:00:00,22,6,0.0,11.3,4,1,30,10:59 AM,No moonset,08:02 AM,07:35 PM,-0,4,6,4,19,8,65,0.0,1028,6,10,194,9
2020-02-28 09:00:00,22,6,0.0,11.3,4,3,30,10:59 AM,No moonset,08:02 AM,07:35 PM,2,8,9,8,13,4,61,0.0,1030,9,10,214,9
2020-02-28 12:00:00,22,6,0.0,11.3,4,5,30,10:59 AM,No moonset,08:02 AM,07:35 PM,3,16,16,16,9,1,42,0.0,1030,16,10,207,8
2020-02-28 15:00:00,22,6,0.0,11.3,4,6,30,10:59 AM,No moonset,08:02 AM,07:35 PM,1,21,21,21,11,6,28,0.0,1028,21,10,169,9
2020-02-28 18:00:00,22,6,0.0,11.3,4,5,30,10:59 AM,No moonset,08:02 AM,07:35 PM,2,20,20,20,15,43,32,0.0,1026,20,10,124,9
2020-02-28 21:00:00,22,6,0.0,11.3,4,1,30,10:59 AM,No moonset,08:02 AM,07:35 PM,0,17,17,17,24,26,33,0.0,1026,17,10,124,12
2020-02-29 00:00:00,23,9,0.0,11.3,5,1,38,11:32 AM,12:04 AM,08:01 AM,07:35 PM,0,13,14,13,30,5,40,0.0,1027,14,10,150,14
2020-02-29 03:00:00,23,9,0.0,11.3,5,1,38,11:32 AM,12:04 AM,08:01 AM,07:35 PM,1,10,11,10,29,6,48,0.0,1027,11,10,168,14
2020-02-29 06:00:00,23,9,0.0,11.3,5,1,38,11:32 AM,12:04 AM,08:01 AM,07:35 PM,1,8,10,8,25,22,57,0.0,1026,10,10,168,12
2020-02-29 09:00:00,23,9,0.0,11.3,5,4,38,11:32 AM,12:04 AM,08:01 AM,07:35 PM,3,11,12,11,23,11,54,0.0,1026,12,10,160,15
2020-02-29 12:00:00,23,9,0.0,11.3,5,5,38,11:32 AM,12:04 AM,08:01 AM,07:35 PM,4,18,19,18,25,3,39,0.0,1025,19,10,152,21
2020-02-29 15:00:00,23,9,0.0,11.3,5,6,38,11:32 AM,12:04 AM,08:01 AM,07:35 PM,5,23,23,23,29,4,32,0.0,1021,23,10,150,26
2020-02-29 18:00:00,23,9,0.0,11.3,5,6,38,11:32 AM,12:04 AM,08:01 AM,07:35 PM,7,21,22,21,32,10,41,0.0,1019,21,10,144,21
2020-02-29 21:00:00,23,9,0.0,11.3,5,1,38,11:32 AM,12:04 AM,08:01 AM,07:35 PM,10,18,18,18,39,31,61,0.0,1018,18,10,135,22
2020-03-01 00:00:00,27,14,0.0,10.1,6,1,44,12:07 PM,12:58 AM,08:00 AM,07:36 PM,12,16,16,16,39,22,74,0.0,1018,16,10,145,22
2020-03-01 03:00:00,27,14,0.0,10.1,6,1,44,12:07 PM,12:58 AM,08:00 AM,07:36 PM,12,15,15,15,30,45,81,0.0,1016,15,10,157,16
2020-03-01 06:00:00,27,14,0.0,10.1,6,1,44,12:07 PM,12:58 AM,08:00 AM,07:36 PM,13,14,14,14,26,72,89,0.0,1015,14,10,154,14
2020-03-01 09:00:00,27,14,0.0,10.1,6,4,44,12:07 PM,12:58 AM,08:00 AM,07:36 PM,14,16,17,16,24,71,83,0.0,1015,17,10,163,18
2020-03-01 12:00:00,27,14,0.0,10.1,6,5,44,12:07 PM,12:58 AM,08:00 AM,07:36 PM,15,22,23,22,20,37,64,0.0,1014,22,10,181,17
2020-03-01 15:00:00,27,14,0.0,10.1,6,7,44,12:07 PM,12:58 AM,08:00 AM,07:36 PM,13,26,26,26,12,11,46,0.0,1011,26,10,193,10
2020-03-01 18:00:00,27,14,0.0,10.1,6,7,44,12:07 PM,12:58 AM,08:00 AM,07:36 PM,13,26,26,25,12,9,47,0.0,1009,25,10,115,7
2020-03-01 21:00:00,27,14,0.0,10.1,6,1,44,12:07 PM,12:58 AM,08:00 AM,07:36 PM,13,22,22,22,26,10,58,0.0,1011,22,10,89,13
2020-03-02 00:00:00,26,16,0.0,10.2,6,1,51,12:47 PM,01:54 AM,07:59 AM,07:37 PM,15,19,19,19,33,9,81,0.0,1011,19,10,124,17
2020-03-02 03:00:00,26,16,0.0,10.2,6,1,51,12:47 PM,01:54 AM,07:59 AM,07:37 PM,16,18,18,18,29,16,92,0.0,1010,18,10,151,15
2020-03-02 06:00:00,26,16,0.0,10.2,6,1,51,12:47 PM,01:54 AM,07:59 AM,07:37 PM,15,16,16,16,18,43,95,0.0,1009,16,5,138,9
2020-03-02 09:00:00,26,16,0.0,10.2,6,4,51,12:47 PM,01:54 AM,07:59 AM,07:37 PM,16,18,18,18,9,73,90,0.0,1011,18,7,103,6
2020-03-02 12:00:00,26,16,0.0,10.2,6,5,51,12:47 PM,01:54 AM,07:59 AM,07:37 PM,17,23,23,22,9,54,73,0.0,1011,22,10,108,8
2020-03-02 15:00:00,26,16,0.0,10.2,6,7,51,12:47 PM,01:54 AM,07:59 AM,07:37 PM,17,27,27,25,9,19,60,0.0,1009,25,10,103,8
2020-03-02 18:00:00,26,16,0.0,10.2,6,7,51,12:47 PM,01:54 AM,07:59 AM,07:37 PM,17,26,26,25,15,7,60,0.0,1007,25,10,98,10
2020-03-02 21:00:00,26,16,0.0,10.2,6,1,51,12:47 PM,01:54 AM,07:59 AM,07:37 PM,17,25,25,22,24,21,71,0.0,1008,22,10,86,13
2020-03-03 00:00:00,26,18,0.0,7.3,6,1,58,01:33 PM,02:51 AM,07:58 AM,07:37 PM,18,20,21,20,21,50,88,0.0,1009,20,5,106,12
2020-03-03 03:00:00,26,18,0.0,7.3,6,1,58,01:33 PM,02:51 AM,07:58 AM,07:37 PM,18,19,19,19,15,87,98,0.0,1009,19,1,116,9
2020-03-03 06:00:00,26,18,0.0,7.3,6,1,58,01:33 PM,02:51 AM,07:58 AM,07:37 PM,18,18,18,18,14,100,99,0.0,1009,18,0,55,8
2020-03-03 09:00:00,26,18,0.0,7.3,6,5,58,01:33 PM,02:51 AM,07:58 AM,07:37 PM,18,20,22,20,15,74,90,0.0,1010,20,7,38,11
2020-03-03 12:00:00,26,18,0.0,7.3,6,6,58,01:33 PM,02:51 AM,07:58 AM,07:37 PM,18,26,26,24,17,38,68,0.0,1009,24,10,78,14
2020-03-03 15:00:00,26,18,0.0,7.3,6,7,58,01:33 PM,02:51 AM,07:58 AM,07:37 PM,17,27,27,25,22,63,61,0.1,1007,25,10,101,19
2020-03-03 18:00:00,26,18,0.0,7.3,6,5,58,01:33 PM,02:51 AM,07:58 AM,07:37 PM,18,25,25,24,23,78,69,0.2,1005,24,9,106,18
2020-03-03 21:00:00,26,18,0.0,7.3,6,1,58,01:33 PM,02:51 AM,07:58 AM,07:37 PM,17,22,25,22,26,74,75,0.1,1005,22,10,99,17
2020-03-04 00:00:00,24,17,0.0,10.2,5,1,65,02:25 PM,03:49 AM,07:57 AM,07:38 PM,18,20,21,20,22,81,87,0.0,1006,20,10,114,13
2020-03-04 03:00:00,24,17,0.0,10.2,5,1,65,02:25 PM,03:49 AM,07:57 AM,07:38 PM,18,19,19,19,18,82,96,0.1,1005,19,5,116,10
2020-03-04 06:00:00,24,17,0.0,10.2,5,1,65,02:25 PM,03:49 AM,07:57 AM,07:38 PM,18,18,18,18,30,88,95,0.0,1006,18,7,226,19
2020-03-04 09:00:00,24,17,0.0,10.2,5,4,65,02:25 PM,03:49 AM,07:57 AM,07:38 PM,12,19,19,19,44,77,65,0.3,1009,19,9,290,31
2020-03-04 12:00:00,24,17,0.0,10.2,5,5,65,02:25 PM,03:49 AM,07:57 AM,07:38 PM,8,22,23,22,47,23,42,0.1,1011,22,10,288,39
2020-03-04 15:00:00,24,17,0.0,10.2,5,6,65,02:25 PM,03:49 AM,07:57 AM,07:38 PM,7,24,24,23,47,0,35,0.0,1010,23,10,292,41
2020-03-04 18:00:00,24,17,0.0,10.2,5,6,65,02:25 PM,03:49 AM,07:57 AM,07:38 PM,8,21,22,21,46,3,44,0.0,1011,21,10,313,33
2020-03-04 21:00:00,24,17,0.0,10.2,5,1,65,02:25 PM,03:49 AM,07:57 AM,07:38 PM,9,18,20,18,44,4,59,0.0,1015,18,10,334,27
2020-03-05 00:00:00,23,10,0.0,11.6,5,1,73,03:24 PM,04:46 AM,07:56 AM,07:39 PM,7,12,15,12,46,1,68,0.0,1018,14,10,346,29
2020-03-05 03:00:00,23,10,0.0,11.6,5,1,73,03:24 PM,04:46 AM,07:56 AM,07:39 PM,7,9,12,9,33,1,72,0.0,1020,12,10,332,20
2020-03-05 06:00:00,23,10,0.0,11.6,5,1,73,03:24 PM,04:46 AM,07:56 AM,07:39 PM,7,9,11,9,26,13,76,0.0,1022,11,10,314,14
2020-03-05 09:00:00,23,10,0.0,11.6,5,4,73,03:24 PM,04:46 AM,07:56 AM,07:39 PM,7,11,13,11,22,10,70,0.0,1025,13,10,320,15
2020-03-05 12:00:00,23,10,0.0,11.6,5,5,73,03:24 PM,04:46 AM,07:56 AM,07:39 PM,8,18,18,18,21,2,52,0.0,1026,18,10,340,18
2020-03-05 15:00:00,23,10,0.0,11.6,5,6,73,03:24 PM,04:46 AM,07:56 AM,07:39 PM,7,23,23,22,19,0,37,0.0,1025,22,10,121,17
2020-03-05 18:00:00,23,10,0.0,11.6,5,6,73,03:24 PM,04:46 AM,07:56 AM,07:39 PM,8,21,22,21,19,0,41,0.0,1024,21,10,43,13
2020-03-05 21:00:00,23,10,0.0,11.6,5,1,73,03:24 PM,04:46 AM,07:56 AM,07:39 PM,5,19,20,19,19,36,46,0.0,1026,19,10,94,9
2020-03-06 00:00:00,21,12,0.0,11.6,5,1,80,04:28 PM,05:42 AM,07:55 AM,07:39 PM,5,15,15,15,12,85,55,0.0,1028,14,10,113,5
2020-03-06 03:00:00,21,12,0.0,11.6,5,1,80,04:28 PM,05:42 AM,07:55 AM,07:39 PM,5,12,12,12,10,100,60,0.0,1029,12,10,82,5
2020-03-06 06:00:00,21,12,0.0,11.6,5,1,80,04:28 PM,05:42 AM,07:55 AM,07:39 PM,5,11,12,11,20,94,60,0.0,1030,12,10,64,9
2020-03-06 09:00:00,21,12,0.0,11.6,5,3,80,04:28 PM,05:42 AM,07:55 AM,07:39 PM,6,14,15,14,30,43,57,0.0,1032,15,10,64,20
2020-03-06 12:00:00,21,12,0.0,11.6,5,5,80,04:28 PM,05:42 AM,07:55 AM,07:39 PM,6,18,18,18,28,8,44,0.0,1033,18,10,75,23
2020-03-06 15:00:00,21,12,0.0,11.6,5,6,80,04:28 PM,05:42 AM,07:55 AM,07:39 PM,5,21,22,21,26,3,35,0.0,1030,21,10,80,22
2020-03-06 18:00:00,21,12,0.0,11.6,5,5,80,04:28 PM,05:42 AM,07:55 AM,07:39 PM,5,19,20,19,27,7,41,0.0,1029,19,10,79,18
2020-03-06 21:00:00,21,12,0.0,11.6,5,1,80,04:28 PM,05:42 AM,07:55 AM,07:39 PM,4,15,16,15,32,34,44,0.0,1029,16,10,75,17
2020-03-07 00:00:00,17,12,0.0,10.2,4,1,87,05:36 PM,06:33 AM,07:54 AM,07:40 PM,3,13,14,13,33,20,49,0.0,1029,14,10,99,17
2020-03-07 03:00:00,17,12,0.0,10.2,4,1,87,05:36 PM,06:33 AM,07:54 AM,07:40 PM,4,11,12,11,21,35,56,0.0,1028,12,10,100,11
2020-03-07 06:00:00,17,12,0.0,10.2,4,1,87,05:36 PM,06:33 AM,07:54 AM,07:40 PM,4,11,12,11,15,48,60,0.0,1028,12,10,88,8
2020-03-07 09:00:00,17,12,0.0,10.2,4,4,87,05:36 PM,06:33 AM,07:54 AM,07:40 PM,5,12,13,12,21,47,59,0.0,1029,13,10,102,15
2020-03-07 12:00:00,17,12,0.0,10.2,4,4,87,05:36 PM,06:33 AM,07:54 AM,07:40 PM,7,13,14,13,20,70,60,0.3,1029,14,9,94,14
2020-03-07 15:00:00,17,12,0.0,10.2,4,4,87,05:36 PM,06:33 AM,07:54 AM,07:40 PM,8,16,16,16,22,46,59,0.1,1027,16,10,94,16
2020-03-07 18:00:00,17,12,0.0,10.2,4,5,87,05:36 PM,06:33 AM,07:54 AM,07:40 PM,10,17,17,17,32,25,63,0.0,1024,17,10,94,21
2020-03-07 21:00:00,17,12,0.0,10.2,4,1,87,05:36 PM,06:33 AM,07:54 AM,07:40 PM,10,14,15,14,39,13,71,0.0,1024,15,10,101,22
2020-03-08 00:00:00,24,12,0.0,8.8,5,1,95,06:45 PM,07:20 AM,07:52 AM,07:40 PM,10,12,13,12,34,9,83,0.0,1025,13,10,112,18
2020-03-08 03:00:00,24,12,0.0,8.8,5,1,95,06:45 PM,07:20 AM,07:52 AM,07:40 PM,11,11,13,11,31,19,92,0.0,1024,13,10,123,17
2020-03-08 06:00:00,24,12,0.0,8.8,5,1,95,06:45 PM,07:20 AM,07:52 AM,07:40 PM,12,11,12,11,28,34,95,0.0,1023,12,10,124,15
2020-03-08 09:00:00,24,12,0.0,8.8,5,5,95,06:45 PM,07:20 AM,07:52 AM,07:40 PM,13,15,15,15,32,48,84,0.0,1024,15,10,137,22
2020-03-08 12:00:00,24,12,0.0,8.8,5,5,95,06:45 PM,07:20 AM,07:52 AM,07:40 PM,13,20,22,20,32,57,65,0.0,1023,20,10,149,26
2020-03-08 15:00:00,24,12,0.0,8.8,5,6,95,06:45 PM,07:20 AM,07:52 AM,07:40 PM,13,25,25,23,29,65,53,0.0,1021,23,10,154,25
2020-03-08 18:00:00,24,12,0.0,8.8,5,5,95,06:45 PM,07:20 AM,07:52 AM,07:40 PM,13,25,25,22,31,69,58,0.0,1019,22,10,146,21
2020-03-08 21:00:00,24,12,0.0,8.8,5,1,95,06:45 PM,07:20 AM,07:52 AM,07:40 PM,14,20,21,20,40,63,68,0.0,1020,20,10,132,24
2020-03-09 00:00:00,26,17,0.0,8.8,6,1,100,07:55 PM,08:04 AM,07:51 AM,07:41 PM,14,18,18,18,39,50,78,0.0,1021,18,10,144,23
2020-03-09 03:00:00,26,17,0.0,8.8,6,1,100,07:55 PM,08:04 AM,07:51 AM,07:41 PM,15,18,18,18,39,63,84,0.0,1020,18,10,155,23
2020-03-09 06:00:00,26,17,0.0,8.8,6,1,100,07:55 PM,08:04 AM,07:51 AM,07:41 PM,15,17,17,17,27,85,91,0.0,1020,17,10,147,16
2020-03-09 09:00:00,26,17,0.0,8.8,6,4,100,07:55 PM,08:04 AM,07:51 AM,07:41 PM,16,19,19,19,24,89,84,0.0,1021,19,10,156,17
2020-03-09 12:00:00,26,17,0.0,8.8,6,5,100,07:55 PM,08:04 AM,07:51 AM,07:41 PM,16,24,24,23,23,65,66,0.0,1021,23,10,167,19
2020-03-09 15:00:00,26,17,0.0,8.8,6,7,100,07:55 PM,08:04 AM,07:51 AM,07:41 PM,17,27,27,25,26,52,58,0.0,1020,25,10,160,23
2020-03-09 18:00:00,26,17,0.0,8.8,6,6,100,07:55 PM,08:04 AM,07:51 AM,07:41 PM,17,26,26,24,31,47,66,0.0,1019,24,10,139,22
