date_time,Ingham_maxtempC,Ingham_mintempC,Ingham_totalSnow_cm,Ingham_sunHour,Ingham_uvIndex,Ingham_uvIndex,Ingham_moon_illumination,Ingham_moonrise,Ingham_moonset,Ingham_sunrise,Ingham_sunset,Ingham_DewPointC,Ingham_FeelsLikeC,Ingham_HeatIndexC,Ingham_WindChillC,Ingham_WindGustKmph,Ingham_cloudcover,Ingham_humidity,Ingham_precipMM,Ingham_pressure,Ingham_tempC,Ingham_visibility,Ingham_winddirDegree,Ingham_windspeedKmph
2019-12-04 00:00:00,34,21,0.0,13.1,8,1,48,11:59 AM,12:14 AM,05:30 AM,06:41 PM,20,26,26,23,7,4,88,0.0,1010,23,10,287,3
2019-12-04 03:00:00,34,21,0.0,13.1,8,1,48,11:59 AM,12:14 AM,05:30 AM,06:41 PM,18,21,24,21,9,4,82,0.0,1009,21,10,267,4
2019-12-04 06:00:00,34,21,0.0,13.1,8,1,48,11:59 AM,12:14 AM,05:30 AM,06:41 PM,17,26,26,24,6,3,65,0.0,1010,24,10,269,4
2019-12-04 09:00:00,34,21,0.0,13.1,8,8,48,11:59 AM,12:14 AM,05:30 AM,06:41 PM,17,32,32,31,9,1,45,0.0,1011,31,10,142,8
2019-12-04 12:00:00,34,21,0.0,13.1,8,8,48,11:59 AM,12:14 AM,05:30 AM,06:41 PM,18,36,36,34,17,2,38,0.0,1010,34,10,72,15
2019-12-04 15:00:00,34,21,0.0,13.1,8,8,48,11:59 AM,12:14 AM,05:30 AM,06:41 PM,19,35,35,33,18,4,43,0.0,1008,33,10,63,15
2019-12-04 18:00:00,34,21,0.0,13.1,8,1,48,11:59 AM,12:14 AM,05:30 AM,06:41 PM,22,34,34,31,14,2,69,0.0,1009,31,10,40,10
2019-12-04 21:00:00,34,21,0.0,13.1,8,1,48,11:59 AM,12:14 AM,05:30 AM,06:41 PM,22,32,32,29,9,15,90,0.0,1011,29,5,17,5
2019-12-05 00:00:00,34,22,0.0,13.1,7,1,55,12:47 PM,12:51 AM,05:30 AM,06:41 PM,22,27,27,24,5,47,95,0.0,1011,24,2,219,3
2019-12-05 03:00:00,34,22,0.0,13.1,7,1,55,12:47 PM,12:51 AM,05:30 AM,06:41 PM,22,25,25,22,4,60,95,0.0,1011,22,2,260,2
2019-12-05 06:00:00,34,22,0.0,13.1,7,1,55,12:47 PM,12:51 AM,05:30 AM,06:41 PM,22,27,27,24,4,69,88,0.0,1012,24,7,266,3
2019-12-05 09:00:00,34,22,0.0,13.1,7,7,55,12:47 PM,12:51 AM,05:30 AM,06:41 PM,21,34,34,31,7,24,60,0.0,1013,31,10,126,6
2019-12-05 12:00:00,34,22,0.0,13.1,7,8,55,12:47 PM,12:51 AM,05:30 AM,06:41 PM,21,37,37,34,18,3,48,0.0,1011,34,10,59,15
2019-12-05 15:00:00,34,22,0.0,13.1,7,8,55,12:47 PM,12:51 AM,05:30 AM,06:41 PM,22,36,36,32,21,9,56,0.0,1010,32,10,61,18
2019-12-05 18:00:00,34,22,0.0,13.1,7,1,55,12:47 PM,12:51 AM,05:30 AM,06:41 PM,22,34,34,30,18,12,74,0.0,1010,30,10,41,12
2019-12-05 21:00:00,34,22,0.0,13.1,7,1,55,12:47 PM,12:51 AM,05:30 AM,06:41 PM,22,29,29,26,12,21,89,0.0,1011,26,10,244,6
2019-12-06 00:00:00,34,23,0.0,13.1,8,1,62,01:36 PM,01:26 AM,05:30 AM,06:42 PM,22,26,26,24,7,52,93,0.0,1011,24,10,126,4
2019-12-06 03:00:00,34,23,0.0,13.1,8,1,62,01:36 PM,01:26 AM,05:30 AM,06:42 PM,22,26,26,23,5,70,92,0.0,1011,23,10,5,3
2019-12-06 06:00:00,34,23,0.0,13.1,8,1,62,01:36 PM,01:26 AM,05:30 AM,06:42 PM,22,28,28,25,4,52,84,0.0,1012,25,10,199,3
2019-12-06 09:00:00,34,23,0.0,13.1,8,7,62,01:36 PM,01:26 AM,05:30 AM,06:42 PM,21,32,32,29,8,21,63,0.0,1013,29,10,120,7
2019-12-06 12:00:00,34,23,0.0,13.1,8,8,62,01:36 PM,01:26 AM,05:30 AM,06:42 PM,21,36,36,33,18,9,50,0.0,1011,33,10,51,16
2019-12-06 15:00:00,34,23,0.0,13.1,8,8,62,01:36 PM,01:26 AM,05:30 AM,06:42 PM,22,35,35,31,18,53,59,0.3,1010,31,9,53,16
2019-12-06 18:00:00,34,23,0.0,13.1,8,1,62,01:36 PM,01:26 AM,05:30 AM,06:42 PM,22,30,30,27,14,76,77,0.3,1011,27,9,56,10
2019-12-06 21:00:00,34,23,0.0,13.1,8,1,62,01:36 PM,01:26 AM,05:30 AM,06:42 PM,23,27,27,25,8,81,89,0.3,1012,25,9,254,5
2019-12-07 00:00:00,33,23,0.0,13.1,7,1,70,02:23 PM,02:00 AM,05:31 AM,06:43 PM,22,26,26,23,7,46,93,0.1,1012,23,10,326,4
2019-12-07 03:00:00,33,23,0.0,13.1,7,1,70,02:23 PM,02:00 AM,05:31 AM,06:43 PM,22,25,25,23,3,31,95,0.0,1011,23,10,272,2
2019-12-07 06:00:00,33,23,0.0,13.1,7,1,70,02:23 PM,02:00 AM,05:31 AM,06:43 PM,22,27,27,24,3,27,88,0.0,1012,24,10,270,2
2019-12-07 09:00:00,33,23,0.0,13.1,7,8,70,02:23 PM,02:00 AM,05:31 AM,06:43 PM,21,33,33,30,8,11,60,0.0,1013,30,10,131,6
2019-12-07 12:00:00,33,23,0.0,13.1,7,8,70,02:23 PM,02:00 AM,05:31 AM,06:43 PM,21,36,36,33,17,3,50,0.0,1011,33,10,64,15
2019-12-07 15:00:00,33,23,0.0,13.1,7,8,70,02:23 PM,02:00 AM,05:31 AM,06:43 PM,21,34,34,31,19,52,55,0.1,1010,31,10,66,16
2019-12-07 18:00:00,33,23,0.0,13.1,7,1,70,02:23 PM,02:00 AM,05:31 AM,06:43 PM,21,29,29,27,15,26,69,0.0,1011,27,10,52,11
2019-12-07 21:00:00,33,23,0.0,13.1,7,1,70,02:23 PM,02:00 AM,05:31 AM,06:43 PM,21,26,26,24,12,3,84,0.0,1013,24,10,27,6
2019-12-08 00:00:00,33,22,0.0,13.1,7,1,77,03:12 PM,02:35 AM,05:31 AM,06:43 PM,21,25,25,22,7,17,91,0.0,1013,22,10,21,4
2019-12-08 03:00:00,33,22,0.0,13.1,7,1,77,03:12 PM,02:35 AM,05:31 AM,06:43 PM,21,22,24,22,4,27,92,0.0,1012,22,10,209,2
2019-12-08 06:00:00,33,22,0.0,13.1,7,1,77,03:12 PM,02:35 AM,05:31 AM,06:43 PM,21,26,26,24,3,13,82,0.0,1014,24,10,294,2
2019-12-08 09:00:00,33,22,0.0,13.1,7,7,77,03:12 PM,02:35 AM,05:31 AM,06:43 PM,18,31,31,30,8,4,53,0.0,1014,30,10,148,7
2019-12-08 12:00:00,33,22,0.0,13.1,7,8,77,03:12 PM,02:35 AM,05:31 AM,06:43 PM,17,33,33,33,17,4,39,0.0,1013,33,10,84,15
2019-12-08 15:00:00,33,22,0.0,13.1,7,8,77,03:12 PM,02:35 AM,05:31 AM,06:43 PM,17,32,32,31,19,1,44,0.0,1011,31,10,87,17
2019-12-08 18:00:00,33,22,0.0,13.1,7,1,77,03:12 PM,02:35 AM,05:31 AM,06:43 PM,19,32,32,29,16,3,65,0.0,1013,29,10,86,11
2019-12-08 21:00:00,33,22,0.0,13.1,7,1,77,03:12 PM,02:35 AM,05:31 AM,06:43 PM,19,30,30,26,13,13,81,0.0,1015,26,10,86,6
2019-12-09 00:00:00,30,22,0.0,13.1,7,1,84,04:03 PM,03:11 AM,05:31 AM,06:44 PM,19,26,26,23,11,25,86,0.0,1015,23,10,89,5
2019-12-09 03:00:00,30,22,0.0,13.1,7,1,84,04:03 PM,03:11 AM,05:31 AM,06:44 PM,19,22,24,22,10,46,85,0.0,1014,22,10,90,5
2019-12-09 06:00:00,30,22,0.0,13.1,7,1,84,04:03 PM,03:11 AM,05:31 AM,06:44 PM,19,26,26,24,11,44,72,0.0,1015,24,10,83,8
2019-12-09 09:00:00,30,22,0.0,13.1,7,7,84,04:03 PM,03:11 AM,05:31 AM,06:44 PM,18,29,29,28,17,13,55,0.0,1016,28,10,89,15
2019-12-09 12:00:00,30,22,0.0,13.1,7,7,84,04:03 PM,03:11 AM,05:31 AM,06:44 PM,18,30,30,29,22,0,49,0.0,1015,29,10,99,19
2019-12-09 15:00:00,30,22,0.0,13.1,7,7,84,04:03 PM,03:11 AM,05:31 AM,06:44 PM,18,30,30,29,22,0,53,0.0,1014,29,10,104,19
2019-12-09 18:00:00,30,22,0.0,13.1,7,1,84,04:03 PM,03:11 AM,05:31 AM,06:44 PM,20,27,27,26,18,9,71,0.0,1014,26,10,108,13
2019-12-09 21:00:00,30,22,0.0,13.1,7,1,84,04:03 PM,03:11 AM,05:31 AM,06:44 PM,21,25,25,23,18,47,86,0.1,1015,23,10,116,10
2019-12-10 00:00:00,28,23,0.0,8.2,6,1,92,04:55 PM,03:50 AM,05:31 AM,06:44 PM,21,25,25,23,20,71,88,0.4,1014,23,10,127,11
2019-12-10 03:00:00,28,23,0.0,8.2,6,1,92,04:55 PM,03:50 AM,05:31 AM,06:44 PM,21,25,25,23,20,86,89,1.0,1013,23,10,138,11
2019-12-10 06:00:00,28,23,0.0,8.2,6,1,92,04:55 PM,03:50 AM,05:31 AM,06:44 PM,21,26,26,24,16,91,86,1.1,1013,24,10,145,11
2019-12-10 09:00:00,28,23,0.0,8.2,6,6,92,04:55 PM,03:50 AM,05:31 AM,06:44 PM,22,28,28,25,22,94,81,2.6,1014,25,8,130,14
2019-12-10 12:00:00,28,23,0.0,8.2,6,6,92,04:55 PM,03:50 AM,05:31 AM,06:44 PM,23,30,30,27,32,85,77,4.7,1013,27,7,114,17
2019-12-10 15:00:00,28,23,0.0,8.2,6,6,92,04:55 PM,03:50 AM,05:31 AM,06:44 PM,23,31,31,27,35,66,77,8.5,1011,27,4,113,17
2019-12-10 18:00:00,28,23,0.0,8.2,6,1,92,04:55 PM,03:50 AM,05:31 AM,06:44 PM,23,29,29,26,25,73,85,4.9,1012,26,8,117,14
2019-12-10 21:00:00,28,23,0.0,8.2,6,1,92,04:55 PM,03:50 AM,05:31 AM,06:44 PM,23,27,27,25,21,84,90,4.1,1013,25,8,113,12
2019-12-11 00:00:00,30,24,0.0,8.2,6,1,99,05:51 PM,04:32 AM,05:32 AM,06:45 PM,23,27,27,24,18,88,92,3.7,1012,24,7,114,10
2019-12-11 03:00:00,30,24,0.0,8.2,6,1,99,05:51 PM,04:32 AM,05:32 AM,06:45 PM,23,26,26,24,16,83,93,4.4,1011,24,7,118,9
2019-12-11 06:00:00,30,24,0.0,8.2,6,1,99,05:51 PM,04:32 AM,05:32 AM,06:45 PM,23,27,27,25,16,77,90,3.0,1011,25,9,120,10
2019-12-11 09:00:00,30,24,0.0,8.2,6,6,99,05:51 PM,04:32 AM,05:32 AM,06:45 PM,23,30,30,27,23,68,82,3.7,1012,27,8,116,13
2019-12-11 12:00:00,30,24,0.0,8.2,6,6,99,05:51 PM,04:32 AM,05:32 AM,06:45 PM,23,33,33,29,22,76,68,1.8,1010,29,8,111,16
2019-12-11 15:00:00,30,24,0.0,8.2,6,6,99,05:51 PM,04:32 AM,05:32 AM,06:45 PM,22,33,33,30,19,77,64,0.5,1009,30,10,104,15
2019-12-11 18:00:00,30,24,0.0,8.2,6,1,99,05:51 PM,04:32 AM,05:32 AM,06:45 PM,22,30,30,27,14,62,78,0.2,1010,27,10,110,10
2019-12-11 21:00:00,30,24,0.0,8.2,6,1,99,05:51 PM,04:32 AM,05:32 AM,06:45 PM,23,28,28,25,12,60,88,0.1,1011,25,10,100,8
2019-12-12 00:00:00,31,24,0.0,9.5,6,1,100,06:48 PM,05:18 AM,05:32 AM,06:46 PM,23,27,27,24,13,56,92,0.2,1011,24,10,105,8
2019-12-12 03:00:00,31,24,0.0,9.5,6,1,100,06:48 PM,05:18 AM,05:32 AM,06:46 PM,23,26,26,24,13,76,93,0.5,1010,24,9,116,8
2019-12-12 06:00:00,31,24,0.0,9.5,6,1,100,06:48 PM,05:18 AM,05:32 AM,06:46 PM,23,28,28,25,12,66,90,0.5,1010,25,10,99,8
2019-12-12 09:00:00,31,24,0.0,9.5,6,6,100,06:48 PM,05:18 AM,05:32 AM,06:46 PM,23,31,31,28,17,70,74,0.7,1011,28,9,94,13
2019-12-12 12:00:00,31,24,0.0,9.5,6,7,100,06:48 PM,05:18 AM,05:32 AM,06:46 PM,22,34,34,30,19,77,62,0.3,1010,30,10,94,15
2019-12-12 15:00:00,31,24,0.0,9.5,6,7,100,06:48 PM,05:18 AM,05:32 AM,06:46 PM,22,34,34,30,15,82,61,0.1,1008,30,10,91,13
2019-12-12 18:00:00,31,24,0.0,9.5,6,1,100,06:48 PM,05:18 AM,05:32 AM,06:46 PM,23,30,30,27,11,49,78,0.0,1009,27,10,79,8
2019-12-12 21:00:00,31,24,0.0,9.5,6,1,100,06:48 PM,05:18 AM,05:32 AM,06:46 PM,23,27,27,25,8,48,89,0.0,1011,25,10,56,5
2019-12-13 00:00:00,32,23,0.0,13.1,7,1,87,07:47 PM,06:10 AM,05:32 AM,06:46 PM,22,26,26,24,5,51,91,0.0,1011,24,10,46,3
2019-12-13 03:00:00,32,23,0.0,13.1,7,1,87,07:47 PM,06:10 AM,05:32 AM,06:46 PM,22,25,25,23,6,45,93,0.0,1010,23,10,206,4
2019-12-13 06:00:00,32,23,0.0,13.1,7,1,87,07:47 PM,06:10 AM,05:32 AM,06:46 PM,22,26,26,24,6,24,87,0.0,1011,24,10,270,4
2019-12-13 09:00:00,32,23,0.0,13.1,7,7,87,07:47 PM,06:10 AM,05:32 AM,06:46 PM,20,31,31,29,9,7,62,0.0,1012,29,10,145,8
2019-12-13 12:00:00,32,23,0.0,13.1,7,8,87,07:47 PM,06:10 AM,05:32 AM,06:46 PM,20,35,35,32,13,3,49,0.0,1010,32,10,82,12
2019-12-13 15:00:00,32,23,0.0,13.1,7,8,87,07:47 PM,06:10 AM,05:32 AM,06:46 PM,20,34,34,31,15,2,51,0.0,1008,31,10,76,14
2019-12-13 18:00:00,32,23,0.0,13.1,7,1,87,07:47 PM,06:10 AM,05:32 AM,06:46 PM,21,32,32,28,12,3,69,0.0,1008,28,10,63,9
2019-12-13 21:00:00,32,23,0.0,13.1,7,1,87,07:47 PM,06:10 AM,05:32 AM,06:46 PM,22,28,28,25,6,3,85,0.0,1010,25,10,23,4
2019-12-14 00:00:00,32,22,0.0,13.1,7,1,79,08:45 PM,07:06 AM,05:33 AM,06:47 PM,22,25,25,23,4,29,92,0.0,1010,23,10,13,3
2019-12-14 03:00:00,32,22,0.0,13.1,7,1,79,08:45 PM,07:06 AM,05:33 AM,06:47 PM,21,25,25,22,7,39,95,0.0,1010,22,5,196,4
2019-12-14 06:00:00,32,22,0.0,13.1,7,1,79,08:45 PM,07:06 AM,05:33 AM,06:47 PM,21,26,26,24,6,39,86,0.0,1010,24,7,272,5
2019-12-14 09:00:00,32,22,0.0,13.1,7,7,79,08:45 PM,07:06 AM,05:33 AM,06:47 PM,20,32,32,29,10,17,60,0.0,1011,29,10,130,9
2019-12-14 12:00:00,32,22,0.0,13.1,7,8,79,08:45 PM,07:06 AM,05:33 AM,06:47 PM,21,35,35,32,16,6,51,0.0,1009,32,10,67,14
2019-12-14 15:00:00,32,22,0.0,13.1,7,8,79,08:45 PM,07:06 AM,05:33 AM,06:47 PM,21,35,35,31,17,5,55,0.0,1006,31,10,66,14
2019-12-14 18:00:00,32,22,0.0,13.1,7,1,79,08:45 PM,07:06 AM,05:33 AM,06:47 PM,22,33,33,29,9,9,72,0.0,1007,29,10,65,6
2019-12-14 21:00:00,32,22,0.0,13.1,7,1,79,08:45 PM,07:06 AM,05:33 AM,06:47 PM,22,29,29,26,9,9,82,0.0,1009,26,10,40,6
2019-12-15 00:00:00,34,24,0.0,13.1,8,1,72,09:41 PM,08:05 AM,05:33 AM,06:47 PM,22,27,27,25,14,57,85,0.0,1010,25,10,68,9
2019-12-15 03:00:00,34,24,0.0,13.1,8,1,72,09:41 PM,08:05 AM,05:33 AM,06:47 PM,23,27,27,25,12,61,88,0.0,1009,25,10,58,8
2019-12-15 06:00:00,34,24,0.0,13.1,8,1,72,09:41 PM,08:05 AM,05:33 AM,06:47 PM,23,28,28,26,6,41,84,0.0,1010,26,10,234,5
2019-12-15 09:00:00,34,24,0.0,13.1,8,8,72,09:41 PM,08:05 AM,05:33 AM,06:47 PM,21,35,35,32,6,17,58,0.0,1010,32,10,129,6
2019-12-15 12:00:00,34,24,0.0,13.1,8,8,72,09:41 PM,08:05 AM,05:33 AM,06:47 PM,22,37,37,33,17,6,53,0.0,1008,33,10,58,15
2019-12-15 15:00:00,34,24,0.0,13.1,8,8,72,09:41 PM,08:05 AM,05:33 AM,06:47 PM,22,34,34,30,20,53,63,0.3,1007,30,10,53,17
2019-12-15 18:00:00,34,24,0.0,13.1,8,1,72,09:41 PM,08:05 AM,05:33 AM,06:47 PM,22,30,30,27,15,77,73,0.3,1009,27,9,36,12
2019-12-15 21:00:00,34,24,0.0,13.1,8,1,72,09:41 PM,08:05 AM,05:33 AM,06:47 PM,22,27,27,25,12,59,83,0.2,1011,25,10,49,8
2019-12-16 00:00:00,33,23,0.0,13.2,7,1,65,10:32 PM,09:07 AM,05:33 AM,06:48 PM,22,26,26,24,10,65,87,0.1,1010,24,10,45,6
2019-12-16 03:00:00,33,23,0.0,13.2,7,1,65,10:32 PM,09:07 AM,05:33 AM,06:48 PM,21,26,26,23,9,67,89,0.1,1010,23,10,38,5
2019-12-16 06:00:00,33,23,0.0,13.2,7,1,65,10:32 PM,09:07 AM,05:33 AM,06:48 PM,22,27,27,25,7,49,83,0.0,1011,25,10,13,5
2019-12-16 09:00:00,33,23,0.0,13.2,7,8,65,10:32 PM,09:07 AM,05:33 AM,06:48 PM,20,33,33,31,8,17,57,0.0,1011,31,10,40,6
2019-12-16 12:00:00,33,23,0.0,13.2,7,8,65,10:32 PM,09:07 AM,05:33 AM,06:48 PM,20,36,36,33,14,4,48,0.0,1010,33,10,71,13
2019-12-16 15:00:00,33,23,0.0,13.2,7,8,65,10:32 PM,09:07 AM,05:33 AM,06:48 PM,19,36,36,33,17,0,44,0.0,1007,33,10,76,15
2019-12-16 18:00:00,33,23,0.0,13.2,7,1,65,10:32 PM,09:07 AM,05:33 AM,06:48 PM,21,34,34,31,13,0,67,0.0,1008,31,10,61,9
2019-12-16 21:00:00,33,23,0.0,13.2,7,1,65,10:32 PM,09:07 AM,05:33 AM,06:48 PM,22,32,32,28,6,5,84,0.0,1010,28,10,40,4
2019-12-17 00:00:00,32,22,0.0,13.2,8,1,58,11:21 PM,10:08 AM,05:34 AM,06:49 PM,21,27,27,24,7,17,91,0.0,1010,24,10,210,4
2019-12-17 03:00:00,32,22,0.0,13.2,8,1,58,11:21 PM,10:08 AM,05:34 AM,06:49 PM,21,22,25,22,8,14,93,0.0,1009,22,5,283,4
2019-12-17 06:00:00,32,22,0.0,13.2,8,1,58,11:21 PM,10:08 AM,05:34 AM,06:49 PM,21,26,26,24,5,6,83,0.0,1010,24,7,291,3
2019-12-17 09:00:00,32,22,0.0,13.2,8,7,58,11:21 PM,10:08 AM,05:34 AM,06:49 PM,20,32,32,30,7,2,56,0.0,1011,30,10,147,6
2019-12-17 12:00:00,32,22,0.0,13.2,8,8,58,11:21 PM,10:08 AM,05:34 AM,06:49 PM,20,35,35,32,15,4,50,0.0,1010,32,10,79,13
2019-12-17 15:00:00,32,22,0.0,13.2,8,8,58,11:21 PM,10:08 AM,05:34 AM,06:49 PM,21,34,34,31,17,1,54,0.0,1009,31,10,80,15
2019-12-17 18:00:00,32,22,0.0,13.2,8,1,58,11:21 PM,10:08 AM,05:34 AM,06:49 PM,21,30,30,28,13,0,69,0.0,1010,28,10,68,10
2019-12-17 21:00:00,32,22,0.0,13.2,8,1,58,11:21 PM,10:08 AM,05:34 AM,06:49 PM,21,27,27,25,12,32,81,0.0,1012,25,10,65,7
2019-12-18 00:00:00,30,24,0.0,8.2,7,1,50,No moonrise,11:08 AM,05:34 AM,06:49 PM,21,26,26,24,15,48,84,0.0,1012,24,10,66,9
2019-12-18 03:00:00,30,24,0.0,8.2,7,1,50,No moonrise,11:08 AM,05:34 AM,06:49 PM,21,26,26,24,16,71,83,0.1,1011,24,10,75,9
2019-12-18 06:00:00,30,24,0.0,8.2,7,1,50,No moonrise,11:08 AM,05:34 AM,06:49 PM,21,28,28,26,14,62,78,0.2,1013,26,10,93,10
2019-12-18 09:00:00,30,24,0.0,8.2,7,6,50,No moonrise,11:08 AM,05:34 AM,06:49 PM,21,32,32,29,15,72,62,0.4,1013,29,9,93,12
2019-12-18 12:00:00,30,24,0.0,8.2,7,7,50,No moonrise,11:08 AM,05:34 AM,06:49 PM,22,34,34,30,21,74,60,0.4,1012,30,10,100,17
2019-12-18 15:00:00,30,24,0.0,8.2,7,6,50,No moonrise,11:08 AM,05:34 AM,06:49 PM,22,32,32,29,25,69,66,0.9,1010,29,10,102,19
2019-12-18 18:00:00,30,24,0.0,8.2,7,1,50,No moonrise,11:08 AM,05:34 AM,06:49 PM,21,29,29,26,23,77,74,0.5,1011,26,10,99,17
2019-12-18 21:00:00,30,24,0.0,8.2,7,1,50,No moonrise,11:08 AM,05:34 AM,06:49 PM,21,27,27,25,28,73,78,0.5,1013,25,10,98,17
2019-12-19 00:00:00,30,23,0.0,8.2,6,1,43,12:05 AM,12:07 PM,05:35 AM,06:50 PM,20,26,26,24,27,61,80,0.4,1014,24,10,104,15
2019-12-19 03:00:00,30,23,0.0,8.2,6,1,43,12:05 AM,12:07 PM,05:35 AM,06:50 PM,20,25,25,23,25,75,81,0.6,1012,23,10,109,13
2019-12-19 06:00:00,30,23,0.0,8.2,6,1,43,12:05 AM,12:07 PM,05:35 AM,06:50 PM,20,26,26,24,22,83,76,0.5,1013,24,9,113,14
2019-12-19 09:00:00,30,23,0.0,8.2,6,6,43,12:05 AM,12:07 PM,05:35 AM,06:50 PM,20,29,29,27,21,66,64,0.6,1014,27,10,111,16
2019-12-19 12:00:00,30,23,0.0,8.2,6,6,43,12:05 AM,12:07 PM,05:35 AM,06:50 PM,19,31,31,29,23,75,55,0.4,1013,29,9,106,19
2019-12-19 15:00:00,30,23,0.0,8.2,6,6,43,12:05 AM,12:07 PM,05:35 AM,06:50 PM,20,31,31,29,22,82,56,0.2,1011,29,9,100,19
2019-12-19 18:00:00,30,23,0.0,8.2,6,1,43,12:05 AM,12:07 PM,05:35 AM,06:50 PM,21,28,28,26,18,84,73,0.2,1012,26,9,99,13
2019-12-19 21:00:00,30,23,0.0,8.2,6,1,43,12:05 AM,12:07 PM,05:35 AM,06:50 PM,21,26,26,24,18,88,86,0.5,1014,24,9,102,10
2019-12-20 00:00:00,29,23,0.0,9.5,6,1,36,12:48 AM,01:05 PM,05:35 AM,06:50 PM,22,26,26,23,19,70,90,0.6,1013,23,10,107,10
2019-12-20 03:00:00,29,23,0.0,9.5,6,1,36,12:48 AM,01:05 PM,05:35 AM,06:50 PM,22,25,25,23,19,68,92,1.1,1012,23,10,115,11
2019-12-20 06:00:00,29,23,0.0,9.5,6,1,36,12:48 AM,01:05 PM,05:35 AM,06:50 PM,22,26,26,24,18,81,89,1.0,1013,24,10,124,12
2019-12-20 09:00:00,29,23,0.0,9.5,6,6,36,12:48 AM,01:05 PM,05:35 AM,06:50 PM,22,28,28,26,20,78,80,1.3,1013,26,10,122,14
2019-12-20 12:00:00,29,23,0.0,9.5,6,6,36,12:48 AM,01:05 PM,05:35 AM,06:50 PM,21,30,30,27,19,80,69,0.9,1012,27,9,103,15
2019-12-20 15:00:00,29,23,0.0,9.5,6,6,36,12:48 AM,01:05 PM,05:35 AM,06:50 PM,20,31,31,29,19,75,62,0.5,1010,29,10,94,16
2019-12-20 18:00:00,29,23,0.0,9.5,6,1,36,12:48 AM,01:05 PM,05:35 AM,06:50 PM,21,28,28,26,17,57,73,0.2,1011,26,10,99,12
2019-12-20 21:00:00,29,23,0.0,9.5,6,1,36,12:48 AM,01:05 PM,05:35 AM,06:50 PM,21,26,26,24,13,62,83,0.0,1013,24,10,97,8
2019-12-21 00:00:00,29,23,0.0,8.2,6,1,28,01:30 AM,02:03 PM,05:36 AM,06:51 PM,21,25,25,23,12,64,87,0.1,1012,23,10,90,7
2019-12-21 03:00:00,29,23,0.0,8.2,6,1,28,01:30 AM,02:03 PM,05:36 AM,06:51 PM,21,25,25,23,14,82,90,0.6,1012,23,10,100,8
2019-12-21 06:00:00,29,23,0.0,8.2,6,1,28,01:30 AM,02:03 PM,05:36 AM,06:51 PM,22,26,26,24,19,88,88,1.1,1013,24,10,111,13
2019-12-21 09:00:00,29,23,0.0,8.2,6,6,28,01:30 AM,02:03 PM,05:36 AM,06:51 PM,22,28,28,26,25,83,79,1.8,1013,26,10,113,17
2019-12-21 12:00:00,29,23,0.0,8.2,6,6,28,01:30 AM,02:03 PM,05:36 AM,06:51 PM,22,31,31,28,24,80,68,1.2,1012,28,9,105,18
2019-12-21 15:00:00,29,23,0.0,8.2,6,6,28,01:30 AM,02:03 PM,05:36 AM,06:51 PM,21,32,32,29,22,76,63,0.9,1011,29,9,99,17
2019-12-21 18:00:00,29,23,0.0,8.2,6,1,28,01:30 AM,02:03 PM,05:36 AM,06:51 PM,22,29,29,26,17,75,77,0.5,1012,26,9,102,12
2019-12-21 21:00:00,29,23,0.0,8.2,6,1,28,01:30 AM,02:03 PM,05:36 AM,06:51 PM,22,27,27,24,16,64,88,0.6,1013,24,10,102,10
2019-12-22 00:00:00,30,23,0.0,9.5,6,1,21,02:11 AM,03:01 PM,05:36 AM,06:51 PM,22,26,26,23,17,68,90,0.5,1013,23,9,104,10
2019-12-22 03:00:00,30,23,0.0,9.5,6,1,21,02:11 AM,03:01 PM,05:36 AM,06:51 PM,21,25,25,23,15,63,91,0.5,1012,23,10,113,9
2019-12-22 06:00:00,30,23,0.0,9.5,6,1,21,02:11 AM,03:01 PM,05:36 AM,06:51 PM,22,26,26,24,11,70,87,0.3,1012,24,10,120,7
2019-12-22 09:00:00,30,23,0.0,9.5,6,6,21,02:11 AM,03:01 PM,05:36 AM,06:51 PM,22,30,30,27,15,62,75,0.6,1012,27,10,114,12
2019-12-22 12:00:00,30,23,0.0,9.5,6,6,21,02:11 AM,03:01 PM,05:36 AM,06:51 PM,21,32,32,30,17,72,61,0.3,1011,30,10,105,14
2019-12-22 15:00:00,30,23,0.0,9.5,6,6,21,02:11 AM,03:01 PM,05:36 AM,06:51 PM,21,32,32,30,17,75,58,0.1,1009,30,10,90,14
2019-12-22 18:00:00,30,23,0.0,9.5,6,1,21,02:11 AM,03:01 PM,05:36 AM,06:51 PM,21,29,29,27,14,53,74,0.0,1010,27,10,81,10
2019-12-22 21:00:00,30,23,0.0,9.5,6,1,21,02:11 AM,03:01 PM,05:36 AM,06:51 PM,22,27,27,24,13,48,87,0.1,1012,24,10,77,8
2019-12-23 00:00:00,31,23,0.0,8.2,6,1,14,02:55 AM,03:59 PM,05:37 AM,06:52 PM,22,26,26,24,13,61,92,0.4,1012,24,10,80,8
2019-12-23 03:00:00,31,23,0.0,8.2,6,1,14,02:55 AM,03:59 PM,05:37 AM,06:52 PM,22,26,26,24,8,74,91,0.6,1011,24,10,90,5
2019-12-23 06:00:00,31,23,0.0,8.2,6,1,14,02:55 AM,03:59 PM,05:37 AM,06:52 PM,22,27,27,25,5,79,87,0.3,1012,25,10,103,4
2019-12-23 09:00:00,31,23,0.0,8.2,6,6,14,02:55 AM,03:59 PM,05:37 AM,06:52 PM,23,31,31,27,13,63,75,0.6,1013,27,10,97,10
