date_time,Maylands_maxtempC,Maylands_mintempC,Maylands_totalSnow_cm,Maylands_sunHour,Maylands_uvIndex,Maylands_uvIndex,Maylands_moon_illumination,Maylands_moonrise,Maylands_moonset,Maylands_sunrise,Maylands_sunset,Maylands_DewPointC,Maylands_FeelsLikeC,Maylands_HeatIndexC,Maylands_WindChillC,Maylands_WindGustKmph,Maylands_cloudcover,Maylands_humidity,Maylands_precipMM,Maylands_pressure,Maylands_tempC,Maylands_visibility,Maylands_winddirDegree,Maylands_windspeedKmph
2020-04-11 00:00:00,36,23,0.0,11.6,8,1,68,08:36 PM,09:51 AM,06:34 AM,06:00 PM,10,26,26,26,15,6,35,0.0,1017,26,10,98,8
2020-04-11 03:00:00,36,23,0.0,11.6,8,1,68,08:36 PM,09:51 AM,06:34 AM,06:00 PM,10,25,25,25,26,4,39,0.0,1016,25,10,85,13
2020-04-11 06:00:00,36,23,0.0,11.6,8,1,68,08:36 PM,09:51 AM,06:34 AM,06:00 PM,12,25,25,24,27,2,47,0.0,1017,24,10,78,14
2020-04-11 09:00:00,36,23,0.0,11.6,8,7,68,08:36 PM,09:51 AM,06:34 AM,06:00 PM,11,27,27,27,19,2,37,0.0,1016,27,10,53,13
2020-04-11 12:00:00,36,23,0.0,11.6,8,8,68,08:36 PM,09:51 AM,06:34 AM,06:00 PM,8,32,32,34,15,2,20,0.0,1015,34,10,114,13
2020-04-11 15:00:00,36,23,0.0,11.6,8,8,68,08:36 PM,09:51 AM,06:34 AM,06:00 PM,8,33,33,34,15,4,21,0.0,1013,34,10,288,12
2020-04-11 18:00:00,36,23,0.0,11.6,8,1,68,08:36 PM,09:51 AM,06:34 AM,06:00 PM,11,28,28,29,11,12,34,0.0,1013,29,10,209,8
2020-04-11 21:00:00,36,23,0.0,11.6,8,1,68,08:36 PM,09:51 AM,06:34 AM,06:00 PM,13,27,27,26,6,32,42,0.0,1014,26,10,177,4
2020-04-12 00:00:00,27,21,0.0,8.7,7,1,61,09:26 PM,10:58 AM,06:35 AM,05:59 PM,15,26,26,25,8,24,53,0.0,1014,25,10,245,6
2020-04-12 03:00:00,27,21,0.0,8.7,7,1,61,09:26 PM,10:58 AM,06:35 AM,05:59 PM,17,26,26,24,8,6,64,0.0,1014,24,10,252,6
2020-04-12 06:00:00,27,21,0.0,8.7,7,1,61,09:26 PM,10:58 AM,06:35 AM,05:59 PM,19,26,26,24,8,25,73,0.0,1015,24,10,239,6
2020-04-12 09:00:00,27,21,0.0,8.7,7,6,61,09:26 PM,10:58 AM,06:35 AM,05:59 PM,19,27,27,25,7,55,72,0.0,1015,25,10,246,6
2020-04-12 12:00:00,27,21,0.0,8.7,7,7,61,09:26 PM,10:58 AM,06:35 AM,05:59 PM,19,28,28,27,14,46,64,0.0,1015,27,10,257,12
2020-04-12 15:00:00,27,21,0.0,8.7,7,7,61,09:26 PM,10:58 AM,06:35 AM,05:59 PM,18,27,27,26,17,35,64,0.0,1014,26,10,248,15
2020-04-12 18:00:00,27,21,0.0,8.7,7,1,61,09:26 PM,10:58 AM,06:35 AM,05:59 PM,18,25,25,23,16,42,71,0.0,1015,23,10,237,13
2020-04-12 21:00:00,27,21,0.0,8.7,7,1,61,09:26 PM,10:58 AM,06:35 AM,05:59 PM,17,22,25,22,13,59,76,0.0,1016,22,10,222,10
2020-04-13 00:00:00,24,19,0.0,7.2,5,1,53,10:19 PM,12:01 PM,06:36 AM,05:58 PM,16,21,24,21,13,56,74,0.0,1016,21,10,214,9
2020-04-13 03:00:00,24,19,0.0,7.2,5,1,53,10:19 PM,12:01 PM,06:36 AM,05:58 PM,16,21,23,21,12,74,72,0.2,1016,21,10,212,8
2020-04-13 06:00:00,24,19,0.0,7.2,5,1,53,10:19 PM,12:01 PM,06:36 AM,05:58 PM,15,20,20,20,12,59,71,0.3,1016,20,10,195,8
2020-04-13 09:00:00,24,19,0.0,7.2,5,6,53,10:19 PM,12:01 PM,06:36 AM,05:58 PM,14,21,22,21,8,64,64,0.2,1017,21,10,190,6
2020-04-13 12:00:00,24,19,0.0,7.2,5,6,53,10:19 PM,12:01 PM,06:36 AM,05:58 PM,13,25,25,23,11,35,55,0.0,1016,23,10,241,10
2020-04-13 15:00:00,24,19,0.0,7.2,5,6,53,10:19 PM,12:01 PM,06:36 AM,05:58 PM,13,25,25,24,17,0,50,0.0,1015,24,10,245,14
2020-04-13 18:00:00,24,19,0.0,7.2,5,1,53,10:19 PM,12:01 PM,06:36 AM,05:58 PM,13,22,23,22,19,1,59,0.0,1016,22,10,226,14
2020-04-13 21:00:00,24,19,0.0,7.2,5,1,53,10:19 PM,12:01 PM,06:36 AM,05:58 PM,14,20,20,20,17,8,72,0.0,1017,20,10,188,12
2020-04-14 00:00:00,23,17,0.0,8.7,6,1,46,11:15 PM,12:58 PM,06:36 AM,05:56 PM,15,19,19,19,12,16,76,0.0,1017,19,10,162,8
2020-04-14 03:00:00,23,17,0.0,8.7,6,1,46,11:15 PM,12:58 PM,06:36 AM,05:56 PM,14,18,18,18,9,36,77,0.0,1017,18,10,154,6
2020-04-14 06:00:00,23,17,0.0,8.7,6,1,46,11:15 PM,12:58 PM,06:36 AM,05:56 PM,13,18,18,18,7,70,74,0.0,1017,18,10,138,5
2020-04-14 09:00:00,23,17,0.0,8.7,6,5,46,11:15 PM,12:58 PM,06:36 AM,05:56 PM,12,20,21,20,7,18,61,0.0,1018,20,10,154,6
2020-04-14 12:00:00,23,17,0.0,8.7,6,6,46,11:15 PM,12:58 PM,06:36 AM,05:56 PM,11,25,25,23,17,11,47,0.0,1018,23,10,220,14
2020-04-14 15:00:00,23,17,0.0,8.7,6,6,46,11:15 PM,12:58 PM,06:36 AM,05:56 PM,12,25,25,22,22,13,51,0.0,1017,22,10,233,18
2020-04-14 18:00:00,23,17,0.0,8.7,6,1,46,11:15 PM,12:58 PM,06:36 AM,05:56 PM,12,20,23,20,19,38,60,0.0,1018,20,10,228,15
2020-04-14 21:00:00,23,17,0.0,8.7,6,1,46,11:15 PM,12:58 PM,06:36 AM,05:56 PM,12,19,19,19,19,55,65,0.0,1019,19,10,227,13
2020-04-15 00:00:00,21,17,0.0,7.2,6,1,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,11,18,18,18,22,37,63,0.0,1019,18,10,231,15
2020-04-15 03:00:00,21,17,0.0,7.2,6,1,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,11,18,18,18,22,57,65,0.0,1020,18,10,227,15
2020-04-15 06:00:00,21,17,0.0,7.2,6,1,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,11,18,18,18,22,63,64,0.0,1021,18,10,229,15
2020-04-15 09:00:00,21,17,0.0,7.2,6,4,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,11,19,19,19,19,53,57,0.0,1021,19,10,238,14
2020-04-15 12:00:00,21,17,0.0,7.2,6,5,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,12,21,21,21,19,80,57,0.0,1021,21,10,235,16
2020-04-15 15:00:00,21,17,0.0,7.2,6,6,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,13,21,21,21,21,48,60,0.1,1020,21,10,222,18
2020-04-15 18:00:00,21,17,0.0,7.2,6,1,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,12,20,20,20,21,3,59,0.0,1021,20,10,209,16
2020-04-15 21:00:00,21,17,0.0,7.2,6,1,38,No moonrise,01:48 PM,06:37 AM,05:55 PM,12,18,18,18,18,5,68,0.0,1022,18,10,181,12
2020-04-16 00:00:00,25,14,0.0,8.7,6,1,30,12:12 AM,02:31 PM,06:38 AM,05:54 PM,11,16,16,16,17,2,73,0.0,1022,16,10,158,11
2020-04-16 03:00:00,25,14,0.0,8.7,6,1,30,12:12 AM,02:31 PM,06:38 AM,05:54 PM,11,15,15,15,12,3,74,0.0,1022,15,10,132,9
2020-04-16 06:00:00,25,14,0.0,8.7,6,1,30,12:12 AM,02:31 PM,06:38 AM,05:54 PM,10,14,14,14,13,7,73,0.0,1022,14,10,114,9
2020-04-16 09:00:00,25,14,0.0,8.7,6,5,30,12:12 AM,02:31 PM,06:38 AM,05:54 PM,10,17,18,17,13,2,62,0.0,1022,17,10,103,10
2020-04-16 12:00:00,25,14,0.0,8.7,6,6,30,12:12 AM,02:31 PM,06:38 AM,05:54 PM,9,25,25,23,8,5,43,0.0,1021,23,10,116,7
2020-04-16 15:00:00,25,14,0.0,8.7,6,6,30,12:12 AM,02:31 PM,06:38 AM,05:54 PM,9,25,25,24,10,17,39,0.0,1019,24,10,160,8
2020-04-16 18:00:00,25,14,0.0,8.7,6,1,30,12:12 AM,02:31 PM,06:38 AM,05:54 PM,10,21,22,21,21,15,52,0.0,1019,21,10,180,15
2020-04-16 21:00:00,25,14,0.0,8.7,6,1,30,12:12 AM,02:31 PM,06:38 AM,05:54 PM,10,18,18,18,19,21,58,0.0,1020,18,10,148,12
2020-04-17 00:00:00,27,17,0.0,8.7,5,1,23,01:09 AM,03:09 PM,06:39 AM,05:53 PM,7,18,18,18,17,76,51,0.0,1020,18,10,112,9
2020-04-17 03:00:00,27,17,0.0,8.7,5,1,23,01:09 AM,03:09 PM,06:39 AM,05:53 PM,5,18,18,18,23,100,44,0.0,1019,18,10,90,14
2020-04-17 06:00:00,27,17,0.0,8.7,5,1,23,01:09 AM,03:09 PM,06:39 AM,05:53 PM,5,18,18,18,24,69,45,0.0,1019,18,10,88,15
2020-04-17 09:00:00,27,17,0.0,8.7,5,5,23,01:09 AM,03:09 PM,06:39 AM,05:53 PM,7,20,20,20,16,10,43,0.0,1018,20,10,85,11
2020-04-17 12:00:00,27,17,0.0,8.7,5,6,23,01:09 AM,03:09 PM,06:39 AM,05:53 PM,7,25,25,25,9,26,33,0.0,1017,25,10,123,8
2020-04-17 15:00:00,27,17,0.0,8.7,5,7,23,01:09 AM,03:09 PM,06:39 AM,05:53 PM,8,26,26,26,13,38,34,0.0,1015,26,10,203,10
2020-04-17 18:00:00,27,17,0.0,8.7,5,1,23,01:09 AM,03:09 PM,06:39 AM,05:53 PM,11,24,24,23,18,17,48,0.0,1016,23,10,189,13
2020-04-17 21:00:00,27,17,0.0,8.7,5,1,23,01:09 AM,03:09 PM,06:39 AM,05:53 PM,11,20,20,20,13,9,53,0.0,1016,20,10,167,8
2020-04-18 00:00:00,20,18,0.0,5.7,4,1,15,02:05 AM,03:43 PM,06:39 AM,05:52 PM,9,20,20,20,10,38,49,0.0,1015,20,10,144,6
2020-04-18 03:00:00,20,18,0.0,5.7,4,1,15,02:05 AM,03:43 PM,06:39 AM,05:52 PM,8,19,19,19,4,57,49,0.1,1014,19,10,121,2
2020-04-18 06:00:00,20,18,0.0,5.7,4,1,15,02:05 AM,03:43 PM,06:39 AM,05:52 PM,9,19,19,19,3,23,51,0.0,1013,19,10,204,2
2020-04-18 09:00:00,20,18,0.0,5.7,4,4,15,02:05 AM,03:43 PM,06:39 AM,05:52 PM,10,20,20,20,5,39,54,0.2,1013,20,10,248,4
2020-04-18 12:00:00,20,18,0.0,5.7,4,5,15,02:05 AM,03:43 PM,06:39 AM,05:52 PM,12,20,20,20,11,82,62,0.6,1012,20,9,234,9
2020-04-18 15:00:00,20,18,0.0,5.7,4,4,15,02:05 AM,03:43 PM,06:39 AM,05:52 PM,14,19,19,19,17,100,72,0.7,1010,19,7,210,13
2020-04-18 18:00:00,20,18,0.0,5.7,4,1,15,02:05 AM,03:43 PM,06:39 AM,05:52 PM,14,19,19,19,15,88,74,0.2,1011,19,3,209,12
2020-04-18 21:00:00,20,18,0.0,5.7,4,1,15,02:05 AM,03:43 PM,06:39 AM,05:52 PM,14,18,18,18,18,73,75,0.2,1012,18,7,218,13
2020-04-19 00:00:00,21,17,0.0,5.7,5,1,8,03:00 AM,04:13 PM,06:40 AM,05:51 PM,14,18,18,18,17,92,76,0.3,1012,18,7,248,12
2020-04-19 03:00:00,21,17,0.0,5.7,5,1,8,03:00 AM,04:13 PM,06:40 AM,05:51 PM,14,17,17,17,21,100,78,0.6,1011,17,2,293,14
2020-04-19 06:00:00,21,17,0.0,5.7,5,1,8,03:00 AM,04:13 PM,06:40 AM,05:51 PM,13,19,19,19,31,96,71,1.0,1011,19,4,281,21
2020-04-19 09:00:00,21,17,0.0,5.7,5,5,8,03:00 AM,04:13 PM,06:40 AM,05:51 PM,11,20,21,20,31,87,56,1.4,1012,20,9,249,23
2020-04-19 12:00:00,21,17,0.0,5.7,5,5,8,03:00 AM,04:13 PM,06:40 AM,05:51 PM,10,21,24,21,32,79,50,0.2,1012,21,9,239,28
2020-04-19 15:00:00,21,17,0.0,5.7,5,6,8,03:00 AM,04:13 PM,06:40 AM,05:51 PM,11,20,23,20,28,50,54,0.2,1012,20,9,230,23
2020-04-19 18:00:00,21,17,0.0,5.7,5,1,8,03:00 AM,04:13 PM,06:40 AM,05:51 PM,9,18,18,18,21,9,56,0.0,1014,18,10,225,17
2020-04-19 21:00:00,21,17,0.0,5.7,5,1,8,03:00 AM,04:13 PM,06:40 AM,05:51 PM,9,17,17,17,11,20,60,0.0,1016,17,10,245,8
2020-04-20 00:00:00,20,15,0.0,5.7,5,1,0,03:54 AM,04:42 PM,06:41 AM,05:50 PM,9,16,16,16,9,15,62,0.0,1016,16,10,297,6
2020-04-20 03:00:00,20,15,0.0,5.7,5,1,0,03:54 AM,04:42 PM,06:41 AM,05:50 PM,9,16,16,16,11,9,66,0.0,1014,16,10,318,7
2020-04-20 06:00:00,20,15,0.0,5.7,5,1,0,03:54 AM,04:42 PM,06:41 AM,05:50 PM,10,16,16,16,14,15,70,0.0,1014,16,10,334,10
2020-04-20 09:00:00,20,15,0.0,5.7,5,4,0,03:54 AM,04:42 PM,06:41 AM,05:50 PM,11,17,17,17,22,55,67,0.0,1015,17,10,312,16
2020-04-20 12:00:00,20,15,0.0,5.7,5,4,0,03:54 AM,04:42 PM,06:41 AM,05:50 PM,12,20,20,20,28,95,60,0.1,1015,20,10,285,23
2020-04-20 15:00:00,20,15,0.0,5.7,5,5,0,03:54 AM,04:42 PM,06:41 AM,05:50 PM,12,20,20,20,29,87,61,0.2,1014,20,10,276,23
2020-04-20 18:00:00,20,15,0.0,5.7,5,1,0,03:54 AM,04:42 PM,06:41 AM,05:50 PM,13,19,19,19,24,74,67,0.2,1015,19,10,275,18
2020-04-20 21:00:00,20,15,0.0,5.7,5,1,0,03:54 AM,04:42 PM,06:41 AM,05:50 PM,13,18,18,18,18,79,70,0.2,1016,18,9,287,12
