date_time,Bridgetown_maxtempC,Bridgetown_mintempC,Bridgetown_totalSnow_cm,Bridgetown_sunHour,Bridgetown_uvIndex,Bridgetown_uvIndex,Bridgetown_moon_illumination,Bridgetown_moonrise,Bridgetown_moonset,Bridgetown_sunrise,Bridgetown_sunset,Bridgetown_DewPointC,Bridgetown_FeelsLikeC,Bridgetown_HeatIndexC,Bridgetown_WindChillC,Bridgetown_WindGustKmph,Bridgetown_cloudcover,Bridgetown_humidity,Bridgetown_precipMM,Bridgetown_pressure,Bridgetown_tempC,Bridgetown_visibility,Bridgetown_winddirDegree,Bridgetown_windspeedKmph
2020-03-07 21:00:00,27,24,0.0,8.8,6,1,87,04:16 PM,04:23 AM,06:10 AM,06:08 PM,21,27,27,25,31,64,77,0.0,1014,25,10,84,22
2020-03-08 00:00:00,26,24,0.0,10.2,6,1,95,05:19 PM,05:18 AM,06:10 AM,06:08 PM,21,27,27,25,32,80,78,0.2,1015,25,10,75,22
2020-03-08 03:00:00,26,24,0.0,10.2,6,1,95,05:19 PM,05:18 AM,06:10 AM,06:08 PM,20,26,26,24,34,73,77,0.2,1014,24,9,78,24
2020-03-08 06:00:00,26,24,0.0,10.2,6,5,95,05:19 PM,05:18 AM,06:10 AM,06:08 PM,19,26,26,25,34,77,73,0.1,1015,25,10,86,25
2020-03-08 09:00:00,26,24,0.0,10.2,6,7,95,05:19 PM,05:18 AM,06:10 AM,06:08 PM,19,27,27,26,29,64,68,0.1,1017,26,10,89,24
2020-03-08 12:00:00,26,24,0.0,10.2,6,7,95,05:19 PM,05:18 AM,06:10 AM,06:08 PM,20,28,28,26,24,36,66,0.0,1017,26,10,82,21
2020-03-08 15:00:00,26,24,0.0,10.2,6,7,95,05:19 PM,05:18 AM,06:10 AM,06:08 PM,20,28,28,26,26,26,68,0.0,1014,26,10,74,22
2020-03-08 18:00:00,26,24,0.0,10.2,6,7,95,05:19 PM,05:18 AM,06:10 AM,06:08 PM,20,27,27,26,27,20,70,0.0,1015,26,10,70,21
2020-03-08 21:00:00,26,24,0.0,10.2,6,1,95,05:19 PM,05:18 AM,06:10 AM,06:08 PM,20,27,27,25,29,42,74,0.0,1016,25,10,62,21
2020-03-09 00:00:00,27,25,0.0,8.8,6,1,100,06:20 PM,06:09 AM,06:09 AM,06:08 PM,21,27,27,25,32,79,77,0.2,1017,25,10,62,22
2020-03-09 03:00:00,27,25,0.0,8.8,6,1,100,06:20 PM,06:09 AM,06:09 AM,06:08 PM,20,26,26,25,34,75,76,0.2,1016,25,9,66,23
2020-03-09 06:00:00,27,25,0.0,8.8,6,6,100,06:20 PM,06:09 AM,06:09 AM,06:08 PM,20,27,27,25,33,82,74,0.1,1017,25,10,72,24
2020-03-09 09:00:00,27,25,0.0,8.8,6,7,100,06:20 PM,06:09 AM,06:09 AM,06:08 PM,20,28,28,26,32,54,70,0.1,1018,26,10,67,26
2020-03-09 12:00:00,27,25,0.0,8.8,6,7,100,06:20 PM,06:09 AM,06:09 AM,06:08 PM,21,29,29,27,35,25,71,0.0,1018,27,10,61,30
2020-03-09 15:00:00,27,25,0.0,8.8,6,6,100,06:20 PM,06:09 AM,06:09 AM,06:08 PM,21,29,29,26,37,63,72,0.1,1016,26,10,63,31
2020-03-09 18:00:00,27,25,0.0,8.8,6,7,100,06:20 PM,06:09 AM,06:09 AM,06:08 PM,21,28,28,26,39,69,75,0.1,1016,26,9,64,30
2020-03-09 21:00:00,27,25,0.0,8.8,6,1,100,06:20 PM,06:09 AM,06:09 AM,06:08 PM,21,27,27,25,39,53,77,0.0,1017,25,10,63,28
2020-03-10 00:00:00,27,25,0.0,11.6,7,1,100,07:21 PM,06:58 AM,06:09 AM,06:08 PM,21,27,27,25,37,63,77,0.1,1017,25,10,67,27
2020-03-10 03:00:00,27,25,0.0,11.6,7,1,100,07:21 PM,06:58 AM,06:09 AM,06:08 PM,21,27,27,25,40,48,78,0.1,1015,25,10,74,28
2020-03-10 06:00:00,27,25,0.0,11.6,7,6,100,07:21 PM,06:58 AM,06:09 AM,06:08 PM,21,27,27,25,33,56,77,0.2,1016,25,10,76,24
2020-03-10 09:00:00,27,25,0.0,11.6,7,7,100,07:21 PM,06:58 AM,06:09 AM,06:08 PM,21,28,28,26,31,60,72,0.0,1018,26,10,83,26
2020-03-10 12:00:00,27,25,0.0,11.6,7,7,100,07:21 PM,06:58 AM,06:09 AM,06:08 PM,21,29,29,27,32,45,71,0.0,1017,27,10,88,28
2020-03-10 15:00:00,27,25,0.0,11.6,7,6,100,07:21 PM,06:58 AM,06:09 AM,06:08 PM,21,28,28,26,36,49,71,0.0,1015,26,10,84,30
2020-03-10 18:00:00,27,25,0.0,11.6,7,7,100,07:21 PM,06:58 AM,06:09 AM,06:08 PM,20,28,28,26,39,41,71,0.1,1015,26,10,78,30
2020-03-10 21:00:00,27,25,0.0,11.6,7,1,100,07:21 PM,06:58 AM,06:09 AM,06:08 PM,20,27,27,25,38,14,72,0.0,1016,25,10,76,27
2020-03-11 00:00:00,27,24,0.0,11.6,7,1,84,08:20 PM,07:46 AM,06:08 AM,06:09 PM,20,27,27,25,35,19,74,0.0,1015,25,10,82,25
2020-03-11 03:00:00,27,24,0.0,11.6,7,1,84,08:20 PM,07:46 AM,06:08 AM,06:09 PM,20,26,26,25,36,33,77,0.0,1013,25,10,91,25
2020-03-11 06:00:00,27,24,0.0,11.6,7,6,84,08:20 PM,07:46 AM,06:08 AM,06:09 PM,20,27,27,25,32,19,74,0.0,1013,25,10,88,23
2020-03-11 09:00:00,27,24,0.0,11.6,7,7,84,08:20 PM,07:46 AM,06:08 AM,06:09 PM,20,28,28,26,32,5,69,0.0,1015,26,10,86,26
2020-03-11 12:00:00,27,24,0.0,11.6,7,7,84,08:20 PM,07:46 AM,06:08 AM,06:09 PM,20,28,28,27,27,8,66,0.0,1014,27,10,89,23
2020-03-11 15:00:00,27,24,0.0,11.6,7,7,84,08:20 PM,07:46 AM,06:08 AM,06:09 PM,20,28,28,26,26,14,69,0.0,1012,26,10,83,22
2020-03-11 18:00:00,27,24,0.0,11.6,7,7,84,08:20 PM,07:46 AM,06:08 AM,06:09 PM,20,28,28,26,30,14,73,0.0,1012,26,10,75,23
2020-03-11 21:00:00,27,24,0.0,11.6,7,1,84,08:20 PM,07:46 AM,06:08 AM,06:09 PM,21,27,27,25,31,53,77,0.1,1013,25,10,74,22
2020-03-12 00:00:00,27,25,0.0,7.4,6,1,76,09:19 PM,08:33 AM,06:07 AM,06:09 PM,21,27,27,25,33,87,78,0.3,1013,25,9,72,24
2020-03-12 03:00:00,27,25,0.0,7.4,6,1,76,09:19 PM,08:33 AM,06:07 AM,06:09 PM,21,27,27,25,35,61,79,0.1,1011,25,9,74,25
2020-03-12 06:00:00,27,25,0.0,7.4,6,6,76,09:19 PM,08:33 AM,06:07 AM,06:09 PM,21,27,27,25,33,28,77,0.1,1012,25,10,85,24
2020-03-12 09:00:00,27,25,0.0,7.4,6,6,76,09:19 PM,08:33 AM,06:07 AM,06:09 PM,21,28,28,26,32,61,74,0.3,1013,26,10,95,25
2020-03-12 12:00:00,27,25,0.0,7.4,6,6,76,09:19 PM,08:33 AM,06:07 AM,06:09 PM,21,29,29,27,31,82,71,0.4,1013,27,9,100,26
2020-03-12 15:00:00,27,25,0.0,7.4,6,6,76,09:19 PM,08:33 AM,06:07 AM,06:09 PM,21,29,29,27,31,77,73,0.4,1011,27,9,101,26
2020-03-12 18:00:00,27,25,0.0,7.4,6,7,76,09:19 PM,08:33 AM,06:07 AM,06:09 PM,21,28,28,26,33,52,75,0.3,1011,26,10,91,26
2020-03-12 21:00:00,27,25,0.0,7.4,6,1,76,09:19 PM,08:33 AM,06:07 AM,06:09 PM,21,28,28,26,36,54,77,0.0,1013,26,10,89,26
2020-03-13 00:00:00,27,25,0.0,10.2,6,1,69,10:18 PM,09:21 AM,06:07 AM,06:09 PM,21,27,27,25,35,74,79,0.1,1013,25,10,89,25
2020-03-13 03:00:00,27,25,0.0,10.2,6,1,69,10:18 PM,09:21 AM,06:07 AM,06:09 PM,21,27,27,25,37,69,80,0.0,1012,25,10,82,26
2020-03-13 06:00:00,27,25,0.0,10.2,6,7,69,10:18 PM,09:21 AM,06:07 AM,06:09 PM,21,27,27,25,36,56,78,0.1,1013,25,10,83,27
2020-03-13 09:00:00,27,25,0.0,10.2,6,6,69,10:18 PM,09:21 AM,06:07 AM,06:09 PM,21,28,28,26,35,63,75,0.1,1015,26,10,87,28
2020-03-13 12:00:00,27,25,0.0,10.2,6,7,69,10:18 PM,09:21 AM,06:07 AM,06:09 PM,21,29,29,27,31,53,72,0.3,1015,27,9,87,26
2020-03-13 15:00:00,27,25,0.0,10.2,6,7,69,10:18 PM,09:21 AM,06:07 AM,06:09 PM,21,29,29,27,28,27,73,0.0,1013,27,10,83,24
2020-03-13 18:00:00,27,25,0.0,10.2,6,7,69,10:18 PM,09:21 AM,06:07 AM,06:09 PM,22,28,28,26,32,49,78,0.0,1013,26,10,76,25
2020-03-13 21:00:00,27,25,0.0,10.2,6,1,69,10:18 PM,09:21 AM,06:07 AM,06:09 PM,22,28,28,26,35,49,80,0.1,1014,26,10,72,25
2020-03-14 00:00:00,27,25,0.0,7.4,6,1,62,11:17 PM,10:11 AM,06:06 AM,06:09 PM,22,28,28,25,34,55,82,0.3,1014,25,10,74,24
2020-03-14 03:00:00,27,25,0.0,7.4,6,1,62,11:17 PM,10:11 AM,06:06 AM,06:09 PM,22,27,27,25,35,70,83,0.6,1013,25,10,74,25
2020-03-14 06:00:00,27,25,0.0,7.4,6,6,62,11:17 PM,10:11 AM,06:06 AM,06:09 PM,22,28,28,25,35,75,82,1.1,1014,25,10,77,24
2020-03-14 09:00:00,27,25,0.0,7.4,6,6,62,11:17 PM,10:11 AM,06:06 AM,06:09 PM,22,28,28,26,34,58,79,1.3,1015,26,10,83,25
2020-03-14 12:00:00,27,25,0.0,7.4,6,6,62,11:17 PM,10:11 AM,06:06 AM,06:09 PM,22,29,29,26,32,64,77,1.1,1015,26,10,88,24
2020-03-14 15:00:00,27,25,0.0,7.4,6,6,62,11:17 PM,10:11 AM,06:06 AM,06:09 PM,22,29,29,26,30,78,76,1.1,1013,26,10,83,22
2020-03-14 18:00:00,27,25,0.0,7.4,6,7,62,11:17 PM,10:11 AM,06:06 AM,06:09 PM,22,28,28,26,28,68,79,0.1,1013,26,9,74,21
2020-03-14 21:00:00,27,25,0.0,7.4,6,1,62,11:17 PM,10:11 AM,06:06 AM,06:09 PM,22,28,28,25,31,50,83,0.3,1014,25,10,69,22
2020-03-15 00:00:00,27,24,0.0,8.8,7,1,55,No moonrise,11:02 AM,06:06 AM,06:09 PM,22,27,27,25,32,68,84,0.7,1014,25,9,65,23
2020-03-15 03:00:00,27,24,0.0,8.8,7,1,55,No moonrise,11:02 AM,06:06 AM,06:09 PM,22,27,27,25,30,58,84,0.2,1012,25,10,68,21
2020-03-15 06:00:00,27,24,0.0,8.8,7,5,55,No moonrise,11:02 AM,06:06 AM,06:09 PM,21,27,27,25,30,59,82,0.7,1013,25,10,72,21
2020-03-15 09:00:00,27,24,0.0,8.8,7,6,55,No moonrise,11:02 AM,06:06 AM,06:09 PM,21,28,28,26,27,74,76,0.6,1015,26,10,73,22
2020-03-15 12:00:00,27,24,0.0,8.8,7,7,55,No moonrise,11:02 AM,06:06 AM,06:09 PM,20,29,29,27,22,64,69,0.2,1015,27,9,74,19
2020-03-15 15:00:00,27,24,0.0,8.8,7,7,55,No moonrise,11:02 AM,06:06 AM,06:09 PM,20,28,28,27,20,34,68,0.0,1013,27,10,77,17
2020-03-15 18:00:00,27,24,0.0,8.8,7,7,55,No moonrise,11:02 AM,06:06 AM,06:09 PM,20,28,28,26,21,46,71,0.0,1013,26,10,77,16
2020-03-15 21:00:00,27,24,0.0,8.8,7,1,55,No moonrise,11:02 AM,06:06 AM,06:09 PM,21,27,27,25,22,63,74,0.1,1014,25,10,75,16
2020-03-16 00:00:00,27,25,0.0,11.6,7,1,47,12:15 AM,11:55 AM,06:05 AM,06:09 PM,21,27,27,25,23,70,77,0.1,1014,25,9,76,16
2020-03-16 03:00:00,27,25,0.0,11.6,7,1,47,12:15 AM,11:55 AM,06:05 AM,06:09 PM,20,27,27,25,24,39,76,0.0,1013,25,10,68,17
2020-03-16 06:00:00,27,25,0.0,11.6,7,7,47,12:15 AM,11:55 AM,06:05 AM,06:09 PM,20,27,27,25,23,24,74,0.0,1014,25,10,76,16
2020-03-16 09:00:00,27,25,0.0,11.6,7,7,47,12:15 AM,11:55 AM,06:05 AM,06:09 PM,20,28,28,26,21,16,70,0.0,1015,26,10,81,17
2020-03-16 12:00:00,27,25,0.0,11.6,7,7,47,12:15 AM,11:55 AM,06:05 AM,06:09 PM,20,28,28,27,18,24,65,0.0,1015,27,10,80,16
2020-03-16 15:00:00,27,25,0.0,11.6,7,7,47,12:15 AM,11:55 AM,06:05 AM,06:09 PM,19,28,28,27,18,14,65,0.0,1013,27,10,80,15
2020-03-16 18:00:00,27,25,0.0,11.6,7,7,47,12:15 AM,11:55 AM,06:05 AM,06:09 PM,19,28,28,26,21,12,68,0.0,1013,26,10,72,16
2020-03-16 21:00:00,27,25,0.0,11.6,7,1,47,12:15 AM,11:55 AM,06:05 AM,06:09 PM,20,27,27,25,23,28,72,0.0,1014,25,10,78,17
2020-03-17 00:00:00,27,25,0.0,11.6,6,1,40,01:11 AM,12:49 PM,06:04 AM,06:09 PM,20,27,27,25,22,50,74,0.0,1014,25,10,76,16
2020-03-17 03:00:00,27,25,0.0,11.6,6,1,40,01:11 AM,12:49 PM,06:04 AM,06:09 PM,20,27,27,25,21,66,74,0.0,1013,25,10,72,15
2020-03-17 06:00:00,27,25,0.0,11.6,6,6,40,01:11 AM,12:49 PM,06:04 AM,06:09 PM,20,27,27,25,22,62,74,0.1,1014,25,10,71,15
2020-03-17 09:00:00,27,25,0.0,11.6,6,7,40,01:11 AM,12:49 PM,06:04 AM,06:09 PM,20,28,28,26,22,53,69,0.1,1015,26,10,75,18
2020-03-17 12:00:00,27,25,0.0,11.6,6,7,40,01:11 AM,12:49 PM,06:04 AM,06:09 PM,20,29,29,27,21,21,67,0.0,1015,27,10,80,18
2020-03-17 15:00:00,27,25,0.0,11.6,6,7,40,01:11 AM,12:49 PM,06:04 AM,06:09 PM,20,29,29,27,21,29,67,0.0,1014,27,10,81,18
2020-03-17 18:00:00,27,25,0.0,11.6,6,7,40,01:11 AM,12:49 PM,06:04 AM,06:09 PM,20,28,28,26,25,40,69,0.0,1014,26,10,65,18
2020-03-17 21:00:00,27,25,0.0,11.6,6,1,40,01:11 AM,12:49 PM,06:04 AM,06:09 PM,20,27,27,26,30,60,72,0.0,1015,26,10,54,21
2020-03-18 00:00:00,27,25,0.0,11.6,7,1,33,02:05 AM,01:43 PM,06:04 AM,06:09 PM,21,27,27,25,31,53,75,0.1,1015,25,10,57,22
2020-03-18 03:00:00,27,25,0.0,11.6,7,1,33,02:05 AM,01:43 PM,06:04 AM,06:09 PM,21,27,27,25,31,35,77,0.1,1014,25,10,62,22
2020-03-18 06:00:00,27,25,0.0,11.6,7,7,33,02:05 AM,01:43 PM,06:04 AM,06:09 PM,21,27,27,25,28,69,79,0.1,1015,25,9,68,20
2020-03-18 09:00:00,27,25,0.0,11.6,7,7,33,02:05 AM,01:43 PM,06:04 AM,06:09 PM,21,28,28,26,26,22,74,0.0,1017,26,10,70,22
2020-03-18 12:00:00,27,25,0.0,11.6,7,7,33,02:05 AM,01:43 PM,06:04 AM,06:09 PM,21,29,29,27,25,3,70,0.0,1016,27,10,68,22
2020-03-18 15:00:00,27,25,0.0,11.6,7,7,33,02:05 AM,01:43 PM,06:04 AM,06:09 PM,21,29,29,27,28,5,71,0.0,1014,27,10,59,23
2020-03-18 18:00:00,27,25,0.0,11.6,7,7,33,02:05 AM,01:43 PM,06:04 AM,06:09 PM,21,28,28,26,31,19,75,0.0,1014,26,10,52,24
2020-03-18 21:00:00,27,25,0.0,11.6,7,1,33,02:05 AM,01:43 PM,06:04 AM,06:09 PM,21,28,28,26,33,47,78,0.0,1016,26,10,52,24
2020-03-19 00:00:00,27,25,0.0,10.2,7,1,25,02:54 AM,02:35 PM,06:03 AM,06:09 PM,21,28,28,26,34,71,77,0.1,1016,26,10,52,24
2020-03-19 03:00:00,27,25,0.0,10.2,7,1,25,02:54 AM,02:35 PM,06:03 AM,06:09 PM,21,27,27,25,36,49,78,0.2,1015,25,10,56,26
2020-03-19 06:00:00,27,25,0.0,10.2,7,7,25,02:54 AM,02:35 PM,06:03 AM,06:09 PM,21,28,28,25,38,62,78,0.5,1016,25,9,60,28
2020-03-19 09:00:00,27,25,0.0,10.2,7,7,25,02:54 AM,02:35 PM,06:03 AM,06:09 PM,21,28,28,26,37,30,74,0.0,1017,26,10,59,30
2020-03-19 12:00:00,27,25,0.0,10.2,7,7,25,02:54 AM,02:35 PM,06:03 AM,06:09 PM,21,29,29,27,34,18,71,0.0,1016,27,10,58,30
2020-03-19 15:00:00,27,25,0.0,10.2,7,6,25,02:54 AM,02:35 PM,06:03 AM,06:09 PM,21,29,29,27,33,48,71,0.0,1015,27,10,63,28
2020-03-19 18:00:00,27,25,0.0,10.2,7,7,25,02:54 AM,02:35 PM,06:03 AM,06:09 PM,21,29,29,26,35,63,74,0.1,1014,26,10,55,27
2020-03-19 21:00:00,27,25,0.0,10.2,7,1,25,02:54 AM,02:35 PM,06:03 AM,06:09 PM,21,28,28,26,36,47,76,0.1,1016,26,10,51,26
2020-03-20 00:00:00,27,25,0.0,8.8,7,1,18,03:41 AM,03:26 PM,06:02 AM,06:09 PM,21,28,28,26,35,68,77,0.3,1016,26,10,56,25
2020-03-20 03:00:00,27,25,0.0,8.8,7,1,18,03:41 AM,03:26 PM,06:02 AM,06:09 PM,21,27,27,25,31,51,79,0.1,1015,25,10,59,23
2020-03-20 06:00:00,27,25,0.0,8.8,7,7,18,03:41 AM,03:26 PM,06:02 AM,06:09 PM,21,27,27,25,27,60,76,0.2,1015,25,9,64,19
2020-03-20 09:00:00,27,25,0.0,8.8,7,6,18,03:41 AM,03:26 PM,06:02 AM,06:09 PM,21,29,29,27,28,33,70,0.0,1016,27,10,63,22
2020-03-20 12:00:00,27,25,0.0,8.8,7,7,18,03:41 AM,03:26 PM,06:02 AM,06:09 PM,21,29,29,27,29,67,70,0.1,1016,27,10,64,25
2020-03-20 15:00:00,27,25,0.0,8.8,7,6,18,03:41 AM,03:26 PM,06:02 AM,06:09 PM,21,29,29,27,32,46,72,0.0,1015,27,10,55,26
2020-03-20 18:00:00,27,25,0.0,8.8,7,7,18,03:41 AM,03:26 PM,06:02 AM,06:09 PM,21,28,28,26,34,62,75,0.1,1014,26,10,50,26
2020-03-20 21:00:00,27,25,0.0,8.8,7,1,18,03:41 AM,03:26 PM,06:02 AM,06:09 PM,22,28,28,26,36,49,79,0.2,1015,26,10,49,26
2020-03-21 00:00:00,27,25,0.0,7.4,6,1,11,04:23 AM,04:14 PM,06:02 AM,06:09 PM,21,27,27,25,36,79,80,0.5,1015,25,9,60,26
2020-03-21 03:00:00,27,25,0.0,7.4,6,1,11,04:23 AM,04:14 PM,06:02 AM,06:09 PM,21,27,27,25,36,73,81,0.1,1013,25,10,68,26
2020-03-21 06:00:00,27,25,0.0,7.4,6,6,11,04:23 AM,04:14 PM,06:02 AM,06:09 PM,21,27,27,25,34,79,79,0.3,1014,25,10,72,25
2020-03-21 09:00:00,27,25,0.0,7.4,6,6,11,04:23 AM,04:14 PM,06:02 AM,06:09 PM,21,28,28,26,31,86,75,0.4,1015,26,9,80,25
2020-03-21 12:00:00,27,25,0.0,7.4,6,6,11,04:23 AM,04:14 PM,06:02 AM,06:09 PM,21,29,29,27,29,86,72,0.2,1016,27,10,87,25
2020-03-21 15:00:00,27,25,0.0,7.4,6,7,11,04:23 AM,04:14 PM,06:02 AM,06:09 PM,22,29,29,27,30,70,73,0.1,1014,27,10,87,25
2020-03-21 18:00:00,27,25,0.0,7.4,6,7,11,04:23 AM,04:14 PM,06:02 AM,06:09 PM,21,28,28,26,29,44,75,0.0,1014,26,10,83,22
2020-03-21 21:00:00,27,25,0.0,7.4,6,1,11,04:23 AM,04:14 PM,06:02 AM,06:09 PM,22,28,28,26,32,51,78,0.1,1015,26,10,71,23
2020-03-22 00:00:00,27,25,0.0,7.4,7,1,4,05:03 AM,05:02 PM,06:01 AM,06:09 PM,22,27,27,25,34,53,79,0.1,1015,25,10,81,25
2020-03-22 03:00:00,27,25,0.0,7.4,7,1,4,05:03 AM,05:02 PM,06:01 AM,06:09 PM,22,27,27,25,33,55,80,0.1,1014,25,10,80,24
2020-03-22 06:00:00,27,25,0.0,7.4,7,6,4,05:03 AM,05:02 PM,06:01 AM,06:09 PM,22,28,28,25,35,60,79,0.2,1015,25,10,81,26
2020-03-22 09:00:00,27,25,0.0,7.4,7,6,4,05:03 AM,05:02 PM,06:01 AM,06:09 PM,22,29,29,26,36,61,75,0.3,1016,26,10,87,29
2020-03-22 12:00:00,27,25,0.0,7.4,7,6,4,05:03 AM,05:02 PM,06:01 AM,06:09 PM,22,30,30,27,32,58,73,0.2,1016,27,10,85,28
2020-03-22 15:00:00,27,25,0.0,7.4,7,6,4,05:03 AM,05:02 PM,06:01 AM,06:09 PM,22,29,29,27,33,72,73,0.2,1015,27,9,83,27
2020-03-22 18:00:00,27,25,0.0,7.4,7,7,4,05:03 AM,05:02 PM,06:01 AM,06:09 PM,21,28,28,26,37,61,75,0.1,1015,26,10,79,28
2020-03-22 21:00:00,27,25,0.0,7.4,7,1,4,05:03 AM,05:02 PM,06:01 AM,06:09 PM,21,28,28,26,37,52,77,0.0,1017,26,10,71,27
2020-03-23 00:00:00,27,25,0.0,11.7,7,1,0,05:41 AM,05:48 PM,06:00 AM,06:09 PM,21,28,28,26,40,57,76,0.1,1016,26,10,69,28
2020-03-23 03:00:00,27,25,0.0,11.7,7,1,0,05:41 AM,05:48 PM,06:00 AM,06:09 PM,21,27,27,25,39,30,77,0.1,1016,25,10,74,27
2020-03-23 06:00:00,27,25,0.0,11.7,7,6,0,05:41 AM,05:48 PM,06:00 AM,06:09 PM,21,27,27,25,36,73,77,0.2,1016,25,10,78,26
2020-03-23 09:00:00,27,25,0.0,11.7,7,7,0,05:41 AM,05:48 PM,06:00 AM,06:09 PM,21,28,28,26,35,71,73,0.1,1018,26,10,79,28
2020-03-23 12:00:00,27,25,0.0,11.7,7,7,0,05:41 AM,05:48 PM,06:00 AM,06:09 PM,21,29,29,27,32,26,69,0.0,1018,27,10,79,28
2020-03-23 15:00:00,27,25,0.0,11.7,7,7,0,05:41 AM,05:48 PM,06:00 AM,06:09 PM,21,29,29,27,32,15,69,0.0,1016,27,10,74,27
2020-03-23 18:00:00,27,25,0.0,11.7,7,7,0,05:41 AM,05:48 PM,06:00 AM,06:09 PM,21,28,28,26,35,44,75,0.0,1016,26,10,66,27
2020-03-23 21:00:00,27,25,0.0,11.7,7,1,0,05:41 AM,05:48 PM,06:00 AM,06:09 PM,21,28,28,26,39,61,78,0.0,1017,26,10,66,29
2020-03-24 00:00:00,27,25,0.0,12.1,7,1,0,06:17 AM,06:33 PM,06:00 AM,06:10 PM,21,27,27,25,39,66,77,0.1,1017,25,10,75,28
2020-03-24 03:00:00,27,25,0.0,12.1,7,1,0,06:17 AM,06:33 PM,06:00 AM,06:10 PM,21,27,27,25,37,39,77,0.0,1016,25,10,76,27
2020-03-24 06:00:00,27,25,0.0,12.1,7,6,0,06:17 AM,06:33 PM,06:00 AM,06:10 PM,21,27,27,25,37,63,76,0.0,1016,25,10,81,27
2020-03-24 09:00:00,27,25,0.0,12.1,7,7,0,06:17 AM,06:33 PM,06:00 AM,06:10 PM,20,28,28,26,36,57,71,0.1,1018,26,10,84,29
2020-03-24 12:00:00,27,25,0.0,12.1,7,7,0,06:17 AM,06:33 PM,06:00 AM,06:10 PM,20,29,29,27,31,23,68,0.0,1017,27,10,89,27
2020-03-24 15:00:00,27,25,0.0,12.1,7,7,0,06:17 AM,06:33 PM,06:00 AM,06:10 PM,20,29,29,27,31,17,68,0.0,1015,27,10,81,26
2020-03-24 18:00:00,27,25,0.0,12.1,7,7,0,06:17 AM,06:33 PM,06:00 AM,06:10 PM,21,28,28,26,34,33,73,0.0,1015,26,10,70,26
2020-03-24 21:00:00,27,25,0.0,12.1,7,1,0,06:17 AM,06:33 PM,06:00 AM,06:10 PM,21,28,28,26,35,35,75,0.0,1016,26,10,72,25
2020-03-25 00:00:00,27,25,0.0,12.5,7,1,3,06:53 AM,07:19 PM,05:59 AM,06:10 PM,21,27,27,25,35,34,76,0.0,1015,25,10,76,25
2020-03-25 03:00:00,27,25,0.0,12.5,7,1,3,06:53 AM,07:19 PM,05:59 AM,06:10 PM,21,27,27,25,36,63,78,0.2,1014,25,10,74,26
2020-03-25 06:00:00,27,25,0.0,12.5,7,6,3,06:53 AM,07:19 PM,05:59 AM,06:10 PM,20,27,27,25,39,74,75,0.6,1014,25,9,83,30
2020-03-25 09:00:00,27,25,0.0,12.5,7,7,3,06:53 AM,07:19 PM,05:59 AM,06:10 PM,20,28,28,26,35,60,71,0.4,1015,26,9,84,29
2020-03-25 12:00:00,27,25,0.0,12.5,7,7,3,06:53 AM,07:19 PM,05:59 AM,06:10 PM,20,28,28,27,32,27,68,0.0,1015,27,10,88,28
2020-03-25 15:00:00,27,25,0.0,12.5,7,7,3,06:53 AM,07:19 PM,05:59 AM,06:10 PM,20,28,28,27,31,17,68,0.0,1013,27,10,89,26
2020-03-25 18:00:00,27,25,0.0,12.5,7,7,3,06:53 AM,07:19 PM,05:59 AM,06:10 PM,20,28,28,26,30,27,72,0.0,1013,26,10,82,23
2020-03-25 21:00:00,27,25,0.0,12.5,7,1,3,06:53 AM,07:19 PM,05:59 AM,06:10 PM,20,27,27,25,35,18,73,0.0,1013,25,10,83,26
2020-03-26 00:00:00,27,24,0.0,12.5,7,1,11,07:29 AM,08:04 PM,05:58 AM,06:10 PM,20,27,27,25,35,15,73,0.0,1013,25,10,81,25
2020-03-26 03:00:00,27,24,0.0,12.5,7,1,11,07:29 AM,08:04 PM,05:58 AM,06:10 PM,20,27,27,25,30,51,77,0.0,1012,25,10,81,21
2020-03-26 06:00:00,27,24,0.0,12.5,7,6,11,07:29 AM,08:04 PM,05:58 AM,06:10 PM,20,27,27,25,28,54,77,0.1,1013,25,10,84,20
2020-03-26 09:00:00,27,24,0.0,12.5,7,7,11,07:29 AM,08:04 PM,05:58 AM,06:10 PM,20,28,28,26,27,41,72,0.0,1014,26,10,94,22
2020-03-26 12:00:00,27,24,0.0,12.5,7,7,11,07:29 AM,08:04 PM,05:58 AM,06:10 PM,20,29,29,27,23,38,69,0.0,1014,27,10,95,20
2020-03-26 15:00:00,27,24,0.0,12.5,7,7,11,07:29 AM,08:04 PM,05:58 AM,06:10 PM,20,28,28,26,23,40,70,0.0,1012,26,10,102,20
2020-03-26 18:00:00,27,24,0.0,12.5,7,7,11,07:29 AM,08:04 PM,05:58 AM,06:10 PM,21,28,28,26,24,45,73,0.0,1012,26,10,80,18
2020-03-26 21:00:00,27,24,0.0,12.5,7,1,11,07:29 AM,08:04 PM,05:58 AM,06:10 PM,21,27,27,25,27,48,79,0.0,1012,25,10,70,20
2020-03-27 00:00:00,27,25,0.0,10.5,7,1,18,08:07 AM,08:52 PM,05:58 AM,06:10 PM,21,27,27,25,27,70,81,0.1,1012,25,10,77,20
2020-03-27 03:00:00,27,25,0.0,10.5,7,1,18,08:07 AM,08:52 PM,05:58 AM,06:10 PM,21,27,27,25,28,57,82,0.1,1011,25,10,83,20
