date_time,Griffith_maxtempC,Griffith_mintempC,Griffith_totalSnow_cm,Griffith_sunHour,Griffith_uvIndex,Griffith_uvIndex,Griffith_moon_illumination,Griffith_moonrise,Griffith_moonset,Griffith_sunrise,Griffith_sunset,Griffith_DewPointC,Griffith_FeelsLikeC,Griffith_HeatIndexC,Griffith_WindChillC,Griffith_WindGustKmph,Griffith_cloudcover,Griffith_humidity,Griffith_precipMM,Griffith_pressure,Griffith_tempC,Griffith_visibility,Griffith_winddirDegree,Griffith_windspeedKmph
2020-04-19 15:00:00,11,6,0.0,9.1,3,4,8,04:59 AM,04:22 PM,06:03 AM,07:35 PM,3,9,11,9,19,33,58,0.0,1009,11,10,29,16
2020-04-19 18:00:00,11,6,0.0,9.1,3,3,8,04:59 AM,04:22 PM,06:03 AM,07:35 PM,2,8,10,8,18,11,57,0.0,1010,10,10,39,15
2020-04-19 21:00:00,11,6,0.0,9.1,3,1,8,04:59 AM,04:22 PM,06:03 AM,07:35 PM,0,6,8,6,14,5,61,0.0,1010,8,10,48,10
2020-04-20 00:00:00,15,5,0.0,10.4,4,1,0,05:23 AM,05:21 PM,06:01 AM,07:37 PM,-1,4,6,4,13,4,60,0.0,1011,6,10,48,8
2020-04-20 03:00:00,15,5,0.0,10.4,4,1,0,05:23 AM,05:21 PM,06:01 AM,07:37 PM,-3,4,5,4,10,9,54,0.0,1010,5,10,125,5
2020-04-20 06:00:00,15,5,0.0,10.4,4,2,0,05:23 AM,05:21 PM,06:01 AM,07:37 PM,-3,5,5,5,6,6,56,0.0,1010,5,10,240,4
2020-04-20 09:00:00,15,5,0.0,10.4,4,3,0,05:23 AM,05:21 PM,06:01 AM,07:37 PM,-2,6,7,6,8,3,52,0.0,1009,7,10,210,6
2020-04-20 12:00:00,15,5,0.0,10.4,4,4,0,05:23 AM,05:21 PM,06:01 AM,07:37 PM,-1,10,12,10,16,12,43,0.0,1008,12,10,234,14
2020-04-20 15:00:00,15,5,0.0,10.4,4,3,0,05:23 AM,05:21 PM,06:01 AM,07:37 PM,2,13,14,13,23,51,42,0.0,1006,14,10,245,20
2020-04-20 18:00:00,15,5,0.0,10.4,4,4,0,05:23 AM,05:21 PM,06:01 AM,07:37 PM,4,13,14,13,28,71,49,0.0,1004,14,10,250,22
2020-04-20 21:00:00,15,5,0.0,10.4,4,1,0,05:23 AM,05:21 PM,06:01 AM,07:37 PM,6,11,13,11,34,40,63,0.4,1002,13,10,251,22
