date_time,Aimadamodo_maxtempC,Aimadamodo_mintempC,Aimadamodo_totalSnow_cm,Aimadamodo_sunHour,Aimadamodo_uvIndex,Aimadamodo_uvIndex,Aimadamodo_moon_illumination,Aimadamodo_moonrise,Aimadamodo_moonset,Aimadamodo_sunrise,Aimadamodo_sunset,Aimadamodo_DewPointC,Aimadamodo_FeelsLikeC,Aimadamodo_HeatIndexC,Aimadamodo_WindChillC,Aimadamodo_WindGustKmph,Aimadamodo_cloudcover,Aimadamodo_humidity,Aimadamodo_precipMM,Aimadamodo_pressure,Aimadamodo_tempC,Aimadamodo_visibility,Aimadamodo_winddirDegree,Aimadamodo_windspeedKmph
2019-12-26 00:00:00,32,29,0.0,12.8,8,1,0,05:18 AM,06:22 PM,05:31 AM,06:15 PM,25,35,35,30,24,16,73,0.0,1009,30,10,121,17
2019-12-26 03:00:00,32,29,0.0,12.8,8,1,0,05:18 AM,06:22 PM,05:31 AM,06:15 PM,24,35,35,30,23,18,74,0.0,1008,30,10,108,16
2019-12-26 06:00:00,32,29,0.0,12.8,8,7,0,05:18 AM,06:22 PM,05:31 AM,06:15 PM,24,35,35,30,19,9,72,0.0,1009,30,10,99,14
2019-12-26 09:00:00,32,29,0.0,12.8,8,8,0,05:18 AM,06:22 PM,05:31 AM,06:15 PM,24,36,36,31,17,24,68,0.0,1010,31,10,87,13
2019-12-26 12:00:00,32,29,0.0,12.8,8,8,0,05:18 AM,06:22 PM,05:31 AM,06:15 PM,23,36,36,31,11,22,62,0.0,1009,31,10,50,9
2019-12-26 15:00:00,32,29,0.0,12.8,8,8,0,05:18 AM,06:22 PM,05:31 AM,06:15 PM,23,36,36,31,10,5,62,0.0,1007,31,10,40,8
2019-12-26 18:00:00,32,29,0.0,12.8,8,1,0,05:18 AM,06:22 PM,05:31 AM,06:15 PM,23,35,35,31,11,7,64,0.0,1007,31,10,86,8
2019-12-26 21:00:00,32,29,0.0,12.8,8,1,0,05:18 AM,06:22 PM,05:31 AM,06:15 PM,23,35,35,30,11,5,66,0.0,1009,30,10,135,8
2019-12-27 00:00:00,31,30,0.0,11.9,8,1,0,06:13 AM,07:17 PM,05:31 AM,06:16 PM,23,34,34,30,11,15,67,0.0,1009,30,10,157,8
2019-12-27 03:00:00,31,30,0.0,11.9,8,1,0,06:13 AM,07:17 PM,05:31 AM,06:16 PM,24,34,34,30,18,25,70,0.0,1008,30,10,133,12
2019-12-27 06:00:00,31,30,0.0,11.9,8,7,0,06:13 AM,07:17 PM,05:31 AM,06:16 PM,23,34,34,30,19,12,68,0.0,1009,30,10,101,13
2019-12-27 09:00:00,31,30,0.0,11.9,8,7,0,06:13 AM,07:17 PM,05:31 AM,06:16 PM,23,35,35,30,11,36,66,0.2,1009,30,10,179,8
2019-12-27 12:00:00,31,30,0.0,11.9,8,7,0,06:13 AM,07:17 PM,05:31 AM,06:16 PM,24,36,36,30,10,85,71,0.5,1008,30,10,346,7
2019-12-27 15:00:00,31,30,0.0,11.9,8,8,0,06:13 AM,07:17 PM,05:31 AM,06:16 PM,24,36,36,31,13,62,68,0.3,1007,31,10,309,10
2019-12-27 18:00:00,31,30,0.0,11.9,8,1,0,06:13 AM,07:17 PM,05:31 AM,06:16 PM,24,36,36,31,14,21,69,0.0,1007,31,10,262,10
2019-12-27 21:00:00,31,30,0.0,11.9,8,1,0,06:13 AM,07:17 PM,05:31 AM,06:16 PM,25,36,36,30,15,21,72,0.0,1008,30,10,221,10
2019-12-28 00:00:00,31,30,0.0,12.8,8,1,8,07:07 AM,08:08 PM,05:32 AM,06:16 PM,24,35,35,30,14,17,71,0.0,1008,30,10,209,10
2019-12-28 03:00:00,31,30,0.0,12.8,8,1,8,07:07 AM,08:08 PM,05:32 AM,06:16 PM,24,34,34,30,12,21,70,0.0,1007,30,10,247,8
2019-12-28 06:00:00,31,30,0.0,12.8,8,7,8,07:07 AM,08:08 PM,05:32 AM,06:16 PM,24,35,35,30,14,33,71,0.0,1008,30,10,275,10
2019-12-28 09:00:00,31,30,0.0,12.8,8,8,8,07:07 AM,08:08 PM,05:32 AM,06:16 PM,24,36,36,30,20,34,71,0.0,1009,30,10,295,15
2019-12-28 12:00:00,31,30,0.0,12.8,8,7,8,07:07 AM,08:08 PM,05:32 AM,06:16 PM,24,36,36,30,21,29,70,0.0,1008,30,10,292,15
2019-12-28 15:00:00,31,30,0.0,12.8,8,7,8,07:07 AM,08:08 PM,05:32 AM,06:16 PM,25,36,36,31,18,45,70,0.0,1007,31,9,264,13
2019-12-28 18:00:00,31,30,0.0,12.8,8,1,8,07:07 AM,08:08 PM,05:32 AM,06:16 PM,25,37,37,31,18,77,72,0.1,1007,31,10,233,13
2019-12-28 21:00:00,31,30,0.0,12.8,8,1,8,07:07 AM,08:08 PM,05:32 AM,06:16 PM,25,36,36,30,12,63,73,0.1,1009,30,10,246,9
2019-12-29 00:00:00,31,27,0.0,10.6,8,1,15,08:00 AM,08:56 PM,05:33 AM,06:17 PM,25,36,36,30,14,26,74,0.0,1009,30,10,260,10
2019-12-29 03:00:00,31,27,0.0,10.6,8,1,15,08:00 AM,08:56 PM,05:33 AM,06:17 PM,25,36,36,30,19,50,76,0.0,1008,30,10,272,14
2019-12-29 06:00:00,31,27,0.0,10.6,8,6,15,08:00 AM,08:56 PM,05:33 AM,06:17 PM,25,36,36,30,18,61,76,0.0,1009,30,10,273,13
2019-12-29 09:00:00,31,27,0.0,10.6,8,8,15,08:00 AM,08:56 PM,05:33 AM,06:17 PM,25,36,36,30,19,46,74,0.1,1010,30,10,285,14
2019-12-29 12:00:00,31,27,0.0,10.6,8,7,15,08:00 AM,08:56 PM,05:33 AM,06:17 PM,25,36,36,30,19,39,71,0.0,1009,30,10,296,14
2019-12-29 15:00:00,31,27,0.0,10.6,8,7,15,08:00 AM,08:56 PM,05:33 AM,06:17 PM,24,36,36,31,19,88,70,0.1,1008,31,10,287,14
2019-12-29 18:00:00,31,27,0.0,10.6,8,1,15,08:00 AM,08:56 PM,05:33 AM,06:17 PM,24,36,36,30,18,85,71,1.0,1008,30,9,279,13
2019-12-29 21:00:00,31,27,0.0,10.6,8,1,15,08:00 AM,08:56 PM,05:33 AM,06:17 PM,24,33,33,29,16,84,74,2.5,1010,29,8,296,10
2019-12-30 00:00:00,30,30,0.0,11.9,7,1,22,08:51 AM,09:40 PM,05:33 AM,06:17 PM,24,31,31,28,15,79,72,2.4,1010,28,8,297,10
2019-12-30 03:00:00,30,30,0.0,11.9,7,1,22,08:51 AM,09:40 PM,05:33 AM,06:17 PM,24,34,34,30,15,57,70,2.7,1009,30,8,292,9
2019-12-30 06:00:00,30,30,0.0,11.9,7,6,22,08:51 AM,09:40 PM,05:33 AM,06:17 PM,23,35,35,30,11,47,68,0.0,1009,30,10,282,8
2019-12-30 09:00:00,30,30,0.0,11.9,7,8,22,08:51 AM,09:40 PM,05:33 AM,06:17 PM,23,35,35,30,9,57,67,0.0,1010,30,10,198,7
2019-12-30 12:00:00,30,30,0.0,11.9,7,7,22,08:51 AM,09:40 PM,05:33 AM,06:17 PM,24,35,35,30,13,36,67,0.0,1010,30,10,7,10
2019-12-30 15:00:00,30,30,0.0,11.9,7,7,22,08:51 AM,09:40 PM,05:33 AM,06:17 PM,24,35,35,30,13,71,67,0.2,1008,30,10,15,10
2019-12-30 18:00:00,30,30,0.0,11.9,7,1,22,08:51 AM,09:40 PM,05:33 AM,06:17 PM,23,34,34,30,7,74,66,0.4,1008,30,9,130,5
2019-12-30 21:00:00,30,30,0.0,11.9,7,1,22,08:51 AM,09:40 PM,05:33 AM,06:17 PM,23,34,34,30,3,53,66,0.3,1009,30,10,338,2
2019-12-31 00:00:00,31,29,0.0,11.9,8,1,26,09:40 AM,10:20 PM,05:34 AM,06:17 PM,23,34,34,30,7,25,68,0.0,1009,30,10,316,5
2019-12-31 03:00:00,31,29,0.0,11.9,8,1,26,09:40 AM,10:20 PM,05:34 AM,06:17 PM,23,34,34,30,12,53,70,0.0,1009,30,10,308,8
2019-12-31 06:00:00,31,29,0.0,11.9,8,7,26,09:40 AM,10:20 PM,05:34 AM,06:17 PM,23,34,34,30,7,37,67,0.0,1010,30,10,262,5
2019-12-31 09:00:00,31,29,0.0,11.9,8,7,26,09:40 AM,10:20 PM,05:34 AM,06:17 PM,23,34,34,30,6,21,67,0.0,1010,30,10,214,5
2019-12-31 12:00:00,31,29,0.0,11.9,8,7,26,09:40 AM,10:20 PM,05:34 AM,06:17 PM,23,35,35,30,9,31,67,0.3,1009,30,10,235,7
2019-12-31 15:00:00,31,29,0.0,11.9,8,7,26,09:40 AM,10:20 PM,05:34 AM,06:17 PM,23,35,35,31,5,76,64,0.6,1008,31,9,211,4
2019-12-31 18:00:00,31,29,0.0,11.9,8,1,26,09:40 AM,10:20 PM,05:34 AM,06:17 PM,23,35,35,30,4,72,64,0.1,1008,30,10,231,3
2019-12-31 21:00:00,31,29,0.0,11.9,8,1,26,09:40 AM,10:20 PM,05:34 AM,06:17 PM,23,34,34,30,4,51,67,0.1,1009,30,10,297,3
2020-01-01 00:00:00,31,29,0.0,10.6,8,1,37,10:26 AM,10:59 PM,05:34 AM,06:18 PM,23,34,34,30,8,23,69,0.0,1009,30,10,275,5
2020-01-01 03:00:00,31,29,0.0,10.6,8,1,37,10:26 AM,10:59 PM,05:34 AM,06:18 PM,23,33,33,29,8,46,69,0.0,1009,29,10,227,6
2020-01-01 06:00:00,31,29,0.0,10.6,8,7,37,10:26 AM,10:59 PM,05:34 AM,06:18 PM,23,33,33,29,8,36,69,0.0,1009,29,10,185,6
2020-01-01 09:00:00,31,29,0.0,10.6,8,6,37,10:26 AM,10:59 PM,05:34 AM,06:18 PM,23,34,34,30,7,47,66,0.0,1010,30,10,203,5
2020-01-01 12:00:00,31,29,0.0,10.6,8,7,37,10:26 AM,10:59 PM,05:34 AM,06:18 PM,23,35,35,30,4,75,66,0.5,1010,30,10,244,3
2020-01-01 15:00:00,31,29,0.0,10.6,8,7,37,10:26 AM,10:59 PM,05:34 AM,06:18 PM,23,35,35,30,4,62,65,1.5,1008,30,10,241,3
2020-01-01 18:00:00,31,29,0.0,10.6,8,1,37,10:26 AM,10:59 PM,05:34 AM,06:18 PM,23,34,34,30,8,77,67,3.4,1009,30,9,301,5
2020-01-01 21:00:00,31,29,0.0,10.6,8,1,37,10:26 AM,10:59 PM,05:34 AM,06:18 PM,24,34,34,29,17,73,72,5.2,1011,29,7,309,10
2020-01-02 00:00:00,29,28,0.0,8.0,6,1,44,11:12 AM,11:37 PM,05:35 AM,06:18 PM,25,34,34,29,36,72,78,3.9,1011,29,7,303,21
2020-01-02 03:00:00,29,28,0.0,8.0,6,1,44,11:12 AM,11:37 PM,05:35 AM,06:18 PM,25,34,34,29,33,79,81,2.7,1010,29,8,290,20
2020-01-02 06:00:00,29,28,0.0,8.0,6,6,44,11:12 AM,11:37 PM,05:35 AM,06:18 PM,25,34,34,29,25,82,79,0.2,1010,29,10,277,18
2020-01-02 09:00:00,29,28,0.0,8.0,6,6,44,11:12 AM,11:37 PM,05:35 AM,06:18 PM,25,34,34,29,26,74,76,0.3,1011,29,9,268,19
2020-01-02 12:00:00,29,28,0.0,8.0,6,6,44,11:12 AM,11:37 PM,05:35 AM,06:18 PM,24,34,34,29,31,71,76,0.8,1011,29,9,283,22
2020-01-02 15:00:00,29,28,0.0,8.0,6,6,44,11:12 AM,11:37 PM,05:35 AM,06:18 PM,25,34,34,29,36,70,78,1.7,1009,29,10,265,25
2020-01-02 18:00:00,29,28,0.0,8.0,6,1,44,11:12 AM,11:37 PM,05:35 AM,06:18 PM,25,34,34,29,42,78,80,3.2,1009,29,9,247,26
2020-01-02 21:00:00,29,28,0.0,8.0,6,1,44,11:12 AM,11:37 PM,05:35 AM,06:18 PM,24,33,33,29,36,61,77,4.2,1010,29,8,215,20
2020-01-03 00:00:00,29,24,0.0,9.3,6,1,51,11:56 AM,No moonset,05:35 AM,06:19 PM,23,32,32,28,14,68,75,1.1,1010,28,10,182,10
2020-01-03 03:00:00,29,24,0.0,9.3,6,1,51,11:56 AM,No moonset,05:35 AM,06:19 PM,23,31,31,28,14,75,79,3.8,1008,28,7,214,9
2020-01-03 06:00:00,29,24,0.0,9.3,6,6,51,11:56 AM,No moonset,05:35 AM,06:19 PM,24,30,30,26,16,60,87,9.9,1009,26,3,293,8
2020-01-03 09:00:00,29,24,0.0,9.3,6,6,51,11:56 AM,No moonset,05:35 AM,06:19 PM,24,30,30,27,12,64,85,8.3,1009,27,5,277,8
2020-01-03 12:00:00,29,24,0.0,9.3,6,6,51,11:56 AM,No moonset,05:35 AM,06:19 PM,23,32,32,28,26,64,74,0.0,1008,28,10,259,19
2020-01-03 15:00:00,29,24,0.0,9.3,6,6,51,11:56 AM,No moonset,05:35 AM,06:19 PM,24,33,33,29,26,61,74,0.1,1006,29,10,286,19
2020-01-03 18:00:00,29,24,0.0,9.3,6,1,51,11:56 AM,No moonset,05:35 AM,06:19 PM,24,33,33,29,24,78,75,0.8,1006,29,10,307,17
2020-01-03 21:00:00,29,24,0.0,9.3,6,1,51,11:56 AM,No moonset,05:35 AM,06:19 PM,24,31,31,27,26,77,77,2.2,1007,27,10,310,17
2020-01-04 00:00:00,29,28,0.0,8.0,6,1,59,12:41 PM,12:14 AM,05:36 AM,06:19 PM,24,29,29,26,24,68,74,2.4,1006,26,9,307,16
2020-01-04 03:00:00,29,28,0.0,8.0,6,1,59,12:41 PM,12:14 AM,05:36 AM,06:19 PM,23,33,33,29,25,61,72,2.2,1005,29,8,305,17
2020-01-04 06:00:00,29,28,0.0,8.0,6,6,59,12:41 PM,12:14 AM,05:36 AM,06:19 PM,24,34,34,29,42,72,75,1.3,1005,29,8,317,28
2020-01-04 09:00:00,29,28,0.0,8.0,6,6,59,12:41 PM,12:14 AM,05:36 AM,06:19 PM,24,33,33,29,34,65,76,1.8,1006,29,8,324,23
2020-01-04 12:00:00,29,28,0.0,8.0,6,6,59,12:41 PM,12:14 AM,05:36 AM,06:19 PM,24,33,33,29,31,83,77,1.1,1005,29,9,326,21
2020-01-04 15:00:00,29,28,0.0,8.0,6,6,59,12:41 PM,12:14 AM,05:36 AM,06:19 PM,24,33,33,29,49,72,76,2.9,1004,29,7,328,31
2020-01-04 18:00:00,29,28,0.0,8.0,6,1,59,12:41 PM,12:14 AM,05:36 AM,06:19 PM,24,34,34,29,54,76,77,4.8,1004,29,6,331,31
2020-01-04 21:00:00,29,28,0.0,8.0,6,1,59,12:41 PM,12:14 AM,05:36 AM,06:19 PM,24,33,33,28,45,70,79,6.6,1005,28,4,344,23
2020-01-05 00:00:00,29,26,0.0,8.0,6,1,66,01:27 PM,12:52 AM,05:36 AM,06:19 PM,24,32,32,28,46,66,81,6.7,1004,28,6,339,27
2020-01-05 03:00:00,29,26,0.0,8.0,6,1,66,01:27 PM,12:52 AM,05:36 AM,06:19 PM,25,32,32,28,72,90,84,9.3,1003,28,5,311,44
2020-01-05 06:00:00,29,26,0.0,8.0,6,6,66,01:27 PM,12:52 AM,05:36 AM,06:19 PM,24,31,31,27,70,99,85,8.6,1004,27,8,302,44
2020-01-05 09:00:00,29,26,0.0,8.0,6,6,66,01:27 PM,12:52 AM,05:36 AM,06:19 PM,24,31,31,27,69,98,85,14.6,1005,27,7,295,39
2020-01-05 12:00:00,29,26,0.0,8.0,6,6,66,01:27 PM,12:52 AM,05:36 AM,06:19 PM,24,33,33,28,54,91,77,3.0,1005,28,9,287,35
2020-01-05 15:00:00,29,26,0.0,8.0,6,6,66,01:27 PM,12:52 AM,05:36 AM,06:19 PM,24,33,33,29,56,75,73,3.3,1004,29,8,291,33
2020-01-05 18:00:00,29,26,0.0,8.0,6,1,66,01:27 PM,12:52 AM,05:36 AM,06:19 PM,24,34,34,29,46,77,74,1.4,1005,29,9,287,32
2020-01-05 21:00:00,29,26,0.0,8.0,6,1,66,01:27 PM,12:52 AM,05:36 AM,06:19 PM,24,34,34,29,49,59,74,1.1,1006,29,10,286,34
2020-01-06 00:00:00,29,28,0.0,11.9,6,1,73,02:15 PM,01:32 AM,05:37 AM,06:20 PM,24,34,34,29,50,45,74,0.1,1005,29,10,304,35
2020-01-06 03:00:00,29,28,0.0,11.9,6,1,73,02:15 PM,01:32 AM,05:37 AM,06:20 PM,24,34,34,29,50,81,75,0.7,1004,29,9,296,35
2020-01-06 06:00:00,29,28,0.0,11.9,6,6,73,02:15 PM,01:32 AM,05:37 AM,06:20 PM,24,33,33,29,45,87,76,1.9,1005,29,9,287,31
2020-01-06 09:00:00,29,28,0.0,11.9,6,7,73,02:15 PM,01:32 AM,05:37 AM,06:20 PM,24,34,34,29,46,69,75,1.7,1006,29,10,295,31
2020-01-06 12:00:00,29,28,0.0,11.9,6,7,73,02:15 PM,01:32 AM,05:37 AM,06:20 PM,24,34,34,29,47,32,75,0.0,1005,29,10,303,35
2020-01-06 15:00:00,29,28,0.0,11.9,6,6,73,02:15 PM,01:32 AM,05:37 AM,06:20 PM,25,35,35,29,47,48,76,0.1,1004,29,10,292,34
2020-01-06 18:00:00,29,28,0.0,11.9,6,1,73,02:15 PM,01:32 AM,05:37 AM,06:20 PM,25,35,35,29,43,48,76,0.1,1005,29,10,282,30
2020-01-06 21:00:00,29,28,0.0,11.9,6,1,73,02:15 PM,01:32 AM,05:37 AM,06:20 PM,25,34,34,29,46,4,76,0.0,1006,29,10,282,32
2020-01-07 00:00:00,30,29,0.0,12.8,6,1,80,03:06 PM,02:14 AM,05:37 AM,06:20 PM,24,34,34,29,48,28,74,0.0,1006,29,10,288,33
2020-01-07 03:00:00,30,29,0.0,12.8,6,1,80,03:06 PM,02:14 AM,05:37 AM,06:20 PM,24,33,33,29,47,54,73,0.0,1005,29,10,294,33
2020-01-07 06:00:00,30,29,0.0,12.8,6,7,80,03:06 PM,02:14 AM,05:37 AM,06:20 PM,24,33,33,29,46,20,74,0.0,1006,29,10,298,33
2020-01-07 09:00:00,30,29,0.0,12.8,6,7,80,03:06 PM,02:14 AM,05:37 AM,06:20 PM,24,33,33,29,47,25,74,0.0,1006,29,10,299,34
2020-01-07 12:00:00,30,29,0.0,12.8,6,7,80,03:06 PM,02:14 AM,05:37 AM,06:20 PM,24,34,34,29,42,23,73,0.0,1005,29,10,294,31
2020-01-07 15:00:00,30,29,0.0,12.8,6,6,80,03:06 PM,02:14 AM,05:37 AM,06:20 PM,24,35,35,30,40,50,74,0.0,1004,30,10,281,29
2020-01-07 18:00:00,30,29,0.0,12.8,6,1,80,03:06 PM,02:14 AM,05:37 AM,06:20 PM,24,34,34,29,41,60,75,0.1,1005,29,10,271,29
2020-01-07 21:00:00,30,29,0.0,12.8,6,1,80,03:06 PM,02:14 AM,05:37 AM,06:20 PM,24,34,34,29,42,4,75,0.0,1006,29,10,269,30
2020-01-08 00:00:00,29,28,0.0,12.8,7,1,88,04:01 PM,03:01 AM,05:38 AM,06:20 PM,24,34,34,29,41,12,76,0.0,1006,29,10,278,29
2020-01-08 03:00:00,29,28,0.0,12.8,7,1,88,04:01 PM,03:01 AM,05:38 AM,06:20 PM,24,33,33,29,38,24,76,0.0,1005,29,10,285,27
2020-01-08 06:00:00,29,28,0.0,12.8,7,7,88,04:01 PM,03:01 AM,05:38 AM,06:20 PM,24,33,33,29,35,16,75,0.0,1006,29,10,291,25
2020-01-08 09:00:00,29,28,0.0,12.8,7,7,88,04:01 PM,03:01 AM,05:38 AM,06:20 PM,24,33,33,29,31,15,73,0.0,1007,29,10,297,23
2020-01-08 12:00:00,29,28,0.0,12.8,7,7,88,04:01 PM,03:01 AM,05:38 AM,06:20 PM,24,33,33,29,32,13,72,0.0,1006,29,10,299,24
2020-01-08 15:00:00,29,28,0.0,12.8,7,6,88,04:01 PM,03:01 AM,05:38 AM,06:20 PM,24,34,34,29,31,48,73,0.1,1005,29,10,294,22
2020-01-08 18:00:00,29,28,0.0,12.8,7,1,88,04:01 PM,03:01 AM,05:38 AM,06:20 PM,24,34,34,29,30,77,75,0.4,1006,29,9,280,21
2020-01-08 21:00:00,29,28,0.0,12.8,7,1,88,04:01 PM,03:01 AM,05:38 AM,06:20 PM,25,34,34,29,39,51,77,0.6,1007,29,9,275,27
2020-01-09 00:00:00,29,28,0.0,12.8,7,1,95,04:58 PM,03:52 AM,05:39 AM,06:21 PM,24,33,33,29,39,11,76,0.0,1007,29,10,271,28
2020-01-09 03:00:00,29,28,0.0,12.8,7,1,95,04:58 PM,03:52 AM,05:39 AM,06:21 PM,24,32,32,28,36,38,75,0.0,1006,28,10,279,25
2020-01-09 06:00:00,29,28,0.0,12.8,7,6,95,04:58 PM,03:52 AM,05:39 AM,06:21 PM,23,32,32,28,34,77,75,0.1,1007,28,10,277,24
2020-01-09 09:00:00,29,28,0.0,12.8,7,7,95,04:58 PM,03:52 AM,05:39 AM,06:21 PM,24,33,33,29,29,57,75,0.0,1008,29,10,289,21
2020-01-09 12:00:00,29,28,0.0,12.8,7,7,95,04:58 PM,03:52 AM,05:39 AM,06:21 PM,23,33,33,29,19,24,72,0.0,1007,29,10,309,14
2020-01-09 15:00:00,29,28,0.0,12.8,7,7,95,04:58 PM,03:52 AM,05:39 AM,06:21 PM,24,34,34,29,22,12,73,0.0,1006,29,10,287,16
2020-01-09 18:00:00,29,28,0.0,12.8,7,1,95,04:58 PM,03:52 AM,05:39 AM,06:21 PM,24,34,34,29,25,23,75,0.0,1006,29,10,266,18
2020-01-09 21:00:00,29,28,0.0,12.8,7,1,95,04:58 PM,03:52 AM,05:39 AM,06:21 PM,24,33,33,29,30,8,75,0.0,1007,29,10,254,21
2020-01-10 00:00:00,29,28,0.0,9.3,7,1,100,05:57 PM,04:48 AM,05:39 AM,06:21 PM,24,33,33,28,34,12,76,0.0,1006,28,10,266,24
2020-01-10 03:00:00,29,28,0.0,9.3,7,1,100,05:57 PM,04:48 AM,05:39 AM,06:21 PM,24,32,32,28,26,24,78,0.0,1005,28,10,273,19
2020-01-10 06:00:00,29,28,0.0,9.3,7,6,100,05:57 PM,04:48 AM,05:39 AM,06:21 PM,25,33,33,28,23,56,81,0.1,1006,28,10,274,17
2020-01-10 09:00:00,29,28,0.0,9.3,7,6,100,05:57 PM,04:48 AM,05:39 AM,06:21 PM,25,33,33,28,26,62,81,0.4,1007,28,10,275,19
2020-01-10 12:00:00,29,28,0.0,9.3,7,6,100,05:57 PM,04:48 AM,05:39 AM,06:21 PM,25,33,33,29,24,71,79,0.4,1006,29,10,275,18
2020-01-10 15:00:00,29,28,0.0,9.3,7,6,100,05:57 PM,04:48 AM,05:39 AM,06:21 PM,25,34,34,29,28,70,79,0.5,1005,29,10,266,21
2020-01-10 18:00:00,29,28,0.0,9.3,7,1,100,05:57 PM,04:48 AM,05:39 AM,06:21 PM,25,34,34,29,33,65,79,0.4,1005,29,9,247,23
2020-01-10 21:00:00,29,28,0.0,9.3,7,1,100,05:57 PM,04:48 AM,05:39 AM,06:21 PM,25,34,34,29,34,44,78,0.0,1007,29,10,244,24
2020-01-11 00:00:00,29,28,0.0,8.0,7,1,100,06:56 PM,05:48 AM,05:40 AM,06:21 PM,24,33,33,29,34,67,77,0.1,1006,29,10,247,24
2020-01-11 03:00:00,29,28,0.0,8.0,7,1,100,06:56 PM,05:48 AM,05:40 AM,06:21 PM,24,33,33,28,36,57,78,0.2,1005,28,10,253,25
2020-01-11 06:00:00,29,28,0.0,8.0,7,6,100,06:56 PM,05:48 AM,05:40 AM,06:21 PM,24,33,33,28,41,78,79,1.5,1006,28,8,245,27
2020-01-11 09:00:00,29,28,0.0,8.0,7,6,100,06:56 PM,05:48 AM,05:40 AM,06:21 PM,24,33,33,29,45,77,79,2.5,1006,29,8,239,29
2020-01-11 12:00:00,29,28,0.0,8.0,7,6,100,06:56 PM,05:48 AM,05:40 AM,06:21 PM,25,34,34,29,47,82,77,2.0,1005,29,9,250,31
2020-01-11 15:00:00,29,28,0.0,8.0,7,6,100,06:56 PM,05:48 AM,05:40 AM,06:21 PM,25,34,34,29,59,79,77,2.5,1004,29,8,252,37
2020-01-11 18:00:00,29,28,0.0,8.0,7,1,100,06:56 PM,05:48 AM,05:40 AM,06:21 PM,24,33,33,29,56,70,77,1.9,1005,29,8,245,37
2020-01-11 21:00:00,29,28,0.0,8.0,7,1,100,06:56 PM,05:48 AM,05:40 AM,06:21 PM,24,33,33,28,59,57,79,3.3,1006,28,7,244,35
2020-01-12 00:00:00,29,27,0.0,8.0,6,1,83,07:53 PM,06:49 AM,05:40 AM,06:21 PM,24,32,32,28,66,60,81,5.0,1006,28,6,243,36
2020-01-12 03:00:00,29,27,0.0,8.0,6,1,83,07:53 PM,06:49 AM,05:40 AM,06:21 PM,24,32,32,28,69,69,81,6.2,1004,28,5,249,37
2020-01-12 06:00:00,29,27,0.0,8.0,6,6,83,07:53 PM,06:49 AM,05:40 AM,06:21 PM,25,33,33,28,62,75,81,3.7,1004,28,9,261,37
2020-01-12 09:00:00,29,27,0.0,8.0,6,6,83,07:53 PM,06:49 AM,05:40 AM,06:21 PM,24,33,33,28,70,75,80,5.8,1004,28,7,265,37
2020-01-12 12:00:00,29,27,0.0,8.0,6,6,83,07:53 PM,06:49 AM,05:40 AM,06:21 PM,24,33,33,28,69,84,79,4.3,1003,28,7,269,39
2020-01-12 15:00:00,29,27,0.0,8.0,6,6,83,07:53 PM,06:49 AM,05:40 AM,06:21 PM,24,33,33,29,75,64,78,5.2,1003,29,7,270,41
2020-01-12 18:00:00,29,27,0.0,8.0,6,1,83,07:53 PM,06:49 AM,05:40 AM,06:21 PM,24,33,33,29,67,81,77,4.0,1003,29,7,272,39
2020-01-12 21:00:00,29,27,0.0,8.0,6,1,83,07:53 PM,06:49 AM,05:40 AM,06:21 PM,24,32,32,28,64,72,76,5.1,1005,28,8,287,35
2020-01-13 00:00:00,29,29,0.0,12.8,6,1,76,08:47 PM,07:51 AM,05:41 AM,06:22 PM,23,31,31,27,42,85,72,2.0,1005,27,9,301,29
2020-01-13 03:00:00,29,29,0.0,12.8,6,1,76,08:47 PM,07:51 AM,05:41 AM,06:22 PM,23,32,32,29,48,78,73,1.4,1003,29,9,304,33
2020-01-13 06:00:00,29,29,0.0,12.8,6,7,76,08:47 PM,07:51 AM,05:41 AM,06:22 PM,24,33,33,29,52,56,75,0.1,1004,29,10,306,37
2020-01-13 09:00:00,29,29,0.0,12.8,6,7,76,08:47 PM,07:51 AM,05:41 AM,06:22 PM,24,34,34,29,42,16,74,0.0,1005,29,10,318,30
2020-01-13 12:00:00,29,29,0.0,12.8,6,7,76,08:47 PM,07:51 AM,05:41 AM,06:22 PM,24,33,33,29,31,8,75,0.0,1006,29,10,339,23
2020-01-13 15:00:00,29,29,0.0,12.8,6,6,76,08:47 PM,07:51 AM,05:41 AM,06:22 PM,24,33,33,29,22,33,74,0.3,1005,29,10,242,16
2020-01-13 18:00:00,29,29,0.0,12.8,6,1,76,08:47 PM,07:51 AM,05:41 AM,06:22 PM,23,33,33,29,12,81,72,1.0,1006,29,10,125,8
2020-01-13 21:00:00,29,29,0.0,12.8,6,1,76,08:47 PM,07:51 AM,05:41 AM,06:22 PM,23,33,33,29,5,65,71,0.8,1008,29,10,242,4
2020-01-14 00:00:00,29,28,0.0,11.9,7,1,69,09:37 PM,08:50 AM,05:41 AM,06:22 PM,23,32,32,29,7,30,72,0.0,1008,29,10,123,5
2020-01-14 03:00:00,29,28,0.0,11.9,7,1,69,09:37 PM,08:50 AM,05:41 AM,06:22 PM,23,32,32,28,8,36,72,0.0,1008,28,10,330,5
2020-01-14 06:00:00,29,28,0.0,11.9,7,7,69,09:37 PM,08:50 AM,05:41 AM,06:22 PM,23,32,32,28,8,43,72,0.0,1009,28,10,215,6
