date_time,Moora_maxtempC,Moora_mintempC,Moora_totalSnow_cm,Moora_sunHour,Moora_uvIndex,Moora_uvIndex,Moora_moon_illumination,Moora_moonrise,Moora_moonset,Moora_sunrise,Moora_sunset,Moora_DewPointC,Moora_FeelsLikeC,Moora_HeatIndexC,Moora_WindChillC,Moora_WindGustKmph,Moora_cloudcover,Moora_humidity,Moora_precipMM,Moora_pressure,Moora_tempC,Moora_visibility,Moora_winddirDegree,Moora_windspeedKmph
2020-02-23 12:00:00,33,20,0.0,10.3,7,8,0,05:23 AM,07:02 PM,06:01 AM,06:57 PM,17,31,31,30,14,18,44,0.0,1010,30,10,90,12
2020-02-23 15:00:00,33,20,0.0,10.3,7,7,0,05:23 AM,07:02 PM,06:01 AM,06:57 PM,16,32,32,31,12,46,40,0.0,1008,31,10,91,10
2020-02-23 18:00:00,33,20,0.0,10.3,7,1,0,05:23 AM,07:02 PM,06:01 AM,06:57 PM,17,29,29,28,18,76,54,0.5,1008,28,10,86,14
2020-02-23 21:00:00,33,20,0.0,10.3,7,1,0,05:23 AM,07:02 PM,06:01 AM,06:57 PM,18,26,26,25,16,72,66,0.9,1009,25,9,109,11
2020-02-24 00:00:00,35,22,0.0,7.6,6,1,0,06:17 AM,07:35 PM,06:02 AM,06:56 PM,18,26,26,24,23,76,69,0.3,1010,24,9,105,14
2020-02-24 03:00:00,35,22,0.0,7.6,6,1,0,06:17 AM,07:35 PM,06:02 AM,06:56 PM,18,25,25,23,28,84,72,0.5,1010,23,9,94,18
2020-02-24 06:00:00,35,22,0.0,7.6,6,1,0,06:17 AM,07:35 PM,06:02 AM,06:56 PM,18,25,25,23,28,86,74,0.8,1010,23,9,89,19
2020-02-24 09:00:00,35,22,0.0,7.6,6,6,0,06:17 AM,07:35 PM,06:02 AM,06:56 PM,18,28,28,26,27,83,61,0.9,1011,26,9,74,21
2020-02-24 12:00:00,35,22,0.0,7.6,6,7,0,06:17 AM,07:35 PM,06:02 AM,06:56 PM,17,33,33,32,19,66,41,0.3,1010,32,10,50,16
2020-02-24 15:00:00,35,22,0.0,7.6,6,7,0,06:17 AM,07:35 PM,06:02 AM,06:56 PM,17,35,35,34,16,47,36,0.1,1008,34,9,98,13
2020-02-24 18:00:00,35,22,0.0,7.6,6,1,0,06:17 AM,07:35 PM,06:02 AM,06:56 PM,18,33,33,31,21,61,52,0.2,1008,31,10,220,16
2020-02-24 21:00:00,35,22,0.0,7.6,6,1,0,06:17 AM,07:35 PM,06:02 AM,06:56 PM,19,32,32,29,23,31,72,0.7,1010,29,10,162,16
2020-02-25 00:00:00,36,21,0.0,8.9,7,1,8,07:11 AM,08:06 PM,06:03 AM,06:55 PM,17,19,22,19,30,84,73,2.6,1011,19,7,97,19
2020-02-25 03:00:00,36,21,0.0,8.9,7,1,8,07:11 AM,08:06 PM,06:03 AM,06:55 PM,18,22,23,22,25,87,78,2.0,1011,22,8,70,16
2020-02-25 06:00:00,36,21,0.0,8.9,7,1,8,07:11 AM,08:06 PM,06:03 AM,06:55 PM,17,23,23,22,22,80,75,0.7,1011,22,10,63,14
2020-02-25 09:00:00,36,21,0.0,8.9,7,6,8,07:11 AM,08:06 PM,06:03 AM,06:55 PM,18,28,28,27,21,76,62,0.7,1012,27,9,59,17
2020-02-25 12:00:00,36,21,0.0,8.9,7,7,8,07:11 AM,08:06 PM,06:03 AM,06:55 PM,17,33,33,32,17,77,42,0.1,1011,32,10,33,14
2020-02-25 15:00:00,36,21,0.0,8.9,7,9,8,07:11 AM,08:06 PM,06:03 AM,06:55 PM,15,36,36,35,13,53,31,0.1,1009,35,10,115,11
2020-02-25 18:00:00,36,21,0.0,8.9,7,1,8,07:11 AM,08:06 PM,06:03 AM,06:55 PM,16,36,36,35,17,9,40,0.0,1009,35,10,303,13
2020-02-25 21:00:00,36,21,0.0,8.9,7,1,8,07:11 AM,08:06 PM,06:03 AM,06:55 PM,19,35,35,31,22,29,63,0.1,1010,31,10,195,15
2020-02-26 00:00:00,27,24,0.0,6.3,6,1,15,08:04 AM,08:35 PM,06:03 AM,06:54 PM,18,30,30,27,23,74,61,0.3,1011,27,9,97,15
2020-02-26 03:00:00,27,24,0.0,6.3,6,1,15,08:04 AM,08:35 PM,06:03 AM,06:54 PM,17,27,27,25,40,83,59,0.5,1011,25,9,86,27
2020-02-26 06:00:00,27,24,0.0,6.3,6,1,15,08:04 AM,08:35 PM,06:03 AM,06:54 PM,17,26,26,24,37,87,64,0.3,1012,24,10,84,27
2020-02-26 09:00:00,27,24,0.0,6.3,6,6,15,08:04 AM,08:35 PM,06:03 AM,06:54 PM,18,26,26,25,41,83,65,0.7,1013,25,9,80,33
2020-02-26 12:00:00,27,24,0.0,6.3,6,6,15,08:04 AM,08:35 PM,06:03 AM,06:54 PM,18,27,27,25,53,83,65,1.1,1013,25,10,81,41
2020-02-26 15:00:00,27,24,0.0,6.3,6,6,15,08:04 AM,08:35 PM,06:03 AM,06:54 PM,18,27,27,26,39,80,63,1.2,1012,26,9,107,29
2020-02-26 18:00:00,27,24,0.0,6.3,6,1,15,08:04 AM,08:35 PM,06:03 AM,06:54 PM,17,27,27,26,33,70,58,0.2,1012,26,10,127,25
2020-02-26 21:00:00,27,24,0.0,6.3,6,1,15,08:04 AM,08:35 PM,06:03 AM,06:54 PM,16,25,25,24,43,71,63,0.4,1012,24,10,118,28
2020-02-27 00:00:00,31,23,0.0,8.9,6,1,23,08:57 AM,09:04 PM,06:04 AM,06:53 PM,16,25,25,24,48,73,64,0.6,1011,24,10,116,31
2020-02-27 03:00:00,31,23,0.0,8.9,6,1,23,08:57 AM,09:04 PM,06:04 AM,06:53 PM,16,25,25,23,41,58,65,0.4,1009,23,9,114,26
2020-02-27 06:00:00,31,23,0.0,8.9,6,1,23,08:57 AM,09:04 PM,06:04 AM,06:53 PM,16,26,26,24,38,26,60,0.0,1010,24,10,108,26
2020-02-27 09:00:00,31,23,0.0,8.9,6,7,23,08:57 AM,09:04 PM,06:04 AM,06:53 PM,15,26,26,25,36,46,55,0.0,1011,25,10,98,27
2020-02-27 12:00:00,31,23,0.0,8.9,6,6,23,08:57 AM,09:04 PM,06:04 AM,06:53 PM,16,28,28,27,29,56,49,0.2,1011,27,10,94,21
2020-02-27 15:00:00,31,23,0.0,8.9,6,7,23,08:57 AM,09:04 PM,06:04 AM,06:53 PM,15,31,31,31,42,76,39,0.7,1009,31,9,94,33
2020-02-27 18:00:00,31,23,0.0,8.9,6,1,23,08:57 AM,09:04 PM,06:04 AM,06:53 PM,16,30,30,29,44,77,44,0.9,1008,29,10,104,33
2020-02-27 21:00:00,31,23,0.0,8.9,6,1,23,08:57 AM,09:04 PM,06:04 AM,06:53 PM,16,27,27,26,47,75,53,1.6,1008,26,9,100,29
2020-02-28 00:00:00,35,23,0.0,6.2,7,1,30,09:50 AM,09:34 PM,06:05 AM,06:52 PM,16,26,26,26,46,80,55,2.1,1008,26,9,97,27
2020-02-28 03:00:00,35,23,0.0,6.2,7,1,30,09:50 AM,09:34 PM,06:05 AM,06:52 PM,15,26,26,26,49,81,52,1.8,1007,26,9,90,28
2020-02-28 06:00:00,35,23,0.0,6.2,7,1,30,09:50 AM,09:34 PM,06:05 AM,06:52 PM,14,27,27,26,45,83,48,0.4,1007,26,9,76,27
2020-02-28 09:00:00,35,23,0.0,6.2,7,6,30,09:50 AM,09:34 PM,06:05 AM,06:52 PM,15,30,30,29,35,79,42,0.4,1008,29,10,57,27
2020-02-28 12:00:00,35,23,0.0,6.2,7,7,30,09:50 AM,09:34 PM,06:05 AM,06:52 PM,16,34,34,34,25,75,34,0.8,1007,34,10,41,20
2020-02-28 15:00:00,35,23,0.0,6.2,7,7,30,09:50 AM,09:34 PM,06:05 AM,06:52 PM,17,34,34,33,21,76,42,1.3,1005,33,9,100,16
2020-02-28 18:00:00,35,23,0.0,6.2,7,1,30,09:50 AM,09:34 PM,06:05 AM,06:52 PM,20,29,29,27,23,75,68,0.4,1006,27,10,239,19
2020-02-28 21:00:00,35,23,0.0,6.2,7,1,30,09:50 AM,09:34 PM,06:05 AM,06:52 PM,20,26,26,25,16,61,77,0.3,1007,25,10,224,13
2020-02-29 00:00:00,28,20,0.0,10.3,6,1,38,10:43 AM,10:05 PM,06:06 AM,06:51 PM,19,24,24,22,17,40,84,0.0,1008,22,10,246,12
2020-02-29 03:00:00,28,20,0.0,10.3,6,1,38,10:43 AM,10:05 PM,06:06 AM,06:51 PM,18,21,21,21,12,78,85,0.1,1008,21,10,247,8
2020-02-29 06:00:00,28,20,0.0,10.3,6,1,38,10:43 AM,10:05 PM,06:06 AM,06:51 PM,18,20,20,20,6,84,87,0.0,1008,20,10,249,5
2020-02-29 09:00:00,28,20,0.0,10.3,6,6,38,10:43 AM,10:05 PM,06:06 AM,06:51 PM,17,23,23,23,11,62,71,0.0,1008,23,10,249,10
2020-02-29 12:00:00,28,20,0.0,10.3,6,7,38,10:43 AM,10:05 PM,06:06 AM,06:51 PM,15,27,27,27,18,2,50,0.0,1008,27,10,249,16
2020-02-29 15:00:00,28,20,0.0,10.3,6,7,38,10:43 AM,10:05 PM,06:06 AM,06:51 PM,15,28,28,27,24,0,47,0.0,1007,27,10,240,21
2020-02-29 18:00:00,28,20,0.0,10.3,6,1,38,10:43 AM,10:05 PM,06:06 AM,06:51 PM,16,26,26,24,25,19,60,0.0,1008,24,10,231,22
2020-02-29 21:00:00,28,20,0.0,10.3,6,1,38,10:43 AM,10:05 PM,06:06 AM,06:51 PM,17,21,23,21,21,48,77,0.0,1009,21,10,213,16
2020-03-01 00:00:00,29,19,0.0,11.6,6,1,44,11:38 AM,10:39 PM,06:06 AM,06:49 PM,17,20,20,20,19,50,84,0.0,1009,20,10,197,13
2020-03-01 03:00:00,29,19,0.0,11.6,6,1,44,11:38 AM,10:39 PM,06:06 AM,06:49 PM,17,19,19,19,19,71,91,0.0,1009,19,10,178,13
2020-03-01 06:00:00,29,19,0.0,11.6,6,1,44,11:38 AM,10:39 PM,06:06 AM,06:49 PM,17,20,21,20,25,30,84,0.0,1010,20,10,145,18
2020-03-01 09:00:00,29,19,0.0,11.6,6,6,44,11:38 AM,10:39 PM,06:06 AM,06:49 PM,15,25,25,23,33,8,62,0.0,1012,23,10,122,29
2020-03-01 12:00:00,29,19,0.0,11.6,6,7,44,11:38 AM,10:39 PM,06:06 AM,06:49 PM,14,28,28,27,34,3,45,0.0,1012,27,10,115,30
2020-03-01 15:00:00,29,19,0.0,11.6,6,7,44,11:38 AM,10:39 PM,06:06 AM,06:49 PM,14,29,29,29,36,18,40,0.0,1011,29,10,117,31
2020-03-01 18:00:00,29,19,0.0,11.6,6,1,44,11:38 AM,10:39 PM,06:06 AM,06:49 PM,14,28,28,27,40,31,46,0.0,1012,27,10,118,33
2020-03-01 21:00:00,29,19,0.0,11.6,6,1,44,11:38 AM,10:39 PM,06:06 AM,06:49 PM,13,26,26,24,43,9,57,0.0,1014,24,10,114,33
2020-03-02 00:00:00,27,17,0.0,10.3,6,1,51,12:33 PM,11:18 PM,06:07 AM,06:48 PM,12,20,20,20,41,14,61,0.0,1015,20,10,110,32
2020-03-02 03:00:00,27,17,0.0,10.3,6,1,51,12:33 PM,11:18 PM,06:07 AM,06:48 PM,10,18,18,18,42,10,61,0.0,1015,18,10,106,32
2020-03-02 06:00:00,27,17,0.0,10.3,6,1,51,12:33 PM,11:18 PM,06:07 AM,06:48 PM,9,17,17,17,40,3,59,0.0,1016,17,10,97,31
2020-03-02 09:00:00,27,17,0.0,10.3,6,5,51,12:33 PM,11:18 PM,06:07 AM,06:48 PM,9,19,19,19,39,3,53,0.0,1017,19,10,86,33
2020-03-02 12:00:00,27,17,0.0,10.3,6,6,51,12:33 PM,11:18 PM,06:07 AM,06:48 PM,10,25,25,24,37,9,42,0.0,1016,24,10,84,32
2020-03-02 15:00:00,27,17,0.0,10.3,6,6,51,12:33 PM,11:18 PM,06:07 AM,06:48 PM,10,26,26,27,33,38,35,0.0,1015,27,10,86,29
2020-03-02 18:00:00,27,17,0.0,10.3,6,1,51,12:33 PM,11:18 PM,06:07 AM,06:48 PM,10,26,26,26,31,64,36,0.0,1015,26,10,94,24
2020-03-02 21:00:00,27,17,0.0,10.3,6,1,51,12:33 PM,11:18 PM,06:07 AM,06:48 PM,9,25,25,23,33,2,40,0.0,1015,23,10,99,20
2020-03-03 00:00:00,31,19,0.0,11.6,7,1,58,01:32 PM,No moonset,06:08 AM,06:47 PM,8,22,23,22,35,0,41,0.0,1015,22,10,85,21
2020-03-03 03:00:00,31,19,0.0,11.6,7,1,58,01:32 PM,No moonset,06:08 AM,06:47 PM,6,20,20,20,36,0,41,0.0,1015,20,10,80,21
2020-03-03 06:00:00,31,19,0.0,11.6,7,1,58,01:32 PM,No moonset,06:08 AM,06:47 PM,7,19,19,19,34,0,45,0.0,1016,19,10,76,23
2020-03-03 09:00:00,31,19,0.0,11.6,7,6,58,01:32 PM,No moonset,06:08 AM,06:47 PM,8,22,22,22,28,0,42,0.0,1016,22,10,71,24
2020-03-03 12:00:00,31,19,0.0,11.6,7,7,58,01:32 PM,No moonset,06:08 AM,06:47 PM,8,27,27,28,22,0,29,0.0,1015,28,10,67,19
2020-03-03 15:00:00,31,19,0.0,11.6,7,8,58,01:32 PM,No moonset,06:08 AM,06:47 PM,6,29,29,31,18,0,21,0.0,1013,31,10,78,15
2020-03-03 18:00:00,31,19,0.0,11.6,7,1,58,01:32 PM,No moonset,06:08 AM,06:47 PM,5,28,28,30,19,1,22,0.0,1012,30,10,100,13
2020-03-03 21:00:00,31,19,0.0,11.6,7,1,58,01:32 PM,No moonset,06:08 AM,06:47 PM,5,25,25,26,27,0,27,0.0,1013,26,10,108,14
2020-03-04 00:00:00,33,21,0.0,11.6,8,1,65,02:30 PM,12:03 AM,06:08 AM,06:46 PM,5,24,24,23,30,1,31,0.0,1012,23,10,94,15
2020-03-04 03:00:00,33,21,0.0,11.6,8,1,65,02:30 PM,12:03 AM,06:08 AM,06:46 PM,5,22,23,22,29,2,33,0.0,1011,22,10,72,14
2020-03-04 06:00:00,33,21,0.0,11.6,8,1,65,02:30 PM,12:03 AM,06:08 AM,06:46 PM,5,22,22,22,25,3,33,0.0,1011,22,10,48,14
2020-03-04 09:00:00,33,21,0.0,11.6,8,7,65,02:30 PM,12:03 AM,06:08 AM,06:46 PM,4,25,25,26,19,8,26,0.0,1012,26,10,36,15
2020-03-04 12:00:00,33,21,0.0,11.6,8,8,65,02:30 PM,12:03 AM,06:08 AM,06:46 PM,3,29,29,31,13,9,17,0.0,1010,31,10,42,11
2020-03-04 15:00:00,33,21,0.0,11.6,8,8,65,02:30 PM,12:03 AM,06:08 AM,06:46 PM,1,31,31,33,8,8,13,0.0,1009,33,10,90,6
2020-03-04 18:00:00,33,21,0.0,11.6,8,1,65,02:30 PM,12:03 AM,06:08 AM,06:46 PM,1,31,31,32,14,16,16,0.0,1008,32,10,154,9
2020-03-04 21:00:00,33,21,0.0,11.6,8,1,65,02:30 PM,12:03 AM,06:08 AM,06:46 PM,4,30,30,28,24,14,25,0.0,1008,28,10,167,13
2020-03-05 00:00:00,36,22,0.0,11.6,8,1,73,03:28 PM,12:54 AM,06:09 AM,06:45 PM,3,27,27,25,16,11,26,0.0,1008,25,10,115,8
2020-03-05 03:00:00,36,22,0.0,11.6,8,1,73,03:28 PM,12:54 AM,06:09 AM,06:45 PM,3,23,23,23,19,5,27,0.0,1007,23,10,73,9
2020-03-05 06:00:00,36,22,0.0,11.6,8,1,73,03:28 PM,12:54 AM,06:09 AM,06:45 PM,3,24,24,24,27,10,27,0.0,1007,24,10,48,15
2020-03-05 09:00:00,36,22,0.0,11.6,8,7,73,03:28 PM,12:54 AM,06:09 AM,06:45 PM,2,27,27,29,27,13,19,0.0,1007,29,10,26,21
2020-03-05 12:00:00,36,22,0.0,11.6,8,8,73,03:28 PM,12:54 AM,06:09 AM,06:45 PM,3,33,33,35,21,12,13,0.0,1006,35,10,119,19
2020-03-05 15:00:00,36,22,0.0,11.6,8,8,73,03:28 PM,12:54 AM,06:09 AM,06:45 PM,5,33,33,35,22,5,16,0.0,1004,35,10,297,19
2020-03-05 18:00:00,36,22,0.0,11.6,8,1,73,03:28 PM,12:54 AM,06:09 AM,06:45 PM,8,30,30,31,31,4,29,0.0,1004,31,10,215,25
2020-03-05 21:00:00,36,22,0.0,11.6,8,1,73,03:28 PM,12:54 AM,06:09 AM,06:45 PM,12,31,31,27,31,4,52,0.0,1005,27,10,221,22
2020-03-06 00:00:00,25,18,0.0,11.6,6,1,80,04:22 PM,01:52 AM,06:10 AM,06:44 PM,15,24,24,23,28,21,74,0.0,1006,23,10,233,21
2020-03-06 03:00:00,25,18,0.0,11.6,6,1,80,04:22 PM,01:52 AM,06:10 AM,06:44 PM,17,19,19,19,27,63,88,0.0,1006,19,10,251,20
2020-03-06 06:00:00,25,18,0.0,11.6,6,1,80,04:22 PM,01:52 AM,06:10 AM,06:44 PM,16,19,19,19,24,75,83,0.0,1008,19,10,260,19
2020-03-06 09:00:00,25,18,0.0,11.6,6,6,80,04:22 PM,01:52 AM,06:10 AM,06:44 PM,14,21,22,21,24,44,66,0.0,1010,21,10,265,21
2020-03-06 12:00:00,25,18,0.0,11.6,6,6,80,04:22 PM,01:52 AM,06:10 AM,06:44 PM,14,25,25,24,26,14,53,0.0,1011,24,10,259,23
2020-03-06 15:00:00,25,18,0.0,11.6,6,6,80,04:22 PM,01:52 AM,06:10 AM,06:44 PM,14,26,26,25,27,5,51,0.0,1011,25,10,250,23
2020-03-06 18:00:00,25,18,0.0,11.6,6,1,80,04:22 PM,01:52 AM,06:10 AM,06:44 PM,15,24,24,23,23,12,62,0.0,1012,23,10,243,19
2020-03-06 21:00:00,25,18,0.0,11.6,6,1,80,04:22 PM,01:52 AM,06:10 AM,06:44 PM,16,19,19,19,19,31,79,0.0,1014,19,10,238,14
2020-03-07 00:00:00,27,18,0.0,10.2,5,1,87,05:14 PM,02:57 AM,06:11 AM,06:42 PM,16,18,18,18,13,53,89,0.0,1014,18,10,236,9
2020-03-07 03:00:00,27,18,0.0,10.2,5,1,87,05:14 PM,02:57 AM,06:11 AM,06:42 PM,16,18,18,18,14,60,87,0.1,1014,18,10,225,10
2020-03-07 06:00:00,27,18,0.0,10.2,5,1,87,05:14 PM,02:57 AM,06:11 AM,06:42 PM,15,19,19,19,14,69,79,0.1,1016,19,10,228,10
2020-03-07 09:00:00,27,18,0.0,10.2,5,6,87,05:14 PM,02:57 AM,06:11 AM,06:42 PM,14,21,22,21,14,67,63,0.1,1017,21,10,217,12
2020-03-07 12:00:00,27,18,0.0,10.2,5,7,87,05:14 PM,02:57 AM,06:11 AM,06:42 PM,13,26,26,25,17,39,47,0.0,1016,25,10,218,14
2020-03-07 15:00:00,27,18,0.0,10.2,5,7,87,05:14 PM,02:57 AM,06:11 AM,06:42 PM,13,27,27,26,23,3,45,0.0,1016,26,10,218,21
2020-03-07 18:00:00,27,18,0.0,10.2,5,1,87,05:14 PM,02:57 AM,06:11 AM,06:42 PM,15,24,24,23,27,18,61,0.0,1016,23,10,211,23
2020-03-07 21:00:00,27,18,0.0,10.2,5,1,87,05:14 PM,02:57 AM,06:11 AM,06:42 PM,15,19,19,19,24,50,79,0.0,1018,19,10,209,18
2020-03-08 00:00:00,32,17,0.0,10.2,6,1,95,06:01 PM,04:05 AM,06:11 AM,06:41 PM,16,18,18,18,21,71,90,0.0,1017,18,10,200,14
2020-03-08 03:00:00,32,17,0.0,10.2,6,1,95,06:01 PM,04:05 AM,06:11 AM,06:41 PM,17,18,18,18,16,69,95,0.0,1016,18,10,199,11
2020-03-08 06:00:00,32,17,0.0,10.2,6,1,95,06:01 PM,04:05 AM,06:11 AM,06:41 PM,17,18,18,18,12,68,91,0.0,1016,18,10,211,9
2020-03-08 09:00:00,32,17,0.0,10.2,6,6,95,06:01 PM,04:05 AM,06:11 AM,06:41 PM,16,22,22,22,12,64,73,0.0,1016,22,10,197,11
2020-03-08 12:00:00,32,17,0.0,10.2,6,7,95,06:01 PM,04:05 AM,06:11 AM,06:41 PM,13,28,28,28,8,2,39,0.0,1015,28,10,146,7
2020-03-08 15:00:00,32,17,0.0,10.2,6,8,95,06:01 PM,04:05 AM,06:11 AM,06:41 PM,9,30,30,32,9,5,24,0.0,1013,32,10,101,8
2020-03-08 18:00:00,32,17,0.0,10.2,6,1,95,06:01 PM,04:05 AM,06:11 AM,06:41 PM,12,31,31,31,18,6,40,0.0,1013,31,10,161,14
2020-03-08 21:00:00,32,17,0.0,10.2,6,1,95,06:01 PM,04:05 AM,06:11 AM,06:41 PM,17,31,31,27,28,9,71,0.0,1014,27,10,202,19
2020-03-09 00:00:00,34,23,0.0,11.6,8,1,100,06:43 PM,05:16 AM,06:12 AM,06:40 PM,14,28,28,25,27,7,61,0.0,1014,25,10,174,15
2020-03-09 03:00:00,34,23,0.0,11.6,8,1,100,06:43 PM,05:16 AM,06:12 AM,06:40 PM,12,25,25,23,33,7,48,0.0,1013,23,10,119,19
2020-03-09 06:00:00,34,23,0.0,11.6,8,1,100,06:43 PM,05:16 AM,06:12 AM,06:40 PM,12,25,25,24,33,9,48,0.0,1014,24,10,93,23
2020-03-09 09:00:00,34,23,0.0,11.6,8,7,100,06:43 PM,05:16 AM,06:12 AM,06:40 PM,13,27,27,26,27,15,43,0.0,1014,26,10,82,23
2020-03-09 12:00:00,34,23,0.0,11.6,8,8,100,06:43 PM,05:16 AM,06:12 AM,06:40 PM,11,31,31,32,23,20,28,0.0,1012,32,10,79,20
2020-03-09 15:00:00,34,23,0.0,11.6,8,8,100,06:43 PM,05:16 AM,06:12 AM,06:40 PM,8,32,32,34,17,22,21,0.0,1010,34,10,100,15
2020-03-09 18:00:00,34,23,0.0,11.6,8,1,100,06:43 PM,05:16 AM,06:12 AM,06:40 PM,8,30,30,32,18,25,22,0.0,1010,32,10,132,13
2020-03-09 21:00:00,34,23,0.0,11.6,8,1,100,06:43 PM,05:16 AM,06:12 AM,06:40 PM,9,28,28,29,27,21,28,0.0,1011,29,10,133,17
2020-03-10 00:00:00,35,23,0.0,11.6,8,1,100,07:24 PM,06:26 AM,06:13 AM,06:39 PM,10,26,26,26,26,14,36,0.0,1011,26,10,126,15
2020-03-10 03:00:00,35,23,0.0,11.6,8,1,100,07:24 PM,06:26 AM,06:13 AM,06:39 PM,10,25,25,24,24,9,40,0.0,1010,24,10,120,12
2020-03-10 06:00:00,35,23,0.0,11.6,8,1,100,07:24 PM,06:26 AM,06:13 AM,06:39 PM,9,25,25,24,24,7,40,0.0,1011,24,10,95,14
2020-03-10 09:00:00,35,23,0.0,11.6,8,7,100,07:24 PM,06:26 AM,06:13 AM,06:39 PM,9,27,27,28,18,6,32,0.0,1012,28,10,71,15
2020-03-10 12:00:00,35,23,0.0,11.6,8,8,100,07:24 PM,06:26 AM,06:13 AM,06:39 PM,8,32,32,33,13,14,21,0.0,1011,33,10,95,12
2020-03-10 15:00:00,35,23,0.0,11.6,8,8,100,07:24 PM,06:26 AM,06:13 AM,06:39 PM,8,32,32,34,15,18,19,0.0,1009,34,10,149,12
2020-03-10 18:00:00,35,23,0.0,11.6,8,1,100,07:24 PM,06:26 AM,06:13 AM,06:39 PM,8,30,30,32,24,10,23,0.0,1009,32,10,142,17
2020-03-10 21:00:00,35,23,0.0,11.6,8,1,100,07:24 PM,06:26 AM,06:13 AM,06:39 PM,7,27,27,28,30,5,27,0.0,1009,28,10,117,16
2020-03-11 00:00:00,37,23,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,5,25,25,26,29,5,27,0.0,1009,26,10,103,15
2020-03-11 03:00:00,37,23,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,5,24,24,24,28,7,29,0.0,1009,24,10,95,13
2020-03-11 06:00:00,37,23,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,7,25,25,25,28,9,32,0.0,1009,25,10,86,16
2020-03-11 09:00:00,37,23,0.0,11.6,8,7,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,9,28,28,30,24,7,28,0.0,1009,30,10,69,19
2020-03-11 12:00:00,37,23,0.0,11.6,8,9,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,7,34,34,35,15,3,18,0.0,1008,35,10,46,13
2020-03-11 15:00:00,37,23,0.0,11.6,8,9,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,7,35,35,36,15,2,16,0.0,1006,36,10,92,13
2020-03-11 18:00:00,37,23,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,9,33,33,33,33,2,28,0.0,1006,33,10,223,26
2020-03-11 21:00:00,37,23,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,12,33,33,30,31,4,50,0.0,1009,30,10,209,21
2020-03-12 00:00:00,33,18,0.0,11.6,7,1,76,08:40 PM,08:44 AM,06:14 AM,06:36 PM,14,28,28,26,23,9,65,0.0,1010,26,10,211,15
2020-03-12 03:00:00,33,18,0.0,11.6,7,1,76,08:40 PM,08:44 AM,06:14 AM,06:36 PM,15,19,19,19,22,2,78,0.0,1010,19,10,219,13
2020-03-12 06:00:00,33,18,0.0,11.6,7,1,76,08:40 PM,08:44 AM,06:14 AM,06:36 PM,16,19,19,19,20,0,82,0.0,1011,19,10,220,13
2020-03-12 09:00:00,33,18,0.0,11.6,7,6,76,08:40 PM,08:44 AM,06:14 AM,06:36 PM,14,23,23,23,17,1,60,0.0,1012,23,10,212,14
2020-03-12 12:00:00,33,18,0.0,11.6,7,7,76,08:40 PM,08:44 AM,06:14 AM,06:36 PM,8,29,29,30,15,3,27,0.0,1012,30,10,221,13
2020-03-12 15:00:00,33,18,0.0,11.6,7,8,76,08:40 PM,08:44 AM,06:14 AM,06:36 PM,7,30,30,31,19,0,25,0.0,1012,31,10,237,17
2020-03-12 18:00:00,33,18,0.0,11.6,7,1,76,08:40 PM,08:44 AM,06:14 AM,06:36 PM,13,27,27,27,31,0,47,0.0,1013,27,10,214,25
2020-03-12 21:00:00,33,18,0.0,11.6,7,1,76,08:40 PM,08:44 AM,06:14 AM,06:36 PM,14,26,26,23,29,0,62,0.0,1015,23,10,182,18
2020-03-13 00:00:00,33,19,0.0,11.6,7,1,69,09:20 PM,09:53 AM,06:15 AM,06:35 PM,13,22,23,22,30,0,59,0.0,1015,22,10,132,18
2020-03-13 03:00:00,33,19,0.0,11.6,7,1,69,09:20 PM,09:53 AM,06:15 AM,06:35 PM,12,20,20,20,36,1,61,0.0,1015,20,10,110,24
2020-03-13 06:00:00,33,19,0.0,11.6,7,1,69,09:20 PM,09:53 AM,06:15 AM,06:35 PM,13,20,20,20,31,7,65,0.0,1016,20,10,104,23
2020-03-13 09:00:00,33,19,0.0,11.6,7,6,69,09:20 PM,09:53 AM,06:15 AM,06:35 PM,13,23,23,23,30,14,57,0.0,1017,23,10,96,26
2020-03-13 12:00:00,33,19,0.0,11.6,7,7,69,09:20 PM,09:53 AM,06:15 AM,06:35 PM,13,28,28,28,27,15,40,0.0,1015,28,10,80,24
2020-03-13 15:00:00,33,19,0.0,11.6,7,8,69,09:20 PM,09:53 AM,06:15 AM,06:35 PM,12,32,32,32,20,31,29,0.0,1013,32,10,71,17
2020-03-13 18:00:00,33,19,0.0,11.6,7,1,69,09:20 PM,09:53 AM,06:15 AM,06:35 PM,11,30,30,31,17,47,29,0.0,1013,31,10,52,13
2020-03-13 21:00:00,33,19,0.0,11.6,7,1,69,09:20 PM,09:53 AM,06:15 AM,06:35 PM,12,28,28,28,17,56,37,0.0,1014,28,10,29,10
