date_time,Federal_maxtempC,Federal_mintempC,Federal_totalSnow_cm,Federal_sunHour,Federal_uvIndex,Federal_uvIndex,Federal_moon_illumination,Federal_moonrise,Federal_moonset,Federal_sunrise,Federal_sunset,Federal_DewPointC,Federal_FeelsLikeC,Federal_HeatIndexC,Federal_WindChillC,Federal_WindGustKmph,Federal_cloudcover,Federal_humidity,Federal_precipMM,Federal_pressure,Federal_tempC,Federal_visibility,Federal_winddirDegree,Federal_windspeedKmph
2020-01-18 12:00:00,6,2,0.0,3.4,1,1,40,02:37 AM,01:18 PM,08:50 AM,05:50 PM,2,2,4,2,13,99,90,2.9,1022,4,5,119,8
2020-01-18 15:00:00,6,2,0.0,3.4,1,2,40,02:37 AM,01:18 PM,08:50 AM,05:50 PM,4,5,6,5,12,99,90,0.5,1023,6,5,146,7
2020-01-18 18:00:00,6,2,0.0,3.4,1,2,40,02:37 AM,01:18 PM,08:50 AM,05:50 PM,5,6,6,6,9,100,93,0.0,1024,6,10,148,4
2020-01-18 21:00:00,6,2,0.0,3.4,1,1,40,02:37 AM,01:18 PM,08:50 AM,05:50 PM,4,5,5,5,7,100,92,0.0,1025,5,10,151,4
2020-01-19 00:00:00,8,5,0.0,3.4,2,1,32,03:52 AM,01:48 PM,08:49 AM,05:51 PM,4,5,5,5,6,100,90,0.0,1026,5,10,134,3
2020-01-19 03:00:00,8,5,0.0,3.4,2,1,32,03:52 AM,01:48 PM,08:49 AM,05:51 PM,4,5,6,5,6,100,87,0.0,1026,6,10,131,3
2020-01-19 06:00:00,8,5,0.0,3.4,2,1,32,03:52 AM,01:48 PM,08:49 AM,05:51 PM,4,6,6,6,2,100,86,0.0,1025,6,10,141,1
2020-01-19 09:00:00,8,5,0.0,3.4,2,2,32,03:52 AM,01:48 PM,08:49 AM,05:51 PM,4,5,5,5,5,100,89,0.6,1024,5,10,73,3
2020-01-19 12:00:00,8,5,0.0,3.4,2,2,32,03:52 AM,01:48 PM,08:49 AM,05:51 PM,5,6,6,6,7,98,93,1.7,1024,6,9,73,4
2020-01-19 15:00:00,8,5,0.0,3.4,2,2,32,03:52 AM,01:48 PM,08:49 AM,05:51 PM,6,7,7,7,7,81,93,1.8,1022,7,9,54,4
2020-01-19 18:00:00,8,5,0.0,3.4,2,2,32,03:52 AM,01:48 PM,08:49 AM,05:51 PM,6,8,8,8,8,65,91,1.1,1020,8,9,57,4
2020-01-19 21:00:00,8,5,0.0,3.4,2,1,32,03:52 AM,01:48 PM,08:49 AM,05:51 PM,5,5,6,5,11,74,92,0.0,1019,6,10,102,5
2020-01-20 00:00:00,10,5,0.0,3.4,2,1,25,05:04 AM,02:22 PM,08:48 AM,05:53 PM,4,5,6,5,10,63,90,0.0,1018,6,10,173,5
2020-01-20 03:00:00,10,5,0.0,3.4,2,1,25,05:04 AM,02:22 PM,08:48 AM,05:53 PM,3,5,5,5,7,96,86,0.0,1018,5,10,234,4
2020-01-20 06:00:00,10,5,0.0,3.4,2,1,25,05:04 AM,02:22 PM,08:48 AM,05:53 PM,3,5,5,5,8,100,86,0.1,1017,5,10,191,4
2020-01-20 09:00:00,10,5,0.0,3.4,2,2,25,05:04 AM,02:22 PM,08:48 AM,05:53 PM,3,6,6,6,5,99,85,0.5,1017,6,10,103,3
2020-01-20 12:00:00,10,5,0.0,3.4,2,2,25,05:04 AM,02:22 PM,08:48 AM,05:53 PM,4,8,8,8,3,95,78,0.6,1016,8,10,64,2
2020-01-20 15:00:00,10,5,0.0,3.4,2,2,25,05:04 AM,02:22 PM,08:48 AM,05:53 PM,5,10,10,10,3,85,73,0.1,1014,10,10,43,2
2020-01-20 18:00:00,10,5,0.0,3.4,2,2,25,05:04 AM,02:22 PM,08:48 AM,05:53 PM,5,9,9,9,5,88,78,0.1,1012,9,10,43,3
2020-01-20 21:00:00,10,5,0.0,3.4,2,1,25,05:04 AM,02:22 PM,08:48 AM,05:53 PM,5,7,8,7,9,93,79,0.0,1010,8,10,74,5
2020-01-21 00:00:00,8,4,0.0,3.4,2,1,18,06:13 AM,03:03 PM,08:47 AM,05:54 PM,4,7,7,7,7,85,78,0.0,1008,7,10,86,4
2020-01-21 03:00:00,8,4,0.0,3.4,2,1,18,06:13 AM,03:03 PM,08:47 AM,05:54 PM,4,7,7,7,6,100,80,0.2,1007,7,7,140,4
2020-01-21 06:00:00,8,4,0.0,3.4,2,1,18,06:13 AM,03:03 PM,08:47 AM,05:54 PM,4,6,7,6,11,100,83,1.0,1006,7,4,185,7
2020-01-21 09:00:00,8,4,0.0,3.4,2,2,18,06:13 AM,03:03 PM,08:47 AM,05:54 PM,5,4,7,4,21,94,86,1.9,1006,7,9,175,13
2020-01-21 12:00:00,8,4,0.0,3.4,2,2,18,06:13 AM,03:03 PM,08:47 AM,05:54 PM,4,4,7,4,26,89,81,2.0,1008,7,8,180,17
2020-01-21 15:00:00,8,4,0.0,3.4,2,2,18,06:13 AM,03:03 PM,08:47 AM,05:54 PM,5,3,7,3,33,100,85,1.7,1008,7,7,190,22
2020-01-21 18:00:00,8,4,0.0,3.4,2,2,18,06:13 AM,03:03 PM,08:47 AM,05:54 PM,5,4,7,4,29,100,86,1.8,1008,7,9,192,19
2020-01-21 21:00:00,8,4,0.0,3.4,2,1,18,06:13 AM,03:03 PM,08:47 AM,05:54 PM,5,4,7,4,29,100,85,1.5,1010,6,9,195,19
2020-01-22 00:00:00,7,0,0.0,3.4,2,1,11,07:16 AM,03:52 PM,08:46 AM,05:56 PM,5,4,7,4,31,91,84,2.4,1013,5,8,202,20
2020-01-22 03:00:00,7,0,0.0,3.4,2,1,11,07:16 AM,03:52 PM,08:46 AM,05:56 PM,4,3,6,3,26,67,86,0.1,1015,6,10,195,16
2020-01-22 06:00:00,7,0,0.0,3.4,2,1,11,07:16 AM,03:52 PM,08:46 AM,05:56 PM,4,4,6,4,18,71,88,0.1,1016,6,10,178,10
2020-01-22 09:00:00,7,0,0.0,3.4,2,2,11,07:16 AM,03:52 PM,08:46 AM,05:56 PM,4,4,6,4,13,100,90,0.4,1016,6,10,141,7
2020-01-22 12:00:00,7,0,0.0,3.4,2,2,11,07:16 AM,03:52 PM,08:46 AM,05:56 PM,5,5,6,5,12,100,92,2.4,1016,6,8,107,7
2020-01-22 15:00:00,7,0,0.0,3.4,2,2,11,07:16 AM,03:52 PM,08:46 AM,05:56 PM,6,6,7,6,10,100,93,6.0,1015,7,6,98,6
2020-01-22 18:00:00,7,0,0.0,3.4,2,2,11,07:16 AM,03:52 PM,08:46 AM,05:56 PM,7,6,8,6,6,100,94,5.7,1015,6,6,112,4
2020-01-22 21:00:00,7,0,0.0,3.4,2,1,11,07:16 AM,03:52 PM,08:46 AM,05:56 PM,7,3,7,3,10,100,94,2.0,1016,3,8,143,6
2020-01-23 00:00:00,12,10,0.0,3.4,3,1,3,08:10 AM,04:48 PM,08:45 AM,05:57 PM,8,3,6,3,12,100,94,2.1,1016,3,8,156,7
2020-01-23 03:00:00,12,10,0.0,3.4,3,1,3,08:10 AM,04:48 PM,08:45 AM,05:57 PM,9,9,10,9,14,100,95,2.5,1016,10,8,167,8
2020-01-23 06:00:00,12,10,0.0,3.4,3,1,3,08:10 AM,04:48 PM,08:45 AM,05:57 PM,9,9,10,9,17,100,95,4.0,1015,10,5,177,9
2020-01-23 09:00:00,12,10,0.0,3.4,3,3,3,08:10 AM,04:48 PM,08:45 AM,05:57 PM,9,9,10,9,23,100,93,1.6,1015,10,4,184,12
2020-01-23 12:00:00,12,10,0.0,3.4,3,3,3,08:10 AM,04:48 PM,08:45 AM,05:57 PM,10,10,11,10,21,98,91,2.7,1015,11,7,181,12
2020-01-23 15:00:00,12,10,0.0,3.4,3,3,3,08:10 AM,04:48 PM,08:45 AM,05:57 PM,10,11,12,11,17,96,90,3.1,1013,12,6,167,11
2020-01-23 18:00:00,12,10,0.0,3.4,3,3,3,08:10 AM,04:48 PM,08:45 AM,05:57 PM,10,10,11,10,17,100,93,6.9,1012,11,7,142,11
2020-01-23 21:00:00,12,10,0.0,3.4,3,1,3,08:10 AM,04:48 PM,08:45 AM,05:57 PM,9,9,11,9,15,100,92,7.3,1012,11,6,150,10
2020-01-24 00:00:00,11,7,0.0,3.4,2,1,0,08:56 AM,05:50 PM,08:44 AM,05:59 PM,9,9,10,9,10,83,92,5.1,1012,10,5,182,6
2020-01-24 03:00:00,11,7,0.0,3.4,2,1,0,08:56 AM,05:50 PM,08:44 AM,05:59 PM,8,8,9,8,12,67,93,2.5,1011,9,6,159,7
2020-01-24 06:00:00,11,7,0.0,3.4,2,1,0,08:56 AM,05:50 PM,08:44 AM,05:59 PM,8,7,9,7,18,95,95,5.0,1012,9,8,177,10
2020-01-24 09:00:00,11,7,0.0,3.4,2,2,0,08:56 AM,05:50 PM,08:44 AM,05:59 PM,7,6,9,6,25,90,89,1.2,1013,9,10,194,14
2020-01-24 12:00:00,11,7,0.0,3.4,2,2,0,08:56 AM,05:50 PM,08:44 AM,05:59 PM,7,7,9,7,26,94,83,1.9,1014,9,10,195,15
2020-01-24 15:00:00,11,7,0.0,3.4,2,3,0,08:56 AM,05:50 PM,08:44 AM,05:59 PM,7,8,10,8,26,74,82,3.0,1015,10,9,215,16
2020-01-24 18:00:00,11,7,0.0,3.4,2,2,0,08:56 AM,05:50 PM,08:44 AM,05:59 PM,7,8,10,8,17,54,85,3.4,1015,10,8,200,10
2020-01-24 21:00:00,11,7,0.0,3.4,2,1,0,08:56 AM,05:50 PM,08:44 AM,05:59 PM,6,7,8,7,11,65,91,1.2,1017,8,10,166,6
2020-01-25 00:00:00,11,7,0.0,4.8,2,1,0,09:33 AM,06:54 PM,08:43 AM,06:00 PM,5,6,7,6,10,89,89,1.1,1016,7,7,144,5
2020-01-25 03:00:00,11,7,0.0,4.8,2,1,0,09:33 AM,06:54 PM,08:43 AM,06:00 PM,5,6,7,6,11,100,88,0.9,1015,7,4,119,6
2020-01-25 06:00:00,11,7,0.0,4.8,2,1,0,09:33 AM,06:54 PM,08:43 AM,06:00 PM,5,6,7,6,10,100,89,2.7,1014,7,8,99,5
2020-01-25 09:00:00,11,7,0.0,4.8,2,2,0,09:33 AM,06:54 PM,08:43 AM,06:00 PM,6,7,8,7,12,91,90,4.7,1015,8,7,151,7
2020-01-25 12:00:00,11,7,0.0,4.8,2,2,0,09:33 AM,06:54 PM,08:43 AM,06:00 PM,7,8,10,8,22,74,82,3.4,1016,10,9,203,14
2020-01-25 15:00:00,11,7,0.0,4.8,2,4,0,09:33 AM,06:54 PM,08:43 AM,06:00 PM,7,10,11,10,17,66,76,0.1,1017,11,10,220,12
2020-01-25 18:00:00,11,7,0.0,4.8,2,2,0,09:33 AM,06:54 PM,08:43 AM,06:00 PM,7,9,10,9,9,62,84,0.0,1016,10,10,179,6
2020-01-25 21:00:00,11,7,0.0,4.8,2,1,0,09:33 AM,06:54 PM,08:43 AM,06:00 PM,6,7,8,7,9,96,90,0.0,1014,8,10,92,5
2020-01-26 00:00:00,11,8,0.0,4.8,2,1,4,10:03 AM,07:59 PM,08:42 AM,06:02 PM,5,7,8,7,8,100,86,0.4,1012,8,10,124,5
2020-01-26 03:00:00,11,8,0.0,4.8,2,1,4,10:03 AM,07:59 PM,08:42 AM,06:02 PM,6,6,8,6,15,100,87,2.0,1011,8,8,120,10
2020-01-26 06:00:00,11,8,0.0,4.8,2,1,4,10:03 AM,07:59 PM,08:42 AM,06:02 PM,6,7,8,7,15,96,89,2.6,1012,8,8,182,9
2020-01-26 09:00:00,11,8,0.0,4.8,2,2,4,10:03 AM,07:59 PM,08:42 AM,06:02 PM,6,6,8,6,23,84,88,1.0,1014,8,10,195,13
2020-01-26 12:00:00,11,8,0.0,4.8,2,2,4,10:03 AM,07:59 PM,08:42 AM,06:02 PM,6,7,10,7,27,81,78,1.0,1016,10,10,213,18
2020-01-26 15:00:00,11,8,0.0,4.8,2,3,4,10:03 AM,07:59 PM,08:42 AM,06:02 PM,6,9,11,9,22,93,71,0.6,1017,11,9,212,15
2020-01-26 18:00:00,11,8,0.0,4.8,2,2,4,10:03 AM,07:59 PM,08:42 AM,06:02 PM,6,8,10,8,17,100,76,0.7,1017,10,10,192,11
2020-01-26 21:00:00,11,8,0.0,4.8,2,1,4,10:03 AM,07:59 PM,08:42 AM,06:02 PM,5,6,8,6,19,100,84,1.4,1017,8,9,165,11
2020-01-27 00:00:00,10,3,0.0,4.8,2,1,11,10:28 AM,09:03 PM,08:41 AM,06:03 PM,5,5,7,5,21,91,87,2.1,1018,7,8,168,13
2020-01-27 03:00:00,10,3,0.0,4.8,2,1,11,10:28 AM,09:03 PM,08:41 AM,06:03 PM,5,4,7,4,23,67,89,0.9,1020,7,9,195,14
2020-01-27 06:00:00,10,3,0.0,4.8,2,1,11,10:28 AM,09:03 PM,08:41 AM,06:03 PM,4,4,6,4,21,67,88,0.7,1021,6,10,189,12
2020-01-27 09:00:00,10,3,0.0,4.8,2,2,11,10:28 AM,09:03 PM,08:41 AM,06:03 PM,4,4,6,4,16,83,85,0.1,1022,6,10,182,9
2020-01-27 12:00:00,10,3,0.0,4.8,2,2,11,10:28 AM,09:03 PM,08:41 AM,06:03 PM,4,7,8,7,8,87,74,0.1,1021,8,10,179,6
2020-01-27 15:00:00,10,3,0.0,4.8,2,2,11,10:28 AM,09:03 PM,08:41 AM,06:03 PM,4,9,10,9,6,100,69,0.5,1019,10,10,137,5
2020-01-27 18:00:00,10,3,0.0,4.8,2,2,11,10:28 AM,09:03 PM,08:41 AM,06:03 PM,5,7,8,7,8,100,82,2.7,1016,8,8,66,6
2020-01-27 21:00:00,10,3,0.0,4.8,2,1,11,10:28 AM,09:03 PM,08:41 AM,06:03 PM,5,4,6,4,13,100,88,7.6,1014,6,6,118,9
2020-01-28 00:00:00,10,7,0.0,4.8,2,1,18,10:51 AM,10:06 PM,08:40 AM,06:04 PM,6,4,6,4,13,95,91,9.8,1013,5,6,128,9
2020-01-28 03:00:00,10,7,0.0,4.8,2,1,18,10:51 AM,10:06 PM,08:40 AM,06:04 PM,7,7,8,7,15,74,92,5.6,1013,8,7,151,9
2020-01-28 06:00:00,10,7,0.0,4.8,2,1,18,10:51 AM,10:06 PM,08:40 AM,06:04 PM,6,6,8,6,17,68,92,5.6,1013,8,6,162,10
2020-01-28 09:00:00,10,7,0.0,4.8,2,2,18,10:51 AM,10:06 PM,08:40 AM,06:04 PM,6,5,7,5,19,97,91,3.0,1014,7,6,163,11
2020-01-28 12:00:00,10,7,0.0,4.8,2,2,18,10:51 AM,10:06 PM,08:40 AM,06:04 PM,6,7,8,7,14,92,86,3.6,1015,8,5,159,9
2020-01-28 15:00:00,10,7,0.0,4.8,2,2,18,10:51 AM,10:06 PM,08:40 AM,06:04 PM,6,9,10,9,9,91,78,0.2,1017,10,2,169,7
2020-01-28 18:00:00,10,7,0.0,4.8,2,2,18,10:51 AM,10:06 PM,08:40 AM,06:04 PM,7,8,9,8,10,88,83,0.1,1019,9,5,160,7
2020-01-28 21:00:00,10,7,0.0,4.8,2,1,18,10:51 AM,10:06 PM,08:40 AM,06:04 PM,6,7,8,7,10,82,87,0.0,1022,8,10,163,6
2020-01-29 00:00:00,9,6,0.0,4.8,2,1,26,11:11 AM,11:09 PM,08:39 AM,06:06 PM,5,6,7,6,10,91,84,0.0,1024,7,10,159,6
2020-01-29 03:00:00,9,6,0.0,4.8,2,1,26,11:11 AM,11:09 PM,08:39 AM,06:06 PM,5,6,7,6,12,100,83,0.0,1023,7,10,171,7
2020-01-29 06:00:00,9,6,0.0,4.8,2,1,26,11:11 AM,11:09 PM,08:39 AM,06:06 PM,5,6,7,6,11,100,86,0.4,1022,7,10,191,6
2020-01-29 09:00:00,9,6,0.0,4.8,2,2,26,11:11 AM,11:09 PM,08:39 AM,06:06 PM,5,6,6,6,8,100,92,2.7,1020,6,8,191,5
2020-01-29 12:00:00,9,6,0.0,4.8,2,2,26,11:11 AM,11:09 PM,08:39 AM,06:06 PM,6,5,7,5,12,100,93,4.7,1019,7,8,172,8
2020-01-29 15:00:00,9,6,0.0,4.8,2,2,26,11:11 AM,11:09 PM,08:39 AM,06:06 PM,7,6,8,6,17,94,90,2.4,1019,8,8,191,10
2020-01-29 18:00:00,9,6,0.0,4.8,2,2,26,11:11 AM,11:09 PM,08:39 AM,06:06 PM,7,7,8,7,15,74,90,1.9,1021,8,5,192,10
2020-01-29 21:00:00,9,6,0.0,4.8,2,1,26,11:11 AM,11:09 PM,08:39 AM,06:06 PM,6,6,7,6,9,66,95,0.0,1023,7,2,182,5
2020-01-30 00:00:00,10,3,0.0,6.5,2,1,33,11:31 AM,No moonset,08:38 AM,06:08 PM,5,6,6,6,5,64,95,0.1,1025,6,2,182,3
2020-01-30 03:00:00,10,3,0.0,6.5,2,1,33,11:31 AM,No moonset,08:38 AM,06:08 PM,4,5,5,5,5,27,94,0.0,1026,5,5,191,3
2020-01-30 06:00:00,10,3,0.0,6.5,2,1,33,11:31 AM,No moonset,08:38 AM,06:08 PM,3,4,4,4,4,42,90,0.0,1026,4,10,178,2
2020-01-30 09:00:00,10,3,0.0,6.5,2,2,33,11:31 AM,No moonset,08:38 AM,06:08 PM,1,4,4,4,7,69,81,0.0,1025,4,10,135,4
2020-01-30 12:00:00,10,3,0.0,6.5,2,2,33,11:31 AM,No moonset,08:38 AM,06:08 PM,2,7,7,7,5,31,71,0.0,1025,7,10,163,4
2020-01-30 15:00:00,10,3,0.0,6.5,2,2,33,11:31 AM,No moonset,08:38 AM,06:08 PM,4,9,10,9,6,85,69,0.0,1023,10,10,171,4
2020-01-30 18:00:00,10,3,0.0,6.5,2,2,33,11:31 AM,No moonset,08:38 AM,06:08 PM,6,9,9,9,7,100,84,1.6,1022,9,9,139,4
2020-01-30 21:00:00,10,3,0.0,6.5,2,1,33,11:31 AM,No moonset,08:38 AM,06:08 PM,7,6,7,6,10,100,94,5.7,1020,7,6,143,6
2020-01-31 00:00:00,13,6,0.0,4.9,3,1,37,11:51 AM,12:11 AM,08:36 AM,06:09 PM,8,6,8,6,13,100,95,6.4,1019,7,6,169,8
2020-01-31 03:00:00,13,6,0.0,4.9,3,1,37,11:51 AM,12:11 AM,08:36 AM,06:09 PM,10,9,10,9,21,100,96,4.9,1018,10,6,186,13
2020-01-31 06:00:00,13,6,0.0,4.9,3,1,37,11:51 AM,12:11 AM,08:36 AM,06:09 PM,10,9,11,9,27,100,95,6.1,1018,11,6,200,16
2020-01-31 09:00:00,13,6,0.0,4.9,3,3,37,11:51 AM,12:11 AM,08:36 AM,06:09 PM,10,9,11,9,31,100,92,3.2,1017,11,7,201,17
2020-01-31 12:00:00,13,6,0.0,4.9,3,3,37,11:51 AM,12:11 AM,08:36 AM,06:09 PM,10,10,12,10,36,100,88,3.4,1018,12,8,201,20
2020-01-31 15:00:00,13,6,0.0,4.9,3,3,37,11:51 AM,12:11 AM,08:36 AM,06:09 PM,11,11,13,11,33,100,89,1.7,1017,13,9,206,20
2020-01-31 18:00:00,13,6,0.0,4.9,3,3,37,11:51 AM,12:11 AM,08:36 AM,06:09 PM,11,11,13,11,30,100,88,1.6,1016,12,9,210,18
2020-01-31 21:00:00,13,6,0.0,4.9,3,1,37,11:51 AM,12:11 AM,08:36 AM,06:09 PM,10,8,11,8,42,100,84,0.9,1014,8,10,206,26
2020-02-01 00:00:00,11,4,0.0,8.2,2,1,49,12:12 PM,01:14 AM,08:35 AM,06:11 PM,9,7,10,7,52,100,78,1.0,1013,8,10,200,32
2020-02-01 03:00:00,11,4,0.0,8.2,2,1,49,12:12 PM,01:14 AM,08:35 AM,06:11 PM,10,10,13,10,48,100,82,4.8,1011,13,8,208,32
2020-02-01 06:00:00,11,4,0.0,8.2,2,1,49,12:12 PM,01:14 AM,08:35 AM,06:11 PM,10,9,12,9,46,100,89,10.0,1011,12,6,223,29
2020-02-01 09:00:00,11,4,0.0,8.2,2,3,49,12:12 PM,01:14 AM,08:35 AM,06:11 PM,7,7,10,7,45,92,81,6.5,1013,10,7,233,27
2020-02-01 12:00:00,11,4,0.0,8.2,2,3,49,12:12 PM,01:14 AM,08:35 AM,06:11 PM,3,5,8,5,34,55,69,5.1,1018,8,7,237,22
2020-02-01 15:00:00,11,4,0.0,8.2,2,2,49,12:12 PM,01:14 AM,08:35 AM,06:11 PM,0,5,8,5,27,33,59,0.0,1020,8,10,238,19
2020-02-01 18:00:00,11,4,0.0,8.2,2,2,49,12:12 PM,01:14 AM,08:35 AM,06:11 PM,-0,4,7,4,16,72,62,0.1,1022,7,10,224,12
2020-02-01 21:00:00,11,4,0.0,8.2,2,1,49,12:12 PM,01:14 AM,08:35 AM,06:11 PM,1,4,5,4,8,75,75,0.1,1023,5,10,194,6
2020-02-02 00:00:00,8,1,0.4,8.2,1,1,57,12:36 PM,02:18 AM,08:34 AM,06:12 PM,0,1,3,1,10,78,79,0.2,1024,3,8,182,8
2020-02-02 03:00:00,8,1,0.4,8.2,1,1,57,12:36 PM,02:18 AM,08:34 AM,06:12 PM,-1,0,2,0,11,81,82,0.2,1024,2,7,187,8
2020-02-02 06:00:00,8,1,0.4,8.2,1,1,57,12:36 PM,02:18 AM,08:34 AM,06:12 PM,-1,0,2,0,8,88,84,0.1,1024,2,8,191,5
2020-02-02 09:00:00,8,1,0.4,8.2,1,1,57,12:36 PM,02:18 AM,08:34 AM,06:12 PM,-1,1,2,1,7,59,81,0.0,1023,2,9,179,4
2020-02-02 12:00:00,8,1,0.4,8.2,1,2,57,12:36 PM,02:18 AM,08:34 AM,06:12 PM,-1,4,5,4,8,62,66,0.1,1022,5,8,192,6
2020-02-02 15:00:00,8,1,0.4,8.2,1,2,57,12:36 PM,02:18 AM,08:34 AM,06:12 PM,-0,6,7,6,10,82,59,0.2,1020,7,10,206,9
2020-02-02 18:00:00,8,1,0.4,8.2,1,3,57,12:36 PM,02:18 AM,08:34 AM,06:12 PM,0,5,7,5,9,51,63,0.2,1020,7,10,170,8
2020-02-02 21:00:00,8,1,0.4,8.2,1,1,57,12:36 PM,02:18 AM,08:34 AM,06:12 PM,-1,2,4,2,9,37,74,0.0,1023,4,10,164,6
2020-02-03 00:00:00,6,1,1.8,4.9,1,1,64,01:05 PM,03:25 AM,08:33 AM,06:14 PM,-1,-0,2,-0,11,100,79,0.0,1023,2,10,192,7
2020-02-03 03:00:00,6,1,1.8,4.9,1,1,64,01:05 PM,03:25 AM,08:33 AM,06:14 PM,-0,0,2,0,9,100,84,0.1,1023,2,7,217,7
2020-02-03 06:00:00,6,1,1.8,4.9,1,1,64,01:05 PM,03:25 AM,08:33 AM,06:14 PM,1,0,2,0,7,100,91,0.6,1024,2,2,246,5
2020-02-03 09:00:00,6,1,1.8,4.9,1,1,64,01:05 PM,03:25 AM,08:33 AM,06:14 PM,0,1,2,1,4,90,91,1.3,1025,2,3,275,3
2020-02-03 12:00:00,6,1,1.8,4.9,1,1,64,01:05 PM,03:25 AM,08:33 AM,06:14 PM,-1,3,3,3,3,79,76,1.1,1026,3,7,200,2
2020-02-03 15:00:00,6,1,1.8,4.9,1,2,64,01:05 PM,03:25 AM,08:33 AM,06:14 PM,-1,5,5,5,3,92,63,0.1,1026,5,10,39,3
2020-02-03 18:00:00,6,1,1.8,4.9,1,1,64,01:05 PM,03:25 AM,08:33 AM,06:14 PM,-1,4,4,4,4,82,69,0.1,1027,4,10,31,3
2020-02-03 21:00:00,6,1,1.8,4.9,1,1,64,01:05 PM,03:25 AM,08:33 AM,06:14 PM,-1,2,2,2,5,61,79,0.0,1030,2,10,33,3
2020-02-04 00:00:00,5,0,0.1,4.9,1,1,72,01:41 PM,04:32 AM,08:31 AM,06:15 PM,-2,1,1,1,4,65,82,0.0,1030,1,10,125,2
2020-02-04 03:00:00,5,0,0.1,4.9,1,1,72,01:41 PM,04:32 AM,08:31 AM,06:15 PM,-2,1,1,1,4,100,81,0.0,1030,1,10,176,2
2020-02-04 06:00:00,5,0,0.1,4.9,1,1,72,01:41 PM,04:32 AM,08:31 AM,06:15 PM,-3,0,1,0,5,95,78,0.0,1031,1,10,156,3
2020-02-04 09:00:00,5,0,0.1,4.9,1,1,72,01:41 PM,04:32 AM,08:31 AM,06:15 PM,-3,1,2,1,6,85,71,0.0,1030,2,10,175,5
2020-02-04 12:00:00,5,0,0.1,4.9,1,1,72,01:41 PM,04:32 AM,08:31 AM,06:15 PM,-2,1,3,1,12,91,73,0.1,1029,3,8,195,9
2020-02-04 15:00:00,5,0,0.1,4.9,1,1,72,01:41 PM,04:32 AM,08:31 AM,06:15 PM,2,1,4,1,15,100,87,0.3,1027,4,4,183,13
2020-02-04 18:00:00,5,0,0.1,4.9,1,1,72,01:41 PM,04:32 AM,08:31 AM,06:15 PM,2,2,5,2,16,100,86,0.5,1024,5,4,183,12
2020-02-04 21:00:00,5,0,0.1,4.9,1,1,72,01:41 PM,04:32 AM,08:31 AM,06:15 PM,3,1,4,1,14,100,91,1.0,1022,3,9,178,9
2020-02-05 00:00:00,10,5,0.0,4.9,2,1,79,02:25 PM,05:38 AM,08:30 AM,06:17 PM,4,1,4,1,15,100,93,1.2,1020,2,9,183,9
2020-02-05 03:00:00,10,5,0.0,4.9,2,1,79,02:25 PM,05:38 AM,08:30 AM,06:17 PM,5,3,6,3,24,100,92,1.1,1018,6,9,198,15
2020-02-05 06:00:00,10,5,0.0,4.9,2,1,79,02:25 PM,05:38 AM,08:30 AM,06:17 PM,6,4,7,4,24,100,94,1.4,1017,7,9,195,14
2020-02-05 09:00:00,10,5,0.0,4.9,2,2,79,02:25 PM,05:38 AM,08:30 AM,06:17 PM,6,5,7,5,28,100,93,0.9,1016,7,9,198,17
2020-02-05 12:00:00,10,5,0.0,4.9,2,2,79,02:25 PM,05:38 AM,08:30 AM,06:17 PM,7,5,8,5,31,100,93,0.9,1016,8,7,205,18
2020-02-05 15:00:00,10,5,0.0,4.9,2,2,79,02:25 PM,05:38 AM,08:30 AM,06:17 PM,8,7,9,7,28,100,93,0.3,1015,9,2,209,17
2020-02-05 18:00:00,10,5,0.0,4.9,2,2,79,02:25 PM,05:38 AM,08:30 AM,06:17 PM,9,7,10,7,23,100,94,0.4,1016,10,2,213,14
2020-02-05 21:00:00,10,5,0.0,4.9,2,1,79,02:25 PM,05:38 AM,08:30 AM,06:17 PM,8,6,9,6,24,100,94,0.3,1017,8,2,214,15
2020-02-06 00:00:00,11,7,0.0,5.0,3,1,87,03:21 PM,06:41 AM,08:28 AM,06:18 PM,8,6,9,6,31,100,92,0.3,1016,7,5,221,18
2020-02-06 03:00:00,11,7,0.0,5.0,3,1,87,03:21 PM,06:41 AM,08:28 AM,06:18 PM,8,7,10,7,30,100,92,0.1,1016,10,10,228,18
2020-02-06 06:00:00,11,7,0.0,5.0,3,1,87,03:21 PM,06:41 AM,08:28 AM,06:18 PM,8,8,10,8,26,100,91,0.1,1016,10,7,229,15
2020-02-06 09:00:00,11,7,0.0,5.0,3,2,87,03:21 PM,06:41 AM,08:28 AM,06:18 PM,9,8,10,8,25,100,92,0.2,1015,10,5,227,15
2020-02-06 12:00:00,11,7,0.0,5.0,3,3,87,03:21 PM,06:41 AM,08:28 AM,06:18 PM,9,8,11,8,29,100,91,0.5,1015,11,10,226,18
2020-02-06 15:00:00,11,7,0.0,5.0,3,3,87,03:21 PM,06:41 AM,08:28 AM,06:18 PM,10,9,11,9,31,100,91,1.2,1014,11,7,234,20
2020-02-06 18:00:00,11,7,0.0,5.0,3,3,87,03:21 PM,06:41 AM,08:28 AM,06:18 PM,9,8,11,8,29,100,91,0.7,1014,11,2,231,19
2020-02-06 21:00:00,11,7,0.0,5.0,3,1,87,03:21 PM,06:41 AM,08:28 AM,06:18 PM,8,7,10,7,27,100,93,0.6,1015,9,2,225,17
