date_time,Doonside_maxtempC,Doonside_mintempC,Doonside_totalSnow_cm,Doonside_sunHour,Doonside_uvIndex,Doonside_uvIndex,Doonside_moon_illumination,Doonside_moonrise,Doonside_moonset,Doonside_sunrise,Doonside_sunset,Doonside_DewPointC,Doonside_FeelsLikeC,Doonside_HeatIndexC,Doonside_WindChillC,Doonside_WindGustKmph,Doonside_cloudcover,Doonside_humidity,Doonside_precipMM,Doonside_pressure,Doonside_tempC,Doonside_visibility,Doonside_winddirDegree,Doonside_windspeedKmph
2020-04-13 21:00:00,23,12,0.0,4.2,5,1,53,09:49 PM,11:40 AM,06:17 AM,05:36 PM,13,17,17,17,4,4,76,0.0,1023,17,10,238,3
2020-04-14 00:00:00,28,13,0.0,8.7,6,1,46,10:45 PM,12:37 PM,06:18 AM,05:35 PM,12,16,15,16,4,6,80,0.0,1024,15,10,299,3
2020-04-14 03:00:00,28,13,0.0,8.7,6,1,46,10:45 PM,12:37 PM,06:18 AM,05:35 PM,11,14,14,14,6,8,82,0.0,1023,14,10,282,4
2020-04-14 06:00:00,28,13,0.0,8.7,6,1,46,10:45 PM,12:37 PM,06:18 AM,05:35 PM,10,14,14,14,5,5,79,0.0,1024,14,10,297,4
2020-04-14 09:00:00,28,13,0.0,8.7,6,5,46,10:45 PM,12:37 PM,06:18 AM,05:35 PM,11,20,21,20,4,3,58,0.0,1024,20,10,297,3
2020-04-14 12:00:00,28,13,0.0,8.7,6,7,46,10:45 PM,12:37 PM,06:18 AM,05:35 PM,11,26,26,26,5,1,38,0.0,1023,26,10,334,4
2020-04-14 15:00:00,28,13,0.0,8.7,6,7,46,10:45 PM,12:37 PM,06:18 AM,05:35 PM,11,26,26,27,6,5,37,0.0,1022,27,10,169,5
2020-04-14 18:00:00,28,13,0.0,8.7,6,1,46,10:45 PM,12:37 PM,06:18 AM,05:35 PM,13,25,25,23,7,6,59,0.0,1023,23,10,61,5
2020-04-14 21:00:00,28,13,0.0,8.7,6,1,46,10:45 PM,12:37 PM,06:18 AM,05:35 PM,15,21,22,21,5,2,72,0.0,1024,21,10,207,4
2020-04-15 00:00:00,29,16,0.0,8.7,6,1,38,11:42 PM,01:28 PM,06:19 AM,05:34 PM,14,18,18,18,5,6,75,0.0,1024,18,10,285,4
2020-04-15 03:00:00,29,16,0.0,8.7,6,1,38,11:42 PM,01:28 PM,06:19 AM,05:34 PM,12,16,16,16,6,8,75,0.0,1024,16,10,301,4
2020-04-15 06:00:00,29,16,0.0,8.7,6,1,38,11:42 PM,01:28 PM,06:19 AM,05:34 PM,11,16,16,16,6,9,72,0.0,1024,16,10,322,4
2020-04-15 09:00:00,29,16,0.0,8.7,6,6,38,11:42 PM,01:28 PM,06:19 AM,05:34 PM,10,21,22,21,6,10,53,0.0,1024,21,10,333,5
2020-04-15 12:00:00,29,16,0.0,8.7,6,7,38,11:42 PM,01:28 PM,06:19 AM,05:34 PM,10,27,27,27,7,10,35,0.0,1021,27,10,116,6
2020-04-15 15:00:00,29,16,0.0,8.7,6,7,38,11:42 PM,01:28 PM,06:19 AM,05:34 PM,12,28,28,29,11,8,34,0.0,1019,29,10,31,9
2020-04-15 18:00:00,29,16,0.0,8.7,6,1,38,11:42 PM,01:28 PM,06:19 AM,05:34 PM,14,29,29,28,15,6,50,0.0,1019,28,10,25,10
2020-04-15 21:00:00,29,16,0.0,8.7,6,1,38,11:42 PM,01:28 PM,06:19 AM,05:34 PM,14,26,26,24,13,4,62,0.0,1019,24,10,227,8
2020-04-16 00:00:00,29,18,0.0,8.7,6,1,30,No moonrise,02:11 PM,06:20 AM,05:33 PM,14,21,22,21,10,6,66,0.0,1018,21,10,329,6
2020-04-16 03:00:00,29,18,0.0,8.7,6,1,30,No moonrise,02:11 PM,06:20 AM,05:33 PM,12,19,19,19,11,13,64,0.0,1016,19,10,324,6
2020-04-16 06:00:00,29,18,0.0,8.7,6,1,30,No moonrise,02:11 PM,06:20 AM,05:33 PM,11,18,18,18,15,12,63,0.0,1016,18,10,337,8
2020-04-16 09:00:00,29,18,0.0,8.7,6,6,30,No moonrise,02:11 PM,06:20 AM,05:33 PM,11,23,23,23,15,17,48,0.0,1015,23,10,340,11
2020-04-16 12:00:00,29,18,0.0,8.7,6,7,30,No moonrise,02:11 PM,06:20 AM,05:33 PM,11,27,27,28,18,34,35,0.0,1013,28,10,302,14
2020-04-16 15:00:00,29,18,0.0,8.7,6,7,30,No moonrise,02:11 PM,06:20 AM,05:33 PM,12,27,27,28,22,31,37,0.0,1010,28,10,285,14
2020-04-16 18:00:00,29,18,0.0,8.7,6,1,30,No moonrise,02:11 PM,06:20 AM,05:33 PM,13,26,26,25,23,14,46,0.0,1011,25,10,317,13
2020-04-16 21:00:00,29,18,0.0,8.7,6,1,30,No moonrise,02:11 PM,06:20 AM,05:33 PM,12,25,25,22,24,8,54,0.0,1010,22,10,340,13
2020-04-17 00:00:00,29,19,0.0,8.7,7,1,23,12:40 AM,02:49 PM,06:20 AM,05:31 PM,12,21,24,21,21,7,56,0.0,1010,21,10,324,11
2020-04-17 03:00:00,29,19,0.0,8.7,7,1,23,12:40 AM,02:49 PM,06:20 AM,05:31 PM,12,20,21,20,15,6,59,0.0,1010,20,10,258,9
2020-04-17 06:00:00,29,19,0.0,8.7,7,1,23,12:40 AM,02:49 PM,06:20 AM,05:31 PM,12,20,20,20,9,2,62,0.0,1011,20,10,246,7
2020-04-17 09:00:00,29,19,0.0,8.7,7,6,23,12:40 AM,02:49 PM,06:20 AM,05:31 PM,12,24,24,23,7,0,49,0.0,1012,23,10,264,6
2020-04-17 12:00:00,29,19,0.0,8.7,7,7,23,12:40 AM,02:49 PM,06:20 AM,05:31 PM,7,27,27,28,6,0,28,0.0,1011,28,10,246,5
2020-04-17 15:00:00,29,19,0.0,8.7,7,7,23,12:40 AM,02:49 PM,06:20 AM,05:31 PM,5,27,27,29,8,0,22,0.0,1010,29,10,222,7
2020-04-17 18:00:00,29,19,0.0,8.7,7,1,23,12:40 AM,02:49 PM,06:20 AM,05:31 PM,5,29,29,27,14,0,29,0.0,1011,27,10,248,10
2020-04-17 21:00:00,29,19,0.0,8.7,7,1,23,12:40 AM,02:49 PM,06:20 AM,05:31 PM,6,26,26,24,10,0,41,0.0,1013,24,10,264,8
2020-04-18 00:00:00,25,14,0.0,8.7,6,1,15,01:37 AM,03:22 PM,06:21 AM,05:30 PM,7,19,20,19,6,0,50,0.0,1013,19,10,259,5
2020-04-18 03:00:00,25,14,0.0,8.7,6,1,15,01:37 AM,03:22 PM,06:21 AM,05:30 PM,7,16,16,16,7,0,56,0.0,1012,16,10,265,6
2020-04-18 06:00:00,25,14,0.0,8.7,6,1,15,01:37 AM,03:22 PM,06:21 AM,05:30 PM,7,14,14,14,8,0,61,0.0,1013,14,10,275,7
2020-04-18 09:00:00,25,14,0.0,8.7,6,5,15,01:37 AM,03:22 PM,06:21 AM,05:30 PM,7,19,21,19,9,0,46,0.0,1013,19,10,255,8
2020-04-18 12:00:00,25,14,0.0,8.7,6,6,15,01:37 AM,03:22 PM,06:21 AM,05:30 PM,5,24,24,24,10,0,30,0.0,1012,24,10,201,9
2020-04-18 15:00:00,25,14,0.0,8.7,6,6,15,01:37 AM,03:22 PM,06:21 AM,05:30 PM,7,22,22,22,15,1,37,0.0,1011,22,10,135,13
2020-04-18 18:00:00,25,14,0.0,8.7,6,1,15,01:37 AM,03:22 PM,06:21 AM,05:30 PM,11,19,19,19,8,3,61,0.0,1013,19,10,88,6
2020-04-18 21:00:00,25,14,0.0,8.7,6,1,15,01:37 AM,03:22 PM,06:21 AM,05:30 PM,12,16,16,16,6,53,73,0.1,1014,16,10,202,4
2020-04-19 00:00:00,23,15,0.0,5.7,4,1,8,02:33 AM,03:52 PM,06:22 AM,05:29 PM,11,16,16,16,6,85,74,0.2,1014,16,10,263,4
2020-04-19 03:00:00,23,15,0.0,5.7,4,1,8,02:33 AM,03:52 PM,06:22 AM,05:29 PM,11,16,16,16,7,70,73,0.4,1014,16,10,255,5
2020-04-19 06:00:00,23,15,0.0,5.7,4,1,8,02:33 AM,03:52 PM,06:22 AM,05:29 PM,11,15,15,15,8,61,78,0.4,1014,15,10,246,5
2020-04-19 09:00:00,23,15,0.0,5.7,4,4,8,02:33 AM,03:52 PM,06:22 AM,05:29 PM,12,18,18,18,6,39,70,0.1,1014,18,10,209,5
2020-04-19 12:00:00,23,15,0.0,5.7,4,6,8,02:33 AM,03:52 PM,06:22 AM,05:29 PM,11,22,23,22,6,66,51,0.3,1013,22,9,151,6
2020-04-19 15:00:00,23,15,0.0,5.7,4,5,8,02:33 AM,03:52 PM,06:22 AM,05:29 PM,11,22,22,22,14,88,52,0.5,1012,22,9,123,12
2020-04-19 18:00:00,23,15,0.0,5.7,4,1,8,02:33 AM,03:52 PM,06:22 AM,05:29 PM,13,19,19,19,9,39,71,0.2,1014,19,10,121,7
2020-04-19 21:00:00,23,15,0.0,5.7,4,1,8,02:33 AM,03:52 PM,06:22 AM,05:29 PM,14,17,17,17,5,56,83,0.1,1015,17,9,218,4
2020-04-20 00:00:00,23,14,0.0,8.7,4,1,0,03:28 AM,04:20 PM,06:23 AM,05:28 PM,13,16,16,16,5,35,87,0.1,1015,16,10,288,4
2020-04-20 03:00:00,23,14,0.0,8.7,4,1,0,03:28 AM,04:20 PM,06:23 AM,05:28 PM,12,15,14,15,6,40,88,0.0,1015,14,10,310,4
2020-04-20 06:00:00,23,14,0.0,8.7,4,1,0,03:28 AM,04:20 PM,06:23 AM,05:28 PM,11,14,14,14,8,37,83,0.0,1015,14,10,317,5
2020-04-20 09:00:00,23,14,0.0,8.7,4,5,0,03:28 AM,04:20 PM,06:23 AM,05:28 PM,10,17,17,17,8,28,66,0.0,1016,17,10,330,6
2020-04-20 12:00:00,23,14,0.0,8.7,4,6,0,03:28 AM,04:20 PM,06:23 AM,05:28 PM,8,21,22,21,8,41,43,0.0,1015,21,10,315,7
2020-04-20 15:00:00,23,14,0.0,8.7,4,6,0,03:28 AM,04:20 PM,06:23 AM,05:28 PM,7,24,24,22,18,29,39,0.0,1013,22,10,298,12
2020-04-20 18:00:00,23,14,0.0,8.7,4,1,0,03:28 AM,04:20 PM,06:23 AM,05:28 PM,8,20,21,20,22,12,46,0.0,1015,20,10,302,14
2020-04-20 21:00:00,23,14,0.0,8.7,4,1,0,03:28 AM,04:20 PM,06:23 AM,05:28 PM,9,18,18,18,17,26,55,0.0,1017,18,10,286,10
