date_time,Loxton_maxtempC,Loxton_mintempC,Loxton_totalSnow_cm,Loxton_sunHour,Loxton_uvIndex,Loxton_uvIndex,Loxton_moon_illumination,Loxton_moonrise,Loxton_moonset,Loxton_sunrise,Loxton_sunset,Loxton_DewPointC,Loxton_FeelsLikeC,Loxton_HeatIndexC,Loxton_WindChillC,Loxton_WindGustKmph,Loxton_cloudcover,Loxton_humidity,Loxton_precipMM,Loxton_pressure,Loxton_tempC,Loxton_visibility,Loxton_winddirDegree,Loxton_windspeedKmph
2019-12-04 00:00:00,31,10,0.0,14.5,6,1,48,11:34 AM,12:27 AM,04:48 AM,07:08 PM,9,10,12,10,24,3,83,0.0,1016,12,10,220,14
2019-12-04 03:00:00,31,10,0.0,14.5,6,1,48,11:34 AM,12:27 AM,04:48 AM,07:08 PM,9,9,10,9,21,16,91,0.0,1015,10,10,233,12
2019-12-04 06:00:00,31,10,0.0,14.5,6,1,48,11:34 AM,12:27 AM,04:48 AM,07:08 PM,8,12,13,12,23,1,71,0.0,1017,13,10,231,19
2019-12-04 09:00:00,31,10,0.0,14.5,6,6,48,11:34 AM,12:27 AM,04:48 AM,07:08 PM,6,21,21,21,22,0,38,0.0,1017,21,10,244,19
2019-12-04 12:00:00,31,10,0.0,14.5,6,7,48,11:34 AM,12:27 AM,04:48 AM,07:08 PM,5,26,26,28,23,5,23,0.0,1014,28,10,239,20
2019-12-04 15:00:00,31,10,0.0,14.5,6,8,48,11:34 AM,12:27 AM,04:48 AM,07:08 PM,4,29,29,31,24,9,18,0.0,1012,31,10,237,21
2019-12-04 18:00:00,31,10,0.0,14.5,6,1,48,11:34 AM,12:27 AM,04:48 AM,07:08 PM,4,26,26,28,36,3,22,0.0,1013,28,10,221,25
2019-12-04 21:00:00,31,10,0.0,14.5,6,1,48,11:34 AM,12:27 AM,04:48 AM,07:08 PM,7,30,30,26,32,0,43,0.0,1014,26,10,206,17
2019-12-05 00:00:00,33,12,0.0,14.5,7,1,55,12:29 PM,12:58 AM,04:48 AM,07:08 PM,9,15,15,15,18,0,67,0.0,1013,15,10,211,9
2019-12-05 03:00:00,33,12,0.0,14.5,7,1,55,12:29 PM,12:58 AM,04:48 AM,07:08 PM,9,12,12,12,13,0,81,0.0,1013,12,10,233,6
2019-12-05 06:00:00,33,12,0.0,14.5,7,1,55,12:29 PM,12:58 AM,04:48 AM,07:08 PM,9,16,16,16,14,0,60,0.0,1013,16,10,267,11
2019-12-05 09:00:00,33,12,0.0,14.5,7,7,55,12:29 PM,12:58 AM,04:48 AM,07:08 PM,2,24,24,25,23,0,21,0.0,1013,25,10,262,20
2019-12-05 12:00:00,33,12,0.0,14.5,7,8,55,12:29 PM,12:58 AM,04:48 AM,07:08 PM,3,29,29,31,29,6,17,0.0,1011,31,10,245,25
2019-12-05 15:00:00,33,12,0.0,14.5,7,8,55,12:29 PM,12:58 AM,04:48 AM,07:08 PM,2,31,31,33,43,4,15,0.0,1009,33,10,243,37
2019-12-05 18:00:00,33,12,0.0,14.5,7,1,55,12:29 PM,12:58 AM,04:48 AM,07:08 PM,7,32,32,29,42,12,29,0.0,1011,29,10,213,30
2019-12-05 21:00:00,33,12,0.0,14.5,7,1,55,12:29 PM,12:58 AM,04:48 AM,07:08 PM,11,31,31,27,36,20,62,0.0,1013,27,10,203,23
2019-12-06 00:00:00,29,12,0.0,14.5,6,1,62,01:24 PM,01:27 AM,04:48 AM,07:09 PM,10,13,14,13,25,0,77,0.0,1013,14,10,191,16
2019-12-06 03:00:00,29,12,0.0,14.5,6,1,62,01:24 PM,01:27 AM,04:48 AM,07:09 PM,10,10,12,10,22,12,89,0.0,1013,12,10,197,13
2019-12-06 06:00:00,29,12,0.0,14.5,6,1,62,01:24 PM,01:27 AM,04:48 AM,07:09 PM,9,13,14,13,20,2,73,0.0,1015,14,10,194,17
2019-12-06 09:00:00,29,12,0.0,14.5,6,6,62,01:24 PM,01:27 AM,04:48 AM,07:09 PM,4,21,23,21,20,0,32,0.0,1015,21,10,195,18
2019-12-06 12:00:00,29,12,0.0,14.5,6,7,62,01:24 PM,01:27 AM,04:48 AM,07:09 PM,3,25,25,27,26,0,21,0.0,1014,27,10,210,22
2019-12-06 15:00:00,29,12,0.0,14.5,6,7,62,01:24 PM,01:27 AM,04:48 AM,07:09 PM,3,27,27,29,33,7,19,0.0,1013,29,10,209,28
2019-12-06 18:00:00,29,12,0.0,14.5,6,1,62,01:24 PM,01:27 AM,04:48 AM,07:09 PM,6,24,24,24,39,1,31,0.0,1014,24,10,199,28
2019-12-06 21:00:00,29,12,0.0,14.5,6,1,62,01:24 PM,01:27 AM,04:48 AM,07:09 PM,8,20,22,20,41,0,56,0.0,1017,20,10,192,26
2019-12-07 00:00:00,29,10,0.0,14.5,6,1,70,02:19 PM,01:54 AM,04:48 AM,07:10 PM,8,11,13,11,28,0,73,0.0,1017,13,10,188,17
2019-12-07 03:00:00,29,10,0.0,14.5,6,1,70,02:19 PM,01:54 AM,04:48 AM,07:10 PM,7,8,10,8,23,0,83,0.0,1017,10,10,186,13
2019-12-07 06:00:00,29,10,0.0,14.5,6,1,70,02:19 PM,01:54 AM,04:48 AM,07:10 PM,7,11,12,11,16,13,67,0.0,1019,12,10,163,13
2019-12-07 09:00:00,29,10,0.0,14.5,6,5,70,02:19 PM,01:54 AM,04:48 AM,07:10 PM,3,20,20,20,6,13,34,0.0,1018,20,10,133,5
2019-12-07 12:00:00,29,10,0.0,14.5,6,7,70,02:19 PM,01:54 AM,04:48 AM,07:10 PM,-1,25,25,27,5,1,17,0.0,1016,27,10,181,4
2019-12-07 15:00:00,29,10,0.0,14.5,6,7,70,02:19 PM,01:54 AM,04:48 AM,07:10 PM,-4,27,27,29,8,1,11,0.0,1014,29,10,195,6
2019-12-07 18:00:00,29,10,0.0,14.5,6,1,70,02:19 PM,01:54 AM,04:48 AM,07:10 PM,-2,26,26,28,11,0,14,0.0,1015,28,10,139,6
2019-12-07 21:00:00,29,10,0.0,14.5,6,1,70,02:19 PM,01:54 AM,04:48 AM,07:10 PM,-3,27,27,25,26,0,19,0.0,1017,25,10,174,13
2019-12-08 00:00:00,38,17,0.0,14.5,8,1,77,03:15 PM,02:22 AM,04:48 AM,07:11 PM,3,19,19,19,32,0,35,0.0,1016,19,10,151,15
2019-12-08 03:00:00,38,17,0.0,14.5,8,1,77,03:15 PM,02:22 AM,04:48 AM,07:11 PM,3,17,17,17,32,0,39,0.0,1015,17,10,116,15
2019-12-08 06:00:00,38,17,0.0,14.5,8,1,77,03:15 PM,02:22 AM,04:48 AM,07:11 PM,2,21,21,21,28,0,29,0.0,1017,21,10,73,20
2019-12-08 09:00:00,38,17,0.0,14.5,8,8,77,03:15 PM,02:22 AM,04:48 AM,07:11 PM,-1,28,28,30,23,2,13,0.0,1016,30,10,35,20
2019-12-08 12:00:00,38,17,0.0,14.5,8,9,77,03:15 PM,02:22 AM,04:48 AM,07:11 PM,-2,34,34,35,20,16,9,0.0,1014,35,10,20,18
2019-12-08 15:00:00,38,17,0.0,14.5,8,9,77,03:15 PM,02:22 AM,04:48 AM,07:11 PM,-3,37,37,38,17,14,8,0.0,1012,38,10,27,15
2019-12-08 18:00:00,38,17,0.0,14.5,8,1,77,03:15 PM,02:22 AM,04:48 AM,07:11 PM,-2,33,33,35,30,9,9,0.0,1012,35,10,55,16
2019-12-08 21:00:00,38,17,0.0,14.5,8,1,77,03:15 PM,02:22 AM,04:48 AM,07:11 PM,-5,35,35,32,45,0,11,0.0,1013,32,10,52,22
2019-12-09 00:00:00,40,24,0.0,14.5,9,1,84,04:12 PM,02:51 AM,04:48 AM,07:12 PM,-6,25,25,27,45,0,11,0.0,1011,27,10,34,22
2019-12-09 03:00:00,40,24,0.0,14.5,9,1,84,04:12 PM,02:51 AM,04:48 AM,07:12 PM,-6,23,23,24,40,0,13,0.0,1011,24,10,20,19
2019-12-09 06:00:00,40,24,0.0,14.5,9,1,84,04:12 PM,02:51 AM,04:48 AM,07:12 PM,-5,26,26,28,42,22,11,0.0,1012,28,10,4,27
2019-12-09 09:00:00,40,24,0.0,14.5,9,9,84,04:12 PM,02:51 AM,04:48 AM,07:12 PM,-6,37,37,38,36,7,6,0.0,1013,38,10,327,31
2019-12-09 12:00:00,40,24,0.0,14.5,9,9,84,04:12 PM,02:51 AM,04:48 AM,07:12 PM,2,40,40,40,35,14,9,0.0,1012,40,10,259,30
2019-12-09 15:00:00,40,24,0.0,14.5,9,9,84,04:12 PM,02:51 AM,04:48 AM,07:12 PM,8,36,36,37,45,9,16,0.0,1012,37,10,203,39
2019-12-09 18:00:00,40,24,0.0,14.5,9,1,84,04:12 PM,02:51 AM,04:48 AM,07:12 PM,12,39,39,35,56,46,35,0.0,1014,35,10,201,41
2019-12-09 21:00:00,40,24,0.0,14.5,9,1,84,04:12 PM,02:51 AM,04:48 AM,07:12 PM,12,35,35,33,40,27,50,0.0,1016,33,10,196,27
2019-12-10 00:00:00,32,15,0.0,14.5,6,1,92,05:12 PM,03:23 AM,04:48 AM,07:12 PM,12,18,18,18,34,65,68,0.0,1016,18,10,204,25
2019-12-10 03:00:00,32,15,0.0,14.5,6,1,92,05:12 PM,03:23 AM,04:48 AM,07:12 PM,12,15,15,15,32,9,78,0.0,1017,15,10,197,23
2019-12-10 06:00:00,32,15,0.0,14.5,6,1,92,05:12 PM,03:23 AM,04:48 AM,07:12 PM,11,16,16,16,28,3,72,0.0,1019,16,10,189,24
2019-12-10 09:00:00,32,15,0.0,14.5,6,6,92,05:12 PM,03:23 AM,04:48 AM,07:12 PM,8,24,24,23,23,0,38,0.0,1018,23,10,182,20
2019-12-10 12:00:00,32,15,0.0,14.5,6,7,92,05:12 PM,03:23 AM,04:48 AM,07:12 PM,3,27,27,30,22,0,18,0.0,1016,30,10,198,19
2019-12-10 15:00:00,32,15,0.0,14.5,6,8,92,05:12 PM,03:23 AM,04:48 AM,07:12 PM,1,30,30,32,24,3,14,0.0,1014,32,10,202,21
2019-12-10 18:00:00,32,15,0.0,14.5,6,1,92,05:12 PM,03:23 AM,04:48 AM,07:12 PM,2,27,27,29,31,1,17,0.0,1015,29,10,197,21
2019-12-10 21:00:00,32,15,0.0,14.5,6,1,92,05:12 PM,03:23 AM,04:48 AM,07:12 PM,6,31,31,27,46,0,42,0.0,1016,27,10,195,28
2019-12-11 00:00:00,31,14,0.0,14.5,6,1,99,06:13 PM,03:59 AM,04:48 AM,07:13 PM,5,17,17,17,38,0,45,0.0,1017,17,10,188,23
2019-12-11 03:00:00,31,14,0.0,14.5,6,1,99,06:13 PM,03:59 AM,04:48 AM,07:13 PM,5,13,14,13,29,0,55,0.0,1016,14,10,186,16
2019-12-11 06:00:00,31,14,0.0,14.5,6,1,99,06:13 PM,03:59 AM,04:48 AM,07:13 PM,4,15,15,15,23,1,49,0.0,1018,15,10,182,19
2019-12-11 09:00:00,31,14,0.0,14.5,6,6,99,06:13 PM,03:59 AM,04:48 AM,07:13 PM,3,23,23,23,18,13,29,0.0,1018,23,10,184,16
2019-12-11 12:00:00,31,14,0.0,14.5,6,7,99,06:13 PM,03:59 AM,04:48 AM,07:13 PM,2,26,26,28,21,4,19,0.0,1016,28,10,187,18
2019-12-11 15:00:00,31,14,0.0,14.5,6,8,99,06:13 PM,03:59 AM,04:48 AM,07:13 PM,2,29,29,31,27,3,16,0.0,1014,31,10,202,23
2019-12-11 18:00:00,31,14,0.0,14.5,6,1,99,06:13 PM,03:59 AM,04:48 AM,07:13 PM,4,26,26,28,38,3,21,0.0,1015,28,10,202,26
2019-12-11 21:00:00,31,14,0.0,14.5,6,1,99,06:13 PM,03:59 AM,04:48 AM,07:13 PM,8,27,27,25,48,3,50,0.0,1017,25,10,195,32
2019-12-12 00:00:00,29,14,0.0,14.5,6,1,100,07:16 PM,04:40 AM,04:48 AM,07:14 PM,8,16,16,16,44,17,58,0.0,1018,16,10,187,29
2019-12-12 03:00:00,29,14,0.0,14.5,6,1,100,07:16 PM,04:40 AM,04:48 AM,07:14 PM,8,13,14,13,30,4,67,0.0,1018,14,10,183,19
2019-12-12 06:00:00,29,14,0.0,14.5,6,1,100,07:16 PM,04:40 AM,04:48 AM,07:14 PM,11,12,14,12,32,47,78,0.0,1020,14,10,179,26
2019-12-12 09:00:00,29,14,0.0,14.5,6,6,100,07:16 PM,04:40 AM,04:48 AM,07:14 PM,9,21,21,21,27,0,46,0.0,1020,21,10,183,23
2019-12-12 12:00:00,29,14,0.0,14.5,6,7,100,07:16 PM,04:40 AM,04:48 AM,07:14 PM,3,26,26,27,28,0,21,0.0,1018,27,10,191,24
2019-12-12 15:00:00,29,14,0.0,14.5,6,7,100,07:16 PM,04:40 AM,04:48 AM,07:14 PM,2,27,27,29,33,3,18,0.0,1016,29,10,210,28
2019-12-12 18:00:00,29,14,0.0,14.5,6,1,100,07:16 PM,04:40 AM,04:48 AM,07:14 PM,6,29,29,26,48,0,32,0.0,1018,26,10,206,35
2019-12-12 21:00:00,29,14,0.0,14.5,6,1,100,07:16 PM,04:40 AM,04:48 AM,07:14 PM,7,26,26,22,45,0,53,0.0,1020,22,10,196,29
2019-12-13 00:00:00,29,11,0.0,14.5,6,1,87,08:17 PM,05:28 AM,04:49 AM,07:15 PM,8,11,13,11,34,5,69,0.0,1021,13,10,195,22
2019-12-13 03:00:00,29,11,0.0,14.5,6,1,87,08:17 PM,05:28 AM,04:49 AM,07:15 PM,7,9,11,9,26,5,77,0.0,1020,11,10,203,16
2019-12-13 06:00:00,29,11,0.0,14.5,6,1,87,08:17 PM,05:28 AM,04:49 AM,07:15 PM,7,11,13,11,27,15,67,0.0,1021,13,10,180,22
2019-12-13 09:00:00,29,11,0.0,14.5,6,6,87,08:17 PM,05:28 AM,04:49 AM,07:15 PM,6,20,20,20,22,8,39,0.0,1020,20,10,191,19
2019-12-13 12:00:00,29,11,0.0,14.5,6,7,87,08:17 PM,05:28 AM,04:49 AM,07:15 PM,3,25,25,27,24,9,23,0.0,1018,27,10,211,21
2019-12-13 15:00:00,29,11,0.0,14.5,6,7,87,08:17 PM,05:28 AM,04:49 AM,07:15 PM,3,27,27,29,31,5,19,0.0,1015,29,10,204,27
2019-12-13 18:00:00,29,11,0.0,14.5,6,1,87,08:17 PM,05:28 AM,04:49 AM,07:15 PM,7,29,29,26,44,21,34,0.0,1017,26,10,196,32
2019-12-13 21:00:00,29,11,0.0,14.5,6,1,87,08:17 PM,05:28 AM,04:49 AM,07:15 PM,9,28,28,24,35,6,57,0.0,1019,24,10,197,22
2019-12-14 00:00:00,32,12,0.0,14.5,7,1,79,09:15 PM,06:22 AM,04:49 AM,07:15 PM,9,12,14,12,24,2,74,0.0,1019,14,10,210,14
2019-12-14 03:00:00,32,12,0.0,14.5,7,1,79,09:15 PM,06:22 AM,04:49 AM,07:15 PM,11,11,12,11,21,13,89,0.0,1018,12,10,219,12
2019-12-14 06:00:00,32,12,0.0,14.5,7,1,79,09:15 PM,06:22 AM,04:49 AM,07:15 PM,12,15,15,15,22,13,78,0.0,1019,15,10,199,18
2019-12-14 09:00:00,32,12,0.0,14.5,7,6,79,09:15 PM,06:22 AM,04:49 AM,07:15 PM,9,25,25,23,16,7,41,0.0,1018,23,10,223,14
2019-12-14 12:00:00,32,12,0.0,14.5,7,7,79,09:15 PM,06:22 AM,04:49 AM,07:15 PM,5,27,27,29,19,4,21,0.0,1015,29,10,224,16
2019-12-14 15:00:00,32,12,0.0,14.5,7,8,79,09:15 PM,06:22 AM,04:49 AM,07:15 PM,3,30,30,32,24,3,16,0.0,1012,32,10,213,21
2019-12-14 18:00:00,32,12,0.0,14.5,7,1,79,09:15 PM,06:22 AM,04:49 AM,07:15 PM,2,26,26,28,37,5,19,0.0,1013,28,10,193,26
2019-12-14 21:00:00,32,12,0.0,14.5,7,1,79,09:15 PM,06:22 AM,04:49 AM,07:15 PM,4,30,30,26,39,2,33,0.0,1015,26,10,184,21
2019-12-15 00:00:00,37,15,0.0,14.5,7,1,72,10:07 PM,07:24 AM,04:49 AM,07:16 PM,5,17,17,17,26,2,46,0.0,1013,17,10,189,13
2019-12-15 03:00:00,37,15,0.0,14.5,7,1,72,10:07 PM,07:24 AM,04:49 AM,07:16 PM,6,15,15,15,18,2,54,0.0,1012,15,10,202,9
2019-12-15 06:00:00,37,15,0.0,14.5,7,1,72,10:07 PM,07:24 AM,04:49 AM,07:16 PM,6,18,18,18,5,2,44,0.0,1013,18,10,217,4
2019-12-15 09:00:00,37,15,0.0,14.5,7,7,72,10:07 PM,07:24 AM,04:49 AM,07:16 PM,4,26,26,27,14,3,23,0.0,1012,27,10,317,12
2019-12-15 12:00:00,37,15,0.0,14.5,7,8,72,10:07 PM,07:24 AM,04:49 AM,07:16 PM,5,33,33,34,28,4,16,0.0,1010,34,10,273,24
2019-12-15 15:00:00,37,15,0.0,14.5,7,9,72,10:07 PM,07:24 AM,04:49 AM,07:16 PM,4,36,36,37,38,13,12,0.0,1007,37,10,238,33
2019-12-15 18:00:00,37,15,0.0,14.5,7,1,72,10:07 PM,07:24 AM,04:49 AM,07:16 PM,2,37,37,33,44,15,15,0.0,1009,33,10,209,30
2019-12-15 21:00:00,37,15,0.0,14.5,7,1,72,10:07 PM,07:24 AM,04:49 AM,07:16 PM,1,34,34,31,37,8,22,0.0,1011,31,10,172,19
2019-12-16 00:00:00,37,17,0.0,14.5,8,1,65,10:54 PM,08:29 AM,04:49 AM,07:17 PM,1,19,19,19,27,6,28,0.0,1011,19,10,184,13
2019-12-16 03:00:00,37,17,0.0,14.5,8,1,65,10:54 PM,08:29 AM,04:49 AM,07:17 PM,1,17,17,17,18,5,33,0.0,1012,17,10,184,9
2019-12-16 06:00:00,37,17,0.0,14.5,8,1,65,10:54 PM,08:29 AM,04:49 AM,07:17 PM,1,20,20,20,9,4,28,0.0,1014,20,10,152,7
2019-12-16 09:00:00,37,17,0.0,14.5,8,7,65,10:54 PM,08:29 AM,04:49 AM,07:17 PM,-0,26,26,28,5,2,16,0.0,1014,28,10,155,5
2019-12-16 12:00:00,37,17,0.0,14.5,8,8,65,10:54 PM,08:29 AM,04:49 AM,07:17 PM,-2,32,32,34,6,11,10,0.0,1014,34,10,184,5
2019-12-16 15:00:00,37,17,0.0,14.5,8,9,65,10:54 PM,08:29 AM,04:49 AM,07:17 PM,-1,35,35,36,12,9,9,0.0,1011,36,10,197,10
2019-12-16 18:00:00,37,17,0.0,14.5,8,1,65,10:54 PM,08:29 AM,04:49 AM,07:17 PM,-0,32,32,34,18,20,11,0.0,1012,34,10,172,10
2019-12-16 21:00:00,37,17,0.0,14.5,8,1,65,10:54 PM,08:29 AM,04:49 AM,07:17 PM,-1,32,32,30,40,0,15,0.0,1014,30,10,152,19
2019-12-17 00:00:00,40,21,0.0,14.5,9,1,58,11:35 PM,09:37 AM,04:50 AM,07:17 PM,0,23,23,23,32,0,21,0.0,1014,23,10,154,15
2019-12-17 03:00:00,40,21,0.0,14.5,9,1,58,11:35 PM,09:37 AM,04:50 AM,07:17 PM,5,21,21,21,30,0,36,0.0,1015,21,10,128,14
2019-12-17 06:00:00,40,21,0.0,14.5,9,1,58,11:35 PM,09:37 AM,04:50 AM,07:17 PM,7,25,25,25,24,0,32,0.0,1016,25,10,89,18
2019-12-17 09:00:00,40,21,0.0,14.5,9,8,58,11:35 PM,09:37 AM,04:50 AM,07:17 PM,6,32,32,34,18,0,18,0.0,1016,34,10,64,15
2019-12-17 12:00:00,40,21,0.0,14.5,9,9,58,11:35 PM,09:37 AM,04:50 AM,07:17 PM,1,38,38,38,9,0,10,0.0,1014,38,10,73,8
2019-12-17 15:00:00,40,21,0.0,14.5,9,10,58,11:35 PM,09:37 AM,04:50 AM,07:17 PM,-2,41,41,40,12,10,7,0.0,1012,40,10,121,10
2019-12-17 18:00:00,40,21,0.0,14.5,9,1,58,11:35 PM,09:37 AM,04:50 AM,07:17 PM,1,36,36,37,15,24,10,0.0,1013,37,10,112,8
2019-12-17 21:00:00,40,21,0.0,14.5,9,1,58,11:35 PM,09:37 AM,04:50 AM,07:17 PM,-1,37,37,33,33,11,14,0.0,1014,33,10,92,16
2019-12-18 00:00:00,44,26,0.0,14.5,9,1,50,No moonrise,10:44 AM,04:50 AM,07:18 PM,-0,27,27,29,41,21,15,0.0,1013,29,10,64,19
2019-12-18 03:00:00,44,26,0.0,14.5,9,1,50,No moonrise,10:44 AM,04:50 AM,07:18 PM,-1,25,25,26,27,9,17,0.0,1013,26,10,26,13
2019-12-18 06:00:00,44,26,0.0,14.5,9,1,50,No moonrise,10:44 AM,04:50 AM,07:18 PM,1,27,27,30,21,3,16,0.0,1014,30,10,357,13
2019-12-18 09:00:00,44,26,0.0,14.5,9,9,50,No moonrise,10:44 AM,04:50 AM,07:18 PM,-3,38,38,38,20,3,7,0.0,1014,38,10,8,18
2019-12-18 12:00:00,44,26,0.0,14.5,9,10,50,No moonrise,10:44 AM,04:50 AM,07:18 PM,0,44,44,43,13,2,7,0.0,1012,43,10,301,11
2019-12-18 15:00:00,44,26,0.0,14.5,9,10,50,No moonrise,10:44 AM,04:50 AM,07:18 PM,-1,46,46,44,6,2,7,0.0,1009,44,10,256,6
2019-12-18 18:00:00,44,26,0.0,14.5,9,1,50,No moonrise,10:44 AM,04:50 AM,07:18 PM,4,40,40,40,6,5,11,0.0,1009,40,10,26,3
2019-12-18 21:00:00,44,26,0.0,14.5,9,1,50,No moonrise,10:44 AM,04:50 AM,07:18 PM,0,42,42,38,35,0,13,0.0,1011,38,10,153,17
2019-12-19 00:00:00,45,26,0.0,14.5,9,1,43,12:12 AM,11:51 AM,04:51 AM,07:19 PM,1,26,26,29,30,3,17,0.0,1011,29,10,181,14
2019-12-19 03:00:00,45,26,0.0,14.5,9,1,43,12:12 AM,11:51 AM,04:51 AM,07:19 PM,1,25,25,26,22,5,19,0.0,1011,26,10,116,10
2019-12-19 06:00:00,45,26,0.0,14.5,9,1,43,12:12 AM,11:51 AM,04:51 AM,07:19 PM,3,27,27,30,13,3,18,0.0,1012,30,10,155,9
2019-12-19 09:00:00,45,26,0.0,14.5,9,9,43,12:12 AM,11:51 AM,04:51 AM,07:19 PM,3,37,37,38,9,4,11,0.0,1012,38,10,115,8
2019-12-19 12:00:00,45,26,0.0,14.5,9,10,43,12:12 AM,11:51 AM,04:51 AM,07:19 PM,-1,45,45,43,8,0,7,0.0,1011,43,10,279,6
2019-12-19 15:00:00,45,26,0.0,14.5,9,10,43,12:12 AM,11:51 AM,04:51 AM,07:19 PM,-1,47,47,45,7,0,6,0.0,1008,45,10,227,6
2019-12-19 18:00:00,45,26,0.0,14.5,9,1,43,12:12 AM,11:51 AM,04:51 AM,07:19 PM,1,43,43,42,14,1,8,0.0,1009,42,10,131,8
2019-12-19 21:00:00,45,26,0.0,14.5,9,1,43,12:12 AM,11:51 AM,04:51 AM,07:19 PM,-1,41,41,38,29,0,10,0.0,1010,38,10,108,14
2019-12-20 00:00:00,47,30,0.0,13.4,10,1,36,12:46 AM,12:57 PM,04:51 AM,07:19 PM,2,31,31,33,59,0,14,0.0,1010,33,10,95,29
2019-12-20 03:00:00,47,30,0.0,13.4,10,1,36,12:46 AM,12:57 PM,04:51 AM,07:19 PM,5,28,28,30,56,0,20,0.0,1009,30,10,68,29
2019-12-20 06:00:00,47,30,0.0,13.4,10,1,36,12:46 AM,12:57 PM,04:51 AM,07:19 PM,4,31,31,33,40,0,16,0.0,1010,33,10,46,27
2019-12-20 09:00:00,47,30,0.0,13.4,10,10,36,12:46 AM,12:57 PM,04:51 AM,07:19 PM,8,47,47,45,43,0,11,0.0,1008,45,10,345,37
2019-12-20 12:00:00,47,30,0.0,13.4,10,11,36,12:46 AM,12:57 PM,04:51 AM,07:19 PM,2,52,52,47,40,0,6,0.0,1007,47,10,349,35
2019-12-20 15:00:00,47,30,0.0,13.4,10,11,36,12:46 AM,12:57 PM,04:51 AM,07:19 PM,3,52,52,47,31,2,7,0.0,1005,47,10,347,27
2019-12-20 18:00:00,47,30,0.0,13.4,10,1,36,12:46 AM,12:57 PM,04:51 AM,07:19 PM,17,49,49,45,72,78,46,0.2,1008,45,9,242,45
2019-12-20 21:00:00,47,30,0.0,13.4,10,1,36,12:46 AM,12:57 PM,04:51 AM,07:19 PM,13,47,47,43,22,71,31,0.8,1010,43,9,139,10
2019-12-21 00:00:00,32,21,0.0,14.5,7,1,28,01:20 AM,02:03 PM,04:51 AM,07:20 PM,15,25,25,23,41,16,59,0.0,1011,23,10,213,29
2019-12-21 03:00:00,32,21,0.0,14.5,7,1,28,01:20 AM,02:03 PM,04:51 AM,07:20 PM,12,22,25,22,33,2,54,0.0,1013,22,10,189,23
2019-12-21 06:00:00,32,21,0.0,14.5,7,1,28,01:20 AM,02:03 PM,04:51 AM,07:20 PM,12,21,21,21,33,9,58,0.0,1016,21,10,193,28
2019-12-21 09:00:00,32,21,0.0,14.5,7,7,28,01:20 AM,02:03 PM,04:51 AM,07:20 PM,8,26,26,27,33,12,30,0.0,1017,27,10,182,29
2019-12-21 12:00:00,32,21,0.0,14.5,7,8,28,01:20 AM,02:03 PM,04:51 AM,07:20 PM,5,28,28,31,34,13,20,0.0,1017,31,10,187,30
2019-12-21 15:00:00,32,21,0.0,14.5,7,8,28,01:20 AM,02:03 PM,04:51 AM,07:20 PM,5,30,30,32,31,16,18,0.0,1016,32,10,183,27
2019-12-21 18:00:00,32,21,0.0,14.5,7,1,28,01:20 AM,02:03 PM,04:51 AM,07:20 PM,7,28,28,29,36,43,25,0.0,1018,29,10,182,27
2019-12-21 21:00:00,32,21,0.0,14.5,7,1,28,01:20 AM,02:03 PM,04:51 AM,07:20 PM,1,27,27,25,40,31,22,0.0,1019,25,10,190,26
2019-12-22 00:00:00,33,16,0.0,14.5,7,1,21,01:54 AM,03:09 PM,04:52 AM,07:20 PM,3,21,21,21,36,52,30,0.0,1019,21,10,159,24
2019-12-22 03:00:00,33,16,0.0,14.5,7,1,21,01:54 AM,03:09 PM,04:52 AM,07:20 PM,2,18,18,18,33,30,33,0.0,1020,18,10,147,23
2019-12-22 06:00:00,33,16,0.0,14.5,7,1,21,01:54 AM,03:09 PM,04:52 AM,07:20 PM,1,16,16,16,26,45,37,0.0,1021,16,10,148,21
2019-12-22 09:00:00,33,16,0.0,14.5,7,6,21,01:54 AM,03:09 PM,04:52 AM,07:20 PM,-2,22,22,22,21,48,20,0.0,1019,22,10,137,18
2019-12-22 12:00:00,33,16,0.0,14.5,7,7,21,01:54 AM,03:09 PM,04:52 AM,07:20 PM,-7,27,27,30,9,12,9,0.0,1018,30,10,156,8
2019-12-22 15:00:00,33,16,0.0,14.5,7,8,21,01:54 AM,03:09 PM,04:52 AM,07:20 PM,-8,31,31,33,8,13,7,0.0,1015,33,10,210,6
2019-12-22 18:00:00,33,16,0.0,14.5,7,1,21,01:54 AM,03:09 PM,04:52 AM,07:20 PM,-6,29,29,31,16,29,9,0.0,1016,31,10,254,10
2019-12-22 21:00:00,33,16,0.0,14.5,7,1,21,01:54 AM,03:09 PM,04:52 AM,07:20 PM,-6,25,25,27,23,38,11,0.0,1016,27,10,208,11
2019-12-23 00:00:00,37,20,0.0,14.5,8,1,14,02:29 AM,04:15 PM,04:52 AM,07:21 PM,-2,23,23,23,30,22,19,0.0,1016,23,10,204,15
2019-12-23 03:00:00,37,20,0.0,14.5,8,1,14,02:29 AM,04:15 PM,04:52 AM,07:21 PM,5,20,20,20,29,15,36,0.0,1015,20,10,214,15
2019-12-23 06:00:00,37,20,0.0,14.5,8,1,14,02:29 AM,04:15 PM,04:52 AM,07:21 PM,5,22,23,22,14,33,33,0.0,1016,22,10,166,10
