date_time,Kingscote_maxtempC,Kingscote_mintempC,Kingscote_totalSnow_cm,Kingscote_sunHour,Kingscote_uvIndex,Kingscote_uvIndex,Kingscote_moon_illumination,Kingscote_moonrise,Kingscote_moonset,Kingscote_sunrise,Kingscote_sunset,Kingscote_DewPointC,Kingscote_FeelsLikeC,Kingscote_HeatIndexC,Kingscote_WindChillC,Kingscote_WindGustKmph,Kingscote_cloudcover,Kingscote_humidity,Kingscote_precipMM,Kingscote_pressure,Kingscote_tempC,Kingscote_visibility,Kingscote_winddirDegree,Kingscote_windspeedKmph
2020-02-09 00:00:00,31,18,0.0,13.8,7,1,100,07:38 PM,05:09 AM,05:45 AM,07:22 PM,16,18,18,18,30,10,88,0.0,1015,18,10,177,14
2020-02-09 03:00:00,31,18,0.0,13.8,7,1,100,07:38 PM,05:09 AM,05:45 AM,07:22 PM,15,18,18,18,19,14,83,0.0,1013,18,10,181,9
2020-02-09 06:00:00,31,18,0.0,13.8,7,1,100,07:38 PM,05:09 AM,05:45 AM,07:22 PM,15,19,19,19,12,9,79,0.0,1014,19,10,175,6
2020-02-09 09:00:00,31,18,0.0,13.8,7,7,100,07:38 PM,05:09 AM,05:45 AM,07:22 PM,14,28,28,28,20,8,41,0.0,1014,28,10,37,18
2020-02-09 12:00:00,31,18,0.0,13.8,7,7,100,07:38 PM,05:09 AM,05:45 AM,07:22 PM,14,30,30,30,17,11,38,0.0,1013,30,10,50,14
2020-02-09 15:00:00,31,18,0.0,13.8,7,8,100,07:38 PM,05:09 AM,05:45 AM,07:22 PM,13,30,30,31,22,13,34,0.0,1011,31,10,109,19
2020-02-09 18:00:00,31,18,0.0,13.8,7,1,100,07:38 PM,05:09 AM,05:45 AM,07:22 PM,14,27,27,26,26,11,46,0.0,1012,26,10,129,19
2020-02-09 21:00:00,31,18,0.0,13.8,7,1,100,07:38 PM,05:09 AM,05:45 AM,07:22 PM,16,27,27,23,27,13,75,0.0,1012,23,10,136,14
2020-02-10 00:00:00,31,18,0.0,13.8,7,1,83,08:20 PM,06:21 AM,05:46 AM,07:21 PM,15,19,19,19,23,13,77,0.0,1011,19,10,145,11
2020-02-10 03:00:00,31,18,0.0,13.8,7,1,83,08:20 PM,06:21 AM,05:46 AM,07:21 PM,15,18,18,18,5,13,80,0.0,1009,18,10,99,2
2020-02-10 06:00:00,31,18,0.0,13.8,7,1,83,08:20 PM,06:21 AM,05:46 AM,07:21 PM,14,20,20,20,9,9,72,0.0,1009,20,10,201,4
2020-02-10 09:00:00,31,18,0.0,13.8,7,7,83,08:20 PM,06:21 AM,05:46 AM,07:21 PM,14,28,28,28,8,9,42,0.0,1010,28,10,195,7
2020-02-10 12:00:00,31,18,0.0,13.8,7,8,83,08:20 PM,06:21 AM,05:46 AM,07:21 PM,12,31,31,31,16,7,31,0.0,1010,31,10,204,14
2020-02-10 15:00:00,31,18,0.0,13.8,7,8,83,08:20 PM,06:21 AM,05:46 AM,07:21 PM,12,29,29,30,25,3,33,0.0,1009,30,10,196,22
2020-02-10 18:00:00,31,18,0.0,13.8,7,1,83,08:20 PM,06:21 AM,05:46 AM,07:21 PM,14,31,31,28,25,0,49,0.0,1010,28,10,195,19
2020-02-10 21:00:00,31,18,0.0,13.8,7,1,83,08:20 PM,06:21 AM,05:46 AM,07:21 PM,15,26,26,24,23,0,82,0.0,1011,24,10,187,11
2020-02-11 00:00:00,22,17,0.0,9.8,5,1,75,08:58 PM,07:35 AM,05:47 AM,07:20 PM,15,18,18,18,23,4,86,0.0,1011,18,10,197,11
2020-02-11 03:00:00,22,17,0.0,9.8,5,1,75,08:58 PM,07:35 AM,05:47 AM,07:20 PM,16,17,17,17,23,6,92,0.0,1011,17,10,200,12
2020-02-11 06:00:00,22,17,0.0,9.8,5,1,75,08:58 PM,07:35 AM,05:47 AM,07:20 PM,17,18,18,18,26,49,93,0.0,1013,18,10,191,17
2020-02-11 09:00:00,22,17,0.0,9.8,5,5,75,08:58 PM,07:35 AM,05:47 AM,07:20 PM,16,20,20,20,24,94,77,0.0,1014,20,10,182,21
2020-02-11 12:00:00,22,17,0.0,9.8,5,5,75,08:58 PM,07:35 AM,05:47 AM,07:20 PM,16,25,25,22,24,87,66,0.0,1015,22,10,185,21
2020-02-11 15:00:00,22,17,0.0,9.8,5,5,75,08:58 PM,07:35 AM,05:47 AM,07:20 PM,14,21,21,21,29,75,66,0.0,1014,21,10,179,25
2020-02-11 18:00:00,22,17,0.0,9.8,5,1,75,08:58 PM,07:35 AM,05:47 AM,07:20 PM,13,18,18,18,31,81,75,0.0,1016,18,10,174,24
2020-02-11 21:00:00,22,17,0.0,9.8,5,1,75,08:58 PM,07:35 AM,05:47 AM,07:20 PM,13,17,17,17,33,97,79,0.0,1017,17,10,164,24
2020-02-12 00:00:00,20,17,0.0,8.6,4,1,68,09:33 PM,08:46 AM,05:48 AM,07:19 PM,13,17,17,17,33,98,80,0.0,1017,17,10,152,25
2020-02-12 03:00:00,20,17,0.0,8.6,4,1,68,09:33 PM,08:46 AM,05:48 AM,07:19 PM,13,17,17,17,24,91,77,0.0,1016,17,10,155,18
2020-02-12 06:00:00,20,17,0.0,8.6,4,1,68,09:33 PM,08:46 AM,05:48 AM,07:19 PM,15,17,17,17,27,83,84,0.1,1016,17,10,161,20
2020-02-12 09:00:00,20,17,0.0,8.6,4,4,68,09:33 PM,08:46 AM,05:48 AM,07:19 PM,15,19,19,19,28,89,78,0.0,1017,19,10,147,24
2020-02-12 12:00:00,20,17,0.0,8.6,4,4,68,09:33 PM,08:46 AM,05:48 AM,07:19 PM,16,20,20,20,24,90,77,0.0,1017,20,10,151,21
2020-02-12 15:00:00,20,17,0.0,8.6,4,5,68,09:33 PM,08:46 AM,05:48 AM,07:19 PM,16,20,20,20,27,97,77,0.0,1015,20,10,150,24
2020-02-12 18:00:00,20,17,0.0,8.6,4,1,68,09:33 PM,08:46 AM,05:48 AM,07:19 PM,16,19,19,19,32,99,82,0.0,1015,19,10,150,24
2020-02-12 21:00:00,20,17,0.0,8.6,4,1,68,09:33 PM,08:46 AM,05:48 AM,07:19 PM,16,19,19,19,33,90,85,0.1,1015,19,10,148,24
2020-02-13 00:00:00,26,18,0.0,12.1,5,1,60,10:07 PM,09:57 AM,05:49 AM,07:18 PM,16,19,19,19,28,91,88,0.0,1014,19,10,140,20
2020-02-13 03:00:00,26,18,0.0,12.1,5,1,60,10:07 PM,09:57 AM,05:49 AM,07:18 PM,17,18,18,18,21,90,90,0.1,1012,18,10,141,15
2020-02-13 06:00:00,26,18,0.0,12.1,5,1,60,10:07 PM,09:57 AM,05:49 AM,07:18 PM,17,19,19,19,19,81,90,0.0,1012,19,10,149,14
2020-02-13 09:00:00,26,18,0.0,12.1,5,5,60,10:07 PM,09:57 AM,05:49 AM,07:18 PM,17,25,25,22,17,87,73,0.0,1013,22,10,148,15
2020-02-13 12:00:00,26,18,0.0,12.1,5,7,60,10:07 PM,09:57 AM,05:49 AM,07:18 PM,18,28,28,26,14,38,58,0.0,1011,26,10,138,12
2020-02-13 15:00:00,26,18,0.0,12.1,5,7,60,10:07 PM,09:57 AM,05:49 AM,07:18 PM,17,26,26,25,17,55,62,0.0,1010,25,10,165,15
2020-02-13 18:00:00,26,18,0.0,12.1,5,1,60,10:07 PM,09:57 AM,05:49 AM,07:18 PM,17,21,24,21,26,42,77,0.0,1010,21,10,184,21
2020-02-13 21:00:00,26,18,0.0,12.1,5,1,60,10:07 PM,09:57 AM,05:49 AM,07:18 PM,17,19,19,19,26,67,87,0.0,1010,19,10,176,19
2020-02-14 00:00:00,23,18,0.0,8.5,6,1,53,10:42 PM,11:06 AM,05:50 AM,07:17 PM,16,18,18,18,19,41,91,0.0,1009,18,10,186,12
2020-02-14 03:00:00,23,18,0.0,8.5,6,1,53,10:42 PM,11:06 AM,05:50 AM,07:17 PM,16,18,18,18,19,71,87,0.0,1009,18,10,193,13
2020-02-14 06:00:00,23,18,0.0,8.5,6,1,53,10:42 PM,11:06 AM,05:50 AM,07:17 PM,16,19,19,19,21,85,86,0.0,1009,19,10,197,15
2020-02-14 09:00:00,23,18,0.0,8.5,6,5,53,10:42 PM,11:06 AM,05:50 AM,07:17 PM,16,21,24,21,22,100,72,0.1,1011,21,10,203,19
2020-02-14 12:00:00,23,18,0.0,8.5,6,5,53,10:42 PM,11:06 AM,05:50 AM,07:17 PM,16,21,24,21,27,94,73,0.1,1011,21,10,205,23
2020-02-14 15:00:00,23,18,0.0,8.5,6,5,53,10:42 PM,11:06 AM,05:50 AM,07:17 PM,16,25,25,23,27,97,65,0.0,1011,23,10,198,23
2020-02-14 18:00:00,23,18,0.0,8.5,6,1,53,10:42 PM,11:06 AM,05:50 AM,07:17 PM,15,19,19,19,29,98,80,0.1,1011,19,10,195,22
2020-02-14 21:00:00,23,18,0.0,8.5,6,1,53,10:42 PM,11:06 AM,05:50 AM,07:17 PM,14,18,18,18,29,86,82,0.0,1013,18,10,185,21
2020-02-15 00:00:00,22,16,0.0,9.7,4,1,45,11:18 PM,12:14 PM,05:51 AM,07:16 PM,14,17,17,17,29,84,81,0.1,1014,17,10,182,22
2020-02-15 03:00:00,22,16,0.0,9.7,4,1,45,11:18 PM,12:14 PM,05:51 AM,07:16 PM,13,16,16,16,25,85,83,0.0,1013,16,10,182,17
2020-02-15 06:00:00,22,16,0.0,9.7,4,1,45,11:18 PM,12:14 PM,05:51 AM,07:16 PM,13,16,16,16,25,68,82,0.1,1015,16,10,182,17
2020-02-15 09:00:00,22,16,0.0,9.7,4,4,45,11:18 PM,12:14 PM,05:51 AM,07:16 PM,12,18,18,18,25,77,66,0.0,1016,18,10,174,22
2020-02-15 12:00:00,22,16,0.0,9.7,4,5,45,11:18 PM,12:14 PM,05:51 AM,07:16 PM,12,25,25,22,26,67,54,0.0,1016,22,10,160,23
2020-02-15 15:00:00,22,16,0.0,9.7,4,6,45,11:18 PM,12:14 PM,05:51 AM,07:16 PM,13,21,24,21,28,26,57,0.0,1015,21,10,157,24
2020-02-15 18:00:00,22,16,0.0,9.7,4,1,45,11:18 PM,12:14 PM,05:51 AM,07:16 PM,13,18,18,18,28,89,72,0.0,1016,18,10,168,22
2020-02-15 21:00:00,22,16,0.0,9.7,4,1,45,11:18 PM,12:14 PM,05:51 AM,07:16 PM,12,16,16,16,30,73,81,0.0,1017,16,10,160,19
2020-02-16 00:00:00,22,13,0.0,13.3,4,1,38,11:58 PM,01:21 PM,05:52 AM,07:14 PM,12,16,16,16,26,93,75,0.0,1017,16,10,150,19
2020-02-16 03:00:00,22,13,0.0,13.3,4,1,38,11:58 PM,01:21 PM,05:52 AM,07:14 PM,11,16,16,16,21,86,73,0.0,1015,16,10,137,15
2020-02-16 06:00:00,22,13,0.0,13.3,4,1,38,11:58 PM,01:21 PM,05:52 AM,07:14 PM,11,16,16,16,17,84,72,0.0,1016,16,10,137,13
2020-02-16 09:00:00,22,13,0.0,13.3,4,5,38,11:58 PM,01:21 PM,05:52 AM,07:14 PM,11,19,19,19,17,31,59,0.0,1016,19,10,131,15
2020-02-16 12:00:00,22,13,0.0,13.3,4,6,38,11:58 PM,01:21 PM,05:52 AM,07:14 PM,11,25,25,22,21,9,51,0.0,1015,22,10,133,18
2020-02-16 15:00:00,22,13,0.0,13.3,4,6,38,11:58 PM,01:21 PM,05:52 AM,07:14 PM,12,22,24,22,19,14,53,0.0,1014,22,10,155,17
2020-02-16 18:00:00,22,13,0.0,13.3,4,1,38,11:58 PM,01:21 PM,05:52 AM,07:14 PM,12,18,18,18,23,31,71,0.0,1015,18,10,147,18
2020-02-16 21:00:00,22,13,0.0,13.3,4,1,38,11:58 PM,01:21 PM,05:52 AM,07:14 PM,12,13,13,13,19,5,90,0.0,1015,13,10,153,10
2020-02-17 00:00:00,27,12,0.0,13.6,6,1,30,No moonrise,02:25 PM,05:53 AM,07:13 PM,11,12,13,12,16,9,91,0.0,1014,13,10,128,8
2020-02-17 03:00:00,27,12,0.0,13.6,6,1,30,No moonrise,02:25 PM,05:53 AM,07:13 PM,11,12,12,12,12,15,93,0.0,1012,12,10,161,6
2020-02-17 06:00:00,27,12,0.0,13.6,6,1,30,No moonrise,02:25 PM,05:53 AM,07:13 PM,12,14,14,14,12,15,92,0.0,1013,14,10,145,6
2020-02-17 09:00:00,27,12,0.0,13.6,6,6,30,No moonrise,02:25 PM,05:53 AM,07:13 PM,11,25,25,23,7,7,46,0.0,1013,23,10,125,6
2020-02-17 12:00:00,27,12,0.0,13.6,6,7,30,No moonrise,02:25 PM,05:53 AM,07:13 PM,11,27,27,27,13,21,36,0.0,1013,27,10,76,11
2020-02-17 15:00:00,27,12,0.0,13.6,6,7,30,No moonrise,02:25 PM,05:53 AM,07:13 PM,12,27,27,27,8,8,39,0.0,1011,27,10,59,7
2020-02-17 18:00:00,27,12,0.0,13.6,6,1,30,No moonrise,02:25 PM,05:53 AM,07:13 PM,12,29,29,25,19,9,58,0.0,1011,25,10,143,15
2020-02-17 21:00:00,27,12,0.0,13.6,6,1,30,No moonrise,02:25 PM,05:53 AM,07:13 PM,14,21,24,21,24,21,90,0.0,1011,21,10,182,12
2020-02-18 00:00:00,19,13,0.0,10.9,5,1,22,12:41 AM,03:27 PM,05:54 AM,07:12 PM,14,14,15,14,22,24,94,0.0,1010,15,10,210,12
2020-02-18 03:00:00,19,13,0.0,10.9,5,1,22,12:41 AM,03:27 PM,05:54 AM,07:12 PM,13,13,14,13,27,30,91,0.0,1011,14,10,235,15
2020-02-18 06:00:00,19,13,0.0,10.9,5,1,22,12:41 AM,03:27 PM,05:54 AM,07:12 PM,13,15,15,15,26,85,88,0.0,1012,15,10,236,16
2020-02-18 09:00:00,19,13,0.0,10.9,5,4,22,12:41 AM,03:27 PM,05:54 AM,07:12 PM,13,19,19,19,38,93,66,0.1,1014,19,10,214,33
2020-02-18 12:00:00,19,13,0.0,10.9,5,4,22,12:41 AM,03:27 PM,05:54 AM,07:12 PM,12,19,19,19,40,84,64,0.2,1016,19,10,209,34
2020-02-18 15:00:00,19,13,0.0,10.9,5,5,22,12:41 AM,03:27 PM,05:54 AM,07:12 PM,10,18,18,18,37,49,59,0.0,1016,18,10,197,32
2020-02-18 18:00:00,19,13,0.0,10.9,5,1,22,12:41 AM,03:27 PM,05:54 AM,07:12 PM,8,16,16,16,36,3,59,0.0,1017,16,10,192,28
2020-02-18 21:00:00,19,13,0.0,10.9,5,1,22,12:41 AM,03:27 PM,05:54 AM,07:12 PM,9,11,13,11,32,20,75,0.0,1018,13,10,188,18
2020-02-19 00:00:00,19,12,0.0,12.1,5,1,15,01:30 AM,04:23 PM,05:55 AM,07:11 PM,9,13,14,13,26,38,71,0.0,1018,14,10,184,17
2020-02-19 03:00:00,19,12,0.0,12.1,5,1,15,01:30 AM,04:23 PM,05:55 AM,07:11 PM,8,12,14,12,27,68,71,0.0,1017,14,10,185,17
2020-02-19 06:00:00,19,12,0.0,12.1,5,1,15,01:30 AM,04:23 PM,05:55 AM,07:11 PM,9,13,15,13,24,81,68,0.0,1019,15,10,180,17
2020-02-19 09:00:00,19,12,0.0,12.1,5,4,15,01:30 AM,04:23 PM,05:55 AM,07:11 PM,9,16,16,16,23,71,59,0.0,1019,16,10,175,20
2020-02-19 12:00:00,19,12,0.0,12.1,5,5,15,01:30 AM,04:23 PM,05:55 AM,07:11 PM,8,18,18,18,25,21,51,0.0,1020,18,10,171,22
2020-02-19 15:00:00,19,12,0.0,12.1,5,5,15,01:30 AM,04:23 PM,05:55 AM,07:11 PM,8,19,19,19,26,7,50,0.0,1018,19,10,168,22
2020-02-19 18:00:00,19,12,0.0,12.1,5,1,15,01:30 AM,04:23 PM,05:55 AM,07:11 PM,8,16,16,16,23,24,62,0.0,1019,16,10,171,18
2020-02-19 21:00:00,19,12,0.0,12.1,5,1,15,01:30 AM,04:23 PM,05:55 AM,07:11 PM,9,10,12,10,24,57,82,0.0,1019,12,10,166,13
2020-02-20 00:00:00,17,11,0.0,8.5,4,1,7,02:22 AM,05:14 PM,05:56 AM,07:10 PM,9,10,11,10,22,64,85,0.0,1019,11,10,162,11
2020-02-20 03:00:00,17,11,0.0,8.5,4,1,7,02:22 AM,05:14 PM,05:56 AM,07:10 PM,9,11,12,11,21,74,81,0.0,1017,12,10,149,11
2020-02-20 06:00:00,17,11,0.0,8.5,4,1,7,02:22 AM,05:14 PM,05:56 AM,07:10 PM,9,13,14,13,16,91,71,0.0,1018,14,10,140,12
2020-02-20 09:00:00,17,11,0.0,8.5,4,4,7,02:22 AM,05:14 PM,05:56 AM,07:10 PM,9,16,16,16,16,100,64,0.0,1020,16,10,140,14
2020-02-20 12:00:00,17,11,0.0,8.5,4,4,7,02:22 AM,05:14 PM,05:56 AM,07:10 PM,11,17,17,17,19,98,66,0.1,1019,17,10,144,16
2020-02-20 15:00:00,17,11,0.0,8.5,4,4,7,02:22 AM,05:14 PM,05:56 AM,07:10 PM,10,17,17,17,19,85,60,0.0,1018,17,10,156,16
2020-02-20 18:00:00,17,11,0.0,8.5,4,1,7,02:22 AM,05:14 PM,05:56 AM,07:10 PM,10,16,16,16,24,99,66,0.0,1019,16,10,163,19
2020-02-20 21:00:00,17,11,0.0,8.5,4,1,7,02:22 AM,05:14 PM,05:56 AM,07:10 PM,10,12,13,12,27,59,82,0.0,1021,13,10,164,15
2020-02-21 00:00:00,20,13,0.0,10.9,4,1,0,03:18 AM,05:58 PM,05:57 AM,07:09 PM,10,14,15,14,22,86,72,0.0,1020,15,10,158,15
2020-02-21 03:00:00,20,13,0.0,10.9,4,1,0,03:18 AM,05:58 PM,05:57 AM,07:09 PM,10,15,15,15,21,87,69,0.0,1020,15,10,142,15
2020-02-21 06:00:00,20,13,0.0,10.9,4,1,0,03:18 AM,05:58 PM,05:57 AM,07:09 PM,10,15,15,15,19,89,72,0.1,1021,15,10,145,13
2020-02-21 09:00:00,20,13,0.0,10.9,4,4,0,03:18 AM,05:58 PM,05:57 AM,07:09 PM,10,18,18,18,19,84,61,0.0,1022,18,10,136,17
2020-02-21 12:00:00,20,13,0.0,10.9,4,4,0,03:18 AM,05:58 PM,05:57 AM,07:09 PM,11,18,18,18,24,75,61,0.1,1022,18,10,147,21
2020-02-21 15:00:00,20,13,0.0,10.9,4,5,0,03:18 AM,05:58 PM,05:57 AM,07:09 PM,10,20,20,20,28,32,54,0.0,1021,20,10,148,24
2020-02-21 18:00:00,20,13,0.0,10.9,4,1,0,03:18 AM,05:58 PM,05:57 AM,07:09 PM,11,17,17,17,28,16,68,0.0,1022,17,10,155,22
2020-02-21 21:00:00,20,13,0.0,10.9,4,1,0,03:18 AM,05:58 PM,05:57 AM,07:09 PM,11,12,13,12,31,38,87,0.0,1023,13,10,155,17
2020-02-22 00:00:00,23,12,0.0,13.5,5,1,0,04:15 AM,06:37 PM,05:58 AM,07:07 PM,11,12,13,12,30,10,86,0.0,1023,13,10,143,17
2020-02-22 03:00:00,23,12,0.0,13.5,5,1,0,04:15 AM,06:37 PM,05:58 AM,07:07 PM,11,11,13,11,28,2,89,0.0,1022,13,10,141,15
2020-02-22 06:00:00,23,12,0.0,13.5,5,1,0,04:15 AM,06:37 PM,05:58 AM,07:07 PM,11,11,12,11,24,2,89,0.0,1022,12,10,136,13
2020-02-22 09:00:00,23,12,0.0,13.5,5,5,0,04:15 AM,06:37 PM,05:58 AM,07:07 PM,10,19,19,19,22,0,54,0.0,1023,19,10,125,19
2020-02-22 12:00:00,23,12,0.0,13.5,5,6,0,04:15 AM,06:37 PM,05:58 AM,07:07 PM,10,24,24,23,22,0,45,0.0,1022,23,10,121,19
2020-02-22 15:00:00,23,12,0.0,13.5,5,6,0,04:15 AM,06:37 PM,05:58 AM,07:07 PM,10,21,24,21,25,0,48,0.0,1020,21,10,131,22
2020-02-22 18:00:00,23,12,0.0,13.5,5,1,0,04:15 AM,06:37 PM,05:58 AM,07:07 PM,10,17,17,17,25,0,63,0.0,1020,17,10,143,19
2020-02-22 21:00:00,23,12,0.0,13.5,5,1,0,04:15 AM,06:37 PM,05:58 AM,07:07 PM,12,12,13,12,28,1,90,0.0,1020,13,10,152,14
2020-02-23 00:00:00,30,13,0.0,13.5,6,1,0,05:13 AM,07:12 PM,05:59 AM,07:06 PM,12,12,13,12,27,3,91,0.0,1019,13,10,125,13
2020-02-23 03:00:00,30,13,0.0,13.5,6,1,0,05:13 AM,07:12 PM,05:59 AM,07:06 PM,11,12,13,12,17,0,91,0.0,1017,13,10,138,8
2020-02-23 06:00:00,30,13,0.0,13.5,6,1,0,05:13 AM,07:12 PM,05:59 AM,07:06 PM,11,13,13,13,13,0,89,0.0,1018,13,10,147,6
2020-02-23 09:00:00,30,13,0.0,13.5,6,6,0,05:13 AM,07:12 PM,05:59 AM,07:06 PM,11,25,25,24,10,0,44,0.0,1018,24,10,82,9
2020-02-23 12:00:00,30,13,0.0,13.5,6,7,0,05:13 AM,07:12 PM,05:59 AM,07:06 PM,9,27,27,28,20,0,30,0.0,1017,28,10,3,18
2020-02-23 15:00:00,30,13,0.0,13.5,6,7,0,05:13 AM,07:12 PM,05:59 AM,07:06 PM,8,28,28,30,16,5,25,0.0,1016,30,10,315,14
2020-02-23 18:00:00,30,13,0.0,13.5,6,1,0,05:13 AM,07:12 PM,05:59 AM,07:06 PM,12,31,31,27,25,35,58,0.0,1017,27,10,167,17
2020-02-23 21:00:00,30,13,0.0,13.5,6,1,0,05:13 AM,07:12 PM,05:59 AM,07:06 PM,14,28,28,24,27,19,84,0.0,1018,24,10,159,15
2020-02-24 00:00:00,27,15,0.0,13.1,6,1,0,06:11 AM,07:43 PM,06:00 AM,07:05 PM,14,17,17,17,23,46,82,0.0,1017,17,10,131,13
2020-02-24 03:00:00,27,15,0.0,13.1,6,1,0,06:11 AM,07:43 PM,06:00 AM,07:05 PM,13,17,17,17,24,7,80,0.0,1016,17,10,155,13
2020-02-24 06:00:00,27,15,0.0,13.1,6,1,0,06:11 AM,07:43 PM,06:00 AM,07:05 PM,14,15,15,15,21,9,90,0.0,1017,15,10,163,10
2020-02-24 09:00:00,27,15,0.0,13.1,6,6,0,06:11 AM,07:43 PM,06:00 AM,07:05 PM,12,25,25,24,14,23,47,0.0,1017,24,10,141,12
2020-02-24 12:00:00,27,15,0.0,13.1,6,7,0,06:11 AM,07:43 PM,06:00 AM,07:05 PM,13,27,27,27,13,7,41,0.0,1017,27,10,128,11
2020-02-24 15:00:00,27,15,0.0,13.1,6,7,0,06:11 AM,07:43 PM,06:00 AM,07:05 PM,13,26,26,26,19,6,46,0.0,1015,26,10,146,16
2020-02-24 18:00:00,27,15,0.0,13.1,6,1,0,06:11 AM,07:43 PM,06:00 AM,07:05 PM,14,20,20,20,24,6,67,0.0,1016,20,10,170,19
2020-02-24 21:00:00,27,15,0.0,13.1,6,1,0,06:11 AM,07:43 PM,06:00 AM,07:05 PM,15,16,16,16,25,19,93,0.0,1016,16,10,170,14
2020-02-25 00:00:00,26,15,0.0,11.6,6,1,8,07:07 AM,08:10 PM,06:01 AM,07:04 PM,15,16,16,16,24,27,94,0.0,1015,16,10,176,14
2020-02-25 03:00:00,26,15,0.0,11.6,6,1,8,07:07 AM,08:10 PM,06:01 AM,07:04 PM,14,14,15,14,23,27,93,0.0,1013,15,10,178,12
2020-02-25 06:00:00,26,15,0.0,11.6,6,1,8,07:07 AM,08:10 PM,06:01 AM,07:04 PM,13,14,15,14,21,7,92,0.0,1014,15,10,198,11
2020-02-25 09:00:00,26,15,0.0,11.6,6,6,8,07:07 AM,08:10 PM,06:01 AM,07:04 PM,11,25,25,23,16,2,49,0.0,1015,23,10,191,14
2020-02-25 12:00:00,26,15,0.0,11.6,6,7,8,07:07 AM,08:10 PM,06:01 AM,07:04 PM,11,26,26,26,10,3,38,0.0,1015,26,10,213,9
2020-02-25 15:00:00,26,15,0.0,11.6,6,6,8,07:07 AM,08:10 PM,06:01 AM,07:04 PM,10,25,25,25,15,4,39,0.0,1013,25,10,211,13
2020-02-25 18:00:00,26,15,0.0,11.6,6,1,8,07:07 AM,08:10 PM,06:01 AM,07:04 PM,12,20,20,20,20,2,61,0.0,1013,20,10,201,15
2020-02-25 21:00:00,26,15,0.0,11.6,6,1,8,07:07 AM,08:10 PM,06:01 AM,07:04 PM,14,18,21,18,28,18,91,0.0,1014,18,10,230,16
2020-02-26 00:00:00,19,11,0.0,9.1,5,1,15,08:03 AM,08:37 PM,06:02 AM,07:02 PM,13,14,15,14,24,3,88,0.0,1013,15,10,249,12
2020-02-26 03:00:00,19,11,0.0,9.1,5,1,15,08:03 AM,08:37 PM,06:02 AM,07:02 PM,12,13,14,13,26,56,87,0.0,1012,14,10,242,14
2020-02-26 06:00:00,19,11,0.0,9.1,5,1,15,08:03 AM,08:37 PM,06:02 AM,07:02 PM,12,15,15,15,24,97,83,0.1,1014,15,10,226,14
2020-02-26 09:00:00,19,11,0.0,9.1,5,5,15,08:03 AM,08:37 PM,06:02 AM,07:02 PM,9,17,17,17,25,39,56,0.0,1016,17,10,193,22
2020-02-26 12:00:00,19,11,0.0,9.1,5,4,15,08:03 AM,08:37 PM,06:02 AM,07:02 PM,7,19,19,19,24,73,46,0.0,1017,19,10,177,21
2020-02-26 15:00:00,19,11,0.0,9.1,5,4,15,08:03 AM,08:37 PM,06:02 AM,07:02 PM,7,18,18,18,26,71,46,0.0,1016,18,10,176,22
2020-02-26 18:00:00,19,11,0.0,9.1,5,1,15,08:03 AM,08:37 PM,06:02 AM,07:02 PM,6,15,15,15,25,6,53,0.0,1017,15,10,182,19
2020-02-26 21:00:00,19,11,0.0,9.1,5,1,15,08:03 AM,08:37 PM,06:02 AM,07:02 PM,6,10,11,10,18,19,74,0.0,1018,11,10,189,9
2020-02-27 00:00:00,21,9,0.0,11.6,5,1,23,08:58 AM,09:04 PM,06:03 AM,07:01 PM,5,9,10,9,15,2,75,0.0,1017,10,10,209,7
2020-02-27 03:00:00,21,9,0.0,11.6,5,1,23,08:58 AM,09:04 PM,06:03 AM,07:01 PM,5,8,9,8,20,0,78,0.0,1016,9,10,235,9
2020-02-27 06:00:00,21,9,0.0,11.6,5,1,23,08:58 AM,09:04 PM,06:03 AM,07:01 PM,6,8,10,8,20,0,78,0.0,1017,10,10,245,9
2020-02-27 09:00:00,21,9,0.0,11.6,5,5,23,08:58 AM,09:04 PM,06:03 AM,07:01 PM,7,18,18,18,16,9,49,0.0,1018,18,10,222,14
2020-02-27 12:00:00,21,9,0.0,11.6,5,5,23,08:58 AM,09:04 PM,06:03 AM,07:01 PM,9,20,20,20,21,16,50,0.0,1017,20,10,222,18
2020-02-27 15:00:00,21,9,0.0,11.6,5,6,23,08:58 AM,09:04 PM,06:03 AM,07:01 PM,10,21,21,21,23,4,49,0.0,1015,21,10,215,20
2020-02-27 18:00:00,21,9,0.0,11.6,5,1,23,08:58 AM,09:04 PM,06:03 AM,07:01 PM,11,18,18,18,26,40,63,0.0,1016,18,10,217,19
2020-02-27 21:00:00,21,9,0.0,11.6,5,1,23,08:58 AM,09:04 PM,06:03 AM,07:01 PM,11,16,16,16,19,63,74,0.0,1017,16,10,228,13
2020-02-28 00:00:00,21,13,0.0,6.5,4,1,30,09:53 AM,09:31 PM,06:04 AM,07:00 PM,12,13,14,13,21,50,87,0.1,1017,14,10,242,11
2020-02-28 03:00:00,21,13,0.0,6.5,4,1,30,09:53 AM,09:31 PM,06:04 AM,07:00 PM,12,13,14,13,19,69,89,0.0,1016,14,10,229,10
2020-02-28 06:00:00,21,13,0.0,6.5,4,1,30,09:53 AM,09:31 PM,06:04 AM,07:00 PM,12,13,14,13,19,65,88,0.1,1018,14,10,202,11
