date_time,Levuka_maxtempC,Levuka_mintempC,Levuka_totalSnow_cm,Levuka_sunHour,Levuka_uvIndex,Levuka_uvIndex,Levuka_moon_illumination,Levuka_moonrise,Levuka_moonset,Levuka_sunrise,Levuka_sunset,Levuka_DewPointC,Levuka_FeelsLikeC,Levuka_HeatIndexC,Levuka_WindChillC,Levuka_WindGustKmph,Levuka_cloudcover,Levuka_humidity,Levuka_precipMM,Levuka_pressure,Levuka_tempC,Levuka_visibility,Levuka_winddirDegree,Levuka_windspeedKmph
2020-04-11 15:00:00,26,18,0.0,4.3,6,6,68,08:42 PM,09:04 AM,06:13 AM,05:58 PM,22,29,29,26,25,90,77,0.3,1011,26,10,123,19
2020-04-11 18:00:00,26,18,0.0,4.3,6,1,68,08:42 PM,09:04 AM,06:13 AM,05:58 PM,22,24,24,22,26,77,76,0.5,1013,22,10,113,19
2020-04-11 21:00:00,26,18,0.0,4.3,6,1,68,08:42 PM,09:04 AM,06:13 AM,05:58 PM,22,18,21,18,28,89,79,0.4,1015,18,9,96,21
2020-04-12 00:00:00,27,26,0.0,4.3,6,1,61,09:36 PM,10:06 AM,06:13 AM,05:58 PM,22,29,29,26,27,57,79,1.0,1014,26,10,83,21
2020-04-12 03:00:00,27,26,0.0,4.3,6,1,61,09:36 PM,10:06 AM,06:13 AM,05:58 PM,23,29,29,26,27,75,81,0.4,1013,26,10,86,20
2020-04-12 06:00:00,27,26,0.0,4.3,6,1,61,09:36 PM,10:06 AM,06:13 AM,05:58 PM,23,29,29,26,31,69,82,1.3,1013,26,10,93,23
2020-04-12 09:00:00,27,26,0.0,4.3,6,6,61,09:36 PM,10:06 AM,06:13 AM,05:58 PM,23,29,29,26,29,69,81,1.0,1015,26,10,89,22
2020-04-12 12:00:00,27,26,0.0,4.3,6,6,61,09:36 PM,10:06 AM,06:13 AM,05:58 PM,23,30,30,27,33,66,81,1.5,1014,27,10,86,24
2020-04-12 15:00:00,27,26,0.0,4.3,6,6,61,09:36 PM,10:06 AM,06:13 AM,05:58 PM,24,31,31,27,28,64,82,0.5,1012,27,10,73,21
2020-04-12 18:00:00,27,26,0.0,4.3,6,1,61,09:36 PM,10:06 AM,06:13 AM,05:58 PM,24,31,31,27,34,61,83,1.1,1013,27,10,88,25
2020-04-12 21:00:00,27,26,0.0,4.3,6,1,61,09:36 PM,10:06 AM,06:13 AM,05:58 PM,24,31,31,27,35,51,83,1.1,1015,27,10,85,26
2020-04-13 00:00:00,28,21,0.0,7.2,6,1,53,10:30 PM,11:07 AM,06:13 AM,05:57 PM,24,31,31,27,35,78,83,1.9,1015,27,10,85,23
2020-04-13 03:00:00,28,21,0.0,7.2,6,1,53,10:30 PM,11:07 AM,06:13 AM,05:57 PM,24,30,30,27,28,72,82,1.0,1014,27,10,86,21
2020-04-13 06:00:00,28,21,0.0,7.2,6,1,53,10:30 PM,11:07 AM,06:13 AM,05:57 PM,24,30,30,27,33,62,82,1.9,1015,27,10,88,22
2020-04-13 09:00:00,28,21,0.0,7.2,6,6,53,10:30 PM,11:07 AM,06:13 AM,05:57 PM,24,31,31,27,34,54,82,0.3,1016,27,10,82,25
2020-04-13 12:00:00,28,21,0.0,7.2,6,6,53,10:30 PM,11:07 AM,06:13 AM,05:57 PM,24,32,32,28,39,58,81,0.7,1015,28,10,84,29
2020-04-13 15:00:00,28,21,0.0,7.2,6,6,53,10:30 PM,11:07 AM,06:13 AM,05:57 PM,24,31,31,27,33,67,81,0.0,1013,27,10,80,24
2020-04-13 18:00:00,28,21,0.0,7.2,6,1,53,10:30 PM,11:07 AM,06:13 AM,05:57 PM,23,27,27,24,33,82,78,0.1,1015,24,10,89,24
2020-04-13 21:00:00,28,21,0.0,7.2,6,1,53,10:30 PM,11:07 AM,06:13 AM,05:57 PM,23,21,24,21,31,90,78,0.0,1016,21,10,95,22
2020-04-14 00:00:00,27,19,0.0,8.7,6,1,46,11:26 PM,12:04 PM,06:13 AM,05:56 PM,23,31,31,27,27,61,77,0.2,1017,27,10,105,19
2020-04-14 03:00:00,27,19,0.0,8.7,6,1,46,11:26 PM,12:04 PM,06:13 AM,05:56 PM,23,31,31,27,28,74,78,0.2,1015,27,9,120,21
2020-04-14 06:00:00,27,19,0.0,8.7,6,1,46,11:26 PM,12:04 PM,06:13 AM,05:56 PM,23,30,30,27,34,75,78,0.3,1016,27,10,127,24
2020-04-14 09:00:00,27,19,0.0,8.7,6,7,46,11:26 PM,12:04 PM,06:13 AM,05:56 PM,23,31,31,27,34,14,79,0.0,1016,27,10,124,25
2020-04-14 12:00:00,27,19,0.0,8.7,6,7,46,11:26 PM,12:04 PM,06:13 AM,05:56 PM,23,31,31,27,31,29,78,0.0,1016,27,10,113,23
2020-04-14 15:00:00,27,19,0.0,8.7,6,7,46,11:26 PM,12:04 PM,06:13 AM,05:56 PM,24,31,31,27,35,59,82,0.0,1013,27,10,119,26
2020-04-14 18:00:00,27,19,0.0,8.7,6,1,46,11:26 PM,12:04 PM,06:13 AM,05:56 PM,24,25,25,23,36,72,82,0.0,1015,23,10,126,26
2020-04-14 21:00:00,27,19,0.0,8.7,6,1,46,11:26 PM,12:04 PM,06:13 AM,05:56 PM,24,19,21,19,33,83,82,0.0,1016,19,10,122,24
2020-04-15 00:00:00,28,27,0.0,4.3,6,1,38,No moonrise,12:56 PM,06:14 AM,05:56 PM,24,31,31,27,31,93,82,0.1,1015,27,10,129,22
2020-04-15 03:00:00,28,27,0.0,4.3,6,1,38,No moonrise,12:56 PM,06:14 AM,05:56 PM,24,31,31,27,33,70,82,0.1,1013,27,10,136,25
2020-04-15 06:00:00,28,27,0.0,4.3,6,1,38,No moonrise,12:56 PM,06:14 AM,05:56 PM,24,31,31,27,33,58,81,0.2,1015,27,10,137,25
2020-04-15 09:00:00,28,27,0.0,4.3,6,6,38,No moonrise,12:56 PM,06:14 AM,05:56 PM,24,31,31,27,32,66,81,0.0,1015,27,10,124,24
2020-04-15 12:00:00,28,27,0.0,4.3,6,6,38,No moonrise,12:56 PM,06:14 AM,05:56 PM,24,31,31,27,31,72,82,0.3,1015,27,10,136,23
2020-04-15 15:00:00,28,27,0.0,4.3,6,6,38,No moonrise,12:56 PM,06:14 AM,05:56 PM,24,32,32,28,27,72,82,0.6,1012,28,10,131,20
2020-04-15 18:00:00,28,27,0.0,4.3,6,1,38,No moonrise,12:56 PM,06:14 AM,05:56 PM,24,32,32,28,30,59,83,1.4,1013,28,10,133,21
2020-04-15 21:00:00,28,27,0.0,4.3,6,1,38,No moonrise,12:56 PM,06:14 AM,05:56 PM,24,31,31,27,38,86,84,4.3,1015,27,7,134,21
2020-04-16 00:00:00,28,27,0.0,4.3,6,1,30,12:20 AM,01:44 PM,06:14 AM,05:55 PM,24,31,31,27,41,70,83,8.7,1014,27,3,129,19
2020-04-16 03:00:00,28,27,0.0,4.3,6,1,30,12:20 AM,01:44 PM,06:14 AM,05:55 PM,24,31,31,27,28,87,83,2.2,1012,27,10,127,18
2020-04-16 06:00:00,28,27,0.0,4.3,6,1,30,12:20 AM,01:44 PM,06:14 AM,05:55 PM,24,31,31,27,23,99,82,2.9,1013,27,7,126,14
2020-04-16 09:00:00,28,27,0.0,4.3,6,6,30,12:20 AM,01:44 PM,06:14 AM,05:55 PM,24,31,31,27,19,77,80,0.3,1014,27,10,140,14
2020-04-16 12:00:00,28,27,0.0,4.3,6,6,30,12:20 AM,01:44 PM,06:14 AM,05:55 PM,24,31,31,28,23,79,80,0.6,1013,28,10,141,17
2020-04-16 15:00:00,28,27,0.0,4.3,6,6,30,12:20 AM,01:44 PM,06:14 AM,05:55 PM,24,32,32,28,24,71,81,0.0,1011,28,10,145,18
2020-04-16 18:00:00,28,27,0.0,4.3,6,1,30,12:20 AM,01:44 PM,06:14 AM,05:55 PM,24,32,32,28,31,71,82,1.4,1013,28,9,157,22
2020-04-16 21:00:00,28,27,0.0,4.3,6,1,30,12:20 AM,01:44 PM,06:14 AM,05:55 PM,25,32,32,27,33,58,85,0.9,1013,27,10,144,24
2020-04-17 00:00:00,27,23,0.0,7.2,6,1,23,01:14 AM,02:27 PM,06:14 AM,05:54 PM,24,31,31,27,33,55,86,1.0,1013,27,10,143,24
2020-04-17 03:00:00,27,23,0.0,7.2,6,1,23,01:14 AM,02:27 PM,06:14 AM,05:54 PM,24,31,31,27,31,71,84,0.2,1012,27,9,137,23
2020-04-17 06:00:00,27,23,0.0,7.2,6,1,23,01:14 AM,02:27 PM,06:14 AM,05:54 PM,24,31,31,27,38,76,83,0.4,1012,27,9,147,28
2020-04-17 09:00:00,27,23,0.0,7.2,6,6,23,01:14 AM,02:27 PM,06:14 AM,05:54 PM,24,31,31,27,36,55,84,0.1,1014,27,10,149,27
2020-04-17 12:00:00,27,23,0.0,7.2,6,6,23,01:14 AM,02:27 PM,06:14 AM,05:54 PM,24,30,30,27,32,73,83,0.1,1013,27,10,147,23
2020-04-17 15:00:00,27,23,0.0,7.2,6,7,23,01:14 AM,02:27 PM,06:14 AM,05:54 PM,23,30,30,27,30,35,78,0.0,1011,27,10,143,23
2020-04-17 18:00:00,27,23,0.0,7.2,6,1,23,01:14 AM,02:27 PM,06:14 AM,05:54 PM,23,29,29,27,35,40,79,0.0,1012,27,10,138,26
2020-04-17 21:00:00,27,23,0.0,7.2,6,1,23,01:14 AM,02:27 PM,06:14 AM,05:54 PM,23,26,26,23,33,47,79,0.0,1014,23,10,125,25
2020-04-18 00:00:00,27,26,0.0,5.7,7,1,15,02:05 AM,03:07 PM,06:14 AM,05:53 PM,23,29,29,27,31,41,79,0.0,1014,27,10,127,23
2020-04-18 03:00:00,27,26,0.0,5.7,7,1,15,02:05 AM,03:07 PM,06:14 AM,05:53 PM,23,29,29,26,31,62,81,0.0,1012,26,10,128,23
2020-04-18 06:00:00,27,26,0.0,5.7,7,1,15,02:05 AM,03:07 PM,06:14 AM,05:53 PM,23,29,29,26,32,83,81,0.0,1013,26,10,128,24
2020-04-18 09:00:00,27,26,0.0,5.7,7,6,15,02:05 AM,03:07 PM,06:14 AM,05:53 PM,23,30,30,27,32,60,78,0.1,1014,27,10,123,24
2020-04-18 12:00:00,27,26,0.0,5.7,7,6,15,02:05 AM,03:07 PM,06:14 AM,05:53 PM,23,30,30,27,32,58,80,0.1,1013,27,10,126,24
2020-04-18 15:00:00,27,26,0.0,5.7,7,6,15,02:05 AM,03:07 PM,06:14 AM,05:53 PM,23,30,30,27,27,81,79,0.1,1012,27,10,127,20
2020-04-18 18:00:00,27,26,0.0,5.7,7,1,15,02:05 AM,03:07 PM,06:14 AM,05:53 PM,24,30,30,27,31,67,82,0.2,1013,27,10,132,23
2020-04-18 21:00:00,27,26,0.0,5.7,7,1,15,02:05 AM,03:07 PM,06:14 AM,05:53 PM,24,31,31,27,33,73,83,0.1,1014,27,10,119,24
2020-04-19 00:00:00,28,21,0.0,4.3,6,1,8,02:55 AM,03:44 PM,06:15 AM,05:53 PM,24,31,31,27,32,84,84,0.8,1015,27,10,110,24
2020-04-19 03:00:00,28,21,0.0,4.3,6,1,8,02:55 AM,03:44 PM,06:15 AM,05:53 PM,24,30,30,27,44,89,84,4.5,1013,27,7,114,24
2020-04-19 06:00:00,28,21,0.0,4.3,6,1,8,02:55 AM,03:44 PM,06:15 AM,05:53 PM,24,31,31,27,53,50,81,6.3,1014,27,7,114,27
2020-04-19 09:00:00,28,21,0.0,4.3,6,6,8,02:55 AM,03:44 PM,06:15 AM,05:53 PM,24,31,31,28,37,80,81,0.6,1015,28,9,104,27
2020-04-19 12:00:00,28,21,0.0,4.3,6,6,8,02:55 AM,03:44 PM,06:15 AM,05:53 PM,24,32,32,28,33,88,80,1.0,1014,28,9,96,24
2020-04-19 15:00:00,28,21,0.0,4.3,6,6,8,02:55 AM,03:44 PM,06:15 AM,05:53 PM,24,32,32,28,29,72,78,0.8,1012,28,9,103,21
2020-04-19 18:00:00,28,21,0.0,4.3,6,1,8,02:55 AM,03:44 PM,06:15 AM,05:53 PM,24,28,28,25,28,79,80,1.1,1013,25,9,99,20
2020-04-19 21:00:00,28,21,0.0,4.3,6,1,8,02:55 AM,03:44 PM,06:15 AM,05:53 PM,24,21,25,21,37,75,81,2.5,1015,21,9,100,23
2020-04-20 00:00:00,28,24,0.0,4.3,6,1,0,03:43 AM,04:19 PM,06:15 AM,05:52 PM,24,32,32,28,45,70,81,5.7,1015,28,7,88,23
2020-04-20 03:00:00,28,24,0.0,4.3,6,1,0,03:43 AM,04:19 PM,06:15 AM,05:52 PM,24,31,31,28,48,76,81,4.3,1013,28,7,79,27
2020-04-20 06:00:00,28,24,0.0,4.3,6,1,0,03:43 AM,04:19 PM,06:15 AM,05:52 PM,24,31,31,28,57,53,80,8.0,1014,28,3,72,28
2020-04-20 09:00:00,28,24,0.0,4.3,6,6,0,03:43 AM,04:19 PM,06:15 AM,05:52 PM,24,32,32,28,42,82,79,2.8,1016,28,7,82,26
2020-04-20 12:00:00,28,24,0.0,4.3,6,6,0,03:43 AM,04:19 PM,06:15 AM,05:52 PM,24,33,33,28,41,81,81,3.4,1015,28,7,81,24
2020-04-20 15:00:00,28,24,0.0,4.3,6,6,0,03:43 AM,04:19 PM,06:15 AM,05:52 PM,24,33,33,28,37,73,79,0.6,1012,28,9,78,26
2020-04-20 18:00:00,28,24,0.0,4.3,6,1,0,03:43 AM,04:19 PM,06:15 AM,05:52 PM,24,32,32,28,35,75,81,1.4,1013,28,10,70,25
2020-04-20 21:00:00,28,24,0.0,4.3,6,1,0,03:43 AM,04:19 PM,06:15 AM,05:52 PM,25,27,27,24,68,76,82,5.8,1015,24,7,78,35
