date_time,Nairne_maxtempC,Nairne_mintempC,Nairne_totalSnow_cm,Nairne_sunHour,Nairne_uvIndex,Nairne_uvIndex,Nairne_moon_illumination,Nairne_moonrise,Nairne_moonset,Nairne_sunrise,Nairne_sunset,Nairne_DewPointC,Nairne_FeelsLikeC,Nairne_HeatIndexC,Nairne_WindChillC,Nairne_WindGustKmph,Nairne_cloudcover,Nairne_humidity,Nairne_precipMM,Nairne_pressure,Nairne_tempC,Nairne_visibility,Nairne_winddirDegree,Nairne_windspeedKmph
2020-03-14 09:00:00,18,11,0.0,11.6,4,4,62,09:50 PM,11:02 AM,06:12 AM,06:34 PM,4,13,14,13,26,0,51,0.0,1025,14,10,134,23
2020-03-14 12:00:00,18,11,0.0,11.6,4,5,62,09:50 PM,11:02 AM,06:12 AM,06:34 PM,5,18,18,18,22,0,43,0.0,1024,18,10,152,19
2020-03-14 15:00:00,18,11,0.0,11.6,4,5,62,09:50 PM,11:02 AM,06:12 AM,06:34 PM,7,18,18,18,25,0,47,0.0,1022,18,10,158,22
2020-03-14 18:00:00,18,11,0.0,11.6,4,1,62,09:50 PM,11:02 AM,06:12 AM,06:34 PM,8,12,14,12,30,0,68,0.0,1023,14,10,154,23
2020-03-14 21:00:00,18,11,0.0,11.6,4,1,62,09:50 PM,11:02 AM,06:12 AM,06:34 PM,9,11,13,11,31,0,75,0.0,1024,13,10,148,22
2020-03-15 00:00:00,22,11,0.0,11.6,5,1,55,10:34 PM,12:09 PM,06:13 AM,06:32 PM,7,11,13,11,33,0,65,0.0,1024,13,10,127,23
2020-03-15 03:00:00,22,11,0.0,11.6,5,1,55,10:34 PM,12:09 PM,06:13 AM,06:32 PM,6,9,12,9,26,0,68,0.0,1023,12,10,116,18
2020-03-15 06:00:00,22,11,0.0,11.6,5,1,55,10:34 PM,12:09 PM,06:13 AM,06:32 PM,6,9,11,9,22,0,74,0.0,1024,11,10,118,15
2020-03-15 09:00:00,22,11,0.0,11.6,5,5,55,10:34 PM,12:09 PM,06:13 AM,06:32 PM,6,14,15,14,19,0,56,0.0,1025,15,10,116,17
2020-03-15 12:00:00,22,11,0.0,11.6,5,6,55,10:34 PM,12:09 PM,06:13 AM,06:32 PM,6,20,20,20,12,0,38,0.0,1024,20,10,145,10
2020-03-15 15:00:00,22,11,0.0,11.6,5,6,55,10:34 PM,12:09 PM,06:13 AM,06:32 PM,7,22,24,22,17,0,38,0.0,1022,22,10,145,14
2020-03-15 18:00:00,22,11,0.0,11.6,5,1,55,10:34 PM,12:09 PM,06:13 AM,06:32 PM,10,19,22,19,26,0,63,0.0,1023,19,10,139,19
2020-03-15 21:00:00,22,11,0.0,11.6,5,1,55,10:34 PM,12:09 PM,06:13 AM,06:32 PM,10,13,14,13,26,0,77,0.0,1024,14,10,125,15
2020-03-16 00:00:00,28,14,0.0,11.6,6,1,47,11:22 PM,01:14 PM,06:14 AM,06:31 PM,10,14,15,14,27,0,72,0.0,1023,15,10,110,14
2020-03-16 03:00:00,28,14,0.0,11.6,6,1,47,11:22 PM,01:14 PM,06:14 AM,06:31 PM,9,14,15,14,22,7,67,0.0,1022,15,10,98,11
2020-03-16 06:00:00,28,14,0.0,11.6,6,1,47,11:22 PM,01:14 PM,06:14 AM,06:31 PM,8,14,14,14,22,6,65,0.0,1023,14,10,88,11
2020-03-16 09:00:00,28,14,0.0,11.6,6,6,47,11:22 PM,01:14 PM,06:14 AM,06:31 PM,7,21,21,21,10,14,39,0.0,1024,21,10,55,9
2020-03-16 12:00:00,28,14,0.0,11.6,6,6,47,11:22 PM,01:14 PM,06:14 AM,06:31 PM,6,24,24,24,9,47,31,0.0,1022,24,10,33,8
2020-03-16 15:00:00,28,14,0.0,11.6,6,7,47,11:22 PM,01:14 PM,06:14 AM,06:31 PM,7,26,26,28,4,2,27,0.0,1020,28,10,63,4
2020-03-16 18:00:00,28,14,0.0,11.6,6,1,47,11:22 PM,01:14 PM,06:14 AM,06:31 PM,6,24,24,23,16,16,34,0.0,1020,23,10,59,8
2020-03-16 21:00:00,28,14,0.0,11.6,6,1,47,11:22 PM,01:14 PM,06:14 AM,06:31 PM,5,21,21,21,26,4,35,0.0,1021,21,10,63,13
2020-03-17 00:00:00,28,21,0.0,11.6,6,1,40,No moonrise,02:12 PM,06:15 AM,06:30 PM,5,21,23,21,31,83,33,0.0,1020,21,10,51,16
2020-03-17 03:00:00,28,21,0.0,11.6,6,1,40,No moonrise,02:12 PM,06:15 AM,06:30 PM,5,21,21,21,29,9,36,0.0,1020,21,10,35,15
2020-03-17 06:00:00,28,21,0.0,11.6,6,1,40,No moonrise,02:12 PM,06:15 AM,06:30 PM,6,21,21,21,33,11,38,0.0,1021,21,10,30,18
2020-03-17 09:00:00,28,21,0.0,11.6,6,7,40,No moonrise,02:12 PM,06:15 AM,06:30 PM,8,25,25,25,24,16,32,0.0,1022,25,10,2,18
2020-03-17 12:00:00,28,21,0.0,11.6,6,7,40,No moonrise,02:12 PM,06:15 AM,06:30 PM,8,27,27,28,21,29,29,0.0,1019,28,10,317,16
2020-03-17 15:00:00,28,21,0.0,11.6,6,7,40,No moonrise,02:12 PM,06:15 AM,06:30 PM,8,27,27,28,14,17,29,0.0,1017,28,10,303,10
2020-03-17 18:00:00,28,21,0.0,11.6,6,1,40,No moonrise,02:12 PM,06:15 AM,06:30 PM,8,26,26,26,5,16,31,0.0,1018,26,10,356,3
2020-03-17 21:00:00,28,21,0.0,11.6,6,1,40,No moonrise,02:12 PM,06:15 AM,06:30 PM,6,25,25,25,18,26,29,0.0,1019,25,10,62,9
2020-03-18 00:00:00,29,23,0.0,11.6,7,1,33,12:14 AM,03:06 PM,06:16 AM,06:28 PM,6,24,24,23,17,26,31,0.0,1018,23,10,36,8
2020-03-18 03:00:00,29,23,0.0,11.6,7,1,33,12:14 AM,03:06 PM,06:16 AM,06:28 PM,6,24,24,23,21,17,33,0.0,1018,23,10,19,10
2020-03-18 06:00:00,29,23,0.0,11.6,7,1,33,12:14 AM,03:06 PM,06:16 AM,06:28 PM,6,24,24,23,21,25,34,0.0,1019,23,10,9,11
2020-03-18 09:00:00,29,23,0.0,11.6,7,7,33,12:14 AM,03:06 PM,06:16 AM,06:28 PM,8,26,26,26,18,25,31,0.0,1020,26,10,342,13
2020-03-18 12:00:00,29,23,0.0,11.6,7,7,33,12:14 AM,03:06 PM,06:16 AM,06:28 PM,8,27,27,29,20,45,27,0.0,1019,29,10,321,14
2020-03-18 15:00:00,29,23,0.0,11.6,7,7,33,12:14 AM,03:06 PM,06:16 AM,06:28 PM,9,28,28,29,12,20,29,0.0,1018,29,10,273,8
2020-03-18 18:00:00,29,23,0.0,11.6,7,1,33,12:14 AM,03:06 PM,06:16 AM,06:28 PM,8,26,26,27,20,25,30,0.0,1019,27,10,186,11
2020-03-18 21:00:00,29,23,0.0,11.6,7,1,33,12:14 AM,03:06 PM,06:16 AM,06:28 PM,8,25,25,25,25,23,36,0.0,1019,25,10,109,13
2020-03-19 00:00:00,28,17,0.0,11.6,6,1,25,01:09 AM,03:52 PM,06:17 AM,06:27 PM,9,25,25,24,22,9,37,0.0,1017,24,10,61,10
2020-03-19 03:00:00,28,17,0.0,11.6,6,1,25,01:09 AM,03:52 PM,06:17 AM,06:27 PM,7,25,25,25,36,13,32,0.0,1015,25,10,31,17
2020-03-19 06:00:00,28,17,0.0,11.6,6,1,25,01:09 AM,03:52 PM,06:17 AM,06:27 PM,6,25,25,25,36,37,31,0.0,1016,25,10,360,18
2020-03-19 09:00:00,28,17,0.0,11.6,6,7,25,01:09 AM,03:52 PM,06:17 AM,06:27 PM,8,27,27,28,36,8,29,0.0,1016,28,10,337,25
2020-03-19 12:00:00,28,17,0.0,11.6,6,6,25,01:09 AM,03:52 PM,06:17 AM,06:27 PM,16,26,26,24,21,13,62,0.0,1017,24,10,250,18
2020-03-19 15:00:00,28,17,0.0,11.6,6,6,25,01:09 AM,03:52 PM,06:17 AM,06:27 PM,9,24,24,23,22,8,41,0.0,1016,23,10,241,19
2020-03-19 18:00:00,28,17,0.0,11.6,6,1,25,01:09 AM,03:52 PM,06:17 AM,06:27 PM,10,19,19,19,32,5,56,0.0,1019,19,10,235,22
2020-03-19 21:00:00,28,17,0.0,11.6,6,1,25,01:09 AM,03:52 PM,06:17 AM,06:27 PM,13,17,17,17,27,32,79,0.0,1020,17,10,243,19
2020-03-20 00:00:00,21,15,0.0,10.2,5,1,18,02:06 AM,04:32 PM,06:17 AM,06:25 PM,13,16,16,16,23,56,80,0.0,1019,16,10,255,16
2020-03-20 03:00:00,21,15,0.0,10.2,5,1,18,02:06 AM,04:32 PM,06:17 AM,06:25 PM,12,16,16,16,24,74,79,0.0,1019,16,10,266,17
2020-03-20 06:00:00,21,15,0.0,10.2,5,1,18,02:06 AM,04:32 PM,06:17 AM,06:25 PM,13,16,16,16,22,84,79,0.1,1020,16,10,268,17
2020-03-20 09:00:00,21,15,0.0,10.2,5,4,18,02:06 AM,04:32 PM,06:17 AM,06:25 PM,13,18,18,18,19,81,74,0.2,1021,18,10,259,17
2020-03-20 12:00:00,21,15,0.0,10.2,5,6,18,02:06 AM,04:32 PM,06:17 AM,06:25 PM,13,20,20,20,20,16,61,0.0,1022,20,10,229,17
2020-03-20 15:00:00,21,15,0.0,10.2,5,6,18,02:06 AM,04:32 PM,06:17 AM,06:25 PM,13,21,21,21,22,3,60,0.0,1020,21,10,216,19
2020-03-20 18:00:00,21,15,0.0,10.2,5,1,18,02:06 AM,04:32 PM,06:17 AM,06:25 PM,12,17,17,17,22,7,71,0.0,1022,17,10,164,15
2020-03-20 21:00:00,21,15,0.0,10.2,5,1,18,02:06 AM,04:32 PM,06:17 AM,06:25 PM,11,14,15,14,21,46,81,0.0,1024,15,10,148,15
2020-03-21 00:00:00,20,13,0.0,11.6,5,1,11,03:04 AM,05:08 PM,06:18 AM,06:24 PM,11,13,14,13,18,11,82,0.0,1023,14,10,128,13
2020-03-21 03:00:00,20,13,0.0,11.6,5,1,11,03:04 AM,05:08 PM,06:18 AM,06:24 PM,11,13,13,13,15,21,83,0.0,1022,13,10,124,10
2020-03-21 06:00:00,20,13,0.0,11.6,5,1,11,03:04 AM,05:08 PM,06:18 AM,06:24 PM,10,13,13,13,12,28,83,0.0,1023,13,10,113,8
2020-03-21 09:00:00,20,13,0.0,11.6,5,5,11,03:04 AM,05:08 PM,06:18 AM,06:24 PM,10,18,18,18,4,22,60,0.0,1024,18,10,165,3
2020-03-21 12:00:00,20,13,0.0,11.6,5,5,11,03:04 AM,05:08 PM,06:18 AM,06:24 PM,10,19,19,19,13,28,56,0.0,1023,19,10,259,11
2020-03-21 15:00:00,20,13,0.0,11.6,5,5,11,03:04 AM,05:08 PM,06:18 AM,06:24 PM,11,20,20,20,15,9,57,0.0,1022,20,10,222,13
2020-03-21 18:00:00,20,13,0.0,11.6,5,1,11,03:04 AM,05:08 PM,06:18 AM,06:24 PM,11,17,17,17,24,26,70,0.0,1023,17,10,204,17
2020-03-21 21:00:00,20,13,0.0,11.6,5,1,11,03:04 AM,05:08 PM,06:18 AM,06:24 PM,10,14,15,14,17,12,76,0.0,1024,15,10,157,12
2020-03-22 00:00:00,20,13,0.0,11.6,5,1,4,04:01 AM,05:40 PM,06:19 AM,06:23 PM,11,13,14,13,16,31,84,0.0,1024,14,10,178,10
2020-03-22 03:00:00,20,13,0.0,11.6,5,1,4,04:01 AM,05:40 PM,06:19 AM,06:23 PM,11,13,13,13,16,60,88,0.0,1024,13,10,178,10
2020-03-22 06:00:00,20,13,0.0,11.6,5,1,4,04:01 AM,05:40 PM,06:19 AM,06:23 PM,11,12,13,12,15,32,86,0.0,1026,13,10,170,10
2020-03-22 09:00:00,20,13,0.0,11.6,5,5,4,04:01 AM,05:40 PM,06:19 AM,06:23 PM,9,17,17,17,17,16,61,0.0,1027,17,10,176,15
2020-03-22 12:00:00,20,13,0.0,11.6,5,5,4,04:01 AM,05:40 PM,06:19 AM,06:23 PM,10,20,20,20,19,3,53,0.0,1027,20,10,183,16
2020-03-22 15:00:00,20,13,0.0,11.6,5,5,4,04:01 AM,05:40 PM,06:19 AM,06:23 PM,9,19,19,19,25,6,50,0.0,1025,19,10,157,22
2020-03-22 18:00:00,20,13,0.0,11.6,5,1,4,04:01 AM,05:40 PM,06:19 AM,06:23 PM,8,14,15,14,28,22,63,0.0,1027,15,10,152,21
2020-03-22 21:00:00,20,13,0.0,11.6,5,1,4,04:01 AM,05:40 PM,06:19 AM,06:23 PM,9,12,13,12,31,5,75,0.0,1028,13,10,142,22
2020-03-23 00:00:00,21,10,0.0,11.6,5,1,0,04:57 AM,06:08 PM,06:20 AM,06:21 PM,7,11,13,11,29,7,67,0.0,1028,13,10,137,21
2020-03-23 03:00:00,21,10,0.0,11.6,5,1,0,04:57 AM,06:08 PM,06:20 AM,06:21 PM,5,9,11,9,25,3,65,0.0,1028,11,10,116,18
2020-03-23 06:00:00,21,10,0.0,11.6,5,1,0,04:57 AM,06:08 PM,06:20 AM,06:21 PM,5,8,10,8,25,89,69,0.0,1029,10,10,112,17
2020-03-23 09:00:00,21,10,0.0,11.6,5,4,0,04:57 AM,06:08 PM,06:20 AM,06:21 PM,3,13,14,13,18,27,46,0.0,1028,14,10,106,15
2020-03-23 12:00:00,21,10,0.0,11.6,5,5,0,04:57 AM,06:08 PM,06:20 AM,06:21 PM,0,20,20,20,9,47,27,0.0,1027,20,10,154,8
2020-03-23 15:00:00,21,10,0.0,11.6,5,6,0,04:57 AM,06:08 PM,06:20 AM,06:21 PM,2,21,21,21,10,26,28,0.0,1024,21,10,155,9
2020-03-23 18:00:00,21,10,0.0,11.6,5,1,0,04:57 AM,06:08 PM,06:20 AM,06:21 PM,7,17,20,17,27,47,55,0.0,1025,17,10,128,19
2020-03-23 21:00:00,21,10,0.0,11.6,5,1,0,04:57 AM,06:08 PM,06:20 AM,06:21 PM,10,13,14,13,26,34,75,0.0,1025,14,10,122,18
2020-03-24 00:00:00,18,14,0.0,8.8,5,1,0,05:52 AM,06:35 PM,06:21 AM,06:20 PM,9,14,14,14,15,48,73,0.0,1024,14,10,110,8
2020-03-24 03:00:00,18,14,0.0,8.8,5,1,0,05:52 AM,06:35 PM,06:21 AM,06:20 PM,8,15,15,15,8,44,61,0.0,1022,15,10,106,6
2020-03-24 06:00:00,18,14,0.0,8.8,5,1,0,05:52 AM,06:35 PM,06:21 AM,06:20 PM,6,14,15,14,12,47,57,0.0,1023,15,10,99,8
2020-03-24 09:00:00,18,14,0.0,8.8,5,5,0,05:52 AM,06:35 PM,06:21 AM,06:20 PM,5,17,17,17,4,56,44,0.0,1024,17,10,12,3
2020-03-24 12:00:00,18,14,0.0,8.8,5,4,0,05:52 AM,06:35 PM,06:21 AM,06:20 PM,6,18,18,18,9,83,44,0.1,1023,18,10,349,8
2020-03-24 15:00:00,18,14,0.0,8.8,5,4,0,05:52 AM,06:35 PM,06:21 AM,06:20 PM,9,17,17,17,11,58,61,0.1,1021,17,10,306,9
2020-03-24 18:00:00,18,14,0.0,8.8,5,1,0,05:52 AM,06:35 PM,06:21 AM,06:20 PM,10,16,16,16,5,93,68,0.0,1023,16,10,212,4
2020-03-24 21:00:00,18,14,0.0,8.8,5,1,0,05:52 AM,06:35 PM,06:21 AM,06:20 PM,9,15,15,15,11,62,67,0.0,1024,15,10,147,8
2020-03-25 00:00:00,19,12,0.0,11.6,5,1,3,06:47 AM,07:02 PM,06:21 AM,06:18 PM,10,13,14,13,17,45,79,0.0,1023,14,10,136,12
2020-03-25 03:00:00,19,12,0.0,11.6,5,1,3,06:47 AM,07:02 PM,06:21 AM,06:18 PM,10,12,14,12,21,19,80,0.0,1022,14,10,129,15
2020-03-25 06:00:00,19,12,0.0,11.6,5,1,3,06:47 AM,07:02 PM,06:21 AM,06:18 PM,9,10,12,10,22,20,81,0.0,1024,12,10,121,14
2020-03-25 09:00:00,19,12,0.0,11.6,5,5,3,06:47 AM,07:02 PM,06:21 AM,06:18 PM,7,16,16,16,17,7,57,0.0,1025,16,10,126,15
2020-03-25 12:00:00,19,12,0.0,11.6,5,5,3,06:47 AM,07:02 PM,06:21 AM,06:18 PM,7,19,19,19,19,2,48,0.0,1025,19,10,155,17
2020-03-25 15:00:00,19,12,0.0,11.6,5,5,3,06:47 AM,07:02 PM,06:21 AM,06:18 PM,7,19,19,19,22,0,47,0.0,1024,19,10,160,19
2020-03-25 18:00:00,19,12,0.0,11.6,5,1,3,06:47 AM,07:02 PM,06:21 AM,06:18 PM,9,13,14,13,27,1,71,0.0,1026,14,10,146,19
2020-03-25 21:00:00,19,12,0.0,11.6,5,1,3,06:47 AM,07:02 PM,06:21 AM,06:18 PM,9,11,13,11,30,1,79,0.0,1026,13,10,133,20
2020-03-26 00:00:00,21,11,0.0,8.8,5,1,11,07:42 AM,07:29 PM,06:22 AM,06:17 PM,8,12,13,12,29,6,73,0.0,1027,13,10,122,19
2020-03-26 03:00:00,21,11,0.0,8.8,5,1,11,07:42 AM,07:29 PM,06:22 AM,06:17 PM,7,10,12,10,23,39,74,0.0,1025,12,10,109,14
2020-03-26 06:00:00,21,11,0.0,8.8,5,1,11,07:42 AM,07:29 PM,06:22 AM,06:17 PM,7,10,11,10,19,59,75,0.0,1027,11,10,102,11
2020-03-26 09:00:00,21,11,0.0,8.8,5,4,11,07:42 AM,07:29 PM,06:22 AM,06:17 PM,6,16,16,16,10,100,49,0.0,1026,16,10,100,9
2020-03-26 12:00:00,21,11,0.0,8.8,5,5,11,07:42 AM,07:29 PM,06:22 AM,06:17 PM,6,20,20,20,3,97,38,0.0,1025,20,10,219,3
2020-03-26 15:00:00,21,11,0.0,8.8,5,6,11,07:42 AM,07:29 PM,06:22 AM,06:17 PM,7,21,21,21,11,1,39,0.0,1022,21,10,203,9
2020-03-26 18:00:00,21,11,0.0,8.8,5,1,11,07:42 AM,07:29 PM,06:22 AM,06:17 PM,9,17,17,17,17,4,57,0.0,1023,17,10,153,10
2020-03-26 21:00:00,21,11,0.0,8.8,5,1,11,07:42 AM,07:29 PM,06:22 AM,06:17 PM,10,13,14,13,23,2,78,0.0,1023,14,10,118,12
2020-03-27 00:00:00,25,14,0.0,10.2,5,1,18,08:37 AM,07:58 PM,06:23 AM,06:16 PM,10,14,14,14,20,100,75,0.0,1023,14,10,110,9
2020-03-27 03:00:00,25,14,0.0,10.2,5,1,18,08:37 AM,07:58 PM,06:23 AM,06:16 PM,9,15,14,15,11,32,69,0.0,1021,14,10,91,5
2020-03-27 06:00:00,25,14,0.0,10.2,5,1,18,08:37 AM,07:58 PM,06:23 AM,06:16 PM,6,15,15,15,11,100,57,0.0,1022,15,10,88,5
2020-03-27 09:00:00,25,14,0.0,10.2,5,5,18,08:37 AM,07:58 PM,06:23 AM,06:16 PM,5,21,23,21,3,100,34,0.0,1022,21,10,30,3
2020-03-27 12:00:00,25,14,0.0,10.2,5,7,18,08:37 AM,07:58 PM,06:23 AM,06:16 PM,5,25,25,25,5,4,27,0.0,1021,25,10,265,4
2020-03-27 15:00:00,25,14,0.0,10.2,5,6,18,08:37 AM,07:58 PM,06:23 AM,06:16 PM,6,24,24,24,8,32,30,0.0,1018,24,10,214,7
2020-03-27 18:00:00,25,14,0.0,10.2,5,1,18,08:37 AM,07:58 PM,06:23 AM,06:16 PM,6,20,20,20,10,5,40,0.0,1018,20,10,175,5
2020-03-27 21:00:00,25,14,0.0,10.2,5,1,18,08:37 AM,07:58 PM,06:23 AM,06:16 PM,5,20,20,20,13,0,39,0.0,1019,20,10,88,6
2020-03-28 00:00:00,26,18,0.0,8.8,6,1,25,09:34 AM,08:28 PM,06:24 AM,06:14 PM,4,18,18,18,20,0,38,0.0,1018,18,10,55,9
2020-03-28 03:00:00,26,18,0.0,8.8,6,1,25,09:34 AM,08:28 PM,06:24 AM,06:14 PM,4,18,18,18,20,0,40,0.0,1016,18,10,51,9
2020-03-28 06:00:00,26,18,0.0,8.8,6,1,25,09:34 AM,08:28 PM,06:24 AM,06:14 PM,7,18,18,18,22,0,49,0.0,1016,18,10,38,10
2020-03-28 09:00:00,26,18,0.0,8.8,6,5,25,09:34 AM,08:28 PM,06:24 AM,06:14 PM,10,25,25,24,17,98,40,0.0,1016,24,10,359,13
2020-03-28 12:00:00,26,18,0.0,8.8,6,7,25,09:34 AM,08:28 PM,06:24 AM,06:14 PM,8,25,25,26,17,51,32,0.0,1014,26,10,319,14
2020-03-28 15:00:00,26,18,0.0,8.8,6,7,25,09:34 AM,08:28 PM,06:24 AM,06:14 PM,7,26,26,26,14,11,30,0.0,1011,26,10,300,11
2020-03-28 18:00:00,26,18,0.0,8.8,6,1,25,09:34 AM,08:28 PM,06:24 AM,06:14 PM,5,24,24,22,15,100,32,0.0,1011,22,10,345,7
2020-03-28 21:00:00,26,18,0.0,8.8,6,1,25,09:34 AM,08:28 PM,06:24 AM,06:14 PM,2,22,23,22,23,12,26,0.0,1011,22,10,45,11
2020-03-29 00:00:00,22,16,0.0,8.8,5,1,32,10:30 AM,09:03 PM,06:25 AM,06:13 PM,1,23,23,22,32,9,25,0.0,1008,22,10,21,15
2020-03-29 03:00:00,22,16,0.0,8.8,5,1,32,10:30 AM,09:03 PM,06:25 AM,06:13 PM,2,23,23,22,37,8,26,0.0,1007,22,10,10,19
2020-03-29 06:00:00,22,16,0.0,8.8,5,1,32,10:30 AM,09:03 PM,06:25 AM,06:13 PM,7,21,21,21,21,45,42,0.0,1008,21,10,338,11
2020-03-29 09:00:00,22,16,0.0,8.8,5,6,32,10:30 AM,09:03 PM,06:25 AM,06:13 PM,11,22,24,22,25,18,51,0.0,1010,22,10,293,19
2020-03-29 12:00:00,22,16,0.0,8.8,5,5,32,10:30 AM,09:03 PM,06:25 AM,06:13 PM,14,20,20,20,14,88,67,0.1,1011,20,10,243,12
2020-03-29 15:00:00,22,16,0.0,8.8,5,5,32,10:30 AM,09:03 PM,06:25 AM,06:13 PM,12,20,20,20,17,75,60,0.1,1009,20,10,241,15
2020-03-29 18:00:00,22,16,0.0,8.8,5,1,32,10:30 AM,09:03 PM,06:25 AM,06:13 PM,13,17,17,17,20,11,76,0.0,1012,17,10,244,13
2020-03-29 21:00:00,22,16,0.0,8.8,5,1,32,10:30 AM,09:03 PM,06:25 AM,06:13 PM,12,16,16,16,25,3,78,0.0,1014,16,10,242,17
2020-03-30 00:00:00,19,14,0.0,11.6,4,1,40,11:29 AM,09:43 PM,06:25 AM,06:11 PM,11,14,15,14,22,67,79,0.0,1015,15,10,228,14
2020-03-30 03:00:00,19,14,0.0,11.6,4,1,40,11:29 AM,09:43 PM,06:25 AM,06:11 PM,10,14,14,14,19,56,75,0.0,1013,14,10,230,12
2020-03-30 06:00:00,19,14,0.0,11.6,4,1,40,11:29 AM,09:43 PM,06:25 AM,06:11 PM,10,14,14,14,17,40,73,0.0,1016,14,10,232,10
2020-03-30 09:00:00,19,14,0.0,11.6,4,5,40,11:29 AM,09:43 PM,06:25 AM,06:11 PM,10,17,17,17,16,48,62,0.0,1017,17,10,244,14
2020-03-30 12:00:00,19,14,0.0,11.6,4,5,40,11:29 AM,09:43 PM,06:25 AM,06:11 PM,8,19,19,19,16,20,48,0.0,1016,19,10,254,14
2020-03-30 15:00:00,19,14,0.0,11.6,4,5,40,11:29 AM,09:43 PM,06:25 AM,06:11 PM,8,19,19,19,14,8,48,0.0,1015,19,10,247,12
2020-03-30 18:00:00,19,14,0.0,11.6,4,1,40,11:29 AM,09:43 PM,06:25 AM,06:11 PM,10,16,16,16,13,0,68,0.0,1017,16,10,225,9
2020-03-30 21:00:00,19,14,0.0,11.6,4,1,40,11:29 AM,09:43 PM,06:25 AM,06:11 PM,12,16,16,16,8,3,79,0.0,1018,16,10,215,5
2020-03-31 00:00:00,21,14,0.0,11.6,5,1,44,12:27 PM,10:29 PM,06:26 AM,06:10 PM,12,15,15,15,9,28,81,0.0,1018,15,10,224,5
2020-03-31 03:00:00,21,14,0.0,11.6,5,1,44,12:27 PM,10:29 PM,06:26 AM,06:10 PM,12,15,15,15,5,12,82,0.0,1017,15,10,243,3
2020-03-31 06:00:00,21,14,0.0,11.6,5,1,44,12:27 PM,10:29 PM,06:26 AM,06:10 PM,11,15,14,15,7,18,84,0.0,1018,14,10,19,4
2020-03-31 09:00:00,21,14,0.0,11.6,5,5,44,12:27 PM,10:29 PM,06:26 AM,06:10 PM,12,20,20,20,4,5,61,0.0,1019,20,10,347,4
2020-03-31 12:00:00,21,14,0.0,11.6,5,6,44,12:27 PM,10:29 PM,06:26 AM,06:10 PM,11,21,21,21,14,0,53,0.0,1018,21,10,272,12
2020-03-31 15:00:00,21,14,0.0,11.6,5,6,44,12:27 PM,10:29 PM,06:26 AM,06:10 PM,11,20,20,20,11,3,53,0.0,1015,20,10,223,10
2020-03-31 18:00:00,21,14,0.0,11.6,5,1,44,12:27 PM,10:29 PM,06:26 AM,06:10 PM,10,18,18,18,19,4,62,0.0,1016,18,10,179,12
2020-03-31 21:00:00,21,14,0.0,11.6,5,1,44,12:27 PM,10:29 PM,06:26 AM,06:10 PM,10,15,15,15,23,6,71,0.0,1017,15,10,127,14
2020-04-01 00:00:00,19,14,0.0,7.3,5,1,56,01:25 PM,11:22 PM,06:27 AM,06:09 PM,11,14,15,14,21,7,74,0.0,1016,15,10,110,13
2020-04-01 03:00:00,19,14,0.0,7.3,5,1,56,01:25 PM,11:22 PM,06:27 AM,06:09 PM,9,14,14,14,18,13,72,0.0,1015,14,10,107,10
2020-04-01 06:00:00,19,14,0.0,7.3,5,1,56,01:25 PM,11:22 PM,06:27 AM,06:09 PM,9,15,15,15,12,48,65,0.0,1015,15,10,56,6
2020-04-01 09:00:00,19,14,0.0,7.3,5,4,56,01:25 PM,11:22 PM,06:27 AM,06:09 PM,7,19,19,19,8,74,46,0.0,1015,19,10,96,5
2020-04-01 12:00:00,19,14,0.0,7.3,5,4,56,01:25 PM,11:22 PM,06:27 AM,06:09 PM,10,19,19,19,24,58,55,0.1,1013,19,10,49,18
2020-04-01 15:00:00,19,14,0.0,7.3,5,4,56,01:25 PM,11:22 PM,06:27 AM,06:09 PM,9,19,19,19,21,99,54,0.1,1012,19,10,49,15
2020-04-01 18:00:00,19,14,0.0,7.3,5,1,56,01:25 PM,11:22 PM,06:27 AM,06:09 PM,10,17,17,17,12,71,63,0.0,1013,17,10,92,8
2020-04-01 21:00:00,19,14,0.0,7.3,5,1,56,01:25 PM,11:22 PM,06:27 AM,06:09 PM,11,15,15,15,13,23,76,0.0,1013,15,10,108,8
2020-04-02 00:00:00,22,14,0.0,11.6,5,1,64,02:19 PM,No moonset,06:28 AM,06:07 PM,10,14,14,14,11,21,80,0.0,1013,14,10,101,6
2020-04-02 03:00:00,22,14,0.0,11.6,5,1,64,02:19 PM,No moonset,06:28 AM,06:07 PM,10,14,14,14,8,14,78,0.0,1012,14,10,56,4
2020-04-02 06:00:00,22,14,0.0,11.6,5,1,64,02:19 PM,No moonset,06:28 AM,06:07 PM,11,15,15,15,2,0,80,0.0,1012,15,10,313,1
2020-04-02 09:00:00,22,14,0.0,11.6,5,5,64,02:19 PM,No moonset,06:28 AM,06:07 PM,12,19,19,19,6,0,63,0.0,1012,19,10,256,5
2020-04-02 12:00:00,22,14,0.0,11.6,5,6,64,02:19 PM,No moonset,06:28 AM,06:07 PM,9,21,21,21,12,5,48,0.0,1009,21,10,277,10
2020-04-02 15:00:00,22,14,0.0,11.6,5,6,64,02:19 PM,No moonset,06:28 AM,06:07 PM,9,22,24,22,6,6,42,0.0,1007,22,10,255,5
2020-04-02 18:00:00,22,14,0.0,11.6,5,1,64,02:19 PM,No moonset,06:28 AM,06:07 PM,10,19,19,19,6,12,56,0.0,1007,19,10,187,4
