date_time,Maungatapere_maxtempC,Maungatapere_mintempC,Maungatapere_totalSnow_cm,Maungatapere_sunHour,Maungatapere_uvIndex,Maungatapere_uvIndex,Maungatapere_moon_illumination,Maungatapere_moonrise,Maungatapere_moonset,Maungatapere_sunrise,Maungatapere_sunset,Maungatapere_DewPointC,Maungatapere_FeelsLikeC,Maungatapere_HeatIndexC,Maungatapere_WindChillC,Maungatapere_WindGustKmph,Maungatapere_cloudcover,Maungatapere_humidity,Maungatapere_precipMM,Maungatapere_pressure,Maungatapere_tempC,Maungatapere_visibility,Maungatapere_winddirDegree,Maungatapere_windspeedKmph
2020-01-15 00:00:00,21,15,0.0,10.0,4,1,61,11:01 PM,09:50 AM,05:23 AM,07:42 PM,15,16,16,16,10,100,98,0.0,1017,16,0,73,6
2020-01-15 03:00:00,21,15,0.0,10.0,4,1,61,11:01 PM,09:50 AM,05:23 AM,07:42 PM,16,16,16,16,13,100,97,4.3,1018,16,7,81,8
2020-01-15 06:00:00,21,15,0.0,10.0,4,1,61,11:01 PM,09:50 AM,05:23 AM,07:42 PM,15,16,16,16,15,100,97,6.6,1017,16,7,85,9
2020-01-15 09:00:00,21,15,0.0,10.0,4,4,61,11:01 PM,09:50 AM,05:23 AM,07:42 PM,15,17,17,17,14,92,93,0.5,1019,17,2,92,9
2020-01-15 12:00:00,21,15,0.0,10.0,4,5,61,11:01 PM,09:50 AM,05:23 AM,07:42 PM,14,21,21,21,14,93,67,0.6,1018,21,2,95,12
2020-01-15 15:00:00,21,15,0.0,10.0,4,5,61,11:01 PM,09:50 AM,05:23 AM,07:42 PM,15,20,20,20,12,100,69,0.1,1018,20,10,89,10
2020-01-15 18:00:00,21,15,0.0,10.0,4,1,61,11:01 PM,09:50 AM,05:23 AM,07:42 PM,14,19,19,19,11,53,72,0.0,1016,19,10,74,9
2020-01-15 21:00:00,21,15,0.0,10.0,4,1,61,11:01 PM,09:50 AM,05:23 AM,07:42 PM,14,15,15,15,8,73,97,0.0,1019,15,2,79,4
2020-01-16 00:00:00,21,13,0.0,13.4,4,1,54,11:35 PM,10:58 AM,05:24 AM,07:42 PM,13,15,14,15,11,71,94,0.0,1018,14,10,83,6
2020-01-16 03:00:00,21,13,0.0,13.4,4,1,54,11:35 PM,10:58 AM,05:24 AM,07:42 PM,13,14,14,14,12,45,91,0.0,1018,14,10,84,6
2020-01-16 06:00:00,21,13,0.0,13.4,4,1,54,11:35 PM,10:58 AM,05:24 AM,07:42 PM,12,14,13,14,8,28,92,0.0,1017,13,10,68,4
2020-01-16 09:00:00,21,13,0.0,13.4,4,4,54,11:35 PM,10:58 AM,05:24 AM,07:42 PM,12,19,19,19,11,79,63,0.0,1019,19,10,96,10
2020-01-16 12:00:00,21,13,0.0,13.4,4,6,54,11:35 PM,10:58 AM,05:24 AM,07:42 PM,11,21,21,21,16,13,56,0.0,1018,21,10,113,14
2020-01-16 15:00:00,21,13,0.0,13.4,4,6,54,11:35 PM,10:58 AM,05:24 AM,07:42 PM,11,21,21,21,16,7,54,0.0,1018,21,10,107,14
2020-01-16 18:00:00,21,13,0.0,13.4,4,1,54,11:35 PM,10:58 AM,05:24 AM,07:42 PM,11,19,19,19,12,19,60,0.0,1017,19,10,111,9
2020-01-16 21:00:00,21,13,0.0,13.4,4,1,54,11:35 PM,10:58 AM,05:24 AM,07:42 PM,13,17,21,17,8,7,95,0.0,1018,17,2,96,4
2020-01-17 00:00:00,21,12,0.0,14.2,4,1,47,No moonrise,12:06 PM,05:25 AM,07:41 PM,11,12,12,12,5,12,95,0.0,1018,12,2,122,2
2020-01-17 03:00:00,21,12,0.0,14.2,4,1,47,No moonrise,12:06 PM,05:25 AM,07:41 PM,11,13,12,13,8,11,94,0.0,1018,12,2,157,4
2020-01-17 06:00:00,21,12,0.0,14.2,4,1,47,No moonrise,12:06 PM,05:25 AM,07:41 PM,12,12,13,12,12,39,95,0.0,1018,13,2,142,6
2020-01-17 09:00:00,21,12,0.0,14.2,4,5,47,No moonrise,12:06 PM,05:25 AM,07:41 PM,12,19,19,19,13,8,63,0.0,1019,19,10,129,11
2020-01-17 12:00:00,21,12,0.0,14.2,4,6,47,No moonrise,12:06 PM,05:25 AM,07:41 PM,11,21,24,21,14,0,52,0.0,1017,21,10,118,13
2020-01-17 15:00:00,21,12,0.0,14.2,4,6,47,No moonrise,12:06 PM,05:25 AM,07:41 PM,11,21,24,21,14,0,51,0.0,1017,21,10,114,12
2020-01-17 18:00:00,21,12,0.0,14.2,4,1,47,No moonrise,12:06 PM,05:25 AM,07:41 PM,11,20,20,20,9,0,58,0.0,1015,20,10,101,8
2020-01-17 21:00:00,21,12,0.0,14.2,4,1,47,No moonrise,12:06 PM,05:25 AM,07:41 PM,12,16,19,16,1,2,90,0.0,1017,16,10,104,0
2020-01-18 00:00:00,24,11,0.0,14.2,5,1,40,12:07 AM,01:13 PM,05:26 AM,07:41 PM,11,12,12,12,8,5,93,0.0,1017,12,10,286,4
2020-01-18 03:00:00,24,11,0.0,14.2,5,1,40,12:07 AM,01:13 PM,05:26 AM,07:41 PM,10,11,11,11,8,3,94,0.0,1016,11,2,264,4
2020-01-18 06:00:00,24,11,0.0,14.2,5,1,40,12:07 AM,01:13 PM,05:26 AM,07:41 PM,10,11,11,11,8,5,94,0.0,1016,11,10,262,4
2020-01-18 09:00:00,24,11,0.0,14.2,5,5,40,12:07 AM,01:13 PM,05:26 AM,07:41 PM,11,20,20,20,8,3,58,0.0,1017,20,10,219,6
2020-01-18 12:00:00,24,11,0.0,14.2,5,6,40,12:07 AM,01:13 PM,05:26 AM,07:41 PM,11,25,25,24,9,0,45,0.0,1015,24,10,174,8
2020-01-18 15:00:00,24,11,0.0,14.2,5,6,40,12:07 AM,01:13 PM,05:26 AM,07:41 PM,11,25,25,24,8,14,44,0.0,1014,24,10,136,7
2020-01-18 18:00:00,24,11,0.0,14.2,5,1,40,12:07 AM,01:13 PM,05:26 AM,07:41 PM,12,21,24,21,1,8,55,0.0,1013,21,10,107,1
2020-01-18 21:00:00,24,11,0.0,14.2,5,1,40,12:07 AM,01:13 PM,05:26 AM,07:41 PM,12,18,20,18,10,4,84,0.0,1015,18,10,237,5
2020-01-19 00:00:00,24,12,0.0,13.4,5,1,32,12:41 AM,02:18 PM,05:27 AM,07:41 PM,12,12,12,12,11,17,95,0.0,1014,12,2,234,5
2020-01-19 03:00:00,24,12,0.0,13.4,5,1,32,12:41 AM,02:18 PM,05:27 AM,07:41 PM,12,12,12,12,12,100,97,0.0,1013,12,0,241,6
2020-01-19 06:00:00,24,12,0.0,13.4,5,1,32,12:41 AM,02:18 PM,05:27 AM,07:41 PM,12,13,13,13,11,100,98,0.0,1013,13,0,241,5
2020-01-19 09:00:00,24,12,0.0,13.4,5,6,32,12:41 AM,02:18 PM,05:27 AM,07:41 PM,11,21,21,21,9,10,54,0.0,1014,21,10,179,8
2020-01-19 12:00:00,24,12,0.0,13.4,5,6,32,12:41 AM,02:18 PM,05:27 AM,07:41 PM,11,25,25,24,14,27,44,0.0,1013,24,10,133,12
2020-01-19 15:00:00,24,12,0.0,13.4,5,6,32,12:41 AM,02:18 PM,05:27 AM,07:41 PM,11,25,25,24,10,28,44,0.0,1013,24,10,128,9
2020-01-19 18:00:00,24,12,0.0,13.4,5,1,32,12:41 AM,02:18 PM,05:27 AM,07:41 PM,12,25,25,23,9,10,52,0.0,1012,23,10,171,7
2020-01-19 21:00:00,24,12,0.0,13.4,5,1,32,12:41 AM,02:18 PM,05:27 AM,07:41 PM,13,19,22,19,13,2,83,0.0,1014,19,10,221,6
2020-01-20 00:00:00,25,13,0.0,14.1,5,1,25,01:18 AM,03:24 PM,05:28 AM,07:40 PM,13,14,14,14,12,19,97,0.0,1013,14,2,243,6
2020-01-20 03:00:00,25,13,0.0,14.1,5,1,25,01:18 AM,03:24 PM,05:28 AM,07:40 PM,13,13,13,13,11,100,97,0.0,1013,13,0,223,5
2020-01-20 06:00:00,25,13,0.0,14.1,5,1,25,01:18 AM,03:24 PM,05:28 AM,07:40 PM,13,14,14,14,10,14,97,0.0,1014,14,2,238,5
2020-01-20 09:00:00,25,13,0.0,14.1,5,6,25,01:18 AM,03:24 PM,05:28 AM,07:40 PM,14,25,25,22,5,6,59,0.0,1015,22,10,150,5
2020-01-20 12:00:00,25,13,0.0,14.1,5,7,25,01:18 AM,03:24 PM,05:28 AM,07:40 PM,13,26,26,25,11,4,47,0.0,1014,25,10,105,9
2020-01-20 15:00:00,25,13,0.0,14.1,5,7,25,01:18 AM,03:24 PM,05:28 AM,07:40 PM,15,26,26,25,7,30,52,0.0,1014,25,10,141,6
2020-01-20 18:00:00,25,13,0.0,14.1,5,1,25,01:18 AM,03:24 PM,05:28 AM,07:40 PM,15,25,25,23,2,3,59,0.0,1013,23,10,165,1
2020-01-20 21:00:00,25,13,0.0,14.1,5,1,25,01:18 AM,03:24 PM,05:28 AM,07:40 PM,16,21,23,21,6,15,94,0.0,1015,21,10,259,3
2020-01-21 00:00:00,29,14,0.0,12.2,5,1,18,01:57 AM,04:28 PM,05:29 AM,07:40 PM,15,16,15,16,7,100,98,0.0,1015,15,0,263,4
2020-01-21 03:00:00,29,14,0.0,12.2,5,1,18,01:57 AM,04:28 PM,05:29 AM,07:40 PM,14,15,14,15,8,100,98,0.0,1015,14,0,257,4
2020-01-21 06:00:00,29,14,0.0,12.2,5,1,18,01:57 AM,04:28 PM,05:29 AM,07:40 PM,14,15,14,15,6,100,97,0.0,1015,14,0,266,3
2020-01-21 09:00:00,29,14,0.0,12.2,5,6,18,01:57 AM,04:28 PM,05:29 AM,07:40 PM,14,25,25,23,3,3,54,0.0,1017,23,10,274,3
2020-01-21 12:00:00,29,14,0.0,12.2,5,7,18,01:57 AM,04:28 PM,05:29 AM,07:40 PM,14,29,29,29,4,12,40,0.0,1017,29,10,27,3
2020-01-21 15:00:00,29,14,0.0,12.2,5,7,18,01:57 AM,04:28 PM,05:29 AM,07:40 PM,15,27,27,26,4,50,52,0.0,1016,26,10,179,3
2020-01-21 18:00:00,29,14,0.0,12.2,5,1,18,01:57 AM,04:28 PM,05:29 AM,07:40 PM,15,25,25,22,6,66,62,0.0,1014,22,10,221,5
2020-01-21 21:00:00,29,14,0.0,12.2,5,1,18,01:57 AM,04:28 PM,05:29 AM,07:40 PM,14,19,22,19,13,15,87,0.0,1017,19,10,223,8
2020-01-22 00:00:00,25,12,0.0,12.2,5,1,11,02:42 AM,05:30 PM,05:30 AM,07:39 PM,13,14,13,14,10,100,97,0.0,1017,13,0,230,5
2020-01-22 03:00:00,25,12,0.0,12.2,5,1,11,02:42 AM,05:30 PM,05:30 AM,07:39 PM,12,13,13,13,9,100,98,0.0,1016,13,0,226,4
2020-01-22 06:00:00,25,12,0.0,12.2,5,1,11,02:42 AM,05:30 PM,05:30 AM,07:39 PM,12,13,12,13,6,100,98,0.0,1017,12,0,229,3
2020-01-22 09:00:00,25,12,0.0,12.2,5,5,11,02:42 AM,05:30 PM,05:30 AM,07:39 PM,13,20,20,20,5,27,65,0.0,1018,20,10,239,5
2020-01-22 12:00:00,25,12,0.0,12.2,5,6,11,02:42 AM,05:30 PM,05:30 AM,07:39 PM,12,26,26,25,2,100,43,0.0,1018,25,10,204,1
2020-01-22 15:00:00,25,12,0.0,12.2,5,6,11,02:42 AM,05:30 PM,05:30 AM,07:39 PM,14,25,25,23,3,36,55,0.0,1017,23,10,180,3
2020-01-22 18:00:00,25,12,0.0,12.2,5,1,11,02:42 AM,05:30 PM,05:30 AM,07:39 PM,14,22,25,22,5,25,61,0.0,1016,22,10,217,4
2020-01-22 21:00:00,25,12,0.0,12.2,5,1,11,02:42 AM,05:30 PM,05:30 AM,07:39 PM,14,18,20,18,10,7,92,0.0,1018,18,10,225,5
2020-01-23 00:00:00,26,13,0.0,13.4,5,1,3,03:32 AM,06:25 PM,05:31 AM,07:39 PM,13,14,13,14,10,100,97,0.0,1018,13,0,233,5
2020-01-23 03:00:00,26,13,0.0,13.4,5,1,3,03:32 AM,06:25 PM,05:31 AM,07:39 PM,13,13,13,13,9,100,97,0.0,1018,13,0,226,4
2020-01-23 06:00:00,26,13,0.0,13.4,5,1,3,03:32 AM,06:25 PM,05:31 AM,07:39 PM,13,14,13,14,9,100,97,0.0,1018,13,0,250,4
2020-01-23 09:00:00,26,13,0.0,13.4,5,6,3,03:32 AM,06:25 PM,05:31 AM,07:39 PM,13,21,21,21,7,27,63,0.0,1019,21,10,240,6
2020-01-23 12:00:00,26,13,0.0,13.4,5,7,3,03:32 AM,06:25 PM,05:31 AM,07:39 PM,13,26,26,25,6,13,47,0.0,1019,25,10,207,5
2020-01-23 15:00:00,26,13,0.0,13.4,5,7,3,03:32 AM,06:25 PM,05:31 AM,07:39 PM,13,26,26,26,4,3,45,0.0,1018,26,10,200,3
2020-01-23 18:00:00,26,13,0.0,13.4,5,1,3,03:32 AM,06:25 PM,05:31 AM,07:39 PM,14,25,25,22,8,0,58,0.0,1017,22,10,228,7
2020-01-23 21:00:00,26,13,0.0,13.4,5,1,3,03:32 AM,06:25 PM,05:31 AM,07:39 PM,14,18,20,18,10,5,92,0.0,1018,18,10,241,5
2020-01-24 00:00:00,27,14,0.0,9.9,5,1,0,04:25 AM,07:16 PM,05:32 AM,07:38 PM,14,15,14,15,9,100,97,0.0,1018,14,0,254,4
2020-01-24 03:00:00,27,14,0.0,9.9,5,1,0,04:25 AM,07:16 PM,05:32 AM,07:38 PM,14,15,14,15,10,100,97,0.0,1018,14,0,252,5
2020-01-24 06:00:00,27,14,0.0,9.9,5,1,0,04:25 AM,07:16 PM,05:32 AM,07:38 PM,14,15,15,15,7,100,98,0.0,1018,15,0,253,4
2020-01-24 09:00:00,27,14,0.0,9.9,5,5,0,04:25 AM,07:16 PM,05:32 AM,07:38 PM,17,25,25,23,6,98,71,0.0,1019,23,10,213,6
2020-01-24 12:00:00,27,14,0.0,9.9,5,5,0,04:25 AM,07:16 PM,05:32 AM,07:38 PM,17,26,26,24,3,87,65,0.0,1019,24,10,230,3
2020-01-24 15:00:00,27,14,0.0,9.9,5,6,0,04:25 AM,07:16 PM,05:32 AM,07:38 PM,17,27,27,27,5,63,55,0.1,1018,27,10,210,4
2020-01-24 18:00:00,27,14,0.0,9.9,5,1,0,04:25 AM,07:16 PM,05:32 AM,07:38 PM,17,25,25,24,8,45,65,0.0,1017,24,10,225,6
2020-01-24 21:00:00,27,14,0.0,9.9,5,1,0,04:25 AM,07:16 PM,05:32 AM,07:38 PM,16,22,24,22,10,0,93,0.0,1018,22,10,227,5
2020-01-25 00:00:00,28,15,0.0,13.4,5,1,0,05:23 AM,08:00 PM,05:33 AM,07:38 PM,15,16,16,16,9,100,97,0.0,1019,16,0,244,4
2020-01-25 03:00:00,28,15,0.0,13.4,5,1,0,05:23 AM,08:00 PM,05:33 AM,07:38 PM,15,15,15,15,10,100,98,0.0,1017,15,0,231,5
2020-01-25 06:00:00,28,15,0.0,13.4,5,1,0,05:23 AM,08:00 PM,05:33 AM,07:38 PM,15,16,15,16,8,100,98,0.0,1018,15,0,250,4
2020-01-25 09:00:00,28,15,0.0,13.4,5,6,0,05:23 AM,08:00 PM,05:33 AM,07:38 PM,15,25,25,23,5,4,62,0.0,1019,23,10,233,4
2020-01-25 12:00:00,28,15,0.0,13.4,5,7,0,05:23 AM,08:00 PM,05:33 AM,07:38 PM,12,27,27,28,5,0,38,0.0,1019,28,10,194,5
2020-01-25 15:00:00,28,15,0.0,13.4,5,7,0,05:23 AM,08:00 PM,05:33 AM,07:38 PM,12,27,27,27,9,0,40,0.0,1018,27,10,179,8
2020-01-25 18:00:00,28,15,0.0,13.4,5,1,0,05:23 AM,08:00 PM,05:33 AM,07:38 PM,11,25,25,24,7,0,44,0.0,1017,24,10,202,5
2020-01-25 21:00:00,28,15,0.0,13.4,5,1,0,05:23 AM,08:00 PM,05:33 AM,07:38 PM,13,20,23,20,10,0,85,0.0,1019,20,10,232,5
2020-01-26 00:00:00,28,14,0.0,13.4,5,1,4,06:21 AM,08:38 PM,05:34 AM,07:37 PM,14,15,14,15,9,100,98,0.0,1019,14,0,255,4
2020-01-26 03:00:00,28,14,0.0,13.4,5,1,4,06:21 AM,08:38 PM,05:34 AM,07:37 PM,15,15,15,15,9,100,98,0.0,1018,15,0,249,5
2020-01-26 06:00:00,28,14,0.0,13.4,5,1,4,06:21 AM,08:38 PM,05:34 AM,07:37 PM,15,16,16,16,8,100,99,0.0,1019,16,0,246,4
2020-01-26 09:00:00,28,14,0.0,13.4,5,6,4,06:21 AM,08:38 PM,05:34 AM,07:37 PM,16,25,25,22,8,5,67,0.0,1020,22,10,210,7
2020-01-26 12:00:00,28,14,0.0,13.4,5,7,4,06:21 AM,08:38 PM,05:34 AM,07:37 PM,14,28,28,28,9,0,43,0.0,1020,28,10,182,8
2020-01-26 15:00:00,28,14,0.0,13.4,5,7,4,06:21 AM,08:38 PM,05:34 AM,07:37 PM,15,28,28,28,9,5,47,0.0,1019,28,10,115,8
2020-01-26 18:00:00,28,14,0.0,13.4,5,1,4,06:21 AM,08:38 PM,05:34 AM,07:37 PM,16,26,26,25,6,0,60,0.0,1018,25,10,97,5
2020-01-26 21:00:00,28,14,0.0,13.4,5,1,4,06:21 AM,08:38 PM,05:34 AM,07:37 PM,16,21,23,21,3,2,96,0.0,1020,21,2,289,1
2020-01-27 00:00:00,27,15,0.0,13.4,5,1,11,07:20 AM,09:12 PM,05:35 AM,07:37 PM,15,16,16,16,6,100,98,0.0,1020,16,0,240,3
2020-01-27 03:00:00,27,15,0.0,13.4,5,1,11,07:20 AM,09:12 PM,05:35 AM,07:37 PM,15,15,15,15,6,100,98,0.0,1019,15,0,257,3
2020-01-27 06:00:00,27,15,0.0,13.4,5,1,11,07:20 AM,09:12 PM,05:35 AM,07:37 PM,15,15,15,15,5,100,99,0.0,1019,15,0,230,3
2020-01-27 09:00:00,27,15,0.0,13.4,5,6,11,07:20 AM,09:12 PM,05:35 AM,07:37 PM,17,25,25,23,1,22,68,0.0,1020,23,10,125,1
2020-01-27 12:00:00,27,15,0.0,13.4,5,7,11,07:20 AM,09:12 PM,05:35 AM,07:37 PM,15,28,28,27,9,5,47,0.0,1020,27,10,87,8
2020-01-27 15:00:00,27,15,0.0,13.4,5,7,11,07:20 AM,09:12 PM,05:35 AM,07:37 PM,15,28,28,27,11,12,49,0.0,1019,27,10,65,10
2020-01-27 18:00:00,27,15,0.0,13.4,5,1,11,07:20 AM,09:12 PM,05:35 AM,07:37 PM,16,26,26,24,8,53,62,0.0,1018,24,10,33,6
2020-01-27 21:00:00,27,15,0.0,13.4,5,1,11,07:20 AM,09:12 PM,05:35 AM,07:37 PM,16,20,20,20,7,61,80,0.0,1020,20,10,284,5
2020-01-28 00:00:00,29,15,0.0,13.4,5,1,18,08:17 AM,09:42 PM,05:36 AM,07:36 PM,16,16,16,16,7,100,98,0.0,1019,16,0,244,4
2020-01-28 03:00:00,29,15,0.0,13.4,5,1,18,08:17 AM,09:42 PM,05:36 AM,07:36 PM,15,15,15,15,8,100,98,0.0,1018,15,0,239,4
2020-01-28 06:00:00,29,15,0.0,13.4,5,1,18,08:17 AM,09:42 PM,05:36 AM,07:36 PM,15,16,15,16,6,100,98,0.0,1018,15,0,248,3
2020-01-28 09:00:00,29,15,0.0,13.4,5,6,18,08:17 AM,09:42 PM,05:36 AM,07:36 PM,14,25,25,24,3,5,55,0.0,1019,24,10,201,3
2020-01-28 12:00:00,29,15,0.0,13.4,5,7,18,08:17 AM,09:42 PM,05:36 AM,07:36 PM,12,28,28,29,3,12,36,0.0,1018,29,10,87,2
2020-01-28 15:00:00,29,15,0.0,13.4,5,6,18,08:17 AM,09:42 PM,05:36 AM,07:36 PM,16,25,25,22,3,43,69,0.0,1017,22,10,168,2
2020-01-28 18:00:00,29,15,0.0,13.4,5,1,18,08:17 AM,09:42 PM,05:36 AM,07:36 PM,17,25,25,22,3,53,73,0.0,1016,22,10,233,2
2020-01-28 21:00:00,29,15,0.0,13.4,5,1,18,08:17 AM,09:42 PM,05:36 AM,07:36 PM,18,19,19,19,5,56,93,0.0,1017,19,10,265,3
2020-01-29 00:00:00,23,17,0.0,9.9,5,1,26,09:13 AM,10:09 PM,05:37 AM,07:35 PM,17,18,18,18,8,59,96,0.0,1017,18,2,245,4
2020-01-29 03:00:00,23,17,0.0,9.9,5,1,26,09:13 AM,10:09 PM,05:37 AM,07:35 PM,17,18,18,18,7,58,97,0.0,1016,18,2,259,4
2020-01-29 06:00:00,23,17,0.0,9.9,5,1,26,09:13 AM,10:09 PM,05:37 AM,07:35 PM,17,17,17,17,6,100,98,0.0,1015,17,0,254,3
2020-01-29 09:00:00,23,17,0.0,9.9,5,5,26,09:13 AM,10:09 PM,05:37 AM,07:35 PM,19,22,25,22,5,83,84,1.2,1016,22,10,227,4
2020-01-29 12:00:00,23,17,0.0,9.9,5,5,26,09:13 AM,10:09 PM,05:37 AM,07:35 PM,21,25,25,23,8,60,88,5.4,1015,23,7,292,4
2020-01-29 15:00:00,23,17,0.0,9.9,5,5,26,09:13 AM,10:09 PM,05:37 AM,07:35 PM,21,25,25,23,13,64,87,5.0,1014,23,7,270,7
2020-01-29 18:00:00,23,17,0.0,9.9,5,1,26,09:13 AM,10:09 PM,05:37 AM,07:35 PM,19,19,22,19,11,60,75,0.0,1013,19,10,237,8
2020-01-29 21:00:00,23,17,0.0,9.9,5,1,26,09:13 AM,10:09 PM,05:37 AM,07:35 PM,17,18,18,18,10,82,93,0.1,1015,18,10,236,5
2020-01-30 00:00:00,28,16,0.0,13.3,5,1,33,10:08 AM,10:36 PM,05:38 AM,07:34 PM,16,17,17,17,9,100,98,0.0,1014,17,0,272,4
2020-01-30 03:00:00,28,16,0.0,13.3,5,1,33,10:08 AM,10:36 PM,05:38 AM,07:34 PM,16,16,16,16,8,100,98,0.0,1014,16,0,268,4
2020-01-30 06:00:00,28,16,0.0,13.3,5,1,33,10:08 AM,10:36 PM,05:38 AM,07:34 PM,16,16,16,16,9,100,98,0.0,1014,16,0,278,4
2020-01-30 09:00:00,28,16,0.0,13.3,5,6,33,10:08 AM,10:36 PM,05:38 AM,07:34 PM,16,25,25,23,8,23,65,0.0,1016,23,10,262,6
2020-01-30 12:00:00,28,16,0.0,13.3,5,7,33,10:08 AM,10:36 PM,05:38 AM,07:34 PM,13,28,28,28,6,9,40,0.0,1016,28,10,246,6
2020-01-30 15:00:00,28,16,0.0,13.3,5,7,33,10:08 AM,10:36 PM,05:38 AM,07:34 PM,15,28,28,27,8,28,48,0.0,1016,27,10,223,7
2020-01-30 18:00:00,28,16,0.0,13.3,5,1,33,10:08 AM,10:36 PM,05:38 AM,07:34 PM,16,26,26,24,9,4,61,0.0,1016,24,10,216,7
2020-01-30 21:00:00,28,16,0.0,13.3,5,1,33,10:08 AM,10:36 PM,05:38 AM,07:34 PM,17,20,24,20,12,18,94,0.0,1019,20,10,227,6
2020-01-31 00:00:00,28,16,0.0,13.3,5,1,37,11:03 AM,11:03 PM,05:39 AM,07:34 PM,16,17,17,17,11,100,98,0.0,1019,17,0,255,5
2020-01-31 03:00:00,28,16,0.0,13.3,5,1,37,11:03 AM,11:03 PM,05:39 AM,07:34 PM,16,16,16,16,11,100,98,0.0,1019,16,0,262,5
2020-01-31 06:00:00,28,16,0.0,13.3,5,1,37,11:03 AM,11:03 PM,05:39 AM,07:34 PM,16,16,16,16,11,100,98,0.0,1019,16,0,271,5
2020-01-31 09:00:00,28,16,0.0,13.3,5,6,37,11:03 AM,11:03 PM,05:39 AM,07:34 PM,17,25,25,23,10,24,69,0.0,1021,23,10,244,9
2020-01-31 12:00:00,28,16,0.0,13.3,5,7,37,11:03 AM,11:03 PM,05:39 AM,07:34 PM,17,29,29,28,12,7,52,0.0,1021,28,10,231,10
2020-01-31 15:00:00,28,16,0.0,13.3,5,7,37,11:03 AM,11:03 PM,05:39 AM,07:34 PM,18,29,29,28,13,11,54,0.0,1020,28,10,224,11
2020-01-31 18:00:00,28,16,0.0,13.3,5,1,37,11:03 AM,11:03 PM,05:39 AM,07:34 PM,17,26,26,25,15,7,64,0.0,1020,25,10,217,12
2020-01-31 21:00:00,28,16,0.0,13.3,5,1,37,11:03 AM,11:03 PM,05:39 AM,07:34 PM,18,22,25,22,11,37,97,0.0,1022,22,2,251,6
2020-02-01 00:00:00,29,17,0.0,13.3,5,1,49,11:59 AM,11:31 PM,05:40 AM,07:33 PM,17,17,17,17,13,100,99,0.0,1021,17,0,237,7
2020-02-01 03:00:00,29,17,0.0,13.3,5,1,49,11:59 AM,11:31 PM,05:40 AM,07:33 PM,17,17,17,17,12,100,99,0.0,1021,17,0,235,6
2020-02-01 06:00:00,29,17,0.0,13.3,5,1,49,11:59 AM,11:31 PM,05:40 AM,07:33 PM,17,18,18,18,13,100,98,0.0,1020,18,0,229,8
2020-02-01 09:00:00,29,17,0.0,13.3,5,6,49,11:59 AM,11:31 PM,05:40 AM,07:33 PM,16,25,25,23,12,0,67,0.0,1022,23,10,239,10
2020-02-01 12:00:00,29,17,0.0,13.3,5,7,49,11:59 AM,11:31 PM,05:40 AM,07:33 PM,14,29,29,29,10,0,41,0.0,1021,29,10,224,9
2020-02-01 15:00:00,29,17,0.0,13.3,5,7,49,11:59 AM,11:31 PM,05:40 AM,07:33 PM,14,29,29,29,10,3,42,0.0,1020,29,10,226,9
2020-02-01 18:00:00,29,17,0.0,13.3,5,1,49,11:59 AM,11:31 PM,05:40 AM,07:33 PM,16,26,26,25,10,0,56,0.0,1019,25,10,215,8
2020-02-01 21:00:00,29,17,0.0,13.3,5,1,49,11:59 AM,11:31 PM,05:40 AM,07:33 PM,17,21,25,21,10,11,95,0.0,1020,21,2,223,5
2020-02-02 00:00:00,29,15,0.0,13.3,5,1,57,12:55 PM,No moonset,05:41 AM,07:32 PM,16,16,16,16,10,100,98,0.0,1020,16,0,242,5
2020-02-02 03:00:00,29,15,0.0,13.3,5,1,57,12:55 PM,No moonset,05:41 AM,07:32 PM,15,15,15,15,11,100,98,0.0,1019,15,0,248,5
2020-02-02 06:00:00,29,15,0.0,13.3,5,1,57,12:55 PM,No moonset,05:41 AM,07:32 PM,15,15,15,15,11,100,98,0.0,1018,15,0,250,5
2020-02-02 09:00:00,29,15,0.0,13.3,5,6,57,12:55 PM,No moonset,05:41 AM,07:32 PM,16,25,25,23,10,0,66,0.0,1019,23,10,231,9
2020-02-02 12:00:00,29,15,0.0,13.3,5,7,57,12:55 PM,No moonset,05:41 AM,07:32 PM,15,29,29,28,11,0,44,0.0,1018,28,10,228,10
2020-02-02 15:00:00,29,15,0.0,13.3,5,7,57,12:55 PM,No moonset,05:41 AM,07:32 PM,16,29,29,29,12,0,46,0.0,1017,29,10,220,10
2020-02-02 18:00:00,29,15,0.0,13.3,5,1,57,12:55 PM,No moonset,05:41 AM,07:32 PM,17,26,26,25,9,0,62,0.0,1016,25,10,215,7
2020-02-02 21:00:00,29,15,0.0,13.3,5,1,57,12:55 PM,No moonset,05:41 AM,07:32 PM,17,25,25,23,6,9,96,0.0,1018,23,2,237,3
2020-02-03 00:00:00,31,16,0.0,13.3,6,1,64,01:54 PM,12:01 AM,05:42 AM,07:31 PM,16,17,17,17,10,100,98,0.0,1017,17,0,261,5
2020-02-03 03:00:00,31,16,0.0,13.3,6,1,64,01:54 PM,12:01 AM,05:42 AM,07:31 PM,16,16,16,16,10,100,98,0.0,1017,16,0,243,5
2020-02-03 06:00:00,31,16,0.0,13.3,6,1,64,01:54 PM,12:01 AM,05:42 AM,07:31 PM,16,16,16,16,10,100,99,0.0,1016,16,0,250,5
