date_time,Cooma_maxtempC,Cooma_mintempC,Cooma_totalSnow_cm,Cooma_sunHour,Cooma_uvIndex,Cooma_uvIndex,Cooma_moon_illumination,Cooma_moonrise,Cooma_moonset,Cooma_sunrise,Cooma_sunset,Cooma_DewPointC,Cooma_FeelsLikeC,Cooma_HeatIndexC,Cooma_WindChillC,Cooma_WindGustKmph,Cooma_cloudcover,Cooma_humidity,Cooma_precipMM,Cooma_pressure,Cooma_tempC,Cooma_visibility,Cooma_winddirDegree,Cooma_windspeedKmph
2020-03-06 06:00:00,19,10,0.0,9.3,4,1,80,04:19 PM,01:19 AM,05:54 AM,06:35 PM,12,13,13,13,6,84,95,0.0,1009,13,2,231,4
2020-03-06 09:00:00,19,10,0.0,9.3,4,3,80,04:19 PM,01:19 AM,05:54 AM,06:35 PM,12,13,14,13,10,58,90,0.0,1010,14,7,205,7
2020-03-06 12:00:00,19,10,0.0,9.3,4,5,80,04:19 PM,01:19 AM,05:54 AM,06:35 PM,12,17,17,17,18,62,73,0.2,1010,17,10,192,15
2020-03-06 15:00:00,19,10,0.0,9.3,4,4,80,04:19 PM,01:19 AM,05:54 AM,06:35 PM,11,18,18,18,21,74,65,0.4,1011,18,9,195,17
2020-03-06 18:00:00,19,10,0.0,9.3,4,1,80,04:19 PM,01:19 AM,05:54 AM,06:35 PM,10,14,14,14,17,75,74,0.1,1014,14,10,185,12
2020-03-06 21:00:00,19,10,0.0,9.3,4,1,80,04:19 PM,01:19 AM,05:54 AM,06:35 PM,9,10,11,10,13,74,90,0.0,1016,11,5,174,8
2020-03-07 00:00:00,17,11,0.0,10.6,3,1,87,05:09 PM,02:24 AM,05:55 AM,06:33 PM,9,10,11,10,9,74,89,0.0,1018,11,7,188,6
2020-03-07 03:00:00,17,11,0.0,10.6,3,1,87,05:09 PM,02:24 AM,05:55 AM,06:33 PM,9,12,12,12,6,78,83,0.0,1018,12,10,188,4
2020-03-07 06:00:00,17,11,0.0,10.6,3,1,87,05:09 PM,02:24 AM,05:55 AM,06:33 PM,9,11,11,11,9,62,86,0.0,1020,11,10,184,7
2020-03-07 09:00:00,17,11,0.0,10.6,3,4,87,05:09 PM,02:24 AM,05:55 AM,06:33 PM,8,13,13,13,9,44,73,0.0,1021,13,10,181,8
2020-03-07 12:00:00,17,11,0.0,10.6,3,5,87,05:09 PM,02:24 AM,05:55 AM,06:33 PM,8,16,16,16,7,43,59,0.0,1020,16,10,158,6
2020-03-07 15:00:00,17,11,0.0,10.6,3,5,87,05:09 PM,02:24 AM,05:55 AM,06:33 PM,8,17,17,17,8,63,56,0.1,1020,17,10,136,7
2020-03-07 18:00:00,17,11,0.0,10.6,3,1,87,05:09 PM,02:24 AM,05:55 AM,06:33 PM,10,13,14,13,14,72,79,0.1,1021,14,10,112,10
2020-03-07 21:00:00,17,11,0.0,10.6,3,1,87,05:09 PM,02:24 AM,05:55 AM,06:33 PM,10,11,11,11,12,82,91,0.3,1022,11,10,110,8
2020-03-08 00:00:00,16,10,0.0,8.0,3,1,95,05:54 PM,03:35 AM,05:56 AM,06:32 PM,9,10,11,10,8,87,92,0.3,1022,11,5,121,6
2020-03-08 03:00:00,16,10,0.0,8.0,3,1,95,05:54 PM,03:35 AM,05:56 AM,06:32 PM,9,10,10,10,6,83,91,0.4,1021,10,2,120,5
2020-03-08 06:00:00,16,10,0.0,8.0,3,1,95,05:54 PM,03:35 AM,05:56 AM,06:32 PM,8,9,10,9,8,83,89,0.1,1022,10,7,169,6
2020-03-08 09:00:00,16,10,0.0,8.0,3,3,95,05:54 PM,03:35 AM,05:56 AM,06:32 PM,7,12,12,12,8,68,73,0.0,1022,12,10,195,7
2020-03-08 12:00:00,16,10,0.0,8.0,3,4,95,05:54 PM,03:35 AM,05:56 AM,06:32 PM,8,15,15,15,9,87,63,0.1,1021,15,10,159,8
2020-03-08 15:00:00,16,10,0.0,8.0,3,3,95,05:54 PM,03:35 AM,05:56 AM,06:32 PM,9,15,15,15,9,89,68,0.1,1019,15,9,135,8
2020-03-08 18:00:00,16,10,0.0,8.0,3,1,95,05:54 PM,03:35 AM,05:56 AM,06:32 PM,10,12,12,12,9,82,85,0.9,1020,12,10,120,6
2020-03-08 21:00:00,16,10,0.0,8.0,3,1,95,05:54 PM,03:35 AM,05:56 AM,06:32 PM,10,10,10,10,6,82,94,0.4,1021,10,5,106,4
2020-03-09 00:00:00,16,8,0.0,10.6,3,1,100,06:33 PM,04:48 AM,05:57 AM,06:30 PM,9,10,10,10,6,86,95,0.0,1021,10,2,113,4
2020-03-09 03:00:00,16,8,0.0,10.6,3,1,100,06:33 PM,04:48 AM,05:57 AM,06:30 PM,9,10,10,10,5,96,95,0.0,1021,10,2,134,4
2020-03-09 06:00:00,16,8,0.0,10.6,3,1,100,06:33 PM,04:48 AM,05:57 AM,06:30 PM,9,10,10,10,5,90,94,0.0,1022,10,7,148,4
2020-03-09 09:00:00,16,8,0.0,10.6,3,3,100,06:33 PM,04:48 AM,05:57 AM,06:30 PM,9,12,11,12,4,86,83,0.0,1022,11,10,142,3
2020-03-09 12:00:00,16,8,0.0,10.6,3,3,100,06:33 PM,04:48 AM,05:57 AM,06:30 PM,8,15,14,15,5,73,65,0.1,1021,14,10,138,4
2020-03-09 15:00:00,16,8,0.0,10.6,3,4,100,06:33 PM,04:48 AM,05:57 AM,06:30 PM,8,15,15,15,9,53,62,0.0,1020,15,10,118,8
2020-03-09 18:00:00,16,8,0.0,10.6,3,1,100,06:33 PM,04:48 AM,05:57 AM,06:30 PM,8,11,12,11,13,53,78,0.0,1021,12,10,93,9
2020-03-09 21:00:00,16,8,0.0,10.6,3,1,100,06:33 PM,04:48 AM,05:57 AM,06:30 PM,8,8,9,8,10,82,93,0.0,1022,9,5,72,6
2020-03-10 00:00:00,21,8,0.0,10.6,4,1,100,07:10 PM,06:02 AM,05:58 AM,06:29 PM,7,8,8,8,6,98,97,0.0,1022,8,1,74,4
2020-03-10 03:00:00,21,8,0.0,10.6,4,1,100,07:10 PM,06:02 AM,05:58 AM,06:29 PM,8,8,9,8,6,89,93,0.0,1022,9,7,61,4
2020-03-10 06:00:00,21,8,0.0,10.6,4,1,100,07:10 PM,06:02 AM,05:58 AM,06:29 PM,8,9,9,9,6,65,90,0.0,1023,9,10,31,4
2020-03-10 09:00:00,21,8,0.0,10.6,4,4,100,07:10 PM,06:02 AM,05:58 AM,06:29 PM,8,14,14,14,5,32,69,0.0,1022,14,10,31,4
2020-03-10 12:00:00,21,8,0.0,10.6,4,5,100,07:10 PM,06:02 AM,05:58 AM,06:29 PM,8,19,19,19,4,56,49,0.1,1020,19,10,108,3
2020-03-10 15:00:00,21,8,0.0,10.6,4,4,100,07:10 PM,06:02 AM,05:58 AM,06:29 PM,9,19,19,19,5,79,52,0.2,1019,19,10,92,4
2020-03-10 18:00:00,21,8,0.0,10.6,4,1,100,07:10 PM,06:02 AM,05:58 AM,06:29 PM,10,15,18,15,14,63,83,0.4,1020,15,10,82,9
2020-03-10 21:00:00,21,8,0.0,10.6,4,1,100,07:10 PM,06:02 AM,05:58 AM,06:29 PM,11,12,13,12,11,81,97,0.6,1022,12,10,74,7
2020-03-11 00:00:00,23,11,0.0,12.7,4,1,84,07:45 PM,07:16 AM,05:59 AM,06:27 PM,10,11,11,11,5,84,96,0.2,1022,11,5,45,4
2020-03-11 03:00:00,23,11,0.0,12.7,4,1,84,07:45 PM,07:16 AM,05:59 AM,06:27 PM,10,11,11,11,4,58,94,0.0,1022,11,7,231,3
2020-03-11 06:00:00,23,11,0.0,12.7,4,1,84,07:45 PM,07:16 AM,05:59 AM,06:27 PM,10,11,11,11,5,53,94,0.0,1023,11,10,114,3
2020-03-11 09:00:00,23,11,0.0,12.7,4,5,84,07:45 PM,07:16 AM,05:59 AM,06:27 PM,10,17,17,17,4,27,69,0.0,1023,17,10,40,3
2020-03-11 12:00:00,23,11,0.0,12.7,4,6,84,07:45 PM,07:16 AM,05:59 AM,06:27 PM,8,22,22,22,5,14,42,0.0,1022,22,10,127,4
2020-03-11 15:00:00,23,11,0.0,12.7,4,6,84,07:45 PM,07:16 AM,05:59 AM,06:27 PM,7,22,22,22,9,34,39,0.0,1021,22,10,110,8
2020-03-11 18:00:00,23,11,0.0,12.7,4,1,84,07:45 PM,07:16 AM,05:59 AM,06:27 PM,10,20,22,20,17,63,71,0.1,1022,20,10,71,10
2020-03-11 21:00:00,23,11,0.0,12.7,4,1,84,07:45 PM,07:16 AM,05:59 AM,06:27 PM,11,18,21,18,14,91,94,0.0,1023,18,3,46,8
2020-03-12 00:00:00,22,9,0.0,12.3,4,1,76,08:20 PM,08:28 AM,06:00 AM,06:26 PM,10,12,14,12,10,60,96,0.0,1024,13,1,21,5
2020-03-12 03:00:00,22,9,0.0,12.3,4,1,76,08:20 PM,08:28 AM,06:00 AM,06:26 PM,9,10,10,10,8,38,96,0.0,1024,10,2,4,4
2020-03-12 06:00:00,22,9,0.0,12.3,4,1,76,08:20 PM,08:28 AM,06:00 AM,06:26 PM,9,11,10,11,6,25,91,0.0,1025,10,7,240,4
2020-03-12 09:00:00,22,9,0.0,12.3,4,5,76,08:20 PM,08:28 AM,06:00 AM,06:26 PM,9,17,16,17,7,10,65,0.0,1025,16,10,142,5
2020-03-12 12:00:00,22,9,0.0,12.3,4,6,76,08:20 PM,08:28 AM,06:00 AM,06:26 PM,5,21,22,21,8,4,38,0.0,1022,21,10,28,7
2020-03-12 15:00:00,22,9,0.0,12.3,4,6,76,08:20 PM,08:28 AM,06:00 AM,06:26 PM,4,22,23,22,9,2,31,0.0,1020,22,10,26,8
2020-03-12 18:00:00,22,9,0.0,12.3,4,1,76,08:20 PM,08:28 AM,06:00 AM,06:26 PM,7,20,23,20,14,4,56,0.0,1020,20,10,35,8
2020-03-12 21:00:00,22,9,0.0,12.3,4,1,76,08:20 PM,08:28 AM,06:00 AM,06:26 PM,9,16,19,16,15,7,78,0.0,1022,16,10,18,7
2020-03-13 00:00:00,22,9,0.0,12.3,5,1,69,08:56 PM,09:41 AM,06:00 AM,06:25 PM,9,12,13,12,13,7,86,0.0,1021,12,10,4,6
2020-03-13 03:00:00,22,9,0.0,12.3,5,1,69,08:56 PM,09:41 AM,06:00 AM,06:25 PM,8,9,10,9,11,12,91,0.0,1020,10,10,237,5
2020-03-13 06:00:00,22,9,0.0,12.3,5,1,69,08:56 PM,09:41 AM,06:00 AM,06:25 PM,8,10,10,10,10,8,87,0.0,1020,10,10,353,5
2020-03-13 09:00:00,22,9,0.0,12.3,5,5,69,08:56 PM,09:41 AM,06:00 AM,06:25 PM,8,17,17,17,13,4,57,0.0,1018,17,10,326,10
2020-03-13 12:00:00,22,9,0.0,12.3,5,6,69,08:56 PM,09:41 AM,06:00 AM,06:25 PM,7,22,23,22,21,7,40,0.0,1016,22,10,303,18
2020-03-13 15:00:00,22,9,0.0,12.3,5,6,69,08:56 PM,09:41 AM,06:00 AM,06:25 PM,8,21,22,21,24,9,44,0.0,1013,21,10,293,21
2020-03-13 18:00:00,22,9,0.0,12.3,5,1,69,08:56 PM,09:41 AM,06:00 AM,06:25 PM,9,19,20,19,25,7,59,0.0,1012,19,10,296,16
2020-03-13 21:00:00,22,9,0.0,12.3,5,1,69,08:56 PM,09:41 AM,06:00 AM,06:25 PM,9,15,16,15,20,38,70,0.0,1013,16,10,251,11
2020-03-14 00:00:00,13,5,0.0,11.6,3,1,62,09:36 PM,10:51 AM,06:01 AM,06:23 PM,11,12,13,12,20,85,84,0.5,1014,13,5,202,14
2020-03-14 03:00:00,13,5,0.0,11.6,3,1,62,09:36 PM,10:51 AM,06:01 AM,06:23 PM,7,6,9,6,23,100,87,0.2,1016,9,7,195,18
2020-03-14 06:00:00,13,5,0.0,11.6,3,1,62,09:36 PM,10:51 AM,06:01 AM,06:23 PM,3,3,6,3,23,75,83,0.0,1018,6,10,199,19
2020-03-14 09:00:00,13,5,0.0,11.6,3,3,62,09:36 PM,10:51 AM,06:01 AM,06:23 PM,1,4,7,4,21,34,68,0.0,1020,7,10,196,18
2020-03-14 12:00:00,13,5,0.0,11.6,3,4,62,09:36 PM,10:51 AM,06:01 AM,06:23 PM,2,9,11,9,19,13,53,0.0,1019,11,10,189,17
2020-03-14 15:00:00,13,5,0.0,11.6,3,4,62,09:36 PM,10:51 AM,06:01 AM,06:23 PM,2,11,13,11,19,13,47,0.0,1018,13,10,178,16
2020-03-14 18:00:00,13,5,0.0,11.6,3,1,62,09:36 PM,10:51 AM,06:01 AM,06:23 PM,2,11,14,11,17,25,60,0.0,1020,11,10,160,12
2020-03-14 21:00:00,13,5,0.0,11.6,3,1,62,09:36 PM,10:51 AM,06:01 AM,06:23 PM,2,9,12,9,14,18,79,0.0,1023,9,10,173,8
2020-03-15 00:00:00,18,2,0.0,11.6,4,1,55,10:18 PM,11:59 AM,06:02 AM,06:22 PM,2,3,5,3,11,26,91,0.0,1023,4,5,202,6
2020-03-15 03:00:00,18,2,0.0,11.6,4,1,55,10:18 PM,11:59 AM,06:02 AM,06:22 PM,1,1,2,1,9,78,96,0.0,1023,2,1,216,5
2020-03-15 06:00:00,18,2,0.0,11.6,4,1,55,10:18 PM,11:59 AM,06:02 AM,06:22 PM,1,2,3,2,6,44,91,0.0,1025,3,7,237,4
2020-03-15 09:00:00,18,2,0.0,11.6,4,3,55,10:18 PM,11:59 AM,06:02 AM,06:22 PM,0,9,9,9,5,6,57,0.0,1024,9,10,190,5
2020-03-15 12:00:00,18,2,0.0,11.6,4,5,55,10:18 PM,11:59 AM,06:02 AM,06:22 PM,0,16,16,16,4,2,34,0.0,1023,16,10,115,4
2020-03-15 15:00:00,18,2,0.0,11.6,4,5,55,10:18 PM,11:59 AM,06:02 AM,06:22 PM,0,18,18,18,5,3,31,0.0,1022,18,10,106,5
2020-03-15 18:00:00,18,2,0.0,11.6,4,1,55,10:18 PM,11:59 AM,06:02 AM,06:22 PM,4,15,17,15,15,7,63,0.0,1024,15,10,98,9
2020-03-15 21:00:00,18,2,0.0,11.6,4,1,55,10:18 PM,11:59 AM,06:02 AM,06:22 PM,6,12,14,12,8,70,92,0.0,1026,12,3,136,5
2020-03-16 00:00:00,19,7,0.0,11.6,3,1,47,11:06 PM,01:04 PM,06:03 AM,06:20 PM,6,8,9,8,5,74,95,0.0,1027,8,7,182,4
2020-03-16 03:00:00,19,7,0.0,11.6,3,1,47,11:06 PM,01:04 PM,06:03 AM,06:20 PM,6,6,7,6,8,50,90,0.0,1027,7,10,187,5
2020-03-16 06:00:00,19,7,0.0,11.6,3,1,47,11:06 PM,01:04 PM,06:03 AM,06:20 PM,5,7,7,7,8,27,86,0.0,1028,7,10,181,5
2020-03-16 09:00:00,19,7,0.0,11.6,3,4,47,11:06 PM,01:04 PM,06:03 AM,06:20 PM,5,12,13,12,6,13,61,0.0,1028,13,10,171,5
2020-03-16 12:00:00,19,7,0.0,11.6,3,5,47,11:06 PM,01:04 PM,06:03 AM,06:20 PM,6,18,18,18,7,16,45,0.0,1027,18,10,126,6
2020-03-16 15:00:00,19,7,0.0,11.6,3,5,47,11:06 PM,01:04 PM,06:03 AM,06:20 PM,7,18,18,18,12,23,48,0.0,1025,18,10,96,10
2020-03-16 18:00:00,19,7,0.0,11.6,3,1,47,11:06 PM,01:04 PM,06:03 AM,06:20 PM,8,16,18,16,15,46,76,0.0,1026,16,10,91,10
2020-03-16 21:00:00,19,7,0.0,11.6,3,1,47,11:06 PM,01:04 PM,06:03 AM,06:20 PM,8,12,15,12,10,86,95,0.0,1028,12,3,75,5
2020-03-17 00:00:00,22,6,0.0,11.6,4,1,40,11:58 PM,02:03 PM,06:04 AM,06:19 PM,7,8,9,8,5,100,98,0.0,1028,8,0,41,3
2020-03-17 03:00:00,22,6,0.0,11.6,4,1,40,11:58 PM,02:03 PM,06:04 AM,06:19 PM,6,6,6,6,6,100,98,0.0,1028,6,0,14,3
2020-03-17 06:00:00,22,6,0.0,11.6,4,1,40,11:58 PM,02:03 PM,06:04 AM,06:19 PM,6,7,7,7,6,63,94,0.0,1029,7,7,241,3
2020-03-17 09:00:00,22,6,0.0,11.6,4,4,40,11:58 PM,02:03 PM,06:04 AM,06:19 PM,7,15,15,15,4,17,64,0.0,1028,15,10,144,3
2020-03-17 12:00:00,22,6,0.0,11.6,4,6,40,11:58 PM,02:03 PM,06:04 AM,06:19 PM,6,21,22,21,3,4,37,0.0,1026,21,10,22,3
2020-03-17 15:00:00,22,6,0.0,11.6,4,6,40,11:58 PM,02:03 PM,06:04 AM,06:19 PM,4,22,23,22,4,3,31,0.0,1024,22,10,30,4
2020-03-17 18:00:00,22,6,0.0,11.6,4,1,40,11:58 PM,02:03 PM,06:04 AM,06:19 PM,5,19,22,19,8,3,50,0.0,1024,19,10,14,5
2020-03-17 21:00:00,22,6,0.0,11.6,4,1,40,11:58 PM,02:03 PM,06:04 AM,06:19 PM,7,15,18,15,6,3,77,0.0,1026,15,10,11,3
2020-03-18 00:00:00,26,8,0.0,11.6,6,1,33,No moonrise,02:56 PM,06:05 AM,06:17 PM,7,10,11,10,7,4,86,0.0,1026,10,10,226,3
2020-03-18 03:00:00,26,8,0.0,11.6,6,1,33,No moonrise,02:56 PM,06:05 AM,06:17 PM,7,9,9,9,8,5,86,0.0,1025,9,10,325,4
2020-03-18 06:00:00,26,8,0.0,11.6,6,1,33,No moonrise,02:56 PM,06:05 AM,06:17 PM,6,9,9,9,6,6,80,0.0,1025,9,10,327,3
2020-03-18 09:00:00,26,8,0.0,11.6,6,5,33,No moonrise,02:56 PM,06:05 AM,06:17 PM,6,17,17,17,5,4,52,0.0,1025,17,10,323,4
2020-03-18 12:00:00,26,8,0.0,11.6,6,6,33,No moonrise,02:56 PM,06:05 AM,06:17 PM,4,23,23,24,4,23,28,0.0,1022,24,10,312,4
2020-03-18 15:00:00,26,8,0.0,11.6,6,6,33,No moonrise,02:56 PM,06:05 AM,06:17 PM,5,24,24,25,8,21,27,0.0,1020,25,10,315,7
2020-03-18 18:00:00,26,8,0.0,11.6,6,1,33,No moonrise,02:56 PM,06:05 AM,06:17 PM,7,25,25,23,13,9,49,0.0,1021,23,10,276,7
2020-03-18 21:00:00,26,8,0.0,11.6,6,1,33,No moonrise,02:56 PM,06:05 AM,06:17 PM,8,20,23,20,11,10,66,0.0,1023,20,10,274,5
2020-03-19 00:00:00,28,12,0.0,11.6,6,1,25,12:53 AM,03:43 PM,06:06 AM,06:16 PM,7,15,16,15,9,19,68,0.0,1022,15,10,309,4
2020-03-19 03:00:00,28,12,0.0,11.6,6,1,25,12:53 AM,03:43 PM,06:06 AM,06:16 PM,6,13,13,13,9,41,66,0.0,1021,13,10,327,5
2020-03-19 06:00:00,28,12,0.0,11.6,6,1,25,12:53 AM,03:43 PM,06:06 AM,06:16 PM,7,14,14,14,9,38,63,0.0,1022,14,10,331,4
2020-03-19 09:00:00,28,12,0.0,11.6,6,6,25,12:53 AM,03:43 PM,06:06 AM,06:16 PM,8,20,21,20,7,23,48,0.0,1022,20,10,327,5
2020-03-19 12:00:00,28,12,0.0,11.6,6,7,25,12:53 AM,03:43 PM,06:06 AM,06:16 PM,9,26,26,27,9,25,33,0.0,1021,27,10,260,8
2020-03-19 15:00:00,28,12,0.0,11.6,6,7,25,12:53 AM,03:43 PM,06:06 AM,06:16 PM,9,26,26,27,9,27,33,0.0,1018,27,10,291,7
2020-03-19 18:00:00,28,12,0.0,11.6,6,1,25,12:53 AM,03:43 PM,06:06 AM,06:16 PM,9,27,27,25,18,22,50,0.0,1018,25,10,320,10
2020-03-19 21:00:00,28,12,0.0,11.6,6,1,25,12:53 AM,03:43 PM,06:06 AM,06:16 PM,9,21,24,21,19,16,58,0.0,1018,21,10,321,9
2020-03-20 00:00:00,25,16,0.0,11.6,6,1,18,01:51 AM,04:23 PM,06:06 AM,06:15 PM,9,18,19,18,18,18,59,0.0,1016,18,10,333,9
2020-03-20 03:00:00,25,16,0.0,11.6,6,1,18,01:51 AM,04:23 PM,06:06 AM,06:15 PM,8,17,17,17,28,8,57,0.0,1014,17,10,329,14
2020-03-20 06:00:00,25,16,0.0,11.6,6,1,18,01:51 AM,04:23 PM,06:06 AM,06:15 PM,7,16,16,16,28,2,54,0.0,1014,16,10,328,14
2020-03-20 09:00:00,25,16,0.0,11.6,6,6,18,01:51 AM,04:23 PM,06:06 AM,06:15 PM,7,21,22,21,32,6,41,0.0,1014,21,10,304,24
2020-03-20 12:00:00,25,16,0.0,11.6,6,6,18,01:51 AM,04:23 PM,06:06 AM,06:15 PM,3,24,24,24,36,9,26,0.0,1012,24,10,287,31
2020-03-20 15:00:00,25,16,0.0,11.6,6,6,18,01:51 AM,04:23 PM,06:06 AM,06:15 PM,0,23,23,23,31,3,22,0.0,1012,23,10,278,26
2020-03-20 18:00:00,25,16,0.0,11.6,6,1,18,01:51 AM,04:23 PM,06:06 AM,06:15 PM,2,19,22,19,27,0,39,0.0,1014,19,10,285,17
2020-03-20 21:00:00,25,16,0.0,11.6,6,1,18,01:51 AM,04:23 PM,06:06 AM,06:15 PM,4,17,20,17,15,2,62,0.0,1017,17,10,289,7
2020-03-21 00:00:00,21,7,0.0,11.6,5,1,11,02:48 AM,04:58 PM,06:07 AM,06:13 PM,5,11,12,11,6,3,78,0.0,1018,11,10,257,3
2020-03-21 03:00:00,21,7,0.0,11.6,5,1,11,02:48 AM,04:58 PM,06:07 AM,06:13 PM,6,8,8,8,6,3,89,0.0,1018,8,10,216,3
2020-03-21 06:00:00,21,7,0.0,11.6,5,1,11,02:48 AM,04:58 PM,06:07 AM,06:13 PM,6,8,8,8,5,34,90,0.0,1020,8,10,214,3
2020-03-21 09:00:00,21,7,0.0,11.6,5,4,11,02:48 AM,04:58 PM,06:07 AM,06:13 PM,7,13,12,13,4,36,72,0.0,1020,12,10,182,4
2020-03-21 12:00:00,21,7,0.0,11.6,5,5,11,02:48 AM,04:58 PM,06:07 AM,06:13 PM,7,18,18,18,6,13,50,0.0,1019,18,10,85,5
2020-03-21 15:00:00,21,7,0.0,11.6,5,6,11,02:48 AM,04:58 PM,06:07 AM,06:13 PM,8,20,20,20,8,9,43,0.0,1018,20,10,43,7
2020-03-21 18:00:00,21,7,0.0,11.6,5,1,11,02:48 AM,04:58 PM,06:07 AM,06:13 PM,8,18,20,18,13,11,67,0.0,1018,18,10,64,8
2020-03-21 21:00:00,21,7,0.0,11.6,5,1,11,02:48 AM,04:58 PM,06:07 AM,06:13 PM,9,16,18,16,9,20,89,0.0,1020,16,10,56,5
2020-03-22 00:00:00,21,8,0.0,11.6,5,1,4,03:46 AM,05:29 PM,06:08 AM,06:12 PM,8,11,12,11,4,21,93,0.0,1020,11,10,222,2
2020-03-22 03:00:00,21,8,0.0,11.6,5,1,4,03:46 AM,05:29 PM,06:08 AM,06:12 PM,7,8,8,8,4,17,93,0.0,1019,8,10,285,2
2020-03-22 06:00:00,21,8,0.0,11.6,5,1,4,03:46 AM,05:29 PM,06:08 AM,06:12 PM,7,9,9,9,5,13,88,0.0,1019,9,10,248,3
2020-03-22 09:00:00,21,8,0.0,11.6,5,4,4,03:46 AM,05:29 PM,06:08 AM,06:12 PM,6,15,14,15,5,13,61,0.0,1019,14,10,223,4
2020-03-22 12:00:00,21,8,0.0,11.6,5,5,4,03:46 AM,05:29 PM,06:08 AM,06:12 PM,5,20,21,20,10,36,39,0.0,1019,20,10,204,9
2020-03-22 15:00:00,21,8,0.0,11.6,5,5,4,03:46 AM,05:29 PM,06:08 AM,06:12 PM,6,18,19,18,18,47,46,0.0,1018,18,10,189,15
2020-03-22 18:00:00,21,8,0.0,11.6,5,1,4,03:46 AM,05:29 PM,06:08 AM,06:12 PM,7,15,16,15,21,49,65,0.0,1021,15,10,186,15
2020-03-22 21:00:00,21,8,0.0,11.6,5,1,4,03:46 AM,05:29 PM,06:08 AM,06:12 PM,6,12,15,12,20,47,79,0.0,1023,12,10,193,14
2020-03-23 00:00:00,19,5,0.0,11.6,4,1,0,04:43 AM,05:58 PM,06:09 AM,06:10 PM,5,7,10,7,17,71,82,0.0,1025,9,10,194,13
2020-03-23 03:00:00,19,5,0.0,11.6,4,1,0,04:43 AM,05:58 PM,06:09 AM,06:10 PM,4,4,6,4,12,52,88,0.0,1025,6,10,188,8
2020-03-23 06:00:00,19,5,0.0,11.6,4,1,0,04:43 AM,05:58 PM,06:09 AM,06:10 PM,4,4,5,4,9,37,89,0.0,1026,5,10,188,6
2020-03-23 09:00:00,19,5,0.0,11.6,4,4,0,04:43 AM,05:58 PM,06:09 AM,06:10 PM,3,11,11,11,5,27,60,0.0,1026,11,10,173,4
2020-03-23 12:00:00,19,5,0.0,11.6,4,5,0,04:43 AM,05:58 PM,06:09 AM,06:10 PM,4,18,18,18,3,18,40,0.0,1024,18,10,93,2
2020-03-23 15:00:00,19,5,0.0,11.6,4,5,0,04:43 AM,05:58 PM,06:09 AM,06:10 PM,4,19,19,19,4,52,38,0.0,1023,19,10,57,4
2020-03-23 18:00:00,19,5,0.0,11.6,4,1,0,04:43 AM,05:58 PM,06:09 AM,06:10 PM,6,17,20,17,14,53,63,0.0,1024,17,10,79,10
2020-03-23 21:00:00,19,5,0.0,11.6,4,1,0,04:43 AM,05:58 PM,06:09 AM,06:10 PM,7,14,18,14,13,75,83,0.0,1025,14,10,75,10
2020-03-24 00:00:00,19,8,0.0,7.4,3,1,0,05:39 AM,06:24 PM,06:10 AM,06:09 PM,8,10,12,10,9,97,87,0.0,1025,11,10,55,8
2020-03-24 03:00:00,19,8,0.0,7.4,3,1,0,05:39 AM,06:24 PM,06:10 AM,06:09 PM,7,8,9,8,10,59,91,0.0,1024,9,10,44,7
2020-03-24 06:00:00,19,8,0.0,7.4,3,1,0,05:39 AM,06:24 PM,06:10 AM,06:09 PM,7,7,8,7,9,50,93,0.0,1024,8,10,31,6
2020-03-24 09:00:00,19,8,0.0,7.4,3,4,0,05:39 AM,06:24 PM,06:10 AM,06:09 PM,7,13,13,13,12,62,71,0.0,1024,13,10,18,9
2020-03-24 12:00:00,19,8,0.0,7.4,3,4,0,05:39 AM,06:24 PM,06:10 AM,06:09 PM,7,18,18,18,12,73,52,0.1,1021,18,10,233,10
2020-03-24 15:00:00,19,8,0.0,7.4,3,4,0,05:39 AM,06:24 PM,06:10 AM,06:09 PM,7,18,18,18,14,54,46,0.0,1019,18,10,333,11
2020-03-24 18:00:00,19,8,0.0,7.4,3,1,0,05:39 AM,06:24 PM,06:10 AM,06:09 PM,7,17,19,17,12,65,63,0.1,1020,17,10,312,8
2020-03-24 21:00:00,19,8,0.0,7.4,3,1,0,05:39 AM,06:24 PM,06:10 AM,06:09 PM,7,15,18,15,9,38,78,0.0,1021,15,10,290,4
2020-03-25 00:00:00,20,9,0.0,11.6,5,1,3,06:34 AM,06:50 PM,06:11 AM,06:07 PM,7,11,12,11,6,30,83,0.0,1020,11,10,250,3
2020-03-25 03:00:00,20,9,0.0,11.6,5,1,3,06:34 AM,06:50 PM,06:11 AM,06:07 PM,8,9,9,9,7,36,91,0.0,1019,9,5,229,4
2020-03-25 06:00:00,20,9,0.0,11.6,5,1,3,06:34 AM,06:50 PM,06:11 AM,06:07 PM,9,10,10,10,6,50,93,0.0,1020,10,7,205,4
2020-03-25 09:00:00,20,9,0.0,11.6,5,4,3,06:34 AM,06:50 PM,06:11 AM,06:07 PM,8,15,15,15,5,23,68,0.0,1021,15,10,195,4
2020-03-25 12:00:00,20,9,0.0,11.6,5,5,3,06:34 AM,06:50 PM,06:11 AM,06:07 PM,8,19,19,19,13,51,50,0.1,1020,19,10,187,11
2020-03-25 15:00:00,20,9,0.0,11.6,5,4,3,06:34 AM,06:50 PM,06:11 AM,06:07 PM,9,18,18,18,16,55,56,0.0,1019,18,10,166,14
