date_time,Dampier_maxtempC,Dampier_mintempC,Dampier_totalSnow_cm,Dampier_sunHour,Dampier_uvIndex,Dampier_uvIndex,Dampier_moon_illumination,Dampier_moonrise,Dampier_moonset,Dampier_sunrise,Dampier_sunset,Dampier_DewPointC,Dampier_FeelsLikeC,Dampier_HeatIndexC,Dampier_WindChillC,Dampier_WindGustKmph,Dampier_cloudcover,Dampier_humidity,Dampier_precipMM,Dampier_pressure,Dampier_tempC,Dampier_visibility,Dampier_winddirDegree,Dampier_windspeedKmph
2020-02-10 03:00:00,29,26,0.0,11.6,7,1,83,07:58 PM,06:43 AM,06:01 AM,06:53 PM,24,30,30,27,39,30,83,0.0,1005,27,10,269,27
2020-02-10 06:00:00,29,26,0.0,11.6,7,1,83,07:58 PM,06:43 AM,06:01 AM,06:53 PM,23,30,30,27,36,31,81,0.0,1006,27,10,270,26
2020-02-10 09:00:00,29,26,0.0,11.6,7,7,83,07:58 PM,06:43 AM,06:01 AM,06:53 PM,23,31,31,28,33,36,77,0.0,1007,28,10,273,27
2020-02-10 12:00:00,29,26,0.0,11.6,7,7,83,07:58 PM,06:43 AM,06:01 AM,06:53 PM,23,32,32,29,35,40,74,0.0,1006,29,10,271,30
2020-02-10 15:00:00,29,26,0.0,11.6,7,7,83,07:58 PM,06:43 AM,06:01 AM,06:53 PM,23,33,33,29,33,16,72,0.0,1005,29,10,274,28
2020-02-10 18:00:00,29,26,0.0,11.6,7,1,83,07:58 PM,06:43 AM,06:01 AM,06:53 PM,23,31,31,27,33,27,78,0.0,1006,27,10,279,26
2020-02-10 21:00:00,29,26,0.0,11.6,7,1,83,07:58 PM,06:43 AM,06:01 AM,06:53 PM,23,30,30,26,33,68,83,0.0,1007,26,10,276,24
2020-02-11 00:00:00,29,26,0.0,11.6,6,1,75,08:43 PM,07:48 AM,06:02 AM,06:53 PM,23,29,29,26,31,84,82,0.0,1008,26,10,265,22
2020-02-11 03:00:00,29,26,0.0,11.6,6,1,75,08:43 PM,07:48 AM,06:02 AM,06:53 PM,22,29,29,26,26,63,81,0.0,1008,26,10,261,19
2020-02-11 06:00:00,29,26,0.0,11.6,6,1,75,08:43 PM,07:48 AM,06:02 AM,06:53 PM,22,29,29,26,22,65,80,0.0,1009,26,10,263,16
2020-02-11 09:00:00,29,26,0.0,11.6,6,7,75,08:43 PM,07:48 AM,06:02 AM,06:53 PM,22,30,30,27,19,59,74,0.0,1010,27,10,273,15
2020-02-11 12:00:00,29,26,0.0,11.6,6,7,75,08:43 PM,07:48 AM,06:02 AM,06:53 PM,22,31,31,29,23,25,67,0.0,1010,29,10,286,20
2020-02-11 15:00:00,29,26,0.0,11.6,6,7,75,08:43 PM,07:48 AM,06:02 AM,06:53 PM,22,31,31,29,27,5,67,0.0,1009,29,10,286,23
2020-02-11 18:00:00,29,26,0.0,11.6,6,1,75,08:43 PM,07:48 AM,06:02 AM,06:53 PM,21,30,30,27,27,4,70,0.0,1009,27,10,280,22
2020-02-11 21:00:00,29,26,0.0,11.6,6,1,75,08:43 PM,07:48 AM,06:02 AM,06:53 PM,21,29,29,26,29,4,75,0.0,1011,26,10,271,21
2020-02-12 00:00:00,31,25,0.0,11.6,7,1,68,09:27 PM,08:51 AM,06:02 AM,06:52 PM,22,28,28,26,29,20,78,0.0,1011,26,10,259,21
2020-02-12 03:00:00,31,25,0.0,11.6,7,1,68,09:27 PM,08:51 AM,06:02 AM,06:52 PM,22,28,28,25,30,49,81,0.0,1011,25,10,247,21
2020-02-12 06:00:00,31,25,0.0,11.6,7,1,68,09:27 PM,08:51 AM,06:02 AM,06:52 PM,22,28,28,25,30,47,80,0.0,1011,25,10,234,22
2020-02-12 09:00:00,31,25,0.0,11.6,7,7,68,09:27 PM,08:51 AM,06:02 AM,06:52 PM,21,29,29,27,25,29,69,0.0,1012,27,10,233,20
2020-02-12 12:00:00,31,25,0.0,11.6,7,8,68,09:27 PM,08:51 AM,06:02 AM,06:52 PM,20,33,33,30,21,4,56,0.0,1011,30,10,256,18
2020-02-12 15:00:00,31,25,0.0,11.6,7,7,68,09:27 PM,08:51 AM,06:02 AM,06:52 PM,22,33,33,30,30,4,63,0.0,1009,30,10,279,26
2020-02-12 18:00:00,31,25,0.0,11.6,7,1,68,09:27 PM,08:51 AM,06:02 AM,06:52 PM,22,31,31,28,36,3,73,0.0,1009,28,10,272,29
2020-02-12 21:00:00,31,25,0.0,11.6,7,1,68,09:27 PM,08:51 AM,06:02 AM,06:52 PM,22,30,30,27,34,4,76,0.0,1010,27,10,259,25
2020-02-13 00:00:00,33,24,0.0,11.6,8,1,60,10:09 PM,09:52 AM,06:03 AM,06:52 PM,22,29,29,27,31,6,77,0.0,1010,27,10,251,22
2020-02-13 03:00:00,33,24,0.0,11.6,8,1,60,10:09 PM,09:52 AM,06:03 AM,06:52 PM,21,29,29,27,31,5,74,0.0,1009,27,10,245,21
2020-02-13 06:00:00,33,24,0.0,11.6,8,1,60,10:09 PM,09:52 AM,06:03 AM,06:52 PM,20,28,28,27,28,4,67,0.0,1009,27,10,235,19
2020-02-13 09:00:00,33,24,0.0,11.6,8,7,60,10:09 PM,09:52 AM,06:03 AM,06:52 PM,20,31,31,29,23,4,59,0.0,1010,29,10,238,19
2020-02-13 12:00:00,33,24,0.0,11.6,8,8,60,10:09 PM,09:52 AM,06:03 AM,06:52 PM,21,36,36,32,24,2,50,0.0,1009,32,10,255,21
2020-02-13 15:00:00,33,24,0.0,11.6,8,8,60,10:09 PM,09:52 AM,06:03 AM,06:52 PM,22,37,37,32,32,2,54,0.0,1007,32,10,274,27
2020-02-13 18:00:00,33,24,0.0,11.6,8,1,60,10:09 PM,09:52 AM,06:03 AM,06:52 PM,22,33,33,30,37,3,65,0.0,1007,30,10,271,29
2020-02-13 21:00:00,33,24,0.0,11.6,8,1,60,10:09 PM,09:52 AM,06:03 AM,06:52 PM,22,30,30,27,33,4,71,0.0,1008,27,10,262,24
2020-02-14 00:00:00,34,27,0.0,11.6,8,1,53,10:52 PM,10:53 AM,06:03 AM,06:51 PM,22,28,28,25,30,4,70,0.0,1009,25,10,257,21
2020-02-14 03:00:00,34,27,0.0,11.6,8,1,53,10:52 PM,10:53 AM,06:03 AM,06:51 PM,21,30,30,28,32,4,67,0.0,1008,28,10,262,21
2020-02-14 06:00:00,34,27,0.0,11.6,8,1,53,10:52 PM,10:53 AM,06:03 AM,06:51 PM,19,29,29,28,34,5,59,0.0,1008,28,10,250,22
2020-02-14 09:00:00,34,27,0.0,11.6,8,8,53,10:52 PM,10:53 AM,06:03 AM,06:51 PM,18,32,32,30,27,6,50,0.0,1008,30,10,247,21
2020-02-14 12:00:00,34,27,0.0,11.6,8,8,53,10:52 PM,10:53 AM,06:03 AM,06:51 PM,19,36,36,33,22,6,44,0.0,1008,33,10,264,18
2020-02-14 15:00:00,34,27,0.0,11.6,8,8,53,10:52 PM,10:53 AM,06:03 AM,06:51 PM,21,37,37,33,31,6,49,0.0,1007,33,10,279,26
2020-02-14 18:00:00,34,27,0.0,11.6,8,1,53,10:52 PM,10:53 AM,06:03 AM,06:51 PM,22,34,34,31,37,5,60,0.0,1007,31,10,274,27
2020-02-14 21:00:00,34,27,0.0,11.6,8,1,53,10:52 PM,10:53 AM,06:03 AM,06:51 PM,22,32,32,29,34,5,67,0.0,1008,29,10,264,24
2020-02-15 00:00:00,35,28,0.0,11.6,8,1,45,11:36 PM,11:53 AM,06:04 AM,06:51 PM,22,32,32,29,31,6,70,0.0,1009,29,10,255,21
2020-02-15 03:00:00,35,28,0.0,11.6,8,1,45,11:36 PM,11:53 AM,06:04 AM,06:51 PM,21,31,31,28,34,10,66,0.0,1008,28,10,253,22
2020-02-15 06:00:00,35,28,0.0,11.6,8,1,45,11:36 PM,11:53 AM,06:04 AM,06:51 PM,19,30,30,29,31,14,57,0.0,1009,29,10,247,21
2020-02-15 09:00:00,35,28,0.0,11.6,8,8,45,11:36 PM,11:53 AM,06:04 AM,06:51 PM,19,33,33,31,23,14,50,0.0,1010,31,10,245,18
2020-02-15 12:00:00,35,28,0.0,11.6,8,8,45,11:36 PM,11:53 AM,06:04 AM,06:51 PM,21,38,38,34,20,11,45,0.0,1009,34,10,264,16
2020-02-15 15:00:00,35,28,0.0,11.6,8,8,45,11:36 PM,11:53 AM,06:04 AM,06:51 PM,22,38,38,34,29,9,51,0.0,1008,34,10,282,23
2020-02-15 18:00:00,35,28,0.0,11.6,8,1,45,11:36 PM,11:53 AM,06:04 AM,06:51 PM,23,34,34,30,38,6,64,0.0,1008,30,10,278,30
2020-02-15 21:00:00,35,28,0.0,11.6,8,1,45,11:36 PM,11:53 AM,06:04 AM,06:51 PM,23,32,32,29,35,6,71,0.0,1009,29,10,265,26
2020-02-16 00:00:00,35,28,0.0,11.6,8,1,38,No moonrise,12:52 PM,06:04 AM,06:50 PM,23,32,32,29,30,7,71,0.0,1009,29,10,253,22
2020-02-16 03:00:00,35,28,0.0,11.6,8,1,38,No moonrise,12:52 PM,06:04 AM,06:50 PM,22,32,32,29,27,7,69,0.0,1008,29,10,254,19
2020-02-16 06:00:00,35,28,0.0,11.6,8,1,38,No moonrise,12:52 PM,06:04 AM,06:50 PM,21,32,32,29,25,5,61,0.0,1009,29,10,251,17
2020-02-16 09:00:00,35,28,0.0,11.6,8,8,38,No moonrise,12:52 PM,06:04 AM,06:50 PM,19,34,34,32,19,5,49,0.0,1009,32,10,258,15
2020-02-16 12:00:00,35,28,0.0,11.6,8,8,38,No moonrise,12:52 PM,06:04 AM,06:50 PM,20,38,38,34,22,3,44,0.0,1008,34,10,278,18
2020-02-16 15:00:00,35,28,0.0,11.6,8,8,38,No moonrise,12:52 PM,06:04 AM,06:50 PM,22,39,39,34,31,3,50,0.0,1007,34,10,286,26
2020-02-16 18:00:00,35,28,0.0,11.6,8,1,38,No moonrise,12:52 PM,06:04 AM,06:50 PM,23,36,36,31,35,3,62,0.0,1007,31,10,288,27
2020-02-16 21:00:00,35,28,0.0,11.6,8,1,38,No moonrise,12:52 PM,06:04 AM,06:50 PM,23,34,34,30,28,2,69,0.0,1008,30,10,265,21
2020-02-17 00:00:00,32,28,0.0,11.6,8,1,30,12:21 AM,01:52 PM,06:05 AM,06:49 PM,23,34,34,30,24,3,69,0.0,1009,30,10,251,17
2020-02-17 03:00:00,32,28,0.0,11.6,8,1,30,12:21 AM,01:52 PM,06:05 AM,06:49 PM,24,33,33,29,24,2,74,0.0,1007,29,10,286,16
2020-02-17 06:00:00,32,28,0.0,11.6,8,1,30,12:21 AM,01:52 PM,06:05 AM,06:49 PM,24,33,33,29,17,2,74,0.0,1008,29,10,286,12
2020-02-17 09:00:00,32,28,0.0,11.6,8,8,30,12:21 AM,01:52 PM,06:05 AM,06:49 PM,23,35,35,31,13,4,63,0.0,1009,31,10,287,11
2020-02-17 12:00:00,32,28,0.0,11.6,8,8,30,12:21 AM,01:52 PM,06:05 AM,06:49 PM,22,36,36,32,21,5,57,0.0,1009,32,10,297,18
2020-02-17 15:00:00,32,28,0.0,11.6,8,8,30,12:21 AM,01:52 PM,06:05 AM,06:49 PM,22,36,36,32,24,6,57,0.0,1008,32,10,304,21
2020-02-17 18:00:00,32,28,0.0,11.6,8,1,30,12:21 AM,01:52 PM,06:05 AM,06:49 PM,23,34,34,30,29,4,64,0.0,1008,30,10,294,24
2020-02-17 21:00:00,32,28,0.0,11.6,8,1,30,12:21 AM,01:52 PM,06:05 AM,06:49 PM,23,32,32,29,32,2,71,0.0,1009,29,10,282,23
2020-02-18 00:00:00,34,28,0.0,11.6,8,1,22,01:10 AM,02:49 PM,06:05 AM,06:49 PM,23,32,32,28,31,2,72,0.0,1009,28,10,260,23
2020-02-18 03:00:00,34,28,0.0,11.6,8,1,22,01:10 AM,02:49 PM,06:05 AM,06:49 PM,22,31,31,28,26,3,72,0.0,1008,28,10,254,18
2020-02-18 06:00:00,34,28,0.0,11.6,8,1,22,01:10 AM,02:49 PM,06:05 AM,06:49 PM,22,31,31,28,19,3,71,0.0,1009,28,10,254,13
2020-02-18 09:00:00,34,28,0.0,11.6,8,7,22,01:10 AM,02:49 PM,06:05 AM,06:49 PM,21,34,34,31,12,28,57,0.0,1009,31,10,270,9
2020-02-18 12:00:00,34,28,0.0,11.6,8,8,22,01:10 AM,02:49 PM,06:05 AM,06:49 PM,21,38,38,34,16,53,47,0.1,1009,34,10,307,13
2020-02-18 15:00:00,34,28,0.0,11.6,8,8,22,01:10 AM,02:49 PM,06:05 AM,06:49 PM,23,38,38,33,32,3,55,0.0,1007,33,10,287,27
2020-02-18 18:00:00,34,28,0.0,11.6,8,1,22,01:10 AM,02:49 PM,06:05 AM,06:49 PM,23,36,36,31,38,3,60,0.0,1006,31,10,266,31
2020-02-18 21:00:00,34,28,0.0,11.6,8,1,22,01:10 AM,02:49 PM,06:05 AM,06:49 PM,22,33,33,29,42,3,61,0.0,1006,29,10,245,30
2020-02-19 00:00:00,38,30,0.0,11.6,9,1,15,02:01 AM,03:44 PM,06:06 AM,06:48 PM,21,31,31,29,36,5,54,0.0,1007,29,10,227,23
2020-02-19 03:00:00,38,30,0.0,11.6,9,1,15,02:01 AM,03:44 PM,06:06 AM,06:48 PM,20,33,33,30,36,32,54,0.1,1006,30,10,219,21
2020-02-19 06:00:00,38,30,0.0,11.6,9,1,15,02:01 AM,03:44 PM,06:06 AM,06:48 PM,20,34,34,31,37,58,53,0.1,1006,31,10,215,21
2020-02-19 09:00:00,38,30,0.0,11.6,9,8,15,02:01 AM,03:44 PM,06:06 AM,06:48 PM,21,37,37,33,22,9,48,0.0,1007,33,10,166,16
2020-02-19 12:00:00,38,30,0.0,11.6,9,9,15,02:01 AM,03:44 PM,06:06 AM,06:48 PM,21,41,41,37,26,6,40,0.0,1007,37,10,76,21
2020-02-19 15:00:00,38,30,0.0,11.6,9,9,15,02:01 AM,03:44 PM,06:06 AM,06:48 PM,20,41,41,37,21,8,37,0.0,1004,37,10,146,15
2020-02-19 18:00:00,38,30,0.0,11.6,9,1,15,02:01 AM,03:44 PM,06:06 AM,06:48 PM,22,38,38,35,27,8,52,0.0,1004,35,10,309,20
2020-02-19 21:00:00,38,30,0.0,11.6,9,1,15,02:01 AM,03:44 PM,06:06 AM,06:48 PM,25,36,36,33,28,8,70,0.0,1005,33,10,259,21
2020-02-20 00:00:00,34,27,0.0,11.6,7,1,7,02:54 AM,04:35 PM,06:06 AM,06:47 PM,24,36,36,31,23,16,66,0.0,1006,31,10,254,16
2020-02-20 03:00:00,34,27,0.0,11.6,7,1,7,02:54 AM,04:35 PM,06:06 AM,06:47 PM,23,35,35,31,16,22,64,0.0,1006,31,9,241,10
2020-02-20 06:00:00,34,27,0.0,11.6,7,1,7,02:54 AM,04:35 PM,06:06 AM,06:47 PM,22,35,35,31,20,14,57,0.0,1006,31,10,163,13
2020-02-20 09:00:00,34,27,0.0,11.6,7,8,7,02:54 AM,04:35 PM,06:06 AM,06:47 PM,21,36,36,33,16,10,52,0.0,1006,33,10,83,12
2020-02-20 12:00:00,34,27,0.0,11.6,7,8,7,02:54 AM,04:35 PM,06:06 AM,06:47 PM,23,39,39,33,20,9,55,0.0,1006,33,10,122,17
2020-02-20 15:00:00,34,27,0.0,11.6,7,8,7,02:54 AM,04:35 PM,06:06 AM,06:47 PM,24,38,38,32,24,7,63,0.0,1005,32,10,324,21
2020-02-20 18:00:00,34,27,0.0,11.6,7,1,7,02:54 AM,04:35 PM,06:06 AM,06:47 PM,25,36,36,30,27,7,73,0.0,1005,30,10,294,23
2020-02-20 21:00:00,34,27,0.0,11.6,7,1,7,02:54 AM,04:35 PM,06:06 AM,06:47 PM,24,33,33,28,23,31,74,0.1,1007,28,10,241,18
2020-02-21 00:00:00,31,28,0.0,11.6,7,1,0,03:49 AM,05:23 PM,06:07 AM,06:47 PM,22,31,31,28,19,76,65,0.4,1009,28,9,154,14
2020-02-21 03:00:00,31,28,0.0,11.6,7,1,0,03:49 AM,05:23 PM,06:07 AM,06:47 PM,21,31,31,29,26,78,62,0.7,1007,29,9,96,18
2020-02-21 06:00:00,31,28,0.0,11.6,7,1,0,03:49 AM,05:23 PM,06:07 AM,06:47 PM,21,31,31,28,25,56,64,0.3,1007,28,10,72,18
2020-02-21 09:00:00,31,28,0.0,11.6,7,7,0,03:49 AM,05:23 PM,06:07 AM,06:47 PM,23,34,34,30,22,20,66,0.0,1008,30,10,36,19
2020-02-21 12:00:00,31,28,0.0,11.6,7,8,0,03:49 AM,05:23 PM,06:07 AM,06:47 PM,23,36,36,31,23,30,61,0.0,1008,31,10,137,20
2020-02-21 15:00:00,31,28,0.0,11.6,7,8,0,03:49 AM,05:23 PM,06:07 AM,06:47 PM,24,36,36,31,23,33,66,0.0,1007,31,10,322,20
2020-02-21 18:00:00,31,28,0.0,11.6,7,1,0,03:49 AM,05:23 PM,06:07 AM,06:47 PM,24,34,34,29,28,24,74,0.0,1008,29,10,284,23
2020-02-21 21:00:00,31,28,0.0,11.6,7,1,0,03:49 AM,05:23 PM,06:07 AM,06:47 PM,24,32,32,28,28,65,80,0.0,1010,28,10,273,22
2020-02-22 00:00:00,32,27,0.0,11.6,6,1,0,04:42 AM,06:06 PM,06:07 AM,06:46 PM,24,31,31,28,26,93,79,0.0,1010,28,10,269,20
2020-02-22 03:00:00,32,27,0.0,11.6,6,1,0,04:42 AM,06:06 PM,06:07 AM,06:46 PM,23,31,31,28,22,85,77,0.0,1010,28,10,257,17
2020-02-22 06:00:00,32,27,0.0,11.6,6,1,0,04:42 AM,06:06 PM,06:07 AM,06:46 PM,23,31,31,28,20,71,74,0.1,1010,28,10,247,15
2020-02-22 09:00:00,32,27,0.0,11.6,6,7,0,04:42 AM,06:06 PM,06:07 AM,06:46 PM,22,32,32,29,19,44,67,0.0,1011,29,10,254,15
2020-02-22 12:00:00,32,27,0.0,11.6,6,8,0,04:42 AM,06:06 PM,06:07 AM,06:46 PM,22,34,34,31,23,7,58,0.0,1011,31,10,277,20
2020-02-22 15:00:00,32,27,0.0,11.6,6,8,0,04:42 AM,06:06 PM,06:07 AM,06:46 PM,22,35,35,31,31,6,59,0.0,1008,31,10,280,27
2020-02-22 18:00:00,32,27,0.0,11.6,6,1,0,04:42 AM,06:06 PM,06:07 AM,06:46 PM,22,32,32,29,33,6,65,0.0,1008,29,10,270,27
2020-02-22 21:00:00,32,27,0.0,11.6,6,1,0,04:42 AM,06:06 PM,06:07 AM,06:46 PM,22,30,30,28,33,8,71,0.0,1010,28,10,257,26
2020-02-23 00:00:00,32,26,0.0,11.6,8,1,0,05:35 AM,06:46 PM,06:07 AM,06:45 PM,21,30,30,27,32,7,71,0.0,1010,27,10,245,24
2020-02-23 03:00:00,32,26,0.0,11.6,8,1,0,05:35 AM,06:46 PM,06:07 AM,06:45 PM,21,29,29,27,28,4,70,0.0,1009,27,10,237,21
2020-02-23 06:00:00,32,26,0.0,11.6,8,1,0,05:35 AM,06:46 PM,06:07 AM,06:45 PM,20,28,28,27,26,4,65,0.0,1009,27,10,232,19
2020-02-23 09:00:00,32,26,0.0,11.6,8,7,0,05:35 AM,06:46 PM,06:07 AM,06:45 PM,19,30,30,29,24,3,55,0.0,1010,29,10,241,20
2020-02-23 12:00:00,32,26,0.0,11.6,8,8,0,05:35 AM,06:46 PM,06:07 AM,06:45 PM,18,34,34,32,25,2,45,0.0,1009,32,10,266,22
2020-02-23 15:00:00,32,26,0.0,11.6,8,8,0,05:35 AM,06:46 PM,06:07 AM,06:45 PM,20,35,35,32,30,1,50,0.0,1007,32,10,279,26
2020-02-23 18:00:00,32,26,0.0,11.6,8,1,0,05:35 AM,06:46 PM,06:07 AM,06:45 PM,21,33,33,30,31,3,59,0.0,1008,30,10,271,25
2020-02-23 21:00:00,32,26,0.0,11.6,8,1,0,05:35 AM,06:46 PM,06:07 AM,06:45 PM,22,30,30,28,32,4,68,0.0,1009,28,10,259,23
2020-02-24 00:00:00,35,27,0.0,11.6,8,1,0,06:26 AM,07:23 PM,06:08 AM,06:45 PM,21,30,30,28,28,5,69,0.0,1010,28,10,246,21
2020-02-24 03:00:00,35,27,0.0,11.6,8,1,0,06:26 AM,07:23 PM,06:08 AM,06:45 PM,21,29,29,27,30,4,69,0.0,1008,27,10,235,21
2020-02-24 06:00:00,35,27,0.0,11.6,8,1,0,06:26 AM,07:23 PM,06:08 AM,06:45 PM,20,29,29,27,31,3,65,0.0,1008,27,10,226,22
2020-02-24 09:00:00,35,27,0.0,11.6,8,8,0,06:26 AM,07:23 PM,06:08 AM,06:45 PM,19,32,32,31,22,6,51,0.0,1009,31,10,230,18
2020-02-24 12:00:00,35,27,0.0,11.6,8,8,0,06:26 AM,07:23 PM,06:08 AM,06:45 PM,19,37,37,34,20,16,41,0.0,1008,34,10,271,17
2020-02-24 15:00:00,35,27,0.0,11.6,8,8,0,06:26 AM,07:23 PM,06:08 AM,06:45 PM,21,38,38,34,27,28,46,0.0,1007,34,10,292,23
2020-02-24 18:00:00,35,27,0.0,11.6,8,1,0,06:26 AM,07:23 PM,06:08 AM,06:45 PM,21,35,35,32,31,22,52,0.0,1007,32,10,281,25
2020-02-24 21:00:00,35,27,0.0,11.6,8,1,0,06:26 AM,07:23 PM,06:08 AM,06:45 PM,21,33,33,30,37,11,56,0.0,1008,30,10,256,26
2020-02-25 00:00:00,37,30,0.0,11.6,9,1,8,07:16 AM,07:58 PM,06:08 AM,06:44 PM,20,32,32,30,28,13,53,0.0,1008,30,10,238,19
2020-02-25 03:00:00,37,30,0.0,11.6,9,1,8,07:16 AM,07:58 PM,06:08 AM,06:44 PM,19,32,32,30,26,21,51,0.0,1007,30,10,227,16
2020-02-25 06:00:00,37,30,0.0,11.6,9,1,8,07:16 AM,07:58 PM,06:08 AM,06:44 PM,19,32,32,31,23,19,50,0.0,1008,31,10,215,15
2020-02-25 09:00:00,37,30,0.0,11.6,9,8,8,07:16 AM,07:58 PM,06:08 AM,06:44 PM,19,36,36,34,22,17,42,0.0,1008,34,10,188,16
2020-02-25 12:00:00,37,30,0.0,11.6,9,9,8,07:16 AM,07:58 PM,06:08 AM,06:44 PM,20,41,41,37,18,18,37,0.0,1007,37,10,206,14
2020-02-25 15:00:00,37,30,0.0,11.6,9,9,8,07:16 AM,07:58 PM,06:08 AM,06:44 PM,21,42,42,37,31,10,42,0.0,1004,37,10,295,25
2020-02-25 18:00:00,37,30,0.0,11.6,9,1,8,07:16 AM,07:58 PM,06:08 AM,06:44 PM,22,39,39,34,42,4,50,0.0,1004,34,10,271,30
2020-02-25 21:00:00,37,30,0.0,11.6,9,1,8,07:16 AM,07:58 PM,06:08 AM,06:44 PM,22,36,36,32,48,6,57,0.0,1005,32,10,255,30
2020-02-26 00:00:00,34,29,0.0,11.6,8,1,15,08:05 AM,08:31 PM,06:09 AM,06:43 PM,22,36,36,32,36,4,56,0.0,1005,32,10,251,22
2020-02-26 03:00:00,34,29,0.0,11.6,8,1,15,08:05 AM,08:31 PM,06:09 AM,06:43 PM,21,35,35,32,22,3,54,0.0,1004,32,10,180,11
2020-02-26 06:00:00,34,29,0.0,11.6,8,1,15,08:05 AM,08:31 PM,06:09 AM,06:43 PM,22,36,36,32,12,2,56,0.0,1004,32,10,32,8
2020-02-26 09:00:00,34,29,0.0,11.6,8,8,15,08:05 AM,08:31 PM,06:09 AM,06:43 PM,24,39,39,33,24,0,58,0.0,1005,33,10,21,19
2020-02-26 12:00:00,34,29,0.0,11.6,8,8,15,08:05 AM,08:31 PM,06:09 AM,06:43 PM,24,40,40,34,24,0,57,0.0,1005,34,10,20,21
2020-02-26 15:00:00,34,29,0.0,11.6,8,8,15,08:05 AM,08:31 PM,06:09 AM,06:43 PM,24,39,39,33,25,6,60,0.0,1004,33,10,19,22
2020-02-26 18:00:00,34,29,0.0,11.6,8,1,15,08:05 AM,08:31 PM,06:09 AM,06:43 PM,24,36,36,31,26,15,66,0.0,1005,31,10,128,21
2020-02-26 21:00:00,34,29,0.0,11.6,8,1,15,08:05 AM,08:31 PM,06:09 AM,06:43 PM,24,34,34,30,28,17,73,0.0,1006,30,10,332,20
2020-02-27 00:00:00,33,28,0.0,11.6,8,1,23,08:53 AM,09:04 PM,06:09 AM,06:42 PM,24,34,34,29,23,23,75,0.0,1006,29,10,308,17
2020-02-27 03:00:00,33,28,0.0,11.6,8,1,23,08:53 AM,09:04 PM,06:09 AM,06:42 PM,24,33,33,29,16,4,77,0.0,1005,29,10,292,11
2020-02-27 06:00:00,33,28,0.0,11.6,8,1,23,08:53 AM,09:04 PM,06:09 AM,06:42 PM,24,33,33,29,12,8,75,0.0,1006,29,10,317,9
2020-02-27 09:00:00,33,28,0.0,11.6,8,8,23,08:53 AM,09:04 PM,06:09 AM,06:42 PM,23,35,35,30,14,9,65,0.0,1007,30,10,348,12
2020-02-27 12:00:00,33,28,0.0,11.6,8,8,23,08:53 AM,09:04 PM,06:09 AM,06:42 PM,22,37,37,33,18,9,55,0.0,1006,33,10,335,15
2020-02-27 15:00:00,33,28,0.0,11.6,8,8,23,08:53 AM,09:04 PM,06:09 AM,06:42 PM,23,38,38,32,24,8,58,0.0,1005,32,10,337,22
2020-02-27 18:00:00,33,28,0.0,11.6,8,1,23,08:53 AM,09:04 PM,06:09 AM,06:42 PM,24,36,36,31,25,6,66,0.0,1005,31,10,325,21
2020-02-27 21:00:00,33,28,0.0,11.6,8,1,23,08:53 AM,09:04 PM,06:09 AM,06:42 PM,25,34,34,29,29,5,78,0.0,1006,29,10,316,22
2020-02-28 00:00:00,34,28,0.0,11.6,8,1,30,09:41 AM,09:38 PM,06:10 AM,06:42 PM,25,34,34,29,25,10,80,0.0,1006,29,10,288,18
2020-02-28 03:00:00,34,28,0.0,11.6,8,1,30,09:41 AM,09:38 PM,06:10 AM,06:42 PM,24,33,33,28,15,21,80,0.0,1006,28,10,238,11
2020-02-28 06:00:00,34,28,0.0,11.6,8,1,30,09:41 AM,09:38 PM,06:10 AM,06:42 PM,24,33,33,29,9,14,77,0.0,1006,29,10,235,7
2020-02-28 09:00:00,34,28,0.0,11.6,8,8,30,09:41 AM,09:38 PM,06:10 AM,06:42 PM,23,35,35,31,9,8,64,0.0,1006,31,10,291,7
2020-02-28 12:00:00,34,28,0.0,11.6,8,8,30,09:41 AM,09:38 PM,06:10 AM,06:42 PM,22,38,38,33,14,5,51,0.0,1005,33,10,329,13
2020-02-28 15:00:00,34,28,0.0,11.6,8,8,30,09:41 AM,09:38 PM,06:10 AM,06:42 PM,23,38,38,33,27,6,57,0.0,1003,33,10,310,23
2020-02-28 18:00:00,34,28,0.0,11.6,8,1,30,09:41 AM,09:38 PM,06:10 AM,06:42 PM,23,36,36,31,28,8,63,0.0,1004,31,10,302,23
2020-02-28 21:00:00,34,28,0.0,11.6,8,1,30,09:41 AM,09:38 PM,06:10 AM,06:42 PM,24,35,35,30,30,12,73,0.0,1005,30,10,282,22
2020-02-29 00:00:00,36,29,0.0,11.6,8,1,38,10:30 AM,10:14 PM,06:10 AM,06:41 PM,24,34,34,29,26,12,73,0.0,1005,29,10,250,19
2020-02-29 03:00:00,36,29,0.0,11.6,8,1,38,10:30 AM,10:14 PM,06:10 AM,06:41 PM,23,33,33,29,24,8,71,0.0,1004,29,10,241,17
2020-02-29 06:00:00,36,29,0.0,11.6,8,1,38,10:30 AM,10:14 PM,06:10 AM,06:41 PM,22,34,34,30,20,7,64,0.0,1004,30,10,243,13
2020-02-29 09:00:00,36,29,0.0,11.6,8,8,38,10:30 AM,10:14 PM,06:10 AM,06:41 PM,21,37,37,33,18,6,50,0.0,1004,33,10,250,15
2020-02-29 12:00:00,36,29,0.0,11.6,8,9,38,10:30 AM,10:14 PM,06:10 AM,06:41 PM,22,41,41,36,23,7,47,0.0,1003,36,10,296,20
