date_time,Lavington_maxtempC,Lavington_mintempC,Lavington_totalSnow_cm,Lavington_sunHour,Lavington_uvIndex,Lavington_uvIndex,Lavington_moon_illumination,Lavington_moonrise,Lavington_moonset,Lavington_sunrise,Lavington_sunset,Lavington_DewPointC,Lavington_FeelsLikeC,Lavington_HeatIndexC,Lavington_WindChillC,Lavington_WindGustKmph,Lavington_cloudcover,Lavington_humidity,Lavington_precipMM,Lavington_pressure,Lavington_tempC,Lavington_visibility,Lavington_winddirDegree,Lavington_windspeedKmph
2020-03-23 12:00:00,23,9,0.0,10.2,5,5,0,04:52 AM,06:06 PM,06:18 AM,06:19 PM,8,21,22,21,5,23,43,0.0,1023,21,10,189,4
2020-03-23 15:00:00,23,9,0.0,10.2,5,6,0,04:52 AM,06:06 PM,06:18 AM,06:19 PM,8,24,24,23,4,3,40,0.0,1021,23,10,234,3
2020-03-23 18:00:00,23,9,0.0,10.2,5,1,0,04:52 AM,06:06 PM,06:18 AM,06:19 PM,8,21,25,21,10,7,49,0.0,1022,21,10,222,5
2020-03-23 21:00:00,23,9,0.0,10.2,5,1,0,04:52 AM,06:06 PM,06:18 AM,06:19 PM,7,18,21,18,13,7,60,0.0,1024,18,10,173,6
2020-03-24 00:00:00,24,9,0.0,10.2,5,1,0,05:48 AM,06:33 PM,06:19 AM,06:18 PM,7,14,14,14,13,16,66,0.0,1024,14,10,139,6
2020-03-24 03:00:00,24,9,0.0,10.2,5,1,0,05:48 AM,06:33 PM,06:19 AM,06:18 PM,6,10,11,10,13,21,71,0.0,1023,11,10,130,6
2020-03-24 06:00:00,24,9,0.0,10.2,5,1,0,05:48 AM,06:33 PM,06:19 AM,06:18 PM,5,9,9,9,14,39,75,0.0,1023,9,10,127,6
2020-03-24 09:00:00,24,9,0.0,10.2,5,5,0,05:48 AM,06:33 PM,06:19 AM,06:18 PM,7,15,15,15,10,52,59,0.0,1023,15,10,91,7
2020-03-24 12:00:00,24,9,0.0,10.2,5,6,0,05:48 AM,06:33 PM,06:19 AM,06:18 PM,10,21,22,21,10,66,48,0.0,1021,21,10,259,9
2020-03-24 15:00:00,24,9,0.0,10.2,5,5,0,05:48 AM,06:33 PM,06:19 AM,06:18 PM,9,25,25,23,8,40,40,0.0,1018,23,10,326,6
2020-03-24 18:00:00,24,9,0.0,10.2,5,1,0,05:48 AM,06:33 PM,06:19 AM,06:18 PM,8,21,23,21,5,17,46,0.0,1019,21,10,255,3
2020-03-24 21:00:00,24,9,0.0,10.2,5,1,0,05:48 AM,06:33 PM,06:19 AM,06:18 PM,8,19,22,19,5,19,58,0.0,1020,19,10,173,3
2020-03-25 00:00:00,24,11,0.0,11.6,5,1,3,06:43 AM,06:59 PM,06:19 AM,06:16 PM,8,16,17,16,7,37,65,0.0,1020,15,10,164,3
2020-03-25 03:00:00,24,11,0.0,11.6,5,1,3,06:43 AM,06:59 PM,06:19 AM,06:16 PM,8,13,13,13,9,23,71,0.0,1020,13,10,152,4
2020-03-25 06:00:00,24,11,0.0,11.6,5,1,3,06:43 AM,06:59 PM,06:19 AM,06:16 PM,8,12,11,12,8,19,79,0.0,1021,11,10,143,4
2020-03-25 09:00:00,24,11,0.0,11.6,5,5,3,06:43 AM,06:59 PM,06:19 AM,06:16 PM,10,18,18,18,3,21,61,0.0,1021,18,10,156,2
2020-03-25 12:00:00,24,11,0.0,11.6,5,6,3,06:43 AM,06:59 PM,06:19 AM,06:16 PM,9,23,23,23,8,11,40,0.0,1019,23,10,247,6
2020-03-25 15:00:00,24,11,0.0,11.6,5,6,3,06:43 AM,06:59 PM,06:19 AM,06:16 PM,6,24,24,24,13,56,32,0.0,1018,24,10,269,12
2020-03-25 18:00:00,24,11,0.0,11.6,5,1,3,06:43 AM,06:59 PM,06:19 AM,06:16 PM,5,25,25,23,13,33,38,0.0,1020,23,10,231,8
2020-03-25 21:00:00,24,11,0.0,11.6,5,1,3,06:43 AM,06:59 PM,06:19 AM,06:16 PM,5,21,24,21,24,6,52,0.0,1022,21,10,168,12
2020-03-26 00:00:00,26,8,0.0,11.6,5,1,11,07:39 AM,07:26 PM,06:20 AM,06:15 PM,5,13,15,13,26,7,64,0.0,1023,14,10,137,13
2020-03-26 03:00:00,26,8,0.0,11.6,5,1,11,07:39 AM,07:26 PM,06:20 AM,06:15 PM,5,8,9,8,20,9,74,0.0,1024,9,10,137,10
2020-03-26 06:00:00,26,8,0.0,11.6,5,1,11,07:39 AM,07:26 PM,06:20 AM,06:15 PM,5,7,9,7,19,11,76,0.0,1025,9,10,138,9
2020-03-26 09:00:00,26,8,0.0,11.6,5,5,11,07:39 AM,07:26 PM,06:20 AM,06:15 PM,5,15,15,15,13,9,52,0.0,1025,15,10,137,8
2020-03-26 12:00:00,26,8,0.0,11.6,5,6,11,07:39 AM,07:26 PM,06:20 AM,06:15 PM,8,23,23,23,4,11,37,0.0,1024,23,10,162,4
2020-03-26 15:00:00,26,8,0.0,11.6,5,7,11,07:39 AM,07:26 PM,06:20 AM,06:15 PM,9,25,25,25,3,10,35,0.0,1022,25,10,266,3
2020-03-26 18:00:00,26,8,0.0,11.6,5,1,11,07:39 AM,07:26 PM,06:20 AM,06:15 PM,9,25,25,23,5,8,46,0.0,1023,23,10,250,3
2020-03-26 21:00:00,26,8,0.0,11.6,5,1,11,07:39 AM,07:26 PM,06:20 AM,06:15 PM,7,19,23,19,16,22,53,0.0,1025,19,10,100,8
2020-03-27 00:00:00,26,10,0.0,11.6,6,1,18,08:34 AM,07:54 PM,06:21 AM,06:13 PM,6,14,16,14,14,27,63,0.0,1025,14,10,74,7
2020-03-27 03:00:00,26,10,0.0,11.6,6,1,18,08:34 AM,07:54 PM,06:21 AM,06:13 PM,6,11,11,11,11,25,71,0.0,1025,11,10,119,5
2020-03-27 06:00:00,26,10,0.0,11.6,6,1,18,08:34 AM,07:54 PM,06:21 AM,06:13 PM,6,10,10,10,12,24,72,0.0,1026,10,10,128,6
2020-03-27 09:00:00,26,10,0.0,11.6,6,5,18,08:34 AM,07:54 PM,06:21 AM,06:13 PM,7,17,17,17,7,18,54,0.0,1026,17,10,127,4
2020-03-27 12:00:00,26,10,0.0,11.6,6,6,18,08:34 AM,07:54 PM,06:21 AM,06:13 PM,9,24,24,24,3,10,38,0.0,1024,24,10,236,3
2020-03-27 15:00:00,26,10,0.0,11.6,6,7,18,08:34 AM,07:54 PM,06:21 AM,06:13 PM,8,25,25,25,5,9,34,0.0,1021,25,10,294,4
2020-03-27 18:00:00,26,10,0.0,11.6,6,1,18,08:34 AM,07:54 PM,06:21 AM,06:13 PM,8,26,26,24,8,7,43,0.0,1022,24,10,247,5
2020-03-27 21:00:00,26,10,0.0,11.6,6,1,18,08:34 AM,07:54 PM,06:21 AM,06:13 PM,7,21,25,21,10,10,53,0.0,1023,21,10,127,5
2020-03-28 00:00:00,25,14,0.0,11.6,6,1,25,09:32 AM,08:24 PM,06:22 AM,06:12 PM,8,17,18,17,10,13,63,0.0,1023,16,10,100,5
2020-03-28 03:00:00,25,14,0.0,11.6,6,1,25,09:32 AM,08:24 PM,06:22 AM,06:12 PM,9,14,14,14,10,18,70,0.0,1023,14,10,106,5
2020-03-28 06:00:00,25,14,0.0,11.6,6,1,25,09:32 AM,08:24 PM,06:22 AM,06:12 PM,9,14,14,14,9,26,74,0.0,1024,14,10,108,5
2020-03-28 09:00:00,25,14,0.0,11.6,6,5,25,09:32 AM,08:24 PM,06:22 AM,06:12 PM,10,19,18,19,7,25,60,0.0,1023,18,10,69,5
2020-03-28 12:00:00,25,14,0.0,11.6,6,6,25,09:32 AM,08:24 PM,06:22 AM,06:12 PM,9,24,24,24,9,12,41,0.0,1021,24,10,26,8
2020-03-28 15:00:00,25,14,0.0,11.6,6,7,25,09:32 AM,08:24 PM,06:22 AM,06:12 PM,8,25,25,25,11,6,34,0.0,1018,25,10,14,9
2020-03-28 18:00:00,25,14,0.0,11.6,6,1,25,09:32 AM,08:24 PM,06:22 AM,06:12 PM,7,27,27,24,11,10,41,0.0,1019,24,10,32,6
2020-03-28 21:00:00,25,14,0.0,11.6,6,1,25,09:32 AM,08:24 PM,06:22 AM,06:12 PM,6,21,24,21,13,18,49,0.0,1020,21,10,81,6
2020-03-29 00:00:00,26,13,0.0,10.2,6,1,32,10:29 AM,08:58 PM,06:23 AM,06:10 PM,7,16,17,16,15,27,60,0.0,1019,17,10,98,8
2020-03-29 03:00:00,26,13,0.0,10.2,6,1,32,10:29 AM,08:58 PM,06:23 AM,06:10 PM,8,14,14,14,17,24,69,0.0,1018,14,10,97,8
2020-03-29 06:00:00,26,13,0.0,10.2,6,1,32,10:29 AM,08:58 PM,06:23 AM,06:10 PM,8,13,13,13,15,30,72,0.0,1018,13,10,100,8
2020-03-29 09:00:00,26,13,0.0,10.2,6,5,32,10:29 AM,08:58 PM,06:23 AM,06:10 PM,10,18,18,18,14,45,60,0.0,1017,18,10,64,10
2020-03-29 12:00:00,26,13,0.0,10.2,6,6,32,10:29 AM,08:58 PM,06:23 AM,06:10 PM,12,24,24,24,18,48,47,0.0,1015,24,10,249,15
2020-03-29 15:00:00,26,13,0.0,10.2,6,6,32,10:29 AM,08:58 PM,06:23 AM,06:10 PM,13,26,26,25,17,62,47,0.0,1012,25,10,131,13
2020-03-29 18:00:00,26,13,0.0,10.2,6,1,32,10:29 AM,08:58 PM,06:23 AM,06:10 PM,15,25,25,23,15,60,74,2.3,1013,23,8,192,10
2020-03-29 21:00:00,26,13,0.0,10.2,6,1,32,10:29 AM,08:58 PM,06:23 AM,06:10 PM,15,20,23,20,14,70,93,5.4,1013,20,7,165,8
2020-03-30 00:00:00,26,14,0.0,7.3,5,1,40,11:28 AM,09:37 PM,06:24 AM,06:09 PM,14,16,17,16,12,82,96,3.7,1013,16,9,106,6
2020-03-30 03:00:00,26,14,0.0,7.3,5,1,40,11:28 AM,09:37 PM,06:24 AM,06:09 PM,14,15,15,15,13,63,96,3.1,1012,15,8,94,6
2020-03-30 06:00:00,26,14,0.0,7.3,5,1,40,11:28 AM,09:37 PM,06:24 AM,06:09 PM,14,14,14,14,13,57,96,1.4,1012,14,9,93,6
2020-03-30 09:00:00,26,14,0.0,7.3,5,4,40,11:28 AM,09:37 PM,06:24 AM,06:09 PM,16,19,19,19,9,76,84,0.5,1012,19,10,65,6
2020-03-30 12:00:00,26,14,0.0,7.3,5,5,40,11:28 AM,09:37 PM,06:24 AM,06:09 PM,15,24,24,24,13,78,59,0.9,1012,24,10,219,10
2020-03-30 15:00:00,26,14,0.0,7.3,5,6,40,11:28 AM,09:37 PM,06:24 AM,06:09 PM,13,26,26,25,19,76,47,0.8,1011,25,9,286,15
2020-03-30 18:00:00,26,14,0.0,7.3,5,1,40,11:28 AM,09:37 PM,06:24 AM,06:09 PM,10,24,24,23,21,29,51,0.2,1013,23,10,250,13
2020-03-30 21:00:00,26,14,0.0,7.3,5,1,40,11:28 AM,09:37 PM,06:24 AM,06:09 PM,7,20,23,20,13,4,57,0.0,1015,20,10,232,7
2020-03-31 00:00:00,23,10,0.0,11.6,5,1,44,12:26 PM,10:22 PM,06:24 AM,06:08 PM,6,14,15,14,5,4,65,0.0,1015,14,10,219,3
2020-03-31 03:00:00,23,10,0.0,11.6,5,1,44,12:26 PM,10:22 PM,06:24 AM,06:08 PM,6,11,11,11,6,1,74,0.0,1015,11,10,169,3
2020-03-31 06:00:00,23,10,0.0,11.6,5,1,44,12:26 PM,10:22 PM,06:24 AM,06:08 PM,7,10,10,10,9,0,80,0.0,1017,10,10,143,4
2020-03-31 09:00:00,23,10,0.0,11.6,5,5,44,12:26 PM,10:22 PM,06:24 AM,06:08 PM,9,16,16,16,4,0,63,0.0,1018,16,10,278,2
2020-03-31 12:00:00,23,10,0.0,11.6,5,6,44,12:26 PM,10:22 PM,06:24 AM,06:08 PM,9,22,23,22,6,0,44,0.0,1016,22,10,313,5
2020-03-31 15:00:00,23,10,0.0,11.6,5,6,44,12:26 PM,10:22 PM,06:24 AM,06:08 PM,8,24,24,23,10,0,38,0.0,1015,23,10,291,8
2020-03-31 18:00:00,23,10,0.0,11.6,5,1,44,12:26 PM,10:22 PM,06:24 AM,06:08 PM,8,24,24,22,6,0,47,0.0,1016,22,10,263,4
2020-03-31 21:00:00,23,10,0.0,11.6,5,1,44,12:26 PM,10:22 PM,06:24 AM,06:08 PM,7,20,24,20,7,0,57,0.0,1018,20,10,172,3
2020-04-01 00:00:00,25,10,0.0,11.6,5,1,56,01:24 PM,11:16 PM,06:25 AM,06:06 PM,6,14,15,14,12,0,66,0.0,1018,14,10,131,5
2020-04-01 03:00:00,25,10,0.0,11.6,5,1,56,01:24 PM,11:16 PM,06:25 AM,06:06 PM,6,10,10,10,13,0,75,0.0,1018,10,10,126,6
2020-04-01 06:00:00,25,10,0.0,11.6,5,1,56,01:24 PM,11:16 PM,06:25 AM,06:06 PM,6,9,10,9,13,0,79,0.0,1019,10,10,124,6
2020-04-01 09:00:00,25,10,0.0,11.6,5,5,56,01:24 PM,11:16 PM,06:25 AM,06:06 PM,8,17,17,17,10,0,59,0.0,1018,17,10,106,6
2020-04-01 12:00:00,25,10,0.0,11.6,5,6,56,01:24 PM,11:16 PM,06:25 AM,06:06 PM,8,23,23,23,9,0,37,0.0,1016,23,10,35,8
2020-04-01 15:00:00,25,10,0.0,11.6,5,6,56,01:24 PM,11:16 PM,06:25 AM,06:06 PM,6,25,25,25,11,2,31,0.0,1014,25,10,2,9
2020-04-01 18:00:00,25,10,0.0,11.6,5,1,56,01:24 PM,11:16 PM,06:25 AM,06:06 PM,6,26,26,23,12,6,39,0.0,1014,23,10,76,7
2020-04-01 21:00:00,25,10,0.0,11.6,5,1,56,01:24 PM,11:16 PM,06:25 AM,06:06 PM,5,21,24,21,14,33,45,0.0,1015,21,10,117,7
2020-04-02 00:00:00,21,12,0.0,5.9,5,1,64,02:18 PM,No moonset,06:26 AM,06:05 PM,5,17,18,17,9,81,50,0.1,1014,17,10,110,4
2020-04-02 03:00:00,21,12,0.0,5.9,5,1,64,02:18 PM,No moonset,06:26 AM,06:05 PM,7,15,15,15,10,94,59,0.4,1013,15,5,126,5
2020-04-02 06:00:00,21,12,0.0,5.9,5,1,64,02:18 PM,No moonset,06:26 AM,06:05 PM,10,13,13,13,13,97,84,6.0,1012,13,4,138,8
2020-04-02 09:00:00,21,12,0.0,5.9,5,3,64,02:18 PM,No moonset,06:26 AM,06:05 PM,13,13,13,13,10,100,97,19.2,1011,13,5,139,7
2020-04-02 12:00:00,21,12,0.0,5.9,5,4,64,02:18 PM,No moonset,06:26 AM,06:05 PM,15,19,21,19,22,78,82,10.1,1009,19,6,267,14
2020-04-02 15:00:00,21,12,0.0,5.9,5,5,64,02:18 PM,No moonset,06:26 AM,06:05 PM,15,21,25,21,32,78,69,3.8,1007,21,7,319,19
2020-04-02 18:00:00,21,12,0.0,5.9,5,1,64,02:18 PM,No moonset,06:26 AM,06:05 PM,13,19,20,19,24,81,71,1.5,1008,19,9,325,13
2020-04-02 21:00:00,21,12,0.0,5.9,5,1,64,02:18 PM,No moonset,06:26 AM,06:05 PM,12,16,16,16,11,84,79,0.1,1009,16,10,325,5
2020-04-03 00:00:00,20,11,0.0,8.7,4,1,71,03:08 PM,12:15 AM,06:27 AM,06:03 PM,11,14,14,14,4,48,83,0.0,1010,14,10,175,2
2020-04-03 03:00:00,20,11,0.0,8.7,4,1,71,03:08 PM,12:15 AM,06:27 AM,06:03 PM,11,14,13,14,5,26,86,0.0,1008,13,10,97,3
2020-04-03 06:00:00,20,11,0.0,8.7,4,1,71,03:08 PM,12:15 AM,06:27 AM,06:03 PM,11,14,13,14,9,41,87,0.0,1008,13,10,107,5
2020-04-03 09:00:00,20,11,0.0,8.7,4,5,71,03:08 PM,12:15 AM,06:27 AM,06:03 PM,12,17,17,17,10,48,74,0.0,1008,17,10,80,8
2020-04-03 12:00:00,20,11,0.0,8.7,4,5,71,03:08 PM,12:15 AM,06:27 AM,06:03 PM,11,20,20,20,11,48,58,0.0,1006,20,10,42,9
2020-04-03 15:00:00,20,11,0.0,8.7,4,5,71,03:08 PM,12:15 AM,06:27 AM,06:03 PM,11,18,18,18,12,77,63,0.0,1004,18,10,34,9
2020-04-03 18:00:00,20,11,0.0,8.7,4,1,71,03:08 PM,12:15 AM,06:27 AM,06:03 PM,11,16,16,16,13,81,74,0.1,1003,16,9,66,9
2020-04-03 21:00:00,20,11,0.0,8.7,4,1,71,03:08 PM,12:15 AM,06:27 AM,06:03 PM,10,12,13,12,14,84,85,0.1,1001,13,10,98,7
2020-04-04 00:00:00,16,8,0.0,5.9,3,1,79,03:54 PM,01:22 AM,06:28 AM,06:02 PM,10,12,12,12,13,72,90,0.0,999,12,10,95,7
2020-04-04 03:00:00,16,8,0.0,5.9,3,1,79,03:54 PM,01:22 AM,06:28 AM,06:02 PM,12,13,13,13,12,88,95,2.1,996,13,8,45,7
2020-04-04 06:00:00,16,8,0.0,5.9,3,1,79,03:54 PM,01:22 AM,06:28 AM,06:02 PM,10,11,12,11,22,100,90,6.7,997,12,6,189,13
2020-04-04 09:00:00,16,8,0.0,5.9,3,3,79,03:54 PM,01:22 AM,06:28 AM,06:02 PM,10,11,13,11,35,100,80,9.1,1000,13,5,284,24
2020-04-04 12:00:00,16,8,0.0,5.9,3,4,79,03:54 PM,01:22 AM,06:28 AM,06:02 PM,10,15,15,15,40,100,71,4.1,1001,15,8,286,29
2020-04-04 15:00:00,16,8,0.0,5.9,3,3,79,03:54 PM,01:22 AM,06:28 AM,06:02 PM,8,14,15,14,40,81,64,2.3,1003,15,8,284,27
2020-04-04 18:00:00,16,8,0.0,5.9,3,1,79,03:54 PM,01:22 AM,06:28 AM,06:02 PM,7,10,12,10,32,69,72,1.3,1005,12,9,279,21
2020-04-04 21:00:00,16,8,0.0,5.9,3,1,79,03:54 PM,01:22 AM,06:28 AM,06:02 PM,6,7,9,7,26,79,80,0.9,1009,9,10,281,14
2020-04-05 00:00:00,15,5,0.0,5.9,3,1,87,04:34 PM,02:32 AM,06:29 AM,06:01 PM,5,5,7,5,19,63,85,0.4,1011,7,10,283,9
2020-04-05 03:00:00,15,5,0.0,5.9,3,1,87,04:34 PM,02:32 AM,06:29 AM,06:01 PM,4,4,5,4,12,72,87,0.1,1012,5,10,305,6
2020-04-05 06:00:00,15,5,0.0,5.9,3,1,87,04:34 PM,02:32 AM,06:29 AM,06:01 PM,3,4,5,4,12,38,87,0.0,1013,5,10,332,6
2020-04-05 09:00:00,15,5,0.0,5.9,3,3,87,04:34 PM,02:32 AM,06:29 AM,06:01 PM,5,8,10,8,19,64,72,0.0,1014,10,10,324,15
2020-04-05 12:00:00,15,5,0.0,5.9,3,3,87,04:34 PM,02:32 AM,06:29 AM,06:01 PM,7,12,14,12,24,96,64,0.0,1013,14,10,307,21
2020-04-05 15:00:00,15,5,0.0,5.9,3,3,87,04:34 PM,02:32 AM,06:29 AM,06:01 PM,9,13,15,13,23,100,67,0.1,1012,15,10,299,18
2020-04-05 18:00:00,15,5,0.0,5.9,3,1,87,04:34 PM,02:32 AM,06:29 AM,06:01 PM,9,14,14,14,19,100,70,0.1,1013,14,10,301,13
2020-04-05 21:00:00,15,5,0.0,5.9,3,1,87,04:34 PM,02:32 AM,06:29 AM,06:01 PM,9,13,14,13,19,100,73,0.2,1015,14,5,294,12
2020-04-06 00:00:00,18,8,0.0,8.7,3,1,94,05:12 PM,03:44 AM,06:29 AM,05:59 PM,10,11,12,11,17,83,85,0.1,1016,12,7,276,10
2020-04-06 03:00:00,18,8,0.0,8.7,3,1,94,05:12 PM,03:44 AM,06:29 AM,05:59 PM,9,10,10,10,14,80,93,0.2,1017,10,9,262,8
2020-04-06 06:00:00,18,8,0.0,8.7,3,1,94,05:12 PM,03:44 AM,06:29 AM,05:59 PM,8,9,9,9,9,53,95,0.1,1019,9,4,248,5
2020-04-06 09:00:00,18,8,0.0,8.7,3,3,94,05:12 PM,03:44 AM,06:29 AM,05:59 PM,8,13,13,13,8,16,74,0.0,1021,13,7,230,6
2020-04-06 12:00:00,18,8,0.0,8.7,3,5,94,05:12 PM,03:44 AM,06:29 AM,05:59 PM,7,17,17,17,12,2,51,0.0,1019,17,10,247,10
2020-04-06 15:00:00,18,8,0.0,8.7,3,5,94,05:12 PM,03:44 AM,06:29 AM,05:59 PM,7,18,18,18,13,3,47,0.0,1018,18,10,269,11
2020-04-06 18:00:00,18,8,0.0,8.7,3,1,94,05:12 PM,03:44 AM,06:29 AM,05:59 PM,7,15,18,15,11,5,62,0.0,1020,15,10,267,7
2020-04-06 21:00:00,18,8,0.0,8.7,3,1,94,05:12 PM,03:44 AM,06:29 AM,05:59 PM,7,11,13,11,8,4,76,0.0,1022,11,10,199,4
2020-04-07 00:00:00,18,8,0.0,8.7,4,1,100,05:47 PM,04:57 AM,06:30 AM,05:58 PM,6,9,9,9,10,3,83,0.0,1023,9,10,144,5
2020-04-07 03:00:00,18,8,0.0,8.7,4,1,100,05:47 PM,04:57 AM,06:30 AM,05:58 PM,6,7,8,7,12,4,87,0.0,1022,8,10,125,6
2020-04-07 06:00:00,18,8,0.0,8.7,4,1,100,05:47 PM,04:57 AM,06:30 AM,05:58 PM,5,7,8,7,11,6,85,0.0,1022,8,10,122,5
2020-04-07 09:00:00,18,8,0.0,8.7,4,4,100,05:47 PM,04:57 AM,06:30 AM,05:58 PM,7,12,12,12,8,7,69,0.0,1023,12,10,100,6
2020-04-07 12:00:00,18,8,0.0,8.7,4,5,100,05:47 PM,04:57 AM,06:30 AM,05:58 PM,8,17,17,17,8,33,54,0.0,1021,17,10,40,7
2020-04-07 15:00:00,18,8,0.0,8.7,4,5,100,05:47 PM,04:57 AM,06:30 AM,05:58 PM,8,18,18,18,6,48,51,0.0,1019,18,10,212,5
2020-04-07 18:00:00,18,8,0.0,8.7,4,1,100,05:47 PM,04:57 AM,06:30 AM,05:58 PM,8,16,16,16,6,61,62,0.0,1020,16,10,230,4
2020-04-07 21:00:00,18,8,0.0,8.7,4,1,100,05:47 PM,04:57 AM,06:30 AM,05:58 PM,8,13,13,13,9,89,72,0.0,1021,13,10,173,5
2020-04-08 00:00:00,20,10,0.0,8.7,4,1,100,06:22 PM,06:10 AM,06:31 AM,05:57 PM,8,12,12,12,10,100,77,0.0,1021,12,10,160,5
2020-04-08 03:00:00,20,10,0.0,8.7,4,1,100,06:22 PM,06:10 AM,06:31 AM,05:57 PM,8,11,11,11,12,100,79,0.0,1021,11,10,145,6
2020-04-08 06:00:00,20,10,0.0,8.7,4,1,100,06:22 PM,06:10 AM,06:31 AM,05:57 PM,7,10,11,10,12,64,78,0.0,1021,11,10,142,6
2020-04-08 09:00:00,20,10,0.0,8.7,4,4,100,06:22 PM,06:10 AM,06:31 AM,05:57 PM,8,14,14,14,9,46,68,0.0,1022,14,10,133,6
2020-04-08 12:00:00,20,10,0.0,8.7,4,5,100,06:22 PM,06:10 AM,06:31 AM,05:57 PM,9,18,18,18,6,37,56,0.0,1021,18,10,146,5
2020-04-08 15:00:00,20,10,0.0,8.7,4,6,100,06:22 PM,06:10 AM,06:31 AM,05:57 PM,10,20,20,20,4,58,53,0.3,1020,20,9,86,4
2020-04-08 18:00:00,20,10,0.0,8.7,4,1,100,06:22 PM,06:10 AM,06:31 AM,05:57 PM,11,19,21,19,17,87,69,0.5,1022,19,10,92,9
2020-04-08 21:00:00,20,10,0.0,8.7,4,1,100,06:22 PM,06:10 AM,06:31 AM,05:57 PM,11,16,19,16,19,81,87,1.0,1025,16,9,127,10
2020-04-09 00:00:00,23,8,0.0,8.7,4,1,83,06:58 PM,07:24 AM,06:32 AM,05:55 PM,9,10,12,10,17,38,91,0.4,1025,11,10,137,8
2020-04-09 03:00:00,23,8,0.0,8.7,4,1,83,06:58 PM,07:24 AM,06:32 AM,05:55 PM,7,7,9,7,18,21,91,0.0,1026,9,10,139,9
2020-04-09 06:00:00,23,8,0.0,8.7,4,1,83,06:58 PM,07:24 AM,06:32 AM,05:55 PM,7,7,8,7,17,26,91,0.0,1027,8,10,133,8
2020-04-09 09:00:00,23,8,0.0,8.7,4,4,83,06:58 PM,07:24 AM,06:32 AM,05:55 PM,9,13,14,13,10,28,73,0.0,1027,14,10,122,7
2020-04-09 12:00:00,23,8,0.0,8.7,4,6,83,06:58 PM,07:24 AM,06:32 AM,05:55 PM,10,21,22,21,10,39,50,0.0,1025,21,10,60,9
2020-04-09 15:00:00,23,8,0.0,8.7,4,6,83,06:58 PM,07:24 AM,06:32 AM,05:55 PM,11,22,22,22,12,46,51,0.0,1022,22,10,12,9
2020-04-09 18:00:00,23,8,0.0,8.7,4,1,83,06:58 PM,07:24 AM,06:32 AM,05:55 PM,13,18,20,18,13,63,76,0.3,1023,18,7,21,9
2020-04-09 21:00:00,23,8,0.0,8.7,4,1,83,06:58 PM,07:24 AM,06:32 AM,05:55 PM,14,16,16,16,13,81,91,0.2,1023,16,8,70,9
2020-04-10 00:00:00,20,13,0.0,4.2,4,1,76,07:37 PM,08:37 AM,06:33 AM,05:54 PM,14,15,15,15,11,95,94,0.7,1021,15,9,106,7
2020-04-10 03:00:00,20,13,0.0,4.2,4,1,76,07:37 PM,08:37 AM,06:33 AM,05:54 PM,14,15,15,15,10,89,95,1.6,1019,15,9,93,6
2020-04-10 06:00:00,20,13,0.0,4.2,4,1,76,07:37 PM,08:37 AM,06:33 AM,05:54 PM,14,15,15,15,9,89,95,0.9,1018,15,10,76,6
2020-04-10 09:00:00,20,13,0.0,4.2,4,4,76,07:37 PM,08:37 AM,06:33 AM,05:54 PM,14,17,17,17,11,69,83,0.9,1017,17,10,33,8
2020-04-10 12:00:00,20,13,0.0,4.2,4,4,76,07:37 PM,08:37 AM,06:33 AM,05:54 PM,14,19,19,19,13,78,71,1.7,1015,19,9,213,9
2020-04-10 15:00:00,20,13,0.0,4.2,4,5,76,07:37 PM,08:37 AM,06:33 AM,05:54 PM,12,20,20,20,12,78,61,2.6,1011,20,8,299,8
2020-04-10 18:00:00,20,13,0.0,4.2,4,1,76,07:37 PM,08:37 AM,06:33 AM,05:54 PM,11,18,20,18,11,30,69,1.0,1011,18,9,286,6
2020-04-10 21:00:00,20,13,0.0,4.2,4,1,76,07:37 PM,08:37 AM,06:33 AM,05:54 PM,11,15,15,15,10,40,82,0.0,1011,14,10,294,5
2020-04-11 00:00:00,17,8,0.0,4.2,4,1,68,08:19 PM,09:49 AM,06:34 AM,05:53 PM,11,13,13,13,10,40,89,0.0,1010,13,10,333,5
2020-04-11 03:00:00,17,8,0.0,4.2,4,1,68,08:19 PM,09:49 AM,06:34 AM,05:53 PM,11,13,14,13,13,49,86,0.0,1007,14,10,349,8
2020-04-11 06:00:00,17,8,0.0,4.2,4,1,68,08:19 PM,09:49 AM,06:34 AM,05:53 PM,9,13,14,13,22,66,75,0.0,1004,14,10,320,14
2020-04-11 09:00:00,17,8,0.0,4.2,4,3,68,08:19 PM,09:49 AM,06:34 AM,05:53 PM,8,12,14,12,33,70,69,0.7,1004,14,9,271,25
2020-04-11 12:00:00,17,8,0.0,4.2,4,4,68,08:19 PM,09:49 AM,06:34 AM,05:53 PM,5,15,16,15,36,75,51,0.5,1005,16,9,248,31
2020-04-11 15:00:00,17,8,0.0,4.2,4,3,68,08:19 PM,09:49 AM,06:34 AM,05:53 PM,3,13,15,13,36,84,46,0.3,1007,15,9,241,31
2020-04-11 18:00:00,17,8,0.0,4.2,4,1,68,08:19 PM,09:49 AM,06:34 AM,05:53 PM,4,9,11,9,26,35,62,0.1,1010,11,10,248,19
2020-04-11 21:00:00,17,8,0.0,4.2,4,1,68,08:19 PM,09:49 AM,06:34 AM,05:53 PM,4,7,9,7,23,3,73,0.0,1014,9,10,250,13
