date_time,Kelmscott_maxtempC,Kelmscott_mintempC,Kelmscott_totalSnow_cm,Kelmscott_sunHour,Kelmscott_uvIndex,Kelmscott_uvIndex,Kelmscott_moon_illumination,Kelmscott_moonrise,Kelmscott_moonset,Kelmscott_sunrise,Kelmscott_sunset,Kelmscott_DewPointC,Kelmscott_FeelsLikeC,Kelmscott_HeatIndexC,Kelmscott_WindChillC,Kelmscott_WindGustKmph,Kelmscott_cloudcover,Kelmscott_humidity,Kelmscott_precipMM,Kelmscott_pressure,Kelmscott_tempC,Kelmscott_visibility,Kelmscott_winddirDegree,Kelmscott_windspeedKmph
2020-02-23 00:00:00,33,22,0.0,11.8,6,1,0,05:20 AM,07:05 PM,06:00 AM,06:59 PM,16,26,26,24,11,46,59,0.1,1012,24,10,70,8
2020-02-23 03:00:00,33,22,0.0,11.8,6,1,0,05:20 AM,07:05 PM,06:00 AM,06:59 PM,16,25,25,23,13,77,64,0.2,1011,23,10,91,8
2020-02-23 06:00:00,33,22,0.0,11.8,6,1,0,05:20 AM,07:05 PM,06:00 AM,06:59 PM,16,25,25,23,18,72,65,0.3,1012,23,9,95,12
2020-02-23 09:00:00,33,22,0.0,11.8,6,7,0,05:20 AM,07:05 PM,06:00 AM,06:59 PM,16,27,27,26,17,59,53,0.2,1012,26,9,92,15
2020-02-23 12:00:00,33,22,0.0,11.8,6,8,0,05:20 AM,07:05 PM,06:00 AM,06:59 PM,16,31,31,31,11,33,40,0.0,1011,31,10,91,9
2020-02-23 15:00:00,33,22,0.0,11.8,6,7,0,05:20 AM,07:05 PM,06:00 AM,06:59 PM,16,32,32,31,10,55,43,0.2,1009,31,10,136,8
2020-02-23 18:00:00,33,22,0.0,11.8,6,1,0,05:20 AM,07:05 PM,06:00 AM,06:59 PM,18,28,28,26,21,79,60,0.9,1009,26,9,183,15
2020-02-23 21:00:00,33,22,0.0,11.8,6,1,0,05:20 AM,07:05 PM,06:00 AM,06:59 PM,17,26,26,25,31,78,62,1.3,1011,25,9,133,19
2020-02-24 00:00:00,34,22,0.0,7.9,6,1,0,06:15 AM,07:37 PM,06:00 AM,06:58 PM,16,25,25,24,46,72,61,0.7,1012,24,9,97,31
2020-02-24 03:00:00,34,22,0.0,7.9,6,1,0,06:15 AM,07:37 PM,06:00 AM,06:58 PM,16,25,25,22,39,73,69,0.5,1012,22,9,92,28
2020-02-24 06:00:00,34,22,0.0,7.9,6,1,0,06:15 AM,07:37 PM,06:00 AM,06:58 PM,17,25,25,22,31,75,71,0.3,1012,22,9,91,23
2020-02-24 09:00:00,34,22,0.0,7.9,6,6,0,06:15 AM,07:37 PM,06:00 AM,06:58 PM,17,27,27,25,22,82,62,0.6,1013,25,9,91,17
2020-02-24 12:00:00,34,22,0.0,7.9,6,7,0,06:15 AM,07:37 PM,06:00 AM,06:58 PM,17,31,31,30,19,78,46,1.1,1012,30,9,89,14
2020-02-24 15:00:00,34,22,0.0,7.9,6,7,0,06:15 AM,07:37 PM,06:00 AM,06:58 PM,18,32,32,31,15,82,47,4.4,1009,31,8,166,12
2020-02-24 18:00:00,34,22,0.0,7.9,6,1,0,06:15 AM,07:37 PM,06:00 AM,06:58 PM,19,27,27,25,21,81,69,15.7,1009,25,5,257,15
2020-02-24 21:00:00,34,22,0.0,7.9,6,1,0,06:15 AM,07:37 PM,06:00 AM,06:58 PM,17,21,23,21,33,83,69,17.6,1011,21,7,106,21
2020-02-25 00:00:00,34,21,0.0,8.9,8,1,8,07:10 AM,08:06 PM,06:01 AM,06:56 PM,17,25,25,23,40,14,72,0.0,1012,23,10,97,28
2020-02-25 03:00:00,34,21,0.0,8.9,8,1,8,07:10 AM,08:06 PM,06:01 AM,06:56 PM,17,22,23,22,30,21,75,0.0,1012,22,10,98,21
2020-02-25 06:00:00,34,21,0.0,8.9,8,1,8,07:10 AM,08:06 PM,06:01 AM,06:56 PM,17,22,22,22,18,27,74,0.0,1013,22,10,105,13
2020-02-25 09:00:00,34,21,0.0,8.9,8,6,8,07:10 AM,08:06 PM,06:01 AM,06:56 PM,17,27,27,26,17,38,61,0.0,1014,26,10,107,15
2020-02-25 12:00:00,34,21,0.0,8.9,8,7,8,07:10 AM,08:06 PM,06:01 AM,06:56 PM,17,33,33,31,19,81,44,0.1,1013,31,10,98,17
2020-02-25 15:00:00,34,21,0.0,8.9,8,7,8,07:10 AM,08:06 PM,06:01 AM,06:56 PM,17,35,35,34,22,61,38,0.1,1011,34,9,92,19
2020-02-25 18:00:00,34,21,0.0,8.9,8,1,8,07:10 AM,08:06 PM,06:01 AM,06:56 PM,18,34,34,32,31,45,46,0.8,1011,32,9,109,24
2020-02-25 21:00:00,34,21,0.0,8.9,8,1,8,07:10 AM,08:06 PM,06:01 AM,06:56 PM,17,32,32,30,46,80,63,2.1,1013,30,10,112,31
2020-02-26 00:00:00,31,21,0.0,6.3,6,1,15,08:04 AM,08:35 PM,06:02 AM,06:55 PM,17,29,29,27,50,83,72,1.9,1014,27,8,99,34
2020-02-26 03:00:00,31,21,0.0,6.3,6,1,15,08:04 AM,08:35 PM,06:02 AM,06:55 PM,17,21,23,21,52,71,77,2.9,1013,21,7,92,32
2020-02-26 06:00:00,31,21,0.0,6.3,6,1,15,08:04 AM,08:35 PM,06:02 AM,06:55 PM,17,21,22,21,57,75,76,3.7,1014,21,7,91,33
2020-02-26 09:00:00,31,21,0.0,6.3,6,5,15,08:04 AM,08:35 PM,06:02 AM,06:55 PM,17,26,26,24,55,76,68,4.3,1015,24,7,85,31
2020-02-26 12:00:00,31,21,0.0,6.3,6,6,15,08:04 AM,08:35 PM,06:02 AM,06:55 PM,18,29,29,28,42,61,57,2.8,1015,28,7,71,26
2020-02-26 15:00:00,31,21,0.0,6.3,6,6,15,08:04 AM,08:35 PM,06:02 AM,06:55 PM,18,30,30,29,33,72,54,2.7,1014,29,8,65,21
2020-02-26 18:00:00,31,21,0.0,6.3,6,1,15,08:04 AM,08:35 PM,06:02 AM,06:55 PM,19,26,26,24,18,80,74,2.5,1014,24,9,83,13
2020-02-26 21:00:00,31,21,0.0,6.3,6,1,15,08:04 AM,08:35 PM,06:02 AM,06:55 PM,19,25,25,23,17,85,75,2.5,1014,23,8,107,12
2020-02-27 00:00:00,27,22,0.0,7.6,5,1,23,08:57 AM,09:03 PM,06:03 AM,06:54 PM,18,25,25,23,29,81,76,1.0,1014,23,9,114,18
2020-02-27 03:00:00,27,22,0.0,7.6,5,1,23,08:57 AM,09:03 PM,06:03 AM,06:54 PM,17,25,25,22,38,82,73,1.8,1013,22,10,116,23
2020-02-27 06:00:00,27,22,0.0,7.6,5,1,23,08:57 AM,09:03 PM,06:03 AM,06:54 PM,16,25,25,22,44,80,70,1.2,1013,22,9,108,28
2020-02-27 09:00:00,27,22,0.0,7.6,5,5,23,08:57 AM,09:03 PM,06:03 AM,06:54 PM,16,25,25,23,48,74,67,1.2,1013,23,10,93,32
2020-02-27 12:00:00,27,22,0.0,7.6,5,5,23,08:57 AM,09:03 PM,06:03 AM,06:54 PM,17,26,26,24,46,66,66,1.3,1013,24,9,92,32
2020-02-27 15:00:00,27,22,0.0,7.6,5,6,23,08:57 AM,09:03 PM,06:03 AM,06:54 PM,17,26,26,25,58,60,61,1.4,1011,25,9,85,41
2020-02-27 18:00:00,27,22,0.0,7.6,5,1,23,08:57 AM,09:03 PM,06:03 AM,06:54 PM,16,27,27,26,58,79,53,0.7,1010,26,9,80,40
2020-02-27 21:00:00,27,22,0.0,7.6,5,1,23,08:57 AM,09:03 PM,06:03 AM,06:54 PM,16,26,26,25,61,60,53,0.7,1010,25,9,78,37
2020-02-28 00:00:00,32,26,0.0,6.2,7,1,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,15,26,26,25,58,11,51,0.0,1009,25,10,71,35
2020-02-28 03:00:00,32,26,0.0,6.2,7,1,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,15,27,27,26,56,30,49,0.0,1008,26,10,65,35
2020-02-28 06:00:00,32,26,0.0,6.2,7,1,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,14,27,27,26,51,77,49,0.2,1008,26,10,65,34
2020-02-28 09:00:00,32,26,0.0,6.2,7,6,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,16,28,28,27,44,80,49,1.2,1009,27,9,59,32
2020-02-28 12:00:00,32,26,0.0,6.2,7,7,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,17,31,31,30,44,80,46,3.3,1008,30,7,55,26
2020-02-28 15:00:00,32,26,0.0,6.2,7,7,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,17,33,33,32,36,83,42,3.1,1006,32,8,40,21
2020-02-28 18:00:00,32,26,0.0,6.2,7,1,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,18,32,32,31,9,82,52,0.2,1006,31,10,97,8
2020-02-28 21:00:00,32,26,0.0,6.2,7,1,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,20,31,31,29,8,77,73,0.3,1008,29,9,261,6
2020-02-29 00:00:00,26,21,0.0,6.2,5,1,38,10:44 AM,10:03 PM,06:04 AM,06:52 PM,20,29,29,26,10,79,85,0.0,1007,26,10,251,8
2020-02-29 03:00:00,26,21,0.0,6.2,5,1,38,10:44 AM,10:03 PM,06:04 AM,06:52 PM,19,22,23,22,10,78,84,0.0,1007,22,10,254,8
2020-02-29 06:00:00,26,21,0.0,6.2,5,1,38,10:44 AM,10:03 PM,06:04 AM,06:52 PM,18,21,22,21,9,79,82,0.0,1007,21,10,269,7
2020-02-29 09:00:00,26,21,0.0,6.2,5,5,38,10:44 AM,10:03 PM,06:04 AM,06:52 PM,17,25,25,23,12,67,69,0.0,1008,23,10,281,10
2020-02-29 12:00:00,26,21,0.0,6.2,5,6,38,10:44 AM,10:03 PM,06:04 AM,06:52 PM,17,27,27,25,18,74,60,0.0,1008,25,10,273,16
2020-02-29 15:00:00,26,21,0.0,6.2,5,6,38,10:44 AM,10:03 PM,06:04 AM,06:52 PM,17,27,27,26,22,70,58,0.1,1007,26,10,265,19
2020-02-29 18:00:00,26,21,0.0,6.2,5,1,38,10:44 AM,10:03 PM,06:04 AM,06:52 PM,18,26,26,24,19,69,71,0.1,1008,24,10,242,15
2020-02-29 21:00:00,26,21,0.0,6.2,5,1,38,10:44 AM,10:03 PM,06:04 AM,06:52 PM,19,22,25,22,13,61,82,0.1,1009,22,10,200,9
2020-03-01 00:00:00,28,17,0.0,11.6,7,1,44,11:40 AM,10:37 PM,06:05 AM,06:51 PM,18,21,23,21,14,12,81,0.0,1010,21,10,156,9
2020-03-01 03:00:00,28,17,0.0,11.6,7,1,44,11:40 AM,10:37 PM,06:05 AM,06:51 PM,16,21,21,21,22,17,76,0.0,1010,21,10,149,14
2020-03-01 06:00:00,28,17,0.0,11.6,7,1,44,11:40 AM,10:37 PM,06:05 AM,06:51 PM,15,21,22,21,30,17,67,0.0,1012,21,10,127,21
2020-03-01 09:00:00,28,17,0.0,11.6,7,6,44,11:40 AM,10:37 PM,06:05 AM,06:51 PM,15,25,25,24,30,18,57,0.0,1014,24,10,117,24
2020-03-01 12:00:00,28,17,0.0,11.6,7,7,44,11:40 AM,10:37 PM,06:05 AM,06:51 PM,14,26,26,26,27,38,49,0.0,1015,26,10,118,23
2020-03-01 15:00:00,28,17,0.0,11.6,7,7,44,11:40 AM,10:37 PM,06:05 AM,06:51 PM,14,27,27,27,27,13,43,0.0,1015,27,10,113,24
2020-03-01 18:00:00,28,17,0.0,11.6,7,1,44,11:40 AM,10:37 PM,06:05 AM,06:51 PM,13,24,24,24,30,1,51,0.0,1016,24,10,115,24
2020-03-01 21:00:00,28,17,0.0,11.6,7,1,44,11:40 AM,10:37 PM,06:05 AM,06:51 PM,11,20,20,20,31,2,55,0.0,1018,20,10,113,22
2020-03-02 00:00:00,27,15,0.0,10.3,6,1,51,12:36 PM,11:15 PM,06:06 AM,06:49 PM,8,17,17,17,33,0,57,0.0,1019,17,10,103,23
2020-03-02 03:00:00,27,15,0.0,10.3,6,1,51,12:36 PM,11:15 PM,06:06 AM,06:49 PM,8,15,15,15,31,0,60,0.0,1019,15,10,97,21
2020-03-02 06:00:00,27,15,0.0,10.3,6,1,51,12:36 PM,11:15 PM,06:06 AM,06:49 PM,7,15,16,15,29,0,58,0.0,1019,16,10,94,21
2020-03-02 09:00:00,27,15,0.0,10.3,6,5,51,12:36 PM,11:15 PM,06:06 AM,06:49 PM,7,19,19,19,27,5,48,0.0,1020,19,10,85,23
2020-03-02 12:00:00,27,15,0.0,10.3,6,5,51,12:36 PM,11:15 PM,06:06 AM,06:49 PM,8,25,25,24,25,42,36,0.0,1019,24,10,78,22
2020-03-02 15:00:00,27,15,0.0,10.3,6,6,51,12:36 PM,11:15 PM,06:06 AM,06:49 PM,8,26,26,27,21,88,30,0.0,1017,27,10,82,18
2020-03-02 18:00:00,27,15,0.0,10.3,6,1,51,12:36 PM,11:15 PM,06:06 AM,06:49 PM,7,25,25,26,21,46,31,0.0,1017,26,10,90,15
2020-03-02 21:00:00,27,15,0.0,10.3,6,1,51,12:36 PM,11:15 PM,06:06 AM,06:49 PM,8,24,24,22,24,0,39,0.0,1017,22,10,94,13
2020-03-03 00:00:00,32,18,0.0,11.6,7,1,58,01:35 PM,11:59 PM,06:07 AM,06:48 PM,7,21,23,21,26,0,42,0.0,1017,21,10,89,15
2020-03-03 03:00:00,32,18,0.0,11.6,7,1,58,01:35 PM,11:59 PM,06:07 AM,06:48 PM,8,20,20,20,30,0,47,0.0,1017,20,10,84,18
2020-03-03 06:00:00,32,18,0.0,11.6,7,1,58,01:35 PM,11:59 PM,06:07 AM,06:48 PM,9,19,19,19,30,0,53,0.0,1018,19,10,78,21
2020-03-03 09:00:00,32,18,0.0,11.6,7,6,58,01:35 PM,11:59 PM,06:07 AM,06:48 PM,9,22,22,22,24,0,45,0.0,1018,22,10,76,21
2020-03-03 12:00:00,32,18,0.0,11.6,7,7,58,01:35 PM,11:59 PM,06:07 AM,06:48 PM,9,28,28,29,15,0,30,0.0,1016,29,10,67,13
2020-03-03 15:00:00,32,18,0.0,11.6,7,8,58,01:35 PM,11:59 PM,06:07 AM,06:48 PM,8,30,30,32,8,6,22,0.0,1014,32,10,94,7
2020-03-03 18:00:00,32,18,0.0,11.6,7,1,58,01:35 PM,11:59 PM,06:07 AM,06:48 PM,9,30,30,29,10,15,30,0.0,1014,29,10,162,7
2020-03-03 21:00:00,32,18,0.0,11.6,7,1,58,01:35 PM,11:59 PM,06:07 AM,06:48 PM,9,29,29,26,17,5,40,0.0,1014,26,10,141,10
2020-03-04 00:00:00,33,21,0.0,10.2,7,1,65,02:33 PM,No moonset,06:08 AM,06:47 PM,7,24,24,23,15,2,34,0.0,1014,23,10,90,9
2020-03-04 03:00:00,33,21,0.0,10.2,7,1,65,02:33 PM,No moonset,06:08 AM,06:47 PM,5,22,24,22,22,5,33,0.0,1012,22,10,78,11
2020-03-04 06:00:00,33,21,0.0,10.2,7,1,65,02:33 PM,No moonset,06:08 AM,06:47 PM,5,24,24,22,17,35,34,0.0,1013,22,10,78,9
2020-03-04 09:00:00,33,21,0.0,10.2,7,7,65,02:33 PM,No moonset,06:08 AM,06:47 PM,6,26,26,26,8,66,29,0.0,1013,26,10,161,6
2020-03-04 12:00:00,33,21,0.0,10.2,7,8,65,02:33 PM,No moonset,06:08 AM,06:47 PM,5,30,30,33,8,3,18,0.0,1011,33,10,301,7
2020-03-04 15:00:00,33,21,0.0,10.2,7,8,65,02:33 PM,No moonset,06:08 AM,06:47 PM,4,30,30,32,15,7,18,0.0,1009,32,10,238,13
2020-03-04 18:00:00,33,21,0.0,10.2,7,1,65,02:33 PM,No moonset,06:08 AM,06:47 PM,7,29,29,29,19,5,28,0.0,1009,29,10,187,15
2020-03-04 21:00:00,33,21,0.0,10.2,7,1,65,02:33 PM,No moonset,06:08 AM,06:47 PM,8,29,29,26,17,39,36,0.0,1009,26,10,147,9
2020-03-05 00:00:00,33,22,0.0,11.6,7,1,73,03:31 PM,12:50 AM,06:08 AM,06:46 PM,6,24,24,22,14,69,35,0.0,1009,22,10,125,8
2020-03-05 03:00:00,33,22,0.0,11.6,7,1,73,03:31 PM,12:50 AM,06:08 AM,06:46 PM,7,24,24,22,13,8,38,0.0,1008,22,10,96,7
2020-03-05 06:00:00,33,22,0.0,11.6,7,1,73,03:31 PM,12:50 AM,06:08 AM,06:46 PM,8,24,24,22,12,9,38,0.0,1008,22,10,89,7
2020-03-05 09:00:00,33,22,0.0,11.6,7,7,73,03:31 PM,12:50 AM,06:08 AM,06:46 PM,6,26,26,26,9,9,29,0.0,1008,26,10,160,7
2020-03-05 12:00:00,33,22,0.0,11.6,7,8,73,03:31 PM,12:50 AM,06:08 AM,06:46 PM,5,29,29,31,10,11,19,0.0,1007,31,10,296,8
2020-03-05 15:00:00,33,22,0.0,11.6,7,8,73,03:31 PM,12:50 AM,06:08 AM,06:46 PM,7,30,30,32,14,8,22,0.0,1005,32,10,244,12
2020-03-05 18:00:00,33,22,0.0,11.6,7,1,73,03:31 PM,12:50 AM,06:08 AM,06:46 PM,11,28,28,28,17,7,38,0.0,1005,28,10,213,14
2020-03-05 21:00:00,33,22,0.0,11.6,7,1,73,03:31 PM,12:50 AM,06:08 AM,06:46 PM,13,28,28,25,15,4,52,0.0,1005,25,10,204,10
2020-03-06 00:00:00,23,20,0.0,7.5,6,1,80,04:26 PM,01:49 AM,06:09 AM,06:44 PM,13,25,25,23,8,7,56,0.0,1005,23,10,213,5
2020-03-06 03:00:00,23,20,0.0,7.5,6,1,80,04:26 PM,01:49 AM,06:09 AM,06:44 PM,15,21,23,21,8,9,69,0.0,1005,21,10,221,6
2020-03-06 06:00:00,23,20,0.0,7.5,6,1,80,04:26 PM,01:49 AM,06:09 AM,06:44 PM,16,20,20,20,9,13,74,0.0,1006,20,10,237,7
2020-03-06 09:00:00,23,20,0.0,7.5,6,5,80,04:26 PM,01:49 AM,06:09 AM,06:44 PM,16,21,22,21,13,51,72,0.0,1008,21,10,269,11
2020-03-06 12:00:00,23,20,0.0,7.5,6,5,80,04:26 PM,01:49 AM,06:09 AM,06:44 PM,16,22,25,22,17,89,68,0.0,1009,22,10,264,14
2020-03-06 15:00:00,23,20,0.0,7.5,6,5,80,04:26 PM,01:49 AM,06:09 AM,06:44 PM,16,25,25,22,19,90,66,0.1,1009,22,10,253,17
2020-03-06 18:00:00,23,20,0.0,7.5,6,1,80,04:26 PM,01:49 AM,06:09 AM,06:44 PM,16,22,23,22,20,82,70,0.0,1010,22,10,245,17
2020-03-06 21:00:00,23,20,0.0,7.5,6,1,80,04:26 PM,01:49 AM,06:09 AM,06:44 PM,17,21,21,21,19,80,78,0.1,1013,21,10,241,14
2020-03-07 00:00:00,24,19,0.0,6.2,5,1,87,05:17 PM,02:53 AM,06:10 AM,06:43 PM,16,20,20,20,18,86,78,0.2,1013,20,10,239,13
2020-03-07 03:00:00,24,19,0.0,6.2,5,1,87,05:17 PM,02:53 AM,06:10 AM,06:43 PM,16,20,20,20,16,84,76,0.2,1014,20,10,233,12
2020-03-07 06:00:00,24,19,0.0,6.2,5,1,87,05:17 PM,02:53 AM,06:10 AM,06:43 PM,16,21,21,21,14,92,73,0.1,1015,21,10,230,10
2020-03-07 09:00:00,24,19,0.0,6.2,5,5,87,05:17 PM,02:53 AM,06:10 AM,06:43 PM,15,23,23,22,12,83,67,0.1,1016,22,10,233,10
2020-03-07 12:00:00,24,19,0.0,6.2,5,5,87,05:17 PM,02:53 AM,06:10 AM,06:43 PM,15,25,25,24,14,67,57,0.0,1016,24,10,240,12
2020-03-07 15:00:00,24,19,0.0,6.2,5,6,87,05:17 PM,02:53 AM,06:10 AM,06:43 PM,15,25,25,24,19,64,60,0.0,1016,24,10,238,17
2020-03-07 18:00:00,24,19,0.0,6.2,5,1,87,05:17 PM,02:53 AM,06:10 AM,06:43 PM,16,22,23,22,21,66,70,0.0,1016,22,10,221,17
2020-03-07 21:00:00,24,19,0.0,6.2,5,1,87,05:17 PM,02:53 AM,06:10 AM,06:43 PM,17,20,20,20,18,61,83,0.0,1017,20,10,206,12
2020-03-08 00:00:00,32,19,0.0,11.6,7,1,95,06:03 PM,04:02 AM,06:10 AM,06:42 PM,17,19,19,19,14,28,86,0.0,1017,19,10,195,9
2020-03-08 03:00:00,32,19,0.0,11.6,7,1,95,06:03 PM,04:02 AM,06:10 AM,06:42 PM,17,19,19,19,8,16,87,0.0,1016,19,10,180,6
2020-03-08 06:00:00,32,19,0.0,11.6,7,1,95,06:03 PM,04:02 AM,06:10 AM,06:42 PM,16,20,21,20,8,13,81,0.0,1016,20,10,187,5
2020-03-08 09:00:00,32,19,0.0,11.6,7,6,95,06:03 PM,04:02 AM,06:10 AM,06:42 PM,15,27,27,25,5,10,59,0.0,1017,25,10,160,5
2020-03-08 12:00:00,32,19,0.0,11.6,7,8,95,06:03 PM,04:02 AM,06:10 AM,06:42 PM,13,31,31,32,9,5,33,0.0,1015,32,10,117,8
2020-03-08 15:00:00,32,19,0.0,11.6,7,8,95,06:03 PM,04:02 AM,06:10 AM,06:42 PM,14,31,31,31,17,12,36,0.0,1014,31,10,238,15
2020-03-08 18:00:00,32,19,0.0,11.6,7,1,95,06:03 PM,04:02 AM,06:10 AM,06:42 PM,16,28,28,27,20,19,51,0.0,1014,27,10,208,16
2020-03-08 21:00:00,32,19,0.0,11.6,7,1,95,06:03 PM,04:02 AM,06:10 AM,06:42 PM,16,25,25,24,24,14,58,0.0,1015,24,10,157,15
2020-03-09 00:00:00,32,22,0.0,11.6,7,1,100,06:45 PM,05:14 AM,06:11 AM,06:41 PM,13,24,24,22,44,8,51,0.0,1015,22,10,104,29
2020-03-09 03:00:00,32,22,0.0,11.6,7,1,100,06:45 PM,05:14 AM,06:11 AM,06:41 PM,14,25,25,22,43,22,58,0.0,1015,22,10,95,29
2020-03-09 06:00:00,32,22,0.0,11.6,7,1,100,06:45 PM,05:14 AM,06:11 AM,06:41 PM,14,22,25,22,36,29,59,0.0,1016,22,10,90,26
2020-03-09 09:00:00,32,22,0.0,11.6,7,6,100,06:45 PM,05:14 AM,06:11 AM,06:41 PM,14,25,25,23,27,18,54,0.0,1016,23,10,89,23
2020-03-09 12:00:00,32,22,0.0,11.6,7,7,100,06:45 PM,05:14 AM,06:11 AM,06:41 PM,13,27,27,27,23,28,44,0.0,1014,27,10,87,20
2020-03-09 15:00:00,32,22,0.0,11.6,7,8,100,06:45 PM,05:14 AM,06:11 AM,06:41 PM,12,31,31,32,14,21,29,0.0,1012,32,10,102,12
2020-03-09 18:00:00,32,22,0.0,11.6,7,1,100,06:45 PM,05:14 AM,06:11 AM,06:41 PM,12,31,31,31,14,13,36,0.0,1012,31,10,146,10
2020-03-09 21:00:00,32,22,0.0,11.6,7,1,100,06:45 PM,05:14 AM,06:11 AM,06:41 PM,14,30,30,27,21,13,51,0.0,1013,27,10,154,12
2020-03-10 00:00:00,35,22,0.0,11.6,8,1,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,12,25,25,24,19,14,46,0.0,1012,24,10,113,10
2020-03-10 03:00:00,35,22,0.0,11.6,8,1,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,10,25,25,23,23,12,43,0.0,1012,23,10,95,13
2020-03-10 06:00:00,35,22,0.0,11.6,8,1,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,11,25,25,23,20,7,47,0.0,1013,23,10,88,13
2020-03-10 09:00:00,35,22,0.0,11.6,8,7,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,11,27,27,27,13,8,38,0.0,1013,27,10,100,10
2020-03-10 12:00:00,35,22,0.0,11.6,8,8,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,10,31,31,33,9,10,24,0.0,1013,33,10,165,8
2020-03-10 15:00:00,35,22,0.0,11.6,8,8,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,9,33,33,34,12,4,21,0.0,1011,34,10,220,10
2020-03-10 18:00:00,35,22,0.0,11.6,8,1,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,8,32,32,32,21,4,26,0.0,1010,32,10,194,16
2020-03-10 21:00:00,35,22,0.0,11.6,8,1,100,07:24 PM,06:25 AM,06:12 AM,06:39 PM,7,33,33,30,24,5,30,0.0,1011,30,10,139,13
2020-03-11 00:00:00,34,22,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,5,28,28,27,26,3,28,0.0,1011,27,10,98,15
2020-03-11 03:00:00,34,22,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,8,24,24,23,32,4,37,0.0,1011,23,10,86,20
2020-03-11 06:00:00,34,22,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,11,25,25,23,26,9,48,0.0,1011,23,10,81,17
2020-03-11 09:00:00,34,22,0.0,11.6,8,7,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,11,27,27,27,13,11,40,0.0,1011,27,10,73,10
2020-03-11 12:00:00,34,22,0.0,11.6,8,8,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,10,32,32,34,9,10,24,0.0,1009,34,10,117,8
2020-03-11 15:00:00,34,22,0.0,11.6,8,8,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,10,31,31,33,20,8,24,0.0,1007,33,10,229,18
2020-03-11 18:00:00,34,22,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,11,30,30,30,26,5,37,0.0,1007,30,10,206,20
2020-03-11 21:00:00,34,22,0.0,11.6,8,1,84,08:02 PM,07:36 AM,06:13 AM,06:38 PM,13,31,31,27,21,7,54,0.0,1009,27,10,192,13
2020-03-12 00:00:00,32,20,0.0,11.6,7,1,76,08:39 PM,08:45 AM,06:13 AM,06:37 PM,13,28,28,24,10,9,56,0.0,1010,24,10,187,7
2020-03-12 03:00:00,32,20,0.0,11.6,7,1,76,08:39 PM,08:45 AM,06:13 AM,06:37 PM,12,21,23,21,10,8,55,0.0,1011,21,10,192,7
2020-03-12 06:00:00,32,20,0.0,11.6,7,1,76,08:39 PM,08:45 AM,06:13 AM,06:37 PM,12,21,21,21,10,10,58,0.0,1011,21,10,185,8
2020-03-12 09:00:00,32,20,0.0,11.6,7,6,76,08:39 PM,08:45 AM,06:13 AM,06:37 PM,13,23,23,24,10,19,52,0.0,1013,24,10,179,9
2020-03-12 12:00:00,32,20,0.0,11.6,7,7,76,08:39 PM,08:45 AM,06:13 AM,06:37 PM,11,29,29,30,14,29,33,0.0,1013,30,10,195,12
2020-03-12 15:00:00,32,20,0.0,11.6,7,8,76,08:39 PM,08:45 AM,06:13 AM,06:37 PM,11,30,30,31,21,31,31,0.0,1013,31,10,219,18
2020-03-12 18:00:00,32,20,0.0,11.6,7,1,76,08:39 PM,08:45 AM,06:13 AM,06:37 PM,13,28,28,27,26,18,41,0.0,1014,27,10,183,21
2020-03-12 21:00:00,32,20,0.0,11.6,7,1,76,08:39 PM,08:45 AM,06:13 AM,06:37 PM,13,25,25,24,36,6,51,0.0,1016,24,10,129,26
2020-03-13 00:00:00,31,19,0.0,11.6,7,1,69,09:18 PM,09:55 AM,06:14 AM,06:36 PM,13,21,23,21,38,6,61,0.0,1017,21,10,109,27
2020-03-13 03:00:00,31,19,0.0,11.6,7,1,69,09:18 PM,09:55 AM,06:14 AM,06:36 PM,12,19,19,19,36,5,62,0.0,1018,19,10,104,25
2020-03-13 06:00:00,31,19,0.0,11.6,7,1,69,09:18 PM,09:55 AM,06:14 AM,06:36 PM,12,19,19,19,31,4,63,0.0,1019,19,10,106,23
