date_time,Opunake_maxtempC,Opunake_mintempC,Opunake_totalSnow_cm,Opunake_sunHour,Opunake_uvIndex,Opunake_uvIndex,Opunake_moon_illumination,Opunake_moonrise,Opunake_moonset,Opunake_sunrise,Opunake_sunset,Opunake_DewPointC,Opunake_FeelsLikeC,Opunake_HeatIndexC,Opunake_WindChillC,Opunake_WindGustKmph,Opunake_cloudcover,Opunake_humidity,Opunake_precipMM,Opunake_pressure,Opunake_tempC,Opunake_visibility,Opunake_winddirDegree,Opunake_windspeedKmph
2020-01-24 03:00:00,18,17,0.0,13.4,5,1,0,04:16 AM,07:28 PM,05:24 AM,07:49 PM,17,18,18,18,25,73,97,0.0,1017,18,10,281,15
2020-01-24 06:00:00,18,17,0.0,13.4,5,1,0,04:16 AM,07:28 PM,05:24 AM,07:49 PM,17,18,18,18,27,83,97,0.0,1017,18,10,259,18
2020-01-24 09:00:00,18,17,0.0,13.4,5,5,0,04:16 AM,07:28 PM,05:24 AM,07:49 PM,17,18,18,18,23,45,93,0.0,1018,18,10,265,15
2020-01-24 12:00:00,18,17,0.0,13.4,5,5,0,04:16 AM,07:28 PM,05:24 AM,07:49 PM,16,18,18,18,22,10,88,0.0,1017,18,10,288,15
2020-01-24 15:00:00,18,17,0.0,13.4,5,5,0,04:16 AM,07:28 PM,05:24 AM,07:49 PM,15,18,18,18,30,6,86,0.0,1017,18,10,279,21
2020-01-24 18:00:00,18,17,0.0,13.4,5,1,0,04:16 AM,07:28 PM,05:24 AM,07:49 PM,15,18,18,18,27,3,86,0.0,1015,18,10,286,18
2020-01-24 21:00:00,18,17,0.0,13.4,5,1,0,04:16 AM,07:28 PM,05:24 AM,07:49 PM,15,17,17,17,30,4,88,0.0,1018,17,10,291,19
2020-01-25 00:00:00,18,12,0.0,13.4,5,1,0,05:14 AM,08:11 PM,05:25 AM,07:48 PM,16,17,17,17,29,3,89,0.0,1018,17,10,293,19
2020-01-25 03:00:00,18,12,0.0,13.4,5,1,0,05:14 AM,08:11 PM,05:25 AM,07:48 PM,15,18,18,18,34,2,87,0.0,1017,18,10,297,23
2020-01-25 06:00:00,18,12,0.0,13.4,5,1,0,05:14 AM,08:11 PM,05:25 AM,07:48 PM,16,18,18,18,32,18,90,0.0,1017,18,10,307,21
2020-01-25 09:00:00,18,12,0.0,13.4,5,5,0,05:14 AM,08:11 PM,05:25 AM,07:48 PM,17,18,18,18,37,43,93,0.0,1018,18,10,311,24
2020-01-25 12:00:00,18,12,0.0,13.4,5,5,0,05:14 AM,08:11 PM,05:25 AM,07:48 PM,17,18,18,18,40,62,95,0.0,1018,18,10,293,25
2020-01-25 15:00:00,18,12,0.0,13.4,5,5,0,05:14 AM,08:11 PM,05:25 AM,07:48 PM,17,18,18,18,45,27,92,0.0,1017,18,10,284,26
2020-01-25 18:00:00,18,12,0.0,13.4,5,1,0,05:14 AM,08:11 PM,05:25 AM,07:48 PM,17,15,17,15,42,25,89,0.0,1016,15,10,275,26
2020-01-25 21:00:00,18,12,0.0,13.4,5,1,0,05:14 AM,08:11 PM,05:25 AM,07:48 PM,16,12,15,12,45,10,89,0.0,1018,12,10,276,26
2020-01-26 00:00:00,19,13,0.0,14.2,5,1,4,06:13 AM,08:47 PM,05:27 AM,07:47 PM,17,18,18,18,36,32,92,0.0,1018,18,10,279,23
2020-01-26 03:00:00,19,13,0.0,14.2,5,1,4,06:13 AM,08:47 PM,05:27 AM,07:47 PM,17,18,18,18,30,46,94,0.0,1018,18,10,276,19
2020-01-26 06:00:00,19,13,0.0,14.2,5,1,4,06:13 AM,08:47 PM,05:27 AM,07:47 PM,17,18,18,18,25,60,95,0.0,1018,18,10,270,15
2020-01-26 09:00:00,19,13,0.0,14.2,5,5,4,06:13 AM,08:47 PM,05:27 AM,07:47 PM,17,18,18,18,26,60,95,0.0,1019,18,10,262,16
2020-01-26 12:00:00,19,13,0.0,14.2,5,5,4,06:13 AM,08:47 PM,05:27 AM,07:47 PM,18,19,19,19,26,47,94,0.0,1019,19,10,267,17
2020-01-26 15:00:00,19,13,0.0,14.2,5,5,4,06:13 AM,08:47 PM,05:27 AM,07:47 PM,17,19,19,19,35,33,94,0.0,1018,19,10,288,21
2020-01-26 18:00:00,19,13,0.0,14.2,5,1,4,06:13 AM,08:47 PM,05:27 AM,07:47 PM,18,15,18,15,34,38,94,0.0,1017,15,10,274,20
2020-01-26 21:00:00,19,13,0.0,14.2,5,1,4,06:13 AM,08:47 PM,05:27 AM,07:47 PM,18,13,15,13,34,33,94,0.0,1019,13,10,282,19
2020-01-27 00:00:00,19,14,0.0,12.2,5,1,11,07:14 AM,09:19 PM,05:28 AM,07:46 PM,17,18,18,18,34,24,93,0.0,1019,18,10,282,20
2020-01-27 03:00:00,19,14,0.0,12.2,5,1,11,07:14 AM,09:19 PM,05:28 AM,07:46 PM,17,18,18,18,33,30,93,0.0,1018,18,10,292,20
2020-01-27 06:00:00,19,14,0.0,12.2,5,1,11,07:14 AM,09:19 PM,05:28 AM,07:46 PM,17,18,18,18,30,48,95,0.0,1018,18,10,299,18
2020-01-27 09:00:00,19,14,0.0,12.2,5,5,11,07:14 AM,09:19 PM,05:28 AM,07:46 PM,17,18,18,18,35,43,94,0.0,1019,18,10,313,21
2020-01-27 12:00:00,19,14,0.0,12.2,5,5,11,07:14 AM,09:19 PM,05:28 AM,07:46 PM,17,19,19,19,36,37,94,0.0,1019,19,10,320,22
2020-01-27 15:00:00,19,14,0.0,12.2,5,5,11,07:14 AM,09:19 PM,05:28 AM,07:46 PM,18,19,19,19,37,61,95,0.0,1018,19,10,318,23
2020-01-27 18:00:00,19,14,0.0,12.2,5,1,11,07:14 AM,09:19 PM,05:28 AM,07:46 PM,18,17,21,17,39,70,94,0.1,1017,17,10,311,23
2020-01-27 21:00:00,19,14,0.0,12.2,5,1,11,07:14 AM,09:19 PM,05:28 AM,07:46 PM,18,14,18,14,33,48,95,0.0,1018,14,10,290,20
2020-01-28 00:00:00,19,18,0.0,11.1,5,1,18,08:13 AM,09:47 PM,05:29 AM,07:46 PM,16,18,18,18,31,10,90,0.0,1017,18,10,290,20
2020-01-28 03:00:00,19,18,0.0,11.1,5,1,18,08:13 AM,09:47 PM,05:29 AM,07:46 PM,17,18,18,18,35,31,92,0.0,1016,18,10,297,23
2020-01-28 06:00:00,19,18,0.0,11.1,5,1,18,08:13 AM,09:47 PM,05:29 AM,07:46 PM,17,18,18,18,39,40,92,0.0,1016,18,10,301,25
2020-01-28 09:00:00,19,18,0.0,11.1,5,4,18,08:13 AM,09:47 PM,05:29 AM,07:46 PM,18,19,19,19,38,74,96,0.0,1017,19,10,299,24
2020-01-28 12:00:00,19,18,0.0,11.1,5,5,18,08:13 AM,09:47 PM,05:29 AM,07:46 PM,18,19,19,19,40,55,95,0.0,1016,19,10,307,24
2020-01-28 15:00:00,19,18,0.0,11.1,5,4,18,08:13 AM,09:47 PM,05:29 AM,07:46 PM,18,19,19,19,42,69,95,0.0,1015,19,10,289,26
2020-01-28 18:00:00,19,18,0.0,11.1,5,1,18,08:13 AM,09:47 PM,05:29 AM,07:46 PM,18,19,19,19,40,72,96,0.0,1013,19,10,292,24
2020-01-28 21:00:00,19,18,0.0,11.1,5,1,18,08:13 AM,09:47 PM,05:29 AM,07:46 PM,18,19,19,19,40,76,96,0.0,1015,19,10,290,23
2020-01-29 00:00:00,19,13,0.0,11.1,4,1,26,09:11 AM,10:13 PM,05:30 AM,07:45 PM,18,19,19,19,37,93,97,0.0,1014,19,10,291,23
2020-01-29 03:00:00,19,13,0.0,11.1,4,1,26,09:11 AM,10:13 PM,05:30 AM,07:45 PM,18,18,18,18,32,96,97,0.0,1013,18,10,295,19
2020-01-29 06:00:00,19,13,0.0,11.1,4,1,26,09:11 AM,10:13 PM,05:30 AM,07:45 PM,18,19,19,19,40,100,97,0.0,1013,19,10,294,24
2020-01-29 09:00:00,19,13,0.0,11.1,4,4,26,09:11 AM,10:13 PM,05:30 AM,07:45 PM,18,19,19,19,40,88,96,0.0,1014,19,10,297,24
2020-01-29 12:00:00,19,13,0.0,11.1,4,4,26,09:11 AM,10:13 PM,05:30 AM,07:45 PM,17,19,19,19,47,89,91,0.0,1013,19,10,266,30
2020-01-29 15:00:00,19,13,0.0,11.1,4,5,26,09:11 AM,10:13 PM,05:30 AM,07:45 PM,17,18,18,18,34,37,90,0.0,1012,18,10,273,22
2020-01-29 18:00:00,19,13,0.0,11.1,4,1,26,09:11 AM,10:13 PM,05:30 AM,07:45 PM,17,15,18,15,34,28,91,0.0,1011,15,10,302,22
2020-01-29 21:00:00,19,13,0.0,11.1,4,1,26,09:11 AM,10:13 PM,05:30 AM,07:45 PM,17,13,17,13,41,44,92,0.0,1013,13,10,312,26
2020-01-30 00:00:00,19,18,0.0,11.1,5,1,33,10:08 AM,10:38 PM,05:31 AM,07:44 PM,17,19,19,19,44,20,90,0.0,1011,19,10,307,29
2020-01-30 03:00:00,19,18,0.0,11.1,5,1,33,10:08 AM,10:38 PM,05:31 AM,07:44 PM,17,19,19,19,48,44,92,0.0,1010,19,10,310,30
2020-01-30 06:00:00,19,18,0.0,11.1,5,1,33,10:08 AM,10:38 PM,05:31 AM,07:44 PM,18,19,19,19,47,64,92,0.0,1010,19,10,305,29
2020-01-30 09:00:00,19,18,0.0,11.1,5,4,33,10:08 AM,10:38 PM,05:31 AM,07:44 PM,18,19,19,19,40,67,94,0.1,1012,19,10,273,27
2020-01-30 12:00:00,19,18,0.0,11.1,5,4,33,10:08 AM,10:38 PM,05:31 AM,07:44 PM,16,18,18,18,34,76,86,0.1,1013,18,10,262,24
2020-01-30 15:00:00,19,18,0.0,11.1,5,5,33,10:08 AM,10:38 PM,05:31 AM,07:44 PM,15,18,18,18,44,5,82,0.0,1014,18,10,263,30
2020-01-30 18:00:00,19,18,0.0,11.1,5,1,33,10:08 AM,10:38 PM,05:31 AM,07:44 PM,14,18,18,18,48,0,81,0.0,1014,18,10,263,32
2020-01-30 21:00:00,19,18,0.0,11.1,5,1,33,10:08 AM,10:38 PM,05:31 AM,07:44 PM,14,18,18,18,47,0,81,0.0,1017,18,10,264,32
2020-01-31 00:00:00,19,18,0.0,14.1,5,1,37,11:06 AM,11:03 PM,05:33 AM,07:43 PM,14,18,18,18,43,0,80,0.0,1017,18,10,278,31
2020-01-31 03:00:00,19,18,0.0,14.1,5,1,37,11:06 AM,11:03 PM,05:33 AM,07:43 PM,15,18,18,18,48,33,84,0.0,1017,18,10,281,33
2020-01-31 06:00:00,19,18,0.0,14.1,5,1,37,11:06 AM,11:03 PM,05:33 AM,07:43 PM,16,18,18,18,44,24,86,0.0,1018,18,10,278,30
2020-01-31 09:00:00,19,18,0.0,14.1,5,5,37,11:06 AM,11:03 PM,05:33 AM,07:43 PM,16,18,18,18,42,2,86,0.0,1020,18,10,293,28
2020-01-31 12:00:00,19,18,0.0,14.1,5,5,37,11:06 AM,11:03 PM,05:33 AM,07:43 PM,17,19,19,19,37,35,87,0.0,1019,19,10,292,24
2020-01-31 15:00:00,19,18,0.0,14.1,5,5,37,11:06 AM,11:03 PM,05:33 AM,07:43 PM,17,19,19,19,46,16,89,0.0,1018,19,10,282,29
2020-01-31 18:00:00,19,18,0.0,14.1,5,1,37,11:06 AM,11:03 PM,05:33 AM,07:43 PM,17,19,19,19,43,16,89,0.0,1018,19,10,284,27
2020-01-31 21:00:00,19,18,0.0,14.1,5,1,37,11:06 AM,11:03 PM,05:33 AM,07:43 PM,17,19,19,19,42,9,89,0.0,1020,19,10,279,26
2020-02-01 00:00:00,19,18,0.0,14.1,5,1,49,12:03 PM,11:29 PM,05:34 AM,07:42 PM,17,19,19,19,42,4,87,0.0,1020,19,10,263,28
2020-02-01 03:00:00,19,18,0.0,14.1,5,1,49,12:03 PM,11:29 PM,05:34 AM,07:42 PM,16,19,19,19,39,3,87,0.0,1019,19,10,256,26
2020-02-01 06:00:00,19,18,0.0,14.1,5,1,49,12:03 PM,11:29 PM,05:34 AM,07:42 PM,16,18,18,18,35,7,87,0.0,1019,18,10,269,23
2020-02-01 09:00:00,19,18,0.0,14.1,5,5,49,12:03 PM,11:29 PM,05:34 AM,07:42 PM,16,18,18,18,32,4,87,0.0,1020,18,10,272,21
2020-02-01 12:00:00,19,18,0.0,14.1,5,5,49,12:03 PM,11:29 PM,05:34 AM,07:42 PM,17,19,19,19,35,15,88,0.0,1019,19,10,291,24
2020-02-01 15:00:00,19,18,0.0,14.1,5,5,49,12:03 PM,11:29 PM,05:34 AM,07:42 PM,17,19,19,19,41,19,89,0.0,1018,19,10,288,27
2020-02-01 18:00:00,19,18,0.0,14.1,5,1,49,12:03 PM,11:29 PM,05:34 AM,07:42 PM,17,19,19,19,42,18,89,0.0,1017,19,10,283,28
2020-02-01 21:00:00,19,18,0.0,14.1,5,1,49,12:03 PM,11:29 PM,05:34 AM,07:42 PM,17,18,18,18,38,24,91,0.0,1019,18,10,284,24
2020-02-02 00:00:00,20,18,0.0,11.1,5,1,57,01:02 PM,11:57 PM,05:35 AM,07:41 PM,17,18,18,18,39,52,94,0.0,1018,18,10,293,26
2020-02-02 03:00:00,20,18,0.0,11.1,5,1,57,01:02 PM,11:57 PM,05:35 AM,07:41 PM,17,18,18,18,45,57,89,0.0,1017,18,10,289,31
2020-02-02 06:00:00,20,18,0.0,11.1,5,1,57,01:02 PM,11:57 PM,05:35 AM,07:41 PM,16,19,19,19,47,86,87,0.0,1016,19,10,290,31
2020-02-02 09:00:00,20,18,0.0,11.1,5,4,57,01:02 PM,11:57 PM,05:35 AM,07:41 PM,17,19,19,19,45,81,85,0.0,1017,19,10,295,27
2020-02-02 12:00:00,20,18,0.0,11.1,5,4,57,01:02 PM,11:57 PM,05:35 AM,07:41 PM,18,20,20,20,41,97,89,0.1,1016,20,10,300,24
2020-02-02 15:00:00,20,18,0.0,11.1,5,5,57,01:02 PM,11:57 PM,05:35 AM,07:41 PM,18,19,19,19,48,46,90,0.0,1015,19,10,301,27
2020-02-02 18:00:00,20,18,0.0,11.1,5,1,57,01:02 PM,11:57 PM,05:35 AM,07:41 PM,18,19,19,19,45,27,92,0.0,1014,19,10,307,26
2020-02-02 21:00:00,20,18,0.0,11.1,5,1,57,01:02 PM,11:57 PM,05:35 AM,07:41 PM,18,19,19,19,42,42,94,0.0,1015,19,10,306,24
2020-02-03 00:00:00,20,12,0.0,12.2,5,1,64,02:02 PM,No moonset,05:36 AM,07:40 PM,18,19,19,19,43,45,95,0.0,1016,19,10,306,26
2020-02-03 03:00:00,20,12,0.0,12.2,5,1,64,02:02 PM,No moonset,05:36 AM,07:40 PM,18,19,19,19,40,55,96,0.0,1015,19,10,302,24
2020-02-03 06:00:00,20,12,0.0,12.2,5,1,64,02:02 PM,No moonset,05:36 AM,07:40 PM,18,19,19,19,37,66,96,0.0,1014,19,10,305,23
2020-02-03 09:00:00,20,12,0.0,12.2,5,5,64,02:02 PM,No moonset,05:36 AM,07:40 PM,18,19,19,19,37,62,96,0.0,1015,19,10,307,23
2020-02-03 12:00:00,20,12,0.0,12.2,5,5,64,02:02 PM,No moonset,05:36 AM,07:40 PM,18,19,19,19,37,34,93,0.0,1014,19,10,317,23
2020-02-03 15:00:00,20,12,0.0,12.2,5,5,64,02:02 PM,No moonset,05:36 AM,07:40 PM,18,20,20,20,41,31,87,0.0,1013,20,10,323,23
2020-02-03 18:00:00,20,12,0.0,12.2,5,1,64,02:02 PM,No moonset,05:36 AM,07:40 PM,18,16,18,16,39,11,88,0.0,1011,16,10,338,23
2020-02-03 21:00:00,20,12,0.0,12.2,5,1,64,02:02 PM,No moonset,05:36 AM,07:40 PM,18,12,15,12,44,11,89,0.0,1013,12,10,329,25
2020-02-04 00:00:00,20,12,0.0,8.8,5,1,72,03:04 PM,12:28 AM,05:37 AM,07:39 PM,18,20,20,20,39,35,92,0.0,1012,20,10,339,24
2020-02-04 03:00:00,20,12,0.0,8.8,5,1,72,03:04 PM,12:28 AM,05:37 AM,07:39 PM,19,20,20,20,44,50,94,0.0,1011,20,10,353,27
2020-02-04 06:00:00,20,12,0.0,8.8,5,1,72,03:04 PM,12:28 AM,05:37 AM,07:39 PM,19,20,20,20,50,65,95,0.0,1009,20,10,349,32
2020-02-04 09:00:00,20,12,0.0,8.8,5,4,72,03:04 PM,12:28 AM,05:37 AM,07:39 PM,18,20,20,20,60,71,91,0.1,1010,20,10,355,37
2020-02-04 12:00:00,20,12,0.0,8.8,5,5,72,03:04 PM,12:28 AM,05:37 AM,07:39 PM,18,20,20,20,67,83,90,0.2,1008,20,10,355,42
2020-02-04 15:00:00,20,12,0.0,8.8,5,5,72,03:04 PM,12:28 AM,05:37 AM,07:39 PM,18,20,20,20,87,77,88,0.0,1005,20,10,356,51
2020-02-04 18:00:00,20,12,0.0,8.8,5,1,72,03:04 PM,12:28 AM,05:37 AM,07:39 PM,19,16,18,16,96,100,91,0.7,1004,16,2,345,59
2020-02-04 21:00:00,20,12,0.0,8.8,5,1,72,03:04 PM,12:28 AM,05:37 AM,07:39 PM,16,12,16,12,64,88,79,2.0,1007,12,9,292,41
2020-02-05 00:00:00,17,14,0.0,13.3,4,1,79,04:07 PM,01:06 AM,05:39 AM,07:38 PM,13,19,19,19,67,74,71,2.0,1009,19,9,277,50
2020-02-05 03:00:00,17,14,0.0,13.3,4,1,79,04:07 PM,01:06 AM,05:39 AM,07:38 PM,13,18,18,18,61,85,72,0.1,1011,18,10,250,46
2020-02-05 06:00:00,17,14,0.0,13.3,4,1,79,04:07 PM,01:06 AM,05:39 AM,07:38 PM,11,17,17,17,53,76,70,0.2,1013,17,9,239,42
2020-02-05 09:00:00,17,14,0.0,13.3,4,5,79,04:07 PM,01:06 AM,05:39 AM,07:38 PM,11,17,17,17,46,15,68,0.0,1016,17,10,239,36
2020-02-05 12:00:00,17,14,0.0,13.3,4,5,79,04:07 PM,01:06 AM,05:39 AM,07:38 PM,10,16,16,16,42,2,68,0.0,1017,16,10,247,33
2020-02-05 15:00:00,17,14,0.0,13.3,4,5,79,04:07 PM,01:06 AM,05:39 AM,07:38 PM,11,16,16,16,44,12,70,0.0,1018,16,10,248,31
2020-02-05 18:00:00,17,14,0.0,13.3,4,1,79,04:07 PM,01:06 AM,05:39 AM,07:38 PM,11,16,16,16,41,17,73,0.0,1017,16,10,254,30
2020-02-05 21:00:00,17,14,0.0,13.3,4,1,79,04:07 PM,01:06 AM,05:39 AM,07:38 PM,11,14,18,14,42,11,73,0.0,1019,14,10,257,30
2020-02-06 00:00:00,18,16,0.0,14.0,5,1,87,05:09 PM,01:51 AM,05:40 AM,07:37 PM,12,16,16,16,54,0,74,0.0,1019,16,10,246,40
2020-02-06 03:00:00,18,16,0.0,14.0,5,1,87,05:09 PM,01:51 AM,05:40 AM,07:37 PM,12,17,17,17,55,2,72,0.0,1019,17,10,243,41
2020-02-06 06:00:00,18,16,0.0,14.0,5,1,87,05:09 PM,01:51 AM,05:40 AM,07:37 PM,13,17,17,17,59,15,75,0.0,1019,17,10,243,43
2020-02-06 09:00:00,18,16,0.0,14.0,5,5,87,05:09 PM,01:51 AM,05:40 AM,07:37 PM,13,18,18,18,56,2,76,0.0,1021,18,10,242,40
2020-02-06 12:00:00,18,16,0.0,14.0,5,5,87,05:09 PM,01:51 AM,05:40 AM,07:37 PM,14,18,18,18,56,3,76,0.0,1021,18,10,243,40
2020-02-06 15:00:00,18,16,0.0,14.0,5,5,87,05:09 PM,01:51 AM,05:40 AM,07:37 PM,14,18,18,18,65,3,78,0.0,1020,18,10,249,44
2020-02-06 18:00:00,18,16,0.0,14.0,5,1,87,05:09 PM,01:51 AM,05:40 AM,07:37 PM,14,18,18,18,68,4,80,0.0,1019,18,10,250,46
2020-02-06 21:00:00,18,16,0.0,14.0,5,1,87,05:09 PM,01:51 AM,05:40 AM,07:37 PM,14,18,18,18,75,0,77,0.0,1022,18,10,241,50
2020-02-07 00:00:00,17,16,0.0,14.0,5,1,95,06:08 PM,02:45 AM,05:41 AM,07:36 PM,12,17,17,17,66,0,74,0.0,1022,17,10,230,49
2020-02-07 03:00:00,17,16,0.0,14.0,5,1,95,06:08 PM,02:45 AM,05:41 AM,07:36 PM,14,18,18,18,47,23,81,0.0,1023,18,10,159,33
2020-02-07 06:00:00,17,16,0.0,14.0,5,1,95,06:08 PM,02:45 AM,05:41 AM,07:36 PM,15,17,17,17,52,5,85,0.0,1024,17,10,143,36
2020-02-07 09:00:00,17,16,0.0,14.0,5,5,95,06:08 PM,02:45 AM,05:41 AM,07:36 PM,13,17,17,17,44,0,79,0.0,1025,17,10,114,32
2020-02-07 12:00:00,17,16,0.0,14.0,5,5,95,06:08 PM,02:45 AM,05:41 AM,07:36 PM,14,17,17,17,42,0,79,0.0,1025,17,10,142,32
2020-02-07 15:00:00,17,16,0.0,14.0,5,5,95,06:08 PM,02:45 AM,05:41 AM,07:36 PM,13,17,17,17,32,0,80,0.0,1023,17,10,163,22
2020-02-07 18:00:00,17,16,0.0,14.0,5,1,95,06:08 PM,02:45 AM,05:41 AM,07:36 PM,13,17,17,17,30,14,78,0.0,1022,17,10,198,22
2020-02-07 21:00:00,17,16,0.0,14.0,5,1,95,06:08 PM,02:45 AM,05:41 AM,07:36 PM,13,16,16,16,32,15,81,0.0,1024,16,10,235,23
2020-02-08 00:00:00,16,10,0.0,11.0,5,1,100,07:01 PM,03:48 AM,05:42 AM,07:35 PM,13,17,17,17,32,36,80,0.0,1023,17,10,252,25
2020-02-08 03:00:00,16,10,0.0,11.0,5,1,100,07:01 PM,03:48 AM,05:42 AM,07:35 PM,13,17,17,17,36,47,81,0.0,1022,17,10,274,28
2020-02-08 06:00:00,16,10,0.0,11.0,5,1,100,07:01 PM,03:48 AM,05:42 AM,07:35 PM,13,16,16,16,41,89,82,0.0,1021,16,10,268,32
2020-02-08 09:00:00,16,10,0.0,11.0,5,5,100,07:01 PM,03:48 AM,05:42 AM,07:35 PM,12,16,16,16,41,58,78,0.0,1021,16,10,262,33
2020-02-08 12:00:00,16,10,0.0,11.0,5,4,100,07:01 PM,03:48 AM,05:42 AM,07:35 PM,12,16,16,16,42,74,75,0.0,1020,16,10,265,33
2020-02-08 15:00:00,16,10,0.0,11.0,5,4,100,07:01 PM,03:48 AM,05:42 AM,07:35 PM,11,16,16,16,55,88,73,0.0,1019,16,10,259,41
2020-02-08 18:00:00,16,10,0.0,11.0,5,1,100,07:01 PM,03:48 AM,05:42 AM,07:35 PM,12,14,16,14,61,3,73,0.0,1018,14,10,242,44
2020-02-08 21:00:00,16,10,0.0,11.0,5,1,100,07:01 PM,03:48 AM,05:42 AM,07:35 PM,12,10,13,10,60,7,74,0.0,1020,10,10,215,42
2020-02-09 00:00:00,16,13,0.0,11.0,4,1,100,07:47 PM,04:58 AM,05:43 AM,07:34 PM,12,16,16,16,25,79,78,0.5,1020,16,9,158,20
2020-02-09 03:00:00,16,13,0.0,11.0,4,1,100,07:47 PM,04:58 AM,05:43 AM,07:34 PM,11,15,15,15,24,63,75,0.2,1020,15,10,135,18
2020-02-09 06:00:00,16,13,0.0,11.0,4,1,100,07:47 PM,04:58 AM,05:43 AM,07:34 PM,10,16,16,16,24,79,72,0.3,1021,16,10,121,18
2020-02-09 09:00:00,16,13,0.0,11.0,4,4,100,07:47 PM,04:58 AM,05:43 AM,07:34 PM,10,15,15,15,21,74,71,0.1,1021,15,10,116,16
2020-02-09 12:00:00,16,13,0.0,11.0,4,4,100,07:47 PM,04:58 AM,05:43 AM,07:34 PM,9,16,16,16,15,84,67,0.1,1021,16,10,152,11
2020-02-09 15:00:00,16,13,0.0,11.0,4,5,100,07:47 PM,04:58 AM,05:43 AM,07:34 PM,10,16,16,16,31,48,71,0.0,1020,16,10,230,23
2020-02-09 18:00:00,16,13,0.0,11.0,4,1,100,07:47 PM,04:58 AM,05:43 AM,07:34 PM,10,16,16,16,27,26,70,0.0,1019,16,10,242,19
2020-02-09 21:00:00,16,13,0.0,11.0,4,1,100,07:47 PM,04:58 AM,05:43 AM,07:34 PM,10,13,15,13,24,5,69,0.0,1021,13,10,253,18
2020-02-10 00:00:00,17,14,0.0,13.3,5,1,83,08:27 PM,06:12 AM,05:45 AM,07:33 PM,11,16,16,16,21,32,73,0.0,1020,16,10,258,15
2020-02-10 03:00:00,17,14,0.0,13.3,5,1,83,08:27 PM,06:12 AM,05:45 AM,07:33 PM,11,16,16,16,18,43,71,0.0,1021,16,10,263,13
2020-02-10 06:00:00,17,14,0.0,13.3,5,1,83,08:27 PM,06:12 AM,05:45 AM,07:33 PM,11,16,16,16,13,49,72,0.0,1020,16,10,256,10
2020-02-10 09:00:00,17,14,0.0,13.3,5,4,83,08:27 PM,06:12 AM,05:45 AM,07:33 PM,10,16,16,16,4,74,68,0.0,1022,16,10,297,3
2020-02-10 12:00:00,17,14,0.0,13.3,5,5,83,08:27 PM,06:12 AM,05:45 AM,07:33 PM,10,16,16,16,10,42,67,0.0,1021,16,10,295,7
2020-02-10 15:00:00,17,14,0.0,13.3,5,5,83,08:27 PM,06:12 AM,05:45 AM,07:33 PM,13,17,17,17,30,40,79,0.0,1020,17,10,267,21
2020-02-10 18:00:00,17,14,0.0,13.3,5,1,83,08:27 PM,06:12 AM,05:45 AM,07:33 PM,13,17,17,17,28,37,81,0.0,1018,17,10,245,20
2020-02-10 21:00:00,17,14,0.0,13.3,5,1,83,08:27 PM,06:12 AM,05:45 AM,07:33 PM,14,14,18,14,24,0,82,0.0,1020,14,10,243,17
2020-02-11 00:00:00,17,12,0.0,9.8,5,1,75,09:03 PM,07:27 AM,05:46 AM,07:32 PM,13,17,17,17,13,29,80,0.0,1020,17,10,244,10
2020-02-11 03:00:00,17,12,0.0,9.8,5,1,75,09:03 PM,07:27 AM,05:46 AM,07:32 PM,13,17,17,17,25,93,81,0.0,1020,17,10,286,18
2020-02-11 06:00:00,17,12,0.0,9.8,5,1,75,09:03 PM,07:27 AM,05:46 AM,07:32 PM,13,17,17,17,27,100,80,0.0,1020,17,10,278,20
2020-02-11 09:00:00,17,12,0.0,9.8,5,4,75,09:03 PM,07:27 AM,05:46 AM,07:32 PM,13,17,17,17,22,91,76,0.1,1020,17,10,290,16
2020-02-11 12:00:00,17,12,0.0,9.8,5,4,75,09:03 PM,07:27 AM,05:46 AM,07:32 PM,12,17,17,17,20,86,75,0.2,1019,17,10,294,14
2020-02-11 15:00:00,17,12,0.0,9.8,5,4,75,09:03 PM,07:27 AM,05:46 AM,07:32 PM,14,17,17,17,25,67,79,0.0,1018,17,10,273,17
2020-02-11 18:00:00,17,12,0.0,9.8,5,1,75,09:03 PM,07:27 AM,05:46 AM,07:32 PM,14,15,19,15,19,40,80,0.0,1017,15,10,267,13
2020-02-11 21:00:00,17,12,0.0,9.8,5,1,75,09:03 PM,07:27 AM,05:46 AM,07:32 PM,14,12,16,12,13,18,83,0.0,1020,12,10,239,9
2020-02-12 00:00:00,17,17,0.0,13.8,4,1,68,09:36 PM,08:42 AM,05:47 AM,07:30 PM,14,17,17,17,7,68,81,0.0,1020,17,10,159,5
2020-02-12 03:00:00,17,17,0.0,13.8,4,1,68,09:36 PM,08:42 AM,05:47 AM,07:30 PM,13,17,17,17,10,9,80,0.0,1020,17,10,146,7
2020-02-12 06:00:00,17,17,0.0,13.8,4,1,68,09:36 PM,08:42 AM,05:47 AM,07:30 PM,14,17,17,17,15,19,84,0.0,1020,17,10,128,11
2020-02-12 09:00:00,17,17,0.0,13.8,4,5,68,09:36 PM,08:42 AM,05:47 AM,07:30 PM,14,17,17,17,5,14,84,0.0,1021,17,10,89,4
2020-02-12 12:00:00,17,17,0.0,13.8,4,5,68,09:36 PM,08:42 AM,05:47 AM,07:30 PM,14,17,17,17,11,8,82,0.0,1020,17,10,327,8
