date_time,Laverton_maxtempC,Laverton_mintempC,Laverton_totalSnow_cm,Laverton_sunHour,Laverton_uvIndex,Laverton_uvIndex,Laverton_moon_illumination,Laverton_moonrise,Laverton_moonset,Laverton_sunrise,Laverton_sunset,Laverton_DewPointC,Laverton_FeelsLikeC,Laverton_HeatIndexC,Laverton_WindChillC,Laverton_WindGustKmph,Laverton_cloudcover,Laverton_humidity,Laverton_precipMM,Laverton_pressure,Laverton_tempC,Laverton_visibility,Laverton_winddirDegree,Laverton_windspeedKmph
2019-12-04 00:00:00,20,12,0.0,12.4,4,1,48,11:42 AM,12:46 AM,04:52 AM,07:30 PM,8,10,12,10,37,92,73,0.3,1009,12,10,266,24
2019-12-04 03:00:00,20,12,0.0,12.4,4,1,48,11:42 AM,12:46 AM,04:52 AM,07:30 PM,7,9,12,9,37,83,74,0.3,1009,12,9,269,24
2019-12-04 06:00:00,20,12,0.0,12.4,4,1,48,11:42 AM,12:46 AM,04:52 AM,07:30 PM,7,10,13,10,35,74,70,0.1,1010,13,10,273,26
2019-12-04 09:00:00,20,12,0.0,12.4,4,3,48,11:42 AM,12:46 AM,04:52 AM,07:30 PM,7,14,15,14,31,73,60,0.1,1011,15,10,268,26
2019-12-04 12:00:00,20,12,0.0,12.4,4,4,48,11:42 AM,12:46 AM,04:52 AM,07:30 PM,7,18,18,18,28,33,51,0.0,1011,18,10,255,24
2019-12-04 15:00:00,20,12,0.0,12.4,4,5,48,11:42 AM,12:46 AM,04:52 AM,07:30 PM,8,20,20,20,27,6,46,0.0,1010,20,10,245,23
2019-12-04 18:00:00,20,12,0.0,12.4,4,1,48,11:42 AM,12:46 AM,04:52 AM,07:30 PM,9,18,18,18,32,8,55,0.0,1010,18,10,237,23
2019-12-04 21:00:00,20,12,0.0,12.4,4,1,48,11:42 AM,12:46 AM,04:52 AM,07:30 PM,9,14,15,14,28,46,68,0.0,1011,15,10,249,18
2019-12-05 00:00:00,19,11,0.0,12.4,4,1,55,12:39 PM,01:15 AM,04:52 AM,07:31 PM,9,11,13,11,24,39,76,0.0,1010,13,10,283,14
2019-12-05 03:00:00,19,11,0.0,12.4,4,1,55,12:39 PM,01:15 AM,04:52 AM,07:31 PM,8,10,11,10,22,18,80,0.0,1009,11,10,291,14
2019-12-05 06:00:00,19,11,0.0,12.4,4,1,55,12:39 PM,01:15 AM,04:52 AM,07:31 PM,8,10,12,10,21,44,76,0.0,1008,12,10,281,16
2019-12-05 09:00:00,19,11,0.0,12.4,4,4,55,12:39 PM,01:15 AM,04:52 AM,07:31 PM,8,14,15,14,23,43,63,0.0,1009,15,10,274,19
2019-12-05 12:00:00,19,11,0.0,12.4,4,5,55,12:39 PM,01:15 AM,04:52 AM,07:31 PM,9,18,18,18,28,55,58,0.0,1008,18,10,268,24
2019-12-05 15:00:00,19,11,0.0,12.4,4,4,55,12:39 PM,01:15 AM,04:52 AM,07:31 PM,10,19,19,19,32,70,58,0.0,1007,19,10,260,28
2019-12-05 18:00:00,19,11,0.0,12.4,4,1,55,12:39 PM,01:15 AM,04:52 AM,07:31 PM,9,17,17,17,32,77,62,0.0,1008,17,10,253,23
2019-12-05 21:00:00,19,11,0.0,12.4,4,1,55,12:39 PM,01:15 AM,04:52 AM,07:31 PM,9,14,15,14,31,44,67,0.0,1010,15,10,252,21
2019-12-06 00:00:00,18,10,0.0,10.3,5,1,62,01:36 PM,01:42 AM,04:52 AM,07:32 PM,8,10,12,10,31,33,75,0.0,1010,12,10,262,20
2019-12-06 03:00:00,18,10,0.0,10.3,5,1,62,01:36 PM,01:42 AM,04:52 AM,07:32 PM,7,8,11,8,29,50,79,0.0,1010,11,10,265,18
2019-12-06 06:00:00,18,10,0.0,10.3,5,1,62,01:36 PM,01:42 AM,04:52 AM,07:32 PM,7,10,12,10,26,86,75,0.0,1010,12,10,269,19
2019-12-06 09:00:00,18,10,0.0,10.3,5,3,62,01:36 PM,01:42 AM,04:52 AM,07:32 PM,8,12,14,12,25,77,68,0.1,1011,14,10,268,21
2019-12-06 12:00:00,18,10,0.0,10.3,5,4,62,01:36 PM,01:42 AM,04:52 AM,07:32 PM,9,15,16,15,30,86,62,0.1,1011,16,10,260,24
2019-12-06 15:00:00,18,10,0.0,10.3,5,4,62,01:36 PM,01:42 AM,04:52 AM,07:32 PM,9,18,18,18,28,88,55,0.1,1011,18,10,243,24
2019-12-06 18:00:00,18,10,0.0,10.3,5,1,62,01:36 PM,01:42 AM,04:52 AM,07:32 PM,7,15,16,15,30,40,58,0.0,1013,16,10,238,23
2019-12-06 21:00:00,18,10,0.0,10.3,5,1,62,01:36 PM,01:42 AM,04:52 AM,07:32 PM,7,11,13,11,29,16,68,0.0,1015,13,10,248,20
2019-12-07 00:00:00,21,9,0.0,14.5,5,1,70,02:32 PM,02:07 AM,04:52 AM,07:33 PM,6,8,11,8,27,24,75,0.0,1016,11,10,253,17
2019-12-07 03:00:00,21,9,0.0,14.5,5,1,70,02:32 PM,02:07 AM,04:52 AM,07:33 PM,7,7,10,7,24,32,81,0.0,1015,10,10,261,15
2019-12-07 06:00:00,21,9,0.0,14.5,5,1,70,02:32 PM,02:07 AM,04:52 AM,07:33 PM,7,9,11,9,21,33,77,0.0,1016,11,10,258,15
2019-12-07 09:00:00,21,9,0.0,14.5,5,5,70,02:32 PM,02:07 AM,04:52 AM,07:33 PM,7,15,15,15,13,17,58,0.0,1016,15,10,239,11
2019-12-07 12:00:00,21,9,0.0,14.5,5,5,70,02:32 PM,02:07 AM,04:52 AM,07:33 PM,8,20,20,20,9,9,48,0.0,1016,20,10,189,8
2019-12-07 15:00:00,21,9,0.0,14.5,5,5,70,02:32 PM,02:07 AM,04:52 AM,07:33 PM,9,19,19,19,23,9,54,0.0,1016,19,10,169,20
2019-12-07 18:00:00,21,9,0.0,14.5,5,1,70,02:32 PM,02:07 AM,04:52 AM,07:33 PM,10,15,16,15,27,8,67,0.0,1017,16,10,166,22
2019-12-07 21:00:00,21,9,0.0,14.5,5,1,70,02:32 PM,02:07 AM,04:52 AM,07:33 PM,10,13,14,13,20,50,78,0.0,1019,14,10,166,14
2019-12-08 00:00:00,22,13,0.0,14.5,4,1,77,03:30 PM,02:33 AM,04:52 AM,07:34 PM,10,13,14,13,12,64,80,0.0,1020,14,10,180,9
2019-12-08 03:00:00,22,13,0.0,14.5,4,1,77,03:30 PM,02:33 AM,04:52 AM,07:34 PM,10,13,14,13,9,60,80,0.0,1019,14,10,171,7
2019-12-08 06:00:00,22,13,0.0,14.5,4,1,77,03:30 PM,02:33 AM,04:52 AM,07:34 PM,10,14,14,14,9,54,75,0.0,1019,14,10,148,7
2019-12-08 09:00:00,22,13,0.0,14.5,4,5,77,03:30 PM,02:33 AM,04:52 AM,07:34 PM,10,17,17,17,10,19,62,0.0,1019,17,10,138,9
2019-12-08 12:00:00,22,13,0.0,14.5,4,6,77,03:30 PM,02:33 AM,04:52 AM,07:34 PM,10,21,22,21,11,8,50,0.0,1018,21,10,151,10
2019-12-08 15:00:00,22,13,0.0,14.5,4,6,77,03:30 PM,02:33 AM,04:52 AM,07:34 PM,10,21,24,21,16,5,49,0.0,1017,21,10,160,14
2019-12-08 18:00:00,22,13,0.0,14.5,4,1,77,03:30 PM,02:33 AM,04:52 AM,07:34 PM,12,21,22,21,15,1,59,0.0,1017,21,10,163,12
2019-12-08 21:00:00,22,13,0.0,14.5,4,1,77,03:30 PM,02:33 AM,04:52 AM,07:34 PM,14,20,20,20,6,2,69,0.0,1017,20,10,259,5
2019-12-09 00:00:00,34,19,0.0,12.4,7,1,84,04:29 PM,03:01 AM,04:52 AM,07:35 PM,13,19,19,19,8,2,68,0.0,1016,19,10,123,5
2019-12-09 03:00:00,34,19,0.0,12.4,7,1,84,04:29 PM,03:01 AM,04:52 AM,07:35 PM,10,19,19,19,19,8,56,0.0,1014,19,10,30,10
2019-12-09 06:00:00,34,19,0.0,12.4,7,1,84,04:29 PM,03:01 AM,04:52 AM,07:35 PM,8,22,22,22,36,37,43,0.0,1014,22,10,15,18
2019-12-09 09:00:00,34,19,0.0,12.4,7,7,84,04:29 PM,03:01 AM,04:52 AM,07:35 PM,9,26,26,26,43,39,33,0.0,1015,26,10,6,24
2019-12-09 12:00:00,34,19,0.0,12.4,7,8,84,04:29 PM,03:01 AM,04:52 AM,07:35 PM,8,29,29,31,32,67,25,0.1,1013,31,10,229,19
2019-12-09 15:00:00,34,19,0.0,12.4,7,7,84,04:29 PM,03:01 AM,04:52 AM,07:35 PM,8,31,31,33,26,78,22,0.1,1011,33,10,350,13
2019-12-09 18:00:00,34,19,0.0,12.4,7,1,84,04:29 PM,03:01 AM,04:52 AM,07:35 PM,10,33,33,32,35,60,41,0.0,1012,32,10,261,22
2019-12-09 21:00:00,34,19,0.0,12.4,7,1,84,04:29 PM,03:01 AM,04:52 AM,07:35 PM,12,33,33,29,23,49,62,0.0,1015,29,10,190,17
2019-12-10 00:00:00,16,13,0.0,12.4,5,1,92,05:31 PM,03:31 AM,04:52 AM,07:35 PM,13,20,21,20,24,37,78,0.0,1015,20,10,177,18
2019-12-10 03:00:00,16,13,0.0,12.4,5,1,92,05:31 PM,03:31 AM,04:52 AM,07:35 PM,12,14,15,14,28,73,84,0.0,1015,15,10,188,20
2019-12-10 06:00:00,16,13,0.0,12.4,5,1,92,05:31 PM,03:31 AM,04:52 AM,07:35 PM,12,14,15,14,24,93,82,0.0,1017,15,10,190,19
2019-12-10 09:00:00,16,13,0.0,12.4,5,4,92,05:31 PM,03:31 AM,04:52 AM,07:35 PM,11,15,15,15,23,88,75,0.1,1018,15,10,185,19
2019-12-10 12:00:00,16,13,0.0,12.4,5,4,92,05:31 PM,03:31 AM,04:52 AM,07:35 PM,9,16,16,16,26,39,65,0.0,1018,16,10,177,22
2019-12-10 15:00:00,16,13,0.0,12.4,5,5,92,05:31 PM,03:31 AM,04:52 AM,07:35 PM,8,16,16,16,28,27,62,0.0,1017,16,10,174,24
2019-12-10 18:00:00,16,13,0.0,12.4,5,1,92,05:31 PM,03:31 AM,04:52 AM,07:35 PM,9,13,14,13,27,44,71,0.0,1018,14,10,180,22
2019-12-10 21:00:00,16,13,0.0,12.4,5,1,92,05:31 PM,03:31 AM,04:52 AM,07:35 PM,9,12,13,12,22,78,75,0.0,1019,13,10,174,17
2019-12-11 00:00:00,18,13,0.0,12.4,4,1,99,06:34 PM,04:05 AM,04:52 AM,07:36 PM,8,12,13,12,21,92,73,0.0,1019,13,10,174,15
2019-12-11 03:00:00,18,13,0.0,12.4,4,1,99,06:34 PM,04:05 AM,04:52 AM,07:36 PM,8,11,13,11,21,92,74,0.1,1018,13,10,178,16
2019-12-11 06:00:00,18,13,0.0,12.4,4,1,99,06:34 PM,04:05 AM,04:52 AM,07:36 PM,9,12,13,12,20,97,75,0.0,1017,13,10,187,15
2019-12-11 09:00:00,18,13,0.0,12.4,4,3,99,06:34 PM,04:05 AM,04:52 AM,07:36 PM,10,14,15,14,19,80,72,0.1,1017,15,10,187,17
2019-12-11 12:00:00,18,13,0.0,12.4,4,4,99,06:34 PM,04:05 AM,04:52 AM,07:36 PM,11,17,17,17,24,25,66,0.0,1016,17,10,176,21
2019-12-11 15:00:00,18,13,0.0,12.4,4,5,99,06:34 PM,04:05 AM,04:52 AM,07:36 PM,11,18,18,18,27,4,65,0.0,1015,18,10,176,23
2019-12-11 18:00:00,18,13,0.0,12.4,4,1,99,06:34 PM,04:05 AM,04:52 AM,07:36 PM,11,16,16,16,27,7,71,0.0,1016,16,10,182,22
2019-12-11 21:00:00,18,13,0.0,12.4,4,1,99,06:34 PM,04:05 AM,04:52 AM,07:36 PM,11,14,15,14,23,13,77,0.0,1018,15,10,190,17
2019-12-12 00:00:00,17,11,0.0,11.4,5,1,100,07:38 PM,04:44 AM,04:52 AM,07:37 PM,10,12,13,12,16,25,82,0.0,1017,13,10,226,11
2019-12-12 03:00:00,17,11,0.0,11.4,5,1,100,07:38 PM,04:44 AM,04:52 AM,07:37 PM,9,11,12,11,17,69,84,0.0,1016,12,10,266,11
2019-12-12 06:00:00,17,11,0.0,11.4,5,1,100,07:38 PM,04:44 AM,04:52 AM,07:37 PM,10,12,13,12,21,81,82,0.1,1017,13,10,249,16
2019-12-12 09:00:00,17,11,0.0,11.4,5,4,100,07:38 PM,04:44 AM,04:52 AM,07:37 PM,9,16,16,16,19,74,65,0.1,1017,16,10,210,17
2019-12-12 12:00:00,17,11,0.0,11.4,5,4,100,07:38 PM,04:44 AM,04:52 AM,07:37 PM,9,17,17,17,24,76,57,0.0,1017,17,10,198,21
2019-12-12 15:00:00,17,11,0.0,11.4,5,4,100,07:38 PM,04:44 AM,04:52 AM,07:37 PM,8,17,17,17,31,57,58,0.0,1017,17,10,182,27
2019-12-12 18:00:00,17,11,0.0,11.4,5,1,100,07:38 PM,04:44 AM,04:52 AM,07:37 PM,8,14,15,14,30,21,63,0.0,1018,15,10,178,25
2019-12-12 21:00:00,17,11,0.0,11.4,5,1,100,07:38 PM,04:44 AM,04:52 AM,07:37 PM,8,11,13,11,27,34,71,0.0,1020,13,10,195,20
2019-12-13 00:00:00,19,10,0.0,11.4,5,1,87,08:39 PM,05:31 AM,04:52 AM,07:38 PM,7,10,11,10,22,38,76,0.0,1020,11,10,231,16
2019-12-13 03:00:00,19,10,0.0,11.4,5,1,87,08:39 PM,05:31 AM,04:52 AM,07:38 PM,7,8,10,8,19,37,80,0.0,1018,10,10,251,14
2019-12-13 06:00:00,19,10,0.0,11.4,5,1,87,08:39 PM,05:31 AM,04:52 AM,07:38 PM,7,9,11,9,17,46,76,0.0,1018,11,10,253,13
2019-12-13 09:00:00,19,10,0.0,11.4,5,4,87,08:39 PM,05:31 AM,04:52 AM,07:38 PM,7,14,15,14,14,46,61,0.0,1018,15,10,227,12
2019-12-13 12:00:00,19,10,0.0,11.4,5,5,87,08:39 PM,05:31 AM,04:52 AM,07:38 PM,8,18,18,18,14,82,54,0.0,1016,18,10,210,12
2019-12-13 15:00:00,19,10,0.0,11.4,5,4,87,08:39 PM,05:31 AM,04:52 AM,07:38 PM,10,18,18,18,13,98,58,0.0,1015,18,10,196,11
2019-12-13 18:00:00,19,10,0.0,11.4,5,1,87,08:39 PM,05:31 AM,04:52 AM,07:38 PM,11,15,18,15,14,99,63,0.0,1015,15,10,205,10
2019-12-13 21:00:00,19,10,0.0,11.4,5,1,87,08:39 PM,05:31 AM,04:52 AM,07:38 PM,12,12,14,12,23,100,75,0.0,1015,12,10,241,16
2019-12-14 00:00:00,20,15,0.0,9.3,4,1,79,09:37 PM,06:25 AM,04:53 AM,07:38 PM,11,14,14,14,27,100,78,0.0,1015,14,10,255,19
2019-12-14 03:00:00,20,15,0.0,9.3,4,1,79,09:37 PM,06:25 AM,04:53 AM,07:38 PM,11,14,15,14,27,100,77,0.1,1014,15,10,252,19
2019-12-14 06:00:00,20,15,0.0,9.3,4,1,79,09:37 PM,06:25 AM,04:53 AM,07:38 PM,11,15,15,15,27,96,74,0.1,1015,15,10,248,20
2019-12-14 09:00:00,20,15,0.0,9.3,4,4,79,09:37 PM,06:25 AM,04:53 AM,07:38 PM,11,17,17,17,23,77,67,0.1,1015,17,10,257,18
2019-12-14 12:00:00,20,15,0.0,9.3,4,4,79,09:37 PM,06:25 AM,04:53 AM,07:38 PM,12,20,20,20,24,90,60,0.0,1014,20,10,231,20
2019-12-14 15:00:00,20,15,0.0,9.3,4,5,79,09:37 PM,06:25 AM,04:53 AM,07:38 PM,12,20,20,20,24,100,60,0.0,1013,20,10,209,20
2019-12-14 18:00:00,20,15,0.0,9.3,4,1,79,09:37 PM,06:25 AM,04:53 AM,07:38 PM,12,18,18,18,21,82,70,0.0,1014,18,10,179,17
2019-12-14 21:00:00,20,15,0.0,9.3,4,1,79,09:37 PM,06:25 AM,04:53 AM,07:38 PM,12,16,16,16,8,69,79,0.0,1014,16,10,126,6
2019-12-15 00:00:00,26,15,0.0,14.5,5,1,72,10:28 PM,07:27 AM,04:53 AM,07:39 PM,12,16,16,16,7,53,81,0.0,1013,16,10,273,5
2019-12-15 03:00:00,26,15,0.0,14.5,5,1,72,10:28 PM,07:27 AM,04:53 AM,07:39 PM,12,15,15,15,12,47,80,0.0,1011,15,10,334,8
2019-12-15 06:00:00,26,15,0.0,14.5,5,1,72,10:28 PM,07:27 AM,04:53 AM,07:39 PM,11,16,16,16,8,48,72,0.0,1010,16,10,306,6
2019-12-15 09:00:00,26,15,0.0,14.5,5,6,72,10:28 PM,07:27 AM,04:53 AM,07:39 PM,10,20,22,20,9,49,52,0.0,1010,20,10,271,8
2019-12-15 12:00:00,26,15,0.0,14.5,5,6,72,10:28 PM,07:27 AM,04:53 AM,07:39 PM,8,25,25,24,17,50,36,0.0,1009,24,10,252,14
2019-12-15 15:00:00,26,15,0.0,14.5,5,6,72,10:28 PM,07:27 AM,04:53 AM,07:39 PM,9,25,25,24,25,48,38,0.0,1007,24,10,216,20
2019-12-15 18:00:00,26,15,0.0,14.5,5,1,72,10:28 PM,07:27 AM,04:53 AM,07:39 PM,10,21,21,21,20,20,52,0.0,1008,21,10,178,15
2019-12-15 21:00:00,26,15,0.0,14.5,5,1,72,10:28 PM,07:27 AM,04:53 AM,07:39 PM,8,18,18,18,16,8,53,0.0,1010,18,10,206,11
2019-12-16 00:00:00,22,13,0.0,13.5,5,1,65,11:14 PM,08:33 AM,04:53 AM,07:40 PM,8,15,15,15,15,10,62,0.0,1011,15,10,239,10
2019-12-16 03:00:00,22,13,0.0,13.5,5,1,65,11:14 PM,08:33 AM,04:53 AM,07:40 PM,9,13,13,13,14,43,76,0.0,1011,13,10,257,9
2019-12-16 06:00:00,22,13,0.0,13.5,5,1,65,11:14 PM,08:33 AM,04:53 AM,07:40 PM,11,14,14,14,10,64,79,0.0,1013,14,10,256,8
2019-12-16 09:00:00,22,13,0.0,13.5,5,4,65,11:14 PM,08:33 AM,04:53 AM,07:40 PM,11,18,18,18,9,29,66,0.0,1014,18,10,185,8
2019-12-16 12:00:00,22,13,0.0,13.5,5,6,65,11:14 PM,08:33 AM,04:53 AM,07:40 PM,11,20,20,20,14,7,55,0.0,1015,20,10,153,13
2019-12-16 15:00:00,22,13,0.0,13.5,5,6,65,11:14 PM,08:33 AM,04:53 AM,07:40 PM,12,21,22,21,19,3,58,0.0,1014,21,10,151,17
2019-12-16 18:00:00,22,13,0.0,13.5,5,1,65,11:14 PM,08:33 AM,04:53 AM,07:40 PM,13,19,19,19,22,33,65,0.0,1016,19,10,172,17
2019-12-16 21:00:00,22,13,0.0,13.5,5,1,65,11:14 PM,08:33 AM,04:53 AM,07:40 PM,14,16,19,16,12,16,75,0.0,1017,16,10,193,9
2019-12-17 00:00:00,26,15,0.0,14.5,6,1,58,11:53 PM,09:42 AM,04:53 AM,07:41 PM,13,15,17,15,5,12,80,0.0,1017,15,10,223,4
2019-12-17 03:00:00,26,15,0.0,14.5,6,1,58,11:53 PM,09:42 AM,04:53 AM,07:41 PM,12,15,15,15,3,12,82,0.0,1017,15,10,240,2
2019-12-17 06:00:00,26,15,0.0,14.5,6,1,58,11:53 PM,09:42 AM,04:53 AM,07:41 PM,13,17,17,17,2,5,77,0.0,1018,17,10,192,1
2019-12-17 09:00:00,26,15,0.0,14.5,6,6,58,11:53 PM,09:42 AM,04:53 AM,07:41 PM,13,20,22,20,5,6,61,0.0,1019,20,10,153,5
2019-12-17 12:00:00,26,15,0.0,14.5,6,6,58,11:53 PM,09:42 AM,04:53 AM,07:41 PM,11,26,26,25,11,17,44,0.0,1018,25,10,155,9
2019-12-17 15:00:00,26,15,0.0,14.5,6,7,58,11:53 PM,09:42 AM,04:53 AM,07:41 PM,11,26,26,26,19,38,40,0.0,1017,26,10,159,14
2019-12-17 18:00:00,26,15,0.0,14.5,6,1,58,11:53 PM,09:42 AM,04:53 AM,07:41 PM,12,25,25,24,21,27,45,0.0,1017,24,10,157,13
2019-12-17 21:00:00,26,15,0.0,14.5,6,1,58,11:53 PM,09:42 AM,04:53 AM,07:41 PM,12,22,22,22,13,9,55,0.0,1018,22,10,178,8
2019-12-18 00:00:00,36,19,0.0,14.5,8,1,50,No moonrise,10:52 AM,04:54 AM,07:41 PM,13,20,20,20,5,5,62,0.0,1017,20,10,232,3
2019-12-18 03:00:00,36,19,0.0,14.5,8,1,50,No moonrise,10:52 AM,04:54 AM,07:41 PM,12,19,19,19,3,11,63,0.0,1016,19,10,94,2
2019-12-18 06:00:00,36,19,0.0,14.5,8,1,50,No moonrise,10:52 AM,04:54 AM,07:41 PM,12,21,23,21,6,15,56,0.0,1016,21,10,50,4
2019-12-18 09:00:00,36,19,0.0,14.5,8,7,50,No moonrise,10:52 AM,04:54 AM,07:41 PM,12,27,27,27,9,45,41,0.0,1016,27,10,26,6
2019-12-18 12:00:00,36,19,0.0,14.5,8,8,50,No moonrise,10:52 AM,04:54 AM,07:41 PM,11,32,32,33,9,32,28,0.0,1013,33,10,157,6
2019-12-18 15:00:00,36,19,0.0,14.5,8,9,50,No moonrise,10:52 AM,04:54 AM,07:41 PM,11,34,34,36,11,19,22,0.0,1011,36,10,270,7
2019-12-18 18:00:00,36,19,0.0,14.5,8,1,50,No moonrise,10:52 AM,04:54 AM,07:41 PM,11,36,36,35,36,24,30,0.0,1010,35,10,219,19
2019-12-18 21:00:00,36,19,0.0,14.5,8,1,50,No moonrise,10:52 AM,04:54 AM,07:41 PM,10,35,35,32,32,38,43,0.0,1012,32,10,185,17
2019-12-19 00:00:00,22,17,0.0,14.5,6,1,43,12:28 AM,12:01 PM,04:54 AM,07:42 PM,11,25,25,24,17,44,56,0.0,1013,24,10,147,10
2019-12-19 03:00:00,22,17,0.0,14.5,6,1,43,12:28 AM,12:01 PM,04:54 AM,07:42 PM,12,19,19,19,15,37,63,0.0,1013,19,10,178,10
2019-12-19 06:00:00,22,17,0.0,14.5,6,1,43,12:28 AM,12:01 PM,04:54 AM,07:42 PM,12,19,19,19,15,17,66,0.0,1014,19,10,195,12
2019-12-19 09:00:00,22,17,0.0,14.5,6,6,43,12:28 AM,12:01 PM,04:54 AM,07:42 PM,12,20,20,20,17,5,61,0.0,1016,20,10,179,14
2019-12-19 12:00:00,22,17,0.0,14.5,6,6,43,12:28 AM,12:01 PM,04:54 AM,07:42 PM,12,22,23,22,19,2,54,0.0,1016,22,10,172,16
2019-12-19 15:00:00,22,17,0.0,14.5,6,6,43,12:28 AM,12:01 PM,04:54 AM,07:42 PM,12,22,24,22,22,2,53,0.0,1016,22,10,172,19
2019-12-19 18:00:00,22,17,0.0,14.5,6,1,43,12:28 AM,12:01 PM,04:54 AM,07:42 PM,11,20,21,20,21,7,55,0.0,1017,20,10,172,17
2019-12-19 21:00:00,22,17,0.0,14.5,6,1,43,12:28 AM,12:01 PM,04:54 AM,07:42 PM,9,18,18,18,13,70,56,0.0,1018,18,10,158,9
2019-12-20 00:00:00,40,16,0.0,14.5,7,1,36,01:00 AM,01:09 PM,04:54 AM,07:42 PM,8,17,17,17,6,45,56,0.0,1017,17,10,132,5
2019-12-20 03:00:00,40,16,0.0,14.5,7,1,36,01:00 AM,01:09 PM,04:54 AM,07:42 PM,7,17,17,17,8,18,55,0.0,1014,17,10,82,5
2019-12-20 06:00:00,40,16,0.0,14.5,7,1,36,01:00 AM,01:09 PM,04:54 AM,07:42 PM,9,21,22,21,7,6,47,0.0,1014,21,10,70,6
2019-12-20 09:00:00,40,16,0.0,14.5,7,7,36,01:00 AM,01:09 PM,04:54 AM,07:42 PM,9,28,28,28,23,0,32,0.0,1013,28,10,42,15
2019-12-20 12:00:00,40,16,0.0,14.5,7,9,36,01:00 AM,01:09 PM,04:54 AM,07:42 PM,9,35,35,36,41,0,20,0.0,1010,36,10,245,23
2019-12-20 15:00:00,40,16,0.0,14.5,7,9,36,01:00 AM,01:09 PM,04:54 AM,07:42 PM,9,40,40,40,45,0,16,0.0,1007,40,10,349,23
2019-12-20 18:00:00,40,16,0.0,14.5,7,1,36,01:00 AM,01:09 PM,04:54 AM,07:42 PM,9,37,37,38,39,3,18,0.0,1004,38,10,119,18
2019-12-20 21:00:00,40,16,0.0,14.5,7,1,36,01:00 AM,01:09 PM,04:54 AM,07:42 PM,10,36,36,35,43,33,27,0.0,1006,35,10,165,23
2019-12-21 00:00:00,20,13,0.0,14.5,5,1,28,01:32 AM,02:17 PM,04:55 AM,07:43 PM,12,29,29,27,32,49,45,0.0,1008,27,10,254,19
2019-12-21 03:00:00,20,13,0.0,14.5,5,1,28,01:32 AM,02:17 PM,04:55 AM,07:43 PM,13,21,21,21,22,29,63,0.0,1010,21,10,247,16
2019-12-21 06:00:00,20,13,0.0,14.5,5,1,28,01:32 AM,02:17 PM,04:55 AM,07:43 PM,13,19,19,19,23,14,71,0.0,1014,19,10,217,19
2019-12-21 09:00:00,20,13,0.0,14.5,5,5,28,01:32 AM,02:17 PM,04:55 AM,07:43 PM,12,19,19,19,28,6,62,0.0,1016,19,10,189,24
2019-12-21 12:00:00,20,13,0.0,14.5,5,5,28,01:32 AM,02:17 PM,04:55 AM,07:43 PM,11,19,19,19,34,19,59,0.0,1017,19,10,176,30
2019-12-21 15:00:00,20,13,0.0,14.5,5,5,28,01:32 AM,02:17 PM,04:55 AM,07:43 PM,9,18,18,18,37,9,58,0.0,1018,18,10,177,32
2019-12-21 18:00:00,20,13,0.0,14.5,5,1,28,01:32 AM,02:17 PM,04:55 AM,07:43 PM,8,14,15,14,36,0,61,0.0,1021,15,10,180,31
2019-12-21 21:00:00,20,13,0.0,14.5,5,1,28,01:32 AM,02:17 PM,04:55 AM,07:43 PM,7,12,14,12,27,23,67,0.0,1022,14,10,183,21
2019-12-22 00:00:00,18,12,0.0,14.5,5,1,21,02:03 AM,03:26 PM,04:55 AM,07:43 PM,7,11,13,11,24,39,70,0.0,1022,13,10,187,17
2019-12-22 03:00:00,18,12,0.0,14.5,5,1,21,02:03 AM,03:26 PM,04:55 AM,07:43 PM,7,10,12,10,22,45,72,0.0,1022,12,10,178,15
2019-12-22 06:00:00,18,12,0.0,14.5,5,1,21,02:03 AM,03:26 PM,04:55 AM,07:43 PM,7,12,13,12,21,52,68,0.0,1023,13,10,160,17
2019-12-22 09:00:00,18,12,0.0,14.5,5,5,21,02:03 AM,03:26 PM,04:55 AM,07:43 PM,7,15,16,15,22,18,58,0.0,1022,16,10,159,19
2019-12-22 12:00:00,18,12,0.0,14.5,5,5,21,02:03 AM,03:26 PM,04:55 AM,07:43 PM,8,17,17,17,26,0,53,0.0,1021,17,10,170,23
2019-12-22 15:00:00,18,12,0.0,14.5,5,5,21,02:03 AM,03:26 PM,04:55 AM,07:43 PM,8,17,17,17,28,0,55,0.0,1019,17,10,174,24
2019-12-22 18:00:00,18,12,0.0,14.5,5,1,21,02:03 AM,03:26 PM,04:55 AM,07:43 PM,9,16,16,16,26,0,61,0.0,1019,16,10,175,22
2019-12-22 21:00:00,18,12,0.0,14.5,5,1,21,02:03 AM,03:26 PM,04:55 AM,07:43 PM,9,14,14,14,21,3,71,0.0,1020,14,10,173,15
2019-12-23 00:00:00,21,13,0.0,14.5,5,1,14,02:37 AM,04:34 PM,04:56 AM,07:44 PM,10,12,13,12,19,19,80,0.0,1020,13,10,191,13
2019-12-23 03:00:00,21,13,0.0,14.5,5,1,14,02:37 AM,04:34 PM,04:56 AM,07:44 PM,11,14,14,14,10,10,81,0.0,1019,14,10,179,7
2019-12-23 06:00:00,21,13,0.0,14.5,5,1,14,02:37 AM,04:34 PM,04:56 AM,07:44 PM,11,16,16,16,6,2,75,0.0,1018,16,10,177,5
2019-12-23 09:00:00,21,13,0.0,14.5,5,5,14,02:37 AM,04:34 PM,04:56 AM,07:44 PM,9,17,17,17,10,5,60,0.0,1018,17,10,168,9
