date_time,Harrington_maxtempC,Harrington_mintempC,Harrington_totalSnow_cm,Harrington_sunHour,Harrington_uvIndex,Harrington_uvIndex,Harrington_moon_illumination,Harrington_moonrise,Harrington_moonset,Harrington_sunrise,Harrington_sunset,Harrington_DewPointC,Harrington_FeelsLikeC,Harrington_HeatIndexC,Harrington_WindChillC,Harrington_WindGustKmph,Harrington_cloudcover,Harrington_humidity,Harrington_precipMM,Harrington_pressure,Harrington_tempC,Harrington_visibility,Harrington_winddirDegree,Harrington_windspeedKmph
2020-04-19 00:00:00,21,11,0.0,5.7,5,1,8,02:27 AM,03:43 PM,06:12 AM,05:24 PM,8,11,12,11,13,3,78,0.0,1013,12,10,287,6
2020-04-19 03:00:00,21,11,0.0,5.7,5,1,8,02:27 AM,03:43 PM,06:12 AM,05:24 PM,8,11,11,11,13,11,80,0.0,1013,11,10,286,6
2020-04-19 06:00:00,21,11,0.0,5.7,5,1,8,02:27 AM,03:43 PM,06:12 AM,05:24 PM,9,12,12,12,10,61,78,0.0,1013,12,10,283,5
2020-04-19 09:00:00,21,11,0.0,5.7,5,4,8,02:27 AM,03:43 PM,06:12 AM,05:24 PM,11,17,17,17,5,47,66,0.0,1013,17,10,247,3
2020-04-19 12:00:00,21,11,0.0,5.7,5,6,8,02:27 AM,03:43 PM,06:12 AM,05:24 PM,14,20,20,20,8,69,67,0.5,1012,20,9,148,6
2020-04-19 15:00:00,21,11,0.0,5.7,5,4,8,02:27 AM,03:43 PM,06:12 AM,05:24 PM,16,19,19,19,12,82,80,2.7,1012,19,8,97,8
2020-04-19 18:00:00,21,11,0.0,5.7,5,1,8,02:27 AM,03:43 PM,06:12 AM,05:24 PM,14,17,16,17,9,73,89,1.4,1013,16,8,263,5
2020-04-19 21:00:00,21,11,0.0,5.7,5,1,8,02:27 AM,03:43 PM,06:12 AM,05:24 PM,13,14,14,14,9,71,94,0.2,1015,14,9,310,4
2020-04-20 00:00:00,23,12,0.0,8.7,4,1,0,03:22 AM,04:12 PM,06:13 AM,05:23 PM,12,13,13,13,12,36,95,0.1,1015,13,4,286,5
2020-04-20 03:00:00,23,12,0.0,8.7,4,1,0,03:22 AM,04:12 PM,06:13 AM,05:23 PM,11,12,12,12,13,9,96,0.0,1015,12,2,291,6
2020-04-20 06:00:00,23,12,0.0,8.7,4,1,0,03:22 AM,04:12 PM,06:13 AM,05:23 PM,11,12,12,12,13,8,95,0.0,1015,12,7,293,6
2020-04-20 09:00:00,23,12,0.0,8.7,4,5,0,03:22 AM,04:12 PM,06:13 AM,05:23 PM,12,17,17,17,8,12,74,0.0,1016,17,10,282,5
2020-04-20 12:00:00,23,12,0.0,8.7,4,6,0,03:22 AM,04:12 PM,06:13 AM,05:23 PM,11,22,23,22,4,13,50,0.0,1015,22,10,270,3
2020-04-20 15:00:00,23,12,0.0,8.7,4,6,0,03:22 AM,04:12 PM,06:13 AM,05:23 PM,12,22,22,22,6,10,54,0.0,1014,22,10,170,4
2020-04-20 18:00:00,23,12,0.0,8.7,4,1,0,03:22 AM,04:12 PM,06:13 AM,05:23 PM,12,20,22,20,10,26,73,0.0,1016,20,10,42,5
2020-04-20 21:00:00,23,12,0.0,8.7,4,1,0,03:22 AM,04:12 PM,06:13 AM,05:23 PM,11,16,17,16,10,16,79,0.0,1018,16,10,200,5
