date_time,Donnybrook_maxtempC,Donnybrook_mintempC,Donnybrook_totalSnow_cm,Donnybrook_sunHour,Donnybrook_uvIndex,Donnybrook_uvIndex,Donnybrook_moon_illumination,Donnybrook_moonrise,Donnybrook_moonset,Donnybrook_sunrise,Donnybrook_sunset,Donnybrook_DewPointC,Donnybrook_FeelsLikeC,Donnybrook_HeatIndexC,Donnybrook_WindChillC,Donnybrook_WindGustKmph,Donnybrook_cloudcover,Donnybrook_humidity,Donnybrook_precipMM,Donnybrook_pressure,Donnybrook_tempC,Donnybrook_visibility,Donnybrook_winddirDegree,Donnybrook_windspeedKmph
2020-04-07 09:00:00,30,20,0.0,11.6,7,6,100,05:54 PM,05:09 AM,06:33 AM,06:04 PM,12,25,25,24,30,22,50,0.0,1014,24,10,66,23
2020-04-07 12:00:00,30,20,0.0,11.6,7,7,100,05:54 PM,05:09 AM,06:33 AM,06:04 PM,13,28,28,28,21,25,38,0.0,1012,28,10,35,17
2020-04-07 15:00:00,30,20,0.0,11.6,7,7,100,05:54 PM,05:09 AM,06:33 AM,06:04 PM,14,28,28,29,13,32,40,0.0,1010,29,10,91,9
2020-04-07 18:00:00,30,20,0.0,11.6,7,1,100,05:54 PM,05:09 AM,06:33 AM,06:04 PM,14,26,26,26,10,32,47,0.0,1010,26,10,195,5
2020-04-07 21:00:00,30,20,0.0,11.6,7,1,100,05:54 PM,05:09 AM,06:33 AM,06:04 PM,12,25,25,24,22,14,45,0.0,1011,24,10,57,10
2020-04-08 00:00:00,28,20,0.0,11.6,7,1,100,06:30 PM,06:21 AM,06:34 AM,06:03 PM,11,25,25,24,25,16,44,0.0,1011,24,10,34,12
2020-04-08 03:00:00,28,20,0.0,11.6,7,1,100,06:30 PM,06:21 AM,06:34 AM,06:03 PM,11,25,25,23,30,15,47,0.0,1010,23,10,34,14
2020-04-08 06:00:00,28,20,0.0,11.6,7,1,100,06:30 PM,06:21 AM,06:34 AM,06:03 PM,11,25,25,23,36,16,47,0.0,1011,23,10,32,19
2020-04-08 09:00:00,28,20,0.0,11.6,7,7,100,06:30 PM,06:21 AM,06:34 AM,06:03 PM,12,26,26,25,37,6,44,0.0,1012,25,10,142,26
2020-04-08 12:00:00,28,20,0.0,11.6,7,7,100,06:30 PM,06:21 AM,06:34 AM,06:03 PM,14,28,28,28,35,5,43,0.0,1011,28,10,345,27
2020-04-08 15:00:00,28,20,0.0,11.6,7,7,100,06:30 PM,06:21 AM,06:34 AM,06:03 PM,15,27,27,26,27,4,51,0.0,1011,26,10,312,21
2020-04-08 18:00:00,28,20,0.0,11.6,7,1,100,06:30 PM,06:21 AM,06:34 AM,06:03 PM,16,24,24,23,14,4,67,0.0,1011,23,10,304,9
2020-04-08 21:00:00,28,20,0.0,11.6,7,1,100,06:30 PM,06:21 AM,06:34 AM,06:03 PM,16,20,20,20,11,3,79,0.0,1013,20,10,239,5
2020-04-09 00:00:00,26,19,0.0,8.7,6,1,83,07:09 PM,07:33 AM,06:35 AM,06:01 PM,15,19,19,19,18,5,77,0.0,1013,19,10,32,9
2020-04-09 03:00:00,26,19,0.0,8.7,6,1,83,07:09 PM,07:33 AM,06:35 AM,06:01 PM,15,19,19,19,22,7,75,0.0,1014,19,10,38,11
2020-04-09 06:00:00,26,19,0.0,8.7,6,1,83,07:09 PM,07:33 AM,06:35 AM,06:01 PM,15,20,21,20,18,8,70,0.0,1014,20,10,39,10
2020-04-09 09:00:00,26,19,0.0,8.7,6,5,83,07:09 PM,07:33 AM,06:35 AM,06:01 PM,16,26,26,23,12,27,62,0.0,1016,23,10,128,9
2020-04-09 12:00:00,26,19,0.0,8.7,6,6,83,07:09 PM,07:33 AM,06:35 AM,06:01 PM,19,27,27,26,15,70,65,0.1,1016,26,10,294,13
2020-04-09 15:00:00,26,19,0.0,8.7,6,6,83,07:09 PM,07:33 AM,06:35 AM,06:01 PM,20,26,26,25,19,70,75,0.2,1016,25,10,217,15
2020-04-09 18:00:00,26,19,0.0,8.7,6,1,83,07:09 PM,07:33 AM,06:35 AM,06:01 PM,19,25,25,23,24,37,80,0.0,1017,23,10,165,16
2020-04-09 21:00:00,26,19,0.0,8.7,6,1,83,07:09 PM,07:33 AM,06:35 AM,06:01 PM,18,21,23,21,30,12,86,0.0,1018,21,10,142,19
2020-04-10 00:00:00,31,20,0.0,11.6,7,1,76,07:49 PM,08:44 AM,06:35 AM,06:00 PM,18,20,20,20,25,17,87,0.0,1018,20,10,105,16
2020-04-10 03:00:00,31,20,0.0,11.6,7,1,76,07:49 PM,08:44 AM,06:35 AM,06:00 PM,18,20,20,20,19,17,89,0.0,1017,20,10,118,11
2020-04-10 06:00:00,31,20,0.0,11.6,7,1,76,07:49 PM,08:44 AM,06:35 AM,06:00 PM,18,20,20,20,24,21,87,0.0,1018,20,10,138,16
2020-04-10 09:00:00,31,20,0.0,11.6,7,6,76,07:49 PM,08:44 AM,06:35 AM,06:00 PM,18,23,23,23,24,9,74,0.0,1018,23,10,102,19
2020-04-10 12:00:00,31,20,0.0,11.6,7,7,76,07:49 PM,08:44 AM,06:35 AM,06:00 PM,18,29,29,28,13,12,54,0.0,1017,28,10,132,11
2020-04-10 15:00:00,31,20,0.0,11.6,7,8,76,07:49 PM,08:44 AM,06:35 AM,06:00 PM,17,31,31,30,12,13,46,0.0,1016,30,10,211,8
2020-04-10 18:00:00,31,20,0.0,11.6,7,1,76,07:49 PM,08:44 AM,06:35 AM,06:00 PM,17,28,28,27,22,8,54,0.0,1017,27,10,203,12
2020-04-10 21:00:00,31,20,0.0,11.6,7,1,76,07:49 PM,08:44 AM,06:35 AM,06:00 PM,17,25,25,24,27,9,66,0.0,1018,24,10,138,14
2020-04-11 00:00:00,30,20,0.0,8.7,7,1,68,08:33 PM,09:55 AM,06:36 AM,05:59 PM,16,22,23,22,36,6,71,0.0,1017,22,10,104,22
2020-04-11 03:00:00,30,20,0.0,8.7,7,1,68,08:33 PM,09:55 AM,06:36 AM,05:59 PM,16,20,20,20,33,5,74,0.0,1017,20,10,93,21
2020-04-11 06:00:00,30,20,0.0,8.7,7,1,68,08:33 PM,09:55 AM,06:36 AM,05:59 PM,15,21,21,21,28,4,70,0.0,1017,21,10,84,17
2020-04-11 09:00:00,30,20,0.0,8.7,7,6,68,08:33 PM,09:55 AM,06:36 AM,05:59 PM,15,26,26,24,21,2,56,0.0,1016,24,10,167,14
2020-04-11 12:00:00,30,20,0.0,8.7,7,7,68,08:33 PM,09:55 AM,06:36 AM,05:59 PM,15,29,29,29,21,4,42,0.0,1014,29,10,330,16
2020-04-11 15:00:00,30,20,0.0,8.7,7,7,68,08:33 PM,09:55 AM,06:36 AM,05:59 PM,15,28,28,27,25,7,47,0.0,1013,27,10,278,18
2020-04-11 18:00:00,30,20,0.0,8.7,7,1,68,08:33 PM,09:55 AM,06:36 AM,05:59 PM,14,26,26,25,14,9,51,0.0,1013,25,10,271,9
2020-04-11 21:00:00,30,20,0.0,8.7,7,1,68,08:33 PM,09:55 AM,06:36 AM,05:59 PM,15,25,25,22,5,11,66,0.0,1014,22,10,275,2
2020-04-12 00:00:00,24,17,0.0,7.2,6,1,61,09:22 PM,11:02 AM,06:37 AM,05:58 PM,17,21,24,21,6,7,76,0.0,1014,21,10,291,3
2020-04-12 03:00:00,24,17,0.0,7.2,6,1,61,09:22 PM,11:02 AM,06:37 AM,05:58 PM,19,21,24,21,12,35,84,0.0,1014,21,10,278,7
2020-04-12 06:00:00,24,17,0.0,7.2,6,1,61,09:22 PM,11:02 AM,06:37 AM,05:58 PM,20,22,24,22,17,92,91,0.0,1014,22,10,273,12
2020-04-12 09:00:00,24,17,0.0,7.2,6,6,61,09:22 PM,11:02 AM,06:37 AM,05:58 PM,19,25,25,23,23,77,81,0.1,1015,23,10,270,18
2020-04-12 12:00:00,24,17,0.0,7.2,6,6,61,09:22 PM,11:02 AM,06:37 AM,05:58 PM,17,25,25,24,22,34,64,0.0,1014,24,10,281,19
2020-04-12 15:00:00,24,17,0.0,7.2,6,6,61,09:22 PM,11:02 AM,06:37 AM,05:58 PM,16,25,25,23,23,47,66,0.0,1014,23,10,280,19
2020-04-12 18:00:00,24,17,0.0,7.2,6,1,61,09:22 PM,11:02 AM,06:37 AM,05:58 PM,16,21,23,21,23,61,74,0.0,1015,21,10,275,17
2020-04-12 21:00:00,24,17,0.0,7.2,6,1,61,09:22 PM,11:02 AM,06:37 AM,05:58 PM,16,19,20,19,23,66,75,0.0,1016,19,10,275,14
2020-04-13 00:00:00,23,17,0.0,4.2,5,1,53,10:15 PM,12:05 PM,06:38 AM,05:56 PM,15,18,19,18,21,79,70,0.0,1016,18,10,275,13
2020-04-13 03:00:00,23,17,0.0,4.2,5,1,53,10:15 PM,12:05 PM,06:38 AM,05:56 PM,15,20,20,20,19,65,73,0.0,1015,20,10,259,12
2020-04-13 06:00:00,23,17,0.0,4.2,5,1,53,10:15 PM,12:05 PM,06:38 AM,05:56 PM,15,19,19,19,17,60,75,0.1,1016,19,10,243,10
2020-04-13 09:00:00,23,17,0.0,4.2,5,5,53,10:15 PM,12:05 PM,06:38 AM,05:56 PM,15,21,22,21,12,69,68,0.2,1016,21,10,244,9
2020-04-13 12:00:00,23,17,0.0,4.2,5,5,53,10:15 PM,12:05 PM,06:38 AM,05:56 PM,14,25,25,22,14,74,61,0.2,1016,22,10,257,12
2020-04-13 15:00:00,23,17,0.0,4.2,5,6,53,10:15 PM,12:05 PM,06:38 AM,05:56 PM,14,25,25,22,19,70,59,0.2,1015,22,9,270,15
2020-04-13 18:00:00,23,17,0.0,4.2,5,1,53,10:15 PM,12:05 PM,06:38 AM,05:56 PM,15,20,23,20,19,55,69,0.0,1016,20,10,245,13
2020-04-13 21:00:00,23,17,0.0,4.2,5,1,53,10:15 PM,12:05 PM,06:38 AM,05:56 PM,14,18,18,18,18,88,79,0.1,1017,18,10,202,10
2020-04-14 00:00:00,21,14,0.0,8.7,5,1,46,11:11 PM,01:02 PM,06:38 AM,05:55 PM,13,16,16,16,19,62,84,0.1,1018,16,10,153,10
2020-04-14 03:00:00,21,14,0.0,8.7,5,1,46,11:11 PM,01:02 PM,06:38 AM,05:55 PM,13,15,15,15,12,11,87,0.0,1017,15,10,128,6
2020-04-14 06:00:00,21,14,0.0,8.7,5,1,46,11:11 PM,01:02 PM,06:38 AM,05:55 PM,12,15,15,15,8,12,84,0.0,1018,15,10,107,4
2020-04-14 09:00:00,21,14,0.0,8.7,5,5,46,11:11 PM,01:02 PM,06:38 AM,05:55 PM,13,18,18,18,7,9,72,0.0,1018,18,10,129,5
2020-04-14 12:00:00,21,14,0.0,8.7,5,6,46,11:11 PM,01:02 PM,06:38 AM,05:55 PM,12,20,20,20,13,12,59,0.0,1018,20,10,255,12
2020-04-14 15:00:00,21,14,0.0,8.7,5,6,46,11:11 PM,01:02 PM,06:38 AM,05:55 PM,12,20,20,20,23,18,59,0.0,1017,20,10,262,19
2020-04-14 18:00:00,21,14,0.0,8.7,5,1,46,11:11 PM,01:02 PM,06:38 AM,05:55 PM,12,19,19,19,26,40,67,0.0,1018,19,10,258,18
2020-04-14 21:00:00,21,14,0.0,8.7,5,1,46,11:11 PM,01:02 PM,06:38 AM,05:55 PM,12,16,16,16,28,48,75,0.0,1019,16,10,249,16
2020-04-15 00:00:00,22,13,0.0,5.7,5,1,38,No moonrise,01:52 PM,06:39 AM,05:54 PM,11,16,16,16,32,52,73,0.0,1019,16,10,251,19
2020-04-15 03:00:00,22,13,0.0,5.7,5,1,38,No moonrise,01:52 PM,06:39 AM,05:54 PM,12,17,17,17,36,70,70,0.1,1019,17,10,257,22
2020-04-15 06:00:00,22,13,0.0,5.7,5,1,38,No moonrise,01:52 PM,06:39 AM,05:54 PM,13,19,19,19,35,63,69,0.1,1019,19,10,253,24
2020-04-15 09:00:00,22,13,0.0,5.7,5,4,38,No moonrise,01:52 PM,06:39 AM,05:54 PM,13,20,21,20,32,66,65,0.2,1020,20,10,246,25
2020-04-15 12:00:00,22,13,0.0,5.7,5,5,38,No moonrise,01:52 PM,06:39 AM,05:54 PM,12,21,24,21,30,74,54,0.1,1020,21,10,241,26
2020-04-15 15:00:00,22,13,0.0,5.7,5,6,38,No moonrise,01:52 PM,06:39 AM,05:54 PM,12,21,23,21,30,49,54,0.1,1020,21,10,236,24
2020-04-15 18:00:00,22,13,0.0,5.7,5,1,38,No moonrise,01:52 PM,06:39 AM,05:54 PM,11,19,19,19,29,4,63,0.0,1021,19,10,214,20
2020-04-15 21:00:00,22,13,0.0,5.7,5,1,38,No moonrise,01:52 PM,06:39 AM,05:54 PM,11,14,15,14,26,4,77,0.0,1022,15,10,179,14
2020-04-16 00:00:00,22,11,0.0,8.7,5,1,30,12:08 AM,02:35 PM,06:40 AM,05:53 PM,10,12,13,12,21,4,85,0.0,1022,13,10,137,10
2020-04-16 03:00:00,22,11,0.0,8.7,5,1,30,12:08 AM,02:35 PM,06:40 AM,05:53 PM,9,11,12,11,19,5,86,0.0,1022,12,10,126,9
2020-04-16 06:00:00,22,11,0.0,8.7,5,1,30,12:08 AM,02:35 PM,06:40 AM,05:53 PM,9,11,12,11,17,4,83,0.0,1023,12,10,117,9
2020-04-16 09:00:00,22,11,0.0,8.7,5,5,30,12:08 AM,02:35 PM,06:40 AM,05:53 PM,9,15,15,15,13,3,68,0.0,1023,15,10,111,9
2020-04-16 12:00:00,22,11,0.0,8.7,5,6,30,12:08 AM,02:35 PM,06:40 AM,05:53 PM,9,20,21,20,10,0,50,0.0,1022,20,10,166,8
2020-04-16 15:00:00,22,11,0.0,8.7,5,6,30,12:08 AM,02:35 PM,06:40 AM,05:53 PM,11,21,23,21,20,0,53,0.0,1020,21,10,248,16
2020-04-16 18:00:00,22,11,0.0,8.7,5,1,30,12:08 AM,02:35 PM,06:40 AM,05:53 PM,12,18,18,18,33,0,67,0.0,1021,18,10,209,23
2020-04-16 21:00:00,22,11,0.0,8.7,5,1,30,12:08 AM,02:35 PM,06:40 AM,05:53 PM,10,15,15,15,36,0,73,0.0,1022,15,10,153,21
2020-04-17 00:00:00,23,13,0.0,7.2,6,1,23,01:06 AM,03:12 PM,06:40 AM,05:52 PM,9,13,14,13,33,0,73,0.0,1021,14,10,126,21
2020-04-17 03:00:00,23,13,0.0,7.2,6,1,23,01:06 AM,03:12 PM,06:40 AM,05:52 PM,9,12,14,12,30,0,75,0.0,1020,14,10,106,18
2020-04-17 06:00:00,23,13,0.0,7.2,6,1,23,01:06 AM,03:12 PM,06:40 AM,05:52 PM,9,13,14,13,25,4,75,0.0,1020,14,10,96,15
2020-04-17 09:00:00,23,13,0.0,7.2,6,4,23,01:06 AM,03:12 PM,06:40 AM,05:52 PM,10,17,18,17,13,42,62,0.0,1020,17,10,147,9
2020-04-17 12:00:00,23,13,0.0,7.2,6,6,23,01:06 AM,03:12 PM,06:40 AM,05:52 PM,10,24,24,22,9,79,46,0.0,1018,22,10,247,8
2020-04-17 15:00:00,23,13,0.0,7.2,6,6,23,01:06 AM,03:12 PM,06:40 AM,05:52 PM,11,25,25,22,17,39,48,0.0,1016,22,10,247,14
2020-04-17 18:00:00,23,13,0.0,7.2,6,1,23,01:06 AM,03:12 PM,06:40 AM,05:52 PM,12,20,22,20,21,52,58,0.0,1016,20,10,211,13
2020-04-17 21:00:00,23,13,0.0,7.2,6,1,23,01:06 AM,03:12 PM,06:40 AM,05:52 PM,12,16,16,16,28,61,73,0.0,1017,16,10,162,14
2020-04-18 00:00:00,21,13,0.0,7.2,5,1,15,02:03 AM,03:45 PM,06:41 AM,05:50 PM,11,14,14,14,24,31,80,0.0,1016,14,10,149,12
2020-04-18 03:00:00,21,13,0.0,7.2,5,1,15,02:03 AM,03:45 PM,06:41 AM,05:50 PM,10,13,13,13,15,7,82,0.0,1014,13,10,148,7
2020-04-18 06:00:00,21,13,0.0,7.2,5,1,15,02:03 AM,03:45 PM,06:41 AM,05:50 PM,10,14,14,14,8,7,79,0.0,1013,14,10,167,5
2020-04-18 09:00:00,21,13,0.0,7.2,5,5,15,02:03 AM,03:45 PM,06:41 AM,05:50 PM,11,17,17,17,13,20,70,0.0,1013,17,10,210,10
2020-04-18 12:00:00,21,13,0.0,7.2,5,5,15,02:03 AM,03:45 PM,06:41 AM,05:50 PM,12,20,20,20,18,50,60,0.1,1012,20,10,269,15
2020-04-18 15:00:00,21,13,0.0,7.2,5,4,15,02:03 AM,03:45 PM,06:41 AM,05:50 PM,14,20,20,20,22,63,67,0.1,1010,20,10,270,17
2020-04-18 18:00:00,21,13,0.0,7.2,5,1,15,02:03 AM,03:45 PM,06:41 AM,05:50 PM,14,18,18,18,23,83,78,0.8,1011,18,10,264,16
2020-04-18 21:00:00,21,13,0.0,7.2,5,1,15,02:03 AM,03:45 PM,06:41 AM,05:50 PM,14,16,16,16,23,99,89,2.3,1011,16,9,284,16
2020-04-19 00:00:00,19,10,0.0,5.7,4,1,8,02:59 AM,04:15 PM,06:42 AM,05:49 PM,14,16,16,16,31,98,88,2.1,1010,16,9,314,22
2020-04-19 03:00:00,19,10,0.0,5.7,4,1,8,02:59 AM,04:15 PM,06:42 AM,05:49 PM,15,18,18,18,45,95,83,3.2,1008,18,9,295,29
2020-04-19 06:00:00,19,10,0.0,5.7,4,1,8,02:59 AM,04:15 PM,06:42 AM,05:49 PM,14,19,19,19,53,82,74,5.4,1009,19,8,255,33
2020-04-19 09:00:00,19,10,0.0,5.7,4,4,8,02:59 AM,04:15 PM,06:42 AM,05:49 PM,13,19,19,19,48,74,69,4.5,1011,19,8,239,33
2020-04-19 12:00:00,19,10,0.0,5.7,4,4,8,02:59 AM,04:15 PM,06:42 AM,05:49 PM,11,19,19,19,41,72,59,0.4,1012,19,9,237,34
2020-04-19 15:00:00,19,10,0.0,5.7,4,5,8,02:59 AM,04:15 PM,06:42 AM,05:49 PM,9,19,19,19,34,48,55,0.3,1012,19,10,242,28
2020-04-19 18:00:00,19,10,0.0,5.7,4,1,8,02:59 AM,04:15 PM,06:42 AM,05:49 PM,9,16,16,16,26,6,61,0.0,1014,16,10,235,19
2020-04-19 21:00:00,19,10,0.0,5.7,4,1,8,02:59 AM,04:15 PM,06:42 AM,05:49 PM,8,13,14,13,16,34,66,0.0,1015,13,10,253,9
2020-04-20 00:00:00,20,16,0.0,4.1,4,1,0,03:54 AM,04:43 PM,06:43 AM,05:48 PM,9,12,14,12,14,86,64,0.0,1015,12,10,302,9
2020-04-20 03:00:00,20,16,0.0,4.1,4,1,0,03:54 AM,04:43 PM,06:43 AM,05:48 PM,10,17,17,17,27,88,64,0.0,1013,17,10,306,19
2020-04-20 06:00:00,20,16,0.0,4.1,4,1,0,03:54 AM,04:43 PM,06:43 AM,05:48 PM,11,17,17,17,36,76,65,0.0,1012,17,10,303,26
2020-04-20 09:00:00,20,16,0.0,4.1,4,4,0,03:54 AM,04:43 PM,06:43 AM,05:48 PM,12,18,18,18,41,89,65,0.1,1012,18,10,298,32
2020-04-20 12:00:00,20,16,0.0,4.1,4,4,0,03:54 AM,04:43 PM,06:43 AM,05:48 PM,12,19,19,19,44,99,64,0.2,1012,19,10,291,36
2020-04-20 15:00:00,20,16,0.0,4.1,4,4,0,03:54 AM,04:43 PM,06:43 AM,05:48 PM,13,20,20,20,45,83,66,0.4,1012,20,10,286,35
2020-04-20 18:00:00,20,16,0.0,4.1,4,1,0,03:54 AM,04:43 PM,06:43 AM,05:48 PM,14,19,19,19,43,64,71,0.5,1013,19,10,278,29
2020-04-20 21:00:00,20,16,0.0,4.1,4,1,0,03:54 AM,04:43 PM,06:43 AM,05:48 PM,14,19,19,19,39,76,75,0.5,1014,19,9,269,24
