date_time,Colac_maxtempC,Colac_mintempC,Colac_totalSnow_cm,Colac_sunHour,Colac_uvIndex,Colac_uvIndex,Colac_moon_illumination,Colac_moonrise,Colac_moonset,Colac_sunrise,Colac_sunset,Colac_DewPointC,Colac_FeelsLikeC,Colac_HeatIndexC,Colac_WindChillC,Colac_WindGustKmph,Colac_cloudcover,Colac_humidity,Colac_precipMM,Colac_pressure,Colac_tempC,Colac_visibility,Colac_winddirDegree,Colac_windspeedKmph
2020-01-27 12:00:00,23,10,0.0,13.4,5,5,11,07:22 AM,09:21 PM,05:32 AM,07:45 PM,9,22,23,22,9,39,44,0.0,1015,22,10,270,8
2020-01-27 15:00:00,23,10,0.0,13.4,5,6,11,07:22 AM,09:21 PM,05:32 AM,07:45 PM,9,24,24,22,12,22,43,0.0,1015,22,10,240,10
2020-01-27 18:00:00,23,10,0.0,13.4,5,1,11,07:22 AM,09:21 PM,05:32 AM,07:45 PM,10,18,19,18,11,19,59,0.0,1015,18,10,213,9
2020-01-27 21:00:00,23,10,0.0,13.4,5,1,11,07:22 AM,09:21 PM,05:32 AM,07:45 PM,10,16,18,16,5,9,82,0.0,1016,16,10,171,3
2020-01-28 00:00:00,25,10,0.0,14.1,6,1,18,08:20 AM,09:50 PM,05:33 AM,07:44 PM,10,12,13,12,2,13,93,0.0,1016,12,10,197,1
2020-01-28 03:00:00,25,10,0.0,14.1,6,1,18,08:20 AM,09:50 PM,05:33 AM,07:44 PM,10,10,10,10,3,18,95,0.0,1015,10,5,241,1
2020-01-28 06:00:00,25,10,0.0,14.1,6,1,18,08:20 AM,09:50 PM,05:33 AM,07:44 PM,10,12,12,12,6,16,88,0.0,1015,12,7,247,4
2020-01-28 09:00:00,25,10,0.0,14.1,6,5,18,08:20 AM,09:50 PM,05:33 AM,07:44 PM,9,17,17,17,8,9,62,0.0,1016,17,10,250,6
2020-01-28 12:00:00,25,10,0.0,14.1,6,6,18,08:20 AM,09:50 PM,05:33 AM,07:44 PM,9,23,23,23,11,5,41,0.0,1015,23,10,257,10
2020-01-28 15:00:00,25,10,0.0,14.1,6,6,18,08:20 AM,09:50 PM,05:33 AM,07:44 PM,10,25,25,24,15,4,39,0.0,1015,24,10,246,13
2020-01-28 18:00:00,25,10,0.0,14.1,6,1,18,08:20 AM,09:50 PM,05:33 AM,07:44 PM,11,24,24,22,14,1,53,0.0,1016,22,10,231,10
2020-01-28 21:00:00,25,10,0.0,14.1,6,1,18,08:20 AM,09:50 PM,05:33 AM,07:44 PM,11,19,22,19,8,0,79,0.0,1017,19,10,218,4
2020-01-29 00:00:00,30,12,0.0,14.1,6,1,26,09:18 AM,10:16 PM,05:34 AM,07:43 PM,11,14,15,14,4,1,91,0.0,1017,14,10,193,2
2020-01-29 03:00:00,30,12,0.0,14.1,6,1,26,09:18 AM,10:16 PM,05:34 AM,07:43 PM,11,12,12,12,1,6,94,0.0,1017,12,10,244,1
2020-01-29 06:00:00,30,12,0.0,14.1,6,1,26,09:18 AM,10:16 PM,05:34 AM,07:43 PM,11,13,13,13,1,5,88,0.0,1017,13,10,275,1
2020-01-29 09:00:00,30,12,0.0,14.1,6,5,26,09:18 AM,10:16 PM,05:34 AM,07:43 PM,11,20,21,20,5,1,58,0.0,1017,20,10,295,4
2020-01-29 12:00:00,30,12,0.0,14.1,6,7,26,09:18 AM,10:16 PM,05:34 AM,07:43 PM,9,26,26,26,8,0,35,0.0,1017,26,10,304,6
2020-01-29 15:00:00,30,12,0.0,14.1,6,7,26,09:18 AM,10:16 PM,05:34 AM,07:43 PM,8,28,28,29,6,0,26,0.0,1015,29,10,277,5
2020-01-29 18:00:00,30,12,0.0,14.1,6,1,26,09:18 AM,10:16 PM,05:34 AM,07:43 PM,11,30,30,28,14,0,44,0.0,1015,28,10,157,8
2020-01-29 21:00:00,30,12,0.0,14.1,6,1,26,09:18 AM,10:16 PM,05:34 AM,07:43 PM,12,29,29,25,18,0,65,0.0,1014,25,10,89,9
2020-01-30 00:00:00,37,16,0.0,14.1,8,1,33,10:15 AM,10:41 PM,05:35 AM,07:42 PM,10,19,20,19,16,0,68,0.0,1013,19,10,77,8
2020-01-30 03:00:00,37,16,0.0,14.1,8,1,33,10:15 AM,10:41 PM,05:35 AM,07:42 PM,9,16,16,16,11,0,63,0.0,1012,16,10,57,5
2020-01-30 06:00:00,37,16,0.0,14.1,8,1,33,10:15 AM,10:41 PM,05:35 AM,07:42 PM,8,19,19,19,9,0,51,0.0,1011,19,10,23,4
2020-01-30 09:00:00,37,16,0.0,14.1,8,7,33,10:15 AM,10:41 PM,05:35 AM,07:42 PM,7,26,26,27,13,0,29,0.0,1011,27,10,222,10
2020-01-30 12:00:00,37,16,0.0,14.1,8,8,33,10:15 AM,10:41 PM,05:35 AM,07:42 PM,3,33,33,34,17,0,14,0.0,1010,34,10,323,14
2020-01-30 15:00:00,37,16,0.0,14.1,8,9,33,10:15 AM,10:41 PM,05:35 AM,07:42 PM,2,35,35,37,13,0,12,0.0,1009,37,10,327,11
2020-01-30 18:00:00,37,16,0.0,14.1,8,1,33,10:15 AM,10:41 PM,05:35 AM,07:42 PM,6,35,35,34,14,0,21,0.0,1008,34,10,170,8
2020-01-30 21:00:00,37,16,0.0,14.1,8,1,33,10:15 AM,10:41 PM,05:35 AM,07:42 PM,6,34,34,32,19,0,30,0.0,1009,32,10,92,9
2020-01-31 00:00:00,39,22,0.0,14.1,8,1,37,11:11 AM,11:06 PM,05:36 AM,07:42 PM,6,27,27,25,19,0,35,0.0,1008,25,10,84,9
2020-01-31 03:00:00,39,22,0.0,14.1,8,1,37,11:11 AM,11:06 PM,05:36 AM,07:42 PM,5,22,23,22,15,3,33,0.0,1007,22,10,75,8
2020-01-31 06:00:00,39,22,0.0,14.1,8,1,37,11:11 AM,11:06 PM,05:36 AM,07:42 PM,5,24,24,23,14,4,32,0.0,1006,23,10,60,6
2020-01-31 09:00:00,39,22,0.0,14.1,8,7,37,11:11 AM,11:06 PM,05:36 AM,07:42 PM,8,28,28,29,11,34,27,0.0,1007,29,10,203,6
2020-01-31 12:00:00,39,22,0.0,14.1,8,9,37,11:11 AM,11:06 PM,05:36 AM,07:42 PM,12,36,36,36,21,32,24,0.0,1005,36,10,318,17
2020-01-31 15:00:00,39,22,0.0,14.1,8,9,37,11:11 AM,11:06 PM,05:36 AM,07:42 PM,15,40,40,39,28,24,24,0.0,1003,39,10,331,23
2020-01-31 18:00:00,39,22,0.0,14.1,8,1,37,11:11 AM,11:06 PM,05:36 AM,07:42 PM,19,39,39,36,20,52,65,0.5,1005,36,10,261,15
2020-01-31 21:00:00,39,22,0.0,14.1,8,1,37,11:11 AM,11:06 PM,05:36 AM,07:42 PM,21,37,37,34,15,79,87,1.1,1006,34,10,81,9
2020-02-01 00:00:00,22,13,0.0,8.8,4,1,49,12:08 PM,11:33 PM,05:37 AM,07:41 PM,22,29,29,26,15,83,93,3.7,1006,26,8,223,9
2020-02-01 03:00:00,22,13,0.0,8.8,4,1,49,12:08 PM,11:33 PM,05:37 AM,07:41 PM,22,25,25,23,22,69,95,10.4,1005,23,6,320,12
2020-02-01 06:00:00,22,13,0.0,8.8,4,1,49,12:08 PM,11:33 PM,05:37 AM,07:41 PM,22,25,25,23,25,88,95,7.2,1006,23,7,316,14
2020-02-01 09:00:00,22,13,0.0,8.8,4,5,49,12:08 PM,11:33 PM,05:37 AM,07:41 PM,20,20,21,20,21,100,95,5.5,1008,20,7,258,14
2020-02-01 12:00:00,22,13,0.0,8.8,4,4,49,12:08 PM,11:33 PM,05:37 AM,07:41 PM,16,17,17,17,18,100,94,2.7,1009,17,8,232,13
2020-02-01 15:00:00,22,13,0.0,8.8,4,3,49,12:08 PM,11:33 PM,05:37 AM,07:41 PM,13,14,15,14,16,100,92,0.9,1010,15,9,227,12
2020-02-01 18:00:00,22,13,0.0,8.8,4,1,49,12:08 PM,11:33 PM,05:37 AM,07:41 PM,12,13,14,13,12,94,91,0.5,1011,14,4,237,9
2020-02-01 21:00:00,22,13,0.0,8.8,4,1,49,12:08 PM,11:33 PM,05:37 AM,07:41 PM,12,13,13,13,10,91,89,0.1,1011,13,7,247,7
2020-02-02 00:00:00,19,11,0.0,12.2,4,1,57,01:06 PM,No moonset,05:39 AM,07:40 PM,10,12,12,12,12,69,88,0.1,1011,12,10,253,8
2020-02-02 03:00:00,19,11,0.0,12.2,4,1,57,01:06 PM,No moonset,05:39 AM,07:40 PM,9,11,11,11,14,48,85,0.0,1010,11,10,276,9
2020-02-02 06:00:00,19,11,0.0,12.2,4,1,57,01:06 PM,No moonset,05:39 AM,07:40 PM,9,11,12,11,18,49,80,0.0,1010,12,10,298,12
2020-02-02 09:00:00,19,11,0.0,12.2,4,5,57,01:06 PM,No moonset,05:39 AM,07:40 PM,10,16,16,16,21,84,67,0.0,1010,16,10,288,17
2020-02-02 12:00:00,19,11,0.0,12.2,4,4,57,01:06 PM,No moonset,05:39 AM,07:40 PM,10,18,18,18,26,68,60,0.2,1010,18,10,266,22
2020-02-02 15:00:00,19,11,0.0,12.2,4,4,57,01:06 PM,No moonset,05:39 AM,07:40 PM,8,19,19,19,25,19,50,0.1,1009,19,10,258,21
2020-02-02 18:00:00,19,11,0.0,12.2,4,1,57,01:06 PM,No moonset,05:39 AM,07:40 PM,7,15,16,15,24,4,57,0.0,1009,16,10,253,18
2020-02-02 21:00:00,19,11,0.0,12.2,4,1,57,01:06 PM,No moonset,05:39 AM,07:40 PM,9,12,13,12,25,38,75,0.0,1010,13,10,263,16
2020-02-03 00:00:00,15,8,0.0,13.3,4,1,64,02:06 PM,12:02 AM,05:40 AM,07:39 PM,9,10,12,10,28,63,79,0.1,1010,12,10,274,17
2020-02-03 03:00:00,15,8,0.0,13.3,4,1,64,02:06 PM,12:02 AM,05:40 AM,07:39 PM,9,10,12,10,26,78,81,0.3,1010,12,9,261,16
2020-02-03 06:00:00,15,8,0.0,13.3,4,1,64,02:06 PM,12:02 AM,05:40 AM,07:39 PM,8,9,11,9,22,65,82,0.4,1012,11,10,234,14
2020-02-03 09:00:00,15,8,0.0,13.3,4,3,64,02:06 PM,12:02 AM,05:40 AM,07:39 PM,5,11,13,11,23,42,60,0.1,1014,13,10,224,17
2020-02-03 12:00:00,15,8,0.0,13.3,4,4,64,02:06 PM,12:02 AM,05:40 AM,07:39 PM,3,14,15,14,23,47,46,0.1,1016,15,10,218,19
2020-02-03 15:00:00,15,8,0.0,13.3,4,4,64,02:06 PM,12:02 AM,05:40 AM,07:39 PM,3,14,15,14,22,24,45,0.0,1017,15,10,208,19
2020-02-03 18:00:00,15,8,0.0,13.3,4,1,64,02:06 PM,12:02 AM,05:40 AM,07:39 PM,4,12,13,12,20,15,54,0.0,1019,13,10,195,15
2020-02-03 21:00:00,15,8,0.0,13.3,4,1,64,02:06 PM,12:02 AM,05:40 AM,07:39 PM,4,8,10,8,16,9,71,0.0,1021,10,10,185,9
2020-02-04 00:00:00,19,7,0.0,14.0,5,1,72,03:08 PM,12:35 AM,05:41 AM,07:38 PM,5,7,8,7,14,8,81,0.0,1021,8,10,179,7
2020-02-04 03:00:00,19,7,0.0,14.0,5,1,72,03:08 PM,12:35 AM,05:41 AM,07:38 PM,4,6,7,6,12,3,83,0.0,1021,7,10,171,6
2020-02-04 06:00:00,19,7,0.0,14.0,5,1,72,03:08 PM,12:35 AM,05:41 AM,07:38 PM,4,8,8,8,9,20,76,0.0,1022,8,10,176,5
2020-02-04 09:00:00,19,7,0.0,14.0,5,4,72,03:08 PM,12:35 AM,05:41 AM,07:38 PM,5,13,14,13,8,10,56,0.0,1023,14,10,156,7
2020-02-04 12:00:00,19,7,0.0,14.0,5,5,72,03:08 PM,12:35 AM,05:41 AM,07:38 PM,6,18,18,18,10,0,45,0.0,1022,18,10,138,9
2020-02-04 15:00:00,19,7,0.0,14.0,5,5,72,03:08 PM,12:35 AM,05:41 AM,07:38 PM,7,18,18,18,13,2,46,0.0,1021,18,10,127,11
2020-02-04 18:00:00,19,7,0.0,14.0,5,1,72,03:08 PM,12:35 AM,05:41 AM,07:38 PM,7,15,15,15,14,1,56,0.0,1021,15,10,130,11
2020-02-04 21:00:00,19,7,0.0,14.0,5,1,72,03:08 PM,12:35 AM,05:41 AM,07:38 PM,6,10,11,10,12,0,76,0.0,1022,11,10,147,7
2020-02-05 00:00:00,21,8,0.0,14.0,5,1,79,04:10 PM,01:14 AM,05:42 AM,07:37 PM,7,8,9,8,11,3,89,0.0,1022,9,10,162,6
2020-02-05 03:00:00,21,8,0.0,14.0,5,1,79,04:10 PM,01:14 AM,05:42 AM,07:37 PM,7,7,8,7,12,18,94,0.0,1021,8,5,159,6
2020-02-05 06:00:00,21,8,0.0,14.0,5,1,79,04:10 PM,01:14 AM,05:42 AM,07:37 PM,7,9,10,9,9,19,87,0.0,1021,10,7,145,5
2020-02-05 09:00:00,21,8,0.0,14.0,5,4,79,04:10 PM,01:14 AM,05:42 AM,07:37 PM,7,15,15,15,9,6,61,0.0,1022,15,10,127,7
2020-02-05 12:00:00,21,8,0.0,14.0,5,5,79,04:10 PM,01:14 AM,05:42 AM,07:37 PM,7,19,19,19,11,1,45,0.0,1021,19,10,118,10
2020-02-05 15:00:00,21,8,0.0,14.0,5,5,79,04:10 PM,01:14 AM,05:42 AM,07:37 PM,8,20,20,20,14,1,46,0.0,1020,20,10,118,12
2020-02-05 18:00:00,21,8,0.0,14.0,5,1,79,04:10 PM,01:14 AM,05:42 AM,07:37 PM,9,16,16,16,15,4,62,0.0,1020,16,10,123,12
2020-02-05 21:00:00,21,8,0.0,14.0,5,1,79,04:10 PM,01:14 AM,05:42 AM,07:37 PM,9,11,12,11,14,20,86,0.0,1021,12,10,134,8
2020-02-06 00:00:00,26,10,0.0,13.9,6,1,87,05:12 PM,02:00 AM,05:43 AM,07:36 PM,9,9,10,9,13,31,95,0.0,1021,10,5,141,7
2020-02-06 03:00:00,26,10,0.0,13.9,6,1,87,05:12 PM,02:00 AM,05:43 AM,07:36 PM,9,9,10,9,13,22,96,0.0,1020,10,2,145,6
2020-02-06 06:00:00,26,10,0.0,13.9,6,1,87,05:12 PM,02:00 AM,05:43 AM,07:36 PM,10,11,12,11,15,33,92,0.0,1020,12,7,123,9
2020-02-06 09:00:00,26,10,0.0,13.9,6,5,87,05:12 PM,02:00 AM,05:43 AM,07:36 PM,11,17,18,17,14,17,69,0.0,1020,18,10,104,11
2020-02-06 12:00:00,26,10,0.0,13.9,6,6,87,05:12 PM,02:00 AM,05:43 AM,07:36 PM,12,24,24,23,10,5,49,0.0,1020,23,10,98,9
2020-02-06 15:00:00,26,10,0.0,13.9,6,7,87,05:12 PM,02:00 AM,05:43 AM,07:36 PM,13,26,26,25,10,4,46,0.0,1018,25,10,103,9
2020-02-06 18:00:00,26,10,0.0,13.9,6,1,87,05:12 PM,02:00 AM,05:43 AM,07:36 PM,14,26,26,24,17,5,65,0.0,1019,24,10,97,12
2020-02-06 21:00:00,26,10,0.0,13.9,6,1,87,05:12 PM,02:00 AM,05:43 AM,07:36 PM,14,21,24,21,17,9,86,0.0,1020,21,10,122,9
2020-02-07 00:00:00,25,16,0.0,13.3,6,1,95,06:10 PM,02:54 AM,05:44 AM,07:35 PM,15,17,18,17,8,52,95,0.1,1020,17,9,101,4
2020-02-07 03:00:00,25,16,0.0,13.3,6,1,95,06:10 PM,02:54 AM,05:44 AM,07:35 PM,15,16,16,16,9,91,98,0.1,1020,16,3,123,5
2020-02-07 06:00:00,25,16,0.0,13.3,6,1,95,06:10 PM,02:54 AM,05:44 AM,07:35 PM,16,17,17,17,10,79,96,0.0,1021,17,1,124,6
2020-02-07 09:00:00,25,16,0.0,13.3,6,5,95,06:10 PM,02:54 AM,05:44 AM,07:35 PM,16,21,23,21,9,28,73,0.0,1022,21,7,97,7
2020-02-07 12:00:00,25,16,0.0,13.3,6,6,95,06:10 PM,02:54 AM,05:44 AM,07:35 PM,16,26,26,25,13,9,60,0.0,1022,25,10,111,11
2020-02-07 15:00:00,25,16,0.0,13.3,6,6,95,06:10 PM,02:54 AM,05:44 AM,07:35 PM,16,26,26,25,16,6,57,0.0,1021,25,10,130,14
2020-02-07 18:00:00,25,16,0.0,13.3,6,1,95,06:10 PM,02:54 AM,05:44 AM,07:35 PM,16,26,26,23,17,19,72,0.0,1022,23,10,136,14
2020-02-07 21:00:00,25,16,0.0,13.3,6,1,95,06:10 PM,02:54 AM,05:44 AM,07:35 PM,15,20,23,20,18,37,89,0.0,1023,20,5,135,11
2020-02-08 00:00:00,23,17,0.0,11.0,5,1,100,07:03 PM,03:58 AM,05:46 AM,07:34 PM,16,17,18,17,19,42,94,0.0,1023,17,2,125,11
2020-02-08 03:00:00,23,17,0.0,11.0,5,1,100,07:03 PM,03:58 AM,05:46 AM,07:34 PM,16,17,17,17,25,75,91,0.0,1022,17,7,112,15
2020-02-08 06:00:00,23,17,0.0,11.0,5,1,100,07:03 PM,03:58 AM,05:46 AM,07:34 PM,15,18,18,18,28,81,85,0.0,1023,18,10,106,19
2020-02-08 09:00:00,23,17,0.0,11.0,5,4,100,07:03 PM,03:58 AM,05:46 AM,07:34 PM,15,19,19,19,26,82,76,0.0,1024,19,10,107,20
2020-02-08 12:00:00,23,17,0.0,11.0,5,5,100,07:03 PM,03:58 AM,05:46 AM,07:34 PM,16,22,23,22,26,77,69,0.0,1023,22,10,113,22
2020-02-08 15:00:00,23,17,0.0,11.0,5,5,100,07:03 PM,03:58 AM,05:46 AM,07:34 PM,15,25,25,23,27,42,60,0.0,1020,23,10,115,23
2020-02-08 18:00:00,23,17,0.0,11.0,5,1,100,07:03 PM,03:58 AM,05:46 AM,07:34 PM,14,21,22,21,30,14,65,0.0,1021,21,10,116,23
2020-02-08 21:00:00,23,17,0.0,11.0,5,1,100,07:03 PM,03:58 AM,05:46 AM,07:34 PM,14,19,19,19,32,21,76,0.0,1021,19,10,111,22
2020-02-09 00:00:00,24,17,0.0,13.9,6,1,100,07:49 PM,05:08 AM,05:47 AM,07:33 PM,14,17,17,17,33,30,81,0.0,1021,17,10,107,21
2020-02-09 03:00:00,24,17,0.0,13.9,6,1,100,07:49 PM,05:08 AM,05:47 AM,07:33 PM,14,17,17,17,32,28,82,0.0,1020,17,10,104,20
2020-02-09 06:00:00,24,17,0.0,13.9,6,1,100,07:49 PM,05:08 AM,05:47 AM,07:33 PM,13,17,17,17,32,20,79,0.0,1020,17,10,102,21
2020-02-09 09:00:00,24,17,0.0,13.9,6,5,100,07:49 PM,05:08 AM,05:47 AM,07:33 PM,14,20,22,20,28,41,68,0.0,1020,20,10,100,22
2020-02-09 12:00:00,24,17,0.0,13.9,6,6,100,07:49 PM,05:08 AM,05:47 AM,07:33 PM,14,25,25,23,26,34,57,0.0,1018,23,10,103,23
2020-02-09 15:00:00,24,17,0.0,13.9,6,6,100,07:49 PM,05:08 AM,05:47 AM,07:33 PM,14,25,25,23,27,28,59,0.0,1016,23,10,112,23
2020-02-09 18:00:00,24,17,0.0,13.9,6,1,100,07:49 PM,05:08 AM,05:47 AM,07:33 PM,15,21,21,21,28,60,68,0.0,1016,21,10,108,22
2020-02-09 21:00:00,24,17,0.0,13.9,6,1,100,07:49 PM,05:08 AM,05:47 AM,07:33 PM,14,19,19,19,30,81,73,0.0,1016,19,10,100,22
2020-02-10 00:00:00,21,16,0.0,9.8,4,1,83,08:30 PM,06:21 AM,05:48 AM,07:32 PM,13,17,17,17,32,68,74,0.0,1015,17,10,102,22
2020-02-10 03:00:00,21,16,0.0,9.8,4,1,83,08:30 PM,06:21 AM,05:48 AM,07:32 PM,12,17,17,17,32,52,73,0.0,1014,17,10,99,21
2020-02-10 06:00:00,21,16,0.0,9.8,4,1,83,08:30 PM,06:21 AM,05:48 AM,07:32 PM,13,17,17,17,29,82,75,0.0,1013,17,10,95,19
2020-02-10 09:00:00,21,16,0.0,9.8,4,4,83,08:30 PM,06:21 AM,05:48 AM,07:32 PM,14,18,18,18,26,100,78,0.1,1012,18,10,94,19
2020-02-10 12:00:00,21,16,0.0,9.8,4,4,83,08:30 PM,06:21 AM,05:48 AM,07:32 PM,16,20,20,20,22,100,77,0.0,1010,20,10,90,18
2020-02-10 15:00:00,21,16,0.0,9.8,4,5,83,08:30 PM,06:21 AM,05:48 AM,07:32 PM,16,21,23,21,17,72,73,0.0,1009,21,10,95,14
2020-02-10 18:00:00,21,16,0.0,9.8,4,1,83,08:30 PM,06:21 AM,05:48 AM,07:32 PM,16,20,21,20,16,59,80,0.0,1009,20,10,105,12
2020-02-10 21:00:00,21,16,0.0,9.8,4,1,83,08:30 PM,06:21 AM,05:48 AM,07:32 PM,16,18,18,18,15,61,87,0.0,1009,18,10,109,10
2020-02-11 00:00:00,26,18,0.0,8.6,6,1,75,09:06 PM,07:36 AM,05:49 AM,07:31 PM,17,18,18,18,9,72,93,0.0,1009,18,5,130,6
2020-02-11 03:00:00,26,18,0.0,8.6,6,1,75,09:06 PM,07:36 AM,05:49 AM,07:31 PM,17,18,18,18,6,92,95,0.0,1008,18,2,170,4
2020-02-11 06:00:00,26,18,0.0,8.6,6,1,75,09:06 PM,07:36 AM,05:49 AM,07:31 PM,17,18,18,18,5,97,92,0.0,1009,18,7,216,4
2020-02-11 09:00:00,26,18,0.0,8.6,6,5,75,09:06 PM,07:36 AM,05:49 AM,07:31 PM,16,22,23,22,8,90,73,0.0,1010,22,10,237,7
2020-02-11 12:00:00,26,18,0.0,8.6,6,5,75,09:06 PM,07:36 AM,05:49 AM,07:31 PM,17,26,26,25,13,63,62,0.1,1009,25,10,218,11
2020-02-11 15:00:00,26,18,0.0,8.6,6,5,75,09:06 PM,07:36 AM,05:49 AM,07:31 PM,17,26,26,24,17,60,66,0.1,1009,24,10,211,14
2020-02-11 18:00:00,26,18,0.0,8.6,6,1,75,09:06 PM,07:36 AM,05:49 AM,07:31 PM,17,21,22,21,16,77,78,0.0,1010,21,10,204,13
2020-02-11 21:00:00,26,18,0.0,8.6,6,1,75,09:06 PM,07:36 AM,05:49 AM,07:31 PM,17,19,19,19,14,79,86,0.0,1012,19,10,199,10
2020-02-12 00:00:00,23,17,0.0,8.6,5,1,68,09:40 PM,08:50 AM,05:50 AM,07:29 PM,16,18,18,18,15,92,90,0.2,1013,18,5,191,10
2020-02-12 03:00:00,23,17,0.0,8.6,5,1,68,09:40 PM,08:50 AM,05:50 AM,07:29 PM,16,17,17,17,15,100,92,0.2,1013,17,7,185,10
2020-02-12 06:00:00,23,17,0.0,8.6,5,1,68,09:40 PM,08:50 AM,05:50 AM,07:29 PM,16,17,17,17,16,100,91,0.0,1014,17,10,178,11
2020-02-12 09:00:00,23,17,0.0,8.6,5,4,68,09:40 PM,08:50 AM,05:50 AM,07:29 PM,16,20,22,20,15,92,80,0.0,1015,20,10,146,12
2020-02-12 12:00:00,23,17,0.0,8.6,5,5,68,09:40 PM,08:50 AM,05:50 AM,07:29 PM,17,25,25,22,16,82,71,0.0,1015,22,10,129,14
2020-02-12 15:00:00,23,17,0.0,8.6,5,5,68,09:40 PM,08:50 AM,05:50 AM,07:29 PM,17,22,25,22,18,73,74,0.0,1014,22,10,138,15
2020-02-12 18:00:00,23,17,0.0,8.6,5,1,68,09:40 PM,08:50 AM,05:50 AM,07:29 PM,16,20,21,20,19,64,80,0.0,1014,20,10,133,14
2020-02-12 21:00:00,23,17,0.0,8.6,5,1,68,09:40 PM,08:50 AM,05:50 AM,07:29 PM,16,18,18,18,21,81,88,0.0,1016,18,10,132,14
2020-02-13 00:00:00,24,17,0.0,12.1,5,1,60,10:12 PM,10:02 AM,05:51 AM,07:28 PM,16,17,17,17,22,88,90,0.0,1014,17,10,123,14
2020-02-13 03:00:00,24,17,0.0,12.1,5,1,60,10:12 PM,10:02 AM,05:51 AM,07:28 PM,16,18,18,18,25,94,88,0.0,1014,18,10,112,16
2020-02-13 06:00:00,24,17,0.0,12.1,5,1,60,10:12 PM,10:02 AM,05:51 AM,07:28 PM,16,18,18,18,26,92,87,0.0,1013,18,10,105,17
2020-02-13 09:00:00,24,17,0.0,12.1,5,5,60,10:12 PM,10:02 AM,05:51 AM,07:28 PM,17,21,23,21,21,77,77,0.0,1013,21,10,98,17
2020-02-13 12:00:00,24,17,0.0,12.1,5,5,60,10:12 PM,10:02 AM,05:51 AM,07:28 PM,17,25,25,24,19,44,67,0.0,1012,24,10,101,16
2020-02-13 15:00:00,24,17,0.0,12.1,5,6,60,10:12 PM,10:02 AM,05:51 AM,07:28 PM,17,26,26,24,19,16,65,0.0,1010,24,10,110,17
2020-02-13 18:00:00,24,17,0.0,12.1,5,1,60,10:12 PM,10:02 AM,05:51 AM,07:28 PM,17,22,22,22,20,25,77,0.0,1010,22,10,115,15
2020-02-13 21:00:00,24,17,0.0,12.1,5,1,60,10:12 PM,10:02 AM,05:51 AM,07:28 PM,17,19,19,19,21,46,90,0.0,1010,19,10,111,13
2020-02-14 00:00:00,30,17,0.0,9.8,6,1,53,10:44 PM,11:13 AM,05:52 AM,07:27 PM,17,18,18,18,17,62,95,0.0,1009,18,5,102,10
2020-02-14 03:00:00,30,17,0.0,9.8,6,1,53,10:44 PM,11:13 AM,05:52 AM,07:27 PM,17,17,17,17,13,89,98,0.0,1008,17,1,92,7
2020-02-14 06:00:00,30,17,0.0,9.8,6,1,53,10:44 PM,11:13 AM,05:52 AM,07:27 PM,17,18,18,18,13,94,93,0.0,1007,18,7,80,7
2020-02-14 09:00:00,30,17,0.0,9.8,6,5,53,10:44 PM,11:13 AM,05:52 AM,07:27 PM,18,24,24,23,8,51,73,0.0,1007,23,10,30,5
2020-02-14 12:00:00,30,17,0.0,9.8,6,7,53,10:44 PM,11:13 AM,05:52 AM,07:27 PM,17,30,30,29,9,69,51,0.6,1006,29,9,203,7
2020-02-14 15:00:00,30,17,0.0,9.8,6,6,53,10:44 PM,11:13 AM,05:52 AM,07:27 PM,18,28,28,26,20,76,64,5.2,1004,26,8,296,14
2020-02-14 18:00:00,30,17,0.0,9.8,6,1,53,10:44 PM,11:13 AM,05:52 AM,07:27 PM,19,26,26,23,17,65,88,16.5,1005,23,7,138,10
2020-02-14 21:00:00,30,17,0.0,9.8,6,1,53,10:44 PM,11:13 AM,05:52 AM,07:27 PM,18,20,21,20,12,62,97,21.0,1006,20,6,169,7
2020-02-15 00:00:00,19,14,0.0,8.6,4,1,45,11:19 PM,12:23 PM,05:53 AM,07:26 PM,18,18,18,18,13,85,97,7.0,1007,18,3,227,8
2020-02-15 03:00:00,19,14,0.0,8.6,4,1,45,11:19 PM,12:23 PM,05:53 AM,07:26 PM,17,18,18,18,13,92,96,0.1,1007,18,2,223,9
2020-02-15 06:00:00,19,14,0.0,8.6,4,1,45,11:19 PM,12:23 PM,05:53 AM,07:26 PM,17,18,18,18,15,95,95,0.1,1009,18,2,212,10
2020-02-15 09:00:00,19,14,0.0,8.6,4,4,45,11:19 PM,12:23 PM,05:53 AM,07:26 PM,16,18,18,18,15,93,89,0.2,1011,18,2,194,11
2020-02-15 12:00:00,19,14,0.0,8.6,4,4,45,11:19 PM,12:23 PM,05:53 AM,07:26 PM,15,18,18,18,16,96,82,0.1,1012,18,7,190,14
2020-02-15 15:00:00,19,14,0.0,8.6,4,4,45,11:19 PM,12:23 PM,05:53 AM,07:26 PM,14,19,19,19,17,78,74,0.1,1012,19,10,192,15
2020-02-15 18:00:00,19,14,0.0,8.6,4,1,45,11:19 PM,12:23 PM,05:53 AM,07:26 PM,12,17,17,17,18,81,77,0.0,1013,17,10,195,14
2020-02-15 21:00:00,19,14,0.0,8.6,4,1,45,11:19 PM,12:23 PM,05:53 AM,07:26 PM,12,15,15,15,14,93,82,0.0,1014,15,10,189,11
