date_time,Narrogin_maxtempC,Narrogin_mintempC,Narrogin_totalSnow_cm,Narrogin_sunHour,Narrogin_uvIndex,Narrogin_uvIndex,Narrogin_moon_illumination,Narrogin_moonrise,Narrogin_moonset,Narrogin_sunrise,Narrogin_sunset,Narrogin_DewPointC,Narrogin_FeelsLikeC,Narrogin_HeatIndexC,Narrogin_WindChillC,Narrogin_WindGustKmph,Narrogin_cloudcover,Narrogin_humidity,Narrogin_precipMM,Narrogin_pressure,Narrogin_tempC,Narrogin_visibility,Narrogin_winddirDegree,Narrogin_windspeedKmph
2020-02-10 09:00:00,29,11,0.0,13.7,6,5,83,08:10 PM,06:22 AM,05:43 AM,07:08 PM,6,16,17,16,26,0,49,0.0,1016,17,10,103,22
2020-02-10 12:00:00,29,11,0.0,13.7,6,6,83,08:10 PM,06:22 AM,05:43 AM,07:08 PM,3,24,24,25,24,0,25,0.0,1014,25,10,115,21
2020-02-10 15:00:00,29,11,0.0,13.7,6,7,83,08:10 PM,06:22 AM,05:43 AM,07:08 PM,1,27,27,29,25,1,16,0.0,1012,29,10,117,22
2020-02-10 18:00:00,29,11,0.0,13.7,6,1,83,08:10 PM,06:22 AM,05:43 AM,07:08 PM,3,27,27,28,32,2,24,0.0,1012,28,10,115,26
2020-02-10 21:00:00,29,11,0.0,13.7,6,1,83,08:10 PM,06:22 AM,05:43 AM,07:08 PM,7,27,27,25,39,4,42,0.0,1013,25,10,111,27
2020-02-11 00:00:00,22,15,0.0,12.1,5,1,75,08:50 PM,07:34 AM,05:44 AM,07:07 PM,7,19,22,19,35,7,57,0.0,1014,20,10,104,24
2020-02-11 03:00:00,22,15,0.0,12.1,5,1,75,08:50 PM,07:34 AM,05:44 AM,07:07 PM,8,13,15,13,33,14,64,0.0,1014,15,10,96,23
2020-02-11 06:00:00,22,15,0.0,12.1,5,1,75,08:50 PM,07:34 AM,05:44 AM,07:07 PM,9,14,15,14,30,32,65,0.0,1014,15,10,92,22
2020-02-11 09:00:00,22,15,0.0,12.1,5,5,75,08:50 PM,07:34 AM,05:44 AM,07:07 PM,9,18,18,18,28,44,58,0.0,1014,18,10,83,22
2020-02-11 12:00:00,22,15,0.0,12.1,5,5,75,08:50 PM,07:34 AM,05:44 AM,07:07 PM,11,21,21,21,26,50,56,0.1,1014,21,10,69,23
2020-02-11 15:00:00,22,15,0.0,12.1,5,5,75,08:50 PM,07:34 AM,05:44 AM,07:07 PM,14,22,23,22,26,69,63,0.3,1013,22,10,59,22
2020-02-11 18:00:00,22,15,0.0,12.1,5,1,75,08:50 PM,07:34 AM,05:44 AM,07:07 PM,15,20,20,20,23,62,72,0.0,1013,20,10,63,19
2020-02-11 21:00:00,22,15,0.0,12.1,5,1,75,08:50 PM,07:34 AM,05:44 AM,07:07 PM,15,18,18,18,23,43,83,0.0,1014,18,10,71,17
2020-02-12 00:00:00,31,15,0.0,13.6,7,1,68,09:27 PM,08:43 AM,05:45 AM,07:06 PM,15,17,17,17,23,42,88,0.0,1014,17,10,77,16
2020-02-12 03:00:00,31,15,0.0,13.6,7,1,68,09:27 PM,08:43 AM,05:45 AM,07:06 PM,15,16,16,16,21,47,92,0.0,1014,16,10,78,14
2020-02-12 06:00:00,31,15,0.0,13.6,7,1,68,09:27 PM,08:43 AM,05:45 AM,07:06 PM,14,17,17,17,20,41,86,0.0,1014,17,10,77,14
2020-02-12 09:00:00,31,15,0.0,13.6,7,6,68,09:27 PM,08:43 AM,05:45 AM,07:06 PM,14,21,21,21,15,22,64,0.0,1014,21,10,72,14
2020-02-12 12:00:00,31,15,0.0,13.6,7,7,68,09:27 PM,08:43 AM,05:45 AM,07:06 PM,14,27,27,27,14,8,44,0.0,1013,27,10,71,12
2020-02-12 15:00:00,31,15,0.0,13.6,7,8,68,09:27 PM,08:43 AM,05:45 AM,07:06 PM,12,30,30,30,13,10,33,0.0,1011,30,10,83,11
2020-02-12 18:00:00,31,15,0.0,13.6,7,1,68,09:27 PM,08:43 AM,05:45 AM,07:06 PM,12,29,29,30,13,30,34,0.0,1012,30,10,97,10
2020-02-12 21:00:00,31,15,0.0,13.6,7,1,68,09:27 PM,08:43 AM,05:45 AM,07:06 PM,13,26,26,25,19,60,49,0.0,1013,25,10,120,12
2020-02-13 00:00:00,33,20,0.0,12.1,6,1,60,10:02 PM,09:52 AM,05:45 AM,07:05 PM,15,25,25,22,26,59,64,0.0,1013,22,10,128,18
2020-02-13 03:00:00,33,20,0.0,12.1,6,1,60,10:02 PM,09:52 AM,05:45 AM,07:05 PM,15,21,23,21,24,78,69,0.1,1012,21,10,86,16
2020-02-13 06:00:00,33,20,0.0,12.1,6,1,60,10:02 PM,09:52 AM,05:45 AM,07:05 PM,15,21,21,21,19,81,70,0.1,1013,21,10,66,13
2020-02-13 09:00:00,33,20,0.0,12.1,6,7,60,10:02 PM,09:52 AM,05:45 AM,07:05 PM,13,26,26,25,16,60,48,0.1,1013,25,10,56,14
2020-02-13 12:00:00,33,20,0.0,12.1,6,8,60,10:02 PM,09:52 AM,05:45 AM,07:05 PM,8,29,29,31,14,21,25,0.0,1012,31,10,50,13
2020-02-13 15:00:00,33,20,0.0,12.1,6,8,60,10:02 PM,09:52 AM,05:45 AM,07:05 PM,9,31,31,33,7,43,23,0.0,1011,33,10,52,6
2020-02-13 18:00:00,33,20,0.0,12.1,6,1,60,10:02 PM,09:52 AM,05:45 AM,07:05 PM,11,32,32,32,13,31,31,0.0,1011,32,10,107,10
2020-02-13 21:00:00,33,20,0.0,12.1,6,1,60,10:02 PM,09:52 AM,05:45 AM,07:05 PM,14,32,32,29,37,15,49,0.0,1012,29,10,150,27
2020-02-14 00:00:00,36,21,0.0,13.6,8,1,53,10:38 PM,10:59 AM,05:46 AM,07:04 PM,14,27,27,25,33,20,56,0.0,1013,25,10,130,25
2020-02-14 03:00:00,36,21,0.0,13.6,8,1,53,10:38 PM,10:59 AM,05:46 AM,07:04 PM,13,22,25,22,29,26,58,0.0,1012,22,10,116,22
2020-02-14 06:00:00,36,21,0.0,13.6,8,1,53,10:38 PM,10:59 AM,05:46 AM,07:04 PM,13,25,25,22,27,26,57,0.0,1012,22,10,105,22
2020-02-14 09:00:00,36,21,0.0,13.6,8,7,53,10:38 PM,10:59 AM,05:46 AM,07:04 PM,13,27,27,26,26,26,47,0.0,1012,26,10,80,23
2020-02-14 12:00:00,36,21,0.0,13.6,8,8,53,10:38 PM,10:59 AM,05:46 AM,07:04 PM,13,32,32,33,24,37,31,0.0,1011,33,10,46,21
2020-02-14 15:00:00,36,21,0.0,13.6,8,9,53,10:38 PM,10:59 AM,05:46 AM,07:04 PM,12,34,34,35,16,43,25,0.0,1007,35,10,38,13
2020-02-14 18:00:00,36,21,0.0,13.6,8,1,53,10:38 PM,10:59 AM,05:46 AM,07:04 PM,12,32,32,32,16,15,30,0.0,1007,32,10,83,12
2020-02-14 21:00:00,36,21,0.0,13.6,8,1,53,10:38 PM,10:59 AM,05:46 AM,07:04 PM,14,29,29,29,32,13,41,0.0,1008,29,10,94,22
2020-02-15 00:00:00,35,24,0.0,13.6,8,1,45,11:17 PM,12:06 PM,05:47 AM,07:03 PM,15,28,28,27,34,8,47,0.0,1008,27,10,62,21
2020-02-15 03:00:00,35,24,0.0,13.6,8,1,45,11:17 PM,12:06 PM,05:47 AM,07:03 PM,14,27,27,26,27,9,49,0.0,1007,26,10,133,15
2020-02-15 06:00:00,35,24,0.0,13.6,8,1,45,11:17 PM,12:06 PM,05:47 AM,07:03 PM,14,26,26,25,19,4,52,0.0,1007,25,10,334,11
2020-02-15 09:00:00,35,24,0.0,13.6,8,7,45,11:17 PM,12:06 PM,05:47 AM,07:03 PM,13,28,28,28,19,4,42,0.0,1008,28,10,310,16
2020-02-15 12:00:00,35,24,0.0,13.6,8,8,45,11:17 PM,12:06 PM,05:47 AM,07:03 PM,10,32,32,34,28,3,25,0.0,1007,34,10,301,24
2020-02-15 15:00:00,35,24,0.0,13.6,8,8,45,11:17 PM,12:06 PM,05:47 AM,07:03 PM,8,32,32,34,32,1,22,0.0,1006,34,10,286,28
2020-02-15 18:00:00,35,24,0.0,13.6,8,1,45,11:17 PM,12:06 PM,05:47 AM,07:03 PM,13,31,31,30,33,3,42,0.0,1008,30,10,265,27
2020-02-15 21:00:00,35,24,0.0,13.6,8,1,45,11:17 PM,12:06 PM,05:47 AM,07:03 PM,16,30,30,27,30,17,70,0.0,1010,27,10,244,21
2020-02-16 00:00:00,29,15,0.0,13.5,5,1,38,11:58 PM,01:11 PM,05:48 AM,07:02 PM,15,24,24,22,21,56,79,0.0,1012,22,10,209,17
2020-02-16 03:00:00,29,15,0.0,13.5,5,1,38,11:58 PM,01:11 PM,05:48 AM,07:02 PM,13,17,17,17,20,52,80,0.0,1012,17,10,208,16
2020-02-16 06:00:00,29,15,0.0,13.5,5,1,38,11:58 PM,01:11 PM,05:48 AM,07:02 PM,12,15,15,15,19,14,80,0.0,1013,15,10,209,14
2020-02-16 09:00:00,29,15,0.0,13.5,5,5,38,11:58 PM,01:11 PM,05:48 AM,07:02 PM,9,19,19,19,17,0,55,0.0,1014,19,10,205,14
2020-02-16 12:00:00,29,15,0.0,13.5,5,7,38,11:58 PM,01:11 PM,05:48 AM,07:02 PM,5,25,25,26,17,1,27,0.0,1013,26,10,207,15
2020-02-16 15:00:00,29,15,0.0,13.5,5,7,38,11:58 PM,01:11 PM,05:48 AM,07:02 PM,5,27,27,28,23,5,23,0.0,1012,28,10,208,19
2020-02-16 18:00:00,29,15,0.0,13.5,5,1,38,11:58 PM,01:11 PM,05:48 AM,07:02 PM,11,27,27,27,32,17,41,0.0,1014,27,10,195,26
2020-02-16 21:00:00,29,15,0.0,13.5,5,1,38,11:58 PM,01:11 PM,05:48 AM,07:02 PM,12,27,27,25,32,44,61,0.0,1016,25,10,172,23
2020-02-17 00:00:00,27,14,0.0,13.5,6,1,30,No moonrise,02:14 PM,05:49 AM,07:01 PM,12,20,22,20,27,68,74,0.0,1018,20,10,150,21
2020-02-17 03:00:00,27,14,0.0,13.5,6,1,30,No moonrise,02:14 PM,05:49 AM,07:01 PM,10,15,15,15,26,44,73,0.0,1018,15,10,150,20
2020-02-17 06:00:00,27,14,0.0,13.5,6,1,30,No moonrise,02:14 PM,05:49 AM,07:01 PM,9,14,15,14,25,13,68,0.0,1020,15,10,140,19
2020-02-17 09:00:00,27,14,0.0,13.5,6,5,30,No moonrise,02:14 PM,05:49 AM,07:01 PM,9,18,19,18,23,9,55,0.0,1021,18,10,126,20
2020-02-17 12:00:00,27,14,0.0,13.5,6,6,30,No moonrise,02:14 PM,05:49 AM,07:01 PM,8,25,25,23,20,5,39,0.0,1021,23,10,116,18
2020-02-17 15:00:00,27,14,0.0,13.5,6,7,30,No moonrise,02:14 PM,05:49 AM,07:01 PM,5,25,25,26,21,5,26,0.0,1019,26,10,117,19
2020-02-17 18:00:00,27,14,0.0,13.5,6,1,30,No moonrise,02:14 PM,05:49 AM,07:01 PM,6,25,25,25,31,5,35,0.0,1020,25,10,120,24
2020-02-17 21:00:00,27,14,0.0,13.5,6,1,30,No moonrise,02:14 PM,05:49 AM,07:01 PM,8,24,24,22,39,2,54,0.0,1022,22,10,111,28
2020-02-18 00:00:00,27,13,0.0,13.5,6,1,22,12:42 AM,03:15 PM,05:50 AM,07:00 PM,7,17,19,17,34,0,61,0.0,1022,17,10,107,25
2020-02-18 03:00:00,27,13,0.0,13.5,6,1,22,12:42 AM,03:15 PM,05:50 AM,07:00 PM,7,11,13,11,33,0,66,0.0,1022,13,10,98,23
2020-02-18 06:00:00,27,13,0.0,13.5,6,1,22,12:42 AM,03:15 PM,05:50 AM,07:00 PM,7,11,13,11,30,0,67,0.0,1022,13,10,88,22
2020-02-18 09:00:00,27,13,0.0,13.5,6,5,22,12:42 AM,03:15 PM,05:50 AM,07:00 PM,7,16,18,16,26,3,53,0.0,1021,17,10,85,22
2020-02-18 12:00:00,27,13,0.0,13.5,6,6,22,12:42 AM,03:15 PM,05:50 AM,07:00 PM,7,25,25,23,25,12,36,0.0,1019,23,10,83,22
2020-02-18 15:00:00,27,13,0.0,13.5,6,7,22,12:42 AM,03:15 PM,05:50 AM,07:00 PM,8,26,26,27,23,15,29,0.0,1017,27,10,77,20
2020-02-18 18:00:00,27,13,0.0,13.5,6,1,22,12:42 AM,03:15 PM,05:50 AM,07:00 PM,8,26,26,26,23,13,31,0.0,1016,26,10,82,17
2020-02-18 21:00:00,27,13,0.0,13.5,6,1,22,12:42 AM,03:15 PM,05:50 AM,07:00 PM,8,21,22,21,29,12,43,0.0,1016,21,10,98,17
2020-02-19 00:00:00,31,15,0.0,13.1,7,1,15,01:32 AM,04:10 PM,05:51 AM,06:59 PM,10,18,18,18,32,11,59,0.0,1017,18,10,110,22
2020-02-19 03:00:00,31,15,0.0,13.1,7,1,15,01:32 AM,04:10 PM,05:51 AM,06:59 PM,10,16,16,16,30,11,67,0.0,1016,16,10,109,20
2020-02-19 06:00:00,31,15,0.0,13.1,7,1,15,01:32 AM,04:10 PM,05:51 AM,06:59 PM,9,17,17,17,28,18,61,0.0,1016,17,10,91,19
2020-02-19 09:00:00,31,15,0.0,13.1,7,6,15,01:32 AM,04:10 PM,05:51 AM,06:59 PM,8,22,22,23,21,26,41,0.0,1015,23,10,67,18
2020-02-19 12:00:00,31,15,0.0,13.1,7,7,15,01:32 AM,04:10 PM,05:51 AM,06:59 PM,9,28,28,29,18,23,29,0.0,1014,29,10,65,15
2020-02-19 15:00:00,31,15,0.0,13.1,7,8,15,01:32 AM,04:10 PM,05:51 AM,06:59 PM,9,30,30,31,16,38,26,0.0,1012,31,10,86,14
2020-02-19 18:00:00,31,15,0.0,13.1,7,1,15,01:32 AM,04:10 PM,05:51 AM,06:59 PM,10,28,28,29,17,53,30,0.0,1012,29,10,98,13
2020-02-19 21:00:00,31,15,0.0,13.1,7,1,15,01:32 AM,04:10 PM,05:51 AM,06:59 PM,11,26,26,26,26,35,43,0.0,1013,26,10,107,16
2020-02-20 00:00:00,32,17,0.0,13.1,7,1,7,02:24 AM,05:01 PM,05:52 AM,06:58 PM,12,24,24,23,32,10,61,0.0,1014,23,10,110,23
2020-02-20 03:00:00,32,17,0.0,13.1,7,1,7,02:24 AM,05:01 PM,05:52 AM,06:58 PM,13,18,18,18,28,7,71,0.0,1015,18,10,107,19
2020-02-20 06:00:00,32,17,0.0,13.1,7,1,7,02:24 AM,05:01 PM,05:52 AM,06:58 PM,13,18,18,18,26,8,72,0.0,1016,18,10,107,19
2020-02-20 09:00:00,32,17,0.0,13.1,7,6,7,02:24 AM,05:01 PM,05:52 AM,06:58 PM,12,22,22,22,25,7,54,0.0,1016,22,10,95,22
2020-02-20 12:00:00,32,17,0.0,13.1,7,7,7,02:24 AM,05:01 PM,05:52 AM,06:58 PM,9,28,28,29,23,5,29,0.0,1016,29,10,79,21
2020-02-20 15:00:00,32,17,0.0,13.1,7,8,7,02:24 AM,05:01 PM,05:52 AM,06:58 PM,7,29,29,31,22,8,21,0.0,1014,31,10,89,19
2020-02-20 18:00:00,32,17,0.0,13.1,7,1,7,02:24 AM,05:01 PM,05:52 AM,06:58 PM,6,29,29,30,26,9,23,0.0,1014,30,10,98,18
2020-02-20 21:00:00,32,17,0.0,13.1,7,1,7,02:24 AM,05:01 PM,05:52 AM,06:58 PM,8,31,31,28,33,4,37,0.0,1016,28,10,99,19
2020-02-21 00:00:00,31,18,0.0,13.0,7,1,0,03:20 AM,05:46 PM,05:53 AM,06:57 PM,11,27,27,24,32,3,56,0.0,1017,24,10,94,22
2020-02-21 03:00:00,31,18,0.0,13.0,7,1,0,03:20 AM,05:46 PM,05:53 AM,06:57 PM,11,19,19,19,29,3,59,0.0,1017,19,10,84,18
2020-02-21 06:00:00,31,18,0.0,13.0,7,1,0,03:20 AM,05:46 PM,05:53 AM,06:57 PM,10,19,20,19,27,4,55,0.0,1017,19,10,74,18
2020-02-21 09:00:00,31,18,0.0,13.0,7,6,0,03:20 AM,05:46 PM,05:53 AM,06:57 PM,9,25,25,24,22,5,39,0.0,1018,24,10,54,19
2020-02-21 12:00:00,31,18,0.0,13.0,7,7,0,03:20 AM,05:46 PM,05:53 AM,06:57 PM,8,28,28,29,23,12,27,0.0,1016,29,10,44,20
2020-02-21 15:00:00,31,18,0.0,13.0,7,7,0,03:20 AM,05:46 PM,05:53 AM,06:57 PM,7,28,28,29,24,25,26,0.0,1015,29,10,151,21
2020-02-21 18:00:00,31,18,0.0,13.0,7,1,0,03:20 AM,05:46 PM,05:53 AM,06:57 PM,9,25,25,26,26,36,34,0.0,1015,26,10,240,19
2020-02-21 21:00:00,31,18,0.0,13.0,7,1,0,03:20 AM,05:46 PM,05:53 AM,06:57 PM,8,25,25,24,15,49,36,0.0,1015,24,10,21,10
2020-02-22 00:00:00,25,18,0.0,9.4,5,1,0,04:16 AM,06:26 PM,05:53 AM,06:56 PM,9,25,25,23,9,49,41,0.1,1015,23,8,75,5
2020-02-22 03:00:00,25,18,0.0,9.4,5,1,0,04:16 AM,06:26 PM,05:53 AM,06:56 PM,11,24,24,22,11,52,50,0.2,1014,22,7,122,7
2020-02-22 06:00:00,25,18,0.0,9.4,5,1,0,04:16 AM,06:26 PM,05:53 AM,06:56 PM,11,21,22,21,16,62,54,0.5,1015,21,10,89,11
2020-02-22 09:00:00,25,18,0.0,9.4,5,4,0,04:16 AM,06:26 PM,05:53 AM,06:56 PM,13,19,19,19,15,85,68,1.4,1016,19,9,36,12
2020-02-22 12:00:00,25,18,0.0,9.4,5,5,0,04:16 AM,06:26 PM,05:53 AM,06:56 PM,14,20,21,20,15,91,66,1.2,1014,20,9,38,12
2020-02-22 15:00:00,25,18,0.0,9.4,5,6,0,04:16 AM,06:26 PM,05:53 AM,06:56 PM,14,25,25,23,14,75,55,1.0,1012,23,9,78,12
2020-02-22 18:00:00,25,18,0.0,9.4,5,1,0,04:16 AM,06:26 PM,05:53 AM,06:56 PM,13,24,24,23,16,43,54,0.0,1012,23,10,109,11
2020-02-22 21:00:00,25,18,0.0,9.4,5,1,0,04:16 AM,06:26 PM,05:53 AM,06:56 PM,15,20,20,20,19,28,72,0.0,1012,20,10,95,12
2020-02-23 00:00:00,29,18,0.0,13.0,6,1,0,05:14 AM,07:01 PM,05:54 AM,06:55 PM,15,19,19,19,14,45,79,0.0,1013,19,10,85,8
2020-02-23 03:00:00,29,18,0.0,13.0,6,1,0,05:14 AM,07:01 PM,05:54 AM,06:55 PM,16,18,18,18,16,62,83,0.1,1012,18,10,108,9
2020-02-23 06:00:00,29,18,0.0,13.0,6,1,0,05:14 AM,07:01 PM,05:54 AM,06:55 PM,16,19,19,19,19,27,82,0.0,1013,19,10,111,12
2020-02-23 09:00:00,29,18,0.0,13.0,6,6,0,05:14 AM,07:01 PM,05:54 AM,06:55 PM,15,23,23,23,20,22,64,0.0,1014,23,10,105,17
2020-02-23 12:00:00,29,18,0.0,13.0,6,7,0,05:14 AM,07:01 PM,05:54 AM,06:55 PM,14,28,28,27,21,28,46,0.0,1012,27,10,104,18
2020-02-23 15:00:00,29,18,0.0,13.0,6,7,0,05:14 AM,07:01 PM,05:54 AM,06:55 PM,14,29,29,29,22,46,39,0.0,1011,29,10,108,19
2020-02-23 18:00:00,29,18,0.0,13.0,6,1,0,05:14 AM,07:01 PM,05:54 AM,06:55 PM,13,28,28,27,32,55,46,0.0,1011,27,10,120,25
2020-02-23 21:00:00,29,18,0.0,13.0,6,1,0,05:14 AM,07:01 PM,05:54 AM,06:55 PM,14,27,27,23,42,56,62,0.1,1013,23,10,118,31
2020-02-24 00:00:00,29,19,0.0,10.7,5,1,0,06:09 AM,07:33 PM,05:55 AM,06:54 PM,14,20,22,20,35,39,75,0.0,1014,20,10,108,27
2020-02-24 03:00:00,29,19,0.0,10.7,5,1,0,06:09 AM,07:33 PM,05:55 AM,06:54 PM,15,19,19,19,32,73,77,0.1,1014,19,10,107,24
2020-02-24 06:00:00,29,19,0.0,10.7,5,1,0,06:09 AM,07:33 PM,05:55 AM,06:54 PM,15,19,19,19,30,90,78,0.3,1015,19,10,105,23
2020-02-24 09:00:00,29,19,0.0,10.7,5,5,0,06:09 AM,07:33 PM,05:55 AM,06:54 PM,15,20,21,20,28,97,72,0.4,1015,20,10,105,23
2020-02-24 12:00:00,29,19,0.0,10.7,5,5,0,06:09 AM,07:33 PM,05:55 AM,06:54 PM,15,26,26,24,24,84,59,0.0,1014,24,10,104,21
2020-02-24 15:00:00,29,19,0.0,10.7,5,7,0,06:09 AM,07:33 PM,05:55 AM,06:54 PM,15,29,29,29,23,56,44,0.1,1011,29,10,108,20
2020-02-24 18:00:00,29,19,0.0,10.7,5,1,0,06:09 AM,07:33 PM,05:55 AM,06:54 PM,15,29,29,28,29,39,54,0.9,1011,28,9,122,24
2020-02-24 21:00:00,29,19,0.0,10.7,5,1,0,06:09 AM,07:33 PM,05:55 AM,06:54 PM,17,28,28,25,35,82,77,1.8,1014,25,9,115,26
2020-02-25 00:00:00,27,19,0.0,10.7,5,1,8,07:05 AM,08:02 PM,05:56 AM,06:53 PM,16,19,19,19,33,96,82,0.3,1014,19,10,113,25
2020-02-25 03:00:00,27,19,0.0,10.7,5,1,8,07:05 AM,08:02 PM,05:56 AM,06:53 PM,16,19,19,19,28,95,83,0.2,1014,19,10,110,22
2020-02-25 06:00:00,27,19,0.0,10.7,5,1,8,07:05 AM,08:02 PM,05:56 AM,06:53 PM,16,20,20,20,27,88,80,0.0,1015,20,10,108,21
2020-02-25 09:00:00,27,19,0.0,10.7,5,5,8,07:05 AM,08:02 PM,05:56 AM,06:53 PM,16,21,22,21,27,79,72,0.0,1016,21,10,118,23
2020-02-25 12:00:00,27,19,0.0,10.7,5,6,8,07:05 AM,08:02 PM,05:56 AM,06:53 PM,16,26,26,25,30,50,58,0.0,1015,25,10,121,26
2020-02-25 15:00:00,27,19,0.0,10.7,5,6,8,07:05 AM,08:02 PM,05:56 AM,06:53 PM,16,27,27,27,33,43,50,0.2,1014,27,10,116,28
2020-02-25 18:00:00,27,19,0.0,10.7,5,1,8,07:05 AM,08:02 PM,05:56 AM,06:53 PM,15,27,27,25,39,83,60,0.5,1014,25,9,122,30
2020-02-25 21:00:00,27,19,0.0,10.7,5,1,8,07:05 AM,08:02 PM,05:56 AM,06:53 PM,15,27,27,23,48,81,76,1.7,1016,23,9,119,31
2020-02-26 00:00:00,24,18,0.0,10.7,5,1,15,07:59 AM,08:30 PM,05:57 AM,06:51 PM,15,20,22,20,55,100,82,6.5,1017,20,6,106,28
2020-02-26 03:00:00,24,18,0.0,10.7,5,1,15,07:59 AM,08:30 PM,05:57 AM,06:51 PM,15,18,18,18,50,98,84,7.4,1017,18,5,99,26
2020-02-26 06:00:00,24,18,0.0,10.7,5,1,15,07:59 AM,08:30 PM,05:57 AM,06:51 PM,15,18,18,18,36,96,83,1.6,1017,18,10,94,24
2020-02-26 09:00:00,24,18,0.0,10.7,5,4,15,07:59 AM,08:30 PM,05:57 AM,06:51 PM,15,20,21,20,35,96,74,1.0,1018,20,10,86,23
2020-02-26 12:00:00,24,18,0.0,10.7,5,6,15,07:59 AM,08:30 PM,05:57 AM,06:51 PM,16,25,25,23,27,75,63,0.3,1017,23,9,82,22
2020-02-26 15:00:00,24,18,0.0,10.7,5,6,15,07:59 AM,08:30 PM,05:57 AM,06:51 PM,16,26,26,24,30,48,62,0.0,1016,24,10,64,23
2020-02-26 18:00:00,24,18,0.0,10.7,5,1,15,07:59 AM,08:30 PM,05:57 AM,06:51 PM,17,25,25,24,23,48,67,0.0,1016,24,10,67,18
2020-02-26 21:00:00,24,18,0.0,10.7,5,1,15,07:59 AM,08:30 PM,05:57 AM,06:51 PM,18,22,23,22,15,49,78,0.1,1017,22,8,128,10
2020-02-27 00:00:00,22,13,0.0,10.6,6,1,23,08:52 AM,08:58 PM,05:58 AM,06:50 PM,17,20,20,20,22,51,81,0.3,1016,20,7,136,15
2020-02-27 03:00:00,22,13,0.0,10.6,6,1,23,08:52 AM,08:58 PM,05:58 AM,06:50 PM,15,19,19,19,28,54,81,0.2,1015,19,10,122,20
2020-02-27 06:00:00,22,13,0.0,10.6,6,1,23,08:52 AM,08:58 PM,05:58 AM,06:50 PM,15,18,18,18,33,60,82,0.7,1016,18,10,130,26
2020-02-27 09:00:00,22,13,0.0,10.6,6,4,23,08:52 AM,08:58 PM,05:58 AM,06:50 PM,16,19,19,19,38,64,81,1.9,1016,19,9,94,28
2020-02-27 12:00:00,22,13,0.0,10.6,6,5,23,08:52 AM,08:58 PM,05:58 AM,06:50 PM,18,21,22,21,23,65,83,4.0,1015,21,8,127,15
2020-02-27 15:00:00,22,13,0.0,10.6,6,5,23,08:52 AM,08:58 PM,05:58 AM,06:50 PM,17,22,24,22,14,58,76,3.9,1014,22,8,186,10
2020-02-27 18:00:00,22,13,0.0,10.6,6,1,23,08:52 AM,08:58 PM,05:58 AM,06:50 PM,16,20,23,20,40,58,72,1.4,1013,20,9,74,26
2020-02-27 21:00:00,22,13,0.0,10.6,6,1,23,08:52 AM,08:58 PM,05:58 AM,06:50 PM,16,17,19,17,48,44,67,0.1,1012,17,10,71,29
2020-02-28 00:00:00,27,22,0.0,8.1,7,1,30,09:46 AM,09:27 PM,05:58 AM,06:49 PM,16,16,19,16,56,60,66,0.3,1012,16,9,66,34
2020-02-28 03:00:00,27,22,0.0,8.1,7,1,30,09:46 AM,09:27 PM,05:58 AM,06:49 PM,15,22,25,22,54,41,66,0.3,1011,22,10,55,33
2020-02-28 06:00:00,27,22,0.0,8.1,7,1,30,09:46 AM,09:27 PM,05:58 AM,06:49 PM,15,25,25,22,52,77,63,1.0,1011,22,9,48,33
2020-02-28 09:00:00,27,22,0.0,8.1,7,5,30,09:46 AM,09:27 PM,05:58 AM,06:49 PM,15,25,25,24,48,81,59,1.4,1011,24,10,41,34
2020-02-28 12:00:00,27,22,0.0,8.1,7,6,30,09:46 AM,09:27 PM,05:58 AM,06:49 PM,16,27,27,26,46,75,56,2.4,1010,26,9,33,30
2020-02-28 15:00:00,27,22,0.0,8.1,7,6,30,09:46 AM,09:27 PM,05:58 AM,06:49 PM,16,28,28,27,50,77,51,3.7,1008,27,8,37,29
2020-02-28 18:00:00,27,22,0.0,8.1,7,1,30,09:46 AM,09:27 PM,05:58 AM,06:49 PM,16,27,27,26,33,84,56,2.9,1007,26,8,44,21
2020-02-28 21:00:00,27,22,0.0,8.1,7,1,30,09:46 AM,09:27 PM,05:58 AM,06:49 PM,16,25,25,23,27,80,66,3.3,1008,23,8,43,15
2020-02-29 00:00:00,29,20,0.0,12.9,6,1,38,10:40 AM,09:57 PM,05:59 AM,06:48 PM,15,22,23,22,17,76,67,0.3,1008,22,9,41,9
2020-02-29 03:00:00,29,20,0.0,12.9,6,1,38,10:40 AM,09:57 PM,05:59 AM,06:48 PM,15,21,21,21,15,54,72,0.1,1007,21,10,128,8
2020-02-29 06:00:00,29,20,0.0,12.9,6,1,38,10:40 AM,09:57 PM,05:59 AM,06:48 PM,16,20,20,20,15,14,80,0.0,1007,20,10,305,10
2020-02-29 09:00:00,29,20,0.0,12.9,6,6,38,10:40 AM,09:57 PM,05:59 AM,06:48 PM,16,23,23,22,17,29,71,0.0,1007,22,10,276,15
2020-02-29 12:00:00,29,20,0.0,12.9,6,7,38,10:40 AM,09:57 PM,05:59 AM,06:48 PM,13,27,27,27,20,6,43,0.0,1006,27,10,275,18
2020-02-29 15:00:00,29,20,0.0,12.9,6,7,38,10:40 AM,09:57 PM,05:59 AM,06:48 PM,13,29,29,29,24,23,39,0.0,1005,29,10,266,21
