date_time,Gatton_maxtempC,Gatton_mintempC,Gatton_totalSnow_cm,Gatton_sunHour,Gatton_uvIndex,Gatton_uvIndex,Gatton_moon_illumination,Gatton_moonrise,Gatton_moonset,Gatton_sunrise,Gatton_sunset,Gatton_DewPointC,Gatton_FeelsLikeC,Gatton_HeatIndexC,Gatton_WindChillC,Gatton_WindGustKmph,Gatton_cloudcover,Gatton_humidity,Gatton_precipMM,Gatton_pressure,Gatton_tempC,Gatton_visibility,Gatton_winddirDegree,Gatton_windspeedKmph
2019-12-04 00:00:00,31,13,0.0,13.9,7,1,48,11:24 AM,No moonset,04:47 AM,06:34 PM,0,16,18,16,22,0,36,0.0,1011,17,10,231,10
2019-12-04 03:00:00,31,13,0.0,13.9,7,1,48,11:24 AM,No moonset,04:47 AM,06:34 PM,1,14,14,14,14,0,42,0.0,1011,14,10,220,7
2019-12-04 06:00:00,31,13,0.0,13.9,7,1,48,11:24 AM,No moonset,04:47 AM,06:34 PM,2,18,18,18,8,0,35,0.0,1012,18,10,220,5
2019-12-04 09:00:00,31,13,0.0,13.9,7,6,48,11:24 AM,No moonset,04:47 AM,06:34 PM,3,24,24,25,14,0,24,0.0,1013,25,10,228,12
2019-12-04 12:00:00,31,13,0.0,13.9,7,7,48,11:24 AM,No moonset,04:47 AM,06:34 PM,-0,27,27,29,21,0,15,0.0,1011,29,10,240,18
2019-12-04 15:00:00,31,13,0.0,13.9,7,8,48,11:24 AM,No moonset,04:47 AM,06:34 PM,-1,28,28,31,24,0,13,0.0,1009,31,10,239,21
2019-12-04 18:00:00,31,13,0.0,13.9,7,1,48,11:24 AM,No moonset,04:47 AM,06:34 PM,-1,29,29,28,23,0,18,0.0,1010,28,10,225,14
2019-12-04 21:00:00,31,13,0.0,13.9,7,1,48,11:24 AM,No moonset,04:47 AM,06:34 PM,-2,28,28,25,19,0,24,0.0,1012,25,10,243,9
2019-12-05 00:00:00,32,15,0.0,13.9,7,1,55,12:16 PM,12:33 AM,04:47 AM,06:35 PM,-1,19,19,19,13,0,29,0.0,1012,19,10,230,6
2019-12-05 03:00:00,32,15,0.0,13.9,7,1,55,12:16 PM,12:33 AM,04:47 AM,06:35 PM,-2,15,15,15,7,0,32,0.0,1012,15,10,229,3
2019-12-05 06:00:00,32,15,0.0,13.9,7,1,55,12:16 PM,12:33 AM,04:47 AM,06:35 PM,-1,20,20,20,8,0,26,0.0,1013,20,10,242,5
2019-12-05 09:00:00,32,15,0.0,13.9,7,7,55,12:16 PM,12:33 AM,04:47 AM,06:35 PM,-1,26,26,27,15,0,17,0.0,1013,27,10,241,13
2019-12-05 12:00:00,32,15,0.0,13.9,7,8,55,12:16 PM,12:33 AM,04:47 AM,06:35 PM,-3,29,29,31,20,0,11,0.0,1011,31,10,245,17
2019-12-05 15:00:00,32,15,0.0,13.9,7,8,55,12:16 PM,12:33 AM,04:47 AM,06:35 PM,-3,29,29,32,23,0,10,0.0,1009,32,10,239,20
2019-12-05 18:00:00,32,15,0.0,13.9,7,1,55,12:16 PM,12:33 AM,04:47 AM,06:35 PM,-3,30,30,29,24,0,16,0.0,1010,29,10,232,15
2019-12-05 21:00:00,32,15,0.0,13.9,7,1,55,12:16 PM,12:33 AM,04:47 AM,06:35 PM,-3,30,30,26,19,0,21,0.0,1011,26,10,232,9
2019-12-06 00:00:00,36,17,0.0,13.9,8,1,62,01:08 PM,01:05 AM,04:48 AM,06:36 PM,-2,20,22,20,11,0,24,0.0,1011,20,10,232,5
2019-12-06 03:00:00,36,17,0.0,13.9,8,1,62,01:08 PM,01:05 AM,04:48 AM,06:36 PM,-2,17,17,17,8,0,26,0.0,1010,17,10,236,4
2019-12-06 06:00:00,36,17,0.0,13.9,8,1,62,01:08 PM,01:05 AM,04:48 AM,06:36 PM,0,22,22,22,7,0,23,0.0,1011,22,10,266,4
2019-12-06 09:00:00,36,17,0.0,13.9,8,8,62,01:08 PM,01:05 AM,04:48 AM,06:36 PM,2,29,29,30,10,0,17,0.0,1011,30,10,269,8
2019-12-06 12:00:00,36,17,0.0,13.9,8,9,62,01:08 PM,01:05 AM,04:48 AM,06:36 PM,0,33,33,35,17,0,11,0.0,1008,35,10,271,15
2019-12-06 15:00:00,36,17,0.0,13.9,8,9,62,01:08 PM,01:05 AM,04:48 AM,06:36 PM,-1,35,35,36,20,0,10,0.0,1006,36,10,284,18
2019-12-06 18:00:00,36,17,0.0,13.9,8,1,62,01:08 PM,01:05 AM,04:48 AM,06:36 PM,0,35,35,34,17,0,15,0.0,1007,34,10,272,11
2019-12-06 21:00:00,36,17,0.0,13.9,8,1,62,01:08 PM,01:05 AM,04:48 AM,06:36 PM,0,34,34,31,10,0,20,0.0,1009,31,10,267,5
2019-12-07 00:00:00,37,19,0.0,13.9,8,1,70,01:59 PM,01:36 AM,04:48 AM,06:36 PM,-2,24,24,23,3,0,22,0.0,1009,23,10,242,1
2019-12-07 03:00:00,37,19,0.0,13.9,8,1,70,01:59 PM,01:36 AM,04:48 AM,06:36 PM,-1,19,19,19,12,0,25,0.0,1009,19,10,275,6
2019-12-07 06:00:00,37,19,0.0,13.9,8,1,70,01:59 PM,01:36 AM,04:48 AM,06:36 PM,8,23,23,23,18,0,40,0.0,1011,23,10,296,12
2019-12-07 09:00:00,37,19,0.0,13.9,8,8,70,01:59 PM,01:36 AM,04:48 AM,06:36 PM,9,30,30,31,18,0,28,0.0,1011,31,10,298,15
2019-12-07 12:00:00,37,19,0.0,13.9,8,9,70,01:59 PM,01:36 AM,04:48 AM,06:36 PM,1,34,34,36,18,0,12,0.0,1009,36,10,280,16
2019-12-07 15:00:00,37,19,0.0,13.9,8,9,70,01:59 PM,01:36 AM,04:48 AM,06:36 PM,-1,34,34,36,17,0,10,0.0,1008,36,10,245,14
2019-12-07 18:00:00,37,19,0.0,13.9,8,1,70,01:59 PM,01:36 AM,04:48 AM,06:36 PM,8,36,36,34,25,0,36,0.0,1010,34,10,144,14
2019-12-07 21:00:00,37,19,0.0,13.9,8,1,70,01:59 PM,01:36 AM,04:48 AM,06:36 PM,12,35,35,32,25,0,61,0.0,1013,32,10,90,12
2019-12-08 00:00:00,33,15,0.0,13.9,7,1,77,02:52 PM,02:07 AM,04:48 AM,06:37 PM,13,22,22,22,23,0,76,0.0,1014,22,10,87,11
2019-12-08 03:00:00,33,15,0.0,13.9,7,1,77,02:52 PM,02:07 AM,04:48 AM,06:37 PM,14,16,16,16,23,3,88,0.0,1014,16,10,78,11
2019-12-08 06:00:00,33,15,0.0,13.9,7,1,77,02:52 PM,02:07 AM,04:48 AM,06:37 PM,15,19,19,19,21,21,79,0.0,1016,19,10,76,15
2019-12-08 09:00:00,33,15,0.0,13.9,7,7,77,02:52 PM,02:07 AM,04:48 AM,06:37 PM,17,26,26,26,21,10,59,0.0,1017,26,10,75,18
2019-12-08 12:00:00,33,15,0.0,13.9,7,8,77,02:52 PM,02:07 AM,04:48 AM,06:37 PM,18,32,32,31,16,1,46,0.0,1015,31,10,68,14
2019-12-08 15:00:00,33,15,0.0,13.9,7,8,77,02:52 PM,02:07 AM,04:48 AM,06:37 PM,16,33,33,33,16,6,38,0.0,1013,33,10,85,14
2019-12-08 18:00:00,33,15,0.0,13.9,7,1,77,02:52 PM,02:07 AM,04:48 AM,06:37 PM,17,33,33,32,31,59,58,0.1,1015,32,10,83,24
2019-12-08 21:00:00,33,15,0.0,13.9,7,1,77,02:52 PM,02:07 AM,04:48 AM,06:37 PM,19,32,32,28,31,90,82,0.1,1019,28,10,76,24
2019-12-09 00:00:00,35,18,0.0,12.2,6,1,84,03:46 PM,02:39 AM,04:48 AM,06:38 PM,18,21,23,21,27,85,91,0.0,1020,21,10,83,19
2019-12-09 03:00:00,35,18,0.0,12.2,6,1,84,03:46 PM,02:39 AM,04:48 AM,06:38 PM,17,18,18,18,21,74,91,0.0,1020,18,10,85,12
2019-12-09 06:00:00,35,18,0.0,12.2,6,1,84,03:46 PM,02:39 AM,04:48 AM,06:38 PM,16,20,22,20,19,39,78,0.0,1021,20,10,79,14
2019-12-09 09:00:00,35,18,0.0,12.2,6,7,84,03:46 PM,02:39 AM,04:48 AM,06:38 PM,17,29,29,27,21,11,56,0.0,1020,27,10,74,18
2019-12-09 12:00:00,35,18,0.0,12.2,6,8,84,03:46 PM,02:39 AM,04:48 AM,06:38 PM,16,34,34,33,17,13,38,0.0,1019,33,10,73,15
2019-12-09 15:00:00,35,18,0.0,12.2,6,8,84,03:46 PM,02:39 AM,04:48 AM,06:38 PM,17,33,33,32,22,63,41,0.1,1016,32,10,62,19
2019-12-09 18:00:00,35,18,0.0,12.2,6,1,84,03:46 PM,02:39 AM,04:48 AM,06:38 PM,19,32,32,30,27,83,62,0.1,1017,30,10,66,23
2019-12-09 21:00:00,35,18,0.0,12.2,6,1,84,03:46 PM,02:39 AM,04:48 AM,06:38 PM,19,31,31,27,26,39,83,0.0,1019,27,10,74,19
2019-12-10 00:00:00,37,18,0.0,12.2,8,1,92,04:42 PM,03:15 AM,04:48 AM,06:38 PM,19,22,23,22,19,40,94,0.0,1018,22,5,67,13
2019-12-10 03:00:00,37,18,0.0,12.2,8,1,92,04:42 PM,03:15 AM,04:48 AM,06:38 PM,18,18,18,18,15,84,98,0.0,1017,18,1,63,9
2019-12-10 06:00:00,37,18,0.0,12.2,8,1,92,04:42 PM,03:15 AM,04:48 AM,06:38 PM,18,20,22,20,10,78,87,0.0,1018,20,7,59,8
2019-12-10 09:00:00,37,18,0.0,12.2,8,6,92,04:42 PM,03:15 AM,04:48 AM,06:38 PM,17,28,28,27,9,24,57,0.0,1018,27,10,45,8
2019-12-10 12:00:00,37,18,0.0,12.2,8,8,92,04:42 PM,03:15 AM,04:48 AM,06:38 PM,15,35,35,34,8,26,32,0.0,1015,34,10,193,7
2019-12-10 15:00:00,37,18,0.0,12.2,8,8,92,04:42 PM,03:15 AM,04:48 AM,06:38 PM,13,34,34,35,7,28,26,0.0,1012,35,10,291,6
2019-12-10 18:00:00,37,18,0.0,12.2,8,1,92,04:42 PM,03:15 AM,04:48 AM,06:38 PM,16,32,32,31,15,66,67,3.0,1013,31,8,145,9
2019-12-10 21:00:00,37,18,0.0,12.2,8,1,92,04:42 PM,03:15 AM,04:48 AM,06:38 PM,16,31,31,28,24,32,75,1.5,1014,28,9,58,12
2019-12-11 00:00:00,37,18,0.0,13.9,7,1,99,05:41 PM,03:53 AM,04:48 AM,06:39 PM,14,22,23,22,14,5,70,0.0,1013,22,10,38,6
2019-12-11 03:00:00,37,18,0.0,13.9,7,1,99,05:41 PM,03:53 AM,04:48 AM,06:39 PM,14,18,18,18,6,4,77,0.0,1013,18,10,206,3
2019-12-11 06:00:00,37,18,0.0,13.9,7,1,99,05:41 PM,03:53 AM,04:48 AM,06:39 PM,15,21,23,21,5,4,70,0.0,1014,21,10,270,3
2019-12-11 09:00:00,37,18,0.0,13.9,7,7,99,05:41 PM,03:53 AM,04:48 AM,06:39 PM,15,29,29,29,7,3,45,0.0,1013,29,10,256,6
2019-12-11 12:00:00,37,18,0.0,13.9,7,9,99,05:41 PM,03:53 AM,04:48 AM,06:39 PM,13,35,35,35,8,14,27,0.0,1011,35,10,270,7
2019-12-11 15:00:00,37,18,0.0,13.9,7,8,99,05:41 PM,03:53 AM,04:48 AM,06:39 PM,14,30,30,30,22,11,39,0.0,1009,30,10,132,15
2019-12-11 18:00:00,37,18,0.0,13.9,7,1,99,05:41 PM,03:53 AM,04:48 AM,06:39 PM,15,28,28,25,23,54,74,1.3,1012,25,9,73,14
2019-12-11 21:00:00,37,18,0.0,13.9,7,1,99,05:41 PM,03:53 AM,04:48 AM,06:39 PM,16,26,26,23,22,73,85,3.7,1014,23,8,75,11
2019-12-12 00:00:00,37,17,0.0,13.9,7,1,100,06:41 PM,04:36 AM,04:49 AM,06:40 PM,16,19,20,19,18,29,89,1.5,1012,19,9,28,8
2019-12-12 03:00:00,37,17,0.0,13.9,7,1,100,06:41 PM,04:36 AM,04:49 AM,06:40 PM,15,17,17,17,12,4,87,0.0,1010,17,10,221,6
2019-12-12 06:00:00,37,17,0.0,13.9,7,1,100,06:41 PM,04:36 AM,04:49 AM,06:40 PM,15,20,22,20,10,1,76,0.0,1011,20,10,151,6
2019-12-12 09:00:00,37,17,0.0,13.9,7,7,100,06:41 PM,04:36 AM,04:49 AM,06:40 PM,17,29,29,27,8,4,53,0.0,1011,27,10,49,6
2019-12-12 12:00:00,37,17,0.0,13.9,7,8,100,06:41 PM,04:36 AM,04:49 AM,06:40 PM,15,35,35,35,10,21,32,0.0,1008,35,10,226,9
2019-12-12 15:00:00,37,17,0.0,13.9,7,9,100,06:41 PM,04:36 AM,04:49 AM,06:40 PM,12,35,35,36,9,14,24,0.0,1006,36,10,325,8
2019-12-12 18:00:00,37,17,0.0,13.9,7,1,100,06:41 PM,04:36 AM,04:49 AM,06:40 PM,15,35,35,34,12,60,56,0.2,1008,34,10,150,10
2019-12-12 21:00:00,37,17,0.0,13.9,7,1,100,06:41 PM,04:36 AM,04:49 AM,06:40 PM,18,34,34,31,15,76,82,0.3,1011,31,10,67,12
2019-12-13 00:00:00,31,17,0.0,11.0,6,1,87,07:41 PM,05:26 AM,04:49 AM,06:40 PM,17,21,23,21,19,55,92,0.1,1011,21,5,68,11
2019-12-13 03:00:00,31,17,0.0,11.0,6,1,87,07:41 PM,05:26 AM,04:49 AM,06:40 PM,16,17,17,17,15,66,94,0.0,1010,17,7,62,9
2019-12-13 06:00:00,31,17,0.0,11.0,6,1,87,07:41 PM,05:26 AM,04:49 AM,06:40 PM,17,19,19,19,13,83,85,0.0,1011,19,10,62,9
2019-12-13 09:00:00,31,17,0.0,11.0,6,5,87,07:41 PM,05:26 AM,04:49 AM,06:40 PM,17,25,25,24,13,37,65,0.0,1011,24,10,53,11
2019-12-13 12:00:00,31,17,0.0,11.0,6,7,87,07:41 PM,05:26 AM,04:49 AM,06:40 PM,15,29,29,29,15,34,44,0.0,1009,29,9,82,13
2019-12-13 15:00:00,31,17,0.0,11.0,6,6,87,07:41 PM,05:26 AM,04:49 AM,06:40 PM,15,28,28,28,27,71,48,0.1,1007,28,10,88,21
2019-12-13 18:00:00,31,17,0.0,11.0,6,1,87,07:41 PM,05:26 AM,04:49 AM,06:40 PM,18,25,25,23,33,83,73,0.4,1009,23,10,83,23
2019-12-13 21:00:00,31,17,0.0,11.0,6,1,87,07:41 PM,05:26 AM,04:49 AM,06:40 PM,19,20,21,20,28,70,92,0.2,1011,20,10,73,18
2019-12-14 00:00:00,35,19,0.0,13.9,6,1,79,08:39 PM,06:21 AM,04:49 AM,06:41 PM,19,19,19,19,18,88,97,0.0,1011,19,3,68,12
2019-12-14 03:00:00,35,19,0.0,13.9,6,1,79,08:39 PM,06:21 AM,04:49 AM,06:41 PM,18,19,19,19,14,88,96,0.0,1011,19,1,64,8
2019-12-14 06:00:00,35,19,0.0,13.9,6,1,79,08:39 PM,06:21 AM,04:49 AM,06:41 PM,18,21,23,21,12,55,85,0.0,1011,21,7,57,9
2019-12-14 09:00:00,35,19,0.0,13.9,6,7,79,08:39 PM,06:21 AM,04:49 AM,06:41 PM,16,28,28,27,9,19,53,0.0,1011,27,10,45,8
2019-12-14 12:00:00,35,19,0.0,13.9,6,8,79,08:39 PM,06:21 AM,04:49 AM,06:41 PM,11,32,32,33,7,14,27,0.0,1009,33,10,230,6
2019-12-14 15:00:00,35,19,0.0,13.9,6,8,79,08:39 PM,06:21 AM,04:49 AM,06:41 PM,10,32,32,33,9,10,24,0.0,1007,33,10,152,8
2019-12-14 18:00:00,35,19,0.0,13.9,6,1,79,08:39 PM,06:21 AM,04:49 AM,06:41 PM,16,32,32,31,24,3,55,0.0,1007,31,10,69,17
2019-12-14 21:00:00,35,19,0.0,13.9,6,1,79,08:39 PM,06:21 AM,04:49 AM,06:41 PM,19,31,31,29,28,19,85,0.0,1010,29,10,77,17
2019-12-15 00:00:00,35,18,0.0,13.9,8,1,72,09:33 PM,07:22 AM,04:49 AM,06:42 PM,18,22,22,22,21,76,96,0.0,1010,22,3,63,11
2019-12-15 03:00:00,35,18,0.0,13.9,8,1,72,09:33 PM,07:22 AM,04:49 AM,06:42 PM,18,19,19,19,16,90,95,0.0,1010,19,7,36,10
2019-12-15 06:00:00,35,18,0.0,13.9,8,1,72,09:33 PM,07:22 AM,04:49 AM,06:42 PM,17,21,23,21,12,38,79,0.0,1011,21,10,26,9
2019-12-15 09:00:00,35,18,0.0,13.9,8,7,72,09:33 PM,07:22 AM,04:49 AM,06:42 PM,15,29,29,28,7,7,47,0.0,1011,28,10,227,6
2019-12-15 12:00:00,35,18,0.0,13.9,8,8,72,09:33 PM,07:22 AM,04:49 AM,06:42 PM,11,33,33,34,11,16,26,0.0,1008,34,10,291,10
2019-12-15 15:00:00,35,18,0.0,13.9,8,8,72,09:33 PM,07:22 AM,04:49 AM,06:42 PM,9,33,33,35,13,13,20,0.0,1006,35,10,248,11
2019-12-15 18:00:00,35,18,0.0,13.9,8,1,72,09:33 PM,07:22 AM,04:49 AM,06:42 PM,12,35,35,33,18,8,36,0.0,1006,33,10,153,11
2019-12-15 21:00:00,35,18,0.0,13.9,8,1,72,09:33 PM,07:22 AM,04:49 AM,06:42 PM,17,34,34,31,20,6,67,0.0,1009,31,10,74,10
2019-12-16 00:00:00,39,19,0.0,13.9,8,1,65,10:22 PM,08:25 AM,04:50 AM,06:42 PM,18,24,24,23,12,4,85,0.0,1009,23,10,21,6
2019-12-16 03:00:00,39,19,0.0,13.9,8,1,65,10:22 PM,08:25 AM,04:50 AM,06:42 PM,17,19,19,19,10,4,87,0.0,1009,19,10,200,5
2019-12-16 06:00:00,39,19,0.0,13.9,8,1,65,10:22 PM,08:25 AM,04:50 AM,06:42 PM,17,24,24,23,12,4,69,0.0,1010,23,10,285,8
2019-12-16 09:00:00,39,19,0.0,13.9,8,8,65,10:22 PM,08:25 AM,04:50 AM,06:42 PM,10,31,31,31,17,3,32,0.0,1010,31,10,235,14
2019-12-16 12:00:00,39,19,0.0,13.9,8,9,65,10:22 PM,08:25 AM,04:50 AM,06:42 PM,6,35,35,37,24,3,15,0.0,1008,37,10,209,21
2019-12-16 15:00:00,39,19,0.0,13.9,8,9,65,10:22 PM,08:25 AM,04:50 AM,06:42 PM,5,37,37,38,26,1,13,0.0,1006,38,10,213,22
2019-12-16 18:00:00,39,19,0.0,13.9,8,1,65,10:22 PM,08:25 AM,04:50 AM,06:42 PM,10,38,38,36,28,1,37,0.0,1009,36,10,121,22
2019-12-16 21:00:00,39,19,0.0,13.9,8,1,65,10:22 PM,08:25 AM,04:50 AM,06:42 PM,14,36,36,33,31,2,62,0.0,1013,33,10,90,24
2019-12-17 00:00:00,31,16,0.0,13.9,7,1,58,11:07 PM,09:30 AM,04:50 AM,06:43 PM,14,23,23,22,31,3,76,0.0,1014,22,10,98,24
2019-12-17 03:00:00,31,16,0.0,13.9,7,1,58,11:07 PM,09:30 AM,04:50 AM,06:43 PM,14,17,17,17,28,4,82,0.0,1014,17,10,94,20
2019-12-17 06:00:00,31,16,0.0,13.9,7,1,58,11:07 PM,09:30 AM,04:50 AM,06:43 PM,13,18,18,18,25,1,72,0.0,1016,18,10,92,20
2019-12-17 09:00:00,31,16,0.0,13.9,7,6,58,11:07 PM,09:30 AM,04:50 AM,06:43 PM,13,25,25,25,25,0,50,0.0,1016,25,10,89,22
2019-12-17 12:00:00,31,16,0.0,13.9,7,8,58,11:07 PM,09:30 AM,04:50 AM,06:43 PM,13,30,30,30,22,4,36,0.0,1015,30,10,91,19
2019-12-17 15:00:00,31,16,0.0,13.9,7,8,58,11:07 PM,09:30 AM,04:50 AM,06:43 PM,13,31,31,31,24,10,34,0.0,1014,31,10,94,21
2019-12-17 18:00:00,31,16,0.0,13.9,7,1,58,11:07 PM,09:30 AM,04:50 AM,06:43 PM,14,30,30,28,28,8,52,0.0,1016,28,10,79,24
2019-12-17 21:00:00,31,16,0.0,13.9,7,1,58,11:07 PM,09:30 AM,04:50 AM,06:43 PM,15,27,27,25,28,4,73,0.0,1018,25,10,78,24
2019-12-18 00:00:00,29,13,0.0,13.9,6,1,50,11:47 PM,10:33 AM,04:51 AM,06:43 PM,13,17,18,17,32,8,84,0.0,1019,18,10,88,21
2019-12-18 03:00:00,29,13,0.0,13.9,6,1,50,11:47 PM,10:33 AM,04:51 AM,06:43 PM,12,12,14,12,33,17,90,0.0,1018,14,10,92,18
2019-12-18 06:00:00,29,13,0.0,13.9,6,1,50,11:47 PM,10:33 AM,04:51 AM,06:43 PM,12,16,16,16,31,9,75,0.0,1019,16,10,94,22
2019-12-18 09:00:00,29,13,0.0,13.9,6,6,50,11:47 PM,10:33 AM,04:51 AM,06:43 PM,11,22,22,22,29,1,51,0.0,1020,22,10,92,25
2019-12-18 12:00:00,29,13,0.0,13.9,6,7,50,11:47 PM,10:33 AM,04:51 AM,06:43 PM,10,27,27,27,25,3,35,0.0,1018,27,10,85,22
2019-12-18 15:00:00,29,13,0.0,13.9,6,7,50,11:47 PM,10:33 AM,04:51 AM,06:43 PM,10,27,27,28,26,5,33,0.0,1016,28,10,81,22
2019-12-18 18:00:00,29,13,0.0,13.9,6,1,50,11:47 PM,10:33 AM,04:51 AM,06:43 PM,11,29,29,26,33,14,48,0.0,1017,26,10,75,22
2019-12-18 21:00:00,29,13,0.0,13.9,6,1,50,11:47 PM,10:33 AM,04:51 AM,06:43 PM,12,26,26,23,34,6,74,0.0,1019,23,10,73,19
2019-12-19 00:00:00,32,13,0.0,13.9,7,1,43,No moonrise,11:37 AM,04:51 AM,06:44 PM,12,16,17,16,27,18,91,0.0,1020,16,5,79,13
2019-12-19 03:00:00,32,13,0.0,13.9,7,1,43,No moonrise,11:37 AM,04:51 AM,06:44 PM,12,12,13,12,21,76,96,0.0,1018,13,1,85,10
2019-12-19 06:00:00,32,13,0.0,13.9,7,1,43,No moonrise,11:37 AM,04:51 AM,06:44 PM,13,16,16,16,17,44,81,0.0,1019,16,7,81,12
2019-12-19 09:00:00,32,13,0.0,13.9,7,6,43,No moonrise,11:37 AM,04:51 AM,06:44 PM,11,23,23,23,16,7,48,0.0,1019,23,10,79,14
2019-12-19 12:00:00,32,13,0.0,13.9,7,7,43,No moonrise,11:37 AM,04:51 AM,06:44 PM,8,28,28,29,16,4,28,0.0,1016,29,10,85,14
2019-12-19 15:00:00,32,13,0.0,13.9,7,8,43,No moonrise,11:37 AM,04:51 AM,06:44 PM,8,29,29,31,18,5,23,0.0,1014,31,10,85,15
2019-12-19 18:00:00,32,13,0.0,13.9,7,1,43,No moonrise,11:37 AM,04:51 AM,06:44 PM,10,30,30,29,29,2,40,0.0,1015,29,10,76,17
2019-12-19 21:00:00,32,13,0.0,13.9,7,1,43,No moonrise,11:37 AM,04:51 AM,06:44 PM,12,28,28,26,23,3,66,0.0,1017,26,10,70,11
2019-12-20 00:00:00,37,14,0.0,13.9,8,1,36,12:25 AM,12:39 PM,04:51 AM,06:45 PM,12,19,19,19,13,3,81,0.0,1017,19,10,75,6
2019-12-20 03:00:00,37,14,0.0,13.9,8,1,36,12:25 AM,12:39 PM,04:51 AM,06:45 PM,12,15,14,15,8,1,85,0.0,1016,14,10,84,4
2019-12-20 06:00:00,37,14,0.0,13.9,8,1,36,12:25 AM,12:39 PM,04:51 AM,06:45 PM,12,19,21,19,4,0,65,0.0,1017,19,10,105,3
2019-12-20 09:00:00,37,14,0.0,13.9,8,7,36,12:25 AM,12:39 PM,04:51 AM,06:45 PM,10,29,29,29,8,0,34,0.0,1017,29,10,104,7
2019-12-20 12:00:00,37,14,0.0,13.9,8,9,36,12:25 AM,12:39 PM,04:51 AM,06:45 PM,8,34,34,36,20,0,19,0.0,1015,36,10,89,17
2019-12-20 15:00:00,37,14,0.0,13.9,8,9,36,12:25 AM,12:39 PM,04:51 AM,06:45 PM,9,35,35,36,24,0,19,0.0,1013,36,10,81,21
2019-12-20 18:00:00,37,14,0.0,13.9,8,1,36,12:25 AM,12:39 PM,04:51 AM,06:45 PM,13,35,35,34,26,1,40,0.0,1015,34,10,75,21
2019-12-20 21:00:00,37,14,0.0,13.9,8,1,36,12:25 AM,12:39 PM,04:51 AM,06:45 PM,15,33,33,30,22,2,67,0.0,1017,30,10,81,15
2019-12-21 00:00:00,38,15,0.0,13.9,8,1,28,01:03 AM,01:41 PM,04:52 AM,06:45 PM,15,20,21,20,21,3,84,0.0,1017,20,10,81,11
2019-12-21 03:00:00,38,15,0.0,13.9,8,1,28,01:03 AM,01:41 PM,04:52 AM,06:45 PM,14,15,15,15,17,7,91,0.0,1016,15,10,80,8
2019-12-21 06:00:00,38,15,0.0,13.9,8,1,28,01:03 AM,01:41 PM,04:52 AM,06:45 PM,15,19,21,19,13,3,75,0.0,1017,19,10,76,9
2019-12-21 09:00:00,38,15,0.0,13.9,8,7,28,01:03 AM,01:41 PM,04:52 AM,06:45 PM,13,29,29,28,13,0,43,0.0,1017,28,10,74,11
2019-12-21 12:00:00,38,15,0.0,13.9,8,9,28,01:03 AM,01:41 PM,04:52 AM,06:45 PM,11,34,34,35,9,2,24,0.0,1015,35,10,92,8
2019-12-21 15:00:00,38,15,0.0,13.9,8,9,28,01:03 AM,01:41 PM,04:52 AM,06:45 PM,11,37,37,38,8,6,19,0.0,1012,38,10,89,7
2019-12-21 18:00:00,38,15,0.0,13.9,8,1,28,01:03 AM,01:41 PM,04:52 AM,06:45 PM,14,37,37,35,18,8,35,0.0,1012,35,10,76,12
2019-12-21 21:00:00,38,15,0.0,13.9,8,1,28,01:03 AM,01:41 PM,04:52 AM,06:45 PM,16,34,34,31,19,8,61,0.0,1014,31,10,67,12
2019-12-22 00:00:00,38,17,0.0,13.9,8,1,21,01:41 AM,02:43 PM,04:52 AM,06:46 PM,16,23,23,22,14,4,79,0.0,1014,22,10,63,7
2019-12-22 03:00:00,38,17,0.0,13.9,8,1,21,01:41 AM,02:43 PM,04:52 AM,06:46 PM,15,18,18,18,13,1,83,0.0,1013,18,10,53,6
2019-12-22 06:00:00,38,17,0.0,13.9,8,1,21,01:41 AM,02:43 PM,04:52 AM,06:46 PM,14,21,22,21,10,0,67,0.0,1015,21,10,78,7
2019-12-22 09:00:00,38,17,0.0,13.9,8,7,21,01:41 AM,02:43 PM,04:52 AM,06:46 PM,15,31,31,30,7,0,43,0.0,1015,30,10,97,6
2019-12-22 12:00:00,38,17,0.0,13.9,8,9,21,01:41 AM,02:43 PM,04:52 AM,06:46 PM,15,38,38,37,13,2,29,0.0,1013,37,10,89,12
2019-12-22 15:00:00,38,17,0.0,13.9,8,9,21,01:41 AM,02:43 PM,04:52 AM,06:46 PM,15,38,38,38,24,3,26,0.0,1011,38,10,87,21
2019-12-22 18:00:00,38,17,0.0,13.9,8,1,21,01:41 AM,02:43 PM,04:52 AM,06:46 PM,17,38,38,35,30,1,53,0.0,1013,35,10,86,26
2019-12-22 21:00:00,38,17,0.0,13.9,8,1,21,01:41 AM,02:43 PM,04:52 AM,06:46 PM,19,35,35,32,31,55,78,0.0,1016,32,10,80,27
2019-12-23 00:00:00,35,20,0.0,13.3,6,1,14,02:20 AM,03:46 PM,04:53 AM,06:46 PM,18,25,25,24,31,85,82,0.0,1016,24,10,74,25
2019-12-23 03:00:00,35,20,0.0,13.3,6,1,14,02:20 AM,03:46 PM,04:53 AM,06:46 PM,17,20,20,20,32,82,82,0.0,1016,20,10,76,22
2019-12-23 06:00:00,35,20,0.0,13.3,6,1,14,02:20 AM,03:46 PM,04:53 AM,06:46 PM,17,21,23,21,19,78,81,0.0,1017,21,10,81,14
2019-12-23 09:00:00,35,20,0.0,13.3,6,6,14,02:20 AM,03:46 PM,04:53 AM,06:46 PM,18,28,28,26,17,34,65,0.0,1017,26,10,72,15
