date_time,Gayabaru_maxtempC,Gayabaru_mintempC,Gayabaru_totalSnow_cm,Gayabaru_sunHour,Gayabaru_uvIndex,Gayabaru_uvIndex,Gayabaru_moon_illumination,Gayabaru_moonrise,Gayabaru_moonset,Gayabaru_sunrise,Gayabaru_sunset,Gayabaru_DewPointC,Gayabaru_FeelsLikeC,Gayabaru_HeatIndexC,Gayabaru_WindChillC,Gayabaru_WindGustKmph,Gayabaru_cloudcover,Gayabaru_humidity,Gayabaru_precipMM,Gayabaru_pressure,Gayabaru_tempC,Gayabaru_visibility,Gayabaru_winddirDegree,Gayabaru_windspeedKmph
2020-01-18 00:00:00,32,24,0.0,11.6,6,1,40,12:36 AM,12:56 PM,06:35 AM,06:32 PM,23,28,28,25,9,86,92,0.2,1012,25,9,278,5
2020-01-18 03:00:00,32,24,0.0,11.6,6,1,40,12:36 AM,12:56 PM,06:35 AM,06:32 PM,23,27,27,24,10,84,93,0.3,1011,24,9,276,6
2020-01-18 06:00:00,32,24,0.0,11.6,6,1,40,12:36 AM,12:56 PM,06:35 AM,06:32 PM,23,26,26,24,9,40,92,0.1,1011,24,10,272,5
2020-01-18 09:00:00,32,24,0.0,11.6,6,7,40,12:36 AM,12:56 PM,06:35 AM,06:32 PM,22,30,30,27,9,22,75,0.0,1013,27,10,294,7
2020-01-18 12:00:00,32,24,0.0,11.6,6,8,40,12:36 AM,12:56 PM,06:35 AM,06:32 PM,22,35,35,31,9,30,59,0.0,1011,31,10,327,8
2020-01-18 15:00:00,32,24,0.0,11.6,6,8,40,12:36 AM,12:56 PM,06:35 AM,06:32 PM,22,35,35,32,10,22,57,0.0,1009,32,10,118,9
2020-01-18 18:00:00,32,24,0.0,11.6,6,7,40,12:36 AM,12:56 PM,06:35 AM,06:32 PM,24,33,33,29,8,9,75,0.0,1009,29,10,4,6
2020-01-18 21:00:00,32,24,0.0,11.6,6,1,40,12:36 AM,12:56 PM,06:35 AM,06:32 PM,24,30,30,26,5,8,86,0.0,1011,26,10,149,4
2020-01-19 00:00:00,31,24,0.0,6.0,7,1,32,01:28 AM,01:46 PM,06:35 AM,06:33 PM,23,28,28,25,6,17,89,0.0,1011,25,10,223,4
2020-01-19 03:00:00,31,24,0.0,6.0,7,1,32,01:28 AM,01:46 PM,06:35 AM,06:33 PM,23,27,27,24,6,17,92,0.0,1010,24,10,205,4
2020-01-19 06:00:00,31,24,0.0,6.0,7,1,32,01:28 AM,01:46 PM,06:35 AM,06:33 PM,23,27,27,24,8,26,91,0.0,1010,24,10,174,5
2020-01-19 09:00:00,31,24,0.0,6.0,7,7,32,01:28 AM,01:46 PM,06:35 AM,06:33 PM,24,32,32,28,5,61,77,0.3,1012,28,9,144,3
2020-01-19 12:00:00,31,24,0.0,6.0,7,6,32,01:28 AM,01:46 PM,06:35 AM,06:33 PM,25,35,35,29,8,80,76,2.6,1011,29,8,87,5
2020-01-19 15:00:00,31,24,0.0,6.0,7,7,32,01:28 AM,01:46 PM,06:35 AM,06:33 PM,25,36,36,30,9,84,73,3.0,1009,30,7,65,5
2020-01-19 18:00:00,31,24,0.0,6.0,7,6,32,01:28 AM,01:46 PM,06:35 AM,06:33 PM,25,33,33,28,6,82,83,3.4,1009,28,7,32,4
2020-01-19 21:00:00,31,24,0.0,6.0,7,1,32,01:28 AM,01:46 PM,06:35 AM,06:33 PM,24,29,29,26,3,74,91,3.2,1011,26,7,207,2
2020-01-20 00:00:00,31,24,0.0,8.8,6,1,25,02:20 AM,02:36 PM,06:35 AM,06:33 PM,24,27,27,25,7,73,95,5.2,1012,25,7,247,4
2020-01-20 03:00:00,31,24,0.0,8.8,6,1,25,02:20 AM,02:36 PM,06:35 AM,06:33 PM,23,27,27,24,9,72,96,2.5,1010,24,8,223,5
2020-01-20 06:00:00,31,24,0.0,8.8,6,1,25,02:20 AM,02:36 PM,06:35 AM,06:33 PM,23,27,27,24,7,74,94,0.5,1011,24,9,214,4
2020-01-20 09:00:00,31,24,0.0,8.8,6,6,25,02:20 AM,02:36 PM,06:35 AM,06:33 PM,24,32,32,28,5,46,78,0.2,1012,28,10,173,4
2020-01-20 12:00:00,31,24,0.0,8.8,6,8,25,02:20 AM,02:36 PM,06:35 AM,06:33 PM,24,36,36,31,7,58,68,0.6,1012,31,10,101,6
2020-01-20 15:00:00,31,24,0.0,8.8,6,6,25,02:20 AM,02:36 PM,06:35 AM,06:33 PM,25,35,35,30,12,81,76,3.1,1009,30,8,75,7
2020-01-20 18:00:00,31,24,0.0,8.8,6,6,25,02:20 AM,02:36 PM,06:35 AM,06:33 PM,25,32,32,27,8,80,86,5.4,1010,27,7,93,4
2020-01-20 21:00:00,31,24,0.0,8.8,6,1,25,02:20 AM,02:36 PM,06:35 AM,06:33 PM,24,30,30,26,4,77,90,2.1,1012,26,8,178,2
2020-01-21 00:00:00,30,24,0.0,6.0,6,1,18,03:14 AM,03:29 PM,06:36 AM,06:33 PM,24,28,28,25,5,78,92,1.4,1013,25,10,196,3
2020-01-21 03:00:00,30,24,0.0,6.0,6,1,18,03:14 AM,03:29 PM,06:36 AM,06:33 PM,23,27,27,24,8,76,92,1.7,1011,24,10,202,4
2020-01-21 06:00:00,30,24,0.0,6.0,6,1,18,03:14 AM,03:29 PM,06:36 AM,06:33 PM,23,26,26,24,9,77,92,1.7,1012,24,10,212,5
2020-01-21 09:00:00,30,24,0.0,6.0,6,6,18,03:14 AM,03:29 PM,06:36 AM,06:33 PM,23,31,31,27,6,75,80,0.8,1014,27,9,181,4
2020-01-21 12:00:00,30,24,0.0,6.0,6,6,18,03:14 AM,03:29 PM,06:36 AM,06:33 PM,24,35,35,29,6,81,74,1.1,1013,29,10,96,5
2020-01-21 15:00:00,30,24,0.0,6.0,6,6,18,03:14 AM,03:29 PM,06:36 AM,06:33 PM,25,35,35,29,8,86,82,4.0,1010,29,8,62,5
2020-01-21 18:00:00,30,24,0.0,6.0,6,6,18,03:14 AM,03:29 PM,06:36 AM,06:33 PM,25,31,31,27,5,80,89,6.3,1011,27,7,62,3
2020-01-21 21:00:00,30,24,0.0,6.0,6,1,18,03:14 AM,03:29 PM,06:36 AM,06:33 PM,24,29,29,26,4,75,92,2.7,1013,26,8,180,2
2020-01-22 00:00:00,31,23,0.0,6.0,6,1,11,04:08 AM,04:23 PM,06:36 AM,06:34 PM,24,28,28,25,8,81,93,2.0,1013,25,8,221,4
2020-01-22 03:00:00,31,23,0.0,6.0,6,1,11,04:08 AM,04:23 PM,06:36 AM,06:34 PM,23,26,26,24,10,69,94,0.9,1011,24,9,198,5
2020-01-22 06:00:00,31,23,0.0,6.0,6,1,11,04:08 AM,04:23 PM,06:36 AM,06:34 PM,22,26,26,23,12,58,93,0.0,1011,23,10,174,6
2020-01-22 09:00:00,31,23,0.0,6.0,6,7,11,04:08 AM,04:23 PM,06:36 AM,06:34 PM,23,31,31,28,4,65,76,0.0,1013,28,10,125,3
2020-01-22 12:00:00,31,23,0.0,6.0,6,7,11,04:08 AM,04:23 PM,06:36 AM,06:34 PM,23,35,35,31,4,76,64,0.2,1013,31,9,47,4
2020-01-22 15:00:00,31,23,0.0,6.0,6,6,11,04:08 AM,04:23 PM,06:36 AM,06:34 PM,24,35,35,30,10,77,73,1.4,1010,30,9,39,7
2020-01-22 18:00:00,31,23,0.0,6.0,6,6,11,04:08 AM,04:23 PM,06:36 AM,06:34 PM,25,32,32,27,5,79,85,2.6,1010,27,8,78,3
2020-01-22 21:00:00,31,23,0.0,6.0,6,1,11,04:08 AM,04:23 PM,06:36 AM,06:34 PM,24,29,29,26,6,32,91,1.0,1012,26,9,195,4
2020-01-23 00:00:00,32,23,0.0,7.4,7,1,3,05:03 AM,05:17 PM,06:36 AM,06:34 PM,23,27,27,24,7,35,94,0.0,1012,24,10,264,4
2020-01-23 03:00:00,32,23,0.0,7.4,7,1,3,05:03 AM,05:17 PM,06:36 AM,06:34 PM,22,26,26,23,8,72,94,0.1,1010,23,5,247,4
2020-01-23 06:00:00,32,23,0.0,7.4,7,1,3,05:03 AM,05:17 PM,06:36 AM,06:34 PM,22,26,26,23,10,65,92,0.1,1011,23,7,212,5
2020-01-23 09:00:00,32,23,0.0,7.4,7,6,3,05:03 AM,05:17 PM,06:36 AM,06:34 PM,22,31,31,27,5,56,75,0.1,1012,27,10,210,3
2020-01-23 12:00:00,32,23,0.0,7.4,7,7,3,05:03 AM,05:17 PM,06:36 AM,06:34 PM,23,35,35,31,6,68,61,0.2,1011,31,9,94,5
2020-01-23 15:00:00,32,23,0.0,7.4,7,7,3,05:03 AM,05:17 PM,06:36 AM,06:34 PM,24,35,35,30,8,74,68,1.0,1009,30,10,45,6
2020-01-23 18:00:00,32,23,0.0,7.4,7,6,3,05:03 AM,05:17 PM,06:36 AM,06:34 PM,25,34,34,29,6,78,82,1.8,1009,29,9,28,4
2020-01-23 21:00:00,32,23,0.0,7.4,7,1,3,05:03 AM,05:17 PM,06:36 AM,06:34 PM,24,31,31,27,5,30,88,0.7,1011,27,10,172,3
2020-01-24 00:00:00,31,23,0.0,8.8,7,1,0,05:56 AM,06:10 PM,06:36 AM,06:34 PM,24,28,28,25,8,8,91,0.0,1011,25,10,243,5
2020-01-24 03:00:00,31,23,0.0,8.8,7,1,0,05:56 AM,06:10 PM,06:36 AM,06:34 PM,23,26,26,24,8,31,93,0.0,1010,24,10,249,4
2020-01-24 06:00:00,31,23,0.0,8.8,7,1,0,05:56 AM,06:10 PM,06:36 AM,06:34 PM,22,26,26,23,8,36,91,0.0,1011,23,10,258,4
2020-01-24 09:00:00,31,23,0.0,8.8,7,7,0,05:56 AM,06:10 PM,06:36 AM,06:34 PM,23,31,31,28,7,23,75,0.0,1012,28,10,285,5
2020-01-24 12:00:00,31,23,0.0,8.8,7,8,0,05:56 AM,06:10 PM,06:36 AM,06:34 PM,23,35,35,31,9,56,64,0.1,1012,31,10,337,8
2020-01-24 15:00:00,31,23,0.0,8.8,7,7,0,05:56 AM,06:10 PM,06:36 AM,06:34 PM,23,35,35,31,12,82,64,0.1,1009,31,10,120,10
2020-01-24 18:00:00,31,23,0.0,8.8,7,6,0,05:56 AM,06:10 PM,06:36 AM,06:34 PM,24,33,33,29,9,83,77,0.1,1009,29,10,3,6
2020-01-24 21:00:00,31,23,0.0,8.8,7,1,0,05:56 AM,06:10 PM,06:36 AM,06:34 PM,24,30,30,26,7,35,85,0.0,1011,26,10,178,5
2020-01-25 00:00:00,33,24,0.0,10.2,7,1,0,06:48 AM,07:01 PM,06:36 AM,06:35 PM,23,28,28,25,9,25,90,0.0,1011,25,10,251,5
2020-01-25 03:00:00,33,24,0.0,10.2,7,1,0,06:48 AM,07:01 PM,06:36 AM,06:35 PM,23,27,27,24,9,38,92,0.0,1009,24,10,265,5
2020-01-25 06:00:00,33,24,0.0,10.2,7,1,0,06:48 AM,07:01 PM,06:36 AM,06:35 PM,23,27,27,24,10,49,92,0.2,1010,24,10,283,6
2020-01-25 09:00:00,33,24,0.0,10.2,7,6,0,06:48 AM,07:01 PM,06:36 AM,06:35 PM,23,32,32,28,10,39,77,0.1,1012,28,10,303,8
2020-01-25 12:00:00,33,24,0.0,10.2,7,8,0,06:48 AM,07:01 PM,06:36 AM,06:35 PM,23,36,36,32,10,69,60,0.1,1011,32,10,341,9
2020-01-25 15:00:00,33,24,0.0,10.2,7,7,0,06:48 AM,07:01 PM,06:36 AM,06:35 PM,23,35,35,31,13,38,63,0.0,1008,31,10,124,12
2020-01-25 18:00:00,33,24,0.0,10.2,7,7,0,06:48 AM,07:01 PM,06:36 AM,06:35 PM,23,31,31,28,9,54,75,0.1,1009,28,9,235,7
2020-01-25 21:00:00,33,24,0.0,10.2,7,1,0,06:48 AM,07:01 PM,06:36 AM,06:35 PM,23,28,28,26,8,77,85,0.4,1011,26,9,289,4
2020-01-26 00:00:00,31,24,0.0,8.8,6,1,4,07:37 AM,07:50 PM,06:37 AM,06:35 PM,23,27,27,24,8,86,91,1.3,1011,24,9,259,5
2020-01-26 03:00:00,31,24,0.0,8.8,6,1,4,07:37 AM,07:50 PM,06:37 AM,06:35 PM,23,26,26,24,9,78,93,0.7,1010,24,9,271,5
2020-01-26 06:00:00,31,24,0.0,8.8,6,1,4,07:37 AM,07:50 PM,06:37 AM,06:35 PM,23,26,26,24,9,59,93,0.2,1010,24,10,272,5
2020-01-26 09:00:00,31,24,0.0,8.8,6,6,4,07:37 AM,07:50 PM,06:37 AM,06:35 PM,23,31,31,27,9,38,76,0.1,1012,27,10,311,7
2020-01-26 12:00:00,31,24,0.0,8.8,6,8,4,07:37 AM,07:50 PM,06:37 AM,06:35 PM,23,35,35,30,13,60,64,0.1,1011,30,10,347,11
2020-01-26 15:00:00,31,24,0.0,8.8,6,6,4,07:37 AM,07:50 PM,06:37 AM,06:35 PM,23,33,33,30,15,91,66,0.2,1008,30,10,351,12
2020-01-26 18:00:00,31,24,0.0,8.8,6,6,4,07:37 AM,07:50 PM,06:37 AM,06:35 PM,23,30,30,27,9,79,79,0.8,1009,27,10,338,6
2020-01-26 21:00:00,31,24,0.0,8.8,6,1,4,07:37 AM,07:50 PM,06:37 AM,06:35 PM,23,28,28,25,8,81,89,1.8,1010,25,10,255,4
2020-01-27 00:00:00,30,24,0.0,6.0,6,1,11,08:22 AM,08:36 PM,06:37 AM,06:35 PM,23,27,27,24,12,85,93,2.9,1010,24,8,250,6
2020-01-27 03:00:00,30,24,0.0,6.0,6,1,11,08:22 AM,08:36 PM,06:37 AM,06:35 PM,23,26,26,24,12,85,94,2.6,1009,24,9,281,7
2020-01-27 06:00:00,30,24,0.0,6.0,6,1,11,08:22 AM,08:36 PM,06:37 AM,06:35 PM,23,26,26,24,10,79,94,2.3,1010,24,10,279,6
2020-01-27 09:00:00,30,24,0.0,6.0,6,6,11,08:22 AM,08:36 PM,06:37 AM,06:35 PM,23,30,30,27,9,83,83,0.8,1012,27,10,297,7
2020-01-27 12:00:00,30,24,0.0,6.0,6,6,11,08:22 AM,08:36 PM,06:37 AM,06:35 PM,24,34,34,29,12,76,72,0.3,1011,29,10,337,10
2020-01-27 15:00:00,30,24,0.0,6.0,6,6,11,08:22 AM,08:36 PM,06:37 AM,06:35 PM,23,33,33,29,15,72,69,0.4,1008,29,9,353,13
2020-01-27 18:00:00,30,24,0.0,6.0,6,6,11,08:22 AM,08:36 PM,06:37 AM,06:35 PM,23,30,30,27,14,64,81,0.8,1009,27,10,340,10
2020-01-27 21:00:00,30,24,0.0,6.0,6,1,11,08:22 AM,08:36 PM,06:37 AM,06:35 PM,23,28,28,25,12,54,91,2.6,1011,25,8,283,7
2020-01-28 00:00:00,31,24,0.0,6.0,6,1,18,09:05 AM,09:20 PM,06:37 AM,06:35 PM,23,27,27,24,10,71,95,4.7,1011,24,7,241,6
2020-01-28 03:00:00,31,24,0.0,6.0,6,1,18,09:05 AM,09:20 PM,06:37 AM,06:35 PM,23,26,26,24,6,77,95,3.3,1010,24,9,238,4
2020-01-28 06:00:00,31,24,0.0,6.0,6,1,18,09:05 AM,09:20 PM,06:37 AM,06:35 PM,23,26,26,24,6,80,95,2.7,1010,24,8,266,4
2020-01-28 09:00:00,31,24,0.0,6.0,6,6,18,09:05 AM,09:20 PM,06:37 AM,06:35 PM,24,31,31,27,9,87,80,1.7,1012,27,9,299,6
2020-01-28 12:00:00,31,24,0.0,6.0,6,7,18,09:05 AM,09:20 PM,06:37 AM,06:35 PM,24,35,35,30,13,77,68,2.2,1011,30,8,104,9
2020-01-28 15:00:00,31,24,0.0,6.0,6,6,18,09:05 AM,09:20 PM,06:37 AM,06:35 PM,24,35,35,30,14,71,71,1.4,1008,30,8,238,10
2020-01-28 18:00:00,31,24,0.0,6.0,6,6,18,09:05 AM,09:20 PM,06:37 AM,06:35 PM,24,32,32,28,12,80,83,1.0,1009,28,10,347,8
2020-01-28 21:00:00,31,24,0.0,6.0,6,1,18,09:05 AM,09:20 PM,06:37 AM,06:35 PM,24,29,29,26,13,75,91,1.7,1011,26,9,319,8
2020-01-29 00:00:00,24,15,0.0,6.0,5,1,26,09:46 AM,10:03 PM,06:37 AM,06:36 PM,24,28,28,25,19,78,94,5.9,1011,25,5,303,10
2020-01-29 03:00:00,24,15,0.0,6.0,5,1,26,09:46 AM,10:03 PM,06:37 AM,06:36 PM,24,27,27,24,22,94,96,11.5,1010,24,3,291,10
2020-01-29 06:00:00,24,15,0.0,6.0,5,1,26,09:46 AM,10:03 PM,06:37 AM,06:36 PM,23,26,26,24,23,100,98,37.1,1011,24,4,290,10
2020-01-29 09:00:00,24,15,0.0,6.0,5,5,26,09:46 AM,10:03 PM,06:37 AM,06:36 PM,23,26,26,24,17,80,97,21.5,1013,24,6,287,9
2020-01-29 12:00:00,24,15,0.0,6.0,5,5,26,09:46 AM,10:03 PM,06:37 AM,06:36 PM,23,26,26,24,14,90,97,12.4,1013,24,5,306,8
2020-01-29 15:00:00,24,15,0.0,6.0,5,5,26,09:46 AM,10:03 PM,06:37 AM,06:36 PM,23,26,26,23,12,97,97,7.9,1011,23,6,269,8
2020-01-29 18:00:00,24,15,0.0,6.0,5,5,26,09:46 AM,10:03 PM,06:37 AM,06:36 PM,23,20,23,20,5,79,96,5.2,1011,20,8,235,4
2020-01-29 21:00:00,24,15,0.0,6.0,5,1,26,09:46 AM,10:03 PM,06:37 AM,06:36 PM,22,16,19,16,5,62,95,1.9,1013,16,4,212,3
2020-01-30 00:00:00,29,23,0.0,6.0,6,1,33,10:25 AM,10:44 PM,06:37 AM,06:36 PM,22,20,23,20,9,56,94,0.1,1013,20,7,242,5
2020-01-30 03:00:00,29,23,0.0,6.0,6,1,33,10:25 AM,10:44 PM,06:37 AM,06:36 PM,22,25,25,23,10,79,94,0.0,1011,23,5,275,5
2020-01-30 06:00:00,29,23,0.0,6.0,6,1,33,10:25 AM,10:44 PM,06:37 AM,06:36 PM,22,25,25,23,9,81,96,0.0,1011,23,2,265,5
2020-01-30 09:00:00,29,23,0.0,6.0,6,6,33,10:25 AM,10:44 PM,06:37 AM,06:36 PM,23,29,29,26,9,62,86,0.1,1012,26,7,282,7
2020-01-30 12:00:00,29,23,0.0,6.0,6,6,33,10:25 AM,10:44 PM,06:37 AM,06:36 PM,24,33,33,29,12,78,77,0.4,1011,29,9,324,10
2020-01-30 15:00:00,29,23,0.0,6.0,6,6,33,10:25 AM,10:44 PM,06:37 AM,06:36 PM,24,33,33,29,15,78,77,0.8,1009,29,9,345,12
2020-01-30 18:00:00,29,23,0.0,6.0,6,6,33,10:25 AM,10:44 PM,06:37 AM,06:36 PM,24,30,30,26,12,81,86,0.9,1009,26,9,336,8
2020-01-30 21:00:00,29,23,0.0,6.0,6,1,33,10:25 AM,10:44 PM,06:37 AM,06:36 PM,23,28,28,25,12,82,91,0.5,1011,25,9,282,7
2020-01-31 00:00:00,30,23,0.0,7.4,6,1,37,11:05 AM,11:27 PM,06:37 AM,06:36 PM,23,27,27,24,13,75,91,0.4,1011,24,9,264,7
2020-01-31 03:00:00,30,23,0.0,7.4,6,1,37,11:05 AM,11:27 PM,06:37 AM,06:36 PM,22,26,26,24,11,77,90,0.2,1010,24,10,278,6
2020-01-31 06:00:00,30,23,0.0,7.4,6,1,37,11:05 AM,11:27 PM,06:37 AM,06:36 PM,22,26,26,23,10,67,90,0.2,1010,23,10,270,5
2020-01-31 09:00:00,30,23,0.0,7.4,6,6,37,11:05 AM,11:27 PM,06:37 AM,06:36 PM,22,30,30,27,9,57,78,0.6,1012,27,10,279,6
2020-01-31 12:00:00,30,23,0.0,7.4,6,6,37,11:05 AM,11:27 PM,06:37 AM,06:36 PM,23,33,33,29,11,71,69,1.5,1011,29,10,330,8
2020-01-31 15:00:00,30,23,0.0,7.4,6,6,37,11:05 AM,11:27 PM,06:37 AM,06:36 PM,25,33,33,28,13,84,80,3.1,1009,28,8,355,8
2020-01-31 18:00:00,30,23,0.0,7.4,6,6,37,11:05 AM,11:27 PM,06:37 AM,06:36 PM,24,30,30,26,8,82,89,5.2,1009,26,7,292,5
2020-01-31 21:00:00,30,23,0.0,7.4,6,1,37,11:05 AM,11:27 PM,06:37 AM,06:36 PM,24,28,28,25,7,50,92,2.0,1011,25,9,219,4
2020-02-01 00:00:00,30,23,0.0,7.4,7,1,49,11:46 AM,No moonset,06:37 AM,06:36 PM,23,27,27,24,8,32,93,0.0,1011,24,10,188,5
2020-02-01 03:00:00,30,23,0.0,7.4,7,1,49,11:46 AM,No moonset,06:37 AM,06:36 PM,23,26,26,24,8,27,94,0.0,1010,24,10,185,5
2020-02-01 06:00:00,30,23,0.0,7.4,7,1,49,11:46 AM,No moonset,06:37 AM,06:36 PM,22,26,26,23,9,66,94,0.1,1010,23,10,174,5
2020-02-01 09:00:00,30,23,0.0,7.4,7,6,49,11:46 AM,No moonset,06:37 AM,06:36 PM,22,30,30,27,8,56,77,0.0,1012,27,10,151,6
2020-02-01 12:00:00,30,23,0.0,7.4,7,7,49,11:46 AM,No moonset,06:37 AM,06:36 PM,24,34,34,30,11,68,71,0.9,1011,30,9,116,8
2020-02-01 15:00:00,30,23,0.0,7.4,7,6,49,11:46 AM,No moonset,06:37 AM,06:36 PM,25,35,35,29,15,85,79,2.5,1009,29,8,98,9
2020-02-01 18:00:00,30,23,0.0,7.4,7,6,49,11:46 AM,No moonset,06:37 AM,06:36 PM,25,31,31,27,13,88,89,4.1,1009,27,7,117,7
2020-02-01 21:00:00,30,23,0.0,7.4,7,1,49,11:46 AM,No moonset,06:37 AM,06:36 PM,24,29,29,25,12,77,93,2.5,1011,25,8,144,6
2020-02-02 00:00:00,30,23,0.0,6.0,6,1,57,12:27 PM,12:09 AM,06:37 AM,06:37 PM,23,27,27,24,13,75,94,1.8,1012,24,9,158,7
2020-02-02 03:00:00,30,23,0.0,6.0,6,1,57,12:27 PM,12:09 AM,06:37 AM,06:37 PM,22,26,26,24,15,84,93,0.7,1011,24,10,158,8
2020-02-02 06:00:00,30,23,0.0,6.0,6,1,57,12:27 PM,12:09 AM,06:37 AM,06:37 PM,22,25,25,23,14,84,93,0.1,1011,23,10,158,8
2020-02-02 09:00:00,30,23,0.0,6.0,6,6,57,12:27 PM,12:09 AM,06:37 AM,06:37 PM,23,30,30,27,12,87,81,0.3,1013,27,9,146,9
2020-02-02 12:00:00,30,23,0.0,6.0,6,6,57,12:27 PM,12:09 AM,06:37 AM,06:37 PM,24,34,34,29,14,89,72,1.1,1012,29,9,106,11
2020-02-02 15:00:00,30,23,0.0,6.0,6,6,57,12:27 PM,12:09 AM,06:37 AM,06:37 PM,24,34,34,29,13,80,77,2.0,1010,29,10,84,9
2020-02-02 18:00:00,30,23,0.0,6.0,6,6,57,12:27 PM,12:09 AM,06:37 AM,06:37 PM,24,31,31,27,7,85,87,3.2,1010,27,8,110,4
2020-02-02 21:00:00,30,23,0.0,6.0,6,1,57,12:27 PM,12:09 AM,06:37 AM,06:37 PM,24,28,28,25,8,88,92,1.6,1012,25,8,192,4
2020-02-03 00:00:00,30,23,0.0,8.8,6,1,64,01:12 PM,12:55 AM,06:38 AM,06:37 PM,23,27,27,24,10,79,93,0.6,1012,24,10,222,5
2020-02-03 03:00:00,30,23,0.0,8.8,6,1,64,01:12 PM,12:55 AM,06:38 AM,06:37 PM,22,26,26,24,10,70,91,0.4,1011,24,10,217,5
2020-02-03 06:00:00,30,23,0.0,8.8,6,1,64,01:12 PM,12:55 AM,06:38 AM,06:37 PM,22,26,26,23,10,78,90,0.3,1011,23,10,193,5
2020-02-03 09:00:00,30,23,0.0,8.8,6,6,64,01:12 PM,12:55 AM,06:38 AM,06:37 PM,22,30,30,27,10,48,76,0.1,1013,27,10,253,8
2020-02-03 12:00:00,30,23,0.0,8.8,6,7,64,01:12 PM,12:55 AM,06:38 AM,06:37 PM,23,34,34,30,12,58,67,0.5,1012,30,9,323,10
2020-02-03 15:00:00,30,23,0.0,8.8,6,6,64,01:12 PM,12:55 AM,06:38 AM,06:37 PM,25,34,34,29,14,77,78,3.0,1010,29,8,339,9
2020-02-03 18:00:00,30,23,0.0,8.8,6,6,64,01:12 PM,12:55 AM,06:38 AM,06:37 PM,24,30,30,26,12,64,90,6.2,1010,26,7,325,6
2020-02-03 21:00:00,30,23,0.0,8.8,6,1,64,01:12 PM,12:55 AM,06:38 AM,06:37 PM,24,27,27,25,10,67,94,2.8,1012,25,8,268,6
2020-02-04 00:00:00,30,23,0.0,8.8,6,1,72,02:00 PM,01:43 AM,06:38 AM,06:37 PM,23,27,27,24,10,72,94,0.5,1012,24,9,244,5
2020-02-04 03:00:00,30,23,0.0,8.8,6,1,72,02:00 PM,01:43 AM,06:38 AM,06:37 PM,22,26,26,23,9,43,94,0.2,1010,23,10,258,5
2020-02-04 06:00:00,30,23,0.0,8.8,6,1,72,02:00 PM,01:43 AM,06:38 AM,06:37 PM,22,25,25,23,8,25,94,0.0,1010,23,10,248,5
2020-02-04 09:00:00,30,23,0.0,8.8,6,7,72,02:00 PM,01:43 AM,06:38 AM,06:37 PM,22,29,29,26,8,33,76,0.0,1012,26,10,279,6
2020-02-04 12:00:00,30,23,0.0,8.8,6,7,72,02:00 PM,01:43 AM,06:38 AM,06:37 PM,22,33,33,30,8,57,64,0.1,1012,30,10,337,7
2020-02-04 15:00:00,30,23,0.0,8.8,6,6,72,02:00 PM,01:43 AM,06:38 AM,06:37 PM,23,33,33,29,10,70,72,0.6,1010,29,9,119,8
2020-02-04 18:00:00,30,23,0.0,8.8,6,6,72,02:00 PM,01:43 AM,06:38 AM,06:37 PM,24,30,30,27,8,79,85,1.2,1009,27,9,228,5
2020-02-04 21:00:00,30,23,0.0,8.8,6,1,72,02:00 PM,01:43 AM,06:38 AM,06:37 PM,23,28,28,25,7,51,90,0.5,1011,25,10,276,4
2020-02-05 00:00:00,30,23,0.0,11.6,7,1,79,02:52 PM,02:34 AM,06:38 AM,06:37 PM,23,27,27,24,8,26,93,0.0,1011,24,5,247,5
2020-02-05 03:00:00,30,23,0.0,11.6,7,1,79,02:52 PM,02:34 AM,06:38 AM,06:37 PM,23,26,26,23,9,25,95,0.0,1010,23,2,264,5
2020-02-05 06:00:00,30,23,0.0,11.6,7,1,79,02:52 PM,02:34 AM,06:38 AM,06:37 PM,22,25,25,23,10,41,95,0.0,1010,23,2,270,5
2020-02-05 09:00:00,30,23,0.0,11.6,7,6,79,02:52 PM,02:34 AM,06:38 AM,06:37 PM,22,29,29,26,9,27,79,0.0,1012,26,7,293,6
2020-02-05 12:00:00,30,23,0.0,11.6,7,7,79,02:52 PM,02:34 AM,06:38 AM,06:37 PM,22,33,33,30,10,48,63,0.0,1011,30,10,332,8
2020-02-05 15:00:00,30,23,0.0,11.6,7,6,79,02:52 PM,02:34 AM,06:38 AM,06:37 PM,22,33,33,30,11,35,62,0.0,1009,30,10,118,10
2020-02-05 18:00:00,30,23,0.0,11.6,7,7,79,02:52 PM,02:34 AM,06:38 AM,06:37 PM,22,30,30,27,8,22,77,0.0,1009,27,10,2,6
2020-02-05 21:00:00,30,23,0.0,11.6,7,1,79,02:52 PM,02:34 AM,06:38 AM,06:37 PM,22,27,27,25,8,41,86,0.0,1011,25,10,151,4
2020-02-06 00:00:00,30,23,0.0,6.0,7,1,87,03:49 PM,03:30 AM,06:38 AM,06:37 PM,22,26,26,24,9,57,89,0.0,1011,24,10,242,5
2020-02-06 03:00:00,30,23,0.0,6.0,7,1,87,03:49 PM,03:30 AM,06:38 AM,06:37 PM,22,26,26,24,8,77,89,0.0,1010,24,10,259,4
2020-02-06 06:00:00,30,23,0.0,6.0,7,1,87,03:49 PM,03:30 AM,06:38 AM,06:37 PM,21,26,26,23,6,55,88,0.0,1010,23,10,237,3
