date_time,Poindimie_maxtempC,Poindimie_mintempC,Poindimie_totalSnow_cm,Poindimie_sunHour,Poindimie_uvIndex,Poindimie_uvIndex,Poindimie_moon_illumination,Poindimie_moonrise,Poindimie_moonset,Poindimie_sunrise,Poindimie_sunset,Poindimie_DewPointC,Poindimie_FeelsLikeC,Poindimie_HeatIndexC,Poindimie_WindChillC,Poindimie_WindGustKmph,Poindimie_cloudcover,Poindimie_humidity,Poindimie_precipMM,Poindimie_pressure,Poindimie_tempC,Poindimie_visibility,Poindimie_winddirDegree,Poindimie_windspeedKmph
2020-01-13 03:00:00,27,23,0.0,12.0,6,1,76,09:00 PM,07:34 AM,05:28 AM,06:46 PM,21,25,25,23,26,61,87,0.3,1006,23,10,128,16
2020-01-13 06:00:00,27,23,0.0,12.0,6,1,76,09:00 PM,07:34 AM,05:28 AM,06:46 PM,21,26,26,24,32,57,85,0.2,1007,24,10,122,22
2020-01-13 09:00:00,27,23,0.0,12.0,6,6,76,09:00 PM,07:34 AM,05:28 AM,06:46 PM,21,27,27,25,37,72,79,0.3,1008,25,10,115,28
2020-01-13 12:00:00,27,23,0.0,12.0,6,6,76,09:00 PM,07:34 AM,05:28 AM,06:46 PM,21,29,29,27,36,78,73,0.4,1008,27,9,113,30
2020-01-13 15:00:00,27,23,0.0,12.0,6,7,76,09:00 PM,07:34 AM,05:28 AM,06:46 PM,21,28,28,26,33,55,72,0.1,1007,26,10,114,28
2020-01-13 18:00:00,27,23,0.0,12.0,6,1,76,09:00 PM,07:34 AM,05:28 AM,06:46 PM,21,27,27,25,34,37,78,0.0,1007,25,10,115,27
2020-01-13 21:00:00,27,23,0.0,12.0,6,1,76,09:00 PM,07:34 AM,05:28 AM,06:46 PM,22,27,27,24,37,69,83,0.2,1008,24,10,114,27
2020-01-14 00:00:00,28,24,0.0,9.5,6,1,69,09:46 PM,08:37 AM,05:29 AM,06:46 PM,22,27,27,23,35,72,83,0.3,1008,23,10,113,27
2020-01-14 03:00:00,28,24,0.0,9.5,6,1,69,09:46 PM,08:37 AM,05:29 AM,06:46 PM,22,27,27,25,35,68,83,0.2,1006,25,10,118,25
2020-01-14 06:00:00,28,24,0.0,9.5,6,1,69,09:46 PM,08:37 AM,05:29 AM,06:46 PM,21,27,27,25,35,56,80,0.2,1007,25,10,125,26
2020-01-14 09:00:00,28,24,0.0,9.5,6,6,69,09:46 PM,08:37 AM,05:29 AM,06:46 PM,22,29,29,27,35,67,74,0.1,1008,27,10,121,30
2020-01-14 12:00:00,28,24,0.0,9.5,6,6,69,09:46 PM,08:37 AM,05:29 AM,06:46 PM,22,30,30,27,39,86,73,0.3,1008,27,10,113,32
2020-01-14 15:00:00,28,24,0.0,9.5,6,6,69,09:46 PM,08:37 AM,05:29 AM,06:46 PM,22,30,30,27,38,75,75,0.5,1006,27,9,113,30
2020-01-14 18:00:00,28,24,0.0,9.5,6,1,69,09:46 PM,08:37 AM,05:29 AM,06:46 PM,22,29,29,26,39,71,81,0.2,1007,26,10,116,29
2020-01-14 21:00:00,28,24,0.0,9.5,6,1,69,09:46 PM,08:37 AM,05:29 AM,06:46 PM,23,28,28,25,36,89,85,0.5,1008,25,10,116,28
2020-01-15 00:00:00,28,24,0.0,13.2,6,1,61,10:29 PM,09:40 AM,05:30 AM,06:46 PM,23,27,27,25,33,87,87,0.1,1007,25,10,118,25
2020-01-15 03:00:00,28,24,0.0,13.2,6,1,61,10:29 PM,09:40 AM,05:30 AM,06:46 PM,22,27,27,25,28,68,88,0.4,1005,25,10,123,21
2020-01-15 06:00:00,28,24,0.0,13.2,6,1,61,10:29 PM,09:40 AM,05:30 AM,06:46 PM,22,27,27,25,31,59,84,0.3,1006,25,10,121,23
2020-01-15 09:00:00,28,24,0.0,13.2,6,6,61,10:29 PM,09:40 AM,05:30 AM,06:46 PM,22,29,29,26,33,68,77,0.5,1007,26,10,114,28
2020-01-15 12:00:00,28,24,0.0,13.2,6,7,61,10:29 PM,09:40 AM,05:30 AM,06:46 PM,22,30,30,27,31,54,73,0.4,1006,27,9,111,25
2020-01-15 15:00:00,28,24,0.0,13.2,6,7,61,10:29 PM,09:40 AM,05:30 AM,06:46 PM,22,30,30,27,26,11,72,0.0,1005,27,10,112,22
2020-01-15 18:00:00,28,24,0.0,13.2,6,1,61,10:29 PM,09:40 AM,05:30 AM,06:46 PM,22,28,28,26,28,27,78,0.1,1005,26,10,116,22
2020-01-15 21:00:00,28,24,0.0,13.2,6,1,61,10:29 PM,09:40 AM,05:30 AM,06:46 PM,23,28,28,25,28,57,86,0.3,1006,25,10,116,21
2020-01-16 00:00:00,27,21,0.0,8.2,6,1,54,11:11 PM,10:40 AM,05:30 AM,06:46 PM,23,27,27,25,26,66,88,0.4,1005,25,10,116,20
2020-01-16 03:00:00,27,21,0.0,8.2,6,1,54,11:11 PM,10:40 AM,05:30 AM,06:46 PM,22,27,27,24,26,59,88,0.3,1004,24,10,122,19
2020-01-16 06:00:00,27,21,0.0,8.2,6,1,54,11:11 PM,10:40 AM,05:30 AM,06:46 PM,22,27,27,24,30,61,86,0.3,1004,24,10,122,22
2020-01-16 09:00:00,27,21,0.0,8.2,6,6,54,11:11 PM,10:40 AM,05:30 AM,06:46 PM,21,28,28,26,37,76,77,1.1,1005,26,10,116,27
2020-01-16 12:00:00,27,21,0.0,8.2,6,6,54,11:11 PM,10:40 AM,05:30 AM,06:46 PM,21,29,29,26,36,77,73,1.2,1004,26,10,109,27
2020-01-16 15:00:00,27,21,0.0,8.2,6,6,54,11:11 PM,10:40 AM,05:30 AM,06:46 PM,21,28,28,26,30,81,72,0.1,1003,26,10,109,24
2020-01-16 18:00:00,27,21,0.0,8.2,6,1,54,11:11 PM,10:40 AM,05:30 AM,06:46 PM,21,27,27,25,33,78,79,0.2,1004,25,9,113,23
2020-01-16 21:00:00,27,21,0.0,8.2,6,1,54,11:11 PM,10:40 AM,05:30 AM,06:46 PM,21,25,25,23,27,57,85,0.2,1005,23,10,112,19
2020-01-17 00:00:00,27,23,0.0,10.7,6,1,47,11:52 PM,11:39 AM,05:31 AM,06:46 PM,22,22,24,22,23,61,85,0.3,1005,22,10,115,17
2020-01-17 03:00:00,27,23,0.0,10.7,6,1,47,11:52 PM,11:39 AM,05:31 AM,06:46 PM,21,25,25,23,22,79,87,0.2,1003,23,9,124,14
2020-01-17 06:00:00,27,23,0.0,10.7,6,1,47,11:52 PM,11:39 AM,05:31 AM,06:46 PM,20,25,25,23,22,64,83,0.2,1004,23,9,126,14
2020-01-17 09:00:00,27,23,0.0,10.7,6,6,47,11:52 PM,11:39 AM,05:31 AM,06:46 PM,20,27,27,25,22,56,74,0.0,1005,25,10,115,17
2020-01-17 12:00:00,27,23,0.0,10.7,6,7,47,11:52 PM,11:39 AM,05:31 AM,06:46 PM,20,28,28,26,22,60,69,0.1,1004,26,10,110,18
2020-01-17 15:00:00,27,23,0.0,10.7,6,6,47,11:52 PM,11:39 AM,05:31 AM,06:46 PM,20,28,28,26,21,32,69,0.0,1003,26,10,111,18
2020-01-17 18:00:00,27,23,0.0,10.7,6,1,47,11:52 PM,11:39 AM,05:31 AM,06:46 PM,21,28,28,26,24,71,78,0.2,1003,26,10,110,19
2020-01-17 21:00:00,27,23,0.0,10.7,6,1,47,11:52 PM,11:39 AM,05:31 AM,06:46 PM,22,27,27,25,26,68,84,0.3,1005,25,10,112,19
2020-01-18 00:00:00,27,21,0.0,13.1,6,1,40,No moonrise,12:37 PM,05:32 AM,06:46 PM,22,26,26,24,25,78,85,0.2,1005,24,9,114,18
2020-01-18 03:00:00,27,21,0.0,13.1,6,1,40,No moonrise,12:37 PM,05:32 AM,06:46 PM,21,26,26,23,22,47,88,0.1,1004,23,10,123,15
2020-01-18 06:00:00,27,21,0.0,13.1,6,1,40,No moonrise,12:37 PM,05:32 AM,06:46 PM,21,26,26,24,21,27,84,0.0,1005,24,10,127,15
2020-01-18 09:00:00,27,21,0.0,13.1,6,7,40,No moonrise,12:37 PM,05:32 AM,06:46 PM,21,29,29,26,21,19,73,0.0,1006,26,10,112,18
2020-01-18 12:00:00,27,21,0.0,13.1,6,7,40,No moonrise,12:37 PM,05:32 AM,06:46 PM,21,30,30,27,24,15,70,0.0,1006,27,10,103,21
2020-01-18 15:00:00,27,21,0.0,13.1,6,7,40,No moonrise,12:37 PM,05:32 AM,06:46 PM,21,29,29,27,22,17,72,0.0,1005,27,10,104,19
2020-01-18 18:00:00,27,21,0.0,13.1,6,1,40,No moonrise,12:37 PM,05:32 AM,06:46 PM,21,28,28,26,23,43,78,0.1,1006,26,10,114,19
2020-01-18 21:00:00,27,21,0.0,13.1,6,1,40,No moonrise,12:37 PM,05:32 AM,06:46 PM,22,26,26,23,27,72,83,0.7,1007,23,9,118,20
2020-01-19 00:00:00,25,16,0.0,13.1,5,1,32,12:33 AM,01:37 PM,05:32 AM,06:46 PM,22,22,25,22,27,64,85,1.2,1007,22,10,113,20
2020-01-19 03:00:00,25,16,0.0,13.1,5,1,32,12:33 AM,01:37 PM,05:32 AM,06:46 PM,21,26,26,23,22,58,88,1.3,1007,23,10,113,15
2020-01-19 06:00:00,25,16,0.0,13.1,5,1,32,12:33 AM,01:37 PM,05:32 AM,06:46 PM,20,25,25,23,23,55,85,1.5,1008,23,10,113,14
2020-01-19 09:00:00,25,16,0.0,13.1,5,5,32,12:33 AM,01:37 PM,05:32 AM,06:46 PM,20,26,26,24,23,54,76,1.1,1009,24,10,107,17
2020-01-19 12:00:00,25,16,0.0,13.1,5,5,32,12:33 AM,01:37 PM,05:32 AM,06:46 PM,20,26,26,25,27,51,73,1.0,1009,25,10,96,19
2020-01-19 15:00:00,25,16,0.0,13.1,5,6,32,12:33 AM,01:37 PM,05:32 AM,06:46 PM,20,26,26,24,27,53,75,0.2,1008,24,9,98,18
2020-01-19 18:00:00,25,16,0.0,13.1,5,1,32,12:33 AM,01:37 PM,05:32 AM,06:46 PM,20,25,25,22,23,57,79,0.0,1008,22,10,109,15
2020-01-19 21:00:00,25,16,0.0,13.1,5,1,32,12:33 AM,01:37 PM,05:32 AM,06:46 PM,21,18,22,18,20,62,81,0.1,1010,18,10,111,14
2020-01-20 00:00:00,25,19,0.0,9.5,5,1,25,01:16 AM,02:35 PM,05:33 AM,06:46 PM,21,19,21,19,18,84,84,0.2,1010,19,9,113,13
2020-01-20 03:00:00,25,19,0.0,9.5,5,1,25,01:16 AM,02:35 PM,05:33 AM,06:46 PM,20,25,25,23,19,80,86,0.2,1009,23,9,117,12
2020-01-20 06:00:00,25,19,0.0,9.5,5,1,25,01:16 AM,02:35 PM,05:33 AM,06:46 PM,19,25,25,22,22,70,83,0.1,1010,22,9,119,13
2020-01-20 09:00:00,25,19,0.0,9.5,5,5,25,01:16 AM,02:35 PM,05:33 AM,06:46 PM,19,26,26,24,21,51,74,0.1,1011,24,10,110,15
2020-01-20 12:00:00,25,19,0.0,9.5,5,5,25,01:16 AM,02:35 PM,05:33 AM,06:46 PM,19,26,26,25,22,80,70,0.2,1011,25,9,96,16
2020-01-20 15:00:00,25,19,0.0,9.5,5,5,25,01:16 AM,02:35 PM,05:33 AM,06:46 PM,19,26,26,24,23,84,72,0.1,1009,24,10,92,16
2020-01-20 18:00:00,25,19,0.0,9.5,5,1,25,01:16 AM,02:35 PM,05:33 AM,06:46 PM,19,25,25,23,24,71,77,0.2,1010,23,10,102,15
2020-01-20 21:00:00,25,19,0.0,9.5,5,1,25,01:16 AM,02:35 PM,05:33 AM,06:46 PM,20,22,24,22,22,64,81,0.1,1012,22,10,108,14
2020-01-21 00:00:00,25,20,0.0,9.5,5,1,18,02:02 AM,03:34 PM,05:34 AM,06:45 PM,20,20,23,20,20,73,83,0.2,1012,20,9,109,15
2020-01-21 03:00:00,25,20,0.0,9.5,5,1,18,02:02 AM,03:34 PM,05:34 AM,06:45 PM,19,24,24,22,22,78,84,0.4,1011,22,9,110,14
2020-01-21 06:00:00,25,20,0.0,9.5,5,1,18,02:02 AM,03:34 PM,05:34 AM,06:45 PM,18,21,22,21,24,79,81,0.4,1012,21,9,107,14
2020-01-21 09:00:00,25,20,0.0,9.5,5,5,18,02:02 AM,03:34 PM,05:34 AM,06:45 PM,17,25,25,23,22,80,70,0.1,1013,23,10,100,15
2020-01-21 12:00:00,25,20,0.0,9.5,5,6,18,02:02 AM,03:34 PM,05:34 AM,06:45 PM,16,26,26,24,22,69,62,0.1,1012,24,9,93,16
2020-01-21 15:00:00,25,20,0.0,9.5,5,6,18,02:02 AM,03:34 PM,05:34 AM,06:45 PM,16,26,26,24,20,40,61,0.0,1011,24,10,87,14
2020-01-21 18:00:00,25,20,0.0,9.5,5,1,18,02:02 AM,03:34 PM,05:34 AM,06:45 PM,17,25,25,24,20,67,65,0.0,1011,24,10,98,13
2020-01-21 21:00:00,25,20,0.0,9.5,5,1,18,02:02 AM,03:34 PM,05:34 AM,06:45 PM,18,24,24,22,18,67,70,0.0,1013,22,10,111,13
2020-01-22 00:00:00,25,22,0.0,12.0,5,1,11,02:51 AM,04:32 PM,05:35 AM,06:45 PM,19,21,23,21,18,44,76,0.0,1013,21,10,112,13
2020-01-22 03:00:00,25,22,0.0,12.0,5,1,11,02:51 AM,04:32 PM,05:35 AM,06:45 PM,19,25,25,22,19,67,81,0.3,1011,22,10,109,12
2020-01-22 06:00:00,25,22,0.0,12.0,5,1,11,02:51 AM,04:32 PM,05:35 AM,06:45 PM,18,22,25,22,25,71,80,0.7,1012,22,10,111,15
2020-01-22 09:00:00,25,22,0.0,12.0,5,5,11,02:51 AM,04:32 PM,05:35 AM,06:45 PM,18,25,25,23,26,66,71,0.6,1013,23,10,109,17
2020-01-22 12:00:00,25,22,0.0,12.0,5,6,11,02:51 AM,04:32 PM,05:35 AM,06:45 PM,17,26,26,25,24,52,62,0.5,1012,25,10,100,18
2020-01-22 15:00:00,25,22,0.0,12.0,5,7,11,02:51 AM,04:32 PM,05:35 AM,06:45 PM,16,26,26,25,20,7,57,0.0,1011,25,10,91,15
2020-01-22 18:00:00,25,22,0.0,12.0,5,1,11,02:51 AM,04:32 PM,05:35 AM,06:45 PM,17,26,26,25,16,18,62,0.0,1012,25,10,101,11
2020-01-22 21:00:00,25,22,0.0,12.0,5,1,11,02:51 AM,04:32 PM,05:35 AM,06:45 PM,19,26,26,24,17,44,73,0.1,1014,24,10,115,12
2020-01-23 00:00:00,26,17,0.0,8.2,6,1,3,03:43 AM,05:27 PM,05:35 AM,06:45 PM,20,26,26,24,23,78,81,0.3,1013,24,9,112,16
2020-01-23 03:00:00,26,17,0.0,8.2,6,1,3,03:43 AM,05:27 PM,05:35 AM,06:45 PM,20,25,25,23,26,77,84,0.7,1011,23,9,107,17
2020-01-23 06:00:00,26,17,0.0,8.2,6,1,3,03:43 AM,05:27 PM,05:35 AM,06:45 PM,20,25,25,23,21,66,81,0.8,1012,23,10,113,14
2020-01-23 09:00:00,26,17,0.0,8.2,6,6,3,03:43 AM,05:27 PM,05:35 AM,06:45 PM,20,27,27,25,18,63,73,0.4,1013,25,10,113,15
2020-01-23 12:00:00,26,17,0.0,8.2,6,6,3,03:43 AM,05:27 PM,05:35 AM,06:45 PM,20,28,28,26,22,73,71,0.4,1013,26,9,105,18
2020-01-23 15:00:00,26,17,0.0,8.2,6,6,3,03:43 AM,05:27 PM,05:35 AM,06:45 PM,21,27,27,25,27,70,75,0.3,1011,25,9,104,20
2020-01-23 18:00:00,26,17,0.0,8.2,6,1,3,03:43 AM,05:27 PM,05:35 AM,06:45 PM,21,25,25,23,29,64,81,0.5,1012,23,10,110,20
2020-01-23 21:00:00,26,17,0.0,8.2,6,1,3,03:43 AM,05:27 PM,05:35 AM,06:45 PM,21,20,23,20,25,58,83,0.6,1013,20,10,113,19
2020-01-24 00:00:00,26,19,0.0,13.1,6,1,0,04:37 AM,06:19 PM,05:36 AM,06:45 PM,21,19,22,19,24,66,83,0.7,1012,19,10,112,19
2020-01-24 03:00:00,26,19,0.0,13.1,6,1,0,04:37 AM,06:19 PM,05:36 AM,06:45 PM,20,25,25,23,23,66,84,0.3,1011,23,10,114,16
2020-01-24 06:00:00,26,19,0.0,13.1,6,1,0,04:37 AM,06:19 PM,05:36 AM,06:45 PM,19,25,25,23,24,57,81,0.3,1012,23,9,118,15
2020-01-24 09:00:00,26,19,0.0,13.1,6,6,0,04:37 AM,06:19 PM,05:36 AM,06:45 PM,19,26,26,24,26,31,71,0.0,1013,24,10,114,18
2020-01-24 12:00:00,26,19,0.0,13.1,6,7,0,04:37 AM,06:19 PM,05:36 AM,06:45 PM,19,27,27,26,23,36,67,0.0,1012,26,10,108,18
2020-01-24 15:00:00,26,19,0.0,13.1,6,6,0,04:37 AM,06:19 PM,05:36 AM,06:45 PM,21,28,28,26,22,48,73,0.1,1010,26,10,106,18
2020-01-24 18:00:00,26,19,0.0,13.1,6,1,0,04:37 AM,06:19 PM,05:36 AM,06:45 PM,21,27,27,24,24,69,78,0.3,1011,24,10,113,19
2020-01-24 21:00:00,26,19,0.0,13.1,6,1,0,04:37 AM,06:19 PM,05:36 AM,06:45 PM,21,22,25,22,24,71,81,0.3,1012,22,10,112,19
2020-01-25 00:00:00,26,22,0.0,12.0,6,1,0,05:32 AM,07:06 PM,05:37 AM,06:45 PM,21,21,23,21,26,83,83,0.4,1011,21,9,112,19
2020-01-25 03:00:00,26,22,0.0,12.0,6,1,0,05:32 AM,07:06 PM,05:37 AM,06:45 PM,21,26,26,23,26,78,85,0.5,1009,23,9,117,17
2020-01-25 06:00:00,26,22,0.0,12.0,6,1,0,05:32 AM,07:06 PM,05:37 AM,06:45 PM,20,25,25,23,30,57,83,0.6,1010,23,10,123,17
2020-01-25 09:00:00,26,22,0.0,12.0,6,5,0,05:32 AM,07:06 PM,05:37 AM,06:45 PM,20,26,26,25,27,63,74,0.6,1011,25,10,114,19
2020-01-25 12:00:00,26,22,0.0,12.0,6,7,0,05:32 AM,07:06 PM,05:37 AM,06:45 PM,20,28,28,26,23,58,70,0.5,1011,26,10,104,19
2020-01-25 15:00:00,26,22,0.0,12.0,6,6,0,05:32 AM,07:06 PM,05:37 AM,06:45 PM,21,28,28,26,23,27,74,0.1,1010,26,10,103,18
2020-01-25 18:00:00,26,22,0.0,12.0,6,1,0,05:32 AM,07:06 PM,05:37 AM,06:45 PM,22,27,27,25,24,63,81,0.4,1010,25,10,111,18
2020-01-25 21:00:00,26,22,0.0,12.0,6,1,0,05:32 AM,07:06 PM,05:37 AM,06:45 PM,22,27,27,25,24,73,85,0.4,1011,25,9,120,18
2020-01-26 00:00:00,25,20,0.0,8.2,5,1,4,06:26 AM,07:49 PM,05:37 AM,06:45 PM,22,27,27,24,27,64,88,0.5,1011,24,10,124,20
2020-01-26 03:00:00,25,20,0.0,8.2,5,1,4,06:26 AM,07:49 PM,05:37 AM,06:45 PM,21,26,26,23,31,78,89,1.0,1009,23,10,122,20
2020-01-26 06:00:00,25,20,0.0,8.2,5,1,4,06:26 AM,07:49 PM,05:37 AM,06:45 PM,20,25,25,23,33,82,86,1.5,1010,23,10,115,19
2020-01-26 09:00:00,25,20,0.0,8.2,5,5,4,06:26 AM,07:49 PM,05:37 AM,06:45 PM,20,26,26,24,33,76,80,1.5,1011,24,10,111,21
2020-01-26 12:00:00,25,20,0.0,8.2,5,5,4,06:26 AM,07:49 PM,05:37 AM,06:45 PM,21,27,27,25,34,70,78,1.9,1010,25,10,110,23
2020-01-26 15:00:00,25,20,0.0,8.2,5,6,4,06:26 AM,07:49 PM,05:37 AM,06:45 PM,21,27,27,25,32,84,77,1.0,1009,25,10,112,22
2020-01-26 18:00:00,25,20,0.0,8.2,5,1,4,06:26 AM,07:49 PM,05:37 AM,06:45 PM,21,26,26,24,31,73,80,1.1,1010,24,9,115,20
2020-01-26 21:00:00,25,20,0.0,8.2,5,1,4,06:26 AM,07:49 PM,05:37 AM,06:45 PM,22,25,25,23,26,53,87,0.5,1012,23,10,119,19
2020-01-27 00:00:00,28,23,0.0,12.0,6,1,11,07:19 AM,08:28 PM,05:38 AM,06:44 PM,22,21,24,21,26,58,88,0.4,1011,21,10,116,19
2020-01-27 03:00:00,28,23,0.0,12.0,6,1,11,07:19 AM,08:28 PM,05:38 AM,06:44 PM,21,26,26,23,30,65,88,0.1,1010,23,10,115,18
2020-01-27 06:00:00,28,23,0.0,12.0,6,1,11,07:19 AM,08:28 PM,05:38 AM,06:44 PM,21,26,26,23,31,69,86,0.2,1010,23,10,112,19
2020-01-27 09:00:00,28,23,0.0,12.0,6,6,11,07:19 AM,08:28 PM,05:38 AM,06:44 PM,21,28,28,25,27,78,77,0.2,1012,25,10,108,21
2020-01-27 12:00:00,28,23,0.0,12.0,6,7,11,07:19 AM,08:28 PM,05:38 AM,06:44 PM,21,29,29,27,23,57,70,0.1,1011,27,10,106,20
2020-01-27 15:00:00,28,23,0.0,12.0,6,7,11,07:19 AM,08:28 PM,05:38 AM,06:44 PM,21,29,29,27,19,6,70,0.0,1010,27,10,100,17
2020-01-27 18:00:00,28,23,0.0,12.0,6,1,11,07:19 AM,08:28 PM,05:38 AM,06:44 PM,22,28,28,26,19,16,79,0.0,1010,26,10,109,16
2020-01-27 21:00:00,28,23,0.0,12.0,6,1,11,07:19 AM,08:28 PM,05:38 AM,06:44 PM,22,27,27,25,22,32,86,0.0,1012,25,10,115,16
2020-01-28 00:00:00,28,24,0.0,13.1,6,1,18,08:10 AM,09:05 PM,05:39 AM,06:44 PM,23,27,27,25,21,59,89,0.2,1011,25,10,108,15
2020-01-28 03:00:00,28,24,0.0,13.1,6,1,18,08:10 AM,09:05 PM,05:39 AM,06:44 PM,22,26,26,24,18,69,89,0.3,1010,24,9,110,13
2020-01-28 06:00:00,28,24,0.0,13.1,6,1,18,08:10 AM,09:05 PM,05:39 AM,06:44 PM,22,27,27,25,18,51,85,0.0,1011,25,10,116,13
2020-01-28 09:00:00,28,24,0.0,13.1,6,7,18,08:10 AM,09:05 PM,05:39 AM,06:44 PM,22,29,29,26,18,65,76,0.1,1012,26,10,112,16
2020-01-28 12:00:00,28,24,0.0,13.1,6,7,18,08:10 AM,09:05 PM,05:39 AM,06:44 PM,21,30,30,27,19,21,70,0.0,1012,27,10,102,17
2020-01-28 15:00:00,28,24,0.0,13.1,6,7,18,08:10 AM,09:05 PM,05:39 AM,06:44 PM,22,30,30,28,19,27,70,0.0,1011,28,10,99,16
2020-01-28 18:00:00,28,24,0.0,13.1,6,1,18,08:10 AM,09:05 PM,05:39 AM,06:44 PM,22,29,29,26,20,35,79,0.1,1011,26,10,105,17
2020-01-28 21:00:00,28,24,0.0,13.1,6,1,18,08:10 AM,09:05 PM,05:39 AM,06:44 PM,23,27,27,25,19,58,87,0.1,1013,25,10,109,14
2020-01-29 00:00:00,26,23,0.0,8.2,6,1,26,09:00 AM,09:39 PM,05:39 AM,06:44 PM,22,27,27,25,18,66,88,0.1,1012,25,10,108,14
2020-01-29 03:00:00,26,23,0.0,8.2,6,1,26,09:00 AM,09:39 PM,05:39 AM,06:44 PM,22,26,26,24,17,68,88,0.2,1011,24,10,108,13
2020-01-29 06:00:00,26,23,0.0,8.2,6,1,26,09:00 AM,09:39 PM,05:39 AM,06:44 PM,22,26,26,24,20,74,86,0.1,1012,24,10,115,14
2020-01-29 09:00:00,26,23,0.0,8.2,6,6,26,09:00 AM,09:39 PM,05:39 AM,06:44 PM,21,27,27,25,21,75,80,0.3,1013,25,10,108,17
2020-01-29 12:00:00,26,23,0.0,8.2,6,6,26,09:00 AM,09:39 PM,05:39 AM,06:44 PM,21,28,28,26,22,69,76,0.4,1012,26,10,99,18
2020-01-29 15:00:00,26,23,0.0,8.2,6,6,26,09:00 AM,09:39 PM,05:39 AM,06:44 PM,21,28,28,26,19,72,75,0.3,1011,26,10,101,17
2020-01-29 18:00:00,26,23,0.0,8.2,6,1,26,09:00 AM,09:39 PM,05:39 AM,06:44 PM,21,27,27,25,18,64,78,0.1,1011,25,10,112,15
2020-01-29 21:00:00,26,23,0.0,8.2,6,1,26,09:00 AM,09:39 PM,05:39 AM,06:44 PM,21,26,26,24,20,53,82,0.0,1012,24,10,112,15
2020-01-30 00:00:00,27,22,0.0,12.0,6,1,33,09:49 AM,10:12 PM,05:40 AM,06:44 PM,21,26,26,24,19,68,82,0.1,1012,24,10,111,14
2020-01-30 03:00:00,27,22,0.0,12.0,6,1,33,09:49 AM,10:12 PM,05:40 AM,06:44 PM,21,25,25,23,19,71,86,0.2,1011,23,9,116,13
2020-01-30 06:00:00,27,22,0.0,12.0,6,1,33,09:49 AM,10:12 PM,05:40 AM,06:44 PM,20,25,25,23,21,72,83,0.3,1011,23,9,124,15
2020-01-30 09:00:00,27,22,0.0,12.0,6,5,33,09:49 AM,10:12 PM,05:40 AM,06:44 PM,19,27,27,25,20,74,70,0.2,1012,25,9,116,17
2020-01-30 12:00:00,27,22,0.0,12.0,6,7,33,09:49 AM,10:12 PM,05:40 AM,06:44 PM,18,28,28,27,20,48,61,0.1,1012,27,10,95,17
2020-01-30 15:00:00,27,22,0.0,12.0,6,7,33,09:49 AM,10:12 PM,05:40 AM,06:44 PM,20,28,28,27,21,10,65,0.0,1011,27,10,91,18
2020-01-30 18:00:00,27,22,0.0,12.0,6,1,33,09:49 AM,10:12 PM,05:40 AM,06:44 PM,20,27,27,26,23,24,74,0.0,1011,26,10,106,19
2020-01-30 21:00:00,27,22,0.0,12.0,6,1,33,09:49 AM,10:12 PM,05:40 AM,06:44 PM,21,26,26,24,27,45,79,0.0,1013,24,10,113,21
2020-01-31 00:00:00,28,23,0.0,13.0,7,1,37,10:37 AM,10:45 PM,05:40 AM,06:43 PM,21,26,26,24,27,63,82,0.1,1013,24,10,112,21
2020-01-31 03:00:00,28,23,0.0,13.0,7,1,37,10:37 AM,10:45 PM,05:40 AM,06:43 PM,20,25,25,23,25,44,84,0.0,1012,23,10,114,17
2020-01-31 06:00:00,28,23,0.0,13.0,7,1,37,10:37 AM,10:45 PM,05:40 AM,06:43 PM,20,26,26,23,22,52,83,0.1,1012,23,10,121,16
2020-01-31 09:00:00,28,23,0.0,13.0,7,6,37,10:37 AM,10:45 PM,05:40 AM,06:43 PM,21,28,28,26,20,68,75,0.2,1014,26,10,118,18
2020-01-31 12:00:00,28,23,0.0,13.0,7,7,37,10:37 AM,10:45 PM,05:40 AM,06:43 PM,21,30,30,28,23,53,69,0.1,1014,28,10,106,20
2020-01-31 15:00:00,28,23,0.0,13.0,7,7,37,10:37 AM,10:45 PM,05:40 AM,06:43 PM,21,30,30,28,21,9,67,0.0,1012,28,10,102,18
2020-01-31 18:00:00,28,23,0.0,13.0,7,1,37,10:37 AM,10:45 PM,05:40 AM,06:43 PM,22,29,29,27,19,12,75,0.0,1013,27,10,107,15
2020-01-31 21:00:00,28,23,0.0,13.0,7,1,37,10:37 AM,10:45 PM,05:40 AM,06:43 PM,23,28,28,25,21,43,86,0.2,1014,25,10,115,15
2020-02-01 00:00:00,28,24,0.0,12.0,6,1,49,11:26 AM,11:20 PM,05:41 AM,06:43 PM,23,27,27,25,23,79,87,0.6,1014,25,9,114,17
2020-02-01 03:00:00,28,24,0.0,12.0,6,1,49,11:26 AM,11:20 PM,05:41 AM,06:43 PM,22,27,27,25,19,65,87,1.0,1013,25,10,114,14
2020-02-01 06:00:00,28,24,0.0,12.0,6,1,49,11:26 AM,11:20 PM,05:41 AM,06:43 PM,22,27,27,25,21,56,86,1.0,1013,25,10,110,15
2020-02-01 09:00:00,28,24,0.0,12.0,6,6,49,11:26 AM,11:20 PM,05:41 AM,06:43 PM,23,29,29,26,20,62,80,0.4,1014,26,10,102,16
