date_time,Lakelands_maxtempC,Lakelands_mintempC,Lakelands_totalSnow_cm,Lakelands_sunHour,Lakelands_uvIndex,Lakelands_uvIndex,Lakelands_moon_illumination,Lakelands_moonrise,Lakelands_moonset,Lakelands_sunrise,Lakelands_sunset,Lakelands_DewPointC,Lakelands_FeelsLikeC,Lakelands_HeatIndexC,Lakelands_WindChillC,Lakelands_WindGustKmph,Lakelands_cloudcover,Lakelands_humidity,Lakelands_precipMM,Lakelands_pressure,Lakelands_tempC,Lakelands_visibility,Lakelands_winddirDegree,Lakelands_windspeedKmph
2020-04-05 00:00:00,29,23,0.0,11.9,6,1,87,04:07 PM,04:10 AM,05:58 AM,06:21 PM,20,25,25,23,11,77,83,0.1,1013,23,10,62,7
2020-04-05 03:00:00,29,23,0.0,11.9,6,1,87,04:07 PM,04:10 AM,05:58 AM,06:21 PM,20,25,25,23,10,33,83,0.0,1012,23,10,52,7
2020-04-05 06:00:00,29,23,0.0,11.9,6,6,87,04:07 PM,04:10 AM,05:58 AM,06:21 PM,21,27,27,25,8,5,82,0.0,1013,25,10,34,6
2020-04-05 09:00:00,29,23,0.0,11.9,6,7,87,04:07 PM,04:10 AM,05:58 AM,06:21 PM,21,31,31,28,5,8,67,0.0,1015,28,10,97,5
2020-04-05 12:00:00,29,23,0.0,11.9,6,7,87,04:07 PM,04:10 AM,05:58 AM,06:21 PM,21,31,31,29,10,57,63,0.1,1014,29,10,141,9
2020-04-05 15:00:00,29,23,0.0,11.9,6,6,87,04:07 PM,04:10 AM,05:58 AM,06:21 PM,22,31,31,28,13,81,69,0.1,1013,28,10,139,11
2020-04-05 18:00:00,29,23,0.0,11.9,6,6,87,04:07 PM,04:10 AM,05:58 AM,06:21 PM,23,30,30,27,8,79,79,0.2,1013,27,10,112,7
2020-04-05 21:00:00,29,23,0.0,11.9,6,1,87,04:07 PM,04:10 AM,05:58 AM,06:21 PM,23,28,28,25,8,33,86,0.1,1015,25,10,83,6
2020-04-06 00:00:00,32,25,0.0,12.6,7,1,94,05:09 PM,04:57 AM,05:57 AM,06:21 PM,23,28,28,26,8,4,85,0.0,1015,26,10,68,7
2020-04-06 03:00:00,32,25,0.0,12.6,7,1,94,05:09 PM,04:57 AM,05:57 AM,06:21 PM,22,27,27,25,7,3,81,0.0,1014,25,10,48,6
2020-04-06 06:00:00,32,25,0.0,12.6,7,7,94,05:09 PM,04:57 AM,05:57 AM,06:21 PM,21,28,28,26,6,1,77,0.0,1015,26,10,28,6
2020-04-06 09:00:00,32,25,0.0,12.6,7,8,94,05:09 PM,04:57 AM,05:57 AM,06:21 PM,22,34,34,30,4,0,61,0.0,1017,30,10,106,3
2020-04-06 12:00:00,32,25,0.0,12.6,7,8,94,05:09 PM,04:57 AM,05:57 AM,06:21 PM,22,36,36,32,9,2,55,0.0,1015,32,10,150,8
2020-04-06 15:00:00,32,25,0.0,12.6,7,7,94,05:09 PM,04:57 AM,05:57 AM,06:21 PM,22,34,34,30,12,20,64,0.0,1014,30,10,141,10
2020-04-06 18:00:00,32,25,0.0,12.6,7,7,94,05:09 PM,04:57 AM,05:57 AM,06:21 PM,24,33,33,29,9,9,77,0.0,1014,29,10,112,8
2020-04-06 21:00:00,32,25,0.0,12.6,7,1,94,05:09 PM,04:57 AM,05:57 AM,06:21 PM,24,32,32,28,6,0,81,0.0,1016,28,10,76,5
2020-04-07 00:00:00,31,26,0.0,12.7,7,1,100,06:12 PM,05:43 AM,05:56 AM,06:21 PM,22,29,29,26,7,0,75,0.0,1015,26,10,48,6
2020-04-07 03:00:00,31,26,0.0,12.7,7,1,100,06:12 PM,05:43 AM,05:56 AM,06:21 PM,21,28,28,26,6,0,75,0.0,1014,26,10,17,6
2020-04-07 06:00:00,31,26,0.0,12.7,7,7,100,06:12 PM,05:43 AM,05:56 AM,06:21 PM,21,28,28,26,4,0,73,0.0,1015,26,10,27,3
2020-04-07 09:00:00,31,26,0.0,12.7,7,7,100,06:12 PM,05:43 AM,05:56 AM,06:21 PM,21,32,32,30,3,2,59,0.0,1017,30,10,137,3
2020-04-07 12:00:00,31,26,0.0,12.7,7,8,100,06:12 PM,05:43 AM,05:56 AM,06:21 PM,21,34,34,31,10,9,54,0.0,1016,31,10,160,8
2020-04-07 15:00:00,31,26,0.0,12.7,7,8,100,06:12 PM,05:43 AM,05:56 AM,06:21 PM,21,33,33,31,10,13,55,0.0,1014,31,10,147,9
2020-04-07 18:00:00,31,26,0.0,12.7,7,8,100,06:12 PM,05:43 AM,05:56 AM,06:21 PM,23,35,35,30,5,4,64,0.0,1014,30,10,94,4
2020-04-07 21:00:00,31,26,0.0,12.7,7,1,100,06:12 PM,05:43 AM,05:56 AM,06:21 PM,22,30,30,27,4,3,70,0.0,1015,27,10,23,4
2020-04-08 00:00:00,32,25,0.0,12.7,8,1,100,07:15 PM,06:28 AM,05:55 AM,06:22 PM,20,27,27,25,7,3,74,0.0,1015,25,10,239,6
2020-04-08 03:00:00,32,25,0.0,12.7,8,1,100,07:15 PM,06:28 AM,05:55 AM,06:22 PM,21,28,28,26,6,1,76,0.0,1013,26,10,156,5
2020-04-08 06:00:00,32,25,0.0,12.7,8,7,100,07:15 PM,06:28 AM,05:55 AM,06:22 PM,22,29,29,27,5,0,75,0.0,1014,27,10,37,4
2020-04-08 09:00:00,32,25,0.0,12.7,8,8,100,07:15 PM,06:28 AM,05:55 AM,06:22 PM,22,34,34,30,3,0,61,0.0,1015,30,10,140,3
2020-04-08 12:00:00,32,25,0.0,12.7,8,8,100,07:15 PM,06:28 AM,05:55 AM,06:22 PM,21,35,35,32,8,4,54,0.0,1015,32,10,157,7
2020-04-08 15:00:00,32,25,0.0,12.7,8,8,100,07:15 PM,06:28 AM,05:55 AM,06:22 PM,21,34,34,31,11,4,58,0.0,1013,31,10,133,9
2020-04-08 18:00:00,32,25,0.0,12.7,8,7,100,07:15 PM,06:28 AM,05:55 AM,06:22 PM,24,34,34,29,5,1,71,0.0,1013,29,10,141,5
2020-04-08 21:00:00,32,25,0.0,12.7,8,1,100,07:15 PM,06:28 AM,05:55 AM,06:22 PM,22,30,30,27,4,2,75,0.0,1014,27,10,50,3
2020-04-09 00:00:00,31,25,0.0,12.7,7,1,83,08:17 PM,07:15 AM,05:55 AM,06:22 PM,21,27,27,26,5,3,74,0.0,1014,26,10,233,5
2020-04-09 03:00:00,31,25,0.0,12.7,7,1,83,08:17 PM,07:15 AM,05:55 AM,06:22 PM,20,27,27,25,6,1,74,0.0,1012,25,10,132,5
2020-04-09 06:00:00,31,25,0.0,12.7,7,7,83,08:17 PM,07:15 AM,05:55 AM,06:22 PM,20,28,28,26,4,0,70,0.0,1013,26,10,51,3
2020-04-09 09:00:00,31,25,0.0,12.7,7,7,83,08:17 PM,07:15 AM,05:55 AM,06:22 PM,21,33,33,30,5,0,58,0.0,1014,30,10,144,4
2020-04-09 12:00:00,31,25,0.0,12.7,7,8,83,08:17 PM,07:15 AM,05:55 AM,06:22 PM,21,34,34,31,10,3,55,0.0,1013,31,10,167,8
2020-04-09 15:00:00,31,25,0.0,12.7,7,8,83,08:17 PM,07:15 AM,05:55 AM,06:22 PM,21,33,33,30,10,5,57,0.0,1011,30,10,156,8
2020-04-09 18:00:00,31,25,0.0,12.7,7,7,83,08:17 PM,07:15 AM,05:55 AM,06:22 PM,23,33,33,29,5,2,71,0.0,1011,29,10,146,5
2020-04-09 21:00:00,31,25,0.0,12.7,7,1,83,08:17 PM,07:15 AM,05:55 AM,06:22 PM,24,31,31,28,3,0,79,0.0,1013,28,10,100,2
2020-04-10 00:00:00,31,26,0.0,12.7,7,1,76,09:21 PM,08:03 AM,05:54 AM,06:22 PM,23,31,31,27,3,0,79,0.0,1013,27,10,262,3
2020-04-10 03:00:00,31,26,0.0,12.7,7,1,76,09:21 PM,08:03 AM,05:54 AM,06:22 PM,22,29,29,27,4,0,76,0.0,1012,27,10,132,3
2020-04-10 06:00:00,31,26,0.0,12.7,7,7,76,09:21 PM,08:03 AM,05:54 AM,06:22 PM,21,29,29,27,4,0,70,0.0,1013,27,10,34,4
2020-04-10 09:00:00,31,26,0.0,12.7,7,7,76,09:21 PM,08:03 AM,05:54 AM,06:22 PM,21,33,33,30,6,0,59,0.0,1014,30,10,129,5
2020-04-10 12:00:00,31,26,0.0,12.7,7,8,76,09:21 PM,08:03 AM,05:54 AM,06:22 PM,22,34,34,31,11,0,58,0.0,1014,31,10,164,10
2020-04-10 15:00:00,31,26,0.0,12.7,7,8,76,09:21 PM,08:03 AM,05:54 AM,06:22 PM,23,34,34,30,11,2,65,0.0,1012,30,10,151,9
2020-04-10 18:00:00,31,26,0.0,12.7,7,7,76,09:21 PM,08:03 AM,05:54 AM,06:22 PM,23,31,31,27,8,8,78,0.0,1012,27,10,120,7
2020-04-10 21:00:00,31,26,0.0,12.7,7,1,76,09:21 PM,08:03 AM,05:54 AM,06:22 PM,23,29,29,26,8,8,85,0.0,1014,26,10,117,6
2020-04-11 00:00:00,33,25,0.0,12.7,8,1,68,10:23 PM,08:54 AM,05:53 AM,06:22 PM,23,28,28,25,5,15,86,0.0,1014,25,10,72,4
2020-04-11 03:00:00,33,25,0.0,12.7,8,1,68,10:23 PM,08:54 AM,05:53 AM,06:22 PM,22,27,27,25,5,13,86,0.0,1013,25,10,39,4
2020-04-11 06:00:00,33,25,0.0,12.7,8,7,68,10:23 PM,08:54 AM,05:53 AM,06:22 PM,22,28,28,25,6,6,80,0.0,1014,25,10,29,5
2020-04-11 09:00:00,33,25,0.0,12.7,8,8,68,10:23 PM,08:54 AM,05:53 AM,06:22 PM,22,34,34,30,6,2,62,0.0,1016,30,10,108,5
2020-04-11 12:00:00,33,25,0.0,12.7,8,8,68,10:23 PM,08:54 AM,05:53 AM,06:22 PM,22,36,36,32,14,4,55,0.0,1015,32,10,148,12
2020-04-11 15:00:00,33,25,0.0,12.7,8,8,68,10:23 PM,08:54 AM,05:53 AM,06:22 PM,22,35,35,31,18,6,58,0.0,1014,31,10,142,15
2020-04-11 18:00:00,33,25,0.0,12.7,8,7,68,10:23 PM,08:54 AM,05:53 AM,06:22 PM,23,32,32,29,13,2,71,0.0,1014,29,10,110,11
2020-04-11 21:00:00,33,25,0.0,12.7,8,1,68,10:23 PM,08:54 AM,05:53 AM,06:22 PM,23,29,29,26,10,0,82,0.0,1016,26,10,66,8
2020-04-12 00:00:00,33,24,0.0,12.7,8,1,61,11:23 PM,09:47 AM,05:52 AM,06:23 PM,23,29,29,26,9,0,80,0.0,1015,26,10,71,7
2020-04-12 03:00:00,33,24,0.0,12.7,8,1,61,11:23 PM,09:47 AM,05:52 AM,06:23 PM,22,28,28,26,10,2,82,0.0,1015,26,10,50,8
2020-04-12 06:00:00,33,24,0.0,12.7,8,7,61,11:23 PM,09:47 AM,05:52 AM,06:23 PM,23,30,30,27,8,1,81,0.0,1016,27,10,37,6
2020-04-12 09:00:00,33,24,0.0,12.7,8,8,61,11:23 PM,09:47 AM,05:52 AM,06:23 PM,22,35,35,31,9,0,62,0.0,1018,31,10,98,8
2020-04-12 12:00:00,33,24,0.0,12.7,8,8,61,11:23 PM,09:47 AM,05:52 AM,06:23 PM,21,37,37,33,20,2,52,0.0,1017,33,10,124,17
2020-04-12 15:00:00,33,24,0.0,12.7,8,8,61,11:23 PM,09:47 AM,05:52 AM,06:23 PM,21,35,35,31,26,1,53,0.0,1015,31,10,119,22
2020-04-12 18:00:00,33,24,0.0,12.7,8,7,61,11:23 PM,09:47 AM,05:52 AM,06:23 PM,21,32,32,30,25,0,67,0.0,1016,30,10,100,18
2020-04-12 21:00:00,33,24,0.0,12.7,8,1,61,11:23 PM,09:47 AM,05:52 AM,06:23 PM,20,28,28,26,24,0,76,0.0,1017,26,10,86,13
2020-04-13 00:00:00,31,23,0.0,11.9,7,1,53,No moonrise,10:42 AM,05:52 AM,06:23 PM,21,27,27,25,18,0,79,0.0,1017,25,10,78,12
2020-04-13 03:00:00,31,23,0.0,11.9,7,1,53,No moonrise,10:42 AM,05:52 AM,06:23 PM,22,27,27,25,13,2,82,0.0,1016,25,10,75,10
2020-04-13 06:00:00,31,23,0.0,11.9,7,7,53,No moonrise,10:42 AM,05:52 AM,06:23 PM,22,29,29,26,11,1,79,0.0,1017,26,10,77,9
2020-04-13 09:00:00,31,23,0.0,11.9,7,7,53,No moonrise,10:42 AM,05:52 AM,06:23 PM,22,33,33,29,15,0,66,0.0,1018,29,10,110,13
2020-04-13 12:00:00,31,23,0.0,11.9,7,8,53,No moonrise,10:42 AM,05:52 AM,06:23 PM,22,35,35,31,21,56,61,0.2,1018,31,10,130,17
2020-04-13 15:00:00,31,23,0.0,11.9,7,6,53,No moonrise,10:42 AM,05:52 AM,06:23 PM,22,33,33,30,21,85,65,0.8,1016,30,9,121,16
2020-04-13 18:00:00,31,23,0.0,11.9,7,6,53,No moonrise,10:42 AM,05:52 AM,06:23 PM,22,29,29,27,22,88,74,1.1,1016,27,10,102,14
2020-04-13 21:00:00,31,23,0.0,11.9,7,1,53,No moonrise,10:42 AM,05:52 AM,06:23 PM,20,26,26,24,25,30,78,0.4,1017,24,10,89,13
2020-04-14 00:00:00,30,24,0.0,10.6,7,1,46,12:19 AM,11:38 AM,05:51 AM,06:23 PM,21,27,27,25,18,1,79,0.0,1017,25,10,74,11
2020-04-14 03:00:00,30,24,0.0,10.6,7,1,46,12:19 AM,11:38 AM,05:51 AM,06:23 PM,21,27,27,25,12,1,80,0.0,1016,25,10,66,9
2020-04-14 06:00:00,30,24,0.0,10.6,7,7,46,12:19 AM,11:38 AM,05:51 AM,06:23 PM,22,29,29,26,9,0,76,0.0,1016,26,10,66,8
2020-04-14 09:00:00,30,24,0.0,10.6,7,7,46,12:19 AM,11:38 AM,05:51 AM,06:23 PM,22,32,32,29,10,47,66,0.0,1017,29,10,113,9
2020-04-14 12:00:00,30,24,0.0,10.6,7,6,46,12:19 AM,11:38 AM,05:51 AM,06:23 PM,21,31,31,28,17,69,65,0.3,1017,28,10,133,13
2020-04-14 15:00:00,30,24,0.0,10.6,7,6,46,12:19 AM,11:38 AM,05:51 AM,06:23 PM,21,29,29,27,18,74,71,0.7,1014,27,10,130,13
2020-04-14 18:00:00,30,24,0.0,10.6,7,5,46,12:19 AM,11:38 AM,05:51 AM,06:23 PM,21,27,27,25,18,83,79,1.4,1014,25,9,112,11
2020-04-14 21:00:00,30,24,0.0,10.6,7,1,46,12:19 AM,11:38 AM,05:51 AM,06:23 PM,21,26,26,24,17,33,83,0.6,1016,24,10,90,9
2020-04-15 00:00:00,31,24,0.0,10.6,7,1,38,01:11 AM,12:32 PM,05:50 AM,06:23 PM,22,27,27,25,10,5,83,0.0,1016,25,10,74,7
2020-04-15 03:00:00,31,24,0.0,10.6,7,1,38,01:11 AM,12:32 PM,05:50 AM,06:23 PM,22,27,27,25,9,11,84,0.0,1015,25,10,66,7
2020-04-15 06:00:00,31,24,0.0,10.6,7,7,38,01:11 AM,12:32 PM,05:50 AM,06:23 PM,21,27,27,25,7,11,79,0.0,1015,25,10,53,6
2020-04-15 09:00:00,31,24,0.0,10.6,7,7,38,01:11 AM,12:32 PM,05:50 AM,06:23 PM,21,32,32,29,9,17,64,0.0,1016,29,10,107,8
2020-04-15 12:00:00,31,24,0.0,10.6,7,7,38,01:11 AM,12:32 PM,05:50 AM,06:23 PM,21,33,33,30,17,62,60,0.5,1016,30,9,139,13
2020-04-15 15:00:00,31,24,0.0,10.6,7,6,38,01:11 AM,12:32 PM,05:50 AM,06:23 PM,21,31,31,28,18,82,64,0.9,1014,28,9,135,14
2020-04-15 18:00:00,31,24,0.0,10.6,7,6,38,01:11 AM,12:32 PM,05:50 AM,06:23 PM,21,28,28,26,14,87,75,1.0,1014,26,9,116,10
2020-04-15 21:00:00,31,24,0.0,10.6,7,1,38,01:11 AM,12:32 PM,05:50 AM,06:23 PM,21,26,26,24,13,32,80,0.4,1016,24,10,83,8
2020-04-16 00:00:00,31,24,0.0,12.7,7,1,30,01:57 AM,01:25 PM,05:50 AM,06:24 PM,22,27,27,25,9,7,82,0.0,1016,25,10,83,6
2020-04-16 03:00:00,31,24,0.0,12.7,7,1,30,01:57 AM,01:25 PM,05:50 AM,06:24 PM,22,27,27,25,8,13,83,0.0,1015,25,10,74,6
2020-04-16 06:00:00,31,24,0.0,12.7,7,7,30,01:57 AM,01:25 PM,05:50 AM,06:24 PM,21,27,27,25,7,11,79,0.0,1016,25,10,69,6
2020-04-16 09:00:00,31,24,0.0,12.7,7,7,30,01:57 AM,01:25 PM,05:50 AM,06:24 PM,21,32,32,29,9,8,64,0.0,1018,29,10,119,8
2020-04-16 12:00:00,31,24,0.0,12.7,7,8,30,01:57 AM,01:25 PM,05:50 AM,06:24 PM,21,33,33,30,15,33,59,0.0,1017,30,10,140,13
2020-04-16 15:00:00,31,24,0.0,12.7,7,7,30,01:57 AM,01:25 PM,05:50 AM,06:24 PM,22,32,32,29,14,53,66,0.5,1016,29,10,134,12
2020-04-16 18:00:00,31,24,0.0,12.7,7,6,30,01:57 AM,01:25 PM,05:50 AM,06:24 PM,22,30,30,27,12,71,75,0.7,1016,27,10,120,9
2020-04-16 21:00:00,31,24,0.0,12.7,7,1,30,01:57 AM,01:25 PM,05:50 AM,06:24 PM,22,28,28,26,8,31,81,0.2,1017,26,10,87,6
2020-04-17 00:00:00,31,24,0.0,11.9,7,1,23,02:40 AM,02:16 PM,05:49 AM,06:24 PM,22,28,28,25,8,8,83,0.0,1017,25,10,43,6
2020-04-17 03:00:00,31,24,0.0,11.9,7,1,23,02:40 AM,02:16 PM,05:49 AM,06:24 PM,21,27,27,25,7,17,81,0.0,1016,25,10,42,5
2020-04-17 06:00:00,31,24,0.0,11.9,7,7,23,02:40 AM,02:16 PM,05:49 AM,06:24 PM,21,27,27,25,6,17,76,0.0,1017,25,10,54,5
2020-04-17 09:00:00,31,24,0.0,11.9,7,7,23,02:40 AM,02:16 PM,05:49 AM,06:24 PM,21,32,32,29,7,13,62,0.0,1018,29,10,120,6
2020-04-17 12:00:00,31,24,0.0,11.9,7,7,23,02:40 AM,02:16 PM,05:49 AM,06:24 PM,22,33,33,30,13,59,62,0.2,1018,30,9,147,12
2020-04-17 15:00:00,31,24,0.0,11.9,7,6,23,02:40 AM,02:16 PM,05:49 AM,06:24 PM,22,32,32,29,18,85,67,0.6,1016,29,9,128,15
2020-04-17 18:00:00,31,24,0.0,11.9,7,6,23,02:40 AM,02:16 PM,05:49 AM,06:24 PM,22,30,30,27,16,81,74,0.8,1016,27,9,104,12
2020-04-17 21:00:00,31,24,0.0,11.9,7,1,23,02:40 AM,02:16 PM,05:49 AM,06:24 PM,22,28,28,26,12,29,79,0.3,1017,26,10,81,8
2020-04-18 00:00:00,30,24,0.0,10.6,7,1,15,03:19 AM,03:06 PM,05:48 AM,06:24 PM,21,27,27,25,10,6,79,0.0,1017,25,10,71,7
2020-04-18 03:00:00,30,24,0.0,10.6,7,1,15,03:19 AM,03:06 PM,05:48 AM,06:24 PM,21,27,27,25,9,6,79,0.0,1016,25,10,60,7
2020-04-18 06:00:00,30,24,0.0,10.6,7,7,15,03:19 AM,03:06 PM,05:48 AM,06:24 PM,21,27,27,25,7,10,75,0.0,1016,25,10,49,6
2020-04-18 09:00:00,30,24,0.0,10.6,7,7,15,03:19 AM,03:06 PM,05:48 AM,06:24 PM,21,31,31,29,9,63,64,0.1,1018,29,10,106,8
2020-04-18 12:00:00,30,24,0.0,10.6,7,6,15,03:19 AM,03:06 PM,05:48 AM,06:24 PM,21,32,32,29,14,68,63,0.6,1017,29,10,123,11
2020-04-18 15:00:00,30,24,0.0,10.6,7,6,15,03:19 AM,03:06 PM,05:48 AM,06:24 PM,21,29,29,27,15,57,68,1.3,1015,27,10,116,11
2020-04-18 18:00:00,30,24,0.0,10.6,7,6,15,03:19 AM,03:06 PM,05:48 AM,06:24 PM,21,27,27,25,18,73,77,2.0,1015,25,9,98,11
2020-04-18 21:00:00,30,24,0.0,10.6,7,1,15,03:19 AM,03:06 PM,05:48 AM,06:24 PM,21,26,26,24,16,31,81,0.8,1017,24,10,81,9
2020-04-19 00:00:00,30,24,0.0,11.9,7,1,8,03:55 AM,03:54 PM,05:47 AM,06:24 PM,21,27,27,25,12,6,81,0.0,1017,25,10,81,8
2020-04-19 03:00:00,30,24,0.0,11.9,7,1,8,03:55 AM,03:54 PM,05:47 AM,06:24 PM,21,27,27,25,12,9,79,0.0,1015,25,10,80,8
2020-04-19 06:00:00,30,24,0.0,11.9,7,7,8,03:55 AM,03:54 PM,05:47 AM,06:24 PM,21,27,27,25,13,13,78,0.0,1015,25,10,96,10
2020-04-19 09:00:00,30,24,0.0,11.9,7,7,8,03:55 AM,03:54 PM,05:47 AM,06:24 PM,21,31,31,28,14,18,63,0.0,1016,28,10,116,12
2020-04-19 12:00:00,30,24,0.0,11.9,7,7,8,03:55 AM,03:54 PM,05:47 AM,06:24 PM,20,31,31,29,17,55,58,0.1,1016,29,9,125,14
2020-04-19 15:00:00,30,24,0.0,11.9,7,6,8,03:55 AM,03:54 PM,05:47 AM,06:24 PM,20,30,30,28,21,80,62,0.4,1015,28,10,119,15
2020-04-19 18:00:00,30,24,0.0,11.9,7,6,8,03:55 AM,03:54 PM,05:47 AM,06:24 PM,19,27,27,25,22,84,70,0.7,1014,25,10,101,13
2020-04-19 21:00:00,30,24,0.0,11.9,7,1,8,03:55 AM,03:54 PM,05:47 AM,06:24 PM,20,26,26,24,20,28,78,0.3,1015,24,10,88,11
2020-04-20 00:00:00,29,23,0.0,11.9,7,1,0,04:29 AM,04:41 PM,05:47 AM,06:25 PM,21,26,26,24,15,4,81,0.0,1014,24,10,86,9
2020-04-20 03:00:00,29,23,0.0,11.9,7,1,0,04:29 AM,04:41 PM,05:47 AM,06:25 PM,21,26,26,24,12,16,84,0.0,1013,24,10,83,9
2020-04-20 06:00:00,29,23,0.0,11.9,7,7,0,04:29 AM,04:41 PM,05:47 AM,06:25 PM,22,28,28,25,10,56,81,0.2,1015,25,10,91,8
2020-04-20 09:00:00,29,23,0.0,11.9,7,6,0,04:29 AM,04:41 PM,05:47 AM,06:25 PM,21,30,30,28,17,79,67,0.2,1016,28,10,118,14
2020-04-20 12:00:00,29,23,0.0,11.9,7,6,0,04:29 AM,04:41 PM,05:47 AM,06:25 PM,21,31,31,29,21,75,61,0.2,1015,29,10,136,18
2020-04-20 15:00:00,29,23,0.0,11.9,7,6,0,04:29 AM,04:41 PM,05:47 AM,06:25 PM,20,30,30,28,20,24,59,0.1,1014,28,10,135,16
2020-04-20 18:00:00,29,23,0.0,11.9,7,7,0,04:29 AM,04:41 PM,05:47 AM,06:25 PM,20,27,27,25,20,0,71,0.0,1014,25,10,122,13
2020-04-20 21:00:00,29,23,0.0,11.9,7,1,0,04:29 AM,04:41 PM,05:47 AM,06:25 PM,20,25,25,23,23,3,82,0.0,1015,23,10,110,13
