date_time,Childers_maxtempC,Childers_mintempC,Childers_totalSnow_cm,Childers_sunHour,Childers_uvIndex,Childers_uvIndex,Childers_moon_illumination,Childers_moonrise,Childers_moonset,Childers_sunrise,Childers_sunset,Childers_DewPointC,Childers_FeelsLikeC,Childers_HeatIndexC,Childers_WindChillC,Childers_WindGustKmph,Childers_cloudcover,Childers_humidity,Childers_precipMM,Childers_pressure,Childers_tempC,Childers_visibility,Childers_winddirDegree,Childers_windspeedKmph
2020-03-29 06:00:00,29,15,0.0,11.6,6,1,32,10:37 AM,08:56 PM,06:27 AM,06:13 PM,8,16,16,16,6,28,60,0.0,1015,16,10,75,3
2020-03-29 09:00:00,29,15,0.0,11.6,6,6,32,10:37 AM,08:56 PM,06:27 AM,06:13 PM,10,21,22,21,6,30,48,0.0,1014,21,10,42,5
2020-03-29 12:00:00,29,15,0.0,11.6,6,7,32,10:37 AM,08:56 PM,06:27 AM,06:13 PM,11,27,27,27,9,21,36,0.0,1012,27,10,232,8
2020-03-29 15:00:00,29,15,0.0,11.6,6,7,32,10:37 AM,08:56 PM,06:27 AM,06:13 PM,12,27,27,27,14,40,38,0.0,1010,27,10,313,13
2020-03-29 18:00:00,29,15,0.0,11.6,6,1,32,10:37 AM,08:56 PM,06:27 AM,06:13 PM,14,27,27,25,12,60,78,6.2,1011,25,7,134,8
2020-03-29 21:00:00,29,15,0.0,11.6,6,1,32,10:37 AM,08:56 PM,06:27 AM,06:13 PM,15,22,24,22,7,69,97,8.6,1011,22,6,69,4
2020-03-30 00:00:00,21,13,0.0,7.3,4,1,40,11:37 AM,09:35 PM,06:28 AM,06:11 PM,14,16,17,16,6,90,98,2.8,1011,16,2,211,3
2020-03-30 03:00:00,21,13,0.0,7.3,4,1,40,11:37 AM,09:35 PM,06:28 AM,06:11 PM,13,14,13,14,7,100,98,0.0,1010,13,0,269,4
2020-03-30 06:00:00,21,13,0.0,7.3,4,1,40,11:37 AM,09:35 PM,06:28 AM,06:11 PM,14,15,14,15,6,98,97,0.0,1012,14,1,260,4
2020-03-30 09:00:00,21,13,0.0,7.3,4,3,40,11:37 AM,09:35 PM,06:28 AM,06:11 PM,13,15,15,15,8,94,92,0.0,1013,15,7,254,5
2020-03-30 12:00:00,21,13,0.0,7.3,4,4,40,11:37 AM,09:35 PM,06:28 AM,06:11 PM,11,19,19,19,14,97,65,0.0,1012,19,10,256,11
2020-03-30 15:00:00,21,13,0.0,7.3,4,4,40,11:37 AM,09:35 PM,06:28 AM,06:11 PM,10,19,19,19,17,66,54,0.0,1012,19,10,252,14
2020-03-30 18:00:00,21,13,0.0,7.3,4,1,40,11:37 AM,09:35 PM,06:28 AM,06:11 PM,9,16,15,16,13,24,68,0.0,1013,15,10,247,8
2020-03-30 21:00:00,21,13,0.0,7.3,4,1,40,11:37 AM,09:35 PM,06:28 AM,06:11 PM,9,13,13,13,9,12,79,0.0,1015,13,10,245,4
2020-03-31 00:00:00,21,10,0.0,11.6,5,1,44,12:36 PM,10:19 PM,06:29 AM,06:10 PM,10,12,12,12,6,6,90,0.0,1015,12,5,250,3
2020-03-31 03:00:00,21,10,0.0,11.6,5,1,44,12:36 PM,10:19 PM,06:29 AM,06:10 PM,10,10,10,10,6,8,95,0.0,1015,10,2,283,3
2020-03-31 06:00:00,21,10,0.0,11.6,5,1,44,12:36 PM,10:19 PM,06:29 AM,06:10 PM,9,10,10,10,6,9,95,0.0,1017,10,2,277,3
2020-03-31 09:00:00,21,10,0.0,11.6,5,4,44,12:36 PM,10:19 PM,06:29 AM,06:10 PM,10,15,15,15,7,12,71,0.0,1018,15,7,267,5
2020-03-31 12:00:00,21,10,0.0,11.6,5,6,44,12:36 PM,10:19 PM,06:29 AM,06:10 PM,9,20,22,20,10,4,50,0.0,1017,20,10,257,8
2020-03-31 15:00:00,21,10,0.0,11.6,5,6,44,12:36 PM,10:19 PM,06:29 AM,06:10 PM,9,21,24,21,10,0,45,0.0,1016,21,10,246,8
2020-03-31 18:00:00,21,10,0.0,11.6,5,1,44,12:36 PM,10:19 PM,06:29 AM,06:10 PM,10,19,22,19,6,6,66,0.0,1017,19,10,216,4
2020-03-31 21:00:00,21,10,0.0,11.6,5,1,44,12:36 PM,10:19 PM,06:29 AM,06:10 PM,10,16,20,16,5,7,89,0.0,1019,16,5,130,3
2020-04-01 00:00:00,25,11,0.0,11.6,4,1,56,01:35 PM,11:12 PM,06:29 AM,06:08 PM,11,12,14,12,5,69,97,0.0,1019,12,1,98,3
2020-04-01 03:00:00,25,11,0.0,11.6,4,1,56,01:35 PM,11:12 PM,06:29 AM,06:08 PM,10,11,11,11,5,33,97,0.0,1019,11,1,107,3
2020-04-01 06:00:00,25,11,0.0,11.6,4,1,56,01:35 PM,11:12 PM,06:29 AM,06:08 PM,10,11,11,11,5,0,95,0.0,1019,11,7,104,2
2020-04-01 09:00:00,25,11,0.0,11.6,4,5,56,01:35 PM,11:12 PM,06:29 AM,06:08 PM,10,17,17,17,7,0,68,0.0,1019,17,10,84,5
2020-04-01 12:00:00,25,11,0.0,11.6,4,6,56,01:35 PM,11:12 PM,06:29 AM,06:08 PM,10,23,23,23,5,2,44,0.0,1017,23,10,88,5
2020-04-01 15:00:00,25,11,0.0,11.6,4,6,56,01:35 PM,11:12 PM,06:29 AM,06:08 PM,10,25,25,24,7,9,42,0.0,1015,24,10,86,6
2020-04-01 18:00:00,25,11,0.0,11.6,4,1,56,01:35 PM,11:12 PM,06:29 AM,06:08 PM,12,25,25,22,9,36,75,0.0,1015,22,10,96,6
2020-04-01 21:00:00,25,11,0.0,11.6,4,1,56,01:35 PM,11:12 PM,06:29 AM,06:08 PM,14,20,23,20,7,82,95,0.0,1016,20,3,109,4
2020-04-02 00:00:00,20,14,0.0,5.9,4,1,64,02:28 PM,No moonset,06:30 AM,06:07 PM,14,16,17,16,5,67,97,0.0,1014,16,1,121,3
2020-04-02 03:00:00,20,14,0.0,5.9,4,1,64,02:28 PM,No moonset,06:30 AM,06:07 PM,14,15,15,15,4,83,94,0.0,1012,15,7,60,3
2020-04-02 06:00:00,20,14,0.0,5.9,4,1,64,02:28 PM,No moonset,06:30 AM,06:07 PM,14,15,15,15,2,100,97,0.7,1011,15,9,19,1
2020-04-02 09:00:00,20,14,0.0,5.9,4,3,64,02:28 PM,No moonset,06:30 AM,06:07 PM,14,15,15,15,5,88,96,2.0,1010,15,8,51,4
2020-04-02 12:00:00,20,14,0.0,5.9,4,4,64,02:28 PM,No moonset,06:30 AM,06:07 PM,15,18,18,18,3,81,80,0.9,1007,18,9,236,3
2020-04-02 15:00:00,20,14,0.0,5.9,4,4,64,02:28 PM,No moonset,06:30 AM,06:07 PM,16,20,20,20,8,77,80,1.2,1005,20,10,279,5
2020-04-02 18:00:00,20,14,0.0,5.9,4,1,64,02:28 PM,No moonset,06:30 AM,06:07 PM,16,17,17,17,10,92,93,1.9,1006,17,10,262,6
2020-04-02 21:00:00,20,14,0.0,5.9,4,1,64,02:28 PM,No moonset,06:30 AM,06:07 PM,15,15,15,15,9,94,98,2.4,1007,15,8,275,5
2020-04-03 00:00:00,24,13,0.0,10.2,4,1,71,03:18 PM,12:12 AM,06:31 AM,06:05 PM,14,15,14,15,8,97,98,0.9,1008,14,2,277,5
2020-04-03 03:00:00,24,13,0.0,10.2,4,1,71,03:18 PM,12:12 AM,06:31 AM,06:05 PM,13,13,13,13,6,100,99,0.0,1007,13,0,274,4
2020-04-03 06:00:00,24,13,0.0,10.2,4,1,71,03:18 PM,12:12 AM,06:31 AM,06:05 PM,13,13,13,13,5,100,99,0.0,1006,13,0,131,3
2020-04-03 09:00:00,24,13,0.0,10.2,4,4,71,03:18 PM,12:12 AM,06:31 AM,06:05 PM,14,16,16,16,4,82,84,0.0,1006,16,7,53,3
2020-04-03 12:00:00,24,13,0.0,10.2,4,5,71,03:18 PM,12:12 AM,06:31 AM,06:05 PM,11,23,23,22,5,54,53,0.0,1004,22,10,253,4
2020-04-03 15:00:00,24,13,0.0,10.2,4,6,71,03:18 PM,12:12 AM,06:31 AM,06:05 PM,10,25,25,24,7,29,40,0.0,1002,24,10,327,6
2020-04-03 18:00:00,24,13,0.0,10.2,4,1,71,03:18 PM,12:12 AM,06:31 AM,06:05 PM,10,22,25,22,8,14,58,0.0,1000,22,10,143,5
2020-04-03 21:00:00,24,13,0.0,10.2,4,1,71,03:18 PM,12:12 AM,06:31 AM,06:05 PM,11,19,23,19,6,33,79,0.0,999,19,10,170,3
2020-04-04 00:00:00,13,7,0.0,5.9,4,1,79,04:02 PM,01:19 AM,06:32 AM,06:04 PM,10,15,16,15,4,48,83,0.0,996,15,10,119,2
2020-04-04 03:00:00,13,7,0.0,5.9,4,1,79,04:02 PM,01:19 AM,06:32 AM,06:04 PM,12,12,13,12,8,83,93,3.1,994,13,8,211,5
2020-04-04 06:00:00,13,7,0.0,5.9,4,1,79,04:02 PM,01:19 AM,06:32 AM,06:04 PM,11,11,12,11,17,99,97,3.8,994,12,7,276,12
2020-04-04 09:00:00,13,7,0.0,5.9,4,3,79,04:02 PM,01:19 AM,06:32 AM,06:04 PM,11,10,12,10,23,100,93,4.3,996,12,7,277,18
2020-04-04 12:00:00,13,7,0.0,5.9,4,3,79,04:02 PM,01:19 AM,06:32 AM,06:04 PM,10,11,13,11,25,72,85,3.0,997,13,9,274,19
2020-04-04 15:00:00,13,7,0.0,5.9,4,3,79,04:02 PM,01:19 AM,06:32 AM,06:04 PM,9,8,10,8,23,78,90,4.9,999,10,8,275,15
2020-04-04 18:00:00,13,7,0.0,5.9,4,1,79,04:02 PM,01:19 AM,06:32 AM,06:04 PM,7,6,8,6,22,81,94,2.9,1001,8,9,276,14
2020-04-04 21:00:00,13,7,0.0,5.9,4,1,79,04:02 PM,01:19 AM,06:32 AM,06:04 PM,6,5,7,5,21,77,92,1.3,1004,7,9,281,13
2020-04-05 00:00:00,12,7,0.0,7.3,3,1,87,04:41 PM,02:31 AM,06:33 AM,06:02 PM,5,4,7,4,20,40,86,0.4,1006,7,10,289,13
2020-04-05 03:00:00,12,7,0.0,7.3,3,1,87,04:41 PM,02:31 AM,06:33 AM,06:02 PM,3,5,7,5,17,12,80,0.0,1006,7,10,295,10
2020-04-05 06:00:00,12,7,0.0,7.3,3,1,87,04:41 PM,02:31 AM,06:33 AM,06:02 PM,3,6,8,6,18,16,73,0.0,1004,8,10,307,10
2020-04-05 09:00:00,12,7,0.0,7.3,3,4,87,04:41 PM,02:31 AM,06:33 AM,06:02 PM,6,9,11,9,26,57,72,0.2,1004,11,5,300,18
2020-04-05 12:00:00,12,7,0.0,7.3,3,3,87,04:41 PM,02:31 AM,06:33 AM,06:02 PM,9,9,12,9,25,92,85,3.9,1006,12,5,284,18
2020-04-05 15:00:00,12,7,0.0,7.3,3,3,87,04:41 PM,02:31 AM,06:33 AM,06:02 PM,11,10,12,10,20,94,92,6.8,1007,12,7,275,14
2020-04-05 18:00:00,12,7,0.0,7.3,3,1,87,04:41 PM,02:31 AM,06:33 AM,06:02 PM,11,11,12,11,17,97,95,3.1,1009,12,8,271,11
2020-04-05 21:00:00,12,7,0.0,7.3,3,1,87,04:41 PM,02:31 AM,06:33 AM,06:02 PM,11,10,11,10,15,77,97,1.4,1012,11,9,268,9
2020-04-06 00:00:00,15,8,0.0,7.3,3,1,94,05:17 PM,03:45 AM,06:34 AM,06:01 PM,10,10,10,10,10,85,97,1.1,1014,10,9,270,6
2020-04-06 03:00:00,15,8,0.0,7.3,3,1,94,05:17 PM,03:45 AM,06:34 AM,06:01 PM,9,8,9,8,9,97,98,1.0,1016,9,9,257,5
2020-04-06 06:00:00,15,8,0.0,7.3,3,1,94,05:17 PM,03:45 AM,06:34 AM,06:01 PM,7,7,8,7,8,69,98,0.5,1018,8,10,252,5
2020-04-06 09:00:00,15,8,0.0,7.3,3,3,94,05:17 PM,03:45 AM,06:34 AM,06:01 PM,7,10,10,10,10,72,81,0.2,1020,10,9,248,8
2020-04-06 12:00:00,15,8,0.0,7.3,3,3,94,05:17 PM,03:45 AM,06:34 AM,06:01 PM,6,13,13,13,12,73,62,0.1,1020,13,10,260,10
2020-04-06 15:00:00,15,8,0.0,7.3,3,3,94,05:17 PM,03:45 AM,06:34 AM,06:01 PM,6,14,15,14,12,63,56,0.0,1020,15,10,256,10
2020-04-06 18:00:00,15,8,0.0,7.3,3,1,94,05:17 PM,03:45 AM,06:34 AM,06:01 PM,7,13,16,13,10,22,77,0.0,1021,14,10,249,7
2020-04-06 21:00:00,15,8,0.0,7.3,3,1,94,05:17 PM,03:45 AM,06:34 AM,06:01 PM,7,12,14,12,8,25,94,0.0,1023,12,5,272,4
2020-04-07 00:00:00,16,7,0.0,8.7,3,1,100,05:51 PM,04:59 AM,06:35 AM,05:59 PM,7,9,9,9,5,53,94,0.0,1023,9,7,291,3
2020-04-07 03:00:00,16,7,0.0,8.7,3,1,100,05:51 PM,04:59 AM,06:35 AM,05:59 PM,7,8,8,8,5,51,92,0.0,1022,8,10,294,3
2020-04-07 06:00:00,16,7,0.0,8.7,3,1,100,05:51 PM,04:59 AM,06:35 AM,05:59 PM,6,7,7,7,4,40,94,0.0,1023,7,5,283,2
2020-04-07 09:00:00,16,7,0.0,8.7,3,3,100,05:51 PM,04:59 AM,06:35 AM,05:59 PM,6,11,11,11,4,38,72,0.0,1023,11,7,262,4
2020-04-07 12:00:00,16,7,0.0,8.7,3,4,100,05:51 PM,04:59 AM,06:35 AM,05:59 PM,6,15,15,15,8,26,55,0.0,1023,15,10,245,6
2020-04-07 15:00:00,16,7,0.0,8.7,3,4,100,05:51 PM,04:59 AM,06:35 AM,05:59 PM,7,15,15,15,11,36,58,0.0,1021,15,10,231,8
2020-04-07 18:00:00,16,7,0.0,8.7,3,1,100,05:51 PM,04:59 AM,06:35 AM,05:59 PM,7,11,12,11,9,72,76,0.0,1022,12,10,227,6
2020-04-07 21:00:00,16,7,0.0,8.7,3,1,100,05:51 PM,04:59 AM,06:35 AM,05:59 PM,8,10,10,10,6,65,91,0.0,1023,10,5,253,4
2020-04-08 00:00:00,18,9,0.0,4.2,4,1,100,06:24 PM,06:14 AM,06:36 AM,05:58 PM,9,10,9,10,5,82,95,0.0,1023,9,2,272,3
2020-04-08 03:00:00,18,9,0.0,4.2,4,1,100,06:24 PM,06:14 AM,06:36 AM,05:58 PM,9,10,10,10,4,99,93,0.0,1022,10,7,267,2
2020-04-08 06:00:00,18,9,0.0,4.2,4,1,100,06:24 PM,06:14 AM,06:36 AM,05:58 PM,9,10,10,10,4,99,95,0.0,1023,10,5,250,3
2020-04-08 09:00:00,18,9,0.0,4.2,4,3,100,06:24 PM,06:14 AM,06:36 AM,05:58 PM,9,14,14,14,3,99,75,0.0,1024,14,7,134,3
2020-04-08 12:00:00,18,9,0.0,4.2,4,4,100,06:24 PM,06:14 AM,06:36 AM,05:58 PM,9,17,17,17,8,86,59,0.1,1024,17,10,92,6
2020-04-08 15:00:00,18,9,0.0,4.2,4,4,100,06:24 PM,06:14 AM,06:36 AM,05:58 PM,9,17,17,17,14,80,56,0.0,1024,17,10,101,10
2020-04-08 18:00:00,18,9,0.0,4.2,4,1,100,06:24 PM,06:14 AM,06:36 AM,05:58 PM,10,15,17,15,13,35,79,0.0,1026,15,10,102,8
2020-04-08 21:00:00,18,9,0.0,4.2,4,1,100,06:24 PM,06:14 AM,06:36 AM,05:58 PM,11,12,14,12,11,71,95,0.0,1028,12,3,89,7
2020-04-09 00:00:00,19,11,0.0,7.2,4,1,83,06:59 PM,07:30 AM,06:37 AM,05:57 PM,11,12,12,12,10,100,98,0.1,1028,12,0,83,6
2020-04-09 03:00:00,19,11,0.0,7.2,4,1,83,06:59 PM,07:30 AM,06:37 AM,05:57 PM,11,11,12,11,8,100,98,0.0,1028,12,0,80,5
2020-04-09 06:00:00,19,11,0.0,7.2,4,1,83,06:59 PM,07:30 AM,06:37 AM,05:57 PM,11,11,11,11,9,100,98,0.0,1028,11,0,77,5
2020-04-09 09:00:00,19,11,0.0,7.2,4,3,83,06:59 PM,07:30 AM,06:37 AM,05:57 PM,11,14,14,14,11,72,85,0.0,1028,14,7,77,9
2020-04-09 12:00:00,19,11,0.0,7.2,4,5,83,06:59 PM,07:30 AM,06:37 AM,05:57 PM,11,18,18,18,13,36,65,0.0,1026,18,10,78,11
2020-04-09 15:00:00,19,11,0.0,7.2,4,5,83,06:59 PM,07:30 AM,06:37 AM,05:57 PM,11,19,19,19,13,23,60,0.0,1024,19,10,80,10
2020-04-09 18:00:00,19,11,0.0,7.2,4,1,83,06:59 PM,07:30 AM,06:37 AM,05:57 PM,12,17,18,17,11,25,83,0.0,1023,17,5,84,7
2020-04-09 21:00:00,19,11,0.0,7.2,4,1,83,06:59 PM,07:30 AM,06:37 AM,05:57 PM,12,13,14,13,6,76,97,0.0,1023,13,1,94,3
2020-04-10 00:00:00,22,11,0.0,5.7,4,1,76,07:36 PM,08:44 AM,06:38 AM,05:55 PM,11,12,12,12,4,53,97,0.0,1021,12,1,252,2
2020-04-10 03:00:00,22,11,0.0,5.7,4,1,76,07:36 PM,08:44 AM,06:38 AM,05:55 PM,11,11,11,11,5,39,95,0.0,1018,11,2,301,2
2020-04-10 06:00:00,22,11,0.0,5.7,4,1,76,07:36 PM,08:44 AM,06:38 AM,05:55 PM,10,12,12,12,6,80,92,0.0,1017,12,7,290,3
2020-04-10 09:00:00,22,11,0.0,5.7,4,3,76,07:36 PM,08:44 AM,06:38 AM,05:55 PM,11,14,14,14,3,56,82,0.0,1016,14,10,259,2
2020-04-10 12:00:00,22,11,0.0,5.7,4,5,76,07:36 PM,08:44 AM,06:38 AM,05:55 PM,11,20,21,20,7,62,59,0.1,1013,20,10,259,6
2020-04-10 15:00:00,22,11,0.0,5.7,4,5,76,07:36 PM,08:44 AM,06:38 AM,05:55 PM,12,21,22,21,10,80,53,0.2,1010,21,9,261,9
2020-04-10 18:00:00,22,11,0.0,5.7,4,1,76,07:36 PM,08:44 AM,06:38 AM,05:55 PM,12,20,22,20,8,37,77,0.1,1009,20,10,273,5
2020-04-10 21:00:00,22,11,0.0,5.7,4,1,76,07:36 PM,08:44 AM,06:38 AM,05:55 PM,12,17,20,17,7,8,88,0.0,1008,17,10,318,4
2020-04-11 00:00:00,12,9,0.0,4.2,4,1,68,08:17 PM,09:58 AM,06:39 AM,05:54 PM,11,14,15,14,10,15,83,0.0,1005,14,10,313,5
2020-04-11 03:00:00,12,9,0.0,4.2,4,1,68,08:17 PM,09:58 AM,06:39 AM,05:54 PM,9,13,14,13,16,59,75,0.1,1001,14,5,295,10
2020-04-11 06:00:00,12,9,0.0,4.2,4,1,68,08:17 PM,09:58 AM,06:39 AM,05:54 PM,10,10,12,10,23,70,85,3.7,1000,12,6,277,15
2020-04-11 09:00:00,12,9,0.0,4.2,4,3,68,08:17 PM,09:58 AM,06:39 AM,05:54 PM,9,8,11,8,26,69,87,8.3,1002,11,7,259,19
2020-04-11 12:00:00,12,9,0.0,4.2,4,3,68,08:17 PM,09:58 AM,06:39 AM,05:54 PM,7,9,11,9,32,90,74,4.0,1003,11,9,262,24
2020-04-11 15:00:00,12,9,0.0,4.2,4,3,68,08:17 PM,09:58 AM,06:39 AM,05:54 PM,6,10,12,10,33,80,68,4.1,1005,12,9,249,23
2020-04-11 18:00:00,12,9,0.0,4.2,4,1,68,08:17 PM,09:58 AM,06:39 AM,05:54 PM,6,9,11,9,25,33,71,1.8,1008,11,9,252,16
2020-04-11 21:00:00,12,9,0.0,4.2,4,1,68,08:17 PM,09:58 AM,06:39 AM,05:54 PM,6,8,9,8,17,25,80,0.0,1012,9,10,265,11
2020-04-12 00:00:00,14,9,0.0,4.2,4,1,61,09:04 PM,11:08 AM,06:40 AM,05:52 PM,8,9,10,9,14,71,83,0.1,1013,10,10,270,9
2020-04-12 03:00:00,14,9,0.0,4.2,4,1,61,09:04 PM,11:08 AM,06:40 AM,05:52 PM,9,10,11,10,12,81,90,0.3,1014,11,9,271,8
2020-04-12 06:00:00,14,9,0.0,4.2,4,1,61,09:04 PM,11:08 AM,06:40 AM,05:52 PM,9,9,10,9,11,79,97,0.3,1015,10,9,264,7
2020-04-12 09:00:00,14,9,0.0,4.2,4,3,61,09:04 PM,11:08 AM,06:40 AM,05:52 PM,8,11,12,11,15,78,81,0.3,1017,12,9,250,11
2020-04-12 12:00:00,14,9,0.0,4.2,4,3,61,09:04 PM,11:08 AM,06:40 AM,05:52 PM,7,12,14,12,16,78,64,0.2,1018,14,10,250,13
2020-04-12 15:00:00,14,9,0.0,4.2,4,3,61,09:04 PM,11:08 AM,06:40 AM,05:52 PM,6,12,13,12,18,76,65,0.1,1017,13,10,258,12
2020-04-12 18:00:00,14,9,0.0,4.2,4,1,61,09:04 PM,11:08 AM,06:40 AM,05:52 PM,7,9,11,9,18,44,77,0.0,1019,11,10,264,10
2020-04-12 21:00:00,14,9,0.0,4.2,4,1,61,09:04 PM,11:08 AM,06:40 AM,05:52 PM,8,9,10,9,12,30,89,0.0,1020,10,10,271,6
2020-04-13 00:00:00,19,8,0.0,7.2,4,1,53,09:55 PM,12:13 PM,06:41 AM,05:51 PM,8,8,9,8,8,39,95,0.0,1020,9,5,276,4
2020-04-13 03:00:00,19,8,0.0,7.2,4,1,53,09:55 PM,12:13 PM,06:41 AM,05:51 PM,7,8,8,8,6,81,97,0.0,1019,8,1,276,3
2020-04-13 06:00:00,19,8,0.0,7.2,4,1,53,09:55 PM,12:13 PM,06:41 AM,05:51 PM,8,9,9,9,4,93,94,0.0,1020,9,7,276,3
2020-04-13 09:00:00,19,8,0.0,7.2,4,3,53,09:55 PM,12:13 PM,06:41 AM,05:51 PM,8,13,12,13,4,66,75,0.0,1020,12,10,270,3
2020-04-13 12:00:00,19,8,0.0,7.2,4,5,53,09:55 PM,12:13 PM,06:41 AM,05:51 PM,8,17,17,17,6,47,57,0.0,1020,17,10,255,5
2020-04-13 15:00:00,19,8,0.0,7.2,4,5,53,09:55 PM,12:13 PM,06:41 AM,05:51 PM,9,18,18,18,8,19,55,0.0,1019,18,10,240,6
2020-04-13 18:00:00,19,8,0.0,7.2,4,1,53,09:55 PM,12:13 PM,06:41 AM,05:51 PM,10,17,18,17,8,18,80,0.0,1021,17,10,214,5
2020-04-13 21:00:00,19,8,0.0,7.2,4,1,53,09:55 PM,12:13 PM,06:41 AM,05:51 PM,10,12,13,12,6,22,93,0.0,1022,12,10,163,3
2020-04-14 00:00:00,23,10,0.0,5.7,5,1,46,10:51 PM,01:10 PM,06:42 AM,05:50 PM,10,10,10,10,4,21,95,0.0,1022,10,5,86,2
2020-04-14 03:00:00,23,10,0.0,5.7,5,1,46,10:51 PM,01:10 PM,06:42 AM,05:50 PM,9,10,10,10,3,27,93,0.0,1022,10,7,82,1
2020-04-14 06:00:00,23,10,0.0,5.7,5,1,46,10:51 PM,01:10 PM,06:42 AM,05:50 PM,8,11,11,11,4,53,86,0.0,1023,11,10,269,2
2020-04-14 09:00:00,23,10,0.0,5.7,5,3,46,10:51 PM,01:10 PM,06:42 AM,05:50 PM,8,14,14,14,3,52,67,0.0,1024,14,10,350,2
2020-04-14 12:00:00,23,10,0.0,5.7,5,6,46,10:51 PM,01:10 PM,06:42 AM,05:50 PM,7,20,21,20,5,62,43,0.1,1023,20,10,301,5
2020-04-14 15:00:00,23,10,0.0,5.7,5,5,46,10:51 PM,01:10 PM,06:42 AM,05:50 PM,7,24,24,22,7,65,38,0.1,1022,22,10,257,5
2020-04-14 18:00:00,23,10,0.0,5.7,5,1,46,10:51 PM,01:10 PM,06:42 AM,05:50 PM,8,20,23,20,4,51,53,0.0,1023,20,10,233,3
2020-04-14 21:00:00,23,10,0.0,5.7,5,1,46,10:51 PM,01:10 PM,06:42 AM,05:50 PM,9,16,20,16,3,30,68,0.0,1023,16,10,265,1
2020-04-15 00:00:00,26,12,0.0,8.7,6,1,38,11:50 PM,02:00 PM,06:43 AM,05:48 PM,9,13,15,13,2,33,76,0.0,1023,13,10,309,1
2020-04-15 03:00:00,26,12,0.0,8.7,6,1,38,11:50 PM,02:00 PM,06:43 AM,05:48 PM,8,12,12,12,1,35,76,0.0,1022,12,10,116,1
2020-04-15 06:00:00,26,12,0.0,8.7,6,1,38,11:50 PM,02:00 PM,06:43 AM,05:48 PM,8,12,12,12,3,26,75,0.0,1022,12,10,197,1
2020-04-15 09:00:00,26,12,0.0,8.7,6,5,38,11:50 PM,02:00 PM,06:43 AM,05:48 PM,8,18,20,18,3,28,53,0.0,1021,18,10,127,2
2020-04-15 12:00:00,26,12,0.0,8.7,6,6,38,11:50 PM,02:00 PM,06:43 AM,05:48 PM,7,25,25,25,6,19,33,0.0,1018,25,10,203,6
2020-04-15 15:00:00,26,12,0.0,8.7,6,7,38,11:50 PM,02:00 PM,06:43 AM,05:48 PM,9,25,25,25,7,36,35,0.0,1015,25,10,296,5
2020-04-15 18:00:00,26,12,0.0,8.7,6,1,38,11:50 PM,02:00 PM,06:43 AM,05:48 PM,9,24,24,22,6,47,48,0.0,1014,22,10,298,4
2020-04-15 21:00:00,26,12,0.0,8.7,6,1,38,11:50 PM,02:00 PM,06:43 AM,05:48 PM,9,18,19,18,5,48,56,0.0,1013,18,10,308,3
2020-04-16 00:00:00,20,11,0.0,7.2,5,1,30,No moonrise,02:42 PM,06:43 AM,05:47 PM,9,17,17,17,6,48,58,0.0,1011,17,10,267,3
2020-04-16 03:00:00,20,11,0.0,7.2,5,1,30,No moonrise,02:42 PM,06:43 AM,05:47 PM,10,16,16,16,10,73,70,0.1,1008,16,7,302,5
2020-04-16 06:00:00,20,11,0.0,7.2,5,1,30,No moonrise,02:42 PM,06:43 AM,05:47 PM,11,16,16,16,13,60,71,0.1,1008,16,8,288,8
2020-04-16 09:00:00,20,11,0.0,7.2,5,5,30,No moonrise,02:42 PM,06:43 AM,05:47 PM,10,18,18,18,17,25,58,0.0,1008,18,10,263,13
2020-04-16 12:00:00,20,11,0.0,7.2,5,5,30,No moonrise,02:42 PM,06:43 AM,05:47 PM,11,19,19,19,18,54,57,0.1,1008,19,10,258,16
2020-04-16 15:00:00,20,11,0.0,7.2,5,4,30,No moonrise,02:42 PM,06:43 AM,05:47 PM,12,17,17,17,20,80,69,0.3,1008,17,10,243,17
2020-04-16 18:00:00,20,11,0.0,7.2,5,1,30,No moonrise,02:42 PM,06:43 AM,05:47 PM,10,13,14,13,16,92,76,0.1,1010,14,10,251,12
2020-04-16 21:00:00,20,11,0.0,7.2,5,1,30,No moonrise,02:42 PM,06:43 AM,05:47 PM,7,11,12,11,16,39,73,0.0,1012,12,10,261,11
2020-04-17 00:00:00,15,8,0.0,4.1,4,1,23,12:49 AM,03:18 PM,06:44 AM,05:45 PM,5,9,11,9,16,23,71,0.0,1012,11,10,280,10
2020-04-17 03:00:00,15,8,0.0,4.1,4,1,23,12:49 AM,03:18 PM,06:44 AM,05:45 PM,5,9,10,9,20,60,70,0.0,1011,10,10,287,13
2020-04-17 06:00:00,15,8,0.0,4.1,4,1,23,12:49 AM,03:18 PM,06:44 AM,05:45 PM,6,9,11,9,23,82,70,0.0,1011,11,10,284,17
2020-04-17 09:00:00,15,8,0.0,4.1,4,3,23,12:49 AM,03:18 PM,06:44 AM,05:45 PM,7,11,13,11,22,87,69,0.0,1012,13,10,277,19
2020-04-17 12:00:00,15,8,0.0,4.1,4,3,23,12:49 AM,03:18 PM,06:44 AM,05:45 PM,8,14,15,14,23,88,66,0.1,1011,15,10,267,20
2020-04-17 15:00:00,15,8,0.0,4.1,4,4,23,12:49 AM,03:18 PM,06:44 AM,05:45 PM,7,14,15,14,23,69,60,0.0,1011,15,10,260,19
