date_time,Birkenhead_maxtempC,Birkenhead_mintempC,Birkenhead_totalSnow_cm,Birkenhead_sunHour,Birkenhead_uvIndex,Birkenhead_uvIndex,Birkenhead_moon_illumination,Birkenhead_moonrise,Birkenhead_moonset,Birkenhead_sunrise,Birkenhead_sunset,Birkenhead_DewPointC,Birkenhead_FeelsLikeC,Birkenhead_HeatIndexC,Birkenhead_WindChillC,Birkenhead_WindGustKmph,Birkenhead_cloudcover,Birkenhead_humidity,Birkenhead_precipMM,Birkenhead_pressure,Birkenhead_tempC,Birkenhead_visibility,Birkenhead_winddirDegree,Birkenhead_windspeedKmph
2019-12-04 00:00:00,8,4,0.0,3.8,3,1,48,02:30 PM,No moonset,09:09 AM,04:56 PM,3,4,6,4,12,43,80,0.0,1021,6,10,176,8
2019-12-04 03:00:00,8,4,0.0,3.8,3,1,48,02:30 PM,No moonset,09:09 AM,04:56 PM,3,3,5,3,20,3,87,0.0,1019,5,10,187,13
2019-12-04 06:00:00,8,4,0.0,3.8,3,2,48,02:30 PM,No moonset,09:09 AM,04:56 PM,3,2,5,2,22,0,86,0.0,1018,5,10,191,14
2019-12-04 09:00:00,8,4,0.0,3.8,3,2,48,02:30 PM,No moonset,09:09 AM,04:56 PM,2,0,4,0,27,28,87,0.0,1018,4,10,177,15
2019-12-04 12:00:00,8,4,0.0,3.8,3,3,48,02:30 PM,No moonset,09:09 AM,04:56 PM,4,4,7,4,23,52,78,0.0,1018,7,10,188,16
2019-12-04 15:00:00,8,4,0.0,3.8,3,2,48,02:30 PM,No moonset,09:09 AM,04:56 PM,5,6,8,6,18,68,81,0.0,1017,8,10,219,11
2019-12-04 18:00:00,8,4,0.0,3.8,3,2,48,02:30 PM,No moonset,09:09 AM,04:56 PM,5,5,8,5,20,100,87,0.0,1019,8,10,227,12
2019-12-04 21:00:00,8,4,0.0,3.8,3,1,48,02:30 PM,No moonset,09:09 AM,04:56 PM,6,4,8,4,22,79,89,0.1,1019,4,10,263,14
2019-12-05 00:00:00,10,4,0.0,1.9,2,1,55,02:46 PM,01:03 AM,09:10 AM,04:55 PM,4,3,6,3,28,71,85,0.1,1020,6,10,237,15
2019-12-05 03:00:00,10,4,0.0,1.9,2,1,55,02:46 PM,01:03 AM,09:10 AM,04:55 PM,4,3,6,3,31,11,85,0.0,1018,6,10,233,17
2019-12-05 06:00:00,10,4,0.0,1.9,2,3,55,02:46 PM,01:03 AM,09:10 AM,04:55 PM,4,2,6,2,35,40,85,0.0,1018,6,10,248,19
2019-12-05 09:00:00,10,4,0.0,1.9,2,2,55,02:46 PM,01:03 AM,09:10 AM,04:55 PM,4,3,6,3,31,100,83,0.0,1016,6,10,208,18
2019-12-05 12:00:00,10,4,0.0,1.9,2,2,55,02:46 PM,01:03 AM,09:10 AM,04:55 PM,5,6,9,6,32,81,80,0.0,1013,9,10,207,19
2019-12-05 15:00:00,10,4,0.0,1.9,2,3,55,02:46 PM,01:03 AM,09:10 AM,04:55 PM,7,7,10,7,46,70,82,0.0,1009,10,10,226,27
2019-12-05 18:00:00,10,4,0.0,1.9,2,2,55,02:46 PM,01:03 AM,09:10 AM,04:55 PM,9,6,8,6,63,65,84,0.2,1007,6,5,235,36
2019-12-05 21:00:00,10,4,0.0,1.9,2,1,55,02:46 PM,01:03 AM,09:10 AM,04:55 PM,10,4,6,4,55,100,88,2.2,1006,4,9,236,32
2019-12-06 00:00:00,11,5,0.0,1.9,2,1,62,03:01 PM,02:11 AM,09:11 AM,04:55 PM,10,9,11,9,48,100,89,2.9,1005,11,7,238,28
2019-12-06 03:00:00,11,5,0.0,1.9,2,1,62,03:01 PM,02:11 AM,09:11 AM,04:55 PM,10,9,12,9,43,60,86,0.1,1002,12,10,233,25
2019-12-06 06:00:00,11,5,0.0,1.9,2,3,62,03:01 PM,02:11 AM,09:11 AM,04:55 PM,10,9,11,9,35,100,90,0.1,1001,11,10,223,20
2019-12-06 09:00:00,11,5,0.0,1.9,2,3,62,03:01 PM,02:11 AM,09:11 AM,04:55 PM,9,9,11,9,42,100,83,0.2,999,11,10,247,24
2019-12-06 12:00:00,11,5,0.0,1.9,2,3,62,03:01 PM,02:11 AM,09:11 AM,04:55 PM,6,7,11,7,51,99,74,0.3,998,11,10,262,35
2019-12-06 15:00:00,11,5,0.0,1.9,2,2,62,03:01 PM,02:11 AM,09:11 AM,04:55 PM,6,6,9,6,45,100,83,3.0,999,9,7,283,29
2019-12-06 18:00:00,11,5,0.0,1.9,2,2,62,03:01 PM,02:11 AM,09:11 AM,04:55 PM,7,7,9,7,50,73,83,3.5,1003,7,8,285,31
2019-12-06 21:00:00,11,5,0.0,1.9,2,1,62,03:01 PM,02:11 AM,09:11 AM,04:55 PM,6,5,7,5,45,57,85,0.1,1006,5,10,279,27
2019-12-07 00:00:00,10,8,0.0,3.8,2,1,70,03:16 PM,03:20 AM,09:13 AM,04:54 PM,6,5,9,5,45,72,86,0.2,1008,9,10,278,28
2019-12-07 03:00:00,10,8,0.0,3.8,2,1,70,03:16 PM,03:20 AM,09:13 AM,04:54 PM,7,5,8,5,37,72,89,0.0,1009,8,10,268,23
2019-12-07 06:00:00,10,8,0.0,3.8,2,2,70,03:16 PM,03:20 AM,09:13 AM,04:54 PM,6,5,8,5,35,53,87,0.1,1010,8,10,258,22
2019-12-07 09:00:00,10,8,0.0,3.8,2,3,70,03:16 PM,03:20 AM,09:13 AM,04:54 PM,6,5,8,5,31,41,88,0.0,1010,8,10,239,18
2019-12-07 12:00:00,10,8,0.0,3.8,2,2,70,03:16 PM,03:20 AM,09:13 AM,04:54 PM,6,7,10,7,28,65,79,0.0,1010,10,10,222,18
2019-12-07 15:00:00,10,8,0.0,3.8,2,3,70,03:16 PM,03:20 AM,09:13 AM,04:54 PM,7,8,10,8,27,50,83,0.0,1008,10,10,213,16
2019-12-07 18:00:00,10,8,0.0,3.8,2,3,70,03:16 PM,03:20 AM,09:13 AM,04:54 PM,7,7,10,7,45,35,85,0.0,1005,10,10,207,26
2019-12-07 21:00:00,10,8,0.0,3.8,2,1,70,03:16 PM,03:20 AM,09:13 AM,04:54 PM,6,7,10,7,40,77,79,0.0,1000,10,10,179,23
2019-12-08 00:00:00,8,7,0.0,3.8,2,1,77,03:32 PM,04:29 AM,09:14 AM,04:54 PM,9,8,12,8,58,100,83,0.6,993,12,2,198,34
2019-12-08 03:00:00,8,7,0.0,3.8,2,1,77,03:32 PM,04:29 AM,09:14 AM,04:54 PM,6,7,10,7,64,79,73,0.2,993,10,9,264,40
2019-12-08 06:00:00,8,7,0.0,3.8,2,2,77,03:32 PM,04:29 AM,09:14 AM,04:54 PM,4,4,8,4,62,88,71,0.2,996,8,10,263,40
2019-12-08 09:00:00,8,7,0.0,3.8,2,2,77,03:32 PM,04:29 AM,09:14 AM,04:54 PM,3,3,8,3,62,72,70,0.2,995,8,9,255,40
2019-12-08 12:00:00,8,7,0.0,3.8,2,2,77,03:32 PM,04:29 AM,09:14 AM,04:54 PM,2,3,8,3,62,54,65,0.7,994,8,10,253,44
2019-12-08 15:00:00,8,7,0.0,3.8,2,2,77,03:32 PM,04:29 AM,09:14 AM,04:54 PM,2,2,7,2,62,69,68,0.4,991,7,10,251,45
2019-12-08 18:00:00,8,7,0.0,3.8,2,2,77,03:32 PM,04:29 AM,09:14 AM,04:54 PM,2,2,7,2,57,100,71,0.6,988,7,10,242,39
2019-12-08 21:00:00,8,7,0.0,3.8,2,1,77,03:32 PM,04:29 AM,09:14 AM,04:54 PM,4,1,7,1,57,100,84,1.0,984,7,9,253,42
2019-12-09 00:00:00,8,6,0.0,3.8,2,1,84,03:50 PM,05:40 AM,09:15 AM,04:54 PM,5,3,7,3,48,100,86,2.6,987,7,7,292,33
2019-12-09 03:00:00,8,6,0.0,3.8,2,1,84,03:50 PM,05:40 AM,09:15 AM,04:54 PM,5,4,8,4,63,100,77,1.4,992,8,9,319,43
2019-12-09 06:00:00,8,6,0.0,3.8,2,2,84,03:50 PM,05:40 AM,09:15 AM,04:54 PM,3,3,8,3,75,85,68,1.7,1002,8,9,327,48
2019-12-09 09:00:00,8,6,0.0,3.8,2,2,84,03:50 PM,05:40 AM,09:15 AM,04:54 PM,2,3,8,3,63,75,66,0.2,1010,8,10,329,41
2019-12-09 12:00:00,8,6,0.0,3.8,2,2,84,03:50 PM,05:40 AM,09:15 AM,04:54 PM,0,3,8,3,48,78,60,0.2,1016,8,10,331,32
2019-12-09 15:00:00,8,6,0.0,3.8,2,3,84,03:50 PM,05:40 AM,09:15 AM,04:54 PM,1,4,7,4,36,10,65,0.0,1019,7,10,322,23
2019-12-09 18:00:00,8,6,0.0,3.8,2,3,84,03:50 PM,05:40 AM,09:15 AM,04:54 PM,3,4,7,4,24,14,76,0.0,1022,7,10,304,14
2019-12-09 21:00:00,8,6,0.0,3.8,2,1,84,03:50 PM,05:40 AM,09:15 AM,04:54 PM,2,3,6,3,24,6,77,0.0,1023,6,10,227,14
2019-12-10 00:00:00,13,5,0.0,1.8,3,1,92,04:12 PM,06:53 AM,09:16 AM,04:53 PM,2,2,5,2,28,7,78,0.0,1021,5,10,186,16
2019-12-10 03:00:00,13,5,0.0,1.8,3,1,92,04:12 PM,06:53 AM,09:16 AM,04:53 PM,3,2,6,2,35,24,84,0.0,1017,6,10,176,21
2019-12-10 06:00:00,13,5,0.0,1.8,3,2,92,04:12 PM,06:53 AM,09:16 AM,04:53 PM,4,3,8,3,50,73,79,0.0,1011,8,10,171,31
2019-12-10 09:00:00,13,5,0.0,1.8,3,2,92,04:12 PM,06:53 AM,09:16 AM,04:53 PM,7,6,10,6,62,91,81,0.1,1005,10,10,175,37
2019-12-10 12:00:00,13,5,0.0,1.8,3,3,92,04:12 PM,06:53 AM,09:16 AM,04:53 PM,9,8,12,8,58,100,85,1.0,998,12,9,180,33
2019-12-10 15:00:00,13,5,0.0,1.8,3,3,92,04:12 PM,06:53 AM,09:16 AM,04:53 PM,10,10,13,10,50,100,86,0.9,992,13,9,188,28
2019-12-10 18:00:00,13,5,0.0,1.8,3,2,92,04:12 PM,06:53 AM,09:16 AM,04:53 PM,4,9,13,9,52,100,85,7.5,997,9,7,264,37
2019-12-10 21:00:00,13,5,0.0,1.8,3,1,92,04:12 PM,06:53 AM,09:16 AM,04:53 PM,2,2,7,2,59,85,71,0.8,1001,7,9,267,37
2019-12-11 00:00:00,5,4,0.0,3.8,2,1,99,04:41 PM,08:08 AM,09:17 AM,04:53 PM,1,2,6,2,48,72,69,0.8,1003,6,9,264,29
2019-12-11 03:00:00,5,4,0.0,3.8,2,1,99,04:41 PM,08:08 AM,09:17 AM,04:53 PM,2,2,6,2,39,89,77,0.1,1003,6,10,237,23
2019-12-11 06:00:00,5,4,0.0,3.8,2,2,99,04:41 PM,08:08 AM,09:17 AM,04:53 PM,2,2,5,2,32,80,78,0.2,1002,5,9,202,19
2019-12-11 09:00:00,5,4,0.0,3.8,2,2,99,04:41 PM,08:08 AM,09:17 AM,04:53 PM,2,2,5,2,29,75,78,0.1,1000,5,10,210,17
2019-12-11 12:00:00,5,4,0.0,3.8,2,2,99,04:41 PM,08:08 AM,09:17 AM,04:53 PM,3,2,5,2,19,100,87,0.0,999,5,10,233,14
2019-12-11 15:00:00,5,4,0.0,3.8,2,2,99,04:41 PM,08:08 AM,09:17 AM,04:53 PM,2,1,5,1,31,54,79,3.5,999,5,8,265,21
2019-12-11 18:00:00,5,4,0.0,3.8,2,1,99,04:41 PM,08:08 AM,09:17 AM,04:53 PM,1,1,5,1,37,85,76,4.1,1000,5,8,282,23
2019-12-11 21:00:00,5,4,0.0,3.8,2,1,99,04:41 PM,08:08 AM,09:17 AM,04:53 PM,1,0,4,0,35,72,76,0.9,1001,4,9,267,20
2019-12-12 00:00:00,7,3,0.0,1.8,2,1,100,05:18 PM,09:21 AM,09:18 AM,04:53 PM,1,-0,4,-0,39,88,78,1.7,1001,4,9,258,23
2019-12-12 03:00:00,7,3,0.0,1.8,2,1,100,05:18 PM,09:21 AM,09:18 AM,04:53 PM,1,0,4,0,28,100,79,0.0,996,4,10,206,17
2019-12-12 06:00:00,7,3,0.0,1.8,2,1,100,05:18 PM,09:21 AM,09:18 AM,04:53 PM,2,-0,4,-0,30,100,85,0.0,991,4,10,157,21
2019-12-12 09:00:00,7,3,0.0,1.8,2,2,100,05:18 PM,09:21 AM,09:18 AM,04:53 PM,4,0,5,0,45,100,89,0.8,986,5,9,151,32
2019-12-12 12:00:00,7,3,0.0,1.8,2,2,100,05:18 PM,09:21 AM,09:18 AM,04:53 PM,5,2,6,2,35,100,90,1.3,982,6,9,156,25
2019-12-12 15:00:00,7,3,0.0,1.8,2,2,100,05:18 PM,09:21 AM,09:18 AM,04:53 PM,6,5,7,5,27,97,88,0.3,978,7,2,215,16
2019-12-12 18:00:00,7,3,0.0,1.8,2,2,100,05:18 PM,09:21 AM,09:18 AM,04:53 PM,5,4,7,4,30,77,88,0.6,975,7,9,246,17
2019-12-12 21:00:00,7,3,0.0,1.8,2,1,100,05:18 PM,09:21 AM,09:18 AM,04:53 PM,5,3,5,3,37,77,88,1.0,973,3,10,267,23
2019-12-13 00:00:00,8,6,0.0,1.8,2,1,87,06:07 PM,10:28 AM,09:19 AM,04:53 PM,3,2,7,2,50,100,79,3.1,972,7,7,276,34
2019-12-13 03:00:00,8,6,0.0,1.8,2,1,87,06:07 PM,10:28 AM,09:19 AM,04:53 PM,4,0,6,0,56,100,89,3.3,972,6,7,274,41
2019-12-13 06:00:00,8,6,0.0,1.8,2,2,87,06:07 PM,10:28 AM,09:19 AM,04:53 PM,4,2,7,2,66,100,82,7.5,975,7,7,303,48
2019-12-13 09:00:00,8,6,0.0,1.8,2,2,87,06:07 PM,10:28 AM,09:19 AM,04:53 PM,4,2,7,2,62,94,78,1.2,977,7,10,279,43
2019-12-13 12:00:00,8,6,0.0,1.8,2,2,87,06:07 PM,10:28 AM,09:19 AM,04:53 PM,5,2,7,2,57,100,83,0.0,978,7,10,266,41
2019-12-13 15:00:00,8,6,0.0,1.8,2,2,87,06:07 PM,10:28 AM,09:19 AM,04:53 PM,5,3,8,3,58,100,82,1.6,979,8,10,275,41
2019-12-13 18:00:00,8,6,0.0,1.8,2,2,87,06:07 PM,10:28 AM,09:19 AM,04:53 PM,3,2,7,2,48,63,77,1.1,980,7,10,260,33
2019-12-13 21:00:00,8,6,0.0,1.8,2,1,87,06:07 PM,10:28 AM,09:19 AM,04:53 PM,2,1,6,1,41,83,75,0.1,980,6,10,262,27
2019-12-14 00:00:00,5,-0,0.0,3.8,2,1,79,07:10 PM,11:26 AM,09:20 AM,04:53 PM,2,1,5,1,43,49,78,0.0,979,5,10,257,29
2019-12-14 03:00:00,5,-0,0.0,3.8,2,1,79,07:10 PM,11:26 AM,09:20 AM,04:53 PM,2,-1,5,-1,63,96,83,2.5,980,5,9,273,47
2019-12-14 06:00:00,5,-0,0.0,3.8,2,1,79,07:10 PM,11:26 AM,09:20 AM,04:53 PM,-1,-1,5,-1,66,85,64,2.2,982,5,9,268,42
2019-12-14 09:00:00,5,-0,0.0,3.8,2,1,79,07:10 PM,11:26 AM,09:20 AM,04:53 PM,-1,-2,4,-2,59,75,70,0.3,984,4,10,257,41
2019-12-14 12:00:00,5,-0,0.0,3.8,2,2,79,07:10 PM,11:26 AM,09:20 AM,04:53 PM,-2,-2,5,-2,62,44,61,0.0,986,5,10,257,46
2019-12-14 15:00:00,5,-0,0.0,3.8,2,1,79,07:10 PM,11:26 AM,09:20 AM,04:53 PM,-2,-1,5,-1,51,81,62,0.2,987,5,10,252,35
2019-12-14 18:00:00,5,-0,0.0,3.8,2,1,79,07:10 PM,11:26 AM,09:20 AM,04:53 PM,0,-0,4,-0,29,71,77,0.0,984,4,10,188,20
2019-12-14 21:00:00,5,-0,0.0,3.8,2,1,79,07:10 PM,11:26 AM,09:20 AM,04:53 PM,2,-0,2,-0,38,74,82,3.6,982,-0,8,236,25
2019-12-15 00:00:00,6,2,0.9,1.8,1,1,72,08:24 PM,12:12 PM,09:21 AM,04:53 PM,2,-1,4,-1,39,80,85,4.5,982,4,6,258,29
2019-12-15 03:00:00,6,2,0.9,1.8,1,1,72,08:24 PM,12:12 PM,09:21 AM,04:53 PM,-0,-1,4,-1,40,78,73,1.1,985,4,9,274,29
2019-12-15 06:00:00,6,2,0.9,1.8,1,1,72,08:24 PM,12:12 PM,09:21 AM,04:53 PM,-2,-2,3,-2,44,78,67,1.1,988,3,7,248,27
2019-12-15 09:00:00,6,2,0.9,1.8,1,1,72,08:24 PM,12:12 PM,09:21 AM,04:53 PM,-2,-2,2,-2,28,85,74,0.0,989,2,10,188,17
2019-12-15 12:00:00,6,2,0.9,1.8,1,1,72,08:24 PM,12:12 PM,09:21 AM,04:53 PM,2,1,5,1,28,100,86,1.7,989,5,6,207,20
2019-12-15 15:00:00,6,2,0.9,1.8,1,2,72,08:24 PM,12:12 PM,09:21 AM,04:53 PM,3,2,6,2,33,100,82,1.0,989,6,9,216,22
2019-12-15 18:00:00,6,2,0.9,1.8,1,2,72,08:24 PM,12:12 PM,09:21 AM,04:53 PM,2,1,5,1,36,100,81,1.5,990,5,9,204,21
2019-12-15 21:00:00,6,2,0.9,1.8,1,1,72,08:24 PM,12:12 PM,09:21 AM,04:53 PM,1,0,4,0,32,100,80,0.3,991,4,10,177,19
2019-12-16 00:00:00,7,4,0.0,3.8,2,1,65,09:45 PM,12:47 PM,09:22 AM,04:53 PM,1,0,4,0,33,79,81,0.5,991,4,9,162,19
2019-12-16 03:00:00,7,4,0.0,3.8,2,1,65,09:45 PM,12:47 PM,09:22 AM,04:53 PM,2,1,5,1,41,87,78,0.1,992,5,10,200,24
2019-12-16 06:00:00,7,4,0.0,3.8,2,2,65,09:45 PM,12:47 PM,09:22 AM,04:53 PM,2,1,6,1,53,80,75,0.1,994,6,10,242,34
2019-12-16 09:00:00,7,4,0.0,3.8,2,2,65,09:45 PM,12:47 PM,09:22 AM,04:53 PM,1,1,5,1,32,0,78,0.0,997,5,10,247,19
2019-12-16 12:00:00,7,4,0.0,3.8,2,3,65,09:45 PM,12:47 PM,09:22 AM,04:53 PM,2,4,6,4,14,15,74,0.0,998,6,10,167,11
2019-12-16 15:00:00,7,4,0.0,3.8,2,2,65,09:45 PM,12:47 PM,09:22 AM,04:53 PM,3,3,6,3,23,100,80,0.0,998,6,10,164,15
2019-12-16 18:00:00,7,4,0.0,3.8,2,3,65,09:45 PM,12:47 PM,09:22 AM,04:53 PM,3,2,5,2,22,17,85,0.0,998,5,10,170,13
2019-12-16 21:00:00,7,4,0.0,3.8,2,1,65,09:45 PM,12:47 PM,09:22 AM,04:53 PM,3,2,5,2,20,8,87,0.0,999,5,10,173,12
2019-12-17 00:00:00,6,4,0.0,5.8,3,1,58,11:07 PM,01:15 PM,09:23 AM,04:53 PM,3,4,5,4,11,17,84,0.0,999,5,10,192,6
2019-12-17 03:00:00,6,4,0.0,5.8,3,1,58,11:07 PM,01:15 PM,09:23 AM,04:53 PM,3,2,5,2,17,17,87,0.0,998,5,10,187,10
2019-12-17 06:00:00,6,4,0.0,5.8,3,2,58,11:07 PM,01:15 PM,09:23 AM,04:53 PM,3,3,5,3,14,6,87,0.0,998,5,10,203,9
2019-12-17 09:00:00,6,4,0.0,5.8,3,2,58,11:07 PM,01:15 PM,09:23 AM,04:53 PM,2,2,5,2,15,5,86,0.0,999,5,10,207,9
2019-12-17 12:00:00,6,4,0.0,5.8,3,3,58,11:07 PM,01:15 PM,09:23 AM,04:53 PM,2,4,6,4,16,6,73,0.0,1000,6,10,228,12
2019-12-17 15:00:00,6,4,0.0,5.8,3,3,58,11:07 PM,01:15 PM,09:23 AM,04:53 PM,2,3,6,3,19,17,75,0.0,1001,6,10,229,12
2019-12-17 18:00:00,6,4,0.0,5.8,3,2,58,11:07 PM,01:15 PM,09:23 AM,04:53 PM,2,3,5,3,18,72,82,0.1,1002,5,10,225,11
2019-12-17 21:00:00,6,4,0.0,5.8,3,1,58,11:07 PM,01:15 PM,09:23 AM,04:53 PM,2,2,4,2,19,23,85,0.0,1004,4,10,192,11
2019-12-18 00:00:00,7,0,0.0,1.8,2,1,50,No moonrise,01:38 PM,09:24 AM,04:54 PM,2,1,4,1,21,8,84,0.0,1006,4,10,179,12
2019-12-18 03:00:00,7,0,0.0,1.8,2,1,50,No moonrise,01:38 PM,09:24 AM,04:54 PM,2,1,4,1,24,6,84,0.0,1006,4,10,172,14
2019-12-18 06:00:00,7,0,0.0,1.8,2,2,50,No moonrise,01:38 PM,09:24 AM,04:54 PM,1,-2,3,-2,34,6,85,0.0,1007,3,10,145,19
2019-12-18 09:00:00,7,0,0.0,1.8,2,2,50,No moonrise,01:38 PM,09:24 AM,04:54 PM,1,-2,3,-2,39,21,89,0.0,1006,3,10,143,24
2019-12-18 12:00:00,7,0,0.0,1.8,2,2,50,No moonrise,01:38 PM,09:24 AM,04:54 PM,3,1,6,1,45,78,82,0.0,1005,6,10,146,30
2019-12-18 15:00:00,7,0,0.0,1.8,2,2,50,No moonrise,01:38 PM,09:24 AM,04:54 PM,5,3,7,3,58,100,82,0.1,1000,7,10,145,38
2019-12-18 18:00:00,7,0,0.0,1.8,2,1,50,No moonrise,01:38 PM,09:24 AM,04:54 PM,6,4,6,4,66,100,86,1.1,997,4,9,146,43
2019-12-18 21:00:00,7,0,0.0,1.8,2,1,50,No moonrise,01:38 PM,09:24 AM,04:54 PM,8,0,3,0,64,100,87,2.4,995,0,9,154,40
2019-12-19 00:00:00,11,9,0.0,1.8,2,1,43,12:30 AM,01:57 PM,09:24 AM,04:54 PM,8,7,10,7,37,80,86,3.6,996,10,8,176,21
2019-12-19 03:00:00,11,9,0.0,1.8,2,1,43,12:30 AM,01:57 PM,09:24 AM,04:54 PM,8,7,10,7,41,100,86,0.1,994,10,10,162,24
2019-12-19 06:00:00,11,9,0.0,1.8,2,2,43,12:30 AM,01:57 PM,09:24 AM,04:54 PM,9,7,9,7,22,100,96,2.4,993,9,9,139,13
2019-12-19 09:00:00,11,9,0.0,1.8,2,2,43,12:30 AM,01:57 PM,09:24 AM,04:54 PM,7,6,9,6,30,73,92,0.2,994,9,9,159,17
2019-12-19 12:00:00,11,9,0.0,1.8,2,2,43,12:30 AM,01:57 PM,09:24 AM,04:54 PM,8,7,10,7,32,70,87,0.2,993,10,5,144,21
2019-12-19 15:00:00,11,9,0.0,1.8,2,3,43,12:30 AM,01:57 PM,09:24 AM,04:54 PM,9,8,11,8,32,100,91,0.4,988,11,2,122,19
2019-12-19 18:00:00,11,9,0.0,1.8,2,2,43,12:30 AM,01:57 PM,09:24 AM,04:54 PM,8,7,10,7,35,100,91,6.5,983,10,7,153,23
2019-12-19 21:00:00,11,9,0.0,1.8,2,1,43,12:30 AM,01:57 PM,09:24 AM,04:54 PM,7,6,9,6,45,75,84,1.0,981,9,9,153,28
2019-12-20 00:00:00,8,7,0.0,1.8,2,1,36,01:53 AM,02:15 PM,09:25 AM,04:54 PM,6,6,9,6,40,78,80,1.1,981,9,9,176,25
2019-12-20 03:00:00,8,7,0.0,1.8,2,1,36,01:53 AM,02:15 PM,09:25 AM,04:54 PM,6,4,8,4,34,100,88,0.0,981,8,10,148,22
2019-12-20 06:00:00,8,7,0.0,1.8,2,3,36,01:53 AM,02:15 PM,09:25 AM,04:54 PM,6,5,7,5,21,47,92,0.0,979,7,10,145,13
2019-12-20 09:00:00,8,7,0.0,1.8,2,3,36,01:53 AM,02:15 PM,09:25 AM,04:54 PM,6,6,7,6,9,55,94,0.0,977,7,10,182,6
2019-12-20 12:00:00,8,7,0.0,1.8,2,2,36,01:53 AM,02:15 PM,09:25 AM,04:54 PM,6,5,8,5,22,100,87,0.3,977,8,10,284,16
2019-12-20 15:00:00,8,7,0.0,1.8,2,2,36,01:53 AM,02:15 PM,09:25 AM,04:54 PM,5,4,8,4,29,100,86,1.5,976,8,9,278,21
2019-12-20 18:00:00,8,7,0.0,1.8,2,2,36,01:53 AM,02:15 PM,09:25 AM,04:54 PM,5,4,7,4,24,86,88,1.5,978,7,9,244,15
2019-12-20 21:00:00,8,7,0.0,1.8,2,1,36,01:53 AM,02:15 PM,09:25 AM,04:54 PM,5,4,7,4,21,14,87,0.0,980,7,10,201,13
2019-12-21 00:00:00,8,5,0.0,3.8,3,1,28,03:15 AM,02:33 PM,09:26 AM,04:55 PM,4,2,5,2,24,14,89,0.0,980,5,10,159,14
2019-12-21 03:00:00,8,5,0.0,3.8,3,1,28,03:15 AM,02:33 PM,09:26 AM,04:55 PM,4,1,5,1,30,36,91,0.0,978,5,10,145,19
2019-12-21 06:00:00,8,5,0.0,3.8,3,2,28,03:15 AM,02:33 PM,09:26 AM,04:55 PM,4,2,5,2,31,81,92,0.1,976,5,10,148,19
2019-12-21 09:00:00,8,5,0.0,3.8,3,2,28,03:15 AM,02:33 PM,09:26 AM,04:55 PM,5,2,6,2,33,81,94,0.1,976,6,10,146,21
2019-12-21 12:00:00,8,5,0.0,3.8,3,2,28,03:15 AM,02:33 PM,09:26 AM,04:55 PM,5,5,8,5,26,82,81,0.2,975,8,9,163,18
2019-12-21 15:00:00,8,5,0.0,3.8,3,3,28,03:15 AM,02:33 PM,09:26 AM,04:55 PM,5,5,8,5,27,15,84,0.0,973,8,10,159,17
2019-12-21 18:00:00,8,5,0.0,3.8,3,2,28,03:15 AM,02:33 PM,09:26 AM,04:55 PM,5,3,6,3,25,56,90,0.1,972,6,10,142,14
2019-12-21 21:00:00,8,5,0.0,3.8,3,1,28,03:15 AM,02:33 PM,09:26 AM,04:55 PM,5,4,6,4,15,80,94,0.0,972,6,2,128,9
2019-12-22 00:00:00,8,5,0.0,1.8,2,1,21,04:37 AM,02:54 PM,09:26 AM,04:55 PM,5,5,6,5,8,76,94,0.0,975,6,10,126,5
2019-12-22 03:00:00,8,5,0.0,1.8,2,1,21,04:37 AM,02:54 PM,09:26 AM,04:55 PM,6,6,7,6,11,100,91,0.2,978,7,2,246,7
2019-12-22 06:00:00,8,5,0.0,1.8,2,2,21,04:37 AM,02:54 PM,09:26 AM,04:55 PM,6,4,7,4,24,67,90,0.7,980,7,5,284,17
2019-12-22 09:00:00,8,5,0.0,1.8,2,3,21,04:37 AM,02:54 PM,09:26 AM,04:55 PM,4,4,6,4,16,31,87,0.0,982,6,10,247,10
2019-12-22 12:00:00,8,5,0.0,1.8,2,2,21,04:37 AM,02:54 PM,09:26 AM,04:55 PM,5,6,7,6,14,72,83,0.0,983,7,10,225,10
2019-12-22 15:00:00,8,5,0.0,1.8,2,2,21,04:37 AM,02:54 PM,09:26 AM,04:55 PM,5,5,8,5,22,100,84,0.1,985,8,10,256,15
2019-12-22 18:00:00,8,5,0.0,1.8,2,3,21,04:37 AM,02:54 PM,09:26 AM,04:55 PM,5,4,7,4,27,38,88,0.0,988,7,10,246,15
2019-12-22 21:00:00,8,5,0.0,1.8,2,1,21,04:37 AM,02:54 PM,09:26 AM,04:55 PM,5,5,9,5,33,77,88,0.2,991,5,9,250,19
2019-12-23 00:00:00,8,6,0.0,1.8,3,1,14,05:59 AM,03:18 PM,09:27 AM,04:56 PM,5,3,7,3,41,42,86,0.0,993,7,10,258,25
2019-12-23 03:00:00,8,6,0.0,1.8,3,1,14,05:59 AM,03:18 PM,09:27 AM,04:56 PM,5,4,8,4,50,98,82,0.4,997,8,10,282,32
2019-12-23 06:00:00,8,6,0.0,1.8,3,2,14,05:59 AM,03:18 PM,09:27 AM,04:56 PM,5,3,7,3,45,100,84,0.0,1000,7,10,268,27
2019-12-23 09:00:00,8,6,0.0,1.8,3,2,14,05:59 AM,03:18 PM,09:27 AM,04:56 PM,4,3,7,3,48,84,80,0.2,1003,7,9,268,28
